,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossProfit,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualOtherNonCurrentAssets,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,trailingCapitalExpenditure,trailingDeferredIncomeTax,quarterlyDilutedAverageShares,quarterlyTotalRevenue,annualCurrentAssets,trailingOperatingExpense,trailingNetOtherFinancingCharges,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,annualBasicEPS,trailingInterestExpense,annualTaxProvision,quarterlyChangeInInventory,annualCurrentAccruedExpenses,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualInterestExpense,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,quarterlyBasicEPS,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualTotalNonCurrentAssets,annualResearchAndDevelopment,trailingNetIncomeCommonStockholders,annualOtherCurrentAssets,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualDilutedEPS,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,trailingNetIncome,trailingTaxProvision,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCashDividendsPaid,annualFreeCashFlow,annualCurrentDebt,annualIncomeTaxPayable,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,quarterlyDilutedEPS,trailingOtherNonCashItems,quarterlyNetIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,annualDepreciationAndAmortization,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,annualInvestingCashFlow,annualStockholdersEquity,annualChangeInInventory,trailingCashDividendsPaid,annualInventory,annualTotalAssets,annualDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyNetPPE,quarterlyInventory,quarterlyTaxProvision,quarterlyLongTermDebt,annualCurrentLiabilities,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,annualCapitalStock,quarterlyOperatingExpense,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyBasicAverageShares,annualGoodwill,quarterlyDepreciationAndAmortization,annualCashCashEquivalentsAndMarketableSecurities,trailingChangeInWorkingCapital,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualAccountsPayable,trailingNetOtherInvestingChanges,annualEbitda,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualOperatingIncome,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualNonCurrentDeferredRevenue,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,trailingPretaxIncome,annualBasicAverageShares,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,quarterlyCurrentDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,trailingOtherIncomeExpense,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyTotalNonCurrentAssets,annualInvestmentsAndAdvances,annualPretaxIncome,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,trailingPurchaseOfBusiness,annualOtherIntangibleAssets,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,trailingChangeInInventory,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
930700800,-118000000.0,,,,2384000000.0,,-122000000.0,2915000000.0,,,,,21256000000.0,,,,,,,1320066000.0,8741000000.0,,,,,,512000000.0,,52674000000.0,690000000.0,1164000000.0,,,,13000000.0,,1323000000.0,,-781000000.0,,,,,,,-401000000.0,,0.27,,,752000000.0,-571000000.0,,16828000000.0,,,955000000.0,,,,,17146000000.0,449000000.0,,9347000000.0,,,577000000.0,76000000.0,11909000000.0,,-219000000.0,,7157000000.0,,,0.0,,-28244000000.0,0.0,,,,,,,,,,4916000000.0,0.265,,350000000.0,-412000000.0,,,0.0,25000000.0,-844000000.0,,1199000000.0,350000000.0,,,,,,,,,,113000000.0,24430000000.0,1416000000.0,227000000.0,4044000000.0,,,214000000.0,0.0,,4080000000.0,,,,2225000000.0,,2187000000.0,5826000000.0,1313820000.0,,,,,,538000000.0,,1069000000.0,,,,,,,,,,,,,38402000000.0,350000000.0,,,,,,,,752000000.0,1707000000.0,,3801000000.0,355000000.0,,,113000000.0,-19000000.0,,,147000000.0,31245000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
938649600,-62000000.0,,,,2790000000.0,,-156000000.0,3528000000.0,,,,,22833000000.0,,,,,,,1321298000.0,10177000000.0,,,,,,968000000.0,,54249000000.0,1223000000.0,444000000.0,,,,-45000000.0,,1990000000.0,,-16000000.0,,,,,,,-399000000.0,,0.44,,,703000000.0,-1447000000.0,,17016000000.0,,,762000000.0,,,,,17320000000.0,357000000.0,,9841000000.0,,,1107000000.0,-14000000.0,12992000000.0,,-10000000.0,,7335000000.0,,,0.0,,-28558000000.0,1728000000.0,,,,,,,,,,5105000000.0,0.44,,582000000.0,-249000000.0,,,0.0,10000000.0,-1848000000.0,,1644000000.0,582000000.0,,,,,,,,,,116000000.0,25691000000.0,1472000000.0,525000000.0,4585000000.0,,,-49000000.0,0.0,,4621000000.0,,,,2305000000.0,,2148000000.0,6649000000.0,1314380000.0,,,,,,752000000.0,,1069000000.0,,,,,,,,,,,,,40153000000.0,582000000.0,,,,,,,,703000000.0,1465000000.0,,3460000000.0,-204000000.0,,,116000000.0,,,,-504000000.0,32818000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
946598400,143000000.0,-54504000000.0,,,6812000000.0,,-1186000000.0,21509000000.0,,,-7895000000.0,3222000000.0,44856000000.0,17568000000.0,11850000000.0,3247000000.0,1997000000.0,,,,60106000000.0,17043000000.0,,,,,,,100991000000.0,10512000000.0,-1432000000.0,1.58,,2565000000.0,30000000.0,2582000000.0,13480000000.0,1001000000.0,962000000.0,85713000000.0,27173000000.0,,3218000000.0,23000000.0,1132000000.0,-1473000000.0,0.0,,108000000.0,971000000.0,1997000000.0,-2816000000.0,44856000000.0,27148000000.0,30612000000.0,266000000.0,971000000.0,58337000000.0,,,0.0,29791000000.0,2019000000.0,,17683000000.0,,1.57,3614000000.0,70000000.0,27173000000.0,,,,17043000000.0,,,0.0,3247000000.0,-54504000000.0,7316000000.0,55101000000.0,,996000000.0,-2672000000.0,-124000000.0,6063000000.0,,597000000.0,6712000000.0,,,,1986000000.0,-422000000.0,-2000000.0,,11850000000.0,3000000.0,-4406000000.0,4934000000.0,4137000000.0,1986000000.0,12787000000.0,-5610000000.0,29791000000.0,32000000.0,,3207000000.0,75380000000.0,1319000000.0,-1130000000.0,-6434000000.0,46487000000.0,3207000000.0,1628000000.0,12787000000.0,17683000000.0,27148000000.0,867000000.0,2226000000.0,,6712000000.0,,9205000000.0,2024000000.0,10997000000.0,9205000000.0,2582000000.0,38597000000.0,,,,2968000000.0,,-1186000000.0,703000000.0,1709000000.0,2024000000.0,,6812000000.0,,17978000000.0,46487000000.0,,7771000000.0,13044000000.0,2226000000.0,110000000.0,,1997000000.0,75380000000.0,1957000000.0,,,,,1313000000.0,,100991000000.0,1997000000.0,2968000000.0,,6063000000.0,-269000000.0,7316000000.0,525000000.0,798000000.0,,,,-127000000.0,58337000000.0,,5812000000.0,,,,,,,,,,,,,,,,,,,,,,,
954460800,94000000.0,,,-186000000.0,3064000000.0,,-120000000.0,4115000000.0,-370000000.0,,,,23244000000.0,,,,,,,1316248000.0,11698000000.0,,,,,,1041000000.0,,54293000000.0,1978000000.0,-325000000.0,,,,-46000000.0,,2629000000.0,,44000000.0,,,,,,,-427000000.0,,0.795,,,1185000000.0,-665000000.0,,18024000000.0,,,627000000.0,,,,,18005000000.0,377000000.0,,9083000000.0,,,1849000000.0,-5000000.0,14161000000.0,,-80000000.0,,8517000000.0,,,0.0,,-29111000000.0,0.0,,,,,,,,,,5643000000.0,0.795,,1044000000.0,-790000000.0,,,0.0,,-881000000.0,,1296000000.0,1044000000.0,,,,,,,,,,129000000.0,25182000000.0,1448000000.0,805000000.0,5085000000.0,,,-160000000.0,0.0,,5094000000.0,,,,2137000000.0,,1058000000.0,7583000000.0,1312264000.0,,,,,,1345000000.0,,1069000000.0,,,,,,,,,,,,,41249000000.0,1044000000.0,,,,,,,,1185000000.0,1812000000.0,,3512000000.0,415000000.0,,75000000.0,129000000.0,,,,0.0,32732000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
962323200,139000000.0,,,297000000.0,3382000000.0,,-129000000.0,4506000000.0,32000000.0,,,,22628000000.0,,,,,,,1309400000.0,13191000000.0,,,,,,1332000000.0,,54701000000.0,2260000000.0,507000000.0,,,,-64000000.0,,2959000000.0,,-42000000.0,,,,,,,-424000000.0,,0.855,,,1102000000.0,-769000000.0,,18715000000.0,,,622000000.0,,,,,18750000000.0,386000000.0,,8396000000.0,,,2134000000.0,5000000.0,14232000000.0,,-1325000000.0,,8566000000.0,,,0.0,,-29608000000.0,0.0,,,,,,,,,,5775000000.0,0.855,,1116000000.0,-1765000000.0,,,0.0,,-906000000.0,,2451000000.0,1116000000.0,,,,,,,,,,126000000.0,25093000000.0,1512000000.0,1018000000.0,5064000000.0,,,-83000000.0,0.0,,5207000000.0,,,,2246000000.0,,1031000000.0,8685000000.0,1306634000.0,,,,,,1185000000.0,,534000000.0,,,,,,,,,,,,,41378000000.0,1116000000.0,,,,,,,,1102000000.0,1724000000.0,,2177000000.0,1545000000.0,,-3000000.0,126000000.0,,,,0.0,32812000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
970272000,52000000.0,,,370000000.0,3350000000.0,,-173000000.0,5176000000.0,-921000000.0,,,,22730000000.0,,,,,,,1299154000.0,13586000000.0,,,,,,1630000000.0,,51985000000.0,2771000000.0,570000000.0,,,,51000000.0,,3572000000.0,,72000000.0,,,,,,,-421000000.0,,1.18,,,1342000000.0,-625000000.0,,19825000000.0,,,1318000000.0,,,,,18916000000.0,399000000.0,,8260000000.0,,,2670000000.0,857000000.0,14470000000.0,,-444000000.0,,8671000000.0,,,0.0,,-29040000000.0,0.0,,,,,,,,,,8004000000.0,1.175,,1531000000.0,-1800000000.0,,,0.0,,-970000000.0,,2664000000.0,1531000000.0,,,,,,,,,,101000000.0,22945000000.0,1057000000.0,1139000000.0,5059000000.0,,,240000000.0,0.0,,5185000000.0,,,,2405000000.0,,1117000000.0,8410000000.0,1297040000.0,,,,,,1102000000.0,,534000000.0,,,,,,,,,,,,,41646000000.0,1531000000.0,,,,,,,,1342000000.0,2660000000.0,,1714000000.0,1694000000.0,,136000000.0,101000000.0,,,-89000000.0,0.0,32975000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
978220800,236000000.0,-51249000000.0,,,7563000000.0,-1498000000.0,-1231000000.0,26247000000.0,-239000000.0,,-7629000000.0,3626000000.0,43506000000.0,18173000000.0,15389000000.0,7727000000.0,2328000000.0,,,,80655000000.0,17913000000.0,,,,,,,95568000000.0,14862000000.0,-661000000.0,3.99,,6322000000.0,179000000.0,3014000000.0,18032000000.0,331000000.0,,119130000000.0,26845000000.0,,7712000000.0,521000000.0,1110000000.0,-1517000000.0,0.0,,,913000000.0,2328000000.0,-3583000000.0,43506000000.0,32206000000.0,40044000000.0,91000000.0,913000000.0,59708000000.0,,,0.0,33369000000.0,2464000000.0,,16661000000.0,,3.985,7396000000.0,-95000000.0,26845000000.0,,,,17913000000.0,,,0.0,7727000000.0,-51249000000.0,7337000000.0,79086000000.0,,1997000000.0,-2789000000.0,5838000000.0,3094000000.0,,80000000.0,6687000000.0,,,,4036000000.0,-3134000000.0,,,15389000000.0,,-4872000000.0,5321000000.0,7056000000.0,4036000000.0,12494000000.0,-5642000000.0,33369000000.0,120000000.0,,2654000000.0,77621000000.0,1307654000.0,-7489000000.0,-7068000000.0,44319000000.0,2654000000.0,3360000000.0,12494000000.0,16661000000.0,32206000000.0,334000000.0,2990000000.0,-84000000.0,6687000000.0,,10763000000.0,1162000000.0,11385000000.0,10763000000.0,3014000000.0,54408000000.0,,,,3241000000.0,,-1231000000.0,1342000000.0,2035000000.0,1162000000.0,,7563000000.0,,27192000000.0,44319000000.0,,13467000000.0,21871000000.0,2990000000.0,762000000.0,,2328000000.0,77621000000.0,4021000000.0,,,,,1305282000.0,,95568000000.0,2328000000.0,3241000000.0,,3094000000.0,2184000000.0,7337000000.0,-128000000.0,754000000.0,664000000.0,,,0.0,59708000000.0,,14049000000.0,,,,,,,,,,,,,,,,,,,,,,,
985996800,75000000.0,,,,3100000000.0,,-169000000.0,5047000000.0,,,,,21567000000.0,,,,,,,1286286000.0,12298000000.0,,,,,,1706000000.0,,52486000000.0,2735000000.0,157000000.0,,,,-61000000.0,,3417000000.0,,-13000000.0,,,,,,,-417000000.0,,1.245,,,2315000000.0,-2018000000.0,,22098000000.0,,,1471000000.0,,,,,21250000000.0,441000000.0,,8463000000.0,,,2648000000.0,0.0,13104000000.0,,-535000000.0,,9211000000.0,,,0.0,,-29629000000.0,0.0,,,,,,,,,,8735000000.0,1.245,,1600000000.0,-63000000.0,,,0.0,16000000.0,-1336000000.0,,2503000000.0,1600000000.0,,,,,,,,,,87000000.0,22857000000.0,1133000000.0,1048000000.0,4525000000.0,,,419000000.0,0.0,,4871000000.0,,,,2312000000.0,,1372000000.0,7251000000.0,1284050000.0,,,,,,1896000000.0,,534000000.0,,,,,,,,,,,,,42817000000.0,1600000000.0,,,,,,,,2315000000.0,3786000000.0,,1876000000.0,1167000000.0,,,87000000.0,-727000000.0,,401000000.0,0.0,33606000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
993859200,-1000000.0,,,,3124000000.0,,-170000000.0,4937000000.0,,,,,21831000000.0,,,,,,,1289354000.0,13006000000.0,,,,,,1850000000.0,,53154000000.0,2514000000.0,296000000.0,,,,91000000.0,,3204000000.0,,5000000.0,,,,,,,-417000000.0,,1.03,,,2895000000.0,-1019000000.0,,23004000000.0,,,1521000000.0,,,,,22224000000.0,462000000.0,,8834000000.0,,,2439000000.0,9000000.0,12997000000.0,,-58000000.0,,9657000000.0,,,0.0,,-30134000000.0,0.0,,,,,,,,,,9368000000.0,1.025,,1324000000.0,-755000000.0,,,0.0,57000000.0,-998000000.0,,2352000000.0,1324000000.0,,,,,,,,,,75000000.0,23020000000.0,1042000000.0,1115000000.0,4371000000.0,,,580000000.0,0.0,,4866000000.0,,,,2423000000.0,,1322000000.0,8069000000.0,1285768000.0,,,,,,2315000000.0,,534000000.0,,,,,,,,,,,,,44055000000.0,1324000000.0,,,,,,,,2895000000.0,4416000000.0,,2074000000.0,1354000000.0,,,75000000.0,-52000000.0,,-124000000.0,-418000000.0,34398000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1001808000,-27000000.0,,,-291000000.0,2840000000.0,,-143000000.0,4527000000.0,,,,,21526000000.0,,,,,,,1288948000.0,11909000000.0,,,,,,2052000000.0,,53738000000.0,2024000000.0,290000000.0,,,,-11000000.0,,2737000000.0,,-11000000.0,,,,,,,-421000000.0,,0.91,,,3417000000.0,-908000000.0,,23757000000.0,,,1691000000.0,,,,,23003000000.0,537000000.0,,8144000000.0,,,1959000000.0,-5000000.0,13382000000.0,,-140000000.0,,9937000000.0,,,0.0,,-30697000000.0,0.0,,,,,,,,,,9524000000.0,0.91,,1168000000.0,-543000000.0,,,0.0,0.0,-882000000.0,,1980000000.0,1168000000.0,,,,,,,,,,65000000.0,23041000000.0,1053000000.0,791000000.0,4804000000.0,,,522000000.0,0.0,,4834000000.0,,,,2503000000.0,,1308000000.0,7382000000.0,1286652000.0,,,,,,2895000000.0,,534000000.0,,,,,,,,,,,,,44529000000.0,1168000000.0,,,,,,,,3417000000.0,5108000000.0,,1519000000.0,1098000000.0,,,65000000.0,-151000000.0,,433000000.0,0.0,34592000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1009756800,-815000000.0,-56710000000.0,,,6427000000.0,-763000000.0,-1058000000.0,22496000000.0,,,-9713000000.0,3984000000.0,43331000000.0,19653000000.0,16012000000.0,3931000000.0,2117000000.0,,,,69032000000.0,18327000000.0,,,,,,,99943000000.0,10081000000.0,-100000000.0,1.55,,4360000000.0,-313000000.0,3399000000.0,15055000000.0,-211000000.0,,106245000000.0,22677000000.0,,3282000000.0,-768000000.0,833000000.0,-1603000000.0,0.0,,140000000.0,1033000000.0,2117000000.0,-5597000000.0,43331000000.0,32767000000.0,37007000000.0,643000000.0,1033000000.0,59245000000.0,,,2181000000.0,33958000000.0,2544000000.0,,20654000000.0,,1.545,1245000000.0,3212000000.0,22677000000.0,,,,18327000000.0,,,2181000000.0,3288000000.0,-56710000000.0,7556000000.0,69238000000.0,,2328000000.0,-2858000000.0,1744000000.0,8429000000.0,,56000000.0,6132000000.0,,,,-804000000.0,-734000000.0,,,16012000000.0,67000000.0,-6497000000.0,7059000000.0,4622000000.0,-161000000.0,8704000000.0,-9542000000.0,33958000000.0,-294000000.0,,2948000000.0,77572000000.0,2124271845.0,-2095000000.0,-6894000000.0,43233000000.0,2948000000.0,1406000000.0,8704000000.0,20654000000.0,32767000000.0,-1732000000.0,2399000000.0,-183000000.0,6132000000.0,,8279000000.0,853000000.0,12415000000.0,8279000000.0,3399000000.0,46536000000.0,,,,3150000000.0,,-1058000000.0,3417000000.0,273000000.0,853000000.0,,6427000000.0,,24413000000.0,43233000000.0,,11457000000.0,17354000000.0,2399000000.0,0.0,,2117000000.0,77572000000.0,-810000000.0,,,,,2117419355.0,,99943000000.0,2117000000.0,3150000000.0,,8429000000.0,-1875000000.0,7556000000.0,,606000000.0,747000000.0,,,418000000.0,59245000000.0,,8291000000.0,,,,,,,,,,,,,,,,,,,,,,,
1017532800,-204000000.0,,,,7375000000.0,,-907000000.0,7505000000.0,,,,,44255000000.0,,,,,,,2124020000.0,21155000000.0,,,,,,,,101130000000.0,3345000000.0,-229000000.0,,,,-81000000.0,,4550000000.0,,-276000000.0,,,,,,,-749000000.0,,0.34,,,3525000000.0,554000000.0,,32750000000.0,,,811000000.0,,,,,34123000000.0,863000000.0,,22082000000.0,,,1315000000.0,0.0,22173000000.0,,,,18512000000.0,,,7000000.0,,-57684000000.0,7473000000.0,,,,,,,,,,,0.34,,725000000.0,-213000000.0,,,16712000000.0,21000000.0,-1845000000.0,,1073000000.0,725000000.0,,,,,,,,,,128000000.0,43446000000.0,3029000000.0,590000000.0,8389000000.0,,,1408000000.0,2565000000.0,,6028000000.0,,,,4160000000.0,9021000000.0,2979000000.0,13650000000.0,2120160000.0,,1205000000.0,,,,2117000000.0,,853000000.0,,,,,,,,,,,,,78670000000.0,725000000.0,,,,,,,,3525000000.0,4336000000.0,,9163000000.0,-772000000.0,,222000000.0,147000000.0,,,,0.0,60158000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1025395200,3000000.0,,,,7010000000.0,,-950000000.0,8805000000.0,,,,,43600000000.0,,,,,,,2124578000.0,25333000000.0,,,,,,,,102406000000.0,4025000000.0,197000000.0,,,,85000000.0,,5266000000.0,,-166000000.0,,,,,,,-765000000.0,,0.195,,,2652000000.0,-1671000000.0,,32409000000.0,,,763000000.0,,,,,33756000000.0,1153000000.0,,20042000000.0,,,1283000000.0,0.0,23558000000.0,,,,17704000000.0,,,0.0,,-58627000000.0,7808000000.0,,,,,,,,,,,0.195,,407000000.0,-1818000000.0,,,16159000000.0,17000000.0,-1736000000.0,,2607000000.0,407000000.0,,,,,,,,,,-1413000000.0,43779000000.0,2944000000.0,876000000.0,9432000000.0,,,-873000000.0,2898000000.0,,6052000000.0,,,,4780000000.0,8937000000.0,3064000000.0,16528000000.0,2120868000.0,,1241000000.0,,,,3525000000.0,,853000000.0,,,,,,,,,,,,,77642000000.0,407000000.0,,,,,,,,2652000000.0,3415000000.0,,7070000000.0,871000000.0,,44000000.0,160000000.0,,,,0.0,59938000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1033344000,-53000000.0,,,,7527000000.0,,-944000000.0,8526000000.0,,,,,44028000000.0,,,,,,,2127324000.0,25681000000.0,,,,,,,,103791000000.0,3393000000.0,337000000.0,,,,-73000000.0,,4907000000.0,,525000000.0,,,,,,,-748000000.0,,-0.425,,,2767000000.0,-1914000000.0,,30761000000.0,,,811000000.0,,,,,32121000000.0,1032000000.0,,18684000000.0,,,-38000000.0,0.0,25344000000.0,,,,17775000000.0,,,0.0,,-59929000000.0,8027000000.0,,,,,,,,,,,-0.425,,-904000000.0,-1059000000.0,,,14810000000.0,0.0,-1977000000.0,,3079000000.0,-904000000.0,,,,,,,,,,-2749000000.0,43862000000.0,3017000000.0,866000000.0,11077000000.0,,,115000000.0,3043000000.0,,5980000000.0,,,,5133000000.0,9000000000.0,2934000000.0,17155000000.0,2123266000.0,,1514000000.0,,,,2652000000.0,,853000000.0,,,,,,,,,,,,,76447000000.0,-904000000.0,,,,,,,,2767000000.0,3578000000.0,,5180000000.0,1102000000.0,,-42000000.0,117000000.0,,,,0.0,58672000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1041292800,173000000.0,-61076000000.0,,,8455000000.0,,-1650000000.0,8703000000.0,,,-7597000000.0,4155000000.0,45452000000.0,19069000000.0,15428000000.0,1132000000.0,2957000000.0,,,,27058000000.0,17776000000.0,,,,,,,105231000000.0,3707000000.0,820000000.0,0.535,,3024000000.0,254000000.0,3364000000.0,4978000000.0,840000000.0,,99049000000.0,25576000000.0,,1132000000.0,-81000000.0,565000000.0,-729000000.0,0.0,,43000000.0,824000000.0,2957000000.0,-2016000000.0,45452000000.0,30942000000.0,33361000000.0,1125000000.0,824000000.0,59583000000.0,,,0.0,31604000000.0,1107000000.0,,19876000000.0,,0.535,1596000000.0,0.0,25576000000.0,,,,17776000000.0,,,0.0,1132000000.0,-61076000000.0,9046000000.0,65688000000.0,,2117000000.0,-2991000000.0,2344000000.0,5358000000.0,,209000000.0,5619000000.0,,,,904000000.0,-979000000.0,,,15428000000.0,5000000.0,-2039000000.0,5231000000.0,3182000000.0,904000000.0,10666000000.0,-5047000000.0,31604000000.0,185000000.0,,2763000000.0,77359000000.0,2115887850.0,-4069000000.0,-48000000.0,44155000000.0,2763000000.0,692000000.0,10666000000.0,19876000000.0,30942000000.0,190000000.0,2699000000.0,,5619000000.0,,9385000000.0,853000000.0,4996000000.0,9385000000.0,3364000000.0,18355000000.0,,,1271000000.0,3781000000.0,,-1650000000.0,2767000000.0,-4082000000.0,853000000.0,,8455000000.0,,19523000000.0,44155000000.0,,9941000000.0,14292000000.0,2699000000.0,0.0,,2957000000.0,77359000000.0,904000000.0,,,,,2115887850.0,,105231000000.0,2957000000.0,3781000000.0,,5358000000.0,1143000000.0,9046000000.0,-15000000.0,141000000.0,,,,0.0,59583000000.0,,4156000000.0,,,,,,,,,,,,,,,,,,,,,,,
1049068800,-18000000.0,,,,8530000000.0,,-1627000000.0,10284000000.0,,,,,48167000000.0,,,,,,,2127200000.0,30652000000.0,,,,,,,,107068000000.0,5394000000.0,46000000.0,,,,-68000000.0,,6636000000.0,,,,,,,,,-746000000.0,,0.905,,,3804000000.0,-844000000.0,,32123000000.0,,,760000000.0,,,,,32813000000.0,1009000000.0,,19400000000.0,,,3864000000.0,0.0,28767000000.0,,,,19519000000.0,,,0.0,,-60470000000.0,11994000000.0,,,,,,,,,,,0.905,,1920000000.0,-1673000000.0,,,15185000000.0,4000000.0,-1301000000.0,,3332000000.0,2116000000.0,,,,,,,,,,313000000.0,46598000000.0,2831000000.0,1748000000.0,10962000000.0,,,847000000.0,3681000000.0,,5594000000.0,,,,4890000000.0,10197000000.0,3075000000.0,20368000000.0,2124034000.0,,1242000000.0,,,,2957000000.0,,853000000.0,,,,,,,,,,,,,81302000000.0,1920000000.0,,,,,,,,3804000000.0,4564000000.0,,4114000000.0,2031000000.0,,386000000.0,130000000.0,,,,0.0,61783000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1056931200,142000000.0,,,,8434000000.0,,-1244000000.0,10095000000.0,,,,,46168000000.0,,,,,,,2127418000.0,29361000000.0,,,,,,,,107849000000.0,4875000000.0,294000000.0,,,,-96000000.0,,6286000000.0,,,,,,,,,-764000000.0,,0.755,,,3092000000.0,-1310000000.0,,32981000000.0,,,835000000.0,,,,,34101000000.0,1061000000.0,,16515000000.0,,,2972000000.0,0.0,29653000000.0,,,,18355000000.0,,,0.0,,-61435000000.0,12251000000.0,,,,,,,,,,,0.75,,1600000000.0,-3199000000.0,,,15817000000.0,35000000.0,-1321000000.0,,3773000000.0,1600000000.0,,,,,,,,,,276000000.0,46414000000.0,2927000000.0,1372000000.0,11331000000.0,,,-712000000.0,3671000000.0,,5825000000.0,,,,5220000000.0,9705000000.0,2876000000.0,19266000000.0,2124512000.0,,1411000000.0,,,,3804000000.0,,853000000.0,,,,,,,,,,,,,80586000000.0,1600000000.0,,,,,,,,3092000000.0,3927000000.0,,1534000000.0,2452000000.0,,-83000000.0,118000000.0,,,,0.0,62231000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
