date,trailingCapitalExpenditure,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlyGrossPPE,quarterlyDilutedEPS,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingOperatingExpense,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualDilutedAverageShares,quarterlyNetOtherInvestingChanges,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualRepaymentOfDebt,trailingGrossProfit,quarterlyOperatingExpense,quarterlyChangeInInventory,trailingResearchAndDevelopment,quarterlyCurrentDeferredRevenue,annualCostOfRevenue,annualResearchAndDevelopment,quarterlyOtherNonCashItems,trailingChangeInAccountPayable,annualCapitalStock,trailingCostOfRevenue,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualTaxProvision,trailingFreeCashFlow,annualInventory,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualGrossProfit,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,annualBasicAverageShares,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualCurrentDeferredRevenue,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,annualCashDividendsPaid,annualOperatingExpense,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,trailingCashDividendsPaid,trailingSaleOfInvestment,trailingPretaxIncome,annualNonCurrentDeferredRevenue,annualTotalAssets,quarterlyDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualBasicEPS,trailingNetIncome,trailingPurchaseOfInvestment,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualGoodwill,annualSaleOfInvestment,quarterlyBasicEPS,annualCommonStockIssuance,annualStockBasedCompensation,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInventory,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualTotalRevenue,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualChangeInAccountPayable,annualAccountsPayable,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualEbitda,annualOperatingIncome,annualNetPPE,annualDilutedEPS,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingPurchaseOfBusiness,trailingBasicAverageShares,trailingBasicEPS,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
,,,,,6954494000.0,0.29,,,,,,70607000.0,,126879000.0,-10153000.0,,,-35400000.0,,,,,,-22997000.0,,,,,5573167000.0,,,,,,,410080000.0,,-57940000.0,31374000.0,457962000.0,380316000.0,,,,401890000.0,,,178475000.0,-23480000.0,,,,,,,,,702281000.0,26410000.0,1060956000.0,,,,62563000.0,-2958000.0,,3768620000.0,,3518003000.0,255329000.0,,,,,,,,,-197942000.0,-81311000.0,279487000.0,,,864645000.0,,,-3185874000.0,,,,,,,,,135996000.0,,-21367000.0,,1262907000.0,117255000.0,,151788000.0,,,,,,,404219000.0,,,,,,,53371000.0,21472000.0,934000.0,,12024000.0,,27519000.0,,,,406683000.0,431695000.0,,,,,0.29,,,,1577054000.0,678042000.0,,125567000.0,,503213000.0,,,,,380316000.0,,,,392340000.0,,,,-16089000.0,,,,,124231000.0,,,,,,,566276000.0,,401683000.0,,,,,29946000.0,82858000.0,,,,,,117255000.0,,3006086000.0,9107619000.0,1498027000.0,10168575000.0,,0.0,4220284000.0,54685000.0,,,,,,,
,,,,,5667037000.0,0.22,,,,,,483333000.0,,151042000.0,-92559000.0,,,44145000.0,,,,,,-3867000.0,,,,,5800794000.0,,,,,,,249556000.0,,-17411000.0,-150580000.0,311095000.0,274741000.0,,,,405388000.0,,,200876000.0,-2094000.0,,,,,,,,,881794000.0,31292000.0,1058333000.0,,,,89038000.0,71670000.0,,2343102000.0,,3106842000.0,305710000.0,,,,,,,,,-16875000.0,-133990000.0,110219000.0,,,747222000.0,,,-3323935000.0,,,,,,,,,88950000.0,,-105575000.0,,1087439000.0,90847000.0,,90847000.0,,,,,,,408242000.0,,,,,,,545159000.0,30247000.0,23917000.0,,12030000.0,,44971000.0,,,,436127000.0,,,,,,0.22,,,,1277166000.0,742237000.0,,126346000.0,,170458000.0,,,,,274741000.0,,,,286771000.0,,,,-16219000.0,,,,,131585000.0,,,,,,,579733000.0,,380316000.0,,,,,22669000.0,176422000.0,,,,,,90847000.0,,4473723000.0,9093293000.0,1397144000.0,10151626000.0,,0.0,3988636000.0,-45040000.0,,,,,,,
,,,,,5816568000.0,0.28,,,50537000.0,,,232389000.0,,148890000.0,-9919000.0,,,6346000.0,,,,,,29146000.0,,,,,5963927000.0,,,,,,,376048000.0,,-20001000.0,60062000.0,434128000.0,419411000.0,,,,408379000.0,,,211043000.0,6450000.0,,,,,,,,,823931000.0,28954000.0,1325158000.0,,,,80977000.0,169717000.0,,2378020000.0,,2999118000.0,195411000.0,,,,,,,,,-125135000.0,-151099000.0,223085000.0,,,896992000.0,,,-3438548000.0,,,,,,,,,209467000.0,,144670000.0,,998054000.0,114434000.0,,114434000.0,,,,,,,412922000.0,,,,,,,495321000.0,30646000.0,29997000.0,,124774000.0,,52802000.0,,,,462864000.0,,,,,,0.28,,,,1198126000.0,802938000.0,,63115000.0,,420215000.0,,,,,419411000.0,,,,544185000.0,,,,-16387000.0,,,,,152963000.0,,,,,,,585387000.0,,274741000.0,,,,,18756000.0,175927000.0,,,,,,114434000.0,,4410658000.0,8830056000.0,1153384000.0,10155214000.0,,0.0,3823049000.0,58368000.0,,,,,,,
,,,-501000000.0,89000000.0,5815000000.0,,-36000000.0,,-190000.0,,,262000000.0,-3467000000.0,163000000.0,-90369000.0,,130000000.0,-51091000.0,,,,1168000000.0,,23000000.0,,,2360000000.0,,7385000000.0,,,0.0,475000000.0,,462000000.0,355246000.0,413723000.0,-2648000.0,-142856000.0,316225000.0,1314000000.0,912000000.0,,,,,,103606000.0,-53876000.0,,,1816000000.0,,,,638000000.0,,834000000.0,43344000.0,2360000000.0,207000000.0,,474000000.0,-25578000.0,301000000.0,,2348000000.0,,2484000000.0,335353000.0,,1398000000.0,8690000000.0,-203000000.0,262000000.0,510000000.0,410600000.0,,886952000.0,-134600000.0,212619000.0,-73000000.0,3318000000.0,821317000.0,475000000.0,88000000.0,-3467000000.0,191000000.0,,,,-71000000.0,694000000.0,,402000000.0,154587000.0,-15000000.0,894272000.0,,964000000.0,152464000.0,-202000000.0,152931000.0,925000000.0,,,,,11050000000.0,,633000000.0,1.16,,,887000000.0,,462000000.0,,1232152000.0,,145000000.0,7385000000.0,91000000.0,834000000.0,,,505092000.0,,,528000000.0,,232000000.0,,1287000000.0,,301000000.0,887000000.0,633000000.0,91000000.0,105813000.0,,474000000.0,,,3214000000.0,,1314000000.0,589000000.0,2484000000.0,,1459000000.0,,,163000000.0,-22305000.0,145000000.0,1459000000.0,4422000000.0,547000000.0,119221000.0,,1314000000.0,1268000000.0,704000000.0,2348000000.0,1.15,638000000.0,441000000.0,419411000.0,,964000000.0,5815000000.0,-98000000.0,17629000.0,191000000.0,1314000000.0,,,,,152464000.0,,4422000000.0,8690000000.0,1168000000.0,11050000000.0,23000000.0,0.0,3318000000.0,19987000.0,,,,,,,
,,,,,8032317000.0,0.2,,,,,,457547000.0,,216147000.0,-47592000.0,,,22569000.0,,,,,,13201000.0,,,,,7472645000.0,,,,,,,491106000.0,,81913000.0,-74847000.0,560865000.0,1548606000.0,,,,442535000.0,,,251783000.0,23389000.0,,,,,,,,,1189602000.0,33085000.0,2955140000.0,,,,86632000.0,365318000.0,,3917785000.0,,3408000000.0,298004000.0,,,,,,,,,-16883000.0,-167874000.0,309082000.0,,,1135439000.0,,,-4114532000.0,,,,,,,,,328217000.0,,234584000.0,,1146170000.0,86681000.0,,133819000.0,,,,,,,446638000.0,,,,,,,592581000.0,36674000.0,19029000.0,,269241000.0,,75654000.0,,,,574574000.0,,,,,,0.2,,,,1526879000.0,734951000.0,,15215000.0,,282678000.0,,,,,1548606000.0,,,,1817847000.0,,,,-22147000.0,,,,,166854000.0,,,,,,,643476000.0,,1314022000.0,,,,,25502000.0,380874000.0,,,,,,86681000.0,,3084686000.0,9856857000.0,2087545000.0,12811997000.0,,8504000.0,4597602000.0,160343000.0,,,,,,,
,,,,,9979820000.0,0.08,,,,,,333046000.0,,221874000.0,-64653000.0,,,-8101000.0,,,,,,19923000.0,,,,,7494993000.0,,,,,,,364435000.0,,0.0,-277498000.0,451589000.0,1474825000.0,,,,443145000.0,,,260310000.0,-9670000.0,,,,,,,,,1011115000.0,38928000.0,2714993000.0,,,,31310000.0,369589000.0,,5268246000.0,,3338556000.0,129559000.0,,,,,,,,,-32352000.0,-185532000.0,191279000.0,,,1009171000.0,,,-4711574000.0,,,,,,,,,238933000.0,,-73781000.0,,1127655000.0,37496000.0,,37496000.0,,,,,,,446324000.0,,,,,,,499448000.0,48226000.0,7050000.0,,201933000.0,,188458000.0,,,,557582000.0,,,,,,0.08,,,,1466066000.0,744835000.0,,-57924000.0,,259134000.0,,,,,1474825000.0,,,,1676758000.0,,,,-33226000.0,,,,,171850000.0,,,,,,,644758000.0,,1548606000.0,,,,,24931000.0,289793000.0,,,,,,37496000.0,,3088592000.0,9892526000.0,827305000.0,12607519000.0,,10740000.0,4349671000.0,53401000.0,,,,,,,
,,,,,9975534000.0,0.287941,,,,,,349552000.0,,207926000.0,-85991000.0,,,39361000.0,,,,,,85406000.0,,,,,7662403000.0,,,,,,,528552000.0,,5495000.0,-277488000.0,580046000.0,1417004000.0,,,,443457000.0,,,244355000.0,-9101000.0,,,,,,,,,1063713000.0,22298000.0,2586151000.0,,,,92096000.0,464962000.0,,5263960000.0,,2867714000.0,220823000.0,,,,,,,,,-187405000.0,-166504000.0,335691000.0,,,1162695000.0,,,-4711574000.0,,,,,,,,,405145000.0,,-57821000.0,,1128911000.0,128727000.0,,128727000.0,,,,,,,447060000.0,,,,,,,526783000.0,54093000.0,7299000.0,,132650000.0,,253311000.0,,,,582649000.0,,,,,,0.29,,,,1361222000.0,377581000.0,,-24125000.0,,239677000.0,,,,,1417004000.0,,,,1549654000.0,,,,-127840000.0,,,,,192861000.0,,,,,,,651072000.0,,1474825000.0,,,,,26976000.0,329004000.0,,,-125484000.0,,,128727000.0,,3088592000.0,9831430000.0,1117610000.0,12417581000.0,,-2676000.0,3931427000.0,238641000.0,,,,,,,
,,,-717961000.0,97610000.0,10360048000.0,,24787000.0,,896278000.0,,,346842000.0,-4999156000.0,230976000.0,125178000.0,,115848000.0,-29042000.0,,,,1171004000.0,,146677000.0,,,2721149000.0,,7937660000.0,,,15260000.0,443327000.0,,584552000.0,552302000.0,446511000.0,-31999000.0,-802384000.0,449208000.0,782706000.0,-348366000.0,,,,,,70284000.0,-27875000.0,,,2495639000.0,,,,655759000.0,,1101005000.0,35899000.0,2721149000.0,275882000.0,,264374000.0,65844000.0,610812000.0,,5360892000.0,,2956963000.0,588925000.0,,2028546000.0,10049539000.0,-73058000.0,346842000.0,490465000.0,443463000.0,,-238576000.0,-198051000.0,378924000.0,-23257000.0,4057968000.0,1230042000.0,443327000.0,838791000.0,-4999156000.0,285477000.0,,,,-370217000.0,812370000.0,,1131072000.0,584457000.0,-1719995000.0,-451348000.0,,1169569000.0,190423000.0,-1432217000.0,190423000.0,1099005000.0,,,,,12770688000.0,,476134000.0,1.0,,,1311260000.0,,584552000.0,,44153000.0,,943162000.0,7937660000.0,210477000.0,1101005000.0,,,780834000.0,,,700615000.0,,899130000.0,,77531000.0,,610812000.0,1311260000.0,476134000.0,210477000.0,-123845000.0,,264374000.0,,,4524185000.0,,782706000.0,1556752000.0,2956963000.0,,1725868000.0,,,230976000.0,-187004000.0,943162000.0,1725868000.0,3025935000.0,-475216000.0,169050000.0,,782706000.0,1916791000.0,1216176000.0,5360892000.0,0.99,655759000.0,-185105000.0,1417004000.0,,1169569000.0,10360048000.0,55409000.0,20201000.0,285477000.0,782706000.0,,-1500791000.0,,,190423000.0,,3025935000.0,10049539000.0,1171004000.0,12770688000.0,146677000.0,-1308000.0,4057968000.0,386406000.0,,,,,,,
,,,,,10399000000.0,0.1875,,,546000000.0,,,324000000.0,,216000000.0,-78000000.0,,,-6000000.0,,,,,,177000000.0,,,,,8021000000.0,,,,,,,335000000.0,,0.0,-419000000.0,384000000.0,1059000000.0,,,,446000000.0,,,217000000.0,-22000000.0,,,,,,,,,1109000000.0,31000000.0,3215000000.0,,,,51000000.0,651000000.0,,5400000000.0,,3543000000.0,190000000.0,,,,,,,,,509000000.0,-242000000.0,167000000.0,,,961000000.0,,,-4999000000.0,,,,,,,,,188000000.0,,276000000.0,,1162000000.0,84000000.0,,84000000.0,,,,,,,448000000.0,,,,,,,601000000.0,18000000.0,4000000.0,,1110000000.0,,257000000.0,,,,577000000.0,,,,,,0.19,,,,1890000000.0,491000000.0,,48000000.0,,289000000.0,,,,,1059000000.0,,,,2169000000.0,,,,-61000000.0,,,,,134000000.0,,,,,,,659000000.0,,783000000.0,,,,,21000000.0,292000000.0,,,-775000000.0,,,84000000.0,,3025000000.0,10269000000.0,1327000000.0,13484000000.0,,-1000000.0,4652000000.0,-54000000.0,,,,,,,
,,,,,10343000000.0,0.11,,,1278000000.0,,,257000000.0,,204000000.0,-134000000.0,,,-22000000.0,,,,,,195000000.0,,,,,8051000000.0,,,,,,,362000000.0,,0.0,-295000000.0,408000000.0,741000000.0,,,,446000000.0,,,204000000.0,-49000000.0,,,,,,,,,1060000000.0,32000000.0,2938000000.0,,,,41000000.0,655000000.0,,5344000000.0,,3484000000.0,200000000.0,,,,,,,,,-156000000.0,-314000000.0,204000000.0,,,1006000000.0,,,-4999000000.0,,,,,,,,,136000000.0,,-316000000.0,,1187000000.0,50000000.0,,84000000.0,,,,,,,449000000.0,,,,,,,569000000.0,14000000.0,2000000.0,,1098000000.0,,293000000.0,,,,598000000.0,,,,,,0.11,,,,1795000000.0,502000000.0,,26000000.0,,549000000.0,,,,,741000000.0,,,,1839000000.0,,,,-99000000.0,,,,,142000000.0,,,,,,,660000000.0,,1059000000.0,,,,,31000000.0,287000000.0,,,-1267000000.0,,,50000000.0,,2992000000.0,10496000000.0,1582000000.0,13434000000.0,,-6000000.0,4544000000.0,-178000000.0,,,,,,,
,,,,,10526000000.0,0.28,,,738000000.0,,,469000000.0,,237000000.0,25000000.0,,,-7000000.0,,,,,,399000000.0,,,,,8346000000.0,,,,,,,471000000.0,,1000000.0,39000000.0,521000000.0,1095000000.0,,,,446000000.0,,,210000000.0,-90000000.0,,,,,0.0,,,,1240000000.0,32000000.0,3136000000.0,,,,94000000.0,737000000.0,,5527000000.0,,3451000000.0,333000000.0,,,,,,,,,-122000000.0,-355000000.0,311000000.0,,,1164000000.0,,,-4999000000.0,,,,,,,,,437000000.0,,354000000.0,,1142000000.0,126000000.0,,124000000.0,,,,,,,449000000.0,,,,,,,786000000.0,18000000.0,11000000.0,,952000000.0,,278000000.0,,,,643000000.0,,,,,,0.28,,,,1790000000.0,519000000.0,,46000000.0,,342000000.0,,,,,1095000000.0,,,,2047000000.0,,,,-59000000.0,,,,,156000000.0,,,,,,,664000000.0,,741000000.0,,,,,24000000.0,217000000.0,,,-488000000.0,,,126000000.0,,2992000000.0,10819000000.0,1667000000.0,13955000000.0,,-1000000.0,4691000000.0,82000000.0,,,,,,,
,,,-1251000000.0,98000000.0,11033000000.0,,-12000000.0,,796000000.0,,,428000000.0,-5388000000.0,232000000.0,-10000000.0,,134000000.0,23000000.0,,,,1915000000.0,,378000000.0,,,3036000000.0,,8376000000.0,,,-5000000.0,322000000.0,,922000000.0,480000000.0,449000000.0,137000000.0,-302000000.0,521000000.0,1082000000.0,301000000.0,,,,,,224000000.0,-28000000.0,,,2578000000.0,73000000.0,-15000000.0,,666000000.0,,1350000000.0,39000000.0,3036000000.0,314000000.0,,320000000.0,128000000.0,754000000.0,,5645000000.0,,3335000000.0,343000000.0,,1828000000.0,10956000000.0,-197000000.0,428000000.0,374000000.0,446000000.0,,-193000000.0,-340000000.0,297000000.0,-189000000.0,4685000000.0,1283000000.0,322000000.0,-8000000.0,-5388000000.0,196000000.0,,,,-365000000.0,851000000.0,,781000000.0,482000000.0,-3301000000.0,-13000000.0,,1153000000.0,62000000.0,-977000000.0,84000000.0,1064000000.0,,,,,13992000000.0,,449000000.0,0.72,,,1733000000.0,-10000000.0,922000000.0,23000000.0,26000000.0,,817000000.0,8376000000.0,230000000.0,1350000000.0,,,762000000.0,,,615000000.0,,3358000000.0,,43000000.0,,754000000.0,1733000000.0,449000000.0,230000000.0,-13000000.0,,320000000.0,,,4406000000.0,,1082000000.0,1243000000.0,3335000000.0,,1899000000.0,,,232000000.0,-146000000.0,817000000.0,1899000000.0,2879000000.0,38000000.0,183000000.0,,1082000000.0,1621000000.0,977000000.0,5645000000.0,0.72,666000000.0,105000000.0,1095000000.0,,1153000000.0,11033000000.0,138000000.0,22000000.0,196000000.0,1082000000.0,,-771000000.0,,,62000000.0,,2879000000.0,10956000000.0,1915000000.0,13992000000.0,378000000.0,3000000.0,4685000000.0,142000000.0,,,,,,,
,,,,,11399000000.0,0.46,,,970000000.0,,,392000000.0,,232000000.0,-164000000.0,,,-72000000.0,,,,,,533000000.0,,,,,8671000000.0,,,,,,,491000000.0,,0.0,-257000000.0,549000000.0,979000000.0,,,,448000000.0,,,200000000.0,-124000000.0,,,,,-5000000.0,,,,1502000000.0,37000000.0,2709000000.0,,,,38000000.0,838000000.0,,6011000000.0,,3275000000.0,350000000.0,,,,,,,,,-80000000.0,-370000000.0,349000000.0,,,1148000000.0,,,-5388000000.0,,,,,,,,,235000000.0,,-103000000.0,,1061000000.0,209000000.0,,213000000.0,,,,,,,451000000.0,,,,,,,1068000000.0,21000000.0,38000000.0,,535000000.0,,274000000.0,,2902000000.0,,599000000.0,,,,,,0.47,,,,1705000000.0,509000000.0,,21000000.0,,349000000.0,,,,,979000000.0,,,,1514000000.0,,,,-45000000.0,,,,,142000000.0,,,,,,,669000000.0,,1082000000.0,,,,,20000000.0,202000000.0,,,-859000000.0,,,209000000.0,,,11716000000.0,2143000000.0,14425000000.0,,-53000000.0,4777000000.0,-135000000.0,,,,,,,
,,,,,11573000000.0,0.36,,,566000000.0,,,435000000.0,,231000000.0,-160000000.0,,,-5000000.0,,,,,,602000000.0,,,,,8897000000.0,,,,,,,564000000.0,,-2000000.0,-178000000.0,629000000.0,1135000000.0,,,,449000000.0,,,218000000.0,-100000000.0,,,,,6000000.0,,,,1649000000.0,37000000.0,2818000000.0,,,,120000000.0,953000000.0,,6185000000.0,,3236000000.0,409000000.0,,,,,,,,,-8000000.0,-338000000.0,411000000.0,,,1310000000.0,,,-5388000000.0,,,,,,,,,336000000.0,,156000000.0,,1066000000.0,161000000.0,,161000000.0,,,,,,,452000000.0,,,,,,,1213000000.0,28000000.0,19000000.0,,354000000.0,,353000000.0,,2902000000.0,,681000000.0,,,,,,0.36,,,,1709000000.0,461000000.0,,4000000.0,,349000000.0,,,,,1135000000.0,,,,1489000000.0,,,,-134000000.0,,,,,153000000.0,,,,,,,673000000.0,,979000000.0,,,,,23000000.0,205000000.0,,,-408000000.0,,,161000000.0,,,12012000000.0,2315000000.0,14830000000.0,,51000000.0,4885000000.0,-2000000.0,,,,,,,
,,,,,11935000000.0,0.44,,,398000000.0,,,451000000.0,,158000000.0,65000000.0,,,-40000000.0,,,,,,572000000.0,,,,,9036000000.0,,,,,,,385000000.0,,-355000000.0,-161000000.0,470000000.0,1059000000.0,,,,450000000.0,,,238000000.0,-99000000.0,,,,,154000000.0,,,,1638000000.0,66000000.0,2593000000.0,,,,206000000.0,1106000000.0,,6547000000.0,,3451000000.0,521000000.0,,,,,,,,,-140000000.0,-401000000.0,232000000.0,,,1102000000.0,,,-5388000000.0,,,,,,,,,225000000.0,,-76000000.0,,1081000000.0,198000000.0,,264000000.0,,,,,,,452000000.0,,,,,,,1266000000.0,19000000.0,9000000.0,,273000000.0,,298000000.0,,2895000000.0,,632000000.0,214000000.0,,,,,0.44,,,,1799000000.0,571000000.0,,262000000.0,,372000000.0,,,,,1059000000.0,,,,1332000000.0,,,,44000000.0,,,,,149000000.0,,,,,,,675000000.0,,1135000000.0,,,,,28000000.0,,,,-122000000.0,,,198000000.0,,,12528000000.0,2272000000.0,15121000000.0,,-292000000.0,5089000000.0,-176000000.0,,,,,,,
,,,-1551000000.0,97000000.0,12302000000.0,,-55000000.0,,290000000.0,,,93000000.0,-5455000000.0,340000000.0,-47000000.0,,149000000.0,62000000.0,,,,2309000000.0,,673000000.0,,,2642000000.0,,9337000000.0,,365000000.0,-318000000.0,791000000.0,,866000000.0,666000000.0,452000000.0,9000000.0,-174000000.0,674000000.0,1166000000.0,84000000.0,,,,,,200000000.0,-65000000.0,,9000000.0,2685000000.0,94000000.0,-133000000.0,,677000000.0,,1739000000.0,-18000000.0,2642000000.0,424000000.0,,760000000.0,62000000.0,1284000000.0,,6847000000.0,,3427000000.0,360000000.0,,2302000000.0,12959000000.0,-306000000.0,93000000.0,840000000.0,450000000.0,,-105000000.0,-442000000.0,474000000.0,-388000000.0,5166000000.0,1460000000.0,791000000.0,-326000000.0,-5455000000.0,159000000.0,9000000.0,,,-180000000.0,879000000.0,,1082000000.0,429000000.0,-1503000000.0,107000000.0,,972000000.0,223000000.0,-770000000.0,215000000.0,1625000000.0,,,,,15601000000.0,,703000000.0,1.76,,,1752000000.0,22000000.0,866000000.0,26000000.0,12000000.0,,109000000.0,9337000000.0,358000000.0,1739000000.0,3004000000.0,,786000000.0,365000000.0,,636000000.0,3004000000.0,2224000000.0,,78000000.0,,1284000000.0,1752000000.0,703000000.0,358000000.0,-84000000.0,,760000000.0,,,4987000000.0,,1166000000.0,1225000000.0,3427000000.0,,1275000000.0,,,340000000.0,-45000000.0,109000000.0,1275000000.0,,-333000000.0,192000000.0,,1166000000.0,2059000000.0,1423000000.0,6847000000.0,1.75,677000000.0,191000000.0,1059000000.0,,972000000.0,12302000000.0,6000000.0,27000000.0,159000000.0,1166000000.0,,-114000000.0,,,223000000.0,,,12959000000.0,2309000000.0,15601000000.0,673000000.0,-24000000.0,5166000000.0,-13000000.0,,,,,,,
,,,,,12491000000.0,0.15,,,124000000.0,,,432000000.0,,291000000.0,-263000000.0,,,1000000.0,,,,,,582000000.0,,,,,9187000000.0,,,,,,,335000000.0,,1000000.0,-390000000.0,412000000.0,786000000.0,,,,451000000.0,,,269000000.0,9000000.0,,,,,10000000.0,,,,1466000000.0,59000000.0,2295000000.0,,,,62000000.0,1199000000.0,,7036000000.0,,3359000000.0,186000000.0,,,,,,,,,-50000000.0,-362000000.0,143000000.0,,,1256000000.0,,,-5455000000.0,,,,,,,,,58000000.0,,-380000000.0,,1064000000.0,68000000.0,,68000000.0,,,,,,,452000000.0,,,,,,,1011000000.0,18000000.0,9000000.0,,130000000.0,,417000000.0,,2986000000.0,,844000000.0,,,,,,0.15,,,,1726000000.0,569000000.0,,67000000.0,,381000000.0,,,,,786000000.0,,,,916000000.0,,,,-45000000.0,,,,,192000000.0,,,,,,,680000000.0,,1166000000.0,,,,,24000000.0,164000000.0,,,-153000000.0,,,68000000.0,,,12880000000.0,2220000000.0,15175000000.0,,7000000.0,4825000000.0,-304000000.0,,,,,,,
,,,,,12479000000.0,-4.57,,,10000000.0,,,128000000.0,,274000000.0,-470000000.0,,,-144000000.0,,,,,,789000000.0,,,,,7302000000.0,,,,,,,446000000.0,,165000000.0,-61000000.0,495000000.0,668000000.0,,,,451000000.0,,,242000000.0,-21000000.0,,2000000.0,,,1694000000.0,,,,1274000000.0,36000000.0,3071000000.0,,,,-23000000.0,-908000000.0,,7024000000.0,,3977000000.0,-331000000.0,,,,,,,,,604000000.0,-351000000.0,253000000.0,,,1302000000.0,,,-5455000000.0,,,,,,,,,-621000000.0,,-118000000.0,,1101000000.0,-2062000000.0,,-406000000.0,,,,,,,454000000.0,,,,,,,551000000.0,13000000.0,5000000.0,,1028000000.0,,366000000.0,,1320000000.0,,807000000.0,286000000.0,,,,,-4.57,,,,2493000000.0,383000000.0,,-1099000000.0,,743000000.0,,,,,668000000.0,,,,1696000000.0,,,,-45000000.0,,,,,189000000.0,,,,,,,683000000.0,,786000000.0,,,,,25000000.0,161000000.0,,,29000000.0,,,-2062000000.0,,,10790000000.0,1771000000.0,13861000000.0,,-120000000.0,5251000000.0,-972000000.0,,,,,,,
