,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,quarterlyAccountsReceivable,trailingNetIncome,quarterlyCostOfRevenue,annualGoodwill,quarterlyCurrentAccruedExpenses,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,quarterlyBasicAverageShares,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualNetIncome,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualCostOfRevenue,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,annualCashDividendsPaid,trailingCommonStockIssuance,annualFreeCashFlow,annualPretaxIncome,annualEndCashPosition,annualIncomeTaxPayable,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlyCurrentDebt,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,annualTaxProvision,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInventory,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualCurrentLiabilities,annualCurrentAssets,trailingNetOtherInvestingChanges,annualNetPPE,annualEbitda,trailingNetIncomeCommonStockholders,annualGrossPPE,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualBeginningCashPosition,annualBasicAverageShares,trailingGrossProfit,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,annualBasicEPS,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,quarterlyBeginningCashPosition,quarterlyDilutedAverageShares,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingNetOtherFinancingCharges,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualTotalRevenue,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalStock,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyBasicEPS,annualInterestExpense,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,trailingChangesInAccountReceivables,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualDilutedAverageShares,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualDilutedEPS,trailingNetIncomeContinuousOperations,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyStockBasedCompensation,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInventory,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,quarterlyChangeInInventory,trailingPurchaseOfInvestment,annualChangeInInventory,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,quarterlyPurchaseOfBusiness,trailingResearchAndDevelopment,annualInvestmentsAndAdvances
638841600,,,11900000.0,,,33400000.0,,,,,,184128000.0,70100000.0,,,,,4000000.0,,1700000.0,,,,,,2000000.0,,,,5500000.0,2000000.0,,,,,,,,400000.0,1600000.0,,,-100000.0,,,200000.0,,,,,,,600000.0,2000000.0,0.000391,,3700000.0,,,8200000.0,,,500000.0,,2100000.0,,23600000.0,,,,,5900000.0,,,,,,,,,,,,,,,,,46500000.0,,,100000.0,-1700000.0,,,,,,,,,1300000.0,,,,,,,18900000.0,,7500000.0,15300000.0,184128000.0,,,20500000.0,,20500000.0,,41600000.0,-800000.0,,,2700000.0,,2300000.0,,,,,,,,-5000000.0,,,,,,,,4800000.0,,2700000.0,,,14800000.0,0.000391,,,,,,58200000.0,22000000.0,,2400000.0,,,,34700000.0,,700000.0,,9800000.0,,,,5300000.0,2900000.0,,,800000.0,,,,,,,,,,,,,,,,,,,,,,,,
646704000,,,15000000.0,,,39500000.0,,,,,,184160000.0,80700000.0,,,,,2000000.0,,1600000.0,,,,,,2600000.0,,,,6100000.0,2600000.0,,,,,,,,500000.0,1600000.0,,,,,,200000.0,,,,,,,-6900000.0,2600000.0,0.000469,,8800000.0,,,9300000.0,,,500000.0,,1800000.0,,31500000.0,,,,,6500000.0,,,,,,,,,,,,,,,,,49200000.0,,,-300000.0,-5900000.0,,,,,,,,,,,,,,,,26400000.0,,9600000.0,,184160000.0,,,19400000.0,,19400000.0,,48800000.0,-3600000.0,,,3300000.0,,2800000.0,,,,,,,,-5000000.0,,,,,,,,5600000.0,,3400000.0,,,18200000.0,0.000469,,,,,,65700000.0,29900000.0,,2500000.0,,,,37300000.0,,800000.0,,13200000.0,,,,-1100000.0,3300000.0,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,
654652800,,,16800000.0,,,42800000.0,,,,,,185344000.0,84500000.0,,,,,-6200000.0,,1600000.0,,,,,,2700000.0,,,,10000000.0,2700000.0,,,,,,,,400000.0,1600000.0,,,,,,200000.0,,,,,,,2000000.0,2700000.0,0.000469,,-700000.0,,,13500000.0,0.0,,700000.0,,1400000.0,,32300000.0,,,,,10400000.0,,,,,,,,,,,,,,,,,52200000.0,,,1400000.0,-6000000.0,,,,,,,,,,,200000.0,,,,,26200000.0,,5600000.0,,185344000.0,,,17700000.0,,17700000.0,,56300000.0,-2000000.0,,,3500000.0,,3100000.0,,,,,,,500000.0,-5000000.0,,,,,,,,-4200000.0,,3700000.0,,,20400000.0,0.000469,,,,,,67700000.0,30700000.0,,-7100000.0,,,,40000000.0,,1000000.0,,15400000.0,,,,-1800000.0,4300000.0,,,700000.0,300000.0,,,,,,,,,,,,,,,,,,,,,,,
662601600,,-200000.0,19400000.0,,,45300000.0,,,91500000.0,36500000.0,,,91500000.0,,9700000.0,42500000.0,,6300000.0,,1000000.0,,155400000.0,,,30900000.0,2500000.0,11200000.0,-5500000.0,,11300000.0,2500000.0,,,6100000.0,13500000.0,,,,500000.0,1100000.0,,1000000.0,100000.0,3200000.0,3600000.0,700000.0,1800000.0,23700000.0,,,,55000000.0,-1200000.0,2500000.0,,3800000.0,3800000.0,,,14900000.0,-300000.0,,900000.0,,2600000.0,,36500000.0,,1100000.0,15600000.0,14300000.0,11800000.0,1200000.0,23700000.0,,500000.0,2900000.0,,,2600000.0,35400000.0,72100000.0,,15600000.0,13000000.0,,21800000.0,9700000.0,55000000.0,3800000.0,100000.0,-1400000.0,900000.0,8500000.0,-200000.0,15300000.0,185344000.0,,,,-8200000.0,2000000.0,,-100000.0,1200000.0,0.001641,38500000.0,,30900000.0,,3200000.0,,,,2500000.0,23700000.0,19400000.0,23700000.0,,60200000.0,-1800000.0,,,3600000.0,-400000.0,3100000.0,,,-100000.0,700000.0,,,-400000.0,-6200000.0,9700000.0,40300000.0,,206900000.0,,,,8100000.0,,3800000.0,,,21800000.0,,200000.0,,,,,72100000.0,35400000.0,,4900000.0,,185344000.0,-6200000.0,42500000.0,,1300000.0,-12700000.0,15600000.0,0.001641,,51500000.0,6100000.0,3800000.0,,,1100000.0,0.0,2700000.0,,,,,,,,,,,,,,,,,,,,,,
670377600,,,18900000.0,,,39700000.0,,,,,,185472000.0,88800000.0,,,,,-1900000.0,,1000000.0,,,,,,2000000.0,,,,10900000.0,2000000.0,,,,,,,,500000.0,1000000.0,,,,,,700000.0,,,,,,,300000.0,2000000.0,0.000391,,-2500000.0,,,13700000.0,,,500000.0,,3400000.0,,32000000.0,,,,,11400000.0,,,,,,,,,,,,,,,,,56800000.0,,,-100000.0,-1400000.0,,,,,,,,,1000000.0,,,,,,,27000000.0,,2200000.0,23700000.0,185472000.0,,,22600000.0,,22600000.0,,53400000.0,-600000.0,,,2800000.0,,2300000.0,,,,,,,,-6200000.0,,,,,,,,-1300000.0,,2800000.0,,,21700000.0,0.000391,,,,,,69900000.0,31000000.0,,-3900000.0,,,,44500000.0,,800000.0,,15500000.0,,,,-1100000.0,3300000.0,,,1100000.0,,,,,,,,,,,,,,,,,,,,,,,,
678240000,,,20000000.0,,,43100000.0,,,,,,185760000.0,95700000.0,,,,,3300000.0,,1000000.0,,,,,,2600000.0,,,,11700000.0,2600000.0,,,,,,,,600000.0,1000000.0,,,,,,600000.0,,,,,,,-4000000.0,2600000.0,0.000469,,3000000.0,,,15500000.0,,,200000.0,,4400000.0,,36300000.0,,,,,12300000.0,,,,,,,,,,,,,,,,,59400000.0,,,-700000.0,-2100000.0,,,,,,,,,,,,,,,,31400000.0,,4700000.0,,185760000.0,,,22600000.0,,22600000.0,,58600000.0,-700000.0,,,3800000.0,,3200000.0,,,,,,,,-6200000.0,,,,,,,,4000000.0,,3500000.0,,,21800000.0,0.000469,,,,,,75700000.0,35300000.0,,1000000.0,,,,47000000.0,,900000.0,,15600000.0,,,,0.0,3300000.0,,,1100000.0,,,,,,,,,,,,,,,,,,,,,,,,
686188800,,,19200000.0,,,54700000.0,,,,,,186624000.0,104900000.0,,,,,-2300000.0,,900000.0,,,,,,2900000.0,,,,12200000.0,2900000.0,,,,,,,,600000.0,1000000.0,,,100000.0,,,700000.0,,,-700000.0,100000.0,,,-1000000.0,2900000.0,0.000547,,3600000.0,,,16400000.0,,,400000.0,,3500000.0,,41700000.0,,,,,12800000.0,,,,,,,,,,,,,,,,,63200000.0,,,400000.0,-8500000.0,,,,,,,,,,,,,,,,35700000.0,,7300000.0,,186624000.0,,,20700000.0,,20700000.0,,71100000.0,-700000.0,,,4200000.0,,3600000.0,,,,,,,400000.0,-6200000.0,,,,,,,,-1600000.0,,3900000.0,,,21900000.0,0.000547,,,,,,85700000.0,40700000.0,,-5300000.0,,,,49900000.0,,1000000.0,,15700000.0,,,,-2000000.0,4300000.0,,,1400000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,
694137600,,-200000.0,19900000.0,,,54100000.0,,,106700000.0,40300000.0,,,106700000.0,,10200000.0,52700000.0,,1900000.0,,900000.0,-2000000.0,192700000.0,,,33500000.0,2800000.0,12600000.0,-4800000.0,,12800000.0,2800000.0,,,1000000.0,14300000.0,,,,500000.0,900000.0,,900000.0,,5100000.0,4600000.0,100000.0,2200000.0,23300000.0,300000.0,0.0,,66400000.0,-100000.0,2800000.0,,4100000.0,100000.0,,,16900000.0,,,600000.0,,2800000.0,,40300000.0,,900000.0,4200000.0,3600000.0,13300000.0,1000000.0,23300000.0,,600000.0,,,,2800000.0,39400000.0,86800000.0,,16100000.0,14800000.0,,23700000.0,10200000.0,66400000.0,5800000.0,,200000.0,-1300000.0,-400000.0,-700000.0,23700000.0,186688000.0,,,,-2600000.0,,,-600000.0,1000000.0,0.001719,46500000.0,,33500000.0,,5100000.0,,,,1900000.0,23300000.0,19900000.0,23300000.0,,71000000.0,-600000.0,,,4100000.0,,3600000.0,,,-100000.0,100000.0,,,-600000.0,-7600000.0,10200000.0,48700000.0,,254000000.0,,,,2500000.0,,4200000.0,,,23700000.0,,200000.0,,,,,86800000.0,39400000.0,,-800000.0,,186688000.0,-7600000.0,52700000.0,,1400000.0,-13300000.0,16100000.0,0.001719,,61300000.0,2700000.0,5800000.0,,,1000000.0,0.0,-9000000.0,,,,,,,,,,,,,,,,,,,,,,
702000000,,,21100000.0,,,49700000.0,,,,,,187264000.0,100700000.0,,,,,-600000.0,,900000.0,,,,,,2200000.0,,,,13700000.0,2200000.0,,,,,,,,600000.0,900000.0,,,,,,100000.0,,,-3200000.0,,,,-5400000.0,2200000.0,0.000391,,-8100000.0,,,17100000.0,,,300000.0,,4300000.0,,32800000.0,,,,,14300000.0,,,,,,,,,,,,,,,,,67900000.0,,,-900000.0,6800000.0,,,,,,,,,,,,,,,,26900000.0,,13000000.0,23300000.0,187264000.0,,,18700000.0,,18700000.0,,66800000.0,-1300000.0,,,3400000.0,,2800000.0,,,,,,,200000.0,-7600000.0,,,,,,,,700000.0,,3100000.0,,,24400000.0,0.000391,,,,,,79600000.0,31900000.0,,-2200000.0,,,,54800000.0,,900000.0,,16800000.0,,,,-4600000.0,4900000.0,,,1100000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,
709862400,,,22300000.0,,,59900000.0,,,,,,187648000.0,120900000.0,,,,,3000000.0,,800000.0,,,,,,2900000.0,,,,15300000.0,2900000.0,,,,,,,,700000.0,900000.0,,,100000.0,,,100000.0,,,,,,,5100000.0,2900000.0,0.000469,,16300000.0,,,19700000.0,,,200000.0,,4200000.0,,49300000.0,,,,,16000000.0,,,,,,,,,,,,,,,,,71600000.0,,,0.0,-16500000.0,,,,,,,,,,,,,,,,41900000.0,,6800000.0,,187648000.0,,,27900000.0,,27900000.0,,79600000.0,-900000.0,,,4400000.0,,3700000.0,,,,,,,100000.0,-7600000.0,,,,,,,,3900000.0,,4100000.0,,,25700000.0,0.000469,,,,,,98600000.0,48400000.0,,300000.0,,,,57700000.0,,1200000.0,,18100000.0,,,,9200000.0,6400000.0,,,1600000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,
717811200,,,22400000.0,,,73500000.0,,,,,,188416000.0,128500000.0,,,,,-8500000.0,,800000.0,,,,,,3200000.0,,,,16700000.0,3200000.0,,,,,,,,800000.0,900000.0,,,100000.0,,,100000.0,,,,100000.0,,,-5400000.0,3200000.0,0.000547,,4400000.0,,,21300000.0,,,400000.0,,2300000.0,,52500000.0,,,,,17400000.0,,,,,,,,,,,,,,,,,76000000.0,,,1500000.0,-13700000.0,,,,,,,,,,,0.0,,,,,44500000.0,,10900000.0,,188416000.0,,,18100000.0,,18100000.0,,94800000.0,-2800000.0,,,4700000.0,,3900000.0,,,,,,,400000.0,-9700000.0,,,,,,,,-5700000.0,,4300000.0,,,29800000.0,0.000547,,,,,,106100000.0,51600000.0,,-9700000.0,,,,60900000.0,,1100000.0,,20100000.0,,,,-9800000.0,7000000.0,,,1400000.0,400000.0,,,,,,,,,,,,,,,,,,,,,,,
725760000,,-100000.0,25500000.0,,,70100000.0,,,118000000.0,39000000.0,,,118000000.0,,11300000.0,64000000.0,,4500000.0,,800000.0,,254500000.0,,,26800000.0,3100000.0,14600000.0,-4700000.0,,16700000.0,3100000.0,,,-1600000.0,15800000.0,,,,900000.0,800000.0,,800000.0,,1400000.0,6200000.0,7100000.0,3000000.0,28100000.0,,0.0,,79000000.0,1000000.0,3100000.0,,4500000.0,-14400000.0,,,21800000.0,,,300000.0,,600000.0,,39000000.0,,800000.0,-1800000.0,8900000.0,17600000.0,1600000.0,28100000.0,,1200000.0,5900000.0,,,600000.0,38200000.0,92500000.0,,23300000.0,17600000.0,,31100000.0,11300000.0,79000000.0,4300000.0,,-700000.0,19800000.0,4800000.0,-100000.0,23300000.0,188736000.0,,,,-10500000.0,,,0.0,1600000.0,0.001875,61100000.0,,26800000.0,,1400000.0,,,,1300000.0,28100000.0,25500000.0,28100000.0,,91900000.0,-5500000.0,,,5100000.0,,4200000.0,,,1100000.0,7100000.0,,,400000.0,-7800000.0,11300000.0,64100000.0,,333200000.0,,,,10000000.0,,4500000.0,,,31100000.0,,100000.0,,,,,92500000.0,38200000.0,,5700000.0,,188736000.0,-7800000.0,64000000.0,,1400000.0,-3600000.0,23300000.0,0.001875,,78700000.0,10000000.0,4300000.0,,,2100000.0,400000.0,-5900000.0,,,,,,,,,,,,,,,,,,,,,,
733536000,,,25700000.0,,,52700000.0,,,,,,188736000.0,118700000.0,,,,,1100000.0,,800000.0,,,,,,1800000.0,,,,17300000.0,1800000.0,,,,,,,,800000.0,900000.0,,,-100000.0,,,4500000.0,,,-5100000.0,,,,-6400000.0,1800000.0,0.000313,,-1500000.0,,,21100000.0,,,200000.0,,600000.0,,37400000.0,200000.0,,,,18100000.0,,,,,,,,,,,,,,,,,81300000.0,,,,2300000.0,,,,,,,,,,,,1600000.0,,,,27300000.0,,6700000.0,28100000.0,188736000.0,,,23900000.0,,23900000.0,,73800000.0,-1300000.0,,,3800000.0,,3000000.0,,,,,,,,-7800000.0,,,,,,,,2400000.0,,3100000.0,,,31300000.0,0.000313,,,,,,93000000.0,36500000.0,,-600000.0,,,,65800000.0,,1300000.0,,23500000.0,,,,-4200000.0,4700000.0,,,1700000.0,,,,,,,,,,,,,,,,,,,,,,,,
741398400,,,25900000.0,,,58900000.0,,,,,,188736000.0,129800000.0,,,,,-3100000.0,,,,,,,,2500000.0,,,,18200000.0,2500000.0,,,,,,,,1000000.0,100000.0,,,,,,8000000.0,,,-700000.0,,,,-1600000.0,2500000.0,0.000469,,4500000.0,,200000.0,23000000.0,,,300000.0,,700000.0,,47200000.0,100000.0,,,,19100000.0,,,,,,,,,,,,,,,,,82600000.0,,,,-8800000.0,,,,,,,,,,,,1600000.0,,,,32600000.0,,7100000.0,,188736000.0,,,24100000.0,,24100000.0,,81900000.0,-900000.0,,,4900000.0,,3900000.0,,,,,,,,-7800000.0,,,,,,,,-2200000.0,,4200000.0,,,31400000.0,0.000469,,,,,,103900000.0,47100000.0,,-5900000.0,,,,67700000.0,,1700000.0,,23600000.0,,,,300000.0,6500000.0,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,
749347200,,,26000000.0,,,73500000.0,,,,,,189456000.0,149400000.0,,,,,-4400000.0,,,,,,,,2900000.0,,,,19800000.0,2900000.0,,,,,,,,900000.0,100000.0,,,,,,16000000.0,,,1400000.0,,,,-3200000.0,2900000.0,0.000469,,12500000.0,,,25500000.0,3500000.0,,200000.0,,3400000.0,,63500000.0,100000.0,,,,20800000.0,,,,,,0.0,,,,,,,,,,,85900000.0,,,,-20600000.0,,,,,,,,,,,-700000.0,1500000.0,,,,40600000.0,,11900000.0,,189456000.0,,,21900000.0,,21900000.0,,99000000.0,-1900000.0,,,5700000.0,,4700000.0,,,,,,,3500000.0,-7800000.0,,,,,,,,-2500000.0,,4900000.0,,,28900000.0,0.000469,,,,,,123400000.0,63400000.0,,-7000000.0,,,,70600000.0,,2000000.0,,21100000.0,,,,-2200000.0,6800000.0,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,
757296000,,-1000000.0,26400000.0,,,81000000.0,,,144900000.0,57300000.0,,,144900000.0,,10200000.0,72900000.0,,6500000.0,,,-1500000.0,267900000.0,,,41000000.0,3000000.0,16300000.0,-8200000.0,,20000000.0,3000000.0,-1200000.0,,100000.0,17100000.0,,,,1200000.0,0.0,,,,9600000.0,6600000.0,10400000.0,3900000.0,27000000.0,2900000.0,,,87600000.0,3000000.0,3000000.0,,6900000.0,-1700000.0,,,25800000.0,-5200000.0,,300000.0,,3600000.0,,57300000.0,,0.0,13800000.0,5800000.0,21200000.0,1100000.0,27000000.0,,500000.0,,-600000.0,,3600000.0,57300000.0,118500000.0,,21700000.0,20200000.0,,31900000.0,10200000.0,87600000.0,5900000.0,,1700000.0,4800000.0,-1100000.0,-1800000.0,28100000.0,189456000.0,,,,-5700000.0,,,-1000000.0,1100000.0,0.003438,73400000.0,,41000000.0,,9600000.0,,,,1000000.0,27000000.0,26400000.0,27000000.0,,106800000.0,-1600000.0,,,5800000.0,100000.0,4600000.0,,,1900000.0,10400000.0,,,-5800000.0,-10200000.0,10200000.0,77300000.0,,361500000.0,,,,8100000.0,,4800000.0,,,31900000.0,,200000.0,,,,,118500000.0,57300000.0,,3900000.0,,189456000.0,-10200000.0,72900000.0,,1800000.0,-22300000.0,21700000.0,0.003281,,93600000.0,5000000.0,5900000.0,,,900000.0,0.0,-9600000.0,,,,,,,,,,,,,,,,,,,,,,
765072000,,,27300000.0,,,75600000.0,,,,,,189936000.0,146600000.0,,,,,10600000.0,,,,,,,,2300000.0,,,,15300000.0,2300000.0,,,,,,,,1000000.0,,,,,,,4100000.0,,,-2200000.0,,29100000.0,,-3400000.0,2300000.0,0.000781,,5000000.0,,,17500000.0,,,200000.0,,3300000.0,,56600000.0,,,,,89500000.0,,,,,,,,,,,,,,,,,90000000.0,,,,900000.0,,,,,,,,,,,-6400000.0,2000000.0,,,2300000.0,45500000.0,,5400000.0,27000000.0,189936000.0,100000.0,,32700000.0,,29100000.0,,93100000.0,-1200000.0,,,-71000000.0,,-72000000.0,,,,,,,-6400000.0,-10200000.0,,,,,,,,11800000.0,-600000.0,3900000.0,,,32200000.0,0.000781,,,,,,119300000.0,56600000.0,,8200000.0,,,,75200000.0,,1600000.0,,22000000.0,,,,2100000.0,4700000.0,,3600000.0,2000000.0,600000.0,,,,,,,,,,,,,,,,,,,,,,,
772934400,,,28700000.0,,,85900000.0,,,,,,190096000.0,160200000.0,,,,,-3900000.0,,,,,,,,3200000.0,,,,16600000.0,3200000.0,,,,,,,,1100000.0,,,,,,,7900000.0,,,,,31100000.0,,600000.0,3200000.0,0.001094,,7200000.0,,,20200000.0,,,300000.0,,5500000.0,,67400000.0,,,,,101000000.0,,,,,,,,,,,,,,,,,92800000.0,,,,-13000000.0,,,,,,,,,,,2300000.0,,,,2500000.0,48300000.0,,6700000.0,29100000.0,190096000.0,100000.0,,32100000.0,,31100000.0,,106100000.0,-2000000.0,,,-79700000.0,,-80800000.0,,,,,,,3200000.0,-10200000.0,,,,,,,,-1900000.0,-200000.0,5300000.0,,,33400000.0,0.001094,,,,,,131500000.0,67400000.0,,-6600000.0,,,,77800000.0,,2100000.0,,23200000.0,,,,2000000.0,8400000.0,,1000000.0,2300000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,
780883200,,,30300000.0,,,100700000.0,,,,,,190976000.0,166300000.0,,,,,-9500000.0,,,,,,,,3900000.0,,,,18600000.0,3900000.0,,,,,,,,1400000.0,0.0,,,,,,2500000.0,,,,,13200000.0,,-6100000.0,3900000.0,0.00125,,7000000.0,,,23100000.0,800000.0,,300000.0,,5600000.0,,69200000.0,,,,,117600000.0,,,,,,0.0,,,,,,,,,,,97100000.0,,,,-16700000.0,,,,,,,,,,,2300000.0,,,,2900000.0,54500000.0,,9100000.0,31100000.0,190976000.0,100000.0,,17600000.0,,13200000.0,,123800000.0,-2800000.0,,,-93100000.0,,-94500000.0,,,,,,,800000.0,-10200000.0,,,,,,,,-6700000.0,-1300000.0,6500000.0,,,34900000.0,0.00125,,,,,,136000000.0,69200000.0,,-12300000.0,,,,81700000.0,,2600000.0,,24700000.0,,,,-11800000.0,8900000.0,,4400000.0,2800000.0,1300000.0,,,,,,,,,,,,,,,,,,,,,,,
788832000,,-900000.0,31700000.0,,,98100000.0,,,157400000.0,56300000.0,,,157400000.0,,13200000.0,85000000.0,,4700000.0,3400000.0,,-1300000.0,360300000.0,,,44700000.0,3900000.0,-274900000.0,-10800000.0,,-39600000.0,3900000.0,-1200000.0,,1900000.0,22400000.0,15600000.0,,,1700000.0,,,,,7500000.0,3500000.0,200000.0,5200000.0,15600000.0,1600000.0,,15600000.0,101100000.0,-1900000.0,3900000.0,,9200000.0,-9500000.0,,,29500000.0,-2300000.0,,,,6000000.0,,56300000.0,,,9700000.0,10500000.0,57000000.0,,18400000.0,2800000.0,2200000.0,,-600000.0,-2200000.0,6000000.0,56300000.0,125700000.0,,25700000.0,-269700000.0,,40800000.0,13200000.0,101100000.0,7700000.0,,,12000000.0,-5300000.0,-4100000.0,20900000.0,190960000.0,,,,-8600000.0,,,-2300000.0,,0.004375,10900000.0,3400000.0,44700000.0,,7500000.0,13200000.0,,100000.0,,18400000.0,31700000.0,15600000.0,,127600000.0,-2600000.0,,,-25800000.0,-4100000.0,-27500000.0,,,-5300000.0,200000.0,,,-2900000.0,-15100000.0,13200000.0,365200000.0,,450600000.0,-2500000.0,,100000.0,7300000.0,-100000.0,6800000.0,,,40800000.0,,200000.0,,,,,125700000.0,56300000.0,,10900000.0,,190960000.0,-15100000.0,85000000.0,,2900000.0,-16800000.0,25700000.0,0.004219,,90300000.0,2400000.0,7700000.0,,2800000.0,-3600000.0,100000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,
796608000,,,32900000.0,,,99300000.0,,,,,,191056000.0,173400000.0,,,,,10300000.0,,,,,,,,3200000.0,,,,20600000.0,3200000.0,,,,,,,,1500000.0,,,,,,,200000.0,,,,,25500000.0,,-2400000.0,3200000.0,0.001094,,12500000.0,,,23600000.0,,,500000.0,,6700000.0,,69100000.0,,,,,118000000.0,,,,,,,,,,,,,,,,,104300000.0,,,-800000.0,-7400000.0,,,,,,,,,100000.0,,,,,,3400000.0,58500000.0,,6700000.0,15600000.0,191056000.0,100000.0,,28200000.0,,25500000.0,,122900000.0,-1700000.0,,,-92900000.0,,-94400000.0,,,,,,,,-15100000.0,,,,,,,,12000000.0,-100000.0,5300000.0,,,41300000.0,0.001094,,,,,,140500000.0,69100000.0,300000.0,6600000.0,,,,88200000.0,,2100000.0,,26200000.0,,,,9900000.0,7900000.0,,2700000.0,3200000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,
