date,annualOperatingIncome,quarterlyCurrentLiabilities,annualChangeInAccountPayable,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualFreeCashFlow,trailingOperatingIncome,annualAccountsPayable,annualCommonStockIssuance,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,trailingCostOfRevenue,annualEndCashPosition,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,trailingNetOtherInvestingChanges,quarterlyRetainedEarnings,trailingTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashAndCashEquivalents,trailingNetIncome,trailingEndCashPosition,quarterlyDilutedEPS,trailingPretaxIncome,quarterlyOperatingIncome,quarterlyTotalRevenue,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyTotalAssets,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualDilutedEPS,annualOperatingExpense,annualNetIncome,annualCostOfRevenue,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualOtherNonCurrentAssets,annualBasicAverageShares,annualSellingGeneralAndAdministration,annualSaleOfInvestment,trailingSaleOfInvestment,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualLongTermDebt,quarterlyOtherCurrentAssets,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,annualCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyAccountsReceivable,annualCurrentAccruedExpenses,quarterlyEndCashPosition,trailingNetIncomeCommonStockholders,quarterlyInvestingCashFlow,annualRetainedEarnings,annualTotalAssets,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyChangeInInventory,quarterlyLongTermDebt,quarterlyChangeInAccountPayable,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyInventory,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualOperatingCashFlow,quarterlyPurchaseOfBusiness,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNetPPE,quarterlyBasicEPS,trailingRepaymentOfDebt,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGrossPPE,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyInterestExpense,annualChangeInInventory,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualBeginningCashPosition,annualPurchaseOfBusiness,trailingOtherNonCashItems,annualCapitalExpenditure,annualDeferredIncomeTax,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,trailingBeginningCashPosition,trailingPurchaseOfBusiness,annualChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyAccountsPayable,trailingInterestExpense,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyCommonStockIssuance,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,trailingOperatingExpense,quarterlyStockBasedCompensation,trailingStockBasedCompensation,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,trailingChangeInInventory,annualChangeInCashSupplementalAsReported,annualStockBasedCompensation,annualGoodwill,annualInventory,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,annualBasicEPS,annualTotalRevenue,annualTaxProvision,annualIncomeTaxPayable,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyTaxProvision,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingTaxProvision,annualInvestmentsAndAdvances
2003-06-30,,1417118000.0,,,-25116000.0,,264311000.0,,,,,119457000.0,844316000.0,,,,88715000.0,,5374178000.0,,,,,,,2041215000.0,,,,10038319000.0,,,,0.28,,-463263000,905841000,,6791296000.0,,,10882635000.0,,55672000,208627000.0,,,,,,55672000,55672000,,,,,,,18266000.0,,,160152000.0,193158000.0,,,580466000.0,,,,,,528983000.0,,-68396000.0,,,4091339000.0,,-12557000.0,,-3602000.0,5355912000.0,2402000.0,,,325375000.0,,48275000.0,,4410000.0,,,,,788638000.0,,,,,,278561000.0,,,150813000.0,1934000.0,,-36406000.0,528983000.0,528983000.0,9197288000.0,0.29,,,-3274000.0,,-55839000.0,,,190926000.0,66750000.0,,-1288000.0,182100000.0,-1551754000.0,562470000.0,,,,,,,,,,10749042000.0,264466000.0,,,,378170000.0,,,,,,,167395000.0,,,21000000.0,,,,,1058797000.0,,,,,,,-374548000,,,,,,,,195882000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,1561041000.0,,,0.0,,183623000.0,,,,,129016000.0,678287000.0,,,,90667000.0,,5221344000.0,,,,,,,2207717000.0,,,,10389716000.0,,,,0.97,,-402194000,1120199000,,6782385000.0,,,11068003000.0,,191867000,-136359000.0,,,,,,191867000,191867000,,,,,,,24280000.0,,,152388000.0,194402000.0,,,651355000.0,,,,,,380040000.0,,-452148000.0,,,4285618000.0,,-14875000.0,,1008000.0,5197064000.0,10210000.0,,,468844000.0,,47267000.0,,8570000.0,,,,,871038000.0,,,,,,278561000.0,,,528983000.0,1952000.0,,-24911000.0,380040000.0,380040000.0,9543942000.0,0.99,,,8301000.0,,-437273000.0,,,324219000.0,67133000.0,,27202000.0,2291000.0,-1551754000.0,567213000.0,,,,,,,,,,11095696000.0,300914000.0,,,,-148943000.0,,,,,,,177605000.0,,,3840000.0,,,,,1059217000.0,,,,,,,-311527000,,,,,,,,198663000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,526185000.0,1504527000.0,19756000.0,5846000.0,-48109000.0,5555318000.0,,-171727000.0,,187756000.0,,141877000.0,574550000.0,,7059845000.0,,94644000.0,197650704.0,5555318000.0,165570000.0,,330086000.0,,0.0,,2162195000.0,,-73114000.0,,10748192000.0,330086000.0,,,,,1829269000,878045000,,7059845000.0,,-98320000.0,11322742000.0,315232000.0,-20049000,-328127000.0,280664000.0,1.42,877029000.0,280664000.0,2381035000.0,-20049000,-20049000,526136000.0,193561379.0,514334000.0,,,4262897000.0,34746000.0,,5520572000.0,0.0,,,574550000.0,596645000.0,271944000.0,1504527000.0,280664000.0,,271944000.0,330086000.0,,-529700000.0,2162195000.0,11322742000.0,4262897000.0,362695000.0,-35551000.0,278561000.0,-6010000.0,5520572000.0,13304000.0,,,281400000.0,,53277000.0,,3367000.0,,,18358000.0,9943495000.0,-1547869000.0,1403214000.0,,857803000.0,,10748192000.0,,330086000.0,,380040000.0,1961000.0,888880000.0,-36517000.0,330086000.0,330086000.0,9943495000.0,,,,19116000.0,11803691000.0,-494149000.0,,,315232000.0,69631000.0,-15978000.0,52724000.0,313724000.0,-1860196000.0,526136000.0,34746000.0,,242584000.0,,,-1029530000.0,,-1102644000.0,,11803691000.0,166022000.0,,,-1860196000.0,-49954000.0,,,,,10011000.0,,187756000.0,,,169288000.0,,,,5846000.0,729595000.0,,,,,729595000.0,,1923913000,,87502000.0,,278561000.0,53277000.0,71227000.0,332343000.0,,,-231100000.0,268398000.0,1961000.0,,1.45,3784249000.0,,,,,,,,,,,,,,,,,,,,
2004-03-31,,1644709000.0,,,-28460000.0,,194757000.0,,,,,150238000.0,806915000.0,,,,96579000.0,,5547933000.0,,,,,,,2232310000.0,,,,10751562000.0,,,,0.47,,-493931000,1061684000,,7192642000.0,,,11558477000.0,,95846000,234636000.0,,,,,,95846000,95846000,,,,,,,38026000.0,,,109084000.0,197425000.0,,,654399000.0,,,,,,552997000.0,,-66856000.0,,,4365835000.0,,12326000.0,,-3181000.0,5509907000.0,5821000.0,,,407285000.0,,56628000.0,,9669000.0,,,,,901216000.0,,,,,,278561000.0,,,330086000.0,1983000.0,,-24961000.0,552997000.0,552997000.0,9938965000.0,0.49,,,-702000.0,,-79182000.0,,,314265000.0,75740000.0,,-12788000.0,-24051000.0,-1860196000.0,534036000.0,,,,,,,,,,11799161000.0,313818000.0,,,,222911000.0,,,,,,,194781000.0,,,107184000.0,42158000.0,,,,1135663000.0,,,,,,,-397352000,,,,,,,,216000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,2597312000.0,,,-25861000.0,,193967000.0,,,,,143321000.0,961124000.0,,,,97661000.0,,4928292000.0,,,,,,,2328608000.0,,,,11052501000.0,,,,0.59,,-99741000,1142999000,,7525604000.0,,,12013625000.0,,122159000,-250000.0,,,,,,122159000,122159000,,,,,,,31867000.0,,,94865000.0,198786000.0,,,500879000.0,,,,,,706337000.0,,-413097000.0,,,4488021000.0,,-16277000.0,,-8337000.0,4896425000.0,734000.0,,,642120000.0,,64965000.0,,3386000.0,,,,,741861000.0,,,,,,278561000.0,,,552997000.0,1990000.0,,-68763000.0,706337000.0,706337000.0,10238150000.0,0.61,,,-4984000.0,,-396820000.0,,,1080736000.0,77146000.0,,26320000.0,169867000.0,-1860196000.0,535790000.0,,,,,,,,,,12098346000.0,396570000.0,,,,153340000.0,,,,,,,195515000.0,,,165314000.0,13171000.0,,,,1321061000.0,,,,,,,-2080000,,,,,,,,216730000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,2297667000.0,,,-25884000.0,,320006000.0,,,,,141035000.0,983313000.0,,,,99288000.0,,4925453000.0,,,,,,,2585195000.0,,,,11018456000.0,,,,1.33,,289452000,1386107000,,7223120000.0,,,12001769000.0,,282471000,212772000.0,,,,,,282471000,282471000,,,,,,,37339000.0,,,95669000.0,199107000.0,,,428166000.0,,,,,,740874000.0,,-42720000.0,,,4778649000.0,,-5096000.0,,4896000.0,4888114000.0,-20423000.0,,,957941000.0,,60069000.0,,-79000.0,,,,,668489000.0,,,,,,278561000.0,,,706337000.0,1993000.0,,-148997000.0,740874000.0,740874000.0,10176534000.0,1.42,,,628000.0,,-37624000.0,,,955309000.0,78575000.0,,-3671000.0,-173139000.0,-1806196000.0,563361000.0,,,,,,,,,,11982730000.0,250396000.0,,,,34537000.0,,,,,,,175092000.0,,,-266627000.0,5413000.0,,,,1167266000.0,,,,,,,388740000,,,,,,,,216862000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,753589000.0,2273502000.0,-25987000.0,71363000.0,-24316000.0,4886062000.0,,446321000.0,,162973000.0,98316000.0,153673000.0,860606000.0,,7159564000.0,,100608000.0,210040265.0,4886062000.0,155602000.0,,628578000.0,,0.0,,2533265000.0,,-1840000.0,,11103478000.0,628578000.0,,,,,170143000,964585000,,7159564000.0,,-104521000.0,11964084000.0,905374000.0,-25785000,-837000.0,474691000.0,2.26,982403000.0,474691000.0,2819383000.0,-25785000,-25785000,631474000.0,198615481.0,588267000.0,732165000.0,,4804520000.0,59492000.0,,4826570000.0,0.0,,,860606000.0,1679772000.0,330073000.0,2273502000.0,474691000.0,,330073000.0,628578000.0,,-109837000.0,2533265000.0,11964084000.0,4804520000.0,394136000.0,7207000.0,278561000.0,-191000.0,4826570000.0,-12119000.0,,,-715187000.0,,60260000.0,,8895000.0,,,21871000.0,10193443000.0,-885330000.0,1735992000.0,,1076991000.0,,11103478000.0,,628578000.0,,740874000.0,2012000.0,1147725000.0,-118665000.0,628578000.0,628578000.0,10193443000.0,,,,1802000.0,12406669000.0,-117044000.0,,,905374000.0,78516000.0,-6813000.0,-374645000.0,-118666000.0,-2213226000.0,631474000.0,59492000.0,,330086000.0,,,-630670000.0,,-632510000.0,,12406669000.0,116207000.0,,,-2213226000.0,-112296000.0,,,,,-3256000.0,,162973000.0,,,149731000.0,37574000.0,,,71363000.0,875082000.0,,,,,875082000.0,,270751000,,298492000.0,,278561000.0,60260000.0,-364784000.0,-145989000.0,,,-361386000.0,309977000.0,2012000.0,-732165000.0,2.39,4555375000.0,,,,,,,,,,,,,,,,,,,,
2005-03-31,,1840977000.0,,,-28049000.0,,,,,,,161530000.0,562188000.0,,,,99762000.0,,4860644000.0,,,,,,,2642387000.0,,,-56500000.0,11037923000.0,,,,0.63,,199403000,1168077000,,6701621000.0,,,11600111000.0,,135343000,306779000.0,,,,,,135343000,135343000,,,,,,,66127000.0,,,0.0,201619000.0,,,707382000.0,320544000.0,,,,,311340000.0,,-76087000.0,,,4898490000.0,,-1159000.0,278561000.0,675000.0,4794517000.0,21884000.0,,,460695000.0,,59585000.0,,8782000.0,,,,,261292000.0,,,,,,,,,628578000.0,2018000.0,,-600097000.0,311340000.0,311340000.0,10172558000.0,0.67,,,-716000.0,,-74928000.0,,,330419000.0,75289000.0,,136000.0,-622858000.0,-2213226000.0,586804000.0,,,,,,,,,,12385784000.0,381707000.0,,,,-317238000.0,,56500000.0,,,,,1190014000.0,,,133176000.0,5152000.0,,,39898000.0,0.0,,,,,,,299165000,,,,,,,,236209000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,2056861000.0,,,-26758000.0,,,,,,,148962000.0,578706000.0,,,,99975000.0,,4433558000.0,,,,,,,2770124000.0,,,0.0,11012832000.0,,,,0.71,,213389000,1203242000,,6490419000.0,,,11591538000.0,,154494000,312012000.0,,,,,,154494000,154494000,,,,,,,103203000.0,,,0.0,202989000.0,,,740916000.0,321166000.0,,,,,298028000.0,,-84214000.0,,,5101119000.0,,-6691000.0,278561000.0,-7959000.0,4330355000.0,-6999000.0,,,462326000.0,,67544000.0,,-60293000.0,,,,,248937000.0,,,,,,,,,311340000.0,2059000.0,,-300395000.0,298028000.0,298028000.0,10153424000.0,0.76,,,-694000.0,,-77523000.0,,,404575000.0,68742000.0,,-1647000.0,-318633000.0,-2213226000.0,580847000.0,,,,,,,,,,12366650000.0,389535000.0,,,,-13312000.0,,0.0,,,,,1331120000.0,,,121886000.0,10167000.0,,,-4558000.0,0.0,,,,,,,313364000,,,,,,,,235970000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,1957013000.0,,,0.0,,,,,,,156107000.0,451101000.0,,,,101020000.0,,3716048000.0,,,,,,,3167534000.0,,,0.0,10793099000.0,,,,1.64,,400456000,1502215000,,5673061000.0,,,11244200000.0,,374711000,44402000.0,,,,,,374711000,374711000,,,,,,,121946000.0,,,0.0,209811000.0,,,844632000.0,1242541000.0,,,,,189206000.0,,183412000.0,,,5571139000.0,,351607000.0,278561000.0,-1336000.0,3594102000.0,-23321000.0,,,657583000.0,,68880000.0,,36155000.0,,,,,257127000.0,,,,,,,,,298028000.0,2154000.0,,-356753000.0,189206000.0,189206000.0,10222247000.0,1.79,,,1630000.0,,-168195000.0,,,559285000.0,65260000.0,,-3572000.0,-504831000.0,-2213226000.0,292291000.0,,,,,,,,,,12435473000.0,212597000.0,,,,-108822000.0,,0.0,,,,,155187000.0,,,-232126000.0,4616000.0,,,-12714000.0,0.0,,,,,,,501476000,,,,,,,,236038000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,871565000.0,1988782000.0,-3741000.0,-28263000.0,-63957000.0,3712524000.0,,681462000.0,,159910000.0,21996000.0,168709000.0,377010000.0,,5701306000.0,,101312000.0,219618405.0,3712524000.0,44315000.0,,125385000.0,,0.0,,3132286000.0,,340872000.0,0.0,10878761000.0,125385000.0,,,,,55796000,1029640000,,5701306000.0,,-118764000.0,11255771000.0,1485877000.0,-3604000,18269000.0,663465000.0,3.26,1037377000.0,715956000.0,2994232000.0,-3604000,-3604000,318680000.0,206327378.0,635308000.0,56500000.0,,5554465000.0,158632000.0,,3553892000.0,0.0,,-249122000.0,377010000.0,703823000.0,342995000.0,1988782000.0,715956000.0,,342995000.0,125385000.0,,-112137000.0,3132286000.0,11255771000.0,5554465000.0,402069000.0,-2885000.0,283133000.0,11077000.0,3553892000.0,4695000.0,,,325817000.0,,57803000.0,,-865000.0,,,52521000.0,10276948000.0,270021000.0,1908942000.0,,1111360000.0,,10878761000.0,,125385000.0,,189206000.0,2165000.0,1273634000.0,-307470000.0,125385000.0,125385000.0,10276948000.0,,,,-19569000.0,12849651000.0,-109252000.0,,,1485877000.0,60459000.0,2457000.0,161000.0,-79205000.0,-2572703000.0,318680000.0,158632000.0,,628578000.0,,,-429898000.0,,-89026000.0,,12849651000.0,127521000.0,,,-2572703000.0,-63821000.0,0.0,0.0,,,-19349000.0,,159910000.0,,,21379000.0,2061000.0,,,-28263000.0,0.0,,,,,0.0,,157108000,,-503193000.0,,283133000.0,57803000.0,-4922000.0,-1525527000.0,,,-1564715000.0,269750000.0,2165000.0,-56500000.0,3.47,4903174000.0,,,,,,,,,,,,,,,,,,,,
2006-03-31,,2105432000.0,,,-31753000.0,,,,,,,173192000.0,553835000.0,,,,102159000.0,,3751586000.0,,,,,,,3220034000.0,,,0.0,10997892000.0,,,,0.55,,141051000,1146536000,,5857018000.0,,,11551727000.0,,119499000,207990000.0,,,,,,119499000,119499000,,,,,,,158814000.0,,,0.0,211372000.0,,,730134000.0,309257000.0,,,,,271977000.0,,-237253000.0,,,5694709000.0,,-101355000.0,283133000.0,-1224000.0,3592772000.0,-9818000.0,,,416402000.0,,59027000.0,,34535000.0,,,,,275351000.0,,,,,,,,,125385000.0,2176000.0,,-80581000.0,271977000.0,271977000.0,10311058000.0,0.57,,,12995000.0,,-135898000.0,,,1646083000.0,57663000.0,,10552000.0,39957000.0,-2572703000.0,403701000.0,,,,,,,,,,12883761000.0,343888000.0,,,,146592000.0,,0.0,,,,,150092000.0,,,113963000.0,16739000.0,,,-5922000.0,0.0,,,,,,,243210000,,,,,,,,230695000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,2282092000.0,,,-31792000.0,,,,,,,181744000.0,669677000.0,,,,102023000.0,,4367534000.0,,,,,,,3310667000.0,,,0.0,11630409000.0,,,,0.57,,184244000,1292984000,,6649626000.0,,,12300086000.0,,122427000,-355227000.0,,,,,,122427000,122427000,,,,,,,195915000.0,,,0.0,211252000.0,,,824973000.0,340200000.0,,,,,323183000.0,,-686593000.0,,,5650460000.0,,8465000.0,283133000.0,-15839000.0,4171619000.0,54466000.0,,,468011000.0,,74866000.0,,-909000.0,,,,,283767000.0,,,,,,,,,271977000.0,2181000.0,,-866931000.0,323183000.0,323183000.0,10904463000.0,0.58,,,-2139000.0,,-695058000.0,,,482870000.0,66649000.0,,-10849000.0,397968000.0,-2572703000.0,442813000.0,,,,,,,,,,13477166000.0,339831000.0,,,,51206000.0,,0.0,,,,,204558000.0,,,107889000.0,5907000.0,,,3188000.0,1254464000.0,,,,,,,286267000,,,,,,,,228193000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,1821623000.0,,,2000.0,,1819000.0,,,,,163745000.0,519105000.0,,,,109331000.0,,4346975000.0,,,,,,,3624412000.0,,,0.0,11692627000.0,,,,1.63,,419609000,1636851000,,6168598000.0,,,12211732000.0,,345372000,35809000.0,,,,,,345372000,345372000,,,,,,,165473000.0,,,0.0,208129000.0,,,944166000.0,424393000.0,,,,,220538000.0,,-208820000.0,,,6043134000.0,,-20314000.0,283133000.0,5434000.0,4181502000.0,-35837000.0,,,692685000.0,,69432000.0,,-6885000.0,,,,,273076000.0,,,,,,,,,323183000.0,2212000.0,,-337965000.0,220538000.0,220538000.0,10983829000.0,1.66,,,-22293000.0,,-188506000.0,,,268638000.0,71824000.0,,8308000.0,-118140000.0,-2572703000.0,425665000.0,,,,,,,,,,13556532000.0,224315000.0,,,,-102645000.0,0.0,0.0,,,,,168721000.0,,,-232208000.0,-3485000.0,,,-18804000.0,959871000.0,,,,,,,528940000,,,,,,,,213526000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,858446000.0,1872368000.0,-29671000.0,-30802000.0,-60917000.0,5429145000.0,324000.0,-232073000.0,,193794000.0,23026000.0,181183000.0,501904000.0,,7301513000.0,,108132000.0,215619728.0,5429145000.0,-124963000.0,,104520000.0,,0.0,,3639211000.0,,-15187000.0,0.0,12891184000.0,104520000.0,,,,,113542000,1153213000,,7301513000.0,,-124460000.0,13393088000.0,373422000.0,46623000,-120645000.0,633922000.0,2.94,1121509000.0,633922000.0,3249629000.0,46623000,46623000,740564000.0,210605316.0,699864000.0,0.0,,6091575000.0,388823000.0,17902000.0,5040322000.0,0.0,,-164582000.0,501904000.0,750356000.0,408209000.0,1872368000.0,633922000.0,,408209000.0,104520000.0,,-716412000.0,3639211000.0,13393088000.0,6091575000.0,421645000.0,98017000.0,721514000.0,4188000.0,5040322000.0,-38482000.0,,,402857000.0,,76969000.0,,1357000.0,,,28099000.0,11429106000.0,289315000.0,1979955000.0,,948506000.0,,12891184000.0,,104520000.0,,220538000.0,2225000.0,1280091000.0,-510300000.0,104520000.0,104520000.0,11429106000.0,,,,-27418000.0,14383535000.0,-161117000.0,,,373422000.0,71725000.0,-7441000.0,-426000.0,559922000.0,-2954429000.0,740564000.0,388823000.0,,125385000.0,-653312000.0,,-1180579000.0,,-1849078000.0,,14383535000.0,40472000.0,,,-2954429000.0,-116018000.0,0.0,0.0,,,-38855000.0,,193794000.0,,,-114607000.0,3865000.0,,,-30802000.0,896943000.0,,,,,896943000.0,,221674000,,-20865000.0,,721514000.0,76969000.0,7585000.0,879707000.0,,,-1795777000.0,267861000.0,2225000.0,0.0,3.01,5229584000.0,,,,,,,,,,,,,,,,,,,,
2007-03-31,,2339225000.0,,,-34390000.0,,414000.0,,,,,186184000.0,694368000.0,,,,115958000.0,,5258780000.0,,,,,,,3616186000.0,,,,12999704000.0,,,,0.04,,79643000,1223126000,,7598005000.0,,,13694072000.0,,8825000,207697000.0,,,,,,8825000,8825000,,,,,,,412818000.0,,,0.0,212322000.0,,,841341000.0,443717000.0,,,,,199616000.0,,-159532000.0,,,6096067000.0,,-7359000.0,732099000.0,-3682000.0,4845962000.0,279000.0,,,381785000.0,,80781000.0,,5162000.0,,,,,302142000.0,,,,,,,,,104520000.0,2227000.0,,-1374088000.0,199616000.0,199616000.0,11468214000.0,0.04,,,-20499000.0,,-152173000.0,,,523142000.0,80480000.0,,-8577000.0,-105429000.0,-2954429000.0,799391000.0,,,,,,,,,,14422643000.0,359870000.0,,,,95096000.0,,,,,,,194271000.0,,,234673000.0,3107000.0,,,-10380000.0,1178095000.0,,,,,,,195601000,,,,,,,,214005000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,2621406000.0,,,-31949000.0,,470000.0,,,,,193195000.0,747524000.0,,,,121718000.0,,5713646000.0,,,,,,,3712982000.0,,,,13812778000.0,,,,0.6,,200883000,1481325000,,8335052000.0,,,14560302000.0,,128745000,-415141000.0,,,,,,128745000,128745000,,,,,,,471181000.0,,,0.0,212633000.0,,,965529000.0,453466000.0,,,,,212365000.0,,-881334000.0,,,6225250000.0,,-2917000.0,741596000.0,-6476000.0,5242465000.0,7280000.0,,,515796000.0,,86567000.0,,6927000.0,,,,,314913000.0,,,,,,,,,199616000.0,2233000.0,,-140598000.0,212365000.0,212365000.0,12239083000.0,0.61,,,-5431000.0,,-878417000.0,,,553473000.0,85516000.0,,1122000.0,431156000.0,-2954429000.0,832099000.0,,,,,,,,,,15193512000.0,463276000.0,,,,12749000.0,,,,,,,202650000.0,,,212343000.0,13320000.0,,,3946000.0,1411817000.0,,,,,,,322601000,,,,,,,,214157000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,2570798000.0,,,0.0,,470000.0,,,,,199169000.0,1060271000.0,,,,122345000.0,,5939563000.0,,,,,,,4076028000.0,,,,14105547000.0,,,,1.84,,482834000,1953592000,,8510361000.0,,,15165818000.0,,395000000,142432000.0,,,,,,395000000,395000000,,,,,,,589040000.0,,,0.0,213039000.0,,,1149244000.0,644494000.0,,,,,411906000.0,,-141166000.0,,,6655457000.0,,53309000.0,772816000.0,-1374000.0,5350523000.0,-12289000.0,,,804348000.0,,88796000.0,,-8268000.0,,,,,321514000.0,,,,,,,,,212365000.0,2234000.0,,-10549000.0,411906000.0,411906000.0,12274180000.0,1.85,,,-120639000.0,,-194475000.0,,,558618000.0,85270000.0,,5637000.0,2792000.0,-2954429000.0,1058551000.0,,,,,,,,,,15228609000.0,336907000.0,,,,199541000.0,0.0,,,,,,192424000.0,,,-180913000.0,505000.0,,,65592000.0,1175262000.0,,,,,,,605179000,,,,,,,,214295000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
