date,annualOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualTotalNonCurrentAssets,annualNetPPE,annualOtherIncomeExpense,trailingGrossProfit,trailingRepaymentOfDebt,quarterlyOperatingExpense,annualCapitalStock,trailingOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,annualRepaymentOfDebt,trailingOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,trailingNetIncomeCommonStockholders,quarterlyAccumulatedDepreciation,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyRepaymentOfDebt,annualOtherNonCurrentLiabilities,quarterlyOtherCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,quarterlyCapitalStock,trailingCapitalExpenditure,annualOtherNonCashItems,quarterlySaleOfInvestment,annualGrossPPE,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,trailingSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingPurchaseOfBusiness,trailingOperatingExpense,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOperatingIncome,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,annualPurchaseOfInvestment,trailingCashDividendsPaid,quarterlyDilutedEPS,trailingInterestExpense,quarterlyTotalRevenue,annualCapitalExpenditure,annualInvestingCashFlow,trailingNetOtherFinancingCharges,quarterlyOperatingCashFlow,annualChangeInInventory,annualChangeInCashSupplementalAsReported,trailingNetIncome,annualNetOtherFinancingCharges,trailingChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualInterestExpense,trailingNetIncomeContinuousOperations,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualInventory,annualDeferredIncomeTax,quarterlyEbitda,annualAccumulatedDepreciation,trailingChangeInInventory,annualFreeCashFlow,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,trailingChangeInWorkingCapital,trailingOperatingIncome,annualCostOfRevenue,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingIncome,trailingTotalRevenue,trailingCostOfRevenue,annualCurrentDeferredRevenue,annualTotalRevenue,quarterlyFreeCashFlow,trailingChangeInAccountPayable,annualNetOtherInvestingChanges,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,annualBasicAverageShares,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,annualTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,quarterlyTotalAssets,annualBasicEPS,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,annualLongTermDebt,annualNetIncome,quarterlyOtherNonCurrentLiabilities,annualPretaxIncome,annualOtherCurrentAssets,quarterlyDilutedAverageShares,quarterlyDepreciationAndAmortization,trailingInvestingCashFlow,annualAccountsPayable,trailingTaxProvision,quarterlyPurchaseOfInvestment,annualSellingGeneralAndAdministration,annualOtherNonCurrentAssets,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,annualAccountsReceivable,quarterlyLongTermDebt,annualDepreciationAndAmortization,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,annualCurrentAccruedExpenses,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyInventory,annualRetainedEarnings,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyBasicEPS,quarterlyChangeInInventory,quarterlyBasicAverageShares,annualCurrentAssets,trailingNetOtherInvestingChanges,annualOperatingCashFlow,annualDilutedEPS,annualEbitda,annualChangeInAccountPayable,quarterlyCurrentAccruedExpenses,annualDilutedAverageShares,annualCurrentLiabilities,annualNetIncomeCommonStockholders,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,annualGoodwill,annualResearchAndDevelopment,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,annualRepurchaseOfCapitalStock,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingDeferredIncomeTax,trailingPurchaseOfInvestment,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,annualCommonStockIssuance,trailingResearchAndDevelopment,trailingCommonStockIssuance,quarterlyGoodwill
1970-01-01 00:00:01.404086400,,72299000.0,-422961000.0,,,713728000.0,,,,,,3242610000.0,,,,,,521316000.0,,,,,60937555000.0,-396595000.0,906030000.0,,-449507000.0,,7436171000.0,9562430000.0,4191558000.0,2009719000.0,0.0,,,,,3189016000.0,,560443000.0,,28648978000.0,,,149696000.0,,,11568255000.0,746039000.0,,343519000.0,,,,-637625000.0,,,216845000.0,-1007548000.0,,,,,,6866825000.0,,,,282890000.0,,,,,,,172290000.0,,30274168000.0,-2181839000.0,4987749000.0,,,109815000.0,7552711000.0,,,,1026875000.0,,,,,21800994000.0,,-808660000.0,,26848604000.0,,,,918246000.0,58843517000.0,,,,,,-724658000.0,,,,,,2206465000.0,114951127000.0,,,,-104623000.0,,141799731000.0,,,,,,11972615000.0,,,,394133000.0,,,,,,,,,2091791000.0,80644511000.0,,43624393000.0,3459455000.0,-24756000.0,,,30272738000.0,,,,20610602000.0,,-99991000.0,-104623000.0,1009503000.0,,2009719000.0,375321000.0,-1827104000.0,3295886000.0,3407370000.0,,4033000.0,,,,,,,,1101646000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,-2858877000.0,-1088985000.0,,,784884000.0,,,,,,5493557000.0,,,,,,519536000.0,,,,,58290746000.0,-514763000.0,116595000.0,,-945791000.0,,9689890000.0,9128914000.0,2009719000.0,1985580000.0,0.0,,,,,3852918000.0,,1141566000.0,,28740640000.0,,,107929000.0,,,12998277000.0,732353000.0,,323817000.0,,,,1692803000.0,,,-3377112000.0,-441293000.0,,,,,,6588824000.0,,,,328099000.0,,,,,,,-116354000.0,,30638166000.0,-24139000.0,7687800000.0,,,1035027000.0,7143334000.0,,,,-1323449000.0,,,,,26648242000.0,,-3743000.0,,30486457000.0,,,,-1818517000.0,64034332000.0,,,,,,-113194000.0,,,,,,2138320000.0,118761698000.0,,,,-2738470000.0,,149248155000.0,,,,,,10716253000.0,,,,393862000.0,,,,,,,,,-28403000.0,90682574000.0,,46365932000.0,2116445000.0,-17917000.0,,,33517693000.0,,,,19941764000.0,,-2742523000.0,-2738470000.0,1026337000.0,,1985580000.0,184101000.0,-2045041000.0,3792619000.0,4472379000.0,,-21837000.0,,,,,,,,3872226000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,1365371000.0,-2968286000.0,-1272316000.0,13810448000.0,8574944000.0,1365371000.0,113926357000.0,31105548000.0,443075000.0,,,10926518000.0,0.0,,,-3238117000.0,,501572000.0,3254036000.0,,-24288398000.0,3135748000.0,53344400000.0,-2834341000.0,-714449000.0,,-1185276000.0,3807990000.0,7933898000.0,8574944000.0,1985580000.0,1407078000.0,0.0,,1371879000.0,,55393946000.0,5307478000.0,,1324814000.0,,25191273000.0,21846412000.0,55393946000.0,18138000.0,,,7489134000.0,718451000.0,,3963686000.0,,,,1870839000.0,-3903911000.0,3597583000.0,-6804447000.0,-1374305000.0,-6157653000.0,,,,,9673681000.0,-2918904000.0,-10637002000.0,,2871919000.0,-17361000.0,-2190505000.0,,-103736000.0,,,1339805000.0,-441152000.0,31105548000.0,-578502000.0,3135748000.0,3728450000.0,,-992251000.0,7167866000.0,4225498000.0,852933000.0,,-1035086000.0,-24288398000.0,,2273558000.0,,19284008000.0,7167866000.0,-1456000.0,25191273000.0,30551193000.0,,,16327359000.0,-3195151000.0,71540193000.0,-8035964000.0,,,501572000.0,30137807000.0,1497614000.0,,-3973890000.0,1700518000.0,90824201000.0,1353148000.0,2667655000.0,113926357000.0,,144477550000.0,1407078000.0,-4369015000.0,5307478000.0,144477550000.0,-4.598253,-814993000.0,718451000.0,35511244000.0,-6226206000.0,3807990000.0,-4457135000.0,7933898000.0,,608386000.0,,7489134000.0,,,8872197000.0,11198457000.0,18138000.0,,4372390000.0,90824201000.0,49173049000.0,49173049000.0,4122071000.0,-36790000.0,53344400000.0,4427216000.0,35511244000.0,1777296000.0,,1407078000.0,11198457000.0,961626000.0,-4308091000.0,-4369015000.0,852933000.0,-3195151000.0,1407078000.0,-224952000.0,-5321259000.0,4427216000.0,5551610000.0,,8598000.0,,30551193000.0,,5192462000.0,-4.598253,1048611000.0,7669536000.0,258898000.0,1353148000.0,19284008000.0,-6226206000.0,71540193000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,1511394000.0,-648450000.0,,,1316577000.0,,,,,,3738343000.0,,,,,,500641000.0,,,,,57828314000.0,-794559000.0,-410034000.0,,-456634000.0,,11684458000.0,11079022000.0,1407078000.0,1836911000.0,0.0,,,,,5803354000.0,,1077934000.0,,25224789000.0,,,199383000.0,,,8701456000.0,704494000.0,,-395683000.0,,,,1910686000.0,,,612029000.0,-1104297000.0,,,,0.929647,,8598882000.0,,,,1066453000.0,,,,,,,397783000.0,,31792445000.0,429833000.0,4981488000.0,,,623537000.0,9242111000.0,,,,3052406000.0,,,,,22083808000.0,,-384000.0,,34450167000.0,,,,1256472000.0,72346892000.0,,,,,,-37844000.0,,,,,,2104502000.0,117976955000.0,,,,1255247000.0,,152427122000.0,,,,,,5418579000.0,,,1350240854.0,463078000.0,,,,,,,,,1551791000.0,94430700000.0,,50969953000.0,4350372000.0,-7599000.0,,,49219129000.0,,,,12159870000.0,,1113611000.0,1255247000.0,873662000.0,,1836911000.0,1141289000.0,-2547306000.0,4745292000.0,4248510000.0,0.929647,16878000.0,1350240854.0,,,,,,,973581000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,-1190758000.0,-531348000.0,,,1160758000.0,,,,,,3804680000.0,,,,,,503429000.0,,,,,56432480000.0,649327000.0,133234000.0,,-1404814000.0,,8128204000.0,11566332000.0,1836911000.0,1310085000.0,0.0,,,,,5928171000.0,,1310507000.0,,25165275000.0,,,443218000.0,,,9193038000.0,688437000.0,,-51767000.0,,,,-750708000.0,,,-553916000.0,-704951000.0,,,,,,8226861000.0,,,,810854000.0,,,,,,,213288000.0,,32069507000.0,-526826000.0,4361892000.0,,,1481374000.0,10256247000.0,,,,582296000.0,,,,,22287629000.0,,-21992000.0,,31126437000.0,,,,-77347000.0,72061190000.0,,,,,,105903000.0,,,,,,2178999000.0,119769891000.0,,,,-1358110000.0,,150896328000.0,,,,,,5044719000.0,,,,462547000.0,,,,,,,,,972708000.0,94348819000.0,,51578770000.0,3250764000.0,-76369000.0,,,49080353000.0,,,,14007648000.0,,-1404046000.0,-1358110000.0,970021000.0,,1310085000.0,-146083000.0,-586972000.0,4527083000.0,4976097000.0,,-87364000.0,,,,,,,,838191000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,-3915450000.0,-745762000.0,,,1143359000.0,,,,,,12535174000.0,,,,,,502205000.0,,,,,52366040000.0,-804604000.0,-650371000.0,,-2388782000.0,,7024994000.0,11010406000.0,1310085000.0,2138944000.0,0.0,,,,,5874082000.0,,1350630000.0,,25109577000.0,,,425805000.0,,,9261489000.0,673874000.0,,1531714000.0,,,,675399000.0,,,-8928335000.0,-1491284000.0,,,,,,7902389000.0,,,,3195110000.0,,,,,,,309692000.0,,31257402000.0,828859000.0,4270195000.0,,,1848070000.0,8871462000.0,,,,-2141323000.0,,,,,22549470000.0,,-226000.0,,30441004000.0,,,,-4088320000.0,77869583000.0,,,,,,1703826000.0,,,,,,2657988000.0,122230976000.0,,,,-4011789000.0,,152671980000.0,,,,,,5179081000.0,,,,423497000.0,,,,,,,,,803871000.0,100419053000.0,,51307190000.0,3606839000.0,13070000.0,,,43712825000.0,,,,14697695000.0,,-4225142000.0,-4011789000.0,947745000.0,,2138944000.0,516537000.0,-3041650000.0,5127948000.0,4295550000.0,,38184000.0,,,,,,,,755928000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,935151000.0,-7612210000.0,-507506000.0,15597279000.0,9201959000.0,935151000.0,120049383000.0,29479479000.0,102070000.0,,,16930178000.0,0.0,,,-5381995000.0,,648236000.0,2018973000.0,,-32826100000.0,9659674000.0,41933385000.0,-1105452000.0,1058076000.0,,-1131765000.0,5328184000.0,4082454000.0,9201959000.0,2138944000.0,1393973000.0,0.0,,5424942000.0,,62305579000.0,4639304000.0,,2874779000.0,,22928403000.0,37008375000.0,62305579000.0,581344000.0,,,10128507000.0,659082000.0,,1784140000.0,,,,183596000.0,-2433066000.0,1407078000.0,-12540874000.0,-1223666000.0,-11917136000.0,,,,,7860706000.0,-4524198000.0,-9012552000.0,,1908057000.0,-98125000.0,-13105000.0,,-119489000.0,,,-210651000.0,130905000.0,29479479000.0,-744971000.0,9659674000.0,6613850000.0,,1471961000.0,7807986000.0,2868404000.0,1034122000.0,,-4243953000.0,-32826100000.0,,2456276000.0,,28099643000.0,7807986000.0,-454000.0,22928403000.0,29437396000.0,,,16991559000.0,-12339801000.0,79806543000.0,-21411096000.0,,,648236000.0,32588838000.0,684391000.0,,-2055288000.0,710112000.0,107906186000.0,1353052855.0,2902802000.0,120049383000.0,,149486779000.0,1393973000.0,-7290433000.0,4639304000.0,149486779000.0,-10.67335,-23056000.0,659082000.0,42845065000.0,-11405085000.0,5328184000.0,-11207024000.0,4082454000.0,,493478000.0,,10128507000.0,,,9844291000.0,15995100000.0,581344000.0,,-234336000.0,107906186000.0,50474489000.0,50474489000.0,4389304000.0,-48591000.0,41933385000.0,4137501000.0,42845065000.0,1842600000.0,,1393973000.0,15995100000.0,114861000.0,-7401559000.0,-7290433000.0,1034122000.0,-12339801000.0,1393973000.0,-1409673000.0,-2836624000.0,4137501000.0,3471402000.0,,-65823000.0,,29437396000.0,,6980474000.0,-10.67335,-2750574000.0,3094034000.0,114861000.0,1353052855.0,28099643000.0,-11405085000.0,79806543000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,-3820832000.0,-1125686000.0,,,982493000.0,,,,,,5904604000.0,,,,,,661869000.0,,,,,38145153000.0,-177043000.0,-8699000.0,,-1377745000.0,,4582811000.0,7853624000.0,1393973000.0,1801798000.0,0.0,,,,,4691575000.0,,1574149000.0,,22878260000.0,,,385278000.0,,,10570799000.0,644370000.0,,3084547000.0,,,,4868000.0,,,-2588061000.0,-578840000.0,,,,-2.878906,,6761370000.0,,,,2284526000.0,,,,,,,73581000.0,,29862632000.0,407825000.0,10619474000.0,,,177865000.0,6051826000.0,,,,-1811925000.0,,,,,29179270000.0,,-30000.0,,28637497000.0,,,,-16077890000.0,82049236000.0,,,,,,1705686000.0,,,,,,2085426000.0,120387941000.0,,,,-3897805000.0,,149025438000.0,,,,,,5989411000.0,,,1353918808.0,434758000.0,,,,,,,,,744183000.0,111228506000.0,,51789825000.0,3316543000.0,-40718000.0,,,41461768000.0,,,,16060234000.0,,-3894413000.0,-3897805000.0,992093000.0,,1801798000.0,334591000.0,-1881569000.0,4153132000.0,3444827000.0,-2.878906,77967000.0,1353918808.0,,,,,,,99552000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,21701925000.0,-899066000.0,,,913971000.0,,,,,,7094381000.0,,,,,,668842000.0,,,,,50939407000.0,-921737000.0,-647603000.0,,-621694000.0,,3536392000.0,7270419000.0,1801798000.0,1031244000.0,0.0,,,,,5100231000.0,,1569670000.0,,10766301000.0,,,677599000.0,,,11707981000.0,623456000.0,,-593921000.0,,,,1906667000.0,,,22603695000.0,-533924000.0,,,,,,33085309000.0,,,,-322494000.0,,,,,,,8911335000.0,,27616493000.0,-770554000.0,10698367000.0,,,1186942000.0,6239175000.0,,,,23722355000.0,,,,,31264357000.0,,-4250000.0,,27273549000.0,,,,8832474000.0,91003251000.0,,,,,,-856418000.0,,,,,,2328617000.0,145774456000.0,,,,12721755000.0,,173048005000.0,,,,,,6502327000.0,,,,450760000.0,,,,,,,,,1431461000.0,122267608000.0,,79608452000.0,29698076000.0,985489000.0,,,40680435000.0,,,,18454496000.0,,12790590000.0,12721755000.0,996749000.0,,1031244000.0,-1205454000.0,-2354727000.0,4443974000.0,3387233000.0,,7300000.0,,,,,,,,1179176000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,1304778000.0,-737297000.0,,,958767000.0,,,,,,3906584000.0,,,,,,706681000.0,,,,,51803976000.0,796266000.0,227072000.0,,-1573741000.0,,3292955000.0,6911329000.0,1031244000.0,783758000.0,0.0,,,,,5693834000.0,,1922550000.0,,10752812000.0,,,605727000.0,,,11825064000.0,607957000.0,,2281973000.0,,,,-892280000.0,,,913581000.0,-328435000.0,,,,,,8607924000.0,,,,914260000.0,,,,,,,429661000.0,,27112974000.0,-247486000.0,10327774000.0,,,448991000.0,6127571000.0,,,,3669987000.0,,,,,31379606000.0,,-676000.0,,26696588000.0,,,,9712572000.0,92424832000.0,,,,,,585825000.0,,,,,,2469438000.0,148426670000.0,,,,862734000.0,,175123258000.0,,,,,,7597965000.0,,,,442659000.0,,,,,,,,,538025000.0,123804438000.0,,82902329000.0,4820165000.0,925136000.0,,,39713076000.0,,,,18434561000.0,,875117000.0,862734000.0,984533000.0,,783758000.0,1469212000.0,-269466000.0,4477922000.0,3787759000.0,,125975000.0,,,,,,,,106561000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,761739000.0,-7003146000.0,-510636000.0,44537919000.0,8515159000.0,761739000.0,141226777000.0,26812925000.0,-6823760000.0,,,20214253000.0,0.0,,,-4543612000.0,,620781000.0,2870763000.0,,-37767126000.0,8948883000.0,44203470000.0,-128442000.0,-154239000.0,,-970432000.0,7903047000.0,3626936000.0,8515159000.0,783758000.0,679668000.0,0.0,,5818111000.0,,64580051000.0,5894182000.0,,1612848000.0,,12864878000.0,37119822000.0,64580051000.0,606848000.0,,,9659301000.0,592215000.0,,-2420369000.0,,,,1851508000.0,-3272685000.0,1393973000.0,-13511118000.0,-328966000.0,3671906000.0,,,,,12294250000.0,-1770165000.0,-5473806000.0,,-987554000.0,-59354000.0,-714305000.0,,3781604000.0,,,-903758000.0,-583469000.0,26812925000.0,-104090000.0,8948883000.0,6679217000.0,,4004313000.0,7835491000.0,2352230000.0,996632000.0,,-4874690000.0,-37767126000.0,,118573000.0,,31138510000.0,7835491000.0,-834000.0,12864878000.0,29272652000.0,,,16210934000.0,0.0,95295992000.0,7418097000.0,,,620781000.0,60748853000.0,-1316520000.0,,-430956000.0,8510819000.0,126434502000.0,1353148000.0,3842432000.0,141226777000.0,,170499429000.0,679668000.0,-6102155000.0,5894182000.0,170499429000.0,2.648993,-5790000.0,592215000.0,40436754000.0,3584529000.0,7903047000.0,12182725000.0,3626936000.0,,515608000.0,,9659301000.0,,,10725913000.0,16134306000.0,606848000.0,,-2869963000.0,126434502000.0,79528315000.0,79528315000.0,6703135000.0,1911697000.0,44203470000.0,4402278000.0,40436754000.0,1843785000.0,,679668000.0,16134306000.0,1188149000.0,-6099388000.0,-6102155000.0,996632000.0,0.0,679668000.0,-7422109000.0,-968044000.0,4402278000.0,5591115000.0,,-270596000.0,,29272652000.0,,1888738000.0,2.619005,20705727000.0,-156294000.0,1188149000.0,1368733921.0,31138510000.0,3584529000.0,95295992000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,2630143000.0,-602770000.0,,,744441000.0,,,,,,3374792000.0,,,,,,610623000.0,,,,,45619610000.0,362209000.0,-391497000.0,,-1537001000.0,,3402427000.0,11158645000.0,679668000.0,975504000.0,0.0,,,1065266000.0,,5797441000.0,,1640154000.0,,12887393000.0,,,682356000.0,,,9544132000.0,577075000.0,,-1511704000.0,,,,267098000.0,,,2176768000.0,-240756000.0,,,,1.029609,,8968824000.0,,,,-555211000.0,,,,,,,1251991000.0,,26605842000.0,295836000.0,3545560000.0,,,2375080000.0,10183141000.0,,,,4731650000.0,,,,,26258102000.0,,-327000.0,,27188880000.0,,,,1401164000.0,95945222000.0,,,,,,-795967000.0,,,,,,2328359000.0,140880709000.0,,,,1393625000.0,,168069589000.0,,,,,,7209796000.0,,,1353548133.0,461353000.0,,,,,,,,,104603000.0,122203324000.0,,80319882000.0,5551560000.0,614428000.0,,,40606051000.0,,,,16293697000.0,,1378152000.0,1393625000.0,988255000.0,,975504000.0,2075926000.0,583949000.0,4592779000.0,3417264000.0,1.029609,95819000.0,1353548133.0,,,,,,,2023750000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,527555000.0,-502726000.0,,,740263000.0,,,,,,3602844000.0,,,,,,880601000.0,,,,,45963922000.0,70614000.0,-145964000.0,,-1273155000.0,,2982270000.0,14158866000.0,975504000.0,1231465000.0,0.0,,,0.0,,5929249000.0,,1491988000.0,,12900513000.0,,,816245000.0,,,10384842000.0,558475000.0,,3423592000.0,,,,-241599000.0,,,2138290000.0,-319713000.0,,,,,,8985674000.0,,,,1249384000.0,,,,,,,183463000.0,,26445590000.0,255961000.0,4201662000.0,,,239898000.0,12927401000.0,,,,2476456000.0,,,,,27599784000.0,,-2091000.0,,30541720000.0,,,,1733711000.0,96734049000.0,,,,,,929671000.0,,,,,,3043890000.0,140018916000.0,,,,305653000.0,,170560636000.0,,,,,,7760370000.0,,,,456913000.0,,,,,,,,,937087000.0,124333833000.0,,80569378000.0,5741134000.0,345173000.0,,,40789596000.0,,,,16531262000.0,,344092000.0,305653000.0,1037537000.0,,1231465000.0,342276000.0,-751825000.0,6238427000.0,3244540000.0,,-35628000.0,,,,,,,,2131101000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,844922000.0,-465205000.0,,,672697000.0,,,,,,2812412000.0,,,,,,790556000.0,,,,,46556273000.0,164983000.0,824951000.0,,-1508581000.0,,3518496000.0,15534233000.0,1231465000.0,1062520000.0,0.0,,,0.0,,5369927000.0,,1467616000.0,,12954030000.0,,,1242595000.0,,,11660751000.0,542711000.0,,-397846000.0,,,,-753676000.0,,,2152391000.0,-350833000.0,,,,,,8892350000.0,,,,1235785000.0,,,,,,,294764000.0,,26083522000.0,-168945000.0,4413531000.0,,,3274401000.0,14471713000.0,,,,2778801000.0,,,,,28050655000.0,,-6298000.0,,32010666000.0,,,,2273415000.0,96464884000.0,,,,,,884952000.0,,,,,,2428062000.0,139336851000.0,,,,537643000.0,,171347517000.0,,,,,,8416905000.0,,,,466263000.0,,,,,,,,,923903000.0,124515539000.0,,81874005000.0,4964803000.0,7124000.0,,,40262304000.0,,,,16201201000.0,,550158000.0,537643000.0,1040572000.0,,1062520000.0,27033000.0,-651055000.0,5408542000.0,3927547000.0,,-210309000.0,,,,,,,,1827908000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,8544653000.0,-4203018000.0,-221891000.0,22502386000.0,14940964000.0,749762000.0,135616632000.0,27965837000.0,2010134000.0,,,15689073000.0,0.0,,,-5646953000.0,,654853000.0,-1941381000.0,,-40635194000.0,11212810000.0,42339377000.0,1333136000.0,1170409000.0,,-1328216000.0,7902381000.0,3787699000.0,14940964000.0,1062520000.0,792252000.0,0.0,,8270060000.0,16736000.0,68601031000.0,6111833000.0,,1477346000.0,,11011612000.0,25479121000.0,68601031000.0,1498218000.0,,,10443752000.0,519391000.0,,-1876937000.0,,,,-1213204000.0,-1792592000.0,495855000.0,-9444184000.0,-389196000.0,-1725691000.0,-1794246000.0,,,,11029176000.0,-1300498000.0,69791000.0,,238029000.0,-103502000.0,296397000.0,,966318000.0,,,-204925000.0,1457899000.0,27965837000.0,-86455000.0,11212810000.0,6077104000.0,,2380681000.0,14148712000.0,-362895000.0,944395000.0,,-2358898000.0,-40635194000.0,,867489000.0,,34186952000.0,14148712000.0,-372720000.0,11011612000.0,37358727000.0,,,15373638000.0,0.0,96035875000.0,-2976735000.0,,,654853000.0,37876024000.0,-151167000.0,,1930942000.0,1525293000.0,130222827000.0,1353148000.0,3130022000.0,135616632000.0,,172975359000.0,792252000.0,-4000726000.0,6111833000.0,172975359000.0,-1.299506,-381436000.0,519391000.0,39981871000.0,-1763805000.0,7902381000.0,-200398000.0,3787699000.0,,366774000.0,,10443752000.0,,-221891000.0,10930333000.0,14648509000.0,1498218000.0,1082002000.0,-3252180000.0,130222827000.0,79700995000.0,79700995000.0,6244889000.0,-407000.0,42339377000.0,4662368000.0,39981871000.0,1751303000.0,,792252000.0,14648509000.0,1204222000.0,-3998093000.0,-4000726000.0,944395000.0,0.0,792252000.0,-435101000.0,888722000.0,4662368000.0,4784287000.0,,46616000.0,,37358727000.0,,2167987000.0,-1.299506,7628009000.0,-1286587000.0,1204222000.0,1353148000.0,34186952000.0,-1763805000.0,96035875000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,770224000.0,-360521000.0,,,,,,,,,4270299000.0,,,,,,560277000.0,,,,,44203468000.0,341706000.0,585130000.0,,-1558910000.0,,1406829000.0,4482247000.0,792252000.0,10293000.0,0.0,,,363813000.0,,3445678000.0,,1184899000.0,,12864876000.0,,,486605000.0,,,440976000.0,0.0,,-273896000.0,,,,-976511000.0,,,561875000.0,-216682000.0,,,,0.019992,,8581790000.0,,,,775806000.0,,,,,,,714086000.0,,194402000.0,-193603000.0,3510514000.0,,,-56886000.0,4471954000.0,,,,2421458000.0,,,,,9730349000.0,,0.0,,16771994000.0,,,,0.0,62674062000.0,,,,,,559124000.0,,,,,,2410342000.0,99835885000.0,,,,31836000.0,,116607879000.0,,,,,,4739363000.0,,,1592404884.0,466335000.0,,,,-360521000.0,,,,,-297447000.0,72404411000.0,,63249006000.0,4832174000.0,-1100000.0,,,23382981000.0,,,,4974851000.0,,56138000.0,31836000.0,280000.0,,598649000.0,428253000.0,128316000.0,355031000.0,3749616000.0,0.019992,176778000.0,1592404884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
