date,annualAccountsPayable,trailingOperatingIncome,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualOperatingIncome,trailingTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualCommonStockIssuance,annualFreeCashFlow,quarterlyCashDividendsPaid,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualOtherShortTermInvestments,quarterlyDepreciationAndAmortization,annualEndCashPosition,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualDilutedEPS,annualOtherCurrentAssets,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualCashAndCashEquivalents,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingEndCashPosition,quarterlyOperatingIncome,trailingPretaxIncome,annualInvestmentsAndAdvances,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,quarterlyTotalAssets,annualCashDividendsPaid,annualOperatingExpense,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,annualOtherNonCurrentAssets,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,annualTotalAssets,quarterlyAccountsReceivable,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,annualTaxProvision,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyChangeInInventory,annualRetainedEarnings,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,quarterlyBasicEPS,trailingOtherIncomeExpense,quarterlyBasicAverageShares,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualCapitalStock,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualInventory,quarterlyPretaxIncome,annualGrossProfit,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualNetPPE,quarterlyCapitalStock,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,trailingInvestingCashFlow,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyDilutedEPS,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,annualInvestingCashFlow,annualPretaxIncome,annualIncomeTaxPayable,quarterlyGrossPPE,trailingCashDividendsPaid,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,trailingNetIncomeContinuousOperations,annualBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,trailingChangeInInventory,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualStockBasedCompensation,trailingStockBasedCompensation,annualGoodwill,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingResearchAndDevelopment,trailingGrossProfit,annualPurchaseOfInvestment,annualTotalRevenue,trailingBasicAverageShares,trailingCommonStockIssuance,trailingPurchaseOfBusiness,trailingBasicEPS,trailingDilutedEPS,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDilutedAverageShares,annualChangeInAccountPayable
1993-09-30,,,,,-45800000.0,,,,,2038000000.0,195200000.0,,,-61500000.0,,1181600000.0,,120700000.0,,3351000000.0,,7385000000.0,,,,,,,2224900000.0,-1600000.0,,,10561600000.0,,,183300000.0,,,,,66600000.0,,12599600000.0,,,-25800000.0,,,,,8566600000.0,66600000.0,66600000.0,260500000.0,,,,,998200000.0,,,,,,,3923500000.0,,,6000000.0,,0.0,-161400000.0,1686000000.0,,,,,,,,538900000.0,-76400000.0,,741400000.0,922700000.0,16600000.0,,,,5464100000.0,,0.128,,520312500.0,104400000.0,,,355600000.0,,,,,63400000.0,,,5471700000.0,,130000000.0,,,104400000.0,,,0.0,,,,,179200000.0,,-261900000.0,69900000.0,,,238600000.0,-4393200000.0,5089900000.0,,-131400000.0,,,236100000.0,,,68500000.0,0.128,,,-56600000.0,,,,,,9864900000.0,,,,451300000.0,97400000.0,,18100000.0,,,,,,520312500.0,,,,,,,800000.0,551100000.0,,,,,,304000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-31,492000000.0,,,7087000000.0,-142000000.0,981600000.0,,7197800000.0,,2120800000.0,225600000.0,20600000.0,-106200000.0,-61500000.0,,1365200000.0,,120700000.0,0.0,3391200000.0,,7197800000.0,38400000.0,1.124,280500000.0,,,159900000.0,2591400000.0,-3000000.0,-25400000.0,511837456.0,10517600000.0,,,225600000.0,,,579400000.0,8563000000.0,101700000.0,308200000.0,12638400000.0,-245800000.0,1476200000.0,136600000.0,527300000.0,,,,8563000000.0,101700000.0,101700000.0,280500000.0,,843200000.0,4911500000.0,2120800000.0,991000000.0,5302500000.0,-194500000.0,486900000.0,,579400000.0,1365200000.0,3966100000.0,,3966100000.0,17500000.0,,0.0,-231600000.0,1987400000.0,12638400000.0,,515480427.0,,281200000.0,669500000.0,,604000000.0,-9700000.0,3391200000.0,762500000.0,904300000.0,-12600000.0,,,,5302500000.0,,,,,159900000.0,861300000.0,,378400000.0,,,,159900000.0,39800000.0,,,5606100000.0,762500000.0,141500000.0,2457800000.0,1468500000.0,159900000.0,10517600000.0,113900000.0,0.0,,5606100000.0,,10033600000.0,308200000.0,991000000.0,-297100000.0,71300000.0,-246400000.0,,-201200000.0,-4427500000.0,4911500000.0,524300000.0,-146600000.0,,,433700000.0,,,214900000.0,,131400000.0,-967500000.0,55400000.0,,286900000.0,-589800000.0,808500000.0,,10033600000.0,,,,492000000.0,-21700000.0,904300000.0,356700000.0,-4427500000.0,,,,,,,1.132,,,,,2200000.0,565000000.0,,,,,565000000.0,346300000.0,,,,5100000.0,-635900000.0,,,-364500000.0,,,-776400000.0,9544800000.0,,,,,,,,,,,,,
1994-03-31,,,,,21700000.0,,,,,2196600000.0,202400000.0,,,-61700000.0,,1304100000.0,,123500000.0,,3456100000.0,,7326100000.0,,,,,,,2385800000.0,-2400000.0,,,10559400000.0,,,281200000.0,,,,,126500000.0,,12756000000.0,,,-79300000.0,,,,,8630200000.0,126500000.0,126500000.0,294500000.0,,,,,943600000.0,,,,,,,4017200000.0,,,-2500000.0,,0.0,-199000000.0,1737500000.0,,,,,,,,648300000.0,-130000000.0,,846500000.0,935300000.0,-9400000.0,,,,5447200000.0,,0.248,,510080645.0,106600000.0,,,367100000.0,,,,,77500000.0,,,5585200000.0,,204000000.0,,,106600000.0,,,159900000.0,,,,,160100000.0,,-268100000.0,67700000.0,,,7600000.0,-4471200000.0,4974200000.0,,-43100000.0,,,188800000.0,,,51800000.0,0.248,,,-53200000.0,,,,,,10056400000.0,,,,507300000.0,30200000.0,,-111000000.0,,,,,,510080645.0,,,,,,,14300000.0,636700000.0,,,,,,404700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-30,,,,,-21500000.0,,,,,2801700000.0,196200000.0,,,-61600000.0,,1386700000.0,,136800000.0,,3523300000.0,,7139000000.0,,,,,,,2598400000.0,-1100000.0,,,9905400000.0,,,281500000.0,,,,,128900000.0,,12707100000.0,,,207300000.0,,,,,8525700000.0,128900000.0,128900000.0,301500000.0,,,,,954400000.0,,,,,,,4078500000.0,,,-1600000.0,,0.0,-226500000.0,1951400000.0,,,,,,,,647000000.0,85900000.0,,763600000.0,945100000.0,-11600000.0,,,,5239500000.0,,0.248,,519758065.0,98400000.0,,,365500000.0,,,,,72500000.0,,,5766600000.0,,201400000.0,,,98400000.0,,,0.0,,,,,166600000.0,,-278500000.0,68600000.0,,,-5900000.0,-4544500000.0,4138800000.0,,-267400000.0,,,485800000.0,,,35000000.0,0.248,,,-8300000.0,,,,,,10311100000.0,,,,563300000.0,22100000.0,,214700000.0,,,,,,519758065.0,,,,,,,600000.0,656800000.0,,,,,,418300000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-30,,,,,-62200000.0,,,,,1967400000.0,204100000.0,,,-61700000.0,,1286700000.0,,128700000.0,,3606000000.0,,7238300000.0,,,,,,,2680700000.0,-28800000.0,,,10846700000.0,,,294200000.0,,,,,144400000.0,,12814100000.0,,,70700000.0,,,,,8525000000.0,144400000.0,144400000.0,303800000.0,,,,,943500000.0,,,,,,,4186000000.0,,,2900000.0,,0.0,-229700000.0,2013300000.0,,,,,,,,667400000.0,42400000.0,,745100000.0,977900000.0,-300000.0,,,,5316900000.0,,0.284,,508450704.0,18600000.0,,,373200000.0,,,,,79900000.0,,,5764000000.0,,224300000.0,,,18600000.0,,,0.0,,,,,20000000.0,,-255500000.0,69700000.0,,,-2800000.0,-4645500000.0,5082700000.0,,-131300000.0,,,326200000.0,,,43800000.0,0.284,,,-34600000.0,,,,,,10409500000.0,,,,600300000.0,25800000.0,,89700000.0,,,,,,508450704.0,,,,,,,600000.0,666400000.0,,,,,,423900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-31,645000000.0,,,7670000000.0,389000000.0,1220000000.0,,6531000000.0,,2639000000.0,211300000.0,16000000.0,546000000.0,-62000000.0,,2083000000.0,,145000000.0,0.0,3733000000.0,,6531000000.0,61000000.0,1.144,284000000.0,,,112000000.0,2733100000.0,-227700000.0,-102000000.0,514860140.0,10368000000.0,,,362900000.0,,,589000000.0,8614000000.0,189200000.0,743000000.0,13007000000.0,-247000000.0,1508000000.0,347300000.0,589000000.0,,,,8614000000.0,189200000.0,189200000.0,284000000.0,,814000000.0,4172000000.0,2639000000.0,879000000.0,4666000000.0,327000000.0,534000000.0,,589000000.0,2083000000.0,4290000000.0,,4290000000.0,-100800000.0,,0.0,-610800000.0,1973600000.0,13007000000.0,,514860140.0,,331000000.0,140000000.0,,759500000.0,21700000.0,3733000000.0,746000000.0,986000000.0,-1700000.0,,,,4666000000.0,,,,,112000000.0,1648000000.0,,396600000.0,,,,112000000.0,101100000.0,,,6196000000.0,746000000.0,290300000.0,2728000000.0,1754000000.0,112000000.0,10368000000.0,-23000000.0,0.0,,6196000000.0,,10853000000.0,743000000.0,879000000.0,-299900000.0,71000000.0,20000000.0,,-900000.0,-4657000000.0,4172000000.0,160000000.0,11800000.0,,,647200000.0,,,9400000.0,,127000000.0,-1102000000.0,48100000.0,,277000000.0,-1266000000.0,920000000.0,,10853000000.0,,,,645000000.0,48900000.0,986000000.0,-132400000.0,-4657000000.0,,,,,,,1.144,,,,,500000.0,695000000.0,,,,,695000000.0,507900000.0,,,,-2000000.0,-430000000.0,,,-48000000.0,,,-260000000.0,10398000000.0,,,,,,,,,,,,,
1995-03-31,,,,,58000000.0,,,,,2538000000.0,202000000.0,,,-62000000.0,,1677000000.0,,138000000.0,,3878000000.0,,7265000000.0,,,,,,,2745000000.0,-23000000.0,,,10940000000.0,,,419000000.0,,,,,207000000.0,,13478000000.0,,,79000000.0,,,,,8942000000.0,207000000.0,207000000.0,314000000.0,,,,,873000000.0,,,,,,,4433000000.0,,,1000000.0,,0.0,-189000000.0,1941000000.0,,,,,,,,804000000.0,-183000000.0,,870000000.0,1036000000.0,-18000000.0,,,,5356000000.0,,0.4,,517500000.0,390000000.0,,,385000000.0,,,,,121000000.0,,,6134000000.0,,328000000.0,,,390000000.0,,,112000000.0,,,,,319000000.0,,-183000000.0,73000000.0,,,0.0,-4657000000.0,4806000000.0,,205000000.0,,,262000000.0,,,7000000.0,0.4,,,278000000.0,,,,,,10791000000.0,,,,681000000.0,51000000.0,,-194000000.0,,,,,,517500000.0,,,,,,,1000000.0,677000000.0,,,,,,557000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-30,,,,,-103000000.0,,,,,2422000000.0,225000000.0,,,-82000000.0,,1744000000.0,,148000000.0,,4042000000.0,,7089000000.0,,,,,,,3074000000.0,-2000000.0,,,11031000000.0,,,472000000.0,,,,,246000000.0,,13453000000.0,,,55000000.0,,,,,8833000000.0,246000000.0,246000000.0,283000000.0,,,,,831000000.0,,,,,,,4514000000.0,,,-12000000.0,,0.0,-233000000.0,2186000000.0,,,,,,,,888000000.0,88000000.0,,830000000.0,1087000000.0,-9000000.0,,,,5171000000.0,,0.484,,508264463.0,157000000.0,,,416000000.0,,,,,140000000.0,,,6209000000.0,,386000000.0,,,157000000.0,,,0.0,,,,,398000000.0,,-233000000.0,77000000.0,,,-1000000.0,-4657000000.0,4822000000.0,,-288000000.0,,,288000000.0,,,11000000.0,0.484,,,-233000000.0,,,,,,10866000000.0,,,,679000000.0,51000000.0,,-60000000.0,,,,,,508264463.0,,,,,,,9000000.0,667000000.0,,,,,,620000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,,,,,214900000.0,,,,,2569000000.0,242000000.0,,,-81000000.0,,1849000000.0,,135000000.0,,4056000000.0,,6917000000.0,,,,,,,3112000000.0,5000000.0,,,10769000000.0,,,534000000.0,,,,,95000000.0,,13338000000.0,,,75000000.0,,,,,8766000000.0,95000000.0,95000000.0,291000000.0,,,,,800000000.0,,,,,,,4466000000.0,,,7000000.0,,0.0,-27000000.0,2170000000.0,,,,,,,,942000000.0,-75000000.0,,874000000.0,1173000000.0,-300000000.0,,,,4944000000.0,,0.188,,505319149.0,227000000.0,,,408000000.0,,,,,54000000.0,,,6229000000.0,,149000000.0,,,227000000.0,,,0.0,,,,,439000000.0,,-221000000.0,85000000.0,,,-2000000.0,-4862000000.0,4540000000.0,,-350000000.0,,,296000000.0,,,179000000.0,0.188,,,-81000000.0,-79000000.0,,,,,11091000000.0,,,,756000000.0,-12000000.0,,-146000000.0,,,,,,505319149.0,,,,,,,7000000.0,654000000.0,,,,,,669000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,747000000.0,,,8197000000.0,175100000.0,1893000000.0,,6715000000.0,,2532000000.0,245000000.0,19000000.0,483000000.0,-154000000.0,,1941000000.0,,200000000.0,0.0,4226000000.0,,6715000000.0,-312000000.0,1.572,265000000.0,,,84000000.0,2857000000.0,-8000000.0,30000000.0,508269720.0,10721000000.0,,,468000000.0,,,799000000.0,8656000000.0,250900000.0,487000000.0,13253000000.0,-379000000.0,1698000000.0,274000000.0,799000000.0,,,,8656000000.0,250900000.0,250900000.0,265000000.0,,914000000.0,4004000000.0,2532000000.0,783000000.0,4736000000.0,345000000.0,621000000.0,,799000000.0,1941000000.0,4486000000.0,,4486000000.0,34000000.0,,0.0,-389000000.0,1900000000.0,13253000000.0,,511287313.0,,445000000.0,214000000.0,,957000000.0,11000000.0,4226000000.0,960000000.0,1196000000.0,-7000000.0,,,,4736000000.0,,,,,84000000.0,1556000000.0,,489000000.0,,,,84000000.0,130000000.0,,,6717000000.0,960000000.0,380900000.0,3591000000.0,2514000000.0,84000000.0,10721000000.0,-334000000.0,0.0,,6717000000.0,,11617000000.0,487000000.0,783000000.0,-436000000.0,80000000.0,-159000000.0,,-1000000.0,-4900000000.0,4004000000.0,263000000.0,-464000000.0,,,710000000.0,,,17000000.0,,103000000.0,-1073000000.0,-143000000.0,,315000000.0,-838000000.0,1244000000.0,,11617000000.0,,,,747000000.0,13000000.0,1196000000.0,88000000.0,-4900000000.0,,,,,,,1.572,,,,,2000000.0,707000000.0,,,,,707000000.0,668000000.0,,,,-4000000.0,-897000000.0,,,-179000000.0,,,-28000000.0,11788000000.0,,,,,,,,,,,,,
1996-03-31,,,,,-149000000.0,,,,,2746000000.0,229000000.0,,,-79000000.0,,1626000000.0,,147000000.0,,4289000000.0,,7453000000.0,,,,,,,2605000000.0,-2000000.0,,,10969000000.0,,,287000000.0,,,,,142000000.0,,13715000000.0,,,-615000000.0,,,,,9079000000.0,142000000.0,142000000.0,305000000.0,,,,,773000000.0,,,,,,,4524000000.0,,,14000000.0,,0.0,-324000000.0,1903000000.0,,,,,,,,702000000.0,-134000000.0,,1092000000.0,1223000000.0,10000000.0,,,,5457000000.0,,0.288,,493055556.0,79000000.0,,,415000000.0,,,,,80000000.0,,,6677000000.0,,222000000.0,,,79000000.0,,,84000000.0,,,,,381000000.0,,-421000000.0,75000000.0,,,0.0,-4900000000.0,4292000000.0,,513000000.0,,,-194000000.0,,,83000000.0,0.284,,,-5000000.0,-34000000.0,,,,,11577000000.0,,,,665000000.0,50000000.0,,-395000000.0,,,,,,500000000.0,,,,,,,8000000.0,580000000.0,,,,,,434000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,,,,,18000000.0,,,,,2503000000.0,224000000.0,,,-79000000.0,,1611000000.0,,150000000.0,,4313000000.0,,7495000000.0,,,,,,,2886000000.0,-5000000.0,,,11271000000.0,,,262000000.0,,,,,103000000.0,,13774000000.0,,,43000000.0,,,,,9106000000.0,103000000.0,103000000.0,315000000.0,,,,,707000000.0,,,,,,,4558000000.0,,,-37000000.0,,0.0,-420000000.0,2208000000.0,,,,,,,,678000000.0,207000000.0,,971000000.0,1254000000.0,-18000000.0,,,,5534000000.0,,0.208,,495192308.0,86000000.0,,,416000000.0,,,,,58000000.0,,,6652000000.0,,161000000.0,,,86000000.0,,,0.0,,,,,344000000.0,,-414000000.0,83000000.0,,,0.0,-4900000000.0,4619000000.0,,-30000000.0,,,457000000.0,,,26000000.0,0.208,,,7000000.0,0.0,,,,,11552000000.0,,,,660000000.0,47000000.0,,146000000.0,,,,,,495192308.0,,,,,,,10000000.0,607000000.0,,,,,,412000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,,,,,110100000.0,,,,,2394000000.0,232000000.0,,,-80000000.0,,1610000000.0,,152000000.0,,4353000000.0,,7481000000.0,,,,,,,2852000000.0,2000000.0,,,11285000000.0,,,286000000.0,,,,,120000000.0,,13679000000.0,,,243000000.0,,,,,9091000000.0,120000000.0,120000000.0,290000000.0,,,,,837000000.0,,,,,,,4588000000.0,,,-11000000.0,,0.0,-150000000.0,2143000000.0,,,,,,,,709000000.0,22000000.0,,947000000.0,1285000000.0,-16000000.0,,,,5359000000.0,,0.24,,500000000.0,83000000.0,,,423000000.0,,,,,67000000.0,,,6585000000.0,,187000000.0,,,83000000.0,,,0.0,,,,,318000000.0,,-195000000.0,83000000.0,,,0.0,-4900000000.0,4700000000.0,,-291000000.0,,,438000000.0,,,2000000.0,0.24,,,-3000000.0,-11000000.0,,,,,11485000000.0,,,,685000000.0,28000000.0,,25000000.0,,,,,,500000000.0,,,,,,,1000000.0,607000000.0,,,,,,438000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,725000000.0,,,8336000000.0,15900000.0,1070000000.0,,7151000000.0,,2495000000.0,247000000.0,20000000.0,-29000000.0,,,1728000000.0,,168000000.0,0.0,4372000000.0,,7151000000.0,41000000.0,0.936,289000000.0,,,71000000.0,2771000000.0,1000000.0,-13000000.0,494658120.0,11101000000.0,,,232000000.0,,,463000000.0,8879000000.0,98100000.0,341000000.0,13596000000.0,,1708000000.0,300000000.0,463000000.0,,,,8879000000.0,98100000.0,98100000.0,289000000.0,-45000000.0,929000000.0,4094000000.0,2495000000.0,744000000.0,5083000000.0,-5000000.0,617000000.0,,463000000.0,1728000000.0,4604000000.0,,4604000000.0,21000000.0,,0.0,-270000000.0,2082000000.0,13596000000.0,,498497268.0,,257000000.0,106000000.0,,689000000.0,-27000000.0,4372000000.0,1001000000.0,1324000000.0,-4000000.0,,,,5083000000.0,,,,,71000000.0,1298000000.0,,457000000.0,,,,71000000.0,52000000.0,,,7007000000.0,1001000000.0,150100000.0,2778000000.0,1687000000.0,71000000.0,11101000000.0,-31000000.0,0.0,,7007000000.0,,12153000000.0,341000000.0,744000000.0,-297000000.0,78000000.0,68000000.0,,237000000.0,-5146000000.0,4094000000.0,84000000.0,-339000000.0,,,597000000.0,,,-5000000.0,,181000000.0,-1327000000.0,-12000000.0,0.0,319000000.0,-1164000000.0,720000000.0,,12153000000.0,,,,725000000.0,56000000.0,1324000000.0,265000000.0,-5146000000.0,,,,,,,0.936,,,,,1000000.0,662000000.0,,,,,662000000.0,400000000.0,,,,-1000000.0,-147000000.0,,,-13000000.0,,,-4000000.0,11114000000.0,,,,,,,,,,,,,
1997-03-31,,,,,42000000.0,,,,,2631000000.0,197000000.0,,,,,1654000000.0,,165000000.0,,4313000000.0,,7360000000.0,,,,,,,2608000000.0,-1000000.0,,,11043000000.0,,,153000000.0,,,,,21000000.0,,13674000000.0,,,-203000000.0,,,,,9014000000.0,21000000.0,21000000.0,304000000.0,,,,,708000000.0,,,,,,,4546000000.0,,,36000000.0,,0.0,-85000000.0,2041000000.0,,,,,,,,567000000.0,-147000000.0,,1079000000.0,1324000000.0,-40000000.0,,,,5328000000.0,,0.04,,525000000.0,87000000.0,,,414000000.0,,,,,12000000.0,,,6887000000.0,,33000000.0,,,87000000.0,,,71000000.0,,,,,343000000.0,,-129000000.0,80000000.0,,,-1000000.0,-5212000000.0,4156000000.0,,175000000.0,,,-74000000.0,,,6000000.0,0.04,,,16000000.0,-80000000.0,,,,,12099000000.0,,,,728000000.0,7000000.0,,-328000000.0,,,,,,525000000.0,,,,,,13000000.0,9000000.0,583000000.0,,,,,,318000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,,,,,-27000000.0,,,,,2433000000.0,220000000.0,,,,,1580000000.0,,159000000.0,,4344000000.0,,6721000000.0,,,,,,,2909000000.0,,,,10568000000.0,,,227000000.0,,,,,109000000.0,,13001000000.0,,,94000000.0,,,,,8301000000.0,109000000.0,109000000.0,301000000.0,,,,,675000000.0,,,,,,,4583000000.0,,,-19000000.0,,0.0,32000000.0,2248000000.0,,,,,,,,661000000.0,76000000.0,,950000000.0,1351000000.0,21000000.0,,,,4695000000.0,,0.224,,486607143.0,39000000.0,,,434000000.0,,,,,63000000.0,,,6848000000.0,,172000000.0,,,39000000.0,,,0.0,,,,,321000000.0,,-175000000.0,76000000.0,,,0.0,-5328000000.0,3720000000.0,,-349000000.0,,,269000000.0,,,9000000.0,0.22,,,-48000000.0,64000000.0,,,,,12176000000.0,,,,659000000.0,35000000.0,,-25000000.0,,,,,,495454545.0,,,,,,15000000.0,22000000.0,600000000.0,,,,,,386000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,,,,39000000.0,,,,,2366000000.0,165000000.0,,,-80000000.0,,1791000000.0,,146000000.0,,4378000000.0,,6565000000.0,,,,,,,2823000000.0,,,,10752000000.0,,,243000000.0,,,,,114000000.0,,13118000000.0,,,201000000.0,,,,,8356000000.0,114000000.0,114000000.0,274000000.0,,,,,772000000.0,,,,,,,4643000000.0,,,75000000.0,,0.0,-244000000.0,2220000000.0,,,,,,,,603000000.0,-19000000.0,,938000000.0,1366000000.0,6000000.0,,,,4427000000.0,,0.228,,500000000.0,43000000.0,,,360000000.0,,,,,66000000.0,,,6738000000.0,,180000000.0,,,43000000.0,,,0.0,,,,,546000000.0,,-147000000.0,69000000.0,,,-2000000.0,-5407000000.0,4014000000.0,,-100000000.0,,,348000000.0,,,14000000.0,0.228,,,4000000.0,0.0,,,,,12145000000.0,,,,654000000.0,28000000.0,,35000000.0,,,,,,500000000.0,,,,,,13000000.0,30000000.0,591000000.0,,,,,,389000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,694000000.0,,56000000.0,8775000000.0,-36000000.0,858000000.0,,6921000000.0,,2378000000.0,161000000.0,61000000.0,376000000.0,-79000000.0,,1384000000.0,,158000000.0,0.0,4397000000.0,,6921000000.0,-54000000.0,0.684,298000000.0,,,122000000.0,2870000000.0,,-212000000.0,497093023.0,10697000000.0,,,235000000.0,,,342000000.0,8305000000.0,98000000.0,42000000.0,13075000000.0,-317000000.0,1577000000.0,284000000.0,342000000.0,,,,8305000000.0,98000000.0,98000000.0,298000000.0,-22000000.0,743000000.0,3723000000.0,2378000000.0,760000000.0,3483000000.0,18000000.0,628000000.0,,342000000.0,1384000000.0,4649000000.0,,4649000000.0,-304000000.0,,0.0,-176000000.0,2266000000.0,13075000000.0,,500000000.0,,197000000.0,55000000.0,,604000000.0,67000000.0,4397000000.0,983000000.0,2678000000.0,-9000000.0,,,,3483000000.0,,,,,122000000.0,1045000000.0,,369000000.0,,,,122000000.0,56000000.0,,,6974000000.0,983000000.0,154000000.0,2435000000.0,1486000000.0,122000000.0,10697000000.0,-22000000.0,0.0,,6974000000.0,,12432000000.0,42000000.0,760000000.0,-218000000.0,72000000.0,-23000000.0,,26000000.0,-5458000000.0,3723000000.0,71000000.0,-247000000.0,,,502000000.0,,,26000000.0,,75000000.0,-669000000.0,79000000.0,-6000000.0,297000000.0,-473000000.0,539000000.0,,12432000000.0,,,,694000000.0,5000000.0,2678000000.0,264000000.0,-5458000000.0,,,,,,,0.688,,,,15000000.0,0.0,648000000.0,,,,,648000000.0,393000000.0,,,,23000000.0,-521000000.0,,,51000000.0,,,,11210000000.0,,,,,,,,,,,,,
