date,annualTotalNonCurrentAssets,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,annualOtherIncomeExpense,quarterlyPurchaseOfBusiness,trailingGrossProfit,quarterlyOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyPretaxIncome,quarterlyNetPPE,trailingRepaymentOfDebt,annualBasicAverageShares,quarterlyTaxProvision,quarterlyChangesInAccountReceivables,annualChangeInInventory,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,annualBasicEPS,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,trailingOtherNonCashItems,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyIncomeTaxPayable,annualCapitalExpenditure,quarterlyGrossPPE,annualOperatingExpense,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualAccumulatedDepreciation,annualIncomeTaxPayable,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualInvestingCashFlow,annualDeferredIncomeTax,trailingPurchaseOfBusiness,trailingPurchaseOfInvestment,annualChangesInAccountReceivables,trailingBeginningCashPosition,trailingInterestExpense,quarterlyChangeInWorkingCapital,trailingCashDividendsPaid,quarterlyBasicEPS,annualNonCurrentDeferredTaxesLiabilities,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,quarterlyStockBasedCompensation,trailingChangeInInventory,annualNetOtherFinancingCharges,trailingStockBasedCompensation,annualChangeInCashSupplementalAsReported,annualStockBasedCompensation,annualGoodwill,annualInventory,annualCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualInterestExpense,trailingChangesInAccountReceivables,annualDilutedEPS,annualPurchaseOfInvestment,annualRepaymentOfDebt,annualDilutedAverageShares,annualTotalRevenue,trailingChangeInWorkingCapital,annualCapitalStock,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyCurrentAssets,annualAccountsPayable,annualFreeCashFlow,annualCommonStockIssuance,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualEndCashPosition,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,trailingTotalRevenue,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingEndCashPosition,annualCashAndCashEquivalents,quarterlyOperatingIncome,annualNetOtherInvestingChanges,quarterlyTotalRevenue,trailingTaxProvision,trailingPretaxIncome,annualPretaxIncome,annualCurrentDebt,annualCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualNetIncomeContinuousOperations,quarterlyTotalAssets,trailingOperatingIncome,annualCostOfRevenue,quarterlyFreeCashFlow,annualNetIncome,quarterlyNetIncome,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,quarterlyNetIncomeContinuousOperations,annualStockholdersEquity,quarterlyDilutedEPS,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualLongTermDebt,annualCurrentLiabilities,quarterlyGoodwill,quarterlyCostOfRevenue,annualCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,annualTotalAssets,annualTaxProvision,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyChangeInInventory,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.946598400,2510700000.0,854900000.0,165300000.0,1025900000.0,12600000.0,,,886100000.0,283000000.0,75500000.0,112700000.0,886100000.0,19800000.0,31900000.0,551300000.0,,112700000.0,101100000.0,854900000.0,,10058166.0,40100000.0,,6300000.0,1481600000.0,,487700000.0,8100000.0,10700000.0,,,769700000.0,0.0,-626700000.0,22.35,39800000.0,,,,273100000.0,15200000.0,,,,,-130000000.0,1481600000.0,637400000.0,,,-626700000.0,,55700000.0,95600000.0,3000000.0,-389800000.0,-200400000.0,30000000.0,,,,,,-33200000.0,,,114000000.0,20900000.0,20700000.0,,80700000.0,254100000.0,400000.0,,,,0.0,,60300000.0,,,13900000.0,-22300000.0,,,80700000.0,160400000.0,26800000.0,,22.3,-23300000.0,,10080717.0,2215600000.0,,31900000.0,,822500000.0,400000.0,-13300000.0,37200000.0,476200000.0,254100000.0,153000000.0,25200000.0,18200000.0,42200000.0,1607200000.0,784700000.0,,123100000.0,784700000.0,,75500000.0,-36800000.0,37200000.0,,79300000.0,,388500000.0,2769700000.0,0.0,2510700000.0,,,75500000.0,118200000.0,-103900000.0,598400000.0,,,375400000.0,487700000.0,,-53300000.0,1607200000.0,61000000.0,,225800000.0,2986900000.0,,1189700000.0,106300000.0,225800000.0,61000000.0,769700000.0,474600000.0,,61000000.0,1379700000.0,,273100000.0,11900000.0,476200000.0,-425900000.0,79300000.0,397600000.0,822500000.0,,314900000.0,,,,75500000.0,-79700000.0,,2986900000.0,149600000.0,2769700000.0,-93400000.0,162800000.0,1379700000.0,224800000.0,397600000.0,,,114000000.0,54800000.0,283500000.0,,,13900000.0,,-9500000.0,,8500000.0,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,,178545000.0,,,,,876974000.0,,29308000.0,,,75479000.0,33148000.0,,,65733000.0,41569000.0,850736000.0,,,17500000.0,,,,,395352000.0,12567000.0,-26524000.0,,,802353000.0,0.0,-655892000.0,,-104978000.0,9458000.0,,,,,,,,,,1506628000.0,,,,,,-46171000.0,106534000.0,,-219000.0,,,,,,,,26541000.0,,2.5,,547000.0,10403000.0,,100693000.0,232153000.0,-2537000.0,,,,,,,,,,,9440000.0,,,115278000.0,,,,,,,,,,,728198000.0,,-12981000.0,,393773000.0,,,,6093000.0,43124000.0,,,,135421000.0,806462000.0,,,,36425000.0,,,,,2767804000.0,,2530063000.0,,,,72154000.0,,546771000.0,,,,,,,1534660000.0,23569000.0,,,2923836000.0,,,80010000.0,,24069000.0,,,,24069000.0,,2.49,276915000.0,,,,33129000.0,,,,296072000.0,,,,29308000.0,-47727000.0,,,,,-21203000.0,,1389176000.0,,397685000.0,,,131862000.0,,250699000.0,,,25189000.0,,-18242000.0,,-11299000.0,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,,182097000.0,,,,,869181000.0,,26520000.0,,,29308000.0,33148000.0,,,46497000.0,72978000.0,865780000.0,,,31800000.0,,,,,125000000.0,12573000.0,-38078000.0,,,802581000.0,0.0,-678484000.0,,-6148000.0,9458000.0,,,,,,,,,,1544264000.0,,,,,,-2788000.0,52710000.0,,0.0,,,,,,,,-37263000.0,,4.33,,2110000.0,12281000.0,,94614000.0,254635000.0,-18223000.0,,,,,,,,,,,9443000.0,,,136584000.0,,,,,,,,,,,474249000.0,,-13007000.0,,429004000.0,,,,2950000.0,43393000.0,,,,138704000.0,1088115000.0,,,,19977000.0,,,,,2795934000.0,,2537542000.0,,,,93191000.0,,591540000.0,,,,,,,1562364000.0,40915000.0,,,2966546000.0,,,14632000.0,,41178000.0,,,,41178000.0,,4.33,281174000.0,,,,63062000.0,,,,316252000.0,,,,26520000.0,-49350000.0,,,,,-196000.0,,1404182000.0,,672852000.0,,,134089000.0,,275288000.0,,,26468000.0,,-7915000.0,,-1279000.0,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,,177162000.0,,,,,1008866000.0,,29759000.0,,,26520000.0,33148000.0,,,49200000.0,61516000.0,895531000.0,,,28000000.0,,,,,125000000.0,14617000.0,-43983000.0,,,859153000.0,0.0,-716450000.0,,123187000.0,9463000.0,,,,,,,,,,1611981000.0,,,,,,3239000.0,96213000.0,678000.0,-34000.0,,,,,,,,33425000.0,,3.52,,1357000.0,3538000.0,,95798000.0,287348000.0,-1950000.0,,,,,,,,,,,9448000.0,,,130513000.0,,,,,,,,,,,508146000.0,,-13018000.0,,462064000.0,,,,-13512000.0,45956000.0,,,,131206000.0,1274897000.0,,,,19441000.0,,,,,2816433000.0,,2763550000.0,,,,84557000.0,,602452000.0,,,,,,,1783043000.0,33253000.0,,,3225614000.0,,,52230000.0,,33516000.0,,,,33516000.0,,3.51,314388000.0,,,,33603000.0,,,,340733000.0,,,,29759000.0,-216161000.0,,,,,-190541000.0,,1442571000.0,,811018000.0,,,149491000.0,,261719000.0,,,33074000.0,,-8652000.0,,-6606000.0,,,,,,,,,,,
1970-01-01 00:00:00.978220800,2795676000.0,927061000.0,226400000.0,1104087000.0,-56248000.0,,,1007720000.0,368544000.0,20345000.0,31293000.0,1007720000.0,29759000.0,33148000.0,520464000.0,,31293000.0,53808000.0,927061000.0,,9445188.0,16100000.0,,-1265000.0,1663842000.0,,50000000.0,14974000.0,-63798000.0,,,860895000.0,9843000.0,-736781000.0,14.34,-12211000.0,,,,306793000.0,75479000.0,,,,,-172383000.0,1663842000.0,764205000.0,,,-736781000.0,,-9414000.0,113087000.0,45000.0,157000.0,-423528000.0,-7743000.0,,,,,,23880000.0,,,117731000.0,3042000.0,-33965000.0,,85721000.0,273076000.0,6928000.0,,,,9843000.0,,-55134000.0,,,15178000.0,-150000.0,,,85721000.0,138063000.0,54731000.0,,14.32,-42459000.0,,9458380.0,2412150000.0,,33148000.0,,408797000.0,6928000.0,-13018000.0,10948000.0,405067000.0,273076000.0,196161000.0,7056000.0,,48109000.0,1706588000.0,1297791000.0,,178291000.0,1297791000.0,,20345000.0,46583000.0,10948000.0,,52580000.0,,339882000.0,2854122000.0,,2795676000.0,,,20345000.0,89954000.0,-216668000.0,671386000.0,,,229870000.0,50000000.0,,-52024000.0,1706588000.0,37708000.0,,136470000.0,3200743000.0,,1308063000.0,49289000.0,136470000.0,37708000.0,860895000.0,583623000.0,,37708000.0,1494155000.0,,306793000.0,,405067000.0,-96000.0,52580000.0,873267000.0,408797000.0,,355032000.0,,306016000.0,,20345000.0,-110290000.0,,3200743000.0,93400000.0,2854122000.0,-4728000.0,180582000.0,1494155000.0,135444000.0,873267000.0,,,117731000.0,6332000.0,316354000.0,,,15178000.0,,-21413000.0,306016000.0,17919000.0,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,,199739000.0,,,,,1253951000.0,,42919000.0,,,20345000.0,33148000.0,,,54663000.0,325253000.0,1033937000.0,,,126200000.0,,,,,50000000.0,14624000.0,-49073000.0,,,851606000.0,0.0,-699549000.0,,41666000.0,9499000.0,,,,,,,,,,1733486000.0,,,,,,22574000.0,68983000.0,,,,,,,,,,35029000.0,,20.94,,1884000.0,99785000.0,,13500000.0,259434000.0,-5076000.0,,,,,,,,,,,9479000.0,,,95068000.0,,,,,,,,,,,415098000.0,,-13529000.0,,410399000.0,,,,,51824000.0,,,,147915000.0,1468425000.0,,,,11744000.0,,,,,3026146000.0,-5900000.0,3139494000.0,,,,43244000.0,,586976000.0,,,,,,,1883523000.0,198527000.0,,,3549893000.0,,,19910000.0,,199053000.0,,,,199053000.0,,20.9,329107000.0,,,,47590000.0,,,,343993000.0,,279890000.0,,42919000.0,-88075000.0,,,,,0.0,,1666370000.0,,926643000.0,,,212675000.0,,242983000.0,,83492000.0,28256000.0,,296308000.0,,-12630000.0,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,,207202000.0,,,,,1243465000.0,,50608000.0,,,42919000.0,33148000.0,,,67421000.0,27042000.0,1068606000.0,,,12550000.0,,,,,50000000.0,13240000.0,-70849000.0,,,885154000.0,0.0,-734850000.0,,39923000.0,9502000.0,,,,,,,,,,1803456000.0,,,,,,7689000.0,61452000.0,,,,,,,,,,23117000.0,,1.5,,1106000.0,-22820000.0,,20314000.0,282618000.0,6292000.0,,,,,,,,,,,9485000.0,,,112386000.0,,,,,,,,,,,437868000.0,,-13541000.0,,438670000.0,,,,,55793000.0,,,,151409000.0,1519065000.0,,,,16813000.0,,,,,3027057000.0,,3197225000.0,,,,56593000.0,,604535000.0,,,,,,,1956933000.0,14229000.0,,,3635895000.0,,,-9397000.0,,14492000.0,,,,14492000.0,,1.5,343343000.0,,,,42258000.0,,,,340740000.0,,304702000.0,,50608000.0,-93686000.0,,,,,-28861000.0,,1678962000.0,,979251000.0,,,196471000.0,,263795000.0,,84936000.0,24289000.0,,-17358000.0,,3993000.0,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,,199787000.0,,,,,1227085000.0,,23848000.0,,,50608000.0,20000000.0,,,35339000.0,4418000.0,1080650000.0,,,2850000.0,,,,,50000000.0,11861000.0,-47578000.0,,,876401000.0,0.0,-769273000.0,,-70372000.0,9502000.0,,,,,,,,,,1849923000.0,,,,,,-26760000.0,103658000.0,21000.0,0.0,,,,,,,,31797000.0,,0.14,,1251000.0,7242000.0,,16543000.0,304116000.0,3787000.0,,,,,,,,,,,9489000.0,,,101786000.0,,,,,,,,,,,452211000.0,,-13546000.0,,407897000.0,,,,-4206000.0,54832000.0,,,,144954000.0,1487234000.0,,,,11491000.0,,,,,3015079000.0,,3184136000.0,,,,46953000.0,,595516000.0,,,,,,,1939445000.0,1305000.0,,,3592033000.0,,,56080000.0,,1568000.0,,,,1568000.0,,0.14,350613000.0,,,,41376000.0,,,,348776000.0,,306923000.0,,23848000.0,-60046000.0,,,,,-12489000.0,,1652588000.0,,921108000.0,,,202381000.0,,246740000.0,,81552000.0,24259000.0,,-30900000.0,,30000.0,,,,,,,,,,,
1970-01-01 00:00:01.009756800,3162241000.0,1098211000.0,197264000.0,1023923000.0,215080000.0,,,1205747000.0,348830000.0,31480000.0,47846000.0,1205747000.0,23848000.0,20000000.0,437165000.0,,47846000.0,30825000.0,1098211000.0,,9484938.0,16300000.0,,-3390000.0,1892807000.0,,50000000.0,9914000.0,-56727000.0,,,858283000.0,0.0,-794596000.0,24.1,-51085000.0,,,,323364000.0,20345000.0,,,,,-224227000.0,1892807000.0,803991000.0,,,-794596000.0,,7632000.0,114737000.0,0.0,0.0,-297827000.0,97302000.0,,,,,,111000.0,,,221949000.0,430000.0,13095000.0,,85525000.0,298565000.0,14603000.0,,,,0.0,,11135000.0,,,19042000.0,-39868000.0,,,85525000.0,127925000.0,49640000.0,,24.06,-11675000.0,,9500707.0,2416673000.0,,20000000.0,,434090000.0,14603000.0,-13550000.0,16366000.0,396857000.0,298565000.0,124603000.0,4671000.0,8552000.0,54784000.0,1875613000.0,1441523000.0,,142480000.0,1441523000.0,,31480000.0,90054000.0,16366000.0,,50641000.0,,219932000.0,3029595000.0,,3162241000.0,,,31480000.0,73141000.0,-123991000.0,629646000.0,,,387539000.0,50000000.0,,-54166000.0,1875613000.0,14525000.0,,229639000.0,3559098000.0,,1392750000.0,58010000.0,229639000.0,14525000.0,858283000.0,586758000.0,,14525000.0,1683485000.0,,323364000.0,3452000.0,396857000.0,-445000.0,50641000.0,883078000.0,434090000.0,,359241000.0,,279328000.0,,31480000.0,-56020000.0,,3559098000.0,157900000.0,3029595000.0,12382000.0,217233000.0,1683485000.0,228587000.0,883078000.0,,,221949000.0,145000.0,270405000.0,,,19042000.0,,-32972000.0,279328000.0,5217000.0,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,,218191000.0,,,,,1232956000.0,,25523000.0,,,31480000.0,20000000.0,,,28246000.0,40106000.0,1112956000.0,,,16400000.0,,,,,464811000.0,8867000.0,-37310000.0,,,829359000.0,0.0,-852490000.0,,-80249000.0,9512000.0,,,,,,,,,,1965446000.0,,,,,,-5957000.0,116169000.0,,,,,,,,,,50438000.0,,2.44,,2394000.0,2986000.0,,97777000.0,318377000.0,6378000.0,,,,,,,,,,,9498000.0,,,90217000.0,,,,,,,,,,,880965000.0,,-13559000.0,,333070000.0,,,,136000.0,41325000.0,,,,176866000.0,952647000.0,,,,2723000.0,,,,,3026192000.0,,3175271000.0,,,,48892000.0,,600322000.0,,,,,,,1833612000.0,23181000.0,,,3508341000.0,,,78859000.0,,23706000.0,,,,23706000.0,,2.44,316218000.0,,,,36748000.0,,,,333239000.0,,246970000.0,,25523000.0,-41877000.0,,,,,-24268000.0,,1674729000.0,,403628000.0,,,219669000.0,,267083000.0,,,21106000.0,,-52000.0,,-2064000.0,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,,201832000.0,,,,,1226964000.0,,22717000.0,,,25523000.0,20000000.0,,,25046000.0,86544000.0,1107567000.0,,,35400000.0,,,,,400457000.0,8797000.0,-42249000.0,,,820140000.0,0.0,-879066000.0,,-77268000.0,9521000.0,,,,,,,,,,1986633000.0,,,,,,-2806000.0,126915000.0,,,,,,,,,,28275000.0,,5.35,,738000.0,3769000.0,,16817000.0,303928000.0,2726000.0,,,,,,,,,,,9503000.0,,,151873000.0,,,,,,,,,,,863622000.0,,-13564000.0,,361758000.0,,,,,41445000.0,,,,160387000.0,955826000.0,,,,2329000.0,,,,,3051672000.0,,3154671000.0,,,,110428000.0,,647703000.0,,,,,,,1819448000.0,50885000.0,,,3516429000.0,,,84666000.0,,51144000.0,,,,51144000.0,,5.34,325673000.0,,,,34579000.0,,,,335443000.0,,272845000.0,,22717000.0,-52453000.0,,,,,24079000.0,,1696981000.0,,405779000.0,,,211458000.0,,312260000.0,,142420000.0,29288000.0,,-15146000.0,,-8182000.0,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,,208622000.0,,,,,1226454000.0,,35280000.0,,,22717000.0,20000000.0,,,39877000.0,80473000.0,1097165000.0,,,32700000.0,,,,,362714000.0,8717000.0,-37323000.0,,,846228000.0,0.0,-915389000.0,,-51651000.0,9523000.0,,,,,,,,,,2012554000.0,,,,,,12563000.0,100642000.0,0.0,-452000.0,,,,,,,,4408000.0,,5.0,,1865000.0,11759000.0,,18676000.0,330840000.0,13285000.0,,,,,,,,,,,9506000.0,,,135240000.0,,,,,,,,,,,851057000.0,,-13563000.0,,406927000.0,,,,,45980000.0,,,,162642000.0,982765000.0,,,,4597000.0,,,,,3085882000.0,0.0,3169847000.0,,,,89260000.0,,640293000.0,,,,,,,1833822000.0,47524000.0,,,3576774000.0,,,63319000.0,,47773000.0,,,,47773000.0,,4.99,333403000.0,,,,39744000.0,,,,342411000.0,,291098000.0,,35280000.0,-36428000.0,,,,,895000.0,,1742952000.0,,405267000.0,,,231179000.0,,297882000.0,,138827000.0,36208000.0,,-139000.0,,-6920000.0,,,,,,,,,,,
1970-01-01 00:00:01.041292800,3200939000.0,1094400000.0,208013000.0,1214248000.0,9565000.0,,,1255433000.0,497466000.0,28771000.0,30524000.0,1255433000.0,35280000.0,20000000.0,550153000.0,,30524000.0,146545000.0,1094400000.0,,9505847.0,52800000.0,,-11142000.0,2020785000.0,,259258000.0,7438000.0,-36110000.0,,,851106000.0,0.0,-926385000.0,21.38,-115324000.0,,,,330873000.0,31480000.0,,,,,-152992000.0,2020785000.0,836658000.0,,,-926385000.0,,-6509000.0,153740000.0,0.0,0.0,-175683000.0,50115000.0,,,,,,14740000.0,,,261153000.0,1742000.0,31601000.0,,4853000.0,336582000.0,10402000.0,,,,0.0,,-2709000.0,,,27629000.0,-324492000.0,,,4853000.0,172823000.0,33819000.0,,21.34,-43876000.0,,9523664.0,2584203000.0,,20000000.0,,736112000.0,10402000.0,-13570000.0,1753000.0,382955000.0,336582000.0,344474000.0,6739000.0,7777000.0,43813000.0,1746601000.0,1010489000.0,,164200000.0,1010489000.0,,28771000.0,97861000.0,1753000.0,,39428000.0,,377590000.0,3179607000.0,-9593000.0,3200939000.0,,,28771000.0,129010000.0,1484000.0,695885000.0,,,353668000.0,259258000.0,135419000.0,-54256000.0,1746601000.0,93745000.0,,216368000.0,3583894000.0,,1369955000.0,117630000.0,204268000.0,93745000.0,851106000.0,664095000.0,,93745000.0,1837293000.0,,330873000.0,5846000.0,382955000.0,-786000.0,39428000.0,405547000.0,736112000.0,,358862000.0,,285374000.0,,28771000.0,-44925000.0,,3583894000.0,137300000.0,3179607000.0,778000.0,172563000.0,1837293000.0,203235000.0,405547000.0,,,261153000.0,19701000.0,337023000.0,,135419000.0,27629000.0,,24902000.0,285374000.0,6024000.0,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,,212714000.0,,,,,1340697000.0,,36311000.0,,,28771000.0,20000000.0,,,37742000.0,117462000.0,1080980000.0,,,44400000.0,,,,,217436000.0,7237000.0,-28086000.0,,,843495000.0,-953000.0,-973288000.0,,-56414000.0,9553000.0,,,,,,,,,,2054268000.0,,,,,,7540000.0,90176000.0,,,,,,,,,,29213000.0,,7.62,,380000.0,3827000.0,,46681000.0,315411000.0,-1243000.0,,,,,,,,,,,9526000.0,,,122636000.0,,,,,,,,,,,735945000.0,,-13959000.0,,387996000.0,,,,-37000.0,43544000.0,,,,169170000.0,1035198000.0,,,,1431000.0,,,,,3224798000.0,,3265172000.0,,,,79092000.0,,640440000.0,,,,,,,1771143000.0,72545000.0,,,3653168000.0,,,62090000.0,,73062000.0,,,,73062000.0,,7.59,334906000.0,,,,41771000.0,,,,348634000.0,,278511000.0,,36311000.0,-26222000.0,,,,,-63136000.0,,1882025000.0,,431029000.0,,,256347000.0,,291806000.0,,156417000.0,29972000.0,,45493000.0,,-2342000.0,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,,231068000.0,,,,,1364899000.0,,30796000.0,,,36311000.0,20000000.0,,,32716000.0,97448000.0,1068979000.0,,,36800000.0,,,,,195141000.0,6658000.0,-30686000.0,,,879315000.0,-719000.0,-1018458000.0,,-42891000.0,9555000.0,,,,,,,,,,2087437000.0,,,,,,-5515000.0,88255000.0,,,,,,,,,,-10472000.0,,6.34,,872000.0,1840000.0,,14000000.0,351674000.0,18100000.0,,,,,,,,,,,9527000.0,,,150473000.0,,,,,,,,,,,721187000.0,,-14184000.0,,401873000.0,,,,-1600000.0,43575000.0,,,,187493000.0,1045103000.0,,,,1920000.0,,,,,3271174000.0,,3313193000.0,,,,106898000.0,,706940000.0,,,,,,,1766290000.0,60390000.0,,,3715066000.0,,,57569000.0,,60648000.0,,,,60648000.0,,6.32,337268000.0,,,,35695000.0,,,,368974000.0,,300982000.0,,30796000.0,-50644000.0,,,,,-19958000.0,,1948776000.0,,427793000.0,,,267420000.0,,337966000.0,,160372000.0,31476000.0,,-3250000.0,,-1505000.0,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,,287117000.0,,,,,1406605000.0,,47097000.0,,,30796000.0,20000000.0,,,49158000.0,33699000.0,1056213000.0,,,13800000.0,,,,,168966000.0,7037000.0,-27924000.0,,,892973000.0,-928000.0,-1059085000.0,,-52147000.0,9556000.0,,,,,,,,,,2115298000.0,,,,,,16301000.0,127426000.0,,,,,,,,,,66715000.0,,2.06,,1537000.0,9596000.0,,14100000.0,429996000.0,22355000.0,,,,,,,,,,,9532000.0,,,82916000.0,,,,,,,,,,,790384000.0,,-14074000.0,,458750000.0,,,,1427000.0,42818000.0,,,,244299000.0,1063524000.0,,,,2061000.0,,,,,3276900000.0,,3355791000.0,,,,40098000.0,,706079000.0,,,,,,,1853908000.0,19647000.0,,,3814541000.0,,,99502000.0,,19899000.0,,,,19899000.0,,2.06,349806000.0,,,,40854000.0,,,,378864000.0,,318410000.0,,47097000.0,-58891000.0,,,,,83693000.0,,1960633000.0,,421769000.0,,,279409000.0,,327215000.0,,177322000.0,32582000.0,,449000.0,,-197000.0,,,,,,,,,,,
1970-01-01 00:00:01.072828800,3405722000.0,1051373000.0,194930000.0,1289649000.0,87366000.0,,,970920000.0,337714000.0,87437000.0,90060000.0,970920000.0,47097000.0,20000000.0,539104000.0,,90060000.0,133979000.0,1051373000.0,,9530012.0,46500000.0,,829000.0,2136163000.0,,208620000.0,6872000.0,-38892000.0,,,1383429000.0,1816000.0,-1084790000.0,25.19,28648000.0,,,,375909000.0,28771000.0,,,,,-125588000.0,2136163000.0,925829000.0,,,-1084790000.0,,40340000.0,31857000.0,,,-156981000.0,30704000.0,,,,,,-84582000.0,,,303824000.0,3109000.0,15441000.0,,0.0,339239000.0,41477000.0,,,,-784000.0,,58666000.0,,,27709000.0,-122804000.0,,,0.0,183079000.0,27804000.0,,25.12,,,9556568.0,2838911000.0,,20000000.0,,711873000.0,41477000.0,-14072000.0,2623000.0,495836000.0,339239000.0,212126000.0,5898000.0,-5194000.0,45347000.0,1826617000.0,1114744000.0,,191330000.0,1114744000.0,,87437000.0,874000.0,2623000.0,,49251000.0,,363820000.0,3364407000.0,,3405722000.0,,,87437000.0,137732000.0,-141366000.0,785452000.0,,,382588000.0,208620000.0,164014000.0,-56289000.0,1826617000.0,87479000.0,,241088000.0,3901558000.0,,1549262000.0,-7035000.0,241088000.0,87479000.0,1383429000.0,792292000.0,,87479000.0,2074941000.0,,375909000.0,-5404000.0,495836000.0,-687000.0,49251000.0,422471000.0,711873000.0,,452790000.0,,328816000.0,,87437000.0,-21224000.0,,3901558000.0,141500000.0,3364407000.0,-141965000.0,175284000.0,2074941000.0,240061000.0,422471000.0,,,303824000.0,,332662000.0,,164014000.0,27709000.0,,44675000.0,328816000.0,4873000.0,,,,,,,,,,,
