date,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,annualTotalNonCurrentAssets,annualDilutedAverageShares,annualGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEbitda,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,trailingRepaymentOfDebt,annualGrossPPE,quarterlyCapitalStock,trailingChangeInCashSupplementalAsReported,annualNetPPE,quarterlyTaxProvision,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyDilutedEPS,quarterlyNetPPE,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualPurchaseOfBusiness,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDeferredIncomeTax,annualCapitalExpenditure,quarterlyChangeInWorkingCapital,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualInvestingCashFlow,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyChangeInCashSupplementalAsReported,quarterlyCommonStockIssuance,annualChangesInAccountReceivables,trailingInvestingCashFlow,quarterlyCurrentDebt,trailingBeginningCashPosition,quarterlyAccountsPayable,trailingPurchaseOfInvestment,trailingOperatingExpense,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,annualStockBasedCompensation,annualGoodwill,quarterlyEbitda,quarterlyBasicAverageShares,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualEndCashPosition,trailingChangesInAccountReceivables,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualDilutedEPS,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualRepaymentOfDebt,annualCapitalStock,annualPurchaseOfInvestment,trailingDeferredIncomeTax,trailingChangeInWorkingCapital,trailingGrossProfit,annualTotalRevenue,annualCommonStockIssuance,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyRetainedEarnings,quarterlyCurrentAssets,quarterlyBasicEPS,annualChangeInAccountPayable,quarterlyDepreciationAndAmortization,quarterlyCurrentLiabilities,trailingCommonStockIssuance,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,trailingTotalRevenue,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualAccountsPayable,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingIncome,annualOtherCurrentAssets,trailingNetIncome,trailingTaxProvision,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualCurrentDebt,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,annualPretaxIncome,trailingPretaxIncome,quarterlyTotalRevenue,trailingEndCashPosition,annualNetIncomeContinuousOperations,trailingOperatingIncome,annualCashDividendsPaid,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualCurrentDeferredRevenue,annualCostOfRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,annualOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyNetIncome,annualBasicEPS,quarterlyChangeInAccountPayable,quarterlyNetIncomeContinuousOperations,annualSaleOfInvestment,annualBasicAverageShares,quarterlyDilutedAverageShares,annualOtherNonCashItems,trailingDepreciationAndAmortization,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualCurrentAssets,quarterlyOtherIncomeExpense,annualRetainedEarnings,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTotalAssets,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyRepaymentOfDebt,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyAccountsReceivable,quarterlyGoodwill,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyStockholdersEquity,trailingOperatingCashFlow,annualAccountsReceivable,quarterlySellingGeneralAndAdministration,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,trailingNetIncomeCommonStockholders,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,annualInterestExpense,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInvestmentsAndAdvances,annualIncomeTaxPayable,annualInventory,quarterlyInterestExpense,trailingResearchAndDevelopment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingOtherIncomeExpense,annualResearchAndDevelopment,quarterlyInventory,trailingDilutedAverageShares,quarterlyCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingInterestExpense,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1970-01-01 00:00:01.427760000,,289495000.0,18425000.0,-55506000.0,,,,,298224000.0,,188155000.0,,,,8000.0,,,7855000.0,,201796000.0,0.12,16102000.0,,-11862000.0,,,,-20548000.0,-1654000.0,12315000.0,3507000.0,6492000.0,,,,,0.0,-555000.0,1219000.0,,9045000.0,38060000.0,30422000.0,,,,36650000.0,18425000.0,-13431000.0,,,,,,4060000.0,,,,,115892000.0,,,24674000.0,82783000.0,,3007000.0,,,,,,,,,,,,,,,,,,,91394000.0,351545000.0,0.13,,6249000.0,136565000.0,,,,,,110069000.0,,-1000.0,,,99256000.0,,,,,10570000.0,696489000.0,1048034000.0,,,-37068000.0,,,88249000.0,,,,,,235821000.0,,,,,28768000.0,,,,57882000.0,10570000.0,,-1826000.0,10570000.0,,,85098000.0,,,,,0.0,,0.0,,0.0,,188155000.0,-56168000.0,,,,15906000.0,,30367000.0,,49614000.0,387385000.0,,0.0,,812213000.0,,,33208000.0,,93430000.0,,39457000.0,115892000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,284821000.0,16197000.0,-181000.0,,,,,307431000.0,,195595000.0,,,,8000.0,,,6845000.0,,188155000.0,0.11,14975000.0,,3402000.0,,,,-10322000.0,-2651000.0,11883000.0,3598000.0,7929000.0,,,,,0.0,-159000.0,-1184000.0,,-20478000.0,26558000.0,122000.0,,,,25297000.0,16197000.0,7154000.0,,,,,,2235000.0,,,,,94654000.0,,,25026000.0,84116000.0,,3258000.0,,,,,,,,,,,,,,,,,,,100745000.0,357813000.0,0.11,,8829000.0,113849000.0,,,,,,111836000.0,,-35000.0,,,97716000.0,,,,,9352000.0,690960000.0,1048773000.0,,,-28577000.0,,,87955000.0,,,,,,211565000.0,,,,,-2529000.0,,,,55450000.0,9352000.0,,-2131000.0,9352000.0,,,85833000.0,,,,,0.0,,0.0,,0.0,,195595000.0,-4851000.0,,,,16411000.0,,32505000.0,,46228000.0,387566000.0,,0.0,,837208000.0,,,30424000.0,,91953000.0,,39253000.0,94654000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,280148000.0,11668000.0,0.0,,,,,295109000.0,,153028000.0,,,,8000.0,,,4801000.0,,195595000.0,0.08,16819000.0,,1548000.0,,,,-11947000.0,-3522000.0,8478000.0,3539000.0,7566000.0,,,,,0.0,-425000.0,-2828000.0,,-30773000.0,58238000.0,-16954000.0,,,,28766000.0,11668000.0,-42383000.0,0.0,,,,,3514000.0,,,,,62053000.0,,,17967000.0,84583000.0,,3113000.0,,,,,,,,,,,,,,,,,,,107613000.0,344413000.0,0.08,,6299000.0,82268000.0,,,,,,142081000.0,,-37000.0,,,94703000.0,,,,,6867000.0,688072000.0,1032485000.0,,,-88623000.0,,,85662000.0,,,,,,176971000.0,,,,,-20476000.0,,,,49613000.0,6867000.0,,3324000.0,6867000.0,,,85867000.0,,,,,0.0,,0.0,,0.0,,153028000.0,-33907000.0,,,,16395000.0,,36049000.0,,44337000.0,387566000.0,,0.0,,855514000.0,,,31646000.0,,88965000.0,,37945000.0,62053000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,310741000.0,285567000.0,15639000.0,-18220000.0,285567000.0,703974000.0,85706000.0,221619000.0,310741000.0,89963000.0,169293000.0,44755000.0,,30267000.0,8000.0,,19082000.0,4351000.0,0.0,153028000.0,0.13,19082000.0,,2569000.0,-73907000.0,201796000.0,0.0,-11185000.0,-3460000.0,6728000.0,3105000.0,5498000.0,,,-11185000.0,159690000.0,0.0,-604000.0,-1042000.0,-11287000.0,9824000.0,67016000.0,31165000.0,-3835000.0,-116397000.0,87584000.0,30267000.0,15639000.0,16422000.0,0.0,-4343000.0,,,,8189000.0,,,,,64326000.0,13450000.0,396220000.0,22296000.0,84823000.0,-32238000.0,4072000.0,169293000.0,,,64326000.0,0.44,27485000.0,39404000.0,,,8000.0,-220667000.0,,,,361825000.0,0.0,141448000.0,33468000.0,118900000.0,356274000.0,0.13,3312000.0,6657000.0,89612000.0,,182652000.0,,,-32382000.0,141448000.0,93040000.0,105000.0,8189000.0,,93040000.0,61929000.0,0.0,,,11288000.0,703974000.0,1060248000.0,,-408000.0,-66399000.0,61929000.0,,99959000.0,,38077000.0,,,169293000.0,182652000.0,38077000.0,64326000.0,140206000.0,-604000.0,27705000.0,131656000.0,,3105000.0,58674000.0,11288000.0,0.45,3945000.0,11288000.0,189872000.0,84076000.0,86028000.0,32000.0,,,877596000.0,0.0,0.0,0.0,356274000.0,0.0,118900000.0,169293000.0,-21471000.0,1060248000.0,16671000.0,89612000.0,16671000.0,,41285000.0,38077000.0,42051000.0,396220000.0,23852000.0,-408000.0,28034000.0,877596000.0,,42051000.0,36378000.0,,87584000.0,,43035000.0,64326000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,280772000.0,17331000.0,0.0,,,,,324441000.0,,203312000.0,,,,8000.0,,,7398000.0,,169293000.0,0.12,24226000.0,,-9956000.0,,,,-13448000.0,-5840000.0,1169000.0,3383000.0,9928000.0,,,,,-9771000.0,-826000.0,-3321000.0,,-2624000.0,76615000.0,18666000.0,,,,37674000.0,17331000.0,34210000.0,,,,,,4176000.0,,,,,74375000.0,,,24639000.0,84710000.0,,6901000.0,,,,,,,,,,,,,,,,,,,128833000.0,379433000.0,0.12,,7308000.0,98478000.0,,,,,,121129000.0,,26000.0,,,89785000.0,,,,,9933000.0,704601000.0,1084034000.0,,,-56227000.0,,,112240000.0,,,,,,188263000.0,,,,,12826000.0,,,,67061000.0,9933000.0,,-5434000.0,9933000.0,,,85699000.0,,,,,0.0,,0.0,,0.0,,203312000.0,14375000.0,,,,19504000.0,,45179000.0,,51414000.0,396220000.0,,-173000.0,,895771000.0,,,42422000.0,,84262000.0,,49730000.0,74375000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,323816000.0,22512000.0,-67528000.0,,,,,269807000.0,,132924000.0,,,,8000.0,,,9707000.0,,203312000.0,0.15,32320000.0,,-1766000.0,,,,-16538000.0,-8152000.0,3287000.0,5218000.0,6424000.0,,,,,-5003000.0,-1396000.0,-853000.0,,-8082000.0,51875000.0,18527000.0,,,,48858000.0,22512000.0,-69890000.0,,,,,,11282000.0,,,,,71276000.0,,,31397000.0,84741000.0,,5505000.0,,,,,,,,,,,,,,,,,,,141638000.0,333496000.0,0.15,,8885000.0,103963000.0,,,,,,136883000.0,,290000.0,,,109194000.0,,,,,12805000.0,798363000.0,1131859000.0,,,-67496000.0,,,120173000.0,,,,,,213157000.0,,,,,10375000.0,,,,68910000.0,12805000.0,,4576000.0,12805000.0,,,85749000.0,,,,,0.0,,0.0,,0.0,,132924000.0,-91704000.0,,,,20385000.0,,51263000.0,,57087000.0,437009000.0,,-403000.0,,918702000.0,,,37513000.0,,103376000.0,,46398000.0,71276000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,318431000.0,20767000.0,1679000.0,,,,,296581000.0,,177838000.0,,,,9000.0,,,7585000.0,,132924000.0,0.15,43398000.0,,-10577000.0,,,,-19650000.0,-12200000.0,12016000.0,4873000.0,3080000.0,,,,,0.0,-1641000.0,2266000.0,,-5317000.0,82077000.0,25240000.0,,,,63048000.0,20767000.0,45115000.0,,,,,,9532000.0,,,,,78321000.0,,,29856000.0,85217000.0,,5349000.0,,,,,,,,,,,,,,,,,,,154821000.0,368574000.0,0.15,,9089000.0,110795000.0,,,,,,118743000.0,,-608000.0,,,111887000.0,,,,,13182000.0,803711000.0,1172285000.0,,,-63733000.0,,,123461000.0,,,,,,222682000.0,,,,,13040000.0,,,,68109000.0,13182000.0,,-3734000.0,13182000.0,,,86424000.0,,,,,0.0,,0.0,,0.0,,177838000.0,7859000.0,,,,22157000.0,,55352000.0,,65729000.0,437009000.0,,36000.0,,949603000.0,,,38253000.0,,105642000.0,,47342000.0,78321000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,323619000.0,313630000.0,23242000.0,0.0,313630000.0,801170000.0,86135000.0,279121000.0,323619000.0,119045000.0,239528000.0,97678000.0,,69248000.0,9000.0,,46555000.0,9605000.0,0.0,177838000.0,0.16,46555000.0,,4811000.0,-65849000.0,169293000.0,0.0,-22693000.0,-10954000.0,2872000.0,4530000.0,1218000.0,,,-22693000.0,195269000.0,0.0,-2078000.0,2935000.0,-37146000.0,2383000.0,74095000.0,35245000.0,1027000.0,-45519000.0,108022000.0,69248000.0,23242000.0,62068000.0,,-17488000.0,,,,7590000.0,,,,,83349000.0,23559000.0,436455000.0,33153000.0,85608000.0,71503000.0,5804000.0,239528000.0,,,83349000.0,0.58,20650000.0,19344000.0,,,9000.0,-226694000.0,,,,493331000.0,0.0,84091000.0,60532000.0,168457000.0,396337000.0,0.16,-3204000.0,9911000.0,110490000.0,,225388000.0,,,-13640000.0,84091000.0,114898000.0,-114000.0,7590000.0,,114898000.0,83852000.0,0.0,,,13637000.0,801170000.0,1197507000.0,,-492000.0,-39238000.0,83852000.0,,137457000.0,,49557000.0,,,239528000.0,225388000.0,49557000.0,83349000.0,214210000.0,-2078000.0,24291000.0,160076000.0,,4530000.0,75041000.0,13637000.0,0.58,1388000.0,13637000.0,284662000.0,85069000.0,86666000.0,-406000.0,,,972119000.0,0.0,-14774000.0,0.0,396337000.0,0.0,168457000.0,239528000.0,23951000.0,1197507000.0,18686000.0,110490000.0,18686000.0,,62416000.0,49557000.0,60550000.0,436455000.0,34295000.0,48000.0,35193000.0,972119000.0,,60550000.0,41888000.0,,108022000.0,,51799000.0,83349000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,313357000.0,24985000.0,,,,,,361272000.0,,275037000.0,,,,9000.0,,,7270000.0,,239528000.0,0.2,51579000.0,,-1721000.0,,,,-27236000.0,-12206000.0,-2104000.0,4316000.0,-3688000.0,,,,,0.0,-1971000.0,-4741000.0,,21290000.0,55833000.0,51590000.0,,,,78815000.0,24985000.0,35421000.0,,,,,,10030000.0,,,,,94660000.0,,,35025000.0,85874000.0,,7243000.0,,,,,,,,,,,,,,,,,,,188823000.0,432917000.0,0.21,,10040000.0,132507000.0,,,,,,86235000.0,,-110000.0,,,107529000.0,,,,,17715000.0,805707000.0,1238624000.0,,,-57783000.0,,,156134000.0,,,,,,240036000.0,,,,,39384000.0,,,,83423000.0,17715000.0,,483000.0,17715000.0,,,87120000.0,,,,,0.0,,0.0,,0.0,,275037000.0,-14065000.0,,,,24755000.0,,72711000.0,,62400000.0,436455000.0,,91000.0,,998588000.0,,,48398000.0,,100631000.0,,58438000.0,94660000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,308257000.0,22095000.0,,,,,,373560000.0,,293269000.0,,,,9000.0,,,7341000.0,,275037000.0,0.17,56673000.0,,2505000.0,,,,-32203000.0,-9661000.0,4889000.0,4060000.0,-1835000.0,,,,,0.0,-1628000.0,-2039000.0,,-14992000.0,58470000.0,16166000.0,,,,88876000.0,22095000.0,17940000.0,,,,,,8107000.0,,,,,81718000.0,,,32509000.0,86162000.0,,8195000.0,,,,,,,,,,,,,,,,,,,203577000.0,442113000.0,0.17,,10414000.0,114148000.0,,,,,,80291000.0,,234000.0,,,105433000.0,,,,,14754000.0,805445000.0,1247558000.0,,,-52325000.0,,,158794000.0,,,,,,219581000.0,,,,,6505000.0,,,,81794000.0,14754000.0,,-1461000.0,14754000.0,,,87700000.0,,,,,0.0,,0.0,,0.0,,293269000.0,-3115000.0,,,,23824000.0,,77000000.0,,59734000.0,436455000.0,,401000.0,,1027977000.0,,,49285000.0,,98592000.0,,59699000.0,81718000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,360549000.0,17420000.0,-51859000.0,,,,,331608000.0,,265958000.0,,,,9000.0,,,4432000.0,,293269000.0,0.15,62225000.0,,-12892000.0,,,,-37955000.0,-31110000.0,1739000.0,4130000.0,-2458000.0,,,,,0.0,-1329000.0,4618000.0,,-134000.0,50430000.0,38677000.0,,,,100180000.0,17420000.0,-27585000.0,,,,,,11869000.0,,,,,89021000.0,,,30033000.0,86449000.0,,8475000.0,,,,,,,,,,,,,,,,,,,216564000.0,414783000.0,0.15,,12613000.0,133568000.0,,,,,,65650000.0,,26000.0,,,109721000.0,,,,,12988000.0,881461000.0,1296244000.0,,,-35559000.0,,,163059000.0,,,,,,243289000.0,,,,,7567000.0,,,,83415000.0,12988000.0,,3943000.0,12988000.0,,,88543000.0,,,,,0.0,,0.0,,0.0,,265958000.0,-68001000.0,,,,32434000.0,,79644000.0,,73745000.0,454557000.0,,97000.0,,1052955000.0,,,53382000.0,,103210000.0,,65995000.0,89021000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,257695000.0,515553000.0,25148000.0,-281442000.0,515553000.0,1183286000.0,88182000.0,357351000.0,257695000.0,141598000.0,234090000.0,152740000.0,,116780000.0,9000.0,,71384000.0,-28378000.0,,265958000.0,0.6,71384000.0,,-15725000.0,-333301000.0,239528000.0,0.0,-45396000.0,-12466000.0,173535000.0,6487000.0,-4554000.0,,,-45396000.0,267601000.0,0.0,-1228000.0,-29017000.0,-65443000.0,-8281000.0,51250000.0,46307000.0,-31179000.0,-336962000.0,74292000.0,116780000.0,26158000.0,-31939000.0,,-27833000.0,,3906000.0,,7607000.0,,,,,119922000.0,32748000.0,589862000.0,44939000.0,86702000.0,-6163000.0,8835000.0,234090000.0,,,119922000.0,1.12,-12535000.0,178059000.0,,-25781000.0,9000.0,-154758000.0,,,,683067000.0,,23605000.0,87297000.0,269992000.0,360483000.0,0.62,-4244000.0,18781000.0,174548000.0,,425953000.0,,,-2117000.0,23605000.0,251405000.0,773000.0,7607000.0,,251405000.0,89750000.0,0.0,,,53526000.0,1183286000.0,1543769000.0,3906000.0,557000.0,-9091000.0,89648000.0,,205080000.0,,98983000.0,,,234090000.0,425953000.0,98983000.0,119922000.0,325716000.0,-1228000.0,33841000.0,215753000.0,,6487000.0,108719000.0,53526000.0,1.15,-7209000.0,53526000.0,215983000.0,86297000.0,89366000.0,923000.0,,169645000.0,1117816000.0,0.0,0.0,0.0,360483000.0,0.0,269992000.0,234090000.0,-251781000.0,1543769000.0,40004000.0,174548000.0,40004000.0,,96361000.0,98983000.0,95970000.0,589862000.0,-9335000.0,-32000.0,51848000.0,1117816000.0,,95970000.0,63780000.0,,74292000.0,,82561000.0,119922000.0,169645000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,504011000.0,30530000.0,737000.0,,,,,288310000.0,,272258000.0,,,,9000.0,,,-236000.0,,238239000.0,0.34,79399000.0,,3918000.0,,,,-52748000.0,-11724000.0,-30318000.0,6697000.0,-11485000.0,,,,,,-872000.0,-2976000.0,,10480000.0,18166000.0,71500000.0,,,,132147000.0,31552000.0,37840000.0,,,,4688000.0,,12202000.0,,,,,126853000.0,,,52503000.0,87085000.0,,10231000.0,,,,,,,,,,,,,,,,,,,301640000.0,398286000.0,0.35,,20951000.0,189391000.0,,,,,,16052000.0,,90000.0,,,231644000.0,,,,,30766000.0,1179969000.0,1578255000.0,,,-10537000.0,,,232570000.0,,,,,,421035000.0,,,,,59776000.0,,,,118956000.0,30766000.0,,601000.0,30766000.0,,,90091000.0,,,,,,,,,,,276435000.0,-3342000.0,,,,44134000.0,-25781000.0,113614000.0,,100129000.0,589862000.0,,16000.0,,1157220000.0,,,66453000.0,,71316000.0,,87404000.0,126853000.0,143121000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,494484000.0,34311000.0,0.0,,,,,481647000.0,,442678000.0,,,,9000.0,,,4191000.0,,276435000.0,0.33,89208000.0,,1852000.0,,,,-56982000.0,-20687000.0,169997000.0,9177000.0,-7232000.0,,,,,,-1528000.0,-332000.0,,-18053000.0,10950000.0,44517000.0,,,,146190000.0,34319000.0,171051000.0,,,,5469000.0,,8829000.0,,,,,110011000.0,,,54168000.0,89503000.0,,11939000.0,,,,,,,,,,,,,,,,,,,331760000.0,592021000.0,0.34,,19849000.0,172517000.0,,,,,,38969000.0,,-226000.0,,,205827000.0,,,,,30120000.0,1182731000.0,1774752000.0,,,-33734000.0,,,239741000.0,,,,,,378344000.0,,,,,23830000.0,,,,118579000.0,30120000.0,,-708000.0,30120000.0,,,92503000.0,,,,,,,,,,,446812000.0,-43463000.0,,,,47005000.0,-25781000.0,121162000.0,,98254000.0,589862000.0,,8000.0,,1396408000.0,,,64411000.0,,70983000.0,,84260000.0,110011000.0,116598000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,520867000.0,21511000.0,-367593000.0,,,,,311237000.0,,294550000.0,,,,9000.0,,,-1234000.0,,446812000.0,0.24,105434000.0,,-23739000.0,,,,-67447000.0,-21044000.0,167749000.0,11666000.0,-9521000.0,,,,,,-1620000.0,5356000.0,,-15448000.0,25800000.0,49445000.0,,,,172881000.0,21848000.0,-149000000.0,0.0,,,6250000.0,,17184000.0,,,,,122900000.0,,,42835000.0,90494000.0,,14275000.0,,,,,,,,,,,,,,,,,,,354504000.0,462692000.0,0.25,,20987000.0,200122000.0,,,,,,16687000.0,,-8000.0,,,353829000.0,,,,,22745000.0,1523317000.0,1986009000.0,,,-3371000.0,,,247225000.0,,,,,,553951000.0,,,,,28401000.0,,,,114456000.0,22745000.0,,5372000.0,22745000.0,,,93678000.0,,,,,,,,,,,297724000.0,-366194000.0,,,,52222000.0,-782000.0,132769000.0,,120306000.0,885350000.0,,14000.0,,1432058000.0,,,71621000.0,,44073000.0,,92608000.0,122900000.0,290073000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,225329000.0,549013000.0,-4919000.0,-151053000.0,549013000.0,1701933000.0,92354000.0,470658000.0,225329000.0,170903000.0,211245000.0,225527000.0,,198092000.0,9000.0,,119495000.0,231000.0,,297724000.0,-0.06,119495000.0,,11877000.0,-517909000.0,238239000.0,,-78597000.0,-32609000.0,39257000.0,14186000.0,-7361000.0,,,-78597000.0,385695000.0,,-1891000.0,-324000.0,-86064000.0,21590000.0,12250000.0,60065000.0,1724000.0,-594004000.0,46383000.0,198092000.0,-2756000.0,-81683000.0,0.0,-6092000.0,,6250000.0,,26656000.0,,,,,127344000.0,55261000.0,1019239000.0,21397000.0,90705000.0,-21792000.0,18816000.0,215802000.0,,,127344000.0,0.85,-35599000.0,346685000.0,,-53906000.0,9000.0,-57197000.0,,,,1007257000.0,200000000.0,14084000.0,139463000.0,349355000.0,363775000.0,-0.06,11160000.0,24153000.0,223168000.0,,623369000.0,,,-1431000.0,14084000.0,400201000.0,618000.0,26656000.0,,400201000.0,84963000.0,,,,-5150000.0,1701933000.0,2065708000.0,6250000.0,,-9555000.0,81433000.0,,287721000.0,,78481000.0,,,211245000.0,623369000.0,78481000.0,,536599000.0,-1891000.0,27456000.0,299755000.0,,14186000.0,118667000.0,-5150000.0,0.88,5895000.0,-5150000.0,67166000.0,89447000.0,93144000.0,474000.0,,335548000.0,1442339000.0,,0.0,,363775000.0,,349355000.0,215802000.0,-181005000.0,2065708000.0,62496000.0,223168000.0,62496000.0,-1562000.0,169054000.0,78481000.0,110855000.0,1019239000.0,2952000.0,,85940000.0,1442339000.0,,110855000.0,97270000.0,,46383000.0,,121423000.0,,335548000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,534989000.0,6028000.0,,,,,,204398000.0,,189694000.0,,,,9000.0,,,-862000.0,,215802000.0,0.07,215021000.0,,-30391000.0,,,,-91457000.0,-24089000.0,-11220000.0,22427000.0,-11613000.0,,,,,,-1664000.0,-986000.0,,-34262000.0,11636000.0,13944000.0,,,,215021000.0,8840000.0,-21762000.0,,,,10156000.0,,15677000.0,,,,,140469000.0,,,33929000.0,90951000.0,,16478000.0,,,,,,,,,,,,,,,,,,,356245000.0,376246000.0,0.08,,25089000.0,249667000.0,,,,,,14704000.0,,735000.0,,,442760000.0,,,,,6890000.0,1777818000.0,2154064000.0,,,-12160000.0,,,323770000.0,,,,,,692427000.0,,,,,-10145000.0,,,,135170000.0,6890000.0,,-18644000.0,6890000.0,,,92918000.0,,,,,82405000.0,,,,,,194272000.0,-24486000.0,,,,68750000.0,-2031000.0,188600000.0,,141047000.0,1005381000.0,,,,1461637000.0,,,101241000.0,,31411000.0,,126330000.0,,328193000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,527423000.0,650000.0,,,,,,377037000.0,,358847000.0,,,,9000.0,,,-602000.0,,194272000.0,0.01,253073000.0,,17042000.0,,,,-106606000.0,-30128000.0,147523000.0,23166000.0,-12701000.0,,,,,,-1980000.0,1284000.0,,3532000.0,10000000.0,55845000.0,,,,253073000.0,6117000.0,169874000.0,,,,,,21527000.0,,,,,124261000.0,,,33340000.0,91177000.0,,20049000.0,,,,,,,,,,,,,,,,,,,357497000.0,534110000.0,0.01,,27223000.0,220656000.0,,,,,,18190000.0,,2505000.0,,,640893000.0,,,,,1252000.0,1809139000.0,2343249000.0,,,-13366000.0,,,325058000.0,,,,,,861549000.0,,,,,25717000.0,,,,133252000.0,1252000.0,,8428000.0,1252000.0,,,92786000.0,,,,,114724000.0,,,,,,363912000.0,-33494000.0,,,,67993000.0,-340282000.0,191806000.0,,123801000.0,1005477000.0,,,,1481700000.0,,,99912000.0,,32695000.0,,127135000.0,,492723000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
