date,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyFreeCashFlow,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalAssets,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingCashDividendsPaid,trailingChangeInWorkingCapital,quarterlyBasicEPS,annualTotalAssets,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyGoodwill,quarterlyBasicAverageShares,annualRetainedEarnings,trailingInvestingCashFlow,trailingOperatingIncome,annualAccountsPayable,annualOperatingIncome,annualOtherCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCostOfRevenue,annualLongTermDebt,trailingTotalRevenue,trailingPurchaseOfInvestment,annualFreeCashFlow,annualPretaxIncome,annualCurrentDebt,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyNetIncomeCommonStockholders,quarterlyDepreciationAndAmortization,trailingEndCashPosition,annualIncomeTaxPayable,trailingDepreciationAndAmortization,trailingTaxProvision,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyOtherNonCurrentLiabilities,annualDepreciationAndAmortization,annualOtherNonCashItems,annualStockholdersEquity,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetOtherFinancingCharges,annualTaxProvision,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingSaleOfInvestment,quarterlyNetIncome,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeContinuousOperations,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,quarterlyCashDividendsPaid,annualAccountsReceivable,trailingOperatingCashFlow,annualCurrentAssets,annualCommonStockIssuance,quarterlyChangeInInventory,quarterlyOperatingExpense,quarterlyDilutedAverageShares,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,annualEbitda,annualBasicEPS,annualNetPPE,annualCurrentLiabilities,trailingNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualOtherNonCurrentLiabilities,trailingInterestExpense,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,trailingOtherIncomeExpense,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,annualOtherIncomeExpense,annualDilutedAverageShares,annualBeginningCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,annualBasicAverageShares,quarterlyOtherCurrentAssets,annualInvestmentsAndAdvances,quarterlyAccountsPayable,quarterlyCapitalStock,annualDilutedEPS,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedEPS,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyCommonStockIssuance,annualNetIncomeContinuousOperations,quarterlyTotalRevenue,trailingStockBasedCompensation,quarterlyOperatingIncome,annualNetOtherFinancingCharges,trailingNetIncomeContinuousOperations,annualStockBasedCompensation,annualPurchaseOfBusiness,quarterlyNetPPE,trailingOtherNonCashItems,quarterlyChangeInWorkingCapital,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualNonCurrentDeferredTaxesLiabilities,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualInvestingCashFlow,quarterlyCapitalExpenditure,annualCapitalExpenditure,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualCapitalStock,trailingGrossProfit,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingFreeCashFlow,annualTotalRevenue,quarterlyGrossPPE,trailingResearchAndDevelopment,quarterlyOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyPurchaseOfBusiness,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualInterestExpense,trailingCostOfRevenue,annualGoodwill,quarterlyTaxProvision,trailingChangesInAccountReceivables,quarterlyRetainedEarnings,quarterlyResearchAndDevelopment,annualGrossProfit,annualChangeInWorkingCapital,quarterlyEbitda,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,trailingChangeInInventory,quarterlyDeferredIncomeTax,annualInventory,quarterlyRepurchaseOfCapitalStock,quarterlyInventory,annualRepaymentOfDebt,annualDeferredIncomeTax,annualChangeInAccountPayable,annualRepurchaseOfCapitalStock,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,trailingBasicEPS,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,annualChangeInInventory,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInAccountPayable
1970-01-01 00:00:01.475193600,,487599000.0,22562000.0,26071000.0,14898000.0,18026000.0,250243000.0,,30278000.0,1048247000.0,,,,,,-0.01,,,,22697000.0,218504000.0,,,,,,,,,,,,,,,,,-2637000.0,8042000.0,,,,,-151736000.0,7000.0,,9520000.0,,,,-63000.0,266745000.0,-25533000.0,0.0,,114225000.0,,267477000.0,51895000.0,,-2637000.0,10248000.0,-2637000.0,5649000.0,,,,180603000.0,,,,,,,,119353000.0,218504000.0,,,,,,,,,,,,,627000.0,,,,157000.0,,780770000.0,,,266745000.0,146732000.0,,,,290550000.0,,19907000.0,,0.0,,9670000.0,22000000.0,,259709000.0,,754344000.0,-0.01,,,,,,136787000.0,,-5128000.0,,,,,54557000.0,,-5405000.0,,8313000.0,,,,,,,,-2391000.0,,-32866000.0,3717000.0,28462000.0,-1322000.0,,,,2855000.0,,,,87423000.0,,0.0,-3876000.0,798004000.0,237199000.0,-18295000.0,,,,,,-1239000.0,,16638000.0,67458000.0,,,4173000.0,,7036000.0,30523000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,,459112000.0,26899000.0,44492000.0,27608000.0,21674000.0,236871000.0,,31795000.0,1083107000.0,,,,,,-0.01,,,,22584000.0,221316000.0,,,,,,,,,,,,,,,,,-1698000.0,11253000.0,,,,,-81628000.0,38000.0,,9955000.0,,,,-251000.0,336162000.0,20302000.0,0.0,,122010000.0,,290905000.0,54891000.0,,-1698000.0,9683000.0,-1698000.0,8404000.0,,,,195556000.0,,,,,,,,124649000.0,221316000.0,,,,,,,,,,,,,-12695000.0,,,,-4119000.0,,792202000.0,,,336162000.0,108956000.0,,,,306507000.0,,17332000.0,,0.0,,11208000.0,22240000.0,,266745000.0,,795274000.0,-0.01,,,,0.0,,148909000.0,,-2639000.0,,,,,49687000.0,,11485000.0,,9988000.0,,,,,,,,-2907000.0,,-41536000.0,2151000.0,47399000.0,-1441000.0,,,,2457000.0,,,,91223000.0,,0.0,-1487000.0,846236000.0,259110000.0,0.0,,,,,,211000.0,,14940000.0,69758000.0,,,9804000.0,,69417000.0,27806000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,306676000.0,32895000.0,68300000.0,26481000.0,26068000.0,680218000.0,,77980000.0,1235664000.0,,,,,,-0.08,,,,311748000.0,223333000.0,,,,,,,,,,,,,,,,,-17461000.0,18485000.0,,,,,-105021000.0,6000.0,,6914000.0,,,,-492000.0,196882000.0,-214178000.0,0.0,,127014000.0,,382056000.0,67815000.0,,-17461000.0,57240000.0,-17461000.0,8513000.0,,,,221860000.0,,,,,,,,150077000.0,223333000.0,,,,,,,,,,,,,2155000.0,,,,0.0,,853608000.0,,,196882000.0,258261000.0,,,,379555000.0,,134992000.0,,0.0,,13514000.0,22422000.0,,336162000.0,,503558000.0,-0.08,,,,0.0,,159909000.0,,-23063000.0,,,,,45190000.0,,39808000.0,,10884000.0,,,,,,,,-4623000.0,,-49200000.0,1535000.0,72923000.0,-1040000.0,,,,5250000.0,,,,94390000.0,,0.0,-22521000.0,555446000.0,304076000.0,-362795000.0,,,,,,-5060000.0,,-2521000.0,82262000.0,,,-4030000.0,,-139280000.0,37782000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,-3964000.0,305499000.0,36805000.0,44464000.0,26807000.0,24761000.0,671370000.0,,62943000.0,1283858000.0,,389810000.0,-42504000.0,,,-0.09,1283858000.0,,-423540000.0,311900000.0,225805000.0,-23229000.0,,,73192000.0,-63086000.0,4388000.0,437346000.0,119161000.0,,,,183327000.0,-59652000.0,,,10691000.0,-20708000.0,23766000.0,,2207000.0,,,-85155000.0,24000.0,,4969000.0,61546000.0,-4851000.0,894048000.0,-536000.0,244420000.0,-5164000.0,0.0,-17148000.0,137526000.0,,389810000.0,79091000.0,,-20708000.0,43950000.0,-20708000.0,9269000.0,244420000.0,24761000.0,62943000.0,245306000.0,199381000.0,,26807000.0,,612488000.0,0.0,,169782000.0,225805000.0,600075000.0,305499000.0,9269000.0,120789000.0,1969000.0,-0.19,41173000.0,326867000.0,,0.0,-42504000.0,,-295000.0,4969000.0,,549919000.0,-2000.0,-15289000.0,894048000.0,,,244420000.0,86126000.0,-1342000.0,222224000.0,259709000.0,437346000.0,,120789000.0,222224000.0,4388000.0,,73192000.0,22726000.0,-0.19,196882000.0,671370000.0,549919000.0,-0.09,,98266000.0,253693000.0,0.0,-42504000.0,174331000.0,,-32256000.0,0.0,,137448000.0,-381090000.0,41173000.0,,21808000.0,,10691000.0,9438000.0,244420000.0,43950000.0,245306000.0,,563861000.0,-224573000.0,-6133000.0,-16054000.0,-57093000.0,2035000.0,50597000.0,-1048000.0,310168000.0,22726000.0,,2207000.0,,,619936000.0,98266000.0,,0.0,-31768000.0,612488000.0,326867000.0,0.0,,-10208000.0,75000.0,,311900000.0,-11060000.0,,-23229000.0,90691000.0,500775000.0,67696000.0,-7978000.0,-57093000.0,47538000.0,41337000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,307669000.0,40090000.0,62685000.0,30509000.0,35489000.0,666686000.0,,66816000.0,1343546000.0,,,,,,-0.06,,,,311967000.0,228156000.0,,,,,,,,,,,,,,,,,-13994000.0,20580000.0,,,,,-102341000.0,9000.0,,5392000.0,,,,-665000.0,305871000.0,-4885000.0,0.0,,153728000.0,,414177000.0,81191000.0,,-13994000.0,43920000.0,-13994000.0,9202000.0,,,,264329000.0,,,,,,,,176053000.0,228156000.0,,,,,,,,,,,,,-3719000.0,,,,-132000.0,,929369000.0,,,305871000.0,100152000.0,,,,485018000.0,,106547000.0,,0.0,,15812000.0,22905000.0,,244420000.0,,613540000.0,-0.06,,,,,,193818000.0,,-22325000.0,,,,,38944000.0,,23406000.0,,13873000.0,,,,,,,,-2564000.0,,-63362000.0,877000.0,65249000.0,-1255000.0,,,,1382000.0,,,,102306000.0,,0.0,-21744000.0,676860000.0,347361000.0,0.0,,,,,,-7750000.0,,-37223000.0,94862000.0,,,-1155000.0,,61451000.0,44125000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,,368194000.0,43164000.0,67778000.0,35273000.0,29311000.0,557117000.0,,71498000.0,1306525000.0,,,,,,-0.28,,,,311996000.0,230208000.0,,,,,,,,,,,,,,,,,-65230000.0,20990000.0,,,,,-124787000.0,7000.0,,6493000.0,,,,-493000.0,310905000.0,-68553000.0,0.0,,169462000.0,,443101000.0,83394000.0,,-65230000.0,43585000.0,-65230000.0,12094000.0,,,,284231000.0,,,,,,,,184718000.0,230208000.0,,,,,,,,,,,,,-4668000.0,,,,-3009000.0,,863424000.0,,,310905000.0,63793000.0,,,,483936000.0,,92255000.0,,0.0,,17226000.0,23121000.0,,305871000.0,,679099000.0,-0.28,,,,,,212626000.0,,-15256000.0,,,,,37792000.0,,21310000.0,,17468000.0,,,,,,,,-4550000.0,,-69919000.0,1278000.0,72328000.0,-1568000.0,,,,1178000.0,,,,107711000.0,,0.0,-14188000.0,749408000.0,371603000.0,,,,,,,51042000.0,,-102453000.0,101324000.0,,,6809000.0,,5034000.0,45351000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,370353000.0,45240000.0,86383000.0,38469000.0,37830000.0,534584000.0,,74841000.0,1372745000.0,,,,,,-0.06,,,,312048000.0,232221000.0,,,,,,,,,,,,,,,,,-14266000.0,20111000.0,,,,,-64896000.0,8000.0,,9820000.0,,,,740000.0,393513000.0,-10451000.0,,,178483000.0,,490032000.0,80819000.0,,-14266000.0,42951000.0,-14266000.0,12226000.0,,,,308181000.0,,,,,,,,189363000.0,232221000.0,,,,,,,,,,,,,-3500000.0,,,,-3386000.0,,882713000.0,,,393513000.0,62124000.0,,,,518793000.0,,77978000.0,,,,22619000.0,23318000.0,,310905000.0,,763866000.0,-0.06,,,,,,223723000.0,,-10880000.0,,,,,35098000.0,,47918000.0,,17861000.0,,,,,,,,-5293000.0,,-31963000.0,932000.0,91676000.0,-2001000.0,,,,22000.0,,,,67061000.0,,,-8147000.0,838161000.0,415191000.0,0.0,,,,,,6119000.0,,-116719000.0,108544000.0,,,11972000.0,,82608000.0,34921000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,-3646000.0,323134000.0,44196000.0,64401000.0,46141000.0,42905000.0,604059000.0,,1070422000.0,2424514000.0,,1531748000.0,-119341000.0,,,-0.11,2424514000.0,819637000.0,-347822000.0,311943000.0,234206000.0,-142570000.0,,,113105000.0,-53748000.0,2816000.0,557100000.0,172690000.0,819637000.0,,,281247000.0,-65834000.0,,,19386000.0,-25851000.0,17754000.0,,172000.0,,,-55798000.0,6782000.0,,214985000.0,79435000.0,-1286000.0,892766000.0,-14739000.0,1410339000.0,32193000.0,-87700000.0,53507000.0,199587000.0,99932000.0,1531748000.0,93828000.0,,-25851000.0,12051000.0,-25851000.0,112221000.0,1410339000.0,42905000.0,1070422000.0,340834000.0,311456000.0,,46141000.0,,1820455000.0,0.0,,204874000.0,234206000.0,329981000.0,323134000.0,112221000.0,63577000.0,20407000.0,-0.52,51656000.0,461326000.0,,5213000.0,-119341000.0,,-7748000.0,214985000.0,,1733473000.0,1881000.0,1165919000.0,892766000.0,,,1410339000.0,103912000.0,-15157000.0,231184000.0,244420000.0,557100000.0,,63577000.0,231184000.0,2816000.0,99932000.0,113105000.0,23531000.0,-0.52,393513000.0,604059000.0,1733473000.0,-0.11,,86858000.0,339232000.0,,-119341000.0,243783000.0,,-5287000.0,-87700000.0,,162873000.0,0.0,51656000.0,,28138000.0,,19386000.0,906789000.0,1410339000.0,12051000.0,340834000.0,,755008000.0,-51696000.0,-17802000.0,-30209000.0,-35202000.0,903702000.0,82203000.0,3538000.0,415776000.0,23531000.0,,172000.0,,,873950000.0,86858000.0,,5213000.0,-21755000.0,1820455000.0,461326000.0,0.0,,-19635000.0,6806000.0,,311943000.0,4096000.0,,-142570000.0,111046000.0,701260000.0,120772000.0,2781000.0,-35202000.0,1016826000.0,38476000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,277246000.0,45185000.0,73363000.0,51690000.0,37423000.0,676612000.0,,1390526000.0,2553522000.0,,,,,,-1.03,,827970000.0,,311931000.0,236219000.0,,,,,,,,,,,,,,,,,-242445000.0,17415000.0,,,,,-64441000.0,9902000.0,,452000.0,,,,-237248000.0,1517780000.0,22568000.0,-410000.0,,222107000.0,13673000.0,1840252000.0,97919000.0,,-242445000.0,12065000.0,-242445000.0,8166000.0,,,,344909000.0,,,,,,,-422000.0,222299000.0,236219000.0,,,,,,,,,,,,,-5371000.0,,,,,,713270000.0,,,1517780000.0,97854000.0,,,,605504000.0,-410000.0,50081000.0,,,,19147000.0,23711000.0,,1410339000.0,,1795026000.0,-1.03,,,,,,267292000.0,,-192000.0,,,,,57016000.0,,3677000.0,,19611000.0,,,,,,,,-11566000.0,,-38214000.0,587000.0,84929000.0,2637000.0,,,,1342000.0,,,,95230000.0,,,-240076000.0,1876910000.0,449726000.0,,,,,,,2369000.0,,-370461000.0,124380000.0,,,-212759000.0,,107441000.0,48380000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,,303772000.0,49782000.0,122629000.0,71207000.0,40429000.0,960212000.0,,1392421000.0,2724944000.0,,,,,,0.19,,836403000.0,,506121000.0,237740000.0,,,,,,,,,,,,,,,,,45185000.0,20685000.0,,,,,-129948000.0,10019000.0,,1401000.0,,,,32592000.0,1340589000.0,-305129000.0,,,249197000.0,23833000.0,1905196000.0,121002000.0,,45185000.0,32976000.0,45185000.0,9484000.0,,,,390945000.0,,0.0,,,,,,252366000.0,247255000.0,,,,,,,,,,,,,-17769000.0,,,,-552000.0,,819748000.0,,,1340589000.0,93732000.0,,,,665934000.0,0.0,120942000.0,,,,25071000.0,23844000.0,,1517780000.0,,1644361000.0,0.18,,,,,,298979000.0,,-3169000.0,,,,,63716000.0,,46695000.0,,33056000.0,,,,,,,,-7807000.0,,-34795000.0,-2487000.0,130436000.0,2473000.0,,,,1664000.0,,,,98511000.0,,8397000.0,27063000.0,1764732000.0,512775000.0,-263554000.0,,,,,,-18122000.0,,-325276000.0,131364000.0,,,57767000.0,,-177191000.0,60504000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,327944000.0,54189000.0,127145000.0,63777000.0,52025000.0,992653000.0,,1617422000.0,2875144000.0,,,,,,-0.85,,844938000.0,,506086000.0,239410000.0,,,,,,,,,,,,,,,,,-202844000.0,16303000.0,,,,,-158258000.0,10103000.0,,1058000.0,,,,-173324000.0,1445284000.0,-29625000.0,,,255081000.0,23955000.0,2181626000.0,129569000.0,,-202844000.0,32908000.0,-202844000.0,9484000.0,,,,409520000.0,,0.0,,,,,,282638000.0,239410000.0,,,,,,,,,,,,,7513000.0,,,,,,693518000.0,,,1445284000.0,134739000.0,,,,738740000.0,0.0,108138000.0,,,,26181000.0,24027000.0,,1340589000.0,,1773228000.0,-0.85,,,,,,309270000.0,,-27557000.0,,,,,65249000.0,,65991000.0,,31222000.0,,,,,,,,-6106000.0,,-37928000.0,1125000.0,133251000.0,686000.0,,,,6170000.0,,,,103177000.0,,4846000.0,-201681000.0,1882491000.0,564204000.0,0.0,,,,,,1163000.0,,-528120000.0,153069000.0,,,-175275000.0,,104695000.0,72746000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,-552000.0,445046000.0,61129000.0,96903000.0,82525000.0,53802000.0,935147000.0,,82083000.0,2977258000.0,,2411791000.0,-637621000.0,,,-0.99,2977258000.0,,-648036000.0,608907000.0,241121000.0,-765637000.0,,,159487000.0,-63362000.0,1599000.0,816660000.0,210285000.0,,,,420040000.0,-605556000.0,853576000.0,0.0,27866000.0,-237517000.0,15845000.0,,11703000.0,,,-295389000.0,10217000.0,853576000.0,34189000.0,70248000.0,6741000.0,565467000.0,-157473000.0,1268441000.0,-292012000.0,0.0,32065000.0,273457000.0,61932000.0,2411791000.0,135580000.0,,-237517000.0,13872000.0,-237517000.0,76645000.0,1268441000.0,53802000.0,82083000.0,440954000.0,466342000.0,0.0,82525000.0,,2042111000.0,,,305901000.0,241121000.0,505566000.0,445046000.0,76645000.0,150975000.0,-495067000.0,-2.67,81459000.0,2329708000.0,,855005000.0,-637621000.0,,-14584000.0,34189000.0,,1713487000.0,0.0,-141898000.0,565467000.0,,,1268441000.0,179241000.0,-535453000.0,238611000.0,1410339000.0,816660000.0,0.0,150975000.0,238611000.0,1599000.0,61932000.0,159487000.0,24199000.0,-2.67,1445284000.0,935147000.0,1713487000.0,-0.99,,123049000.0,484070000.0,,-637621000.0,334586000.0,,-32444000.0,-410000.0,,257762000.0,-418595000.0,81459000.0,,52683000.0,,27866000.0,-3187000.0,1268441000.0,13872000.0,440954000.0,,1063204000.0,-604198000.0,-20823000.0,-46302000.0,-41590000.0,-2412000.0,117726000.0,945000.0,579134000.0,24199000.0,,11703000.0,,,1210127000.0,123049000.0,,855005000.0,-190862000.0,2042111000.0,2329708000.0,-155041000.0,,-30211000.0,40241000.0,,608907000.0,46655000.0,,-765637000.0,170321000.0,999842000.0,169000000.0,-164800000.0,-41590000.0,-176843000.0,76132000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,587496000.0,62279000.0,70078000.0,99351000.0,51115000.0,1142809000.0,,299210000.0,3280600000.0,,,,,,0.29,,,,609648000.0,242791000.0,,,,,,,,,,,,,,,,,69320000.0,25015000.0,,,,,-323756000.0,12327000.0,862318000.0,319000.0,,,,82235000.0,1187191000.0,-149216000.0,,,301111000.0,46002000.0,2586352000.0,129784000.0,,69320000.0,10325000.0,69320000.0,11632000.0,,,,478573000.0,,,,,,,,305666000.0,250883000.0,,,,,,,,,,,,,-16837000.0,,,,,,694248000.0,,,1187191000.0,181468000.0,,,,893913000.0,-7670000.0,138760000.0,,,,32757000.0,24356000.0,,1268441000.0,,1774687000.0,0.28,,,,,,363390000.0,,-4555000.0,,,,,317423000.0,,-25707000.0,,30937000.0,,,,,,,,-6113000.0,,-44542000.0,-7015000.0,76191000.0,3213000.0,,,,11993000.0,,,,361965000.0,,777838000.0,74465000.0,2137791000.0,2287142000.0,-815000.0,,,,,,5145000.0,,-696418000.0,175882000.0,,,111807000.0,,-81250000.0,77296000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.577750400,,697658000.0,65761000.0,211355000.0,123663000.0,54427000.0,1168158000.0,,312607000.0,3503174000.0,,,,,,0.51,,,,632817000.0,244203000.0,,,,,,,,,,,,,,,,,124074000.0,26622000.0,,,,,-263122000.0,12364000.0,871166000.0,140000.0,,,,104214000.0,1239725000.0,-153789000.0,,,342964000.0,42553000.0,2608166000.0,128703000.0,,124074000.0,10212000.0,124074000.0,11937000.0,,,,543362000.0,,0.0,,,,,,301123000.0,250960000.0,,,,,,,,,,,,,-24276000.0,,,,,,895008000.0,,,1239725000.0,153511000.0,,,,964267000.0,-9357000.0,141520000.0,,,,37780000.0,24478000.0,,1187191000.0,,1937383000.0,0.49,,,,,,408725000.0,,41841000.0,,,,,320923000.0,,81494000.0,,44379000.0,,,,,,,,-7010000.0,,-49050000.0,-12151000.0,218365000.0,4265000.0,,,,20942000.0,,,,369973000.0,,672923000.0,141791000.0,2335016000.0,2295559000.0,-37168000.0,,,,,,17717000.0,,-572344000.0,172420000.0,,,180777000.0,,52534000.0,70438000.0,,,,,,,,,,,,,,,,,,,,,,
