date,quarterlyTotalRevenue,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,trailingNetOtherFinancingCharges,quarterlyEbitda,annualBasicEPS,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyEndCashPosition,quarterlyDilutedAverageShares,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyChangeInAccountPayable,annualCurrentDebt,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualCurrentAccruedExpenses,annualCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingChangeInAccountPayable,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualTotalRevenue,annualDeferredIncomeTax,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingCostOfRevenue,trailingFreeCashFlow,annualInterestExpense,quarterlyIncomeTaxPayable,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyDeferredIncomeTax,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualChangesInAccountReceivables,annualOtherNonCurrentAssets,trailingOperatingExpense,quarterlyStockBasedCompensation,trailingNetIncomeContinuousOperations,annualCurrentAssets,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,quarterlyBasicEPS,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,trailingNetIncome,quarterlyCurrentAccruedExpenses,annualTotalAssets,quarterlyCostOfRevenue,annualTotalLiabilitiesNetMinorityInterest,quarterlyChangeInInventory,annualNetIncome,annualBeginningCashPosition,annualRetainedEarnings,annualDilutedAverageShares,annualAccountsReceivable,quarterlyLongTermDebt,annualDilutedEPS,annualCostOfRevenue,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,annualCashDividendsPaid,trailingSaleOfInvestment,quarterlyRepaymentOfDebt,annualFreeCashFlow,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualTotalNonCurrentAssets,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlyCurrentDebt,annualDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyInterestExpense,trailingChangeInInventory,trailingDepreciationAndAmortization,annualStockholdersEquity,annualChangeInInventory,annualStockBasedCompensation,trailingPurchaseOfBusiness,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,quarterlyInventory,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOtherIncomeExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,quarterlyOperatingCashFlow,quarterlyBasicAverageShares,quarterlyOperatingExpense,quarterlyPretaxIncome,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,annualSaleOfInvestment,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,annualGrossProfit,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,annualCurrentLiabilities,annualNetPPE,quarterlyCommonStockIssuance,annualEbitda,annualGrossPPE,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,annualGoodwill,quarterlyChangesInAccountReceivables,trailingPretaxIncome,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,trailingCapitalExpenditure,annualAccountsPayable,trailingOperatingIncome,trailingInvestingCashFlow,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualCapitalExpenditure,annualOperatingIncome,trailingTotalRevenue,annualInvestingCashFlow,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,trailingInterestExpense,annualPretaxIncome,annualEndCashPosition,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyDilutedEPS,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingDilutedEPS,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1970-01-01 00:00:00.962323200,4124000000.0,,,,538000000.0,,,368000000.0,389000000.0,340017000.0,-70000000.0,49000000.0,,,,,,1005000000.0,,,,,,,,16477000000.0,,,,,,,,4769000000.0,,,,,,-68000000.0,,5605000000.0,8357000000.0,-12000000.0,,-67000000.0,,,4694000000.0,,,,,,,,,,0.14,,,10687000000.0,,,-58000000.0,,,,3119000000.0,,-42000000.0,,,,,,9045000000.0,,,95000000.0,49000000.0,317000000.0,,,,,,10872000000.0,,925000000.0,,1318000000.0,,,,1430000000.0,,-51000000.0,185000000.0,,,,,,,,,1945000000.0,1000000.0,,,-14000000.0,257000000.0,,,-2304000000.0,2873000000.0,509000000.0,,,208000000.0,,21000000.0,338214000.0,637000000.0,169000000.0,,,,,,,,74000000.0,2465000000.0,,150000000.0,3173000000.0,,,,,,,,,18807000000.0,,,,27164000000.0,,,,,-30000000.0,,,,,,,,,,,,,,13469000000.0,,,,,170000000.0,,,1002000000.0,-80000000.0,181000000.0,3000000.0,389000000.0,,0.14,389000000.0,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,4160000000.0,,,,616000000.0,,,433000000.0,171000000.0,341593000.0,-30000000.0,105000000.0,,,,,,1026000000.0,,,,,,,,15894000000.0,,,,,,,,4756000000.0,,,,,,-68000000.0,,4938000000.0,7891000000.0,-29000000.0,,171000000.0,,,4732000000.0,,,,,,,,,,0.31,,,10716000000.0,,,49000000.0,,,,3134000000.0,,26000000.0,,,,,,9049000000.0,,,133000000.0,105000000.0,288000000.0,,,,,,10956000000.0,,672000000.0,,1316000000.0,,,,972000000.0,,-96000000.0,193000000.0,,,,,,,,,1934000000.0,0.0,,,-4000000.0,-522000000.0,,,-2304000000.0,2889000000.0,591000000.0,,,-218000000.0,,334000000.0,338315000.0,593000000.0,236000000.0,,,,,,,,103000000.0,2452000000.0,,122000000.0,2978000000.0,,,0.0,,,,,,18719000000.0,,,,26610000000.0,,,,,238000000.0,,,,,,,,,,,,,,13378000000.0,,,,,183000000.0,,,988000000.0,-92000000.0,389000000.0,3000000.0,171000000.0,,0.31,171000000.0,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,4380000000.0,871000000.0,,,678000000.0,0.42,0.0,508000000.0,871000000.0,,-99000000.0,168000000.0,,379000000.0,,877000000.0,,1107000000.0,,,,,498000000.0,2434000000.0,,15954000000.0,11089000000.0,526000000.0,,16895000000.0,14000000.0,,,4905000000.0,,,736000000.0,,4000000.0,-68000000.0,,4865000000.0,8013000000.0,-5000000.0,,625000000.0,,-2414000000.0,4831000000.0,,2992000000.0,,,,8013000000.0,,,-111000000.0,,,141000000.0,10823000000.0,4566000000.0,,-109000000.0,,,26777000000.0,3273000000.0,15954000000.0,-38000000.0,141000000.0,230000000.0,4831000000.0,341118000.0,4566000000.0,9054000000.0,0.41,12836000000.0,190000000.0,168000000.0,298000000.0,-272000000.0,,,529000000.0,,11089000000.0,1214000000.0,668000000.0,9054000000.0,1262000000.0,18764000000.0,668000000.0,,877000000.0,694000000.0,-144000000.0,178000000.0,,,10823000000.0,-78000000.0,,,,-106000000.0,1908000000.0,0.0,,,1000000.0,-155000000.0,,,-2414000000.0,2992000000.0,773000000.0,,960000000.0,700000000.0,3000000.0,954000000.0,,599000000.0,331000000.0,13281000000.0,,871000000.0,,,773000000.0,1908000000.0,141000000.0,2491000000.0,4059000000.0,131000000.0,2889000000.0,4865000000.0,2491000000.0,3000000.0,2319000000.0,4905000000.0,2889000000.0,-152000000.0,1262000000.0,18764000000.0,,,,26777000000.0,,,641000000.0,,810000000.0,-106000000.0,,,1099000000.0,,,,,-431000000.0,1625000000.0,,-213000000.0,,13281000000.0,,877000000.0,871000000.0,,170000000.0,338407000.0,,1099000000.0,-106000000.0,171000000.0,3000000.0,871000000.0,-12000000.0,,871000000.0,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,3968000000.0,,,,493000000.0,,,316000000.0,483000000.0,345128000.0,0.0,-124000000.0,,,,,,913000000.0,,,,,,,,15827000000.0,,,,,,,,4912000000.0,,,,,,-68000000.0,,4950000000.0,7788000000.0,-57000000.0,,-571000000.0,,,4639000000.0,,,,,,,,,,-0.36,,,10700000000.0,4398000000.0,,-11000000.0,,,,3055000000.0,,-309000000.0,,,,,,8858000000.0,,,97000000.0,-124000000.0,294000000.0,,,,,,10877000000.0,,689000000.0,,1271000000.0,,,,1185000000.0,,-103000000.0,180000000.0,,,,,,,,,2218000000.0,0.0,,,30000000.0,47000000.0,,,-2414000000.0,3059000000.0,748000000.0,,,-388000000.0,,-435000000.0,340010000.0,597000000.0,166000000.0,,,,,,,,69000000.0,2498000000.0,,126000000.0,2796000000.0,,,3000000.0,,,,,,18739000000.0,,,,26527000000.0,,,,,-538000000.0,,,,,,,,,,,,,,13182000000.0,,,,,177000000.0,,,969000000.0,-114000000.0,871000000.0,3000000.0,483000000.0,,-0.36,483000000.0,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,4307000000.0,,,,548000000.0,,,357000000.0,529000000.0,354305000.0,-15000000.0,-188000000.0,,,,,,808000000.0,,,,,,,,15925000000.0,,,,,,,,4928000000.0,,,,,,-68000000.0,,4552000000.0,8114000000.0,-20000000.0,,15000000.0,,,,,,,,,,,,,-0.54,,,10835000000.0,555000000.0,,1000000.0,,,,3499000000.0,,-139000000.0,,,,,,8565000000.0,,,117000000.0,-188000000.0,323000000.0,,,,,,11373000000.0,,620000000.0,,1182000000.0,,,,255000000.0,,-175000000.0,171000000.0,,,,,,,,,2274000000.0,0.0,,,24000000.0,-69000000.0,,,-2414000000.0,3103000000.0,770000000.0,,,46000000.0,,130000000.0,349872000.0,451000000.0,210000000.0,,,,,,,,93000000.0,2514000000.0,,128000000.0,3237000000.0,,,1222000000.0,,,,,,18646000000.0,,,,26760000000.0,,,,,-45000000.0,,,,,,,,,,,,,,13029000000.0,,,,,191000000.0,,,1060000000.0,10835000000.0,483000000.0,,529000000.0,,-0.54,529000000.0,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,3961000000.0,,,,-170000000.0,,,-344000000.0,579000000.0,359406000.0,-148000000.0,-285000000.0,,,,,,78000000.0,,,,,,,,16191000000.0,,,,,,,,4693000000.0,,,,,,-72000000.0,,6023000000.0,8857000000.0,-147000000.0,,270000000.0,,,,,,,,,,,,,-0.79,,,10567000000.0,515000000.0,,143000000.0,,2124000000.0,,3883000000.0,,-79000000.0,,,,,,7623000000.0,,,-262000000.0,-285000000.0,312000000.0,,,,,,10168000000.0,,3919000000.0,,1082000000.0,,,,1723000000.0,,-27000000.0,165000000.0,,,,,,,,,2347000000.0,0.0,,,-18000000.0,417000000.0,,,-2414000000.0,3237000000.0,607000000.0,,,50000000.0,,-219000000.0,359406000.0,422000000.0,-527000000.0,,,,,,,,-265000000.0,2279000000.0,,110000000.0,1273000000.0,,,6000000.0,,,,,,17901000000.0,,,,26758000000.0,,,,,-246000000.0,,,,,,,,,,,,,,12385000000.0,,,,,174000000.0,,,903000000.0,10567000000.0,529000000.0,,579000000.0,,-0.79,579000000.0,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,4631000000.0,1214000000.0,,,635000000.0,-2.14,0.0,430000000.0,1214000000.0,,116000000.0,-166000000.0,,112000000.0,,1364000000.0,,844000000.0,1491000000.0,,,,5000000.0,1707000000.0,,15346000000.0,9593000000.0,475000000.0,,16867000000.0,,-135000000.0,,5033000000.0,,,660000000.0,,2250000000.0,-73000000.0,,5753000000.0,8362000000.0,,0.0,123000000.0,,-2680000000.0,3776000000.0,556000000.0,1597000000.0,,,,8362000000.0,,,-163000000.0,,,-763000000.0,11290000000.0,3973000000.0,12298000000.0,186000000.0,,1491000000.0,26636000000.0,3787000000.0,15346000000.0,183000000.0,-763000000.0,871000000.0,3776000000.0,361323000.0,3973000000.0,6875000000.0,-2.14,14401000000.0,53000000.0,-166000000.0,303000000.0,-281000000.0,,,-508000000.0,,9593000000.0,1232000000.0,0.0,6875000000.0,601000000.0,18274000000.0,0.0,271000000.0,1364000000.0,729000000.0,-336000000.0,144000000.0,,,11290000000.0,-344000000.0,,,,257000000.0,2174000000.0,0.0,,,-18000000.0,-138000000.0,,,-2680000000.0,1597000000.0,578000000.0,,133000000.0,635000000.0,4000000.0,657000000.0,,414000000.0,268000000.0,,,1214000000.0,266000000.0,,578000000.0,2174000000.0,215000000.0,2353000000.0,2466000000.0,111000000.0,1365000000.0,5753000000.0,2353000000.0,1019000000.0,1506000000.0,5033000000.0,1365000000.0,319000000.0,601000000.0,18274000000.0,12298000000.0,,,26636000000.0,,-713000000.0,343000000.0,,321000000.0,-212000000.0,,,937000000.0,,,,,-641000000.0,759000000.0,,-47000000.0,,,,117000000.0,1214000000.0,,187000000.0,356717000.0,,937000000.0,-212000000.0,579000000.0,4000000.0,1214000000.0,18000000.0,,1214000000.0,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,3911000000.0,,,,441000000.0,,,353000000.0,1484000000.0,404916000.0,1069000000.0,-434000000.0,,,,,,751000000.0,,,,,,,,14803000000.0,,,,,,,,4973000000.0,,,,,,-79000000.0,,5791000000.0,8406000000.0,77000000.0,,-401000000.0,,,3263000000.0,,,,,,,,,,-1.1,,,10852000000.0,375000000.0,,48000000.0,,1927000000.0,,3160000000.0,,-18000000.0,,,,,,5995000000.0,,,149000000.0,-434000000.0,294000000.0,,,,,,9012000000.0,,150000000.0,,2109000000.0,,,,1792000000.0,,-111000000.0,132000000.0,,,,,,,,,2012000000.0,0.0,,,-8000000.0,-488000000.0,,,-2680000000.0,3597000000.0,908000000.0,,,270000000.0,,-311000000.0,395679000.0,398000000.0,213000000.0,,,,,,,,64000000.0,2293000000.0,,104000000.0,1290000000.0,,,28000000.0,,,,,,17249000000.0,,,,25655000000.0,,,,,-422000000.0,,,,,,,,,,,,,,11359000000.0,,,,,88000000.0,,,782000000.0,-218000000.0,1214000000.0,4000000.0,1484000000.0,,-1.1,1484000000.0,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,4095000000.0,,,,541000000.0,,,454000000.0,1642000000.0,412853000.0,-138000000.0,-136000000.0,,,,,,888000000.0,,,,,,,,15031000000.0,,,,,,,,4999000000.0,,,,,,-80000000.0,,6032000000.0,8622000000.0,,,317000000.0,,,2898000000.0,,,,,,,,,,-0.34,,,10666000000.0,461000000.0,,-59000000.0,,2028000000.0,,3207000000.0,,-56000000.0,,,,,,6038000000.0,,,223000000.0,-136000000.0,313000000.0,,,,,,8999000000.0,,105000000.0,,2126000000.0,,,,1783000000.0,,-79000000.0,131000000.0,,,,,,,,,2083000000.0,0.0,,,-13000000.0,5000000.0,,,-2680000000.0,3588000000.0,835000000.0,,,158000000.0,,291000000.0,399970000.0,434000000.0,320000000.0,,,,,,,,97000000.0,2319000000.0,,121000000.0,1454000000.0,,,102000000.0,,,,,,17075000000.0,,,,25697000000.0,,,,,212000000.0,,,,,,,,,,,,,,11168000000.0,,,,,87000000.0,,,767000000.0,-193000000.0,1484000000.0,4000000.0,1642000000.0,,-0.34,1642000000.0,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,4092000000.0,,,,547000000.0,,,455000000.0,619000000.0,408743000.0,-216000000.0,147000000.0,,,,,,852000000.0,,,,,,,,13672000000.0,,,,,,,,5004000000.0,,,,,,-81000000.0,,4668000000.0,7496000000.0,,,126000000.0,,,2963000000.0,,,,,,,,,,0.36,,,10842000000.0,440000000.0,,-71000000.0,,1925000000.0,,3240000000.0,,-43000000.0,,,,,,6088000000.0,,,228000000.0,147000000.0,285000000.0,,,,,,9004000000.0,,83000000.0,,2079000000.0,,,,776000000.0,,-190000000.0,118000000.0,,,,,,,,,2128000000.0,71000000.0,,,-15000000.0,-1024000000.0,,,-2680000000.0,3524000000.0,837000000.0,,,-1023000000.0,,217000000.0,403675000.0,397000000.0,329000000.0,,,,,,,,101000000.0,2324000000.0,,112000000.0,1164000000.0,,,-7000000.0,,,,,,17018000000.0,,,,24514000000.0,,,,,27000000.0,,,,,,,,,,,,,,11170000000.0,,,,,92000000.0,,,803000000.0,-182000000.0,1642000000.0,4000000.0,619000000.0,,0.36,619000000.0,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,4662000000.0,544000000.0,,,406000000.0,-1.59,0.0,492000000.0,544000000.0,,-1434000000.0,-68000000.0,,319000000.0,,1153000000.0,,911000000.0,1316000000.0,,,,755000000.0,1648000000.0,,15076000000.0,9969000000.0,449000000.0,,16760000000.0,,-105000000.0,,4969000000.0,,,497000000.0,,222000000.0,-81000000.0,,5107000000.0,7190000000.0,,,811000000.0,,-2573000000.0,2904000000.0,132000000.0,2233000000.0,,,,7190000000.0,,,853000000.0,,,-640000000.0,8870000000.0,3691000000.0,11170000000.0,-777000000.0,,1316000000.0,23946000000.0,3751000000.0,15076000000.0,127000000.0,-640000000.0,1214000000.0,2904000000.0,408031000.0,3691000000.0,6280000000.0,-1.59,13358000000.0,155000000.0,-68000000.0,307000000.0,-321000000.0,,,443000000.0,,9969000000.0,1199000000.0,75000000.0,6280000000.0,0.0,16756000000.0,75000000.0,267000000.0,1153000000.0,364000000.0,-216000000.0,109000000.0,,,8870000000.0,10000000.0,,,,-990000000.0,2032000000.0,-71000000.0,,-10000000.0,-174000000.0,517000000.0,,,-2573000000.0,2233000000.0,0.0,,1039000000.0,-75000000.0,4000000.0,842000000.0,,419000000.0,212000000.0,,,544000000.0,1166000000.0,,0.0,2032000000.0,57000000.0,2396000000.0,3402000000.0,112000000.0,1152000000.0,5107000000.0,2396000000.0,99000000.0,1935000000.0,4969000000.0,1152000000.0,-859000000.0,0.0,16756000000.0,11170000000.0,,,23946000000.0,,-1294000000.0,-670000000.0,,626000000.0,-2180000000.0,-431000000.0,,776000000.0,,,,0.0,-596000000.0,1754000000.0,,-719000000.0,,,,1074000000.0,544000000.0,,97000000.0,401444000.0,,776000000.0,-2180000000.0,619000000.0,4000000.0,544000000.0,-210000000.0,,544000000.0,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,4201000000.0,,,,402000000.0,,,313000000.0,387000000.0,411111000.0,-146000000.0,95000000.0,,,,,,721000000.0,,,,,,,,15353000000.0,,,2000000.0,,,,,4960000000.0,,,,,,-83000000.0,,4913000000.0,7324000000.0,37000000.0,,-674000000.0,,,2917000000.0,,,,,,,,,,0.23,,,8959000000.0,537000000.0,,-88000000.0,,1764000000.0,,3480000000.0,,-10000000.0,,,,,,6695000000.0,,,111000000.0,95000000.0,302000000.0,,,,,,10440000000.0,,74000000.0,,2887000000.0,,,,1528000000.0,,-58000000.0,143000000.0,,,,,,,,,2045000000.0,0.0,,,-23000000.0,729000000.0,,,-2573000000.0,2852000000.0,,,,-157000000.0,,-740000000.0,408491000.0,408000000.0,159000000.0,,,,,,,,48000000.0,2387000000.0,,106000000.0,928000000.0,,,19000000.0,,,,,,16988000000.0,,,,24312000000.0,,,,,-798000000.0,,,,,,,,,,,,,,11332000000.0,,,,,89000000.0,,,693000000.0,-2167000000.0,544000000.0,4000000.0,387000000.0,,0.23,387000000.0,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,4429000000.0,,,,475000000.0,,,383000000.0,364000000.0,414872000.0,-4000000.0,100000000.0,,,,,,859000000.0,,,,,,,,15177000000.0,,,,,,,,5034000000.0,,,,,,-82000000.0,,4690000000.0,7330000000.0,,,544000000.0,,,2935000000.0,,,,,,,,,,0.24,,,9116000000.0,571000000.0,,65000000.0,,1910000000.0,,3570000000.0,,22000000.0,,,,,,6746000000.0,,,186000000.0,100000000.0,345000000.0,,,,,,10487000000.0,,63000000.0,,3741000000.0,,,,968000000.0,,-79000000.0,135000000.0,,,,,,,,,2114000000.0,0.0,,,8000000.0,-659000000.0,,,-2573000000.0,2734000000.0,,,,-23000000.0,,640000000.0,411633000.0,476000000.0,267000000.0,,,,,,,,81000000.0,2461000000.0,,131000000.0,988000000.0,,,16000000.0,,,,,,16963000000.0,,,,24293000000.0,,,,,561000000.0,,,,,,,,,,,,,,11452000000.0,,,,,92000000.0,,,824000000.0,-2120000000.0,387000000.0,4000000.0,364000000.0,,0.24,364000000.0,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,4378000000.0,,,,266000000.0,,,168000000.0,203000000.0,417816000.0,-259000000.0,-35000000.0,,,,,,602000000.0,,,,,,,,14750000000.0,,,,,,,,5193000000.0,,,,,,-82000000.0,,4336000000.0,6766000000.0,,,293000000.0,,,2816000000.0,,,,,,,,,,-0.08,,,9046000000.0,543000000.0,,-149000000.0,,1908000000.0,,3776000000.0,,24000000.0,,,,,,6702000000.0,,,21000000.0,-35000000.0,305000000.0,,,,,,10414000000.0,,60000000.0,,3712000000.0,,,,559000000.0,,-106000000.0,137000000.0,,,,,,,,,2085000000.0,0.0,,,-12000000.0,-501000000.0,,,-2573000000.0,2578000000.0,,,,-161000000.0,,599000000.0,414275000.0,434000000.0,29000000.0,,,,,,,,8000000.0,2620000000.0,,129000000.0,1083000000.0,,,40000000.0,,,,,,17030000000.0,,,,23796000000.0,,,,,493000000.0,,,,,,,,,,,,,,11474000000.0,,,,,98000000.0,,,786000000.0,-2138000000.0,364000000.0,4000000.0,203000000.0,,-0.08,203000000.0,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,5101000000.0,661000000.0,,,549000000.0,0.88,0.0,452000000.0,661000000.0,,166000000.0,205000000.0,,227000000.0,,15000000.0,,927000000.0,1153000000.0,,,,535000000.0,1793000000.0,,14506000000.0,10657000000.0,487000000.0,,18109000000.0,94000000.0,26000000.0,,5640000000.0,,,537000000.0,,87000000.0,-84000000.0,,3849000000.0,6585000000.0,-8000000.0,,562000000.0,,-2929000000.0,2937000000.0,478000000.0,1853000000.0,,,,6585000000.0,,,725000000.0,,,365000000.0,9162000000.0,3247000000.0,11479000000.0,781000000.0,,1153000000.0,23668000000.0,4174000000.0,14506000000.0,74000000.0,365000000.0,544000000.0,2937000000.0,415429000.0,3247000000.0,6517000000.0,0.88,15000000000.0,217000000.0,205000000.0,354000000.0,-331000000.0,,,1043000000.0,,10657000000.0,1306000000.0,59000000.0,6517000000.0,0.0,17083000000.0,59000000.0,437000000.0,15000000.0,393000000.0,-283000000.0,122000000.0,,,9162000000.0,110000000.0,,,,-1209000000.0,1998000000.0,0.0,,-60000000.0,-40000000.0,-778000000.0,,,-2929000000.0,1853000000.0,,,1569000000.0,458000000.0,4000000.0,1070000000.0,,475000000.0,307000000.0,,,661000000.0,111000000.0,,,1998000000.0,90000000.0,2711000000.0,3109000000.0,121000000.0,1081000000.0,3849000000.0,2711000000.0,12000000.0,1692000000.0,5640000000.0,1081000000.0,609000000.0,0.0,17083000000.0,11479000000.0,,,23668000000.0,,-2078000000.0,117000000.0,,787000000.0,-2194000000.0,-402000000.0,,833000000.0,,,,,-526000000.0,1316000000.0,,-243000000.0,,,,762000000.0,661000000.0,,114000000.0,412686000.0,,833000000.0,-2194000000.0,203000000.0,4000000.0,661000000.0,-67000000.0,,661000000.0,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,4676000000.0,,,,352000000.0,,,251000000.0,340000000.0,421301000.0,-56000000.0,87000000.0,,,,,,692000000.0,,,,,,,,14469000000.0,,,142000000.0,,,,,5610000000.0,,,,,,-83000000.0,,3835000000.0,6912000000.0,7000000.0,,-604000000.0,,,2982000000.0,,,,,,,,,,0.17,,,9293000000.0,446000000.0,,95000000.0,,1809000000.0,,3984000000.0,,-3000000.0,,,,,,7397000000.0,,,101000000.0,87000000.0,326000000.0,,,,,,10634000000.0,,55000000.0,,3237000000.0,,,,13000000.0,,-85000000.0,117000000.0,,,,,,,,,2003000000.0,0.0,,,2000000.0,-64000000.0,,,-2929000000.0,2447000000.0,,,,-321000000.0,,-201000000.0,418579000.0,441000000.0,146000000.0,,,,,,,,45000000.0,2681000000.0,,115000000.0,1256000000.0,,,22000000.0,,,,,,16850000000.0,,,,23762000000.0,,,,,-286000000.0,,,,,,,,,,,,,,11478000000.0,,,,,101000000.0,,,757000000.0,-2176000000.0,661000000.0,4000000.0,340000000.0,,0.17,340000000.0,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,4929000000.0,,,,448000000.0,,,340000000.0,1004000000.0,432000000.0,-171000000.0,-108000000.0,,,,,,824000000.0,,,,,,,,14308000000.0,,,,,,,,5599000000.0,,,,,,-85000000.0,,4683000000.0,7395000000.0,-5000000.0,,1024000000.0,,,2783000000.0,,,,,,,74000000.0,,,-0.25,,,9995000000.0,424000000.0,,-48000000.0,,2273000000.0,,4105000000.0,,-68000000.0,,,,,,6374000000.0,,,-94000000.0,-108000000.0,357000000.0,,,,,,9625000000.0,,55000000.0,,3251000000.0,,,,168000000.0,,-49000000.0,109000000.0,,,,,,,,,2068000000.0,0.0,,,-363000000.0,-57000000.0,,,-2929000000.0,2470000000.0,,,,664000000.0,,892000000.0,432000000.0,484000000.0,-122000000.0,,,,,,,,-28000000.0,2670000000.0,,127000000.0,1428000000.0,,,883000000.0,,,,,,16908000000.0,,,,24303000000.0,,,,,843000000.0,,,,,,,,,,,,,,11480000000.0,,,,,108000000.0,,,814000000.0,-2186000000.0,340000000.0,4000000.0,1078000000.0,,-0.25,1004000000.0,,,,,,,,,,,,
