,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,trailingInterestExpense,annualGrossPPE,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualBeginningCashPosition,annualInterestExpense,annualOtherNonCurrentLiabilities,annualOtherIncomeExpense,annualSellingGeneralAndAdministration,annualCapitalExpenditure,trailingGrossProfit,quarterlyOtherIntangibleAssets,annualTotalNonCurrentAssets,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualNetOtherFinancingCharges,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalRevenue,trailingTaxProvision,annualInventory,quarterlyEbitda,annualCurrentDeferredRevenue,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualTotalRevenue,annualCurrentDebt,annualCapitalStock,annualPurchaseOfBusiness,annualGrossProfit,quarterlyPretaxIncome,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,annualTotalLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,trailingNetIncomeContinuousOperations,annualChangesInAccountReceivables,quarterlyBasicAverageShares,quarterlyOtherCurrentLiabilities,quarterlyOperatingIncome,trailingCostOfRevenue,annualDilutedAverageShares,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyBasicEPS,quarterlyNonCurrentDeferredRevenue,trailingOperatingExpense,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRetainedEarnings,annualRetainedEarnings,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualGoodwill,annualTotalAssets,annualBasicAverageShares,trailingPretaxIncome,quarterlyGoodwill,annualNetOtherInvestingChanges,annualCashDividendsPaid,quarterlyLongTermDebt,annualAccountsReceivable,annualDilutedEPS,annualPurchaseOfInvestment,annualPretaxIncome,quarterlyTotalAssets,annualBasicEPS,annualNetIncome,annualFreeCashFlow,annualAccountsPayable,annualIncomeTaxPayable,quarterlyDilutedAverageShares,annualInvestingCashFlow,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherCurrentAssets,annualEndCashPosition,annualNonCurrentDeferredRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualLongTermDebt,annualOperatingIncome,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualTaxProvision,quarterlyCurrentDebt,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyInventory,trailingOtherIncomeExpense,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,annualSaleOfInvestment,annualCommonStockIssuance,annualOperatingCashFlow,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentAssets,annualEbitda,quarterlyOtherNonCashItems,trailingPurchaseOfInvestment,trailingEndCashPosition,trailingSaleOfInvestment,trailingFreeCashFlow,quarterlyNetOtherInvestingChanges,trailingNetOtherFinancingCharges,quarterlyBeginningCashPosition,trailingCapitalExpenditure,quarterlyStockBasedCompensation,annualResearchAndDevelopment,quarterlyFreeCashFlow,trailingBasicEPS,trailingChangeInInventory,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,trailingCashDividendsPaid,trailingNetOtherInvestingChanges,quarterlyResearchAndDevelopment,trailingChangesInAccountReceivables,trailingDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetOtherFinancingCharges,trailingCommonStockIssuance,annualStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyDeferredIncomeTax,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInvestingCashFlow,quarterlyPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyChangeInInventory,trailingDeferredIncomeTax,trailingBeginningCashPosition,quarterlyCashDividendsPaid,trailingBasicAverageShares,trailingOtherNonCashItems,annualDeferredIncomeTax,trailingPurchaseOfBusiness,trailingInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangesInAccountReceivables,trailingDilutedEPS,trailingResearchAndDevelopment,annualRepurchaseOfCapitalStock,trailingChangeInWorkingCapital,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,trailingStockBasedCompensation,trailingRepaymentOfDebt,trailingChangeInCashSupplementalAsReported,quarterlyRepaymentOfDebt,quarterlyChangeInAccountPayable,quarterlyChangeInCashSupplementalAsReported
1380499200,,,,,,275400000000.0,,,,,,,,,,,,,,,,,,,,,80666000000.0,,,23685000000.0,,,,,,,,,,6061000000.0,,,,,,,,,,,,,,7334000000.0,,,,,,,,1533000000.0,,,,,,,25988000000.0,,,,,,,,,,,,,,539172000000.0,,,,,,,,16202000000.0,4501000000.0,4528000000.0,,,,,,,,,,,,,,,,,368000000.0,,262891000000.0,,,,4501000000.0,,,,-727000000.0,54678000000.0,47344000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,-13960000000.0,,,1028781000000.0,17545000000.0,277741000000.0,0.0,-44055000000.0,30099000000.0,5511000000.0,0.0,759000000.0,86620000000.0,-71032000000.0,,8045000000.0,490456000000.0,80932000000.0,18357000000.0,16070000000.0,196809000000.0,81132000000.0,0.0,142000000.0,-955000000.0,5637000000.0,83398000000.0,,6523000000.0,22978000000.0,54265000000.0,-585276000000.0,17666000000.0,138333000000.0,321584000000.0,47759000000.0,80932000000.0,-39769000000.0,183251000000.0,3521000000.0,1028781000000.0,371000000.0,52783000000.0,,200098000000.0,155772000000.0,631000000.0,264575000000.0,-585276000000.0,,-3156000000.0,,0.0,4724000000.0,,80932368321.0,450000000.0,2287000000.0,,1229000000.0,,664000000.0,443505000000.0,102124000000.0,102124000000.0,20022000000.0,490456000000.0,,66654000000.0,14774000000.0,29917000000.0,543239000000.0,80932368321.0,,29917000000.0,-39077000000.0,-5433000000.0,62617000000.0,20022000000.0,0.22,-2750000000.0,23088000000.0,543239000000.0,0.22,17545000000.0,17319000000.0,81132000000.0,371000000.0,,-107948000000.0,35450000000.0,2831000000.0,2857000000.0,277741000000.0,0.0,5171000000.0,0.0,16070000000.0,1229000000.0,64477000000.0,,62617000000.0,27479000000.0,200098000000.0,14774000000.0,5422000000.0,47759000000.0,69083000000.0,16070000000.0,2323000000.0,3930000000.0,264575000000.0,,54265000000.0,631000000.0,2831000000.0,,2132000000.0,2132000000.0,770000000.0,16744000000.0,12020000000.0,6523000000.0,,3930000000.0,8045000000.0,18357000000.0,2287000000.0,443505000000.0,196809000000.0,3193000000.0,,88351000000.0,3210000000.0,64477000000.0,52783000000.0,97682000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,,,,,283310000000.0,,,,,,,,,,,,,,,,,,,,,83184000000.0,,,25085000000.0,,,,,,,,,,7331000000.0,,,,,,,,,,,,80932368321.0,,8722000000.0,,,,,0.068539,,,1762000000.0,,,,,,,27086000000.0,,,,,,,,,,,,,,544708000000.0,,,,,,80932368321.0,,18507000000.0,5547000000.0,5569000000.0,,,,,,,,,,,,,,,,,1391000000.0,,260475000000.0,0.068539,,,5547000000.0,,,,0.0,56098000000.0,47376000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,,,,,282972000000.0,,,,,,,,,,7900000000.0,,80932000000.0,19090000000.0,16891000000.0,202040000000.0,73668000000.0,0.0,,,,82789000000.0,,,25585000000.0,,,,,,,,,,7704000000.0,432568000000.0,1461000000.0,62607000000.0,,194392000000.0,,,,,,,,0.0,9040000000.0,,,,2199000000.0,,1048000000.0,,1799000000.0,432568000000.0,,,27195000000.0,479890000000.0,,26888000000.0,81645000000.0,,,,,29917000000.0,,,62587000000.0,,,,,542497000000.0,,,,,,,,18436000000.0,5889000000.0,5905000000.0,,0.0,,,,,64172000000.0,,,,,,,36559000000.0,,,1468000000.0,4079000000.0,258564000000.0,,1058000000.0,537000000.0,5889000000.0,,,2090000000.0,2000000.0,55901000000.0,46861000000.0,5950000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,,,,287832000000.0,,,,,,,,,,,,,,,,,,,,,77635000000.0,,,24147000000.0,,,,,,,,,,6383000000.0,,,,,,,,,,,,,,7628000000.0,,,,,,,,1641000000.0,,,,,,,31159000000.0,,,,,,,,,,,,,,546207000000.0,,,,,,,,11652000000.0,4733000000.0,4742000000.0,,,,,,,,,,,,,,,,,1137000000.0,,257414000000.0,,,,4733000000.0,,,,22000000.0,46476000000.0,38848000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,4370000000.0,,,1024929000000.0,17680000000.0,289183000000.0,0.0,-56820000000.0,16070000000.0,5650000000.0,0.0,72000000.0,80517000000.0,-80457000000.0,,8984000000.0,501731000000.0,80932000000.0,21815000000.0,20436000000.0,208251000000.0,88458000000.0,1379000000.0,-331000000.0,2280000000.0,-10327000000.0,80786000000.0,,4225000000.0,20435000000.0,55074000000.0,-574462000000.0,17759000000.0,147825000000.0,324394000000.0,44058000000.0,80932000000.0,0.0,176569000000.0,1839000000.0,1024929000000.0,307000000.0,59543000000.0,,206325000000.0,148038000000.0,1125000000.0,271166000000.0,-574462000000.0,,-3594000000.0,,0.0,3141000000.0,,80932368321.0,8796000000.0,1379000000.0,,798000000.0,,296000000.0,450467000000.0,111926000000.0,111926000000.0,21562000000.0,501731000000.0,,62692000000.0,17242000000.0,29917000000.0,561274000000.0,80932368321.0,,29917000000.0,845000000.0,-6198000000.0,62918000000.0,21562000000.0,0.22,-5556000000.0,23257000000.0,561274000000.0,0.22,17680000000.0,15948000000.0,88458000000.0,307000000.0,,-81708000000.0,31922000000.0,1511000000.0,1543000000.0,289183000000.0,0.0,5375000000.0,1379000000.0,20436000000.0,798000000.0,64841000000.0,,62918000000.0,28531000000.0,206325000000.0,17242000000.0,5498000000.0,44058000000.0,66345000000.0,20436000000.0,1654000000.0,4053000000.0,271166000000.0,,55074000000.0,1125000000.0,1511000000.0,,5078000000.0,5078000000.0,48000000.0,18094000000.0,14953000000.0,4225000000.0,,4053000000.0,8984000000.0,21815000000.0,1379000000.0,450467000000.0,208251000000.0,3474000000.0,,96405000000.0,6473000000.0,64841000000.0,59543000000.0,95252000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,,,,294701000000.0,,,,,,,,,,,,,,,,,,,,,81453000000.0,,,24525000000.0,,,,,,,,,,6651000000.0,,,,,,,,,,,,80932368321.0,,7785000000.0,,,,,0.062348,,,1596000000.0,,,,,,,33244000000.0,,,,,,,,,,,,,,568085000000.0,,,,,,80932368321.0,,12136000000.0,5046000000.0,5055000000.0,,,,,,,,,,,,,,,,,1134000000.0,,272459000000.0,0.062348,,,5046000000.0,,,,0.0,48209000000.0,40424000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,,,,294804000000.0,,,,,,,,,,8796000000.0,,80932000000.0,23401000000.0,21228000000.0,213872000000.0,98087000000.0,2173000000.0,,,,83500000000.0,,,25966000000.0,,,,,,,,,,7893000000.0,451760000000.0,1163000000.0,68804000000.0,,212025000000.0,,,,,,,,0.0,9371000000.0,,,,2173000000.0,,664000000.0,,1940000000.0,451760000000.0,116746000000.0,,27691000000.0,504151000000.0,,45193000000.0,83615000000.0,,,,,29917000000.0,,,62435000000.0,,,,,572955000000.0,,,,,,,,22834000000.0,5934000000.0,5953000000.0,,423000000.0,,,,,65139000000.0,,,,,,,28192000000.0,,,1228000000.0,4192000000.0,277164000000.0,,968000000.0,1617000000.0,5934000000.0,,,5590000000.0,-412000000.0,38307000000.0,28936000000.0,3573000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,,,,300072000000.0,,,,,,,,,,,,,,,,,,,,,81364000000.0,,,25189000000.0,,,,,,,,,,7133000000.0,,,,,,,,,,,,,,8532000000.0,,,,,,,,1734000000.0,,,,,,,19548000000.0,,,,,,,,,,,,,,607129000000.0,,,,,,,,3111000000.0,5381000000.0,5399000000.0,,,,,,,,,,,,,,,,,816000000.0,,306070000000.0,,,,5381000000.0,,,,-419000000.0,61816000000.0,53284000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,11309000000.0,,,1039035000000.0,20054000000.0,303784000000.0,0.0,-56876000000.0,20436000000.0,4573000000.0,455000000.0,4431000000.0,73203000000.0,-102022000000.0,,10739000000.0,551453000000.0,80932000000.0,34388000000.0,31869000000.0,222852000000.0,118055000000.0,2519000000.0,-30000000.0,-2199000000.0,4809000000.0,84885000000.0,,6281000000.0,23250000000.0,60542000000.0,-572342000000.0,20142000000.0,162342000000.0,331202000000.0,51720000000.0,80932000000.0,,168860000000.0,5016000000.0,1039035000000.0,2154000000.0,78108000000.0,,255929000000.0,142400000000.0,2061000000.0,324810000000.0,-572342000000.0,,-1778000000.0,,0.0,772000000.0,,80932368321.0,18940000000.0,2519000000.0,,1454000000.0,,1281000000.0,466693000000.0,123919000000.0,123919000000.0,21105000000.0,551453000000.0,,64357000000.0,17715000000.0,29920000000.0,629561000000.0,80932368321.0,,29920000000.0,-1099000000.0,-6160000000.0,64830000000.0,21105000000.0,0.25,-3774000000.0,26693000000.0,629561000000.0,0.25,20054000000.0,6728000000.0,118055000000.0,2154000000.0,,-102250000000.0,35122000000.0,3693000000.0,3735000000.0,303784000000.0,455000000.0,4225000000.0,2519000000.0,31869000000.0,1454000000.0,68881000000.0,,64830000000.0,26460000000.0,255929000000.0,17715000000.0,6551000000.0,51720000000.0,67664000000.0,31869000000.0,1395000000.0,3349000000.0,324810000000.0,,60542000000.0,2061000000.0,3693000000.0,,36097000000.0,36097000000.0,5264000000.0,20528000000.0,19756000000.0,6281000000.0,,3349000000.0,10739000000.0,34388000000.0,2519000000.0,466693000000.0,222852000000.0,2733000000.0,,108750000000.0,22156000000.0,68881000000.0,78108000000.0,98930000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,,,,,308692000000.0,,,,,,,,,,,,,,,,,,,,,86426000000.0,,,23811000000.0,,,,,,,,,,6813000000.0,,,,,,,,,,,,80932368321.0,,7364000000.0,,,,,0.06325,,,1672000000.0,,,,,,,36411000000.0,,,,,,,,,,,,,,621801000000.0,,,,,,80932368321.0,,13922000000.0,5119000000.0,5141000000.0,,,,,,,,,,,,,,,,,551000000.0,,312142000000.0,0.06325,,,5119000000.0,,,,0.0,50015000000.0,42651000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,,,,308789000000.0,,,,,,,,,,10337000000.0,,80932000000.0,32912000000.0,30076000000.0,227857000000.0,126112000000.0,2836000000.0,,,,90402000000.0,,,27004000000.0,,,,,,,,,,8656000000.0,473029000000.0,955000000.0,85697000000.0,,255885000000.0,,,,,,,,0.0,9747000000.0,,,,2836000000.0,,2345000000.0,,2075000000.0,473029000000.0,129103000000.0,,29077000000.0,557212000000.0,,52355000000.0,92172000000.0,,,,,29921000000.0,,,70570000000.0,,,,,642909000000.0,,,,,,,,23033000000.0,6554000000.0,6581000000.0,,469000000.0,,,,,77224000000.0,,,,,,,35465000000.0,,,1348000000.0,3250000000.0,333109000000.0,,1158000000.0,3741000000.0,6554000000.0,,,35974000000.0,90000000.0,38047000000.0,28300000000.0,5166000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,,,,314883000000.0,,,,,,,,,,,,,,,,,,,,,86988000000.0,,,25454000000.0,,,,,,,,,,7870000000.0,,,,,,,,,,,,,,8587000000.0,,,,,,,,1980000000.0,,,,,,,22358000000.0,,,,,,,,,,,,,,647477000000.0,,,,,,,,2471000000.0,5870000000.0,5890000000.0,,,,,,,,,,,,,,,,,696000000.0,,331583000000.0,,,,5870000000.0,,,,149000000.0,64630000000.0,56043000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,-7463000000.0,,,1056728000000.0,18004000000.0,315324000000.0,0.0,-113425000000.0,31869000000.0,3701000000.0,580000000.0,225000000.0,74623000000.0,-96772000000.0,,11244000000.0,578396000000.0,80932000000.0,27948000000.0,24617000000.0,234392000000.0,122444000000.0,3331000000.0,-87000000.0,1033000000.0,-9555000000.0,88469000000.0,,5081000000.0,19467000000.0,67606000000.0,-563744000000.0,18109000000.0,180764000000.0,352285000000.0,103056000000.0,80932000000.0,-50000000.0,171521000000.0,758000000.0,1056728000000.0,1106000000.0,73972000000.0,,318998000000.0,144301000000.0,4770000000.0,336073000000.0,-563744000000.0,,-2348000000.0,,0.0,1522000000.0,,80932368321.0,9545000000.0,3331000000.0,,2305000000.0,,261000000.0,492984000000.0,133796000000.0,133796000000.0,21423000000.0,578396000000.0,,69640000000.0,21276000000.0,29923000000.0,652368000000.0,80932368321.0,,29923000000.0,-776000000.0,-6489000000.0,9370000000.0,21423000000.0,0.22,-6336000000.0,24097000000.0,652368000000.0,0.22,18004000000.0,4358000000.0,122444000000.0,1106000000.0,,-99038000000.0,35197000000.0,461000000.0,497000000.0,315324000000.0,580000000.0,3405000000.0,0.0,24617000000.0,2305000000.0,17075000000.0,,9370000000.0,27220000000.0,318998000000.0,21276000000.0,5988000000.0,103056000000.0,67938000000.0,24617000000.0,1106000000.0,3077000000.0,336073000000.0,,67606000000.0,4770000000.0,461000000.0,,36107000000.0,36107000000.0,-11000000.0,18829000000.0,17307000000.0,5081000000.0,,3077000000.0,11244000000.0,27948000000.0,3331000000.0,492984000000.0,234392000000.0,2550000000.0,,101130000000.0,3779000000.0,17075000000.0,73972000000.0,95736000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,,,,,320656000000.0,,,,,,,,,,,,,,,,,,,,,91428000000.0,,,25083000000.0,,,,,,,,,,7145000000.0,,,,,,,,,,,,80932368321.0,,7802000000.0,,,,,0.06608,,,1775000000.0,,,,,,,40329000000.0,,,,,,,,,,,,,,655497000000.0,,,,,,80932368321.0,,14166000000.0,5348000000.0,5370000000.0,,,,,,,,,,,,,,,,,925000000.0,,333870000000.0,0.06608,,,5348000000.0,,,,268000000.0,51099000000.0,43297000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,,,,,320061000000.0,,,,,,,,,,10771000000.0,,80932000000.0,25647000000.0,22320000000.0,239129000000.0,132482000000.0,0.0,,,,92690000000.0,,,27883000000.0,,,,,,,,,,9534000000.0,498171000000.0,865000000.0,81832000000.0,,326383000000.0,,,,,,,,0.0,10184000000.0,,,,3327000000.0,,2047000000.0,,2309000000.0,498171000000.0,138803000000.0,,28847000000.0,583659000000.0,,52699000000.0,107660000000.0,,,,,29921000000.0,,,9019000000.0,,,,,665491000000.0,,,,,,,,23669000000.0,7189000000.0,7225000000.0,,548000000.0,,,,,18018000000.0,,,,,,,84077000000.0,,,930000000.0,2985000000.0,344401000000.0,,1243000000.0,6372000000.0,7189000000.0,,,36620000000.0,143000000.0,39991000000.0,29807000000.0,3614000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,,,,,325942000000.0,,,,,,,,,,,,,,,,,,,,,90584000000.0,,,26586000000.0,,,,,,,,,,8050000000.0,,,,,,,,,,,,,,8617000000.0,,,,,,,,2047000000.0,,,,,,,27192000000.0,,,,,,,,,,,,,,664570000000.0,,,,,,,,4490000000.0,5965000000.0,6003000000.0,,,,,,,,,,,,,,,,,727000000.0,,337599000000.0,,,,5965000000.0,,,,297000000.0,63392000000.0,54775000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,-4908000000.0,,,1069758000000.0,18617000000.0,325867000000.0,0.0,-70037000000.0,24617000000.0,3586000000.0,629000000.0,867000000.0,75903000000.0,-87423000000.0,,12391000000.0,589644000000.0,80932000000.0,22510000000.0,19410000000.0,244935000000.0,119321000000.0,0.0,-61830000000.0,905000000.0,-16147000000.0,91527000000.0,,4123000000.0,23938000000.0,71148000000.0,-568133000000.0,18761000000.0,186478000000.0,366229000000.0,55704000000.0,80932000000.0,,179751000000.0,224000000.0,1069758000000.0,404000000.0,71550000000.0,,275408000000.0,152508000000.0,8010000000.0,334497000000.0,-568133000000.0,,-2770000000.0,,0.0,640000000.0,,80932000000.0,-1897000000.0,3100000000.0,,1828000000.0,,61000000.0,501625000000.0,,,22096000000.0,589644000000.0,,66258000000.0,24864000000.0,29920000000.0,661194000000.0,80932000000.0,,29920000000.0,,-7530000000.0,48596000000.0,22096000000.0,0.23,-3258000000.0,24953000000.0,661194000000.0,0.23,18617000000.0,9079000000.0,119321000000.0,404000000.0,,-85263000000.0,33578000000.0,115000000.0,163000000.0,325867000000.0,629000000.0,3220000000.0,0.0,19410000000.0,1828000000.0,59089000000.0,,48596000000.0,27243000000.0,275408000000.0,24864000000.0,6192000000.0,55704000000.0,74951000000.0,19410000000.0,1004000000.0,3349000000.0,334497000000.0,,71148000000.0,8010000000.0,115000000.0,,36880000000.0,36880000000.0,159000000.0,25269000000.0,24629000000.0,4123000000.0,,3349000000.0,12391000000.0,22510000000.0,3100000000.0,501625000000.0,244935000000.0,3096000000.0,,96502000000.0,-4213000000.0,59089000000.0,71550000000.0,103490000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,,,,,,334551000000.0,,,,,,,,,,,,,,,,,,,,,96613000000.0,,,26712000000.0,,,,,,,,,,7616000000.0,,,,,,,,,,,,80932368321.0,,8283000000.0,,,,,0.070404,,,1886000000.0,,,,,,,44641000000.0,,,,,,,,,,,,,,655866000000.0,,,,,,80932368321.0,,13963000000.0,5698000000.0,5730000000.0,,,,,,,,,,,,,,,,,871000000.0,,320485000000.0,0.070404,,,5698000000.0,,,,204000000.0,51972000000.0,43689000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,,,,,334655000000.0,,,,,,,,,,12336000000.0,,80932000000.0,19319000000.0,16397000000.0,253723000000.0,119447000000.0,796000000.0,,,,96416000000.0,,,29813000000.0,,,,,,,,,,10543000000.0,495765000000.0,1498000000.0,76480000000.0,,265672000000.0,,,,,,,,56808000000.0,10877000000.0,,,,2922000000.0,,1642000000.0,,2642000000.0,495765000000.0,,,31137000000.0,585819000000.0,,52727000000.0,52507000000.0,,,,,29920000000.0,,,48224000000.0,,,,,662299000000.0,,,,,,,,25042000000.0,7872000000.0,7901000000.0,,633000000.0,,,,,61082000000.0,,,,,,,34976000000.0,,,794000000.0,4355000000.0,326754000000.0,,57211000000.0,10549000000.0,7872000000.0,,,37295000000.0,315000000.0,43689000000.0,32812000000.0,3831000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,,,,,340310000000.0,,,,,,,,,,,,,,,,,,,,,91942000000.0,,,26217000000.0,,,,,,,,,,7017000000.0,,,,,,,,,,,,,,6200000000.0,,,,,,,,1517000000.0,,,,,,,34220000000.0,,,,,,,,,,,,,,669594000000.0,,,,,,,,4123000000.0,5464000000.0,5500000000.0,,,,,,,,,,,,,,,,,442000000.0,,328394000000.0,,,,5464000000.0,,,,1404000000.0,57722000000.0,51522000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,-2939000000.0,,,1076693000000.0,21210000000.0,343069000000.0,,-106996000000.0,19410000000.0,3093000000.0,804000000.0,2201000000.0,78770000000.0,-83855000000.0,,14161000000.0,590377000000.0,80932000000.0,23480000000.0,16666000000.0,262137000000.0,107887000000.0,,452000000.0,-622000000.0,-16283000000.0,92153000000.0,,4832000000.0,23992000000.0,61897000000.0,-580686000000.0,21338000000.0,192513000000.0,377124000000.0,50676000000.0,80932000000.0,-1000000.0,184611000000.0,2972000000.0,1076693000000.0,601000000.0,73005000000.0,,258920000000.0,155877000000.0,13138000000.0,319283000000.0,-580686000000.0,,-1848000000.0,,,3374000000.0,,80932368321.0,-3269000000.0,6814000000.0,,1454000000.0,,765000000.0,496007000000.0,,,20475000000.0,590377000000.0,,60925000000.0,33811000000.0,29922000000.0,663382000000.0,80932368321.0,,29922000000.0,,-7568000000.0,44852000000.0,20475000000.0,0.26,-8054000000.0,28148000000.0,663382000000.0,0.26,21210000000.0,15443000000.0,107887000000.0,601000000.0,,-85954000000.0,35642000000.0,2176000000.0,2207000000.0,343069000000.0,804000000.0,2821000000.0,,16666000000.0,1454000000.0,60363000000.0,,44852000000.0,28734000000.0,258920000000.0,33811000000.0,6810000000.0,50676000000.0,75493000000.0,16666000000.0,986000000.0,4840000000.0,319283000000.0,,61897000000.0,13138000000.0,2176000000.0,,38903000000.0,38903000000.0,278000000.0,31228000000.0,27854000000.0,4832000000.0,,4840000000.0,14161000000.0,23480000000.0,6814000000.0,496007000000.0,262137000000.0,4045000000.0,,99298000000.0,-3181000000.0,60363000000.0,73005000000.0,106734000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
