date,annualSaleOfInvestment,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,annualLongTermDebt,annualRetainedEarnings,quarterlyAccountsReceivable,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyLongTermDebt,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyOperatingExpense,annualOtherIncomeExpense,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyCashAndCashEquivalents,annualEbitda,annualOperatingIncome,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,quarterlyCurrentDebt,annualGrossPPE,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyGrossPPE,annualOtherNonCurrentAssets,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlySaleOfInvestment,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualChangesInAccountReceivables,annualCurrentAssets,quarterlyOperatingIncome,trailingInterestExpense,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingOperatingExpense,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyNetOtherInvestingChanges,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingNetIncomeCommonStockholders,annualTaxProvision,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyEbitda,annualRepaymentOfDebt,annualInterestExpense,quarterlyChangeInAccountPayable,annualTotalRevenue,quarterlyGrossProfit,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyOtherNonCashItems,annualTotalLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyRepaymentOfDebt,annualOtherCurrentAssets,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRetainedEarnings,trailingNetIncome,quarterlyCapitalExpenditure,quarterlyTotalRevenue,trailingTaxProvision,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualCurrentDebt,annualPurchaseOfBusiness,annualNetIncome,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInventory,trailingBeginningCashPosition,annualCurrentAccruedExpenses,annualGoodwill,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyBasicEPS,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingDeferredIncomeTax,annualDilutedAverageShares,trailingNetOtherInvestingChanges,quarterlyChangeInInventory,quarterlyDilutedEPS,trailingChangesInAccountReceivables,trailingOtherNonCashItems,quarterlyBasicAverageShares,annualBasicAverageShares,trailingPurchaseOfInvestment,trailingEndCashPosition,annualChangeInInventory,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingOperatingCashFlow,annualBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow,annualDilutedEPS,quarterlyGoodwill
1970-01-01 00:00:00.844041600,,23000000.0,,19800000.0,19800000.0,,,-40600000.0,,,1600000.0,,,,,,,,,,372600000.0,,,,900000.0,,-16300000.0,,,,,,,-18800000.0,,,,,,,,,,,,,,,,,,,,,6700000.0,-2500000.0,,,-21700000.0,431100000.0,,19800000.0,,,1035300000.0,600000.0,,,,,,,,,,,,,,,,61600000.0,,,,,,,,,,,,,-45400000.0,,,,,,604200000.0,61600000.0,,,,,,,,,,,,,3200000.0,,2600000.0,,-900000.0,,,,,,884000000.0,-114500000.0,,-44700000.0,45300000.0,,,,-18200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,,23191811.0,-144026692.0,19626893.0,19626893.0,605304879.0,,-17039460.0,,4205605.0,914972.0,310250000.0,-115093138.0,,,,,1022566471.0,63395421.0,27066709.0,310250000.0,,-4935008.0,34137543.0,2064062.0,1062151.0,122659400.0,4764062.0,,37425206.0,,891503339.0,,-18751755.0,157714972.0,101891811.0,,2700000.0,76388825.0,,,1062151.0,37425206.0,37425206.0,37425206.0,125251728.0,98185019.0,,,,,,1072055986.0,37425206.0,,-35008.0,1825000.0,,8575127.0,412602512.0,,3492418.0,,34137543.0,1022566471.0,-6852824.0,,,1072055986.0,,-140916684.0,,69959400.0,,10333924.0,-180552647.0,,,,2600000.0,,-89214981.0,,,,,76388825.0,,,,21260540.0,-24567796.0,,25000.0,-14626692.0,,,,57692418.0,,605304879.0,-89214981.0,-9567796.0,,,168144419.0,,,,,,-39024873.0,,,-20294395.0,412602512.0,2833924.0,,7132204.0,,,-3207396.0,,,891503339.0,-115093138.0,,-14616684.0,33444419.0,,-69751755.0,16164666.0,-25604579.0,-180552647.0,73826893.0,,,,73826893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,,29900000.0,,20600000.0,20600000.0,,,-10900000.0,,,500000.0,,,,,,,,,,359700000.0,,,,900000.0,,-18600000.0,,,,,,,-20200000.0,,,,,,,37400000.0,,,,,,,,,,,,,,6300000.0,-1000000.0,,,14700000.0,417100000.0,,20600000.0,,,1023700000.0,-4500000.0,,,,,,,,,,,,,,,,66900000.0,,,,,,,,,,,,,-16200000.0,,,,,,606600000.0,66900000.0,,,,,,,,,,,,,9300000.0,,2800000.0,,-5000000.0,,,,,,900800000.0,-114700000.0,,-15200000.0,48300000.0,,,,-24700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,,26500000.0,,21000000.0,21000000.0,,,-3600000.0,,,1400000.0,,,,,,,,,,419500000.0,,,,900000.0,,-18400000.0,,,,,,,-20200000.0,,,,,,,,,,,,,,,,,,,,,6800000.0,0.0,,,-39100000.0,474500000.0,,21000000.0,,,1083400000.0,61200000.0,,,,,,,,,,,,,,,,67400000.0,,,,,,,,,,,,,-71000000.0,,,,,,608900000.0,67400000.0,,,,,,,,,,,,,5500000.0,,2800000.0,,-200000.0,,,,,,958500000.0,-113900000.0,,-65600000.0,49000000.0,,,,41000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,,43800000.0,,20600000.0,20600000.0,,,99700000.0,,,136100000.0,,,,,,,,,,518400000.0,,,,900000.0,,-21400000.0,,,,,,,-20200000.0,,,,,,,,,,,,,,,,,,,,,9200000.0,-1000000.0,,,-48900000.0,590800000.0,,20600000.0,,,1334500000.0,175800000.0,,,,,,,,,,,,,,,,75600000.0,,,,,,,,,,,,-6000000.0,-99700000.0,,,,,,743700000.0,75600000.0,,,,,,,,,,,,,23100000.0,,3000000.0,,-400000.0,,,,,,1103300000.0,-115200000.0,,-92700000.0,54200000.0,,,,155600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,,24907641.0,-280823198.0,23536445.0,5098745.0,743319211.0,,-91647028.0,,9189746.0,97895.0,410250000.0,-115642791.0,,,,,1343890124.0,149268529.0,30052714.0,410250000.0,,-25174247.0,25732183.0,3323813.0,1303948.0,141866227.0,6023813.0,,30978178.0,,1196788068.0,,-21961111.0,138097895.0,125107641.0,,12300000.0,155652317.0,,,1303948.0,30978178.0,30978178.0,30978178.0,145515890.0,115463176.0,,,,,,1404196159.0,30978178.0,,-23174247.0,10201653.0,,-67442963.0,596038979.0,,5098745.0,,25732183.0,1343890124.0,-670360.0,,,1404196159.0,,-265850604.0,,83466227.0,,11651341.0,-207408091.0,,,,-2200000.0,,-94436824.0,,,,,155652317.0,,,,-6447028.0,93731745.0,,21601653.0,-93923198.0,,,,67398745.0,,743319211.0,-94436824.0,-106268255.0,,,198929403.0,,,,,,-140742963.0,,,-28710254.0,596038979.0,3151341.0,,-100668255.0,,,28736.0,,,1196788068.0,-115642791.0,,-92350604.0,47429403.0,,-82561111.0,37425206.0,-22631471.0,-207408091.0,67398745.0,,,,85836445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,35000000.0,,25500000.0,25500000.0,,,3400000.0,,,500000.0,,,,,,,,,,651400000.0,,,,,,-27400000.0,,,,,,,-24000000.0,,,,,,,31000000.0,,,,,,,,,,,,,,11000000.0,-4200000.0,,,-68500000.0,725800000.0,,25500000.0,,,1471100000.0,100000.0,,,,,,,,,,,,,,,,94500000.0,,,,,,,,,,,,500000.0,-107200000.0,,,,,,745300000.0,94500000.0,,,,,,,,,,,,,9500000.0,,3200000.0,,-1000000.0,,,,,,1311300000.0,-114200000.0,,-103500000.0,67100000.0,,,,75600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,35300000.0,,27500000.0,27500000.0,,,-500000.0,,,107300000.0,,,,,,,,,,930500000.0,,,,,,-29200000.0,,,,,,,-24000000.0,,,,,,,,,,,,,,,,,,,,,12400000.0,100000.0,,,-46600000.0,1043000000.0,,27500000.0,,,2528800000.0,-200000.0,,,,,,,,,,,,,,,,102100000.0,,,,,,,,,,,,-200000.0,-82000000.0,,,,,,1485800000.0,102100000.0,,,,,,,,,,,,,7800000.0,,3800000.0,,-145900000.0,,,,,,2311100000.0,-133300000.0,,-81900000.0,72900000.0,,,,46200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,54900000.0,,31200000.0,36100000.0,,,-3100000.0,,,78600000.0,,,,,,,,,,1132200000.0,,,,,,-41500000.0,,,,,,,-27400000.0,,,,,,,,,,,,,,,,,,,,,19600000.0,-3800000.0,,,-228500000.0,1314700000.0,,31200000.0,,,2874600000.0,275500000.0,,,,,,,,,,,,,,,,144200000.0,,,,,,,,,,,,-18900000.0,-306100000.0,,,,,,1559900000.0,144200000.0,,,,,,,,,,,,,18800000.0,,5500000.0,,-113200000.0,,,,,,2650700000.0,-117900000.0,,-283400000.0,102700000.0,,,,248100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,,33505869.0,-630228522.0,38065970.0,38066331.0,1585018852.0,,13142366.0,,-20762153.0,96480710.0,855250000.0,-124183281.0,,,,,3051178421.0,484465019.0,51347612.0,855250000.0,,-34787208.0,79435230.0,,1930496.0,240734342.0,4416973.0,,43920544.0,,2767952062.0,,-38508071.0,282880710.0,158705869.0,,-6600000.0,500490231.0,,,1930496.0,43920544.0,43920544.0,43920544.0,247510899.0,196163287.0,,,,,,3023901985.0,43920544.0,21900000.0,-26887208.0,11851736.0,,-104987181.0,1453204299.0,,13412123.0,,79435230.0,3051178421.0,153073090.0,,,3023901985.0,,-607293050.0,,142634342.0,,18582817.0,-255949923.0,,,,-11400000.0,,-144636713.0,,,,,500490231.0,-65000000.0,,,12942366.0,223951505.0,,30451736.0,-134928522.0,,,,97612123.0,,1585018852.0,-144636713.0,-353459125.0,64900000.0,,338797629.0,,,,,,-448587181.0,,,-56862153.0,1453204299.0,6082817.0,,-93359125.0,,,954079.0,,,2767952062.0,-124183281.0,,-138493050.0,96097629.0,,-113908071.0,30978178.0,114565019.0,-255949923.0,127166331.0,,,,122265970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,59700000.0,,39500000.0,39500000.0,,,-3100000.0,,,1600000.0,,,,,,,,,,1382000000.0,,,,,,-47900000.0,,,,,,,-40900000.0,,,,,,,43900000.0,,,,,,,,,,,,,,23200000.0,,,,-39100000.0,1564100000.0,,39500000.0,,,3147400000.0,-100000.0,,,,,,,,4100000.0,,,,,,,,164600000.0,,,,,,,,,,,,1700000.0,-93000000.0,,,,,,1583300000.0,164600000.0,,,,,,,,,,,,,20200000.0,,6000000.0,,-110400000.0,,,,,,2865300000.0,-127400000.0,,-98800000.0,116700000.0,,,,30200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,55100000.0,,42400000.0,42400000.0,,,-8500000.0,,,2600000.0,,,,,,,,,,1110100000.0,,,,,,-43900000.0,,,,,,,-42700000.0,,,,,,,,,,,,,,,,,,,,,20100000.0,,,,14200000.0,1263100000.0,,42400000.0,,,2848500000.0,23500000.0,,,,,,,,80400000.0,,,,,,,,156200000.0,,,,,,,,,,,,-7900000.0,19800000.0,,,,,,1585400000.0,156200000.0,,,,,,,,,,,,,12700000.0,,5900000.0,,-10600000.0,,,,,,2485000000.0,-128000000.0,,-40900000.0,112300000.0,,,,-83400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,65000000.0,,45600000.0,45600000.0,,,600000.0,,,1300000.0,,,,,,,,,,1140900000.0,,,,,,-43900000.0,,,,,,,-43100000.0,,,,,,,32300000.0,600000.0,,,,,,,,,,,,,19500000.0,-1000000.0,,,35600000.0,1308700000.0,,45600000.0,,,2913700000.0,5200000.0,,,,,,,,-73100000.0,,,,,,,,158700000.0,,,,,,,,,,,,74200000.0,-29300000.0,32900000.0,,,,,1605000000.0,158700000.0,,,,,,,,,,,,,19400000.0,,6000000.0,,-99600000.0,,,,,,2539000000.0,-125500000.0,,-29400000.0,114800000.0,,,,-35000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,11590000.0,57353000.0,-205219000.0,49278000.0,49278000.0,1605435000.0,,-4844000.0,,-12229000.0,8208000.0,1037250000.0,-122959000.0,,,,,3007476000.0,-47778000.0,67416000.0,1037250000.0,,-37904000.0,195479000.0,,1937000.0,314830000.0,9843000.0,,28076000.0,,2627312000.0,,-43008000.0,13708000.0,237153000.0,,1200000.0,277275000.0,,32900000.0,1937000.0,28076000.0,28076000.0,28076000.0,322066000.0,254650000.0,,,,,,2951050000.0,28076000.0,,-25104000.0,110383000.0,,-62835000.0,1388912000.0,,22800000.0,,195479000.0,3007476000.0,47053000.0,,,2951050000.0,,-289288000.0,,179230000.0,190000.0,23833000.0,-323738000.0,,,,-2800000.0,,-224850000.0,,,,,277275000.0,-5100000.0,,,-15844000.0,75653000.0,,42383000.0,-102719000.0,28076000.0,,,150300000.0,,1605435000.0,-224850000.0,-287331000.0,,,433880000.0,,,,,,-52135000.0,,,-64529000.0,1388912000.0,6033000.0,,-66731000.0,,,5188000.0,,,2627312000.0,-122959000.0,,-120188000.0,89980000.0,,-169708000.0,43920000.0,40422000.0,-323738000.0,176778000.0,,,,176778000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,63802000.0,,48709000.0,42091000.0,,,10488000.0,,,137000.0,,,,,,,,,,1082250000.0,,,192335000.0,4991000.0,,45317000.0,,,,,,,-46743000.0,,,,,,,28076000.0,1937000.0,38564000.0,,38564000.0,,,,,,,,,,,-15122000.0,,,25420000.0,1466601000.0,,42091000.0,,,3074206000.0,191000.0,,,,,,,,3200000.0,,,,,,,,67039000.0,,,,,,,,,,,,2907000.0,-47397000.0,38564000.0,,,,,1607605000.0,84113000.0,,,,,,,,,,,,,15093000.0,,6221000.0,,-4502000.0,,,,,,2672129000.0,-120998000.0,,-38382000.0,112356000.0,,,,-5917000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,64899000.0,,50946000.0,44376000.0,,,-19822000.0,,,5761000.0,,,,,,,,,,1072250000.0,,,190640000.0,5490000.0,,46102000.0,,,,,,,-46748000.0,,,,,,,38564000.0,1930000.0,18742000.0,,18742000.0,,,,,,,,,,,-2010000.0,,,10077000.0,1469831000.0,,44376000.0,,,3093885000.0,31700000.0,,,,,,,,3758000.0,,,,,,,,68765000.0,,,,,,,,,,,,-390000.0,-45500000.0,18742000.0,,,,,1624054000.0,86444000.0,,,,,,,,,,,,,13953000.0,,6440000.0,,-27429000.0,,,,,,2712682000.0,-117018000.0,,-54822000.0,114867000.0,,,,-39221000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,77960000.0,,51512000.0,44942000.0,,,25048000.0,,,73674000.0,,,,,,,,,,1035250000.0,,,198179000.0,5750000.0,,45307000.0,,,,,,,-46967000.0,,,,,,,18742000.0,1948000.0,43790000.0,,43790000.0,,,,,,,,,,,-26239000.0,,,52784000.0,1446129000.0,,44942000.0,,,3145981000.0,10000000.0,,,,,,,,1786000.0,,,,0.0,,,,70419000.0,,,,,,,,,,,,450000.0,-35947000.0,43790000.0,,,,,1699852000.0,88517000.0,,,,,,,,,0.0,,,,26448000.0,,6405000.0,,-163672000.0,,,,,,2707886000.0,-114944000.0,,-25176000.0,115726000.0,,,,-16965000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,16055000.0,43885000.0,-191626000.0,53858000.0,73616000.0,1708285000.0,,-24693000.0,,-30460000.0,2608000.0,1080250000.0,-113110000.0,,,,,3171348000.0,-67899000.0,71129000.0,1080250000.0,,-82548000.0,215354000.0,3679000.0,1949000.0,46368000.0,19911000.0,,19097000.0,,2719762000.0,,-49438000.0,82180000.0,250546000.0,,-1176000.0,309437000.0,,43790000.0,1949000.0,19097000.0,19097000.0,19097000.0,347440000.0,276311000.0,,,,,,3111708000.0,19097000.0,,-39177000.0,33382000.0,,3750000.0,1449296000.0,,47288000.0,,215354000.0,3171348000.0,-2863000.0,,,3111708000.0,,-158515000.0,,183096000.0,7311000.0,25691000.0,-391946000.0,,0.0,,-12806000.0,,70090000.0,,,,,309437000.0,-2505000.0,,,-8979000.0,39028000.0,,30415000.0,-62782000.0,19097000.0,,,178697000.0,,1708285000.0,88367000.0,-296706000.0,,,459407000.0,,,,,,92031000.0,,,-85954000.0,1449296000.0,6624000.0,,-101103000.0,,,4852000.0,,,2719762000.0,-113110000.0,,-40135000.0,116458000.0,,-189896000.0,28076000.0,-5796000.0,-391946000.0,205025000.0,,,,205025000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,73182000.0,,56053000.0,49484000.0,,,6266000.0,,,12464000.0,,,,,,,,,,1090250000.0,,,222515000.0,6930000.0,,51417000.0,,,,,,,-52023000.0,,,,,,,19097000.0,1953000.0,25363000.0,,25363000.0,,,,,,,,,,,-33809000.0,,,29251000.0,1486107000.0,,49484000.0,,,3206306000.0,4012000.0,,,,,,,,9761000.0,,,,,,,,70184000.0,,,,,,,-1122000.0,,,,,-1600000.0,-31369000.0,25363000.0,,,,,1720199000.0,88394000.0,,,,,,,,57990000.0,,,,,17129000.0,,7791000.0,,-5988000.0,,,,,1937000.0,2716874000.0,-109365000.0,,-43931000.0,121601000.0,,,,-35547000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,74866000.0,,59352000.0,52782000.0,,,57930000.0,,,18369000.0,,,,,,,,,,1035250000.0,,,230866000.0,8846000.0,,47239000.0,,,,,,,-52310000.0,,,,,,,25363000.0,1959000.0,148166000.0,,83293000.0,,,,,,,,,,,-12048000.0,,,33687000.0,1485968000.0,,52782000.0,,,3234911000.0,-4848000.0,,,,,,,,12533000.0,,,,,,,,70628000.0,,,,,,,2633000.0,,,,,27451000.0,21853000.0,83293000.0,,,,,1748943000.0,89558000.0,,,,,,,,60032000.0,,,,,15513000.0,,6636000.0,,-56078000.0,,64873000.0,,,680000.0,2706830000.0,-102719000.0,,-41179000.0,117867000.0,,,,-38789000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,105668000.0,,59250000.0,52707000.0,,,-49639000.0,,,2009000.0,,,,,,,,,,1035250000.0,,,243709000.0,2406000.0,,46483000.0,,,,,,,-52706000.0,,,,,,,83293000.0,1954000.0,114638000.0,,33654000.0,,,,,,,,,,,-40070000.0,,,49354000.0,1526086000.0,,52707000.0,,,3284205000.0,-1382000.0,,,,,,,,13043000.0,,,,,,,,67812000.0,,,,,,,3324000.0,,,,,-518000.0,-103228000.0,33654000.0,,,,,1758119000.0,86302000.0,,,,,,,,69771000.0,-27500000.0,,,,46418000.0,,7056000.0,,-1382000.0,,80984000.0,,,10521000.0,2754423000.0,-96215000.0,,-56314000.0,114295000.0,,,,-52079000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,36427000.0,33728000.0,-157193000.0,61882000.0,57012000.0,1890084000.0,,60193000.0,,-67894000.0,124925000.0,1035250000.0,-93131000.0,,,,,3384779000.0,-55501000.0,74209000.0,1035250000.0,,-155183000.0,279053000.0,1719000.0,2026000.0,47478000.0,17815000.0,,176844000.0,82997000.0,2748486000.0,7310000.0,-52746000.0,157767000.0,287444000.0,,3607000.0,361152000.0,,33654000.0,2026000.0,176844000.0,93847000.0,93847000.0,350210000.0,276001000.0,,,,,,3201364000.0,93847000.0,,-69256000.0,23643000.0,,4385000.0,1486320000.0,255914000.0,57012000.0,,279053000.0,3384779000.0,-1265000.0,,,3201364000.0,,-170767000.0,,192615000.0,1090000.0,28980000.0,-452878000.0,,,,-1956000.0,,67374000.0,,,,,361152000.0,,7310000.0,,74750000.0,51230000.0,,-1690000.0,-44449000.0,93847000.0,,19376000.0,211985000.0,,1890084000.0,85954000.0,-64713000.0,,,468616000.0,,,,68120000.0,,116677000.0,,,-146954000.0,1486320000.0,7497000.0,,-1265000.0,,82997000.0,44591000.0,,6238000.0,2748486000.0,-93131000.0,,-29343000.0,114852000.0,,-209785000.0,19097000.0,70914000.0,-452878000.0,211985000.0,,,,236538000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,77953000.0,,60894000.0,56285000.0,,,-67381000.0,,,3525000.0,,,,,,,,,,1035250000.0,,,301099000.0,3871000.0,,50784000.0,,,,,,,-58798000.0,,,,,,,93847000.0,1944000.0,112848000.0,,26466000.0,,,,,,,,,,,-110611000.0,,,45046000.0,1517622000.0,,56285000.0,,,3412943000.0,11200000.0,,,,,,,,22963000.0,,,,,,,,65207000.0,,,,,,,7045000.0,,,,,7855000.0,-99562000.0,26466000.0,,,,,1895321000.0,84053000.0,,,,,,,,66244000.0,,,,,17059000.0,,7532000.0,,-1699000.0,,86382000.0,,,5350000.0,2755819000.0,-91115000.0,,-32907000.0,115991000.0,,,,-45772000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,66400000.0,,61055000.0,60511000.0,,,993000.0,,,2709000.0,,,,,,,,,,1175250000.0,,,354717000.0,13000.0,,51312000.0,,,,,,,-58878000.0,,,,,,,26466000.0,1945000.0,114918000.0,,27459000.0,,,,,,,,,,,-22099000.0,,,13169000.0,1641048000.0,,56446000.0,,,3546527000.0,0.0,,,,,,,,23992000.0,,,,,,,,64166000.0,,,,,,,12422000.0,,,,,-85267000.0,-136605000.0,27459000.0,,,,,1905479000.0,83304000.0,,,,,,,,62661000.0,,,,,5345000.0,,7660000.0,,-12633000.0,,87459000.0,,,2150000.0,2790607000.0,-89007000.0,,-53231000.0,115478000.0,,,,71198000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
