,annualNetIncome,trailingPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualGoodwill,quarterlyAccountsReceivable,annualSaleOfInvestment,annualPretaxIncome,quarterlyCostOfRevenue,annualIncomeTaxPayable,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyGoodwill,annualInvestingCashFlow,quarterlyNetIncome,annualRetainedEarnings,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingTotalRevenue,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,annualCurrentLiabilities,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyOperatingExpense,quarterlyDilutedAverageShares,quarterlyPurchaseOfInvestment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInterestExpense,quarterlyEndCashPosition,annualCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,annualBasicEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualEbitda,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,annualCurrentAssets,annualBeginningCashPosition,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualDilutedEPS,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,quarterlyAccountsPayable,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualBasicAverageShares,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,trailingGrossProfit,trailingDeferredIncomeTax,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,annualCapitalExpenditure,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyTaxProvision,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,quarterlyNetPPE,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,trailingChangeInInventory,trailingDepreciationAndAmortization,annualGrossProfit,annualStockBasedCompensation,trailingTaxProvision,annualFreeCashFlow,annualNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualDilutedAverageShares,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,quarterlyCommonStockIssuance,trailingOperatingExpense,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyPretaxIncome,quarterlyOperatingIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyBasicEPS,trailingNetIncome,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,quarterlyBasicAverageShares,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingCashDividendsPaid,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
907113600,,,1127100000.0,,5300000.0,0.0,0.0,,,,268400000.0,,,431300000.0,,,,,416100000.0,,,,,302100000.0,,,32500000.0,,,,32500000.0,,,84700000.0,,,,,32500000.0,0.61,356300000.0,-900000.0,28400000.0,,,,,,,,,32200000.0,,100700000.0,53278689.0,,,5000000.0,0.0,,,,,-56700000.0,,,15900000.0,,639800000.0,90400000.0,,4200000.0,,,,,,-34300000.0,,,,,32400000.0,-11900000.0,,,,,,,,,,,,,,,,305500000.0,160200000.0,,,,,,0.0,,,,,,,,,,,487300000.0,0.0,,,,,21200000.0,-304200000.0,,340900000.0,,,,,,,,75500000.0,,,,,,,,-28600000.0,,,,,,,34300000.0,,,,,347200000.0,,,700000.0,,576300000.0,22400000.0,-56700000.0,53700000.0,59500000.0,,695800000.0,0.62,,,337700000.0,,,52419355.0,645100000.0,,,,,,,,,,,,,,,,,,,,,,,
915062400,107600000.0,,1331400000.0,,5400000.0,0.0,-100000.0,,,321800000.0,321800000.0,,,524500000.0,,,,182400000.0,788000000.0,,,,586700000.0,357000000.0,-100000.0,67900000.0,29800000.0,234100000.0,,-115100000.0,29800000.0,417300000.0,,162100000.0,1331400000.0,-46000000.0,,0.0,29800000.0,,412200000.0,-20600000.0,29800000.0,,,,,353500000.0,,160900000.0,387700000.0,34200000.0,,181400000.0,,,357000000.0,13000000.0,0.0,2000000.0,,,,-30500000.0,,,19300000.0,1.88,744700000.0,101600000.0,,1900000.0,5400000.0,302000000.0,101600000.0,,422900000.0,41600000.0,0.0,,,,73600000.0,19500000.0,,29300000.0,,806900000.0,100000.0,,,825200000.0,107600000.0,,-13700000.0,1.86,,,,353500000.0,268700000.0,,406200000.0,,57243000.0,,0.0,,-22400000.0,,,,0.0,,-115100000.0,,-100000.0,586700000.0,0.0,74800000.0,34200000.0,,412200000.0,24000000.0,-402300000.0,,422900000.0,,1931000000.0,2639200000.0,73600000.0,524500000.0,,,106600000.0,,,708200000.0,,,45800000.0,11400000.0,26700000.0,29800000.0,57984000.0,,,-402300000.0,474100000.0,-41800000.0,,-19000000.0,,107600000.0,417300000.0,,,-1500000.0,,1056700000.0,72100000.0,-30500000.0,53800000.0,87300000.0,,806900000.0,,,,387700000.0,744700000.0,-30300000.0,,825200000.0,,,,,,,,,,,,,,,,,,,,,,,
922838400,,,1623700000.0,,5000000.0,-100000.0,-2400000.0,,,,363400000.0,,,703100000.0,,,,,506000000.0,,,,,399400000.0,,,27900000.0,,,,27900000.0,,,124100000.0,,,,,27900000.0,0.46,499000000.0,-1500000.0,31000000.0,,,,,,,,,197100000.0,,147600000.0,60652174.0,,,7900000.0,0.0,,,,,-189200000.0,,,23500000.0,,978000000.0,111500000.0,,-5000000.0,,,,,,-181800000.0,,,,,60900000.0,-37900000.0,,,,,,,,,,,,,,,,381600000.0,203200000.0,,,,,,2400000.0,,,,,,,,,,,645700000.0,0.0,,,,,18400000.0,-451500000.0,,591600000.0,,,,,,,,79100000.0,,,,,,,,-47500000.0,,,,,,,179500000.0,,,,,466700000.0,,,6800000.0,,709200000.0,7400000.0,-189200000.0,46300000.0,55600000.0,,920600000.0,0.46,,,578600000.0,,,60652174.0,1043100000.0,,,,,,,,,,,,,,,,,,,,,,,
930700800,,,1678800000.0,,900000.0,0.0,0.0,,,,366000000.0,,,714300000.0,,,,,560700000.0,,,,,397900000.0,,,44100000.0,,,,44100000.0,,,121400000.0,,,,,44100000.0,0.72,528600000.0,-200000.0,31000000.0,,,,,,,,,197000000.0,,149200000.0,61250000.0,,,7800000.0,0.0,,,,,-44100000.0,,,27800000.0,,988100000.0,108700000.0,,19000000.0,,,,,,-11800000.0,,,,,63200000.0,-29600000.0,,,,,,,,,,,,,,,,393200000.0,230100000.0,,,,,,0.0,,,,,,,,,,,690700000.0,0.0,,,,,28800000.0,-464700000.0,,605600000.0,,,,,,,,108700000.0,,,,,,,,-46700000.0,,,,,,,11700000.0,,,,,510700000.0,,,800000.0,,790800000.0,32300000.0,-44100000.0,72900000.0,80900000.0,,964500000.0,0.73,,,590200000.0,,,60410959.0,1070300000.0,,,,,,,,,,,,,,,,,,,,,,,
938649600,,,1716200000.0,,800000.0,0.0,0.0,,,,363300000.0,,,727300000.0,,,,,581900000.0,,,,,395100000.0,,,45100000.0,,,,45100000.0,,,119300000.0,,,,,45100000.0,0.74,537600000.0,-1100000.0,31000000.0,,,,,,,,,197000000.0,,144100000.0,60945946.0,,,8300000.0,0.0,,,,,-44400000.0,,,24800000.0,,994000000.0,107300000.0,,-27900000.0,,,,,,-3200000.0,,,,,66000000.0,-7700000.0,,,,,,,,,,,,,,,,401900000.0,228000000.0,,,,,,0.0,600000.0,,,,,,,,,,722200000.0,0.0,,,,,29400000.0,-491400000.0,,620000000.0,,,,,,,,108700000.0,,,,,,,,-31800000.0,,,,,,,3200000.0,,,,,555800000.0,,,400000.0,,809900000.0,41200000.0,-44400000.0,74500000.0,83900000.0,,988900000.0,0.74,,,598900000.0,,,60945946.0,1111400000.0,,,,,,,,,,,,,,,,,,,,,,,
946598400,157200000.0,,1682900000.0,,100000.0,0.0,0.0,,,562100000.0,562100000.0,,,748500000.0,,,,259900000.0,552000000.0,,,,692500000.0,616000000.0,100000.0,105300000.0,40100000.0,294800000.0,,-308100000.0,40100000.0,595900000.0,,120200000.0,1682900000.0,134300000.0,,0.0,40100000.0,,494800000.0,800000.0,53800000.0,,,,,340400000.0,,171400000.0,374400000.0,34000000.0,,149400000.0,,,616000000.0,8700000.0,0.0,8200000.0,,,,-30400000.0,,,29200000.0,2.63,990400000.0,123700000.0,-84000000.0,-7000000.0,100000.0,400100000.0,123700000.0,,624800000.0,222600000.0,-162500000.0,,,,101800000.0,42800000.0,,32600000.0,,934400000.0,2400000.0,,,1139600000.0,157200000.0,,-1300000.0,2.61,,,,340400000.0,223600000.0,,482100000.0,,59730000.0,,0.0,600000.0,-2300000.0,,,,0.0,,-145600000.0,,-2400000.0,692500000.0,-162500000.0,102700000.0,34000000.0,,494800000.0,26300000.0,-514800000.0,,624800000.0,600000.0,2201100000.0,3083300000.0,101800000.0,748500000.0,200000.0,,103400000.0,,,882200000.0,,,25800000.0,-20900000.0,17800000.0,53800000.0,60349000.0,,,-514800000.0,587400000.0,-60100000.0,,-108200000.0,,157200000.0,595900000.0,,,200000.0,,775600000.0,90500000.0,132100000.0,66400000.0,74200000.0,,934400000.0,,,,374400000.0,990400000.0,-32400000.0,,1139600000.0,,,,,,,,,,,,,,,,,,,,,,,
954460800,,,1761700000.0,,192000.0,0.0,0.0,,,,572074000.0,,,745491000.0,,,,,553645000.0,,,,,626049000.0,,,33997000.0,,,,33997000.0,,,124857000.0,,,,,33997000.0,0.61,553267000.0,-773000.0,53783000.0,,,,,,,,,33920000.0,,145732000.0,55611000.0,,,8740000.0,0.0,,,,,-18059000.0,,,20875000.0,,1080369000.0,119215000.0,,2405000.0,,,,,,44779000.0,,,,,91613000.0,-58493000.0,,,,,,,,,,,,,-45849000.0,,,420400000.0,211438000.0,,,,,,0.0,607000.0,,,,,,,,,,681331000.0,0.0,,,,,22196000.0,-533716000.0,,626276000.0,,,,,,,,86581000.0,,,,,,,,3807000.0,,,,,,,-44779000.0,,,,,629929000.0,,,637000.0,,765083000.0,62838000.0,-18059000.0,56193000.0,65706000.0,,1016209000.0,0.61,,,454320000.0,,,55611000.0,1159992000.0,,,,,,,,,,,,,,,,,,,,,,,
962323200,,,1803557000.0,,392000.0,0.0,0.0,,,,579603000.0,,,741233000.0,,,,,615982000.0,,,,,633778000.0,,,47203000.0,,,,47203000.0,,,126971000.0,,,,,47203000.0,0.87,576653000.0,-1215000.0,53783000.0,,,,,,,,,33893000.0,,147915000.0,54336000.0,,,9674000.0,0.0,,,,,-16783000.0,,,20944000.0,,1112043000.0,118331000.0,,17664000.0,,,,,,1886000.0,,,,,89448000.0,-23386000.0,,,,,,,,,,,,,-37589000.0,,,444372000.0,236826000.0,,,,,,0.0,607000.0,,,,,,,,,,691514000.0,0.0,,,,,30819000.0,-553067000.0,,622902000.0,,,,,,,,109855000.0,,,,,,,,-53829000.0,,,,,,,-1886000.0,,,,,677132000.0,,,569000.0,,852808000.0,18669000.0,-16783000.0,78022000.0,88911000.0,,1062324000.0,0.88,,,478265000.0,,,53836000.0,1175969000.0,,,,,,,,,,,,,,,,,,,,,,,
970272000,,,1822859000.0,,592000.0,0.0,0.0,,,,592747000.0,,,742416000.0,,,,,604702000.0,,,,,647122000.0,,,42137000.0,,,,42137000.0,,,127151000.0,,,,,42137000.0,0.79,592828000.0,-7846000.0,53783000.0,,,,,,,,,33874000.0,,146743000.0,53634000.0,,,10173000.0,0.0,,,,,-18696000.0,,,19592000.0,,1092536000.0,119544000.0,,-24212000.0,,,,,,15782000.0,,,,,92719000.0,-16175000.0,,,,,,,,,,,,,-4380000.0,,,411540000.0,233812000.0,,,,,,0.0,608000.0,,,,,,,,,,730323000.0,0.0,,,,,26913000.0,-569277000.0,,622872000.0,,,,,,,,106661000.0,,,,,,,,-31016000.0,,,,,,,-15782000.0,,,,,719269000.0,,,1052000.0,,838514000.0,34478000.0,-18696000.0,69050000.0,87069000.0,,1080443000.0,0.79,,,445414000.0,,,53097000.0,1192149000.0,,,,,,,,,,,,,,,,,,,,,,,
978220800,162599000.0,,1792641000.0,,114000.0,0.0,0.0,,,365437000.0,365437000.0,,,768527000.0,,,,267629000.0,576322000.0,,,,754360000.0,441359000.0,,82346000.0,39262000.0,317115000.0,,-110319000.0,39262000.0,758531000.0,,126755000.0,1792641000.0,-106500000.0,,0.0,39262000.0,,574595000.0,-1608000.0,75808000.0,,,,,372531000.0,,216819000.0,596922000.0,224391000.0,,147690000.0,,,441359000.0,9457000.0,0.0,3311000.0,,,,-56781000.0,,,20935000.0,3.02,1038281000.0,118474000.0,-104096000.0,195769000.0,114000.0,399461000.0,118474000.0,,650053000.0,80897000.0,0.0,,,,93447000.0,27845000.0,,38044000.0,,1024114000.0,0.0,,,1238200000.0,162599000.0,,32179000.0,3.0,-16278000.0,,,372531000.0,223119000.0,,505734000.0,,53769000.0,,0.0,608000.0,-11442000.0,,,,0.0,,-73475000.0,,0.0,754360000.0,-36844000.0,105030000.0,224391000.0,,574595000.0,25102000.0,-588147000.0,,650053000.0,608000.0,2350651000.0,3255846000.0,93447000.0,768527000.0,,,96364000.0,,,905195000.0,,,143344000.0,191626000.0,4811000.0,75808000.0,54255000.0,,,-588147000.0,588080000.0,-44053000.0,,-76227000.0,,162599000.0,758531000.0,,,1053000.0,,799441000.0,100834000.0,-19937000.0,64364000.0,75429000.0,,1024114000.0,,,,596922000.0,1038281000.0,-70209000.0,,1238200000.0,,,,,,,,,,,,,,,,,,,,,,,
985996800,,,1858281000.0,,138000.0,0.0,0.0,,,,378310000.0,,,759639000.0,,389042000.0,,,565658000.0,,,,,454256000.0,,,27206000.0,,,,27206000.0,,,124420000.0,,,,,27206000.0,0.51,621308000.0,-1469000.0,75808000.0,,,,,,,,,203635000.0,,124420000.0,52970000.0,,,8952000.0,0.0,,,,,-11697000.0,,,20943000.0,,1080647000.0,117970000.0,,-21055000.0,,,,,,19725000.0,,,,,0.0,-46713000.0,,,,,,,,,,,,,-4968000.0,,,422756000.0,178025000.0,,,-1398000.0,,,0.0,610000.0,,,,,,,,,,777634000.0,0.0,,,,,15978000.0,-607978000.0,,641669000.0,,,,,,,,74548000.0,,,,,,,,-16816000.0,,,,,,,-19725000.0,,,,,785737000.0,,,2434000.0,,743683000.0,31422000.0,-11697000.0,43184000.0,53605000.0,,1098642000.0,0.52,,,626391000.0,,,52361000.0,1249647000.0,,,,,,,,,,,,,,,,,,,,,,,
993859200,,,1848422000.0,,781000.0,0.0,0.0,,,,319456000.0,,,752346000.0,,392552000.0,,,611628000.0,,,,,396045000.0,,,46466000.0,,,,46466000.0,,,133159000.0,,,,,46466000.0,0.88,619177000.0,-1574000.0,75808000.0,,,,,,,,,236348000.0,,133159000.0,52882000.0,,,8232000.0,0.0,,,,,-14950000.0,,,21076000.0,,1024953000.0,116788000.0,,33057000.0,,,,,,30564000.0,,,,,0.0,2131000.0,,,,,,,,,,,,,-3046000.0,,,392560000.0,216720000.0,,,-617000.0,,,0.0,610000.0,,,,,,,,,,823469000.0,0.0,,,,,27289000.0,-626614000.0,,635558000.0,,,,,,,,104637000.0,,,,,,,,-26673000.0,,,,,,,-30564000.0,,,,,832203000.0,,,1634000.0,,828348000.0,45514000.0,-14950000.0,73755000.0,83561000.0,,1096076000.0,0.89,,,628908000.0,,,52266000.0,1262172000.0,,,,,,,,,,,,,,,,,,,,,,,
1001808000,,,1834529000.0,,4806000.0,0.0,0.0,,,,219571000.0,,,745849000.0,,432651000.0,,,649023000.0,,,,,300185000.0,,,55727000.0,,,,55727000.0,,,128235000.0,,,,,55727000.0,1.05,576218000.0,-1051000.0,75808000.0,,,,,,,,,238215000.0,,128235000.0,53211000.0,,,6869000.0,0.0,,,,,-14306000.0,,,20677000.0,,950475000.0,115800000.0,,-8097000.0,,,,,,88559000.0,,,,,0.0,42959000.0,,,,,,,,,,,,,-143000.0,,,412075000.0,220643000.0,,,-4617000.0,,,0.0,613000.0,,,,,,,,,,884054000.0,0.0,,,,,28761000.0,-644276000.0,,630049000.0,,,,,,,,113085000.0,,,,,,,,30031000.0,,,,,,,-88559000.0,,,,,887930000.0,,,6356000.0,,869666000.0,102865000.0,-14306000.0,84488000.0,92408000.0,,1088680000.0,1.06,,,650290000.0,,,52412000.0,1274325000.0,,,,,,,,,,,,,,,,,,,,,,,
1009756800,188592000.0,,1768485000.0,,3051000.0,0.0,0.0,,404875000.0,150067000.0,150067000.0,,,737263000.0,,404875000.0,,291416000.0,786734000.0,,,,948551000.0,238073000.0,,84167000.0,59193000.0,327157000.0,,-52913000.0,59193000.0,947123000.0,,119931000.0,1768485000.0,-278334000.0,,0.0,59193000.0,,531405000.0,-1860000.0,84955000.0,,,,,423495000.0,,331247000.0,581861000.0,158366000.0,,119931000.0,,,238073000.0,5734000.0,0.0,9103000.0,,109167000.0,109167000.0,-11960000.0,,,21471000.0,3.6,819934000.0,8393000.0,-8159000.0,-69007000.0,3051000.0,411324000.0,8393000.0,-2837000.0,619703000.0,139486000.0,0.0,,,,0.0,44813000.0,,29787000.0,,1031222000.0,0.0,,,1277719000.0,188592000.0,,5563000.0,3.55,-2000.0,,,423495000.0,217514000.0,,505745000.0,-2837000.0,52418000.0,,0.0,614000.0,-5954000.0,,,,0.0,,-52913000.0,,0.0,948551000.0,0.0,102824000.0,158366000.0,,531405000.0,30796000.0,-658016000.0,,619703000.0,614000.0,2613043000.0,3445945000.0,0.0,737263000.0,,,119054000.0,,,832902000.0,,,278334000.0,-65102000.0,58626000.0,84955000.0,53141000.0,,,-658016000.0,505745000.0,-139486000.0,,45168000.0,,188592000.0,947123000.0,,,-1321000.0,,1004248000.0,151446000.0,-11960000.0,89989000.0,97583000.0,,1031222000.0,,,,581861000.0,819934000.0,43190000.0,,1277719000.0,,,,,,,,,,,,,,,,,,,,,,,
1017532800,,,3697039000.0,,6649000.0,0.0,0.0,,,,897831000.0,,,2276265000.0,,619270000.0,,,652115000.0,,,,,1070086000.0,,,43210000.0,,1277453000.0,,43210000.0,,,140327000.0,,,,,43210000.0,0.8,699789000.0,843000.0,165606000.0,,,,,,,,,253366000.0,,140327000.0,55956000.0,,,6524000.0,0.0,,,146996000.0,,-733666000.0,,,21608000.0,,1909292000.0,14649000.0,,20000000.0,,,,,,45682000.0,,,,,0.0,-36996000.0,,,,,,,,,,,,,,,,585840000.0,214595000.0,,,-2135000.0,,,0.0,761000.0,,,,,,,,,,1787747000.0,0.0,,,,,25377000.0,-657725000.0,,837167000.0,,,,,,,,95876000.0,,,,,,,,-6743000.0,,,,,,,671956000.0,,,,,990334000.0,,,41377000.0,,866710000.0,61710000.0,-16028000.0,68587000.0,74268000.0,,1420774000.0,0.8,,,839206000.0,,,54256000.0,1494892000.0,,,,,,,,,,,,,,,,,,,,,,,
1025395200,,,3698625000.0,,10754000.0,0.0,0.0,,,,912384000.0,,,2285301000.0,,580924000.0,,,888561000.0,,,,,1087710000.0,,,75518000.0,,,,75518000.0,,,200123000.0,,,,,75518000.0,1.1,727088000.0,154000.0,164572000.0,,,,,,,,,108366000.0,,200123000.0,68618000.0,,,19427000.0,0.0,,,1424153000.0,,-31214000.0,,,28868000.0,,1830283000.0,19497000.0,,-125022000.0,,,,,,-618639000.0,,,,,0.0,-28634000.0,,,,,,,,,,,,,,,,634207000.0,339186000.0,,,-4381000.0,,,0.0,763000.0,,,,,,,,,,1868342000.0,717638000.0,,,,,44272000.0,-683271000.0,,841651000.0,,,,,,,,167931000.0,,,,,,,,22893000.0,,,,,,,-98999000.0,,,,,1065851000.0,,,1849000.0,,1227747000.0,130213000.0,-748852000.0,119790000.0,139063000.0,,1413324000.0,1.12,,,742573000.0,,,67485000.0,1524922000.0,,,,,,,,,,,,,,,,,,,,,,,
1033344000,,,3705153000.0,,16318000.0,0.0,0.0,,,,903104000.0,,,2287151000.0,,569567000.0,,,883746000.0,,,,,1083994000.0,,,81560000.0,,,,81560000.0,,,197779000.0,,,,,81560000.0,1.21,742647000.0,-888000.0,164572000.0,,,,,,,,,42366000.0,,197779000.0,67683000.0,,,16426000.0,0.0,,,1424153000.0,,-26830000.0,,,25024000.0,,1807659000.0,19216000.0,,-76503000.0,,,,,,853873000.0,,,,,0.0,-14224000.0,,,,,,,,,,,,,,,,681299000.0,340657000.0,,,-5855000.0,,,0.0,763000.0,,,,,,,,,,1897494000.0,-717638000.0,,,,,44004000.0,-706108000.0,,843782000.0,,,,,,,,167902000.0,,,,,,,,56046000.0,,,,,,,-136235000.0,,,,,1147412000.0,,,445000.0,,1224403000.0,163065000.0,690808000.0,125564000.0,142878000.0,,1418002000.0,1.22,,,723665000.0,,,66824000.0,1549890000.0,,,,,,,,,,,,,,,,,,,,,,,
1041292800,284489000.0,,3596743000.0,,17158000.0,0.0,0.0,,501129000.0,793000000.0,793000000.0,,,2298164000.0,1277453000.0,501129000.0,,443629000.0,860800000.0,,,,1982879000.0,997154000.0,,101942000.0,84201000.0,519112000.0,1277453000.0,-829572000.0,84201000.0,1231612000.0,,179773000.0,3596743000.0,280062000.0,,0.0,84201000.0,,678008000.0,-6620000.0,186996000.0,,,,,589283000.0,,549510000.0,616710000.0,27427000.0,,179773000.0,,,997154000.0,26595000.0,0.0,50185000.0,,146700000.0,146700000.0,-37862000.0,,,26442000.0,4.46,1613864000.0,18687000.0,-64034000.0,56525000.0,17158000.0,621054000.0,18687000.0,1126000.0,855324000.0,156660000.0,0.0,,,,0.0,64639000.0,,68972000.0,,1298579000.0,0.0,,,1585111000.0,284489000.0,,33712000.0,4.39,-12134000.0,,,589283000.0,342676000.0,,718002000.0,1126000.0,63723000.0,,0.0,763000.0,-6511000.0,,,,0.0,,-111934000.0,,0.0,1982879000.0,0.0,159140000.0,27427000.0,,678008000.0,45487000.0,-729787000.0,,855324000.0,763000.0,3285222000.0,4522336000.0,0.0,2298164000.0,,,189345000.0,,,1237114000.0,,,437576000.0,-125000000.0,48946000.0,186996000.0,64861000.0,,,-729787000.0,718002000.0,-156660000.0,,121142000.0,,284489000.0,1231612000.0,,,6514000.0,,1203476000.0,194522000.0,-37862000.0,129688000.0,162903000.0,,1298579000.0,,,,616710000.0,1613864000.0,-15215000.0,,1585111000.0,,,,,,,,,,,,,,,,,,,,,,,
1049068800,,,3712659000.0,,18525000.0,0.0,0.0,,,,789428000.0,,,2290977000.0,,540717000.0,,,809919000.0,,359956000.0,,,996264000.0,,,41640000.0,,,,41640000.0,,,196603000.0,,,,,41640000.0,0.62,761647000.0,480000.0,188311000.0,,,,,,,,,27427000.0,,196603000.0,67119000.0,,,13098000.0,0.0,,,1424153000.0,,-24664000.0,,,25049000.0,,1708355000.0,15353000.0,,23024000.0,,,,,,2064000.0,,,,,0.0,-83639000.0,,,,,,,,,,,,,-22961000.0,,,324708000.0,274796000.0,,,1742000.0,,,0.0,764000.0,,,,,,,,,,2004304000.0,0.0,,,,,23935000.0,-740510000.0,,851471000.0,,,,,,,,103242000.0,,,,,,,,-41900000.0,,,,1315000.0,,,-2064000.0,,,,,1273252000.0,,,1274000.0,,1084715000.0,26728000.0,-24664000.0,65575000.0,78193000.0,,1421682000.0,0.63,,,712091000.0,,,66355000.0,1591981000.0,,,,,,,,,,,,,,,,,,,,,,,
1056931200,,,3797286000.0,,21335000.0,0.0,0.0,,,,733844000.0,,,2300311000.0,,580118000.0,,,907078000.0,,,,,942175000.0,,,74985000.0,,1282684000.0,,74985000.0,,,210035000.0,,,,,74985000.0,1.12,803154000.0,-1059000.0,186996000.0,,,,,,,,,110904000.0,,210035000.0,66709000.0,,,14087000.0,0.0,,,146993000.0,,-44969000.0,,,26389000.0,,1717955000.0,15624000.0,,-5905000.0,,,,,,-20565000.0,,,,,0.0,-35370000.0,,,,,,,,,,,,,-4877000.0,,,664876000.0,340103000.0,,,2249000.0,,,0.0,765000.0,,,,,,,,,,2079331000.0,0.0,,,,,43101000.0,-763214000.0,,855010000.0,,,,,,,,156457000.0,,,,,,,,-77221000.0,,,,,,,20565000.0,,,,,1348237000.0,,,3044000.0,,1247181000.0,24404000.0,-44969000.0,118086000.0,130068000.0,,1496975000.0,1.14,,,775780000.0,,,65886000.0,1618224000.0,,,,,,,,,,,,,,,,,,,,,,,
