date,quarterlyCurrentAssets,annualCommonStockIssuance,annualFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,trailingCommonStockIssuance,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualOtherShortTermInvestments,annualAccountsPayable,annualTotalLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,quarterlyBasicAverageShares,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,annualOperatingIncome,annualEndCashPosition,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingEndCashPosition,annualNetOtherInvestingChanges,quarterlyTotalRevenue,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualPretaxIncome,annualCurrentDeferredRevenue,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyTotalAssets,annualCashDividendsPaid,annualOtherNonCurrentAssets,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualSellingGeneralAndAdministration,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,quarterlyDilutedEPS,annualStockholdersEquity,annualOtherNonCashItems,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyAccountsReceivable,annualTotalAssets,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualTaxProvision,annualDepreciationAndAmortization,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyOperatingExpense,trailingRepurchaseOfCapitalStock,quarterlyOtherIntangibleAssets,annualTotalNonCurrentAssets,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualNetPPE,annualOtherIncomeExpense,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualGrossProfit,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,quarterlyCapitalStock,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,annualBasicAverageShares,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGrossPPE,quarterlyCurrentDebt,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,annualBasicEPS,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyDilutedAverageShares,quarterlyNetOtherFinancingCharges,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualInvestingCashFlow,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyOperatingIncome,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyCommonStockIssuance,trailingCapitalExpenditure,trailingInterestExpense,quarterlyAccountsPayable,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingOperatingExpense,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyNetPPE,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyBasicEPS,quarterlyStockBasedCompensation,annualInventory,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualRepaymentOfDebt,annualCapitalStock,annualTotalRevenue,annualDilutedAverageShares,annualDilutedEPS,trailingChangeInWorkingCapital,annualInterestExpense,trailingChangeInInventory,quarterlyDeferredIncomeTax,annualIncomeTaxPayable,trailingPurchaseOfBusiness,annualGoodwill,quarterlyNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredTaxesLiabilities,quarterlyResearchAndDevelopment,annualDeferredIncomeTax,quarterlyTaxProvision,trailingBasicAverageShares,trailingOtherIncomeExpense,trailingSaleOfInvestment,trailingBasicEPS,trailingDeferredIncomeTax,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualChangeInInventory,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingTaxProvision,trailingChangeInAccountPayable,quarterlyGoodwill
1970-01-01 00:00:00.930700800,,,,,-13600000.0,,,,7500000.0,,,,,5400000.0,,,,,2200000.0,,27692308.0,,,,,,-14300000.0,,,,,,39300000.0,,,,,,,,-16700000.0,535600000.0,,,10800000.0,,,1208500000.0,,,,,10800000.0,10800000.0,,,,,0.39,,,,,,2700000.0,,,-30700000.0,,,,,,,,,,,,474700000.0,,,,490300000.0,0.0,,,-15900000.0,,,,,,,,,,,,,,,,,400000.0,,,,,-2900000.0,,,,-34600000.0,,,6200000.0,,19400000.0,,,,,27692308.0,2600000.0,,,,,,17900000.0,,,,,,55200000.0,6600000.0,,,,,,,,-5800000.0,,,,,,,1152700000.0,,,,,,0.39,,,62700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,,,,-13500000.0,,,,7900000.0,,,,,800000.0,,,,,2300000.0,,27948718.0,,,,,,-15200000.0,,,,,,40200000.0,,,,,,,,-34100000.0,572800000.0,,,10900000.0,,,1244900000.0,,,,,10900000.0,10900000.0,,,,,0.39,,,,,,11300000.0,,,-45200000.0,6900000.0,,,,,,,,,,,478500000.0,,,,526700000.0,-1200000.0,,,-16400000.0,,,,,,,,,,,,,,9000000.0,,300000.0,18400000.0,,,,,2600000.0,,,,-56500000.0,,,6500000.0,,20700000.0,,,,,27948718.0,-2200000.0,,,,,,22400000.0,,,,,,56600000.0,-2200000.0,,,,,,,,2800000.0,,,,,,,1189000000.0,,,,,,0.39,,,64500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,,43800000.0,-358168000.0,,-13597000.0,,,,11194000.0,,,613519000.0,0.0,-4531000.0,,13200000.0,,,2291000.0,6777000.0,,,,,82380000.0,26116000.0,-18553000.0,,,,,5996000.0,42600000.0,,26116000.0,,39895000.0,,,,-263468000.0,613519000.0,39895000.0,,8295000.0,,,1320501000.0,-53597000.0,,,,8295000.0,8295000.0,9091000.0,,,553516000.0,,472929000.0,4169000.0,-49171000.0,,-18553000.0,-9404000.0,,,-55195000.0,26116000.0,,1320501000.0,13456000.0,,,33794000.0,39895000.0,,,13456000.0,472929000.0,,,,553516000.0,12900000.0,,,125420000.0,,,,,,1235811000.0,,,26116000.0,84635000.0,,116174000.0,26116000.0,6900000.0,26116000.0,278000.0,-1167000.0,,27701495.0,,,-8200000.0,1410238000.0,,-174427000.0,-289803000.0,1.44,,7909000.0,,48033000.0,,,,6443000.0,,-47632000.0,,77320000.0,,,1410238000.0,26335000.0,,,-192795000.0,-442803000.0,-174427000.0,-82820000.0,19273000.0,,,,,,,,11377000.0,,,,-10800000.0,,,1235811000.0,,127833000.0,-49132000.0,,,,,,-71626000.0,19673000.0,,-22867000.0,278000.0,159700000.0,27727303.0,1.44,,26309000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,,,,-13457000.0,,,,9323000.0,,,,,6308000.0,,,,,2632000.0,,27228497.0,,,,,,-20776000.0,,,,,,43764000.0,,,,,,,,-26343000.0,683730000.0,,,9578000.0,,,1346759000.0,,,,,9578000.0,9578000.0,,,,,0.35,,,,,,2196000.0,,-298000.0,-38506000.0,9301000.0,,,13513000.0,,,,,,,,437460000.0,,,,625342000.0,-217000.0,,,20891000.0,,,,,,,,,,,,,9301000.0,26116000.0,9301000.0,262000.0,-1174000.0,,,,,-6518000.0,,,-182453000.0,-40702000.0,,,7828000.0,,7332000.0,,,,,27228887.0,-1270000.0,,,-41267000.0,,1455825000.0,14359000.0,,,,,,22873000.0,-16815000.0,,,,,,,,-10850000.0,,,,,,,1273372000.0,,,,,,0.35,,,32196000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,,,,-13511000.0,,,,9645000.0,,,,,-2344000.0,,,,,2555000.0,,26258821.0,,,,,,-19877000.0,,,,,,45360000.0,,,,,,,,-22965000.0,531669000.0,,,12804000.0,,,1423063000.0,,,,,12804000.0,12804000.0,,,,,0.49,,,,,,-135018000.0,,4249000.0,-68022000.0,16518000.0,,,13591000.0,,,,,,,,665609000.0,,,,691034000.0,7112000.0,,,25971000.0,,,,,,,,,,,,,16518000.0,9301000.0,16518000.0,265000.0,-1196000.0,,,,,-4441000.0,,,-189410000.0,-46528000.0,,,9948000.0,,51676000.0,,,,,26348049.0,-517000.0,,,12000.0,,1467565000.0,23563000.0,,,,,,19389000.0,7217000.0,,,,,,,,3459000.0,,,,,,,1278155000.0,,,,,,0.49,,,29034000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,,,,-13591000.0,,,,9941000.0,,,,,-5531000.0,,,,,2890000.0,,26455400.0,,,,,,-16102000.0,,,,,,47221000.0,,,,,,,,-28146000.0,743097000.0,,,15679000.0,,,1414052000.0,,,,,15679000.0,15679000.0,,,,,0.59,,,,,,-48896000.0,,7316000.0,35452000.0,12801000.0,,,13591000.0,,,,,,,,443948000.0,,,,673556000.0,1511000.0,,,30310000.0,,,,,,,,,,,,,12801000.0,16518000.0,12801000.0,265000.0,-50051000.0,,,,,-3692000.0,,,-194563000.0,-49680000.0,,,10024000.0,,-60703000.0,,,,,26696985.0,-29619000.0,,,-15000.0,,1449457000.0,21534000.0,,,,,,16911000.0,-3717000.0,,,,,,,,1445000.0,,,,,,,1254894000.0,,,,,,0.59,,,26852000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,,0.0,-108281000.0,,-13591000.0,,,,13468000.0,,,789010000.0,,12779000.0,,6913000.0,,,3037000.0,-26426000.0,,,,,95293000.0,17600000.0,-19230000.0,,,,,-228370000.0,50769000.0,,17600000.0,,46846000.0,,,,-30827000.0,789010000.0,46846000.0,,8786000.0,,,1457169000.0,-54150000.0,,,,8786000.0,8786000.0,11114000.0,,,723688000.0,,441425000.0,11212000.0,-41266000.0,,-19230000.0,-46652000.0,,,-46655000.0,17600000.0,,1457169000.0,13601000.0,,,42377000.0,46846000.0,,,13601000.0,441425000.0,,,,723688000.0,-1493000.0,,,14648000.0,,,,,,1291145000.0,,,17600000.0,74009000.0,,137670000.0,17600000.0,12801000.0,17600000.0,265000.0,3688000.0,,26598926.0,,,-7497000.0,1496477000.0,,-205332000.0,-45380000.0,1.76,,11309000.0,,36901000.0,,,,26116000.0,,356000.0,,91820000.0,4000.0,,1496477000.0,14553000.0,,,-117731000.0,-182290000.0,-205332000.0,36121000.0,4799000.0,,,,,,,,-20480000.0,,,,-22148000.0,,,1291145000.0,,35206000.0,-31050000.0,,,,,,49589000.0,-8516000.0,,-48733000.0,265000.0,187113000.0,26754984.0,1.75,,39109000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,,,,-13601000.0,,,,13981000.0,,,,,5980000.0,,,,,3354000.0,,26713078.0,,,,,,-25751000.0,,,,,,50367000.0,,,,,,,,4591000.0,787725000.0,,,6426000.0,,,1444475000.0,,,,,6426000.0,7818000.0,,,,,0.24,,,,,,-30597000.0,,,-27377000.0,19669000.0,,,14523000.0,,,,,,,,439102000.0,,,,702541000.0,14506000.0,,,27709000.0,,,,,,,,,,,,,19669000.0,17600000.0,19669000.0,270000.0,-30429000.0,,,,,-3050000.0,,,-215176000.0,-30597000.0,,,10791000.0,,-5742000.0,,,,,26971289.0,28099000.0,-5494000.0,,0.0,,1559766000.0,35188000.0,,,,,,22658000.0,2069000.0,,,907000.0,,,,,8801000.0,,,,,,,1344590000.0,,,,,,0.24,,,36639000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,,,,-14524000.0,,,,13069000.0,,,,,-1060000.0,,,,,3034000.0,,27159582.0,,,,,,-23742000.0,,,,,,58234000.0,,,,,,,,-18533000.0,793361000.0,,,15097000.0,,,1453841000.0,,,,,15097000.0,15097000.0,,,,,0.55,,,,,,-33831000.0,,,-18785000.0,13898000.0,,,14558000.0,,,,,,,,445726000.0,,,,723947000.0,-15464000.0,,,28117000.0,,,,,,,,,,,,,13898000.0,19669000.0,13898000.0,273000.0,4723000.0,,,,,1001000.0,,,-224157000.0,-33831000.0,,,10612000.0,,-2284000.0,,,,,27380348.0,-588000.0,-5669000.0,,0.0,,1583957000.0,15298000.0,,,,,,30117000.0,-5771000.0,,,547000.0,,,,,-11808000.0,,,,,,,1359800000.0,,,,,,0.56,,,43186000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,,,,-14558000.0,,,,13227000.0,,,,,697000.0,,,,,2949000.0,,27359343.0,,,,,,-27623000.0,,,,,,51446000.0,,,,,,,,658000.0,800301000.0,,,9283000.0,,,1460722000.0,,,,,9283000.0,9283000.0,,,,,0.34,,,,,,-24204000.0,,,2362000.0,10718000.0,,,14634000.0,,,,,,,,444183000.0,,,,722688000.0,5230000.0,,,28025000.0,,,,,,,,,,,,,10718000.0,13898000.0,10718000.0,274000.0,4338000.0,,,,,-3575000.0,,,-232029000.0,-24204000.0,,,10657000.0,,-30404000.0,,,,,27586503.0,-24163000.0,-7454000.0,,0.0,,1581637000.0,24862000.0,,,,,,23421000.0,-3180000.0,,,3576000.0,,,,,1655000.0,,,,,,,1349608000.0,,,,,,0.34,,,36648000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,,5030000.0,-33270000.0,-5778000.0,-14634000.0,,,,13826000.0,,,799055000.0,,3018000.0,,14867000.0,,,3098000.0,4913000.0,,,,,98491000.0,16487000.0,-33163000.0,,,,,-138252000.0,49598000.0,,16487000.0,,39823000.0,,,,-19986000.0,799055000.0,38431000.0,,7625000.0,,,1457229000.0,-57317000.0,,,,7625000.0,7625000.0,12435000.0,,,714587000.0,,440628000.0,8635000.0,0.0,,-33163000.0,-49620000.0,,,-29606000.0,16487000.0,,1457229000.0,14634000.0,,,54103000.0,38431000.0,,,14634000.0,440628000.0,,,,714587000.0,10595000.0,,,27303000.0,,,,,,1359329000.0,4714000.0,,16487000.0,106082000.0,,152594000.0,16487000.0,10718000.0,16487000.0,274000.0,-5235000.0,,27167006.0,,,-4330000.0,1600994000.0,,-241665000.0,-50720000.0,1.41,,9619000.0,,4641000.0,,,,17600000.0,,-11749000.0,-5778000.0,111154000.0,0.0,,1600994000.0,30734000.0,,,-73406000.0,-139352000.0,-241665000.0,22295000.0,5769000.0,,,0.0,,,,,6265000.0,,,,-9954000.0,,,1359329000.0,,-33789000.0,-8401000.0,,,,,,36121000.0,-1113000.0,,-26603000.0,274000.0,209645000.0,27372951.0,1.4,,41679000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,,,,-14634000.0,,,,13604000.0,,,,,-529000.0,,,,,2968000.0,,27256206.0,,,,,,-33305000.0,,,,,,52635000.0,,,,,,,,-8104000.0,821249000.0,,,13507000.0,,,1506491000.0,,,,,13507000.0,13507000.0,,,,,0.49,,,,,,-29947000.0,,,-32136000.0,10432000.0,,,15163000.0,,,,,,,,458264000.0,,,,741186000.0,-3139000.0,,,27768000.0,,,,,-2189000.0,,,,,,,,10432000.0,16487000.0,10432000.0,275000.0,-189824000.0,,,,,-1600000.0,,,-248702000.0,-29947000.0,,,9359000.0,,4238000.0,,,,,27550482.0,-9075000.0,-3060000.0,,,,1661622000.0,21843000.0,,,,,,24867000.0,-6055000.0,,,1348000.0,,,,,-4739000.0,,,,,,,1412920000.0,,,,,,0.5,,,38471000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,,,,-15163000.0,,,,19510000.0,,,,,2682000.0,,,,,3648000.0,,27462651.0,,,,,,-42079000.0,,,,,,51265000.0,,,,,,,,-5784000.0,832946000.0,,,4957000.0,,,1510577000.0,,,,,4957000.0,4957000.0,,,,,0.18,,,,,,-21702000.0,,,-21702000.0,12663000.0,,,15891000.0,,,,,,,,452715000.0,,,,761302000.0,-7660000.0,,,34075000.0,,,,,0.0,,,,,,,,12663000.0,10432000.0,12663000.0,277000.0,-1884000.0,,,,,-3571000.0,,,-259676000.0,-21702000.0,,,8768000.0,,8015000.0,,,,,27804912.0,-30000.0,-4679000.0,,,,1678839000.0,15918000.0,,,,,,17190000.0,2231000.0,,,3092000.0,,,,,-11231000.0,,,,,,,1419163000.0,,,,,,0.18,,,36700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,,,,-15891000.0,,,,15723000.0,,,,,2555000.0,,,,,2966000.0,,27623168.0,,,,,,-48020000.0,,,,,,51052000.0,,,,,,,,-10124000.0,847099000.0,,,7885000.0,,,1518313000.0,,,,,7885000.0,7506000.0,,,,,0.28,,,,,,66787000.0,,,-23373000.0,9878000.0,,,15922000.0,,,,,,,,450191000.0,,,,773268000.0,3788000.0,,,30021000.0,,,,,-7569000.0,,,,,,,,9878000.0,12663000.0,9878000.0,278000.0,-14574000.0,,,,,-2948000.0,,,-270951000.0,-37127000.0,,,8966000.0,,-6415000.0,,,,,27839192.0,-2298000.0,-5251000.0,,,,1697580000.0,27003000.0,,,,,,21031000.0,-2785000.0,,,-192000.0,,,,,840000.0,,,,,,,1426629000.0,,,,,,0.29,,,36754000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,,4248000.0,-20056000.0,-5789000.0,-15921000.0,,,,15658000.0,,,845934000.0,,-2136000.0,,2986000.0,,,2975000.0,-14972000.0,,,,,82056000.0,15777000.0,-47629000.0,,,,,15138000.0,47518000.0,,15777000.0,,32060000.0,,,,3956000.0,845934000.0,40312000.0,,13963000.0,,,1506602000.0,-61609000.0,,,,13963000.0,6272000.0,12557000.0,,,762037000.0,,439971000.0,2572000.0,-11398000.0,,-47629000.0,0.0,,,13480000.0,15777000.0,,1506602000.0,15670000.0,,,64495000.0,40312000.0,,,15670000.0,439971000.0,,,,762037000.0,9997000.0,,,28276000.0,,,,,0.0,1407715000.0,896000.0,,15777000.0,95554000.0,,146551000.0,15777000.0,9878000.0,15777000.0,273000.0,-1932000.0,,27449676.0,,,-9839000.0,1686218000.0,,-278503000.0,-26834000.0,1.47,,8615000.0,,-38371000.0,,,-9758000.0,16487000.0,,179000.0,-5789000.0,120039000.0,,,1686218000.0,30790000.0,,,-63731000.0,-115610000.0,-278503000.0,19242000.0,5899000.0,,,0.0,,,,,158000.0,,,,-17958000.0,,,1407715000.0,,-32533000.0,-11224000.0,,,,,,34900000.0,-710000.0,,-208214000.0,273000.0,202095000.0,27722197.0,1.45,,35640000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,,,,-15670000.0,,,,14942000.0,,,,,3863000.0,,,,,3858000.0,,27221060.0,,,,,,-50384000.0,,,,,,54627000.0,,,,,,,,-4436000.0,854935000.0,,,10929000.0,,,1511197000.0,,,,,10929000.0,10929000.0,,,,,0.4,,,,,,,,,-22834000.0,7787000.0,,,15776000.0,,,,,,,,436761000.0,,,,776615000.0,-6189000.0,,,30893000.0,,,,,,,,,,,,,7787000.0,15777000.0,7787000.0,273000.0,-1984000.0,,,,,-5147000.0,,,-290365000.0,-22834000.0,,,7744000.0,,-3554000.0,,,,,27430042.0,-748000.0,-6372000.0,,-1714000.0,,1706969000.0,18398000.0,,,,,,23734000.0,-7990000.0,,,0.0,,,,,-11336000.0,,,,,,,1416604000.0,,,,,,0.4,,,38676000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,,,,-15694000.0,,,,14092000.0,,,,,-3623000.0,,,,,4011000.0,,27351392.0,,,,,,-50587000.0,,,,,,50081000.0,,,,,,,,-2957000.0,841747000.0,,,13360000.0,,,1497814000.0,,,,,13360000.0,9928000.0,,,,,0.49,,,,,,,,,6926000.0,6865000.0,,,15733000.0,,,,,,,,436692000.0,,,,765501000.0,-3119000.0,,,27714000.0,,,,,,,,,,,,,6865000.0,7787000.0,6865000.0,274000.0,-12062000.0,,,,,-567000.0,,,-297050000.0,-23097000.0,,,7585000.0,,-27988000.0,,,,,27544723.0,-1712000.0,-7416000.0,,0.0,,1698357000.0,20140000.0,,,,,,22367000.0,-922000.0,,,532000.0,,,,,-3686000.0,,,,,,,1401307000.0,,,,,,0.49,,,36459000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,,,,-15733000.0,,,,15243000.0,,,,,6773000.0,,,,,4825000.0,,27584345.0,,,,,,-44423000.0,,,,,,70052000.0,,,,,,,,24861000.0,830111000.0,,,20039000.0,,,1505973000.0,,,,,20039000.0,20043000.0,,,,,0.72,,,,,,-18942000.0,,36000.0,-14889000.0,16078000.0,,,15960000.0,,,,,,,,455219000.0,,,,750839000.0,4071000.0,,,34739000.0,,,,,,,,,,,,,16078000.0,6865000.0,16078000.0,280000.0,-102739000.0,,,,,-2323000.0,,,-308640000.0,-18942000.0,,,8869000.0,,-19701000.0,,,,,27800542.0,-32880000.0,-5922000.0,,0.0,,1707220000.0,43803000.0,,,,,,35313000.0,9213000.0,,,10574000.0,,,,,1748000.0,,,,,,,1398580000.0,,,,,,0.73,,,50556000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,,13452000.0,11031000.0,-4358000.0,-15960000.0,,,,15554000.0,,,838226000.0,,-596000.0,,-8021000.0,,,6446000.0,-22445000.0,,,,,99878000.0,9892000.0,-53449000.0,,,,,0.0,53841000.0,,9892000.0,,45673000.0,,,,-6437000.0,838226000.0,49612000.0,,4938000.0,,,1512635000.0,-63057000.0,,,,5287000.0,5287000.0,19140000.0,,,761048000.0,,489870000.0,6417000.0,-36714000.0,,-53449000.0,0.0,,66000.0,-20042000.0,9892000.0,,1512635000.0,16369000.0,,,59831000.0,49263000.0,,,16369000.0,489870000.0,,,,761048000.0,-2784000.0,,,34684000.0,,,,,,1404914000.0,196000.0,,9892000.0,95946000.0,,159709000.0,9892000.0,16078000.0,9892000.0,38719000.0,8456000.0,,27526684.0,,,-6387000.0,1726286000.0,,-321372000.0,-20042000.0,1.79,,9242000.0,,251000.0,,,,15777000.0,,33219000.0,-4358000.0,127908000.0,-35000000.0,,1726286000.0,13605000.0,,,-50839000.0,-84915000.0,-321372000.0,19157000.0,-6186000.0,,,2346000.0,,,,,-9171000.0,,,,-14424000.0,,,1404914000.0,,-50992000.0,-2121000.0,,,,,,34711000.0,-5885000.0,,-108329000.0,38719000.0,227786000.0,27737791.0,1.78,,33385000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,,,,-16752000.0,,,,15111000.0,,,,,2836000.0,,,,,7249000.0,,28116679.0,,,,,,-61487000.0,,,,,,54574000.0,,,,,,,,9295000.0,844011000.0,,,5984000.0,,,1509365000.0,,,,,6769000.0,7222000.0,,,,,0.21,,,,,,,,307000.0,-9497000.0,6730000.0,,,16477000.0,,,,,,,,482286000.0,,,,767294000.0,-1457000.0,,,35051000.0,,,,,,,,,,,,,6730000.0,9892000.0,6730000.0,38720000.0,-108972000.0,,,,,-4467000.0,,,-329409000.0,-9497000.0,,,9210000.0,,-12457000.0,,,,,28303236.0,-1474000.0,-4467000.0,,-1270000.0,,1730155000.0,18792000.0,,,,,,19523000.0,-3162000.0,,,793000.0,,,,,-5924000.0,,,,,,,1400746000.0,,,,,,0.21,,,34634000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,,,-16860000.0,,,,15391000.0,,,,,2297000.0,,,,,5026000.0,,28220130.0,,,,,,-67689000.0,,,,,,54475000.0,,,,,,,,9048000.0,827621000.0,,,7854000.0,,,1489478000.0,,,,,8639000.0,8436000.0,,,,,0.28,,,,,,,,78000.0,3679000.0,7444000.0,,,16478000.0,,,,,,,,480258000.0,,,,754806000.0,-1491000.0,,,33424000.0,,,,,,,,,,,,,7444000.0,6730000.0,7444000.0,38709000.0,82512000.0,,,,,-744000.0,,,-341874000.0,-15044000.0,,,9148000.0,,-27057000.0,,,,,28361707.0,-92704000.0,-1311000.0,,-5000.0,,1723994000.0,24092000.0,,,,,,21051000.0,714000.0,,,0.0,,,,,-2235000.0,,,,,,,1382120000.0,,,,,,0.28,,,36442000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,,,,-16862000.0,,,,15679000.0,,,,,-4494000.0,,,,,9399000.0,,28271214.0,,,,,,-71456000.0,,,,,,55045000.0,,,,,,,,16300000.0,820293000.0,,,10357000.0,,,1479379000.0,,,,,11142000.0,5497000.0,,,,,0.36,,,,,,-18684000.0,,77000.0,-3968000.0,3652000.0,,,16498000.0,,,,,,,,479345000.0,,,,730932000.0,16040000.0,,,37084000.0,,,,,,,,,,,,,3652000.0,7444000.0,3652000.0,38711000.0,-119874000.0,,,,,-3382000.0,,,-353025000.0,-18684000.0,,,9540000.0,,-34808000.0,,,,,28439665.0,101122000.0,-1067000.0,,0.0,,1730705000.0,34984000.0,,,,,,17961000.0,-3792000.0,,,806000.0,,,,,12658000.0,,,,,,,1377680000.0,,,,,,0.37,,,33640000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
