date,annualOtherCurrentAssets,trailingChangeInAccountPayable,annualCostOfRevenue,trailingOperatingIncome,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualAccountsPayable,annualChangeInAccountPayable,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyCashDividendsPaid,trailingCommonStockIssuance,quarterlyCurrentLiabilities,annualEndCashPosition,quarterlyCurrentAssets,trailingFreeCashFlow,annualTaxProvision,quarterlyRetainedEarnings,trailingEndCashPosition,trailingTaxProvision,quarterlyDepreciationAndAmortization,annualBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingIncome,quarterlyDilutedAverageShares,annualChangeInWorkingCapital,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyTotalAssets,quarterlyBasicEPS,annualFreeCashFlow,annualNetIncome,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualLongTermDebt,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingPretaxIncome,annualTotalAssets,annualDilutedEPS,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeCommonStockholders,annualStockholdersEquity,quarterlyStockholdersEquity,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyInvestingCashFlow,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyOtherIncomeExpense,quarterlyGrossProfit,quarterlyInventory,quarterlyEndCashPosition,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyOperatingExpense,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualCapitalStock,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyDilutedEPS,annualCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,annualInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualCurrentLiabilities,annualGrossProfit,annualNetPPE,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualTotalNonCurrentAssets,annualEbitda,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualOtherNonCashItems,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,annualGrossPPE,quarterlyCurrentDebt,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualBeginningCashPosition,annualPurchaseOfInvestment,trailingInvestingCashFlow,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,annualInterestExpense,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,annualDeferredIncomeTax,annualPretaxIncome,quarterlySaleOfInvestment,trailingBeginningCashPosition,trailingChangesInAccountReceivables,annualInvestingCashFlow,trailingCashDividendsPaid,trailingInterestExpense,quarterlyGrossPPE,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,trailingOperatingExpense,quarterlyResearchAndDevelopment,trailingChangeInCashSupplementalAsReported,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,annualBasicAverageShares,quarterlyEbitda,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,trailingGrossProfit,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualTotalRevenue,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,annualGoodwill,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInvestmentsAndAdvances,annualIncomeTaxPayable,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingSellingGeneralAndAdministration,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,quarterlyStockBasedCompensation,quarterlyOtherIntangibleAssets,trailingStockBasedCompensation,annualOtherIntangibleAssets,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,quarterlyGoodwill,trailingBasicEPS
1970-01-01 00:00:00.686188800,,,,,,,,,,,,,,,,,,,,,,,,,,,1666667.0,,,,,,21900000.0,21900000.0,,0.18,,,,300000.0,,,,,,,,,1666667.0,300000.0,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,,,,,,,,,,,,,,,,,,,,,,,,1.12,,88000000.0,,,1900000.0,,,,22700000.0,22700000.0,,,,1900000.0,,500000.0,,,,,,,,,,500000.0,500000.0,,,1.12,,,,,,,,,,1800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88000000.0,,,,,,,,,,1607143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607143.0,22700000.0,,,,,,,,,88000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,,,,,,,,,,,,,,,,,,,,,,,,,,,1818182.0,,,,,,22800000.0,22800000.0,,0.33,,,,600000.0,,,,,,,,,1818182.0,600000.0,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,,,,,,34300000.0,34300000.0,,0.2,,,,800000.0,,,,,,,,,4000000.0,900000.0,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,,,,,,33800000.0,33800000.0,,0.2,,,,800000.0,,,,,,,,,4000000.0,900000.0,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,,,,,,,,,,,,,,,,,,,,,,,,1.5,,146900000.0,,,6600000.0,,,,39200000.0,39200000.0,,,,6600000.0,,2500000.0,,,,,,,,,,2700000.0,2700000.0,,,1.5,,,,,,,,,,6200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146900000.0,,,,,,,,,,4157303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4157303.0,39200000.0,,,,,,,,,146900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,,,,,,,,,,,,,,,,,,,,,,,,,,,4137931.0,,,,,,40200000.0,40200000.0,,0.58,,,,2400000.0,,,,,,,,,4137931.0,2400000.0,2400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,,,,,,,,,,,,,,,,,,,,,,,,,,,3823529.0,,,,,,35000000.0,35000000.0,,0.34,,,,1300000.0,,,,,,,,,3823529.0,1400000.0,1400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,,,,,,,,,,,,,,,,,,,,,,,,,,,3870968.0,,,,,,36700000.0,36700000.0,,0.31,,,,1200000.0,,,,,,,,,3870968.0,1300000.0,1300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,,,,,,,,,,,,,,,,,,,,,,,,1.75,,151600000.0,,,7600000.0,,,,39700000.0,39700000.0,,,,7600000.0,,2000000.0,,,,,,,,,,2200000.0,2200000.0,,,1.72,,,,,,,,,,7300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151600000.0,,,,,,,,,,4244186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4171429.0,39700000.0,,,,,,,,,151600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.765072000,,,,,2100000.0,,,,,,,,-1400000.0,,29700000.0,,23600000.0,,,25200000.0,,,,,,,4246575.0,,,,,,43200000.0,6200000.0,203100000.0,0.73,,,179500000.0,3100000.0,,,,141800000.0,3500000.0,,,,4246575.0,3200000.0,3200000.0,,,,2400000.0,,,,,,,61300000.0,22200000.0,,,0.0,6300000.0,16900000.0,-1400000.0,,,100000.0,21000000.0,1800000.0,2500000.0,,,,700000.0,14800000.0,43400000.0,,,55600000.0,2500000.0,2500000.0,,,,,0.73,,,,,,1700000.0,4900000.0,118100000.0,,,,1700000.0,,,,35100000.0,,-1400000.0,,1400000.0,,,,-2700000.0,,,9200000.0,,,0.0,0.0,-54800000.0,,,,,,4900000.0,,,800000.0,,,,,,,,,172900000.0,,,,,-100000.0,12800000.0,,-500000.0,,,,,,9200000.0,300000.0,,8100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,,,,,1800000.0,,,,,,,,-1300000.0,,27600000.0,,20700000.0,,,25100000.0,,,,,,,4137931.0,,,,,,36100000.0,3400000.0,200800000.0,0.29,,,180100000.0,1200000.0,,,,139400000.0,2600000.0,,,109700000.0,4137931.0,1300000.0,1300000.0,,,,3400000.0,,,,,,,61400000.0,20100000.0,,,0.0,6100000.0,13600000.0,-2200000.0,,,-100000.0,16000000.0,2100000.0,1600000.0,,,,-300000.0,12600000.0,43200000.0,,,55500000.0,1600000.0,1600000.0,,,,,0.29,,,,,,600000.0,1900000.0,118600000.0,,,,2500000.0,,,,35300000.0,,-2200000.0,,1400000.0,,,,-3400000.0,,,7100000.0,,,0.0,100000.0,-56000000.0,,,,,,4800000.0,,,-900000.0,,,,,,,,,174600000.0,,,,,,12900000.0,,1400000.0,,,,,,7100000.0,200000.0,,5300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,,,,,1800000.0,,,,,,,,-1400000.0,,33200000.0,,19600000.0,,,25200000.0,,,,,,,4117647.0,,,,,,35900000.0,3800000.0,201500000.0,0.34,,,181900000.0,1400000.0,,,,139600000.0,600000.0,,,104300000.0,4117647.0,1500000.0,1500000.0,,,,1400000.0,,,,,,,61900000.0,20000000.0,,,0.0,6500000.0,13700000.0,-3500000.0,,,-200000.0,15900000.0,2300000.0,2200000.0,,,,-100000.0,12100000.0,43100000.0,,,50400000.0,2200000.0,2200000.0,,,,,0.34,,,,,,700000.0,2200000.0,120700000.0,,,,1600000.0,,,,35600000.0,,-3500000.0,,1400000.0,,,,-100000.0,,,13100000.0,,,0.0,0.0,-56700000.0,,,,,,4100000.0,,,600000.0,,,,,,,,,177400000.0,,,,,,12100000.0,0.0,600000.0,,,,,,13100000.0,500000.0,,5700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,2700000.0,,82700000.0,,2000000.0,,12500000.0,,,,,,-1400000.0,,19500000.0,3800000.0,21900000.0,,4100000.0,27200000.0,,,,1.83,,17800000.0,,-400000.0,8000000.0,0.0,3800000.0,140400000.0,38300000.0,4600000.0,204500000.0,,7100000.0,8000000.0,182600000.0,1900000.0,800000.0,,52900000.0,140400000.0,400000.0,65300000.0,-5500000.0,119000000.0,,2000000.0,2000000.0,,204500000.0,1.83,2700000.0,,-100000.0,0.0,21900000.0,,64100000.0,64100000.0,20300000.0,7700000.0,,0.0,6100000.0,13300000.0,-2100000.0,,1100000.0,-100000.0,18000000.0,2100000.0,3800000.0,6100000.0,27200000.0,,100000.0,13400000.0,43100000.0,13300000.0,,65300000.0,3800000.0,3800000.0,16300000.0,35900000.0,,,,3800000.0,-5100000.0,2100000.0,,,1000000.0,3000000.0,121700000.0,19500000.0,70700000.0,121700000.0,2200000.0,,182600000.0,25400000.0,35900000.0,100000.0,-2100000.0,,1500000.0,7700000.0,119000000.0,,1100000.0,4264706.0,178900000.0,800000.0,400000.0,,0.0,0.0,-57200000.0,,1700000.0,,,,2500000.0,5800000.0,,1600000.0,300000.0,12100000.0,,,,-9200000.0,,,178900000.0,-57200000.0,43100000.0,,,,12500000.0,0.0,-1900000.0,,,,,,-100000.0,100000.0,4234062.0,6500000.0,,-100000.0,0.0,2100000.0,-9200000.0,,,,153400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,,,,,2000000.0,,,,,,,,-1400000.0,,21300000.0,,23700000.0,,,27100000.0,,,,,,,4193548.0,,,,,,41000000.0,5700000.0,204800000.0,0.62,,,181100000.0,2600000.0,,,,140500000.0,3700000.0,,,,4193548.0,2700000.0,2700000.0,,,,1400000.0,,,,,,,64300000.0,21400000.0,,,0.0,7700000.0,14500000.0,-300000.0,,,-100000.0,19600000.0,1500000.0,6300000.0,,,,600000.0,13900000.0,43100000.0,,,63500000.0,6300000.0,6300000.0,,,,,0.62,,,,,,1500000.0,4200000.0,120300000.0,,,,3800000.0,,,,36000000.0,,-2300000.0,,1600000.0,,,,-3100000.0,,,700000.0,,,0.0,0.0,-57500000.0,,,,,,6000000.0,,,2500000.0,,,,,,,,,177800000.0,,,,,,11400000.0,-100000.0,1100000.0,,,,,,700000.0,300000.0,,7700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,,,,,1900000.0,,,,,,,,-1500000.0,,18800000.0,,19900000.0,,,27200000.0,,,,,,,4117647.0,,,,,,37700000.0,3800000.0,202400000.0,0.34,,,182500000.0,1400000.0,,,,137700000.0,-2800000.0,,,117100000.0,4117647.0,1500000.0,1500000.0,,,,2700000.0,,,,,,,64700000.0,23100000.0,,,0.0,6000000.0,13000000.0,-4100000.0,,,100000.0,14600000.0,2000000.0,2200000.0,,,,-500000.0,10800000.0,42900000.0,,,63500000.0,2200000.0,2200000.0,,,,,0.34,,,,,,800000.0,2300000.0,123000000.0,,,,6300000.0,,,,36300000.0,,-4100000.0,,1500000.0,,,,-1400000.0,,,600000.0,,,0.0,-100000.0,-58500000.0,,,,,,1300000.0,,,-4100000.0,,,,,,,,,181500000.0,,,,,,10700000.0,0.0,-2300000.0,,,,,,600000.0,200000.0,,5700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,,,,,2000000.0,,,,,,,,-1400000.0,,21600000.0,,22300000.0,,,27500000.0,,,,,,,4250000.0,,,,,,37800000.0,4100000.0,205900000.0,0.4,,,183600000.0,1700000.0,,,,140500000.0,2500000.0,,,117200000.0,4250000.0,1800000.0,1800000.0,,,,1900000.0,,,,,,,65400000.0,23400000.0,,,0.0,7000000.0,14200000.0,-3600000.0,,,100000.0,14400000.0,2600000.0,3600000.0,,,,-600000.0,10300000.0,42800000.0,,,63500000.0,3600000.0,3600000.0,,,,,0.4,,,,,,700000.0,2500000.0,125000000.0,,,,2200000.0,,,,36500000.0,,-3600000.0,,1500000.0,,,,-1100000.0,,,700000.0,,,0.0,-100000.0,-59900000.0,,,,,,6100000.0,,,1400000.0,,,,,,,,,184900000.0,,,,,,12300000.0,0.0,2200000.0,,,,,,100000.0,300000.0,,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,3000000.0,,92500000.0,,1700000.0,,14600000.0,,,,,,-1500000.0,,25600000.0,3400000.0,23600000.0,,4100000.0,29800000.0,,,,1.88,,18300000.0,,300000.0,8400000.0,0.0,3400000.0,143800000.0,40000000.0,4800000.0,211700000.0,,2400000.0,8400000.0,188100000.0,2200000.0,4700000.0,,45800000.0,143800000.0,-1000000.0,62200000.0,-5800000.0,116400000.0,,2300000.0,2300000.0,,211700000.0,1.88,3000000.0,,-100000.0,100000.0,23600000.0,,67900000.0,67900000.0,22800000.0,8100000.0,,0.0,6100000.0,14900000.0,-4600000.0,,1100000.0,-300000.0,17200000.0,2300000.0,3400000.0,6100000.0,29800000.0,,300000.0,12400000.0,42500000.0,14900000.0,,62200000.0,3400000.0,3400000.0,17000000.0,36800000.0,,,,3400000.0,-4800000.0,2300000.0,,,1200000.0,3500000.0,129500000.0,25600000.0,64100000.0,129500000.0,3600000.0,,188100000.0,26000000.0,36800000.0,-200000.0,-4600000.0,,1000000.0,7600000.0,116400000.0,,800000.0,4338235.0,190200000.0,4700000.0,-200000.0,,2000000.0,100000.0,-60700000.0,,3800000.0,,,,3600000.0,5600000.0,,-200000.0,-300000.0,12500000.0,,,,-12600000.0,,,190200000.0,-60700000.0,42500000.0,,,-100000.0,14600000.0,0.0,-700000.0,,,,,,4700000.0,300000.0,4298752.0,6700000.0,,4700000.0,0.0,-400000.0,-14600000.0,,,,156600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,,,,,2100000.0,,,,,,,,-1500000.0,,28100000.0,,22000000.0,,,30000000.0,,,,,,,4305556.0,,,,,,44100000.0,6400000.0,214000000.0,0.72,,,192000000.0,3100000.0,,,,145500000.0,1000000.0,,,,4305556.0,3200000.0,3200000.0,,,,2100000.0,,,,,,,68500000.0,24200000.0,,,0.0,8300000.0,16000000.0,-5400000.0,,,0.0,19900000.0,1700000.0,2200000.0,,,,500000.0,13500000.0,42500000.0,,,62200000.0,2200000.0,2200000.0,,,,,0.72,,,,,,1800000.0,5000000.0,133300000.0,,,,3400000.0,,,,37100000.0,,-5400000.0,,1400000.0,,,,-2300000.0,,,3800000.0,,,0.0,-100000.0,-61900000.0,,,,,,6400000.0,,,-1200000.0,,,,,,,,,195200000.0,,,,,200000.0,14400000.0,,700000.0,,,,,,3800000.0,200000.0,,8500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,,,,,2000000.0,,,,,,,,-1500000.0,,32400000.0,,23700000.0,,,30100000.0,,,,,,,4285714.0,,,,,,40700000.0,3400000.0,218400000.0,0.35,,,194700000.0,1500000.0,,,,149500000.0,-2300000.0,,,115400000.0,4285714.0,1600000.0,1600000.0,,,,4600000.0,,,,,,,68900000.0,24800000.0,,,0.0,7400000.0,14400000.0,-4700000.0,,,600000.0,15900000.0,2200000.0,2500000.0,,,,-400000.0,12500000.0,42500000.0,,,62200000.0,2500000.0,2500000.0,,,,,0.35,,,,,,900000.0,2500000.0,136600000.0,,,,2200000.0,,,,37300000.0,,-4700000.0,,1500000.0,,,,2700000.0,,,8200000.0,,,0.0,0.0,-62200000.0,,,,,,2400000.0,,,300000.0,,,,,,,,,198800000.0,,,,,200000.0,15300000.0,,-1700000.0,,,,,,-100000.0,300000.0,,5400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,,,,,2200000.0,,,,,,,,-1400000.0,,39200000.0,,25600000.0,,,30100000.0,,,,,,,4242424.0,,,,,,42400000.0,3800000.0,223700000.0,0.33,,,198100000.0,1400000.0,,,,154500000.0,-3700000.0,,,113600000.0,4242424.0,1500000.0,1500000.0,,,,5900000.0,,,,,,,69200000.0,26700000.0,,,-100000.0,6900000.0,14300000.0,-4400000.0,,,0.0,15700000.0,2700000.0,2700000.0,,,,-500000.0,11900000.0,42400000.0,,,61000000.0,2700000.0,2700000.0,,,,,0.33,,,,,,700000.0,2200000.0,140500000.0,,,,2500000.0,,,,37600000.0,,-5200000.0,,1600000.0,,,,3100000.0,,,14100000.0,,,0.0,-100000.0,-63500000.0,,,,,,1500000.0,,,200000.0,,,,,,,,,204000000.0,,,,,0.0,16500000.0,0.0,-1500000.0,,,,,,14100000.0,400000.0,,6100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,9300000.0,,100900000.0,,2400000.0,,15100000.0,,,,,,-1600000.0,,44000000.0,2900000.0,31100000.0,,4600000.0,32500000.0,,,,1.94,,18900000.0,,-11700000.0,8700000.0,0.0,2900000.0,160200000.0,43700000.0,5500000.0,232100000.0,,-13200000.0,8700000.0,201000000.0,2300000.0,23700000.0,,51000000.0,160200000.0,-8200000.0,60900000.0,-6000000.0,114600000.0,,2400000.0,2400000.0,,232100000.0,1.94,9300000.0,,-100000.0,0.0,31100000.0,,71900000.0,71900000.0,25100000.0,8400000.0,,100000.0,5000000.0,16400000.0,-4000000.0,,1200000.0,0.0,18600000.0,2500000.0,2900000.0,5000000.0,32500000.0,,200000.0,13100000.0,42200000.0,16400000.0,,60900000.0,2900000.0,2900000.0,6200000.0,37900000.0,,,,2900000.0,11800000.0,2500000.0,,,1300000.0,3700000.0,143800000.0,44000000.0,69900000.0,143800000.0,2700000.0,,201000000.0,27500000.0,37900000.0,600000.0,-4100000.0,,1800000.0,8700000.0,114600000.0,,8300000.0,4357143.0,207600000.0,23700000.0,-200000.0,,0.0,0.0,-63800000.0,,3400000.0,,,,-4100000.0,6200000.0,,200000.0,500000.0,13300000.0,,,,-18500000.0,,,207600000.0,-63800000.0,42200000.0,,,100000.0,15100000.0,0.0,-9200000.0,,,,,,23700000.0,300000.0,4354297.0,7700000.0,,23700000.0,0.0,-500000.0,-19400000.0,,,,170800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,,,,,2200000.0,,,,,,,,-1500000.0,,45300000.0,,30000000.0,,,33900000.0,,,,,,,4307692.0,,,,,,45400000.0,6200000.0,231800000.0,0.65,,,201800000.0,2800000.0,,,,158200000.0,5900000.0,,,,4307692.0,2900000.0,2900000.0,,,,7200000.0,,,,,,,73600000.0,25500000.0,,,0.0,7500000.0,17700000.0,-2600000.0,,,0.0,19900000.0,1800000.0,3300000.0,,,,700000.0,13700000.0,42100000.0,,,57900000.0,3300000.0,3300000.0,,,,,0.65,,,,,,1600000.0,4500000.0,144600000.0,,,,2900000.0,,,,38100000.0,,-2600000.0,,1700000.0,,,,-5500000.0,,,22700000.0,,,0.0,-100000.0,-65500000.0,,,,,,8500000.0,,,400000.0,,,,,,,,,210100000.0,,,,,,14900000.0,,3200000.0,,,,,,22700000.0,200000.0,,8500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,,,,,2200000.0,,,,,,,,-1600000.0,,38600000.0,,27600000.0,,,32500000.0,,,,,,,4444444.0,,,,,,40600000.0,4300000.0,231300000.0,0.36,,,203700000.0,1600000.0,,,,158600000.0,1000000.0,,,118600000.0,4444444.0,1700000.0,1700000.0,,,,6800000.0,,,,,,,72700000.0,24600000.0,,,0.0,6000000.0,15700000.0,-3300000.0,,,0.0,16000000.0,2300000.0,2800000.0,,,,-500000.0,11700000.0,42100000.0,,,65400000.0,2800000.0,2800000.0,,,,,0.36,,,,,,800000.0,2500000.0,146200000.0,,,,3300000.0,,,,38500000.0,,-3300000.0,,1800000.0,,,,-1600000.0,,,14800000.0,,,-100000.0,-100000.0,-66800000.0,,,,,,4300000.0,,,-600000.0,,,,,,,,,213000000.0,,,,,,16100000.0,,0.0,,,,,,14800000.0,400000.0,,6500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,,,,,2200000.0,,,,,,,,-1500000.0,,43200000.0,,28200000.0,,,32400000.0,,,,,,,4375000.0,,,,,,40600000.0,4000000.0,234400000.0,0.32,,,206200000.0,1400000.0,,,,161500000.0,-1300000.0,,,116900000.0,4375000.0,1500000.0,1500000.0,,,,6700000.0,,,,,,,72900000.0,25400000.0,,,0.0,6400000.0,16600000.0,-3700000.0,,,-100000.0,15200000.0,2700000.0,2200000.0,,,,-400000.0,11200000.0,42100000.0,,,64100000.0,2200000.0,2200000.0,,,,,0.32,,,,,,700000.0,2200000.0,148100000.0,,,,2800000.0,,,,38700000.0,,-3700000.0,,1800000.0,,,,900000.0,,,18500000.0,,,100000.0,100000.0,-67400000.0,,,,,,2400000.0,,,-500000.0,,,,,,,,,215500000.0,,,,,100000.0,16500000.0,,-1600000.0,,,,,,100000.0,200000.0,,6200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
