,annualSellingGeneralAndAdministration,annualOtherNonCurrentAssets,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredRevenue,quarterlyAccountsPayable,annualInvestmentsAndAdvances,quarterlyOperatingIncome,annualBeginningCashPosition,annualNetIncomeContinuousOperations,annualBasicAverageShares,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualCapitalExpenditure,annualCashAndCashEquivalents,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualNetOtherFinancingCharges,trailingBeginningCashPosition,annualInterestExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualDilutedAverageShares,annualNetIncomeCommonStockholders,annualDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,annualCommonStockIssuance,annualFreeCashFlow,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockholdersEquity,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyAccumulatedDepreciation,quarterlyGoodwill,trailingNetIncomeCommonStockholders,quarterlySellingGeneralAndAdministration,annualRetainedEarnings,trailingTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares,annualBasicEPS,annualTotalAssets,annualTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualCashDividendsPaid,annualLongTermDebt,annualNetIncome,quarterlyOtherCurrentAssets,annualOtherNonCashItems,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,trailingSaleOfInvestment,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,annualStockholdersEquity,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyCapitalExpenditure,annualPurchaseOfBusiness,quarterlyBasicAverageShares,quarterlyLongTermDebt,quarterlyNetIncomeContinuousOperations,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,trailingPretaxIncome,quarterlyNetIncome,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyNetPPE,quarterlyBasicEPS,annualGoodwill,trailingNetIncome,quarterlyOtherIncomeExpense,quarterlyAccountsReceivable,trailingCashDividendsPaid,quarterlyTaxProvision,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualNetPPE,annualOtherIncomeExpense,quarterlyDilutedEPS,trailingRepaymentOfDebt,annualOperatingIncome,trailingChangeInWorkingCapital,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,annualCapitalStock,annualTotalRevenue,quarterlyFreeCashFlow,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingPurchaseOfInvestment,annualEndCashPosition,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingTotalRevenue,annualNonCurrentDeferredRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualPretaxIncome,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingCapitalExpenditure,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualAccountsPayable,trailingInvestingCashFlow,quarterlySaleOfInvestment,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,annualCurrentDeferredRevenue,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingResearchAndDevelopment,quarterlyCurrentAccruedExpenses,trailingCommonStockIssuance,annualCostOfRevenue,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualGrossProfit,annualStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,annualDeferredIncomeTax,quarterlyChangeInInventory,annualInventory,quarterlyDepreciationAndAmortization,trailingRepurchaseOfCapitalStock,annualIncomeTaxPayable,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingGrossProfit,trailingDilutedEPS,annualCashFlowFromContinuingFinancingActivities,annualGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,annualChangeInInventory,trailingBasicEPS,quarterlyInventory,quarterlyEbitda,quarterlyIncomeTaxPayable,trailingOperatingExpense,annualChangesInAccountReceivables,trailingDilutedAverageShares,trailingChangeInInventory,trailingCostOfRevenue,trailingInterestExpense,quarterlyGrossProfit,trailingDeferredIncomeTax,quarterlyCostOfRevenue,annualCurrentAccruedExpenses,quarterlyChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDeferredIncomeTax,quarterlyResearchAndDevelopment,annualOperatingExpense,trailingBasicAverageShares,trailingOperatingIncome,quarterlyCurrentDeferredRevenue,quarterlyChangeInAccountPayable,quarterlyOtherNonCashItems,annualEbitda,quarterlyOperatingExpense
1372550400,,,8947000000.0,,623519000000.0,3219000000.0,12212000000.0,,3788000000.0,,,,50903000000.0,,,,-16516000000.0,28599000000.0,,,,,,,,,,,,,,,21888000000.0,-371000000.0,27662000000.0,,,-356000000.0,49153000000.0,3814000000.0,595857000000.0,96306000000.0,,1006000000.0,,962000000.0,,6078000000.0,,,6426000000.0,,,,,,,,,,0.0,,40033000000.0,,,,,,,423542000000.0,,,,2822000000.0,,,-497000000.0,,,15688000000.0,3288000000.0,,204531000000.0,,3239000000.0,,15775000000.0,8947000000.0,,,,247000000.0,62467000000.0,,526000000.0,1625000000.0,8836000000.0,161520000000.0,,,,,,,770000000.0,,,,,,,,,,,,15278000000.0,,,,,3239000000.0,,,721207000000.0,672054000000.0,,,188458000000.0,26938000000.0,,26974000000.0,9062000000.0,,,,,,53767000000.0,,,-68741000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,,9101000000.0,,639059000000.0,3272000000.0,12497000000.0,,3495000000.0,,,,45560000000.0,,,,-19691000000.0,19984000000.0,,,,,,,,,,,,,,,24506000000.0,0.0,28995000000.0,,,-4052000000.0,42515000000.0,3508000000.0,610064000000.0,100837000000.0,,1011000000.0,,962000000.0,,5970000000.0,,,6324000000.0,9024137931.0,,,,,0.0,,,,0.0,,34610000000.0,,,,,,,446944000000.0,,,,5953000000.0,,,-601000000.0,,9024137931.0,15688000000.0,2656000000.0,,208641000000.0,,2617000000.0,,9182000000.0,9101000000.0,0.29,,,276000000.0,64551000000.0,,852000000.0,-8615000000.0,9325000000.0,181029000000.0,,,,,,,793000000.0,,,0.29,,,,,,,,,8581000000.0,,,,,2617000000.0,,,741349000000.0,698834000000.0,,,200462000000.0,19433000000.0,,28599000000.0,9062000000.0,,,,,,34343000000.0,,,-52675000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,24912000000.0,198572000000.0,10065000000.0,,623147000000.0,4886000000.0,14822000000.0,443368000000.0,1485000000.0,24990000000.0,9395000000.0,9079411765.0,43509000000.0,,-3676000000.0,16561000000.0,22131000000.0,19335000000.0,-24908000000.0,,,32859000000.0,,9079411765.0,9261000000.0,1.02,593298000000.0,,,41438000000.0,175489000000.0,966000000.0,25294000000.0,-7000000.0,29849000000.0,,623147000000.0,-848000000.0,32859000000.0,1478000000.0,593298000000.0,98968000000.0,,1021000000.0,,962000000.0,,6916000000.0,25294000000.0,,12742000000.0,,1.02,723533000000.0,2519000000.0,,-1000000.0,-5671000000.0,15688000000.0,9261000000.0,0.0,-1043000000.0,35053000000.0,0.0,690674000000.0,,,176995000000.0,1021000000.0,443368000000.0,,98968000000.0,,-29172000000.0,-190203000000.0,66471000000.0,-1243000000.0,-389000000.0,,15688000000.0,1193000000.0,1340000000.0,198572000000.0,,1180000000.0,-20010000000.0,7287000000.0,10065000000.0,,962000000.0,,456000000.0,66471000000.0,,285000000.0,-649000000.0,10119000000.0,175489000000.0,,45114000000.0,,3128000000.0,29849000000.0,192050000000.0,966000000.0,10065000000.0,1219000000.0,,,11868000000.0,,,35053000000.0,-2000000.0,9062000000.0,193137000000.0,6044000000.0,10119000000.0,-5655000000.0,32093000000.0,,1180000000.0,,19335000000.0,723533000000.0,690674000000.0,,4886000000.0,192050000000.0,16561000000.0,11914000000.0,19984000000.0,9062000000.0,,10065000000.0,,14822000000.0,,57679000000.0,,,-33514000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,,10259000000.0,,675683000000.0,3706000000.0,14714000000.0,,4425000000.0,,,,63720000000.0,,,,-37867000000.0,26006000000.0,,,,,,,,,,,,,,,28505000000.0,,33727000000.0,,,-252000000.0,42249000000.0,4438000000.0,641956000000.0,103245000000.0,,1027000000.0,,962000000.0,,6216000000.0,,,7989000000.0,9174285714.0,,,,,,,,,0.0,,33563000000.0,,,,,,,467851000000.0,,,,23018000000.0,,,-795000000.0,,9174285714.0,19683000000.0,3262000000.0,,221702000000.0,,3211000000.0,,17738000000.0,10259000000.0,0.35,,,456000000.0,79286000000.0,,1176000000.0,6671000000.0,11098000000.0,188320000000.0,,,,,,,913000000.0,,,0.35,,,,,,,,,16943000000.0,,,,,3211000000.0,,,780414000000.0,738165000000.0,,,211646000000.0,23326000000.0,,19335000000.0,9062000000.0,,,,,,40164000000.0,,,-76177000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,,10320000000.0,,713523000000.0,3444000000.0,15530000000.0,,4689000000.0,,,,50425000000.0,,,,-28534000000.0,23798000000.0,,,,,,,,,,,,,,,28517000000.0,,34085000000.0,,,-412000000.0,43734000000.0,4741000000.0,679438000000.0,106341000000.0,,1035000000.0,,962000000.0,,6736000000.0,,,8035000000.0,,,,,,,,,,0.0,,58867000000.0,,,,,,,492247000000.0,,,,20521000000.0,,,-446000000.0,,,187000000.0,3697000000.0,,251181000000.0,,3637000000.0,,6210000000.0,10320000000.0,,,,351000000.0,83351000000.0,,1044000000.0,-2208000000.0,11360000000.0,177163000000.0,,,,,,,899000000.0,,,,,,,,,,,,5764000000.0,,,,,3637000000.0,,,821391000000.0,777657000000.0,,,199707000000.0,22544000000.0,,26006000000.0,9062000000.0,,,,,,64321000000.0,19570000000.0,,-91484000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,10819000000.0,,719702000000.0,3658000000.0,15444000000.0,,2729000000.0,,,,51521000000.0,,,,163000000.0,20416000000.0,,,,,,,,,,,,,,,30629000000.0,,35091000000.0,,,-4580000000.0,41017000000.0,2744000000.0,684611000000.0,111421000000.0,,1044000000.0,,962000000.0,,6712000000.0,,,7056000000.0,9182608696.0,,,,,0.0,,,,0.0,,35863000000.0,,,,,,,499627000000.0,,,,-5668000000.0,,,-739000000.0,,9182608696.0,19816000000.0,2150000000.0,,266159000000.0,,2112000000.0,,6708000000.0,10819000000.0,0.23,,,447000000.0,88879000000.0,,594000000.0,-3382000000.0,11716000000.0,165751000000.0,,,,,,,824000000.0,,,0.23,,,,,,,,,5969000000.0,,,,,2112000000.0,,,832740000000.0,791723000000.0,,,183078000000.0,17327000000.0,,23798000000.0,9062000000.0,,,,,,58034000000.0,,,-55368000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,27065000000.0,258128000000.0,12441000000.0,,705905000000.0,7860000000.0,16365000000.0,496627000000.0,2579000000.0,19335000000.0,11245000000.0,9056557377.0,54090000000.0,,-3645000000.0,11220000000.0,19298000000.0,14042000000.0,3695000000.0,,,31155000000.0,,9056557377.0,11049000000.0,1.22,669027000000.0,,339000000.0,36405000000.0,166601000000.0,944000000.0,26694000000.0,617000000.0,36878000000.0,,705905000000.0,-879000000.0,31155000000.0,2577000000.0,669027000000.0,117131000000.0,,1628000000.0,,962000000.0,,7401000000.0,26694000000.0,,10445000000.0,,1.22,825100000000.0,3255000000.0,,-1000000.0,-6123000000.0,19683000000.0,11049000000.0,0.0,-3591000000.0,41428000000.0,0.0,793945000000.0,,,248167000000.0,1628000000.0,496627000000.0,,117131000000.0,,-34176000000.0,-287420000000.0,86783000000.0,-1665000000.0,-221000000.0,,19683000000.0,2136000000.0,1512000000.0,258128000000.0,,2089000000.0,-46940000000.0,9394000000.0,12441000000.0,,962000000.0,,511000000.0,86783000000.0,,441000000.0,-6374000000.0,12788000000.0,166601000000.0,,40050000000.0,,7569000000.0,36878000000.0,177821000000.0,944000000.0,12441000000.0,1765000000.0,,,14422000000.0,,,41428000000.0,-2000000.0,9062000000.0,219756000000.0,7729000000.0,12788000000.0,-5293000000.0,33525000000.0,,2089000000.0,,14042000000.0,825100000000.0,793945000000.0,,7860000000.0,177821000000.0,11220000000.0,14500000000.0,20416000000.0,9062000000.0,,12441000000.0,,16365000000.0,,85648000000.0,,,-64391000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,12335000000.0,,748837000000.0,3953000000.0,19238000000.0,,7019000000.0,,,,73750000000.0,,,,-18943000000.0,18008000000.0,,,,,,,,,,,,,,,31597000000.0,,39190000000.0,,,-591000000.0,40389000000.0,7025000000.0,709647000000.0,123755000000.0,,2251000000.0,,962000000.0,,6659000000.0,,,10993000000.0,9079629630.0,,,,,,,,,0.0,,44280000000.0,,,,,,,514062000000.0,,,,17138000000.0,,,-378000000.0,,9079629630.0,19683000000.0,4986000000.0,,281464000000.0,,4903000000.0,,6358000000.0,12335000000.0,0.54,,,429000000.0,106614000000.0,,2039000000.0,3966000000.0,13443000000.0,183864000000.0,,,,,,,881000000.0,,,0.54,,,,,,,,,5980000000.0,,,,,4903000000.0,,,874775000000.0,834386000000.0,,,201437000000.0,17573000000.0,,14042000000.0,9062000000.0,,,,,,66361000000.0,,,-84064000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,12318000000.0,,780821000000.0,3730000000.0,18324000000.0,,8550000000.0,,,,60746000000.0,,,,-13180000000.0,18612000000.0,,,,,,,,,,,,,,,33458000000.0,,27557000000.0,,,-313000000.0,31272000000.0,8556000000.0,753264000000.0,128600000000.0,,3189000000.0,,962000000.0,,6814000000.0,,,9629000000.0,,,,,,,,,,0.0,,108494000000.0,,,,,,,543892000000.0,,,,7003000000.0,,,-374000000.0,,,19682000000.0,6501000000.0,,284344000000.0,,6392000000.0,,7099000000.0,12318000000.0,,,,515000000.0,106297000000.0,,2055000000.0,604000000.0,0.0,206155000000.0,,,,,,,888000000.0,,,,,,,,,,,,6725000000.0,,,,,6392000000.0,,,911685000000.0,880413000000.0,,,223055000000.0,16900000000.0,,18008000000.0,9062000000.0,,,,,,53453000000.0,,,-64468000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,12855000000.0,,779489000000.0,3944000000.0,18364000000.0,,5156000000.0,,,,58797000000.0,,,,11597000000.0,30008000000.0,,,,,,,,,,,,,,,37199000000.0,,30068000000.0,,,-5184000000.0,34840000000.0,5222000000.0,749421000000.0,127014000000.0,,1087000000.0,,962000000.0,,7089000000.0,,,7277000000.0,9124390244.0,,,,,0.0,,,,0.0,,96725000000.0,,,,,,,527455000000.0,,,,-5909000000.0,,,-899000000.0,,9124390244.0,19682000000.0,3805000000.0,,282890000000.0,,3741000000.0,,10848000000.0,12855000000.0,0.41,,,563000000.0,114986000000.0,,1417000000.0,11396000000.0,0.0,193939000000.0,,,,,,,869000000.0,,,0.41,,,,,,,,,9949000000.0,,,,,3741000000.0,,,908735000000.0,873895000000.0,,,211550000000.0,17611000000.0,,18612000000.0,9062000000.0,,,,,,96782000000.0,186000000.0,580000000.0,-81378000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,29018000000.0,284399000000.0,13707000000.0,,788161000000.0,17265000000.0,18116000000.0,550944000000.0,3455000000.0,14042000000.0,18038000000.0,9044897959.0,53874000000.0,,-3257000000.0,9500000000.0,-18028000000.0,24191000000.0,14661000000.0,,4076000000.0,25263000000.0,,9044897959.0,17728000000.0,1.96,758924000000.0,-7847000000.0,,37637000000.0,218062000000.0,1105000000.0,37728000000.0,-21000000.0,29237000000.0,,788161000000.0,-640000000.0,25263000000.0,3508000000.0,758924000000.0,133336000000.0,,2499000000.0,-7847000000.0,962000000.0,,8456000000.0,37728000000.0,,10766000000.0,,1.96,923843000000.0,6273000000.0,,-187000000.0,-6728000000.0,19497000000.0,17728000000.0,0.0,-94000000.0,80468000000.0,0.0,898580000000.0,,,271647000000.0,2499000000.0,550944000000.0,,133336000000.0,,-3571000000.0,-299152000000.0,119381000000.0,-1606000000.0,-27000000.0,,19497000000.0,2746000000.0,1453000000.0,284399000000.0,,2692000000.0,-38554000000.0,16589000000.0,13707000000.0,,962000000.0,,715000000.0,119381000000.0,,762000000.0,-5817000000.0,0.0,218062000000.0,,40894000000.0,,22951000000.0,29237000000.0,227562000000.0,1105000000.0,13707000000.0,2222000000.0,,,24180000000.0,,,80468000000.0,-187000000.0,9062000000.0,247167000000.0,14983000000.0,0.0,10149000000.0,-330000000.0,,2692000000.0,,24191000000.0,923843000000.0,898580000000.0,,17265000000.0,227562000000.0,9500000000.0,24311000000.0,30008000000.0,9062000000.0,,13707000000.0,,18116000000.0,,55051000000.0,,2057000000.0,-69242000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,,13756000000.0,,809506000000.0,4704000000.0,19986000000.0,,3191000000.0,,,,83434000000.0,,,,-3199000000.0,29885000000.0,,,,,,,,,,,,,,,39927000000.0,-125000000.0,31986000000.0,,,-437000000.0,28242000000.0,3204000000.0,777520000000.0,132411000000.0,,953000000.0,,962000000.0,,7890000000.0,,,11678000000.0,9162500000.0,,,,,,,,,0.0,,80588000000.0,,,,,,,559035000000.0,,,,-6666000000.0,,,-350000000.0,,9162500000.0,19497000000.0,2249000000.0,,286101000000.0,,2199000000.0,,16000000000.0,13756000000.0,0.24,,,523000000.0,136736000000.0,,955000000.0,5694000000.0,0.0,228371000000.0,,,,,,,1047000000.0,,,0.24,,,,,,,,,15650000000.0,,,,,2199000000.0,,,944239000000.0,915997000000.0,,,242259000000.0,13888000000.0,,24191000000.0,9062000000.0,,,,,,97112000000.0,,620000000.0,-98304000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,15687000000.0,,853269000000.0,5168000000.0,19643000000.0,,5711000000.0,,,,61255000000.0,,,,-42236000000.0,17760000000.0,,,,,,,,,,,,,,,34808000000.0,-424000000.0,31279000000.0,,,-124000000.0,24943000000.0,5718000000.0,821990000000.0,126957000000.0,,958000000.0,,962000000.0,,8018000000.0,,,9967000000.0,,,,,,,,,,0.0,,109258000000.0,,,,,,,585038000000.0,,,,20789000000.0,,,-1936000000.0,,,19497000000.0,4011000000.0,,308066000000.0,,3943000000.0,,9409000000.0,15687000000.0,,,,678000000.0,163281000000.0,,1707000000.0,-12125000000.0,0.0,252990000000.0,,,,,,,1040000000.0,,,,,,,,,,,,7473000000.0,,,,,3943000000.0,,,982434000000.0,957491000000.0,,,263571000000.0,10581000000.0,,29885000000.0,9062000000.0,,,,,,67624000000.0,,1539000000.0,-105948000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,15044000000.0,,868873000000.0,4752000000.0,21021000000.0,,3919000000.0,,,,68558000000.0,,,,-3149000000.0,17296000000.0,,,,,,,,,,,,,,,37495000000.0,-1000000.0,32640000000.0,,,-9811000000.0,28644000000.0,3949000000.0,836233000000.0,131025000000.0,,1411000000.0,,962000000.0,,7794000000.0,,,137000000.0,8956666667.0,,,,,,,,,0.0,,97651000000.0,,,,,,,600753000000.0,,,,-4051000000.0,,,-506000000.0,,8956666667.0,19497000000.0,2732000000.0,,307084000000.0,,2687000000.0,,16541000000.0,15044000000.0,0.3,,,567000000.0,168294000000.0,,1217000000.0,-464000000.0,0.0,267707000000.0,,,,,,,992000000.0,,,0.3,,,,,,,,,16035000000.0,,,,,2687000000.0,,,1002881000000.0,974237000000.0,,,278289000000.0,10582000000.0,,17760000000.0,9062000000.0,,,,,,71065000000.0,,576000000.0,-70703000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,33719000000.0,315716000000.0,16015000000.0,,885929000000.0,22326000000.0,22380000000.0,590926000000.0,3251000000.0,24191000000.0,12284000000.0,9065413534.0,53749000000.0,,-6079000000.0,15257000000.0,4655000000.0,36395000000.0,12011000000.0,,4247000000.0,32260000000.0,,9065413534.0,12057000000.0,1.33,851775000000.0,-8753000000.0,,57058000000.0,258711000000.0,1228000000.0,38772000000.0,418000000.0,34154000000.0,,885929000000.0,-722000000.0,32260000000.0,3214000000.0,851775000000.0,131764000000.0,,937000000.0,-8753000000.0,962000000.0,,10017000000.0,38772000000.0,,26000000.0,,1.33,1020692000000.0,3801000000.0,,,-11094000000.0,11498000000.0,12057000000.0,0.0,-890000000.0,100808000000.0,0.0,988432000000.0,,,361846000000.0,937000000.0,590926000000.0,,131764000000.0,,1939000000.0,-391486000000.0,172042000000.0,-3287000000.0,-132000000.0,,11498000000.0,3292000000.0,1621000000.0,315716000000.0,,3228000000.0,-43929000000.0,21187000000.0,16015000000.0,,962000000.0,,811000000.0,172042000000.0,,-78000000.0,19099000000.0,0.0,258711000000.0,,63137000000.0,,20694000000.0,34154000000.0,273968000000.0,1228000000.0,16015000000.0,2579000000.0,,,16072000000.0,,,100808000000.0,-8002000000.0,9062000000.0,266996000000.0,17900000000.0,0.0,12204000000.0,156000000.0,,3228000000.0,,36395000000.0,1020692000000.0,988432000000.0,,22326000000.0,273968000000.0,15257000000.0,16085000000.0,17296000000.0,9062000000.0,,16015000000.0,,22380000000.0,,126045000000.0,,2536000000.0,-116531000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,,16514000000.0,,953423000000.0,6216000000.0,24118000000.0,,2850000000.0,,,,108407000000.0,,,,-53745000000.0,31141000000.0,,,,,,,,,,,,,,,40772000000.0,,37578000000.0,,,-691000000.0,30302000000.0,2844000000.0,915845000000.0,132749000000.0,,955000000.0,,962000000.0,,8897000000.0,,,18209000000.0,9090909091.0,,,,,-2000000.0,,,,0.0,,128113000000.0,,,,,,,640476000000.0,,,,22766000000.0,,,-963000000.0,,9090909091.0,11498000000.0,2040000000.0,,332330000000.0,,2000000000.0,,26426000000.0,16514000000.0,0.22,,,594000000.0,228512000000.0,,804000000.0,-5254000000.0,0.0,312998000000.0,,,,,,,1166000000.0,,,0.22,,,,,,,,,25463000000.0,,,,,2000000000.0,,,1089171000000.0,1058869000000.0,,,328228000000.0,15230000000.0,,36395000000.0,9062000000.0,,,,,,109409000000.0,,766000000.0,-160380000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,,16476000000.0,,984066000000.0,6705000000.0,24207000000.0,,6750000000.0,,,,69138000000.0,,,,-14635000000.0,32644000000.0,,,,,,,,,,,,,,,38938000000.0,,35398000000.0,,,-659000000.0,31048000000.0,6754000000.0,948668000000.0,131514000000.0,,964000000.0,,962000000.0,,8725000000.0,,,13634000000.0,,,,,,0.0,,,,0.0,,140367000000.0,,,,,,,657716000000.0,,,,2085000000.0,,,-553000000.0,,,11498000000.0,4605000000.0,,344365000000.0,,4509000000.0,,14741000000.0,16476000000.0,,,,667000000.0,241418000000.0,,2149000000.0,1503000000.0,0.0,339474000000.0,,,,,,,1174000000.0,,,,,,,,,,,,14188000000.0,,,,,4509000000.0,,,1118393000000.0,1087345000000.0,,,355926000000.0,16452000000.0,,31141000000.0,9062000000.0,,,,,,108015000000.0,,2065000000.0,-116580000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,,16647000000.0,,1029517000000.0,6188000000.0,25812000000.0,,6084000000.0,,,,81357000000.0,,,,-39147000000.0,28218000000.0,,,,,,,,,,,,,,,43355000000.0,0.0,37947000000.0,,,-7676000000.0,31493000000.0,6254000000.0,991570000000.0,135751000000.0,,965000000.0,,962000000.0,,8215000000.0,,,9060000000.0,9014285714.0,,,,,-7500000000.0,,,,0.0,,159971000000.0,,,,,,,675261000000.0,,,,25874000000.0,,,-749000000.0,,9014285714.0,3998000000.0,4507000000.0,,373754000000.0,,4417000000.0,,24060000000.0,16647000000.0,0.49,,,625000000.0,262335000000.0,,1747000000.0,-4426000000.0,0.0,361732000000.0,,,0.0,,,,1166000000.0,,,0.49,,,,,,,,,23311000000.0,,,,,4417000000.0,,,1168179000000.0,1136686000000.0,,,375227000000.0,13495000000.0,,32644000000.0,9062000000.0,,,,,,83936000000.0,,,-118430000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,36293000000.0,,17162000000.0,,1030105000000.0,21156000000.0,25037000000.0,677823000000.0,,36395000000.0,14991000000.0,9050617284.0,60641000000.0,,-4218000000.0,11660000000.0,3318000000.0,28786000000.0,29048000000.0,,,,,9050617284.0,14662000000.0,1.62,,,,81833000000.0,368868000000.0,1545000000.0,45722000000.0,-2622000000.0,,,1030105000000.0,-895000000.0,,5250000000.0,,137498000000.0,,920000000.0,,962000000.0,,10456000000.0,45722000000.0,,14327000000.0,,1.62,1171224000000.0,6111000000.0,,-996000000.0,-9921000000.0,3999000000.0,14662000000.0,,-447000000.0,,,,,,386249000000.0,920000000.0,677823000000.0,,137498000000.0,,-21677000000.0,-469683000000.0,255656000000.0,-1953000000.0,-6059000000.0,,3999000000.0,3839000000.0,1890000000.0,,,3736000000.0,-104209000000.0,,17162000000.0,,962000000.0,,788000000.0,255656000000.0,,1411000000.0,568000000.0,,368868000000.0,,86051000000.0,,11720000000.0,,380528000000.0,1545000000.0,17162000000.0,2674000000.0,,,,,,,-8498000000.0,9062000000.0,319543000000.0,18871000000.0,,-7609000000.0,55230000000.0,,3736000000.0,,28786000000.0,1171224000000.0,,,21156000000.0,380528000000.0,11660000000.0,21102000000.0,28218000000.0,9062000000.0,,17162000000.0,,25037000000.0,,84889000000.0,,,-74293000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
