date,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyAccountsPayable,annualDilutedAverageShares,annualCapitalExpenditure,trailingDeferredIncomeTax,annualRepurchaseOfCapitalStock,trailingOperatingExpense,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,annualChangesInAccountReceivables,annualCashAndCashEquivalents,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,trailingNetOtherFinancingCharges,trailingBeginningCashPosition,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualDilutedEPS,annualCurrentAccruedExpenses,quarterlyStockBasedCompensation,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyChangeInInventory,quarterlyOtherNonCashItems,annualInterestExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingChangesInAccountReceivables,annualNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,annualDeferredIncomeTax,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,annualOtherShortTermInvestments,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualTotalNonCurrentAssets,annualCostOfRevenue,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyStockholdersEquity,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlySellingGeneralAndAdministration,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualBasicAverageShares,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,quarterlyRepaymentOfDebt,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyCurrentAssets,trailingTaxProvision,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualPurchaseOfBusiness,annualOtherNonCashItems,quarterlyOtherNonCurrentLiabilities,annualBeginningCashPosition,trailingOtherNonCashItems,annualCashDividendsPaid,trailingDepreciationAndAmortization,annualCurrentDebt,annualInvestingCashFlow,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfInvestment,quarterlyCapitalExpenditure,trailingPurchaseOfBusiness,annualStockholdersEquity,annualLongTermDebt,quarterlyOperatingCashFlow,trailingCashDividendsPaid,quarterlyNetIncomeContinuousOperations,annualDepreciationAndAmortization,trailingPretaxIncome,quarterlyBasicEPS,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,quarterlyBasicAverageShares,annualChangeInInventory,quarterlyOtherIncomeExpense,quarterlyNetPPE,annualStockBasedCompensation,quarterlyInventory,annualGoodwill,trailingNetIncome,quarterlyTaxProvision,annualInventory,annualCurrentLiabilities,trailingChangeInInventory,annualRetainedEarnings,quarterlyCommonStockIssuance,quarterlyLongTermDebt,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualChangeInWorkingCapital,annualCapitalStock,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualBasicEPS,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyDilutedAverageShares,annualOperatingIncome,trailingRepaymentOfDebt,trailingGrossProfit,annualAccountsPayable,annualOperatingCashFlow,trailingChangeInWorkingCapital,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,annualNetPPE,annualEbitda,quarterlyCapitalStock,annualOtherIncomeExpense,annualRepaymentOfDebt,trailingTotalRevenue,annualEndCashPosition,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,quarterlyCurrentDebt,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,annualInvestmentsAndAdvances,quarterlySaleOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingEndCashPosition,annualPretaxIncome,quarterlyChangesInAccountReceivables,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingSaleOfInvestment,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1970-01-01 00:00:01.419984000,673781000.0,1634382000.0,684195000.0,3718920000.0,640748000.0,,-104931000.0,-5472462000.0,962096000.0,1090364000.0,-615627000.0,,0.0,,,,17804324000.0,402428000.0,6609424000.0,,-261506000.0,260721000.0,3686115000.0,125109000.0,,,,2176531000.0,22153715000.0,774000.0,,-250941000.0,,-400790000.0,3686115000.0,-0.2257,141489000.0,14666000.0,362269000.0,-3525000.0,169471000.0,253478000.0,1049516000.0,14736679000.0,-399343000.0,,-261506000.0,-46709000.0,-119917000.0,2981000.0,0.0,8514000.0,,,1852294000.0,849187000.0,238320000.0,1908935000.0,-298785000.0,21510032000.0,5355663000.0,7822000.0,0.0,10315132000.0,1479235000.0,204731000.0,,,1086398000.0,,14736679000.0,79492000.0,-1551163000.0,3067645000.0,,17804324000.0,-102437000.0,6609424000.0,,0.0,-261506000.0,-5472462000.0,7822000.0,,1029616000.0,277463000.0,3689640000.0,,-122180000.0,,1870689000.0,-1397770000.0,-197352000.0,0.0,,3718920000.0,27152000.0,7345000.0,-43994000.0,-149849000.0,,10315132000.0,12579136000.0,690748000.0,,-197352000.0,1216132000.0,,,1479235000.0,28119456000.0,,-180555000.0,-405324000.0,16681253000.0,22382000.0,1077081000.0,79492000.0,,-101433000.0,1077081000.0,3067645000.0,,1852294000.0,0.0,12579136000.0,1273555000.0,,363563000.0,42083000.0,0.0,,,1273555000.0,0.0,1535781000.0,141489000.0,-0.2257,212578000.0,212578000.0,,1224740000.0,,,962096000.0,1464814000.0,,7264599000.0,3686115000.0,1634382000.0,3322552000.0,16681253000.0,1901705000.0,0.0,-503801000.0,-2730952000.0,,3686115000.0,-738149000.0,27152000.0,-186787000.0,3686115000.0,,28119456000.0,21510032000.0,0.0,,22153715000.0,,540899000.0,277463000.0,3686115000.0,,1870689000.0,,8898000.0,288462000.0,0.0,0.0,-197352000.0,372592000.0,774000.0,,-363943000.0,-106466000.0,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,1644503000.0,,,758887000.0,,-407617000.0,,794840000.0,,,,,,,,19059303000.0,571990000.0,,,,,,-291261000.0,1071618000.0,,,2147378000.0,22140975000.0,,,-234686000.0,-0.65721,-269212000.0,3867968000.0,,,7511000.0,-513532000.0,,-136059000.0,295016000.0,,,,,,-251979000.0,,,8514000.0,,,,-848005000.0,,186897000.0,,-1167714000.0,,,14032000.0,,9555401000.0,1295959000.0,176417000.0,,,,,15697778000.0,45445000.0,-310588000.0,3361525000.0,,,,7115668000.0,,183516000.0,,-5592320000.0,,,,281447000.0,,,,,,,-762459000.0,,,3800704000.0,177379000.0,-49221000.0,,-34526000.0,,,,277644000.0,,-762459000.0,,,-0.65721,,,1087798000.0,,-1506457000.0,16548655000.0,,1200399000.0,,,-405255000.0,,,,,8514000.0,13855750000.0,,,181853000.0,,,,,1358834000.0,,1388491000.0,107768000.0,,254323000.0,,1091182000.0,,,,,,,,3867968000.0,,3686115000.0,,,0.0,,,,,,,,,,28614704000.0,21499036000.0,,,,,243118000.0,,3867968000.0,,2212816000.0,,-3283000.0,298715000.0,,,-762459000.0,355467000.0,,,,96359000.0,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,1495957000.0,,,834586000.0,,218421000.0,,1042489000.0,,,,,,,,18100516000.0,610232000.0,,,,,,-125435000.0,1290037000.0,,,2382394000.0,22387844000.0,,,1403000.0,0.39115,-511259000.0,2895024000.0,,,12792000.0,1035685000.0,,-41495000.0,310430000.0,,,,,,144604000.0,,,-149966000.0,,,,-381809000.0,,224354000.0,,677848000.0,,,39194000.0,,9860170000.0,1484709000.0,209609000.0,,,,,15097977000.0,45445000.0,-3983071000.0,3002539000.0,,,,6302605000.0,,107909000.0,,-5790581000.0,,,,284943000.0,,,,,,,455637000.0,,,3955557000.0,104402000.0,-1068656000.0,,-512662000.0,,,,725746000.0,,455637000.0,,,0.39252,,,1160799450.0,,,16597263000.0,,1234444000.0,,,222211000.0,,,,,0.0,13058562000.0,,,-972944000.0,,,,,1370931000.0,,1547808000.0,140866000.0,,241625000.0,,1164865141.0,,,,,,,,2895024000.0,,3867968000.0,,,0.0,,,,,,,,,,27960686000.0,21658081000.0,,,,,213084000.0,,2895024000.0,,1619987000.0,,-9123000.0,11053000.0,,,455637000.0,346784000.0,,,,-428509000.0,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,1497384000.0,,,1329962000.0,,-553597000.0,,1037495000.0,,,,,,,,19333674000.0,1115378000.0,,,,,,-486011000.0,736437000.0,,,2985494000.0,22410855000.0,,,14423000.0,-0.82631,-316895000.0,2379242000.0,,,5466000.0,1545372000.0,,-29198000.0,307952000.0,,,,,,188495000.0,,,0.0,,,,-1335130000.0,,214584000.0,,-1509096000.0,,,24156000.0,,8896507000.0,933468000.0,220927000.0,,,,,15869531000.0,45445000.0,-1203716000.0,3464143000.0,,,,6489675000.0,,176785000.0,,-5977653000.0,,,,288668000.0,,,,,,,-959182000.0,,,4073381000.0,457815000.0,-710743000.0,,-331318000.0,,,,481381000.0,,-959182000.0,,,-0.82631,,,1160801636.0,,,16433202000.0,,1259105000.0,,,-549914000.0,,,,,0.0,14144463000.0,,,-515782000.0,,,,,1962655000.0,,1655532000.0,158001000.0,,291320000.0,,1160801636.0,,,,,,,,2379242000.0,,2895024000.0,,,0.0,,,,,,,,,,28230181000.0,21740506000.0,0.0,,,,150063000.0,,2379242000.0,,1721607000.0,,-47117000.0,2694458000.0,,,-959182000.0,360010000.0,,,,-378401000.0,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,839504000.0,500245000.0,955648000.0,4192161000.0,1116680000.0,,290574000.0,-6181978000.0,1066174000.0,1092018000.0,-414028000.0,,,,,,19067904000.0,781866000.0,6589019000.0,,-925354000.0,-824881000.0,1477246000.0,-31713000.0,,,,2709095000.0,22528212000.0,,,-1027127000.0,,-1262768000.0,1477246000.0,-0.79728,164782000.0,,1276580000.0,-2208869000.0,-68811000.0,234562000.0,1203143000.0,15557330000.0,92235000.0,,-925354000.0,11115000.0,-452219000.0,-251646000.0,-119970000.0,8514000.0,,970850000.0,706137000.0,1936681000.0,334814000.0,4040115000.0,640441000.0,21670966000.0,6184246000.0,32058000.0,0.0,9192081000.0,1037889000.0,245663000.0,,,1088248000.0,,15557330000.0,45445000.0,-374978000.0,3510574000.0,,19067904000.0,-433167000.0,6589019000.0,,0.0,-925354000.0,-6181978000.0,32058000.0,,1147960000.0,263141000.0,3686115000.0,,-269936000.0,,1904327000.0,-2350762000.0,340650000.0,0.0,,4192161000.0,281317000.0,-680391000.0,-934186000.0,-345871000.0,,9192081000.0,13598806000.0,900122000.0,,340650000.0,1419477000.0,,,1037889000.0,28259985000.0,,-275563000.0,151094000.0,16346234000.0,,1315996000.0,45445000.0,,299791000.0,1315996000.0,3510574000.0,,706137000.0,0.0,13598806000.0,1885960000.0,,-901996000.0,-936088000.0,0.0,970850000.0,,1885960000.0,,1592415000.0,164782000.0,-0.79728,284180000.0,284180000.0,,3084467000.0,,,1066174000.0,2350709000.0,,10224361000.0,1477246000.0,500245000.0,2379242000.0,16346234000.0,1264099000.0,0.0,-3203952000.0,-5872353000.0,,1477246000.0,-1002548000.0,281317000.0,-2484199000.0,2448096000.0,,28259985000.0,21670966000.0,-934186000.0,,22528212000.0,,1598667000.0,263141000.0,2448096000.0,,1904327000.0,,-216935000.0,278923000.0,0.0,,340650000.0,357216000.0,,,-1358521000.0,-114330000.0,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,467246000.0,,,1114766000.0,,421295000.0,,745781000.0,,,,,,,,18449167000.0,914661000.0,,,,,,-118239000.0,1459015000.0,,,2708332000.0,22651620000.0,,,-215307000.0,0.96441,-493719000.0,1698089000.0,,,-1869000.0,2255222000.0,,-84568000.0,226722000.0,,,,,,15257000.0,,,,,,,1137290000.0,,200105000.0,,1635220000.0,,,16295000.0,,10314733000.0,1661842000.0,192870000.0,,,,,14803942000.0,45445000.0,-672537000.0,3645225000.0,,,,7097463000.0,,409508000.0,,-6373966000.0,,,,268241000.0,,,,,,,1124658000.0,5151000.0,,4259347000.0,248387000.0,-42114000.0,,-139573000.0,,,,821350000.0,,1124658000.0,,,0.96776,,,1089598000.0,,993481000.0,16277654000.0,,1398133000.0,,,510562000.0,,,,,8514000.0,12473916000.0,,,220843000.0,,,1146481000.0,,1761955000.0,,1593566000.0,120877000.0,,268074000.0,,1093272000.0,,,,,,,,1698089000.0,,1477246000.0,,,0.0,,,,,,,,,,28763900000.0,21666437000.0,-138839000.0,,,,681777000.0,,2844570000.0,,2378977000.0,,-33598000.0,267013000.0,,,1124658000.0,352989000.0,,,,-161922000.0,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,210478000.0,,,822902000.0,,354127000.0,,726757000.0,,,,,,,,17412797000.0,603643000.0,,,,,,390715000.0,1813311000.0,,,2503478000.0,22784960000.0,,,2427000.0,0.875376,-504811000.0,1319504000.0,,,1420000.0,2008269000.0,,17032000.0,291000000.0,,,,,,-62918000.0,,,-299926000.0,,,,2056729000.0,,219259000.0,,1375233000.0,,,14565000.0,,10964376000.0,2019705000.0,206078000.0,,,,,14253750000.0,45445000.0,-2124747000.0,3159047000.0,,,,6735890000.0,,589854000.0,,-6568132000.0,,,,942630000.0,,,,,,,954333000.0,3927000.0,,4329400000.0,356459000.0,-395531000.0,,-353570000.0,,,,536510000.0,,954333000.0,,,0.875376,,,1090197787.0,,-1224000.0,16216828000.0,,1368679000.0,,,420900000.0,,,,,0.0,10978346000.0,,,-378585000.0,,,1291326000.0,,1566048000.0,,1680576000.0,157364000.0,,241561000.0,,1090197787.0,,,,,,,,1319504000.0,,1698089000.0,,,0.0,,,,,,,,,,28377173000.0,21641283000.0,-153668000.0,,,,182940000.0,,2610830000.0,,1798830000.0,,-24345000.0,288711000.0,,,954333000.0,344325000.0,,,,199164000.0,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,152521000.0,,,619243000.0,,19830000.0,,730743000.0,,,,,,,,18802481000.0,321480000.0,,,,,,239503000.0,1833360000.0,,,2172760000.0,22931694000.0,,,-644295000.0,0.04535,-1182798000.0,2068607000.0,,,,718188000.0,,-107385000.0,265635000.0,,,,,,28396000.0,,,0.0,,,,2170624000.0,,297763000.0,,85274000.0,,,18805000.0,,11007165000.0,2070197000.0,206655000.0,,,,,15660890000.0,45445000.0,-302552000.0,3141591000.0,,,,8204881000.0,,532847000.0,,-6750750000.0,,,,892286000.0,,,,,,,52824000.0,3831000.0,,4416844000.0,509591000.0,1419532000.0,,-401914000.0,,,,570025000.0,,52824000.0,,,0.04543,,,1162755888.0,,-96000.0,16180944000.0,,1461418000.0,,,32450000.0,,,,,0.0,12554278000.0,,,749103000.0,,,2117091000.0,,1495474000.0,,1553517000.0,176588000.0,,158093000.0,,1164807056.0,,,,,,,,2068607000.0,,1319504000.0,,,0.0,,,,,,,,,,29809646000.0,21604765000.0,-809617000.0,,,,841139000.0,,4185698000.0,,1623031000.0,,77181000.0,300245000.0,,,52824000.0,332669000.0,,,,242552000.0,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,805747000.0,1860839000.0,918462000.0,4159624000.0,753780000.0,,-257874000.0,-6852495000.0,582918000.0,1092228000.0,-897639000.0,,,,,,19255819000.0,463716000.0,8029506000.0,,1691998000.0,190377000.0,1614697000.0,214991000.0,,,,2497743000.0,23087776000.0,,,-750211000.0,,-1161156000.0,1614697000.0,1.45234,165030000.0,,-35421000.0,137451000.0,135617000.0,1034452000.0,1091322000.0,15425945000.0,-4696000.0,,1691998000.0,14569000.0,537378000.0,117261000.0,0.0,8514000.0,,2080615000.0,1657125000.0,2105536000.0,290064000.0,3310691000.0,-677534000.0,21369807000.0,6571622000.0,514766000.0,0.0,10143494000.0,1559096000.0,215410000.0,,,1090046000.0,,15425945000.0,45445000.0,-1753202000.0,3829874000.0,,19255819000.0,726195000.0,8029506000.0,,0.0,1691998000.0,-6852495000.0,514766000.0,,1817809000.0,948116000.0,1477246000.0,,-299926000.0,,1589924000.0,-3342484000.0,-439817000.0,873000.0,,4159624000.0,336179000.0,-343441000.0,-1053381000.0,-459688000.0,,10143494000.0,12399223000.0,1075290000.0,,-439817000.0,1403518000.0,,,1559096000.0,29399313000.0,,-39304000.0,-862695000.0,16235281000.0,,1313143000.0,45445000.0,,-237717000.0,1313143000.0,3829874000.0,,1657125000.0,0.0,12399223000.0,1622171000.0,,-453910000.0,726970000.0,0.0,2080615000.0,,1622171000.0,,1743963000.0,165030000.0,1.45534,174143000.0,174143000.0,,2392229000.0,,,582918000.0,3003175000.0,,9882313000.0,1614697000.0,1860839000.0,2068607000.0,16235281000.0,4913033000.0,0.0,1154152000.0,-4853038000.0,,1614697000.0,-1391464000.0,336179000.0,638446000.0,3695312000.0,,29399313000.0,21369807000.0,48743000.0,,23087776000.0,,615602000.0,948116000.0,3695312000.0,,1589924000.0,,98023000.0,268578000.0,873000.0,,-439817000.0,373535000.0,,,2418193000.0,-89417000.0,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,1854243000.0,,,687364000.0,,114125000.0,,531997000.0,,,,,,,,18830144000.0,464281000.0,,,,,,178700000.0,1673221000.0,,,2253908000.0,23205485000.0,92015000.0,,-191814000.0,0.38607,-1257213000.0,1005344000.0,,,6601000.0,1222364000.0,,57482000.0,190026000.0,,,,,,-31894000.0,,,8514000.0,,,,466737000.0,,223083000.0,,593861000.0,,,423306000.0,,10601369000.0,1673221000.0,203603000.0,,,,,15637252000.0,,-942693000.0,3192892000.0,,,,8106774000.0,,0.0,,-7052003000.0,,,,945092000.0,,,,,,,450147000.0,1713000.0,,4231117000.0,174902000.0,172144000.0,,-153036000.0,,,,500643000.0,,450147000.0,,,0.38647,,,1091993000.0,,313068000.0,16153482000.0,,1253428000.0,,,143714000.0,,,,,8514000.0,12566468000.0,,,-609353000.0,,,3063318000.0,,1628501000.0,,1566544000.0,130052000.0,,209528000.0,,1093084000.0,,,,,,,,1005344000.0,,1614697000.0,,,0.0,,,,,,,,,,29431513000.0,21324739000.0,-912363000.0,,,,347607000.0,,4068662000.0,,1319528000.0,,96954000.0,262775000.0,,,450147000.0,365728000.0,,,,-9660000.0,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,1854600000.0,,,1016506000.0,,-124958000.0,,614587000.0,,,,,,,,18236876000.0,804314000.0,,,,,,171456000.0,,,,2529870000.0,23415661000.0,,,-244605000.0,0.17027,12621000.0,1001883000.0,,,,1224544000.0,,-85839000.0,231127000.0,,,,,,117796000.0,,,-379253000.0,,,,663781000.0,,212192000.0,,130401000.0,,,205405000.0,,10827492000.0,1548263000.0,215109000.0,,,,,14627863000.0,45445000.0,-585756000.0,3609013000.0,,,,7665278000.0,,0.0,,-7243406000.0,,,,919111000.0,,,,,,,198544000.0,5716000.0,,4333285000.0,229793000.0,-814525000.0,,-225100000.0,,,,747483000.0,,198544000.0,,,0.17046,,,364358877.0,,4004000.0,16172255000.0,,1336768000.0,,,-68143000.0,,,,,0.0,11629717000.0,,,-3461000.0,,,2628886000.0,,1891698000.0,,1513364000.0,177470000.0,,163332000.0,,364358877.0,,,,,,,,1001883000.0,,1005344000.0,,,0.0,,,,,,,,,,29064368000.0,21399090000.0,482326000.0,,,,522383000.0,,3630769000.0,,1990847000.0,,65379000.0,761528000.0,,,198544000.0,332615000.0,,,,-188625000.0,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,1854962000.0,,,1043738000.0,,226821000.0,,641537000.0,,,,,,,,17837297000.0,799801000.0,,,,,,-104536000.0,,,,2594692000.0,23629797000.0,,,-126469000.0,0.68676,-70217000.0,1439776000.0,,,,1727592000.0,,-83547000.0,229139000.0,,,,,,-2488000.0,,,-2000.0,,,,1476480000.0,,243937000.0,,1078989000.0,,,167048000.0,,11606074000.0,1775084000.0,222697000.0,,,,,14423079000.0,45445000.0,-1573377000.0,3414218000.0,,,,7995362000.0,,0.0,,-7434377000.0,,,,850064000.0,,,,,,,800876000.0,5706000.0,,4360020000.0,157331000.0,-256030000.0,,-240679000.0,,,,795464000.0,,800876000.0,,,0.68759,,,1164758068.0,,595165000.0,16195420000.0,,1408791000.0,,,278113000.0,,,,,0.0,11332144000.0,,,437893000.0,,,2410173000.0,,1862202000.0,,1550954000.0,194926000.0,,158756000.0,,1166165764.0,,,,,,,,1439776000.0,,1001883000.0,,,0.0,,,,,,,,,,29443371000.0,21448009000.0,296931000.0,,,,554785000.0,,3849949000.0,,1780789000.0,,-15129000.0,299776000.0,,,800876000.0,348827000.0,,,,-57808000.0,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,924877000.0,3322561000.0,767507000.0,4662510000.0,1323714000.0,,13457000.0,-7571498000.0,610476000.0,1099692000.0,-867934000.0,,-83000.0,,,,16901428000.0,1212839000.0,6796875000.0,,1807433000.0,-662459000.0,1076833000.0,-209731000.0,1789960000.0,,,3142320000.0,23782726000.0,,,-264786000.0,,306475000.0,1076833000.0,1.64358,196467000.0,,1115649000.0,-537864000.0,188268000.0,70201000.0,1144396000.0,13193065000.0,63236000.0,,1807433000.0,-20178000.0,229445000.0,39695000.0,-199827000.0,8514000.0,0.0,1631505000.0,2927760000.0,2082060000.0,110875000.0,4071322000.0,435814000.0,21726107000.0,6449468000.0,92545000.0,0.0,11621554000.0,1789960000.0,292245000.0,,,1098332000.0,,13193065000.0,45445000.0,-1431910000.0,3708363000.0,,16901428000.0,431632000.0,6796875000.0,,0.0,1807433000.0,-7571498000.0,92545000.0,0.0,720493000.0,854094000.0,1614697000.0,,-570568000.0,,2110435000.0,-1008334000.0,357866000.0,6764000.0,,4662510000.0,106974000.0,-1595813000.0,0.0,-249119000.0,,11621554000.0,10061735000.0,906404000.0,,357866000.0,1402778000.0,,,1789960000.0,28522982000.0,,76364000.0,-443443000.0,16211228000.0,,1207961000.0,45445000.0,,77948000.0,1207961000.0,3708363000.0,,2927760000.0,0.0,10061735000.0,2303810000.0,,-362943000.0,35889000.0,0.0,1631505000.0,,2303810000.0,687274000.0,1818606000.0,196467000.0,1.64562,142981000.0,142981000.0,,3303815000.0,,,610476000.0,2949994000.0,,10520790000.0,1076833000.0,3322561000.0,1439776000.0,16211228000.0,4786239000.0,0.0,133836000.0,-4533736000.0,,1076833000.0,-827674000.0,106974000.0,-2494224000.0,2708338000.0,,28522982000.0,21726107000.0,133106000.0,1789960000.0,23782726000.0,,657285000.0,854094000.0,2708338000.0,,2110435000.0,,-107509000.0,324227000.0,6764000.0,,357866000.0,355608000.0,,,2239065000.0,-406366000.0,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,3308324000.0,,,1412933000.0,,65450000.0,,691182000.0,,,,,,,,17610024000.0,1143244000.0,,,,,,-122531000.0,1857237000.0,,,2998859000.0,24299952000.0,,,-170241000.0,0.74421,-357396000.0,2000336000.0,,,,1558328000.0,,-88286000.0,169306000.0,,,,,,-10903000.0,,,8514000.0,,-309872000.0,,829802000.0,,269689000.0,,976353000.0,,,91991000.0,,12457541000.0,1857237000.0,260194000.0,,,,,14539210000.0,238957000.0,-2134630000.0,3070814000.0,,,,7883658000.0,,291746000.0,,-7884404000.0,,,,474930000.0,,,,,,,813127000.0,6712000.0,,4758789000.0,332028000.0,363002000.0,,-142283000.0,,,,906695000.0,,813127000.0,,,0.74421,,,1092604000.0,,63738000.0,16415548000.0,,1321436000.0,,,163226000.0,,,,,8514000.0,11199054000.0,,,923503000.0,,,1391669000.0,,2389398000.0,,1585926000.0,154829000.0,,136070000.0,,1092604000.0,,,,,,,,2000336000.0,,1076833000.0,,,0.0,,,,,,,,,,30076337000.0,22192679000.0,,,,,764412000.0,,3392005000.0,,1428282000.0,,13036000.0,197037000.0,,,813127000.0,384938000.0,,,,-14239000.0,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,5673993000.0,,,1525221000.0,,-1175249000.0,,904233000.0,,,,,,,,24833090000.0,1170518000.0,,,,,,46811000.0,682040000.0,,,3203795000.0,24738696000.0,,,-289095000.0,-1.69097,-3720765000.0,3624737000.0,,,,-2203173000.0,,-177958000.0,171031000.0,,,,,,2576000.0,,,,,15404000.0,,-994562000.0,,354703000.0,,-2799124000.0,,,64508000.0,,10702919000.0,682040000.0,344158000.0,,,,,20728856000.0,249556000.0,-1079938000.0,4104234000.0,,,,12778865000.0,,,,-8089811000.0,,,,944212000.0,,,,,,,-1849557000.0,6643000.0,,4818235000.0,603081000.0,3539507000.0,,-465140000.0,,,,1644207000.0,,-1848971000.0,,,-1.69097,,,1093784000.0,,-3648340000.0,16648885000.0,,1477406000.0,,,-950153000.0,,,,,0.0,16252964000.0,,,1624401000.0,,,4402785000.0,,2325251000.0,,1678574000.0,204016000.0,,140068000.0,,1093784000.0,,,,,,,,3624737000.0,,2000336000.0,,,0.0,,,,,,,,,,35544543000.0,22765678000.0,,,,,1179067000.0,,8027522000.0,,1688926000.0,,-185469000.0,221019000.0,,,-1849557000.0,374932000.0,,,,59661000.0,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,5697265000.0,,,2042447000.0,,-218646000.0,,1264112000.0,,,,,,,,30918734000.0,1728854000.0,,,,,,-715995000.0,466255000.0,,,4005524000.0,25192593000.0,,,-336756000.0,-0.09854,-7390872000.0,1705762000.0,,,,2283133000.0,,-29240000.0,180396000.0,,,,,,30048000.0,,,0.0,,-5000.0,,-1088650000.0,,313593000.0,,-228979000.0,,,56788000.0,,10632103000.0,466255000.0,349961000.0,,,,,25207743000.0,158334000.0,-259360000.0,5710991000.0,,,,18323540000.0,,,,-8160411000.0,,,,889261000.0,,,,,,,-107780000.0,10633000.0,,5131958000.0,1944042000.0,4341156000.0,,-298619000.0,,,,1145579000.0,,-107608000.0,,,-0.09854,,,1093784000.0,,5155000.0,17032182000.0,,1545585000.0,,,-121371000.0,,,,,0.0,22035035000.0,,,-1918975000.0,,,11264567000.0,,2761578000.0,,1963077000.0,240797000.0,,188551000.0,,1093784000.0,,,,,,,,1705762000.0,,3624737000.0,,,0.0,,,,,,,,,,41565974000.0,23242434000.0,,,,,846960000.0,,12970329000.0,,1763585000.0,,-1161283000.0,2096710000.0,,,-107780000.0,415402000.0,,,,-435364000.0,,,,,,,,,,,,
