date,annualPretaxIncome,trailingPretaxIncome,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualCashDividendsPaid,annualNetIncome,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingNetIncome,quarterlyTotalAssets,annualGoodwill,annualTotalAssets,quarterlyAccountsReceivable,trailingInvestingCashFlow,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyOtherCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualCommonStockIssuance,trailingSaleOfInvestment,annualSaleOfInvestment,annualDepreciationAndAmortization,annualOtherShortTermInvestments,quarterlyGoodwill,annualInvestingCashFlow,annualDilutedAverageShares,annualRetainedEarnings,annualPurchaseOfInvestment,quarterlyInventory,annualAccountsReceivable,annualTotalRevenue,quarterlyLongTermDebt,annualEndCashPosition,trailingTotalRevenue,trailingEndCashPosition,trailingOperatingIncome,annualOperatingIncome,annualNetPPE,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedEPS,annualCurrentLiabilities,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualBasicEPS,annualOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyCapitalStock,annualRepurchaseOfCapitalStock,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCashAndCashEquivalents,quarterlyTotalNonCurrentAssets,annualNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,trailingBeginningCashPosition,quarterlyOtherCurrentAssets,annualInterestExpense,trailingInterestExpense,trailingChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,annualGrossPPE,trailingOperatingExpense,annualSellingGeneralAndAdministration,annualCurrentAssets,annualOtherNonCurrentAssets,annualEbitda,trailingCapitalExpenditure,trailingRepaymentOfDebt,quarterlyAccountsPayable,quarterlyStockholdersEquity,annualAccumulatedDepreciation,annualOtherIntangibleAssets,trailingGrossProfit,annualCapitalExpenditure,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,annualCapitalStock,trailingOperatingCashFlow,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualInventory,trailingCostOfRevenue,trailingTaxProvision,annualStockBasedCompensation,annualTaxProvision,annualChangeInInventory,annualBasicAverageShares,annualNetOtherFinancingCharges,annualTotalNonCurrentAssets,annualGrossProfit,annualOtherNonCashItems,quarterlyNetPPE,quarterlyRetainedEarnings,trailingNetIncomeContinuousOperations,annualOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGrossPPE,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualBeginningCashPosition,annualPurchaseOfBusiness,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,quarterlyDepreciationAndAmortization,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,quarterlyNetIncome,annualDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingChangeInAccountPayable,quarterlyTaxProvision,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyCommonStockIssuance,quarterlyOtherIncomeExpense,trailingOtherNonCashItems,quarterlyInterestExpense,quarterlyBasicAverageShares,quarterlyOtherNonCashItems,trailingNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyRepurchaseOfCapitalStock,quarterlyPurchaseOfBusiness,quarterlySellingGeneralAndAdministration,annualChangesInAccountReceivables,quarterlyDilutedAverageShares,annualInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,trailingBasicEPS,quarterlyCashDividendsPaid,trailingBasicAverageShares,trailingStockBasedCompensation,quarterlyDeferredIncomeTax,annualCurrentDeferredRevenue,quarterlyNetOtherInvestingChanges,trailingCashDividendsPaid,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,quarterlyBeginningCashPosition,quarterlySaleOfInvestment,quarterlyBasicEPS,quarterlyPretaxIncome,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,quarterlyRepaymentOfDebt,quarterlyOperatingIncome,quarterlyOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlyCapitalExpenditure,annualOtherIncomeExpense,annualChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,trailingDilutedEPS,quarterlyDilutedEPS,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentAccruedExpenses,quarterlyTotalRevenue,quarterlyResearchAndDevelopment,trailingResearchAndDevelopment,annualIncomeTaxPayable,quarterlyPurchaseOfInvestment,quarterlyNetIncomeCommonStockholders,trailingDepreciationAndAmortization,quarterlyGrossProfit,trailingOtherIncomeExpense,quarterlyEbitda,annualResearchAndDevelopment,quarterlyChangeInInventory,trailingDilutedAverageShares
1970-01-01 00:00:01.309392000,,,,,,,,0.0,,27356839000.0,,,4069195000.0,,,2588876000.0,,0.0,1022485000.0,,,,,,,,,,,,6927865000.0,,,734080000.0,,,,,,,,,,,2028205000.0,7094094000.0,4505218000.0,,,0.0,4949025000.0,,728997000.0,,,6495365000.0,,,14533721000.0,,676401000.0,,,,,,,,,,,,,6706855000.0,6677729000.0,,,,,,,,,,,24672000.0,,-2588853000.0,,,,,,,,,,,,4052718000.0,,,,263733000.0,,,,,,20861474000.0,13511236000.0,6641571000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,924864000.0,,,252632000.0,-49490000.0,403063000.0,1171080000.0,0.0,,29578060000.0,,29578060000.0,4229958000.0,,,2313969000.0,-939661000.0,0.0,1433933000.0,6772377000.0,0.0,,2727463000.0,437887000.0,2313969000.0,,-604188000.0,4930885000.0,,-2333860000.0,7995740000.0,4229958000.0,12900623000.0,1171080000.0,6187823000.0,,,,991322000.0,4165930000.0,6780522000.0,1433933000.0,0.082,14966804000.0,1887304000.0,8501792000.0,6187823000.0,0.082,93201000.0,0.0,4949025000.0,,623635000.0,8501792000.0,6187823000.0,6446445000.0,-294827000.0,0.0,16400737000.0,,624554000.0,140870000.0,,,403063000.0,6920253000.0,,1711996000.0,23131615000.0,0.0,1503621000.0,,,6780522000.0,6772377000.0,-2754323000.0,623635000.0,,-766970000.0,0.0,-711570000.0,4949025000.0,,,-2326300000.0,10221000.0,1887304000.0,-2754323000.0,7995740000.0,,,,142674000.0,-2315757000.0,4921265000.0,-17406000.0,6446445000.0,2573275000.0,13610000.0,4165930000.0,,,624554000.0,252632000.0,,-673769000.0,10221000.0,16400737000.0,,23131615000.0,14966804000.0,6920253000.0,782190000.0,10327348000.0,6899393000.0,-110924000.0,1581953000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,,,,,0.0,,31895578000.0,,,5764187000.0,,,3339993000.0,,0.0,1526679000.0,,,,,,,,,,,,9729904000.0,,,1252080000.0,,,,,,,,,,,1878749000.0,6449482000.0,3109489000.0,,,0.0,5474429000.0,,620393000.0,,,6939449000.0,,,16584270000.0,,550979000.0,,,,,,,,,,,,,8745961000.0,8585514000.0,,,,,,,,,,,16163000.0,,-3013760000.0,,,,,,,,,,,,4502101000.0,,,,258436000.0,,,,,,24956129000.0,15057591000.0,7515861000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,1338712000.0,,,210751000.0,-54744000.0,600394000.0,696080000.0,0.0,,35896112000.0,,35896112000.0,5957238000.0,,,3228537000.0,-2243736000.0,2175869000.0,915953000.0,9126486000.0,0.0,,2378923000.0,447397000.0,3228537000.0,,-2166807000.0,5376536000.0,-704426000.0,-3769005000.0,11226205000.0,5957238000.0,16800189000.0,696080000.0,5219321000.0,,,,1145302000.0,5414056000.0,10042566000.0,915953000.0,0.112,18486571000.0,2652010000.0,8447858000.0,5219321000.0,0.112,-746162000.0,0.0,0.0,0.0,51042000.0,8447858000.0,5219321000.0,7801746000.0,-880011000.0,0.0,19402524000.0,,652598000.0,150661000.0,,,600394000.0,8665586000.0,,2156456000.0,28094366000.0,0.0,1936770000.0,,,10042566000.0,9126486000.0,-3251530000.0,51042000.0,,-807587000.0,2175869000.0,-1084091000.0,0.0,,,-2308804000.0,9122000.0,2652010000.0,-3251530000.0,11226205000.0,,,27188000.0,181720000.0,-3049001000.0,5372773000.0,678360000.0,7801746000.0,3269755000.0,-22546000.0,5414056000.0,-704426000.0,,652598000.0,210751000.0,,-1553749000.0,9122000.0,19402524000.0,,28094366000.0,18486571000.0,8665586000.0,1156992000.0,13530434000.0,6303412000.0,-289311000.0,2124453000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,,,,,0.0,,38023911000.0,,,6023172000.0,,,4964973000.0,,2178418000.0,1398450000.0,,,,,,,,,,,,13057681000.0,,,1179334000.0,,,,,,,,,,,2455856000.0,7645401000.0,2680428000.0,,,0.0,0.0,,48679000.0,,,8296430000.0,,,20323692000.0,,843731000.0,,,,,,,,,,,,,11311247000.0,9462535000.0,,,,,,,,,,,14527000.0,,-3448279000.0,,,,,,,,,,,,5843496000.0,-480434000.0,,,204589000.0,,,,,,29727481000.0,18925242000.0,9291775000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,1760720000.0,,,747122000.0,-109489000.0,712623000.0,1910696000.0,15634000.0,,50928302000.0,15938000.0,50928302000.0,8958429000.0,,,3378944000.0,-1435899000.0,3739745000.0,2693488000.0,10122825000.0,0.0,,3491753000.0,735497000.0,3378944000.0,15938000.0,-3408629000.0,5456823000.0,631484000.0,-3382636000.0,14780402000.0,8958429000.0,22192749000.0,1910696000.0,6725516000.0,,,,1524488000.0,10659261000.0,14031733000.0,2693488000.0,0.131,26427917000.0,4207181000.0,10104460000.0,6725516000.0,0.131,572102000.0,0.0,0.0,,96239000.0,10104460000.0,6725516000.0,13369201000.0,15593000.0,15634000.0,29121405000.0,,1219315000.0,279325000.0,,,712623000.0,15291930000.0,,2801049000.0,37559101000.0,0.0,2775542000.0,,,14031733000.0,10122825000.0,-4632669000.0,96239000.0,,-2862405000.0,3739745000.0,1139553000.0,0.0,,,-4730998000.0,20036000.0,4207181000.0,-4632669000.0,14780402000.0,,,17292000.0,249686000.0,-3010081000.0,5447626000.0,2693145000.0,13369201000.0,4307726000.0,53152000.0,10659261000.0,631484000.0,,1219315000.0,747122000.0,,-2290303000.0,20036000.0,29121405000.0,,37559101000.0,26427917000.0,15291930000.0,1511034000.0,17885023000.0,5605572000.0,-1081309000.0,2783238000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,,,,,12242000.0,,50909164000.0,,,9444011000.0,,,3786073000.0,,4029129000.0,2793422000.0,,,,,,,,,,,,16784157000.0,,,1963071000.0,,,,,,,,,,,4368294000.0,7359047000.0,3572974000.0,,,0.0,0.0,,114325000.0,,,13925348000.0,,,28383361000.0,,3785826000.0,,,,,,,,,,,,,14176758000.0,10474683000.0,,,,,,,,,,,58085000.0,,-4987259000.0,,,,,,,,,,,,10996011000.0,883381000.0,,,760024000.0,,,,,,36983816000.0,25589939000.0,15983270000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,2003019000.0,,,831608000.0,-109489000.0,781298000.0,1784728000.0,31325000.0,,54721833000.0,62145000.0,54721833000.0,8631106000.0,,,2862791000.0,-2696490000.0,3810415000.0,2699343000.0,10815434000.0,,,3483688000.0,819513000.0,2862791000.0,62145000.0,-1469529000.0,5467072000.0,1268306000.0,-2915334000.0,16593469000.0,8631106000.0,25710377000.0,1784728000.0,5797986000.0,,,,1739312000.0,11892315000.0,15049990000.0,2699343000.0,0.143,28721131000.0,5633359000.0,8660777000.0,5797986000.0,0.143,-392164000.0,0.0,0.0,,156422000.0,8660777000.0,5797986000.0,14686729000.0,118220000.0,31325000.0,31420474000.0,,2862484000.0,352388000.0,,,781298000.0,17192851000.0,,3220048000.0,40035104000.0,0.0,3174920000.0,,,15049990000.0,10815434000.0,-5300536000.0,156422000.0,,-1831135000.0,3810415000.0,-954199000.0,0.0,,,-5520291000.0,51682000.0,5633359000.0,-5300536000.0,16593469000.0,,,8072000.0,267298000.0,-1879277000.0,5459988000.0,21431000.0,14686729000.0,4898787000.0,119003000.0,11892315000.0,1268306000.0,,2862484000.0,831608000.0,,-2223299000.0,51682000.0,31420474000.0,,40035104000.0,28721131000.0,17192851000.0,1735721000.0,20811590000.0,6725516000.0,-824196000.0,3159475000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,,,,,12240000.0,,57563970000.0,,,12667000000.0,,,3127643000.0,,4045451000.0,3231087000.0,,,,,,,,,,,,17235546000.0,,,2296414000.0,,,,,,,,,,,6067048000.0,7373729000.0,4246086000.0,,,0.0,0.0,,206311000.0,,,15503521000.0,,,33194077000.0,,3124879000.0,,,,,,,,,,,,,14729081000.0,11430249000.0,,,,,,,,,,,98086000.0,,-5697085000.0,,,,,,,,,,,,12260463000.0,1511919000.0,,,824347000.0,,,,,,42060449000.0,29962990000.0,17957548000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,2326927000.0,,,849189000.0,-109489000.0,862537000.0,3233391000.0,12240000.0,,60649704000.0,69188000.0,60649704000.0,10573905000.0,,,406348000.0,-1226808000.0,9153487000.0,4279324000.0,12001004000.0,,,3087848000.0,920013000.0,406348000.0,69188000.0,1367800000.0,5473238000.0,1992838000.0,-637822000.0,18056272000.0,10573905000.0,26408437000.0,3233391000.0,8938422000.0,,,,2157234000.0,12188783000.0,16583990000.0,4279324000.0,0.158,30611326000.0,4621612000.0,9344770000.0,8938422000.0,0.158,1617435000.0,0.0,0.0,,138928000.0,9344770000.0,8938422000.0,16094678000.0,72929000.0,12240000.0,34890650000.0,,367818000.0,400860000.0,,,862537000.0,18231322000.0,,3889585000.0,44555026000.0,0.0,3647800000.0,,,16583990000.0,12001004000.0,-6042539000.0,138928000.0,,-1609121000.0,9153487000.0,3141182000.0,0.0,,,-6296205000.0,184504000.0,4621612000.0,-6042539000.0,18056272000.0,,,1429000.0,389170000.0,-1592686000.0,5471566000.0,-6294000.0,16094678000.0,6000366000.0,180312000.0,12188783000.0,1992838000.0,,367818000.0,849189000.0,,8314000.0,184504000.0,34890650000.0,,44555026000.0,30611326000.0,18231322000.0,1937757000.0,20408071000.0,5797986000.0,-55600000.0,3843132000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,,,,,12240000.0,,67200197000.0,,,12850511000.0,,,878971000.0,,7589338000.0,5526652000.0,,,,,,,69188000.0,,,,,21518804000.0,,,4537218000.0,,,,,,,,,,,4934347000.0,9383204000.0,8504233000.0,,,0.0,0.0,,126509000.0,,,17497506000.0,,,40064290000.0,,824537000.0,,,,,,,,,,,,,21816711000.0,13020168000.0,,,,,,,,,,,162248000.0,,-6639108000.0,,,,,,,,,,,,13340972000.0,2916032000.0,,,814946000.0,,,,,,49702691000.0,34537638000.0,19980080000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,2604994000.0,,,869321000.0,-109489000.0,1118961000.0,4374148000.0,1021531000.0,,69508765000.0,69188000.0,69508765000.0,12014337000.0,,,740104000.0,-4148477000.0,6247523000.0,6382595000.0,13399781000.0,,,966809000.0,968087000.0,740104000.0,69188000.0,-608400000.0,5966122000.0,3458420000.0,-755888000.0,21652915000.0,12014337000.0,36627771000.0,4374148000.0,8772885000.0,,,,2550553000.0,14100155000.0,23953202000.0,6382595000.0,0.188,34789515000.0,4336590000.0,9512989000.0,8772885000.0,0.188,-858477000.0,0.0,0.0,,118709000.0,9512989000.0,8772885000.0,17871263000.0,160118000.0,1021531000.0,41172110000.0,,709047000.0,401808000.0,,,1118961000.0,21046203000.0,,4494355000.0,51637502000.0,0.0,3974889000.0,,,23953202000.0,13399781000.0,-6946048000.0,118709000.0,,-1117174000.0,6247523000.0,-763035000.0,0.0,,,-6842914000.0,117595000.0,4336590000.0,-6946048000.0,21652915000.0,,,,352743000.0,-1884584000.0,5966122000.0,259422000.0,17871263000.0,6963341000.0,190040000.0,14100155000.0,3458420000.0,,709047000.0,869321000.0,,-1975651000.0,117595000.0,41172110000.0,,51637502000.0,34789515000.0,21046203000.0,2252251000.0,29664430000.0,9535436000.0,-87076000.0,4412788000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,,,,,1021802000.0,,73021123000.0,,,14153230000.0,,,2214000000.0,,7147332000.0,6313386000.0,,,,,,,69188000.0,,,,,24813210000.0,,,4340305000.0,,,,,,,,,,,5769181000.0,9740694000.0,7526694000.0,,,0.0,0.0,,120974000.0,,,17976821000.0,,,43834618000.0,,2187066000.0,,,,,,,,,,,,,24421074000.0,13779241000.0,,,,,,,,,,,101019000.0,,-7386051000.0,,,,,,,,,,,,14203250000.0,3873311000.0,,,850260000.0,,,,,,55044302000.0,37521232000.0,21589301000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,2757885000.0,,,816095000.0,-119322000.0,1222280000.0,6574472000.0,,,78933102000.0,69188000.0,78933102000.0,13373425000.0,,,1331169000.0,-1825104000.0,,8659364000.0,14709261000.0,,,810810000.0,1134866000.0,1331169000.0,69188000.0,-1842974000.0,5966122000.0,,-1395628000.0,23220449000.0,13373425000.0,32596711000.0,6574472000.0,11063187000.0,,,,2599792000.0,16216895000.0,24084796000.0,8659364000.0,0.205,39114004000.0,5345625000.0,12394356000.0,11063187000.0,0.205,1587935000.0,1976301000.0,0.0,,619438000.0,12394356000.0,11063187000.0,20626740000.0,209178000.0,,47773368000.0,,,456506000.0,,,1222280000.0,24344939000.0,,4931253000.0,58306362000.0,1976301000.0,4349257000.0,,,24084796000.0,14709261000.0,-8128044000.0,619438000.0,,-1955127000.0,,2188034000.0,0.0,,,-5498282000.0,82441000.0,5345625000.0,-8128044000.0,23220449000.0,,,17759000.0,341321000.0,-1623378000.0,5966122000.0,191212000.0,20626740000.0,7443909000.0,279437000.0,16216895000.0,,,,816095000.0,,-367192000.0,82441000.0,47773368000.0,,58306362000.0,39114004000.0,24344939000.0,2416564000.0,25152802000.0,8879976000.0,-285085000.0,4844117000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,,,,,,,81896457000.0,,,15917525000.0,,,750770000.0,,,7905902000.0,,,,,,,69122000.0,,,,,22905354000.0,,,4429434000.0,,,,,,,,,,,8073651000.0,11782907000.0,11032137000.0,,,672143000.0,0.0,,595956000.0,,,21110333000.0,,,49897187000.0,,3179396000.0,,,,,,,,,,,,,25005856000.0,14996192000.0,,,,,,,,,,,66273000.0,,-8633597000.0,,,,,,,,,,,,16143596000.0,,,,2028250000.0,,,,,,60786124000.0,41991285000.0,24777193000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,2903425000.0,,,777498000.0,-178984000.0,1287942000.0,4224197000.0,,,86720289000.0,69122000.0,86720289000.0,16039052000.0,,,1675400000.0,-3070630000.0,,6408380000.0,16804375000.0,1185766000.0,,1644125000.0,1174610000.0,1675400000.0,69122000.0,-1492711000.0,5979116000.0,,-1647079000.0,23150274000.0,16039052000.0,35153264000.0,4224197000.0,12122364000.0,,,,2554657000.0,16602665000.0,25324860000.0,6408380000.0,0.215,45339271000.0,9022435000.0,13797764000.0,12122364000.0,0.215,507733000.0,,0.0,,575863000.0,13797764000.0,12122364000.0,22218880000.0,49294000.0,,51747651000.0,,,553577000.0,,,1287942000.0,25698501000.0,,5329496000.0,64501409000.0,,4631612000.0,,,25324860000.0,16804375000.0,-9095836000.0,575863000.0,,-1736223000.0,,1052857000.0,0.0,,,-8430531000.0,36640000.0,9022435000.0,-9095836000.0,23150274000.0,,,22820000.0,322750000.0,-2807131000.0,5979116000.0,-287267000.0,22218880000.0,7776458000.0,360426000.0,16602665000.0,,,,777498000.0,,-1228490000.0,36640000.0,51747651000.0,,64501409000.0,45339271000.0,25698501000.0,2580675000.0,27376806000.0,11063187000.0,-299444000.0,5221801000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,,,,,,,,86414118000.0,,,17679057000.0,,,2189369000.0,,,7130703000.0,,,,,,,69122000.0,,,,,24751084000.0,,,4834182000.0,,,,,,,,,,,8372562000.0,10400038000.0,8210669000.0,,,,0.0,,553074000.0,,,23271408000.0,,,50522739000.0,,,,,,,,,,,,,,,25200048000.0,17306314000.0,,,,,,,,,,,52991000.0,,-9555050000.0,,,,,,,,,,,,16861716000.0,,,,820991000.0,,,,,,63142710000.0,43392036000.0,26416766000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
