,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyBasicEPS,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyNonCurrentDeferredRevenue,annualBasicEPS,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,quarterlyDilutedAverageShares,annualCapitalExpenditure,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualCapitalStock,annualChangesInAccountReceivables,annualInterestExpense,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyGrossPPE,trailingCostOfRevenue,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualInventory,quarterlyTaxProvision,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyResearchAndDevelopment,quarterlyStockBasedCompensation,trailingOperatingExpense,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,annualRetainedEarnings,annualDilutedAverageShares,annualNetIncome,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingOperatingIncome,annualCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualOperatingIncome,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyDilutedEPS,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,annualBasicAverageShares,annualOtherNonCashItems,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsReceivable,annualCurrentAssets,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualCurrentLiabilities,annualNetPPE,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,trailingOperatingCashFlow,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,trailingBasicEPS
867628800,,396400000.0,,,,,0.505,,0.0,,,,,28400000.0,,,,,351600000.0,,,53800000.0,,21500000.0,,0.0,177300000.0,,,28400000.0,900000.0,-5300000.0,44400000.0,,299000000.0,,,,,,,,,,,,-103000000.0,37029703.0,,,-213800000.0,,206700000.0,,16400000.0,107900000.0,237000000.0,,,,,163300000.0,37500000.0,238600000.0,,,344100000.0,,16400000.0,,,135600000.0,,53600000.0,56100000.0,,,,,,,,231700000.0,,,181800000.0,273000000.0,488600000.0,,,,,832700000.0,,,,,,,,,239800000.0,,,,,,63600000.0,,,21100000.0,,,,,18700000.0,,0.355,9200000.0,,,,33200000.0,,,,1600000.0,,7600000.0,,0.0,,,0.0,-5300000.0,,117200000.0,,152600000.0,700000.0,21100000.0,,,436300000.0,,1400000.0,,,,,,72800000.0,-2400000.0,,,,37029703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875577600,,389300000.0,39200000.0,29700000.0,83700000.0,,,13000000.0,500000.0,,2400000.0,,,13000000.0,,,10600000.0,,352200000.0,,214400000.0,54100000.0,,22400000.0,501800000.0,0.0,177300000.0,-6300000.0,248500000.0,13000000.0,,-19200000.0,2300000.0,,155400000.0,,900000.0,17300000.0,,0.675,,,,-46200000.0,-72500000.0,,-102400000.0,,-28600000.0,244800000.0,-27900000.0,39500000.0,-34100000.0,900800000.0,-15400000.0,83700000.0,22700000.0,-1500000.0,177300000.0,,26700000.0,139300000.0,-6400000.0,248500000.0,,,285800000.0,146100000.0,-2900000.0,,-102400000.0,146100000.0,,8700000.0,50100000.0,,,,347400000.0,49800000.0,,,3500000.0,-46600000.0,,106100000.0,259000000.0,501800000.0,,,,,787600000.0,787600000.0,398300000.0,0.675,50100000.0,58600000.0,39500000.0,,,219800000.0,,,553400000.0,22400000.0,,40600000.0,102600000.0,219800000.0,-3500000.0,69600000.0,-9800000.0,0.0,1500000.0,-6000000.0,92500000.0,,6400000.0,,,,39200000.0,54100000.0,58600000.0,-2700000.0,1500000.0,13000000.0,5200000.0,30400000.0,1100000.0,389300000.0,,0.0,-16000000.0,,49300000.0,30100000.0,146100000.0,-3500000.0,-3500000.0,,,398300000.0,,3500000.0,,259000000.0,,,285800000.0,47000000.0,-2500000.0,,,,,,352200000.0,139300000.0,146100000.0,133000000.0,3500000.0,121100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883526400,,380500000.0,,,,,-0.21,,0.0,,,,,20400000.0,,,,,414100000.0,,,62200000.0,,22700000.0,,13000000.0,177300000.0,,,20400000.0,,-96400000.0,-3300000.0,,125100000.0,,,,,,,,,,,,-108000000.0,37619048.0,,,192400000.0,,-91100000.0,,7400000.0,87600000.0,-88500000.0,,,,,243500000.0,-9700000.0,276700000.0,,,401500000.0,,-4200000.0,,,168700000.0,,4800000.0,52200000.0,,,,,,,,-184900000.0,,,78100000.0,364300000.0,586800000.0,,,,,988300000.0,,,,,,,,,324500000.0,,,,,,42200000.0,,,-5500000.0,,,,,-7900000.0,,-0.21,8100000.0,,,,39800000.0,,,,93700000.0,,6700000.0,,400000.0,,,0.0,-96400000.0,,47000000.0,,210400000.0,300000.0,-5500000.0,,,607800000.0,,4000000.0,,,,,,50300000.0,-2400000.0,,,,37619048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891302400,,410500000.0,,,,,0.81,,200000.0,,,,,11300000.0,,,,,429900000.0,,,104500000.0,,30100000.0,,0.0,177300000.0,,,11300000.0,,-51200000.0,70700000.0,,430600000.0,,,,,,,,,,,,-131300000.0,37619048.0,,,137100000.0,,-138200000.0,,-9100000.0,148100000.0,-95200000.0,,,,,254500000.0,58300000.0,317400000.0,,,649500000.0,,24800000.0,,,186100000.0,,80200000.0,72500000.0,,,,,,,,-146400000.0,,,253500000.0,606800000.0,622300000.0,,,,,1271800000.0,,,,,,,,,562200000.0,,,,,,96900000.0,,,33500000.0,,,,,30300000.0,,0.54,9500000.0,,,,44600000.0,,,,1900000.0,,10600000.0,,0.0,,,0.0,-51000000.0,,177100000.0,,194300000.0,-1800000.0,32800000.0,,,861300000.0,,6300000.0,,,,,,106400000.0,-2500000.0,,,,37407407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899164800,,430100000.0,,,,,0.59,,-200000.0,,,,,29600000.0,,,,,435600000.0,,,77800000.0,,29900000.0,,0.0,177300000.0,,,29600000.0,,-20500000.0,51600000.0,,367500000.0,,,,,,,,,,,,-127300000.0,37619048.0,,,-237700000.0,,242400000.0,,18300000.0,134600000.0,276700000.0,,,,,215800000.0,40600000.0,315000000.0,,,389400000.0,,16200000.0,,,187700000.0,,61600000.0,94400000.0,,,,,,,,256200000.0,,,229200000.0,373200000.0,629700000.0,,,,,1019100000.0,,,,,,,,,327600000.0,,,,,,76700000.0,,,24400000.0,,,,,22000000.0,,0.4,10000000.0,,,,45600000.0,,,,3400000.0,,9700000.0,,-2700000.0,,,0.0,-20700000.0,,138300000.0,,165300000.0,-1300000.0,24400000.0,,,589000000.0,,6400000.0,,,,,,86700000.0,-2400000.0,,,,37288136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907113600,,403900000.0,40200000.0,26500000.0,140800000.0,,,10600000.0,0.0,,-2400000.0,,,10600000.0,,,13000000.0,,435100000.0,,271600000.0,77800000.0,,32300000.0,668000000.0,0.0,177300000.0,-19400000.0,331200000.0,10600000.0,,-24600000.0,-5400000.0,,189800000.0,,1000000.0,-5700000.0,,0.71,,,,118400000.0,-192100000.0,,-134200000.0,,-192700000.0,309400000.0,26600000.0,37000000.0,-14100000.0,1113000000.0,-19000000.0,140800000.0,-22000000.0,-2400000.0,177300000.0,,32200000.0,231900000.0,-27300000.0,331200000.0,,,367200000.0,177700000.0,-12000000.0,,-134200000.0,197000000.0,,4800000.0,76600000.0,,,,422900000.0,-22000000.0,,,-46600000.0,0.0,,129200000.0,399400000.0,668000000.0,,,,,1035200000.0,1035200000.0,631300000.0,0.6,76600000.0,60600000.0,36300000.0,,,359200000.0,,,690100000.0,32300000.0,,55800000.0,113500000.0,359200000.0,-15300000.0,61900000.0,-7300000.0,0.0,13300000.0,-17800000.0,-121700000.0,,10200000.0,,,,40200000.0,77800000.0,37400000.0,-1000000.0,13300000.0,10600000.0,5200000.0,37800000.0,3300000.0,403900000.0,,0.0,-24000000.0,,60600000.0,24900000.0,177700000.0,-16700000.0,-15300000.0,,,631300000.0,,35900000.0,,399400000.0,,,367200000.0,66000000.0,0.0,,,,,-15300000.0,435100000.0,231900000.0,197000000.0,151300000.0,35900000.0,71000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915062400,,391100000.0,,,,,-0.35,,-7600000.0,,,,,8200000.0,,,,,620400000.0,,,112500000.0,,52900000.0,,10600000.0,177300000.0,,,8200000.0,,-174500000.0,-5800000.0,,184400000.0,,,,,,,,,,,,-147700000.0,36571429.0,,,343200000.0,,-164800000.0,,-2400000.0,111500000.0,-163400000.0,,,,,248400000.0,-16900000.0,356600000.0,,,566000000.0,,-6900000.0,,,208900000.0,,6000000.0,63800000.0,,,,,,,,-337900000.0,,,112800000.0,806000000.0,879500000.0,,,,,1445500000.0,,,,,,,,,754800000.0,,,,,,65600000.0,,,-10000000.0,,,,,-12800000.0,,-0.35,11800000.0,,,,51200000.0,,,,24400000.0,,9800000.0,,-24500000.0,,,0.0,-182100000.0,,71600000.0,,298200000.0,-1300000.0,-10400000.0,,,1054400000.0,,50200000.0,,,,,,77400000.0,-4900000.0,,,,36571429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922838400,,431700000.0,,,,,1.28,,1200000.0,,,,,18900000.0,,,,,808700000.0,,,178200000.0,,74900000.0,,0.0,177300000.0,,,18900000.0,,-344500000.0,105100000.0,,631500000.0,,,,,,,,,,,,-150300000.0,36571429.0,,,451100000.0,,-165000000.0,,10700000.0,220800000.0,-96700000.0,,,,,612900000.0,92700000.0,391100000.0,,,1018000000.0,,38000000.0,,,240800000.0,,118300000.0,110600000.0,,,,,,,,-441200000.0,,,354700000.0,1058700000.0,1085300000.0,,,,,2103300000.0,,,,,,,,,1003000000.0,,,,,,158500000.0,,,54700000.0,,,,,46800000.0,,0.815,13200000.0,,,,55700000.0,,,,213900000.0,,24600000.0,,-11600000.0,,,0.0,-343300000.0,,276800000.0,,334600000.0,12200000.0,49300000.0,,,1671600000.0,,35800000.0,,,,,,171700000.0,-2400000.0,,,,36562500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930700800,,465900000.0,,,,,1.07,,-100000.0,,,,,34200000.0,,,,,800000000.0,,,127200000.0,-11000000.0,58300000.0,,0.0,176900000.0,,,34200000.0,,-15300000.0,84900000.0,,586200000.0,,,,,,,,,,,,-167300000.0,36635514.0,,,-319400000.0,,,,15300000.0,222600000.0,350600000.0,,,,,391000000.0,70500000.0,408600000.0,,,692800000.0,,28900000.0,,,241300000.0,,102700000.0,149800000.0,,,,,,,,335300000.0,,,340300000.0,912600000.0,1076700000.0,,,,,1769500000.0,,,,,,,,,855600000.0,,,,,,143200000.0,,,41600000.0,,,,,39200000.0,,0.675,17800000.0,,,,57000000.0,,,,41200000.0,,24600000.0,,-600000.0,,,34200000.0,-15400000.0,,245900000.0,,281100000.0,10200000.0,41600000.0,,,1303600000.0,,35400000.0,,,,,,161000000.0,-2500000.0,,,,36635514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938649600,,443300000.0,65800000.0,53500000.0,177000000.0,,,30300000.0,6300000.0,,19700000.0,,,30300000.0,,,10600000.0,,794100000.0,,470200000.0,133500000.0,-12900000.0,96800000.0,1127900000.0,34200000.0,174100000.0,32500000.0,422000000.0,30300000.0,300000.0,-38600000.0,-15500000.0,,246100000.0,,-37000000.0,-21600000.0,,1.465,,-14800000.0,,513900000.0,-571600000.0,,-162600000.0,,-572900000.0,530400000.0,39000000.0,69100000.0,,1648300000.0,-3900000.0,177000000.0,-12300000.0,500000.0,174100000.0,,79100000.0,366900000.0,-29300000.0,422000000.0,,,641700000.0,313200000.0,-12100000.0,,-162600000.0,259400000.0,-3700000.0,1900000.0,130100000.0,,,,694000000.0,-53400000.0,,,-50900000.0,-200000.0,,146500000.0,959400000.0,1127900000.0,,,,,1769600000.0,1769600000.0,1326300000.0,1.04,130100000.0,61000000.0,63200000.0,,-12900000.0,893600000.0,,,954300000.0,96800000.0,,97700000.0,163600000.0,893600000.0,-17200000.0,117000000.0,-12100000.0,30300000.0,56400000.0,-19700000.0,-494700000.0,,17400000.0,,,,65800000.0,133500000.0,36600000.0,,56400000.0,30300000.0,20100000.0,60200000.0,-300000.0,443300000.0,,30300000.0,-30800000.0,,99600000.0,47900000.0,313200000.0,6300000.0,-17300000.0,,,1326300000.0,,74400000.0,,959400000.0,,,641700000.0,115100000.0,-2300000.0,,3800000.0,,,-10000000.0,794100000.0,366900000.0,259400000.0,223800000.0,74400000.0,78200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946598400,,383100000.0,,,,,-0.64,,0.0,,,,,15800000.0,,,,,774000000.0,,,149500000.0,-16300000.0,88900000.0,,30300000.0,300000.0,,,15800000.0,,-7200000.0,-23800000.0,,191500000.0,,,,,,,-154700000.0,,,,,-203500000.0,56400000.0,,,162800000.0,,,,-14500000.0,153800000.0,-169300000.0,,,,,423700000.0,-49800000.0,459500000.0,,,772100000.0,,-20200000.0,,,256000000.0,-21000000.0,-8800000.0,94100000.0,,,,,,,,-176500000.0,,,108500000.0,1070000000.0,1104700000.0,,,,,1876800000.0,,,,,,,,,1006500000.0,,,,,,91800000.0,,,-29600000.0,,,,,-36000000.0,,-0.64,15000000.0,,,,63500000.0,,,,120400000.0,,23700000.0,,-5600000.0,,,15800000.0,-7200000.0,,83000000.0,,442100000.0,-2300000.0,-29600000.0,,,1493700000.0,,74700000.0,,,,,,106800000.0,-6400000.0,,,,56400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954460800,,442500000.0,,,,,1.14,,1000000.0,,,,,29700000.0,,,,,796200000.0,,,281700000.0,-18500000.0,90100000.0,,15800000.0,300000.0,,,29700000.0,,-12900000.0,122700000.0,,720700000.0,,,,,,,-115700000.0,,,,,-171500000.0,59000000.0,,,71600000.0,,,,13900000.0,288600000.0,-45000000.0,,,,,753500000.0,107000000.0,429600000.0,,,1135400000.0,,43400000.0,,,258100000.0,-2900000.0,139600000.0,157700000.0,,,,,,,,-57900000.0,,,400400000.0,1076300000.0,1136900000.0,,,,,2272300000.0,,,,,,,,,1014700000.0,,,,,,182600000.0,,,63600000.0,,,,,63600000.0,,1.08,16900000.0,,,,61600000.0,,,,183200000.0,,25900000.0,,-3800000.0,,,29700000.0,-11900000.0,,320300000.0,,366300000.0,10200000.0,63600000.0,,,1829800000.0,,82600000.0,,,,,,197600000.0,0.0,,,,55800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962323200,,496300000.0,,,,,0.95,,700000.0,,,,,79400000.0,,,,,758900000.0,,,195500000.0,-19200000.0,46000000.0,,29700000.0,300000.0,,,79400000.0,,-17100000.0,109400000.0,,598300000.0,,,,,,,301700000.0,,,,,-171500000.0,59400000.0,,,-309000000.0,,,,49700000.0,259100000.0,378800000.0,,,,,504800000.0,83600000.0,438100000.0,,,793700000.0,,30600000.0,,,266600000.0,0.0,123600000.0,210800000.0,,,,,,,,361700000.0,,,333000000.0,896800000.0,1104200000.0,,,,,1897900000.0,,,,,,,,,836000000.0,,,,,,141700000.0,,,53000000.0,,,,,53000000.0,,0.89,14200000.0,,,,60800000.0,,,,50200000.0,,24800000.0,,7600000.0,,,79400000.0,-19800000.0,,265300000.0,,294100000.0,-1000000.0,53000000.0,,,1401600000.0,,78700000.0,,,,,,155900000.0,0.0,,,,55800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970272000,,477900000.0,60300000.0,66700000.0,207400000.0,,,33000000.0,-19500000.0,,2700000.0,,,33000000.0,,,30300000.0,,743100000.0,,511800000.0,153000000.0,-25000000.0,87400000.0,1117500000.0,79400000.0,300000.0,35300000.0,472800000.0,33000000.0,,-35300000.0,-18300000.0,,253700000.0,,-1000000.0,5800000.0,,1.195,,10000000.0,,-79200000.0,-88500000.0,,-182300000.0,,-72500000.0,578100000.0,-4600000.0,73100000.0,,1764300000.0,-46400000.0,207400000.0,7000000.0,,300000.0,,93900000.0,409800000.0,-24500000.0,472800000.0,,,643900000.0,307500000.0,-10500000.0,,-182300000.0,290500000.0,0.0,1900000.0,196800000.0,,,,753000000.0,41300000.0,,,-28300000.0,-17800000.0,,156600000.0,873700000.0,1117500000.0,,216000000.0,,,1761400000.0,1761400000.0,1283500000.0,1.125,196800000.0,59200000.0,73100000.0,,-25000000.0,813400000.0,,,1011300000.0,87400000.0,,95200000.0,174900000.0,813400000.0,-14000000.0,116300000.0,-6400000.0,33000000.0,49400000.0,-14000000.0,99000000.0,,20200000.0,,,,60300000.0,153000000.0,55800000.0,-9000000.0,49400000.0,33000000.0,19500000.0,66300000.0,800000.0,477900000.0,,33000000.0,-49600000.0,,97100000.0,43200000.0,307500000.0,13300000.0,-14000000.0,,,1283500000.0,,83900000.0,,873700000.0,,216000000.0,643900000.0,115400000.0,0.0,,1800000.0,,,-23900000.0,743100000.0,409800000.0,290500000.0,241200000.0,83900000.0,171500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978220800,,434300000.0,,,,,-0.915,,0.0,,,,,22000000.0,,,,,746600000.0,,,173000000.0,-21000000.0,86800000.0,,33000000.0,300000.0,,,22000000.0,3300000.0,-12900000.0,-60400000.0,,152600000.0,,,,,,,-166700000.0,,,,,-182300000.0,56000000.0,,,210300000.0,,,,-11000000.0,151600000.0,-201000000.0,,,,,391800000.0,-85300000.0,476400000.0,,,768000000.0,,-34100000.0,,,294100000.0,,-43500000.0,145600000.0,,,,,,,,-213900000.0,,,104200000.0,1067400000.0,1125500000.0,,,,,1893500000.0,,,,,,,,,1015600000.0,,,,,,91900000.0,,,-51200000.0,,,,,-51200000.0,,-0.915,16900000.0,,,,51800000.0,,,,67200000.0,,21300000.0,,-10200000.0,,,22000000.0,-21000000.0,,48400000.0,,450300000.0,-3600000.0,-51200000.0,,,1459200000.0,,84800000.0,,,,,,108800000.0,,,,,56000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985996800,,519000000.0,,,,,1.505,,0.0,,,,,18000000.0,,,,,770000000.0,,,304000000.0,-28000000.0,0.0,,22000000.0,0.0,,,18000000.0,6700000.0,-14100000.0,155000000.0,,740000000.0,,,,,,,-197300000.0,,,,,,60600000.0,,,120700000.0,,,,-4000000.0,-1000000.0,-106000000.0,,,,,702000000.0,142000000.0,,,,1208000000.0,,57000000.0,,,297000000.0,,177000000.0,230000000.0,,,,,,,,-120100000.0,,,406000000.0,1126000000.0,1139000000.0,266000000.0,693000000.0,,,2347000000.0,,,,,,,,,1076000000.0,,,,,,157000000.0,,,85000000.0,,,,,85000000.0,,1.4,15100000.0,,,,50000000.0,,,,133000000.0,,26000000.0,,-800000.0,,,18000000.0,-18000000.0,,334000000.0,,402000000.0,11000000.0,85000000.0,,,1828000000.0,,72000000.0,,,,,,179000000.0,,,,,56400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993859200,,566600000.0,,,,,0.8,,12000000.0,,,,,73100000.0,,,,,762100000.0,,,233800000.0,-23500000.0,0.0,,18000000.0,300000.0,,,73100000.0,3300000.0,-19200000.0,103100000.0,,610300000.0,,,,,,,303800000.0,,,,,-182300000.0,61200000.0,,,-311300000.0,,0.0,,55100000.0,0.0,374000000.0,,,,,545500000.0,80800000.0,474200000.0,,,877700000.0,,35400000.0,,,291900000.0,,119000000.0,275700000.0,,,,,,,,354800000.0,,,379600000.0,891800000.0,1126200000.0,250900000.0,358100000.0,,,2003900000.0,,,,,,,,,835900000.0,,,,,,142900000.0,,,45400000.0,,,,,45400000.0,,0.745,15900000.0,,,,55900000.0,,,,60800000.0,,22300000.0,,-15000000.0,,,73100000.0,-7200000.0,,230700000.0,,359000000.0,22200000.0,45400000.0,,,1437300000.0,,72200000.0,,,,,,127600000.0,,,,,56600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001808000,,506200000.0,75200000.0,15500000.0,0.0,,,18700000.0,-37600000.0,,-14300000.0,,,18700000.0,,,33000000.0,,771100000.0,,468200000.0,150900000.0,-34700000.0,0.0,1148800000.0,73100000.0,300000.0,-46400000.0,515300000.0,18700000.0,3700000.0,-17200000.0,-7500000.0,,248300000.0,,-1600000.0,-68500000.0,,0.275,,34400000.0,,21400000.0,-101000000.0,,-204600000.0,,-63400000.0,459300000.0,1700000.0,15500000.0,13600000.0,1747700000.0,-54400000.0,0.0,-1300000.0,-19900000.0,300000.0,,87700000.0,445100000.0,-108500000.0,515300000.0,,,694200000.0,368400000.0,-45100000.0,,-204600000.0,310700000.0,,8200000.0,212300000.0,,,,658700000.0,-25800000.0,,,-18500000.0,-11100000.0,,174000000.0,891700000.0,1148800000.0,222900000.0,220800000.0,,,1843000000.0,1843000000.0,1336800000.0,0.255,212300000.0,60800000.0,15500000.0,,-34700000.0,816500000.0,,,1089000000.0,0.0,,79800000.0,199400000.0,816500000.0,-63400000.0,28700000.0,,18700000.0,71300000.0,-63400000.0,2300000.0,,15700000.0,,,,75200000.0,150900000.0,56800000.0,4600000.0,71300000.0,18700000.0,18000000.0,63600000.0,24400000.0,506200000.0,,18700000.0,-54800000.0,,74300000.0,13200000.0,368400000.0,-78400000.0,-63400000.0,,222900000.0,1336800000.0,,67000000.0,,891700000.0,,220800000.0,694200000.0,81800000.0,,,17000000.0,,,,771100000.0,445100000.0,310700000.0,263000000.0,67000000.0,65700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009756800,,464800000.0,,,,,-0.815,,-15800000.0,-105300000.0,,,,9600000.0,,,,,766600000.0,,,171300000.0,-34800000.0,0.0,,18700000.0,300000.0,,,9600000.0,5600000.0,-13000000.0,-55000000.0,,163000000.0,,,,,,,-105100000.0,,,,,-204600000.0,57600000.0,,,160200000.0,,,,-9100000.0,0.0,-141400000.0,,,,,530300000.0,-76300000.0,519200000.0,,,771000000.0,,-29400000.0,,,314600000.0,,-44400000.0,165400000.0,,,,,,,,-154400000.0,,,130900000.0,923000000.0,1147100000.0,186300000.0,196000000.0,,,1918100000.0,,,,,,,,,848800000.0,,,,,,82400000.0,,,-46900000.0,,,,,-46900000.0,,-0.815,10600000.0,,,,74200000.0,,,,172700000.0,,18500000.0,,0.0,,,9600000.0,-28900000.0,,32100000.0,,473700000.0,-5700000.0,-46900000.0,,,1453300000.0,,65900000.0,,,,,,87100000.0,,,,,57600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017532800,,516900000.0,,,,,1.115,,-200000.0,47000000.0,,,,37500000.0,,,,,744100000.0,,,270100000.0,-33800000.0,0.0,,9600000.0,300000.0,,,37500000.0,4700000.0,-9300000.0,127800000.0,,602100000.0,,,,,,,-140600000.0,,,,,-204600000.0,63000000.0,,,102000000.0,,,,27900000.0,35900000.0,-58400000.0,,,,,729900000.0,105600000.0,518000000.0,,,1108100000.0,,40600000.0,,,313400000.0,,138500000.0,211700000.0,,,,,,,,-67700000.0,,,362100000.0,993500000.0,1132200000.0,218300000.0,547000000.0,,,2240300000.0,,,,,,,,,921100000.0,,,,,,115000000.0,,,65000000.0,,,,,65000000.0,,1.03,10700000.0,,,,72400000.0,,,,205600000.0,,21600000.0,,0.0,,,37500000.0,-12500000.0,,240000000.0,,426800000.0,4000000.0,65000000.0,,,1723400000.0,,74700000.0,,,,,,112200000.0,,,,,58200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
