date,quarterlyInvestingCashFlow,trailingEndCashPosition,trailingTaxProvision,quarterlyEndCashPosition,annualNetOtherFinancingCharges,annualTaxProvision,annualEndCashPosition,trailingTotalRevenue,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,trailingCostOfRevenue,annualOtherCurrentAssets,trailingOperatingIncome,annualResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,quarterlyCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGrossPPE,trailingOperatingExpense,quarterlyCurrentLiabilities,quarterlyNonCurrentDeferredRevenue,annualCostOfRevenue,annualNetIncomeContinuousOperations,annualBeginningCashPosition,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyFreeCashFlow,trailingSellingGeneralAndAdministration,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualTotalAssets,quarterlyNetOtherInvestingChanges,trailingPretaxIncome,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualNetIncome,annualLongTermDebt,quarterlyOtherCurrentAssets,annualCashDividendsPaid,trailingNetOtherInvestingChanges,annualEbitda,annualCurrentAssets,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualSaleOfInvestment,annualCommonStockIssuance,trailingSaleOfInvestment,quarterlyGrossProfit,annualOtherIntangibleAssets,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyOperatingExpense,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetIncomeCommonStockholders,quarterlyBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,annualDepreciationAndAmortization,annualAccountsReceivable,quarterlyBasicEPS,quarterlyLongTermDebt,annualDilutedAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualRetainedEarnings,annualInventory,quarterlyNetPPE,quarterlyInventory,quarterlyTaxProvision,annualChangeInInventory,quarterlyRepaymentOfDebt,annualBasicAverageShares,quarterlyInterestExpense,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualDilutedEPS,annualBasicEPS,annualNetPPE,annualTotalNonCurrentAssets,annualCurrentLiabilities,quarterlyCurrentDebt,annualGrossProfit,quarterlyOtherIntangibleAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherFinancingCharges,quarterlyResearchAndDevelopment,quarterlyPretaxIncome,quarterlyDilutedAverageShares,quarterlyCapitalExpenditure,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyTotalAssets,trailingNetIncome,annualGoodwill,trailingCashDividendsPaid,trailingInterestExpense,trailingBeginningCashPosition,annualPretaxIncome,trailingPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualInterestExpense,annualNonCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,quarterlyCapitalStock,annualGrossPPE,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,trailingRepaymentOfDebt,annualOperatingIncome,quarterlyAccountsPayable,annualPurchaseOfInvestment,annualCapitalStock,trailingResearchAndDevelopment,annualTotalRevenue,annualCapitalExpenditure,trailingGrossProfit,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualInvestingCashFlow,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingRepurchaseOfCapitalStock,quarterlyDepreciationAndAmortization,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,annualDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingChangeInAccountPayable,annualStockBasedCompensation,quarterlyOtherIncomeExpense,trailingOtherNonCashItems,quarterlyOtherNonCashItems,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingOperatingCashFlow,annualInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,trailingBasicEPS,trailingBasicAverageShares,trailingStockBasedCompensation,quarterlyDeferredIncomeTax,annualCurrentDeferredRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualRepurchaseOfCapitalStock,quarterlyOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,trailingPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,annualOtherIncomeExpense,annualChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingDilutedEPS,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentAccruedExpenses,annualIncomeTaxPayable,trailingDepreciationAndAmortization,trailingOtherIncomeExpense,quarterlyChangeInInventory,trailingDilutedAverageShares
1970-01-01 00:00:01.427760000,-1046744000.0,,,4604637000.0,,,,,120946000.0,,,,,,,-80980000.0,203994000.0,,,10758582000.0,,,,38604336000.0,63166378000.0,,38810836000.0,,51691473000.0,,,,,15282504000.0,572067000.0,1446068000.0,,,,,27581000.0,,13808531000.0,12659597000.0,,,2088365000.0,,,,,,,,1107399000.0,,,,2622907000.0,,,-340276000.0,2050840000.0,,11474905000.0,,2418920000.0,0.0,,,0.05,10367506000.0,,153291000.0,120946000.0,65914000.0,1716152000.0,25497968000.0,,,38810836000.0,10835904000.0,50703000.0,,-5760684000.0,,0.0,,0.0,5055217000.0,5055217000.0,,,,,,,10996561000.0,,11033116000.0,,0.0,,-87115000.0,,203994000.0,,-2490939000.0,,,938639000.0,,92225600000.0,,,,,,,,53621264000.0,,,0.05,0.0,,,7416317000.0,4089466000.0,,0.0,2476000000.0,,,515171000.0,,,,25994906000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,-3441132000.0,,,3558796000.0,,,,,345714000.0,,,,,,,-611800000.0,1314240000.0,,,11103398000.0,,,,39280039000.0,65833737000.0,,40073993000.0,,51616728000.0,1101293000.0,,,,16299862000.0,769951000.0,-3776482000.0,,,,,28959000.0,,14847226000.0,13416153000.0,,,2860610000.0,,,,,,,,1106017000.0,,,,2883709000.0,,,-491622000.0,2113758000.0,,14217009000.0,,,,,,,13110992000.0,,470905000.0,345714000.0,65914000.0,1787516000.0,25839369000.0,,,40073993000.0,13250603000.0,155639000.0,,-3808728000.0,,687696000.0,,,3876512000.0,3876512000.0,,,,,,,15008152000.0,,11432684000.0,,,,133097000.0,,626544000.0,,-2861516000.0,,,997523000.0,,95258367000.0,,,,,,,,55978328000.0,,,,,,,4346394000.0,4604637000.0,,1466000.0,2476000000.0,,,-1045841000.0,,,,26121735000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,-2905257000.0,,,4579411000.0,,,,,1494700000.0,,,,,,,-100500000.0,1915020000.0,,,12588315000.0,,,,47741252000.0,74040214000.0,,40871778000.0,,59806408000.0,0.0,,,,16911208000.0,896860000.0,-7662813000.0,,,,,153529000.0,,16121629000.0,13814442000.0,,,2985245000.0,,,,,,,,1271474000.0,,,,3096766000.0,,,-549373000.0,2199906000.0,,14233806000.0,,2495742194.0,226508000.0,,,0.5989,12735824000.0,,1558346000.0,1494700000.0,65914000.0,1976978000.0,28976472000.0,,,40871778000.0,16234457000.0,356674000.0,,-3815199000.0,,0.0,,,4904829000.0,4904829000.0,,,,,,,20511366000.0,,11879839000.0,,,,1686782000.0,,1915020000.0,,-3099762000.0,,,890082000.0,,106659459000.0,,,,,,,,58918207000.0,,,0.5989,0.0,,,6565159000.0,3558796000.0,,0.0,2476000000.0,,,1020615000.0,,,,25919447000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,-3213307000.0,,,6279531000.0,3238905000.0,656790000.0,6279531000.0,,862081000.0,19943800000.0,,2992204000.0,,1998499000.0,,-277312000.0,2566431000.0,31478687000.0,13346390000.0,13104044000.0,-8448067000.0,79456514000.0,9550378000.0,54411666000.0,79456514000.0,,41856097000.0,,66110124000.0,1546108000.0,66513559000.0,3138196000.0,4089466000.0,31515394000.0,1706153000.0,1545160000.0,,405092000.0,6596426000.0,115485755000.0,195023000.0,,21519093000.0,26623367000.0,2823441000.0,11229901000.0,2992204000.0,-1762667000.0,,10728606000.0,54411666000.0,2823441000.0,1179915000.0,8283052000.0,1548340000.0,14478000.0,,,4892027000.0,11865902000.0,18207000.0,-381396000.0,3185874000.0,32294404000.0,13346390000.0,,,568149000.0,5416617000.0,21519093000.0,,11229901000.0,2476000000.0,955654000.0,862081000.0,65914000.0,2802406000.0,32294404000.0,13104044000.0,15750550000.0,41856097000.0,15750550000.0,93774000.0,-6223543000.0,-5376187000.0,2520929464.0,1517003000.0,1517003000.0,,6596426000.0,6614633000.0,3842094000.0,1.12,1.12,41856097000.0,61074089000.0,66110124000.0,19943800000.0,13495409000.0,11865902000.0,568149000.0,,6614633000.0,1506141000.0,,1049428000.0,,-3837944000.0,1548340000.0,-1070593000.0,1179915000.0,-20146561000.0,115485755000.0,,65914000.0,,,,3794986000.0,,61074089000.0,1517003000.0,1546108000.0,,18207000.0,-5549544000.0,,7413987000.0,4579411000.0,,13012000.0,2476000000.0,41856097000.0,,1700120000.0,-20146561000.0,,3945031000.0,31478687000.0,-1070592000.0,2476000000.0,,80008968000.0,-12290161000.0,,,7413987000.0,-10606440000.0,-18760798000.0,2190065000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,-2512597000.0,,,3645130000.0,,,,,850708000.0,,,,,,,-52087000.0,1434567000.0,,,13904635000.0,,,,51066219000.0,75322208000.0,,42703577000.0,,63228574000.0,,,,,20285247000.0,1657236000.0,-3971876000.0,,,,,234230000.0,,22671297000.0,16419554000.0,,,3299591000.0,,,,,,,,1658889000.0,,,,3865693000.0,,,-401632000.0,2208457000.0,,12093634000.0,,2658462500.0,357000000.0,,,0.32,10077745000.0,,897646000.0,850708000.0,65914000.0,1900809000.0,33100652000.0,,,42703577000.0,16490447000.0,250884000.0,,-5282345000.0,,286037000.0,,,3910076000.0,3910076000.0,,,,,,,21344020000.0,,11953145000.0,,,,647749000.0,,1148530000.0,,-2718536000.0,,,1178128000.0,,112205554000.0,,,,,,,,61139335000.0,,,0.32,,,,7997065000.0,6279531000.0,,16847000.0,2476000000.0,,,-2634401000.0,,,,27716923000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,-3363665000.0,,,5191327000.0,,,,,1408988000.0,,,,,,,-751291000.0,2475231000.0,,,15264228000.0,,,,58850900000.0,82947757000.0,,44138538000.0,,73219856000.0,1575157000.0,,,,24664318000.0,2261116000.0,-3557440000.0,,,,,-198117000.0,,27669582000.0,19168887000.0,,,3204412000.0,,,,,,,,1576276000.0,,,,5495431000.0,,,-621158000.0,3234315000.0,,9727901000.0,,,464658000.0,,,,7686967000.0,,1571421000.0,1408988000.0,65914000.0,2925634000.0,34829172000.0,,,44138538000.0,16044181000.0,289124000.0,,-5837731000.0,,614686000.0,,,5468747000.0,5473792000.0,,,,,,,25276808000.0,,11985322000.0,,,,-12474000.0,,1860545000.0,,-3382287000.0,,,945245000.0,,121734837000.0,,,,,,,,62883937000.0,,,,5045000.0,,,12527775000.0,3645130000.0,,955307000.0,2476000000.0,,,1546197000.0,,,,29125108000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,-2965374000.0,,,7312521000.0,,,,,1404430000.0,,,,,,,-39669000.0,2174383000.0,,,16604097000.0,,,,70414591000.0,79292522000.0,,44630561000.0,,66632148000.0,,,,,27848225000.0,2191849000.0,-4387045000.0,,,,,8531000.0,,33985044000.0,21865709000.0,,,3643109000.0,,,,,,,,1631699000.0,,,,5982516000.0,,,-661987000.0,3790667000.0,,12660374000.0,,2629034070.0,448540000.0,,,0.5342,10580135000.0,,1502584000.0,1404430000.0,65914000.0,3478296000.0,50567699000.0,,,44630561000.0,17792667000.0,338641000.0,,-10566321000.0,,333158000.0,,,7588506000.0,7590726000.0,,,,,,,19170364000.0,,11554560000.0,,,,14368290000.0,,1841225000.0,,-2986602000.0,,,1401122000.0,,133924309000.0,,,,,,,,63509718000.0,,,0.5342,2220000.0,,,8576050000.0,5191327000.0,,0.0,2728143000.0,,,2121194000.0,,,,32197345000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,-4601006000.0,,,7358594000.0,14946693000.0,1088398000.0,7358594000.0,,1388028000.0,25009611000.0,,4268442000.0,,3171694000.0,,-83858000.0,2527281000.0,35243610000.0,11343811000.0,16238160000.0,-14899021000.0,89661415000.0,12550691000.0,78240081000.0,89661415000.0,,46440156000.0,,78317604000.0,1454710000.0,82400900000.0,5480012000.0,6279531000.0,30672207000.0,2408205000.0,-2982660000.0,,282113000.0,7693666000.0,145070778000.0,237469000.0,,41768002000.0,24946750000.0,5052154000.0,9338520000.0,4268442000.0,-3156943000.0,,15395588000.0,78240081000.0,5052154000.0,1097130000.0,11038974000.0,1455388000.0,48988000.0,14473000000.0,,5725457000.0,12055571000.0,0.0,-1472166000.0,3317252000.0,51255929000.0,11343811000.0,,,549903000.0,7027569000.0,41768002000.0,,9338520000.0,2687315957.0,1508361000.0,1388028000.0,65914000.0,2734235000.0,51255929000.0,16238160000.0,17378439000.0,46440156000.0,17378439000.0,209749000.0,-1984925000.0,-5004785000.0,2687315957.0,809171000.0,1799609000.0,108548000.0,7693666000.0,7693666000.0,-1845571000.0,1.88,1.88,46440156000.0,66830697000.0,78317604000.0,25009611000.0,21069097000.0,12055571000.0,549903000.0,,7693666000.0,-56872000.0,,1718110000.0,,-3966025000.0,1455388000.0,-926905000.0,1097130000.0,-23349022000.0,145070778000.0,,65914000.0,,,,6568410000.0,,66830697000.0,1799609000.0,1454710000.0,,0.0,-16965910000.0,,9634748000.0,7312521000.0,,-923166000.0,2728143000.0,46440156000.0,,46073000.0,-23349022000.0,,8518406000.0,35243610000.0,-926905000.0,2728143000.0,,103469997000.0,-13053450000.0,,,9634748000.0,-13442642000.0,-26691182000.0,1079063000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,-3500329000.0,,,8820942000.0,,,,,605795000.0,,,,,,,-245000000.0,1401421000.0,,,16766041000.0,,,,77591345000.0,89993235000.0,,47402596000.0,,73286843000.0,,,,,21046138000.0,1484576000.0,-5722871000.0,,,,,23423000.0,,41272389000.0,16625725000.0,,,4817887000.0,,,,,,,,1417092000.0,,,,4420413000.0,,,-457855000.0,2935837000.0,,16706392000.0,,3028975000.0,605696000.0,,,0.2,14683604000.0,,781366000.0,605795000.0,65914000.0,2615910000.0,52001236000.0,,,47402596000.0,17102320000.0,240265000.0,,-7304316000.0,,379790000.0,,,9097580000.0,9097580000.0,,,,,,,27976568000.0,,12735317000.0,,,,58434000.0,,1021631000.0,3028975000.0,-3304563000.0,,,929349000.0,,146326109000.0,,,,,,,,68734764000.0,,,0.2,,,,9121010000.0,7358594000.0,,317000.0,2728143000.0,,,1462348000.0,,,,29203009000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,-3438897000.0,,,8320252000.0,,,,,1117119000.0,,,,,,,-132355000.0,2311580000.0,,,17341441000.0,,,,83126454000.0,96565937000.0,,48424997000.0,,78066217000.0,1594520000.0,,,,23991499000.0,2340973000.0,-4431648000.0,,,,,-3337000.0,,46530489000.0,19259669000.0,,,4752767000.0,,,,,,,,1595109000.0,,,,4731830000.0,,,-732092000.0,2390857000.0,,18499720000.0,,,603272000.0,,,,16301339000.0,,1383797000.0,1117119000.0,65914000.0,2753384000.0,52623901000.0,,,48424997000.0,18144296000.0,244582000.0,,-11957162000.0,,683201000.0,,,8701073000.0,8701073000.0,,,,,,,34032436000.0,,13178165000.0,,,,-111683000.0,,1628379000.0,,-3379709000.0,,,1102684000.0,,153734972000.0,,,,,,,,70608518000.0,,,,,,,6132154000.0,8820942000.0,,35694000.0,2728143000.0,,,-500690000.0,,,,29572648000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,-4199130000.0,,,8471044000.0,,,,,1068521000.0,,,,,,,-620962000.0,2198548000.0,,,18352203000.0,,,,91896516000.0,105851814000.0,,49407006000.0,,91378558000.0,,,,,28895258000.0,2239087000.0,582484000.0,,,,,-34674000.0,,51677203000.0,23365650000.0,,,4785023000.0,,,,,,,,1460835000.0,,,,5529608000.0,,,-1344421000.0,3290521000.0,,14473256000.0,,2887894595.0,711011000.0,,,0.37,12301410000.0,,1296715000.0,1068521000.0,65914000.0,3235349000.0,54103403000.0,,,49407006000.0,20132187000.0,248914000.0,,-5189374000.0,,652919000.0,,,8779718000.0,8779718000.0,,,,,,,35295735000.0,,13445434000.0,,,,171997000.0,,1545629000.0,2887894595.0,-3583771000.0,,,1105400000.0,,164727543000.0,,,,,,,,72831027000.0,,,0.37,,,,11015351000.0,8320252000.0,,13257000.0,2728143000.0,,,150792000.0,,,,36492387000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,-4825728000.0,,,8935954000.0,85656000.0,703705000.0,8935954000.0,,1275043000.0,35774916000.0,,12379809000.0,,,,-608305000.0,2140040000.0,40273599000.0,13145007000.0,19235924000.0,-8408674000.0,118141943000.0,11792313000.0,102684392000.0,118141943000.0,,50980724000.0,,104996936000.0,,85775482000.0,4916936000.0,7358594000.0,31981807000.0,2282271000.0,1163361000.0,,150511000.0,9902690000.0,178099430000.0,165099000.0,,51880681000.0,26524438000.0,4066478000.0,10862346000.0,12379809000.0,-3148083000.0,,15047449000.0,102684392000.0,4066478000.0,149186000.0,11711371000.0,1672656000.0,54773000.0,,,5457369000.0,14199119000.0,1095000.0,-613715000.0,3175098000.0,55004194000.0,13145007000.0,,,610005000.0,7084038000.0,51880681000.0,,10862346000.0,2904627143.0,1455058000.0,1275043000.0,65914000.0,3106728000.0,55004194000.0,19235924000.0,19872804000.0,50980724000.0,19872804000.0,-30056000.0,-2726616000.0,-11798515000.0,2904627143.0,715038000.0,2351227000.0,,9902690000.0,9903785000.0,6367887000.0,1.4,1.4,50980724000.0,75415038000.0,104996936000.0,35774916000.0,20139220000.0,14199119000.0,610005000.0,,9903785000.0,-33092000.0,,1425002000.0,,-4508518000.0,1672656000.0,,149186000.0,,178099430000.0,,65914000.0,,,,5620641000.0,,75415038000.0,2342770000.0,,,1095000.0,-8195831000.0,,11860704000.0,8471044000.0,,5505000.0,2728143000.0,50980724000.0,,464910000.0,,,8346907000.0,40273599000.0,-1606622000.0,2728143000.0,,105914702000.0,-14776561000.0,,,11860704000.0,-15964084000.0,-36249367000.0,1577360000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,-5255513000.0,,,7672196000.0,,,,,102425000.0,,,,,,,-191820000.0,1119006000.0,,,20510020000.0,,,,104619749000.0,121944695000.0,,52386532000.0,,111711094000.0,,,,,24737565000.0,1362374000.0,-4259340000.0,,,,,-1014295000.0,,52295046000.0,20496606000.0,,,13871219000.0,,,,,,,,1721696000.0,,,,4240959000.0,,,-664568000.0,2878585000.0,,10233601000.0,,5121250000.0,558321000.0,,,0.02,7953584000.0,,264141000.0,102425000.0,88394000.0,3055675000.0,55037097000.0,,,52386532000.0,24761863000.0,41420000.0,,-8694483000.0,,813445000.0,,,8142104000.0,8145225000.0,,,,,,,37461146000.0,,14759376000.0,,-20606000.0,,-100877000.0,,305561000.0,5121250000.0,-4041388000.0,,,4196288000.0,,182095536000.0,,,,,,,,77475787000.0,,,0.02,3121000.0,,,18270963000.0,8935954000.0,,,2728143000.0,,,-1263758000.0,,,,38984183000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,-2849038000.0,,,10030035000.0,,,,,376674000.0,,,,,,,-91600000.0,1424036000.0,,,18961122000.0,,,,111930046000.0,131929874000.0,,53582212000.0,,119067179000.0,,,,,29413365000.0,840757000.0,-5621760000.0,,,,,1154512000.0,,57369412000.0,25030772000.0,,,13379743000.0,,,,,,,,1687057000.0,,,,4382593000.0,,,-806825000.0,3541836000.0,,12862695000.0,,,409772000.0,,,,10765866000.0,,610220000.0,376674000.0,65914000.0,1325690000.0,54224673000.0,,,53582212000.0,24989060000.0,171273000.0,,-16188889000.0,,642543000.0,,,10427332000.0,10428617000.0,,,,,,,40146546000.0,,15328124000.0,,-2690000.0,,23323000.0,,781493000.0,,-4233133000.0,,,791555000.0,,191296828000.0,,,,,,,,79366782000.0,,,,1285000.0,,,27934469000.0,7672196000.0,,,2728143000.0,,,2357839000.0,,,,39333732000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,-707931000.0,,,13552151000.0,,,,,1047954000.0,,,,,,,-265000000.0,2191900000.0,,,19957497000.0,,,,114602362000.0,132263257000.0,,52140033000.0,,119472628000.0,,,,,34830396000.0,2075134000.0,4000033000.0,,,,,-149627000.0,,54601993000.0,28837768000.0,,,10465901000.0,,,,,,,,1662111000.0,,,,5992628000.0,,,-1674511000.0,3917494000.0,,12790629000.0,,2910983333.0,96137000.0,,,0.36,11032381000.0,,1271791000.0,1047954000.0,65914000.0,2442450000.0,54479045000.0,,,52140033000.0,28167379000.0,75310000.0,,-15992844000.0,,844799000.0,,,14102518000.0,14104721000.0,,,,,,,41262174000.0,,15835062000.0,,-1097000.0,,-47414000.0,1407708000.0,1347101000.0,2910983333.0,-4256897000.0,,,787359000.0,,192108385000.0,,,,,,,,77506023000.0,,,0.36,2203000.0,,,22495510000.0,10030035000.0,,50236000.0,2728143000.0,,,3522116000.0,,,,45281734000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,-5418278000.0,,,11151057000.0,-1471077000.0,829447000.0,11151057000.0,,1253141000.0,37788977000.0,,25174950000.0,,4989360000.0,,-280893000.0,2864308000.0,46282887000.0,17308123000.0,20498233000.0,-5319481000.0,133877098000.0,13296423000.0,115210575000.0,133877098000.0,,53362403000.0,,116568975000.0,,108725343000.0,3556193000.0,8935954000.0,41073381000.0,3754676000.0,561586000.0,,-26149000.0,13052095000.0,194571077000.0,-16739000.0,,49283534000.0,34360197000.0,2780194000.0,13924380000.0,25174950000.0,-3917688000.0,,16903076000.0,115210575000.0,2780194000.0,271948000.0,8489893000.0,3317435000.0,98106000.0,10835000.0,,6713184000.0,16698461000.0,451000.0,-771784000.0,2958508000.0,55198289000.0,17308123000.0,,,66308000.0,9398685000.0,49283534000.0,,13924380000.0,2989455914.0,1410041000.0,1253141000.0,65914000.0,1666078000.0,55198289000.0,20498233000.0,26330345000.0,53362403000.0,26330345000.0,541444000.0,-6584924000.0,-16680980000.0,2989455914.0,912823000.0,3506486000.0,8530000.0,13052095000.0,13052546000.0,12522909000.0,0.93,0.93,53362403000.0,79360502000.0,116568975000.0,37788977000.0,21329364000.0,16698461000.0,66308000.0,-2479000.0,13052546000.0,-1346109000.0,1502483000.0,1951485000.0,,-5310972000.0,3317435000.0,-26872000.0,271948000.0,,194571077000.0,,65914000.0,,,,4385640000.0,,79360502000.0,3118751000.0,,,451000.0,-4472921000.0,,18918738000.0,13552151000.0,,22017000.0,2728143000.0,53362403000.0,,-2401094000.0,,,8032941000.0,46282887000.0,-829313000.0,2728143000.0,,130054707000.0,-17842390000.0,,,18918738000.0,-14230760000.0,-57557196000.0,2215103000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,-5654885000.0,,,12578538000.0,,,,,749732000.0,,,,,,,-394231000.0,2213930000.0,,,21165302000.0,,,,115986082000.0,136680075000.0,,55637556000.0,,113887277000.0,,,,,30304111000.0,2405666000.0,-4452781000.0,,,,,-469700000.0,,45471373000.0,24531984000.0,,,26293008000.0,,,,,,,,4097699000.0,,,,5772127000.0,,,-888663000.0,3366461000.0,,22792798000.0,,2998928000.0,257163000.0,,,0.25,17889701000.0,,888497000.0,749732000.0,65914000.0,2107572000.0,56510599000.0,,,55637556000.0,28714138000.0,171237000.0,,-15892473000.0,,1154196000.0,,50000.0,13922572000.0,13929691000.0,,,,,,,43527395000.0,,17138102000.0,,,,477050000.0,1293328000.0,1059734000.0,2998928000.0,-4860665000.0,,,250605000.0,,198825689000.0,,,,,,,,82839607000.0,,,0.25,7119000.0,,,15252606000.0,11151057000.0,,949000.0,2728143000.0,,,1427481000.0,,,,41929546000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,-6375160000.0,,,9729486000.0,,,,,704841000.0,,,,,,,-152808000.0,1261117000.0,,,21260366000.0,,,,114212984000.0,137694921000.0,,57867582000.0,,111949823000.0,,,,,31880152000.0,1519813000.0,-9282170000.0,,,,,,,51114033000.0,26990914000.0,,,18795307000.0,,,,,,,,4171555000.0,,,,4889238000.0,,,-972978000.0,3369425000.0,,25745098000.0,,,86615000.0,,,,21123694000.0,,759809000.0,704841000.0,65914000.0,2263841000.0,56689067000.0,,,57867582000.0,28047626000.0,54105000.0,,-19890631000.0,,447203000.0,,10000.0,11123479000.0,11137866000.0,,,,,,,45647360000.0,,18028263000.0,,,,373464000.0,1201895000.0,813914000.0,,-6809783000.0,,,443976000.0,,199923781000.0,,,,,,,,85710797000.0,,,,14387000.0,,,17148769000.0,12578538000.0,,20794000.0,2728143000.0,,,-2849052000.0,,,,36617978000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
