date,trailingNetIncomeCommonStockholders,annualGrossPPE,annualNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,trailingInterestExpense,quarterlyChangeInInventory,annualBeginningCashPosition,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,annualDilutedAverageShares,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCapitalStock,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyTotalRevenue,quarterlyStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyEbitda,trailingNetOtherFinancingCharges,trailingChangeInInventory,annualChangeInInventory,annualNetOtherFinancingCharges,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,trailingResearchAndDevelopment,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualResearchAndDevelopment,annualTotalRevenue,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalStock,quarterlyRepurchaseOfCapitalStock,annualBasicAverageShares,quarterlyOperatingCashFlow,quarterlyPretaxIncome,trailingCostOfRevenue,annualInterestExpense,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingCashDividendsPaid,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,trailingPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyTaxProvision,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,annualInventory,quarterlyNetPPE,annualChangeInWorkingCapital,quarterlyOtherCurrentLiabilities,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyAccountsReceivable,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualTotalAssets,annualNetIncome,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRetainedEarnings,annualBasicEPS,annualAccountsReceivable,quarterlyFreeCashFlow,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualOperatingIncome,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualCashDividendsPaid,annualFreeCashFlow,trailingSaleOfInvestment,annualPretaxIncome,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,annualEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,quarterlyBasicEPS,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,trailingChangeInAccountPayable,annualDilutedEPS,quarterlyCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualEbitda,annualOtherNonCurrentAssets,annualCurrentAssets,annualNetPPE,trailingBasicAverageShares,trailingCommonStockIssuance,trailingBasicEPS,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingDilutedAverageShares
,,,,,6161000000.0,,6000000.0,0.31,,,29000000.0,,,,,10000000.0,,,,,,,,,578000000.0,1468000000.0,,,2036000000.0,2200000000.0,1843000000.0,,1843000000.0,,,,,2932000000,,,-142000000.0,956000000,,,,,874000000,,,,,,33000000.0,,,-2139000000.0,,,,,,,,,,-97000000.0,,484000000.0,874000000.0,,,,,,5623000000.0,,3739000000.0,6675000000.0,,,,-228000000.0,7875000000.0,,,253000000.0,,,,3484000000.0,,2406000000.0,,-357000000.0,274000000.0,,,,7000000.0,,,6181000000.0,,,,,678000000.0,,,,,2036000000.0,12856000000.0,,,,,342000000.0,,639000000.0,,,,,,621000000,,621000000.0,,,1024000000.0,,,,,,,,82000000.0,2956000000.0,,,2317000000.0,,,0.31,,,,755000000.0,,-280000000.0,,1843000000.0,,-861000000.0,,,,,621000000.0,2697000000.0,,0.0,,2254000000.0,,1392000000.0,,,0.0,,,,6695000000.0,,,,1380000000.0,,-367000000.0,,,,,,,,,,,,,,,,
,,5836000000.0,1842000000.0,2288000000.0,5704000000.0,2856000000.0,-16000000.0,,,,19000000.0,2421000000.0,,-779000000.0,,1000000.0,,-573000000.0,,939000000.0,2036000000.0,,,,693000000.0,1628000000.0,,4533000000.0,,1843000000.0,1642000000.0,6200000000.0,1642000000.0,-722000000.0,,,,3248000000,,,-192000000.0,834000000,,,-36000000.0,0.0,748000000,,,-1639000000.0,725000000.0,,-609000000.0,,,-2170000000.0,1842000000.0,,5969000000.0,,1108000000.0,11984000000.0,,,,-195000000.0,2036000000.0,655000000.0,82000000.0,,68000000.0,,,,5836000000.0,,4274000000.0,6710000000.0,,,,-294000000.0,7600000000.0,,-2170000000.0,-16000000.0,,,1397000000.0,3666000000.0,-637000000.0,2856000000.0,9190000000.0,-201000000.0,302000000.0,,,,3000000.0,,-22000000.0,6200000000.0,,,,,790000000.0,12910000000.0,1842000000.0,,7206000000.0,,12910000000.0,,7600000000.0,0.905,,463000000.0,-482000000.0,644000000.0,,693000000.0,,2794000000.0,,98000000,-1424000000.0,98000000.0,3221000000.0,,1322000000.0,-1485000000.0,1728000000.0,,2555000000.0,,,1642000000.0,86000000.0,2932000000.0,,644000000.0,2288000000.0,,1628000000.0,,,328000000.0,1642000000.0,725000000.0,4274000000.0,-35000000.0,,1642000000.0,5704000000.0,-252000000.0,,,,713000000.0,98000000.0,1595000000.0,,0.0,,2458000000.0,,1397000000.0,,,-666000000.0,,0.905,,7206000000.0,,2932000000.0,2301000000.0,1710000000.0,939000000.0,-373000000.0,1642000000.0,24000000.0,35000000.0,,-701000000.0,3549000000.0,1595000000.0,6710000000.0,3666000000.0,,,,,,,
,,,,,5959000000.0,,-16000000.0,0.33,,,-57000000.0,,,,,112000000.0,,,,1207000000.0,,,,,773000000.0,1532000000.0,,,2028000000.0,1642000000.0,1766000000.0,,1766000000.0,,,,,3301000000,,,-90000000.0,1018000000,,,,,932000000,,,,,,-363000000.0,,,-2259000000.0,,,,,,,,,,-40000000.0,,753000000.0,932000000.0,,,,,,5960000000.0,,4589000000.0,6864000000.0,,,,-4000000.0,7881000000.0,,,275000000.0,,,,3701000000.0,,3020000000.0,,124000000.0,290000000.0,,,,16000000.0,,,6590000000.0,,,,,791000000.0,,,,,2028000000.0,13454000000.0,,,,,663000000.0,,665000000.0,,,,,,657000000,,657000000.0,,,1202000000.0,,,,,,,,86000000.0,2906000000.0,,,2241000000.0,,,0.33,,,,796000000.0,,-11000000.0,,1766000000.0,,-267000000.0,,,,,657000000.0,1682000000.0,,0.0,,2510000000.0,,1488000000.0,,,0.0,,,,7495000000.0,,,,1578000000.0,,-376000000.0,,,,,,,,,,,,,,,,
,,,,,6211000000.0,,-8000000.0,0.3,,,21000000.0,,,,,109000000.0,,,,1201000000.0,,,,,745000000.0,1465000000.0,,,2028000000.0,1766000000.0,1719000000.0,,1719000000.0,,,,,3445000000,,,-120000000.0,948000000,,,,,862000000,,,,,,-352000000.0,,,-2329000000.0,,,,,,,,,,-11000000.0,,337000000.0,862000000.0,,,,,,6073000000.0,,4399000000.0,6890000000.0,,,,-374000000.0,8113000000.0,,,254000000.0,,,,3744000000.0,,2822000000.0,,-47000000.0,294000000.0,,,,14000000.0,,,6689000000.0,,,,,823000000.0,,,,,2028000000.0,13579000000.0,,,,,217000000.0,,679000000.0,,,,,,608000000,,608000000.0,,,1380000000.0,,,,,,,,86000000.0,2969000000.0,,,2290000000.0,,,0.3,,,,832000000.0,,-12000000.0,,1719000000.0,,-31000000.0,,,,,608000000.0,1744000000.0,,0.0,,2622000000.0,,1472000000.0,,,0.0,,,,7368000000.0,,,,1760000000.0,,-375000000.0,,,,,,,,,,,,,,,,
,,,,,6317000000.0,,1000000.0,0.34,,,3000000.0,,,,,115000000.0,,,,1178000000.0,,,,,759000000.0,1309000000.0,,,2024000000.0,1719000000.0,1674000000.0,,1674000000.0,,,,,3413000000,,,-122000000.0,1045000000,,,,,958000000,,,,,,-661000000.0,,,-2333000000.0,,,,,,,,,,-193000000.0,,767000000.0,958000000.0,,,,,,6123000000.0,,4211000000.0,6610000000.0,,,,-12000000.0,8431000000.0,,,269000000.0,,,,3790000000.0,,2753000000.0,,-45000000.0,293000000.0,,,,11000000.0,,,6772000000.0,,,,,843000000.0,,,,,2024000000.0,13382000000.0,,,,,645000000.0,,632000000.0,,,,,,689000000,,689000000.0,,,1232000000.0,,,,,,,,87000000.0,2854000000.0,,,2222000000.0,,,0.34,,,,699000000.0,,-43000000.0,,1674000000.0,,-148000000.0,,,,,689000000.0,1804000000.0,,0.0,,2570000000.0,,1438000000.0,,,0.0,,,,7065000000.0,,,,1612000000.0,,-372000000.0,,,,,,,,,,,,,,,,
,,6264000000.0,1812000000.0,2666000000.0,5822000000.0,3383000000.0,-14000000.0,,,,-17000000.0,1642000000.0,,3000000.0,,13000000.0,,-513000000.0,,1219000000.0,2028000000.0,,,,848000000.0,1566000000.0,,5316000000.0,,1674000000.0,1645000000.0,6911000000.0,1645000000.0,-1255000000.0,,,,3608000000,,,-181000000.0,1052000000,,,-50000000.0,0.0,863000000,,,-1859000000.0,575000000.0,,-483000000.0,,,-2504000000.0,1812000000.0,,6963000000.0,,1199000000.0,13767000000.0,,,,0.0,2024000000.0,642000000.0,-350000000.0,,97000000.0,,,,6264000000.0,,4806000000.0,7018000000.0,,,,-597000000.0,7917000000.0,,-2504000000.0,-208000000.0,,,1451000000.0,3760000000.0,-987000000.0,3383000000.0,10578000000.0,-29000000.0,323000000.0,,,,30000000.0,,-37000000.0,6911000000.0,,,,,732000000.0,13929000000.0,1812000000.0,,8107000000.0,,13929000000.0,,7917000000.0,0.895,,461000000.0,-80000000.0,635000000.0,,848000000.0,,3189000000.0,,-142000000,-631000000.0,-142000000.0,3615000000.0,,1501000000.0,-1495000000.0,1986000000.0,,2402000000.0,,,1645000000.0,189000000.0,3301000000.0,,635000000.0,2666000000.0,,1566000000.0,,,448000000.0,1645000000.0,575000000.0,4806000000.0,-14000000.0,,1645000000.0,5822000000.0,-185000000.0,,,,590000000.0,-142000000.0,1932000000.0,,0.0,,2876000000.0,,1451000000.0,,,-1213000000.0,,0.895,,8107000000.0,,3301000000.0,2499000000.0,2013000000.0,1219000000.0,-372000000.0,1645000000.0,71000000.0,349000000.0,,-244000000.0,4063000000.0,1932000000.0,7018000000.0,3760000000.0,,,,,,,
,,,,,5936000000.0,,4000000.0,0.36,,,-52000000.0,,,,,59000000.0,,,,1419000000.0,,,,,843000000.0,1587000000.0,,,2016000000.0,1645000000.0,1305000000.0,,1305000000.0,,,,,3669000000,,,-115000000.0,1153000000,,,,,1022000000,,,,,,-642000000.0,,,-2576000000.0,,,,,,,,,,-264000000.0,,615000000.0,1022000000.0,,,,,,6341000000.0,,4760000000.0,6762000000.0,,,,-237000000.0,8264000000.0,,,296000000.0,,,,3765000000.0,,3391000000.0,,-340000000.0,302000000.0,,,,40000000.0,,,7062000000.0,,,,,804000000.0,,,,,2016000000.0,13824000000.0,,,,,500000000.0,,626000000.0,,,,,,726000000,,726000000.0,,,1410000000.0,,,,,,,,131000000.0,3128000000.0,,,2502000000.0,,,0.36,,,,526000000.0,,-16000000.0,,1305000000.0,,-311000000.0,,,,,726000000.0,1878000000.0,,0.0,,2865000000.0,,1484000000.0,,,0.0,,,,7888000000.0,,,,1843000000.0,,-379000000.0,,,,,,,,,,,,,,,,
,,,,,6065000000.0,,-76000000.0,0.32,,,-67000000.0,,,,,249000000.0,,,,1430000000.0,,,,,896000000.0,1582000000.0,,,2004000000.0,1305000000.0,1124000000.0,,1124000000.0,,,,,3696000000,,,-135000000.0,1046000000,,,,,923000000,,,,,,-575000000.0,,,-2624000000.0,,,,,,,,,,-166000000.0,,626000000.0,923000000.0,,,,,,6422000000.0,,4766000000.0,6729000000.0,,,,-151000000.0,8542000000.0,,,268000000.0,,,,3798000000.0,,3374000000.0,,-181000000.0,309000000.0,,,,41000000.0,,,7021000000.0,,,,,839000000.0,,,,,2004000000.0,13750000000.0,,,,,491000000.0,,572000000.0,,,,,,655000000,,655000000.0,,,1502000000.0,,,,,,,,123000000.0,2919000000.0,,,2347000000.0,,,0.33,,,,496000000.0,,-240000000.0,,1124000000.0,,-230000000.0,,,,,655000000.0,1793000000.0,,0.0,,2857000000.0,,1555000000.0,,,0.0,,,,7685000000.0,,,,1934000000.0,,-377000000.0,,,,,,,,,,,,,,,,
,,,,,6349000000.0,,82000000.0,0.37,,,15000000.0,,,,,26000000.0,,,,1434000000.0,,,,,794000000.0,1572000000.0,,,2004000000.0,1124000000.0,1368000000.0,,1368000000.0,,,,,3745000000,,,-138000000.0,1186000000,,,,,1060000000,,,,,,-391000000.0,,,-2686000000.0,,,,,,,,,,-156000000.0,,742000000.0,1060000000.0,,,,,,6563000000.0,,4815000000.0,6935000000.0,,,,-121000000.0,8919000000.0,,,307000000.0,,,,3877000000.0,,3491000000.0,,244000000.0,336000000.0,,,,53000000.0,,,7070000000.0,,,,,877000000.0,,,,,2004000000.0,14005000000.0,,,,,604000000.0,,626000000.0,,,,,,753000000,,753000000.0,,,1346000000.0,,,,,,,,126000000.0,2841000000.0,,,2215000000.0,,,0.38,,,,530000000.0,,-53000000.0,,1368000000.0,,-110000000.0,,,,,753000000.0,1759000000.0,,0.0,,2868000000.0,,1544000000.0,,,0.0,,,,7656000000.0,,,,1808000000.0,,-376000000.0,,,,,,,,,,,,,,,,
,,6646000000.0,2850000000.0,2099000000.0,6570000000.0,3473000000.0,-50000000.0,,,,-123000000.0,1645000000.0,,36000000.0,,72000000.0,,-601000000.0,,1508000000.0,2008000000.0,,,,1064000000.0,1527000000.0,,5871000000.0,,1368000000.0,1681000000.0,7157000000.0,1681000000.0,43000000.0,,,,3955000000,,,-213000000.0,1087000000,,,-227000000.0,0.0,948000000,,,-1885000000.0,513000000.0,,-277000000.0,,,-2682000000.0,2850000000.0,,7666000000.0,,1276000000.0,15065000000.0,,,,-266000000.0,2008000000.0,658000000.0,1008000000.0,,78000000.0,,,,6646000000.0,,5050000000.0,7528000000.0,,,,-167000000.0,9260000000.0,,-2682000000.0,292000000.0,,,1669000000.0,3964000000.0,-676000000.0,3473000000.0,11619000000.0,313000000.0,328000000.0,,,,72000000.0,,-40000000.0,7157000000.0,,,,,927000000.0,14685000000.0,2850000000.0,,8115000000.0,,14685000000.0,,9260000000.0,1.42,,445000000.0,-379000000.0,966000000.0,,1064000000.0,,3446000000.0,,716000000,-717000000.0,716000000.0,3953000000.0,,1613000000.0,-1507000000.0,2040000000.0,,4013000000.0,,,1681000000.0,139000000.0,3065000000.0,,966000000.0,2099000000.0,,1527000000.0,,,519000000.0,1681000000.0,513000000.0,5050000000.0,-70000000.0,,1681000000.0,6570000000.0,-66000000.0,,,,1163000000.0,716000000.0,1685000000.0,,0.0,,3028000000.0,,1669000000.0,,,60000000.0,,1.42,,8115000000.0,,3065000000.0,2641000000.0,2080000000.0,1508000000.0,-375000000.0,1681000000.0,206000000.0,406000000.0,,-852000000.0,4472000000.0,1685000000.0,7528000000.0,3964000000.0,,,,,,,
,,,,,6761000000.0,,11000000.0,0.4,,,-134000000.0,,,,,42000000.0,,,,1531000000.0,,,,,1014000000.0,1530000000.0,,,1998000000.0,1681000000.0,1807000000.0,,1807000000.0,,,,,4045000000,,,-121000000.0,1267000000,,,,,1133000000,,,,,,-419000000.0,,,-2723000000.0,,,,,,,,,,-253000000.0,,687000000.0,1133000000.0,,,,,,6645000000.0,,5141000000.0,7790000000.0,,,,-265000000.0,9690000000.0,,,323000000.0,,,,3922000000.0,,3536000000.0,,126000000.0,326000000.0,,,,94000000.0,,,7070000000.0,,,,,944000000.0,,,,,2040000000.0,14860000000.0,,,,,566000000.0,,961000000.0,,,,,,810000000,,810000000.0,,,1508000000.0,,,,,,,,134000000.0,2958000000.0,,,1997000000.0,,,0.41,,,,591000000.0,,-30000000.0,,1807000000.0,,-135000000.0,,,,,810000000.0,1617000000.0,,0.0,,3101000000.0,,1738000000.0,,,0.0,,,,8099000000.0,,,,1968000000.0,,-380000000.0,,,,,,,,,,,,,,,,
,,,,,6817000000.0,,-3000000.0,0.37,,,-72000000.0,,,,,232000000.0,,,,1513000000.0,,,,,968000000.0,1464000000.0,,,1992000000.0,1807000000.0,1493000000.0,,1493000000.0,,,,,4064000000,,,-148000000.0,1167000000,,,,,1032000000,,,,,,-642000000.0,,,-2808000000.0,,,,,,,,,,-374000000.0,,371000000.0,1032000000.0,,,,,,6783000000.0,,4865000000.0,7540000000.0,,,,-500000000.0,10048000000.0,,,294000000.0,,,,3975000000.0,,3275000000.0,,-314000000.0,321000000.0,,,,85000000.0,,,6984000000.0,,,,,962000000.0,,,,,2038000000.0,14524000000.0,,,,,223000000.0,,971000000.0,,,,,,738000000,,738000000.0,,,1614000000.0,,,,,,,,135000000.0,2842000000.0,,,1871000000.0,,,0.37,,,,622000000.0,,-122000000.0,,1493000000.0,,-41000000.0,,,,,738000000.0,1496000000.0,,0.0,,3102000000.0,,1808000000.0,,,0.0,,,,7707000000.0,,,,2070000000.0,,-380000000.0,,,,,,,,,,,,,,,,
,,,,,6927000000.0,,18000000.0,0.42,,,-59000000.0,,,,,191000000.0,,,,1623000000.0,,,,,980000000.0,1368000000.0,,,1990000000.0,1493000000.0,1664000000.0,,1664000000.0,,,,,4151000000,,,-169000000.0,1336000000,,,,,1196000000,,,,,,-437000000.0,,,-2791000000.0,,,,,,,,,,-344000000.0,,825000000.0,1196000000.0,,,,,,6785000000.0,,4708000000.0,7657000000.0,,,,-154000000.0,10525000000.0,,,341000000.0,,,,3994000000.0,,3188000000.0,,171000000.0,346000000.0,,,,47000000.0,,,7061000000.0,,,,,970000000.0,,,,,2042000000.0,14718000000.0,,,,,656000000.0,,1265000000.0,,,,,,855000000,,855000000.0,,,1499000000.0,,,,,,,,140000000.0,3083000000.0,,,1818000000.0,,,0.43,,,,540000000.0,,-114000000.0,,1664000000.0,,-207000000.0,,,,,855000000.0,1444000000.0,,0.0,,3181000000.0,,1819000000.0,,,0.0,,,,7791000000.0,,,,1985000000.0,,-378000000.0,,,,,,,,,,,,,,,,
,,7001000000.0,3205000000.0,1447000000.0,7219000000.0,3472000000.0,-74000000.0,,,,-23000000.0,1681000000.0,,-225000000.0,,65000000.0,,-767000000.0,,1625000000.0,2042000000.0,,,,1017000000.0,1508000000.0,,6414000000.0,,1664000000.0,1456000000.0,7241000000.0,1456000000.0,56000000.0,,,,4441000000,,,-329000000.0,1259000000,,,-288000000.0,0.0,1077000000,,,-2151000000.0,543000000.0,,-653000000.0,,,-2845000000.0,3205000000.0,,8390000000.0,,1385000000.0,16701000000.0,,,,-191000000.0,1992000000.0,593000000.0,1121000000.0,,118000000.0,,,,7001000000.0,,5032000000.0,7736000000.0,,,,-434000000.0,10950000000.0,,-2845000000.0,319000000.0,,,1799000000.0,4156000000.0,-1353000000.0,3472000000.0,12828000000.0,-208000000.0,392000000.0,,,,-109000000.0,,-48000000.0,7241000000.0,,,,,997000000.0,14977000000.0,3205000000.0,,7758000000.0,,14977000000.0,,10950000000.0,1.61,,264000000.0,-363000000.0,1279000000.0,,1017000000.0,,3873000000.0,,802000000,-532000000.0,802000000.0,4438000000.0,,1793000000.0,-1515000000.0,1709000000.0,,4482000000.0,,,1456000000.0,182000000.0,2726000000.0,,1279000000.0,1447000000.0,,1508000000.0,,,591000000.0,1456000000.0,543000000.0,5032000000.0,-97000000.0,,1456000000.0,7219000000.0,-149000000.0,,,,1277000000.0,802000000.0,1460000000.0,,0.0,,3444000000.0,,1799000000.0,,,44000000.0,,1.57,,7758000000.0,,2726000000.0,2476000000.0,2367000000.0,1625000000.0,-377000000.0,1456000000.0,117000000.0,530000000.0,,-1162000000.0,5029000000.0,1460000000.0,7736000000.0,4156000000.0,,,,,,,
,,,,,7185000000.0,,18000000.0,0.46,,,-95000000.0,,,,,87000000.0,,,,1606000000.0,,,,,1116000000.0,1553000000.0,,,1986000000.0,1456000000.0,1565000000.0,,1565000000.0,,,,,4446000000,,,-154000000.0,1447000000,,,,,1292000000,,,,,,-812000000.0,,,-2843000000.0,,,,,,,,,,-625000000.0,,880000000.0,1292000000.0,,,,,,7026000000.0,,5193000000.0,7995000000.0,,,,-196000000.0,11489000000.0,,,365000000.0,,,,4183000000.0,,3535000000.0,,109000000.0,383000000.0,,,,70000000.0,,,7248000000.0,,,,,997000000.0,,,,,2034000000.0,15243000000.0,,,,,726000000.0,,1387000000.0,,,,,,927000000,,927000000.0,,,1619000000.0,,,,,,,,155000000.0,2865000000.0,,,1478000000.0,,,0.47,,,,542000000.0,,-70000000.0,,1565000000.0,,46000000.0,,,,,927000000.0,1459000000.0,,0.0,,3449000000.0,,1842000000.0,,,0.0,,,,8058000000.0,,,,2157000000.0,,-388000000.0,,,,,,,,,,,,,,,,
,,,,,7244000000.0,,-2000000.0,0.41,,,11000000.0,,,,,80000000.0,,,,1611000000.0,,,,,1071000000.0,1374000000.0,,,1986000000.0,1565000000.0,1005000000.0,,1005000000.0,,,,,4430000000,,,-211000000.0,1310000000,,,,,1164000000,,,,,,-1011000000.0,,,-2929000000.0,,,,,,,,,,-501000000.0,,478000000.0,1164000000.0,,,,,,7134000000.0,,4601000000.0,7313000000.0,,,,-531000000.0,11936000000.0,,,329000000.0,,,,4205000000.0,,3077000000.0,,-560000000.0,384000000.0,,,,28000000.0,,,7280000000.0,,,,,1060000000.0,,,,,2032000000.0,14593000000.0,,,,,267000000.0,,1336000000.0,,,,,,835000000,,835000000.0,,,1676000000.0,,,,,,,,146000000.0,2748000000.0,,,1412000000.0,,,0.42,,,,453000000.0,,-67000000.0,,1005000000.0,,-26000000.0,,,,,835000000.0,1464000000.0,,0.0,,3370000000.0,,1812000000.0,,,0.0,,,,7349000000.0,,,,2206000000.0,,-388000000.0,,,,,,,,,,,,,,,,
,,,,,7547000000.0,,-6000000.0,0.48,,,3000000.0,,,,,58000000.0,,,,1580000000.0,,,,,1067000000.0,1285000000.0,,,1990000000.0,1005000000.0,1531000000.0,,1531000000.0,,,,,4523000000,,,-172000000.0,1502000000,,,,,1346000000,,,,,,-620000000.0,,,-2973000000.0,,,,,,,,,,-322000000.0,,1319000000.0,1346000000.0,,,,,,7221000000.0,,4645000000.0,7720000000.0,,,,192000000.0,12514000000.0,,,380000000.0,,,,4248000000.0,,3074000000.0,,526000000.0,398000000.0,,,,31000000.0,,,7205000000.0,,3129000000.0,,,1035000000.0,,,,,2030000000.0,14925000000.0,,,,,1147000000.0,,1314000000.0,,,,,,966000000,,966000000.0,,,1588000000.0,,,,,,,,156000000.0,2733000000.0,,,1419000000.0,,,0.49,,,,504000000.0,,-58000000.0,,1531000000.0,,-171000000.0,,,,,966000000.0,1377000000.0,,0.0,,3488000000.0,,1775000000.0,,,0.0,,,,7378000000.0,,,,2142000000.0,,-387000000.0,,,,,,,,,,,,,,,,
,,7508000000.0,3141000000.0,1541000000.0,7576000000.0,3929000000.0,55000000.0,,,,-58000000.0,1456000000.0,,788000000.0,,84000000.0,,-788000000.0,,1587000000.0,2031000000.0,,,,1380000000.0,1475000000.0,,6730000000.0,,1531000000.0,2244000000.0,7490000000.0,2244000000.0,-786000000.0,,,,4885000000,,,-251000000.0,1487000000,,,-139000000.0,0.0,1319000000,,,-2980000000.0,482000000.0,,-537000000.0,,,-3079000000.0,3141000000.0,,8932000000.0,,1577000000.0,18284000000.0,,,,-113000000.0,1987000000.0,1443000000.0,466000000.0,,154000000.0,,,,7508000000.0,,5791000000.0,8782000000.0,,,,90000000.0,12540000000.0,,-3079000000.0,53000000.0,,,1873000000.0,4429000000.0,-445000000.0,3929000000.0,14053000000.0,713000000.0,412000000.0,,,,11000000.0,,65000000.0,7490000000.0,,3190000000.0,,,1139000000.0,16272000000.0,3141000000.0,,8696000000.0,,16272000000.0,,12540000000.0,1.58,3190000000.0,1192000000.0,-256000000.0,1364000000.0,,1380000000.0,,4231000000.0,,413000000,-346000000.0,413000000.0,5121000000.0,,1847000000.0,-1551000000.0,3332000000.0,,4268000000.0,,,2244000000.0,168000000.0,2905000000.0,,1364000000.0,1541000000.0,,1475000000.0,,,625000000.0,2244000000.0,482000000.0,5791000000.0,-61000000.0,,2244000000.0,7576000000.0,-195000000.0,,,,1127000000.0,413000000.0,1474000000.0,,0.0,,3746000000.0,,1873000000.0,,,-652000000.0,,1.55,,8696000000.0,,2905000000.0,4120000000.0,2427000000.0,1587000000.0,-388000000.0,2244000000.0,140000000.0,309000000.0,,-1561000000.0,5746000000.0,1474000000.0,8782000000.0,4429000000.0,,,,,,,
