date,quarterlyOtherNonCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,annualPurchaseOfBusiness,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyCapitalExpenditure,trailingSaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualChangeInInventory,trailingCashDividendsPaid,quarterlyBasicEPS,annualInventory,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyNetPPE,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,quarterlyInventory,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyCostOfRevenue,annualOperatingCashFlow,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualStockBasedCompensation,annualOtherIntangibleAssets,annualGoodwill,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyCapitalStock,trailingChangeInWorkingCapital,annualDilutedEPS,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualOperatingIncome,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,trailingInterestExpense,annualBasicEPS,trailingPretaxIncome,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyDilutedAverageShares,trailingTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingPurchaseOfInvestment,trailingCapitalExpenditure,annualGrossPPE,trailingInvestingCashFlow,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,trailingOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,quarterlyChangesInAccountReceivables,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,annualAccumulatedDepreciation,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,annualOperatingExpense,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualNetIncomeContinuousOperations,quarterlyGrossProfit,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualCashAndCashEquivalents,annualCapitalExpenditure,annualCurrentAccruedExpenses,quarterlyGrossPPE,quarterlyDilutedEPS,annualTaxProvision,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,annualCurrentAssets,annualTotalRevenue,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyEbitda,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyEndCashPosition,annualOtherShortTermInvestments,annualDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,quarterlyBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualBasicAverageShares,trailingNetIncomeCommonStockholders,quarterlyPretaxIncome,annualRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,trailingNetIncome,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyGoodwill,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualBeginningCashPosition,annualCostOfRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,annualFreeCashFlow,trailingTaxProvision,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1970-01-01 00:00:00.599529600,235100000.0,20300000.0,,291600000.0,,,,,,,6400000.0,,6400000.0,,,,,,,,,90600000.0,,,283500000.0,,,,20300000.0,,90600000.0,138000000.0,168400000.0,,,283500000.0,,138100000.0,172300000.0,,,,,,,,,,,185500000.0,,73500000.0,,,800000.0,,,,168400000.0,42700000.0,,4900000.0,,,,,30300000.0,807700000.0,2700000.0,,,4900000.0,4900000.0,,,568300000.0,,,,,,,,518600000.0,3900000.0,,,,,,,,516100000.0,,,,-284800000.0,,,,64600000.0,95400000.0,235100000.0,,19000000.0,,,,,262300000.0,,4900000.0,,,568300000.0,,11300000.0,,-710400000.0,,,13200000.0,,,289100000.0,1015400000.0,,15300000.0,,-710400000.0,,343800000.0,,,,,,,,,,,343800000.0,,,196600000.0,,,,196600000.0,,289100000.0,,291600000.0,,,172300000.0,,807700000.0,516100000.0,,3900000.0,,55100000.0,19000000.0,-284800000.0,,185500000.0,138000000.0,,877300000.0,55100000.0,518600000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.607305600,,,,,,,,,,,5700000.0,,5700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274400000.0,,,,,,,,,274400000.0,,,,,,,,,,,274400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.615168000,,,,,,,,,,,7500000.0,,7500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268200000.0,,,,,,,,,268200000.0,,,,,,,,,,,268200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.623116800,215500000.0,,,,,,,,,,-4600000.0,,-4600000.0,,,,,,,,,,-200000.0,,287200000.0,,,,17000000.0,-3400000.0,91900000.0,275500000.0,114500000.0,196300000.0,,,24800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794200000.0,-5500000.0,,,2800000.0,2800000.0,,,,,,,,,,,502700000.0,3600000.0,,4400000.0,,,,,,506700000.0,,,59700000.0,,,,,,,,,,21400000.0,,,,217700000.0,,,,,592700000.0,,,,-3400000.0,,,,,,,,,,,4900000.0,,,,,,,,,,,,,328900000.0,,,194200000.0,,,-8000000.0,,,291500000.0,16500000.0,287500000.0,,,177800000.0,,,,,,,77300000.0,,-305500000.0,,36400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.631065600,225800000.0,12100000.0,-3000000.0,271100000.0,-5500000.0,,,63200000.0,,31100000.0,-13600000.0,-52300000.0,-13600000.0,-24400000.0,,4400000.0,31600000.0,,,,,89300000.0,-15900000.0,,298900000.0,,,,12100000.0,-2200000.0,89300000.0,154600000.0,118000000.0,191400000.0,50200000.0,298900000.0,20600000.0,124000000.0,196700000.0,2000000.0,,,,,,,,,,161200000.0,-3100000.0,61100000.0,,6700000.0,-15800000.0,,-2800000.0,,118000000.0,29500000.0,2300000.0,4800000.0,,,,,-3600000.0,795700000.0,-14500000.0,,,4800000.0,4800000.0,,,610100000.0,,74600000.0,,,,,,524700000.0,4100000.0,,4000000.0,,6700000.0,,,,524600000.0,19000000.0,-2600000.0,74600000.0,-311200000.0,,,,62900000.0,94500000.0,225800000.0,,-5000000.0,24600000.0,,,,216000000.0,,4800000.0,-52500000.0,,610100000.0,,1400000.0,,4000000.0,,,17300000.0,,,271000000.0,976300000.0,,-8600000.0,-8800000.0,10700000.0,13400000.0,327900000.0,,,,,-100000.0,-23600000.0,100000.0,-2500000.0,14400000.0,,327900000.0,,13300000.0,177100000.0,,,-15800000.0,177100000.0,,271000000.0,13900000.0,271100000.0,,,196700000.0,,795700000.0,524600000.0,800000.0,4100000.0,-2900000.0,69200000.0,-5000000.0,-311200000.0,-10000000.0,161200000.0,154600000.0,2500000.0,852300000.0,69200000.0,524700000.0,,-2300000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.638841600,213300000.0,,15100000.0,,12600000.0,,,,,-1100000.0,4900000.0,,4900000.0,-11400000.0,,,,,,,,,-300000.0,,301900000.0,,,,18500000.0,2300000.0,94400000.0,283500000.0,112400000.0,200800000.0,,,24600000.0,,,-2200000.0,,,,,,,,,,,,,,-12500000.0,,4800000.0,,,,,,,,,,,,810600000.0,4000000.0,,,2600000.0,2600000.0,,,,,,,,,,,515200000.0,8400000.0,,4200000.0,,8000000.0,-14200000.0,,,536700000.0,-8300000.0,,76800000.0,,,,2200000.0,,,,,,36400000.0,,,,237200000.0,,,,,618900000.0,,,,11800000.0,-5100000.0,,,,,,,,,,19800000.0,15700000.0,,,,,,,-13900000.0,,-2500000.0,,,339100000.0,,,179500000.0,,,7200000.0,,,295400000.0,16600000.0,273900000.0,,,197600000.0,,,,-2500000.0,,,77400000.0,,-317000000.0,,37100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.646704000,211500000.0,,-24700000.0,,-27200000.0,,,,,44400000.0,12500000.0,,12500000.0,-18000000.0,,,,,,,,,300000.0,,309400000.0,,,,21600000.0,6700000.0,88500000.0,253700000.0,124600000.0,216100000.0,,,27000000.0,,,-400000.0,,,,,,,,,,,,,,26400000.0,,,,,,,,,,,,,,810000000.0,11600000.0,,,2200000.0,2200000.0,,,,,,,,,,,520900000.0,7200000.0,,4000000.0,,8100000.0,-1300000.0,,,525700000.0,19200000.0,,82600000.0,,,,5900000.0,,,,,,49900000.0,,,,266000000.0,,,,,627000000.0,,,,22900000.0,5800000.0,,,,,,,,,,31000000.0,16300000.0,,,,,,,-17400000.0,,-2500000.0,,,311300000.0,,,189600000.0,,,19200000.0,,,289100000.0,18900000.0,284300000.0,,,214400000.0,,,,600000.0,,,78400000.0,,-317600000.0,,36000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.654652800,209300000.0,,22300000.0,,19800000.0,,,,,5500000.0,6000000.0,,6000000.0,-24600000.0,,,,,,,,,1200000.0,,326600000.0,,,,20200000.0,2000000.0,90800000.0,287200000.0,112200000.0,190400000.0,,,23900000.0,,,-200000.0,,,,,,,,,,,,,,-19100000.0,,,,,,,,,,,,,,831500000.0,5100000.0,,,2000000.0,2000000.0,,,,,,,,,,,535900000.0,7000000.0,,3700000.0,,8100000.0,-7500000.0,,,543400000.0,-25000000.0,,82100000.0,,,,-600000.0,,,,,,34400000.0,,,,224800000.0,,,,,651200000.0,,,,10500000.0,-2400000.0,,,,,,,,,,18600000.0,16600000.0,,,,,,,-25500000.0,,-2500000.0,,,342100000.0,,,193100000.0,,,8000000.0,,,295600000.0,15800000.0,288100000.0,,,201300000.0,,,,-900000.0,,,87700000.0,,-324600000.0,,34700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,202000000.0,12500000.0,-10200000.0,283900000.0,-12600000.0,,,66800000.0,,30100000.0,7000000.0,-73100000.0,7000000.0,-18600000.0,,-7400000.0,33500000.0,,,,,85500000.0,2800000.0,,328600000.0,,,,12500000.0,700000.0,85500000.0,156000000.0,121200000.0,172600000.0,78900000.0,328600000.0,26200000.0,155300000.0,205600000.0,1200000.0,,,,,,,,,,130300000.0,-20600000.0,87100000.0,,11500000.0,4000000.0,,-500000.0,,121200000.0,53600000.0,-1600000.0,3200000.0,,,,,42200000.0,788300000.0,6100000.0,,,3200000.0,3200000.0,,,660900000.0,,77100000.0,,,,,,530600000.0,7300000.0,,3500000.0,,9300000.0,,,,504400000.0,11700000.0,-2400000.0,77100000.0,-332300000.0,,,,68200000.0,101700000.0,202000000.0,,30500000.0,34600000.0,,,,207200000.0,,3200000.0,-72600000.0,,660900000.0,,11700000.0,,8400000.0,,,15500000.0,,,257700000.0,935200000.0,,26900000.0,4700000.0,17700000.0,18200000.0,298800000.0,,,,,-2200000.0,-16300000.0,400000.0,-2400000.0,2500000.0,,298800000.0,,-2400000.0,197600000.0,,,7700000.0,197600000.0,,257700000.0,16900000.0,283900000.0,,,205600000.0,,788300000.0,504400000.0,2300000.0,7300000.0,,75400000.0,30500000.0,-332300000.0,-9900000.0,130300000.0,156000000.0,4800000.0,779900000.0,75400000.0,530600000.0,,6300000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,195500000.0,,21700000.0,,19300000.0,,,,,-2000000.0,-900000.0,,-900000.0,-18100000.0,,,,,,,,,1100000.0,,337300000.0,,,,16700000.0,-1000000.0,82000000.0,176900000.0,93200000.0,173600000.0,,,26100000.0,,,-1200000.0,,,,,,,,,,,,,,-20100000.0,,3200000.0,,,,,,,,,,,,786800000.0,-1800000.0,,,2000000.0,2000000.0,,,,,,,,,,,532800000.0,8300000.0,,3300000.0,,8600000.0,3700000.0,,,507500000.0,-7100000.0,,75900000.0,,,,-1100000.0,,,,,,26400000.0,,,,200000000.0,,,,,677100000.0,,,,300000.0,3500000.0,,,,,,,,,,8900000.0,17000000.0,,,,,,-200000.0,-18600000.0,,-2400000.0,,,330100000.0,,,194400000.0,,,-1900000.0,,,254000000.0,17500000.0,279300000.0,,,177400000.0,,,,-500000.0,,,78200000.0,,-339800000.0,,136500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,191500000.0,,-19600000.0,,-22100000.0,,,,,37700000.0,1700000.0,,1700000.0,-14900000.0,,,,,,,,,800000.0,,343200000.0,,,,13300000.0,1000000.0,70800000.0,160000000.0,113000000.0,204100000.0,,,33600000.0,,,200000.0,,,,,,,,,,,,,,22800000.0,,,,,,,,,,,,,,780000000.0,800000.0,,,2200000.0,2200000.0,,,,,,,,,,,534700000.0,5300000.0,,3100000.0,,8800000.0,-1200000.0,,,501300000.0,19400000.0,,79800000.0,,,,3800000.0,,,,,,38500000.0,,,,242600000.0,,,,,689800000.0,,,,4900000.0,11200000.0,,,,,,,,,,13700000.0,17800000.0,,,,,,,-15300000.0,,-2500000.0,,,303200000.0,,,193600000.0,,,2700000.0,,,245300000.0,24800000.0,278700000.0,,,198100000.0,,,,-400000.0,,,72500000.0,,-346600000.0,,129900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,190800000.0,,5100000.0,,2700000.0,,,,0.0,13500000.0,1400000.0,,1400000.0,-15500000.0,,,,,,,,,500000.0,,350300000.0,,,,12000000.0,800000.0,73700000.0,164500000.0,114700000.0,183800000.0,,,25000000.0,,,-100000.0,,,,,,,,,,,,,,-2000000.0,,,,,,,,,,,,,,773500000.0,500000.0,,,2200000.0,2200000.0,,,,,,,,,,,541100000.0,5900000.0,,3400000.0,,8800000.0,11300000.0,,,494900000.0,4200000.0,,78000000.0,,,,-1800000.0,,,,,,30000000.0,,,,213800000.0,,,,,705600000.0,,,,5000000.0,-2900000.0,,,,,,,,,,13800000.0,17700000.0,,,,,,,-16200000.0,,-2400000.0,,,296300000.0,,,192500000.0,,,2200000.0,,,232400000.0,16200000.0,278600000.0,,,198600000.0,,,,-700000.0,,0.0,60800000.0,,-355300000.0,,119800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,194900000.0,17200000.0,12100000.0,286900000.0,9600000.0,,,101400000.0,700000.0,8500000.0,2800000.0,-66800000.0,2800000.0,-9500000.0,,9500000.0,36200000.0,,,,,71800000.0,-2700000.0,,350200000.0,,,,17200000.0,2100000.0,71800000.0,176100000.0,106600000.0,193400000.0,57700000.0,350200000.0,19400000.0,124800000.0,172400000.0,1500000.0,,,,,,,,,,101700000.0,-5400000.0,55900000.0,,-1000000.0,900000.0,,-8800000.0,,106600000.0,19700000.0,400000.0,3600000.0,,,,,7800000.0,754300000.0,2000000.0,,,3600000.0,3600000.0,,,714600000.0,,59800000.0,,,,,,545100000.0,6000000.0,,2900000.0,,10000000.0,,,,467400000.0,,-300000.0,59800000.0,-364400000.0,,,,68900000.0,105100000.0,194900000.0,,5000000.0,29900000.0,,,,223300000.0,,3600000.0,-58000000.0,,714600000.0,,2800000.0,,10500000.0,,,12800000.0,,,209200000.0,879700000.0,,1600000.0,400000.0,20500000.0,48900000.0,295000000.0,,,,,,-16700000.0,800000.0,-2500000.0,-2000000.0,,295000000.0,,,192900000.0,,,4900000.0,192900000.0,,209200000.0,9400000.0,286900000.0,,,172400000.0,,754300000.0,467400000.0,-7200000.0,6000000.0,-3400000.0,52100000.0,5000000.0,-364400000.0,-9800000.0,101700000.0,176100000.0,3200000.0,754900000.0,52100000.0,545100000.0,,-300000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,189700000.0,,4500000.0,,2100000.0,,,,1100000.0,6300000.0,5900000.0,,5900000.0,-9000000.0,,,,,,,,,500000.0,,349200000.0,,,,33800000.0,3100000.0,82000000.0,179500000.0,104400000.0,207800000.0,,,28400000.0,,,-1600000.0,,,,,,,,,,,,,,-2700000.0,,3600000.0,,,,,,,,,,,,805000000.0,5000000.0,,,2000000.0,2000000.0,,,,,,,,,,,538900000.0,6000000.0,,3200000.0,,9500000.0,-27200000.0,,,514100000.0,-10100000.0,,87700000.0,,,,28000000.0,,,,,,40100000.0,,,,247900000.0,,,,,720200000.0,,,,11700000.0,-10200000.0,,,,,,,,,,21200000.0,19000000.0,,,,,,,-10000000.0,,-2400000.0,,,316000000.0,,,196400000.0,,,9000000.0,,,266100000.0,18900000.0,290900000.0,,,198100000.0,,,,-1000000.0,,,75100000.0,,-371000000.0,,102700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,186500000.0,,-7400000.0,,-9400000.0,,,,500000.0,22500000.0,12800000.0,,12800000.0,-12300000.0,,,,,,,,,,,352200000.0,,,,34700000.0,7500000.0,77700000.0,171600000.0,115300000.0,224700000.0,,,29100000.0,,,0.0,,,,,,,,,,,,,,10200000.0,,,,,,,,,,,,,,803200000.0,12800000.0,,,2000000.0,2000000.0,,,,,,,,,,,538700000.0,6000000.0,,3300000.0,,9700000.0,-5400000.0,,,499900000.0,-9000000.0,,77600000.0,,,,-10200000.0,,,,,,52700000.0,,,,277400000.0,,,,,731400000.0,,,,23600000.0,4200000.0,,,,,,,,,,33300000.0,19400000.0,,,,,,,-13100000.0,,-2000000.0,,,301000000.0,,,207200000.0,,,20300000.0,,,264500000.0,19500000.0,303300000.0,,,198900000.0,,,,-800000.0,,,76900000.0,,-379200000.0,,94700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,177600000.0,,-7000000.0,,-9100000.0,,,,1500000.0,22300000.0,4200000.0,,4200000.0,-13300000.0,,,,,,,,,2800000.0,,362300000.0,,,,51700000.0,2200000.0,87600000.0,238800000.0,99700000.0,203200000.0,,,29700000.0,,,400000.0,,,,,,,,,,,,,,9000000.0,,,,,,,,,,,,,,784100000.0,4200000.0,,,7700000.0,7700000.0,,,,,,,,,,,539900000.0,14100000.0,,4400000.0,,10400000.0,21200000.0,,,496400000.0,2500000.0,,68100000.0,,,,-10000000.0,,,,,,37800000.0,,,,241000000.0,,,,,774800000.0,,,,8100000.0,-1500000.0,,,,,,,,,,18500000.0,37900000.0,,,,,,,-12800000.0,,-2100000.0,,,314500000.0,,,189000000.0,,,6400000.0,,,244200000.0,19300000.0,287700000.0,,,181900000.0,,,,500000.0,,-8600000.0,49900000.0,,-412500000.0,,24000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,170700000.0,28100000.0,-600000.0,244700000.0,-2600000.0,,,125500000.0,3600000.0,16600000.0,6200000.0,-51600000.0,-39900000.0,-12300000.0,,-19000000.0,39500000.0,,,,,78400000.0,700000.0,,364100000.0,,,,28100000.0,3000000.0,78400000.0,236600000.0,96700000.0,219800000.0,67700000.0,364100000.0,33300000.0,182100000.0,171600000.0,-1700000.0,,,,,,,,,-0.098761,88000000.0,-16400000.0,96500000.0,,4300000.0,3100000.0,,-4700000.0,,96700000.0,57000000.0,-2900000.0,6000000.0,,,-0.098761,,42300000.0,769000000.0,-39900000.0,,,6000000.0,6000000.0,,,784100000.0,,62100000.0,,,,,,534800000.0,12800000.0,,3800000.0,,9900000.0,,,,524300000.0,-4500000.0,-700000.0,62100000.0,-420000000.0,,,,85600000.0,125100000.0,170700000.0,,27200000.0,45500000.0,,,,265300000.0,,6000000.0,-46900000.0,,784100000.0,,15100000.0,,12200000.0,,,17900000.0,,,234200000.0,1046300000.0,,-18200000.0,-22900000.0,22100000.0,49200000.0,352700000.0,,,,184284000.0,,-15700000.0,6700000.0,-2000000.0,-100000.0,,352700000.0,,-21100000.0,147100000.0,184284000.0,,9200000.0,147100000.0,,234200000.0,23400000.0,244700000.0,,,171600000.0,,769000000.0,524300000.0,-3400000.0,12800000.0,-3400000.0,27900000.0,-17300000.0,-420000000.0,-8500000.0,88000000.0,236600000.0,8900000.0,864200000.0,27900000.0,534800000.0,,20800000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,161600000.0,,300000.0,,-2600000.0,,,,900000.0,18200000.0,13000000.0,,13000000.0,-13900000.0,,,,,,,0.023889,,200000.0,,368000000.0,,,,32400000.0,8500000.0,93000000.0,239100000.0,105000000.0,238000000.0,,,33200000.0,,,1600000.0,,,,,,,,,,,,,,4300000.0,,6000000.0,,,,,,,,,,,,809800000.0,13000000.0,184284000.0,,7600000.0,7600000.0,,,,,,,,,,,529600000.0,12200000.0,,3500000.0,,10000000.0,,,,556800000.0,-10700000.0,,84400000.0,,2800000.0,,,,,,,,58100000.0,,,,296100000.0,,,,,796600000.0,0.023333,,,24900000.0,-10000000.0,,,,,,,,,,34900000.0,3100000.0,,,0.0,,,,-14000000.0,,-5600000.0,,184284000.0,355200000.0,,,154500000.0,,,21500000.0,,,280200000.0,23200000.0,253000000.0,,,201600000.0,,,,-100000.0,,,30800000.0,,-428600000.0,,83700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,150100000.0,,-100000.0,,-38600000.0,,,,900000.0,48900000.0,15100000.0,,15100000.0,-11600000.0,,,,,,,0.027222,,1400000.0,,368600000.0,,,,36500000.0,9500000.0,91400000.0,199900000.0,117100000.0,253200000.0,,,36000000.0,,,-1800000.0,,,,,,,,,,,,,,37300000.0,,0.0,,,,,,,,,,,,807000000.0,15100000.0,185004000.0,,5800000.0,5800000.0,,,,,,,,,,,518700000.0,14000000.0,,3400000.0,,10700000.0,,,,540900000.0,10700000.0,,89400000.0,,1200000.0,,,,,,,,62600000.0,,,,315800000.0,,,,,799400000.0,0.026667,,,26600000.0,-1500000.0,,,,,,,,,,37300000.0,11200000.0,,,0.0,,,,-12200000.0,,-2100000.0,,185004000.0,320400000.0,,,167500000.0,,,24600000.0,,,288300000.0,25300000.0,266100000.0,,,220500000.0,,,,-600000.0,,,40100000.0,,-430800000.0,,84000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,146300000.0,,-200000.0,,5000000.0,,,,500000.0,12100000.0,5500000.0,,5500000.0,-16500000.0,,,,,,,0.02,,700000.0,,374600000.0,,,,44000000.0,5100000.0,95900000.0,158200000.0,119200000.0,227200000.0,,,32300000.0,,,400000.0,,,,,,,,,,,,,,-4400000.0,,0.0,,,,,,,,,,,,836400000.0,5500000.0,195204000.0,,6200000.0,6200000.0,,,,,,,,,,,520900000.0,15300000.0,,3300000.0,,10600000.0,,,,567200000.0,-6500000.0,,103800000.0,,3200000.0,,,,,,,,45600000.0,,,,272800000.0,,,,,814200000.0,0.02,,,13300000.0,-11700000.0,,,,,,,,,,23900000.0,-14400000.0,,,0.0,,,,-16600000.0,,-2200000.0,,195204000.0,328900000.0,,,170700000.0,,,10600000.0,,,315500000.0,21900000.0,269200000.0,,,238300000.0,,,,-100000.0,,,60100000.0,,-439600000.0,,126700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,144207000.0,41281000.0,2227000.0,269630000.0,-16423000.0,,,5340000.0,867000.0,36151000.0,9078000.0,-56851000.0,9078000.0,-12703000.0,,-52623000.0,42607000.0,,,,,89804000.0,-95000.0,126949000.0,375014000.0,,,46039000.0,41281000.0,5024000.0,89804000.0,190574000.0,11657000.0,297097000.0,115351000.0,375014000.0,-5355000.0,178473000.0,223189000.0,5677000.0,,,,126949000.0,,97795000.0,46039000.0,,0.154444,98425000.0,,124735000.0,-9982000.0,23448000.0,2105000.0,0.0,-2148000.0,,11657000.0,82128000.0,5877000.0,11902000.0,11902000.0,,0.154444,,70802000.0,823099000.0,9078000.0,,,11902000.0,11902000.0,,,823786000.0,,99320000.0,,,,,,519221000.0,14417000.0,,3131000.0,,11307000.0,,,,553469000.0,9830000.0,-1380000.0,99320000.0,-448772000.0,4600000.0,,,96345000.0,96345000.0,144207000.0,-9982000.0,42678000.0,12073000.0,,,,309170000.0,,11902000.0,-54703000.0,97795000.0,823786000.0,,28124000.0,,17428000.0,,,13431000.0,,,303878000.0,1193870000.0,,42678000.0,11800000.0,28735000.0,5440000.0,330280000.0,,11902000.0,,277137117.0,,-14051000.0,3167000.0,-2300000.0,2227000.0,,330280000.0,,3330000.0,177543000.0,277137117.0,,14102000.0,177543000.0,,303878000.0,25945000.0,269630000.0,,,223189000.0,,823099000.0,553469000.0,-1348000.0,14417000.0,,28458000.0,42678000.0,-448772000.0,-12200000.0,98425000.0,190574000.0,6025000.0,1015397000.0,28458000.0,519221000.0,,60648000.0,,,,,,,,,,,,,,,,,,,,,,
