date,trailingSaleOfInvestment,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualDilutedAverageShares,annualLongTermDebt,trailingCashDividendsPaid,annualNonCurrentDeferredRevenue,annualDepreciationAndAmortization,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyNetPPE,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualRetainedEarnings,annualInventory,quarterlyGoodwill,quarterlyInventory,quarterlyTaxProvision,annualCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyLongTermDebt,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredTaxesLiabilities,trailingNetOtherInvestingChanges,trailingOperatingCashFlow,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualBasicEPS,annualCapitalStock,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,annualOperatingIncome,trailingRepaymentOfDebt,annualChangeInAccountPayable,quarterlyCapitalStock,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,annualEbitda,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedAverageShares,quarterlyCashAndCashEquivalents,trailingTotalRevenue,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,trailingPretaxIncome,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyCurrentDebt,annualDilutedEPS,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingOperatingIncome,quarterlyTotalAssets,quarterlyChangesInAccountReceivables,quarterlyNetIncomeCommonStockholders,annualPretaxIncome,annualOperatingExpense,annualAccumulatedDepreciation,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,annualDeferredIncomeTax,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,trailingCapitalExpenditure,trailingSellingGeneralAndAdministration,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyOperatingIncome,annualChangesInAccountReceivables,quarterlyBasicEPS,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyTotalRevenue,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,quarterlyGrossPPE,quarterlyEndCashPosition,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyEbitda,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualTotalRevenue,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,annualInterestExpense,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentAssets,annualGrossProfit,quarterlyPretaxIncome,trailingFreeCashFlow,quarterlyOperatingExpense,quarterlyRetainedEarnings,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCurrentDeferredRevenue,annualChangeInWorkingCapital,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,trailingCostOfRevenue,quarterlyRepaymentOfDebt,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,trailingTaxProvision,annualChangeInInventory,quarterlyOtherCurrentAssets,annualNetIncome,annualCurrentDeferredRevenue,annualBasicAverageShares,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,quarterlyDilutedEPS,annualPurchaseOfBusiness,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCostOfRevenue,annualBeginningCashPosition,annualCurrentDebt,annualResearchAndDevelopment,trailingBasicAverageShares,trailingStockBasedCompensation,trailingDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyStockBasedCompensation,trailingChangeInInventory,trailingChangesInAccountReceivables,quarterlyInvestmentsAndAdvances,trailingPurchaseOfBusiness,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingDepreciationAndAmortization,quarterlyIncomeTaxPayable,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
2015-12-31,,3281000000.0,3281000000.0,-5594000000.0,2103000000.0,228000000.0,,139000000.0,-1530000000.0,5635000000.0,-1292000000.0,3747000000.0,,687355000.0,18330000000.0,,667000000.0,1609000000.0,48415000000.0,,,27510000000.0,-1054000000.0,284000000.0,-1230000000.0,863000000.0,4091000000.0,863000000.0,-3036000000.0,13605000000.0,,18330000000.0,5864000000.0,,,,1425000000.0,-8126000000.0,-626000000.0,11.39,6000000.0,6592000000.0,3539000000.0,1425000000.0,8569000000.0,4091000000.0,,5864000000.0,2249000000.0,6254000000.0,,2249000000.0,7284000000.0,,,6000000.0,1563000000.0,29175000000.0,-1827000000.0,1016000000.0,-4732000000.0,-2153000000.0,7105000000.0,,6249000000.0,27510000000.0,6254000000.0,,390000000.0,,390000000.0,-1259000000.0,,38430000000.0,,,40654000000.0,,79000000.0,-409000000.0,390000000.0,2728000000.0,229000000.0,-1302000000.0,2231000000.0,11.07,1000000.0,,2350000000.0,,48415000000.0,,3281000000.0,4616000000.0,6101000000.0,-13144000000.0,,1727000000.0,,-1435000000.0,-4732000000.0,-3846000000.0,3038000000.0,-3014000000.0,42780000000.0,-6151000000.0,,,2103000000.0,9985000000.0,,,1518000000.0,352000000.0,,,,9630000000.0,1563000000.0,,,667000000.0,40654000000.0,390000000.0,-34000000.0,-604000000.0,15000000.0,3539000000.0,474000000.0,3747000000.0,,7610000000.0,,40990000000.0,,,880000000.0,-72000000.0,438000000.0,,98000000.0,9985000000.0,13385000000.0,245000000.0,,1520000000.0,-1230000000.0,38430000000.0,,2525000000.0,-186000000.0,5635000000.0,424000000.0,0.0,,-332000000.0,42780000000.0,-2994000000.0,29175000000.0,13605000000.0,,,0.0,7610000000.0,2525000000.0,668393000.0,-13144000000.0,7610000000.0,,0.0,2728000000.0,-278000000.0,27605000000.0,994000000.0,2231000000.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,700000000.0,700000000.0,,2075000000.0,2620000000.0,,,-1557000000.0,,-401000000.0,4692000000.0,,,,,,,,,,28633000000.0,-96000000.0,,,,4091000000.0,886000000.0,417000000.0,,,19134000000.0,6435000000.0,,,,,,105000000.0,,,6532000000.0,3527000000.0,1450000000.0,,,,,2236000000.0,,,,,,,6000000.0,,,,390000000.0,,,,,,,6930000000.0,611488000.0,495000000.0,,,,,39107000000.0,,,,,,-1715000000.0,,,239000000.0,1063000000.0,2610000000.0,,-5000000.0,,1150000000.0,,49909000000.0,,700000000.0,,,,,,,-1525000000.0,-4749000000.0,,2903000000.0,,45199000000.0,,,,,,,606245000.0,1439000000.0,,1.15,,,9435000000.0,1913000000.0,,,625000000.0,42026000000.0,495000000.0,,,4000000.0,,1356000000.0,,,,,,,,,-61000000.0,-2114000000.0,,,10802000000.0,,1117000000.0,,1464000000.0,-591000000.0,,,2535000000.0,,4710000000.0,386000000.0,,,-310000000.0,,,29922000000.0,15277000000.0,,,0.0,,,,-13393000000.0,,1.14,,2723000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,950000000.0,950000000.0,,1987000000.0,2213000000.0,,,-1506000000.0,,-605000000.0,4984000000.0,,,,,,,,,,29611000000.0,-90000000.0,,,,4091000000.0,999000000.0,543000000.0,,,21131000000.0,6672000000.0,,,,,,-49000000.0,,,6998000000.0,3763000000.0,1593000000.0,,,,,2213000000.0,,,,,,,5000000.0,,,,495000000.0,,,,,,,7118000000.0,566040000.0,446000000.0,,,,,39867000000.0,,,,,,-1890000000.0,,,249000000.0,707000000.0,1715000000.0,,-5000000.0,,1660000000.0,,51051000000.0,,950000000.0,,,,,,,-1711000000.0,-4763000000.0,,3365000000.0,,46739000000.0,,,,,,,563000000.0,1816000000.0,,1.69,,,10363000000.0,1944000000.0,,,590000000.0,43415000000.0,446000000.0,,,53000000.0,,1742000000.0,,,,,,,,,-58000000.0,-1657000000.0,,,11184000000.0,,1493000000.0,,1549000000.0,719000000.0,,,2511000000.0,,4312000000.0,422000000.0,,,-1853000000.0,,,31822000000.0,14917000000.0,,,0.0,,,,-13804000000.0,,1.68,,2675000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,737000000.0,737000000.0,,1952000000.0,1064000000.0,,,-1208000000.0,,-258000000.0,4513000000.0,,,,,,,,,,30304000000.0,-302000000.0,,,,4091000000.0,1100000000.0,452000000.0,,,21545000000.0,6374000000.0,,,,,,-65000000.0,,,7250000000.0,3599000000.0,1703000000.0,,,,,2189000000.0,,,,,,,5000000.0,,,,446000000.0,,,,,,,6755000000.0,528510000.0,381000000.0,,,,,40060000000.0,,,,,,-1473000000.0,,,250000000.0,-144000000.0,1798000000.0,,-9000000.0,,1777000000.0,,51108000000.0,,737000000.0,,,,,,,-695000000.0,-4778000000.0,,3344000000.0,,46717000000.0,,,,,,,525415000.0,1725000000.0,,1.4,,,10594000000.0,1673000000.0,,,554000000.0,44323000000.0,381000000.0,,,5000000.0,,1439000000.0,,,,,,,,,-53000000.0,-871000000.0,,,11048000000.0,,1189000000.0,,1619000000.0,1403000000.0,,,2950000000.0,,4391000000.0,437000000.0,,,-371000000.0,,,32184000000.0,14533000000.0,,,0.0,,,,-14019000000.0,,1.4,,2698000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,,289000000.0,289000000.0,-5698000000.0,2029000000.0,627000000.0,,133000000.0,-1460000000.0,3785000000.0,370000000.0,3912000000.0,,556099000.0,22489000000.0,,526000000.0,1818000000.0,51274000000.0,,,31159000000.0,-292000000.0,100000000.0,1640000000.0,1094000000.0,4091000000.0,1094000000.0,211000000.0,13872000000.0,,22489000000.0,6037000000.0,,,,1594000000.0,-6241000000.0,-59000000.0,4.85,5000000.0,7199000000.0,3724000000.0,1594000000.0,6092000000.0,4091000000.0,,6037000000.0,2173000000.0,6359000000.0,,2173000000.0,6007000000.0,,,5000000.0,1592000000.0,33617000000.0,-780000000.0,381000000.0,-5083000000.0,-3827000000.0,7108000000.0,,6524000000.0,31159000000.0,6359000000.0,,322000000.0,,322000000.0,-894000000.0,,40950000000.0,,,45353000000.0,,59000000.0,-1163000000.0,322000000.0,2760000000.0,253000000.0,-833000000.0,1855000000.0,4.81,-30000000.0,,1505000000.0,,51274000000.0,,289000000.0,4299000000.0,6195000000.0,-14194000000.0,,1670000000.0,,-569000000.0,-5083000000.0,-4500000000.0,2590000000.0,1611000000.0,47489000000.0,-5731000000.0,,,2029000000.0,10324000000.0,,,1027000000.0,-160000000.0,,,,9789000000.0,1592000000.0,,,526000000.0,45353000000.0,322000000.0,-49000000.0,-68000000.0,-3000000.0,3724000000.0,753000000.0,3912000000.0,,2676000000.0,,40180000000.0,,,991000000.0,-52000000.0,-1056000000.0,,793000000.0,10324000000.0,12202000000.0,500000000.0,,1563000000.0,1640000000.0,40950000000.0,,2789000000.0,254000000.0,3785000000.0,424000000.0,0.0,,-1293000000.0,47489000000.0,1623000000.0,33617000000.0,13872000000.0,,,0.0,2676000000.0,2789000000.0,552308000.0,-14194000000.0,2676000000.0,,,2760000000.0,-224000000.0,27978000000.0,390000000.0,1855000000.0,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,234000000.0,234000000.0,,2004000000.0,2250000000.0,,,-1714000000.0,,-349000000.0,5298000000.0,,,,,,,,,,32291000000.0,-121000000.0,,,,4091000000.0,1154000000.0,131000000.0,,,22829000000.0,6302000000.0,,,,,,52000000.0,,,7350000000.0,3336000000.0,1397000000.0,,,,,2236000000.0,,,,,,,5000000.0,,,,322000000.0,,,,,,,6676000000.0,507797000.0,374000000.0,,,,,42001000000.0,,,,,,-1922000000.0,,,257000000.0,536000000.0,1714000000.0,,-27000000.0,,1660000000.0,,52627000000.0,,234000000.0,,,,,,,-484000000.0,-5097000000.0,,2274000000.0,,49170000000.0,,,,,,,503902000.0,722000000.0,,0.46,,,9624000000.0,1882000000.0,,,494000000.0,46931000000.0,374000000.0,,,95000000.0,,622000000.0,,,,,,,,,-51000000.0,-1849000000.0,,,10626000000.0,,365000000.0,,1552000000.0,1823000000.0,,,3056000000.0,,3457000000.0,398000000.0,,,-686000000.0,,,33884000000.0,15286000000.0,,,0.0,,,,-14640000000.0,,0.46,,2753000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,803000000.0,803000000.0,,2107000000.0,1688000000.0,,,-1480000000.0,,-272000000.0,5222000000.0,,,,,,,,,,32993000000.0,-160000000.0,,,,4091000000.0,1206000000.0,488000000.0,,,22525000000.0,6500000000.0,,,,,,12000000.0,,,7697000000.0,3618000000.0,1543000000.0,,,,,2224000000.0,,,,,,,5000000.0,,,,374000000.0,,,,,,,6886000000.0,492965000.0,386000000.0,,,,,42320000000.0,,,,,,-1907000000.0,,,263000000.0,208000000.0,2334000000.0,,-3000000.0,,1713000000.0,,53336000000.0,,803000000.0,,,,,,,-529000000.0,-5112000000.0,,3408000000.0,,49621000000.0,,,,,,,490818000.0,1690000000.0,,1.64,,,11105000000.0,1924000000.0,,,,48121000000.0,386000000.0,,,-11000000.0,,1554000000.0,,,,,,,,,-51000000.0,-1404000000.0,,,11016000000.0,,1291000000.0,,1718000000.0,2577000000.0,,,3014000000.0,,3715000000.0,470000000.0,,,-415000000.0,,,33509000000.0,16112000000.0,,,0.0,,,,-15128000000.0,,1.63,,3484000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,624000000.0,624000000.0,,2245000000.0,369000000.0,,,-1369000000.0,,-599000000.0,4653000000.0,,,,,,,,,,33311000000.0,-94000000.0,,,,4091000000.0,1315000000.0,380000000.0,,,22217000000.0,5428000000.0,,,,,,-46000000.0,,,7824000000.0,3656000000.0,1700000000.0,,,,,2214000000.0,,,,,,,5000000.0,,,,386000000.0,,,,,,,5768000000.0,486625000.0,340000000.0,,,,,42399000000.0,,,,,,-264000000.0,,,266000000.0,-1000000000.0,2467000000.0,,-15000000.0,,1341000000.0,,52401000000.0,,624000000.0,,,,,,,-359000000.0,-5127000000.0,,3054000000.0,,48453000000.0,,,,,,,484772000.0,1339000000.0,,1.29,,,10878000000.0,1638000000.0,,,,48727000000.0,340000000.0,,,161000000.0,,1270000000.0,,,,,,,,,-48000000.0,184000000.0,,,10002000000.0,,1004000000.0,,1715000000.0,3152000000.0,,,2893000000.0,,3948000000.0,495000000.0,,,-712000000.0,,,33146000000.0,15307000000.0,,,0.0,,,,-15416000000.0,,1.28,,3462000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,,258000000.0,258000000.0,-3626000000.0,1373000000.0,437000000.0,,119000000.0,-1408000000.0,3926000000.0,75000000.0,3978000000.0,,491692000.0,22511000000.0,,,2017000000.0,51396000000.0,,,34156000000.0,-205000000.0,90000000.0,3361000000.0,1359000000.0,4091000000.0,1359000000.0,167000000.0,14964000000.0,,22511000000.0,4771000000.0,,,,1752000000.0,-4633000000.0,-45000000.0,3.92,5000000.0,7902000000.0,3953000000.0,1752000000.0,5915000000.0,4091000000.0,,4771000000.0,2203000000.0,5066000000.0,,2203000000.0,4612000000.0,,,5000000.0,1688000000.0,32506000000.0,-569000000.0,340000000.0,-5154000000.0,-2332000000.0,6154000000.0,,4744000000.0,34156000000.0,5066000000.0,,295000000.0,,295000000.0,-1145000000.0,,42250000000.0,,,49802000000.0,,319000000.0,-540000000.0,295000000.0,2498000000.0,266000000.0,-971000000.0,2554000000.0,3.9,-13000000.0,,1201000000.0,,51396000000.0,,258000000.0,3084000000.0,6824000000.0,-15646000000.0,,1838000000.0,,-243000000.0,-5154000000.0,-1615000000.0,2699000000.0,1141000000.0,47470000000.0,-5971000000.0,,,1373000000.0,9146000000.0,,,872000000.0,-190000000.0,,,,10601000000.0,1688000000.0,,,,49802000000.0,295000000.0,-58000000.0,-27000000.0,74000000.0,3953000000.0,691000000.0,3978000000.0,,1919000000.0,,42207000000.0,,,1053000000.0,-48000000.0,-557000000.0,0.0,-1227000000.0,9146000000.0,11436000000.0,425000000.0,,1827000000.0,3361000000.0,42250000000.0,,2791000000.0,-410000000.0,3926000000.0,475000000.0,0.0,,-519000000.0,47470000000.0,1165000000.0,32506000000.0,14964000000.0,,,0.0,1919000000.0,2791000000.0,489164000.0,-15646000000.0,1919000000.0,,-203000000.0,2498000000.0,-198000000.0,30771000000.0,322000000.0,2554000000.0,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,186000000.0,186000000.0,,1409000000.0,1799000000.0,,,-779000000.0,,-841000000.0,5549000000.0,,,,,,,,,,34333000000.0,-59000000.0,,,,4091000000.0,1455000000.0,87000000.0,,,21946000000.0,4994000000.0,,,,,,2000000.0,,,8073000000.0,3537000000.0,1809000000.0,,,,,2193000000.0,,,,,,,5000000.0,,,,398000000.0,,,,,,,5291000000.0,474598000.0,297000000.0,,,,,43607000000.0,,,,,,-1252000000.0,,,265000000.0,1020000000.0,2793000000.0,,1000000.0,,1053000000.0,,53280000000.0,,186000000.0,,,,,,,-461000000.0,-5172000000.0,,2328000000.0,,54298000000.0,,,,,,,472297000.0,572000000.0,,0.39,,,10401000000.0,1953000000.0,,,5610000000.0,50492000000.0,400000000.0,,,24000000.0,,538000000.0,,,,,,,,,-48000000.0,-956000000.0,,,9673000000.0,,273000000.0,,1756000000.0,-1130000000.0,,,3176000000.0,,-1018000000.0,441000000.0,,,-569000000.0,,,37290000000.0,17008000000.0,,,,,,,-16159000000.0,,0.39,,2475000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,566000000.0,566000000.0,,1375000000.0,1084000000.0,,,-952000000.0,,-1100000000.0,5512000000.0,,,,,,,,,,34424000000.0,-140000000.0,,,,4091000000.0,1522000000.0,203000000.0,,,21863000000.0,4381000000.0,,,,,,-95000000.0,,,8656000000.0,3700000000.0,1941000000.0,,,,,2157000000.0,,,,,,,5000000.0,,,,400000000.0,,,,,,,4674000000.0,464618000.0,293000000.0,,,,,43446000000.0,,,,,,68000000.0,,,266000000.0,132000000.0,2213000000.0,,-18000000.0,,569000000.0,,52622000000.0,,566000000.0,,,,,,,-376000000.0,-5187000000.0,,2987000000.0,,53491000000.0,,,,,,,463533000.0,1145000000.0,,1.22,,,11643000000.0,2053000000.0,,,5484000000.0,51149000000.0,305000000.0,,,19000000.0,,1035000000.0,,,,,,,,,-46000000.0,-79000000.0,,,9176000000.0,,769000000.0,,1842000000.0,-610000000.0,,,3191000000.0,,-869000000.0,481000000.0,,,-1316000000.0,,,36822000000.0,16669000000.0,,,,,,,-16725000000.0,,1.22,,2357000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,341000000.0,341000000.0,,1383000000.0,-79000000.0,,,-1005000000.0,,636000000.0,5040000000.0,,,,,,,,,,34223000000.0,-173000000.0,,,,4091000000.0,1576000000.0,115000000.0,,,22274000000.0,4695000000.0,,,,,,9000000.0,,,8908000000.0,3687000000.0,2170000000.0,,,,,2147000000.0,,,,,,,5000000.0,,,,305000000.0,,,,,,,4998000000.0,461507000.0,303000000.0,,,,,43137000000.0,,,,,,-1406000000.0,,,265000000.0,-1084000000.0,2493000000.0,,-18000000.0,,1266000000.0,,52635000000.0,,341000000.0,,,,,,,0.0,-5203000000.0,,2651000000.0,,53203000000.0,,,,,,,460526000.0,865000000.0,,0.74,,,11559000000.0,1886000000.0,,,5317000000.0,51500000000.0,314000000.0,,,24000000.0,,721000000.0,,,,,,,,,-46000000.0,-548000000.0,,,9498000000.0,,456000000.0,,1786000000.0,-316000000.0,,,3242000000.0,,-568000000.0,489000000.0,,,-557000000.0,,,36855000000.0,16348000000.0,,,143000000.0,,,,-17277000000.0,,0.74,,2366000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,,318000000.0,318000000.0,-1973000000.0,1321000000.0,729000000.0,,302000000.0,-1009000000.0,-169000000.0,-367000000.0,4339000000.0,,465660000.0,21179000000.0,,5272000000.0,2159000000.0,60580000000.0,,,43249000000.0,-168000000.0,86000000.0,136000000.0,1522000000.0,4091000000.0,1522000000.0,68000000.0,18096000000.0,,21179000000.0,4485000000.0,,,,1706000000.0,-3412000000.0,-28000000.0,3.04,5000000.0,8479000000.0,3769000000.0,1706000000.0,3984000000.0,4091000000.0,,4485000000.0,2137000000.0,4760000000.0,,2137000000.0,3405000000.0,,,5000000.0,1773000000.0,42653000000.0,-583000000.0,314000000.0,-5274000000.0,-2941000000.0,5099000000.0,,3533000000.0,43249000000.0,4760000000.0,,275000000.0,,286000000.0,-1672000000.0,,51943000000.0,,,60692000000.0,,-7000000.0,-822000000.0,275000000.0,1393000000.0,261000000.0,-280000000.0,3294000000.0,3.03,-27000000.0,,1096000000.0,,60580000000.0,,318000000.0,1884000000.0,7021000000.0,-17443000000.0,,1889000000.0,,0.0,-5274000000.0,-837000000.0,2459000000.0,440000000.0,60749000000.0,-3745000000.0,,,1321000000.0,8637000000.0,,,781000000.0,222000000.0,,,,10938000000.0,1773000000.0,,,5272000000.0,60692000000.0,286000000.0,-62000000.0,-112000000.0,-2000000.0,3769000000.0,647000000.0,4339000000.0,,1412000000.0,,44541000000.0,,,1056000000.0,-46000000.0,-390000000.0,0.0,-212000000.0,8637000000.0,10426000000.0,386000000.0,,1678000000.0,136000000.0,51943000000.0,,3267000000.0,-566000000.0,-169000000.0,477000000.0,,,-499000000.0,60749000000.0,472000000.0,42653000000.0,18096000000.0,,,,1412000000.0,3267000000.0,464236000.0,-17443000000.0,1412000000.0,,0.0,1393000000.0,-186000000.0,34115000000.0,398000000.0,3294000000.0,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,185000000.0,185000000.0,,1386000000.0,1651000000.0,,,-1305000000.0,,-1109000000.0,5930000000.0,,,,,,,,,,43534000000.0,-12000000.0,,,,4091000000.0,1666000000.0,60000000.0,,,20660000000.0,4157000000.0,,,,,,62000000.0,,,8358000000.0,3427000000.0,1876000000.0,,,,,2115000000.0,,,,,,,5000000.0,,,,286000000.0,,,,,,,4494000000.0,453429000.0,337000000.0,,,,,52133000000.0,,,,,,-571000000.0,,,271000000.0,346000000.0,3370000000.0,,-6000000.0,,1051000000.0,,60787000000.0,,185000000.0,,,,,,,-608000000.0,-5909000000.0,,2226000000.0,,61423000000.0,,,,,,,451951000.0,495000000.0,,0.41,,,10584000000.0,2139000000.0,,,5214000000.0,61280000000.0,348000000.0,,,-14000000.0,,516000000.0,,,,,,,,,-46000000.0,-480000000.0,,,8654000000.0,,245000000.0,,1731000000.0,897000000.0,,,3354000000.0,,-636000000.0,462000000.0,,,-849000000.0,,,41574000000.0,19849000000.0,,,,,,,-17746000000.0,,0.41,,1396000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,662000000.0,662000000.0,,1325000000.0,736000000.0,,,-1018000000.0,,1179000000.0,5956000000.0,,,,,,,,,,43804000000.0,-152000000.0,,,,4091000000.0,1708000000.0,220000000.0,,,21791000000.0,5088000000.0,,,,,,-18000000.0,,,9014000000.0,3600000000.0,1943000000.0,,,,,2105000000.0,,,,,,,5000000.0,,,,348000000.0,,,,,,,5407000000.0,445587000.0,319000000.0,,,,,52117000000.0,,,,,,-1630000000.0,,,275000000.0,-282000000.0,3500000000.0,,-17000000.0,,558000000.0,,61967000000.0,,662000000.0,,,,,,,-17000000.0,-5927000000.0,,2946000000.0,,61989000000.0,,,,,,,445008000.0,1274000000.0,,1.49,,,11960000000.0,2118000000.0,,,5249000000.0,61918000000.0,330000000.0,,,-21000000.0,,1157000000.0,,,,,,,,,-44000000.0,-1933000000.0,,,9850000000.0,,882000000.0,,1672000000.0,1514000000.0,,,3310000000.0,,-22000000.0,401000000.0,,,-932000000.0,,,41866000000.0,20123000000.0,,,,,,,-18114000000.0,,1.49,,1367000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,425000000.0,425000000.0,,1290000000.0,828000000.0,,,-806000000.0,,-366000000.0,5569000000.0,,,,,,,,,,43461000000.0,-234000000.0,,,,4091000000.0,1800000000.0,132000000.0,,,21625000000.0,4856000000.0,,,,,,-7000000.0,,,9007000000.0,3582000000.0,1850000000.0,,,,,2095000000.0,,,,,,,4000000.0,,,,330000000.0,,,,,,,5168000000.0,442401000.0,312000000.0,,,,,51603000000.0,,,,,,-677000000.0,,,284000000.0,22000000.0,3608000000.0,,-28000000.0,,913000000.0,,61175000000.0,,425000000.0,,,,,,,-200000000.0,-5946000000.0,,2904000000.0,,61015000000.0,,,,,,,441915000.0,1041000000.0,,0.96,,,11911000000.0,1932000000.0,,,5325000000.0,61961000000.0,323000000.0,,,-33000000.0,,841000000.0,,,,,,,,,-45000000.0,-469000000.0,,,9572000000.0,,557000000.0,,1863000000.0,1894000000.0,,,3197000000.0,,160000000.0,526000000.0,,,-1054000000.0,,,41455000000.0,19560000000.0,,,,,,,-18500000000.0,,0.96,,1361000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
