date,trailingPretaxIncome,annualNetIncome,annualNonCurrentDeferredRevenue,annualTotalAssets,trailingPurchaseOfInvestment,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyFreeCashFlow,quarterlyAccountsReceivable,annualAccountsReceivable,quarterlyTotalNonCurrentAssets,annualPretaxIncome,annualGoodwill,quarterlyTotalAssets,trailingChangeInWorkingCapital,quarterlyDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyNetIncome,quarterlyInterestExpense,annualOtherNonCashItems,trailingDepreciationAndAmortization,quarterlyCurrentDebt,trailingInvestingCashFlow,annualAccountsPayable,annualDepreciationAndAmortization,annualOtherCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyGoodwill,annualInvestingCashFlow,trailingStockBasedCompensation,trailingCommonStockIssuance,annualLongTermDebt,trailingTotalRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,annualCashFlowFromContinuingFinancingActivities,annualInventory,quarterlyTaxProvision,annualCurrentDeferredRevenue,quarterlyEbitda,trailingTaxProvision,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyAccumulatedDepreciation,trailingGrossProfit,trailingChangeInInventory,annualCapitalStock,annualTotalRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,annualCostOfRevenue,annualNetOtherFinancingCharges,annualFreeCashFlow,annualCurrentDebt,annualStockBasedCompensation,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyRetainedEarnings,trailingOtherNonCashItems,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualGrossProfit,annualChangeInWorkingCapital,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingExpense,annualBasicAverageShares,trailingSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyOtherShortTermInvestments,annualNetIncomeContinuousOperations,annualResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,trailingOperatingExpense,quarterlyGrossPPE,quarterlyTotalRevenue,trailingFreeCashFlow,annualChangeInInventory,quarterlyPretaxIncome,quarterlyOperatingIncome,trailingCostOfRevenue,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyNetPPE,quarterlyCurrentAssets,trailingNetIncome,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyPurchaseOfBusiness,quarterlyDilutedEPS,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,trailingChangesInAccountReceivables,trailingInterestExpense,quarterlyChangeInInventory,annualChangeInCashSupplementalAsReported,trailingDeferredIncomeTax,annualGrossPPE,quarterlyDilutedAverageShares,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlySaleOfInvestment,annualBeginningCashPosition,quarterlyChangesInAccountReceivables,annualOtherNonCurrentLiabilities,annualInterestExpense,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyGrossProfit,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualBasicEPS,annualRepaymentOfDebt,quarterlyStockholdersEquity,quarterlyBasicEPS,annualCapitalExpenditure,annualTotalNonCurrentAssets,trailingNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,trailingCapitalExpenditure,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,trailingNetOtherFinancingCharges,annualOtherIncomeExpense,quarterlyNetOtherInvestingChanges,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepaymentOfDebt,annualTaxProvision,quarterlyBasicAverageShares,trailingEndCashPosition,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingCashFlowFromContinuingFinancingActivities,quarterlySellingGeneralAndAdministration,trailingChangeInAccountPayable,annualCurrentLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualCurrentAccruedExpenses,annualDilutedEPS,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,trailingOperatingCashFlow,quarterlyInventory,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,quarterlyInvestingCashFlow,trailingOperatingIncome,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualCashCashEquivalentsAndMarketableSecurities,annualEbitda,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,annualOperatingCashFlow,annualNetOtherInvestingChanges,annualCurrentAssets,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingBasicAverageShares,annualIncomeTaxPayable,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualCashDividendsPaid,quarterlyRepurchaseOfCapitalStock,trailingDilutedAverageShares,quarterlyCashDividendsPaid,trailingRepurchaseOfCapitalStock,annualRepurchaseOfCapitalStock,trailingBasicEPS
,,-220438000.0,15298000.0,3149677000.0,,-497043000.0,0.0,52832000.0,0.0,367404000.0,-185210000.0,19665000.0,38427000.0,20918000.0,40527000.0,40527000.0,2567871000.0,-220308000.0,1923480000.0,3149677000.0,,25738000.0,,,-23491000.0,2668000.0,2613000.0,,,,4257000.0,100590000.0,0.0,-23491000.0,-192682000.0,1923480000.0,-65719000.0,,,367404000.0,,518848000.0,243592000.0,2533587000.0,71528000.0,,1494000.0,30501000.0,6409000.0,,2301000.0,25766000.0,-108664000.0,,,18000.0,846589000.0,,-16319000.0,71591000.0,-37232000.0,-63077000.0,,106918000.0,616090000.0,136146000.0,-497043000.0,,72057000.0,,774998000.0,-8924000.0,51559000.0,967680000.0,180149000.0,,-108664000.0,-18163000.0,262870000.0,-220438000.0,273066000.0,,39081000.0,,206952000.0,227612000.0,,,-21997000.0,3245000.0,,97242000.0,-13324000.0,98288000.0,581806000.0,,,,15298000.0,-15541000.0,0.0,-0.13,-6000.0,0.0,,,,14454000.0,,206952000.0,181852000.0,-220438000.0,-1370000.0,38579000.0,229138000.0,-1554000.0,0.0,7408000.0,,-2440000.0,4257000.0,18000.0,207947000.0,190760000.0,,-1.22,-370235000.0,2533587000.0,-0.13,-71722000.0,2567871000.0,,694614000.0,,0.0,,,-20218000.0,0.0,-242000.0,,130000.0,181852000.0,,-22574000.0,136146000.0,,132645000.0,,97242000.0,506462000.0,243592000.0,38427000.0,-1.22,,518848000.0,856000.0,30501000.0,-58224000.0,,,,262870000.0,204702000.0,-36740000.0,-37808000.0,,243592000.0,-23491000.0,527464000.0,180149000.0,616090000.0,202370000.0,506462000.0,-112310000.0,527464000.0,18639000.0,-242000.0,98288000.0,243592000.0,18639000.0,8645000.0,1962000.0,581806000.0,,,,,,,,,,,,,
,,,,,,,0.0,17932000.0,0.0,371757000.0,,20232000.0,43742000.0,47487000.0,42947000.0,,2566623000.0,,,3197094000.0,,27135000.0,,,-4606000.0,6723000.0,,,,,,,,-4606000.0,,1927450000.0,,,,,,521287000.0,,,,,0.0,,29252000.0,,4543000.0,26395000.0,-117908000.0,,,,,,,,,,,,,,-502429000.0,,72868000.0,,,,10769000.0,,,,,-19471000.0,297520000.0,,,,66958000.0,,212853000.0,245775000.0,,,-4606000.0,1269000.0,,106821000.0,,94945000.0,630471000.0,,,,15384000.0,11551000.0,-6002000.0,-0.03,0.0,0.0,,,,,,,183158000.0,,,49107000.0,,-2059000.0,,,,53000.0,4157000.0,18000.0,225543000.0,243592000.0,,,,2568986000.0,-0.03,,,,,,,,,,0.0,-267000.0,,,183158000.0,,848000.0,134146000.0,,151406000.0,,,559044000.0,261524000.0,,,,,,32326000.0,-84008000.0,,,,,224274000.0,-237000.0,-59795000.0,,261524000.0,-4606000.0,525771000.0,,628108000.0,,,,,,,,,18457000.0,,,,,,,,,,,,,,,,
,,,,,,,0.0,14941000.0,0.0,376259000.0,,20260000.0,43273000.0,-987000.0,51267000.0,,2573462000.0,,,3260085000.0,,27022000.0,,,-21845000.0,6897000.0,,,,,,,,-21845000.0,,1927450000.0,,,,,,527052000.0,,,,,0.0,,12074000.0,,6062000.0,29193000.0,-127119000.0,,,,,,,,,,,,,,-524274000.0,,78541000.0,,,,51199000.0,,,,,-18921000.0,322463000.0,,,,17934000.0,,230123000.0,266850000.0,,,-21845000.0,-16515000.0,,102530000.0,,103004000.0,686623000.0,,,,16647000.0,-26918000.0,0.0,-0.12,0.0,0.0,,,,,,,185439000.0,,,84325000.0,,-9090000.0,,,,-1767000.0,2037000.0,19000.0,246590000.0,261524000.0,,,,2630503000.0,-0.12,,,,,,,,,,0.0,-444000.0,,,185439000.0,,1567000.0,134146000.0,,184564000.0,,,598928000.0,276465000.0,,,,,,32660000.0,-119596000.0,,,,,263105000.0,-58000.0,-54192000.0,,276465000.0,-21845000.0,514513000.0,,629582000.0,,,,,,,,,28495000.0,,,,,,,,,,,,,,,,
,,,,,,,0.0,43477000.0,0.0,380795000.0,,22152000.0,55598000.0,69466000.0,57941000.0,,2575756000.0,,,3340701000.0,,27419000.0,,,9206000.0,6906000.0,,,,,,,,9206000.0,,1931260000.0,,,,,,532954000.0,,,,,41000.0,,43572000.0,,5858000.0,28574000.0,-134889000.0,,,,,,,,,,,,,,-515066000.0,,83389000.0,,,,17705000.0,,,,,-22565000.0,361038000.0,,,,92031000.0,,245630000.0,281839000.0,,,9247000.0,14964000.0,,118755000.0,,110741000.0,764945000.0,,,,17787000.0,16937000.0,-5145000.0,0.05,0.0,0.0,,,,,,,196425000.0,,,71088000.0,,-8123000.0,,,,1938000.0,4915000.0,20000.0,259687000.0,276465000.0,,,,2688992000.0,0.05,,,,,,,,,,0.0,-345000.0,,,187692000.0,,1189000.0,134372000.0,,161334000.0,,,680980000.0,319942000.0,,,,,,32990000.0,-109637000.0,,,,,244723000.0,-42000.0,-66259000.0,,319942000.0,9206000.0,505696000.0,,651709000.0,,,,,,,,,28059000.0,,,,,,,,,,,,,,,,
,,-94420000.0,21330000.0,3230517000.0,,-592243000.0,0.0,32153000.0,0.0,385416000.0,-417032000.0,22559000.0,61373000.0,63590000.0,54396000.0,54396000.0,2388992000.0,-184006000.0,1931076000.0,3230517000.0,,28579000.0,,,-77175000.0,6991000.0,25097000.0,,,,3587000.0,110155000.0,0.0,-77175000.0,12589000.0,1931076000.0,-247394000.0,,,385416000.0,,451307000.0,352095000.0,2660823000.0,97706000.0,,-89627000.0,34318000.0,-159811000.0,,8634000.0,29409000.0,-146230000.0,,,20000.0,1076794000.0,,-11533000.0,85203000.0,-365000.0,179556000.0,,113571000.0,569694000.0,44561000.0,-592243000.0,,85187000.0,,991591000.0,5916000.0,18033000.0,979002000.0,186453000.0,,-146230000.0,-17678000.0,410444000.0,-94420000.0,319985000.0,,81268000.0,,258501000.0,282330000.0,,,-166802000.0,12871000.0,,118387000.0,-21203000.0,112271000.0,841525000.0,,,,21330000.0,4346000.0,-386000.0,-0.41,-89586000.0,0.0,,,,108503000.0,,258501000.0,189439000.0,-94420000.0,-89586000.0,54707000.0,243592000.0,-1931000.0,0.0,27517000.0,,-597000.0,3587000.0,20000.0,259771000.0,319942000.0,,-0.51,0.0,2660823000.0,-0.41,-78635000.0,2388992000.0,,659017000.0,,0.0,,,-169078000.0,0.0,-1100000.0,,-89586000.0,189439000.0,,-172682000.0,44561000.0,,161713000.0,,118387000.0,762539000.0,352095000.0,61373000.0,-0.51,,451307000.0,-373000.0,34318000.0,-103791000.0,,,,410444000.0,246900000.0,-28000.0,-67148000.0,,352095000.0,-77175000.0,319711000.0,186453000.0,569694000.0,259227000.0,762539000.0,-46334000.0,319711000.0,25934000.0,-1100000.0,112271000.0,352095000.0,25934000.0,258191000.0,,841525000.0,,,,,,,,,,,,,
,,,,,,,,45298000.0,,389624000.0,,23919000.0,55034000.0,7763000.0,54558000.0,,2421890000.0,,,3344137000.0,,26906000.0,,,-18591000.0,7073000.0,,,,,,,,-18591000.0,,1931076000.0,,,,,,454999000.0,,,,,2600000.0,,17988000.0,,10914000.0,30741000.0,-152194000.0,,,,,,,,,,,,,,-570512000.0,,93933000.0,,,,52878000.0,,,,,-16889000.0,425593000.0,,,,24652000.0,,267022000.0,299879000.0,,,-15991000.0,-11337000.0,,120697000.0,,114828000.0,922247000.0,,,,18214000.0,-29317000.0,0.0,-0.1,2600000.0,,,,,,,,191464000.0,,,61386000.0,,105000.0,,,,1672000.0,5194000.0,20000.0,275960000.0,352095000.0,,,,2768441000.0,-0.1,,,,,,,,,,,-1454000.0,,,191464000.0,,2419000.0,47161000.0,,193364000.0,,,822986000.0,397393000.0,,,,,,37723000.0,-76729000.0,,,,,287297000.0,-28000.0,-32232000.0,,397393000.0,-18591000.0,307919000.0,,575696000.0,,,,,,,,,25602000.0,,,,,,,,,,,,,,,,
,,,,,,,,33652000.0,,394420000.0,,25527000.0,55360000.0,29300000.0,64083000.0,,2418669000.0,,,3426173000.0,,26020000.0,,,-3093000.0,7187000.0,,,,,,,,-3093000.0,,1931076000.0,,,,,,449244000.0,,,,,-10600000.0,,19514000.0,,14054000.0,38943000.0,-158924000.0,,,,,,,,,,,,,,-573605000.0,,100376000.0,,,,46712000.0,,,,,-19100000.0,468541000.0,,,,48400000.0,,277166000.0,325246000.0,,,-13693000.0,-8963000.0,,123248000.0,,118242000.0,1007504000.0,,,,18263000.0,-16775000.0,0.0,-0.02,-10600000.0,,,,,,,,194155000.0,,,111187000.0,,-9440000.0,,,,183000.0,5928000.0,20000.0,299719000.0,397393000.0,,,,2853681000.0,-0.02,,,,,,,,,,,-1275000.0,,,194155000.0,,2457000.0,36561000.0,,208306000.0,,,899586000.0,431045000.0,,,,,,38542000.0,-153547000.0,,5666000.0,,,308682000.0,-38000.0,-61460000.0,,431045000.0,-3093000.0,299228000.0,,572492000.0,,,,,,,,,26739000.0,,,,,,,,,,,,,,,,
,,,,,,,,215950000.0,,690338000.0,,36672000.0,58533000.0,12819000.0,66337000.0,,2407723000.0,,,4202457000.0,,23375000.0,,,-492000.0,12668000.0,,,24674000.0,,,,,-492000.0,,1931076000.0,,,,,,730248000.0,,,,,-14700000.0,,20851000.0,,17133000.0,41682000.0,-164756000.0,,,,,,,,,,,,,,-574097000.0,,105314000.0,,,,734591000.0,,,,,-16672000.0,999241000.0,,,,29491000.0,,289037000.0,343094000.0,,,-15192000.0,1631000.0,,153190000.0,,124281000.0,1794734000.0,,,,18049000.0,-48267000.0,-2000000.0,-0.002431,-14700000.0,,,,-37591000.0,,,,202416000.0,,,89102000.0,,-3659000.0,,,,399000.0,5846000.0,20000.0,306422000.0,431045000.0,,,,3319019000.0,-0.002431,,,,,,,,,,,-1661000.0,,,202416000.0,,-4155000.0,21861000.0,,199477000.0,,,1643033000.0,643792000.0,,,,,,38525000.0,-618562000.0,,43257000.0,,,304791000.0,-29415000.0,-548132000.0,,646995000.0,-492000.0,290887000.0,,883438000.0,,,,,,,,,16241000.0,,,,,,,,,,,,,,,,
,,-119858000.0,19945000.0,4291116000.0,,-671779000.0,,16448000.0,,699020000.0,-901761000.0,67472000.0,63101000.0,-124567000.0,66083000.0,66083000.0,2398418000.0,-150960000.0,1984907000.0,4291116000.0,,23090000.0,,,-97682000.0,14327000.0,60640000.0,,149718000.0,,7471000.0,99391000.0,,-97682000.0,-45628000.0,1984907000.0,-622639000.0,,,699020000.0,,736439000.0,663443000.0,3267179000.0,930137000.0,162829000.0,-8402000.0,35820000.0,-91757000.0,,18539000.0,37718000.0,-170755000.0,,,21000.0,1333554000.0,,-55138000.0,153590000.0,-31484000.0,-74685000.0,149718000.0,149084000.0,1023937000.0,17474000.0,-671779000.0,,111195000.0,,1179964000.0,-233478000.0,95956000.0,1225592000.0,197944000.0,,-170755000.0,-25874000.0,903867000.0,-119858000.0,410818000.0,0.0,-98693000.0,,305927000.0,365335000.0,,-162829000.0,-106084000.0,-26959000.0,,287498000.0,-12556000.0,135172000.0,1892698000.0,,,,19945000.0,-139119000.0,-53138000.0,-0.48,-8402000.0,,,,-119572000.0,311348000.0,,305927000.0,203561000.0,-119858000.0,-31102000.0,151120000.0,352095000.0,438000.0,,41255000.0,,-943000.0,7471000.0,21000.0,297863000.0,646995000.0,,-0.61,0.0,3267179000.0,-0.48,-78535000.0,2398418000.0,,814774000.0,,,,,-64077000.0,,-905000.0,,-31102000.0,203561000.0,,-64798000.0,17474000.0,,213627000.0,,287498000.0,1554925000.0,651058000.0,63101000.0,-0.61,,736439000.0,1311000.0,35820000.0,-52923000.0,,162829000.0,360345000.0,903867000.0,324822000.0,-2003000.0,19185000.0,,663443000.0,-97682000.0,215904000.0,197944000.0,1023937000.0,412795000.0,1554925000.0,-10314000.0,215904000.0,16616000.0,-905000.0,135172000.0,651058000.0,16616000.0,3850000.0,,1892698000.0,,,,,,,,,,,,,
,,,,,,,102405000.0,100659000.0,19561000.0,707860000.0,,151348000.0,63212000.0,-162985000.0,70605000.0,,2499981000.0,,,4539566000.0,,24965000.0,,,-67525000.0,16466000.0,,,274019000.0,,,,,-67525000.0,,1984907000.0,,,,,,825529000.0,,,,,-2500000.0,,-28594000.0,,17586000.0,66124000.0,-173403000.0,,,,,,,,,,,,,,-739304000.0,,107770000.0,,,,137869000.0,,,,,-17471000.0,780963000.0,,,,-145514000.0,,417605000.0,454104000.0,,,-70025000.0,-62375000.0,,430905000.0,,244202000.0,2039585000.0,,,,0.0,-184263000.0,,-0.33,-2500000.0,,,,-162325000.0,,,,204514000.0,,,302187000.0,,-4650000.0,,,,-133000.0,7708000.0,21000.0,302756000.0,663443000.0,,,,3283132000.0,-0.33,,,,,,,,,,,197000.0,-5025000.0,,204514000.0,,8816000.0,15264000.0,,257361000.0,,,1517470000.0,736507000.0,,,,,,36105000.0,-176412000.0,,325154000.0,,,365131000.0,2000.0,108304000.0,,764102000.0,-67525000.0,207933000.0,,1256434000.0,,,,,,,,,16763000.0,,,,,,,,,,,,,,,,
,,,,,,,,46478000.0,,716819000.0,,271221000.0,68520000.0,-249437000.0,82261000.0,,2606512000.0,,,4825920000.0,,27335000.0,,,-71977000.0,18897000.0,,,439856000.0,,,,,-71977000.0,,1984907000.0,,,,,,943535000.0,,,,,0.0,,-25745000.0,,18093000.0,43632000.0,-179511000.0,,,,,,,,,,,,,,-811281000.0,,120330000.0,,,,185269000.0,,,,,-21128000.0,673029000.0,,,,-228309000.0,,535523000.0,599578000.0,,,-71977000.0,-62245000.0,,604279000.0,,356012000.0,2219408000.0,,,,0.0,-246182000.0,,-0.35,0.0,,,,-227669000.0,,,,205754000.0,,,237125000.0,,-12234000.0,,,,1389000.0,8028000.0,21000.0,328357000.0,764102000.0,,,,3278106000.0,-0.35,,,,,,,,,,,896000.0,2064000.0,,205754000.0,,9165000.0,15123000.0,,270272000.0,,,1439727000.0,766698000.0,,,,,,37080000.0,-126479000.0,,552823000.0,,,390602000.0,1000.0,89518000.0,,810580000.0,-71977000.0,202824000.0,,1547814000.0,,,,,,,,,16498000.0,,,,,,,,,,,,,,,,
,,,,,,,,1056342000.0,,1478719000.0,,399835000.0,76061000.0,-318123000.0,77674000.0,,2617185000.0,,,6075988000.0,,28298000.0,,,-64649000.0,26502000.0,,,728396000.0,,,,,-64649000.0,,1984907000.0,,,,,,1716504000.0,,,,,-1300000.0,,-11149000.0,,20911000.0,42128000.0,-170948000.0,,,,,,,,,,,,,,-875930000.0,,123974000.0,,,,1231707000.0,,,,,-21664000.0,531679000.0,,,,-296459000.0,,543763000.0,745208000.0,,,-65949000.0,-48441000.0,,907606000.0,,372815000.0,3458803000.0,,,,0.0,-323355000.0,,-0.31,-1300000.0,,,,-326530000.0,,,,207002000.0,,,319830000.0,,3399000.0,,,,1743000.0,9717000.0,21000.0,345373000.0,810580000.0,,,,3451878000.0,-0.31,,,,,,,,,,,784000.0,59000.0,,207002000.0,,8994000.0,13796000.0,,269840000.0,,,2323597000.0,1791918000.0,,,,,,41955000.0,-177072000.0,,879353000.0,,,393814000.0,-150536000.0,121094000.0,,1866922000.0,-64649000.0,197527000.0,,2624110000.0,,,,,,,,,15889000.0,,,,,,,,,,,,,,,,
