date,annualFreeCashFlow,quarterlyCurrentAssets,annualOtherShortTermInvestments,quarterlyRetainedEarnings,annualCommonStockIssuance,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDepreciationAndAmortization,quarterlyCurrentLiabilities,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingNetIncome,trailingTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyOtherNonCurrentLiabilities,annualNetIncomeContinuousOperations,annualCostOfRevenue,quarterlyFreeCashFlow,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,trailingSaleOfInvestment,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualCurrentAssets,annualOtherNonCashItems,annualLongTermDebt,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyEndCashPosition,annualRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyOperatingExpense,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyStockholdersEquity,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualPurchaseOfBusiness,quarterlyInterestExpense,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,annualInvestingCashFlow,trailingOperatingExpense,quarterlyIncomeTaxPayable,annualIncomeTaxPayable,trailingInvestingCashFlow,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyNetPPE,quarterlyEbitda,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingChangeInWorkingCapital,annualInterestExpense,annualChangeInInventory,quarterlyOtherCurrentAssets,annualGoodwill,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,annualBasicEPS,trailingBasicEPS,quarterlyBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,quarterlyGoodwill,quarterlyChangeInInventory,quarterlyDilutedEPS,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingResearchAndDevelopment,trailingCapitalExpenditure,annualCurrentDebt,annualCurrentAccruedExpenses,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,annualInventory,trailingChangesInAccountReceivables,annualDilutedEPS,quarterlyInventory,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares,annualOtherCurrentAssets
1970-01-01 00:00:00.670377600,,,,129500000.0,,,,2800000.0,,-4100000.0,,,,5600000.0,,900000.0,,,,,,,,,,,10400000.0,,-13300000.0,,,,,,9500000.0,,,,395300000.0,2900000.0,,,,,,,,382000000.0,2900000.0,2900000.0,,,,,,,,,0.0,,,-5000000.0,,,,0.0,,,,,,,,,356500000.0,146400000.0,,,,,,4900000.0,,,,,,,,,14700000.0,,,13300000.0,,14700000.0,5500000.0,,-1000000.0,,,,,,,-1100000.0,,,8800000.0,,,,,9800000.0,,,,,,,,,,,10600000.0,9400000.0,,,,3700000.0,4800000.0,,,,,,1100000.0,,,,,,,,,,201900000.0,16500000.0,2000000.0,,,,,,9200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,,,,127500000.0,,,,2800000.0,,-4100000.0,,,,2200000.0,,1200000.0,,,,,,,,,,,9100000.0,,-8800000.0,,,,,,2300000.0,,,,401000000.0,2100000.0,,,,,,,,389600000.0,2100000.0,2100000.0,,,,,,,,,0.0,,,-11100000.0,,,,0.0,,,,,,,,,355500000.0,154600000.0,,,,,,3500000.0,,,,,,,,,13600000.0,,,11400000.0,,13600000.0,0.0,,-1000000.0,,,,,,,-3000000.0,,,8800000.0,,,,,9800000.0,,,,,,,,,,,5300000.0,700000.0,,,,4700000.0,3500000.0,,,,,,-1600000.0,,,,,,,,,,202600000.0,15100000.0,1400000.0,,,,,,-1100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,,,,127000000.0,,,,2700000.0,,-4000000.0,,,,1100000.0,,1200000.0,,,,,,,,,,,11300000.0,,0.0,,,,,,5400000.0,,,,396900000.0,3500000.0,,,,,,,,386000000.0,3500000.0,3500000.0,,,,,,,,,0.0,,,-1500000.0,,,,0.0,,,,,,,,,349000000.0,156800000.0,,,,,,5800000.0,,,,,,,,,8600000.0,,,10900000.0,,8600000.0,0.0,,-6500000.0,,,,,,,-1600000.0,,,8800000.0,,,,,-100000.0,,,,,,,,,,,7000000.0,100000.0,,,,-10600000.0,5800000.0,,,,,,1900000.0,,,,,,,,,,201800000.0,17300000.0,2300000.0,,,,,,-5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,28500000.0,,,124300000.0,,,,3000000.0,,-4300000.0,385300000.0,,,4900000.0,,1500000.0,,,700000.0,0.0,18000000.0,,,,,,9700000.0,0.0,-900000.0,,14700000.0,,10500000.0,,11300000.0,155000000.0,10200000.0,18000000.0,393400000.0,1700000.0,,-16500000.0,,,,,13500000.0,385300000.0,2000000.0,1700000.0,,4800000.0,,13800000.0,345600000.0,11300000.0,,8100000.0,0.0,124300000.0,,400000.0,,393400000.0,7500000.0,0.0,,10200000.0,,,,,,,345600000.0,155000000.0,,,,,,3800000.0,,,,14700000.0,,,36200000.0,201600000.0,14700000.0,,,8100000.0,64200000.0,14700000.0,0.0,,-3400000.0,,,,,,,-2000000.0,,,8600000.0,5500000.0,,,,-19500000.0,,,,,,-17200000.0,,,,,13300000.0,3300000.0,4800000.0,,-7700000.0,-7600000.0,3800000.0,,,,,,-700000.0,,,,,,,,,,201600000.0,15400000.0,1800000.0,0.0,-9800000.0,,9200000.0,,6100000.0,-11900000.0,,-23000000.0,40600000.0,,34900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,,,,122500000.0,,,,2800000.0,,-4300000.0,,,,1400000.0,,1000000.0,,,,,,,,,,,9900000.0,,-2100000.0,,,,,,4400000.0,,,,390000000.0,2500000.0,,,,,,,,384100000.0,2500000.0,2500000.0,,,,,,,,,0.0,,,-2800000.0,,,,0.0,,,,,,,,,344600000.0,155600000.0,,,,,,4200000.0,,,,,,,,,13600000.0,,,5900000.0,,13600000.0,14700000.0,,-1000000.0,,,,,,,-2600000.0,,,8500000.0,,,,,100000.0,,,300000.0,,,,,5300000.0,,,7000000.0,1900000.0,,,,-5300000.0,4300000.0,,,,,,1300000.0,,6100000.0,,,,,,,,202200000.0,15500000.0,1700000.0,,,,,,-1100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,,,,120800000.0,,,,2900000.0,,-4300000.0,,,,-500000.0,,1200000.0,,,,,,,,,,,10200000.0,,0.0,,,,,,1000000.0,,,,386900000.0,2600000.0,,,,,,,,382500000.0,2600000.0,2600000.0,,,,,,,,,0.0,,,-300000.0,,,,0.0,,,,,,,,,343700000.0,154900000.0,,,,,,4300000.0,,,,,,,,,10900000.0,,,4400000.0,,10900000.0,0.0,,-1300000.0,,,,,,,-2200000.0,,,8500000.0,,,,,0.0,,,100000.0,,,,,5500000.0,,,3200000.0,1900000.0,,,,-5600000.0,4300000.0,,,,,,-1000000.0,,5700000.0,,,,,,,,201800000.0,15700000.0,1700000.0,,,,,,-2700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,,,,119000000.0,,,,2800000.0,,-4300000.0,,,,,,1100000.0,,,,,,,,,,,9400000.0,,0.0,,,,,,0.0,,,,387500000.0,2400000.0,,,,,,,,384800000.0,2400000.0,2400000.0,,,,,,,,,0.0,,,-4800000.0,,,,0.0,,,,,,,,,338700000.0,156000000.0,,,,,,4000000.0,,,,,,,,,5600000.0,,,2700000.0,,5600000.0,0.0,,-4600000.0,,,,,,,-3900000.0,,,8500000.0,,,,,0.0,,,,,,,,5600000.0,,,3900000.0,-900000.0,,,,-4500000.0,4000000.0,,,,,,-400000.0,,8300000.0,,,,,,,,203300000.0,15300000.0,1600000.0,,,,,,-5300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,4700000.0,,,107900000.0,,,,3000000.0,,-4600000.0,423800000.0,6400000.0,,,,1000000.0,,,-6800000.0,0.0,2300000.0,,,,,,11200000.0,-100000.0,-5900000.0,,51500000.0,,1200000.0,,-700000.0,130000000.0,1200000.0,2300000.0,420600000.0,-6300000.0,,-17500000.0,,,,,35800000.0,423800000.0,-6300000.0,-6300000.0,,4200000.0,,12000000.0,394600000.0,11500000.0,,-3200000.0,0.0,107900000.0,,24400000.0,,420600000.0,1100000.0,-100000.0,,1200000.0,,,,,,,394600000.0,130000000.0,,,,,,-10200000.0,,,,51500000.0,,,15900000.0,203500000.0,51500000.0,,,-3200000.0,47700000.0,51500000.0,0.0,,-1000000.0,,,,,,,-2500000.0,,,8400000.0,14700000.0,,,,-7700000.0,,,,,,16500000.0,,6400000.0,6400000.0,,1800000.0,32900000.0,800000.0,,-11200000.0,19800000.0,-10100000.0,,,,,,-6700000.0,,6400000.0,,,,,,,,203500000.0,1200000.0,-3900000.0,-7600000.0,4400000.0,,36800000.0,,45900000.0,-7900000.0,,-8000000.0,40600000.0,,33900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,,,,105900000.0,,,,2900000.0,,-5000000.0,,,,-13300000.0,,1200000.0,,,,,,,,,,,11000000.0,,-900000.0,,,,,,-5300000.0,,,,376600000.0,2800000.0,,,,,,,,381700000.0,3200000.0,2800000.0,,,,,,,,,0.0,,,-1900000.0,,,,0.0,,,,,,,,,340200000.0,130600000.0,,,,,,5400000.0,,,,,,,,,8200000.0,,,-5100000.0,,8200000.0,51500000.0,,-31000000.0,,,,,,,-1400000.0,,,8400000.0,,,,,-1500000.0,,,,,,,,6400000.0,,,-3900000.0,400000.0,,,,-37500000.0,5300000.0,,,,,,3400000.0,,7500000.0,,,,,,,,202600000.0,16700000.0,2200000.0,,,,,,-43200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,,,,-70600000.0,,,,2800000.0,,-6500000.0,,,,-800000.0,,1200000.0,,,,,,,,,,,11700000.0,,0.0,,,,,,7300000.0,,,,491700000.0,13100000.0,,,,,,,,372100000.0,13300000.0,13100000.0,,,,,,,,,0.0,,,-200000.0,,,,0.0,,,,,,,,,339300000.0,129600000.0,,,,,,4800000.0,,,,,,,,,122800000.0,,,119600000.0,,122800000.0,0.0,,-1200000.0,,,,,,,-1200000.0,,,8300000.0,,,,,-58000000.0,,,,,,,,,,,8500000.0,1000000.0,,,,106400000.0,4800000.0,,,,,,-300000.0,,,,,,,,,,201500000.0,15900000.0,-8500000.0,,,,,,114600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,,,,-72900000.0,,,,2900000.0,,-9400000.0,,,,-1200000.0,,700000.0,,,,,,,,,,,11900000.0,,-4100000.0,,,,,,6100000.0,,,,483000000.0,7100000.0,,,,,,,,363700000.0,7100000.0,7100000.0,,,,,,,,,0.0,,,-6100000.0,,,,0.0,,,,,,,,,354100000.0,133900000.0,,,,,,,,,,,,,,,109000000.0,,,119300000.0,,109000000.0,0.0,,-8300000.0,,,,,,,-2000000.0,,,8400000.0,,,,,-100000.0,,,,,,,,,,,8100000.0,0.0,,,,-15800000.0,7000000.0,,,,,,-700000.0,,,,,,,0.0,,,201100000.0,,,,,,,,-13800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,400000.0,,,-77500000.0,,,,2800000.0,,-9600000.0,270100000.0,,,-6100000.0,,1200000.0,,,12300000.0,0.0,25500000.0,,,,,,13400000.0,0.0,-19500000.0,,24100000.0,,31800000.0,,-7700000.0,101700000.0,28000000.0,25400000.0,385800000.0,5000000.0,,-30500000.0,,,,,53100000.0,270100000.0,8200000.0,5000000.0,,4200000.0,,-21400000.0,235000000.0,11400000.0,,115700000.0,0.0,-77500000.0,,9800000.0,,385800000.0,-6400000.0,0.0,,28000000.0,,,,,,,235000000.0,101700000.0,,,,,,8200000.0,,,,24100000.0,,,27400000.0,221700000.0,24100000.0,,,115700000.0,68000000.0,24100000.0,0.0,,-328400000.0,,,,,,,-22400000.0,,,6100000.0,51500000.0,,,,-400000.0,,,,,,1600000.0,,,,,14700000.0,51700000.0,-6400000.0,,-27000000.0,-109500000.0,8300000.0,,,,,,9900000.0,,,,,,,0.0,,,221700000.0,17100000.0,0.0,-60000000.0,-56400000.0,,-27400000.0,,-85000000.0,-368900000.0,,-24500000.0,48000000.0,,31200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.765072000,,,,-78300000.0,,,,2600000.0,,-10900000.0,,,,-800000.0,,1200000.0,,,,,,,,,,,15600000.0,,5500000.0,,,,,,5500000.0,,,,387700000.0,10100000.0,,,,,,,,266600000.0,10100000.0,10100000.0,,,,,,,,,0.0,,,-1200000.0,,,,-3700000.0,,,,,,,,,257300000.0,4000000.0,,,,,,,,,,,,,,,20100000.0,,,121100000.0,,20100000.0,24100000.0,,-500000.0,,,,,,,-3000000.0,,,3600000.0,,,,,0.0,,,6100000.0,,,,,,,,8500000.0,,,,,-11400000.0,10100000.0,,,,,,-3200000.0,,,,,,,,,,222300000.0,,,,,,,,-4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,,,,-78900000.0,,,,2700000.0,,-10700000.0,,,,-300000.0,,1300000.0,,,,,,,,,,,15800000.0,,-10000000.0,,,,,,5800000.0,,,,383600000.0,10100000.0,,,,,,,,265200000.0,10100000.0,10100000.0,,,,,,,,,0.0,,,-1800000.0,,,,3700000.0,,,,,,,,,257000000.0,4900000.0,,,,,,,,,,,,,,,17500000.0,,,118400000.0,,17500000.0,0.0,,-400000.0,,,,,,,-4700000.0,,,3600000.0,,,,,-100000.0,,,3900000.0,,,,,,,,10500000.0,,,,,-11200000.0,10200000.0,,,,,,-2000000.0,,,,,,,,,,224700000.0,,,,,,,,-2600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,,,,-79200000.0,,,,2700000.0,,-10800000.0,,,,-500000.0,,1200000.0,,,,,,,,,,,16200000.0,,100000.0,,,,,,2100000.0,,,,395200000.0,10500000.0,,,,,,,,276700000.0,10500000.0,10500000.0,,,,,,,,,0.0,,,-5000000.0,,,,-100000.0,,,,,,,,,268700000.0,2600000.0,,,,,,,,,,,,,,,25400000.0,,,118500000.0,,25400000.0,0.0,,100000.0,,,,,,,-9600000.0,,,3500000.0,,,,,300000.0,,,4200000.0,,,,,,,,11700000.0,4600000.0,,,,1200000.0,10600000.0,,,,,,-700000.0,,,,,,,,,,231700000.0,,,,,,,,7900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,21500000.0,,,-79500000.0,,,2300000.0,2800000.0,,-10800000.0,276800000.0,,,1700000.0,,2900000.0,,,-4600000.0,0.0,41200000.0,,,,,,40500000.0,0.0,,,23600000.0,,41200000.0,,8100000.0,94600000.0,41200000.0,,393500000.0,10500000.0,,-43200000.0,,,,,10000000.0,276800000.0,10500000.0,10500000.0,,6500000.0,,100000.0,268400000.0,10800000.0,,116700000.0,0.0,-79500000.0,,-7400000.0,,393500000.0,,100000.0,,41200000.0,,,,,,,268400000.0,94600000.0,,,,,,,,,,23600000.0,,,46900000.0,237100000.0,23600000.0,,,116700000.0,,23600000.0,0.0,,-100000.0,,,,,,,-8100000.0,,,3400000.0,24100000.0,,,,0.0,,,2300000.0,,,-15400000.0,,,,,16200000.0,-3800000.0,-600000.0,,-25400000.0,-10700000.0,10400000.0,,,,,,1300000.0,,,,,,,,,,237100000.0,,,0.0,-32100000.0,,-600000.0,,-1900000.0,-900000.0,,,87900000.0,,14200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,,,,-79800000.0,,,,2800000.0,,-12200000.0,,,,-1400000.0,,1700000.0,,,,,,,,,,,23700000.0,,,,,,,,-88500000.0,,,,487500000.0,11800000.0,,,,,,,,373000000.0,11800000.0,11800000.0,,,,,,,,,0.0,,,-92400000.0,,,,0.0,,,,,,,,,350100000.0,191800000.0,,,,,,,,,,,,,,,17700000.0,,,114500000.0,,17700000.0,23600000.0,,-200000.0,,,,,,,-104500000.0,,,4200000.0,,,,,100000.0,,,-500000.0,,,,,,,,16000000.0,12100000.0,,,,70500000.0,11900000.0,,,,,,2700000.0,,,,,,,,,,238900000.0,,,,,,,,-5900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,,,,-80800000.0,,,,2900000.0,,-14100000.0,,,,,,2100000.0,,,,,,,,,,,25500000.0,,,,,,,,104700000.0,,,,495200000.0,13200000.0,,,,,,,,301100000.0,13200000.0,13200000.0,,,,,,,,,0.0,,,-7000000.0,,,,-100200000.0,,,,,,,,,280000000.0,191700000.0,,,,,,,,,,,,,,,18000000.0,,,194100000.0,,18000000.0,0.0,,-60200000.0,,,,,,,93100000.0,,,4400000.0,,,,,0.0,,,,,,,,,,,11600000.0,100000.0,,,,-4300000.0,13200000.0,,,,,,-5600000.0,,,,,,,,,,243300000.0,,,,,,,,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,,,,-80200000.0,,,,3000000.0,,-13000000.0,,,,,,1200000.0,,,,,,,,,,,25800000.0,,,,,,,,13200000.0,,,,501400000.0,13600000.0,,,,,,,,307500000.0,13600000.0,13600000.0,,,,,,,,,0.0,,,-9700000.0,,,,100400000.0,,,,,,,,,289500000.0,194100000.0,,,,,,,,,,,,,,,21100000.0,,,193900000.0,,21100000.0,0.0,,-200000.0,,,,,,,-3100000.0,,,3900000.0,,,,,-100000.0,,,-800000.0,,,,,,,,16300000.0,400000.0,,,,-3400000.0,13800000.0,,,,,,2800000.0,,,,,,,,,,243600000.0,,,,,,,,3100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,46300000.0,,,-79400000.0,,,-1400000.0,3100000.0,,-13600000.0,297200000.0,,,1400000.0,,1700000.0,,,100000.0,0.0,53000000.0,,,,,,27900000.0,0.0,-2200000.0,,19100000.0,,53000000.0,,16900000.0,185800000.0,53000000.0,,491500000.0,14400000.0,,-52900000.0,,,,,22300000.0,297200000.0,14400000.0,14400000.0,,6700000.0,,-1700000.0,277200000.0,11800000.0,,194300000.0,0.0,-79400000.0,,5200000.0,,491500000.0,,-200000.0,,53000000.0,,,,,,,277200000.0,185800000.0,,,,,,,,,,19100000.0,,,62900000.0,243000000.0,19100000.0,,,194300000.0,,19100000.0,0.0,,-30600000.0,,,,,,,-2100000.0,,,3900000.0,23600000.0,,,,-500000.0,,,-1400000.0,,,-103900000.0,,,,,19000000.0,9700000.0,-300000.0,,-16600000.0,-26200000.0,14200000.0,,,,,,200000.0,,,,,,,,,,243000000.0,,,-500000.0,36600000.0,,-4400000.0,,-2000000.0,-91200000.0,,-109600000.0,102800000.0,,16400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,,,,-78300000.0,,,,3100000.0,,-14800000.0,,,,1000000.0,,1200000.0,,,,,,,,,,,28900000.0,,-17000000.0,,,,,,16700000.0,,,,471700000.0,15900000.0,,,,,,,,275600000.0,15900000.0,15900000.0,,,,,,,,,0.0,,,22700000.0,,,,0.0,,,,,,,,,257000000.0,141400000.0,,,,,,,,,,,,,,,25700000.0,,,196100000.0,,25700000.0,19100000.0,,-40200000.0,,,,,,,-1500000.0,,,4200000.0,,,,,0.0,,,-1300000.0,,,,,,,,18200000.0,41200000.0,,,,-34300000.0,16000000.0,,,,,,-1400000.0,,,,,,,,,,241600000.0,,,,,,,,6500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,,,,-78000000.0,,,,3100000.0,,-14800000.0,,,,-2500000.0,,1300000.0,,,,,,,,,,,28600000.0,,0.0,,,,,,6100000.0,,,,472500000.0,15100000.0,,,,,,,,276000000.0,15100000.0,15100000.0,,,,,,,,,0.0,,,-9500000.0,,,,0.0,,,,,,,,,256600000.0,142800000.0,,,,,,,,,,,,,,,16700000.0,,,196500000.0,,16700000.0,0.0,,-400000.0,,,,,,,-9500000.0,,,4200000.0,,,,,0.0,,,-1500000.0,,,,,,,,15600000.0,0.0,,,,-15000000.0,15100000.0,,,,,,0.0,,,,,,,,,,248300000.0,,,,,,,,-8900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,,,,-78000000.0,,,,3200000.0,,-15000000.0,,,,-1300000.0,,1400000.0,,,,,,,,,,,28500000.0,,0.0,,,,,,15600000.0,,,,473900000.0,14900000.0,,,,,,,,272900000.0,14900000.0,14900000.0,,,,,,,,,0.0,,,-200000.0,,,,0.0,,,,,,,,,256200000.0,135800000.0,,,,,,,,,,,,,,,21800000.0,,,201000000.0,,21800000.0,0.0,,-500000.0,,,,,,,-500000.0,,,4200000.0,,,,,0.0,,,-1500000.0,,,,,,,,16100000.0,300000.0,,,,-11000000.0,14900000.0,,,,,,-600000.0,,,,,,,,,,245800000.0,,,,,,,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,55900000.0,,,-77600000.0,,,-1000000.0,5300000.0,,-15000000.0,288900000.0,,,-3300000.0,,1300000.0,,,700000.0,0.0,61400000.0,,,,,,31000000.0,0.0,0.0,,89700000.0,,61400000.0,,17500000.0,140300000.0,61400000.0,,565200000.0,15400000.0,,-59600000.0,,,,,46700000.0,288900000.0,15400000.0,15400000.0,,5200000.0,,-6100000.0,242000000.0,14700000.0,,276300000.0,0.0,-77600000.0,,1900000.0,,565200000.0,,0.0,,61400000.0,,,,,,,242000000.0,140300000.0,,,,,,,,,,89700000.0,,,70700000.0,246200000.0,89700000.0,,,276300000.0,,89700000.0,0.0,,-14100000.0,,,,,,,-3300000.0,,,4100000.0,19100000.0,,,,0.0,,,-1000000.0,,,14900000.0,,,,,20800000.0,5200000.0,,,-14800000.0,45300000.0,15400000.0,,,,,,2700000.0,,,,,,,,,,246200000.0,,,0.0,-15000000.0,,70600000.0,,68000000.0,-55200000.0,,-17000000.0,117300000.0,,16700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,,,,-84600000.0,,,,9500000.0,,-16700000.0,,,,1000000.0,,1800000.0,,,,,,,,,,,29300000.0,,,,,,,,19400000.0,,,,561500000.0,9700000.0,,,,,,,,292200000.0,9700000.0,9700000.0,,,,,,,,,0.0,,,-300000.0,,,,100000.0,,,,,,,,,242000000.0,143500000.0,,,,,,,,,,,,,,,92400000.0,,,269300000.0,,92400000.0,89700000.0,,-200000.0,,,,,,,-400000.0,,,4100000.0,,,,,100000.0,,,-1000000.0,,,,,,,,19800000.0,,,,,-16700000.0,9800000.0,,,,,,-100000.0,,,,,,,,,,243600000.0,,,,,,,,2700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,,,,-92300000.0,,,,12000000.0,,-21500000.0,,,,4800000.0,,2900000.0,,,,,,,,,,,48800000.0,,,,,,,,-339300000.0,,,,1646300000.0,8900000.0,,,,,,,,928900000.0,13800000.0,13800000.0,,,,,,,,,0.0,,,-629500000.0,,,,-29600000.0,,,,,,,,,862900000.0,190600000.0,,,,,,,,,,,,,,,199800000.0,,,539300000.0,,199800000.0,0.0,,-11800000.0,,,,,,,-370500000.0,,,13300000.0,,,,,276100000.0,,,,,,,,,,,31200000.0,,,,,705700000.0,15900000.0,,,,,,900000.0,,,,,,,,,,888000000.0,,,,,,,,107400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
