date,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyNetIncome,trailingInvestingCashFlow,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualLongTermDebt,quarterlyOtherCurrentLiabilities,annualBasicEPS,trailingChangeInInventory,quarterlyCostOfRevenue,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualRetainedEarnings,annualStockBasedCompensation,annualCurrentLiabilities,annualGoodwill,annualInventory,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsReceivable,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyLongTermDebt,quarterlyBasicEPS,annualCapitalStock,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,annualOperatingIncome,annualOtherIncomeExpense,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyCashDividendsPaid,trailingGrossProfit,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,trailingOperatingIncome,annualAccountsPayable,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,annualEndCashPosition,annualDilutedEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,trailingTotalRevenue,annualEbitda,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyPurchaseOfInvestment,quarterlyChangesInAccountReceivables,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualGrossPPE,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingPretaxIncome,trailingEndCashPosition,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingSellingGeneralAndAdministration,trailingDeferredIncomeTax,annualOtherNonCurrentAssets,quarterlyDilutedEPS,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualDilutedAverageShares,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyEndCashPosition,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyStockholdersEquity,annualNetOtherFinancingCharges,trailingInterestExpense,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualRepaymentOfDebt,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualInterestExpense,trailingChangeInAccountPayable,quarterlyGrossProfit,annualTotalRevenue,quarterlyBasicAverageShares,quarterlyCurrentLiabilities,quarterlyPretaxIncome,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,quarterlyOtherNonCashItems,annualFreeCashFlow,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyNetPPE,annualChangeInWorkingCapital,trailingNetIncome,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingTaxProvision,annualBasicAverageShares,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetIncome,annualCashDividendsPaid,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualBeginningCashPosition,annualCostOfRevenue,annualPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.183161600,22190000.0,,53658000.0,22190000.0,,,,,311893875.0,-1693000.0,32846000.0,,529000.0,,,0.0,,,244942000.0,,99451000.0,75537000.0,,,,,,,,140481000.0,,,,28020000.0,0.071111,,73317000.0,48657000.0,,,0.0,,,,,,,-11537000.0,,198708000.0,,,,,,,22862000.0,,,,,15116000.0,1017000.0,,,13264000.0,,13264000.0,,,14957000.0,,,,,,675516000.0,6936000.0,,,740000.0,,,,115687000.0,314072000.0,,5156000.0,22190000.0,,937024000.0,34386000.0,,,,,,,,,,0.071111,,,,974100000.0,,,98162000.0,24153000.0,56000.0,11076000.0,599000.0,,,,,,,,,49304000.0,,13264000.0,,,,-24302000.0,615375000.0,,,,-5030000.0,-1812000.0,,,,,,,232896000.0,,306318375.0,204549000.0,36120000.0,,,,4210000.0,,261508000.0,183592000.0,,,,109523000.0,,,282475000.0,,12914000.0,461430000.0,,,-19272000.0,,,,,34188000.0,477838000.0,,,-31049000.0,,-512670000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,22501000.0,,52202000.0,22501000.0,,,,,208179000.0,11928000.0,35427000.0,,13341000.0,,,0.0,,,244321000.0,,100287000.0,75537000.0,,,,,,,,139302000.0,,,,23186000.0,0.111111,,76163000.0,46460000.0,,,718000.0,,,,,,,-11384000.0,,196366000.0,,,,,,,22432000.0,,,,,15357000.0,1017000.0,,,25192000.0,,25192000.0,,,13264000.0,,,,,,678487000.0,6773000.0,,,762000.0,,,,119558000.0,297896000.0,,-7509000.0,22501000.0,,950613000.0,38204000.0,,,,,,,,,,0.106667,,,,973630000.0,,,85763000.0,28190000.0,-2142000.0,13285000.0,9377000.0,,,,,,,,,49895000.0,,25192000.0,,,,-16962000.0,644352000.0,,,,-2964000.0,-2604000.0,,,,,,,230904000.0,,205004250.0,192823000.0,36523000.0,,,,2925000.0,,272126000.0,181727000.0,,,,105073000.0,,,293592000.0,,12788000.0,460960000.0,,,-13998000.0,,,,,34538000.0,475225000.0,,,-23312000.0,,-512670000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,21431000.0,-102868000.0,59382000.0,21431000.0,,,50974000.0,,,-5214000.0,36389000.0,656217000.0,5202000.0,16516000.0,22508000.0,0.0,0.462222,,242796000.0,,108423000.0,76338000.0,303386000.0,,213645000.0,76338000.0,75911000.0,987535000.0,-105666000.0,137682000.0,66094000.0,,,22508000.0,,1017000.0,75911000.0,50974000.0,,,215000.0,,137682000.0,144681000.0,933000.0,22141000.0,486522000.0,-11637000.0,,199828000.0,,109871000.0,,214598000.0,,98302000.0,22051000.0,19978000.0,22087000.0,,22051000.0,15504000.0,1017000.0,19978000.0,0.453333,19978000.0,,19978000.0,,210775000.0,25192000.0,,,,-13228000.0,,718301000.0,6920000.0,19978000.0,1043482000.0,539000.0,,,,133390000.0,323516000.0,153085000.0,6613000.0,21431000.0,,987535000.0,18700000.0,36389000.0,-88125000.0,,,-6075000.0,,,,133390000.0,,-556960000.0,787821000.0,-20533000.0,1043482000.0,,,98302000.0,33800000.0,-2525000.0,23767000.0,22141000.0,,,-33296000.0,269234000.0,,94615000.0,207828000.0,0.0,46544000.0,6064000.0,19978000.0,,108423000.0,,-43710000.0,656217000.0,4767000.0,,54970000.0,-1513000.0,1328000.0,,,,,3450000.0,,230868000.0,2036674000.0,,213645000.0,33594000.0,997663000.0,718301000.0,,1954000.0,126473000.0,269234000.0,184539000.0,323516000.0,,,109871000.0,,,303386000.0,33800000.0,12768000.0,486522000.0,41275000.0,,-40682000.0,,,204682500.0,-3612000.0,31040000.0,473664000.0,94615000.0,-42120000.0,-20886000.0,6920000.0,-556960000.0,94615000.0,852982000.0,,,13914000.0,1039011000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,35783000.0,,61603000.0,35783000.0,,,,,207792000.0,22500000.0,37652000.0,,2405000.0,,,0.0,,,349971000.0,,116103000.0,76338000.0,,,,,,,,151763000.0,,,,23107000.0,0.173333,,81084000.0,50001000.0,,,0.0,,,,,,,-11534000.0,,272587000.0,,,,,,,21570000.0,,,,,20912000.0,1017000.0,,,42478000.0,,42478000.0,,,19978000.0,,,,,,724699000.0,4414000.0,,,679000.0,,,,137708000.0,346371000.0,,1598000.0,35783000.0,,1053298000.0,38279000.0,,,,,,,,,,0.173333,,,-5829000.0,1064849000.0,,,103882000.0,53274000.0,1873000.0,-2172000.0,38483000.0,,,,,,,,,75061000.0,,42478000.0,,,,-25510000.0,698192000.0,,,,-2186000.0,-4420000.0,,,,,,,326736000.0,,206325000.0,235611000.0,57646000.0,,,,4026000.0,,328599000.0,251675000.0,,,,110760000.0,,,327635000.0,,20562000.0,489083000.0,,,-23324000.0,,,,,54149000.0,676707000.0,,,-13593000.0,,-575766000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,23949000.0,,-5522000.0,23949000.0,,,,,208127250.0,-22946000.0,37918000.0,,34000.0,,,0.0,,,293594000.0,,95945000.0,76338000.0,,,,,,,,164865000.0,,,,29372000.0,0.115556,,81848000.0,49250000.0,,,2992000.0,,,,,,,-13824000.0,,210702000.0,,,,,,,21178000.0,,,,,16033000.0,1017000.0,,,19532000.0,,19532000.0,,,42478000.0,,,,,,725378000.0,3300000.0,,,494000.0,,,,137910000.0,326801000.0,,9104000.0,23949000.0,,1024398000.0,-24162000.0,,,,,,,,,,0.115556,,,0.0,1070572000.0,,,111016000.0,26547000.0,-4105000.0,-44234000.0,15981000.0,,,,,,,,,52393000.0,,19532000.0,,,,-16214000.0,688488000.0,,,,2426000.0,-904000.0,,,,,,,247062000.0,,206379000.0,210261000.0,37880000.0,,,,4045000.0,,299020000.0,197662000.0,,,,116540000.0,,,337760000.0,,13931000.0,489952000.0,,,-18640000.0,,,,,36360000.0,540656000.0,,,-1210000.0,,-580620000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,27882000.0,,-7225000.0,27415000.0,,,,,209918250.0,-2149000.0,49901000.0,,,,,0.0,,,298792000.0,,154445000.0,197938000.0,,,,,,,,,,,,276587000.0,0.133333,,90347000.0,94356000.0,,,0.0,,,,,,,-13953000.0,,234755000.0,,,,,,,107645000.0,,,,,17373000.0,1017000.0,,,17383000.0,,17383000.0,,,19532000.0,,,,,,1028192000.0,18832000.0,,,1903000.0,,,,38833000.0,714412000.0,,-9472000.0,27415000.0,,1411396000.0,-33731000.0,,,,,,,,,,0.128889,,,-38243000.0,1183210000.0,,,120291000.0,69385000.0,-840000.0,-54469000.0,-27329000.0,,,,,,,,,62677000.0,,17383000.0,,,,-196221000.0,687817000.0,,,,3360000.0,-3034000.0,,,,,,,277145000.0,,207915750.0,293568000.0,43401000.0,,,,-6004000.0,,383204000.0,217382000.0,,,,420844000.0,,,351222000.0,,15519000.0,591103000.0,,,-26506000.0,,,,,42390000.0,575937000.0,,,201297000.0,,-592107000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,29181000.0,-260797000.0,46016000.0,32086000.0,,,55510000.0,,,2581000.0,45835000.0,634719000.0,,2363000.0,263879000.0,0.0,0.577778,,321606000.0,,125713000.0,200035000.0,369397000.0,10594000.0,265069000.0,200035000.0,86719000.0,1353244000.0,165911000.0,178077000.0,73312000.0,,,263879000.0,,1017000.0,86719000.0,55510000.0,,,-1736000.0,,178077000.0,185124000.0,-2422000.0,-102279000.0,587196000.0,-13911000.0,,248447000.0,,444121000.0,,94872000.0,,116818000.0,106293000.0,19964000.0,,,106293000.0,18994000.0,1017000.0,19964000.0,0.568889,19964000.0,,19964000.0,,269500000.0,17383000.0,,,,-3859000.0,,1001001000.0,22538000.0,19964000.0,1189127000.0,3060000.0,,,,12825000.0,709190000.0,190051000.0,-42000.0,32086000.0,,1353244000.0,27625000.0,45835000.0,-86861000.0,,,2814000.0,,,,12825000.0,,-601931000.0,894800000.0,0.0,1189127000.0,,-22340000.0,116818000.0,28738000.0,5886000.0,-13371000.0,-102279000.0,,,-44072000.0,352243000.0,,119233000.0,209331000.0,0.0,72041000.0,-14000.0,19964000.0,1323000.0,125713000.0,,-22852000.0,634719000.0,1188000.0,,67744000.0,-7459000.0,4116000.0,,-392614000.0,,,6137000.0,,299986000.0,2414892000.0,,265069000.0,49987000.0,1150930000.0,1001001000.0,-1990000.0,296000.0,8011000.0,352243000.0,228081000.0,709190000.0,,-197368000.0,444121000.0,,,369397000.0,28738000.0,17732000.0,587196000.0,-114246000.0,,-18391000.0,,,207036000.0,-4242000.0,51539000.0,621592000.0,119233000.0,-53222000.0,-20583000.0,22538000.0,-601931000.0,119233000.0,965806000.0,,,19978000.0,1263962000.0,-170077000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,38285000.0,,58341000.0,37833000.0,,,,,209785500.0,-1447000.0,47012000.0,,,,,0.0,,,429462000.0,,110552000.0,200035000.0,,,,,,,,,,,,250759000.0,0.177778,,62042000.0,54515000.0,,,0.0,,,,,,,-13960000.0,,318299000.0,,,,,,,104579000.0,,,,,24277000.0,1017000.0,,,18517000.0,,18517000.0,,,19964000.0,,,,,,990565000.0,21481000.0,,,3595000.0,,,,12828000.0,687174000.0,,1382000.0,37381000.0,,1348058000.0,43452000.0,,,,,,,,,,0.177778,,,-21616000.0,1201493000.0,,,123855000.0,62643000.0,-1723000.0,-18305000.0,-94466000.0,,,,,,,,,87577000.0,,18517000.0,3527000.0,,,-14152000.0,660884000.0,,,,737000.0,-8189000.0,,,,,,,377545000.0,,208626750.0,255888000.0,59705000.0,,,,2015000.0,,357493000.0,294022000.0,,,-257779000.0,431286000.0,,,392818000.0,,21872000.0,578764000.0,,,-14889000.0,,,,,59246000.0,807007000.0,,,-45636000.0,,-622729000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,31097000.0,,58018000.0,30341000.0,,,,,208417500.0,1583000.0,43363000.0,,,,,0.0,,,333339000.0,,120060000.0,200035000.0,,,,,,,,,,,,245960000.0,0.146667,,97349000.0,54092000.0,,,3013000.0,,,,,,,-16096000.0,,238271000.0,,,,,,,105898000.0,,,,,18656000.0,1017000.0,,,20100000.0,,20100000.0,,,18517000.0,,,,,,994010000.0,20357000.0,,,2806000.0,,,,11466000.0,682996000.0,,-432000.0,30341000.0,,1365460000.0,44724000.0,,,,,,,,,,0.146667,,,-6009000.0,1215201000.0,,,120143000.0,42753000.0,-846000.0,-16090000.0,-84440000.0,,,,,,,,,70506000.0,,20100000.0,2514000.0,,,-23394000.0,682464000.0,,,,-1110000.0,1814000.0,,,,,,,281109000.0,,206870455.0,260560000.0,49044000.0,,,-8842000.0,669000.0,,371450000.0,216602000.0,,,-221991000.0,422436000.0,,,407063000.0,,17947000.0,582189000.0,,,-13294000.0,,,,,42838000.0,614448000.0,,,-33041000.0,,-633012000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,33024000.0,,49872000.0,31926000.0,,,,,208343250.0,-4006000.0,43392000.0,,,,,0.0,,,322245000.0,,131422000.0,199058000.0,,,,,,,,,,,,228432000.0,0.154265,,65113000.0,53440000.0,,,0.0,,,,,,,-16101000.0,,229249000.0,,,,,,,104494000.0,,,,,19064000.0,1017000.0,,,16094000.0,,16094000.0,,,20100000.0,,,,,,988840000.0,18506000.0,,,2858000.0,,,,11649000.0,657763000.0,,-234000.0,31926000.0,,1354653000.0,30779000.0,,,,,,,,,,0.151111,,,0.0,1228180000.0,,,103305000.0,74712000.0,-1106000.0,-17973000.0,-90157000.0,,,,,,,,,73096000.0,,16094000.0,3166000.0,,,-14808000.0,685919000.0,,,,1097000.0,-2280000.0,,,,,,,280325000.0,,208066500.0,253233000.0,51174000.0,,,0.0,806000.0,,365813000.0,210185000.0,,,-218071000.0,404530000.0,,,422888000.0,,18150000.0,580294000.0,,,-19093000.0,,,,,51076000.0,602570000.0,,,-39070000.0,,-647886000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,31758000.0,-89609000.0,69778000.0,30649000.0,,,63748000.0,,,2854000.0,43851000.0,715945000.0,,2614000.0,225905000.0,0.0,0.629318,,305137000.0,,103317000.0,201682000.0,437524000.0,11855000.0,221772000.0,201682000.0,60996000.0,1351442000.0,-147416000.0,178708000.0,80928000.0,,,225905000.0,,1017000.0,60996000.0,63748000.0,,,0.0,,178708000.0,206333000.0,-3013000.0,-64672000.0,602576000.0,-16013000.0,,218514000.0,,401644000.0,,236009000.0,,92692000.0,103080000.0,18948000.0,,,103080000.0,18931000.0,1017000.0,18948000.0,0.626667,18948000.0,,18948000.0,,300274000.0,16094000.0,,,,130000.0,,1012487000.0,25763000.0,18948000.0,1255163000.0,2329000.0,,,,10692000.0,623416000.0,207759000.0,1000.0,30649000.0,,1351442000.0,44961000.0,43851000.0,-72093000.0,,,3307000.0,,,,10692000.0,,-652587000.0,926418000.0,-12906000.0,1255163000.0,,-476000.0,92692000.0,59589000.0,6982000.0,-9164000.0,-64672000.0,,,-40531000.0,338955000.0,,130297000.0,208649250.0,0.0,69096000.0,-1016000.0,18948000.0,2648000.0,103317000.0,,-37255000.0,715945000.0,717000.0,,74047000.0,-594000.0,5130000.0,,-896372000.0,,,11587000.0,,271687000.0,2600849000.0,,221772000.0,47836000.0,1210666000.0,1012487000.0,-15723000.0,-876000.0,163916000.0,338955000.0,205609000.0,623416000.0,,-198531000.0,401644000.0,,,437524000.0,59589000.0,16078000.0,602576000.0,-61532000.0,,-24817000.0,,,207742500.0,-3525000.0,53173000.0,576824000.0,130297000.0,-62170000.0,-29669000.0,25763000.0,-652587000.0,133712000.0,1004333000.0,,,19964000.0,1390183000.0,-24565000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,40687000.0,,82549000.0,40687000.0,,,,,207459000.0,-10527000.0,44043000.0,,,,,0.0,,,414798000.0,,100834000.0,200153000.0,,,,,,,,,,,,173559000.0,0.197159,,99875000.0,63552000.0,,,0.0,,,,,,,-16020000.0,,318188000.0,,,,,,,101219000.0,,,,,25637000.0,1017000.0,,,8421000.0,,8421000.0,,,18948000.0,,-8804000.0,,,,998518000.0,24398000.0,,,2784000.0,,,,14802000.0,575387000.0,,191000.0,40687000.0,,1323436000.0,53424000.0,,,,,,,,,,0.195556,,,-2115000.0,1239455000.0,,,101341000.0,16775000.0,-476000.0,-1037000.0,-62191000.0,,,,,,,,,91592000.0,,8421000.0,4753000.0,,,-35668000.0,748049000.0,,,,1926000.0,-3350000.0,,,,,,,380228000.0,,206392324.0,226573000.0,63171000.0,,,,861000.0,,324918000.0,292551000.0,,,-254995000.0,348814000.0,,,462191000.0,,22484000.0,589930000.0,,,-29125000.0,,,,,62040000.0,795026000.0,,,-57408000.0,,-649525000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,33756000.0,,72748000.0,33756000.0,,,,,207805500.0,-1892000.0,44306000.0,,,,,0.0,,,318553000.0,,115404000.0,200153000.0,,,,,,,,,,,,137233000.0,0.163527,,98378000.0,62888000.0,,,0.0,,,,,,,-18322000.0,,237927000.0,,,,,,,99824000.0,,,,,20021000.0,1017000.0,,,6529000.0,,6529000.0,,,8421000.0,,-5086000.0,,,,1004611000.0,25340000.0,,,1984000.0,,,,15083000.0,554643000.0,,579000.0,33756000.0,,1333349000.0,47004000.0,,,,,,,,,,0.163527,,,0.0,1260045000.0,,,102286000.0,25291000.0,-1047000.0,8883000.0,-52576000.0,,,,,,,,,74197000.0,,6529000.0,2729000.0,,,-25629000.0,778706000.0,,,,115000.0,1346000.0,,,,,,,289163000.0,,205913250.0,243030000.0,52192000.0,,,,245000.0,,328738000.0,217906000.0,,,-201232000.0,311613000.0,,,477625000.0,,18436000.0,596905000.0,,,-25744000.0,,,,,51236000.0,607716000.0,,,-49011000.0,,-663140000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,31166000.0,,73510000.0,31166000.0,,,,,207621000.0,578000.0,44948000.0,,,,,0.0,,,316141000.0,,115670000.0,200153000.0,,,,,,,,,,,,116545000.0,0.000151,,102836000.0,61319000.0,,,0.0,,,,,,,-18356000.0,,235000000.0,,,,,,,98428000.0,,,,,19778000.0,1017000.0,,,7107000.0,,7107000.0,,,6529000.0,,-1937000.0,,,,1005644000.0,26817000.0,,,1791000.0,,,,16069000.0,539094000.0,,204000.0,31166000.0,,1336796000.0,54140000.0,,,2905000.0,,,,,,,0.000151,,,-20647000.0,1276232000.0,,,107280000.0,42959000.0,-1114000.0,16233000.0,-31726000.0,,,,,,,,,69449000.0,,7107000.0,2861000.0,,,-18432000.0,797702000.0,,,,938.0,-4572000.0,,,,,,,281753000.0,,205365348.0,249767000.0,47880000.0,,,0.0,865000.0,,331152000.0,215222000.0,,,-48051000.0,289327000.0,,,490435000.0,,16714000.0,599106000.0,,,-19370000.0,,,,,46753000.0,597894000.0,,,-54500000.0,,-677126000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,31438000.0,-104297000.0,77243000.0,31438000.0,,12514000.0,66680000.0,,,-352000.0,45291000.0,795790000.0,,400000.0,98870000.0,0.0,0.667319,,297298000.0,,112272000.0,200153000.0,503689000.0,13678000.0,242772000.0,200153000.0,97659000.0,1325489000.0,-213946000.0,166281000.0,85118000.0,,,98870000.0,,1017000.0,97659000.0,66680000.0,-19647000.0,,0.0,,166281000.0,205862000.0,0.0,-33709000.0,604693000.0,-18184000.0,,230002000.0,,286927000.0,,306050000.0,,102068000.0,97032000.0,6755000.0,,,97032000.0,19682000.0,1017000.0,6755000.0,0.662222,6755000.0,,6755000.0,,303662000.0,7107000.0,,-3820000.0,,165000.0,,1011775000.0,28432000.0,6755000.0,1284254000.0,1605000.0,,,,17037000.0,529699000.0,210380000.0,3000.0,31438000.0,,1325489000.0,53078000.0,45291000.0,-98404000.0,2896000.0,,3888000.0,,,,17037000.0,,-679561000.0,935999000.0,-16422000.0,1284254000.0,,11482000.0,102068000.0,41924000.0,6525000.0,31523000.0,-33709000.0,,,-39184000.0,313714000.0,,137047000.0,207243000.0,214340000.0,68424000.0,-12193000.0,6755000.0,3335000.0,112272000.0,,-24568000.0,795790000.0,977000.0,,73333000.0,165000.0,5640000.0,,-531241000.0,,,8164000.0,,275835000.0,2573769000.0,,242772000.0,47137000.0,1226979000.0,1011775000.0,0.0,-1571000.0,207646000.0,313714000.0,210320000.0,529699000.0,,-26963000.0,286927000.0,,,503689000.0,41924000.0,15699000.0,604693000.0,55602000.0,,-24165000.0,,,203958967.0,-936000.0,45833000.0,573133000.0,137047000.0,-70882000.0,-53027000.0,28432000.0,-679561000.0,137047000.0,1021117000.0,,,18948000.0,1346790000.0,0.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,41161000.0,,72554000.0,41161000.0,,,,,204720750.0,1912000.0,47091000.0,,,,,0.0,,,412258000.0,,109392000.0,200153000.0,,,,,,,,177311000.0,,,,90606000.0,0.204444,,103548000.0,64811000.0,,,0.0,,,,,,,-18078000.0,,328049000.0,,,,,,,95188000.0,,,,,27992000.0,1017000.0,,,8667000.0,,8667000.0,,,6755000.0,,,,,,1006541000.0,29097000.0,,,2149000.0,,,,18547000.0,537571000.0,,577000.0,41161000.0,,1335775000.0,50496000.0,,,,,,,,,,0.2,,,-18029000.0,1300175000.0,,,121931000.0,35325000.0,-3268000.0,24009000.0,-38054000.0,,,,,,,,,93421000.0,,8667000.0,5929000.0,,,-25974000.0,798204000.0,,,,352000.0,-6439000.0,,,19863000.0,,,,389567000.0,,202981500.0,260420000.0,63280000.0,,,-5000000.0,-23563000.0,,329234000.0,300057000.0,,,-103645000.0,277151000.0,,,526772000.0,,22119000.0,600313000.0,,,-22058000.0,,,,,61518000.0,801825000.0,,,-44668000.0,,-699862000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,28210000.0,,-6373000.0,28210000.0,,,,,205837500.0,5074000.0,54483000.0,,,,,0.0,,,341887000.0,,124413000.0,220475000.0,,,,,,,,197289000.0,,,,287171000.0,0.14,,115294000.0,52329000.0,,,0.0,,,,,,,-20355000.0,,257598000.0,,,,,,,145062000.0,,,,,20898000.0,199000.0,,,13741000.0,,13741000.0,,,8667000.0,,,,,,1198750000.0,31682000.0,,,2372000.0,,,,31319000.0,791659000.0,,5529000.0,28210000.0,,1589678000.0,-27740000.0,,,,,,,,,,0.14,,,0.0,1415332000.0,,,130403000.0,39317000.0,-2451000.0,-41727000.0,-62747000.0,,,,,,,,,66977000.0,,13741000.0,3458000.0,,,-185388000.0,798019000.0,,,,-6825000.0,-1958000.0,,,-9785000.0,,,,300709000.0,,202948500.0,297889000.0,43707000.0,,,-164485000.0,93512000.0,,390928000.0,236700000.0,,,-205303000.0,493770000.0,,,534588000.0,,15497000.0,701331000.0,,,-21367000.0,,,,,43111000.0,642596000.0,,,196835000.0,,-714001000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,31019000.0,,28604000.0,31019000.0,,,,,205810500.0,-5545000.0,54571000.0,,,,,0.0,,,365706000.0,,150333000.0,220953000.0,,,,,,,,193955000.0,,,,305059000.0,0.151588,,122891000.0,48448000.0,,,0.0,,,,,,,-20337000.0,,261900000.0,,,,,,,143146000.0,,,,,22816000.0,199000.0,,,8196000.0,,8196000.0,,,13741000.0,,,,,,1197072000.0,33558000.0,,,2838000.0,,,,29075000.0,811239000.0,,-5233000.0,31019000.0,,1604212000.0,6715000.0,,,,,,,,,,0.151588,,,-8569000.0,1432185000.0,,,123890000.0,50435000.0,-4801000.0,-10516000.0,-72536000.0,,,,,,,,,73682000.0,,8196000.0,1816000.0,,,-21592000.0,792973000.0,,,,5979000.0,-7448000.0,,,-6513000.0,,,,309663000.0,,203949841.0,311696000.0,48028000.0,,,0.0,-110390000.0,,407140000.0,239084000.0,,,-273030000.0,499543000.0,,,545270000.0,,17009000.0,702761000.0,,,-21889000.0,,,,,47763000.0,675369000.0,,,-12557000.0,,-729424000.0,,,,,,,,,,,,,,,,,,,,,
