date,trailingDeferredIncomeTax,trailingCapitalExpenditure,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,trailingOperatingExpense,annualCurrentAssets,quarterlyGrossPPE,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualDeferredIncomeTax,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualCapitalExpenditure,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,annualDilutedAverageShares,quarterlyNetOtherInvestingChanges,trailingNetIncomeContinuousOperations,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualEbitda,quarterlyStockholdersEquity,annualDilutedEPS,annualCurrentAccruedExpenses,quarterlyStockBasedCompensation,trailingChangesInAccountReceivables,quarterlyGrossProfit,annualBasicAverageShares,annualNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,annualInterestExpense,quarterlyDilutedEPS,trailingRepurchaseOfCapitalStock,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,annualOtherCurrentAssets,annualCostOfRevenue,trailingOperatingCashFlow,trailingFreeCashFlow,annualBasicEPS,annualGrossProfit,annualTotalNonCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyDilutedAverageShares,quarterlyAccumulatedDepreciation,annualTaxProvision,quarterlyTaxProvision,quarterlyRetainedEarnings,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,trailingCostOfRevenue,annualNetIncomeContinuousOperations,annualOtherNonCashItems,annualPurchaseOfBusiness,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyCapitalExpenditure,trailingTaxProvision,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncome,annualCurrentDeferredRevenue,annualBeginningCashPosition,trailingOtherNonCashItems,annualFreeCashFlow,annualCurrentDebt,quarterlyBasicEPS,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,quarterlyLongTermDebt,annualInvestingCashFlow,annualPurchaseOfInvestment,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualNonCurrentDeferredRevenue,trailingPretaxIncome,annualTotalAssets,annualNonCurrentDeferredTaxesLiabilities,trailingSaleOfInvestment,quarterlyResearchAndDevelopment,quarterlyBasicAverageShares,annualLongTermDebt,annualStockholdersEquity,trailingPurchaseOfInvestment,trailingNetIncome,trailingNetOtherInvestingChanges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingStockBasedCompensation,annualDepreciationAndAmortization,quarterlyGoodwill,annualChangeInWorkingCapital,trailingChangeInInventory,annualCurrentLiabilities,annualRetainedEarnings,annualInventory,annualGoodwill,annualSaleOfInvestment,trailingChangeInWorkingCapital,annualOtherShortTermInvestments,quarterlyOtherIncomeExpense,quarterlyInventory,annualCommonStockIssuance,annualStockBasedCompensation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualOperatingCashFlow,annualAccountsPayable,trailingOperatingIncome,annualChangeInAccountPayable,quarterlyCashAndCashEquivalents,annualOperatingIncome,trailingGrossProfit,annualCapitalStock,annualOtherIncomeExpense,trailingResearchAndDevelopment,annualTotalRevenue,annualOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingTotalRevenue,annualEndCashPosition,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyInterestExpense,annualGrossPPE,annualCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingEndCashPosition,annualOtherNonCurrentLiabilities,annualPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingInterestExpense,trailingCashDividendsPaid,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualCashDividendsPaid,trailingBasicEPS,trailingCommonStockIssuance,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid,trailingPurchaseOfBusiness,trailingDilutedEPS
,,,,,,199131000.0,8140000.0,,87000.0,,130504000.0,,-6583000.0,108936000.0,-5779000.0,,1260000.0,,5129000.0,46798000.0,0.0,,-12293000.0,-31000.0,,7915000.0,-6901000.0,,124984000.0,,7320000.0,-49501000.0,37282000.0,39637000.0,135658000.0,192788000.0,2.67,34783000.0,10946000.0,,79674000.0,41499000.0,0.0,82076000.0,42010000.0,506000.0,-65599000.0,-3334000.0,1675000.0,,,14120000.0,124984000.0,1138000.0,,1260000.0,13942000.0,,,3.01,258335000.0,54442000.0,36384000.0,,,-6583000.0,,,-349882000.0,1298000.0,60785000.0,,199131000.0,52870000.0,1557000.0,7915000.0,,-483000.0,,124984000.0,125378000.0,,83536000.0,37664000.0,-1881000.0,,,2801000.0,124984000.0,1138000.0,44794000.0,,145817000.0,0.0,,43659000.0,7320000.0,34374000.0,0.0,-81232000.0,-79886000.0,37473000.0,37473000.0,0.0,,-19139000.0,7915000.0,,253573000.0,,,3764000.0,,0.0,192788000.0,,,,0.0,75822000.0,3862000.0,34783000.0,34374000.0,,7827000.0,38213000.0,-3593000.0,,52870000.0,-349882000.0,3909000.0,38213000.0,4033000.0,,75822000.0,-150000.0,3909000.0,0.0,20704000.0,7915000.0,,151596000.0,5129000.0,,2080000.0,82076000.0,127831000.0,,4000.0,-1247000.0,,272277000.0,14585000.0,-31000.0,1557000.0,157898000.0,-33082000.0,157898000.0,,4000.0,101215000.0,,82076000.0,400000.0,,41778000.0,-2946000.0,-67751000.0,,87000.0,110000.0,8140000.0,82076000.0,0.0,37473000.0,60785000.0,1973000.0,,,0.0,,14585000.0,333000.0,253573000.0,54442000.0,,,,,,,,,,,,
,,,,32920000.0,,,8795000.0,,,,,,,,,,4073000.0,,13689000.0,,0.0,,,3000.0,,7630000.0,-20863000.0,,,,,,,46955000.0,,781832000.0,,,3281000.0,,97656000.0,,,170654000.0,64471000.0,-58000.0,82508000.0,4649000.0,,0.48,,,30092000.0,1138000.0,,,,,,,,,46999000.0,,58084000.0,-6769000.0,,5517000.0,-322201000.0,,,33198000.0,327140000.0,104584000.0,2026000.0,8944000.0,81751000.0,0.0,,,,,108414000.0,33185000.0,-1535000.0,,,-18225000.0,,,,,,,0.51,24295000.0,0.0,,,,,27681000.0,27681000.0,1314000.0,,88578000.0,,,,,,3959000.0,53923000.0,,,,,,,73564000.0,10758000.0,71441000.0,56143000.0,,,239737000.0,,,,,,,,,,0.0,16992000.0,,,,,,,,,170654000.0,,,,,,,,,,244218000.0,,,,6000.0,82076000.0,,,,,22760000.0,-8794000.0,-30628000.0,,385000.0,58000.0,,,,27681000.0,113528000.0,13699000.0,,,,,326072000.0,-23385000.0,895360000.0,568220000.0,,,,,,,,,,,,
,,,,80314000.0,,,11571000.0,,,,,,,,,,13508000.0,,34505000.0,,0.0,,,-388000.0,,7356000.0,28293000.0,,,,,,,51199000.0,,831459000.0,,,5258000.0,,114169000.0,,,154543000.0,78710000.0,864000.0,-561242000.0,6714000.0,,0.45,,,31623000.0,2011000.0,,,,,,,,,60638000.0,185706000.0,60554000.0,-6940000.0,,6593000.0,-295056000.0,,,33738000.0,300442000.0,192318000.0,4631000.0,674167000.0,-624282000.0,0.0,,,,,129539000.0,35459000.0,-10459000.0,,,468653000.0,,,,,,,0.48,76969000.0,0.0,,444190000.0,,,27145000.0,27145000.0,36915000.0,,-16111000.0,,,,,,2321000.0,56952000.0,,,,,,,0.0,15370000.0,50245000.0,78130000.0,,,446236000.0,,,,,,,,,,-240000.0,48355000.0,,,,,,,,,154543000.0,,,,,,,,,,154543000.0,,,,6000.0,170654000.0,,,,,66510000.0,1367000.0,-6815000.0,,19226000.0,1481000.0,,,23750000.0,27145000.0,866485000.0,15980000.0,,,,,927409000.0,4324000.0,1697944000.0,1397502000.0,,,,,,,,,,,,
,,,,0.0,,,14015000.0,,,,,,,,,,9942000.0,,20535000.0,,0.0,,,13860000.0,,7129000.0,-27513000.0,,,,,,,73943000.0,,886087000.0,,,6612000.0,,142886000.0,,,189793000.0,87586000.0,909000.0,-3749000.0,-13906000.0,,0.55,,,49709000.0,1943000.0,,,,,,,,,60924000.0,180919000.0,60883000.0,-7344000.0,,12856000.0,-261847000.0,,,46451000.0,385012000.0,178572000.0,6671000.0,662040000.0,0.0,-5938000.0,,,,,175515000.0,55300000.0,-3749000.0,,,-5488000.0,,,,,,,0.58,44143000.0,0.0,,435631000.0,,,33209000.0,33595000.0,38361000.0,,35250000.0,,,,,,6920000.0,57703000.0,,,,,,,0.0,32629000.0,123632000.0,88304000.0,,,437652000.0,,,,,,,,,,-1099000.0,30300000.0,,,,,,,,,189793000.0,,,,,,,,,,189793000.0,,,,6000.0,154543000.0,,,,,40394000.0,-10346000.0,0.0,,20405000.0,7750000.0,,,26719000.0,33209000.0,840612000.0,22124000.0,,,,,876959000.0,-1972000.0,1726699000.0,1341687000.0,,,,,,,,,,,,
,,,39884000.0,0.0,,551572000.0,15060000.0,,3662000.0,,309710000.0,-113862000.0,-7779000.0,223882000.0,-22476000.0,-105094000.0,19113000.0,,15887000.0,60195000.0,0.0,,-4724000.0,31046000.0,,6776000.0,14926000.0,,288586000.0,,1138000.0,-11875000.0,305120000.0,91162000.0,272073000.0,1121292000.0,4.79,53381000.0,7855000.0,,157940000.0,56643000.0,-15514000.0,387196000.0,90561000.0,-18000.0,87189000.0,-4743000.0,16869000.0,,,20477000.0,-108201000.0,1138000.0,,19113000.0,78425000.0,,,5.09,507554000.0,1414921000.0,61377000.0,178393000.0,,-7779000.0,-83794000.0,-108760000.0,-61296000.0,1697000.0,845201000.0,57446000.0,551572000.0,191538000.0,7281000.0,653663000.0,0.0,-5937000.0,,261149000.0,3223000.0,-542531000.0,183703000.0,67379000.0,-6733000.0,,,3590000.0,288586000.0,1138000.0,82076000.0,,227276000.0,29688000.0,,104345000.0,1138000.0,75480000.0,427073000.0,-395294000.0,-37443000.0,200551000.0,166206000.0,41421000.0,,197403000.0,6776000.0,,1966493000.0,178393000.0,,7277000.0,,427073000.0,1121292000.0,,,,,0.0,25763000.0,53381000.0,75480000.0,,74229000.0,442600000.0,-5157000.0,,191538000.0,-61296000.0,26525000.0,442600000.0,113234000.0,,0.0,-2263000.0,26525000.0,0.0,23006000.0,653663000.0,,249752000.0,15887000.0,,-7286000.0,387196000.0,197844000.0,,61000.0,-3620000.0,,585979000.0,869952000.0,31046000.0,7281000.0,387196000.0,448530000.0,387196000.0,,61000.0,189793000.0,,387196000.0,0.0,,97612000.0,13049000.0,0.0,,3662000.0,7670000.0,15060000.0,387196000.0,29688000.0,200551000.0,845201000.0,22426000.0,39884000.0,,41421000.0,177355000.0,869952000.0,5519000.0,1966493000.0,1414921000.0,,,,,,,,,,,,
,,,37803000.0,0.0,,,16124000.0,,,,,,,,,-3874000.0,21395000.0,,31634000.0,,0.0,,,10606000.0,,6566000.0,-9861000.0,,,,,,,88317000.0,,1161900000.0,,,8757000.0,,169017000.0,,,450511000.0,100830000.0,1231000.0,-2443000.0,16158000.0,,0.71,,,6475000.0,1138000.0,,,,,,,,,70528000.0,169176000.0,61511000.0,-8329000.0,,17634000.0,-17871000.0,,,61059000.0,647372000.0,243725000.0,7795000.0,604065000.0,,-5938000.0,,,,,196237000.0,68187000.0,-2443000.0,,,3133000.0,,,,,,,0.74,65890000.0,39300000.0,,418506000.0,,,43425000.0,43425000.0,9817000.0,,63315000.0,,,,,,10747000.0,58358000.0,,,,,,,,27220000.0,56054000.0,93833000.0,,,436355000.0,,,,,,,,,,271000.0,22830000.0,,,,,,,,,450511000.0,,,,,,,,,,450511000.0,,,,61000.0,387196000.0,,,,,63447000.0,-18911000.0,0.0,,4546000.0,,,,32656000.0,43425000.0,847790000.0,20130000.0,,,,,835003000.0,-538000.0,2009690000.0,1362318000.0,,,,,,,,,,,,
,,,17539000.0,0.0,,,19683000.0,,,,,,,,,-5190000.0,19716000.0,,20367000.0,,0.0,,,19220000.0,,6283000.0,-71270000.0,,,,,,,97060000.0,,1175453000.0,,,11506000.0,,183221000.0,,,504307000.0,106155000.0,-7335000.0,-3567000.0,-11451000.0,,0.69,,,4676000.0,1138000.0,,,,,,,,,77506000.0,167744000.0,61568000.0,-8915000.0,,23605000.0,-29264000.0,,,65790000.0,734176000.0,184346000.0,10768000.0,734081000.0,,-457186000.0,,,,,208252000.0,77066000.0,-3567000.0,,,47456000.0,,,,,,,0.72,8719000.0,42700000.0,,546724000.0,,,42185000.0,42185000.0,13330000.0,,53796000.0,,,,,,9250000.0,58737000.0,,,,,,,,25031000.0,54993000.0,114075000.0,,,439014000.0,,,,,,,,,,-4134000.0,28130000.0,,,,,,,,,504307000.0,,,,,,,,,,504307000.0,,,,61000.0,450511000.0,,,,,5152000.0,-20104000.0,0.0,,5502000.0,7142000.0,,,5572000.0,42185000.0,918427000.0,19994000.0,,,,,822976000.0,-1059000.0,2093880000.0,1359704000.0,,,,,,,,,,,,
,,,19850000.0,0.0,,,21822000.0,-48819000.0,,,,,,,,-8898000.0,18551000.0,,22434000.0,,0.0,,,44622000.0,,6001000.0,23811000.0,,,,,,,121019000.0,,1243701000.0,,,11876000.0,,207908000.0,,,588462000.0,107348000.0,2659000.0,-2164000.0,1963000.0,,1.23,,,6184000.0,1138000.0,,,,,,,,,74970000.0,170127000.0,61519000.0,-9762000.0,,18335000.0,-2674000.0,,,93744000.0,810067000.0,203359000.0,12060000.0,738439000.0,0.0,-1393000.0,,,,,232160000.0,100560000.0,-2164000.0,,,-45722000.0,,,,,,,1.3,129800000.0,47700000.0,,545564000.0,,,75409000.0,75409000.0,16747000.0,,84155000.0,,,,,,12814000.0,58217000.0,,,,,,,,24252000.0,58371000.0,113271000.0,,,446823000.0,,,,,,,,,,-614000.0,24868000.0,,,,,,,,,588462000.0,,,,,,,,,,588462000.0,,,,61000.0,504307000.0,,,,,127636000.0,1366000.0,0.0,,6391000.0,,,,5572000.0,75409000.0,941798000.0,20459000.0,,,,,823724000.0,-3624000.0,2185499000.0,1375432000.0,,,,,,,,,,,,
,,,336000.0,0.0,,864617000.0,24859000.0,-34087000.0,7304000.0,,429965000.0,-10097000.0,-10613000.0,304303000.0,-11276000.0,7865000.0,33843000.0,-136484000.0,21005000.0,61569000.0,0.0,,-48846000.0,56153000.0,,5718000.0,-23638000.0,,216312000.0,,50000000.0,-465910000.0,249308000.0,116006000.0,422402000.0,1295534000.0,3.51,66779000.0,12412000.0,,210131000.0,58298000.0,-5763000.0,636504000.0,115632000.0,-5071000.0,-3102000.0,-1581000.0,,,,46620000.0,4143000.0,1138000.0,,33843000.0,102146000.0,,,3.71,770277000.0,1373604000.0,81299000.0,168497000.0,,-10613000.0,91638000.0,32064000.0,18532000.0,-8516000.0,942687000.0,87357000.0,864617000.0,204028000.0,14246000.0,738659000.0,0.0,-1393000.0,,216312000.0,21478000.0,0.0,235774000.0,94499000.0,-3102000.0,,,-28896000.0,216312000.0,1138000.0,387196000.0,,272340000.0,5572000.0,,79207000.0,50000000.0,124805000.0,544404000.0,-11276000.0,0.0,55293000.0,55293000.0,20040000.0,,48042000.0,5718000.0,,2238221000.0,168497000.0,,13809000.0,,544404000.0,1295534000.0,,,,,,25643000.0,66779000.0,124805000.0,,82090000.0,450456000.0,-80958000.0,,204028000.0,18532000.0,28669000.0,450456000.0,0.0,,,-969000.0,28669000.0,,44551000.0,738659000.0,,283616000.0,21005000.0,,5089000.0,636504000.0,340312000.0,,61000.0,-5446000.0,,872423000.0,812396000.0,56153000.0,14246000.0,636504000.0,-24029000.0,636504000.0,,61000.0,588462000.0,,636504000.0,0.0,,76105000.0,-11197000.0,0.0,,7304000.0,,24859000.0,636504000.0,5572000.0,55293000.0,942687000.0,21507000.0,336000.0,,20040000.0,307950000.0,812396000.0,-542000.0,2238221000.0,1373604000.0,,,,,,,,,,,,
,,,824000.0,,,,41808000.0,,,,,,,,,-4378000.0,23747000.0,,72538000.0,,0.0,,,70892000.0,,5433000.0,3406000.0,,,,,,,92832000.0,,1248893000.0,,,13815000.0,,215995000.0,,,245874000.0,155654000.0,-3071000.0,-957203000.0,8579000.0,,-1.58,,,113968000.0,1138000.0,,,,,,,,,106363000.0,471993000.0,58526000.0,-11760000.0,,17027000.0,-74118000.0,,,-76612000.0,517320000.0,238009000.0,30048000.0,1691917000.0,-828676000.0,-2299000.0,,,,,246919000.0,60341000.0,-128527000.0,,,497662000.0,,,,,,,-1.58,68723000.0,0.0,,1189096000.0,,,-92650000.0,-93639000.0,25395000.0,,-390630000.0,,,,,,18109000.0,58526000.0,,,,,,,5502000.0,30924000.0,85208000.0,154986000.0,,,763763000.0,,,,,,,,,,-126877000.0,36988000.0,,,,,,,,,245874000.0,,,,,,,,,,251376000.0,,,,61000.0,636504000.0,,,,,-59804000.0,-16014000.0,,,9296000.0,,,,9513000.0,-92650000.0,1929926000.0,32491000.0,,,,,1755861000.0,-157861000.0,3196434000.0,2679114000.0,,,,,,,,,,,,
,,,5500000.0,,,,51280000.0,,,,,,,,,-14220000.0,18468000.0,,32555000.0,,0.0,,,59946000.0,,5148000.0,-50044000.0,,,,,,,141752000.0,,1279691000.0,,,18552000.0,,260538000.0,,,268255000.0,153441000.0,-231000.0,-13133000.0,-40134000.0,,0.7,,,1039000.0,1138000.0,,,,,,,,,100556000.0,456611000.0,62378000.0,-12818000.0,,19350000.0,-53946000.0,,,62936000.0,544912000.0,197768000.0,38462000.0,1677894000.0,0.0,-2505000.0,,,,,291230000.0,107097000.0,-13133000.0,,,-39455000.0,,,,,,,0.73,74924000.0,0.0,,1186960000.0,,,43659000.0,43586000.0,29175000.0,,22381000.0,,,,,,20090000.0,59519000.0,,,,,,,,30692000.0,85847000.0,160775000.0,,,760314000.0,,,,,,,,,,-32732000.0,33098000.0,,,,,,,,,268255000.0,,,,,,,,,,268255000.0,,,,61000.0,245874000.0,,,,,61791000.0,-5875000.0,,,11135000.0,,,,9473000.0,43659000.0,1875662000.0,34655000.0,,,,,1680004000.0,-23638000.0,3155749000.0,2610837000.0,,,,,,,,,,,,
,,,15755000.0,,,,57968000.0,-6486000.0,,,,,,,,-17648000.0,18362000.0,,29671000.0,,0.0,,,-57133000.0,,4784000.0,849000.0,,,,,,,165534000.0,,1340523000.0,,,18251000.0,,279590000.0,,,575040000.0,146554000.0,-6882000.0,-83139000.0,-2310000.0,,0.41,,,72314000.0,1138000.0,,,,,,,,,93501000.0,413460000.0,62680000.0,-13763000.0,,24221000.0,-34666000.0,,,49989000.0,878520000.0,223743000.0,44205000.0,1783180000.0,0.0,-302286000.0,,,,,306584000.0,133036000.0,-83139000.0,,,263267000.0,,,,,,,0.43,129697000.0,0.0,,1331340000.0,,,25766000.0,25768000.0,33596000.0,,306785000.0,,,,,,22423000.0,60305000.0,,,,,,,,26994000.0,97902000.0,187604000.0,,,724388000.0,,,,,,,,,,-68517000.0,37612000.0,,,,,,,,,575040000.0,,,,,,,,,,575040000.0,,,,61000.0,268255000.0,,,,,46558000.0,-28801000.0,,,13482000.0,,,,9444000.0,25766000.0,2006923000.0,32498000.0,,,,,1550624000.0,-3782000.0,3347536000.0,2469016000.0,,,,,,,,,,,,
,,,7588000.0,,,1015845000.0,73555000.0,-12242000.0,15931000.0,,617879000.0,-43423000.0,-15192000.0,406114000.0,-238973000.0,-7177000.0,21322000.0,-42215000.0,25126000.0,62614000.0,0.0,,-55041000.0,-122097000.0,,4499000.0,-5651000.0,,58387000.0,,0.0,-309524000.0,47538000.0,169081000.0,564162000.0,1371144000.0,0.93,164091000.0,19020000.0,,299334000.0,59746000.0,-188258000.0,684042000.0,162230000.0,2554000.0,-14174000.0,-4101000.0,,1.3,,85181000.0,2144000.0,1138000.0,,21322000.0,117418000.0,,,0.98,1055457000.0,2323110000.0,105694000.0,375054000.0,62852000.0,-15192000.0,94231000.0,33633000.0,34704000.0,-7630000.0,1967747000.0,115244000.0,1015845000.0,216801000.0,58363000.0,1750946000.0,0.0,-2434000.0,,57326000.0,189465000.0,-828676000.0,328142000.0,137104000.0,-14174000.0,,,-8599000.0,58387000.0,1138000.0,636504000.0,,166792000.0,9428000.0,1.35,132421000.0,0.0,186371000.0,1333000000.0,-1067649000.0,0.0,81612000.0,81611000.0,38393000.0,,109002000.0,4499000.0,,3338955000.0,375054000.0,,24559000.0,60606000.0,1333000000.0,1371144000.0,,,,,,28808000.0,164091000.0,186371000.0,,133681000.0,702713000.0,-51440000.0,,216801000.0,34704000.0,30037000.0,702713000.0,0.0,,,-5182000.0,30037000.0,,69638000.0,1750946000.0,,405765000.0,25126000.0,,-37966000.0,684042000.0,437578000.0,,61000.0,-233308000.0,,1172875000.0,1437435000.0,-122097000.0,58363000.0,684042000.0,712875000.0,684042000.0,,61000.0,575040000.0,,684042000.0,0.0,,118247000.0,-4351000.0,,,15931000.0,,73555000.0,684042000.0,9428000.0,81612000.0,1967747000.0,34037000.0,7588000.0,,38393000.0,151557000.0,1437435000.0,-2977000.0,3338955000.0,2323110000.0,,,,,,,,,,,,
,,,26334000.0,,,,88207000.0,-10338000.0,,,,,,,,-9261000.0,21522000.0,,27317000.0,,0.0,,,-278584000.0,,4215000.0,-3043000.0,,,,,,,143668000.0,,1305276000.0,,,20819000.0,,281005000.0,,,782603000.0,164246000.0,-1842000.0,18293000.0,3303000.0,,1.12,,,632000.0,1138000.0,,,,,,,,,112388000.0,327683000.0,62964000.0,-16924000.0,,32059000.0,95066000.0,,,102759000.0,1102935000.0,220582000.0,71283000.0,1711681000.0,0.0,-2284000.0,,,,,309303000.0,116759000.0,-14410000.0,,,-3261000.0,,,,,,,1.16,96555000.0,0.0,,1334661000.0,,,70700000.0,70700000.0,45122000.0,,98561000.0,,,,,,27181000.0,60803000.0,,,,,,,,28298000.0,108491000.0,189682000.0,,,654470000.0,,,,,,,,,,2245000.0,30692000.0,,,,,,,,,782603000.0,,,,,,,,,,782603000.0,,,,61000.0,684042000.0,,,,,82145000.0,-4769000.0,,,19189000.0,,,,9388000.0,70700000.0,1932263000.0,26909000.0,,,,,1284308000.0,-4143000.0,3237593000.0,2134658000.0,,,,,,,,,,,,
,,,13456000.0,,,,99575000.0,-1352000.0,,,,,,,,-7612000.0,21985000.0,,26409000.0,,0.0,,,-248042000.0,,3930000.0,-24239000.0,,,,,,,176969000.0,,1446768000.0,,,23300000.0,,311934000.0,,,921643000.0,158633000.0,-7000.0,-12022000.0,-1174000.0,,1.4,,,7306000.0,1330000.0,,,,,,,,,107132000.0,326707000.0,63090000.0,-19147000.0,,30647000.0,181828000.0,,,118760000.0,1244910000.0,225164000.0,80428000.0,1721287000.0,0.0,-893118000.0,,,,,333747000.0,153301000.0,-13022000.0,,,7223000.0,,,,,,,1.44,140571000.0,0.0,,1337986000.0,,,88114000.0,88113000.0,52664000.0,,139040000.0,,,,,,27833000.0,61190000.0,,,,,,,,21813000.0,146053000.0,193647000.0,,,664015000.0,,,,,,,,,,-18729000.0,30781000.0,,,,,,,,,921643000.0,,,,,,,,,,921643000.0,,,,61000.0,782603000.0,,,,,127549000.0,-3710000.0,,,22498000.0,,,,28478000.0,88114000.0,1946451000.0,26031000.0,,,,,1282955000.0,-12536000.0,3393274000.0,2148364000.0,,,,,,,,,,,,
,,,16357000.0,,,,105135000.0,-9612000.0,,,,,,,,-8495000.0,18969000.0,,29124000.0,,0.0,,,-231277000.0,,3646000.0,34444000.0,,,,,,,160207000.0,,1563463000.0,,,23114000.0,,312487000.0,,,998859000.0,180955000.0,-1746000.0,-5159000.0,2697000.0,,1.39,,,5576000.0,1330000.0,,,,,,,,,104044000.0,325216000.0,63154000.0,-21683000.0,,29945000.0,260176000.0,,,117905000.0,1314943000.0,340192000.0,83452000.0,1560631000.0,0.0,-80961000.0,,,,,340872000.0,131532000.0,-5159000.0,,,-94424000.0,,,,,,,1.43,175076000.0,0.0,,1172103000.0,,,87960000.0,87960000.0,59666000.0,,77216000.0,,,,,,50784000.0,61435000.0,,,,,,,,28385000.0,124725000.0,195816000.0,,,669029000.0,,,,,,,,,,-977000.0,30018000.0,,,,,,,,,998859000.0,,,,,,,,,,998859000.0,,,,61000.0,921643000.0,,,,,169917000.0,-2182000.0,,,25393000.0,,,,117589000.0,87960000.0,1900823000.0,28675000.0,,,,,1270777000.0,-9103000.0,3464300000.0,2149357000.0,,,,,,,,,,,,
,,,1808000.0,,,1257667000.0,109252000.0,-40251000.0,27548000.0,,682534000.0,-61209000.0,-23680000.0,449119000.0,-35958000.0,-35841000.0,19047000.0,-61553000.0,21807000.0,63036000.0,0.0,,-24841000.0,-267472000.0,,3721000.0,-13273000.0,,329535000.0,,0.0,-1065760000.0,304743000.0,161841000.0,637905000.0,1598646000.0,5.23,164070000.0,24317000.0,,316851000.0,61232000.0,-26175000.0,988785000.0,178700000.0,9866000.0,-3367000.0,-7106000.0,,1.32,,135253000.0,4037000.0,1370000.0,,19047000.0,102526000.0,,,5.38,1222277000.0,2101996000.0,125555000.0,294485000.0,62928000.0,-23680000.0,106399000.0,13748000.0,302686000.0,6271000.0,1761017000.0,96509000.0,1257667000.0,226642000.0,85572000.0,1534375000.0,0.0,-89397000.0,,329534000.0,17551000.0,0.0,340881000.0,138151000.0,-3367000.0,,,-123861000.0,329535000.0,1370000.0,684042000.0,,495985000.0,37587000.0,1.35,119741000.0,0.0,209685000.0,1166916000.0,-2255000.0,,82761000.0,82761000.0,69253000.0,,-10074000.0,3721000.0,,3359663000.0,294485000.0,,29455000.0,61492000.0,1166916000.0,1598646000.0,,,,,,24030000.0,164070000.0,209685000.0,,108056000.0,657139000.0,-6111000.0,,226642000.0,302686000.0,19451000.0,657139000.0,,,,-29432000.0,19451000.0,,91550000.0,1534375000.0,,531943000.0,21807000.0,,-2280000.0,988785000.0,539743000.0,,61000.0,-46893000.0,,1324803000.0,1185606000.0,-267472000.0,85572000.0,988785000.0,-214323000.0,988785000.0,,61000.0,998859000.0,,988785000.0,0.0,,116374000.0,-14180000.0,,,27548000.0,,109252000.0,988785000.0,37587000.0,82761000.0,1761017000.0,26441000.0,1808000.0,,69253000.0,435933000.0,1185606000.0,-393000.0,3359663000.0,2101996000.0,,,,,,,,,,,,
