date,annualOtherCurrentAssets,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualCostOfRevenue,quarterlyCashDividendsPaid,trailingFreeCashFlow,annualOperatingIncome,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingCostOfRevenue,annualCommonStockIssuance,annualCurrentDebt,annualFreeCashFlow,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyRetainedEarnings,annualDilutedEPS,quarterlyInvestingCashFlow,trailingEndCashPosition,annualOtherShortTermInvestments,trailingTaxProvision,quarterlyDepreciationAndAmortization,quarterlyEbitda,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,annualAccountsPayable,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,annualBasicAverageShares,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,quarterlyChangeInWorkingCapital,trailingNetIncome,quarterlyTotalAssets,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,annualOperatingExpense,annualCashAndCashEquivalents,annualBeginningCashPosition,annualCurrentAssets,annualLongTermDebt,annualAccountsReceivable,annualCashDividendsPaid,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyAccountsReceivable,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,annualStockholdersEquity,quarterlyEndCashPosition,annualTotalAssets,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyNetOtherInvestingChanges,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingNetIncomeCommonStockholders,annualCapitalStock,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,trailingOperatingCashFlow,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyRepaymentOfDebt,quarterlyTaxProvision,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualInventory,trailingRepaymentOfDebt,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyBeginningCashPosition,annualNetPPE,quarterlyCapitalStock,annualGrossProfit,annualEbitda,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,quarterlySaleOfInvestment,trailingPurchaseOfInvestment,annualPretaxIncome,trailingBeginningCashPosition,trailingCashDividendsPaid,quarterlyGrossPPE,trailingInterestExpense,annualChangesInAccountReceivables,quarterlyDilutedEPS,annualInterestExpense,annualBasicEPS,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualGrossPPE,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualCapitalExpenditure,annualInvestingCashFlow,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingGrossProfit,annualChangeInCashSupplementalAsReported,trailingDeferredIncomeTax,annualRepaymentOfDebt,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,annualGoodwill,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualPurchaseOfBusiness,trailingSellingGeneralAndAdministration,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyChangeInAccountPayable,trailingBasicEPS,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,quarterlySellingGeneralAndAdministration,quarterlyPurchaseOfBusiness,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyGoodwill
1990-12-31,,220600000.0,,,,,,220600000.0,,,,,,,,7100000.0,,,0.906667,,,,,,60400000.0,,,,,,22000000.0,,23713235.0,,,,60400000.0,60400000.0,,,,,,,22000000.0,,,,,,,,,,,,,,,,21500000.0,,,,,,,23713235.0,,,,,,,,,,,,,,,7200000.0,,7200000.0,,,,,,,,,,,,,,,,,,,,,,,220600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.906667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-31,,,,,,,,,,,,,,,,6900000.0,,,,,,,,,70000000.0,,,,,,,,,,,,70000000.0,70000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286667,24069767.0,,,7000000.0,,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286667,,,,,,,,,,,,24069767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-30,,,,,,,,,,,,,,,,2500000.0,,,,,,,,,46000000.0,,,,,,,,,,,,46000000.0,46000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,25000000.0,,,2600000.0,,2600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-30,,,,,,,,,,,,,,,,8400000.0,,,,,,,,,51300000.0,,,,,,,,,,,,51300000.0,51300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346667,24230769.0,,,8500000.0,,8500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346667,,,,,,,,,,,,24230769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-31,,232200000.0,,,,,,232200000.0,,,,,,,,6700000.0,,,1.013333,,,,,,64900000.0,,,,,,24900000.0,,24078947.0,,,,64900000.0,64900000.0,,,,,,,24900000.0,,,,,,,,,,,,,,,,24400000.0,,,,,,,24078947.0,,,,,,,,,,,,,,,6800000.0,,6800000.0,,,,,,,,,,,,,,,,,,,,,,,232200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.013333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-03-31,,,,,,,,,,,,,,,,6600000.0,,,,,,,,,65900000.0,,,,,,,,,,,,65900000.0,65900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266667,24750000.0,,,6600000.0,,6600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266667,,,,,,,,,,,,24750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-30,,,,,,,,,,,,,,,,3400000.0,,,,,,,,,46900000.0,,,,,,,,,,,,46900000.0,46900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,24285714.0,,,3500000.0,,3500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,24285714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-09-30,,,,,,,,,,,,,,,,6100000.0,,,,,,,,,48500000.0,,,,,,,,,,,,48500000.0,48500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253333,24078947.0,,,6200000.0,,6200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253333,,,,,,,,,,,,24078947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-12-31,,228000000.0,,,,,,228000000.0,,,,,,,,7500000.0,,,0.966667,,,,,,66700000.0,,,,,,23800000.0,,24206897.0,,,,66700000.0,66700000.0,,,,,,,23800000.0,,,,,,,,,,,,,,,,23400000.0,,,,,,,24206897.0,,,,,,,,,,,,,,,7500000.0,,7500000.0,,,,,,,,,,,,,,,,,,,,,,,228000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.966667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-03-31,,,,,,,,,,,,,,,,8100000.0,,,,,,,,,73000000.0,,,,,,,,,,,,73000000.0,73000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333,24300000.0,,,8200000.0,,8200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333,,,,,,,,,,,,24300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-06-30,,,,,,,,,,,,,,,,3900000.0,,,,,,,,,50300000.0,,,,,,,,,,,,50300000.0,50300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,24375000.0,,,4000000.0,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,24375000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-09-30,,,,,,,,,,,,,,,,6200000.0,,,,,,,,,53500000.0,,,,,,,,,,,,53500000.0,53500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,23846154.0,,,6300000.0,,6300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,23846154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-31,,244100000.0,,,,,,244100000.0,,,,,,,,6100000.0,,,1.006667,,,,,,67300000.0,,,,,,24700000.0,,24039735.0,,,,67300000.0,67300000.0,,,,,,,24700000.0,,,,,,,,,,,,,,,,24200000.0,,,,,,,24039735.0,,,,,,,,,,,,,,,6200000.0,,6200000.0,,,,,,,,,,,,,,,,,,,,,,,244100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.006667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-31,,,,,,-5100000.0,,,32800000.0,50200000.0,,,,,,9400000.0,,77300000.0,,-4200000.0,,,,,23600000.0,,,,,6000000.0,,,,26100000.0,,,17600000.0,82200000.0,,600000.0,403500000.0,13700000.0,,453700000.0,,,,,258900000.0,,,,,,,,,,,12100000.0,,,187200000.0,,194800000.0,,16400000.0,,16000000.0,,39500000.0,,1800000.0,,42700000.0,,11600000.0,-500000.0,0.393333,23898305.0,600000.0,,9500000.0,,9500000.0,123800000.0,,68400000.0,,,1800000.0,,,25100000.0,15300000.0,,5800000.0,,374200000.0,,,,,1400000.0,,91200000.0,,,,1800000.0,,-3700000.0,,,,,2700000.0,,3400000.0,,,,-308400000.0,-25200000.0,100000.0,,,29800000.0,0.0,,,,,,682600000.0,,,0.393333,,,,16800000.0,,,,,,,400000.0,23898305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-30,,,,,,-5100000.0,,,39900000.0,54600000.0,,,,,,2700000.0,,75000000.0,,-5600000.0,,,,,12100000.0,,,,,6000000.0,,,,-8400000.0,,,6200000.0,50300000.0,,300000.0,406400000.0,-12900000.0,,461000000.0,,,,,268500000.0,,,,,,,,,,,9200000.0,,,190000000.0,,192500000.0,,21500000.0,,11100000.0,,18100000.0,,2800000.0,,32200000.0,,14900000.0,-800000.0,0.113333,23823529.0,500000.0,,2800000.0,,2800000.0,125100000.0,,68600000.0,,,2800000.0,,,26000000.0,4200000.0,,1400000.0,,373500000.0,,,,,1800000.0,,91200000.0,,,,2800000.0,,-4800000.0,,14000000.0,,,2700000.0,,-3400000.0,,,,-313600000.0,10200000.0,0.0,,,-3600000.0,14000000.0,,,,,,687100000.0,,,0.113333,,,,14800000.0,,,,,,,1000000.0,23823529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-30,,,,,,-5200000.0,,,40000000.0,53400000.0,,,,,,6400000.0,,76300000.0,,-8900000.0,,,,,19100000.0,,,,,6200000.0,,,,1400000.0,,,12800000.0,52200000.0,,-100000.0,413200000.0,-2800000.0,,466600000.0,,,,,273100000.0,,,,,,,,,,,7600000.0,,,194500000.0,,193500000.0,,21800000.0,,12700000.0,,15600000.0,,900000.0,,36600000.0,,17700000.0,-600000.0,0.26,24615385.0,400000.0,,6500000.0,,6500000.0,128300000.0,,68000000.0,,,900000.0,,,23800000.0,10500000.0,,4000000.0,,377400000.0,,,,,2800000.0,,90900000.0,,,,900000.0,,-8300000.0,,13500000.0,,,2800000.0,,-100000.0,,,,-318800000.0,-2700000.0,0.0,,,9700000.0,13500000.0,,,,,,696200000.0,,,0.26,,,,13800000.0,,,,,,,-1900000.0,24615385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-31,7300000.0,245000000.0,,,95900000.0,-5100000.0,,48900000.0,55900000.0,72300000.0,,,29000000.0,14600000.0,11500000.0,6100000.0,,77400000.0,1.02,-10100000.0,,,,,18700000.0,,,18400000.0,-11700000.0,6200000.0,25000000.0,,24019608.0,-4500000.0,,,12500000.0,60300000.0,,1600000.0,415500000.0,-9700000.0,,487800000.0,25000000.0,293200000.0,,,293200000.0,-2400000.0,100200000.0,11500000.0,4200000.0,72300000.0,130800000.0,26000000.0,-20500000.0,,-200000.0,7300000.0,24500000.0,100000.0,199100000.0,24400000.0,194600000.0,,26000000.0,24019608.0,8500000.0,,22700000.0,194600000.0,11500000.0,487800000.0,37600000.0,14800000.0,17100000.0,-500000.0,,,400000.0,,6200000.0,8500000.0,6200000.0,130800000.0,77400000.0,69600000.0,,90900000.0,11500000.0,,,25100000.0,9800000.0,,3600000.0,,381500000.0,17100000.0,,1900000.0,55900000.0,900000.0,381500000.0,90900000.0,149100000.0,73300000.0,41000000.0,11500000.0,415500000.0,-9600000.0,,29000000.0,199100000.0,,3100000.0,,-100000.0,69600000.0,11500000.0,,-323500000.0,12900000.0,100000.0,,,5100000.0,29000000.0,,,39800000.0,,,705000000.0,,,,11200000.0,1.02,-323500000.0,18400000.0,0.0,,,2400000.0,,,7900000.0,,705000000.0,0.0,-4800000.0,,-26400000.0,-28800000.0,29000000.0,,,7400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-31,,,,,,-5100000.0,,,44800000.0,58000000.0,,,,,,8500000.0,,80900000.0,,-5000000.0,,,,,21500000.0,,,,,6900000.0,,,,23500000.0,,,14700000.0,74400000.0,,-100000.0,419200000.0,11700000.0,,477200000.0,,,,,284200000.0,,,,,,,,,,,5400000.0,,,201400000.0,,193000000.0,,29300000.0,,16900000.0,,33800000.0,,3700000.0,,40600000.0,,11700000.0,-900000.0,0.353333,24056604.0,1400000.0,,8600000.0,,8600000.0,132500000.0,,69500000.0,,,3700000.0,,,25900000.0,13100000.0,,4500000.0,,387600000.0,,,,,11500000.0,,85800000.0,,,,3700000.0,,-4100000.0,,15300000.0,,,3000000.0,,-8100000.0,,,,-329000000.0,-30500000.0,0.0,,,27600000.0,-100000.0,,,,,,716600000.0,,,0.353333,,,,12700000.0,-5300000.0,,,,,,-7800000.0,24056604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-30,,,,,,-5000000.0,,,44100000.0,48100000.0,,,,,,2800000.0,,78600000.0,,-5100000.0,,,,,12200000.0,,,,,6200000.0,,,,5300000.0,,,5800000.0,48500000.0,,-100000.0,420600000.0,0.0,,468700000.0,,,,,277900000.0,,,,,,,,,,,6800000.0,,,195900000.0,,190800000.0,,21300000.0,,11600000.0,,15400000.0,,2000000.0,,33100000.0,,12700000.0,-1100000.0,0.113333,24705882.0,800000.0,,2800000.0,,2800000.0,126400000.0,,68900000.0,,,2000000.0,,,27300000.0,3900000.0,,1100000.0,,386300000.0,,,,,3700000.0,,85800000.0,,,,2000000.0,,-4000000.0,,20500000.0,,,2800000.0,,0.0,,,,-335000000.0,-5800000.0,0.0,,,9300000.0,20500000.0,,,,,,721300000.0,,,0.113333,,,,12000000.0,0.0,,,,,,-1800000.0,24705882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,,,,,,-5100000.0,,,44300000.0,51100000.0,,,,,,7500000.0,,81100000.0,,-14200000.0,,,,,21700000.0,,,,,6900000.0,,,,3800000.0,,,14900000.0,54700000.0,,-400000.0,422000000.0,-5400000.0,,473100000.0,,,,,279900000.0,,,,,,,,,,,5500000.0,,,197700000.0,,193200000.0,,22700000.0,,12700000.0,,14300000.0,,300000.0,,40400000.0,,17000000.0,-1200000.0,0.313333,23936170.0,300000.0,,7500000.0,,7500000.0,128400000.0,,68100000.0,,,300000.0,,,25500000.0,12400000.0,,4900000.0,,385800000.0,,,,,2000000.0,,85800000.0,,,,300000.0,,-5000000.0,,19300000.0,,,2800000.0,,8100000.0,,,,-340700000.0,3700000.0,0.0,,,8800000.0,19300000.0,,,,,,726500000.0,,,0.313333,,,,12300000.0,0.0,,,,,,-1600000.0,23936170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,7500000.0,248600000.0,,,93600000.0,-5100000.0,,48100000.0,66200000.0,75800000.0,,,28500000.0,31600000.0,2800000.0,5100000.0,,64500000.0,0.993333,-7100000.0,,,,,19400000.0,,,25900000.0,800000.0,6700000.0,24000000.0,,24060403.0,-1000000.0,,,12600000.0,70900000.0,,-1800000.0,418100000.0,-5500000.0,,493900000.0,24000000.0,300800000.0,,,300800000.0,-4200000.0,106900000.0,2800000.0,11500000.0,75800000.0,129000000.0,36800000.0,-20300000.0,,-5300000.0,7500000.0,23900000.0,100000.0,197100000.0,26700000.0,193100000.0,,36800000.0,24102564.0,11800000.0,,30200000.0,193100000.0,2800000.0,493900000.0,40700000.0,14200000.0,15200000.0,-1000000.0,,,-1000000.0,,5100000.0,11800000.0,5100000.0,129000000.0,64500000.0,66400000.0,,128600000.0,2800000.0,,,28100000.0,8700000.0,,3600000.0,,384400000.0,15200000.0,,1500000.0,66200000.0,300000.0,384400000.0,128600000.0,155000000.0,74900000.0,50800000.0,2800000.0,418100000.0,-6100000.0,,28500000.0,197100000.0,,3000000.0,,0.0,66400000.0,2800000.0,,-348300000.0,4500000.0,100000.0,,,5100000.0,28500000.0,,,38200000.0,,,732700000.0,,,,11500000.0,0.993333,-348300000.0,25900000.0,0.0,,,-2400000.0,,,2500000.0,,732700000.0,0.0,-28100000.0,,-19200000.0,-31400000.0,28500000.0,,,-8700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,,,,,,-5100000.0,,,56900000.0,72300000.0,,,,,,7400000.0,,66700000.0,,-4400000.0,,,,,24300000.0,,,,,6700000.0,,,,27400000.0,,,17500000.0,80100000.0,,-1000000.0,412900000.0,18700000.0,,485200000.0,,,,,289800000.0,,,,,,,,,,,5500000.0,,,196200000.0,,195400000.0,,44900000.0,,14900000.0,,38000000.0,,3600000.0,,42100000.0,,9200000.0,-1000000.0,0.306667,24130435.0,-1700000.0,,7400000.0,,7400000.0,129100000.0,,65600000.0,,,3600000.0,,,24600000.0,13000000.0,,5600000.0,,380300000.0,,,,,2800000.0,,16100000.0,,,,3600000.0,,-3400000.0,,8000000.0,,,2700000.0,,0.0,,,,-354400000.0,-25600000.0,0.0,,,30800000.0,100000.0,,,,,,734700000.0,,,0.306667,,,,33900000.0,,,,,,,800000.0,24130435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,,,,,,-5100000.0,,,47300000.0,62700000.0,,,,,,3000000.0,,64700000.0,,-9000000.0,,,,,15500000.0,,,,,6900000.0,,,,-100000.0,,,8700000.0,50400000.0,,-700000.0,410500000.0,400000.0,,473200000.0,,,,,279800000.0,,,,,,,,,,,6900000.0,,,196400000.0,,193400000.0,,34000000.0,,9300000.0,,16500000.0,,3600000.0,,33900000.0,,12900000.0,-1300000.0,0.126667,23684211.0,-700000.0,,3000000.0,,3000000.0,129100000.0,,65100000.0,,,3600000.0,,,25200000.0,5300000.0,,2300000.0,,380900000.0,,,,,3600000.0,,16100000.0,,,,3600000.0,,-7900000.0,,14200000.0,,,2500000.0,,100000.0,,,,-360400000.0,1100000.0,0.0,,,7800000.0,14200000.0,,,,,,741300000.0,,,0.126667,,,,23800000.0,,,,,,,-100000.0,23684211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,,,,,,-5100000.0,,,53200000.0,66300000.0,,,,,,5500000.0,,65100000.0,,-8300000.0,,,,,20000000.0,,,,,7000000.0,,,,400000.0,,,13100000.0,52800000.0,,0.0,413800000.0,-5200000.0,,480100000.0,,,,,286400000.0,,,,,,,,,,,5600000.0,,,197500000.0,,193700000.0,,29300000.0,,8900000.0,,14300000.0,,6600000.0,,38500000.0,,18600000.0,-1200000.0,0.226667,24264706.0,-1000000.0,,5500000.0,,5500000.0,129100000.0,,65100000.0,,,6600000.0,,,25400000.0,9600000.0,,4100000.0,,381900000.0,,,,,3600000.0,,16100000.0,,,,6600000.0,,-7100000.0,,23200000.0,,,2600000.0,,-100000.0,,,,-367000000.0,3900000.0,0.0,,,7500000.0,23200000.0,,,,,,748900000.0,,,0.226667,,,,21100000.0,,,,,,,3000000.0,24264706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,8700000.0,253200000.0,,,104400000.0,-5200000.0,,33600000.0,78000000.0,81700000.0,,,30000000.0,26400000.0,5300000.0,-9500000.0,,50500000.0,0.266667,-4900000.0,,,,,700000.0,,,30100000.0,5500000.0,6200000.0,6400000.0,,24000000.0,-1300000.0,,,-5600000.0,69900000.0,,-5500000.0,402500000.0,-8400000.0,,484200000.0,6400000.0,305100000.0,,,305100000.0,-4700000.0,115200000.0,5300000.0,2800000.0,81700000.0,128900000.0,39100000.0,-20500000.0,,,8700000.0,6400000.0,100000.0,191700000.0,26800000.0,179100000.0,,39100000.0,24090909.0,18000000.0,,35600000.0,179100000.0,5300000.0,484200000.0,34300000.0,12600000.0,14700000.0,-1200000.0,,,-400000.0,,-9500000.0,18000000.0,-9500000.0,128900000.0,50500000.0,58400000.0,,16100000.0,5300000.0,,,39900000.0,-9000000.0,,500000.0,,372300000.0,14700000.0,,-3800000.0,78000000.0,6600000.0,372300000.0,16100000.0,148800000.0,60400000.0,48300000.0,5300000.0,402500000.0,-3500000.0,,30000000.0,191700000.0,,3000000.0,,0.0,58400000.0,5300000.0,,-374300000.0,1400000.0,100000.0,,,2200000.0,-100000.0,,,19000000.0,,,746600000.0,,,,10900000.0,0.266667,-374300000.0,30100000.0,,,,-7200000.0,,,-1300000.0,,746600000.0,0.0,-19200000.0,,-21900000.0,-26600000.0,-100000.0,,,2400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,,,,,,-5100000.0,,,43000000.0,58500000.0,,,,,,8000000.0,,53300000.0,,-4500000.0,,,,,19700000.0,,,,,6200000.0,,,,27200000.0,,,13500000.0,84900000.0,,,393800000.0,16100000.0,,452300000.0,,,,,270300000.0,,,,,,,,,,,5500000.0,,,192200000.0,,182000000.0,,31300000.0,,19000000.0,,45000000.0,,4900000.0,,39900000.0,,9200000.0,-1200000.0,0.333333,24000000.0,1300000.0,,8000000.0,,8000000.0,128900000.0,,58200000.0,,,4900000.0,,,26400000.0,12100000.0,,4100000.0,,371000000.0,,,,,5300000.0,,16100000.0,,,,4900000.0,,-3300000.0,,8700000.0,,,2700000.0,,0.0,,,,-380400000.0,-26400000.0,100000.0,,,30500000.0,8700000.0,,,,,,751400000.0,,,0.333333,,,,15300000.0,,,,,,,-400000.0,24000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,,,,,,-5200000.0,,,45300000.0,56600000.0,,,,,,2600000.0,,50800000.0,,-6900000.0,,,,,12200000.0,,,,,6300000.0,,,,-2000000.0,,,5900000.0,53300000.0,,,395800000.0,-4600000.0,,452400000.0,,,,,273000000.0,,,,,,,,,,,7100000.0,,,192800000.0,,179400000.0,,25400000.0,,15900000.0,,18600000.0,,2900000.0,,34700000.0,,14500000.0,-1000000.0,0.106667,24375000.0,400000.0,,2600000.0,,2600000.0,130100000.0,,57400000.0,,,2900000.0,,,28800000.0,3700000.0,,1100000.0,,370600000.0,,,,,4900000.0,,16100000.0,,,,2900000.0,,-5900000.0,,13700000.0,,,2600000.0,,100000.0,,,,-391100000.0,1100000.0,0.0,,,3900000.0,13700000.0,,,,,,761700000.0,,,0.106667,,,,15700000.0,,,,,,,-2000000.0,24375000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
