date,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,annualInterestExpense,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,annualOtherIncomeExpense,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyCurrentDeferredRevenue,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualCapitalExpenditure,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlyStockholdersEquity,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyEbitda,trailingStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyNetPPE,annualDilutedEPS,trailingNetOtherFinancingCharges,trailingTaxProvision,quarterlyTotalRevenue,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCapitalStock,annualPurchaseOfBusiness,annualCostOfRevenue,annualCurrentDebt,annualStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyPretaxIncome,annualOperatingExpense,quarterlyCurrentLiabilities,annualDeferredIncomeTax,quarterlyRetainedEarnings,annualBasicEPS,trailingOperatingExpense,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,trailingCostOfRevenue,annualChangeInWorkingCapital,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,quarterlyTaxProvision,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualCashDividendsPaid,annualPretaxIncome,quarterlyLongTermDebt,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,annualAccountsReceivable,annualNetIncome,annualFreeCashFlow,annualCommonStockIssuance,quarterlyDilutedEPS,annualGoodwill,quarterlyTotalAssets,quarterlyNetIncome,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,quarterlyDepreciationAndAmortization,annualTotalRevenue,annualOtherCurrentAssets,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualAccountsPayable,annualStockholdersEquity,annualLongTermDebt,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualDilutedAverageShares,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualTaxProvision,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,annualCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyInterestExpense,annualBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualInvestmentsAndAdvances,quarterlyGrossProfit,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualEbitda,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,trailingSellingGeneralAndAdministration,annualInventory,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingOtherNonCashItems,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualIncomeTaxPayable,annualChangeInInventory,trailingChangeInInventory,trailingChangeInAccountPayable,trailingSaleOfInvestment,trailingResearchAndDevelopment,quarterlyInventory,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
1990-09-30,,-4300000.0,,,-700000.0,,,,,,,,24000000.0,0.01,,42300000.0,,,,,52600000.0,52600000.0,,,,,,137200000.0,,,920000000.0,,9700000.0,,124400000.0,,17100000.0,,,21300000.0,,,,156800000.0,300000.0,,,-800000.0,,,800000.0,-13100000.0,,,,,,,,,34400000.0,,202800000.0,14000000.0,,124900000.0,,-31300000.0,,,9500000.0,,920000000.0,14700000.0,5600000.0,,,,14300000.0,115200000.0,,,,,4800000.0,,,,,,,-2500000.0,,81400000.0,,100200000.0,,,,,,,,6100000.0,,8700000.0,,,,,0.01,,284200000.0,9200000.0,,,9200000.0,2800000.0,,,,7800000.0,,,,,39500000.0,,,,,,,21100000.0,,,,5200000.0,,,,,,,400000.0,,7200000.0,500000.0,,,,,56600000.0,,,4500000.0,,,,9200000.0,,,,,,,,,,,146000000.0,36100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-31,35300000.0,200000.0,126400000.0,33900000.0,500000.0,,43700000.0,,3300000.0,,8500000.0,18600000.0,23800000.0,,,46700000.0,,,,,53900000.0,53900000.0,,-2700000.0,155900000.0,151700000.0,,125700000.0,,,,-21800000.0,13100000.0,,61500000.0,,19200000.0,,200000.0,22900000.0,0.0375,,,168500000.0,0.0,,21600000.0,-800000.0,33900000.0,,-22000000.0,-20800000.0,,,,383700000.0,,,,221800000.0,43700000.0,,141600000.0,15500000.0,166500000.0,139500000.0,700000.0,1800000.0,0.04,,31500000.0,-20800000.0,,13200000.0,6600000.0,,11900000.0,-2400000.0,16000000.0,126400000.0,,11600000.0,,166600000.0,5300000.0,,,,,,,17200000.0,,151700000.0,1800000.0,105800000.0,,,3900000.0,,,-800000.0,51500000.0,7000000.0,,30700000.0,,33900000.0,54800000.0,1300000.0,,,293300000.0,10200000.0,-300000.0,55300000.0,10200000.0,3200000.0,605500000.0,61500000.0,-1500000.0,8500000.0,,13100000.0,125700000.0,7000000.0,43500000.0,,904000000.0,,,17600000.0,293300000.0,27100000.0,,139500000.0,,4800000.0,,,10600000.0,,53900000.0,,300000.0,847500000.0,11600000.0,1300000.0,,,,,62700000.0,,,3700000.0,,,,10200000.0,105000000.0,22900000.0,,,,53900000.0,23800000.0,57500000.0,27100000.0,1400000.0,166600000.0,105000000.0,65900000.0,141600000.0,-22500000.0,,,,,,,,,,,,,,,,,,,,,,
1991-03-31,,-10900000.0,,,-1200000.0,,,,,,,,23400000.0,0.0175,,43300000.0,,,,,59700000.0,59700000.0,,,,,,241000000.0,,-41200000.0,891428571.0,,14200000.0,,104900000.0,,27400000.0,,,25100000.0,,,,179400000.0,99600000.0,,,-2000000.0,,,98200000.0,-20800000.0,,,,,,,,,45900000.0,,201000000.0,23700000.0,,140000000.0,,1800000.0,,,5900000.0,,891428571.0,100900000.0,6500000.0,,,,24100000.0,125800000.0,,,,,8100000.0,,,,,,,-12900000.0,,206100000.0,,112000000.0,,,,,,,,6600000.0,,3900000.0,,,,,0.0175,,407100000.0,15600000.0,,,15600000.0,3300000.0,,,,7400000.0,,,,,40000000.0,,,,,,,25500000.0,,,,,,,,,,,300000.0,,11500000.0,-1400000.0,,,,,67400000.0,,,-3200000.0,,,,15600000.0,,,,,,,,,,,165500000.0,157600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-30,,5100000.0,,,-4400000.0,,,,,,,,26600000.0,0.0175,,47300000.0,,,,,44100000.0,44100000.0,,,,,,262100000.0,,,1045714286.0,,17700000.0,,123100000.0,,31500000.0,,,25100000.0,,,,186700000.0,3800000.0,,,-2200000.0,,,2300000.0,-20800000.0,,,,,,,,,45900000.0,,199500000.0,27700000.0,,144800000.0,,1800000.0,,,30000000.0,,1045714286.0,25800000.0,7000000.0,,,,28100000.0,127100000.0,,,,,9400000.0,,,,,,,8200000.0,,232800000.0,,111300000.0,,,,,,,,5800000.0,,27800000.0,,,,,0.0175,,432300000.0,18300000.0,,,18300000.0,3400000.0,,,,7300000.0,,,,,43900000.0,,,,,,,24700000.0,,,,,,,,,,,300000.0,,11600000.0,-600000.0,,,,,75400000.0,,,-6600000.0,,,,18300000.0,,,,,,,,,,,169500000.0,181100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-30,,-4400000.0,,,13900000.0,,,,,,,,56700000.0,0.02,,50900000.0,,,,,58900000.0,58900000.0,,,,,,283000000.0,,,985000000.0,,23000000.0,,132100000.0,,33700000.0,,,26800000.0,,,,220800000.0,1100000.0,,,-3500000.0,,,300000.0,-20800000.0,,,,,,,,,47600000.0,,231100000.0,29900000.0,,207100000.0,,54400000.0,,,33000000.0,,985000000.0,43600000.0,6900000.0,,,,30300000.0,184100000.0,,,,,10200000.0,,,,,,,9700000.0,,284000000.0,,139600000.0,,,,,,,,5000000.0,,29500000.0,,,,,0.02,,515100000.0,19700000.0,,,19700000.0,3400000.0,,,,7700000.0,,,,,47500000.0,,,,,,,24300000.0,,,,,,,,,,,300000.0,,11600000.0,-800000.0,,,,,81200000.0,,,10400000.0,,,,19700000.0,,,,0.0,,,,,,,231400000.0,200500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-31,84100000.0,-6100000.0,214100000.0,74800000.0,-1500000.0,,62100000.0,,1200000.0,-5300000.0,8900000.0,53900000.0,58200000.0,,,56700000.0,,,,,138000000.0,138000000.0,,-15100000.0,184000000.0,273000000.0,,318700000.0,,,,98500000.0,20400000.0,,117800000.0,,36900000.0,,-1000000.0,32500000.0,0.075,,,260200000.0,1200000.0,,29000000.0,-7400000.0,74800000.0,,-2300000.0,-29600000.0,,,,533700000.0,,,,313400000.0,62100000.0,,301000000.0,32200000.0,198300000.0,234500000.0,800000.0,75700000.0,0.075,,58000000.0,-29600000.0,,-86200000.0,8600000.0,,36600000.0,-16300000.0,32700000.0,214100000.0,,7600000.0,,254400000.0,11000000.0,,,,,,,31600000.0,,273000000.0,75700000.0,170800000.0,,,6800000.0,,,-900000.0,113500000.0,3400000.0,,50600000.0,,74800000.0,111800000.0,105700000.0,,,574000000.0,21200000.0,-141300000.0,115100000.0,21200000.0,4200000.0,847100000.0,117800000.0,-269700000.0,8900000.0,,20400000.0,318700000.0,3400000.0,52500000.0,,997333333.0,,,38700000.0,574000000.0,19900000.0,,234500000.0,,,,,14300000.0,,138000000.0,,300000.0,997333333.0,7600000.0,1800000.0,,,136700000.0,,89400000.0,,-800000.0,-141900000.0,,,,21200000.0,182300000.0,32500000.0,,0.0,,138000000.0,58200000.0,126900000.0,19900000.0,5200000.0,254400000.0,182300000.0,129400000.0,301000000.0,,,,,,,,,,,,,,,,,,,,,,,
1992-03-31,,500000.0,,,-60000000.0,,,,,,,,117900000.0,0.025,,67400000.0,,46600000.0,,,102600000.0,102600000.0,,,,,,539400000.0,,138000000.0,1000000000.0,,27100000.0,,144200000.0,-3500000.0,45200000.0,,,37200000.0,,,,335300000.0,196200000.0,,,-4200000.0,,,192600000.0,-29600000.0,,,,,,,,,66800000.0,,297600000.0,38500000.0,,248400000.0,,99700000.0,,,2300000.0,,1000000000.0,-35500000.0,12500000.0,,,,39000000.0,221300000.0,,,,,13500000.0,,,,,,,-29000000.0,,506700000.0,,228900000.0,,,,,,,,,,-1900000.0,,,,,0.025,,804300000.0,25000000.0,,,25000000.0,6200000.0,,,,9700000.0,,,,,61200000.0,,,,,,,15500000.0,,,,-212800000.0,,,,,,,400000.0,,5800000.0,-100000.0,,,,,106400000.0,,300000.0,-230400000.0,,,,25000000.0,,,,,,,,,,,263900000.0,351600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-30,,-5200000.0,,,-2700000.0,,,,,,,,115900000.0,0.025,,72300000.0,,170700000.0,,,30100000.0,30100000.0,,,,,,569300000.0,,,1104000000.0,,209600000.0,,98200000.0,-4400000.0,49400000.0,,,39600000.0,,,,351000000.0,1500000.0,,,-6100000.0,,,-3900000.0,-29600000.0,,,,,,,,,69200000.0,,184300000.0,42500000.0,,240500000.0,,127300000.0,,,22000000.0,,1104000000.0,-72400000.0,13000000.0,,,,42900000.0,30900000.0,,,,,14900000.0,,,,,,,-12100000.0,,636800000.0,,235800000.0,,,,,,,,,,15900000.0,,,,,0.025,,821100000.0,27600000.0,,,27600000.0,6500000.0,,,,5200000.0,,,,,65800000.0,,,,,,,10200000.0,,,,-252400000.0,,,,,,,200000.0,,5000000.0,0.0,,,,,115200000.0,,-1900000.0,-90500000.0,,,,27600000.0,,,,,,,,,,,250700000.0,481300000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1992-09-30,,-1400000.0,,,-7000000.0,,,,,,,,118000000.0,0.0275,,75700000.0,,175300000.0,,,62800000.0,62800000.0,,,,,,608600000.0,,,1069090909.0,,28500000.0,,100800000.0,-1600000.0,52300000.0,,,41200000.0,,,,367100000.0,2900000.0,,,-4400000.0,,,1300000.0,-29600000.0,,,,,,,,,70800000.0,,222500000.0,45300000.0,,275400000.0,,156800000.0,,,78100000.0,,1069090909.0,32600000.0,16400000.0,,,,45600000.0,246900000.0,,,,,15900000.0,,,,,,,38900000.0,,671300000.0,,245800000.0,,,,,,,,,,73700000.0,,,,,0.0275,,893800000.0,29400000.0,,,29400000.0,6600000.0,,,,3600000.0,,,,,69000000.0,,,,,,,8600000.0,,,,-210700000.0,,,,,,,200000.0,,5000000.0,0.0,,,,,121300000.0,,3500000.0,-46800000.0,,,,29400000.0,,,,0.0,,,,,,,284000000.0,512100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1992-12-31,-9400000.0,-14200000.0,290900000.0,114200000.0,-11500000.0,,92600000.0,,900000.0,-10500000.0,2600000.0,138000000.0,129000000.0,,,89600000.0,,231300000.0,,,128700000.0,128700000.0,,-22400000.0,273800000.0,673800000.0,,655600000.0,,,,193700000.0,42200000.0,,120000000.0,-1000000.0,61900000.0,,300000.0,44400000.0,0.105,,,388400000.0,4300000.0,,62800000.0,-7700000.0,114200000.0,,3700000.0,-48200000.0,,,,959200000.0,,,,482600000.0,92600000.0,,319800000.0,49700000.0,304900000.0,333100000.0,3500000.0,188900000.0,0.105,,86600000.0,-48200000.0,,65900000.0,20900000.0,,39600000.0,-20300000.0,50100000.0,290900000.0,,500000.0,,336600000.0,17500000.0,,,,,,,41800000.0,,673800000.0,188900000.0,248700000.0,,,-81200000.0,,,-1000000.0,176000000.0,400000.0,,78900000.0,,114200000.0,166600000.0,204900000.0,,,993600000.0,32200000.0,-392000000.0,177700000.0,32200000.0,11800000.0,1441800000.0,120000000.0,-912300000.0,2600000.0,,42200000.0,655600000.0,400000.0,77800000.0,,1087619048.0,,,61800000.0,993600000.0,3500000.0,,333100000.0,,-236400000.0,,,31100000.0,,128700000.0,,100000.0,1087619048.0,500000.0,400000.0,,,623900000.0,,139700000.0,,7000000.0,-24300000.0,,,,32200000.0,500400000.0,44400000.0,,0.0,,128700000.0,129000000.0,189000000.0,3500000.0,8900000.0,336600000.0,500400000.0,208800000.0,319800000.0,,,,,,,,,,,,,,,,,,,,,,,
1993-03-31,,-9200000.0,,,-155600000.0,,,,,,,,204500000.0,0.035,,92700000.0,,68000000.0,,,69600000.0,69600000.0,,,,,,692800000.0,,128700000.0,1088571429.0,,46500000.0,,119400000.0,-2700000.0,70400000.0,,,58300000.0,,,,474600000.0,200000.0,,,-6800000.0,,,-2300000.0,-48200000.0,,,,,,,,,106500000.0,,280000000.0,59700000.0,,409500000.0,,225000000.0,,,37500000.0,,1088571429.0,-59100000.0,20900000.0,,,,60100000.0,363000000.0,,,,,21600000.0,,,,,,,-11200000.0,,846300000.0,,321800000.0,,,,,,,,,,30700000.0,,,,,0.035,,1126300000.0,38100000.0,,,38100000.0,10300000.0,,,,13400000.0,,,,,82400000.0,,,,,,,22400000.0,,,,,,,,,,,200000.0,,9000000.0,200000.0,,,,,152800000.0,,-23300000.0,-94400000.0,,,,38100000.0,,,,,,,,,,,431900000.0,583500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1993-06-30,,-4000000.0,,,61200000.0,,,,,,,,204600000.0,0.0375,,96100000.0,,287400000.0,,,47700000.0,47700000.0,,,,,,738400000.0,,,1101333333.0,,47600000.0,,80300000.0,-2500000.0,73600000.0,,,63300000.0,,,,513700000.0,3100000.0,,,-10900000.0,,,-1500000.0,-48200000.0,,,,,,,,,111500000.0,,223000000.0,64600000.0,,393800000.0,,266300000.0,,,34300000.0,,1101333333.0,-21800000.0,17400000.0,,,,64900000.0,346200000.0,,,,,23300000.0,,,,,,,-15800000.0,,932600000.0,,352700000.0,,,,,,,,,,23400000.0,,,,,0.0375,,1155600000.0,41300000.0,,,41300000.0,8700000.0,,,,12000000.0,,,,,87400000.0,,,,,,,21700000.0,,,,,,,,,,,300000.0,,9700000.0,0.0,,,,,161000000.0,,16400000.0,-54500000.0,,,,41300000.0,,,,,,,,,,,415500000.0,664700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1993-09-30,,-21200000.0,,,14900000.0,,,,,,,,206900000.0,0.04,,119900000.0,,240000000.0,,,59500000.0,59500000.0,,,,,,868200000.0,,,1255000000.0,,48800000.0,,86100000.0,-4300000.0,81500000.0,,,77800000.0,,,,634900000.0,2800000.0,,,-16200000.0,,,-2000000.0,-48200000.0,,,,,,,,,126000000.0,,281900000.0,78100000.0,,454500000.0,,518500000.0,,,66700000.0,,1255000000.0,-28300000.0,35200000.0,,,,64000000.0,405700000.0,,,,,27900000.0,,,,,,,4500000.0,,1062900000.0,,451000000.0,,,,,,,,,,50500000.0,,,,,0.04,,1344800000.0,50200000.0,,,50200000.0,17500000.0,,,,11300000.0,,,,,102400000.0,,,,,,,20300000.0,,,,-331700000.0,,,,14400000.0,,,200000.0,,9000000.0,-500000.0,,,,,183900000.0,,2400000.0,-93000000.0,,,,50200000.0,,,,,,,,,,,474800000.0,778200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-31,-22300000.0,-5900000.0,458400000.0,194600000.0,-1200000.0,,169800000.0,,1100000.0,-10500000.0,9600000.0,168700000.0,201000000.0,,,128500000.0,100000.0,181000000.0,,,146400000.0,146400000.0,,-55300000.0,408500000.0,1062900000.0,,958900000.0,,,,6200000.0,54400000.0,,142000000.0,-1000000.0,143400000.0,,200000.0,91200000.0,0.155,,,713000000.0,12500000.0,,101200000.0,-21400000.0,194600000.0,,12000000.0,-78600000.0,,,,1762600000.0,,,,764700000.0,169800000.0,,431100000.0,87000000.0,458800000.0,512800000.0,-7300000.0,404700000.0,0.155,,140300000.0,-78600000.0,,86900000.0,27700000.0,,55600000.0,-40300000.0,129600000.0,458400000.0,,10000000.0,,533100000.0,31400000.0,,,,,,,78100000.0,,1062900000.0,404700000.0,454900000.0,,,-80700000.0,,,-2100000.0,304400000.0,700000.0,,118900000.0,,194600000.0,223500000.0,18600000.0,,,1494000000.0,55600000.0,-307300000.0,305900000.0,55600000.0,13800000.0,2527300000.0,142000000.0,-947700000.0,9600000.0,,54400000.0,958900000.0,700000.0,114700000.0,,1255483871.0,,,109800000.0,1494000000.0,20300000.0,,512800000.0,,-223800000.0,,,50300000.0,-42300000.0,146400000.0,,400000.0,1255483871.0,10000000.0,500000.0,,,776400000.0,,258100000.0,,7700000.0,-65400000.0,,,,55600000.0,770700000.0,91200000.0,,,,146400000.0,201000000.0,278800000.0,20300000.0,3200000.0,533100000.0,770700000.0,356200000.0,431100000.0,,,,,,,,,,,,,,,,,,,,,,,
1994-03-31,,2300000.0,,,-20600000.0,,,,,,,,227800000.0,0.0525,,133700000.0,,163700000.0,,,129800000.0,129800000.0,,,,,,1015000000.0,,146400000.0,1224761905.0,,60000000.0,,136500000.0,-3900000.0,104000000.0,,,99200000.0,,,,697500000.0,4400000.0,,,-13500000.0,,,400000.0,-78600000.0,,,,,,,,,177800000.0,,412000000.0,103800000.0,,530700000.0,,464300000.0,,,97200000.0,,1224761905.0,-16600000.0,31900000.0,,,,88100000.0,470700000.0,,,,,39500000.0,,,,,,,16800000.0,,1155900000.0,,475700000.0,,,,,,,,700000.0,,83700000.0,,,,,0.0525,,1567900000.0,64300000.0,,,64300000.0,15900000.0,,,,9400000.0,,,,,117800000.0,,,,,,,20100000.0,,,,-243800000.0,,,,15900000.0,,,100000.0,,10000000.0,-100000.0,,,,,221800000.0,,-1900000.0,-114200000.0,,,,64300000.0,,,,,,,,,,,550800000.0,828900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-30,,-30800000.0,,,2284800000.0,,,,,,,,279000000.0,1.02,,164500000.0,,170200000.0,,,2253400000.0,2253400000.0,,,,,,2597900000.0,,,1401764706.0,,102700000.0,,159100000.0,-29400000.0,139000000.0,,,140800000.0,,,,939500000.0,20100000.0,,,-21600000.0,,,-13900000.0,-78600000.0,,,,,,,,,219400000.0,,2585200000.0,85700000.0,,1436300000.0,,1919800000.0,,,-36200000.0,,1401764706.0,2041800000.0,37400000.0,,,,122600000.0,1333600000.0,,,,,33000000.0,,,,,,,-115900000.0,,1481200000.0,,652400000.0,,,,,,,,,,-57800000.0,,,,,1.02,,4066400000.0,1429800000.0,,,52700000.0,16400000.0,,,,17600000.0,,,,,148200000.0,,,,,,,27200000.0,,,,-341600000.0,,,,-35900000.0,,,600000.0,,9600000.0,0.0,,,,,287100000.0,,-23800000.0,2091800000.0,,,,1429800000.0,,,,,,,,,,,1463500000.0,1061400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-30,,11800000.0,,,-674800000.0,,,,,,,,276100000.0,0.0575,,149800000.0,,242200000.0,,,1662500000.0,1662500000.0,,,,,,2701800000.0,,,1405217391.0,,74300000.0,,242200000.0,100000.0,147600000.0,,,143400000.0,,,,956800000.0,14000000.0,,,-14000000.0,,,14200000.0,-78600000.0,,,,,,,,,222000000.0,,2062600000.0,130600000.0,,798100000.0,,200800000.0,,,148400000.0,,1405217391.0,-590900000.0,33800000.0,,,,131300000.0,723800000.0,,,,,49800000.0,,,,,,,50000000.0,,1466500000.0,,675700000.0,,,,,,,,,,134400000.0,,,,,0.0575,,3529100000.0,80800000.0,,,80800000.0,16200000.0,,,,14300000.0,,,,,133500000.0,,,,,,,24000000.0,,,,-306900000.0,,,,0.0,,,400000.0,,9700000.0,14200000.0,,,,,281100000.0,,-11700000.0,-753500000.0,,,,80800000.0,,,,0.0,,,,,,,822100000.0,1047000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-31,1290789000.0,-7800000.0,70718000.0,1665214000.0,-129207000.0,,273397000.0,,2163000.0,-18547000.0,0.0,228260000.0,303613000.0,,-43765000.0,110288000.0,-71880000.0,388713000.0,,,1519049000.0,1654336000.0,,-79609000.0,555649000.0,1581264000.0,,2795456000.0,1728000.0,,,25436000.0,66938000.0,,86510000.0,14653000.0,188666000.0,,-18547000.0,162597000.0,1.1875,,,968982000.0,10109000.0,,1325672000.0,-30509000.0,288139000.0,,24736000.0,-110800000.0,,1728000.0,-51442000.0,2643107000.0,,,,1125775000.0,273397000.0,,1908215000.0,138144000.0,583788000.0,664302000.0,,2085056000.0,1.1875,,116857000.0,-110800000.0,,-143511000.0,1222572000.0,,25506000.0,-24500000.0,173087000.0,70718000.0,,,,688577000.0,51922000.0,,,,,,,74606000.0,167369000.0,1581264000.0,2085056000.0,685607000.0,83087000.0,,1460193000.0,135287000.0,,-4626000.0,467944000.0,24275000.0,,86348000.0,167369000.0,1665214000.0,246648000.0,48609000.0,,,3489479000.0,84214000.0,939096000.0,541987000.0,84239000.0,15579000.0,3768882000.0,86510000.0,-1354859000.0,0.0,,66938000.0,2795456000.0,24275000.0,130649000.0,,1402217295.0,,,177822000.0,3489479000.0,24275000.0,1519049000.0,664302000.0,83087000.0,-462559000.0,,,64079000.0,-35980000.0,1519049000.0,,563000.0,1401672000.0,,24762000.0,,1115054000.0,964813000.0,1115054000.0,283375000.0,,-7000000.0,-285004000.0,,,,84214000.0,0.0,162597000.0,-43765000.0,-26000.0,135287000.0,1654336000.0,303613000.0,326257000.0,24275000.0,-44400000.0,688577000.0,0.0,606066000.0,1908215000.0,,,,,,,,,,,,,,,,,,,,,,,
1995-03-31,,-10590000.0,,,-2557000.0,,,,,,,,809618000.0,0.06375,,-960744000.0,,415067000.0,,,0.0,1839509000.0,,,,,,2903719000.0,1731000.0,1519049000.0,1411224000.0,,,,,,2084244000.0,,,180712000.0,,,,1103835000.0,4342000.0,,,-25574000.0,,,4540000.0,,,,,,,,,,180712000.0,,,142310000.0,,,,2169297000.0,,,105935000.0,,1411224000.0,-924735000.0,2656000.0,,,,2064579000.0,,,,,,52878000.0,,,,,,-546054000.0,-5818000.0,,,,,,,,1839509000.0,,,,25142000.0,,80361000.0,,,,,0.06375,,3700831000.0,89432000.0,,,89432000.0,19665000.0,,,,,,,,,,,,,,,,,,,,-876092000.0,,,,,,,180000.0,,,,,,,,,,7681000.0,-1035210000.0,594314000.0,,,89432000.0,,,,,,,,,,,791266000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-30,,-9244000.0,,,-6033000.0,,,,,,,,807947000.0,0.06375,,-1014064000.0,,1039492000.0,,,0.0,1815247000.0,,,,,,3025404000.0,1735000.0,594314000.0,1410432000.0,,,,,,2192393000.0,,,187591000.0,,,,1157945000.0,6897000.0,,,-18774000.0,,,-3087000.0,,,,,,,,,,187591000.0,,,142975000.0,,,,2259175000.0,,,40831000.0,,1410432000.0,77944000.0,58032000.0,,,,2172009000.0,,,,,,53096000.0,,,,,,0.0,-127464000.0,,,,,,,,1815247000.0,,,,20545000.0,,22057000.0,,,,,0.06375,,3755986000.0,89879000.0,,,89879000.0,20384000.0,,,,,,,,,,,,,,,,,,,,-974485000.0,,,,,,,378000.0,,,,,,,,,,-54488000.0,40200000.0,672258000.0,,,89879000.0,,,,,,,,,,,724208000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
