date,annualGoodwill,annualTotalAssets,quarterlyTotalAssets,annualRetainedEarnings,trailingPretaxIncome,annualNetIncome,quarterlyGoodwill,quarterlyLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,quarterlyFreeCashFlow,quarterlyChangeInCashSupplementalAsReported,annualAccountsReceivable,annualPretaxIncome,quarterlyCostOfRevenue,annualCashDividendsPaid,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentAssets,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,annualInvestingCashFlow,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyBasicEPS,quarterlyNetIncome,annualAccountsPayable,trailingInvestingCashFlow,quarterlyBasicAverageShares,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlySellingGeneralAndAdministration,annualDepreciationAndAmortization,trailingTotalRevenue,annualLongTermDebt,annualOperatingIncome,trailingStockBasedCompensation,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualEndCashPosition,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,annualDilutedEPS,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,trailingChangeInAccountPayable,quarterlyInterestExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingOtherIncomeExpense,trailingOperatingCashFlow,quarterlyNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyChangeInAccountPayable,annualSaleOfInvestment,annualCommonStockIssuance,trailingOperatingIncome,quarterlyOtherIntangibleAssets,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDilutedAverageShares,annualRepurchaseOfCapitalStock,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,annualBasicEPS,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,quarterlyDilutedEPS,annualOtherNonCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualBeginningCashPosition,quarterlyChangeInInventory,annualInterestExpense,quarterlyChangesInAccountReceivables,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualCapitalExpenditure,trailingRepaymentOfDebt,trailingGrossProfit,quarterlyCapitalStock,trailingDeferredIncomeTax,quarterlyCashAndCashEquivalents,annualRepaymentOfDebt,annualTotalNonCurrentAssets,trailingCapitalExpenditure,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualDilutedAverageShares,quarterlyRepaymentOfDebt,annualInventory,trailingTaxProvision,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyNetPPE,quarterlyEbitda,quarterlyTaxProvision,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualTotalRevenue,trailingDepreciationAndAmortization,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualCapitalStock,annualCurrentDebt,annualBasicAverageShares,annualNetOtherFinancingCharges,annualStockBasedCompensation,annualFreeCashFlow,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,trailingOperatingExpense,trailingSellingGeneralAndAdministration,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingExpense,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,trailingPurchaseOfBusiness,trailingBeginningCashPosition,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingCostOfRevenue,quarterlyCurrentAssets,trailingCashDividendsPaid,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,quarterlyPurchaseOfBusiness,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,trailingInterestExpense,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
2009-03-31,,,6570000000.0,,,,615000000.0,3512000000.0,1377000000.0,,154000000.0,73000000.0,,,1610000000.0,,,,5505000000.0,117000000.0,,,,32000000.0,219000000.0,0.47,218000000.0,,,466000000.0,,,275000000.0,,,,,,4889000000.0,,,,,,124000000.0,-4000000.0,,,,,,289000000.0,130000000.0,,57000000.0,,,,,12000000.0,-87000000.0,252000000.0,-75000000.0,,,,332000000.0,218000000.0,289000000.0,-128000000.0,,,,,479000000.0,,,,558000000.0,6394000000.0,,,,,,,,-2000000.0,100000000.0,,,,,0.46,,,,,19000000.0,,-7000000.0,607000000.0,,,-416000000.0,1267000000.0,,216000000.0,,,,0.0,,289000000.0,,,,168000000.0,,,,-45000000.0,,,,,3670000000.0,472000000.0,79000000.0,-3211000000.0,7000000.0,,,,,,,,,,,,,,521000000.0,298000000.0,,0.0,,,,,-99000000.0,,,53000000.0,,,-143000000.0,355000000.0,0.0,297000000.0,,2217000000.0,,,,1505000000.0,,6881000000.0,108000000.0,,1065000000.0,,-5000000.0,-65000000.0,,,-20000000.0,,,,,,,,,,,,,,,,,,
2009-06-30,,,6924000000.0,,,,760000000.0,3516000000.0,1299000000.0,,-1000000.0,-5000000.0,,,1828000000.0,,,,5853000000.0,129000000.0,,,,23000000.0,306000000.0,0.65,303000000.0,,,470000000.0,,,306000000.0,,,,,,4815000000.0,,,,,,134000000.0,-22000000.0,,,,,,284000000.0,122000000.0,,47000000.0,,,,,36000000.0,-88000000.0,232000000.0,-65000000.0,,,,341000000.0,303000000.0,284000000.0,-228000000.0,,,,,480952381.0,,,,582000000.0,6367000000.0,,,,,,,,-5000000.0,90000000.0,,,,,0.63,,,,,-4000000.0,,-12000000.0,648000000.0,,,-340000000.0,1343000000.0,,289000000.0,,,,0.0,,284000000.0,,,,476000000.0,,,,-99000000.0,,,,,3807000000.0,527000000.0,45000000.0,-3286000000.0,-73000000.0,,,,,,,,,,,,,,646000000.0,351000000.0,,0.0,,,,,17000000.0,,,20000000.0,,,-199000000.0,416000000.0,0.0,198000000.0,,2476000000.0,,,,1552000000.0,,7093000000.0,87000000.0,,1071000000.0,,-24000000.0,-82000000.0,,,-2000000.0,,,,,,,,,,,,,,,,,,
2009-09-30,,,7121000000.0,,,,686000000.0,3258000000.0,1340000000.0,,477000000.0,140000000.0,,,2036000000.0,,,,5915000000.0,139000000.0,,,,98000000.0,340000000.0,0.71,334000000.0,,,472000000.0,,,276000000.0,,,,,,4598000000.0,,,,,,116000000.0,-5000000.0,,-19000000.0,,,,424000000.0,119000000.0,,46000000.0,,,,,-8000000.0,-88000000.0,267000000.0,142000000.0,,,,447000000.0,334000000.0,424000000.0,-149000000.0,,,,,485000000.0,,,,549000000.0,6132000000.0,,,,,,,,-1000000.0,84000000.0,,,,,0.69,,,,,19000000.0,,20000000.0,742000000.0,,,-279000000.0,1388000000.0,,284000000.0,,,,0.0,,424000000.0,,,,902000000.0,,,,-667000000.0,,,,,3844000000.0,613000000.0,88000000.0,-3369000000.0,9000000.0,,,,,,,,,,,,,,979000000.0,428000000.0,,0.0,,,,,-357000000.0,,,-20000000.0,,0.0,-163000000.0,475000000.0,0.0,640000000.0,,2778000000.0,,,,1534000000.0,,7213000000.0,27000000.0,,1206000000.0,,88000000.0,124000000.0,,,-2000000.0,,,,,,,,,,,,,,,,,,
2009-12-31,640000000.0,7148000000.0,7148000000.0,996000000.0,,1071000000.0,640000000.0,3207000000.0,1174000000.0,-115000000.0,-23000000.0,-71000000.0,,1396000000.0,2533000000.0,-362000000.0,,342000000.0,5940000000.0,195000000.0,82000000.0,-727000000.0,,144000000.0,218000000.0,,216000000.0,499000000.0,,,82000000.0,99000000.0,512000000.0,580000000.0,,3207000000.0,1590000000.0,,4381000000.0,1025000000.0,353000000.0,,,313000000.0,122000000.0,0.0,1653000000.0,-40000000.0,2.22,342000000.0,,353000000.0,59000000.0,,63000000.0,4381000000.0,,,,-1000000.0,-99000000.0,488000000.0,,,,,462000000.0,216000000.0,353000000.0,-222000000.0,144000000.0,,353000000.0,462000000.0,,0.0,3899000000.0,-224000000.0,544000000.0,6034000000.0,2188000000.0,2.28,544000000.0,1404000000.0,353000000.0,-19000000.0,1208000000.0,-11000000.0,99000000.0,,137000000.0,7247000000.0,,,1174000000.0,1071000000.0,,216000000.0,-7000000.0,212000000.0,,832000000.0,,1324000000.0,-224000000.0,499000000.0,0.0,424000000.0,-797000000.0,,,0.0,,353000000.0,-831000000.0,5940000000.0,,1025000000.0,473000000.0,,483000000.0,-20000000.0,122000000.0,,-542000000.0,27000000.0,3899000000.0,577000000.0,101000000.0,-3348000000.0,113000000.0,1083000000.0,8052000000.0,10836000000.0,,,-24000000.0,0.0,59000000.0,471000000.0,39000000.0,56000000.0,607000000.0,-3348000000.0,996000000.0,319000000.0,6034000000.0,0.0,72000000.0,,,2784000000.0,-103000000.0,1194000000.0,-134000000.0,174000000.0,,,-292000000.0,344000000.0,473000000.0,269000000.0,,3365000000.0,,,,1653000000.0,,7247000000.0,82000000.0,,1208000000.0,,13000000.0,-111000000.0,,,0.0,,,,,,,,,,,,,,,,,,
2010-03-31,,,7141000000.0,,,,623000000.0,3219000000.0,1209000000.0,,229000000.0,91000000.0,,,1679000000.0,,,,5737000000.0,119000000.0,,,,124000000.0,245000000.0,0.51,241000000.0,,,474000000.0,,,245000000.0,,,,,,4428000000.0,,,,,,113000000.0,-4000000.0,,,,,,444000000.0,152000000.0,,44000000.0,,,,,7000000.0,-99000000.0,298000000.0,-8000000.0,,,,453000000.0,241000000.0,444000000.0,-116000000.0,,,,,485000000.0,,,,539000000.0,6024000000.0,,,,,,,,-4000000.0,0.0,,,,,0.5,,,,,5000000.0,,-7000000.0,666000000.0,,,-249000000.0,1363000000.0,,353000000.0,,,,0.0,,444000000.0,,,,1043000000.0,,,,-6000000.0,,,,,3766000000.0,486000000.0,78000000.0,-3361000000.0,3000000.0,,,,,,,,,,,,,,1138000000.0,323000000.0,,-132000000.0,,,,,-190000000.0,,,-2000000.0,,,-163000000.0,368000000.0,0.0,392000000.0,,2345000000.0,,,,1596000000.0,,7127000000.0,81000000.0,,1404000000.0,,-74000000.0,53000000.0,,,0.0,,,,,,,,,,,,,,,,,,
2010-06-30,,,7145000000.0,,,,613000000.0,2518000000.0,1188000000.0,,277000000.0,86000000.0,,,1878000000.0,,,,5681000000.0,137000000.0,,,,132000000.0,289000000.0,0.61,286000000.0,,,473000000.0,,,283000000.0,,,,,,3706000000.0,,,,,,138000000.0,-12000000.0,,,,,,530000000.0,806000000.0,,42000000.0,,,,,-3000000.0,-98000000.0,263000000.0,37000000.0,,,,444000000.0,286000000.0,530000000.0,-123000000.0,,,,,485000000.0,,,,529000000.0,5919000000.0,,,,,,,,-2000000.0,0.0,,,,,0.59,,,,,-24000000.0,,35000000.0,696000000.0,,,-263000000.0,1338000000.0,,444000000.0,,,,0.0,,530000000.0,,,,1149000000.0,,,,-10000000.0,,,,,3694000000.0,558000000.0,90000000.0,-3387000000.0,2000000.0,,,,,,,,,,,,,,1325000000.0,379000000.0,,-115000000.0,,,,,-222000000.0,,,0.0,,,-164000000.0,433000000.0,0.0,441000000.0,,2574000000.0,,,,2213000000.0,,7081000000.0,69000000.0,,1464000000.0,,-4000000.0,29000000.0,,,-2000000.0,,,,,,,,,,,,,,,,,,
2010-09-30,,,8088000000.0,,,,700000000.0,2905000000.0,1239000000.0,,501000000.0,744000000.0,,,2017000000.0,,,,5913000000.0,127000000.0,,,,145000000.0,367000000.0,0.76,357000000.0,,,473000000.0,,,314000000.0,,,,,,4144000000.0,,,,,,149000000.0,-5000000.0,,-62000000.0,,,,1274000000.0,724000000.0,,44000000.0,,,,,12000000.0,-98000000.0,301000000.0,,,,,440000000.0,357000000.0,1274000000.0,-196000000.0,,,,,484000000.0,,,,529000000.0,6445000000.0,,,,,,,,-4000000.0,109000000.0,,,,,0.74,,,,,-11000000.0,,,845000000.0,,,-237000000.0,1374000000.0,,530000000.0,,,,0.0,,1274000000.0,,,,1556000000.0,,,,-4000000.0,,,,,3770000000.0,677000000.0,139000000.0,-3460000000.0,32000000.0,,,,,,,,,,,,,,1681000000.0,506000000.0,,-36000000.0,,,,,261000000.0,,,14000000.0,,,-163000000.0,544000000.0,109000000.0,664000000.0,,2862000000.0,,,,2301000000.0,,7230000000.0,94000000.0,,2175000000.0,,-52000000.0,220000000.0,,,,,,,,,,,,,,,,,,,,,
2010-12-31,659000000.0,8316000000.0,8316000000.0,1717000000.0,,1158000000.0,659000000.0,2915000000.0,1284000000.0,-62000000.0,165000000.0,152000000.0,,1594000000.0,2703000000.0,-412000000.0,,,6003000000.0,206000000.0,61000000.0,-579000000.0,,154000000.0,277000000.0,,274000000.0,1602000000.0,,,137000000.0,112000000.0,372000000.0,589000000.0,,2915000000.0,1836000000.0,,4199000000.0,1576000000.0,1426000000.0,,,416000000.0,189000000.0,0.0,2448000000.0,,2.38,,,1426000000.0,673000000.0,,62000000.0,4199000000.0,61000000.0,,,15000000.0,-117000000.0,352000000.0,,,,,475000000.0,274000000.0,1426000000.0,-144000000.0,154000000.0,,1426000000.0,475000000.0,,-371000000.0,3830000000.0,-227000000.0,519000000.0,6647000000.0,2378000000.0,2.44,519000000.0,1968000000.0,1426000000.0,-19000000.0,2313000000.0,-9000000.0,112000000.0,,1073000000.0,7103000000.0,,,1284000000.0,1158000000.0,,353000000.0,-38000000.0,195000000.0,,859000000.0,,1277000000.0,-227000000.0,1602000000.0,-67000000.0,1274000000.0,-796000000.0,,,0.0,,1426000000.0,-37000000.0,6003000000.0,,1576000000.0,112000000.0,,486000000.0,-17000000.0,189000000.0,,-337000000.0,-68000000.0,3830000000.0,654000000.0,109000000.0,-3273000000.0,10000000.0,1178000000.0,8230000000.0,11343000000.0,,,-62000000.0,0.0,673000000.0,474000000.0,31000000.0,47000000.0,1172000000.0,-3273000000.0,1717000000.0,386000000.0,6647000000.0,-88000000.0,-110000000.0,,,3113000000.0,-186000000.0,1277000000.0,146000000.0,13000000.0,,,-306000000.0,507000000.0,112000000.0,471000000.0,,3562000000.0,,,,2448000000.0,,7103000000.0,61000000.0,,2313000000.0,,20000000.0,-156000000.0,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,,8426000000.0,,,,669000000.0,2918000000.0,1361000000.0,,335000000.0,103000000.0,,,1691000000.0,,311000000.0,,5990000000.0,123000000.0,,,,135000000.0,267000000.0,0.56,264000000.0,,,473000000.0,,,285000000.0,,,,,,4279000000.0,,,,,,156000000.0,-67000000.0,,-1000000.0,,,,1529000000.0,787000000.0,,48000000.0,,,,,4000000.0,-118000000.0,266000000.0,-14000000.0,,,,408000000.0,264000000.0,1529000000.0,-156000000.0,,,,,486000000.0,,,,507000000.0,6567000000.0,,,,,,,,4000000.0,117000000.0,,,,,0.54,,,,,34000000.0,,11000000.0,734000000.0,,,-177000000.0,1396000000.0,,1426000000.0,,,,0.0,,1529000000.0,,,,1783000000.0,,,,-4000000.0,,,,,3852000000.0,529000000.0,91000000.0,-3371000000.0,13000000.0,,,,,,,,,,,,,,1960000000.0,358000000.0,,-152000000.0,,,,,-261000000.0,,,267000000.0,,,-173000000.0,468000000.0,0.0,508000000.0,,2425000000.0,,,,2288000000.0,,7223000000.0,105000000.0,,2436000000.0,,-60000000.0,125000000.0,,,-1000000.0,,,,,,,,,,,,,,,,,,
2011-06-30,,,8207000000.0,,,,672000000.0,3269000000.0,1339000000.0,,258000000.0,-574000000.0,,,2078000000.0,,331000000.0,,6366000000.0,146000000.0,,,,143000000.0,322000000.0,0.67,316000000.0,,,471000000.0,,,308000000.0,,,,,,4608000000.0,,,,,,173000000.0,-11000000.0,,,,,,955000000.0,19000000.0,,41000000.0,,,,,-5000000.0,-116000000.0,308000000.0,-57000000.0,,,,407000000.0,316000000.0,955000000.0,-423000000.0,,,,,484000000.0,,,,816000000.0,6319000000.0,,,,,,,,-310000000.0,122000000.0,,,,,0.65,,,,,-14000000.0,,-2000000.0,738000000.0,,,-102000000.0,1488000000.0,,1529000000.0,,,,0.0,,955000000.0,,,,1805000000.0,,,,-654000000.0,,,,,3907000000.0,571000000.0,62000000.0,-3408000000.0,13000000.0,,,,,,,,,,,,,,1907000000.0,384000000.0,,-167000000.0,,,,,-579000000.0,,,-234000000.0,,,-157000000.0,430000000.0,122000000.0,415000000.0,,2816000000.0,,,,1711000000.0,,7315000000.0,82000000.0,,1841000000.0,,12000000.0,-118000000.0,,,0.0,,,,,,,,,,,,,,,,,,
2011-09-30,,,8549000000.0,,,,672000000.0,2940000000.0,1259000000.0,,557000000.0,281000000.0,,,2401000000.0,,308000000.0,,6198000000.0,157000000.0,,,,158000000.0,389000000.0,0.82,383000000.0,,,469000000.0,,,310000000.0,,,,,,4199000000.0,,,,,,186000000.0,-75000000.0,,,,,,1236000000.0,287000000.0,,40000000.0,,,,,-349000000.0,-116000000.0,310000000.0,213000000.0,,,,286000000.0,383000000.0,1236000000.0,-161000000.0,,,,,481000000.0,,,,786000000.0,6466000000.0,,,,,,,,-14000000.0,106000000.0,,,,,0.8,,,,,-11000000.0,,-28000000.0,873000000.0,,,-89000000.0,1751000000.0,,955000000.0,,,,0.0,,1236000000.0,,,,1993000000.0,,,,-4000000.0,,,,,3872000000.0,653000000.0,67000000.0,-3383000000.0,14000000.0,,,,,,,,,,,,,,2082000000.0,456000000.0,,-243000000.0,,,,,-355000000.0,,,6000000.0,,,-223000000.0,563000000.0,106000000.0,780000000.0,,3274000000.0,,,,2267000000.0,,7255000000.0,123000000.0,,2351000000.0,,-24000000.0,151000000.0,,,0.0,,,,,,,,,,,,,,,,,,
2011-12-31,681000000.0,8834000000.0,8834000000.0,2052000000.0,,1319000000.0,681000000.0,2997000000.0,1471000000.0,,80000000.0,-38000000.0,286000000.0,1659000000.0,3085000000.0,-481000000.0,,,6513000000.0,202000000.0,142000000.0,-1006000000.0,,167000000.0,357000000.0,,356000000.0,1874000000.0,,,101000000.0,114000000.0,499000000.0,628000000.0,,2997000000.0,1969000000.0,,4468000000.0,1823000000.0,1198000000.0,,,324000000.0,273000000.0,-20000000.0,2450000000.0,,2.74,,,1198000000.0,320000000.0,,55000000.0,4468000000.0,144000000.0,,,23000000.0,-131000000.0,499000000.0,2000000.0,,,,299000000.0,356000000.0,1198000000.0,-266000000.0,167000000.0,,1198000000.0,299000000.0,,-752000000.0,4042000000.0,-247000000.0,775000000.0,6918000000.0,2471000000.0,2.81,775000000.0,2170000000.0,1198000000.0,-261000000.0,2321000000.0,59000000.0,114000000.0,,-228000000.0,7267000000.0,,,1471000000.0,1319000000.0,,1426000000.0,-84000000.0,184000000.0,,1026000000.0,,1372000000.0,-247000000.0,1874000000.0,-154000000.0,1236000000.0,-940000000.0,,,0.0,,1198000000.0,-666000000.0,6513000000.0,,1823000000.0,114000000.0,,481000000.0,-4000000.0,273000000.0,,-1413000000.0,-75000000.0,4042000000.0,718000000.0,104000000.0,-3225000000.0,19000000.0,1335000000.0,9285000000.0,12626000000.0,,,-81000000.0,0.0,320000000.0,469000000.0,23000000.0,59000000.0,1230000000.0,-3225000000.0,2052000000.0,461000000.0,6918000000.0,-190000000.0,-137000000.0,,,3341000000.0,-218000000.0,1372000000.0,114000000.0,62000000.0,,,-387000000.0,527000000.0,114000000.0,467000000.0,,4111000000.0,,,,2450000000.0,-39000000.0,7267000000.0,142000000.0,,2321000000.0,,-65000000.0,-44000000.0,,,-80000000.0,,,,,,,,,,,,,,,,,,
2012-03-31,,,9343000000.0,,,,962000000.0,3006000000.0,1667000000.0,,300000000.0,-99000000.0,,,1930000000.0,,364000000.0,,6918000000.0,138000000.0,,,,33000000.0,461000000.0,0.99,458000000.0,,,465000000.0,,,272000000.0,,,,,,4673000000.0,,,,,,291000000.0,104000000.0,,-79000000.0,,,,1099000000.0,319000000.0,,40000000.0,,,,,8000000.0,-131000000.0,272000000.0,-124000000.0,,,,811000000.0,458000000.0,1099000000.0,-402000000.0,,,,,478000000.0,,,,531000000.0,7064000000.0,,,,,,,,295000000.0,139000000.0,,,,,0.96,,,,,27000000.0,,29000000.0,813000000.0,,,-225000000.0,1752000000.0,,1198000000.0,,,,0.0,,1099000000.0,,,,2142000000.0,,,,-3000000.0,,,,,4041000000.0,786000000.0,147000000.0,-3233000000.0,11000000.0,,,,,,,,,,,,,,2362000000.0,608000000.0,,-78000000.0,,,,,-188000000.0,,,39000000.0,,,-184000000.0,541000000.0,139000000.0,484000000.0,,2743000000.0,,,,2391000000.0,,7274000000.0,181000000.0,,2425000000.0,,-4000000.0,-13000000.0,,,-540000000.0,,,,,,,,,,,,,,,,,,
2012-06-30,,,9177000000.0,,,,1010000000.0,2995000000.0,1597000000.0,,218000000.0,-115000000.0,,,2365000000.0,,343000000.0,,6946000000.0,141000000.0,,,,42000000.0,333000000.0,0.71,331000000.0,,,465000000.0,,,346000000.0,,,,,,4592000000.0,,,,,,305000000.0,16000000.0,,-3000000.0,,,,984000000.0,316000000.0,,42000000.0,,,,,-3000000.0,-131000000.0,346000000.0,6000000.0,,,,733000000.0,331000000.0,984000000.0,-194000000.0,,,,,477000000.0,,,,512000000.0,6905000000.0,,,,,,,,7000000.0,104000000.0,,,,,0.69,,,,,-13000000.0,,-13000000.0,803000000.0,,,-243000000.0,1770000000.0,,1099000000.0,,,,0.0,,984000000.0,,,,2135000000.0,,,,-12000000.0,,,,,4102000000.0,618000000.0,102000000.0,-3256000000.0,12000000.0,,,,,,,,,,,,,,2378000000.0,435000000.0,,-211000000.0,,,,,-351000000.0,,,30000000.0,,,-222000000.0,457000000.0,104000000.0,440000000.0,,3168000000.0,,,,2313000000.0,,7358000000.0,123000000.0,,2231000000.0,,-6000000.0,-14000000.0,,,-2000000.0,,,,,,,,,,,,,,,,,,
2012-09-30,,,8974000000.0,,,,1006000000.0,3003000000.0,1575000000.0,,622000000.0,-42000000.0,,,2575000000.0,,321000000.0,,6895000000.0,150000000.0,,,,58000000.0,478000000.0,1.02,471000000.0,,,460000000.0,,,332000000.0,,,,,,4578000000.0,,,,,,291000000.0,9000000.0,,,,,,942000000.0,18000000.0,,36000000.0,,,,,5000000.0,-131000000.0,332000000.0,146000000.0,,,,713000000.0,471000000.0,942000000.0,-151000000.0,,,,,472000000.0,,,,528000000.0,6635000000.0,,,,,,,,-16000000.0,113000000.0,,,,,1.0,,,,,13000000.0,,-9000000.0,994000000.0,,,-253000000.0,1828000000.0,,984000000.0,,,,0.0,,942000000.0,,,,2197000000.0,,,,-265000000.0,,,,,4119000000.0,825000000.0,161000000.0,-3219000000.0,12000000.0,,,,,,,,,,,,,,2450000000.0,639000000.0,,-399000000.0,,,,,-783000000.0,,,-3000000.0,,,-272000000.0,662000000.0,113000000.0,894000000.0,,3569000000.0,,,,2057000000.0,,7338000000.0,98000000.0,,2079000000.0,,96000000.0,161000000.0,,,0.0,,,,,,,,,,,,,,,,,,
2012-12-31,1034000000.0,9011000000.0,9011000000.0,2286000000.0,,1597000000.0,1034000000.0,2932000000.0,1579000000.0,,55000000.0,-166000000.0,301000000.0,2145000000.0,2982000000.0,-544000000.0,301000000.0,264000000.0,7102000000.0,216000000.0,97000000.0,-1005000000.0,,72000000.0,336000000.0,,337000000.0,684000000.0,,,105000000.0,136000000.0,560000000.0,645000000.0,,2932000000.0,2138000000.0,,4570000000.0,2154000000.0,776000000.0,,,537000000.0,313000000.0,27000000.0,2188000000.0,,3.38,264000000.0,,776000000.0,10000000.0,,51000000.0,4570000000.0,9000000.0,,,3000000.0,-151000000.0,693000000.0,-19000000.0,,,,690000000.0,337000000.0,776000000.0,-258000000.0,72000000.0,,776000000.0,690000000.0,,-965000000.0,4250000000.0,-132000000.0,575000000.0,6758000000.0,2959000000.0,3.46,575000000.0,2294000000.0,776000000.0,273000000.0,1909000000.0,-13000000.0,136000000.0,,-422000000.0,7389000000.0,,,1579000000.0,1597000000.0,,1198000000.0,-18000000.0,169000000.0,-25000000.0,1171000000.0,,1510000000.0,-132000000.0,684000000.0,156000000.0,942000000.0,-1099000000.0,,,0.0,,776000000.0,-282000000.0,7102000000.0,,2154000000.0,392000000.0,,473000000.0,-2000000.0,313000000.0,,-1716000000.0,9000000.0,4250000000.0,730000000.0,127000000.0,-3139000000.0,15000000.0,1608000000.0,9852000000.0,13633000000.0,,,-543000000.0,0.0,10000000.0,461000000.0,13000000.0,50000000.0,1195000000.0,-3139000000.0,2286000000.0,463000000.0,6758000000.0,-277000000.0,28000000.0,,,3781000000.0,-394000000.0,1643000000.0,112000000.0,39000000.0,,,-421000000.0,478000000.0,392000000.0,476000000.0,,4153000000.0,,,,2188000000.0,-18000000.0,7389000000.0,97000000.0,,1909000000.0,,-58000000.0,-22000000.0,,,-1000000.0,,,,,,,,,,,,,,,,,,
2013-03-31,,,8945000000.0,,,,1026000000.0,2924000000.0,1515000000.0,,164000000.0,-14000000.0,,,1766000000.0,,368000000.0,,7047000000.0,130000000.0,,,,31000000.0,336000000.0,0.74,337000000.0,,,455000000.0,,,273000000.0,,,,,,4498000000.0,,,,,,288000000.0,21000000.0,,0.0,,,,762000000.0,21000000.0,,33000000.0,,,,,-23000000.0,-151000000.0,303000000.0,-81000000.0,,,,693000000.0,337000000.0,762000000.0,-153000000.0,,,,,465000000.0,,,,571000000.0,6587000000.0,,,,,,,,3000000.0,120000000.0,,,,,0.72,,,,,26000000.0,,9000000.0,769000000.0,,,-120000000.0,1866000000.0,,776000000.0,,,,0.0,,762000000.0,,,,2293000000.0,,,,-1000000.0,,,,,4258000000.0,619000000.0,120000000.0,-3170000000.0,9000000.0,,,,,,,,,,,,,,2413000000.0,456000000.0,,-98000000.0,,,,,-259000000.0,,,4000000.0,,,-237000000.0,466000000.0,120000000.0,401000000.0,,2535000000.0,,,,2089000000.0,,7428000000.0,82000000.0,,1898000000.0,,-6000000.0,-36000000.0,,,0.0,,,,,,,,,,,,,,,,,,
