date,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyDilutedEPS,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,annualCurrentAccruedExpenses,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,trailingCostOfRevenue,annualDilutedAverageShares,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualCurrentAssets,trailingBeginningCashPosition,trailingChangesInAccountReceivables,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInterestExpense,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyRetainedEarnings,trailingOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyStockholdersEquity,annualTotalLiabilitiesNetMinorityInterest,annualFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,annualRetainedEarnings,quarterlyOperatingExpense,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualCurrentDeferredRevenue,annualLongTermDebt,annualCashDividendsPaid,quarterlySellingGeneralAndAdministration,annualBasicAverageShares,annualBeginningCashPosition,annualCostOfRevenue,annualTaxProvision,annualTotalAssets,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualCurrentDebt,trailingTaxProvision,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualOtherNonCashItems,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualTotalNonCurrentAssets,annualStockholdersEquity,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,annualPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,trailingPurchaseOfBusiness,quarterlyNetIncome,annualChangeInInventory,annualInvestingCashFlow,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyNetIncomeContinuousOperations,quarterlyInventory,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualCapitalStock,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,trailingPretaxIncome,trailingOperatingCashFlow,quarterlyTaxProvision,trailingCashDividendsPaid,trailingNetIncome,annualGoodwill,annualGrossProfit,quarterlyAccountsReceivable,annualCurrentLiabilities,annualNetPPE,quarterlyPretaxIncome,quarterlyCostOfRevenue,quarterlyNetPPE,quarterlyBasicEPS,trailingChangeInInventory,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualInventory,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,annualRepaymentOfDebt,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualChangeInCashSupplementalAsReported,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,annualTotalRevenue,annualNetOtherInvestingChanges,annualDilutedEPS,trailingGrossProfit,annualPretaxIncome,trailingTotalRevenue,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,trailingOtherIncomeExpense,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherIncomeExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyCurrentDebt,annualGrossPPE,annualAccountsPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingBasicEPS
2006-12-31,345735399.2,,,,,,614200051.7,337195802.9,,,,414568209.9,7670687361.8,163035762.0,1383096585.0,,,,1356264343.2,2254242264.0,2780390056.8,-852770665.9,1234529859.1,,,880000000.0,,-929673.7,3077004591.8,,,2253840385.5,-142056632.1,94124175.0,534421682.6,,1061672750.6,51148557.3,33326968.4,,1234529859.1,,3376961063.8,,473926149.4,,-4967538352.7,,178552502.4,5677897379.2,2780390056.8,1762811133.2,473926149.4,,,,3376961063.8,268464652.5,3077004591.8,2306463907.4,94905875.3,,259933603.7,,,259933603.7,160050580.3,-482488276.6,276825077.5,880000000.0,1139576545.3,3705587689.0,582712544.2,8587135323.5,1234529859.1,128630732.1,,742231516.8,,128630732.1,,,1394447890.0,37129343.1,5510130731.7,5677897379.2,,51148557.3,,,276746226.0,41891250.8,,,351347416.6,-3542171.2,-891882609.6,,1.402877,351347416.6,15536481.8,1040666490.9,-8262253.1,,919077479.1,-258690543.4,-89012562.5,-24324029.5,-4967538352.7,1061672750.6,276746226.0,160050580.3,2307211260.4,804067222.0,449783827.3,,,38129676.7,,,,2922315211.7,449783827.3,2306463907.4,2703149009.1,386883671.0,742064291.5,2703149009.1,,,163035762.0,1741005346.8,2615581799.1,,15536481.8,847559955.2,,,2579885117.6,,2307211260.4,,37129343.1,660386935.7,1484994532.5,,1741005346.8,5510130731.7,1114263840.2,-6886928.4,2254242264.0,804067222.0,6627902900.7,233375780.3,1.402877,,1757210216.0,,,,-558181034.5,,,8587135323.5,2253840385.5,351347416.6,,85373094.4,-6886928.4,,229217672.5,1539218626.7,,,188686283.4,17876775.8,,2254242264.0,15428152.5,2254242264.0,,,742231516.8,7670687361.8,337195802.9,,,,,,,,,,,,
2007-03-31,451042485.1,,,0.428149,,,842958280.2,281296266.2,,,,-218145638.0,7819435517.5,,,,,,1792855556.7,,3371383093.3,,,,,,,4507198.5,,,,2579276535.9,-24308408.5,,715293094.3,,,,,,,,2972318092.1,,,,,5205087.3,,5489118348.7,,,447857675.1,,,,,391915795.1,3571948580.1,2923525418.2,120639218.1,,247965152.5,,,,,,393430656.9,,,,,,,199191864.4,,,,,,,,29524573.4,,,,1999506.8,,,,,,,376829488.6,,,880000000.0,,376829488.6,11030520.2,,-21436540.7,,475594600.8,-180006845.9,,-78313093.2,-5128518928.8,1062895720.0,257723133.4,160609968.3,,1558799715.7,,,,139317436.4,,,,,329003335.3,,,511012457.4,949897276.5,2690916588.7,0.428149,,194071243.8,,,,,365639727.9,54472713.3,,,,2265651678.8,,,295587754.9,2213636808.0,880000000.0,1655268995.3,5412097180.6,,,,,,,,,,,,,,,,8984045760.7,,376829488.6,,,250547618.0,,-164779.3,,,,264250609.2,33198182.5,,2579276535.9,18705912.3,2633749249.2,,,641393040.0,,,,,,,,,,,,,,
2007-06-30,523307624.4,,,0.403341,,,956425599.0,309457527.3,,,,52637911.4,7624081692.0,,,,,,1956224667.6,,2630130713.7,,,,,,,-4041404.7,,,,2160455732.4,-164040128.6,,778137365.7,,,,,,,,3148835046.3,,,,,-17722970.4,,5786237607.9,,,430800715.5,,,,,433117974.6,3359662688.1,2199329998.2,60581893.2,,241590850.2,,,,,,437228149.5,,,,,,,162301816.2,,,,,,,,30924544.8,,,,90602382.4,,,,,,,356021294.1,,,880000000.0,,356021294.1,14978263.2,,15131793.0,,378040194.9,-237231203.2,,-410848462.8,-5026332755.1,922015407.3,215601377.7,184274793.0,,792254102.1,,,,60399664.2,,,,,570256516.8,,,390868655.4,999799068.6,2597748936.9,0.403341,,124610250.3,,,,,-284803686.0,,,,,2128865024.4,,,140808991.7,2579276535.9,880000000.0,1651625447.7,5177632469.7,,,,,,,,,,,,,,,,8537295157.8,,356021294.1,,,507972859.8,,,,,,254829741.3,-604326.4,,2176078040.1,212775388.5,2176078040.1,,,731417268.3,,,,,,,,,,,,,,
2007-09-30,686950752.6,,,0.546865,,,1109251538.5,312018047.6,,,,128401467.9,7754482120.7,,,,,,2070592455.4,,2765034650.7,,,,,,,-2527052.3,,,,3022211203.2,-105489571.1,,881230503.4,,,,45396400.0,,,,3390945709.9,,,,,65936328.6,,6268344789.7,,,343356388.2,,,,,422300785.9,4114988298.4,2421678262.5,79996229.0,,,,,,,,425136068.0,,,,,,,123616616.9,,,,,,,,30648450.0,,,,-92601889.2,,,,,,,482187857.2,,,880000000.0,,482187857.2,17510481.1,,23503154.5,,1067938886.3,-184421071.9,,-10388948.6,-5191400323.2,925350021.4,144808517.7,167899420.5,,870281367.2,,,,60318553.4,,,,,631884502.2,,,530642455.7,961340916.9,2563081797.5,0.546865,,219965728.5,,,,,1020311084.9,,,,,1966553587.6,,,883517814.4,2160455732.4,880000000.0,1585832532.2,5078699362.1,,,,,,,,,,,,,,,,9193687660.5,,482187857.2,,,910323867.6,,,,,,194279750.8,9970230.5,,3022211203.2,277301166.1,3022211203.2,,,721440475.0,,,,,,,,,,,,,,
2007-12-31,566960156.42,,,,,,1048932442.04,212346690.08,,,,-53333195.3,7779538654.16,195577366.74,1644546117.62,,,,1970470446.7,3621439094.0,2969223213.18,-903042043.12,1579662536.76,,,880000000.0,,-9788298.94,4737858579.58,,,3618952886.5,-221581371.06,67553475.22,787334183.58,,959127374.38,162624880.04,14607390.0,,1579662536.76,,3772630929.48,,351018569.58,,-5179965942.06,411519906.7,-90439454.0,6777784228.46,2969223213.18,1619640753.36,351018569.58,,,,3772630929.48,481972285.62,4737858579.58,2618204643.6,64604540.0,,380027053.7,,,380027053.7,164269871.92,-535412097.5,456915535.3,880000000.0,1586139546.04,3630947521.46,377222611.64,9908614439.08,1579662536.76,363484706.48,,727353166.4,,363484706.48,,464938352.2,1627436330.1,31857385.42,5170755859.5,6777784228.46,,162624880.04,,,154891312.24,52981374.32,,,441514918.46,-11849557.44,-515419479.26,,1.795071,441514918.46,27405611.52,933734128.46,-555696017.38,,601109114.48,-301382922.12,-139227.62,201206774.58,-5179965942.06,959127374.38,154891312.24,164269871.92,1914325955.92,1102900366.68,457893902.62,,,140183893.64,,,,3773364506.94,457893902.62,2618204643.6,2599572712.1,585454764.58,921538004.66,2599572712.1,,,195577366.74,1609194001.94,2522682796.48,,27405611.52,931666213.66,,,3062552517.78,,1914325955.92,,31857385.42,299726192.36,3022211203.2,,1609194001.94,5170755859.5,2032813340.46,1090319571.74,3621439094.0,1102900366.68,7404312028.4,325821880.3,1.78422,,1920716386.68,,,,-298343730.02,,,9908614439.08,3618952886.5,441514918.46,,-495651497.18,1090319571.74,,,2128818389.32,,,220374027.16,10417287.72,,3621439094.0,-467765573.38,3621439094.0,,,727353166.4,7779538654.16,212346690.08,,,,,,,,,,,,
2008-03-31,514290062.0,,,0.737376,,,998787574.0,883921631.0,,,,-340328230.0,8337055215.0,,,,,,2098648540.0,,3026417873.0,,,,,,,4093643.0,,,,4109826953.0,-152129958.0,,770949881.0,,,,,,,,4937542639.0,,,,,-33570272.0,,7740902957.0,,,364412874.0,,,,,484497512.0,5393757890.0,2662004999.0,130458044.0,,432226583.0,,,,,,486339718.0,,,,,,,462479018.0,,,,,,,,38627674.0,,,,57509619.0,,,,,,,648891070.0,,,880000000.0,,648891070.0,24392567.0,,28324917.0,,213144034.0,-253227344.0,,67507119.0,-5548808451.0,1078098408.0,135492785.0,190292415.0,,666488003.0,,,,168427216.0,,,,,652990045.0,,,819968290.0,1099860966.0,2788246764.0,0.737376,,,,,,,-13375322.0,70591681.0,,,,2181059932.0,,,-40083310.0,4123202275.0,880000000.0,1664361139.0,5534705311.0,,,,,,,,,,,,,,,,10928463201.0,,648891070.0,,,621721864.0,,-43891691.0,,,,256659819.0,12231608.0,,4118223520.0,21194700.0,4188815201.0,,,679368782.0,,,,,,,,,,,,,,
2008-06-30,546920592.66,,,0.592847,,,1110884092.1,998088456.1,,,,-816176.52,8178147271.02,,,,,,2147102856.04,,2835588088.78,,,,,,,-2733244.44,,,,3402381266.16,-117769690.84,,736823834.78,,,,,,,,4298324832.54,,,,,-230464493.12,,7260214672.52,,,813622326.18,,,,,563963499.44,4924218274.34,2021965762.6,138776086.12,,476096677.7,,,,,,537698754.22,,,,,,,379493699.38,,,,,,,,39314539.68,,,,53551264.16,,,,,,,521705507.48,,,880000000.0,,521705507.48,25912411.78,,9673265.66,,306533109.44,-255835754.56,,-637104283.34,-5440578834.6,1070283780.04,134818922.76,639488863.74,,289994888.72,,,,145408500.04,,,,,833269808.98,,,669060405.1,1036218763.94,2737568436.42,0.592847,,,,,,,-368371843.34,69127086.9,,,,2001699249.52,,,50697354.88,4109826953.0,880000000.0,1570664550.74,5381867605.02,,,,,,,,,,,,,,,,10306085879.36,,521705507.48,,,959659643.54,,-31034217.1,,,,189903242.12,27801055.74,,3518701459.94,18764202.44,3587828546.84,,,257785740.08,,,,,,,,,,,,,,
2008-09-30,855606628.8,,,0.876973,,,1432125956.8,915191200.0,,,,70785933.52,8820608951.0,,,,,,2627880778.6,,3730719407.8,,,,,,,-1226187.56,,,,3945979791.6,-491191759.16,,1095528998.08,,,,-30534483.24,,,,5262699626.8,,,,,248127566.12,,8286427441.6,,,1051814163.4,,,,,576519328.0,5507919740.4,2678905244.4,130593220.88,,425921804.0,,,,,,581170697.8,,,,,,,478625824.6,,,,,,,,519869504.0,,,,1236656.04,,,,,,,771765656.2,,,880000000.0,,771765656.2,29711759.0,,36784039.6,,859207948.76,-244178883.24,,60845443.94,-5727752245.6,1169913452.4,338932624.8,193012034.6,,106861354.6,,,,204887790.8,,,,,716489897.2,,,973278999.0,1195754821.8,3092856705.4,0.876973,,374677487.8,,,,,374030671.94,,,,,2091395952.8,,,615029065.52,3402381266.16,880000000.0,2458493714.6,6724789148.0,,,,,,,,,,,,,,,,12232708888.4,,771765656.2,,,931777123.2,,296922.9,,,,239922369.28,2223350.06,,4035030707.4,21381729.6,4035030707.4,,,856253398.0,,,,,,,,,,,,,,
2008-12-31,972597006.92,,,,,535317334.86,1922564392.7,1482102904.38,,,,536052367.2,8867988990.0,,2580301260.18,,,194533296.3,3828415176.04,5009583149.76,4032945628.74,-1224486325.86,2822794386.72,,,880000000.0,,-544531.26,6254885160.72,,,5002864347.6,-307235018.16,125937584.22,2106169307.48,,82996877.46,138926448.78,-144022078.34,1058841.42,2822794386.72,-5060616.54,6818801971.38,,797940742.62,,-5646790535.4,-2007527997.16,265693894.2,8276370183.06,4032945628.74,1348675054.44,797940742.62,,,,6818801971.38,949967385.78,6254885160.72,3235004886.12,159400743.88,,384788197.08,,,384788197.08,199812135.6,-855944966.94,943344547.18,880000000.0,4753529476.5,5238902998.14,844857099.24,12398627318.28,2697144180.36,213286622.64,,1014706635.18,,213286622.64,,-2023435196.16,2552654587.98,349634354.58,6143742157.56,8276370183.06,,26628909.58,535317334.86,-476351086.26,200535958.98,120701774.76,194533296.3,,758080268.96,-410320.26,-1068326426.16,,3.207721,883730475.32,29901128.46,1044898215.06,32476814.02,,1194276288.1,-471244344.06,-73072352.22,-34609120.98,-5646790535.4,82996877.46,200535958.98,199812135.6,2514485583.12,0.0,902681520.3,,,326541886.44,,,,5473080608.1,902681520.3,3235004886.12,3221198454.6,1083421925.6,1905850783.34,3221198454.6,,,,2232779978.1,2573161380.3,,29901128.46,969190606.16,1058841.42,-749947103.22,4712837078.88,,2514485583.12,,349634354.58,723031944.04,3945979791.6,,2232779978.1,6143742157.56,961474112.76,,5010641991.18,0.0,10711983606.24,559228094.88,3.207721,,3542001279.6,,,,-543360841.38,,,12398627318.28,5002864347.6,883730475.32,,106528052.82,,,1556632.98,2892779347.92,,,358412784.66,78445760.96,,5009583149.76,64627443.02,5010641991.18,,,1014706635.18,8867988990.0,1482102904.38,,,,,,,,,,,,
2009-03-31,590745600.69,,,0.650499,-25327337.7,,1085017825.5,1391861099.37,,,,-401979605.79,8930000199.54,,,,,136218836.88,2133790783.95,,3987307885.26,,,,,,,-8373154.65,,,,4721348345.28,-384601360.29,,1039844365.14,,,,,,,,5881874231.73,,,,,-691597629.24,,8636675371.38,,,985855394.79,,0.0,,,494272224.81,6382871588.1,3001452490.47,156678602.85,,347011134.33,,,,,,496462382.64,,,,,,,531578079.48,-12472425.0,,,,,,,403913663.16,,,,2818768.05,663923812.65,,,,,,572439406.77,,,880000000.0,,587444565.54,37359070.35,,16021245.66,,-382599120.33,-419040220.2,,-3974546.1,-5567833537.14,80054675.61,254484033.72,284858546.07,,0.0,,,,199789955.61,,,,,901318961.13,,,787234521.15,1048772958.45,3362166662.4,0.650499,,,,,,,-771175026.72,129355677.15,,,,2754079401.99,,,-801639340.53,5413730905.8,880000000.0,2169244067.76,6342233101.47,,,,,,,,,,,,,,,,12725104689.57,,572439406.77,,,,,-127095673.74,,,,196716750.09,0.0,,4728191549.13,55893093.9,4857547226.28,,,1013883428.25,,,,,,,,,,,,,,
2009-06-30,482513464.72,,,0.430591,-11270603.82,,1012233171.04,1415007862.8,,,,64972982.83,9263341531.36,,,,,165716724.88,2155219306.24,,4014106132.96,,,,,,,8140360.97,,,,3020032410.64,-1062132735.23,,743581632.15,,,,,,,,6490838178.16,,,,,399847022.68,,8080752720.32,,,1023825062.96,,,,,529719706.32,4806771696.72,2990281070.0,119325284.19,,344926233.12,,,,,,525133208.32,,,,,,,449526137.76,-91336597.8,,,,,,,394249201.36,,,,586803.07,658372902.32,,,,,,378917193.76,,,880000000.0,,373690898.56,29882383.44,,23339493.52,,957651927.05,-1186597916.28,,-1144438302.7,-5697050271.36,91275164.4,197911628.32,259820872.08,,0.0,,,,73084882.08,,,,,1063722199.68,,,446775780.64,1142986135.2,3566291260.0,0.430591,,,,,,,-1227608468.24,137647357.12,,,,2522502982.72,,,-228945989.23,4721348345.28,880000000.0,2964778599.44,7335891570.0,,,,,,,,,,,,,,,,12142663266.72,,378917193.76,,,,,5396996.22,,,,190411431.35,800131.92,,3027042429.6,106394420.16,3164689786.72,,,943853496.32,,,,,,,,,,,,,,
2009-09-30,583797692.34,,,0.561351,16240479.92,,1115088861.82,1437564704.34,,-396482.26,,-20140706.82,9489014956.14,,,,,166742745.06,2356058651.28,,4611423540.42,,,,,,,-4724515.3,,,,3897207521.2,-268119415.22,,948201113.34,,,,43101143.68,,,,6741055879.92,,,,,132578107.06,,8508120641.3,,,1606093920.52,,,,,531291169.48,5687100237.88,3005329619.9,95761643.3,,358755747.3,,,,,,529151558.72,,,,,,,341266432.44,-714703376.4,,,,,,,401601378.58,,,,-17961452.92,688159358.64,,,,,,493990424.06,,,880000000.0,,495727930.44,34417760.88,,52827019.34,,746020329.82,-423606099.56,,627647614.64,-5754146320.96,102317017.46,195467242.08,831716557.42,,0.0,,,,139190434.24,,,,,1204074115.98,,,634918364.68,1240969789.46,3734868635.18,0.561351,,,,,,,1130019918.5,92329694.28,,,,2427766771.12,,,322414230.26,3020032410.64,880000000.0,2911553240.12,7481718793.86,,,,,,,,,,,,,,,,13168819031.74,,493990424.06,,,,-148080551.5,11128875.7,,,,208704450.48,48565228.68,,3920605248.02,104578298.18,4012934942.3,,,916197055.5,,,,,,,,,,,,,,
2009-12-31,269636271.2,,,,15918605.32,625937102.1,972704439.84,1554590433.96,,,,86625528.98,9607103747.76,,2197670859.96,,,139571050.8,2330975148.54,4632642437.88,5125135487.7,-2645462561.76,1653427570.32,,,880000000.0,,-8006066.98,6366602474.58,,,4624794372.36,-507629149.04,260074175.82,686481571.64,,18286711.02,-14647028.46,-9528064.0,93383598.84,1637246547.36,-4438856.28,6285873956.22,,1688223055.32,,-5637841347.0,-632007986.72,-270521800.8,8769313774.02,5125135487.7,-707488739.46,1688223055.32,,-1721067.0,,6285873956.22,703068168.64,6366602474.58,3436912432.38,108183185.92,,371927068.44,,,371927068.44,1228960067.82,-1114024220.4,555160504.08,880000000.0,4871996463.6,4635053428.26,508976381.94,13949271980.28,1637246547.36,17548897.08,-594458165.94,1041655597.92,,17548897.08,,-791180486.22,2032684887.6,231956430.78,7582669505.7,8769313774.02,,-91146.66,625937102.1,-1721067.0,177242962.56,47913008.7,139571050.8,,267818504.4,-12963375.96,-2222482659.78,,1.860507,273903888.24,42211038.9,883996881.24,13691185.6,,616900685.76,-616218325.72,-125639387.58,512632818.44,-5637841347.0,18286711.02,177242962.56,1228960067.82,2482790302.08,0.0,1172947568.16,,,121186027.6,,,,4030102867.5,1172947568.16,3436912432.38,3969262400.76,395089915.84,1358270708.7,3969262400.76,,,,2840480404.98,1937973822.3,,42211038.9,576122323.26,93383598.84,-1412970565.14,3306475009.32,,2482790302.08,,231956430.78,682360.04,3897207521.2,,2840480404.98,7582669505.7,-292641253.2,,4726026036.72,0.0,8665156295.76,479948716.26,1.860507,,2162403952.26,,,,-8132415.72,,,13949271980.28,4624794372.36,267818504.4,,115754476.68,,,-15069585.76,1832432007.54,,,288164249.32,-1452351.9,,4632642437.88,3227406.48,4726026036.72,,,1041655597.92,9607103747.76,1554590433.96,,,,,,,,,,,,
2010-03-31,420409343.9,,,0.480565,-78678812.8,,982527041.3,1399478294.9,,,,-510738391.1,9952396108.2,,,,,70509590.2,2274090914.2,,4935931091.0,,,,,,,4284792.4,,,,4390066265.2,-210989351.3,,843390480.1,,,,,,,,6744588722.9,,,,,-199036553.1,,9280333143.9,,,1820277304.3,,-5951949.5,,,562117697.4,6397272986.3,3115653786.7,107032708.3,,297137516.9,,,,,,521885880.6,,,,,,,128713391.1,-259495829.6,,,,,,,244017704.7,,,,-727375.6,694280010.2,,,,,,422895562.6,,,880000000.0,,405650954.1,38367534.8,,46597881.4,,-54420225.3,-364438097.1,,-7310430.4,-5864290043.5,151427069.5,240368601.9,1280129100.6,,0.0,,,,128155634.6,,,,,1232724382.4,,,533806588.7,1291563872.9,4088106064.7,0.480565,,,,,,,-332285345.0,57491706.3,,,,2535081225.6,,,-418858322.4,4722198800.2,880000000.0,2896742765.0,7856865207.1,,,,,,,,,,,,,,,,14254138193.4,,422895562.6,,,,,0.0,,,,258637037.4,42572866.0,,4399584800.1,50946854.0,4457076506.4,,,1037402640.4,,,,,,,,,,,,,,
2010-06-30,458296830.0,,,0.49957,-62589507.2,,1063277520.0,1414767690.0,,,,-263818978.9,9912001170.0,,,,,157794780.0,2333716140.0,,5383267770.0,,,,,,,8322317.6,,,,4140345690.0,-171771348.7,,858698892.6,,,,,,,,6187717140.0,,,,,219476003.1,,8826179040.0,,,2214591750.0,,,,,604980690.0,6217006530.0,3168676020.0,115079161.7,280282020.0,236560200.0,,,,,,597916320.0,,,,,,,541972170.0,-141775650.4,,,,,,,255621120.0,,,,-19050634.4,651666270.0,,,,,,439620690.0,,,880000000.0,,426887970.0,30273600.0,,46978140.0,,563915055.3,-326480502.9,,-707846129.6,-5649998220.0,20463300.0,205532940.0,1689966480.0,,0.0,,,,117982770.0,,,,,116642400.0,,,544870740.0,1270438620.0,4262002950.0,0.49957,,,,,,,-440853745.0,13367130.0,,,,2637771840.0,,,237434552.4,4390066265.2,880000000.0,2619817560.0,7991209620.0,,,,,,,,,,,,,,,,14208216150.0,,439620690.0,,,,,-13356000.0,,,,242658162.6,54056204.0,,4233705720.0,71169990.0,4247072850.0,,,1093679910.0,,,,,,,,,,,,,,
2010-09-30,528863904.0,,,0.60492,13627221.0,,1010628622.5,1346522358.0,,,,-14442105.0,9781976182.5,,,,,159128553.0,2233189800.0,,5171872339.5,,,,,,,136983.0,,,,4611239584.5,-185411754.0,,906420852.0,,,,82380469.5,,,,6924885718.5,,,,,-320328874.5,,9331859923.5,,,2575416418.5,,,,,481764718.5,6508120806.0,2596455921.0,95318451.0,,246371776.5,,,,,,479852959.5,,,,,,,369066670.5,-528812328.0,,,,,,,251612433.0,,,,2473545.0,739759351.5,,,,,,532330599.0,,,880000000.0,,515603433.0,29704789.5,,50712381.0,,558699786.0,-299079561.0,,209056803.0,-5436408727.5,158584615.5,187539496.5,2002891014.0,,0.0,,,,132643873.5,,,,,1330694502.0,,,648247306.5,1222561177.5,4345567455.0,0.60492,,,,,,,901982653.5,851443.5,,,,2406344688.0,,,259620225.0,4140345690.0,880000000.0,2722922115.0,7981293571.5,,,,,,,,,,,,,,,,14489414377.5,,532330599.0,,,,,1003542.0,,,,229176600.0,11444784.0,,4620226882.5,28996945.5,4621078326.0,,,613867555.5,,,,,,,,,,,,,,
2010-12-31,444553267.2,,,,6469133.4,674654264.4,1184840548.2,1481655446.4,,,,236815213.8,10200202026.0,,2307526422.0,,,149538912.0,2789766181.2,5139486493.2,5542285926.0,-1626319713.6,1754002100.4,,,880000000.0,,-7945711.8,6906584143.2,,,5130309958.8,-528919898.4,159783136.8,1067056157.4,,221477276.4,-18693920.4,-62538291.9,12764036.4,1821261926.4,-121171965.6,7156647818.4,,2720665020.0,,-5425134141.6,-290051544.3,-552184261.2,9739353542.4,5542285926.0,338756685.6,2720665020.0,,,,7156647818.4,740287281.0,6906584143.2,2821620906.0,114876899.4,,255539090.4,,,255539090.4,2190346622.4,-919118012.4,709689409.5,880000000.0,4809652648.8,5212438074.0,499291563.6,15244256296.8,1821261926.4,307762536.0,-272845300.8,678747596.4,,307762536.0,,-589940968.8,2230383456.0,250318924.8,8337672153.6,9739353542.4,,-1389455.4,674654264.4,,144908622.0,109769779.2,149538912.0,,486461058.9,4798381.2,-1097092352.4,,2.06223,463912895.4,37954370.4,1178745765.6,53386218.6,,896881783.2,-636321552.6,-26088376.8,33472438.2,-5425134141.6,221477276.4,144908622.0,2190346622.4,2582030246.4,0.0,1270257416.4,,,137368605.6,,,219852394.8,4098091471.2,1270257416.4,2821620906.0,4775067884.4,601281501.0,1604925633.0,4775067884.4,,,,2440519245.6,1965076399.2,,37954370.4,266513164.5,12764036.4,-1202929108.8,3591822566.4,,2582030246.4,,250318924.8,260560230.6,4611239584.5,,,8337672153.6,395356728.0,,5152250529.6,0.0,9310529545.2,432307220.4,2.06223,,2253293664.0,,,,-472627318.8,,,15244256296.8,5130309958.8,486461058.9,,191186619.6,,,-13735918.8,1790565049.2,,,448273965.6,1695925.2,,5139486493.2,17500690.8,5152250529.6,,,678747596.4,10200202026.0,1481655446.4,,,,,,,,,,,,
