date,trailingRepaymentOfDebt,annualDilutedAverageShares,annualEbitda,annualGrossProfit,annualRepaymentOfDebt,annualNetPPE,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlyRepaymentOfDebt,annualDilutedEPS,trailingCashFlowFromContinuingFinancingActivities,annualBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualGrossPPE,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,annualBasicAverageShares,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyTotalRevenue,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualChangeInInventory,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingStockBasedCompensation,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualCashFlowFromContinuingFinancingActivities,trailingChangesInAccountReceivables,trailingInterestExpense,quarterlyBasicAverageShares,trailingBeginningCashPosition,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualInventory,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCashItems,annualPurchaseOfInvestment,annualTotalRevenue,annualCapitalStock,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,annualNetOtherFinancingCharges,annualInterestExpense,annualStockBasedCompensation,annualGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGoodwill,annualOperatingIncome,annualNetOtherInvestingChanges,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,trailingNetIncome,quarterlyCurrentLiabilities,annualTotalAssets,quarterlyCurrentAssets,annualNetIncome,trailingPretaxIncome,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualCurrentDeferredRevenue,trailingOperatingIncome,trailingInvestingCashFlow,annualCostOfRevenue,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualFreeCashFlow,annualPretaxIncome,trailingEndCashPosition,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,annualBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualStockholdersEquity,annualTaxProvision,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,annualCurrentAccruedExpenses,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualCurrentAssets,annualAccountsReceivable,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCostOfRevenue,trailingOtherNonCashItems,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualSellingGeneralAndAdministration,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingSellingGeneralAndAdministration,trailingSaleOfInvestment,trailingDilutedEPS,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1990-12-31,,5109890.0,86600000.0,,,,,,,,,,,,,,,,,,,0.606667,,,,,,,,,,,,,,,,,,,,,,,,,5109890.0,3100000.0,,,24200000.0,,,,,,,,,24200000.0,,,,,,,,,,,,,,,,,,,,86600000.0,,,,24200000.0,,,,,,,,,,,,,,,,,,,86600000.0,,,,,,,,,,3100000.0,,,,1000000.0,,,,,,,,,,,,,,,,,,,,0.606667,,,,,,,,,,,,1000000.0,1000000.0,,,,,,,,,,,,,,,,,,3100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-31,,,,,,,,,,,,,,,,,,,,0.486667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000000.0,,,,,,,,,26000000.0,,,,,,,,,5192308.0,,,,,,,,,,,,,,,26000000.0,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,2700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5547945.0,,,,,2700000.0,2700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-30,,,,,,,,,,,,,,,,,,,,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000000.0,,,,,,,,,15000000.0,,,,,,,,,5000000.0,,,,,,,,,,,,,,,15000000.0,,,,,,,,,,,,-0.04,,,,,,,,,,,,,,,,,,,,,-200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5547945.0,,,,,-200000.0,-200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-30,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11900000.0,,,,,,,,,11900000.0,,,,,,,,,5000000.0,,,,,,,,,,,,,,,11900000.0,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,-500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,,,-500000.0,-500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-31,,5136986.0,69800000.0,,,,,,,,,,,,,,,,,,,0.486667,,,,,,,,,,,,,,,,,,,,,,,,,5136986.0,3100000.0,,,16900000.0,,,,,,,,,16900000.0,,,,,,,,,,,,,,,,,,,,69800000.0,,,,16900000.0,,,,,,,,,,,,,,,,,,,69800000.0,,,,,,,,,,2500000.0,,,,600000.0,,,,,,,,,,,,,,,,,,,,0.486667,,,,,,,,,,,,1200000.0,600000.0,,,,,,,,,,,,,,,,,,2500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-03-31,,,,,,,,,,,,,,,,,,,,0.493333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24400000.0,,,,,,,,,24400000.0,,,,,,,,,5067568.0,,,,,,,,,,,,,,,24400000.0,,,,,,,,,,,,0.493333,,,,,,,,,,,,,,,,,,,,,2500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5067568.0,,,,,2500000.0,2500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-30,,,,,,,,,,,,,,,,,,,,0.026667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15300000.0,,,,,,,,,15300000.0,,,,,,,,,3750000.0,,,,,,,,,,,,,,,15300000.0,,,,,,,,,,,,0.026667,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3750000.0,,,,,100000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-09-30,,,,,,,,,,,,,,,,,,,,-0.126667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500000.0,,,,,,,,,12500000.0,,,,,,,,,5526316.0,,,,,,,,,,,,,,,12500000.0,,,,,,,,,,,,-0.126667,,,,,,,,,,,,,,,,,,,,,-700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5526316.0,,,,,-700000.0,-700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-12-31,,5294118.0,75900000.0,,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,5294118.0,3500000.0,,,23700000.0,,,,,,,,,23700000.0,,,,,,,,,,,,,,,,,,,,75900000.0,,,,23700000.0,,,,,,,,,,,,,,,,,,,75900000.0,,,,,,,,,,3600000.0,,,,1600000.0,,,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,1500000.0,1600000.0,,,,,,,,,,,,,,,,,,3600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-03-31,,,,,,,,,,,,,,,,,,,,0.533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,,,,,,,,,30000000.0,,,,,,,,,5294118.0,,,,,,,,,,,,,,,30000000.0,,,,,,,,,,,,0.566667,,,,,,,,,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5625000.0,,,,,2900000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-06-30,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17300000.0,,,,,,,,,17300000.0,,,,,,,,,5294118.0,,,,,,,,,,,,,,,17300000.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5625000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-09-30,,,,,,,,,,,,,,,,,,,,-0.126667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13900000.0,,,,,,,,,13900000.0,,,,,,,,,5526316.0,,,,,,,,,,,,,,,13900000.0,,,,,,,,,,,,-0.126667,,,,,,,,,,,,,,,,,,,,,-700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5526316.0,,,,,-700000.0,-700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-31,,5454545.0,85900000.0,,,,,,,,,,,,,,,,,,,0.733333,,,,,,,,,,,,,,,,,,,,,,,,,5357143.0,3900000.0,,,24700000.0,,,,,,,,,24700000.0,,,,,,,,,,,,,,,,,,,,85900000.0,,,,24700000.0,,,,,,,,,,,,,,,,,,,85900000.0,,,,,,,,,,4000000.0,,,,1700000.0,,,,,,,,,,,,,,,,,,,,0.746667,,,,,,,,,,,,1700000.0,1700000.0,,,,,,,,,,,,,,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-31,,,,,,,,1200000.0,,1800000.0,,,38000000.0,,6000000.0,0.0,,,1800000.0,0.653333,,,,,-31800000.0,500000.0,500000.0,,,,,,,2300000.0,,600000.0,,,-600000.0,5000000.0,,5700000.0,-8700000.0,-1200000.0,,,,,,100000.0,36000000.0,,-1800000.0,,,,,9900000.0,,6700000.0,,102100000.0,,,,,,,5336538.0,,2300000.0,,70300000.0,,,-600000.0,-100000.0,1500000.0,,,,,,8100000.0,,,,,,,,,21200000.0,,,0.693333,,,,8100000.0,,,,,,,,,,15100000.0,,15400000.0,,,,,3700000.0,97100000.0,,,42900000.0,,,,,,,,81700000.0,,,,,,,,,,7500000.0,,14300000.0,0.0,,5663265.0,59100000.0,,,,3700000.0,3700000.0,,,2800000.0,8600000.0,,1800000.0,,,100000.0,,,,,25600000.0,,,,,,7600000.0,,500000.0,-1800000.0,-700000.0,6400000.0,11300000.0,,,,21700000.0,,,,,,,,,,,,,,,,,
1994-06-30,,,,,,,,500000.0,,1800000.0,,,37300000.0,,-400000.0,0.0,,,3100000.0,-0.02,,,,,-32700000.0,400000.0,400000.0,,,,,,,1200000.0,,700000.0,,,-500000.0,3000000.0,,5000000.0,-2000000.0,-1200000.0,,,,,,0.0,19900000.0,,-2300000.0,,,,,4200000.0,,200000.0,,104200000.0,,,,,,,5000000.0,,-300000.0,,71500000.0,,,-100000.0,100000.0,1400000.0,,,,,,1600000.0,,,,,,,,,20300000.0,,,-0.02,,,,1900000.0,,,,,,,,,,14700000.0,,12700000.0,,,,,-100000.0,95300000.0,,,42400000.0,,,,,,,,82600000.0,,,,,,,,,,7400000.0,,7400000.0,0.0,,5000000.0,58000000.0,,,,-100000.0,-100000.0,,,-1400000.0,8100000.0,,1700000.0,,,100000.0,,,,,25300000.0,,,,,,7200000.0,,400000.0,-2300000.0,-700000.0,7600000.0,7500000.0,,,,12500000.0,,,,,,,,,,,,,,,,,
1994-09-30,,,,,,,,400000.0,,1800000.0,,,36500000.0,,-500000.0,-100000.0,,,5000000.0,-0.046667,,,,,-33900000.0,1100000.0,1100000.0,,,,,,,7400000.0,,600000.0,,,100000.0,-5300000.0,,4000000.0,5500000.0,-1100000.0,,,,,,0.0,18800000.0,,-2300000.0,,,,,-2500000.0,,100000.0,,106600000.0,,,,,,,6428571.0,,-200000.0,,72700000.0,,,600000.0,7400000.0,1300000.0,,,,,,1400000.0,,,,,,,,,19200000.0,,,-0.046667,,,,-4800000.0,,,,,,,,,,16600000.0,,14300000.0,,,,,-300000.0,102800000.0,,,48800000.0,,,,,,,0.0,88500000.0,,,,,,,,,,12200000.0,,7300000.0,0.0,,6428571.0,66300000.0,,,,-300000.0,-300000.0,,,-1800000.0,8300000.0,,2000000.0,,,100000.0,,,,,25200000.0,,,,,,7200000.0,,1100000.0,-2400000.0,-600000.0,4400000.0,6200000.0,,,,11500000.0,,,,,,,,,,,,,,,,,
1994-12-31,,5604396.0,15500000.0,39600000.0,,75300000.0,90700000.0,1100000.0,-200000.0,1800000.0,,,37100000.0,9300000.0,1800000.0,200000.0,,400000.0,5700000.0,,,0.82,,1200000.0,-34700000.0,400000.0,400000.0,,,,,110000000.0,,9300000.0,49200000.0,900000.0,,,300000.0,-200000.0,-34700000.0,7400000.0,500000.0,-900000.0,,,5442084.0,4500000.0,29800000.0,100000.0,23900000.0,,-4100000.0,-10500000.0,,,-10400000.0,2800000.0,,2700000.0,,110000000.0,,9700000.0,,-4700000.0,,,,,700000.0,,75300000.0,2200000.0,-800000.0,-700000.0,9300000.0,1500000.0,,98600000.0,1800000.0,,-700000.0,4300000.0,,,0.0,2800000.0,,,71200000.0,,19500000.0,,,,2500000.0,,,-1300000.0,-900000.0,,9800000.0,100000.0,,,,,,21000000.0,108300000.0,17600000.0,4500000.0,,400000.0,9300000.0,1100000.0,108300000.0,,24300000.0,49200000.0,5700000.0,,,,59000000.0,7400000.0,,90700000.0,-2700000.0,3900000.0,7000000.0,,,,,0.82,,11200000.0,,10600000.0,0.0,11200000.0,,71200000.0,5700000.0,,400000.0,1100000.0,1100000.0,37100000.0,2500000.0,,9700000.0,19500000.0,2200000.0,3500000.0,,-300000.0,17600000.0,9300000.0,,,24300000.0,,,14400000.0,4500000.0,21000000.0,7900000.0,,400000.0,-3900000.0,-700000.0,3500000.0,9300000.0,,200000.0,,13300000.0,,,,,,,,,,,,,,,,,
1995-03-31,,,,,,,,400000.0,,1800000.0,,,40400000.0,,5700000.0,-100000.0,,,3300000.0,0.633333,,,,,-35800000.0,500000.0,500000.0,,,,,,,4200000.0,,700000.0,,,-400000.0,3800000.0,,5200000.0,-5800000.0,-800000.0,,,,,,100000.0,30900000.0,,-2300000.0,,,,,8300000.0,,6300000.0,,112200000.0,,,,,,,5550000.0,,2000000.0,,76400000.0,,,100000.0,4200000.0,1400000.0,,,,,,7700000.0,,,,,,,,,22300000.0,,,0.666667,,,,6000000.0,,,,,,,,,,16100000.0,,14600000.0,,,,,3700000.0,106200000.0,,,48800000.0,,,,,,,,91600000.0,,,,,,,,,,11300000.0,,13900000.0,0.0,,5842105.0,65800000.0,,,,3700000.0,3700000.0,,,2500000.0,9700000.0,,2000000.0,,,100000.0,,,,,24300000.0,,,,,,7600000.0,,500000.0,-2400000.0,-700000.0,5900000.0,8800000.0,,,,17000000.0,,,,,,,,,,,,,,,,,
1995-06-30,,,,,,,,500000.0,,1800000.0,,,40500000.0,,1300000.0,100000.0,,,4900000.0,0.14,,,,,-36900000.0,300000.0,300000.0,,,,,,,4700000.0,,700000.0,,,-400000.0,1800000.0,,6200000.0,-500000.0,-800000.0,,,,,,0.0,22100000.0,,-3600000.0,,,,,3700000.0,,1900000.0,,115500000.0,,,,,,,5714286.0,,500000.0,,78600000.0,,,-200000.0,100000.0,1500000.0,,,,,,3300000.0,,,,,,,,,22200000.0,,,0.14,,,,100000.0,,,,,,,,,,18200000.0,,14500000.0,,,,,800000.0,107900000.0,,,48300000.0,,,,,,,,93400000.0,,,,,,,,,,11000000.0,,9200000.0,0.0,,5714286.0,67400000.0,,,,800000.0,800000.0,,,-900000.0,9600000.0,,1900000.0,,,100000.0,,,,,23900000.0,,,,,,7300000.0,,300000.0,-3500000.0,-700000.0,6400000.0,7400000.0,,,,12900000.0,,,,,,,,,,,,,,,,,
1995-09-30,,,,,,,,300000.0,,1800000.0,,,41000000.0,,1500000.0,0.0,,,5400000.0,0.173333,,,,,-33800000.0,500000.0,500000.0,,,,,,,6700000.0,,600000.0,,,,-3300000.0,,5700000.0,3500000.0,-600000.0,,,,,,100000.0,20600000.0,,-2200000.0,,,,,-1100000.0,,2000000.0,,113300000.0,,,,,,,5555556.0,,500000.0,,79500000.0,,,200000.0,6700000.0,1400000.0,,,,,,3500000.0,,,,,,,,,22400000.0,,,0.18,,,,-3300000.0,,,,,,,,,,18600000.0,,14900000.0,,,,,1000000.0,110100000.0,,,49500000.0,,,,,,,,95200000.0,,,,,,,,,,11800000.0,,10000000.0,0.0,,5769231.0,69100000.0,,,,1000000.0,1000000.0,,,-1300000.0,9600000.0,,2100000.0,,,100000.0,,,,,26100000.0,,,,,,8000000.0,,500000.0,-2200000.0,-700000.0,5400000.0,6900000.0,,,,10600000.0,,,,,,,,,,,,,,,,,
1995-12-31,,5926086.0,19400000.0,45500000.0,,81700000.0,97800000.0,500000.0,200000.0,1800000.0,,,42300000.0,5700000.0,2800000.0,0.0,,1000000.0,4900000.0,,,1.26,,400000.0,-33600000.0,1000000.0,1000000.0,,,,,115300000.0,,5700000.0,53000000.0,700000.0,,,,-1600000.0,-33600000.0,11200000.0,2000000.0,-500000.0,,,5552836.0,7200000.0,32000000.0,100000.0,30500000.0,,-3600000.0,-11700000.0,,,-11700000.0,2100000.0,,3300000.0,,115300000.0,,10000000.0,,-800000.0,,,,,1000000.0,,81700000.0,2200000.0,600000.0,500000.0,5700000.0,1700000.0,,104000000.0,1800000.0,,300000.0,4900000.0,,,-100000.0,2700000.0,,,76500000.0,,23400000.0,,,,700000.0,,,-1500000.0,-500000.0,,13500000.0,-100000.0,,,,,,22600000.0,118800000.0,21000000.0,7200000.0,,1000000.0,5700000.0,1800000.0,118800000.0,,29800000.0,53000000.0,4900000.0,,,,58500000.0,11200000.0,,97800000.0,-2800000.0,1300000.0,11200000.0,,,,,1.3,,5000000.0,,12500000.0,-100000.0,5000000.0,,76500000.0,6000000.0,,1000000.0,1800000.0,1800000.0,42300000.0,4000000.0,,10000000.0,23400000.0,2200000.0,4900000.0,,0.0,21000000.0,12900000.0,,,29800000.0,,,13000000.0,7200000.0,22600000.0,9200000.0,,1000000.0,-3600000.0,-700000.0,4900000.0,12900000.0,,300000.0,,18000000.0,,,,,,,,,,,,,,,,,
1996-03-31,,,,,,,,1000000.0,,1800000.0,,,46500000.0,,7400000.0,0.0,,,2900000.0,0.78,,,,,-34600000.0,900000.0,900000.0,,,,,,,2500000.0,,700000.0,,,-100000.0,200000.0,,9600000.0,-3900000.0,-600000.0,,,,,,100000.0,44300000.0,,-2700000.0,,,,,6400000.0,,8000000.0,,117700000.0,,,,,,,5564516.0,,2800000.0,,83100000.0,,,-100000.0,2500000.0,1500000.0,,,,,,9400000.0,,,,,,,,,27200000.0,,,0.826667,,,,3700000.0,,,,,,,,,,19000000.0,,20400000.0,,,,,4600000.0,118800000.0,,,52400000.0,,,,,,,,98400000.0,,,,,,,,,,11800000.0,,16700000.0,-100000.0,,5897436.0,72300000.0,,,,4600000.0,4600000.0,,,2200000.0,9700000.0,,2100000.0,,,100000.0,,,,,29700000.0,,,,,,8700000.0,,900000.0,-2700000.0,-700000.0,6000000.0,14500000.0,,,,27600000.0,,,,,,,,,,,,,,,,,
1996-06-30,,,,,,,,900000.0,,1800000.0,,,46800000.0,,1300000.0,0.0,,,3700000.0,0.146667,,,,,-35700000.0,1000000.0,1000000.0,,,,,,,800000.0,,600000.0,,,,3400000.0,,7000000.0,-2800000.0,-500000.0,,,,,,,23900000.0,,-2700000.0,,,,,5600000.0,,1900000.0,,120200000.0,,,,,,,5454545.0,,500000.0,,84500000.0,,,100000.0,800000.0,1200000.0,,,,,,3400000.0,,,,,,,,,27100000.0,,,0.146667,,,,2900000.0,,,,,,,,,,14500000.0,,14700000.0,,,,,800000.0,114400000.0,,,52200000.0,,,,,,,,99700000.0,,,,,,,,,,11700000.0,,9900000.0,0.0,,5454545.0,67600000.0,,,,800000.0,800000.0,,,-1000000.0,9800000.0,,2200000.0,,,100000.0,,,,,29400000.0,,,,,,8000000.0,,900000.0,-2700000.0,-700000.0,5800000.0,7800000.0,,,,14000000.0,,,,,,,,,,,,,,,,,
1996-09-30,,,,,,,,900000.0,,1800000.0,,,45900000.0,,-800000.0,0.0,,,6200000.0,-0.066667,,,,,-36800000.0,600000.0,600000.0,,,,,,,6600000.0,,600000.0,,,,-3700000.0,,6300000.0,5000000.0,-400000.0,,,,,,,18500000.0,,-3400000.0,,,,,-1900000.0,,-300000.0,,123400000.0,,,,,,,6000000.0,,-400000.0,,86600000.0,,,-400000.0,6600000.0,1700000.0,,,,,,1100000.0,,,,,,,,,25800000.0,,,-0.066667,,,,-5300000.0,,,,,,,,,,18600000.0,,16100000.0,,,,,-400000.0,117800000.0,,,52400000.0,,,,,,,,101700000.0,,,,,,,,,,11700000.0,,7600000.0,0.0,,6000000.0,71900000.0,,,,-400000.0,-400000.0,,,-2600000.0,10000000.0,,2700000.0,,,100000.0,,,,,29300000.0,,,,,,7900000.0,,600000.0,-3400000.0,-700000.0,4800000.0,6600000.0,,,,10900000.0,,,,,,,,,,,,,,,,,
1996-12-31,,6055572.0,19000000.0,46800000.0,,90600000.0,105500000.0,600000.0,100000.0,1800000.0,,,47200000.0,12800000.0,2800000.0,-100000.0,,2000000.0,6900000.0,,,1.173333,,1000000.0,-37400000.0,2000000.0,2000000.0,,,,,128000000.0,,12800000.0,51700000.0,700000.0,,,1500000.0,-4200000.0,-37400000.0,13200000.0,5400000.0,-300000.0,,,5690200.0,6900000.0,33600000.0,,32700000.0,,-5200000.0,-14000000.0,,,-14100000.0,1200000.0,,3400000.0,,128000000.0,,10700000.0,,3700000.0,,,,,1000000.0,,90600000.0,3300000.0,1000000.0,1400000.0,12800000.0,1400000.0,-100000.0,119300000.0,1800000.0,,1800000.0,4900000.0,,,0.0,2700000.0,,,83900000.0,,26800000.0,,,,-4300000.0,,,-4000000.0,-300000.0,,13200000.0,-100000.0,,,,,,31400000.0,131100000.0,25600000.0,6900000.0,,2000000.0,12800000.0,1800000.0,131100000.0,,29000000.0,51700000.0,6900000.0,,,,72500000.0,13200000.0,,105500000.0,-3000000.0,-2700000.0,10800000.0,,,,,1.213333,,4800000.0,,12600000.0,400000.0,4800000.0,,83900000.0,5800000.0,,2000000.0,1800000.0,1800000.0,47200000.0,3900000.0,,10700000.0,26800000.0,3300000.0,4500000.0,,-100000.0,25600000.0,13400000.0,,,29000000.0,,,11300000.0,6900000.0,31400000.0,9200000.0,,2000000.0,-5300000.0,-900000.0,4500000.0,13400000.0,,400000.0,,20100000.0,,,,,,,,,,,,,,,,,
1997-03-31,,,,,,,,2200000.0,,2200000.0,,,50000000.0,,5700000.0,0.0,,,3400000.0,0.48,,,,,-40200000.0,2200000.0,2200000.0,,,,,,,12800000.0,,800000.0,,,,3100000.0,,7600000.0,-3800000.0,-300000.0,,,,,,100000.0,43600000.0,,-3700000.0,,,,,7500000.0,,6300000.0,,136100000.0,,,,,,,6800000.0,,2300000.0,,95900000.0,,,0.0,-100000.0,1300000.0,,,,,,7800000.0,,,,,,,,,29200000.0,,,0.5,,,,3800000.0,,,,,,,,,,28200000.0,,20000000.0,,,,,3400000.0,130600000.0,,,51500000.0,,,,,,,,110600000.0,,,,,,,,,,4800000.0,,15600000.0,0.0,,7083333.0,80600000.0,,,,3400000.0,3400000.0,,,4100000.0,11100000.0,,2700000.0,,,100000.0,,,,,28900000.0,,,,,,9300000.0,,2200000.0,-3700000.0,-800000.0,6800000.0,11700000.0,,,,28000000.0,,,,,,,,,,,,,,,,,
1997-06-30,,,,,,,,2200000.0,,2200000.0,,,49900000.0,,1100000.0,0.0,,,4100000.0,0.106667,,,,,-41500000.0,1400000.0,1400000.0,,,,,,,10600000.0,,800000.0,,,,2400000.0,,7400000.0,-3300000.0,-200000.0,,,,,,100000.0,24700000.0,,-2000000.0,,,,,4500000.0,,1800000.0,,138300000.0,,,,,,,6562500.0,,400000.0,,96800000.0,,,-800000.0,10600000.0,1100000.0,,,,,,2800000.0,,,,,,,,,28800000.0,,,0.106667,,,,2500000.0,,,,,,,,,,25500000.0,,16200000.0,,,,,700000.0,127000000.0,,,50800000.0,,,,,,,,110800000.0,,,,,,,,,,10600000.0,,10800000.0,0.0,,6562500.0,77100000.0,,,,700000.0,700000.0,,,-1700000.0,11100000.0,,2700000.0,,,100000.0,,,,,28600000.0,,,,,,9000000.0,,1400000.0,-2000000.0,-1000000.0,6400000.0,8000000.0,,,,13900000.0,,,,,,,,,,,,,,,,,
