date,annualPretaxIncome,trailingPurchaseOfInvestment,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualNetIncome,quarterlyTotalAssets,annualGoodwill,trailingNetIncome,trailingPretaxIncome,annualTotalAssets,trailingCashDividendsPaid,trailingNetOtherInvestingChanges,quarterlyDilutedAverageShares,trailingInvestingCashFlow,annualChangeInWorkingCapital,annualStockholdersEquity,quarterlyInvestmentsAndAdvances,quarterlyBasicEPS,annualBasicEPS,annualDepreciationAndAmortization,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyGoodwill,annualInvestingCashFlow,annualRetainedEarnings,trailingSaleOfInvestment,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualTotalRevenue,annualPurchaseOfInvestment,quarterlyBasicAverageShares,trailingTotalRevenue,annualDilutedEPS,trailingEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,annualEndCashPosition,quarterlyCashDividendsPaid,annualNetPPE,annualOtherIntangibleAssets,annualOperatingIncome,quarterlyPurchaseOfInvestment,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualAccountsPayable,quarterlyCapitalStock,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualInvestmentsAndAdvances,annualNetOtherInvestingChanges,quarterlyFreeCashFlow,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,trailingBeginningCashPosition,annualInterestExpense,annualBeginningCashPosition,quarterlyNetOtherInvestingChanges,trailingInterestExpense,trailingOperatingExpense,quarterlySaleOfInvestment,annualGrossPPE,annualSellingGeneralAndAdministration,annualNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyAccountsPayable,annualDilutedAverageShares,quarterlyStockholdersEquity,quarterlyOperatingExpense,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,trailingNetOtherFinancingCharges,annualCapitalStock,trailingNetIncomeCommonStockholders,trailingOperatingCashFlow,annualRepaymentOfDebt,quarterlyRepaymentOfDebt,quarterlySellingGeneralAndAdministration,annualChangeInInventory,annualTaxProvision,annualNetOtherFinancingCharges,quarterlyPretaxIncome,trailingTaxProvision,quarterlyNetPPE,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyRetainedEarnings,quarterlyTaxProvision,annualOtherNonCashItems,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualPurchaseOfBusiness,annualFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOperatingIncome,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyOperatingCashFlow,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualOperatingExpense,annualBasicAverageShares,trailingSellingGeneralAndAdministration,annualCurrentDeferredRevenue,annualCurrentAssets,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingResearchAndDevelopment,quarterlyOtherNonCurrentAssets,quarterlyCurrentAccruedExpenses,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,annualCostOfRevenue,trailingOtherIncomeExpense,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualGrossProfit,annualStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,quarterlyLongTermDebt,annualDeferredIncomeTax,quarterlyChangeInInventory,annualInventory,annualTotalNonCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCurrentLiabilities,trailingOtherNonCashItems,quarterlyCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyAccountsReceivable,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,trailingRepurchaseOfCapitalStock,annualIncomeTaxPayable,annualOtherNonCurrentAssets,quarterlyStockBasedCompensation,trailingStockBasedCompensation,quarterlyNonCurrentDeferredRevenue,trailingGrossProfit,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingDilutedEPS,annualCashFlowFromContinuingFinancingActivities,annualGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingBasicEPS,quarterlyOtherShortTermInvestments,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTotalNonCurrentAssets,quarterlyOtherCurrentLiabilities,annualCurrentDebt,quarterlyEbitda,quarterlyIncomeTaxPayable,quarterlyOtherIncomeExpense,annualChangesInAccountReceivables,trailingDilutedAverageShares,annualLongTermDebt,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingCostOfRevenue,quarterlyCurrentDebt,quarterlyGrossProfit,annualOtherIncomeExpense,trailingDeferredIncomeTax,quarterlyCostOfRevenue,annualCurrentAccruedExpenses,quarterlyChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentLiabilities,annualOtherNonCurrentLiabilities,trailingChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualAccountsReceivable,quarterlyOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyResearchAndDevelopment,trailingBasicAverageShares,annualOtherCurrentAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualOtherCurrentLiabilities,trailingOperatingIncome,quarterlyCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,quarterlyChangeInAccountPayable,quarterlyAccumulatedDepreciation,annualEbitda,annualAccumulatedDepreciation
1970-01-01 00:00:01.269993600,,,,8683566421.17,,214665627491.29,,,,,,,9775227824.0,,,,55490047380.9,0.153333,,,,,828981284.61,,,,1625713222.77,1498868266.36,,,9775227824.0,,,,4878335577.9,1498868266.36,146940606267.28,,,,,,-257401070.95,28685537685.55,,,6630467600.0,,47430872.88,137787240.48,,,,3696827784.13,,147944333961.72,0.153333,,,,5063733943.67,,,146054225.65,,,,,,138257039846.11,,53125000.0,,63291623259.62,2016322474.85,,,,,,,,-8792200.0,1831231758.06,,,,2067481348.1,,2369280551.11,,47430872.88,17194317408.17,441768125.33,,,,,,,4059698528.19,2055580855.32,,2369280551.11,3770879304.6,,-74051520.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,,,-36688550615.92,,181775853131.71,,,,,,,,,,,56306497104.49,,,,,,828047024.69,,,,1429833477.29,1129618870.69,,,,,,,-454979911.18,1129618870.69,110252055651.36,,,,,,-454882679.44,113304298768.49,,,9945701400.0,,-863647.99,142301867.39,,,,-32880949454.42,,117995867565.26,,,,,-4970531603.18,,,5113711317.99,,,,,,146940606267.28,,20273816.24,,60121189065.35,1979605366.9,,,,,,,,-78446800.0,1783625017.6,,,,1915203468.51,,2406195291.06,,-82124.61,14933976018.59,485369991.22,,,,,,,3884571014.17,1862441774.6,,2406195291.06,-32737672507.87,,-143276946.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,,,-8465453843.57,,174941894131.27,,,,,,,9962115970.0,,,,57999545875.94,0.14,,,,,826829614.26,,,,1565646558.0,1394696235.85,,,9962115970.0,,,,2320614309.12,1394696235.85,101786601807.79,,0.0,,,,-1281322402.26,11039336499.44,,,9945701400.0,,662841860.37,143142405.43,,,,-11873480045.89,,107520130241.5,0.14,,,,3267375.11,,,3965080682.71,,,,,,110252055651.36,,25824021.79,,63526488669.26,2454515323.39,,,,,,,,,2273388696.5,,,,2058574229.71,,2638082723.23,,36811610.37,16254389706.9,492927671.71,,,,,,,4509801200.23,2060861214.24,,2638082723.23,-11507068699.45,,-366411346.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,16319940728.8,,-3378983800.01,-22521773270.58,11311343211.09,153177670290.99,825111560.89,,,153177670290.99,,,,,-19960868523.85,70434898968.12,59789849831.77,,1.14,281054799.44,2047154905.77,1539337278.64,825111560.89,-40732106402.32,20662217438.58,,7514857885.52,7288159838.19,27770614506.45,-4619648843.56,,,1.14,,-47476076378.16,7288159838.19,79264828537.21,79264828537.21,0.0,2490545689.04,103085408.19,16269180414.16,-2626042690.91,81362370655.55,-17759126721.85,37187500.0,9945701400.0,,2279510797.13,103085408.19,,59789849831.77,-36628473141.04,22275153297.97,81362370655.55,82329955110.41,,,684839594.57,138257039846.11,-36724942856.64,,,-7685508947.71,2490545689.04,10535353736.74,11311343211.09,,,101786601807.79,,37187500.0,9922230887.0,70434898968.12,5057753708.11,-1023321696.36,-58992211308.9,,9945701400.0,,,,,4647108264.58,,4183889585.22,2988919882.39,10278681682.48,,2490545689.04,,1962994547.13,20662217438.58,2763823796.96,134960968.42,,,,-18782448418.21,82329955110.41,15316543763.86,10290296570.0,,2490545689.04,22714735180.87,12136051143.58,-439581882.9,11508196873.25,9922230887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,,,-9359924076.72,,141123220763.54,,,,,,,9694291415.0,,,,57663104365.13,0.14,,,,,823924243.74,,,,1360752387.64,1357200798.07,,,9694291415.0,,,,3878563530.12,1357200798.07,69904904460.49,,,,,,-588662351.67,72531932154.56,,,9945701400.0,,338278449.77,103086754.85,,,,-13695004291.89,,68680183034.66,0.14,,,,4599302412.98,,,8974933.78,,,,,,79264828537.21,,53125000.0,,72029455275.58,1672982514.57,,,,,,,,,1514871654.16,,,,1776625812.32,,2579051779.32,,2220699.77,21950309243.66,415873424.68,,,,,,,3422443720.64,1776584367.11,,2579051779.32,-13553952826.92,,-141051464.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,-9264243670.04,,131824816350.65,,,,,,,,,,,56825878112.19,,,,,,822470190.6,,,,1622110818.71,1616212293.41,,,,,,,3284075391.99,1616212293.41,60640660790.45,,,,,,-1149769681.19,62902423466.24,,,9945701400.0,,329197962.39,102426583.9,,,,-8008926320.32,,63755754670.46,,,,,-4598004428.54,,,9274913723.32,,,,,,69904904460.49,,5312500.0,,67669588967.74,1840707398.55,,,,,,,,,1708430826.68,,,,2219985621.39,,2732449205.38,,271248.91,18521029793.84,597874802.68,,,,,,,4084932782.7,2223140729.89,,2732449205.38,-7765862098.72,,-243064221.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,-10660323093.64,,119993409109.96,,,,,,,8999493092.0,,,,56846411354.98,0.04,,,,,820250126.41,,,,355860926.62,359979723.7,,,8999493092.0,,,,-2755561004.59,359979723.7,49980337696.81,,0.0,,,,-499768928.96,52107629808.55,,,9945701400.0,,-375242117.67,104387670.55,,,,-7968763601.28,,53984120571.9,0.04,,,,342901.0,,,-1807316738.96,,,,,,60640660790.45,,21250000.0,,65625540507.12,1425235316.79,,,,,,,,,1312531310.69,,,,519545684.71,,2814405869.98,,59281836.68,18813491097.31,163684758.09,,,,,,,1899316927.11,516822272.38,,2814405869.98,-7519945363.61,,-448818237.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,15031003399.73,,-5036600700.0,19224351705.49,12576482780.31,148280379973.73,500879600.45,,,148280379973.73,,,,,-27415814821.5,86587284850.98,66433526788.37,,1.23,228733736.31,11589980205.03,2153027776.12,500879600.45,10707776709.91,26846394733.48,,9265764728.92,9243089965.13,24617430769.04,-2904015316.9,,,1.23,,6300698792.39,9243089965.13,69204689402.3,69204689402.3,0.0,3338447415.44,138758454.58,15011239812.29,-665814355.08,70835099928.77,-26923909001.17,37187500.0,11016908400.0,,11297745910.54,138758454.58,,66433526788.37,13274424462.72,933125000.29,70835099928.77,61290177125.53,,,654986297.65,79264828537.21,13272783577.28,,,-5323544142.02,3338447415.44,8013240245.37,12576482780.31,,,49980337696.81,,37187500.0,10224782748.0,86587284850.98,3569404095.55,-1815660212.03,-10060139134.91,,11016908400.0,,,-184631341.72,,3477406453.84,,2426514537.84,11589980205.03,10514846281.31,,3338447415.44,,11528206419.67,26846394733.48,1249081552.39,-1371227691.82,,,,-28739569213.2,61290177125.53,15210737338.59,10494692442.91,,3338447415.44,1915851288.08,12604488861.89,-982726287.79,8508329325.46,10224782748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,,,1417939987.31,,149603329295.27,,,,,,,10790689204.0,,,,65908426947.98,0.08,,,,,500870025.31,,,,864406464.24,863255136.29,,,10790689204.0,,,,590186622.78,863255136.29,70622629389.61,,-18159682.16,,,,-441763150.29,71330163178.18,,,11016908400.0,,0.0,131038641.54,,,,715437251.13,,61746776123.9,0.08,,,,1135995263.5,,,29306951.3,,,,,,69204689402.3,,59420713.12,,87483865936.24,1284237386.38,,,,,,,,,1210263152.74,,,,1126221943.05,,3300723203.04,,,27709649869.77,261815478.81,,,,,,,2311367017.2,1104384583.22,,3300723203.04,848789692.86,,-133352441.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,-7067602617.84,,149243120622.79,,,,,,,,,,,72172416118.6,,,,,,501497880.8,,,,1382952653.57,1385493249.35,,,,,,,1059610144.89,1385493249.35,63555026771.77,,-62500928.98,,,,-147460927.46,64381928787.48,,,11016908400.0,,35832366.22,134599654.79,,,,-8278525220.14,,64736076547.41,,,,,798474057.68,,,516538373.26,,,,,,70622629389.61,,12281419.87,,84156697198.03,1637567981.09,,,,,,,,,1520647439.26,,,,1778166650.87,,3295499627.56,,,24357872507.12,395213997.3,,,,,,,3225140442.36,1765416311.26,,3295499627.56,-8170583861.55,,-107941358.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,,-1463323098.71,,149963893554.0,,,,,,,11194067439.0,,,,73037329771.37,0.06,,,,,501853528.8,,,,668488413.76,671644046.36,,,11194067439.0,,,,-1110091814.73,671644046.36,62091703673.06,,-4737270612.0,,,,-3921537780.81,62923764172.39,,,11016908400.0,,358941308.38,140314705.87,,,,-6117182019.61,,65241342098.63,0.06,,,,-1899157467.47,,,4789215733.14,,,,,,63555026771.77,,57769497.98,,84379483264.07,1503216103.64,,,,,,,,,1402744905.28,,,,863067028.76,,3266909532.7,,,25029516553.48,194578615.0,,,,,,,2363972953.98,856252539.32,,3266909532.7,-6038569720.02,,-78612299.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,5487269095.67,,-4898253488.71,-2404419640.14,4237418476.37,168507554655.12,500900118.6,,,168507554655.12,,,,,-21518974829.08,86465003750.73,86904451851.48,,0.38,330999440.46,26850775.22,982034554.66,500900118.6,743853723.17,25219881621.0,,1390955486.37,1317026044.37,11261714499.55,-2992747837.1,,,0.38,,204148770.23,1317026044.37,59687284032.92,59687284032.92,-97232876.71,3319825559.06,160950213.84,5430692921.71,1518014021.46,60505816764.78,-19102688007.45,143093610.51,11016908400.0,,424593058.5,160950213.84,,86904451851.48,3287921854.5,-5937785141.41,60505816764.78,81823257968.16,,,947692762.56,69204689402.3,3252610000.79,,,-4353026503.04,3319825559.06,5820003284.32,4237418476.37,,,62091703673.06,,143093610.51,11151101254.0,86465003750.73,1808128796.41,-515367122.58,-9517405369.38,,11016908400.0,,,,,1686347787.04,,1180466077.73,819366733.1,1719813472.99,,3319825559.06,,,25219881621.0,328857986.62,296578253.84,,,-17987726.31,-19618055130.03,81823257968.16,3361234086.01,1704639487.91,,3319825559.06,-5742324118.74,4306803017.94,-195461022.67,6233150267.52,11151101254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,,,-147833522.13,,189574669392.42,,,,,,,10836953623.0,,,,99777475310.91,0.09,,,,,500451454.98,,,,1004846588.36,975325826.07,,,10836953623.0,,,,3316503645.26,975325826.07,59539450510.79,,-134730958.91,,,,-261391581.23,60029951280.25,,,11016908400.0,,102853448.26,149531609.3,,,,-5438192148.21,,102107349666.95,0.09,,,,3035936264.2,,,582017647.04,,,,,,59687284032.92,,179825476.39,,87328434589.0,1617694643.54,,,,,,,,,1510192905.95,,,,1340084049.78,,3280124743.03,,16169800.0,26195207447.07,335237461.42,,,,,,,2938258489.78,1334824921.4,,3280124743.03,-5398133463.46,,-40058684.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,7059620961.95,,199085869241.42,,,,,,,,,,,91177457404.16,,,,,,498944054.65,,,,1106081902.0,1134347753.8,,,,,,,1758926962.18,1134347753.8,66599071472.74,,-206383528.19,,,,-1237303936.32,67002889616.17,,,11016908400.0,,101899038.46,146658951.04,,,,-13256315563.49,,114502575210.67,,,,,2502743817.76,,,533995760.97,,,,,,59539450510.79,,196002293.79,,84378575263.9,1520031299.86,,,,,,,,,1352544536.86,,,,1376448494.08,,3187979545.48,,3982750.0,24024482680.87,270366592.08,,,,,,,2845587542.78,1372101176.63,,3187979545.48,-13215806883.26,,-40508680.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,,,-1877240145.9,,267860188343.79,,,,,,,10580154441.0,,,,116966660755.83,0.15,,,,,10665863277.08,,,,1612052630.99,1587023166.13,,,10580154441.0,,,,478598446.5,1587023166.13,64721831326.84,,-3417810891.16,,,,-1910882941.18,67636400098.42,,,11016908400.0,,3708467998.73,1783898211.9,,,,-3254583122.21,,179476345997.49,0.15,,,,-4661841061.93,,,7133794466.48,,,,,,66599071472.74,,500079244.72,,86880513915.75,2281965694.0,,,,,,,,0.0,2098111934.42,,,,2011046638.65,,3625466935.4,,0.0,25611368328.94,398994007.66,,,,,,,4205816879.21,2012338039.27,,3625466935.4,-3172111105.34,,-82472016.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,6846091166.57,,-4005937843.66,1072401539.68,5243916979.11,271354248951.82,10047494513.2,,,271354248951.82,,,,,8036590491.31,87688484740.93,116391576087.77,,0.48,479252700.75,355005724.27,8282136261.1,10047494513.2,4770484449.46,25632130707.71,,1585065754.13,1547220233.11,15904258196.39,-3061377296.36,,,0.48,,-783544604.48,1547220233.11,65794232866.52,65794232866.52,-247012465.4,3637403628.1,1915891288.09,6859623162.87,348201162.37,68834628198.38,-18609569343.95,6824823334.76,11016908400.0,,-3631389385.68,1915891288.09,,116391576087.77,2458164.93,3006553270.51,68834628198.38,181952153799.06,,,3260335887.77,59687284032.92,-874380855.1,,,32328386.61,3637403628.1,8080921782.92,5243916979.11,,,64721831326.84,,6824823334.76,10924827040.0,87688484740.93,3483173004.62,-332968219.45,6106948833.6,,11016908400.0,,,-888763054.36,-788763054.36,3120072405.69,,1538044291.09,281831099.77,2118511984.06,,3637403628.1,,334853174.27,25632130707.71,533446229.93,1066932788.54,,,-119764460.76,-18942537563.4,181952153799.06,5914595284.62,2140359025.57,,3637403628.1,3176482108.11,5308046875.48,-169928837.6,8902864642.02,10924827040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,,,5228964498.87,,318987143173.83,,,,,,,10919635526.0,,,,141882613794.42,0.12,,,,,10066931789.32,,,,1428072408.27,1310356263.18,,,10919635526.0,,,,-6608179691.63,1310356263.18,71023197365.39,,-232697337.44,,,,-771629348.23,20965188717.96,,,11016908400.0,,4532544.05,1865237869.11,,,,3162551448.35,,228995507981.58,0.12,,,,-6412595297.21,,,604720914.83,,,,,,65794232866.52,,9738133765.35,,88297315885.99,2848939097.17,,,,,,,,-47688418.41,2619990958.22,,,,1898089011.33,,3914445471.13,,6316906.55,26863762024.23,470016603.06,,,,,,,4768300231.15,1891262877.81,,3914445471.13,3191227409.37,,-28675961.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,2160623666.71,,339743807667.51,,,,,,,,,,,159374290573.02,,,,,,10067421209.56,,,,2905438024.14,2765263410.09,,,,,,,1700760324.46,2765263410.09,73183821032.1,,-1109645884.52,,,,-410522663.15,76058135834.96,,,11016908400.0,,16007622.15,1803772322.7,,,,-3085620802.2,,248305071512.58,,,,,-2965986811.64,,,5169353700.0,,,,,,71023197365.39,,14640216808.87,,89730909117.62,3803984995.98,,,,,,,,-26201839581.59,3545719383.05,,,,3925901928.39,,1079126079.84,,16009197.15,27935928362.8,1020463904.25,,,,,,,5741382989.15,1711011281.96,,1079126079.84,-2993536901.45,,-92083900.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,,,19458190824.89,,375706057342.75,,,,,,,10900927334.0,,,,151989371070.76,0.21,,,,,10067849579.28,,,,2414049247.96,2289194740.08,,,10900927334.0,,,,10560123222.55,2289194740.08,92642011856.99,,-2205141815.56,,,,542464348.26,17865188990.86,,,11016908400.0,,9472215.85,1743003004.64,,,,13016592022.54,,281104777118.16,0.21,,,,9300163066.26,,,802188511.28,,,,,,73183821032.1,,19516940478.24,,92754662652.59,3634240936.72,,,,,,,,-12749997000.0,3353402044.96,,,,3221270913.83,,1070129035.02,,9469313.35,30174388992.86,807221665.87,,,,,,,6723567076.83,3209414339.41,,1070129035.02,13101284725.79,,-84692703.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,15421946666.05,,-4058359029.44,39767187138.73,11337193825.46,479626450225.21,10075152024.7,,,479626450225.21,,,,,72256030831.21,99098670266.7,186407503722.52,,1.03,649359015.67,8807055852.21,918194841.11,10075152024.7,23978244.89,32710342319.16,,5113939540.56,4972379412.11,28568125303.08,-477011917.53,,,1.03,,-5628725610.49,4972379412.11,132409198995.72,132409198995.72,-510873991.92,1222323905.66,1887274940.3,13180279034.02,162675745.59,138160972852.12,30431948309.43,17550078695.86,11016908400.0,,8749385420.22,1887274940.3,,186407503722.52,125162426.53,16734162133.1,138160972852.12,378494965143.91,,,,65794232866.52,203581469.12,,,-5658068285.0,1222323905.66,14146623974.84,11337193825.46,,,92642011856.99,,17550078695.86,11006984297.0,99098670266.7,5130112204.79,-604263507.64,66614966129.2,,11016908400.0,,,-49060380000.0,-10060855000.0,4627511588.61,-30381.28,3560447445.12,8779397802.27,6376684812.5,,1222323905.66,,8775260435.16,32710342319.16,1262745271.94,-513487268.04,,,61896402.42,29827684801.79,378494965143.91,11334875005.95,6368590534.84,,1222323905.66,17132973075.72,11861499220.93,-398810942.62,15417277234.66,11006984297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,,,34276943536.36,,568657000557.87,,,,,,,10905845334.0,,,,207276594644.18,0.35,,,,,10084043909.84,,,,3941001638.24,3817045866.76,,,10905845334.0,,,,-1991567289.38,3817045866.76,166686142532.08,,-528975395.0,,,,-117920811.27,37203839585.47,,,11016908400.0,,2894286526.19,1823618937.4,,,,19780729886.41,,462469647887.69,0.35,,,,-1898399797.53,,,104710624.75,,,,,,132409198995.72,,26536147340.12,,103990766121.68,4679751845.65,,,,,,,,-16307000000.0,4097839618.16,,,,5198849528.95,,1224413823.17,,2926069332.91,36469951184.77,1257847890.71,,,,,,,9843606020.24,5197893070.17,,1224413823.17,19860687191.74,,-79957305.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,154580257188.17,,775505705874.52,,,,,,,,,,,241063139971.41,,,,,,10508334750.72,,,,8801300984.62,8653227879.51,,,,,,,1134693708.05,8653227879.51,321266399720.25,,-2217096276.66,,,,-1906086441.22,328000349473.91,,,12116908400.0,,12593293092.86,1760319659.07,,,,115794450318.26,,642755134423.55,,,,,1892149756.21,,,1501442699.95,,,,,,166686142532.08,,46041375691.53,,130292177112.0,9361759113.17,,,,,,,,-39220994387.0,6393375988.3,,,,11727869666.99,,1342529604.24,,18582130779.35,41587742328.68,2926568682.37,,,,,,,20866084119.65,11716953401.03,,1342529604.24,116002587649.55,,-208137331.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,,-72764422514.38,,644168042630.55,,,,,,,13021052812.0,,,,217507379022.43,0.27,,,,,10599330822.5,,,,3655605053.16,3515684259.11,,,13021052812.0,,,,-15748700086.88,3515684259.11,248501977205.87,,-4343058706.77,,,,-667678156.68,43471700951.75,,,12116908400.0,,-1217443178.82,3940889021.73,,,,-43778689861.81,,507812559272.42,0.27,,,,-14052025721.65,,,103992058.01,,,,,,321266399720.25,,44094864800.26,,133449647345.14,5570229235.31,,,,,,,,-29200306333.85,4349208107.82,,,,5129083080.12,,1395620339.02,,-456448433.84,45476708452.36,1473478026.96,,,,,,,11595357106.34,5108978370.91,,1395620339.02,-42501026619.65,,-1277663242.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
