date,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualCapitalExpenditure,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualInterestExpense,quarterlyIncomeTaxPayable,trailingChangesInAccountReceivables,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualCurrentAssets,trailingChangeInCashSupplementalAsReported,annualBasicEPS,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyNetOtherInvestingChanges,quarterlyInvestingCashFlow,quarterlyDilutedAverageShares,annualTaxProvision,trailingInterestExpense,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyGrossProfit,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,trailingGrossProfit,quarterlyOtherNonCashItems,annualCostOfRevenue,annualTotalRevenue,annualDilutedEPS,quarterlyBasicAverageShares,annualCapitalStock,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,trailingTaxProvision,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyStockBasedCompensation,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,annualChangeInWorkingCapital,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyBasicEPS,annualChangeInInventory,quarterlyOperatingIncome,trailingPurchaseOfBusiness,trailingNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,annualNetIncome,annualCurrentDeferredRevenue,annualDilutedAverageShares,trailingOtherNonCashItems,annualBeginningCashPosition,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyNetIncome,annualCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualPretaxIncome,annualIncomeTaxPayable,annualLongTermDebt,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,quarterlyDilutedEPS,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyGoodwill,quarterlyAccountsReceivable,annualStockBasedCompensation,annualStockholdersEquity,quarterlyCostOfRevenue,annualGoodwill,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,quarterlyInventory,annualRetainedEarnings,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,trailingOperatingIncome,annualAccountsPayable,annualOperatingIncome,trailingTotalRevenue,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualBasicAverageShares,annualEndCashPosition,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualCurrentLiabilities,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingNetOtherInvestingChanges,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualNetPPE,annualEbitda,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualGrossPPE,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,trailingChangeInInventory,annualResearchAndDevelopment,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable
,,,,-8690000.0,,,,658693000.0,,1774000.0,,,519000.0,-5155000.0,,,,,37405000.0,24334000.0,20533000.0,,,,,,,,,927139000.0,,33692000.0,,99453000.0,-3241000.0,-33404000.0,51382609.0,,,,,29352000.0,,,,,6852000.0,,,,49241667.0,,7173000.0,21019000.0,,,-3489000.0,-12263000.0,,297769000.0,375524000.0,392209000.0,152250000.0,,2977000.0,537452000.0,,,,,4699000.0,,,199204000.0,-38735000.0,,0.24,,20844000.0,,,,,,,,,,,14678000.0,-121241000.0,,,,,12047000.0,,26882000.0,11818000.0,,,,,,,12430000.0,208457000.0,55335000.0,0.23,2671000.0,,,360667000.0,90209000.0,,,169852000.0,,,96875000.0,,,,,4721000.0,,-90000.0,,,76196000.0,20719000.0,,,,,,,,,,,8508000.0,,191593000.0,,,,,,,,12848000.0,,,,85766000.0,498000.0,,,104152000.0,99453000.0,,,43453000.0,,,20751000.0,2611000.0,,,1209812000.0,,11818000.0,,,1507581000.0,12007000.0,39995000.0,-11853000.0,,527774000.0,,,,,,,,,,,,,,,,
,,,-109144000.0,2447000.0,11499000.0,,,704269000.0,10440000.0,31615000.0,,,12165000.0,-6929000.0,,-130332000.0,25460000.0,,38865000.0,30078000.0,-39006000.0,,44493000.0,410520000.0,,1.52,,75183000.0,,978709000.0,301569000.0,83946000.0,-1085000.0,105106000.0,7692000.0,-78751000.0,,19667000.0,,,,78926000.0,-159883000.0,-12412000.0,106463000.0,,-10182000.0,714906000.0,875376000.0,1.45,,499000.0,6386000.0,70226000.0,,,-60296000.0,-78578000.0,31916000.0,410520000.0,561413000.0,435554000.0,170142000.0,5282000.0,11261000.0,573937000.0,,160470000.0,1372423000.0,,4768000.0,-39006000.0,0.0,277770000.0,-26283000.0,,,,70481000.0,,,731555000.0,63044000.0,75183000.0,,51850345.0,,117518000.0,-69781000.0,38859000.0,-130332000.0,85746000.0,30048000.0,,,47561000.0,-198043000.0,45131000.0,38963000.0,,583000.0,5397000.0,130268000.0,31615000.0,99997000.0,5653000.0,301569000.0,69562000.0,,3104000.0,3613000.0,50765000.0,412114000.0,181211000.0,,978709000.0,198844000.0,412114000.0,,106463000.0,1782943000.0,40806000.0,,,5282000.0,435554000.0,1741000.0,181211000.0,,99997000.0,583000.0,-6704000.0,,170142000.0,,141060000.0,,30078000.0,130422000.0,,,8445000.0,222275000.0,222275000.0,109874000.0,14311000.0,4768000.0,,49462500.0,105106000.0,,13465000.0,,,561413000.0,99453000.0,499000.0,,964000.0,109874000.0,105106000.0,573937000.0,181187000.0,63044000.0,105106000.0,704269000.0,-2311000.0,2753000.0,-17811000.0,69562000.0,1372423000.0,,38963000.0,,,1782943000.0,35755000.0,44493000.0,18848000.0,38865000.0,731555000.0,,,,,,,,,,,,,,,,
,,,,3651000.0,,,,733229000.0,,31106000.0,,,-1524000.0,48915000.0,,,,,39658000.0,32444000.0,18627000.0,,,,,,,,,999648000.0,,14834000.0,,141634000.0,-667000.0,-30799000.0,49901220.0,,,,,9878000.0,,,,,2836000.0,,,,49901220.0,,9851000.0,32000.0,,,0.0,-41756000.0,,450836000.0,600373000.0,434737000.0,168330000.0,,233000.0,591116000.0,,,,,2974000.0,,,235110000.0,-31984000.0,,-0.01,,27000.0,,,,,,,,,,,4449000.0,-142113000.0,,,,,-767000.0,,64098000.0,-675000.0,,,,,,,36528000.0,345086000.0,68243000.0,-0.01,17534000.0,,,413450000.0,167326000.0,,,225232000.0,,,112099000.0,,,,,6002000.0,,-111000.0,,,98323000.0,1764000.0,,,,,,,,,,,9851000.0,,222594000.0,,,,,,,,14807000.0,,,,105106000.0,513000.0,,,144608000.0,141634000.0,,,50741000.0,,,-1799000.0,3606000.0,,,1391560000.0,,-675000.0,,,1842396000.0,1564000.0,44838000.0,32114000.0,,768703000.0,,,,,,,,,,,,,,,,
,,,,1122000.0,,,,803250000.0,,27041000.0,,,-3034000.0,-26850000.0,,,,,39698000.0,37681000.0,-45186000.0,,,,,,,,,1041602000.0,,71949000.0,,113859000.0,-14393000.0,-70298000.0,52740278.0,,,,,68401000.0,,,,,7490000.0,,,,51314865.0,,11420000.0,67240000.0,,,0.0,-27287000.0,,388465000.0,533515000.0,473033000.0,170769000.0,,12134000.0,648515000.0,,,,,5274000.0,,,303119000.0,-53883000.0,,0.74,,56981000.0,,,,,,,,,,,9486000.0,-154735000.0,,,,,40659000.0,,31729000.0,37973000.0,,,,,,,-27775000.0,259086000.0,53300000.0,0.72,328000.0,,,416899000.0,143740000.0,,,234718000.0,,,121367000.0,,,,,5448000.0,,9119000.0,,,114710000.0,2759000.0,,,,,,,,,,,11420000.0,,221602000.0,,,,,,,,14968000.0,,,,141634000.0,514000.0,,,119133000.0,113859000.0,,,59460000.0,,,-3144000.0,3142000.0,,,1446701000.0,,37973000.0,,,1835166000.0,312000.0,43989000.0,-22154000.0,,704284000.0,,,,,,,,,,,,,,,,
,,,,3243000.0,,,,865872000.0,,21772000.0,,,1938000.0,3450000.0,,,,,43966000.0,38758000.0,-43088000.0,,,,,,,,,1062366000.0,,19290000.0,,168260000.0,-165047000.0,-219390000.0,52121739.0,,,,,24656000.0,,,,,17691000.0,,,,52121739.0,,11154000.0,13997000.0,,,,-174012000.0,,413516000.0,553628000.0,485021000.0,380713000.0,,591000.0,698525000.0,,,,,5308000.0,,,260906000.0,-57513000.0,,0.23,,13502000.0,,,,,,,,,,,239907000.0,-167347000.0,,,,,9884000.0,,38638000.0,11988000.0,,,,,,,54401000.0,249399000.0,54976000.0,0.23,554000.0,,,511339000.0,144418000.0,,,236250000.0,,,124835000.0,,,,,5808000.0,,854000.0,,,320946000.0,4791000.0,,,,,,,,,,,11154000.0,,271475000.0,,,,,,,,5788000.0,,,,113859000.0,514000.0,,,173568000.0,168260000.0,,,89927000.0,,,-73000.0,4886000.0,,,1644897000.0,,11988000.0,,,2058413000.0,1177000.0,46105000.0,-18875000.0,,934341000.0,,,,,,,,,,,,,,,,
,,,-174732000.0,1429000.0,1671000.0,,,914560000.0,37064000.0,23141000.0,,,4291000.0,-9294000.0,,-185248000.0,46079000.0,,54496000.0,40788000.0,-17858000.0,,61457000.0,435387000.0,,1.98,,101409000.0,,1130695000.0,318702000.0,91184000.0,2622000.0,96987000.0,-64919000.0,-128493000.0,,24108000.0,,,,91543000.0,-568095000.0,-8119000.0,129484000.0,,18094000.0,951283000.0,1145761000.0,1.91,,514000.0,13654000.0,63225000.0,,,,-325040000.0,42084000.0,435387000.0,609354000.0,541358000.0,417540000.0,5803000.0,11150000.0,729312000.0,,194478000.0,1767626000.0,,,-17858000.0,16221000.0,346626000.0,-31352000.0,,,,77889000.0,,,1026894000.0,95668000.0,105623000.0,,53093717.0,,105106000.0,,-35317000.0,-185248000.0,108411000.0,46079000.0,,,58635000.0,-448980000.0,82351000.0,56337000.0,,28159000.0,9445000.0,144494000.0,23141000.0,327734000.0,-71273000.0,318702000.0,61647000.0,,693000.0,46111000.0,48858000.0,579811000.0,188567000.0,,1130695000.0,255083000.0,579811000.0,,129484000.0,2203013000.0,218525000.0,,,5803000.0,541358000.0,3272000.0,188567000.0,,327734000.0,28159000.0,-38667000.0,,417540000.0,,216816000.0,,40788000.0,148399000.0,,,13654000.0,265218000.0,265218000.0,96987000.0,19109000.0,,,51216667.0,96987000.0,,13295000.0,,,609354000.0,168260000.0,514000.0,,13134000.0,96987000.0,96987000.0,729312000.0,197257000.0,95668000.0,96987000.0,914560000.0,-33651000.0,25430000.0,-245026000.0,61647000.0,1767626000.0,,52123000.0,,,2203013000.0,-431000.0,61457000.0,50999000.0,54496000.0,1026894000.0,,,,,,,,,,,,,,,,
,,,,34592000.0,,,,949873000.0,,88529000.0,,,-9579000.0,47391000.0,,,,,51041000.0,55287000.0,-24097000.0,,,,,,,,,1082921000.0,,3128000.0,,113493000.0,-53028000.0,-49739000.0,51892000.0,,,,,10593000.0,,,,,15864000.0,,,,51892000.0,,11036000.0,-11581000.0,,,,-97044000.0,,494254000.0,630458000.0,488822000.0,626775000.0,,1646000.0,750476000.0,,,,,1081000.0,,,283524000.0,-30230000.0,,-0.5,,-9746000.0,,,,,,,,,,,8686000.0,-199397000.0,,,,,-11616000.0,,54925000.0,-11185000.0,,,,,,,16506000.0,323500000.0,194813000.0,-0.5,1269000.0,,,561982000.0,218686000.0,,,272931000.0,,,126156000.0,,,,,6888000.0,,-332000.0,,,399341000.0,32621000.0,,,,,,,,,,,20339000.0,,309956000.0,,,,,,,,12874000.0,,,,96987000.0,516000.0,,,114574000.0,113493000.0,,,34798000.0,,,-1073000.0,7598000.0,,,1845900000.0,,-25946000.0,,,2340154000.0,-512000.0,63367000.0,24695000.0,,1257233000.0,,,,,,,,,,,,,,,,
,,,,-800000.0,,,,1020018000.0,,11455000.0,,,2539000.0,-54935000.0,,,,,71909000.0,51263000.0,7381000.0,,,,,,,,,1161948000.0,,81035000.0,,138229000.0,35233000.0,-69693000.0,53826531.0,,,,,80335000.0,,,,,19103000.0,,,,51715686.0,,10330000.0,63950000.0,,,,-28266000.0,,467780000.0,561218000.0,541572000.0,592344000.0,,389000.0,803825000.0,,,,,277000.0,,,375776000.0,-55949000.0,,1.02,,66459000.0,,,,,,,,,,,44426000.0,-216193000.0,,,,,59037000.0,,40312000.0,58926000.0,,,,,,,14837000.0,300878000.0,138561000.0,0.98,3631000.0,,,588032000.0,181364000.0,,,295441000.0,,,135596000.0,,,,,6479000.0,,519000.0,,,419901000.0,33882000.0,,,,,,,,,,,13876000.0,,319734000.0,,,,,,,,14576000.0,,,,113493000.0,517000.0,,,138506000.0,138229000.0,,,62026000.0,,,883000.0,7903000.0,,,1920774000.0,,52750000.0,,,2388554000.0,-508000.0,74979000.0,-15637000.0,,1153562000.0,,,,,,,,,,,,,,,,
,,,-433035000.0,,-35702000.0,,,,307728000.0,,,-254000.0,,,,,110078000.0,-118020000.0,,,,,,,,-1.526141,,-203427000.0,,,,,-139776000.0,,,,,68061000.0,,,,,-1635326000.0,-86896000.0,,,,3148530000.0,3567117000.0,-1.526141,,,,,,,,,-193572000.0,,,,,,,,,418587000.0,,,,,24006000.0,,,,,-16519000.0,,,,,,-201058000.0,,134406000.0,,511049000.0,-14280000.0,,,-217347000.0,110078000.0,,,,-453896000.0,,,-15561000.0,,0.0,-140584000.0,,,,,,,,56994000.0,221235000.0,,,17289000.0,,,,,,,124825000.0,,,,,,,,,,-14280000.0,,,,239463000.0,,,308509000.0,,,,,,,0.0,,,133295000.0,427305000.0,,,,,,,,,-160832000.0,,,,388379000.0,,,,,,-50731000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-500886000.0,,-16207000.0,,,,350196000.0,,,,,,,-839999000.0,141197000.0,-95295000.0,,,,,195207000.0,1390712000.0,,-0.594264,,-79216000.0,,,70438000.0,,-51449000.0,,,,,91246000.0,,,,,-644125000.0,132595000.0,354430000.0,,,3418449000.0,3913881000.0,-0.594264,,530000.0,,,,,,,-223340000.0,,,,,3360000.0,,,,495432000.0,7064368000.0,,,318000.0,-68633000.0,,,,,-35452000.0,,,,6945943000.0,220471000.0,-69678000.0,474855000.0,133300971.0,,427305000.0,-192013000.0,,,-90222000.0,141197000.0,,,,-889083000.0,,,-22872000.0,596518000.0,0.0,1929000.0,17073000.0,4118970000.0,,,,,,67876000.0,242725000.0,,,49512000.0,1465755000.0,,2376678000.0,,,8455080000.0,756663000.0,,,,-935009000.0,,420387000.0,,,,,,5349539000.0,,277546000.0,,124288000.0,354235000.0,,,,1609343000.0,,559900000.0,199720000.0,,,133300971.0,559900000.0,,,,,1596404000.0,,,,-23915000.0,,,2656726000.0,594850000.0,,559900000.0,3496725000.0,,,-263144000.0,212197000.0,,,,,,,,,,-268810000.0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247673000.0,,,,,134973000.0,,,,,270910000.0,,,,,,,,,133307000.0,,33394000.0,155325000.0,,,,,,,,,,,46845000.0,,,,,,,,,1238530000.0,,,0.793469,,237516000.0,,,,,,,,,,,,,,,,,109049000.0,,,108209000.0,,,,,,,,,,0.783675,,,,,,,,967620000.0,,,,,,,,,,3333000.0,,,,,,,,,,,,,,,33394000.0,,,,,,,,,,,,,,,,,,,,,,,,,,92348000.0,,,,,105775000.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4693000.0,,,,,,,,,1032000.0,184800000.0,,,,,,,,,,,,,,,,,,-24312000.0,,526514000.0,221249000.0,-149034000.0,,,,,6247000.0,19293000.0,,,,,9147000.0,,,,,,38530000.0,-194604000.0,,,-277017000.0,-111599000.0,,,,,,,1034000.0,,,,,13023000.0,,,,968859000.0,-98395000.0,,,,-19237000.0,,,,,,,,,,,108095000.0,,,,,,-195700000.0,,168297000.0,-193430000.0,,,,,,,92434000.0,,,,,,,,,,,949566000.0,,,,,,,,,,-83384000.0,,,,,,,,,,,,,,,38530000.0,,,,,,,,,,73101000.0,,,,434080000.0,,,,,,,,,,,,97191000.0,,,,-126797000.0,-196062000.0,,,,-15330000.0,,69902000.0,,,,,,,,,,,,,,,,,,
,,,-416746000.0,-1245000.0,-163257000.0,,,3486631000.0,385754000.0,41998000.0,,0.0,-183477000.0,-108050000.0,,-972312000.0,151215000.0,-166008000.0,-579041000.0,107385000.0,0.0,,450791000.0,1153438000.0,,-1.250895,,-166738000.0,,1017068000.0,40489000.0,137896000.0,-53242000.0,461584000.0,6108000.0,-137626000.0,,-39060000.0,,,6926000.0,280499000.0,-358086000.0,-98316000.0,392088000.0,,-7657000.0,3838179000.0,4414682000.0,-1.250895,,532000.0,50269000.0,-46115000.0,,,-10331000.0,-59406000.0,-147590000.0,1153438000.0,1669315000.0,-1093300000.0,5712355000.0,1828000.0,-93462000.0,2514319000.0,,576503000.0,7284780000.0,12389000.0,,0.0,-107909000.0,1329209000.0,-135634000.0,,,-28517000.0,230230000.0,,,7381670000.0,233286000.0,-158291000.0,471755000.0,134406000.0,,559900000.0,-287945000.0,47420000.0,-972312000.0,-162453000.0,151215000.0,,,47632000.0,-489181000.0,39053000.0,46962000.0,-6526000.0,570364000.0,3448000.0,-201671000.0,41998000.0,4333581000.0,-64930000.0,40489000.0,329128000.0,,,29208000.0,288331000.0,2469795000.0,452509000.0,49190000.0,1017068000.0,1048710000.0,2469795000.0,,392088000.0,8438218000.0,172586000.0,,,1828000.0,-1093300000.0,-172187000.0,452509000.0,,4333581000.0,570364000.0,0.0,471755000.0,5712355000.0,,269156000.0,,107385000.0,425288000.0,,,50269000.0,1608818000.0,1608818000.0,461584000.0,0.0,,-6082000.0,133295000.0,461584000.0,,77375000.0,,,1669315000.0,526514000.0,532000.0,,-263027000.0,461584000.0,461584000.0,2514319000.0,472414000.0,233286000.0,461584000.0,3486631000.0,,106636000.0,207497000.0,329128000.0,7284780000.0,171154000.0,46186000.0,,,8438218000.0,-18654000.0,450791000.0,-96581000.0,-579041000.0,7381670000.0,,,,,,,,,,,,,,,,
,,,,1386000.0,,,,,,,,,-34922000.0,-31272000.0,,,,,,,,,,,,,,,,,,-68857000.0,,429795000.0,-3404000.0,115524000.0,134973000.0,,,,-29833000.0,-14031000.0,,,,,21875000.0,,,,133307000.0,,39902000.0,-236366000.0,,,-7059000.0,-119907000.0,,,,,,,-8280000.0,,,,,10382000.0,,,,885584000.0,-62189000.0,,-1.694052,,-53933000.0,,,,,,,,,,,-47384000.0,,,,,,-226240000.0,,-87647000.0,-226030000.0,,,,,,,-31789000.0,,,-1.694052,,,,,,,,899615000.0,,,,,,,,,,-87697000.0,,,,,,,,,,,,,,,39902000.0,,,,,,,,,,69318000.0,,,,461584000.0,,,,,,,,,,,,98191000.0,,,,-303927000.0,-225829000.0,,,,-9453000.0,,-149836000.0,,,,,,,,,,,,,,,,,,
,,,,0.0,,,,3440010000.0,,57739000.0,,,374000.0,-157673000.0,,,,,-692631000.0,100230000.0,0.0,,,,,,,,,736045000.0,,309532000.0,,370800000.0,-5517000.0,-79382000.0,134973000.0,,,,4485000.0,280556000.0,,,,,3827000.0,,,,133307000.0,,47916000.0,140634000.0,,,818000.0,-103646000.0,,1236378000.0,1689920000.0,-1264269000.0,5574946000.0,,83999000.0,2409383000.0,,,,8577000.0,,,,1270177000.0,-80216000.0,,0.391915,,232640000.0,,,,,,,,,,,7674000.0,-1030627000.0,,,,,56932000.0,,9831000.0,55061000.0,,,,,,,-58995000.0,45584000.0,333800000.0,0.387077,,,,2334505000.0,638146000.0,,,989621000.0,,,391015000.0,,,,,1169000.0,,4394000.0,,,4231292000.0,519272000.0,,492086000.0,,,,,,,,,47916000.0,,1549037000.0,,,,,,,,69843000.0,,,,429795000.0,532000.0,,,370800000.0,370800000.0,,,243495000.0,,,,99055000.0,,,6801145000.0,36329000.0,52245000.0,,,8037523000.0,-6461000.0,267064000.0,-70385000.0,,7264866000.0,,,,,,,,,,,,,,,,
,,,,0.0,,,,3288059000.0,,48751000.0,,,-10650000.0,275963000.0,,,,,-935497000.0,104959000.0,0.0,,,,,,,,,369376000.0,,48636000.0,,618390000.0,-3235000.0,-77466000.0,,,,,333000.0,79605000.0,,,,,16638000.0,,,,,,46286000.0,-124492000.0,,,-464000.0,-59463000.0,,1498556000.0,1911870000.0,-1392881000.0,5535400000.0,,5868000.0,2271027000.0,,,,8263000.0,,,,985395000.0,-75391000.0,,,,33319000.0,,,,,,,,,,,51766000.0,-1017032000.0,,,,,-130397000.0,,298111000.0,-128612000.0,,,,,,,247590000.0,42184000.0,300406000.0,,,,,2125846000.0,661851000.0,,,905790000.0,,,347868000.0,,,,,1370000.0,,-58726000.0,,,4325564000.0,483958000.0,,813071000.0,,,,,,,,,46286000.0,,1472558000.0,,,,,,,,70229000.0,,,,370800000.0,532000.0,,,618390000.0,618390000.0,,,153098000.0,,,,102899000.0,,,6347431000.0,-92974000.0,-122910000.0,,,7845987000.0,-25199000.0,234959000.0,222720000.0,,7447270000.0,,,,,,,,,,,,,,,,
,,,-344056000.0,92000.0,-15563000.0,,,3334331000.0,398042000.0,48369000.0,,,29635000.0,-194469000.0,,-1043431000.0,194686000.0,-225027000.0,-952677000.0,111749000.0,0.0,,234782000.0,1135684000.0,,-2.37,,-322421000.0,,324759000.0,55885000.0,191067000.0,-47631000.0,458673000.0,-20051000.0,-132318000.0,,117730000.0,,,9482000.0,185514000.0,-528025000.0,-2911000.0,371621000.0,,16211000.0,3760016000.0,4291659000.0,-2.37,,533000.0,60583000.0,19614000.0,,,-1275000.0,-245009000.0,-173570000.0,1135684000.0,1548183000.0,-1409548000.0,5535507000.0,,36143000.0,2290900000.0,,531643000.0,6303432000.0,11799000.0,,0.0,-107451000.0,1150503000.0,-126260000.0,,,-15533000.0,124931000.0,,,7083690000.0,192354000.0,-316248000.0,482723000.0,133300971.0,,461584000.0,-7980000.0,22368000.0,-1043431000.0,-315845000.0,194686000.0,,,-16140000.0,-173642000.0,-49809000.0,-16667000.0,-20472000.0,507477000.0,1478000.0,-200610000.0,48369000.0,4318934000.0,-159717000.0,55885000.0,287524000.0,,,58551000.0,282946000.0,2115897000.0,441051000.0,39021000.0,324759000.0,964989000.0,2115897000.0,,371621000.0,7439116000.0,34424000.0,,,,-1409548000.0,-10824000.0,441051000.0,,4318934000.0,507477000.0,,482723000.0,5535507000.0,,170486000.0,,111749000.0,336957000.0,,,60583000.0,1463658000.0,1463658000.0,458673000.0,0.0,,-20022000.0,133300971.0,458673000.0,,73556000.0,,,1548183000.0,618390000.0,533000.0,,-152853000.0,458673000.0,458673000.0,2290900000.0,480378000.0,192354000.0,458673000.0,3334331000.0,,97897000.0,-32207000.0,287524000.0,6303432000.0,135545000.0,-19875000.0,,,7439116000.0,-6518000.0,234782000.0,-176069000.0,-952677000.0,7083690000.0,,,,,,,,,,,,,,,,
,,,,0.0,,,,3286688000.0,,29728000.0,,,-19977000.0,-73706000.0,,,,,-922949000.0,101208000.0,28105000.0,,,,,,,,,254834000.0,,77747000.0,,364598000.0,-3290000.0,-35339000.0,134973000.0,,,,-27784000.0,36711000.0,,,,,22735000.0,,,,133307000.0,,47868000.0,-92229000.0,,,0.0,-133079000.0,,1322514000.0,1846576000.0,-1512715000.0,5563132000.0,,9958000.0,2225350000.0,,,,7164000.0,,,,906534000.0,-39763000.0,,-0.762548,,-11157000.0,,,,,,,,,,,29130000.0,-1061338000.0,,,,,-102446000.0,,-89299000.0,-103167000.0,,,,,,,-94075000.0,197528000.0,275605000.0,-0.762548,,,,2033239000.0,676729000.0,,,869823000.0,,,356576000.0,,,,,,,16891000.0,,,4344608000.0,489662000.0,,676301000.0,,,,,,,,,47868000.0,,1430425000.0,,,,,,,,66207000.0,,,,458673000.0,533000.0,,,364598000.0,364598000.0,,,221962000.0,,,,103769000.0,,,6374456000.0,-244587000.0,-101653000.0,,,7696970000.0,-10180000.0,492031000.0,-129062000.0,,7409708000.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7442000.0,-111185000.0,,,,,,,,,,,,,,,,,,552889000.0,,384768000.0,-12616000.0,263008000.0,134197000.0,,,,,268116000.0,,,,,-56095000.0,,,,133291000.0,,57548000.0,377352000.0,,,0.0,-343929000.0,,,,,,,28393000.0,,,,,13745000.0,,,,1231910000.0,-46461000.0,,2.6,,210568000.0,,,,,,,,,,,-280403000.0,,,,,,349238000.0,,25886000.0,347389000.0,,,,,,,20170000.0,,,2.59,,,,,,,,963794000.0,,,,,,,,,,268555000.0,,,,,,,,,,,,,,,57548000.0,,,,,,,,,,69704000.0,,,,364598000.0,,,,,,,,,,,,105833000.0,,,,96389000.0,346951000.0,,,,-27026000.0,,-20575000.0,,,,,,,,,,,,,,,,,,
