date,annualRepaymentOfDebt,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,annualCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,trailingNetIncomeCommonStockholders,annualCapitalStock,trailingGrossProfit,annualDilutedAverageShares,annualBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyRepaymentOfDebt,annualBasicAverageShares,quarterlySaleOfInvestment,trailingInterestExpense,quarterlyNetOtherInvestingChanges,annualTotalNonCurrentAssets,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyAccountsPayable,quarterlyDilutedEPS,trailingRepaymentOfDebt,trailingChangeInCashSupplementalAsReported,annualOtherNonCashItems,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingNetIncomeContinuousOperations,annualPurchaseOfBusiness,quarterlyCapitalExpenditure,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,trailingNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetOtherFinancingCharges,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,annualCapitalExpenditure,quarterlyDilutedAverageShares,annualNetIncomeContinuousOperations,trailingBeginningCashPosition,quarterlyChangeInCashSupplementalAsReported,annualInterestExpense,trailingCostOfRevenue,quarterlyOperatingCashFlow,trailingCashDividendsPaid,annualInventory,annualGoodwill,trailingFreeCashFlow,quarterlyGrossPPE,annualChangeInInventory,annualGrossProfit,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyCurrentLiabilities,quarterlyEbitda,annualBasicEPS,trailingNetIncome,quarterlyOtherNonCashItems,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,annualOtherShortTermInvestments,quarterlyAccountsReceivable,quarterlyDepreciationAndAmortization,quarterlyBasicEPS,quarterlyGoodwill,annualCommonStockIssuance,annualFreeCashFlow,quarterlyTotalAssets,annualRetainedEarnings,quarterlyTotalNonCurrentAssets,annualNetIncome,quarterlyFreeCashFlow,annualCostOfRevenue,annualTotalRevenue,annualLongTermDebt,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualPretaxIncome,annualCashDividendsPaid,annualCurrentDebt,quarterlyOtherNonCurrentLiabilities,annualTaxProvision,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualEndCashPosition,annualTotalAssets,trailingEndCashPosition,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualNonCurrentDeferredRevenue,annualAccountsPayable,trailingInvestingCashFlow,annualOperatingIncome,annualOtherCurrentAssets,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualSaleOfInvestment,annualDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyEndCashPosition,quarterlyNetIncome,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualAccountsReceivable,quarterlyChangeInInventory,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingPretaxIncome,quarterlyCashDividendsPaid,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,annualNetPPE,annualCurrentLiabilities,annualOperatingCashFlow,trailingNetOtherInvestingChanges,annualCurrentAssets,annualChangesInAccountReceivables,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,trailingPurchaseOfInvestment,quarterlyStockBasedCompensation,annualResearchAndDevelopment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingChangeInInventory,trailingOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualOtherIncomeExpense,trailingChangesInAccountReceivables,trailingDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,trailingCommonStockIssuance,quarterlyIncomeTaxPayable,annualStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyDeferredIncomeTax,trailingOtherIncomeExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyAccumulatedDepreciation,trailingDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangeInAccountPayable,annualIncomeTaxPayable,trailingBasicAverageShares,trailingOtherNonCashItems,annualDeferredIncomeTax,quarterlyChangesInAccountReceivables,trailingDilutedEPS,annualAccumulatedDepreciation,trailingResearchAndDevelopment,annualRepurchaseOfCapitalStock,trailingChangeInWorkingCapital,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentDeferredRevenue,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,annualCurrentDeferredRevenue
1970-01-01 00:00:01.214784000,,,,7244282341.38,,,,,,17178613.08,222995623.65,,,,,,457357509.69,469379098.35,-98349203.37,,76202714.41,,6237800.41,,,,0.0,,457357509.69,337590704.47,,,,,2180700000.0,452944216.13,,,-596142297.49,,,,,,143754524.94,262459271.73,,,,,,,,,-129867559.44,,,,,,,,13022829847.91,,,714875898.19,177755787.61,,13022829847.91,1446740111.67,242100898.79,,,,15981890.56,,1450220232.04,,,5619020.81,,,7186732739.69,,,,101526133.71,,161929680.69,,,,,,16585996899.95,,15871121001.76,,-480896682.07,,,,8426666.85,,6414012659.14,,,,,244340982.2,,,164649803.46,,,,,,,,,,,,0.0,-117457409.86,64345111.18,,667579999.95,,,,323076656.69,164649803.46,3589597.27,161773897.05,-513696082.67,160933138.02,8633472851.36,,,,,-401736414.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,,,6930165431.43,,,,,,16787621.24,12443924947.27,,,,,,463830405.5,479345513.83,-292706293.52,,88556134.74,,-20277019.29,,,,0.0,,463830405.5,365539586.2,0.069,,,,2180700000.0,323076656.69,,,-615981167.06,,,,,,157669550.91,285225673.33,,,,,,2177878296.0,,,21998185.75,,,,,,,,989655910.77,,,736668488.54,164489062.26,,989655910.77,1706506790.88,232787224.2,,,,16820749.6,,1162103322.09,,,335585597.18,,,7441679522.47,2177878296.0,,,110768501.18,,161961728.63,,0.069,,,,16783988162.24,,16047319673.7,,-417552094.79,,,,7105859.09,,6674803610.72,,,,,287530397.92,,,150273602.42,,,,,,,,,,,,0.0,-87657.05,68298161.94,,637102292.76,,,,345074842.44,150273602.42,2916416.33,147668312.66,-577699168.61,174457172.15,9148186313.35,,,,,-145821386.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,-2545235792.1,1003086201.86,304133361.39,7004892599.77,335598950.25,503194685.38,683164282.35,0.231,69302498.54,39780114.64,13735467623.31,,2180700000.0,,2178331971.0,466990065.73,683164282.35,375800391.27,-1782214117.08,2178331971.0,122099703.04,,4320748.82,17195798500.54,963826612.65,54012629.24,0.0,,676872367.35,991118589.94,,,,247904720.67,2180700000.0,345074842.44,,-37500000.0,-633304142.38,,,,375800391.27,,104475268.78,283271437.14,-119272849.44,90711393.76,,-2378181857.51,-2697265347.64,,494527536.53,,191217721.83,238313948.01,,,,3074822.88,,,963826612.65,-118688.8,617683941.93,1009865455.01,97566474.26,-7500000.0,963826612.65,2913294904.13,151686535.73,0.231,,,24662639.76,,1228857198.53,6291915.0,,335598950.25,,333382396.18,7583663368.04,,10496958272.17,-43292498.54,139016053.72,6291915.0,166882707.15,,,,,-1751393775.3,18205663955.55,1228857198.53,17195798500.54,503194685.38,-186162745.19,445377632.25,1063061574.18,6903729615.38,29515968.0,,6903729615.38,,560785018.7,-712996420.88,783376707.15,304133361.39,66257482.17,,74727168.34,536292564.27,18205663955.55,,,,,991118589.94,,526972548.17,0.0,7004892599.77,0.0,-1346907.97,54120061.47,676872367.35,783376707.15,399866455.67,203987235.15,,536292564.27,74727168.34,3074822.88,72903834.5,-514382740.52,144255383.42,10496958272.17,166882707.15,,7583663368.04,,-99987813.25,0.0,13735467623.31,963826612.65,2913294904.13,945871572.34,,1009865455.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,,,7126151312.06,,,,,,20702786.46,13783660440.11,,,,,,765203228.74,371986811.07,-367355082.85,,57517946.79,,59990552.0,,,,0.0,,760895037.55,850779853.38,0.06,,,,2180700000.0,536292564.27,,,-278394953.83,,,,,,125837318.68,262011370.3,,,,,,2020978538.0,,,79055543.35,,,,,,,,1007475645.33,,,1126620748.71,132056302.37,-45000000.0,1007475645.33,2805663982.98,199335226.48,,,,10133834.96,,1350115910.82,4308191.19,,324842124.7,,,7842733612.66,2020978538.0,,,115471265.16,,183073460.93,,0.06,,,,18479025746.43,,17352404997.72,,-117641439.15,,,,11184378.65,,7147284187.79,,,,,323462613.8,,,121258712.29,,,,,,,,,,,,0.0,1442992.77,67278924.11,,783390016.67,,,,615348107.62,121258712.29,2686957.07,121922467.41,-205886455.04,146540105.14,10648397595.64,,,,,-95497852.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,,,7056617205.17,,,,,,25839328.07,14051716258.78,,,,,,781448576.91,371986637.31,-513940238.57,,72485325.33,,-47981051.61,,,,0.0,,781448576.91,1024922392.18,,,,,2180700000.0,615348107.62,,,-186217340.8,,,,,,127153488.94,293877186.18,,,,,,,,,155920826.33,,,,,,,,1073150791.14,,,1890849915.22,202858914.42,-50000000.0,1073150791.14,3751346668.3,256713447.29,,,,9085921.35,,1280581803.93,,,465354752.25,,,8143273317.83,,,,140884369.17,,170078677.55,,,,,,19657337129.99,,17766487214.77,,224216845.63,,,,15419566.03,,7406763225.4,,,,,364523455.12,,,192149893.11,,,,,,,,,,,,0.0,114610582.08,53854532.87,,506000000.0,,,,771268933.95,192149893.11,3558609.24,193772993.07,-211708057.08,152992817.01,11894619986.13,,,,,-270479637.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,,,8091543490.34,,,,,,21059033.35,17503859239.19,,,,,,1082328745.32,899080255.98,-1028892605.76,,71332706.02,,-7984869.83,,,,0.0,,1082328745.32,1086316278.73,0.065,,,,2180700000.0,771268933.95,,,-370285876.95,,,,,,168833034.04,353132377.8,,,,,,2181447176.0,,,-170469684.79,,,,,,,,1131938976.21,,,2555305456.35,147624367.55,-875044937.14,1131938976.21,4816136140.86,269318511.66,,,,15154170.64,,1422375870.36,,,202971497.2,,,9831774823.84,2181447176.0,,,163240310.41,,205629631.59,,0.065,,,,23436230524.21,,20880925067.86,,-514307931.79,,,,9391169.45,,8275369584.14,,,,,657324983.72,,,141794066.43,,,,,,,,,,,,0.0,3635844143.42,121694144.11,,1759766700.0,,,,600799249.16,141794066.43,2863604.54,132470196.91,-1181984097.9,189892067.39,14647910964.7,,,,,-236902405.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,-2316544504.71,1264469218.62,702355060.83,8177489879.64,223410572.89,540218648.15,969357723.52,0.248,-57191680.08,47940736.95,17617588483.68,,2180770326.0,,2178301001.0,536292564.27,969357723.52,855659919.48,-406356577.53,2178301001.0,40359766.73,,943041.35,21016807839.31,1128737137.25,67719230.25,0.0,,969357723.52,1125758605.13,,,,382305544.84,2180770326.0,600799249.16,,-1068031569.11,-194077173.99,,,,855659919.48,,197732329.18,532652612.94,-333144714.1,115541884.83,,-1850315727.9,-1028975345.57,,525332320.21,,-121698364.97,366293203.41,,,,3436321.38,,,1128737137.25,-361498.5,735098055.67,1191901099.78,87618701.22,-97986631.97,1128737137.25,3451079845.02,202456706.24,0.248,,,10452038.4,-4084946374.47,1456439118.37,,,223410572.89,,-29890646.24,9891212458.76,,13342292303.78,4967671.91,286979546.81,,176713368.4,,,,930412.98,-249030370.16,22208708939.09,1456439118.37,21016807839.31,540218648.15,158702155.15,706575491.55,1441673547.22,8333197478.45,31724116.12,,8333197478.45,,570158285.56,-696105156.94,1569457400.0,702355060.83,44825965.35,,85015976.32,479100884.19,22208708939.09,,,,,1125758605.13,,619556170.84,0.0,8177489879.64,0.0,-4085042432.37,114838005.02,969357723.52,1569457400.0,241695744.87,328017729.65,,479100884.19,85015976.32,3436321.38,77166662.82,-250737117.88,245673066.13,13342292303.78,176713368.4,,9891212458.76,,-93225260.83,0.0,17617588483.68,1128737137.25,3451079845.02,779944975.41,,1191901099.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,,,8346444756.17,,,,,,26452684.91,17719870479.64,,,,,,1344311508.2,847306107.12,-1150573973.49,,29505093.6,,-31700802.48,,,,0.0,,1344311508.2,970835093.81,0.077,,,,2180770326.0,479100883.88,,,-354556808.01,,,,,,255297529.83,506524336.05,,,,,,2194219176.0,,,396743249.93,,,,,,,,1087897967.32,,,1590992363.41,194519966.63,,1087897967.32,3092162632.83,326838714.21,,,,29532083.89,,1625393994.9,,,146191863.89,,,10599184129.05,2194219176.0,,,224774121.31,,202869433.2,,0.077,,,,22722751279.93,,21131758916.52,,37335959.48,,,,10034976.66,,8998794938.37,,,,,753083083.56,,,168954876.53,,,,,,,,,,,,0.0,-1217078.09,132318747.58,,1430788000.0,,,,875844133.81,168954876.53,2717816.63,164987882.74,-330258580.89,281750214.74,13691346761.88,,,,,-99842465.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,,,8271648509.02,,,,,,31771257.21,17717442053.83,,,,,,906976963.03,839315507.25,-366991232.92,,38491785.49,,12253054.18,,,,0.0,,906976963.03,912396920.15,,,,,2180770326.0,875844133.81,,,-177178014.34,,,,,,273382259.78,548079805.85,,,,,,,,,-436290637.49,,,,,,,,1065764899.42,,,1159838596.67,219713626.23,,1065764899.42,3026681812.88,337681943.88,,,,36023287.35,,1554245412.14,,,110338625.76,,,10333940412.68,,,,242926288.86,,204087814.9,,,,,,22310376978.98,,21150538382.31,,176294358.64,,,,11595004.56,,8690608452.73,,,,,804016452.7,,,190543856.36,,,,,,,,,,,,73738021.78,116717.7,117968317.65,,1387285950.0,,,,439553496.32,190543856.36,3023582.08,183690338.88,-126357978.67,305153516.99,13360622225.56,,,,,-268868071.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,,,8493214317.66,,,,,,30803828.55,17753844720.66,,,,,,980818400.32,829714802.23,-1387819995.85,,38949254.54,,10492608.16,,,,0.0,,980818400.32,880159373.46,0.101,,,,2180770326.0,439553496.32,,,-193434720.44,,,,,,314779374.52,607439820.0,,,,,,2182736499.0,,,233662450.35,,,,,,,,1046440003.21,,,1237361318.05,258879587.5,,1046440003.21,2690636136.34,388315392.37,,,,43867255.92,,1774701798.55,,,100569819.52,,,10601964318.48,2182736499.0,,,261856616.93,,206907778.22,,0.101,,,,22458476962.05,,21221115644.0,,254019440.92,,,,11284225.38,,8908834901.42,,,,,863414614.83,,,220456386.41,,,,,,,,,,,,3370567.86,2416752428.96,129435804.87,,1177778430.0,,,,673215946.67,220456386.41,4208987.65,215012331.58,-143802721.58,345583203.07,13292600454.82,,,,,-237826744.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,-3235069920.49,1915966369.19,908130848.07,8648826937.88,195463729.63,745806530.62,832427381.66,0.342,56364495.18,50669988.48,17896204675.75,,2180770326.0,,2180720850.0,,832427381.66,820729860.38,-329684718.23,2180720850.0,90468137.67,,-6666269.99,21483453746.36,1068641686.29,62328052.4,0.0,,832427381.66,942807430.66,,,,505839818.39,2180770326.0,,,-89600000.0,-230134073.8,,,,820729860.38,,218043256.11,640342415.59,203892268.28,139697759.15,,-836347457.26,-955303616.59,,710072097.26,,-137750567.61,496806079.84,,,,3401645.38,,,1068641686.29,34676.0,1201200179.39,1133193319.36,183871154.25,,1068641686.29,2987377846.97,297476407.69,0.342,,,37489610.19,-2211692713.67,1866445317.49,,,195463729.63,,71898244.17,10294167958.56,,13281545805.53,-15621410.13,371629171.0,,245327133.78,,,,33082000.0,662058232.79,22616647065.72,1866445317.49,21483453746.36,745806530.62,194408473.75,1101186198.1,2302386377.49,8565307250.11,29413845.8,,8565307250.11,,856984334.61,-694315264.08,1174259800.0,908130848.07,146912237.35,,165851411.32,535465379.37,22616647065.72,,,,,942807430.66,,1061502420.24,0.0,8648826937.88,0.0,-2211759800.29,113605253.44,832427381.66,1174259800.0,197414271.3,562175954.74,,535465379.37,165851411.32,3401645.38,146381544.06,-235928176.12,268713244.59,13281545805.53,245327133.78,,10294167958.56,,-87777982.31,0.0,17896204675.75,1068641686.29,2987377846.97,1617361849.38,,1133193319.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,,,8842725416.3,,,,,,33016644.28,18073188431.14,,,,,,943981956.19,812037741.77,-724264618.85,,20990436.75,,3356427.18,,,,0.0,,943981956.19,980946356.07,0.085,,,,2180770326.0,535465379.37,,,-290243213.24,,,,,,284740965.37,574487448.7,,,,,,2188919994.0,,,107608382.64,,,,,,,,1073634037.76,,,1263127204.54,224185491.56,,1073634037.76,2911469255.46,349965111.21,,,,42574812.48,63401135.84,2052503516.99,,,180853742.36,,,10489760201.7,2188919994.0,,,256729839.05,,256355395.93,,0.085,,,,22989182811.19,,21726055606.65,,70713943.39,,,,11505606.7,,8729456303.19,,,,,948266156.74,,,186058199.5,,,,-3005131.74,,,,,,,,0.0,60906341.0,125779619.65,,1102890100.0,,,,643073762.01,186058199.5,2657011.08,181610679.08,-268894271.05,317757609.65,13401229457.16,,,,,-116638537.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,8658607026.17,,,,,,42786116.69,18065752281.68,,,,,,690991272.48,803039686.35,-414820006.58,,280100820.33,,-4379641.15,,,,0.0,,690991272.48,1023542544.48,,,,,2180770326.0,643073762.01,,,-182444757.7,,,,,,256590352.01,604190011.25,,,,,,,,,-240925471.16,,,,,,,,1143169667.04,,,1009362651.02,196759652.43,,1143169667.04,2939956893.59,323425784.15,,,,42288757.89,-143.2,1870043407.07,,,482003666.41,,,10267486576.6,,,,304813542.55,,237346744.84,,,,,,22599286186.39,,21589923535.37,,113212879.54,,,,20620148.33,,8453166888.33,,,,,1011280001.92,,,166463142.24,,,,,,,,,,,,0.0,-1728739.46,126666131.72,,771309200.0,,,,402148290.85,166463142.24,4725070.68,154470894.54,91381753.22,299376468.7,13207443470.19,,,,,-327763339.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,9031669607.47,,,,,,38291471.33,19086345288.25,,,,,,1536779775.09,992939712.94,22926326.78,,-203440514.87,,18143594.93,,,,0.0,,1536779775.09,1011042249.14,0.163,,,,2180770326.0,402148290.85,,,-227314230.2,,,,,,588621723.42,732219727.83,,,,,,2175846411.0,,,1083078277.07,,,,,,,,1233164373.91,,,1859131184.61,484976550.19,0.0,1233164373.91,2583794780.52,623641688.88,,,,121974971.62,0.0,2224706372.09,,,832444848.15,,,11135304290.82,2175846411.0,,,105306533.08,,267953547.78,,0.163,,,,23956621253.08,,22097490068.47,,196915205.72,,,,13766728.78,,9777888339.46,,,,,364476238.42,,,354662965.02,,,,,,,,,,,,694757.58,254443433.88,138665138.69,,178618000.0,,,,1527073582.66,354662965.02,2974440.69,363001578.57,-412557210.14,626913194.75,13719099071.34,,,,,-425838064.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,-1233175098.65,2415021855.93,367474025.3,9204417052.53,812396755.52,875146104.56,2175670176.39,0.401,1590640914.96,71550875.65,18962584720.93,,2180770326.0,,2182409238.0,577312394.11,2175670176.39,938248278.82,-117016800.0,2182409238.0,26938941.79,,-4213278.34,21901999155.28,1243696165.24,87751927.66,0.0,,2175670176.39,906979801.44,,,,548573643.8,2180770326.0,1527073582.66,,-6570000.0,-172996837.31,,,,938248278.82,,351766348.43,836301297.76,392120016.66,193024159.34,,-740857304.15,-872999038.45,,919537778.58,,640879726.41,547417783.86,,,,3643274.66,,,1243696165.24,-241629.28,1769085479.82,2706793546.66,200034376.79,-1670000.0,1243696165.24,2551402282.81,361953995.18,0.401,,,22819715.57,59161343.2,2304205866.63,,,812396755.52,,-236090354.4,11560002728.95,,14111405011.76,12907102.62,412984073.68,,315745448.31,,,,122562335.84,635131564.96,24608792701.94,2304205866.63,21901999155.28,875146104.56,254289536.31,1182533577.16,2951619056.98,10254280424.83,41859443.85,,10254280424.83,,1156615169.97,-791710985.85,137819000.0,367474025.3,237077391.39,,167961797.8,2167953309.07,24608792701.94,,,,,906979801.44,,1576061320.48,0.0,9204417052.53,0.0,78498981.24,161919618.39,2175670176.39,137819000.0,124589684.0,710988902.1,,2167953309.07,167961797.8,3643274.66,177214661.22,-150787576.18,423317224.08,14111405011.76,315745448.31,,11560002728.95,,78528955.79,0.0,18962584720.93,1243696165.24,2551402282.81,1508130603.41,,2706793546.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,,,9436453616.54,,,,,,42352657.6,18913279103.31,,,,,,2184048916.59,927607320.93,-236094500.0,,20085176.61,,-417714.28,,,,0.0,,2184048916.59,798378630.4,0.109,,,,2180770326.0,2167953309.07,,,-213094779.02,,,,,,450212152.18,834676552.88,,,,,,2186129965.0,,,11823895.39,,,,,,,,1222765330.26,,,2687153593.8,329156220.99,,1222765330.26,3091964914.59,485348247.18,,,,76055889.68,52735990.13,2542494032.79,,,1646817599.34,,,10748211831.96,2186129965.0,,,342111743.1,,272346498.95,,0.109,,,,24541413217.91,,21854259624.11,,277182716.24,,,,12518704.93,,9440734338.7,,,,,379870172.33,,,238288166.16,,,,,,,,,,,,0.0,50380270.49,156192026.19,,16212000.0,,,,2179777204.46,238288166.16,3610180.82,253100331.31,-193412265.69,492564809.78,13840176746.55,,,,,-124824891.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,9271948589.46,,,,,,39245406.57,18814515348.24,,,,,,1851981716.53,905533580.4,-242500000.0,,20000000.02,,8937668.12,,,,0.0,,1851981716.53,772614351.36,,,,,2180770326.0,2179777204.46,,,-93187576.57,,,,,,364194087.97,725951704.55,,,,,,,,,-332079298.5,,,,,,,,1198604859.61,,,2509415960.03,241610115.46,,1198604859.61,2965024047.46,394327924.97,,,,54776313.04,0.0,2374103420.34,,,1404628466.1,,,10748866867.99,,,,322512210.01,,298596682.17,,,,,,24256923522.44,,21747507562.41,,224707358.31,,,,12941628.67,,9462871852.11,,,,,380461435.48,,,180532639.71,,,,,,,,,,,,0.0,-1577248.45,152717809.51,,16304400.0,,,,1847697905.96,180532639.71,2382549.3,186833802.42,-64200888.13,403439494.54,13713890915.45,,,,,-333051068.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,,9433374055.5,,,,,,43523288.62,18699419948.01,,,,,,1491177247.13,886014213.7,-466224000.0,,25462280.99,,7040533.71,,,,0.0,,1491177247.13,708614004.76,0.073,,,,2180770326.0,1847697905.96,,,-128979873.47,,,,,,332915330.28,729642127.69,,,,,,2188296813.0,,,-358374124.74,,,,,,,,1175963620.66,,,2163391263.44,214209505.83,0.0,1175963620.66,2551147708.08,370497850.9,,,,46931092.21,90000000.0,2533849087.7,,,1256826388.63,,,10484350234.29,2188296813.0,,,353203508.79,,247495594.69,,0.073,,,,23791891659.16,,21628500395.72,,248350102.02,,,,17846519.51,,9212817693.52,,,,,385518327.07,,,159745667.36,,,,,,,,,,,,0.0,84740582.71,156288345.07,,72712000.0,,,,1489323781.22,159745667.36,3604088.73,167278413.62,-96512479.07,376438618.9,13035497942.37,,,,,-344420859.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,-1667239628.95,2359416385.3,211963302.79,9536486092.32,2538991115.62,684526701.99,1956056006.44,0.314,-213749182.51,67620002.95,18636247042.26,,2180770326.0,,2180021344.0,2167953309.07,1956056006.44,935283505.52,-722421128.95,2180021344.0,20573779.3,,10362362.72,21504207233.61,1114432301.86,79968868.64,0.0,,1956056006.44,661807999.88,,,,624208283.56,2180770326.0,1489323781.22,,0.0,-110218929.64,,,,935283505.52,,283827910.79,844352707.92,133635066.54,192741355.74,,-428055620.51,-545481158.7,,726582989.66,,464880345.34,610436683.45,,,,2980022.26,,,1114432301.86,663252.4,1623890836.96,2704917808.58,151443379.47,0.0,1114432301.86,3889541786.88,293504595.92,0.314,,,32072937.15,0.0,2570439249.07,,,2538991115.62,,-449025299.25,9446667288.15,,13336209075.03,25922850.27,492904794.18,,385812938.72,,,,142735990.13,985173508.78,24209125042.19,2570439249.07,21504207233.61,684526701.99,234933332.21,1510732256.08,3134623093.04,8299420479.84,36662015.53,,8299420479.84,,936419221.74,-886400583.97,1000000.0,211963302.79,209836232.08,,105960228.77,1954204126.56,24209125042.19,,,,,661807999.88,,1431149481.22,0.0,9536486092.32,0.0,91461.79,142061216.45,1956056006.44,1000000.0,86121236.92,812560480.11,,1954204126.56,105960228.77,2980022.26,119370442.32,-73929987.62,351447913.74,13336209075.03,385812938.72,,9446667288.15,,-84103763.74,0.0,18636247042.26,1114432301.86,3889541786.88,1530654667.48,,2704917808.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
