date,annualChangeInWorkingCapital,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualFreeCashFlow,annualCommonStockIssuance,annualRetainedEarnings,annualDilutedAverageShares,quarterlyCurrentAssets,quarterlyTotalNonCurrentAssets,quarterlyGoodwill,trailingFreeCashFlow,trailingPretaxIncome,annualNetOtherInvestingChanges,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,trailingChangeInAccountPayable,trailingTotalRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualCashDividendsPaid,trailingPurchaseOfInvestment,annualCostOfRevenue,annualLongTermDebt,annualEndCashPosition,annualCurrentDebt,annualNetIncome,annualDilutedEPS,annualTaxProvision,quarterlyTotalAssets,annualPretaxIncome,trailingOperatingIncome,annualTotalAssets,quarterlyNetIncomeCommonStockholders,trailingEndCashPosition,quarterlyDilutedEPS,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualOperatingIncome,annualAccountsPayable,annualBasicAverageShares,trailingInvestingCashFlow,annualOtherNonCashItems,quarterlyInterestExpense,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualDepreciationAndAmortization,annualIncomeTaxPayable,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,annualInvestmentsAndAdvances,quarterlyInventory,quarterlyEndCashPosition,trailingSaleOfInvestment,quarterlyOtherIncomeExpense,annualCurrentAccruedExpenses,quarterlyGrossProfit,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCurrentAssets,annualAccountsReceivable,quarterlyChangeInInventory,quarterlyCashDividendsPaid,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,annualOtherIntangibleAssets,annualOtherShortTermInvestments,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,annualNetPPE,trailingNetOtherInvestingChanges,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualEbitda,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,trailingGrossProfit,annualRepaymentOfDebt,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlySaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingRepaymentOfDebt,annualGrossPPE,quarterlyCapitalStock,trailingCapitalExpenditure,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyDilutedAverageShares,trailingOtherNonCashItems,quarterlyAccountsPayable,quarterlyTotalRevenue,annualBasicEPS,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualOperatingExpense,annualStockBasedCompensation,annualChangeInInventory,quarterlyGrossPPE,annualInvestingCashFlow,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,annualNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,annualTotalRevenue,annualCapitalStock,trailingChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,annualInterestExpense,quarterlyCurrentLiabilities,trailingNetIncome,annualGoodwill,quarterlyPurchaseOfBusiness,quarterlyNetPPE,annualNetOtherFinancingCharges,annualAccumulatedDepreciation,quarterlyPretaxIncome,annualGrossProfit,annualInventory,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,annualDeferredIncomeTax,quarterlyTaxProvision,trailingChangeInInventory,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingCashDividendsPaid,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.143763200,,-76570000.0,,4304195000.0,,236266000.0,817773000.0,,,,,1537439000.0,4652015000.0,3605401000.0,,,,,4039333000.0,,,180362000.0,134248000.0,,,,,,,,,,,6189454000.0,,,,57469000.0,,0.275,41891000.0,,,,,,,,70459000.0,,18530000.0,,,,,,,,88255000.0,279146000.0,,3874000.0,,345415000.0,57469000.0,57780000.0,5133320000.0,,55780000.0,84500000.0,,,,-18911000.0,,205162910.0,-55482000.0,,,859138000.0,,,,,,,,,,,962532000.0,431811000.0,,,230981000.0,0.28,0.0,,,183340000.0,,,,,,,22622000.0,,,,21004000.0,,2635000.0,,,,135000.0,,,,5237000.0,279146000.0,,279146000.0,162075000.0,-73619000.0,,,-53006000.0,,210776838.0,,178298000.0,1163188000.0,,-133853000.0,-2425000.0,,,,,,,1165128000.0,,,,-23564000.0,,,-405275000.0,,,409324000.0,,-152665000.0,,,,,,,,829125000.0,,,,759853000.0,,,95490000.0,,,,,203966000.0,897399000.0,,37710000.0,,,,21063000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,188104000.0,,4209528000.0,,291140000.0,842973000.0,,,,,1629623000.0,4711788000.0,3640143000.0,,,,,3939047000.0,,,177230000.0,142674000.0,,,,,,,,,,,6341411000.0,,,,63237000.0,,0.3,41717000.0,,,,,,,,68436000.0,,3522000.0,,,,,,,,93362000.0,339319000.0,,2973000.0,,364843000.0,63237000.0,64329000.0,5190575000.0,,59498000.0,93251000.0,,,,-4371000.0,,206958124.0,-104009000.0,,,859165000.0,,,,,,,,,,,1042844000.0,279146000.0,,,224769000.0,0.305,0.0,,,193091000.0,,,,,,,24620000.0,,,,24434000.0,,7346000.0,,,,135000.0,,,,5008000.0,339319000.0,,339319000.0,171752000.0,-91908000.0,,,-67986000.0,,211290416.0,,190096000.0,1207816000.0,,180219000.0,-18555000.0,,,,,,,1192653000.0,,,,256090000.0,,,-405275000.0,,,494803000.0,,60173000.0,,,,,,,,981047000.0,,,,787378000.0,,,106289000.0,,,,,213469000.0,960636000.0,,41960000.0,,,,4878000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,30755000.0,,4075239000.0,,302011000.0,857049000.0,,,,,1612758000.0,4731372000.0,3657355000.0,,,,,3818111000.0,,,135920000.0,145432000.0,,,,,,,,,,,6344130000.0,,,,94856000.0,,0.45,44478000.0,,,,,,,,67904000.0,,5390000.0,,,,,,,,99336000.0,260278000.0,,41239000.0,,379992000.0,94856000.0,93091000.0,5085596000.0,,46468000.0,121208000.0,,,,-5836000.0,,207569020.0,-67310000.0,,,902745000.0,,,,,,,,,,,1146812000.0,339319000.0,,,214494000.0,0.455,21348000.0,,,162898000.0,,,,,,,22232000.0,,,,14091000.0,,4624000.0,,,,135000.0,,,,6640000.0,260278000.0,,260278000.0,217094000.0,-108668000.0,,,-66182000.0,,211847952.0,,227650000.0,1237041000.0,,-60218000.0,22229000.0,,,,,,,1218330000.0,,,,96937000.0,,,-405275000.0,,,474056000.0,,-79041000.0,,,,,,,,1010357000.0,,,,813055000.0,,,152461000.0,,,,,261572000.0,1055492000.0,,59370000.0,,,34718000.0,5246000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,31161000.0,108977000.0,,4011361000.0,5123533000.0,341766000.0,872556000.0,251266000.0,40593000.0,1129621000.0,211586000.0,1709496000.0,4782320000.0,3667853000.0,,,0.0,12997000.0,3730380000.0,,,155339000.0,157365000.0,29858000.0,,,3390351000.0,3730380000.0,310202000.0,20871000.0,289691000.0,1.37,186430000.0,6491816000.0,475759000.0,,6491816000.0,74129000.0,,,45209000.0,,,739432000.0,251686000.0,207040000.0,,57249000.0,,1245924000.0,9807000.0,,,173295000.0,,,20567000.0,,89119000.0,310202000.0,,-273791000.0,341766000.0,400061000.0,74129000.0,74129000.0,5123533000.0,310202000.0,60780000.0,125642000.0,,1709496000.0,932385000.0,10531000.0,,,-85262000.0,203721000.0,,932385000.0,289691000.0,,,4011361000.0,1112172000.0,849966000.0,,60780000.0,519571000.0,912727000.0,1245924000.0,260278000.0,155339000.0,,203721000.0,,-21348000.0,310202000.0,-121609000.0,211550000.0,497849000.0,,,,431811000.0,,29858000.0,,-329117000.0,,12997000.0,579719000.0,5962000.0,,,1408687000.0,135000.0,,-225705000.0,4782320000.0,20871000.0,310202000.0,,310202000.0,188511000.0,-54922000.0,,,-81131000.0,,,,251686000.0,1272617000.0,1.4,45013000.0,1093000.0,,,125642000.0,750879000.0,,-18587000.0,1408687000.0,-312063000.0,,,190108000.0,-268305000.0,,-558721000.0,,289329000.0,497849000.0,,49924000.0,,4880662000.0,135000.0,,,,,1112172000.0,,3667853000.0,,849966000.0,37249000.0,-558721000.0,121519000.0,1490311000.0,89119000.0,,,233720000.0,1129621000.0,2342000.0,47390000.0,,,22676000.0,9406000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,38532000.0,,4013312000.0,,302689000.0,881585000.0,,,,,1748032000.0,4789965000.0,3663091000.0,,,,,3721373000.0,,,156653000.0,146856000.0,,,,,,,,,,,6537997000.0,,,,76582000.0,,0.36,45790000.0,-20975000.0,,,,,,,68870000.0,,1378000.0,,,,,,,,69452000.0,356384000.0,,3195000.0,,396581000.0,76582000.0,76582000.0,5056358000.0,,77336000.0,135286000.0,,,,19667000.0,,210026280.0,-59679000.0,,,906510000.0,,,,,,,,,,,1354143000.0,310202000.0,,,194741000.0,0.365,0.0,,,203264000.0,,,,,,,28500000.0,,,,13767000.0,,10886000.0,,,,135000.0,,,,34133000.0,356384000.0,,362199000.0,193317000.0,17830000.0,,,-49499000.0,,213478432.0,,205299000.0,1278166000.0,,-49740000.0,-2194000.0,,,,,,,1413518000.0,,,,88031000.0,,,-558721000.0,,,500925000.0,,46182000.0,,,,,,,,1043046000.0,,,,854797000.0,,,127642000.0,,,,,239107000.0,1210094000.0,,51060000.0,,,15529000.0,12137000.0,5815000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,69845000.0,,3963556000.0,,336939000.0,891013000.0,,,,,1887480000.0,4783902000.0,3666914000.0,,,,,3698403000.0,,,101860000.0,156376000.0,,,,,,,,,,,6671382000.0,,,,125024000.0,,0.585,47058000.0,-16101000.0,,,,,,,62911000.0,,4910000.0,,,,,,,,69860000.0,396902000.0,,62933000.0,,421722000.0,125024000.0,125024000.0,5037025000.0,,63650000.0,163293000.0,,,,-164000.0,,210902612.0,-49698000.0,,,959812000.0,,,,,,,,,,,1500656000.0,356384000.0,,,186968000.0,0.595,-6262000.0,,,160505000.0,,,,,,,33326000.0,,,,13013000.0,,28008000.0,,,,135000.0,,,,9564000.0,396902000.0,,418849000.0,261217000.0,-35685000.0,,,-56056000.0,,214022496.0,,220540000.0,1312735000.0,,-25554000.0,29652000.0,,,,,,,1425091000.0,,,,125901000.0,,,-558721000.0,,,506426000.0,,40518000.0,,,,,,,,1073469000.0,,,,866370000.0,,,205964000.0,,,,,308275000.0,1335118000.0,,80940000.0,,,-1289000.0,7401000.0,21947000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,24699000.0,,3964571000.0,,322289000.0,890243000.0,,,,,1920520000.0,4860915000.0,3728822000.0,,,,,3695586000.0,,,101950000.0,154703000.0,,,,,,,,,,,6781435000.0,,,,94455000.0,,0.44,49230000.0,-5126000.0,,,,,,,62715000.0,,12882000.0,,,,,,,,75611000.0,391300000.0,,6278000.0,,428138000.0,94455000.0,94455000.0,5006151000.0,,52168000.0,167035000.0,,,,-4359000.0,,212342946.0,-133476000.0,,,976285000.0,,,,,,,,,,,1627266000.0,396902000.0,,,185761000.0,0.445,-75520000.0,,,215726000.0,,,,,,,27653000.0,,,,5010000.0,,14228000.0,,,,135000.0,,,,9711000.0,391300000.0,,413477000.0,212412000.0,32096000.0,,,-71079000.0,,215122278.0,,245976000.0,1318381000.0,,-58540000.0,-1813000.0,,,,,,,1452885000.0,,,,95778000.0,,,-558721000.0,,,463604000.0,,-5602000.0,,,,,,,,1041580000.0,,,,894164000.0,,,155975000.0,,,,,261642000.0,1429573000.0,,61520000.0,,,-29077000.0,28218000.0,22177000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,-54278000.0,125457000.0,,3974697000.0,5061193000.0,395853000.0,927503000.0,258533000.0,62902000.0,1515290000.0,214836000.0,1976250000.0,4967710000.0,3767933000.0,,,18463000.0,-2511000.0,3683887000.0,,,124755000.0,169983000.0,34482000.0,,,3590344000.0,3683887000.0,447046000.0,23431000.0,381778000.0,1.775,245744000.0,6943960000.0,627522000.0,,6943960000.0,85717000.0,,,51392000.0,-32944000.0,,862209000.0,225461000.0,211786000.0,,-1166000.0,62651000.0,1732250000.0,1860000.0,,,193470000.0,,,37069000.0,,80173000.0,447046000.0,,5329000.0,395853000.0,427366000.0,85717000.0,85717000.0,5061193000.0,447046000.0,77409000.0,166055000.0,,1976250000.0,927949000.0,-3873000.0,,,-183619000.0,183042000.0,40278000.0,927949000.0,381778000.0,-6350000.0,,3974697000.0,1086496000.0,939326000.0,,77409000.0,533036000.0,1055679000.0,1732250000.0,391300000.0,124755000.0,,183042000.0,,100245000.0,487324000.0,136844000.0,232103000.0,441751000.0,,,,310202000.0,,34482000.0,,30280000.0,,-2511000.0,627918000.0,-16053000.0,,,1623240000.0,135000.0,,77735000.0,4967710000.0,23431000.0,447046000.0,,487324000.0,195263000.0,16039000.0,,,-97869000.0,,,,225461000.0,1354869000.0,1.805,79556000.0,-7044000.0,,,166055000.0,811598000.0,,11271000.0,1623240000.0,-426472000.0,,,223326000.0,-274503000.0,,-683914000.0,-75146000.0,381778000.0,441751000.0,,55746000.0,,5264151000.0,135000.0,,,,257147000.0,1086496000.0,,3767933000.0,,939326000.0,21030000.0,-683914000.0,137941000.0,1673807000.0,80173000.0,,0.0,246655000.0,1515290000.0,18601000.0,52224000.0,,,13671000.0,15146000.0,40278000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,26287000.0,,3972096000.0,,288559000.0,930209000.0,,,,,2018477000.0,4971955000.0,3774906000.0,,,,,3669809000.0,,,138261000.0,155396000.0,,,,,,,,,,,6990432000.0,,,,86934000.0,,0.4,52811000.0,-948000.0,,,,,,,59066000.0,,1281000.0,,,,,,,,76807000.0,479316000.0,,4863000.0,,414515000.0,86934000.0,86934000.0,5042830000.0,,67030000.0,164026000.0,,,,3499000.0,,214734712.0,-59713000.0,,,959837000.0,,,,,,,,,,,1798326000.0,447046000.0,,,175161000.0,0.405,0.0,,,217788000.0,,,,,,,29604000.0,,,,-13640000.0,,14787000.0,,,,135000.0,,,,35626000.0,479316000.0,,525175000.0,196727000.0,959000.0,,,-64737000.0,,216478720.0,,211600000.0,1344724000.0,,-50159000.0,-7439000.0,,,,,,,1638772000.0,,,,91024000.0,,,-683914000.0,,,534949000.0,,32270000.0,,,,,,,,1070734000.0,,,,954858000.0,,,142524000.0,,,,-7144000.0,249538000.0,1602224000.0,,55590000.0,,,14829000.0,8525000.0,45859000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,54175000.0,,3960523000.0,,345830000.0,973286000.0,,,,,1989239000.0,5060321000.0,3831996000.0,,,,,3657118000.0,,,121986000.0,162696000.0,,,,,,,,,,,7049560000.0,,,,94951000.0,,0.45,52892000.0,-16181000.0,,,,,,,55320000.0,,1644000.0,,,,,,,,81222000.0,326986000.0,,2987000.0,,434018000.0,94951000.0,94951000.0,5109983000.0,,71991000.0,181419000.0,,,,-3800000.0,,209629634.0,-132249000.0,,,1046665000.0,,,,,,,,,,,1779879000.0,479316000.0,,,170831000.0,0.455,18983000.0,,,228464000.0,,,,,,,34756000.0,,,,-5051000.0,,5996000.0,,,,135000.0,,,,52195000.0,326986000.0,,378124000.0,205554000.0,-154591000.0,,,-80335000.0,,211234346.0,,207206000.0,1407304000.0,,-54940000.0,24610000.0,,,,,,,1669417000.0,,,,134510000.0,,,-683914000.0,,,544229000.0,,-152330000.0,,,,,,,,1149460000.0,,,,985503000.0,,,153221000.0,,,,-162529000.0,258446000.0,1697175000.0,,58270000.0,,,13549000.0,4245000.0,51138000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,67383000.0,,3978556000.0,,330838000.0,1005648000.0,,,,,2063989000.0,5107904000.0,3856601000.0,,,,,3643275000.0,,,120804000.0,165922000.0,,,,,,,,,,,7171893000.0,,,,93910000.0,,0.445,54970000.0,-3571000.0,,,,,,,54505000.0,,1999000.0,,,,,,,,82494000.0,387947000.0,,2481000.0,,441487000.0,93910000.0,93910000.0,5102306000.0,,74331000.0,214477000.0,,,,-947000.0,,209113540.0,-106569000.0,,,1056691000.0,,,,,,,,,,,1906679000.0,326986000.0,,,165270000.0,0.45,3766000.0,,,233603000.0,,,,,,,36010000.0,,,,-4846000.0,,3268000.0,,,,135000.0,,,,64262000.0,387947000.0,,439561000.0,207884000.0,21303000.0,,,-78844000.0,,211155646.0,,212661000.0,1447135000.0,,-62296000.0,38986000.0,,,,,,,1695616000.0,,,,146227000.0,,,-683914000.0,,,515989000.0,,60961000.0,,,,,,,,1123750000.0,,,,1011702000.0,,,155860000.0,,,,0.0,262854000.0,1791085000.0,,61950000.0,,,16688000.0,20900000.0,51614000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,-193043000.0,90059000.0,,4004724000.0,5167787000.0,312216000.0,1011344000.0,237904000.0,40247000.0,1889450000.0,211879450.0,2128304000.0,5157787000.0,3876931000.0,,,30316000.0,-14339000.0,3622421000.0,,,137419000.0,170455000.0,33761000.0,,,3920487000.0,3622421000.0,410881000.0,72725000.0,374160000.0,1.765,235300000.0,7286091000.0,609460000.0,,7286091000.0,98365000.0,,,56244000.0,-2357000.0,,821765000.0,282883000.0,210298896.0,,59004000.0,55825000.0,1952458000.0,2959000.0,,,216917000.0,,,42646000.0,,84174000.0,410881000.0,,2080000.0,312216000.0,449666000.0,98365000.0,98365000.0,5167787000.0,410881000.0,72260000.0,244884000.0,,2128304000.0,1075457000.0,-1467000.0,,,-95429000.0,160521000.0,35532000.0,1075457000.0,374160000.0,-232715000.0,,4004724000.0,1163063000.0,1048075000.0,,72260000.0,555931000.0,1038682000.0,1952458000.0,387947000.0,137419000.0,,160521000.0,,7567000.0,446413000.0,-36165000.0,238066000.0,495239000.0,,,,447046000.0,,33761000.0,,-198136000.0,,-14339000.0,654469000.0,18595000.0,,,1884580000.0,135000.0,,12411000.0,5157787000.0,72725000.0,410881000.0,,446413000.0,211600000.0,-65807000.0,,,-94111000.0,,,,282883000.0,1461010000.0,1.78,-25648000.0,38755000.0,,,244884000.0,917921000.0,,-2715000.0,1884580000.0,-393960000.0,,,184170000.0,-318027000.0,,-836505000.0,-23057000.0,374160000.0,495239000.0,,22934000.0,,5660173000.0,135000.0,,,,224716000.0,1163063000.0,,3876931000.0,,1048075000.0,7883000.0,-836505000.0,157855000.0,1739686000.0,84174000.0,,-63042000.0,267844000.0,1889450000.0,94912000.0,59490000.0,,,13938000.0,6577000.0,35532000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,61046000.0,,4284656000.0,,276851000.0,1005886000.0,,,,,2031463000.0,5203948000.0,3905762000.0,,,,,3634878000.0,,,389677000.0,127273000.0,,,,,,,,,,,7235411000.0,,,,96211000.0,,0.46,57123000.0,-520000.0,,,,,,,48301000.0,,779000.0,29068000.0,-65411000.0,,,,,,71353000.0,405683000.0,,754000.0,,441754000.0,96211000.0,108274000.0,5311262000.0,,46006000.0,260101000.0,,,,13055000.0,-13567000.0,207756834.0,-98663000.0,,,1088584000.0,,,,,,,,,,,1865942000.0,410881000.0,,-13757000.0,155823000.0,0.465,0.0,,,221150000.0,,,,,,,32454000.0,,,-2630739000.0,-12111000.0,,10689000.0,,,,135000.0,,,,83295000.0,405683000.0,,431096000.0,220604000.0,-40784000.0,,,-73203000.0,,208818052.0,,217125000.0,1447640000.0,,-67038000.0,16430000.0,,,,,,,,,,,134249000.0,,,,,,441124000.0,,-5198000.0,,,,,8211000.0,,,1026606000.0,,,-39828000.0,1067289000.0,,,173057000.0,,,,-33440000.0,278481000.0,1985661000.0,,64783000.0,,11009000.0,15485000.0,7541000.0,25413000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,147121000.0,,3987241000.0,,329517000.0,1051879000.0,,,,,2233397000.0,5207637000.0,3908290000.0,,,,,3579417000.0,,,133521000.0,132166000.0,,,,,,,,,,,7441034000.0,,,,105819000.0,,0.51,58185000.0,-16102000.0,,,,,,,47088000.0,,6770000.0,30971000.0,13451000.0,,,,,,65354000.0,544113000.0,,1273000.0,,467162000.0,119632000.0,133445000.0,5096081000.0,,44104000.0,274303000.0,,,,5989000.0,-16328000.0,207411366.0,-61709000.0,,,1128330000.0,,,,,,,,,,,2000058000.0,405683000.0,,-40316000.0,148923000.0,0.51,0.0,,,231208000.0,,,,,,,37851000.0,,,-6506212000.0,-10033000.0,,21556000.0,,,,135000.0,,,,92290000.0,544113000.0,,563222000.0,235954000.0,-12244000.0,,,-65262000.0,,207851686.0,,230576000.0,1519041000.0,,4633000.0,13576000.0,,,,,,,,,,,212383000.0,,,,,,453048000.0,,138430000.0,,,,,3409000.0,,,1108840000.0,,,-3486000.0,1075349000.0,,,190139000.0,,,,-3280000.0,295412000.0,2091480000.0,,70507000.0,,11403000.0,-8918000.0,4438000.0,19109000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,100039000.0,,4285866000.0,,314677000.0,1095857000.0,,,,,2308533000.0,5229175000.0,3932964000.0,,,,,3587833000.0,,,393358000.0,134931000.0,,,,,,,,,,,7537708000.0,,,,110930000.0,,0.53,56813000.0,-2057000.0,,,,,,,45535000.0,,16791000.0,31578000.0,-7035000.0,,,,,,69014000.0,581680000.0,,999000.0,,478058000.0,110930000.0,126270000.0,5399375000.0,,34262000.0,304675000.0,,,,-3186000.0,-16993000.0,208254668.0,-88376000.0,,,1142861000.0,,,,,,,,,,,2076803000.0,544113000.0,,-14162000.0,141925000.0,0.535,0.0,,,233057000.0,,,,,,,270601000.0,,,-4824716000.0,-7838000.0,,1344000.0,,,,135000.0,,,,100677000.0,581680000.0,,602360000.0,245001000.0,-41544000.0,,,-67448000.0,,209214636.0,,256707000.0,1573915000.0,,-47616000.0,15411000.0,,,,,,,,,,,167487000.0,,,,,,426856000.0,,37567000.0,,,,,14592000.0,,,1113509000.0,,,-20687000.0,1088446000.0,,,200465000.0,,,,-29207000.0,302813000.0,2202410000.0,,74195000.0,,11438000.0,930000.0,2258000.0,20680000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,-169358000.0,83570000.0,,4317136000.0,5364077000.0,286121000.0,1095046000.0,391776000.0,22446000.0,2312134000.0,208335370.0,2302521000.0,5255715000.0,3951196000.0,,,7697000.0,-5548000.0,3562864000.0,,,419417000.0,137161000.0,297187000.0,-67748000.0,,4248668000.0,3562864000.0,539459000.0,100007000.0,422684000.0,2.03,278465000.0,7558236000.0,758224000.0,,7558236000.0,109724000.0,,,56865000.0,-8147000.0,,940271000.0,176657000.0,207207770.0,,11184000.0,44831000.0,2135066000.0,-35923000.0,30247000.0,-45884000.0,228986000.0,23064000.0,,35620000.0,30247000.0,70041000.0,539459000.0,,682000.0,286121000.0,473158000.0,109724000.0,125583000.0,5364077000.0,539459000.0,32615000.0,334855000.0,,2302521000.0,1105903000.0,-743000.0,-20860000.0,,-97312000.0,136732000.0,26475000.0,1105903000.0,422684000.0,-160354000.0,-104879000.0,4317136000.0,1046941000.0,1104925000.0,,32615000.0,666710000.0,1172965000.0,2135066000.0,581680000.0,419417000.0,35922000.0,136732000.0,,7697000.0,565934000.0,128578000.0,234446000.0,461092000.0,,,-18828824000.0,410881000.0,,40234000.0,,-192072000.0,-4867157000.0,-5548000.0,531531000.0,2031000.0,,,2075318000.0,135000.0,,3708000.0,5255715000.0,100007000.0,539459000.0,,565934000.0,238712000.0,-97500000.0,-87617000.0,,-69021000.0,,,,176657000.0,1568204000.0,2.04,-59337000.0,5452000.0,,,334855000.0,919861000.0,44422000.0,15115000.0,2075318000.0,-346060000.0,,,152591000.0,-274934000.0,,-970393000.0,-26826000.0,479759000.0,461092000.0,,-42221000.0,-32313000.0,6108800000.0,135000.0,,23064000.0,,185755000.0,1046941000.0,,3951196000.0,-23616000.0,1104925000.0,74816000.0,-970393000.0,194563000.0,1860132000.0,70041000.0,,-99131000.0,296259000.0,2312134000.0,50869000.0,68980000.0,,10572000.0,3687000.0,14713000.0,26475000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,219262000.0,,4325607000.0,,299709000.0,1082789000.0,,,,,2461251000.0,5230467000.0,3942386000.0,,,,,3539028000.0,,,440119000.0,137277000.0,,,,,,,,,,,7691718000.0,,,,109423000.0,,0.52,57468000.0,-13393000.0,,,,,,,44583000.0,,1378000.0,31549000.0,1800000.0,,,,,,68038000.0,755909000.0,,3176000.0,,476629000.0,109423000.0,125000000.0,5373082000.0,,33397000.0,346460000.0,,,,1818000.0,-18658000.0,206729738.0,-23563000.0,,,1103786000.0,,,,,,,,,,,2261148000.0,539459000.0,,594000.0,129285000.0,0.525,0.0,,,236308000.0,,,,,,,34485000.0,,,-4902041000.0,-3320000.0,,17220000.0,,,,135000.0,,,,98844000.0,755909000.0,,778816000.0,240321000.0,-21834000.0,,,-42585000.0,,209531200.0,,177764000.0,1559418000.0,,67991000.0,-3311000.0,,,,,,,,,,,261847000.0,,,,,,412515000.0,,216450000.0,,,,,58643000.0,,,1047475000.0,,,-1069000.0,1093850000.0,,,198914000.0,,,,-2307000.0,300965000.0,2421557000.0,,73914000.0,,10233000.0,6495000.0,1721000.0,22907000.0,,,,,,,,,,,,,
