date,annualOtherIntangibleAssets,trailingRepaymentOfDebt,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,trailingNetIncomeCommonStockholders,annualCapitalStock,annualOtherNonCurrentLiabilities,trailingOperatingCashFlow,quarterlyAccumulatedDepreciation,trailingGrossProfit,annualRepaymentOfDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyOtherCurrentAssets,trailingInterestExpense,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherNonCashItems,annualBasicEPS,annualTotalNonCurrentAssets,quarterlyCapitalStock,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,trailingOperatingExpense,quarterlyAccountsPayable,annualNetIncomeContinuousOperations,annualPurchaseOfInvestment,annualBeginningCashPosition,annualPurchaseOfBusiness,annualInvestingCashFlow,annualCapitalExpenditure,annualInventory,annualBasicAverageShares,trailingNetIncome,quarterlyNetPPE,annualNetOtherFinancingCharges,annualChangeInInventory,trailingCostOfRevenue,annualStockBasedCompensation,annualInterestExpense,trailingBeginningCashPosition,quarterlyOtherShortTermInvestments,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,annualGrossProfit,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyCurrentAssets,annualOtherShortTermInvestments,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,annualOperatingIncome,annualFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCostOfRevenue,annualTotalRevenue,quarterlyGoodwill,annualNetOtherInvestingChanges,annualRetainedEarnings,quarterlyTotalAssets,annualTotalAssets,trailingTaxProvision,annualNetIncome,annualTaxProvision,trailingEndCashPosition,annualPretaxIncome,annualLongTermDebt,trailingTotalRevenue,annualEndCashPosition,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualCurrentDebt,trailingOperatingIncome,annualOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualAccountsPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualAccountsReceivable,annualDepreciationAndAmortization,annualDilutedAverageShares,quarterlyLongTermDebt,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,quarterlyInventory,trailingPretaxIncome,quarterlyAccountsReceivable,annualDilutedEPS,annualOperatingCashFlow,annualCurrentAssets,annualCurrentLiabilities,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualEbitda,annualNetPPE,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyCashDividendsPaid,trailingOtherIncomeExpense,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyTaxProvision,trailingDeferredIncomeTax,quarterlyChangeInInventory,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,quarterlyPurchaseOfInvestment,annualNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSaleOfInvestment,annualChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,quarterlyNetOtherFinancingCharges,trailingBasicEPS,quarterlyNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,quarterlyEbitda,quarterlyTotalRevenue,quarterlyStockBasedCompensation,annualOtherIncomeExpense,trailingCommonStockIssuance,annualGoodwill,quarterlyInvestingCashFlow,quarterlyFreeCashFlow,annualRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingDilutedAverageShares,quarterlyNetIncome,quarterlyCurrentAccruedExpenses,trailingPurchaseOfInvestment,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingSaleOfInvestment,trailingChangeInInventory,trailingSellingGeneralAndAdministration,quarterlyCommonStockIssuance,quarterlyEndCashPosition,annualIncomeTaxPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlySellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyDepreciationAndAmortization,trailingRepurchaseOfCapitalStock,quarterlyBasicAverageShares,quarterlyResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyCostOfRevenue,trailingChangeInAccountPayable,quarterlyBeginningCashPosition,annualResearchAndDevelopment,annualInvestmentsAndAdvances,annualCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,quarterlyOperatingIncome,quarterlyOperatingExpense,trailingChangesInAccountReceivables,trailingBasicAverageShares,trailingCashDividendsPaid,quarterlyBasicEPS,quarterlyIncomeTaxPayable,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,trailingNetOtherInvestingChanges,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyRepaymentOfDebt,trailingDepreciationAndAmortization,quarterlyInterestExpense,quarterlyCapitalExpenditure
1970-01-01 00:00:01.285804800,,,,1300881000.0,,,,,-1148923000.0,,,287260000.0,,3607980000.0,,8773000.0,,653050000.0,118842000.0,,653050000.0,,,,2412497000.0,,,,,,,2959584000.0,,548209000.0,,,,,,,,,,1810661000.0,,,,,,,,0.0,,,,,,1450207000.0,,,,726420000.0,,,457653000.0,,,,,,4795564000.0,,,,,,,,,,,3345357000.0,,,,0.0,,,1184073000.0,,,,,146070000.0,154968000.0,,195402000.0,,589504000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,1300881000.0,,883968000.0,1300881000.0,,2412497000.0,27242000.0,,-1255206000.0,,-126475000.0,291781000.0,0.0,3609147000.0,43932000.0,71672000.0,,883968000.0,127107000.0,,883968000.0,12639000.0,-0.01,3650753000.0,2412497000.0,,3387391000.0,,-1255206000.0,1098263000.0,291781000.0,3387391000.0,,653594000.0,-19544000.0,-7800000.0,794527000.0,-4225000.0,-573048000.0,-565622000.0,171000000.0,2412496881.0,,2132185000.0,-6606000.0,-31092000.0,,11140000.0,9318000.0,,,0.0,,-76497000.0,1165261000.0,,,1838331000.0,,,1875524000.0,804325000.0,66998000.0,-456217000.0,1071199000.0,2313308000.0,3478569000.0,,0.0,,5489084000.0,5489084000.0,,-19730000.0,74171000.0,,54627000.0,752176000.0,,878557000.0,,3650753000.0,127107000.0,,71672000.0,27242000.0,,653594000.0,1875524000.0,3609147000.0,708178000.0,179094000.0,2412496881.0,752176000.0,143647000.0,883968000.0,171000000.0,,708178000.0,-0.01,109405000.0,1838331000.0,804325000.0,-19730000.0,143647000.0,243039000.0,2132185000.0,1071199000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,1300881000.0,,,,,-1325335000.0,,,289697000.0,,3201269000.0,,166893000.0,,403800000.0,694263000.0,,403800000.0,,,,2412497000.0,,,,,,,3513764000.0,,757400000.0,,,,,,,,,,2188429000.0,,,,,,,,0.0,,,,,-185834000.0,1615689000.0,,,,1509751000.0,,,624928000.0,,,9888000.0,,,5340757000.0,,,,,,,,,,,3725068000.0,,,,0.0,,,2134679000.0,,,,,308254000.0,163417000.0,,208423000.0,,746638000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,1482169000.0,,725784000.0,1482169000.0,,2412497000.0,0.0,,-1604126000.0,,-126804000.0,287542000.0,0.0,3384344000.0,-144512000.0,0.0,,725784000.0,289305000.0,,725784000.0,21617000.0,-0.078,3856279000.0,2412497000.0,,3861088000.0,,-1604126000.0,1227498000.0,287542000.0,3861088000.0,,728349000.0,-965195000.0,0.0,878557000.0,0.0,264320000.0,-453784000.0,190511000.0,2412496881.0,,2256962000.0,-4273000.0,-20083000.0,,11133000.0,22807000.0,,,0.0,,-158987000.0,675647000.0,,,1659044000.0,,,2118072000.0,1076642000.0,-551851000.0,-971747000.0,1041430000.0,2958906000.0,3634553000.0,,-56309000.0,,5515323000.0,5515323000.0,,-180817000.0,106281000.0,,-858914000.0,724684000.0,,725784000.0,,3856279000.0,289305000.0,,0.0,0.0,,728349000.0,2118072000.0,3384344000.0,735247000.0,309150000.0,2412496881.0,724684000.0,55593000.0,725784000.0,190511000.0,,735247000.0,-0.078,-517963000.0,1659044000.0,1076642000.0,-180817000.0,55593000.0,-526957000.0,2256962000.0,1041430000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,,1431132000.0,,,,,-2170910000.0,,,285465000.0,,2431194000.0,,19664000.0,,247360000.0,463108000.0,,247360000.0,,,,2412497000.0,,,,,,,3900630000.0,,142892000.0,,,,,,,,,,1729720000.0,,,,,,,,652596000.0,,,,,-978981000.0,1187468000.0,,,,1327780000.0,,,685451000.0,,,,,,4461054000.0,,,,,,,,,,,3273586000.0,,,,0.0,,,2013231000.0,,,,,368175000.0,7351000.0,,235178000.0,,580970000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,1300881000.0,,565330000.0,1300881000.0,,0.0,0.0,,-1430768000.0,,-1009241000.0,280880000.0,0.0,2364014000.0,-177626000.0,5411000.0,,565330000.0,373524000.0,,565330000.0,165444000.0,-0.401,2820897000.0,0.0,,2842713000.0,,-1430768000.0,1214407000.0,280880000.0,2842713000.0,,891226000.0,161450000.0,,725784000.0,,401129000.0,-42487000.0,180997000.0,2415685428.0,,1411945000.0,-7556000.0,8555000.0,,3731000.0,17952000.0,,,0.0,,-126653000.0,1553448000.0,20461000.0,-985175000.0,1828877000.0,,,2256334000.0,1460454000.0,339041000.0,-407165000.0,795880000.0,1920648000.0,3474096000.0,,436174000.0,-985175000.0,4649774000.0,4649774000.0,,-969810000.0,143351000.0,,304801000.0,480672000.0,,545838000.0,,2820897000.0,373524000.0,,5411000.0,0.0,,891226000.0,2256334000.0,2364014000.0,584520000.0,369822000.0,2415685428.0,480672000.0,1866000.0,565330000.0,180997000.0,,584520000.0,-0.401,-364678000.0,1828877000.0,1460454000.0,-969810000.0,1866000.0,692575000.0,1411945000.0,795880000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,,,1305620000.0,,,,,-1484673000.0,,,270450000.0,,2326741000.0,,5411000.0,,626692000.0,145945000.0,,626692000.0,,,,2431007000.0,,,,,,,2868064000.0,,525484000.0,,,,,,,,,,1383391000.0,,,,,,,,0.0,,,,,-1020231000.0,1449013000.0,,,,801699000.0,,,1077059000.0,,,,,,4234868000.0,,,,,,,,,,,2785855000.0,,,,0.0,,,1878758000.0,,,,,712350000.0,1309000.0,,145494000.0,,544841000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,1300881000.0,,755442000.0,1300881000.0,,3359709000.0,0.0,,-1485166000.0,,-282971000.0,275509000.0,0.0,2556400000.0,213836000.0,4815000.0,,755442000.0,264388000.0,,755442000.0,117324000.0,0.099,2675940000.0,3359709000.0,,2789407000.0,,-1485166000.0,662517000.0,275509000.0,2789407000.0,,460258000.0,339098000.0,,545838000.0,,-9368000.0,-46943000.0,127955000.0,2431006881.0,,1304241000.0,-2868000.0,51506000.0,,5734000.0,18125000.0,,,0.0,,86349000.0,1348791000.0,0.0,-769900000.0,1528360000.0,,,1614119000.0,875276000.0,686274000.0,336233000.0,738843000.0,1920101000.0,3268892000.0,,-468353000.0,-769900000.0,4204300000.0,4204300000.0,,240146000.0,93454000.0,,432552000.0,396472000.0,,755442000.0,,2675940000.0,264388000.0,,4815000.0,0.0,,460258000.0,1614119000.0,2556400000.0,521912000.0,155497000.0,2431006881.0,396472000.0,12857000.0,755442000.0,127955000.0,,521912000.0,0.099,383176000.0,1528360000.0,875276000.0,240146000.0,12857000.0,606174000.0,1304241000.0,738843000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,,,1300881000.0,,,,,-1535958000.0,,,276261000.0,,2498319000.0,,1500000.0,,512412000.0,80824000.0,,512412000.0,,,,0.0,,,,,,,2811386000.0,,92466000.0,,,,,,,,,,1275428000.0,,,,,,,,0.0,,,,,99788000.0,1375718000.0,,,,783667000.0,,,700494000.0,,,,,,4021144000.0,,,,,,,,,,,2645426000.0,,,,0.0,,,1484161000.0,,,,,356971000.0,12055000.0,,125888000.0,,624619000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,1300881000.0,,499846000.0,1300881000.0,,2434747000.0,0.0,,-1567281000.0,,-264102000.0,272917000.0,0.0,2467999000.0,-231542000.0,16784000.0,,499846000.0,78461000.0,,499846000.0,42020000.0,0.068,2572133000.0,2434747000.0,,2778801000.0,,-1567281000.0,672804000.0,272917000.0,2778801000.0,,436223000.0,168638000.0,,755442000.0,,-44972000.0,-44425000.0,115444000.0,2431006881.0,,1211520000.0,3288000.0,10790000.0,,18718000.0,13249000.0,,,0.0,,1205000.0,1139898000.0,,102911000.0,1252517000.0,,,1310419000.0,644770000.0,467094000.0,239980000.0,665649000.0,1817036000.0,2956934000.0,,-3582000.0,102911000.0,3824650000.0,3824650000.0,,164300000.0,47950000.0,,216588000.0,307303000.0,,499846000.0,-196912000.0,2572133000.0,78461000.0,,16784000.0,0.0,,436223000.0,1310419000.0,2467999000.0,522417000.0,117840000.0,2431245570.0,307303000.0,3568000.0,499846000.0,115444000.0,,522417000.0,0.068,284405000.0,1252517000.0,644770000.0,164300000.0,3568000.0,347677000.0,1211520000.0,665649000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,,1203953000.0,,,,,-1577529000.0,,,256222000.0,,2249532000.0,,29818000.0,,440607000.0,74668000.0,,440607000.0,,,,0.0,,,,,,,2695726000.0,,466165000.0,,,,,,,,,,1118197000.0,,,,,,,,0.0,,,,,-64950000.0,1154878000.0,,,,646867000.0,,,593037000.0,,,,,,3538008000.0,,,,,,,,,,,2383130000.0,,,,0.0,,,1239904000.0,,,,,255115000.0,5716000.0,,110940000.0,,477332000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,1020299000.0,,457333000.0,1020299000.0,,0.0,0.0,,-1649576000.0,,-76305000.0,213507000.0,0.0,2076898000.0,-28303000.0,1500000.0,,457333000.0,76305000.0,,457333000.0,-37676000.0,-0.134,2178170000.0,0.0,,2744223000.0,,-1649576000.0,749418000.0,213507000.0,2744223000.0,,445565000.0,-324244000.0,,499846000.0,,-46296000.0,-40280000.0,93313000.0,2431240651.0,,1094647000.0,-5833000.0,20473000.0,,11984000.0,9353000.0,,,0.0,,123038000.0,886053000.0,,-255198000.0,1116569000.0,,,1178762000.0,665893000.0,136635000.0,117830000.0,512869000.0,1441677000.0,2327730000.0,,-8906000.0,-255198000.0,3294739000.0,3294739000.0,,-324688000.0,-30814000.0,,-355058000.0,222557000.0,,457333000.0,-48626000.0,2178170000.0,76305000.0,,1500000.0,0.0,,445565000.0,1178762000.0,2076898000.0,427301000.0,126066000.0,2431240651.0,222557000.0,8857000.0,457333000.0,93313000.0,,427301000.0,-0.134,158110000.0,1116569000.0,665893000.0,-324688000.0,8857000.0,-219639000.0,1094647000.0,512869000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,,1020299000.0,,,,,-1702680000.0,,,213003000.0,,1964521000.0,,1500000.0,,545528000.0,,,545528000.0,,,,0.0,,,,,,,2795689000.0,,441602000.0,,,,,,,,,,1093009000.0,,,,,,,,0.0,,,,,-390549000.0,1143027000.0,,,,598456000.0,,,736216000.0,,,,,,3315191000.0,,,,,,,,,,,2172164000.0,,,,0.0,,,1334672000.0,,,,,445104000.0,5389000.0,,77941000.0,,362946000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,817925000.0,,500546000.0,817925000.0,,0.0,0.0,,-1780388000.0,,-317694000.0,178421000.0,0.0,1757067000.0,19348000.0,1500000.0,,500546000.0,0.0,,500546000.0,10478000.0,-0.162,1961855000.0,0.0,,2863058000.0,,-1780388000.0,573428000.0,178421000.0,2863058000.0,,444360000.0,-393998000.0,,457333000.0,,-33578000.0,-35348000.0,69730000.0,2431647155.0,,1082670000.0,-12471000.0,26691000.0,,2783000.0,9972000.0,,,0.0,,90247000.0,548040000.0,,-627675000.0,1054647000.0,,,1243082000.0,547839000.0,-25388000.0,-87389000.0,695243000.0,1235717000.0,1783757000.0,,-8578000.0,-627675000.0,3016502000.0,3016502000.0,,-392777000.0,-22002000.0,,-416000000.0,461066000.0,,500546000.0,0.0,1961855000.0,0.0,,1500000.0,0.0,,444360000.0,1243082000.0,1757067000.0,341828000.0,108167000.0,2431647155.0,461066000.0,8690000.0,500546000.0,69730000.0,,341828000.0,-0.162,-52041000.0,1054647000.0,547839000.0,-392777000.0,8690000.0,-297861000.0,1082670000.0,695243000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,,817925000.0,,,,,-1827036000.0,,,179993000.0,,1595170000.0,,1500000.0,,398689000.0,,,398689000.0,,,,0.0,,,,,,,2886389000.0,,488692000.0,,,,,,,,,,1059353000.0,,,,,,,,0.0,,,,,-778189000.0,950097000.0,,,,588136000.0,,,697625000.0,,,,,,2889442000.0,,,,,,,,,,,1939345000.0,,,,0.0,,,1285761000.0,,,,,464756000.0,10397000.0,,67952000.0,,335233000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,658039000.0,,303506000.0,658039000.0,,0.0,,,-1887030000.0,,0.0,151623000.0,,1319826000.0,-194662000.0,18090000.0,,303506000.0,,,303506000.0,12023000.0,-0.196,1801964000.0,0.0,,2963945000.0,,-1887030000.0,556344000.0,151623000.0,2963945000.0,,75364000.0,-476919000.0,,500546000.0,,-32962000.0,-34490000.0,82307000.0,2431974278.0,,1076915000.0,-1000.0,-10788000.0,,831000.0,10998000.0,,,,,105972000.0,357017000.0,,-1073888000.0,798300000.0,,,1276463000.0,597566000.0,-199327000.0,-184606000.0,678897000.0,1138504000.0,1495521000.0,,,-1073888000.0,2600264000.0,2600264000.0,,-475991000.0,-7803000.0,,-484722000.0,485437000.0,,303506000.0,,1801964000.0,,,18090000.0,,,75364000.0,1276463000.0,1319826000.0,318777000.0,85117000.0,2431974278.0,485437000.0,,303506000.0,82307000.0,,318777000.0,-0.196,-150116000.0,798300000.0,597566000.0,-475991000.0,,-388607000.0,1076915000.0,678897000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,,,658039000.0,,,,,-1857185000.0,,,151870000.0,,1046413000.0,,,,202181000.0,164060000.0,,202181000.0,,,,0.0,,,,,,,2875308000.0,,38797000.0,,,,,,,,,,1018123000.0,,,,,,,,,,,,,-1360155000.0,671621000.0,,,,757501000.0,,,599758000.0,,,,,,2406552000.0,,,,,,,,,,,1734931000.0,,,,,,,1357259000.0,,,,,410151000.0,,,67525000.0,,304133000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,658039000.0,,178444000.0,658039000.0,,0.0,,,-1670967000.0,,-304712000.0,150772000.0,,993029000.0,-123151000.0,,,175566000.0,179125000.0,,178444000.0,12521000.0,-0.131,1473961000.0,0.0,,2425034000.0,,-1670967000.0,516408000.0,150772000.0,2425034000.0,,53494000.0,-340185000.0,-2878000.0,303506000.0,,364771000.0,-45637000.0,62822000.0,2585052466.0,,754067000.0,,17657000.0,,51006000.0,11083000.0,,2878000.0,,,17391000.0,232044000.0,2000.0,,638443000.0,2878000.0,,1117649000.0,777049000.0,-284364000.0,-401609000.0,340600000.0,1072231000.0,1304275000.0,,-49405000.0,,2112404000.0,2112404000.0,,-338478000.0,1022000.0,,-339163000.0,158489000.0,,175566000.0,,1473961000.0,179125000.0,,,,,53494000.0,1117649000.0,993029000.0,196672000.0,55156000.0,2585052466.0,158489000.0,,175566000.0,62822000.0,,196672000.0,-0.131,-355972000.0,638443000.0,777049000.0,-338478000.0,,-272924000.0,754067000.0,340600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,,,658039000.0,,,,,-1682062000.0,,,150807000.0,,708264000.0,,,,163541000.0,165128000.0,,166397000.0,,,,0.0,,,,,,,2526629000.0,,39358000.0,,,,,,,,,,844567000.0,,,,,,,2856000.0,,,,,,,531406000.0,,,,816283000.0,,,532299000.0,,,,,,2057648000.0,,,,,,,,,,,1526242000.0,,,,,,,1348582000.0,,,,,306461000.0,,,53758000.0,,180412000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
