date,trailingDeferredIncomeTax,annualChangesInAccountReceivables,annualDeferredIncomeTax,trailingBeginningCashPosition,annualInterestExpense,quarterlySaleOfInvestment,trailingChangesInAccountReceivables,quarterlyBasicEPS,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,annualSellingGeneralAndAdministration,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyEbitda,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyChangeInInventory,trailingGrossProfit,quarterlyOperatingExpense,annualRepaymentOfDebt,trailingChangeInAccountPayable,annualCostOfRevenue,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCashItems,annualCapitalStock,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,trailingFreeCashFlow,annualTaxProvision,quarterlyRetainedEarnings,annualInventory,trailingTaxProvision,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyNetPPE,annualGrossProfit,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOperatingIncome,annualFreeCashFlow,annualNetIncome,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingSellingGeneralAndAdministration,trailingOtherNonCashItems,annualBeginningCashPosition,annualOperatingExpense,annualCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualPretaxIncome,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualInvestingCashFlow,trailingPretaxIncome,trailingCashDividendsPaid,annualTotalAssets,annualDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,trailingPurchaseOfInvestment,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualStockholdersEquity,trailingStockBasedCompensation,annualDilutedEPS,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualGoodwill,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,quarterlyInventory,trailingSaleOfInvestment,quarterlyDilutedEPS,annualStockBasedCompensation,annualRetainedEarnings,annualBasicAverageShares,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,annualTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualChangeInAccountPayable,annualAccountsPayable,trailingTotalRevenue,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualEndCashPosition,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,annualCurrentLiabilities,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetPPE,trailingRepaymentOfDebt,annualOperatingIncome,annualEbitda,quarterlyCapitalStock,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,annualGrossPPE,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyBasicAverageShares,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingNetOtherInvestingChanges,quarterlyInterestExpense,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualInvestmentsAndAdvances
2007-09-30,,,,,,13725000.0,,0.21,,229736000.0,,-65624000.0,-4000.0,,28293000.0,0.0,-6404000.0,,,,,,,,,,297725000.0,27256000,,,-7700000.0,,,238472000.0,118024000.0,-14220000.0,,,,,-2825000.0,,219252000.0,,,,,2020000.0,,,219252000.0,65334000.0,,170640000.0,,293848000.0,,,547471000.0,,,5681000.0,,19226000.0,88789000.0,,251106000.0,,,,,,-6520000.0,,14466000.0,,,,,290711000,19220000,,,,-140947000.0,,,,,,,17197000.0,,67994000.0,,,19013000.0,,13545000,13545000,,,,,,,,,,0.0,7700000.0,1252000.0,,,,,52239000.0,112446000.0,,26822000.0,110359000.0,,,6000.0,,97550000.0,,0.21,,,,,,,,183112000.0,,125724000.0,,118024000.0,,,,,,,-6782000.0,,,,,,,,8036000.0,,,99011000.0,,,,,91000.0,31988000.0,,,,,-21425000.0,64616000.0,,,719471000.0,13545000,87912000.0,425623000.0,0.0,,136476000.0,421746000.0,10677000.0,,,,,,,,,,,,,,,,
2007-12-31,,,,,,18750000.0,,,,240766000.0,-152237000.0,-67759000.0,-25018000.0,,24108000.0,0.0,319000.0,857696000.0,,,69704000.0,-71100000.0,,266344000.0,,,275009000.0,41868000,43872000.0,0.0,0.0,1770000.0,,250800000.0,87327000.0,-3378000.0,,115620000.0,-34026000.0,-22736000.0,-3748000.0,,217907000.0,,,209283000.0,,1920000.0,91000.0,,217907000.0,,0.68,171169000.0,,266344000.0,,24606000.0,546832000.0,100792000.0,,4539000.0,,10574000.0,88529000.0,948384000.0,237065000.0,,416899000.0,-36315000.0,0.0,43872000.0,-5853000.0,,-45298000.0,,,-12312000.0,408234000.0,306075000,32893000,25917000.0,43872000.0,31441000.0,-152237000.0,,,121353000.0,857696000.0,,-136750000.0,17249000.0,,67836000.0,169229000.0,-27145000.0,-30697000.0,68478000.0,6035000,6035000,-27961000.0,,,683243000.0,65584000.0,,,,8129000.0,0.0,5225000.0,1586000.0,275009000.0,,0.67,,55275000.0,112446000.0,32967000.0,23424000.0,115620000.0,112446000.0,131525000.0,-22319000.0,5731000.0,100792000.0,,,,546832000.0,64783000.0,,,23424000.0,,169229000.0,1157667000.0,92552000.0,,87327000.0,48653000.0,,24108000.0,,,237065000.0,-6675000.0,87327000.0,86163000.0,5225000.0,-57632000.0,92552000.0,,,8975000.0,171169000.0,-22210000.0,118024000.0,88529000.0,,90688000.0,123655000.0,91000.0,31441000.0,67836000.0,0.0,240766000.0,87327000.0,-16275000.0,,,,683243000.0,6035000,86163000.0,416899000.0,1542000.0,-67759000.0,69704000.0,408234000.0,11396000.0,,,,,,,,,,,,,,,,
2008-03-31,,,,,,17225000.0,,0.21,,240059000.0,,-67851000.0,-8000.0,,22552000.0,0.0,-9306000.0,,,,,,,,,,284380000.0,35391000,,,0.0,,,243892000.0,97537000.0,604000.0,,,,,1145000.0,,216468000.0,,,,,1948000.0,,,216468000.0,64166000.0,,160866000.0,,272241000.0,,,553345000.0,,,8106000.0,,21595000.0,87822000.0,,251969000.0,,,,,,-2711000.0,,-5487000.0,,,,,298089000,27424000,,,,-152237000.0,,,,,,,14098000.0,,72806000.0,,,10210000.0,,13489000,13489000,,,,,,,,,,0.0,1910000.0,1386000.0,,,,,54197000.0,112446000.0,,23938000.0,104933000.0,,,-5829000.0,,100836000.0,,0.21,,,,,,,,179163000.0,,99447000.0,,97537000.0,,,,,,,-6976000.0,,,,,,,,7967000.0,,,87327000.0,,,,,91000.0,33381000.0,,,,,-13910000.0,63457000.0,,,697215000.0,13489000,85933000.0,424974000.0,111000.0,,138773000.0,412835000.0,11387000.0,,,,,,,,,,,,,,,,
2008-06-30,,,,,,90000.0,,0.32,,236980000.0,,-68774000.0,-2007000.0,,27449000.0,0.0,-3696000.0,,,,,,,,,,298124000.0,36297000,,,0.0,,,262394000.0,92558000.0,-3891000.0,,,,,-7914000.0,,233463000.0,,,,,1915000.0,,,233463000.0,64269000.0,,161445000.0,,273029000.0,,,566955000.0,,,12440000.0,,33041000.0,84743000.0,,230468000.0,,,,,,-3981000.0,,-27497000.0,,,,,321713000,28931000,,,,-152237000.0,,,,,,,26186000.0,,71564000.0,,,-4979000.0,,20601000,20601000,,,,,,,,,,0.0,1820000.0,1063000.0,,,,,59319000.0,112446000.0,,25802000.0,106739000.0,,,4110000.0,,107675000.0,,0.32,,,,,,,,158904000.0,,94378000.0,,92558000.0,,,,,,,-6991000.0,,,,,,,,7366000.0,,,97537000.0,,,,,91000.0,27257000.0,,,,,0.0,63561000.0,,,690037000.0,20601000,84392000.0,417008000.0,42000.0,,135427000.0,391913000.0,22205000.0,,,,,,,,,,,,,,,,
2008-09-30,,,,,,1820000.0,,0.26,,235430000.0,,-71214000.0,-1579000.0,,18588000.0,0.0,-2813000.0,,,,,,,,,,307778000.0,37757000,,,0.0,,,253349000.0,101276000.0,-3468000.0,,,,,-4642000.0,,223097000.0,,,,,2045000.0,,,223097000.0,64206000.0,,149935000.0,,274482000.0,,,576717000.0,,,5223000.0,,21983000.0,83193000.0,,224058000.0,,,,,,-5288000.0,,-7304000.0,,,,,310266000,30252000,,,,-152237000.0,,,,,,,23497000.0,,65296000.0,,,8718000.0,,16760000,16760000,,,,,,,,,,0.0,,1205000.0,,,,,56917000.0,112446000.0,,22167000.0,104117000.0,,,-8269000.0,,110092000.0,,0.26,,,,,,,,158762000.0,,101276000.0,,101276000.0,,,,,,,-6998000.0,,,,,,,,7505000.0,,,92558000.0,,,,,91000.0,27230000.0,,,,,0.0,63567000.0,,,681771000.0,16760000,83157000.0,407289000.0,68000.0,,128493000.0,373993000.0,18209000.0,,,,,,,,,,,,,,,,
2008-12-31,,7069000.0,,,7800000.0,0.0,,,,242386000.0,-160050000.0,-70061000.0,-2500000.0,,20378000.0,0.0,-2300000.0,893621000.0,,,136698000.0,-6094000.0,,290404000.0,,,316180000.0,29401000,65347000.0,0.0,0.0,0.0,,259414000.0,114586000.0,-4027000.0,,115794000.0,27259000.0,-16007000.0,-3499000.0,,220593000.0,-32711000.0,,228597000.0,,1365000.0,91000.0,,220593000.0,,1.03,166368000.0,,290404000.0,,35306000.0,584239000.0,114378000.0,,9537000.0,,24034000.0,82336000.0,1019049000.0,227224000.0,,419368000.0,-18115000.0,0.0,65347000.0,-4027000.0,,-22406000.0,,,-14910000.0,393592000.0,317578000,38821000,87300000.0,65347000.0,30196000.0,-160050000.0,,,87327000.0,893621000.0,,-13910000.0,39526000.0,,68464000.0,158760000.0,-27940000.0,13310000.0,100653000.0,14497000,14497000,-10782000.0,,,709772000.0,64132000.0,,,,7273000.0,0.0,0.0,,316180000.0,,1.02,,58164000.0,112446000.0,30393000.0,16496000.0,115794000.0,112446000.0,19135000.0,-6987000.0,,114378000.0,,,7273000.0,584239000.0,63510000.0,,,16496000.0,,158760000.0,1247646000.0,114586000.0,,114586000.0,103307000.0,-6139000.0,20378000.0,,,227224000.0,-6975000.0,114586000.0,87888000.0,0.0,-62694000.0,114586000.0,,,7555000.0,166368000.0,-24775000.0,101276000.0,82336000.0,,125428000.0,125428000.0,91000.0,30196000.0,68464000.0,0.0,242386000.0,114586000.0,0.0,,,,709772000.0,14497000,87888000.0,419368000.0,3830000.0,-70061000.0,70271000.0,393592000.0,35499000.0,,,,,,,,,,,,,,,,
2009-03-31,,,,,,0.0,,0.19,,,,-69951000.0,-2001000.0,900000.0,19099000.0,0.0,-2943000.0,,,,,,,,,,320955000.0,36946000,,,0.0,,,242392000.0,117034000.0,-3185000.0,-1001000.0,,,,-553000.0,,212855000.0,,,,,2107000.0,,,212855000.0,63522000.0,,161088000.0,,293125000.0,,,588794000.0,,,7074000.0,,18915000.0,77165000.0,,216994000.0,2107000.0,,,,,-3185000.0,,-9284000.0,,,,,296198000,29537000,,,,,,,,,,,18674000.0,,65607000.0,,,2448000.0,,11841000,11841000,,,,,,,,,,0.0,,,,,,,53806000.0,112446000.0,,19829000.0,113471000.0,,,-10622000.0,,112917000.0,,0.19,,,,,,,,151387000.0,,117034000.0,,117034000.0,,,,,,,-7286000.0,,,,,,,,7409000.0,,,114586000.0,,,,,91000.0,28518000.0,,,,,,63334000.0,,-4215000.0,699037000.0,11841000,85111000.0,405912000.0,0.0,,131190000.0,378082000.0,15489000.0,,,,,,,,,,,,,,,,
2009-06-30,,,,,,0.0,,0.35,,,,-69781000.0,-3929000.0,1090000.0,19218000.0,0.0,3044000.0,,,,,,,,,,334565000.0,36012000,,,0.0,,,261928000.0,125302000.0,-3771000.0,-2000.0,,,,2832000.0,,225916000.0,,,,,1932000.0,,,225916000.0,63726000.0,,167815000.0,,303788000.0,,,603662000.0,,,13219000.0,,35333000.0,75958000.0,,205219000.0,1932000.0,,,,,-3771000.0,,-25106000.0,,,,,322565000,36012000,,,,,,,,,,,33353000.0,,66238000.0,,,8268000.0,,22114000,22114000,,,,,,,,,,0.0,,,,,,,60637000.0,112446000.0,,20614000.0,119573000.0,,,-679000.0,,111922000.0,,0.35,,,,,,,,138981000.0,,125302000.0,,125302000.0,,,,,,,-7246000.0,,,,,,,,7066000.0,,,117034000.0,,,,,91000.0,29024000.0,,,,,,63109000.0,,-316000.0,707599000.0,22114000,83974000.0,403811000.0,-14500000.0,,131433000.0,373034000.0,29582000.0,,,,,,,,,,,,,,,,
2009-09-30,,,,,,0.0,,0.41,,,,-68393000.0,-7767000.0,5842000.0,16547000.0,0.0,9329000.0,,,,,,,,,,350286000.0,41755000,,,0.0,,,272134000.0,160639000.0,-5111000.0,-126000.0,,,,4732000.0,,230379000.0,,,,,2361000.0,,,230379000.0,63885000.0,,177599000.0,0.0,337528000.0,,,621995000.0,,,12539000.0,,38110000.0,76644000.0,,213073000.0,2361000.0,,,,,-5111000.0,,-13885000.0,,,,,334242000,41755000,,,,,,,,,,,50652000.0,,68329000.0,,,35337000.0,,25571000,25571000,,,,,,,,,,0.0,,,,,,,62108000.0,112446000.0,,20898000.0,130640000.0,,,-3645000.0,,109136000.0,,0.4,,,,,,,,144744000.0,,160639000.0,,160639000.0,,,,,,,-7238000.0,,,,,,,,6878000.0,,,125302000.0,,,,,91000.0,30412000.0,,,,,,62912000.0,,541000.0,740958000.0,25571000,84064000.0,403430000.0,32000.0,,130276000.0,390672000.0,45541000.0,,,,,,,,,,,,,,,,
2009-12-31,,-7043000.0,12350000.0,,7800000.0,0.0,,,,235249000.0,-155893000.0,-68134000.0,-7447000.0,4518000.0,25292000.0,0.0,-14261000.0,928973000.0,,,136736000.0,-21144000.0,,337943000.0,,,375687000.0,48824000,89845000.0,0.0,0.0,0.0,,310956000.0,158045000.0,-8148000.0,4731000.0,124520000.0,43459000.0,-20215000.0,2729000.0,,259823000.0,-30188000.0,,243648000.0,,3589000.0,91000.0,,259823000.0,,1.42,185212000.0,-15668000.0,337943000.0,,51279000.0,645078000.0,105661000.0,,18447000.0,,48766000.0,79356000.0,1087410000.0,187550000.0,3589000.0,410506000.0,-4831000.0,0.0,89845000.0,-8148000.0,,-24735000.0,,,9740000.0,372762000.0,378053000,51133000,113729000.0,89845000.0,35400000.0,-155893000.0,,,114586000.0,928973000.0,,0.0,31265000.0,,66431000.0,121119000.0,-29006000.0,-2594000.0,141124000.0,30319000,30319000,-20215000.0,,,748449000.0,64296000.0,,,,9989000.0,0.0,,,375687000.0,,1.4,,67097000.0,112446000.0,28557000.0,22513000.0,124520000.0,112446000.0,0.0,5433000.0,,105661000.0,,,9989000.0,645078000.0,63333000.0,,,22513000.0,,121119000.0,1331058000.0,158045000.0,,158045000.0,133944000.0,3602000.0,25292000.0,,,187550000.0,-7236000.0,158045000.0,81968000.0,,-73010000.0,158045000.0,,,7204000.0,185212000.0,-17313000.0,160639000.0,79356000.0,,158437000.0,158437000.0,91000.0,35400000.0,66431000.0,0.0,235249000.0,158045000.0,0.0,,,-3053000.0,748449000.0,30319000,81968000.0,410506000.0,-52000.0,-68134000.0,87706000.0,372762000.0,23117000.0,,,,,,,,,,,,,,,,
2010-03-31,,,,,,,,0.5,,,,-69334000.0,-10149000.0,862000.0,28979000.0,0.0,-1102000.0,,,,,,,,,,397667000.0,46117000,,,0.0,,,299291000.0,180136000.0,-6720000.0,2530000.0,,,,-8375000.0,,253174000.0,,,,,2032000.0,,,253174000.0,64767000.0,,202524000.0,,370178000.0,,,668329000.0,,,15691000.0,,46731000.0,80308000.0,,170619000.0,2032000.0,,,,,-6720000.0,,-10236000.0,,,,,364124000,46117000,,,,,,,,,,,38984000.0,,55966000.0,,,22091000.0,,31040000,31040000,,,,,,,,,,0.0,,,,,,,64833000.0,112446000.0,,22406000.0,132058000.0,,,614000.0,,114473000.0,,0.48,,,,,,,,114653000.0,,180136000.0,,180136000.0,,,,,,,-7789000.0,,,,,,,,7288000.0,,,158045000.0,,,,,91000.0,41487000.0,,,,,,62474000.0,,-116000.0,770810000.0,31040000,80588000.0,400632000.0,0.0,,127290000.0,373143000.0,32264000.0,,,,,,,,,,,,,,,,
2010-06-30,,,,,,,,0.51,,,,-72005000.0,-29112000.0,2284000.0,28385000.0,0.0,-2033000.0,,,,,,,,,,403492000.0,59161000,,,0.0,,,320425000.0,172674000.0,-11333000.0,1146000.0,,,,-95000.0,,261264000.0,,,,,2363000.0,,,261264000.0,65072000.0,,190688000.0,,364015000.0,,,692835000.0,,,19482000.0,,51874000.0,88979000.0,,178387000.0,2363000.0,,,,,-11333000.0,,-41381000.0,,,,,388362000,59161000,,,,,,,,,,,48168000.0,,65129000.0,,,-7462000.0,,32392000,32392000,,,,,,,,,,0.0,,,,,,,67937000.0,112446000.0,,26150000.0,129494000.0,,,-7287000.0,,113819000.0,,0.5,,,,,,,,113258000.0,,172674000.0,,172674000.0,,,,,,,-7886000.0,,,,,,,,7718000.0,,,180136000.0,,,,,91000.0,32809000.0,,,,,,62919000.0,,-3938000.0,772567000.0,32392000,79925000.0,408552000.0,-14745000.0,,127202000.0,369075000.0,36835000.0,,,,,,,,,,,,,,,,
2010-09-30,,,,,,,,0.57,,,,-66120000.0,-10699000.0,-4230000.0,28763000.0,0.0,10149000.0,,,,,,,,,,431147000.0,52895000,,,0.0,,,314798000.0,197627000.0,-10639000.0,-194000.0,,,,-269000.0,,261903000.0,,,,,3344000.0,,,261903000.0,64065000.0,,213813000.0,-5714000.0,403416000.0,,,720387000.0,,,16932000.0,,52221000.0,95416000.0,,174750000.0,3344000.0,,,,,-10639000.0,,-22591000.0,,,,,383553000,52895000,,,,,,,,,,,51161000.0,,67450000.0,,,24953000.0,,35289000,35289000,,,,,,,,,,0.0,,,,,,,68755000.0,112446000.0,,29132000.0,146934000.0,,,-674000.0,,118283000.0,,0.55,,,,,,,,107300000.0,,197627000.0,,197627000.0,,,,,,,-7737000.0,,,,,,,,7567000.0,,,172674000.0,,,,,91000.0,38116000.0,,,,,,61971000.0,,-4438000.0,819710000.0,35289000,79311000.0,416294000.0,0.0,,129121000.0,388563000.0,40522000.0,,,,,,,,,,,,,,,,
2010-12-31,,-6649000.0,-13735000.0,,6900000.0,,,,,260512000.0,-126790000.0,-58539000.0,-8556000.0,-12651000.0,25480000.0,0.0,14421000.0,1047766000.0,,,145260000.0,-58516000.0,,422526000.0,,,471249000.0,63383000,136051000.0,0.0,0.0,6908000.0,,330314000.0,230337000.0,-25091000.0,-4050000.0,146108000.0,72292000.0,-53783000.0,4446000.0,,271425000.0,-37401000.0,,272431000.0,,3096000.0,91000.0,,271425000.0,,2.18,216448000.0,-16942000.0,422526000.0,,71562000.0,749940000.0,114475000.0,,19457000.0,,56787000.0,133722000.0,1264828000.0,204527000.0,3096000.0,469698000.0,21435000.0,0.0,136051000.0,-25091000.0,,5191000.0,,,-4293000.0,420975000.0,401220000,58889000,134100000.0,136051000.0,27865000.0,-126790000.0,,,158045000.0,1047766000.0,,0.0,49570000.0,,71514000.0,133013000.0,-31189000.0,32710000.0,207613000.0,37330000,37330000,-53783000.0,,,892224000.0,64547000.0,,,,10835000.0,0.0,,,471249000.0,,2.11,,70906000.0,112446000.0,29616000.0,25701000.0,146108000.0,112446000.0,0.0,4798000.0,,114475000.0,,,10835000.0,749940000.0,62370000.0,,,25701000.0,,133013000.0,1537259000.0,230337000.0,,230337000.0,187883000.0,-568000.0,25480000.0,,,204527000.0,-7777000.0,230337000.0,78270000.0,,-69017000.0,230337000.0,,,7043000.0,216448000.0,-9449000.0,197627000.0,133722000.0,,217062000.0,217062000.0,91000.0,27865000.0,71514000.0,0.0,260512000.0,230337000.0,,,,1843000.0,892224000.0,37330000,78270000.0,469698000.0,6908000.0,-58539000.0,100233000.0,420975000.0,24479000.0,,,,,,,,,,,,,,,,
2011-03-31,,,,,,,,0.25,,,,-55171000.0,-21959000.0,-4432000.0,27537000.0,0.0,-12171000.0,,,,,,,,,,467439000.0,32825000,,,0.0,,,295191000.0,215941000.0,-6501000.0,1953000.0,,,,2643000.0,,270284000.0,,,,,3691000.0,,,270284000.0,64017000.0,,189511000.0,-25087000.0,415250000.0,,,756898000.0,,,9177000.0,,24485000.0,134303000.0,,199868000.0,3691000.0,,,,,-6501000.0,,-51414000.0,,,,,395845000,24907000,,,,,,,,,,,42279000.0,,76437000.0,,,-14396000.0,,15308000,15308000,,,,,,,,,,0.0,,,,,,,100654000.0,112446000.0,,30622000.0,134424000.0,,,-422000.0,,112812000.0,,0.24,,,,,,,,123431000.0,,215941000.0,,215941000.0,,,,,,,-8350000.0,,,,,,,,7918000.0,,,230337000.0,,,,,91000.0,27550000.0,,,,,,61888000.0,,-5079000.0,856818000.0,15308000,76342000.0,441568000.0,1529000.0,,118477000.0,389379000.0,35778000.0,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,0.67,,,,-53962000.0,-11858000.0,-3148000.0,28620000.0,0.0,-11076000.0,,,,,,,,,,508259000.0,66046000,,,0.0,,,353258000.0,233403000.0,-9939000.0,419000.0,,,,5300000.0,,287212000.0,,,,,4071000.0,,,287212000.0,64193000.0,,182092000.0,-6966000.0,433550000.0,,,790236000.0,,,24218000.0,,65919000.0,138981000.0,,197852000.0,4071000.0,,,,,-9939000.0,,-13384000.0,,,,,424426000,66046000,,,,,,,,,,,38509000.0,,79565000.0,,,17462000.0,,41701000,41701000,,,,,,,,,,0.0,,,,,,,71168000.0,112446000.0,,32885000.0,125500000.0,,,-127000.0,,108431000.0,,0.65,,,,,,,,118287000.0,,233403000.0,,233403000.0,,,,,,,-8364000.0,,,,,,,,7935000.0,,,215941000.0,,,,,91000.0,27972000.0,,,,,,61806000.0,,-1344000.0,888203000.0,41701000,75317000.0,454653000.0,3218000.0,,127909000.0,379944000.0,28570000.0,,,,,,,,,,,,,,,,
2011-09-30,,,,,,,,0.75,,,,-63859000.0,-17228000.0,-3973000.0,30945000.0,0.0,-14307000.0,,,,,,,,,,540131000.0,67213000,,,0.0,,,357785000.0,242034000.0,-11545000.0,2873000.0,,,,252000.0,,290572000.0,,,,,46798000.0,,,290572000.0,64708000.0,,182584000.0,-11443000.0,443897000.0,,,827077000.0,,,13536000.0,,60334000.0,145913000.0,,176133000.0,3748000.0,,,,,-11545000.0,,-20192000.0,,,,,428416000,67213000,,,,,,,,,,,46585000.0,,66772000.0,,,8631000.0,,46798000,46798000,,,,,,,,,,0.0,,,,,,,70631000.0,112446000.0,,36228000.0,123053000.0,,,-6879000.0,,105400000.0,,0.72,,,,,,,,109361000.0,,242034000.0,,242034000.0,,,,,,,-9957000.0,,,,,,,,8168000.0,,,233403000.0,,,,,91000.0,28586000.0,,,,,,62285000.0,,-4357000.0,898848000.0,46798000,70375000.0,454951000.0,5551000.0,,126217000.0,358717000.0,35040000.0,,,,,,,,,,,,,,,,
2011-12-31,,-5890000.0,108000.0,,4800000.0,,,,,293763000.0,-144258000.0,-62565000.0,-16104000.0,11661000.0,32181000.0,0.0,23215000.0,1187625000.0,,,115585000.0,-67149000.0,,530087000.0,,,574236000.0,82232000,153330000.0,0.0,-29390000.0,-4936000.0,,415133000.0,272974000.0,-43214000.0,832000.0,180382000.0,42637000.0,-41809000.0,-5780000.0,,339557000.0,-28001000.0,,322624000.0,22007000.0,49523000.0,91000.0,,339557000.0,,2.47,241171000.0,15495000.0,530087000.0,,73439000.0,866632000.0,112111000.0,,26508000.0,,76031000.0,149505000.0,1421367000.0,175549000.0,3940000.0,460869000.0,-14339000.0,0.0,153330000.0,-13824000.0,-11663000.0,-22021000.0,,,2415000.0,416720000.0,495304000,75576000,182506000.0,153330000.0,28608000.0,-144258000.0,,,230337000.0,1187625000.0,22007000.0,-24361000.0,96942000.0,,67605000.0,107944000.0,-36638000.0,30940000.0,226769000.0,49523000,49523000,-71199000.0,,,990956000.0,64546000.0,,,,153330000.0,0.0,17727000.0,,574236000.0,,2.38,,80171000.0,112446000.0,32850000.0,31615000.0,145747000.0,112446000.0,6634000.0,5255000.0,,112111000.0,,,15450000.0,866632000.0,62066000.0,,,31615000.0,,107944000.0,1743991000.0,290701000.0,,272974000.0,224315000.0,6077000.0,32181000.0,,,175549000.0,-9967000.0,272974000.0,83333000.0,17727000.0,-107011000.0,290701000.0,,,8829000.0,241171000.0,-6973000.0,242034000.0,149505000.0,,233742000.0,233742000.0,91000.0,28608000.0,67605000.0,0.0,293763000.0,272974000.0,,,,4890000.0,990956000.0,49523000,83333000.0,460869000.0,-15234000.0,-62565000.0,115585000.0,416720000.0,83118000.0,,,,,,,,,,,,,,,,
