date,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentAssets,quarterlyBasicAverageShares,annualGrossProfit,quarterlyStockholdersEquity,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,annualChangeInInventory,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,annualBeginningCashPosition,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,trailingSellingGeneralAndAdministration,quarterlyDilutedEPS,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualInvestingCashFlow,annualDeferredIncomeTax,trailingDeferredIncomeTax,annualAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCommonStockIssuance,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyAccountsPayable,trailingCashDividendsPaid,trailingOperatingExpense,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNetPPE,annualStockBasedCompensation,quarterlyDilutedAverageShares,annualGoodwill,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,annualBasicEPS,annualInventory,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualInterestExpense,annualCommonStockIssuance,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyRetainedEarnings,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,annualAccountsPayable,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyOtherNonCurrentLiabilities,annualNetIncomeContinuousOperations,annualCostOfRevenue,quarterlyFreeCashFlow,annualCurrentDebt,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualSellingGeneralAndAdministration,annualCurrentAssets,annualOtherNonCashItems,annualDilutedAverageShares,annualLongTermDebt,annualDepreciationAndAmortization,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBasicEPS,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyChangeInInventory,quarterlyOperatingExpense,trailingRepurchaseOfCapitalStock,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,annualPurchaseOfInvestment,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:00.596851200,,64900000.0,64900000.0,10200000.0,11300000.0,,,0.0,228400000.0,383400000.0,,105800000.0,294000000.0,105800000.0,11300000.0,11300000.0,,,,,,,395500000.0,,-167100000.0,,,71100000.0,,10200000.0,,0.0,,,27500000.0,,,395500000.0,23000000.0,,,,,0.0,,,-167100000.0,,,,,,-756300000.0,206200000.0,,,,,,,,,,228400000.0,,,,,,,,,206200000.0,,-756300000.0,0.024375,220800000.0,,,,,,1183900000.0,,,30200000.0,,0.0,386800000.0,282000000.0,,277300000.0,,,,,476200000.0,0.024375,,,198900000.0,,,,,,30200000.0,0.0,78300000.0,198900000.0,,,,,349300000.0,,,,11300000.0,10200000.0,35600000.0,1078100000.0,,71100000.0,,36300000.0,58400000.0,,770200000.0,,180224000.0,383400000.0,,90100000.0,,,476200000.0,90100000.0,17300000.0,,,386800000.0,,180224000.0,165700000.0,,30200000.0,,294000000.0,,,,,220800000.0,770200000.0,22800000.0,,,,36300000.0,,,282000000.0,,277300000.0,,,,23000000.0,165700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.604627200,,,,,,,,,,,165832000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005625,,,,,,,,,,,,277900000.0,,,,,,,,,,,,,165832000.0,,,,,,,,,277900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277900000.0,,,,,,,,,,,,,,,,,,,,,,,,7500000.0,,,,,,,,,,,,,,0.005625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.612576000,,,,,,,,,,,165832000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00625,,,,,,,,,,,,291700000.0,,,,,,,,,,,,,165832000.0,,,,,,,,,291700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291700000.0,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,,,,,,,,,,,,,,0.00625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.620524800,,,,,,,,,,,165832000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125,,,,,,,,,,,,314900000.0,,,,,,,,,,,,,165832000.0,,,,,,,,,314900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314900000.0,,,,,,,,,,,,,,,,,,,,,,,,16700000.0,,,,,,,,,,,,,,0.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.628387200,,57800000.0,57800000.0,12900000.0,51600000.0,300000.0,,66000000.0,330100000.0,437200000.0,,475000000.0,346200000.0,136800000.0,51600000.0,51600000.0,,,,,,-2800000.0,504300000.0,,-174200000.0,,,50500000.0,,13100000.0,,11300000.0,,,373000000.0,,,504300000.0,49400000.0,,,,,98600000.0,2800000.0,,-174200000.0,-53400000.0,,,,,-782500000.0,119000000.0,,,75800000.0,,,,,,,330100000.0,,,,,0.0,-124400000.0,,,119000000.0,,-782500000.0,0.09625,217700000.0,40300000.0,,,300000.0,,1246100000.0,,,32900000.0,15000000.0,12600000.0,427300000.0,277800000.0,,245300000.0,,,,,518300000.0,0.09625,75800000.0,,273000000.0,,,,-29400000.0,,39700000.0,0.0,102000000.0,273000000.0,,,,,361600000.0,-10700000.0,,,51600000.0,13100000.0,52500000.0,771100000.0,,50500000.0,,52500000.0,82000000.0,,864500000.0,,165832000.0,437200000.0,-14600000.0,49300000.0,,,518300000.0,49300000.0,20300000.0,,338200000.0,427300000.0,5300000.0,165832000.0,210500000.0,34800000.0,39700000.0,-77200000.0,346200000.0,,,,,217700000.0,864500000.0,29500000.0,,,,52500000.0,,,277800000.0,,245300000.0,,,,49400000.0,210500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.636163200,,59100000.0,,,,300000.0,,,,,166544000.0,,331400000.0,,2100000.0,2100000.0,51600000.0,,,16100000.0,,,,,-174200000.0,,-7700000.0,68000000.0,,,6900000.0,,,-100000.0,,-23200000.0,,503600000.0,,,0.015,-50200000.0,,,,,,,7300000.0,2400000.0,,,22200000.0,88300000.0,-69500000.0,,64200000.0,,,,700000.0,,,329400000.0,,166544000.0,,6200000.0,,,,,,,30900000.0,,,,,-49500000.0,,,,,,,,,378000000.0,260400000.0,,220500000.0,8700000.0,,,-4600000.0,,,,-100000.0,,,,81100000.0,,,,,,276700000.0,,,,,300500000.0,,,,,13400000.0,,,-57900000.0,,,,,,828600000.0,9900000.0,,450600000.0,,,112000000.0,,497200000.0,62100000.0,9900000.0,9900000.0,,,,,,,47000000.0,,,600000.0,0.0,-6600000.0,0.015,207500000.0,,,-500000.0,,,,,,,,,,,,50100000.0,213200000.0,,188500000.0,,89800000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.644112000,,57200000.0,,,,300000.0,,,,,169068000.0,,331900000.0,,9100000.0,9100000.0,0.0,,,22900000.0,,,,,-174200000.0,,-14500000.0,72300000.0,,,6800000.0,,,0.0,,-12700000.0,,509100000.0,,,0.02375,32400000.0,,,,,,,-20100000.0,2400000.0,,,21100000.0,97800000.0,15000000.0,,70600000.0,,,,-100000.0,,,334900000.0,,169068000.0,,6800000.0,,,,,,,30400000.0,,,,,7100000.0,,,,,,,,,375600000.0,261600000.0,,240700000.0,9300000.0,,,-4400000.0,,,,-7600000.0,,,,80500000.0,,,,,,272600000.0,,,,,301700000.0,,,,,12300000.0,,,17900000.0,,,,,,845200000.0,16100000.0,,469600000.0,,,110900000.0,,513300000.0,77500000.0,16100000.0,16100000.0,,,,,,,40600000.0,,,8600000.0,0.0,-5000000.0,0.02375,212400000.0,,,900000.0,,,,,,,,,,,,49000000.0,211300000.0,,190800000.0,,89800000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.652060800,,73600000.0,,,,300000.0,,,,,160928000.0,,342100000.0,,7500000.0,7500000.0,0.0,,,28400000.0,,,,,-174200000.0,,-30600000.0,110200000.0,,,7000000.0,,,200000.0,,-13800000.0,,519600000.0,,,0.0275,6000000.0,,,,,,,22600000.0,4600000.0,,,35300000.0,106700000.0,-22100000.0,,73900000.0,,,,1100000.0,,,345400000.0,,160928000.0,,10500000.0,,,,,,,44200000.0,,,,,-1700000.0,,,,,,,,,410300000.0,261900000.0,,290800000.0,8900000.0,,,-4900000.0,,,,200000.0,,,,80600000.0,,,,,,272900000.0,,,,,321500000.0,,,,,11400000.0,,,-24600000.0,,,,,,905800000.0,17900000.0,,495500000.0,,,124800000.0,,563700000.0,76500000.0,17900000.0,17900000.0,,,,,,,43900000.0,,,100000.0,0.0,-30800000.0,0.0275,225800000.0,,,-400000.0,,,,,,,,,,,,48500000.0,213000000.0,,196700000.0,,89500000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.659923200,,76000000.0,76000000.0,10200000.0,5300000.0,,,72200000.0,354000000.0,538000000.0,,521400000.0,364400000.0,163700000.0,5300000.0,5300000.0,0.0,,,40600000.0,,-13200000.0,556400000.0,,-202400000.0,,-5600000.0,62300000.0,,18300000.0,8600000.0,51600000.0,,0.0,394300000.0,-10300000.0,,556400000.0,46800000.0,,,84000000.0,,-64300000.0,400000.0,,-202400000.0,-58400000.0,-65300000.0,7000000.0,,,48400000.0,147600000.0,44800000.0,,96000000.0,,,,-1300000.0,,,354000000.0,,,,15100000.0,100000.0,-55500000.0,,,147600000.0,,58100000.0,0.10375,238800000.0,-46200000.0,,-2100000.0,,,1323000000.0,,,29300000.0,16400000.0,13800000.0,408900000.0,274400000.0,,305900000.0,9700000.0,,,-4800000.0,582500000.0,0.10375,96000000.0,5300000.0,276600000.0,,,115500000.0,-31800000.0,,20500000.0,0.0,127100000.0,276600000.0,,,,,399200000.0,-18100000.0,,,5300000.0,18300000.0,69400000.0,801600000.0,78400000.0,62300000.0,,69400000.0,108000000.0,,946900000.0,25500000.0,159732000.0,538000000.0,-18700000.0,108000000.0,173600000.0,,582500000.0,108000000.0,25500000.0,25500000.0,357700000.0,408900000.0,-2400000.0,159732000.0,211500000.0,36600000.0,20500000.0,-60000000.0,364400000.0,900000.0,0.0,-21900000.0,,238800000.0,946900000.0,38600000.0,-18100000.0,,,69400000.0,,,274400000.0,,305900000.0,,,,46800000.0,211500000.0,,225600000.0,,125200000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.667699200,,75300000.0,,,,,,,,,159732000.0,,371300000.0,,2300000.0,2300000.0,5300000.0,,,23300000.0,,,,,-202400000.0,,-15200000.0,104900000.0,,,6800000.0,,,100000.0,,-7600000.0,,562000000.0,,,0.02375,-35200000.0,,,,,,,46800000.0,4300000.0,,,27700000.0,117000000.0,-59200000.0,,70100000.0,,,,800000.0,,,359600000.0,,159732000.0,,8100000.0,,,,,,,37000000.0,,,,,-3100000.0,,,,,,,,,386200000.0,277100000.0,,292000000.0,9300000.0,,,-5200000.0,,,,-1300000.0,,,,87600000.0,,,,,,276000000.0,,,,,323600000.0,,,,,17900000.0,,,-50400000.0,,,,,,939300000.0,15200000.0,,553100000.0,,,124600000.0,,568000000.0,118200000.0,15200000.0,15200000.0,,,,,,,14600000.0,,,2500000.0,0.0,-14600000.0,0.02375,242900000.0,,,600000.0,,,,,,,,,,,,48100000.0,210000000.0,,199000000.0,,96900000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.675648000,,71400000.0,,,,,,,,,159772000.0,,362900000.0,,6900000.0,6900000.0,0.0,,,22200000.0,,,,,-202400000.0,,-19800000.0,121000000.0,,,7100000.0,,,-300000.0,,-22900000.0,,570500000.0,,,0.0225,36500000.0,,,,,,,-10800000.0,6900000.0,,,26200000.0,104400000.0,12400000.0,,71400000.0,,,,700000.0,,,368100000.0,,159772000.0,,7300000.0,,,,,,,35900000.0,,,,,4700000.0,,,,,,,,,369300000.0,265200000.0,,296800000.0,9700000.0,,,-5200000.0,,,,-1200000.0,,,,91000000.0,,,,,,275300000.0,,,,,332600000.0,,,,,18400000.0,,,16700000.0,,,,,,935000000.0,14900000.0,,565700000.0,,,126900000.0,,572100000.0,126200000.0,14900000.0,14900000.0,,,,,,,8900000.0,,,3100000.0,0.0,-20700000.0,0.0225,228500000.0,,,-1000000.0,,,,,,,,,,,,49800000.0,207100000.0,,205700000.0,,100700000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.683596800,,70300000.0,,,,,,,,,159776000.0,,376300000.0,,7700000.0,7700000.0,0.0,,,32000000.0,,,,,-202400000.0,,-18900000.0,145400000.0,,,6300000.0,,,200000.0,,-9200000.0,,579700000.0,,,0.03125,-6500000.0,,,,,,,25800000.0,8000000.0,,,36700000.0,114600000.0,-38800000.0,,80100000.0,,,,1100000.0,,,377300000.0,,159776000.0,,11200000.0,,,,,,,47200000.0,,,,,700000.0,,,,,,,,,411600000.0,271500000.0,,340100000.0,10500000.0,,,-6000000.0,,,,-100000.0,,,,89500000.0,,,,,,282200000.0,,,,,341800000.0,,,,,16200000.0,,,-25400000.0,,,,,,998600000.0,20800000.0,,587000000.0,,,136700000.0,,622300000.0,139400000.0,20800000.0,20800000.0,,,,,,,5400000.0,,,1500000.0,0.0,-18400000.0,0.03125,258800000.0,,,-100000.0,,,,,,,,,,,,50900000.0,215100000.0,,205100000.0,,100000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.691459200,,70800000.0,70800000.0,5600000.0,6000000.0,,,74400000.0,378500000.0,586800000.0,,581900000.0,389200000.0,186100000.0,6000000.0,6000000.0,0.0,,,46300000.0,,-33000000.0,605300000.0,,-226800000.0,,-19300000.0,112400000.0,,19800000.0,7300000.0,5300000.0,,0.0,436300000.0,-18000000.0,,605300000.0,55200000.0,,,79600000.0,,-61500000.0,6100000.0,,-226800000.0,-73200000.0,-73400000.0,5700000.0,,,55000000.0,152800000.0,39900000.0,,95000000.0,,,,3500000.0,,,378500000.0,,,,16300000.0,0.0,-11600000.0,,,152800000.0,,66000000.0,0.1225,268600000.0,700000.0,,-1600000.0,,,1427900000.0,,,27500000.0,24900000.0,1200000.0,445200000.0,280600000.0,,360200000.0,11000000.0,,,-6000000.0,642800000.0,0.1225,95000000.0,,282600000.0,,,127700000.0,-45700000.0,,20900000.0,0.0,145600000.0,282600000.0,,,,,429900000.0,11700000.0,,,6000000.0,19800000.0,80900000.0,846000000.0,60300000.0,112400000.0,,80900000.0,123700000.0,,1032000000.0,30000000.0,159364000.0,586800000.0,-22400000.0,137500000.0,193700000.0,,642800000.0,137500000.0,30000000.0,30000000.0,395800000.0,445200000.0,,159364000.0,207600000.0,40500000.0,20900000.0,-57700000.0,389200000.0,-1500000.0,0.0,-7800000.0,,268600000.0,1032000000.0,42800000.0,12200000.0,,,80900000.0,,,280600000.0,,360200000.0,,,,55200000.0,207600000.0,,236200000.0,,138700000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.699321600,,93400000.0,,,,,,,,,160590000.0,,399200000.0,,6900000.0,6900000.0,6000000.0,,,23800000.0,,,,,-226800000.0,,-25000000.0,199800000.0,,,7000000.0,,,0.0,,-12200000.0,,634600000.0,,,0.0525,-31200000.0,,,,,,,97600000.0,11300000.0,,,30700000.0,117700000.0,,,74800000.0,,,,900000.0,,,407800000.0,,160590000.0,,9100000.0,,,,,,,40800000.0,,,,,800000.0,,,,,,,,,427700000.0,280500000.0,,392300000.0,10100000.0,,,-7200000.0,,,,-100000.0,,,,92900000.0,,,,,,283900000.0,,,,,322300000.0,,-1900000.0,,,20300000.0,,,-56200000.0,,,,,,1075400000.0,17400000.0,,647700000.0,,,133700000.0,,676200000.0,146500000.0,14700000.0,17400000.0,,,,,,,16200000.0,,,200000.0,0.0,-65700000.0,0.0525,275500000.0,,,-38800000.0,,,,,,,,,,,,56100000.0,207500000.0,,188600000.0,,103000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.707270400,,97000000.0,,,,,,,,,160228000.0,,402400000.0,,12100000.0,12100000.0,0.0,,,26800000.0,,,,,-226800000.0,,-59100000.0,215000000.0,,,8700000.0,,,-100000.0,,-8200000.0,,633800000.0,,,0.0575,25600000.0,,,,,,,-3300000.0,2200000.0,,,32300000.0,112400000.0,,,81300000.0,,,,1100000.0,,,407000000.0,,160228000.0,,10300000.0,,,,,,,43100000.0,,,,,5300000.0,,,,,,,,,434000000.0,283200000.0,,408700000.0,10800000.0,,,-7200000.0,,,,0.0,,,,95800000.0,,,,,,282900000.0,,,,,336600000.0,,-2000000.0,,,20000000.0,,,-33500000.0,,,,,,1094000000.0,18900000.0,,660000000.0,,,138600000.0,,691600000.0,156000000.0,16500000.0,18900000.0,,,,,,,9400000.0,,,3100000.0,0.0,-17200000.0,0.0575,276300000.0,,,43900000.0,,,,,,,,,,,,57200000.0,205700000.0,,198000000.0,,106300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.715219200,,102200000.0,,,,,,,,,160410000.0,,422500000.0,,4700000.0,4700000.0,0.0,,,35100000.0,,,,,-226800000.0,,-18200000.0,242100000.0,,,8100000.0,,,100000.0,,-5400000.0,,643000000.0,,,0.0725,-11700000.0,,,,,,,20100000.0,6100000.0,,,42700000.0,125700000.0,,,86900000.0,,,,1300000.0,,,416200000.0,,160410000.0,,13500000.0,,,,,,,53400000.0,,,,,-7500000.0,,,,,,,,,468800000.0,294300000.0,,454700000.0,10700000.0,,,-8000000.0,,,,,,,,98700000.0,,,,,,268400000.0,,,,,360300000.0,,2000000.0,,,10800000.0,,,-29900000.0,,,,,,1145600000.0,24000000.0,,676800000.0,,,151900000.0,,723100000.0,158400000.0,21600000.0,24000000.0,,,,,,,8700000.0,,,300000.0,0.0,-15400000.0,0.0725,302000000.0,,,800000.0,,,,,,,,,,,,56800000.0,200800000.0,,208400000.0,,109200000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.723081600,,87600000.0,87600000.0,2000000.0,1800000.0,,,117300000.0,418500000.0,662800000.0,,627800000.0,437900000.0,211000000.0,1800000.0,1800000.0,0.0,,,52600000.0,,-14800000.0,670000000.0,,-251500000.0,,23000000.0,146600000.0,,14100000.0,7200000.0,6000000.0,,0.0,460600000.0,-5500000.0,,670000000.0,58200000.0,,,134600000.0,,-121300000.0,-700000.0,,-251500000.0,-79300000.0,-110200000.0,7500000.0,,,61400000.0,164500000.0,,,108500000.0,,,,-4000000.0,,,418500000.0,,,,20100000.0,0.0,4200000.0,,,164500000.0,,73600000.0,0.29,282200000.0,-4200000.0,,-2800000.0,,,1471400000.0,,,30900000.0,27100000.0,38000000.0,468100000.0,318700000.0,,419600000.0,12200000.0,,,-8000000.0,693000000.0,0.29,108500000.0,,273400000.0,,,129400000.0,-15200000.0,,26100000.0,0.0,167200000.0,273400000.0,,,,,452200000.0,-47700000.0,,,1800000.0,14100000.0,85300000.0,843600000.0,157600000.0,146600000.0,,95200000.0,138300000.0,,1130900000.0,35000000.0,160616000.0,662800000.0,-30400000.0,156700000.0,203000000.0,,693000000.0,156700000.0,32500000.0,35000000.0,416800000.0,468100000.0,-5800000.0,160616000.0,201100000.0,43800000.0,26100000.0,-31300000.0,437900000.0,-1600000.0,0.0,-23000000.0,,282200000.0,1130900000.0,53000000.0,-53600000.0,,,95200000.0,,,318700000.0,,419600000.0,,,,58200000.0,201100000.0,,249200000.0,,141600000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.730857600,,,,,,,,,,,161476000.0,,443300000.0,,5600000.0,5600000.0,1800000.0,,,24400000.0,,,,,-251500000.0,,-20900000.0,259400000.0,,,7300000.0,,,1200000.0,,-11800000.0,,681400000.0,,,0.055,-59600000.0,,,,,,,118100000.0,9500000.0,,,31100000.0,131500000.0,,,79900000.0,,,,900000.0,,,429900000.0,,161476000.0,,9400000.0,,,,,,,43100000.0,,,,,3800000.0,,,,,,,,,446500000.0,316700000.0,,470800000.0,12000000.0,,,-8800000.0,,,,1200000.0,,,,91800000.0,,,,,,267200000.0,,,,,339600000.0,,,,,13200000.0,,,-80500000.0,,,,,,1182500000.0,17800000.0,,736000000.0,,,134900000.0,,738000000.0,306100000.0,15000000.0,17800000.0,,,,,,,23000000.0,,,500000.0,0.0,-54600000.0,0.055,277700000.0,,,-33700000.0,,,,,,,,,,,,55200000.0,198800000.0,,204700000.0,,103800000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.738806400,,134300000.0,,,,,,,,,161840000.0,,456700000.0,,5900000.0,5900000.0,0.0,,,24900000.0,,,,,-251500000.0,,-93900000.0,289400000.0,,,8000000.0,,,-100000.0,,-5200000.0,,708600000.0,,,0.055,34000000.0,,,,,,,17700000.0,7400000.0,,,33000000.0,130800000.0,,,92200000.0,,,,1000000.0,,,457100000.0,,161840000.0,,9600000.0,,,,,,,46000000.0,,,,,300000.0,,,,,,,,,460300000.0,321100000.0,,512400000.0,13000000.0,,,-8900000.0,,,,,,,,99400000.0,,,,,,261900000.0,,,,,361300000.0,,,,,11000000.0,,,-59900000.0,,,,,,1232200000.0,18100000.0,,771900000.0,,,144900000.0,,774300000.0,180500000.0,15300000.0,18100000.0,,,,,,,16100000.0,,,-200000.0,0.0,-51600000.0,0.055,283600000.0,,,42300000.0,,,,,,,,,,,,56600000.0,194300000.0,,216400000.0,,111900000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.746755200,,129900000.0,,,,,,,,,161992000.0,,469200000.0,,10900000.0,10900000.0,0.0,,,42300000.0,,,,,-251500000.0,,57900000.0,166900000.0,,,7700000.0,,,100000.0,,-6300000.0,,711900000.0,,,0.075,-8100000.0,,,,,,,29600000.0,6700000.0,,,48700000.0,229700000.0,,,14200000.0,,,,1700000.0,,,460400000.0,,161992000.0,,17400000.0,,,,,,,61500000.0,,,,,5000000.0,,,,,,,,,511500000.0,331300000.0,,410800000.0,12300000.0,,,-9000000.0,,,,,,,,106500000.0,,,,,,407700000.0,,,,,394900000.0,,,,,8800000.0,,,49800000.0,,,,,,1288900000.0,24900000.0,,777400000.0,,,168000000.0,,818500000.0,187100000.0,24900000.0,24900000.0,,,,,,,10300000.0,,,1400000.0,0.0,-16200000.0,0.075,309500000.0,,,-74400000.0,,,,,,,,,,,,58300000.0,340600000.0,,226900000.0,,119300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.754617600,,130600000.0,130600000.0,10800000.0,12800000.0,,,80600000.0,465600000.0,773000000.0,,653700000.0,466800000.0,231000000.0,12800000.0,12800000.0,0.0,,,63000000.0,,-34100000.0,754800000.0,,-289200000.0,,-19200000.0,110100000.0,,68100000.0,8100000.0,1800000.0,,-1200000.0,473200000.0,-3100000.0,,754800000.0,39000000.0,,,114300000.0,,-145100000.0,-1100000.0,,-289200000.0,-76100000.0,-86300000.0,3800000.0,,,67700000.0,168900000.0,82800000.0,,113900000.0,,,,-4700000.0,,,465600000.0,,,,24100000.0,0.0,79100000.0,,,168900000.0,,80900000.0,0.2225,321300000.0,11000000.0,,1900000.0,,,1556600000.0,,,31100000.0,27400000.0,4500000.0,540200000.0,330300000.0,,392900000.0,13200000.0,,,-8900000.0,846400000.0,0.2225,113900000.0,-15900000.0,453500000.0,,,125000000.0,-58500000.0,,31000000.0,0.0,180500000.0,453500000.0,,,,,460800000.0,-70500000.0,,,12800000.0,68100000.0,99700000.0,902900000.0,95100000.0,110100000.0,,73100000.0,160200000.0,,1313200000.0,12300000.0,161998000.0,773000000.0,-35600000.0,176800000.0,205900000.0,,846400000.0,176800000.0,38900000.0,12300000.0,422700000.0,540200000.0,-10000000.0,161998000.0,346400000.0,50500000.0,31000000.0,-26400000.0,466800000.0,3400000.0,0.0,-22700000.0,,321300000.0,1313200000.0,60500000.0,-4700000.0,,,73100000.0,,,330300000.0,,392900000.0,,,,39000000.0,346400000.0,,254900000.0,,138200000.0,,,,,,,,,,,,,,,,,,,,,,,
