,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualCurrentDeferredRevenue,annualTotalRevenue,annualBasicAverageShares,annualCostOfRevenue,annualOtherCurrentAssets,annualCurrentDebt,annualOperatingIncome,annualEndCashPosition,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingCostOfRevenue,annualOtherShortTermInvestments,annualCommonStockIssuance,annualFreeCashFlow,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyCashDividendsPaid,trailingEndCashPosition,annualNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,annualAccountsPayable,quarterlyEbitda,quarterlyStockBasedCompensation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyFreeCashFlow,quarterlyChangeInWorkingCapital,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,annualOperatingExpense,quarterlyCurrentAssets,quarterlyDilutedAverageShares,trailingNetIncome,annualBasicEPS,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyTotalRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,trailingPretaxIncome,annualCashAndCashEquivalents,annualCurrentAssets,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualNetIncome,annualCashDividendsPaid,annualDilutedAverageShares,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,quarterlyBasicEPS,annualOtherNonCurrentAssets,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCostOfRevenue,quarterlyInvestmentsAndAdvances,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyInventory,quarterlyGrossProfit,annualTotalAssets,quarterlyNetOtherInvestingChanges,annualTaxProvision,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,quarterlyNetIncome,annualRetainedEarnings,annualDilutedEPS,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,annualCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,quarterlyRepaymentOfDebt,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,annualStockBasedCompensation,annualOtherIntangibleAssets,quarterlyTaxProvision,annualOtherIncomeExpense,quarterlyBasicAverageShares,quarterlyCapitalStock,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,annualInventory,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualCurrentLiabilities,annualGrossProfit,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyInterestExpense,annualEbitda,quarterlyCommonStockIssuance,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,trailingCapitalExpenditure,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,annualPretaxIncome,trailingOperatingExpense,annualInterestExpense,annualChangesInAccountReceivables,quarterlyTotalAssets,trailingBeginningCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,annualGoodwill,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,trailingInvestingCashFlow,annualGrossPPE,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyDilutedEPS,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingGrossProfit,annualInvestingCashFlow,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,annualChangeInInventory,trailingInterestExpense,trailingCashDividendsPaid,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,quarterlyChangeInInventory,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,trailingChangesInAccountReceivables,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1230681600,,425546000.0,1481861000.0,,5128817000.0,210539032.0,2926721000.0,515923000.0,633099000.0,-788469000.0,158823000.0,,-1089456000.0,,,471833000.0,-315210000.0,,-48349000.0,47771000.0,158823000.0,31165000.0,,,-42092000.0,,395658000.0,-1023860000.0,,2507846000.0,-1022291000.0,-700302000.0,,,,-1055025000.0,-43970000.0,-200772000.0,,,-61719000.0,2810881000.0,2990565000.0,1915533000.0,,,-4.81,,-125413000.0,,1872845000.0,4380691000.0,,472020000.0,1283284000.0,4380691000.0,-23402000.0,,158823000.0,1915533000.0,751940000.0,342874000.0,1866759000.0,1866759000.0,-1012066000.0,,210539032.0,515923000.0,1747082000.0,,995152000.0,,751940000.0,295219000.0,-1012066000.0,641087000.0,114686000.0,1567106000.0,114571000.0,729708000.0,,114686000.0,,2507846000.0,-1211761000.0,,,553576000.0,4726414000.0,-23402000.0,50810000.0,-1089456000.0,1251823000.0,,295219000.0,-1089456000.0,-48349000.0,-4.81,,,158823000.0,2623000.0,158823000.0,,,1608601000.0,,-1103139000.0,207976000.0,311447000.0,,,311447000.0,-13683000.0,-1228482000.0,,2623000.0,207976000.0,2810881000.0,-130373000.0,,,633099000.0,1872845000.0,2202096000.0,641087000.0,,40301000.0,-673898000.0,468028000.0,,-49142000.0,,,,158823000.0,995152000.0,100972000.0,-264044000.0,-382064000.0,-144942000.0,,,,548869000.0,-971481000.0,,167156000.0,,4726414000.0,,-125413000.0,1251823000.0,,,,,,472020000.0,-62163000.0,,-264044000.0,-241957000.0,,400780000.0,395658000.0,,,,373959000.0,,,548869000.0,,-419009000.0,-184837000.0,-184051000.0,,,,,,,,,,,,,,,,,,,,
1238457600,,306159000.0,11972000.0,,,,,,,,,,-36689000.0,,,,,,-85038000.0,-19291000.0,423463000.0,25392000.0,2909000.0,,,-15341000.0,,-6276000.0,,,,,,,,5479000.0,-14078000.0,-36356000.0,,,-669000.0,2753387000.0,,1904094000.0,261999151.0,,,,,,2035714000.0,,,,890449000.0,4379078000.0,,,,,,,,2138124000.0,,,,153925000.0,,-0.14,,,625849000.0,265405000.0,,109071000.0,64009000.0,,,553419000.0,714359000.0,,,2343364000.0,-39452000.0,,,337030000.0,,1980000.0,,-54419000.0,1243946000.0,,,-36689000.0,,,,76837000.0,423463000.0,,423463000.0,,-139008000.0,331551000.0,,-66466000.0,350537000.0,309806000.0,,,,-12047000.0,,261999151.0,2648000.0,,,,,,1166404000.0,,,,,34798000.0,,,,-1323000.0,,-8715000.0,,,99547000.0,-11474000.0,,303029000.0,-2604000.0,,,,39687000.0,,,,,4657481000.0,,-146836000.0,,,,,,,,,,,264640000.0,,158823000.0,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,,328671000.0,-1692000.0,,,,,,,,,,-6637000.0,,,,,,-91675000.0,-44259000.0,309520000.0,24166000.0,,,,-21227000.0,,62584000.0,,,,,,,,35999000.0,-74521000.0,-89191000.0,,,-619000.0,3254099000.0,,1164879000.0,265683366.0,,,,,,930337000.0,,,,955667000.0,3932658000.0,,,,,,,,2781451000.0,,,,47550000.0,,-0.02,,,852669000.0,166497000.0,,220315000.0,273466000.0,,,566831000.0,165476000.0,,,3002321000.0,1743000.0,,,388836000.0,,-7790000.0,,-13706000.0,1279439000.0,,,-6637000.0,,,,78491000.0,309520000.0,,309520000.0,,-749947000.0,352837000.0,,-9000000.0,749866000.0,318337000.0,,,,4706000.0,,265683366.0,2846000.0,,,,,,194499000.0,,,,,47418000.0,,,,-22364000.0,,-7866000.0,,,736420000.0,-71245000.0,,-13621000.0,-3276000.0,,,,735838000.0,,,,,4418978000.0,,-88198000.0,,,,,,,,,,,-113943000.0,,423463000.0,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,338062000.0,8122000.0,,,,,,,,,,12377000.0,,,,,,-79298000.0,-34355000.0,326045000.0,24445000.0,,,,-5098000.0,,76375000.0,,,,,,,,54228000.0,129403000.0,88174000.0,,,1354000.0,2842278000.0,,1633066000.0,285923601.0,,,,,,1369844000.0,,,716392000.0,1023205000.0,4009188000.0,,,,,,,,2684410000.0,,,,49930000.0,,0.04,,,913084000.0,187967000.0,,-2635364000.0,299096000.0,,,606470000.0,156180000.0,,,53108000.0,6312000.0,,,416735000.0,,-1700000.0,,-10643000.0,1309405000.0,,,12377000.0,,,,81565000.0,326045000.0,,326045000.0,,-337098000.0,362507000.0,,-2145000.0,716392000.0,320076000.0,,,,8498000.0,,282732848.0,2927000.0,,,,,,234073000.0,,,,,54075000.0,,,,-8371000.0,,-11682000.0,,,112338000.0,136170000.0,,-87163000.0,-6767000.0,,,,17025000.0,,,,,4475344000.0,,-77571000.0,,,,,,,,,,,16525000.0,,309520000.0,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,,410687000.0,27338000.0,,4165820000.0,277361783.0,2447885000.0,48873000.0,333922000.0,234883000.0,741557000.0,,64290000.0,,865000.0,440173000.0,185445000.0,,-15008000.0,-21457000.0,741557000.0,25470000.0,,,20322000.0,-32392000.0,,155291000.0,,98595000.0,-27638000.0,4078000.0,,865000.0,,132218000.0,144641000.0,41451000.0,135596000.0,,5636000.0,2772681000.0,1483052000.0,2266725000.0,,,0.12,,-115077000.0,,1629041000.0,4255111000.0,,639091000.0,1296499000.0,4255111000.0,-2125000.0,,741557000.0,2266725000.0,775929000.0,158823000.0,2677930000.0,2372302000.0,33341000.0,-13496000.0,279995081.0,48873000.0,1383579000.0,,107090000.0,3408000.0,775929000.0,278444000.0,33341000.0,115361000.0,629122000.0,45740000.0,99473000.0,721165000.0,693781000.0,629122000.0,,2626070000.0,-17654000.0,,,575334000.0,5039406000.0,5385000.0,26993000.0,51130000.0,1306372000.0,,278444000.0,64290000.0,-15008000.0,0.12,,73462000.0,741557000.0,3218000.0,742422000.0,,-76207000.0,443116000.0,,76966000.0,339139000.0,322904000.0,,37925000.0,322904000.0,25836000.0,8720000.0,,3218000.0,693442000.0,2772681000.0,213645000.0,,,638375000.0,1629041000.0,1717935000.0,-2579335000.0,-30670000.0,52855000.0,287974000.0,,,52380000.0,,-2407000.0,73462000.0,741557000.0,107090000.0,160194000.0,-299952000.0,274523000.0,-15553000.0,-74058000.0,,,13176000.0,-645000.0,,189146000.0,,5039406000.0,,-115077000.0,1306372000.0,,,,,,693442000.0,5702000.0,,-299952000.0,415512000.0,-1302260000.0,326045000.0,,,,,476768000.0,,,13176000.0,,-119362000.0,-28200000.0,582734000.0,,,,,,,,,,,,,,,,,,,,
1269993600,,338706000.0,13028000.0,,,,,,,,,,-6627000.0,,,,,,-21635000.0,-4848000.0,680295000.0,26295000.0,2425000.0,,,-4229000.0,,67199000.0,,,,,,,,45688000.0,4193000.0,-24355000.0,,,,3334332000.0,,1533083000.0,312879640.0,,,,,,1000208000.0,,,,1025883000.0,4077940000.0,,,,,,,,2816920000.0,,,,40486000.0,,-0.02,,,720226000.0,186618000.0,,260812000.0,612139000.0,,,615194000.0,127559000.0,,,3077732000.0,-6584000.0,,,410689000.0,,9024000.0,,-16187000.0,1295498000.0,,,-6627000.0,,,,73805000.0,680295000.0,,680295000.0,,-73992000.0,365001000.0,,-8888000.0,926797000.0,322736000.0,,,,7299000.0,,312879640.0,3218000.0,,,,,,114187000.0,,,,,49792000.0,,,,367000.0,,-10091000.0,,,661742000.0,7091000.0,,-54224000.0,-2898000.0,,,,886021000.0,,,,,4867415000.0,,-136433000.0,,,,,,,,,,,-61262000.0,,741557000.0,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,372033000.0,8669000.0,,,,,,,,,,54790000.0,,,,,,33155000.0,8873000.0,743563000.0,27784000.0,,,,-6623000.0,,142141000.0,,,,,,,,93556000.0,89653000.0,27997000.0,,,,3157906000.0,,1773144000.0,318425227.0,,,,,,1086185000.0,,,,1171919000.0,4110440000.0,,,,,,,,2778378000.0,,,,44880000.0,,0.17,,,731621000.0,180543000.0,,245877000.0,641801000.0,,,678714000.0,119120000.0,,,3024255000.0,14235000.0,,,493205000.0,,-2174000.0,,37546000.0,1276840000.0,,,54790000.0,,,,75433000.0,743563000.0,,743563000.0,,-53226000.0,399649000.0,,64250000.0,886048000.0,323500000.0,,,,26704000.0,,312910934.0,3218000.0,,,,,,284127000.0,,,,,50275000.0,,,,9094000.0,,-52629000.0,,,552398000.0,93916000.0,,-34917000.0,-4263000.0,,,,802058000.0,,,,,4931050000.0,,-172438000.0,,,,,,,,,,,63268000.0,,680295000.0,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,374815000.0,-22177000.0,,,,,,,,,,57038000.0,,,,,,90193000.0,-24880000.0,768675000.0,25638000.0,,,,-11794000.0,,161329000.0,,,,,,,,130405000.0,213193000.0,154991000.0,,,,3172042000.0,,1903021000.0,319353359.0,,,,,,1280248000.0,,,,1266218000.0,4118099000.0,,,,,,,,2585727000.0,,,,44217000.0,,0.18,,,1136146000.0,274265000.0,,252124000.0,773397000.0,,,735393000.0,132388000.0,,,2837851000.0,3682000.0,,,530825000.0,,-13962000.0,,47894000.0,1316843000.0,,,57038000.0,,,,78359000.0,768675000.0,,768675000.0,,-200408000.0,400420000.0,,85969000.0,838885000.0,331748000.0,,,,38075000.0,,313791661.0,3230000.0,,,,,,278005000.0,,,,,49755000.0,,0.0,,5633000.0,,-5900000.0,,,552178000.0,223917000.0,,-183880000.0,-10724000.0,,,,1002243000.0,,,,,5075063000.0,,-112039000.0,,,,,,,,,,,25112000.0,,743563000.0,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,,522128000.0,47281000.0,,5115316000.0,313873439.0,2960170000.0,47871000.0,471351000.0,439083000.0,506574000.0,,95144000.0,,3018000.0,0.0,548123000.0,,185337000.0,-41648000.0,506574000.0,29245000.0,,,-11622000.0,-31415000.0,791876000.0,201300000.0,,2774321000.0,141689000.0,323328000.0,,3018000.0,,169434000.0,241084000.0,164695000.0,138973000.0,,,2860698000.0,1716063000.0,2260870000.0,,,0.64,,-94602000.0,,1956768000.0,4055773000.0,,528417000.0,1651296000.0,4055773000.0,24964000.0,,506574000.0,1984431000.0,940167000.0,741557000.0,2055866000.0,1851901000.0,200345000.0,,319016887.0,47871000.0,1607682000.0,,585999000.0,76504000.0,940167000.0,455523000.0,200345000.0,128791000.0,908215000.0,46801000.0,108962000.0,930869000.0,797304000.0,908215000.0,,2099005000.0,579000.0,,,720427000.0,5121568000.0,32076000.0,130368000.0,72436000.0,1323801000.0,,455523000.0,95144000.0,185337000.0,0.63,,78306000.0,506574000.0,3236000.0,509592000.0,,-1578436000.0,550993000.0,,130726000.0,188397000.0,332855000.0,,,332855000.0,58290000.0,8413000.0,,3236000.0,755509000.0,3137137000.0,616587000.0,,,663666000.0,1281452000.0,2155146000.0,718455000.0,-70390000.0,41329000.0,571589000.0,0.0,,-26716000.0,,-1770000.0,78306000.0,506574000.0,208021000.0,291663000.0,-340020000.0,-511201000.0,-50579000.0,-54061000.0,,,27305000.0,272057000.0,,191151000.0,,5121568000.0,,-94602000.0,1323801000.0,,,,,,528417000.0,1228000.0,,-340020000.0,-262101000.0,-1906062000.0,768675000.0,791876000.0,,,,-784222000.0,,,810101000.0,,-62503000.0,-68464000.0,-234983000.0,,,,,,,,,,,,,,,,,,,,
1301529600,,377025000.0,10619000.0,,,,,,,,,,34369000.0,,,,,,219706000.0,65321000.0,427645000.0,23469000.0,,,,-9168000.0,,114144000.0,,,,,,,,71147000.0,-127504000.0,-151492000.0,,,,3143971000.0,,1648927000.0,322920829.0,,,,,,1399337000.0,,,,1185105000.0,3643753000.0,,,,,,,,1990558000.0,,,,70871000.0,,0.11,,,889076000.0,271700000.0,,253858000.0,996510000.0,,,713755000.0,146799000.0,,,2244416000.0,15179000.0,,,471350000.0,,16400000.0,,33842000.0,1342850000.0,,,34369000.0,,,,80554000.0,427645000.0,,427645000.0,,-255827000.0,400203000.0,,57248000.0,693674000.0,331758000.0,,,,23406000.0,,316563392.0,3247000.0,,,,,,338366000.0,,,,,33718000.0,,,,-15095000.0,,-244000.0,,,628890000.0,-113882000.0,,-39164000.0,-13622000.0,,,,1060971000.0,,,,,4792898000.0,,-64401000.0,,,,,66748000.0,,,,,,-78929000.0,,506574000.0,772242000.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,432856000.0,10673000.0,,,,,,,,,,61223000.0,,,,,,280929000.0,-17612000.0,752109000.0,25619000.0,,,,-14241000.0,,174537000.0,,,,,,,,124155000.0,-76034000.0,-136490000.0,,,,3204568000.0,,2078164000.0,324093042.0,,,,,,413710000.0,,,,1422218000.0,4043074000.0,,,,,,,,2329919000.0,,,,50756000.0,,0.19,,,968585000.0,224969000.0,,1299445000.0,1083004000.0,,,839822000.0,145158000.0,,,3629364000.0,17068000.0,,,582396000.0,,21858000.0,,68600000.0,1407543000.0,,,61223000.0,,,,81217000.0,752109000.0,,752109000.0,,-533238000.0,458241000.0,,114936000.0,630947000.0,333940000.0,,,,46336000.0,,317698275.0,3250000.0,,,,,,413710000.0,,,,,34216000.0,,,,-11004000.0,,-40831000.0,,,686980000.0,-42508000.0,,378807000.0,-33526000.0,,,,17644000.0,,,,,5282732000.0,,-56158000.0,,,,,42919000.0,,,,,,324464000.0,,427645000.0,778861000.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,469138000.0,-78790000.0,,,,,,,,,,63807000.0,,,,,,344736000.0,-594250000.0,662594000.0,31308000.0,,,,-6290000.0,,177711000.0,,,,,,116530000.0,,143005000.0,212264000.0,40031000.0,,,,3676281000.0,,2738822000.0,323714703.0,,,,,,1996384000.0,,0.0,,1534463000.0,5057041000.0,,,,,,,,2698114000.0,,,,113573000.0,,0.2,,,997931000.0,340907000.0,,362543000.0,1082374000.0,,,894607000.0,145882000.0,,,3060657000.0,905000.0,,,639856000.0,,-326519000.0,,60033000.0,1581760000.0,,,63807000.0,,,,28084000.0,662594000.0,,662594000.0,,-334407000.0,496851000.0,,107323000.0,249889000.0,514662000.0,,,,47290000.0,,318867447.0,0.0,,,,,,718050000.0,,,,,39080000.0,,,,-62081000.0,,-224580000.0,,,1433977000.0,260514000.0,,259878000.0,-48250000.0,,,,1278334000.0,,,,,6415103000.0,,-136895000.0,,,,,5847000.0,,,,,,-89515000.0,,752109000.0,495833000.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,,603647000.0,-91254000.0,,5905411000.0,318454191.0,3457130000.0,464468000.0,758187000.0,449896000.0,1093182000.0,,79763000.0,,154274000.0,0.0,213239000.0,,424499000.0,66286000.0,1093182000.0,36534000.0,,,-129386000.0,-37237000.0,972824000.0,229800000.0,,3355759000.0,240435000.0,-22739000.0,,154274000.0,,115184000.0,204513000.0,225212000.0,166832000.0,,,3669096000.0,1998385000.0,3550047000.0,,,0.75,,-158439000.0,,2680648000.0,5801980000.0,,671584000.0,1763625000.0,5801980000.0,106633000.0,,1093182000.0,3480220000.0,1135371000.0,506574000.0,2845614000.0,2611187000.0,239162000.0,,323723755.0,73002000.0,1882666000.0,,949359000.0,231678000.0,1135371000.0,544628000.0,239162000.0,220389000.0,1151481000.0,-148752000.0,116930000.0,1008946000.0,605135000.0,1151481000.0,,3121332000.0,64084000.0,,,754679000.0,7219143000.0,394894000.0,189103000.0,77960000.0,1828407000.0,,544628000.0,79763000.0,424499000.0,0.74,,228896000.0,1093182000.0,3280000.0,1247456000.0,,-195070000.0,639495000.0,,150031000.0,295488000.0,794325000.0,,,794325000.0,72071000.0,107482000.0,,3280000.0,295488000.0,3738923000.0,361219000.0,,,972161000.0,2446221000.0,2448281000.0,510145000.0,-630685000.0,43235000.0,695506000.0,,,-41206000.0,,-365030000.0,228896000.0,1093182000.0,145741000.0,257095000.0,-376096000.0,111804000.0,-52582000.0,-66936000.0,,,162667000.0,429538000.0,,150249000.0,,7219143000.0,,-158439000.0,1828407000.0,,,,116164000.0,,671584000.0,,,-376096000.0,430588000.0,-1318542000.0,662594000.0,972824000.0,,,,711325000.0,,,1688034000.0,,-480255000.0,-147980000.0,586608000.0,,,,,,,,,,,,,,,,,,,,
1333152000,,440722000.0,-16170000.0,,,,,,,,,,26975000.0,,,,,,451474000.0,-74395000.0,703937000.0,46457000.0,,,,-12526000.0,,145797000.0,,,,,,126914000.0,,75254000.0,-307035000.0,-320638000.0,,,,4281141000.0,,2258416000.0,325738859.0,,,,,,1753105000.0,,,487448000.0,1349989000.0,5137214000.0,,,,,,,,2856325000.0,,,,76265000.0,,0.08,,,1075495000.0,323668000.0,,527784000.0,1212227000.0,,,787556000.0,186875000.0,,,3384109000.0,20974000.0,,,562433000.0,,-59792000.0,,29946000.0,1838601000.0,,,26975000.0,,,,248291000.0,703937000.0,,703937000.0,,-30135000.0,487179000.0,,55359000.0,487448000.0,795615000.0,,,,25413000.0,,320671395.0,3280000.0,,,,,,1718199000.0,,,,,43981000.0,,,,3192000.0,,0.0,,,972602000.0,-298949000.0,,-22485000.0,-8086000.0,,,,34906000.0,,,,,6539557000.0,,-138445000.0,,,,,0.0,,,,,,-389245000.0,,1093182000.0,887409000.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,482377000.0,-34474000.0,,,,,,,,,,75873000.0,,,,,,527347000.0,-59152000.0,731202000.0,38336000.0,,,,-38554000.0,,213126000.0,,,,,,81183000.0,,172700000.0,66671000.0,-72588000.0,,,,4264220000.0,,2312175000.0,326081681.0,,,,,,1759569000.0,,,491491000.0,1601117000.0,5141453000.0,,,,,,,,2836801000.0,,,,89510000.0,,0.24,,,1092964000.0,284729000.0,,545083000.0,1254862000.0,,,908143000.0,210115000.0,,,3381884000.0,505000.0,,,692974000.0,,2723000.0,,75599000.0,1816040000.0,,,75873000.0,,,,244769000.0,731202000.0,,731202000.0,,-30182000.0,520274000.0,,130379000.0,491491000.0,784779000.0,,,,54780000.0,,320852344.0,3282000.0,,,,,,1759569000.0,,,,,44411000.0,,,,-10615000.0,,-183000.0,,,961795000.0,97290000.0,,-3552000.0,-30619000.0,,,,116141000.0,,,,,6576395000.0,,-184424000.0,,,,,0.0,,,,,,27265000.0,,703937000.0,895343000.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,482362000.0,-218385000.0,,,,,,,,,,39709000.0,,,,,,567056000.0,-19965000.0,776260000.0,40102000.0,,,,-3920000.0,,148618000.0,,,,,,98142000.0,,119438000.0,34058000.0,21120000.0,,,,4334131000.0,,2434646000.0,327309341.0,,,,,,1875600000.0,,,465369000.0,1557147000.0,5249671000.0,,,,,,,,2808166000.0,,,,89967000.0,,0.12,,,1127992000.0,353048000.0,,565905000.0,1340432000.0,,,915245000.0,214231000.0,,,3374071000.0,-16800000.0,,,641902000.0,,-8263000.0,,42705000.0,1845387000.0,,,39709000.0,,,,248425000.0,776260000.0,,776260000.0,,-50183000.0,522464000.0,,64865000.0,465369000.0,769640000.0,,,,22160000.0,,322331850.0,3292000.0,,,,,,1875600000.0,,,,,43651000.0,,,,-6886000.0,,-17412000.0,,,1039504000.0,81723000.0,,-21738000.0,-47665000.0,,,,131707000.0,,,,,6768777000.0,,-170856000.0,,,,,32200000.0,,,,,,45058000.0,,731202000.0,515369000.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,,597453000.0,172621000.0,,6514099000.0,322315576.0,3742514000.0,52695000.0,1026381000.0,599026000.0,1089297000.0,,172998000.0,,102010000.0,,140849000.0,,740054000.0,-44159000.0,1089297000.0,46010000.0,,,-30454000.0,-16621000.0,584738000.0,326650000.0,,3438327000.0,304156000.0,-143336000.0,,102010000.0,,232073000.0,347155000.0,228770000.0,206798000.0,,,3942546000.0,2172559000.0,3866996000.0,329012910.0,,0.98,,-165044000.0,,2689403000.0,6127730000.0,0.0,806804000.0,2005846000.0,6127730000.0,-47022000.0,,1089297000.0,3866996000.0,1262823000.0,1093182000.0,2826597000.0,2826597000.0,315555000.0,,327044145.0,52695000.0,2002914000.0,0.53,1059353000.0,60805000.0,1262823000.0,540144000.0,315555000.0,611730000.0,1539211000.0,-96408000.0,170905000.0,1131570000.0,206798000.0,1539211000.0,,3438327000.0,47967000.0,,392860000.0,874276000.0,7809542000.0,18310000.0,185322000.0,155906000.0,1889602000.0,,540144000.0,172998000.0,740054000.0,0.97,,191962000.0,1089297000.0,3301000.0,1089297000.0,,-48257000.0,642203000.0,,238875000.0,379176000.0,786793000.0,,51712000.0,786793000.0,82969000.0,57877000.0,325372928.0,3301000.0,379176000.0,3942546000.0,291081000.0,392860000.0,,1026381000.0,2689403000.0,2771585000.0,611730000.0,-118018000.0,43025000.0,834191000.0,,,-16145000.0,,-100423000.0,191962000.0,1089297000.0,1059353000.0,411017000.0,-427628000.0,-52914000.0,-63862000.0,-71621000.0,,,1663022000.0,489478000.0,,175068000.0,-142786000.0,7809542000.0,,-165044000.0,1889602000.0,0.0,,,28605000.0,,806804000.0,-2930000.0,,-427628000.0,313037000.0,-158757000.0,776260000.0,584738000.0,0.53,,,-100689000.0,,,1663022000.0,,-197671000.0,-150232000.0,-3885000.0,,,,,,,,,,,,,,,,,,,,
