date,quarterlyOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualDilutedAverageShares,trailingSaleOfInvestment,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualStockholdersEquity,trailingChangeInInventory,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyCurrentAccruedExpenses,trailingStockBasedCompensation,annualSaleOfInvestment,annualCommonStockIssuance,annualStockBasedCompensation,quarterlyInventory,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,trailingOperatingCashFlow,annualDilutedEPS,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,trailingTotalRevenue,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualCurrentLiabilities,quarterlyBasicAverageShares,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyBasicEPS,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyEbitda,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,trailingGrossProfit,quarterlyChangeInInventory,annualRepaymentOfDebt,annualCostOfRevenue,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyCurrentDeferredRevenue,annualResearchAndDevelopment,annualCapitalStock,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualInventory,quarterlyTaxProvision,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyStockBasedCompensation,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,annualFreeCashFlow,annualCurrentDebt,annualNetIncome,annualBasicEPS,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingBasicAverageShares,annualGoodwill,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingDilutedAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingRepurchaseOfCapitalStock,quarterlyGoodwill,trailingBasicEPS
1970-01-01 00:00:00.607305600,,,,,,,,,600000.0,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,14100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14100000.0,14100000.0,,,,,,,,,,,,996300.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.615168000,100000.0,,,,,,,2500000.0,2500000.0,,,,,,,,,4000000.0,,,,,,,,9300000.0,,2.5,,,,,,18700000.0,,63300000.0,,,2100000.0,5200000.0,,,,,75500000.0,,,75500000.0,,,,,,,,,,,,,,,1000000.0,,,,,,,,1900000.0,,,,,,,,,189100000.0,2500000.0,,,93000000.0,,,7900000.0,75300000.0,,,,,,,,,,107000000.0,2.5,800000.0,,,0.0,,,,,,,,,,,,,,113800000.0,3400000.0,,,,,,6800000.0,,,,,5600000.0,,,,,,,,,,3400000.0,,,,6700000.0,,96100000.0,,,800000.0,,29700000.0,,85100000.0,68600000.0,3300000.0,,,,,,,,,,1200000.0,16100000.0,,,,,,,,-21900000.0,,,,1000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.623116800,1000000.0,8100000.0,,,4500000.0,,,1800000.0,1800000.0,,,,,,,,,5100000.0,,,,,,,,17200000.0,,1.8,,,,,,18300000.0,,61900000.0,,,1900000.0,4600000.0,,,,,80000000.0,,,80000000.0,,,,,,0.0,,,,,3100000.0,,,,1000000.0,,0.0,,,,,,1900000.0,,,,,,,,,193700000.0,1800000.0,,,93400000.0,,0.0,7900000.0,78000000.0,7400000.0,,,,,,,,,110500000.0,1.8,3500000.0,,3800000.0,0.0,,,,,,,,,,,,,,115700000.0,2700000.0,,,,-4100000.0,,5200000.0,-3400000.0,0.0,,,5600000.0,,400000.0,,,100000.0,,,,,3100000.0,,,,10500000.0,,100300000.0,,,-300000.0,,31500000.0,,85500000.0,67500000.0,1500000.0,,,,,,,-100000.0,-700000.0,,-400000.0,22400000.0,,,,,,,,-25000000.0,,,,1000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.631065600,500000.0,6300000.0,,-1500000.0,1400000.0,-10500000.0,10700000.0,4400000.0,4400000.0,1000000.0,,196100000.0,,4500000.0,,,61500000.0,6500000.0,-900000.0,,,,120100000.0,,,8200000.0,11700000.0,,,,,,,20000000.0,35900000.0,61500000.0,,,2200000.0,4500000.0,-200000.0,,,9.4,80300000.0,,1000000.0,80300000.0,15400000.0,,1100000.0,,66500000.0,0.0,,80300000.0,-3300000.0,,4200000.0,,0.0,9500000.0,,86200000.0,0.0,5800000.0,17500000.0,,,8100000.0,1900000.0,80300000.0,-5700000.0,500000.0,113700000.0,,,,,196100000.0,4400000.0,,,94000000.0,,-1800000.0,7800000.0,76000000.0,4700000.0,,-6200000.0,3200000.0,,,-700000.0,,,113700000.0,,1100000.0,,-1500000.0,-100000.0,0.0,,-27500000.0,9900000.0,,,,7800000.0,,,102100000.0,,,120100000.0,10300000.0,9400000.0,,6500000.0,-2800000.0,-1800000.0,10400000.0,-4400000.0,0.0,,1500000.0,4300000.0,,-1700000.0,,41900000.0,-800000.0,69300000.0,,,,100000.0,,,,9500000.0,,102100000.0,1300000.0,20000000.0,700000.0,,35900000.0,,86200000.0,66500000.0,5100000.0,27400000.0,94000000.0,,-4100000.0,-100000.0,9400000.0,-500000.0,-1600000.0,,6100000.0,18600000.0,76000000.0,-4700000.0,9200000.0,1900000.0,9400000.0,9.4,,-27500000.0,78800000.0,,21600000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.638841600,500000.0,-800000.0,,,-8000000.0,,,2400000.0,2400000.0,,,,,,,,,7400000.0,,,,,,,,6500000.0,,2.4,,,,,,23200000.0,,61000000.0,,,1900000.0,4500000.0,,,,,72300000.0,,,72300000.0,,,,,,,,,,,1700000.0,,,,1000000.0,,80300000.0,,,,,,1900000.0,,,,,,700000.0,,,197000000.0,2400000.0,,,99000000.0,,0.0,7900000.0,75900000.0,-7600000.0,,,,,,,,,120200000.0,2.4,600000.0,,-5900000.0,-100000.0,800000.0,,,,,,,,,,,,,121100000.0,3700000.0,,,,0.0,,6000000.0,-6700000.0,0.0,,,4000000.0,,-3300000.0,,,200000.0,,,,,2300000.0,,,,9900000.0,,98000000.0,,,600000.0,,36900000.0,,91100000.0,66000000.0,3000000.0,,,,,,,-500000.0,-6800000.0,,2000000.0,12500000.0,,,,,,,,-29100000.0,,,,1000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.646704000,-100000.0,-4700000.0,,,-9600000.0,,,700000.0,700000.0,,,,,,,,,3000000.0,,,,,,,,7900000.0,,0.7,,,,,,27100000.0,,61100000.0,,,1600000.0,4400000.0,,,,,62700000.0,,,62700000.0,,,,,,,,,,,1500000.0,,,,1000000.0,,0.0,,,,,,2000000.0,,,,,,700000.0,,,193500000.0,700000.0,,,100400000.0,,-1500000.0,7800000.0,71700000.0,-7600000.0,,,,,,,,,135700000.0,0.7,1300000.0,,-5900000.0,0.0,-900000.0,,,,,,,,,,,,,121800000.0,1100000.0,,,,-100000.0,,3600000.0,-2900000.0,0.0,,,4100000.0,,-3800000.0,,,-100000.0,,,,,2500000.0,,,,6300000.0,,93100000.0,,,-300000.0,,37600000.0,,92600000.0,65400000.0,400000.0,,,,,,,-1900000.0,-2900000.0,,-500000.0,11500000.0,,,,,,,,-43100000.0,,,,1000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.654652800,100000.0,3200000.0,,,-1800000.0,,,400000.0,400000.0,,,,,,,,,4000000.0,,,,,,,,13500000.0,,0.5,,,,,,29500000.0,,60500000.0,,,1300000.0,3600000.0,,,,,60900000.0,,,60900000.0,,,,,,0.0,,,,,2100000.0,,,,800000.0,,0.0,,,,,,2000000.0,,,,,,700000.0,,,196100000.0,400000.0,,,103100000.0,,-100000.0,7800000.0,73900000.0,-1400000.0,,,,,,,,,127700000.0,0.5,3700000.0,,1700000.0,0.0,-900000.0,,,,,,,,,,,,,122200000.0,1200000.0,,,,-100000.0,,2300000.0,-4600000.0,0.0,,,3200000.0,,-2500000.0,,,-200000.0,,,,,1400000.0,,,,9700000.0,,93000000.0,,,-700000.0,,38000000.0,,95300000.0,64200000.0,-300000.0,,,,,,,-600000.0,-4600000.0,,-900000.0,15800000.0,,,,,,,,-32400000.0,,,,800000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,300000.0,-1300000.0,,-1500000.0,43900000.0,-17600000.0,-2700000.0,-5300000.0,-5300000.0,1000000.0,,238800000.0,,3100000.0,,,59500000.0,6900000.0,-100000.0,,,,166000000.0,,,7500000.0,7000000.0,,,,,49100000.0,,30900000.0,32700000.0,59500000.0,,,2100000.0,3100000.0,,,,-1.7,104800000.0,,1000000.0,104800000.0,-3600000.0,,1100000.0,,62900000.0,0.0,,104800000.0,45700000.0,,1700000.0,,0.0,9900000.0,,93000000.0,0.0,-6800000.0,200000.0,,,6900000.0,1900000.0,104800000.0,-500000.0,300000.0,117800000.0,,600000.0,,,238800000.0,-5300000.0,,,100700000.0,,49200000.0,7700000.0,72800000.0,-4400000.0,,-17400000.0,2700000.0,,,-1400000.0,,,117800000.0,,1100000.0,,-2800000.0,0.0,-400000.0,,-24800000.0,16000000.0,,,,7700000.0,,,138100000.0,,,166000000.0,-5600000.0,-1700000.0,,6900000.0,-300000.0,0.0,4800000.0,-3400000.0,0.0,,24500000.0,12100000.0,,-1400000.0,,35900000.0,0.0,52100000.0,,,,10400000.0,,,,9900000.0,,138100000.0,-1000000.0,30900000.0,-600000.0,,32700000.0,,93000000.0,62900000.0,-5900000.0,16200000.0,100700000.0,,-12900000.0,0.0,-1700000.0,48700000.0,-3100000.0,,-7300000.0,12300000.0,72800000.0,-11000000.0,-21000000.0,1900000.0,-1700000.0,-1.7,,-24800000.0,80300000.0,,23000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,200000.0,1300000.0,,,-1600000.0,,,-500000.0,-500000.0,,,,,,,,,7800000.0,,,,,,,,9900000.0,,-0.4,,,,,,30100000.0,,59100000.0,,,1900000.0,4000000.0,,,,,103200000.0,,,103200000.0,,,,,,,,,,,1500000.0,,,,1250000.0,,104800000.0,,,,,,1800000.0,,,,,,500000.0,,,238000000.0,-500000.0,,,101500000.0,,0.0,7600000.0,74300000.0,-1000000.0,,,,100000.0,,,,,120000000.0,-0.4,1400000.0,,-700000.0,0.0,800000.0,,,,,,,,,,,,,163700000.0,-400000.0,,,,-100000.0,,2500000.0,-2300000.0,0.0,,,4400000.0,,800000.0,,,200000.0,,,,,2900000.0,,,,11000000.0,,136500000.0,,,,,30400000.0,,93900000.0,63300000.0,,,,,,,,-500000.0,-2300000.0,,-1900000.0,12400000.0,,,,,,,,-26100000.0,,,,1250000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,100000.0,-1900000.0,,,-9000000.0,,,-800000.0,-800000.0,,,,,,,,,3700000.0,,,,,,,,8600000.0,,-0.7,,,,,,29400000.0,,58700000.0,,,1700000.0,4200000.0,,,,,94200000.0,,,94200000.0,,,,,,,,,,,1400000.0,,,,1142857.0,,0.0,,,,,,1700000.0,,,,,,500000.0,,,232600000.0,-800000.0,,,104700000.0,,-1800000.0,7700000.0,69600000.0,-7000000.0,,,,0.0,,,,,124300000.0,-0.7,1200000.0,,-2500000.0,0.0,200000.0,,,,,,,,,,,,,163000000.0,-800000.0,,,,0.0,,3000000.0,-4900000.0,0.0,,,5200000.0,,700000.0,,,,,,,,3800000.0,,,,6600000.0,,127900000.0,,,-200000.0,,29600000.0,,97000000.0,63000000.0,-1000000.0,,,,,,,-2300000.0,-5100000.0,,-2200000.0,11600000.0,,,,,,,,-27300000.0,,,,1142857.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,200000.0,3200000.0,,,-1300000.0,,,800000.0,800000.0,,,,,,,,,3800000.0,,,,,,,,8800000.0,,0.7,,,,,,28800000.0,,58300000.0,,,1900000.0,4500000.0,,,,,92800000.0,,,92800000.0,,,,,,0.0,,,,,1600000.0,,,,1142857.0,,0.0,,,,,,1600000.0,,,,,,400000.0,,,233100000.0,800000.0,,,107100000.0,,0.0,7500000.0,69300000.0,-500000.0,,,,,,,,,128300000.0,0.7,900000.0,,500000.0,100000.0,400000.0,,,,,,,,,,,,,163800000.0,1200000.0,,,,-200000.0,,3600000.0,-4000000.0,0.0,,,4000000.0,,600000.0,,,-100000.0,,,,,2500000.0,,,,6300000.0,,126000000.0,,,300000.0,,30400000.0,,99600000.0,63000000.0,1100000.0,,,,,,,-500000.0,-3700000.0,,-400000.0,12400000.0,,,,,,,,-28700000.0,,,,1142857.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,1000000.0,1200000.0,,-1800000.0,-4300000.0,-16300000.0,-15000000.0,-13900000.0,-13900000.0,1531915.0,,261600000.0,,4600000.0,,,57900000.0,10000000.0,5800000.0,,,,183900000.0,,,16700000.0,6200000.0,,,,,,,29400000.0,-4200000.0,57900000.0,,,2300000.0,4600000.0,,,,-9.4,110800000.0,,1531915.0,110800000.0,3800000.0,,2500000.0,,63500000.0,0.0,,110800000.0,-3700000.0,,1700000.0,,0.0,14200000.0,,108300000.0,0.0,-21100000.0,-14900000.0,,,7800000.0,1700000.0,110800000.0,-200000.0,1000000.0,159800000.0,,300000.0,,,261600000.0,-13900000.0,,,116200000.0,,0.0,7900000.0,77700000.0,-4400000.0,,-16700000.0,1700000.0,,,1400000.0,,,159800000.0,,2500000.0,,7400000.0,100000.0,0.0,,-51500000.0,28600000.0,,,,7900000.0,,,145400000.0,,,183900000.0,-14800000.0,-14400000.0,,10000000.0,100000.0,0.0,6100000.0,-5100000.0,0.0,,-16200000.0,22600000.0,,1300000.0,,45500000.0,5900000.0,59200000.0,,,,20900000.0,,,,14200000.0,,145400000.0,-600000.0,29400000.0,-700000.0,,-4200000.0,,108300000.0,63500000.0,-14600000.0,13700000.0,116200000.0,,4700000.0,100000.0,-14400000.0,-400000.0,-5600000.0,,-16500000.0,22800000.0,77700000.0,3400000.0,-12900000.0,1700000.0,-14400000.0,-9.4,,-51500000.0,127000000.0,,34800000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,1000000.0,-2900000.0,,,-8300000.0,,,500000.0,500000.0,,,,,,,,,8300000.0,,,,,,,,9200000.0,,0.3,,,,,,29700000.0,,57500000.0,,,1900000.0,4600000.0,,,,,102600000.0,,,102600000.0,,,,,,,,,,,1300000.0,,,,1666667.0,,110800000.0,,,,,,1700000.0,,,,,,300000.0,,,256500000.0,500000.0,,,119900000.0,,0.0,7900000.0,74300000.0,-3600000.0,,,,,,,,,164600000.0,0.3,1200000.0,,-4700000.0,0.0,,,,,,,,,,,,,,182200000.0,300000.0,,,,-4400000.0,,3100000.0,-5000000.0,0.0,,,4100000.0,,-300000.0,,,,,,,,2800000.0,,,,11200000.0,,136600000.0,,,,,-6000000.0,,112000000.0,63100000.0,,,,,,,,-400000.0,-700000.0,,-1000000.0,12300000.0,,,,,,,,-52600000.0,,,,1666667.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,1000000.0,-1800000.0,,,-11800000.0,,,-1400000.0,-1400000.0,,,,,,,,,3900000.0,,,,,,,,11000000.0,,-0.9,,,,,,29100000.0,,57000000.0,,,1000000.0,4900000.0,,,,,90700000.0,,,90700000.0,,,,,,,,,,,1400000.0,,,,1555556.0,,0.0,,,,,,1700000.0,,,,,,200000.0,,,251200000.0,-1400000.0,,,125900000.0,,-2300000.0,8200000.0,70400000.0,-2900000.0,,,,,,,,,170800000.0,-0.9,1900000.0,,-2100000.0,-100000.0,,,,,,,,,,,,,,180800000.0,-900000.0,,,,-6200000.0,,2600000.0,-7300000.0,0.0,,,4900000.0,,600000.0,,,,,,,,3500000.0,,,,7500000.0,,125300000.0,,,-200000.0,,-5100000.0,,117700000.0,62900000.0,-1600000.0,,,,,,,-2700000.0,-1100000.0,,-2300000.0,13600000.0,,,,,,,,-53100000.0,,,,1555556.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,1000000.0,1200000.0,,,-3900000.0,,,-1200000.0,-1200000.0,,,,,,,,,5200000.0,,,,,,,,9800000.0,,-0.8,,,,,,29600000.0,,56600000.0,,,1000000.0,5700000.0,,,,,86800000.0,,,86800000.0,,,,,,0.0,,,,,1600000.0,,,,1500000.0,,0.0,,,,,,1700000.0,,,,,,200000.0,,,251600000.0,-1200000.0,,,129000000.0,,0.0,7900000.0,72000000.0,900000.0,,,,,,,,,175200000.0,-0.8,1800000.0,,0.0,0.0,800000.0,,,,,,,,,,,,,179600000.0,-800000.0,,,,-4500000.0,,2300000.0,-4700000.0,0.0,,,4700000.0,,-400000.0,,,,,,,,3100000.0,,,,8700000.0,,122600000.0,,,-400000.0,,-6300000.0,,121100000.0,63300000.0,-1600000.0,,,,,,,-400000.0,-300000.0,,-2400000.0,12100000.0,,,,,,,,-54100000.0,,,,1500000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,100000.0,500000.0,,-2300000.0,46300000.0,-42100000.0,-4500000.0,1300000.0,1300000.0,1600000.0,,325300000.0,,2900000.0,,,131500000.0,6500000.0,100000.0,,,,181000000.0,,,10900000.0,5800000.0,,,,,,,29600000.0,-5000000.0,131500000.0,,,1000000.0,2900000.0,-21700000.0,,,-0.5,134100000.0,,1600000.0,134100000.0,-3000000.0,,1500000.0,,134500000.0,0.0,,134100000.0,67500000.0,,1500000.0,,0.0,9800000.0,,124000000.0,0.0,-8300000.0,-2500000.0,,,4900000.0,1800000.0,134100000.0,400000.0,100000.0,183700000.0,,400000.0,,,325300000.0,1300000.0,,,133700000.0,,0.0,9700000.0,144300000.0,-18900000.0,,-21500000.0,1100000.0,,,-1700000.0,,,183700000.0,,1500000.0,,400000.0,23900000.0,-2800000.0,,-59700000.0,13000000.0,,,,9700000.0,,,191600000.0,,,181000000.0,-900000.0,-800000.0,,6500000.0,15500000.0,0.0,2600000.0,-25100000.0,0.0,,22300000.0,5000000.0,,-100000.0,,41000000.0,,51500000.0,,,,3500000.0,,,,9800000.0,,191600000.0,-3700000.0,29600000.0,-3200000.0,,-5000000.0,,124000000.0,134500000.0,-1900000.0,10500000.0,133700000.0,,-6400000.0,23900000.0,-800000.0,71000000.0,-19400000.0,,-2400000.0,13500000.0,144300000.0,-200000.0,-24500000.0,1800000.0,-800000.0,-0.5,,-59700000.0,111800000.0,,18800000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,-100000.0,-500000.0,,,-61700000.0,,,3200000.0,-2000000.0,,,,,,,,,11400000.0,,,,,,,,9800000.0,,1.9,,,,,,31000000.0,,131300000.0,,,1300000.0,15600000.0,,,,,72400000.0,,,72400000.0,,,,,,,,,,,1500000.0,,,,1523810.0,,134100000.0,,,,,,1800000.0,,,,,-56000000.0,1500000.0,,,343300000.0,3200000.0,,,157100000.0,,0.0,22200000.0,161400000.0,-3200000.0,,,,,,,,,198900000.0,2.1,1400000.0,,1100000.0,78600000.0,-1200000.0,,,,,,,,,,,,,181900000.0,-1400000.0,,,,-2100000.0,,2200000.0,-60700000.0,0.0,,,5100000.0,,-1300000.0,,,100000.0,,,,,3600000.0,,,,14600000.0,,186200000.0,,,-1100000.0,,-1800000.0,,134900000.0,146800000.0,-3100000.0,,,,,,,-400000.0,-2700000.0,,-2900000.0,12000000.0,,,,,,,,-64000000.0,,,,1684211.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,2400000.0,-2800000.0,,,-56100000.0,,,-1000000.0,-1000000.0,,,,,,,,,8100000.0,,,,,,,,13700000.0,,-0.7,,,,,,34200000.0,,130200000.0,,,1400000.0,10100000.0,,,,,16300000.0,,,16300000.0,,,,,,,,,,,3100000.0,,,,1428571.0,,0.0,,,,,,1800000.0,,,,,5000000.0,1300000.0,,,335600000.0,-1000000.0,,,204400000.0,,-2300000.0,16800000.0,154600000.0,-32400000.0,,,,,,,,,249400000.0,-0.7,2000000.0,,-4000000.0,74900000.0,-1000000.0,,,,,,,,,,,,,181000000.0,1000000.0,,,,-26400000.0,,5000000.0,-50600000.0,0.0,,,7100000.0,,-3300000.0,,,,,,,,4000000.0,,,,11900000.0,,131200000.0,,,-1000000.0,,-2800000.0,,187600000.0,142700000.0,-2000000.0,,,,,,,-2800000.0,-29600000.0,,-2100000.0,18700000.0,,,,,,,,-61800000.0,,,,1428571.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,2600000.0,4400000.0,,,-600000.0,,,-10400000.0,-10400000.0,,,,,,,,,16400000.0,,,,,,,,15200000.0,,-6.8,,,,,,34600000.0,,129700000.0,,,-9400000.0,9400000.0,,,,,15700000.0,,,15700000.0,,,,,,0.0,,,,,4200000.0,,,,1529412.0,,0.0,,,,,,1900000.0,,,,,-1200000.0,1300000.0,,,331800000.0,-10400000.0,,,203000000.0,,0.0,16600000.0,161100000.0,-27600000.0,,,,,,,,,250900000.0,-6.8,1100000.0,,1500000.0,74000000.0,-700000.0,,,,,,,,,,,,,170700000.0,5400000.0,,,,29100000.0,,8600000.0,-4600000.0,0.0,,,8900000.0,,-300000.0,,,,,,,,3200000.0,,,,19400000.0,,128800000.0,,,-700000.0,,-13200000.0,,186400000.0,141700000.0,-11100000.0,,,,,,,-400000.0,-32000000.0,,-300000.0,23800000.0,,,,,,,,-64500000.0,,,,1529412.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,2400000.0,3100000.0,,-2300000.0,-1000000.0,-119600000.0,-16700000.0,100000.0,100000.0,1528302.0,,325700000.0,,1700000.0,,,129200000.0,17800000.0,-100000.0,,,,170800000.0,,,15100000.0,13900000.0,,,,,,,34700000.0,-13500000.0,129200000.0,,,0.0,1700000.0,-85400000.0,,,-5.3,14700000.0,,1528302.0,14700000.0,4200000.0,,1900000.0,,133300000.0,0.0,,14700000.0,-4100000.0,,5100000.0,,0.0,21600000.0,,186200000.0,0.0,-2000000.0,11900000.0,,,-9400000.0,1900000.0,14700000.0,-64100000.0,2400000.0,254600000.0,-33200000.0,1300000.0,,,325700000.0,100000.0,,,196400000.0,,0.0,10200000.0,154900000.0,62800000.0,,-4600000.0,5400000.0,,,-3700000.0,,,254600000.0,,1900000.0,,-1000000.0,72100000.0,-800000.0,,-68400000.0,14300000.0,,,,10200000.0,,,129300000.0,,,170800000.0,5800000.0,-8100000.0,,17800000.0,-64700000.0,0.0,11400000.0,-3700000.0,0.0,,-119400000.0,10700000.0,,2600000.0,,57500000.0,,83700000.0,,,,5600000.0,,,,21600000.0,,129300000.0,-3400000.0,34700000.0,-600000.0,,-13500000.0,,186200000.0,133300000.0,-500000.0,26200000.0,196400000.0,,-2400000.0,72100000.0,-13300000.0,-500000.0,59700000.0,,700000.0,26500000.0,154900000.0,-2300000.0,-400000.0,1900000.0,-8100000.0,-5.3,,-68400000.0,134100000.0,,28200000.0,,,,,,,,,,,,,,,,,,,,,
