date,annualSaleOfInvestment,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,annualPurchaseOfBusiness,annualDilutedAverageShares,trailingPurchaseOfBusiness,annualStockholdersEquity,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,annualInvestingCashFlow,trailingSaleOfInvestment,annualPurchaseOfInvestment,quarterlyNetIncome,quarterlyCapitalExpenditure,annualDilutedEPS,trailingCashDividendsPaid,quarterlyTaxProvision,trailingPretaxIncome,quarterlyNetPPE,annualGoodwill,trailingNetIncome,quarterlyDilutedEPS,annualOtherIntangibleAssets,quarterlyChangeInCashSupplementalAsReported,annualChangeInWorkingCapital,quarterlyCommonStockIssuance,annualNetPPE,annualOperatingCashFlow,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualBasicEPS,trailingRepaymentOfDebt,quarterlyOtherIntangibleAssets,annualNetOtherInvestingChanges,annualTotalRevenue,annualCapitalStock,quarterlyFreeCashFlow,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingInterestExpense,annualEndCashPosition,trailingEndCashPosition,trailingPurchaseOfInvestment,trailingTotalRevenue,quarterlyTotalAssets,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,annualOperatingIncome,trailingCapitalExpenditure,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,quarterlyDilutedAverageShares,quarterlyInterestExpense,quarterlyCashAndCashEquivalents,annualGrossPPE,annualAccountsPayable,trailingInvestingCashFlow,quarterlyAccountsPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,quarterlyBasicEPS,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualCapitalExpenditure,quarterlyBasicAverageShares,quarterlyEndCashPosition,annualNetOtherFinancingCharges,quarterlyInvestingCashFlow,trailingBeginningCashPosition,annualInterestExpense,annualNetIncomeCommonStockholders,quarterlyCashDividendsPaid,trailingOperatingExpense,quarterlyRetainedEarnings,annualTotalLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualCommonStockIssuance,annualFreeCashFlow,annualBasicAverageShares,quarterlyGoodwill,quarterlyOperatingExpense,trailingFreeCashFlow,trailingOperatingCashFlow,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,trailingNetIncomeCommonStockholders,annualTaxProvision,annualNetIncome,quarterlyNetOtherInvestingChanges,annualBeginningCashPosition,annualTotalAssets,annualCashDividendsPaid,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,trailingTaxProvision,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,quarterlyDepreciationAndAmortization,trailingCostOfRevenue,trailingNetOtherInvestingChanges,annualNonCurrentDeferredTaxesLiabilities,annualLongTermDebt,quarterlyIncomeTaxPayable,trailingOperatingIncome,trailingDeferredIncomeTax,annualDeferredIncomeTax,annualOtherNonCurrentLiabilities,quarterlyChangeInWorkingCapital,trailingChangeInAccountPayable,quarterlyOtherNonCurrentAssets,annualInventory,annualTotalNonCurrentAssets,annualStockBasedCompensation,annualCurrentLiabilities,annualOtherNonCurrentAssets,quarterlyCurrentAssets,quarterlyOtherIncomeExpense,trailingOtherNonCashItems,annualCurrentDebt,quarterlyOtherNonCashItems,annualChangeInInventory,trailingGrossProfit,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyRepurchaseOfCapitalStock,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,quarterlyCurrentDebt,quarterlyOtherCurrentAssets,annualGrossProfit,quarterlyChangesInAccountReceivables,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyInventory,trailingBasicEPS,quarterlyTotalNonCurrentAssets,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyDeferredIncomeTax,annualCashCashEquivalentsAndMarketableSecurities,annualCurrentDeferredRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,annualEbitda,annualAccountsReceivable,quarterlyCostOfRevenue,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualCostOfRevenue,trailingCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,trailingChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualOtherShortTermInvestments,quarterlyCurrentDeferredRevenue,annualCurrentAssets,annualOtherIncomeExpense,annualChangeInAccountPayable,quarterlyOtherShortTermInvestments,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingDilutedEPS,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherCurrentAssets,quarterlyCurrentAccruedExpenses,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyResearchAndDevelopment,trailingResearchAndDevelopment,quarterlyAccountsReceivable,annualIncomeTaxPayable,trailingDepreciationAndAmortization,quarterlyGrossProfit,trailingOtherIncomeExpense,quarterlyEbitda,annualResearchAndDevelopment,quarterlyChangeInInventory,trailingDilutedAverageShares,quarterlyAccumulatedDepreciation
1970-01-01 00:00:01.364688000,,7000000.0,1978328000000.0,,,,,,41619000000.0,-76205000000.0,,,,39815000000.0,-6372000000.0,,,12804000000.0,,151578000000.0,,,0.14,,-65531000000.0,,21000000.0,,,279147000000.0,1072283000000.0,,,12188000000.0,,,,-82577000000.0,,,,,,,,13242378000000.0,,39815000000.0,,,,-231055000000.0,258095000000.0,284392857143.0,56019000000.0,1186691000000.0,,,,110687000000.0,12339908000000.0,,0.14,,54250000000.0,105251000000.0,,151578000000.0,,,,,,284392857143.0,1006752000000.0,,21488000000.0,,,,-2172000000.0,,282506000000.0,,-182000000.0,54423000000.0,,,,1791000000.0,42955000000.0,,,,864056000000.0,28062000000.0,,,,12935000000.0,,,,-10990000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,-4000000.0,1948578000000.0,,,,,,42553000000.0,-176736000000.0,,,,40906000000.0,-6368000000.0,,,13275000000.0,,150603000000.0,,,,,-179596000000.0,,71000000.0,,,279148000000.0,1006752000000.0,,,12356000000.0,,,,-183104000000.0,,,,,,,,13256206000000.0,,40906000000.0,,,,-354086000000.0,370678000000.0,,56563000000.0,3229864000000.0,,,,116569000000.0,12369873000000.0,,,,55599000000.0,100482000000.0,,150603000000.0,,,,,,,827156000000.0,,12983000000.0,,,,-2238000000.0,,274302000000.0,,-19000000.0,55828000000.0,,,,1767000000.0,39138000000.0,,,,849978000000.0,28952000000.0,,,,18224000000.0,,,,-19056000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,109000000.0,2003657000000.0,,,,,,41143000000.0,209089000000.0,,,,39489000000.0,-6043000000.0,,,10832000000.0,,151624000000.0,,,0.14,,92188000000.0,,10000000.0,,,279148000000.0,827156000000.0,,,12307000000.0,,,,203046000000.0,,,,,,,,13624793000000.0,,39489000000.0,,,,-422798000000.0,360926000000.0,282064285714.0,60824000000.0,1258361000000.0,,,,127015000000.0,12699132000000.0,,0.14,,51938000000.0,99047000000.0,,151624000000.0,,,,,,282064285714.0,919344000000.0,,-67689000000.0,,,,-50883000000.0,,313710000000.0,,-39000000.0,51975000000.0,,,,1850000000.0,43077000000.0,,,,889259000000.0,32036000000.0,,,,19831000000.0,,,,-17562000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,1234278000000.0,56000000.0,2041118000000.0,-569000000.0,290575925926.0,,923916000000.0,15690000000.0,38426000000.0,266692000000.0,-72149000000.0,,-1277844000000.0,36701000000.0,-15988000000.0,0.54,,12125000000.0,,158968000000.0,1982000000.0,,,12819000000.0,231222000000.0,82837000000.0,79000000.0,158968000000.0,222840000000.0,279365000000.0,919344000000.0,0.56,,12819000000.0,64514000000.0,406416000000.0,279365000000.0,250704000000.0,-65385000000.0,78283000000.0,,1150566000000.0,,,,13874299000000.0,212777000000.0,36701000000.0,,212191000000.0,,-269905000000.0,244579000000.0,,62004000000.0,3329794000000.0,158968000000.0,132052000000.0,,132052000000.0,12912822000000.0,2041118000000.0,,,50404000000.0,101636000000.0,,158968000000.0,171807000000.0,,163741000000.0,3329794000000.0,-34771000000.0,,1150566000000.0,168000000.0,-38931000000.0,,235410000000.0,156911000000.0,-1330000000.0,,323673000000.0,12912822000000.0,-329000000.0,50551000000.0,181000000.0,188069000000.0,280198214286.0,1982000000.0,46637000000.0,,,323673000000.0,923916000000.0,35697000000.0,,49036000000.0,156911000000.0,13524000000.0,1072283000000.0,13874299000000.0,-56623000000.0,-17777000000.0,124747000000.0,,-23510000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,-14000000.0,2034192000000.0,,,,,,47199000000.0,387052000000.0,,,,45363000000.0,-5123000000.0,,,13729000000.0,,160156000000.0,,,0.16,,439514000000.0,,,,,279365000000.0,1150566000000.0,,,12609000000.0,,,,381929000000.0,,,,,,,,15105367000000.0,,45363000000.0,,,,-160190000000.0,203257000000.0,283518750000.0,65990000000.0,1323749000000.0,,,,137450000000.0,14092998000000.0,,0.16,,60717000000.0,119646000000.0,,160156000000.0,,,,,,283518750000.0,1590080000000.0,,39639000000.0,,,,-2163000000.0,,368600000000.0,,-6000000.0,60928000000.0,,,,2000000000.0,44225000000.0,,,,972542000000.0,29845000000.0,,,,15607000000.0,,,,-19261000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,32000000.0,2126898000000.0,,,,,,46210000000.0,55915000000.0,,,,44361000000.0,-5931000000.0,,,14812000000.0,,161281000000.0,,,,,-27349000000.0,,,,,279365000000.0,1590080000000.0,,,12506000000.0,,,,49984000000.0,,,,,,,,15469096000000.0,,44361000000.0,,,,-326683000000.0,268277000000.0,,71528000000.0,3699410000000.0,,,,151580000000.0,14462640000000.0,,,,60712000000.0,114521000000.0,,161281000000.0,,,,,,,1562731000000.0,,-59816000000.0,,,,-40802000000.0,,357942000000.0,,-40000000.0,61022000000.0,,,,1963000000.0,41488000000.0,,,,965733000000.0,30165000000.0,,,,21842000000.0,,,,-19930000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,9000000.0,2270130000000.0,,,,,,43389000000.0,-28290000000.0,,,,41409000000.0,-6359000000.0,,,12996000000.0,,161566000000.0,,,0.14,,-53133000000.0,,0.0,,,279535000000.0,1562731000000.0,,,12670000000.0,,,,-34649000000.0,,,,,,,,15427957000000.0,,41409000000.0,,,,-287212000000.0,266333000000.0,295778571429.0,73052000000.0,1232991000000.0,,,,161814000000.0,14381700000000.0,,0.15,,56536000000.0,111340000000.0,,161566000000.0,,,,,,276060000000.0,1509598000000.0,,-25575000000.0,,,,-18844000000.0,,399189000000.0,,-112000000.0,56385000000.0,,,,1960000000.0,43578000000.0,,,,1005374000000.0,33452000000.0,,,,26300000000.0,,,,-37374000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,989438000000.0,71760000000.0,2342022000000.0,-260000000.0,292405172414.0,,1140859000000.0,15563000000.0,40400000000.0,-287759000000.0,-200599000000.0,,-1165371000000.0,38462000000.0,-17695000000.0,0.58,,12743000000.0,,172197000000.0,1953000000.0,,,13217000000.0,-361447000000.0,-32484000000.0,71756000000.0,172197000000.0,126918000000.0,360476000000.0,1509598000000.0,0.61,,13217000000.0,81118000000.0,455012000000.0,360476000000.0,-305454000000.0,-94603000000.0,-2415000000.0,,1148151000000.0,,,,15251382000000.0,231478000000.0,38462000000.0,,230919000000.0,,-391286000000.0,251571000000.0,,71008000000.0,3612784000000.0,172197000000.0,163228000000.0,,163228000000.0,14067954000000.0,2342022000000.0,,,52954000000.0,109505000000.0,,172197000000.0,177031000000.0,,177198000000.0,3612784000000.0,-35108000000.0,,1148151000000.0,71787000000.0,-154847000000.0,,281578000000.0,169595000000.0,-1842000000.0,,407836000000.0,14067954000000.0,-102000000.0,53143000000.0,71784000000.0,91810000000.0,278024590164.0,1953000000.0,47740000000.0,,,407836000000.0,1140859000000.0,36925000000.0,,54280000000.0,169595000000.0,17369000000.0,1150566000000.0,15251382000000.0,-63651000000.0,-18038000000.0,130387000000.0,,-48381000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,27991000000.0,2482935000000.0,,,,,,47769000000.0,400165000000.0,,,,45838000000.0,-2625000000.0,,,14690000000.0,,168754000000.0,,,0.16,,291418000000.0,,27988000000.0,,,394103000000.0,1148151000000.0,,,13058000000.0,,,,397540000000.0,,,,,,,,16019205000000.0,,45838000000.0,,,,-356347000000.0,229812000000.0,286487500000.0,72382000000.0,1157245000000.0,,,,155524000000.0,14747163000000.0,,0.16,,62227000000.0,121013000000.0,,168754000000.0,,,,,,286487500000.0,1439569000000.0,,-127494000000.0,,,,-3315000000.0,,452850000000.0,,-1328000000.0,62459000000.0,,,,1961000000.0,45429000000.0,,,,1227509000000.0,29106000000.0,,,,18960000000.0,,,,-33311000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,1927000000.0,2730780000000.0,,,,,,47217000000.0,267230000000.0,,,,44908000000.0,-9859000000.0,,,14806000000.0,,170112000000.0,,,,,-84403000000.0,,2011000000.0,,,394102000000.0,1439569000000.0,,,13027000000.0,,,,257371000000.0,,,,,,,,16298593000000.0,,44908000000.0,,,,-674643000000.0,326150000000.0,,72649000000.0,3504576000000.0,,,,157848000000.0,15031444000000.0,,,,61760000000.0,117134000000.0,,170112000000.0,,,,,,,1355166000000.0,,-357167000000.0,,,,-1814000000.0,,441525000000.0,,-62000000.0,62023000000.0,,,,1952000000.0,41569000000.0,,,,1220085000000.0,30427000000.0,,,,24907000000.0,,,,-27207000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,251000000.0,2871418000000.0,,,,,,42888000000.0,-131980000000.0,,,,40799000000.0,-7236000000.0,,,11026000000.0,,174303000000.0,,,0.12,,-336400000000.0,,205000000.0,,,394102000000.0,1355166000000.0,,,13003000000.0,,,,-139216000000.0,,,,,,,,16672018000000.0,,40799000000.0,,,,-572653000000.0,415906000000.0,339991666667.0,72649000000.0,1221576000000.0,,,,167455000000.0,15362957000000.0,,0.12,,54025000000.0,116797000000.0,,174303000000.0,,,,,,339991666667.0,1018766000000.0,,-162705000000.0,,,,-58661000000.0,,477295000000.0,,-283000000.0,53914000000.0,,,,2024000000.0,46870000000.0,,,,1258847000000.0,35244000000.0,,,,32934000000.0,,,,-19199000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,1371236000000.0,656000000.0,3081464000000.0,-3390000000.0,305080357143.0,,1304946000000.0,15608000000.0,41543000000.0,136679000000.0,-757279000000.0,,-2108179000000.0,39300000000.0,-17222000000.0,0.56,,11632000000.0,,182031000000.0,2449000000.0,,,13854000000.0,33312000000.0,525154000000.0,842000000.0,182031000000.0,672094000000.0,394102000000.0,1018766000000.0,0.56,,13854000000.0,100513000000.0,471987000000.0,394102000000.0,119457000000.0,-93643000000.0,-96073000000.0,,1052078000000.0,,,,16815597000000.0,231571000000.0,39300000000.0,,230376000000.0,,-504536000000.0,399368000000.0,,68726000000.0,3377412000000.0,182031000000.0,174256000000.0,,174256000000.0,15457992000000.0,3081464000000.0,,,52364000000.0,117043000000.0,,182031000000.0,184671000000.0,,179417000000.0,3377412000000.0,-36942000000.0,,1052078000000.0,30825000000.0,-109913000000.0,,286406000000.0,170845000000.0,-8601000000.0,,482181000000.0,15457992000000.0,-1717000000.0,53175000000.0,31046000000.0,635152000000.0,305080357143.0,2449000000.0,50803000000.0,,,482181000000.0,1304946000000.0,39436000000.0,,52154000000.0,170845000000.0,23712000000.0,1148151000000.0,16815597000000.0,-72391000000.0,-13926000000.0,134213000000.0,,-59274000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,444000000.0,3084633000000.0,,,,,,48633000000.0,-150663000000.0,,,,46619000000.0,-3774000000.0,,,14269000000.0,,180319000000.0,,,0.15,,-110667000000.0,,387000000.0,,,394102000000.0,1052078000000.0,,,13710000000.0,,,,-154437000000.0,,,,,,,,17039969000000.0,,46619000000.0,,,,-452172000000.0,486280000000.0,310793333333.0,65973000000.0,1056168000000.0,,,,167077000000.0,15637012000000.0,,0.15,,62523000000.0,122639000000.0,,180319000000.0,,,,,,310793333333.0,941411000000.0,,31113000000.0,,,,-2145000000.0,,526746000000.0,,-685000000.0,62902000000.0,,,,2438000000.0,44343000000.0,,,,1348157000000.0,30231000000.0,,,,27860000000.0,,,,-17375000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,7182000000.0,3341972000000.0,,,,,,58675000000.0,184996000000.0,,,,46418000000.0,-3359000000.0,,,8040000000.0,,181946000000.0,,,,,152242000000.0,,7338000000.0,,,394102000000.0,941411000000.0,,,13604000000.0,,,,181637000000.0,,,,,,,,17601267000000.0,,46418000000.0,,,,-625612000000.0,581744000000.0,,63434000000.0,3664638000000.0,,,,167791000000.0,16180964000000.0,,,,66076000000.0,138740000000.0,,181946000000.0,,,,,,,1093653000000.0,,-19152000000.0,,,,-40803000000.0,,522739000000.0,,-968000000.0,66715000000.0,,,,2499000000.0,39007000000.0,,,,1348236000000.0,33269000000.0,,,,33769000000.0,,,,-17708000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,9000000.0,3575198000000.0,,,,,,44250000000.0,-87017000000.0,,,,41776000000.0,-5289000000.0,,,9047000000.0,,180725000000.0,,,0.12,,-227688000000.0,,3000000.0,,,394102000000.0,1093653000000.0,,,13620000000.0,,,,-92306000000.0,,,,,,,,17857503000000.0,,41776000000.0,,,,-743942000000.0,570399000000.0,348133333333.0,64551000000.0,1283550000000.0,,,,175016000000.0,16392602000000.0,,0.12,,52670000000.0,106929000000.0,,180725000000.0,,,,,,348133333333.0,865965000000.0,,-176886000000.0,,,,-20337000000.0,,559112000000.0,,-1048000000.0,53297000000.0,,,,2512000000.0,40485000000.0,,,,1389595000000.0,34278000000.0,,,,33176000000.0,,,,-7269000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,2261335000000.0,-616000000.0,3721571000000.0,-2860000000.0,304774074074.0,,1411682000000.0,15691000000.0,32493000000.0,234765000000.0,-246386000000.0,,-2509672000000.0,29765000000.0,-21825000000.0,0.54,,7005000000.0,,194897000000.0,2473000000.0,,,14542000000.0,153282000000.0,40246000000.0,5000000.0,194897000000.0,182081000000.0,394102000000.0,865965000000.0,0.54,,14542000000.0,123780000000.0,482733000000.0,394102000000.0,212940000000.0,-83560000000.0,-32831000000.0,,1019247000000.0,,,,18148889000000.0,222412000000.0,29765000000.0,,220011000000.0,,-687946000000.0,622912000000.0,,66133000000.0,3576968000000.0,194897000000.0,183516000000.0,,183516000000.0,16661797000000.0,3721571000000.0,,,38742000000.0,114425000000.0,,194897000000.0,174547000000.0,,184051000000.0,3576968000000.0,-34247000000.0,,1019247000000.0,7019000000.0,-81461000000.0,,260091000000.0,164578000000.0,-6605000000.0,,560339000000.0,16661797000000.0,-159000000.0,39498000000.0,7733000000.0,147834000000.0,304774074074.0,2473000000.0,50712000000.0,,,560339000000.0,1411682000000.0,38042000000.0,,38361000000.0,164578000000.0,28975000000.0,1052078000000.0,18148889000000.0,-69890000000.0,-41208000000.0,135820000000.0,,-89072000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,-9000000.0,3871114000000.0,,,,,,50327000000.0,384691000000.0,,,,46649000000.0,-7069000000.0,,,14306000000.0,,196073000000.0,,,0.15,,254337000000.0,,,,,394102000000.0,1019247000000.0,,,14406000000.0,,,,377622000000.0,,,,,,,,18917549000000.0,,46649000000.0,,,,-693039000000.0,550092000000.0,310993333333.0,66199000000.0,1238348000000.0,,,,176684000000.0,17388917000000.0,,0.15,,64314000000.0,128956000000.0,,196073000000.0,,,,,,310993333333.0,1273584000000.0,,-149050000000.0,,,,-3181000000.0,,605192000000.0,,-1284000000.0,64633000000.0,,,,2474000000.0,42738000000.0,,,,1451448000000.0,31262000000.0,,,,22015000000.0,,,,-45594000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,-61000000.0,4024761000000.0,,,,,,60222000000.0,237007000000.0,,,,57041000000.0,-10481000000.0,,,15523000000.0,,197499000000.0,,,,,115364000000.0,,,,,394102000000.0,1273584000000.0,,,14341000000.0,,,,226526000000.0,,,,,,,,19425980000000.0,,57041000000.0,,,,-791440000000.0,633622000000.0,,69393000000.0,3822266000000.0,,,,175761000000.0,17898108000000.0,,,,75650000000.0,118647000000.0,,197499000000.0,,,,,,,1388948000000.0,,-162600000000.0,,,,-3337000000.0,,612506000000.0,,-507000000.0,75745000000.0,,,,2437000000.0,38574000000.0,,,,1451378000000.0,31757000000.0,,,,37404000000.0,,,,-42217000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,2267000000.0,4114909000000.0,,,,,,44586000000.0,-243037000000.0,,,,41816000000.0,-3341000000.0,,,5463000000.0,,194571000000.0,,,0.12,,-329017000000.0,,,,,394102000000.0,1388948000000.0,,,14395000000.0,,,,-246378000000.0,,,,,,,,19422438000000.0,,41816000000.0,,,,-574446000000.0,504344000000.0,348466666667.0,73438000000.0,1259453000000.0,,,,183419000000.0,17860659000000.0,,0.12,,49949000000.0,115545000000.0,,194571000000.0,,,,,,348466666667.0,1059931000000.0,,-72590000000.0,,,,-57390000000.0,,648502000000.0,,-257000000.0,50049000000.0,,,,2396000000.0,43048000000.0,,,,1481233000000.0,34560000000.0,,,,34722000000.0,,,,-186667000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,2184814000000.0,-94000000.0,4252789000000.0,-3949000000.0,307869642857.0,,1496016000000.0,16769000000.0,29851000000.0,27475000000.0,-505090000000.0,,-2657496000000.0,26901000000.0,-25120000000.0,0.56,,2625000000.0,,205614000000.0,2481000000.0,,,18835000000.0,-101179000000.0,241919000000.0,-41000000.0,205614000000.0,406136000000.0,394102000000.0,1059931000000.0,0.56,,18835000000.0,3640000000.0,482116000000.0,394102000000.0,2355000000.0,-446896000000.0,-60495000000.0,,958752000000.0,,,,19467424000000.0,222903000000.0,26901000000.0,,,,-598571000000.0,496756000000.0,,75197000000.0,3447399000000.0,205614000000.0,190226000000.0,,190226000000.0,17890745000000.0,4252789000000.0,,,32316000000.0,118968000000.0,,205614000000.0,172888000000.0,,184986000000.0,3447399000000.0,-46011000000.0,,958752000000.0,2103000000.0,-120850000000.0,,284227000000.0,172407000000.0,-7996000000.0,,646558000000.0,17890745000000.0,-1901000000.0,32476000000.0,,360125000000.0,307869642857.0,2481000000.0,48528000000.0,,,646558000000.0,1496016000000.0,39384000000.0,,37917000000.0,172407000000.0,31051000000.0,1019247000000.0,19467424000000.0,-71904000000.0,-172418000000.0,136963000000.0,,-88161000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,75000000.0,467454000000.0,,,,,,52183000000.0,382682000000.0,,,,49001000000.0,-6334000000.0,,,15500000000.0,,201247000000.0,,,0.16,,345950000000.0,,,,,394102000000.0,958752000000.0,,,18915000000.0,,,,376348000000.0,,,,,,,,20159826000000.0,,49001000000.0,,,,-550397000000.0,466068000000.0,306256250000.0,77861000000.0,1253217000000.0,,,,182649000000.0,18576156000000.0,,0.16,,,125526000000.0,,201247000000.0,,,,,,306256250000.0,1304702000000.0,,-88978000000.0,,,,-12576000000.0,,652550000000.0,,,67683000000.0,,,,2404000000.0,43334000000.0,,,,1504277000000.0,33027000000.0,,,,26777000000.0,,,,-26232000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
