,quarterlyOtherCurrentAssets,trailingChangesInAccountReceivables,trailingInterestExpense,annualCurrentAssets,annualInterestExpense,annualBeginningCashPosition,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualGrossPPE,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualEbitda,annualDeferredIncomeTax,annualSellingGeneralAndAdministration,annualNetIncomeCommonStockholders,annualAccumulatedDepreciation,quarterlyChangeInAccountPayable,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyOperatingExpense,trailingDeferredIncomeTax,trailingNetIncomeCommonStockholders,annualBasicEPS,quarterlyCurrentDeferredRevenue,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,annualCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyStockholdersEquity,annualTaxProvision,quarterlyTaxProvision,quarterlyRepaymentOfDebt,annualCurrentDeferredRevenue,annualStockBasedCompensation,annualCapitalStock,annualCurrentDebt,quarterlyNetPPE,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,annualOtherCurrentAssets,annualOtherNonCashItems,annualNetOtherFinancingCharges,annualGrossProfit,quarterlyEbitda,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,trailingTaxProvision,quarterlyStockBasedCompensation,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualOperatingExpense,annualBasicAverageShares,quarterlyCurrentAssets,trailingNetIncomeContinuousOperations,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,trailingOtherNonCashItems,annualFreeCashFlow,trailingOperatingExpense,trailingPurchaseOfBusiness,quarterlyRetainedEarnings,quarterlyPretaxIncome,annualCostOfRevenue,quarterlyTotalRevenue,quarterlyDilutedEPS,quarterlyIncomeTaxPayable,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyOperatingIncome,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyCashFlowFromContinuingFinancingActivities,trailingFreeCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,annualNetIncome,quarterlyTotalAssets,trailingPretaxIncome,trailingNetIncome,annualPretaxIncome,annualGoodwill,trailingCashDividendsPaid,annualTotalAssets,quarterlyLongTermDebt,annualLongTermDebt,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,trailingPurchaseOfInvestment,annualAccountsReceivable,quarterlyBasicAverageShares,trailingInvestingCashFlow,quarterlyCostOfRevenue,quarterlyOtherShortTermInvestments,quarterlyCurrentAccruedExpenses,trailingNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyOtherCurrentLiabilities,annualChangeInWorkingCapital,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyBasicEPS,annualSaleOfInvestment,quarterlyInvestmentsAndAdvances,annualCommonStockIssuance,annualOtherShortTermInvestments,annualStockholdersEquity,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingIncome,annualDepreciationAndAmortization,annualTotalRevenue,trailingStockBasedCompensation,annualPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyNetIncome,annualInvestingCashFlow,trailingSaleOfInvestment,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyDilutedAverageShares,quarterlyEndCashPosition,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,trailingTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualAccountsPayable,trailingOperatingIncome,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualNetPPE,quarterlyCashDividendsPaid,annualOtherIntangibleAssets,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualCurrentLiabilities,annualChangeInAccountPayable,quarterlyInterestExpense,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualRepurchaseOfCapitalStock,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,annualDilutedAverageShares,trailingOtherIncomeExpense,annualCashAndCashEquivalents,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,annualDilutedEPS,annualNetOtherInvestingChanges,annualInventory,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingCostOfRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,annualChangeInInventory,trailingChangeInInventory,trailingGrossProfit,trailingResearchAndDevelopment,quarterlyInventory,trailingDilutedAverageShares
1238457600,73350000.0,,,,,,,,,12707000.0,,32079000.0,,,-4620000.0,,,,,,34478000.0,,1505160000.0,14000.0,39519000.0,,1156102000.0,793464000.0,594809000.0,,,,,,,69436000.0,1693000.0,,,,,2221362000.0,,182668000.0,-149380000.0,,,,,454227000.0,,16041000.0,,,,,616663000.0,,,,14596000.0,,40311000.0,,-60358000.0,,,4106900000.0,,,-2913000.0,,,,,111477000.0,549878000.0,,1156102000.0,0.28,,,,561293000.0,2751304000.0,743861000.0,-165283000.0,,-289634000.0,-27894000.0,416083000.0,,6415312000.0,,,,,,,18407000.0,,,2308412000.0,,,1296360000.0,,0.0,597669000.0,1608963000.0,,1088278000.0,348877000.0,,447961000.0,173032000.0,0.281,,228149000.0,,,,,1434679000.0,,,,,,,367258000.0,,,281277000.0,367210000.0,,563822000.0,,,367258000.0,-49530000.0,,1299750000.0,1678192000.0,,24383000.0,,,,1678192000.0,,,2275861000.0,,,-19676000.0,,-33123000.0,,0.0,,,35798000.0,,,30987000.0,,,4185983000.0,375512000.0,,7962000.0,,,,388189000.0,,99528000.0,,,,,,,,,,,,,,,,,,,
1246320000,318367000.0,,,,,,,,,46302000.0,,78304000.0,,,,,,,,,-29248000.0,,1678192000.0,14000.0,128797000.0,,1279889000.0,869512000.0,722703000.0,,,,,,,73668000.0,-386000.0,,,,,2666269000.0,,187567000.0,0.0,,,,,456750000.0,,6670000.0,,,,,603938000.0,,,,26018000.0,,43893000.0,,-81604000.0,,,4690202000.0,,,-18084000.0,,,,,440901000.0,536446000.0,,1279889000.0,0.267,,,,557186000.0,2981612000.0,764685000.0,-260000.0,,-307935000.0,-34720000.0,362000000.0,,6983933000.0,,,,,,,20564000.0,,,2293731000.0,,,1297430000.0,,0.0,605403000.0,955278000.0,,1170827000.0,446987000.0,,461293000.0,370002000.0,0.267,,223910000.0,,,,,1328280000.0,,,,,,,348879000.0,,,300364000.0,348684000.0,,686982000.0,,,349074000.0,-38190000.0,,1301180000.0,2048194000.0,,11031000.0,,,,2048194000.0,,,2653597000.0,,,-19683000.0,,-31302000.0,,0.0,,,31771000.0,,,35721000.0,,,4309892000.0,397345000.0,,12965000.0,,,,327280000.0,,106444000.0,,,,,,,,,,,,,,,,,,,
1254268800,69102000.0,,,,,,,,,25270000.0,,51981000.0,,,,,,,,,15629000.0,,2048194000.0,14000.0,209805000.0,,1364275000.0,702098000.0,684527000.0,,,,,,,76186000.0,-5995000.0,,,,,3217523000.0,,221254000.0,0.0,,,,,450915000.0,,8934000.0,,,,,733734000.0,,,,28873000.0,,120094000.0,,-324472000.0,,,4752667000.0,,,2041000.0,,,,,873424000.0,673394000.0,,1364275000.0,0.345,,,,679748000.0,2791332000.0,762412000.0,-9436000.0,,-311497000.0,-33817000.0,315834000.0,,6939348000.0,,,,,,,21690000.0,,,2186681000.0,,,1299360000.0,,0.0,629678000.0,1048064000.0,,930547000.0,1041170000.0,,824904000.0,268197000.0,0.346,,232750000.0,,,,,922780000.0,,,,,,,452199000.0,,,314430000.0,452140000.0,,648285000.0,,,452199000.0,-52696000.0,,1303590000.0,2316391000.0,,17744000.0,,,,2316391000.0,,,2946069000.0,,,-19660000.0,,-40195000.0,,0.0,,,24098000.0,,,36242000.0,,,3714112000.0,410533000.0,,6702000.0,,,,282017000.0,,97258000.0,,,,,,,,,,,,,,,,,,,
1262217600,124915000.0,,,5003147000.0,115109000.0,1505160000.0,,176918000.0,752753000.0,49898000.0,,14554000.0,,184301000.0,-4620000.0,2474537000.0,336704000.0,2697199000.0,1462532000.0,-303759000.0,-52256000.0,,2316391000.0,14000.0,193678000.0,,1298418000.0,767990000.0,830292000.0,,,1.119,,-149380000.0,550279000.0,79728000.0,-1116000.0,1831476000.0,-139360000.0,567665000.0,,3503760000.0,755427000.0,163938000.0,0.0,,88430000.0,14000.0,0.0,448994000.0,,14118000.0,124915000.0,45763000.0,39025000.0,5098684000.0,520202000.0,2467132000.0,,,18943000.0,3958412000.0,132406000.0,79728000.0,-207707000.0,2838576000.0,1298380000.0,5003147000.0,,-2913000.0,16043000.0,,1238802000.0,,,1147714000.0,458333000.0,0.0,1298418000.0,,,1462624000.0,,468126000.0,3167131000.0,752753000.0,-9961000.0,,-303759000.0,-42929000.0,284245000.0,1462532000.0,7470279000.0,,,2218051000.0,309228000.0,,7470279000.0,21598000.0,21598000.0,-78685000.0,2467132000.0,,995645000.0,,,0.0,824345000.0,1224991000.0,,995645000.0,1174150000.0,-674141000.0,689955000.0,-260952000.0,,134177000.0,517784000.0,,824345000.0,3503760000.0,,791281000.0,2260108000.0,141377000.0,5098684000.0,,-650280000.0,,294001000.0,-664180000.0,,309228000.0,294395000.0,1147714000.0,791865000.0,-184940000.0,2055439000.0,294001000.0,-523764000.0,,,2055439000.0,,-42262000.0,,791281000.0,1378162000.0,2055439000.0,767990000.0,,2879784000.0,73052000.0,448994000.0,-19666000.0,414704000.0,-545660000.0,,0.0,3167131000.0,-31397000.0,23442000.0,517784000.0,,38427000.0,-4620000.0,2879784000.0,3958412000.0,414704000.0,426719000.0,11396000.0,1302320000.0,,2055439000.0,241316000.0,193678000.0,184301000.0,1.116,-5804000.0,,,,,,,,,,,,,,,,,
1269993600,92000000.0,,,,,,,,,31000000.0,,48000000.0,,,0.0,,,,,,-57000000.0,,2055000000.0,0.0,88000000.0,,1308000000.0,684000000.0,608000000.0,,,,,,,74000000.0,0.0,,,,,3824000000.0,,240000000.0,0.0,,,,,433000000.0,,-108000000.0,,,,,745000000.0,,,,16000000.0,,49000000.0,,-261000000.0,,,5106000000.0,,,0.0,,,,,1583000000.0,695000000.0,,1308000000.0,0.346,30000000.0,,,700000000.0,2822000000.0,747000000.0,77000000.0,,-314000000.0,-20000000.0,95000000.0,,7286000000.0,,,,,,,21000000.0,,,2180000000.0,,,1300000000.0,,0.0,982000000.0,1511000000.0,,915000000.0,597000000.0,,412000000.0,64000000.0,0.347,,395000000.0,,,,,632000000.0,,,,,,,455000000.0,,,293000000.0,455000000.0,,573000000.0,,,455000000.0,-23000000.0,,1310000000.0,2119000000.0,,10000000.0,,,,2119000000.0,,,3101000000.0,,,-20000000.0,,-34000000.0,,,,,15000000.0,,,35000000.0,,,3454000000.0,408000000.0,,91000000.0,,,,75000000.0,,123000000.0,,,,,,,,,,,,,,,,,,,
1277856000,78000000.0,,,,,,,,,85000000.0,,-75000000.0,,,,,,,,,57000000.0,,2119000000.0,0.0,-72000000.0,,1365000000.0,700000000.0,648000000.0,,,,,,,74000000.0,0.0,,,,,4117000000.0,,255000000.0,,,,,,435000000.0,,10000000.0,,,,,765000000.0,,,,15000000.0,,61000000.0,,-239000000.0,,,5543000000.0,,,-3000000.0,,,,,2022000000.0,713000000.0,,1365000000.0,0.349,,,,717000000.0,2818000000.0,752000000.0,-18000000.0,,-317000000.0,-45000000.0,343000000.0,,7432000000.0,,,,,,,19000000.0,,,1889000000.0,,,1310000000.0,,0.0,1130000000.0,1514000000.0,,928000000.0,604000000.0,,392000000.0,204000000.0,0.35,,170000000.0,,,,,489000000.0,,,,,,,458000000.0,,,267000000.0,458000000.0,,613000000.0,,,458000000.0,3000000.0,,1310000000.0,2323000000.0,,13000000.0,,,,2323000000.0,,,3453000000.0,,,-19000000.0,,-34000000.0,,,,,17000000.0,,,35000000.0,,,3307000000.0,390000000.0,,-2000000.0,,,,298000000.0,,148000000.0,,,,,,,,,,,,,,,,,,,
1285804800,,,,,,,,,,64000000.0,,0.0,,,,,,,,,-74000000.0,,2323000000.0,,,,1428000000.0,,662000000.0,,,,,,,,-528000000.0,,,,,,,248000000.0,,,,,,,,8000000.0,,,,,814000000.0,,,,18000000.0,,48000000.0,,-46000000.0,,,,,,-9000000.0,,,,,,767000000.0,,1428000000.0,0.394,,,,766000000.0,,,-23000000.0,,,-40000000.0,589000000.0,,,,,,,,,,,,,,,1310000000.0,,0.0,,,,,,,,156000000.0,0.396,,,,,,,,,,,,,,518000000.0,,,,519000000.0,,626000000.0,,,518000000.0,-563000000.0,,1310000000.0,2479000000.0,,1000000.0,,,,,,,,,,-20000000.0,,-50000000.0,,,,,11000000.0,,,36000000.0,,,,,,-4000000.0,,,,549000000.0,,,,,,,,,,,,,,,,,,,,,
1293753600,85000000.0,,,6454000000.0,52000000.0,2055000000.0,,-176000000.0,771000000.0,227000000.0,,-199000000.0,,225000000.0,,2957000000.0,248000000.0,2639000000.0,1846000000.0,-332000000.0,241000000.0,,2479000000.0,0.0,95000000.0,,,908000000.0,865000000.0,,,1.41,,0.0,1012000000.0,74000000.0,525000000.0,1613000000.0,-151000000.0,622000000.0,,5205000000.0,910000000.0,167000000.0,,,63000000.0,0.0,,439000000.0,,1000000.0,85000000.0,-89000000.0,87000000.0,5539000000.0,633000000.0,2383000000.0,,,14000000.0,3621000000.0,90000000.0,74000000.0,107000000.0,2787000000.0,1310000000.0,6454000000.0,,-498000000.0,-553000000.0,,1546000000.0,,,2915000000.0,582000000.0,0.0,1438000000.0,,,1847000000.0,,573000000.0,3143000000.0,771000000.0,-17000000.0,,-332000000.0,-46000000.0,670000000.0,1846000000.0,8837000000.0,,,2757000000.0,677000000.0,,8837000000.0,0.0,0.0,-79000000.0,2383000000.0,,1147000000.0,,,,1131000000.0,1315000000.0,,1147000000.0,920000000.0,-439000000.0,404000000.0,588000000.0,,407000000.0,142000000.0,,1131000000.0,5205000000.0,,478000000.0,2752000000.0,148000000.0,5539000000.0,,-329000000.0,,415000000.0,-641000000.0,,677000000.0,415000000.0,2915000000.0,823000000.0,19000000.0,3067000000.0,415000000.0,-58000000.0,,,3067000000.0,,-30000000.0,,478000000.0,1697000000.0,3067000000.0,908000000.0,,4198000000.0,57000000.0,439000000.0,-20000000.0,530000000.0,-211000000.0,,,3143000000.0,167000000.0,9000000.0,142000000.0,,42000000.0,0.0,4198000000.0,3621000000.0,530000000.0,400000000.0,2000000.0,1310000000.0,,3067000000.0,624000000.0,95000000.0,225000000.0,1.405,-70000000.0,,,,,,,,,,,,,,,,,
1301529600,660000000.0,,,,,,,,,175000000.0,,120000000.0,,,-654000000.0,,,,,,-251000000.0,,3067000000.0,0.0,201000000.0,,1501000000.0,283000000.0,665000000.0,,,,,,,95000000.0,0.0,,,,,5191000000.0,,274000000.0,,,,,,436000000.0,,-26000000.0,,,,,888000000.0,,,,15000000.0,,55000000.0,,-286000000.0,,,6073000000.0,,,0.0,,,,,3457000000.0,836000000.0,,1501000000.0,0.429,,,,836000000.0,2791000000.0,791000000.0,-665000000.0,,-355000000.0,-25000000.0,355000000.0,,8502000000.0,,,,,,,,,,2429000000.0,,,1300000000.0,,0.0,985000000.0,1348000000.0,,642000000.0,755000000.0,,410000000.0,-113000000.0,0.431,,129000000.0,,,,,509000000.0,,,,,,,562000000.0,,,710000000.0,562000000.0,,623000000.0,,,562000000.0,135000000.0,,1310000000.0,2954000000.0,,-2000000.0,,,,2954000000.0,,,3939000000.0,,,-20000000.0,,-15000000.0,,,,,10000000.0,,,42000000.0,,,3300000000.0,539000000.0,,7000000.0,,,,330000000.0,,237000000.0,,,,,,,,,,,,,,,,,,,
1309392000,676000000.0,,,,,,,,,184000000.0,,-100000000.0,,,-387000000.0,,,,,,158000000.0,,2954000000.0,0.0,247000000.0,,1667000000.0,336000000.0,782000000.0,,,,,,,130000000.0,0.0,,,,,5470000000.0,,284000000.0,,,,,,454000000.0,,7000000.0,,,,,943000000.0,,,,21000000.0,,39000000.0,,-183000000.0,,,6011000000.0,,,-462000000.0,,,,,4047000000.0,892000000.0,,1667000000.0,0.476,109000000.0,,,885000000.0,2964000000.0,811000000.0,-418000000.0,,-357000000.0,-47000000.0,538000000.0,,9025000000.0,,,,,,,,,,3014000000.0,,,1270000000.0,,0.0,840000000.0,1179000000.0,,713000000.0,789000000.0,,450000000.0,-190000000.0,0.477,,117000000.0,,,,,580000000.0,,,,,,,608000000.0,,,1068000000.0,608000000.0,,733000000.0,,,608000000.0,-349000000.0,,1280000000.0,2764000000.0,,-2000000.0,,,,2764000000.0,,,3604000000.0,,,-19000000.0,,-24000000.0,,,,,2000000.0,,,49000000.0,,,3544000000.0,700000000.0,,3000000.0,,,,491000000.0,,279000000.0,,,,,,,,,,,,,,,,,,,
1317340800,701000000.0,,,,,,,,,349000000.0,,-136000000.0,,,-77000000.0,,,,,,1000000.0,,2764000000.0,0.0,104000000.0,,1818000000.0,289000000.0,816000000.0,,,,,,,,9000000.0,,,,,5972000000.0,,314000000.0,0.0,,,,,450000000.0,,-7000000.0,,,,,1087000000.0,,,,17000000.0,,42000000.0,,189000000.0,,,6753000000.0,,,-6000000.0,,,,,4745000000.0,1030000000.0,,1818000000.0,0.563,,,,1002000000.0,3105000000.0,818000000.0,-88000000.0,,-368000000.0,-44000000.0,1007000000.0,,9674000000.0,,,,,,,,,,2921000000.0,,,1270000000.0,,0.0,639000000.0,994000000.0,,763000000.0,794000000.0,,462000000.0,989000000.0,0.565,,114000000.0,,,,,587000000.0,,,,,,,717000000.0,,,1032000000.0,716000000.0,,765000000.0,,,717000000.0,159000000.0,,1270000000.0,3753000000.0,,17000000.0,,,,3753000000.0,,,4392000000.0,,,-19000000.0,,-149000000.0,,,,,6000000.0,,,51000000.0,,,3692000000.0,677000000.0,,1000000.0,,,,963000000.0,,259000000.0,,,,,,,,,,,,,,,,,,,
1325289600,636000000.0,,,7741000000.0,25000000.0,3067000000.0,,-276000000.0,819000000.0,140000000.0,,-160000000.0,,630000000.0,-30000000.0,2965000000.0,-175000000.0,3037000000.0,1906000000.0,-370000000.0,233000000.0,,3753000000.0,0.0,-2000000.0,,1728000000.0,360000000.0,1738000000.0,,,1.49,,-21000000.0,667000000.0,113000000.0,5000000.0,2380000000.0,-177000000.0,778000000.0,,5868000000.0,842000000.0,-30000000.0,0.0,,80000000.0,0.0,,449000000.0,,12000000.0,636000000.0,-14000000.0,12000000.0,6714000000.0,47000000.0,2952000000.0,,,27000000.0,4816000000.0,-311000000.0,113000000.0,987000000.0,4001000000.0,1280000000.0,7741000000.0,,-534000000.0,8000000.0,,2507000000.0,,,4745000000.0,-12000000.0,0.0,1728000000.0,0.015,,1904000000.0,,-10000000.0,4217000000.0,819000000.0,-44000000.0,,-370000000.0,-61000000.0,784000000.0,1906000000.0,10693000000.0,,,2746000000.0,1014000000.0,,10693000000.0,,,-77000000.0,2952000000.0,,808000000.0,1270000000.0,,0.0,1215000000.0,2380000000.0,,808000000.0,778000000.0,707000000.0,486000000.0,-19000000.0,0.015,848000000.0,106000000.0,,1215000000.0,5868000000.0,,599000000.0,2713000000.0,194000000.0,6714000000.0,,-899000000.0,,19000000.0,-748000000.0,,1014000000.0,18000000.0,4745000000.0,916000000.0,-1215000000.0,3734000000.0,19000000.0,-693000000.0,,1270000000.0,3734000000.0,,-7000000.0,,599000000.0,2684000000.0,3734000000.0,360000000.0,,4949000000.0,6000000.0,449000000.0,-19000000.0,665000000.0,-785000000.0,,,4217000000.0,141000000.0,7000000.0,106000000.0,,52000000.0,-1148000000.0,4949000000.0,4816000000.0,665000000.0,486000000.0,1000000.0,1280000000.0,,3734000000.0,723000000.0,-2000000.0,630000000.0,1.485,14000000.0,,,,,,,,,,,,,,,,,
1333152000,0.0,,,,,,,,,154000000.0,,-36000000.0,,,-248000000.0,,,,,,-176000000.0,,3734000000.0,0.0,78000000.0,,1758000000.0,274000000.0,758000000.0,,,,,,,112000000.0,0.0,,,,,6371000000.0,,318000000.0,,,,,,450000000.0,,-29000000.0,,,,,1059000000.0,,,,18000000.0,,-14000000.0,,-250000000.0,,,8113000000.0,,,-7000000.0,,,,,5389000000.0,999000000.0,,1758000000.0,0.536,,,,1000000000.0,4092000000.0,835000000.0,-220000000.0,,-385000000.0,-51000000.0,427000000.0,,11131000000.0,,,,,,,,,,3018000000.0,,,1270000000.0,,0.0,1457000000.0,1931000000.0,,812000000.0,848000000.0,,548000000.0,-50000000.0,0.538,,70000000.0,,,,,660000000.0,,,,,,,682000000.0,,,1042000000.0,681000000.0,,704000000.0,,,682000000.0,-302000000.0,,1270000000.0,3684000000.0,,-4000000.0,,,,3684000000.0,,,5141000000.0,,,-19000000.0,,-398000000.0,,,,,6000000.0,,,54000000.0,,,4752000000.0,682000000.0,,33000000.0,,,,376000000.0,,666000000.0,,,,,,,,,,,,,,,,,,,
1341014400,0.0,,,,,,,,,336000000.0,,-228000000.0,,,-671000000.0,,,,,,261000000.0,,3684000000.0,0.0,-47000000.0,,1820000000.0,330000000.0,846000000.0,,,,,,,105000000.0,-28000000.0,,,,,6265000000.0,,273000000.0,,,,,,458000000.0,,15000000.0,,,,,1032000000.0,,,,23000000.0,,-41000000.0,,-112000000.0,,,8283000000.0,,,-12000000.0,,,,,6052000000.0,973000000.0,,1820000000.0,0.555,,,,974000000.0,4307000000.0,843000000.0,-702000000.0,,-385000000.0,-56000000.0,641000000.0,,11240000000.0,,,,,,,,,,2957000000.0,,,1260000000.0,,0.0,1803000000.0,2265000000.0,,844000000.0,909000000.0,,552000000.0,-531000000.0,0.556,,206000000.0,,,,,657000000.0,,,,,,,700000000.0,,,1009000000.0,700000000.0,,770000000.0,,,700000000.0,-388000000.0,,1260000000.0,3153000000.0,,-7000000.0,,,,3153000000.0,,,4956000000.0,,,-38000000.0,,-656000000.0,,,,,3000000.0,,,56000000.0,,,4964000000.0,656000000.0,,3000000.0,,,,585000000.0,,718000000.0,,,,,,,,,,,,,,,,,,,
1348963200,0.0,,,,,,,,,281000000.0,,-61000000.0,,,-216000000.0,,,,,,19000000.0,,3153000000.0,0.0,34000000.0,,1918000000.0,319000000.0,854000000.0,,,,,,,103000000.0,-1000000.0,,,,,6912000000.0,,294000000.0,0.0,,,,,465000000.0,,8000000.0,,,,,1128000000.0,,,,25000000.0,,15000000.0,,149000000.0,,,9072000000.0,,,-76000000.0,,,,,6786000000.0,1066000000.0,,1918000000.0,0.617,,,,1064000000.0,4548000000.0,866000000.0,-229000000.0,,-401000000.0,-57000000.0,1014000000.0,,12120000000.0,,,,,,,,,,3048000000.0,,,1250000000.0,,0.0,2594000000.0,2410000000.0,,912000000.0,980000000.0,,545000000.0,-108000000.0,0.619,,204000000.0,,,,,648000000.0,,,,,,,772000000.0,,,1087000000.0,772000000.0,,796000000.0,,,772000000.0,-922000000.0,,1250000000.0,3045000000.0,,-3000000.0,,,,3045000000.0,,,5639000000.0,,,-37000000.0,,-1069000000.0,,,,,4000000.0,,,58000000.0,,,5196000000.0,676000000.0,,14000000.0,,,,957000000.0,,719000000.0,,,,,,,,,,,,,,,,,,,
1356912000,183000000.0,,,9357000000.0,20000000.0,3734000000.0,,-621000000.0,858000000.0,510000000.0,,-296000000.0,,809000000.0,-613000000.0,4182000000.0,199000000.0,3204000000.0,2759000000.0,-386000000.0,242000000.0,,3045000000.0,0.0,61000000.0,,1895000000.0,357000000.0,996000000.0,,,2.202,,0.0,-1682000000.0,104000000.0,-732000000.0,2474000000.0,-218000000.0,1011000000.0,,6917000000.0,1174000000.0,289000000.0,0.0,,42000000.0,0.0,,472000000.0,,59000000.0,183000000.0,53000000.0,51000000.0,7391000000.0,963000000.0,3105000000.0,,,-24000000.0,5533000000.0,239000000.0,104000000.0,-121000000.0,3434000000.0,1250000000.0,9357000000.0,,-188000000.0,-93000000.0,,2730000000.0,,,7354000000.0,894000000.0,0.0,1895000000.0,0.486,,2758000000.0,,899000000.0,4906000000.0,858000000.0,-647000000.0,,-386000000.0,-54000000.0,866000000.0,2759000000.0,12462000000.0,,,3932000000.0,1092000000.0,,12462000000.0,,,-132000000.0,3105000000.0,,2042000000.0,1240000000.0,,0.0,2951000000.0,2474000000.0,,2042000000.0,1011000000.0,-334000000.0,523000000.0,-993000000.0,0.488,1281000000.0,281000000.0,,2951000000.0,6917000000.0,,627000000.0,3957000000.0,230000000.0,7391000000.0,,-2981000000.0,,605000000.0,-2839000000.0,,1092000000.0,605000000.0,7354000000.0,934000000.0,-1798000000.0,2052000000.0,605000000.0,-1227000000.0,,1250000000.0,2052000000.0,,2000000.0,,627000000.0,2948000000.0,2052000000.0,357000000.0,,5003000000.0,-5000000.0,472000000.0,-38000000.0,672000000.0,-858000000.0,,,4906000000.0,346000000.0,7000000.0,281000000.0,,62000000.0,-1748000000.0,5003000000.0,5533000000.0,672000000.0,523000000.0,1000000.0,1260000000.0,,2052000000.0,812000000.0,61000000.0,809000000.0,2.194,-733000000.0,,,,,,,,,,,,,,,,,
1364688000,812000000.0,,,,,,,,,869000000.0,,408000000.0,,,-766000000.0,,,,,,-516000000.0,,2052000000.0,0.0,-50000000.0,,1906000000.0,262000000.0,799000000.0,,,,,,,99000000.0,2000000.0,,,,,6743000000.0,,336000000.0,,,,,,468000000.0,,16000000.0,,,,,1169000000.0,,,,-23000000.0,,-5000000.0,,56000000.0,,,8783000000.0,,,-2000000.0,,,,,8047000000.0,1102000000.0,,1906000000.0,0.623,,,,1107000000.0,4414000000.0,873000000.0,-783000000.0,,-405000000.0,-42000000.0,872000000.0,,11809000000.0,,,,,,,,,,3026000000.0,,,1230000000.0,,0.0,3036000000.0,2177000000.0,,1611000000.0,1101000000.0,,540000000.0,-68000000.0,0.625,,275000000.0,,,,,639000000.0,,,,,,,766000000.0,,,1042000000.0,766000000.0,,737000000.0,,,766000000.0,-107000000.0,,1230000000.0,1984000000.0,,-8000000.0,,,,1984000000.0,,,5020000000.0,,,-37000000.0,,-934000000.0,,,,,5000000.0,,,62000000.0,,,5053000000.0,637000000.0,,15000000.0,,,,830000000.0,,820000000.0,,,,,,,,,,,,,,,,,,,
