date,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCashItems,trailingChangeInAccountPayable,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOtherCurrentAssets,annualTotalRevenue,annualCurrentDebt,annualEndCashPosition,quarterlyCashDividendsPaid,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingCostOfRevenue,annualFreeCashFlow,trailingTaxProvision,quarterlyEndCashPosition,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyFreeCashFlow,quarterlyChangeInWorkingCapital,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyCurrentAssets,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingPretaxIncome,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualCurrentAssets,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyChangeInInventory,annualCashDividendsPaid,annualOtherNonCurrentAssets,annualSaleOfInvestment,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyInvestmentsAndAdvances,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,annualTotalAssets,quarterlyInventory,quarterlyGrossProfit,trailingCommonStockIssuance,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyRepaymentOfDebt,trailingOtherIncomeExpense,quarterlyOperatingExpense,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyTaxProvision,annualOtherIncomeExpense,trailingChangeInInventory,quarterlyCapitalStock,annualTotalNonCurrentAssets,annualNetPPE,annualOperatingCashFlow,annualInventory,annualGrossProfit,quarterlyCurrentDebt,annualCurrentLiabilities,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyInterestExpense,annualEbitda,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,annualPretaxIncome,trailingOperatingExpense,trailingChangesInAccountReceivables,annualInterestExpense,annualChangesInAccountReceivables,quarterlyTotalAssets,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualGoodwill,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualRepaymentOfDebt,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyAccountsPayable,trailingStockBasedCompensation,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,trailingGrossProfit,annualInvestingCashFlow,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualResearchAndDevelopment,annualBasicEPS,trailingBasicEPS,quarterlyBasicEPS,trailingDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,annualDilutedEPS,trailingPurchaseOfInvestment,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares,quarterlyNonCurrentDeferredRevenue
,,66843000.0,,,,,,,,,-10619000.0,,-3070000.0,,,,,7089000.0,,-5798000.0,-1538000.0,,9578000.0,,,,14820000.0,,,,,,,2294000.0,,,148444000.0,5241000.0,30887000.0,27991000.0,,,,648995000.0,,81411000.0,,88101000.0,,,,,,501569000.0,474051000.0,,,,,,385950000.0,,570000.0,,3347000.0,,,,42688000.0,,,0.0,,251609000.0,,,385950000.0,66781000.0,,,,,918000.0,,25726000.0,81663000.0,,,0.0,,-3070000.0,-3070000.0,,,,9383000.0,,,,7089000.0,,,,76422000.0,-2871000.0,,428747000.0,,211005000.0,,199000.0,,,250747000.0,,,,,,25453000.0,,,,8950000.0,,,44605000.0,,,,,,,9243000.0,35577000.0,-31424000.0,-72822000.0,-4690000.0,,,22572000.0,,,,,,,,730406000.0,,,,2400000.0,,,,,,,,,-1645000.0,,8734000.0,,,40076000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-278607000.0,,,,449287000.0,83000.0,571476000.0,65009000.0,7117000.0,-11955000.0,70193000.0,-16315000.0,,,70243000.0,,7117000.0,3044000.0,-6989000.0,2190000.0,44547000.0,9668000.0,152000.0,,,2047000.0,360762000.0,49945000.0,,,31142000.0,20852000.0,3044000.0,,,-79494000.0,-7621000.0,872000.0,11611000.0,,,,644701000.0,,94138000.0,51996000.0,151027000.0,,-349000.0,,,511789000.0,526151000.0,511789000.0,0.0,7117000.0,35879000.0,4596000.0,360762000.0,360762000.0,94138000.0,83000.0,31142000.0,-19537000.0,-43384000.0,8694000.0,,35879000.0,31142000.0,14037000.0,0.0,,223048000.0,37959000.0,35993000.0,360762000.0,197066000.0,,223048000.0,,,-1122000.0,738839000.0,45274000.0,-276560000.0,,1023000.0,0.0,,-16315000.0,-16315000.0,,2190000.0,35993000.0,10161000.0,,,221207000.0,7117000.0,,,,-268939000.0,-16775000.0,,426588000.0,,209419000.0,209419000.0,-460000.0,-1412000.0,,221207000.0,644701000.0,426588000.0,95199000.0,45274000.0,122189000.0,65009000.0,151027000.0,0.0,,8177000.0,108152000.0,-211000.0,152000.0,,,10161000.0,,,4855000.0,8694000.0,4628000.0,2389000.0,-99563000.0,-3756000.0,,,80000.0,,,32165000.0,,,35740000.0,,738839000.0,,-99563000.0,,-349000.0,,,,526151000.0,,,,,28000.0,,7089000.0,,,49945000.0,,,-44289000.0,80000.0,,-48389000.0,,,-24956000.0,2521000.0,,,,,,,,,,,,,,,,,,,,
,,3190000.0,,,,,,,,,-12149000.0,,-1296000.0,,,,,7820000.0,,-18447000.0,2062000.0,,9415000.0,,,,16124000.0,,,,,,,3176000.0,,,123726000.0,6709000.0,-21868000.0,-17764000.0,,,,654499000.0,,126637000.0,,203153000.0,,,,,,535273000.0,567314000.0,,,,,,364161000.0,,112000.0,,-11889000.0,,,,52467000.0,,,0.0,,209824000.0,,37584000.0,364161000.0,104412000.0,,,,,346000.0,,57439000.0,19314000.0,,,-6799000.0,,-1296000.0,-1296000.0,,,,10996000.0,,,,7820000.0,,,,12605000.0,-1246000.0,,435710000.0,,209902000.0,,50000.0,,,207980000.0,,,,,,102992000.0,,,,8166000.0,,,0.0,,,,,,,8887000.0,-9628000.0,28778000.0,-99563000.0,-12240000.0,,,100000.0,,,,,,,,781136000.0,,,,-218000.0,,,,,,,,,703000.0,,7117000.0,,,62477000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6381000.0,,,,,,,,,-184559000.0,,49239000.0,,,,,110601000.0,,-191863000.0,17703000.0,,4204000.0,,,,571455000.0,,,,,,,2126000.0,,,629287000.0,561983000.0,46422000.0,9884000.0,,,,1316760000.0,,414871000.0,,384591000.0,,,,,,953537000.0,1185977000.0,,,,,,685460000.0,,4417000.0,,62702000.0,,,,251667000.0,,,3601000.0,,544893000.0,,39076000.0,801386000.0,561983000.0,,,,,7606000.0,,37576000.0,67304000.0,,,-158778000.0,,49239000.0,49239000.0,,,,112727000.0,,112325000.0,,110601000.0,,,,-494679000.0,49987000.0,,928052000.0,,380806000.0,,748000.0,,,524739000.0,,,,,,29937000.0,,,,8895000.0,,,346140000.0,,,,,,,7902000.0,79268000.0,169371000.0,-25485000.0,-32846000.0,,,70313000.0,,,,,,,,1731631000.0,,,,2451000.0,,,,,,,,,56776000.0,,7820000.0,,,245265000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62721000.0,,,,,,,,,-26868000.0,,21330000.0,,,,,63245000.0,,-55384000.0,18466000.0,,16489000.0,,,,52676000.0,,,,,,,2658000.0,,,642175000.0,36187000.0,40785000.0,41386000.0,,,-427000.0,1352322000.0,,350758000.0,,350148000.0,,,,,,997073000.0,1163653000.0,,,,,,697931000.0,,3728000.0,,-559000.0,,,,234734000.0,,,3676000.0,,538298000.0,,47415000.0,813505000.0,530130000.0,,,,,3165000.0,,38427000.0,112045000.0,,,0.0,,21330000.0,21330000.0,,,,65903000.0,,111898000.0,,63245000.0,,,,75858000.0,23699000.0,,957878000.0,,386510000.0,,2369000.0,,,517857000.0,,,,,,30785000.0,,,,12234000.0,,-505000.0,-1000.0,,,,,,,7934000.0,80540000.0,-72512000.0,-39195000.0,-39755000.0,,,24107000.0,,,,,,,,1703080000.0,,,,1975000.0,,,,,,,,,-47356000.0,,110601000.0,,,247841000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-78363000.0,,,,2278250000.0,7636000.0,2482254000.0,45507000.0,81745000.0,160193000.0,145520000.0,12890000.0,,,53007000.0,,81745000.0,2464000.0,-525043000.0,,528129000.0,23382000.0,-192076000.0,,,53092000.0,1180767000.0,278398000.0,,,99152000.0,10922000.0,2464000.0,,,795806000.0,29710000.0,-12332000.0,-22584000.0,,,-2896000.0,1889800000.0,,436882000.0,58484000.0,397460000.0,,26793000.0,,,1578227000.0,1524995000.0,1578227000.0,-322000.0,81745000.0,275460000.0,53122000.0,1070871000.0,1070871000.0,436882000.0,7636000.0,99152000.0,-15540000.0,-63383000.0,8010000.0,,275460000.0,99152000.0,33135000.0,0.0,,746980000.0,53490000.0,55817000.0,1180767000.0,835664000.0,,746980000.0,,,10901000.0,2326682000.0,54067000.0,-39858000.0,,4481000.0,-322000.0,,12890000.0,12890000.0,,,55817000.0,84209000.0,,109896000.0,720187000.0,81745000.0,,,,-69568000.0,12545000.0,,1467649000.0,,414141000.0,414141000.0,-345000.0,24856000.0,,720187000.0,1889800000.0,1467649000.0,162695000.0,54067000.0,204004000.0,45507000.0,397460000.0,0.0,,16577000.0,199010000.0,193799000.0,-203380000.0,,,84209000.0,,109896000.0,34714000.0,8010000.0,12515000.0,531028000.0,-57346000.0,-24847000.0,,,17738000.0,,,103633000.0,,,41458000.0,,2326682000.0,,-57346000.0,,26793000.0,,,,1524995000.0,,-3723000.0,,,18500000.0,,63245000.0,,,278398000.0,,,656665000.0,17738000.0,,-790737000.0,,,-109688000.0,28623000.0,,,,,,,,,,,,,,,,,,,,
,,72771000.0,,,,,,,,,-41024000.0,,30610000.0,,,,,59245000.0,,-109374000.0,,,20933000.0,,,,69985000.0,,,,,,,1873000.0,,,907662000.0,49052000.0,13273000.0,5654000.0,,,-1511000.0,1984297000.0,,530697000.0,,543465000.0,,,,,,1614399000.0,1775055000.0,,,,,,1122370000.0,,32120000.0,,-21451000.0,,,,340500000.0,,,835000.0,,738003000.0,,67094000.0,1231590000.0,765570000.0,,,,,-55000.0,,74922000.0,142092000.0,,,0.0,,30610000.0,30610000.0,,,,61118000.0,,108385000.0,,59245000.0,,,,93040000.0,31642000.0,,1557053000.0,,419231000.0,,1032000.0,,,710610000.0,,,,,,33220000.0,,,,17331000.0,,,-140000.0,,,,,,,8013000.0,56655000.0,30219000.0,-57346000.0,-43382000.0,,,61176000.0,,,,,,,,2514994000.0,,,,27393000.0,,,,,,,,,-22500000.0,,81745000.0,,,381975000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,87426000.0,,,,,,,,,-45509000.0,,87601000.0,,,,,27310000.0,,-1076320000.0,,,23774000.0,,,,145878000.0,,,,,,,3690000.0,,,1480575000.0,122104000.0,68076000.0,-27612000.0,,,3194000.0,2876477000.0,,994506000.0,,998488000.0,,,,,,2491805000.0,2704189000.0,,,,,,1567511000.0,,71754000.0,,89960000.0,,,,695031000.0,,,26611000.0,,1149628000.0,,80396000.0,1705701000.0,1248091000.0,,,,,12029000.0,,156922000.0,232484000.0,,,-51000.0,,87601000.0,87601000.0,,,,31000000.0,,111579000.0,,27310000.0,,,,110380000.0,90728000.0,,2396100000.0,,418082000.0,,3127000.0,,,1099095000.0,,,,,,222924000.0,,,,22930000.0,,,-11995000.0,,,,,,,62295000.0,99921000.0,944464000.0,-95705000.0,-31845000.0,,,93490000.0,,,,,,,,3870983000.0,,,,50533000.0,,,,,,,,,-31935000.0,,59245000.0,,,601678000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,20282000.0,,,,,,,,,-57199000.0,,189510000.0,,,,,21320000.0,,144418000.0,,,25398000.0,,,,104266000.0,,,,,,,2658000.0,,,2031749000.0,78868000.0,95759000.0,62101000.0,,,2987000.0,2858778000.0,,1177074000.0,,1014423000.0,,,,,,2488767000.0,2727843000.0,,,,,,1582193000.0,,82748000.0,,-144598000.0,,,,729432000.0,,,16660000.0,,1290771000.0,,105244000.0,1713420000.0,1907370000.0,,,,,-2353000.0,,261413000.0,124379000.0,,,0.0,,46504000.0,189510000.0,,,,23978000.0,,114567000.0,,21320000.0,,,,45511000.0,49686000.0,,2375265000.0,,423835000.0,,3182000.0,,,1226537000.0,,,,,,33362000.0,,,,26407000.0,,-58000.0,3378000.0,,,,,,,59678000.0,139109000.0,-289517000.0,-113502000.0,-43350000.0,,,85401000.0,,,,,,,,4035852000.0,,,,64234000.0,,,,,,,,,-5990000.0,,27310000.0,,,790416000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19816000.0,,,,5701069000.0,203995000.0,6168798000.0,56375000.0,24914000.0,-63307000.0,312051000.0,41629000.0,,,-27041000.0,,24914000.0,3452000.0,-92473000.0,,507724000.0,28434000.0,-9288000.0,,,94936000.0,1832696000.0,819848000.0,,,201383000.0,-151252000.0,3452000.0,,,1833007000.0,66502000.0,-204149000.0,-191395000.0,,,-3381000.0,2968886000.0,,1458020000.0,155678000.0,1250874000.0,,-35933000.0,,,3083570000.0,2577369000.0,3083570000.0,-2355000.0,24914000.0,851507000.0,81745000.0,1675705000.0,1675705000.0,1458020000.0,203995000.0,349350000.0,-40800000.0,-207039000.0,92143000.0,,851507000.0,349350000.0,62735000.0,45806000.0,,1326192000.0,98539000.0,119834000.0,1832696000.0,1720869000.0,,1326192000.0,,,737000.0,4426906000.0,302893000.0,112138000.0,,7295000.0,-2304000.0,,41236000.0,41629000.0,,,119834000.0,28366000.0,,111185000.0,1362125000.0,24914000.0,,,,45636000.0,41190000.0,,2440565000.0,,436178000.0,436178000.0,-46000.0,-9625000.0,,1362125000.0,2968886000.0,2440565000.0,169418000.0,302893000.0,467729000.0,56375000.0,1250874000.0,45806000.0,,26255000.0,410590000.0,157975000.0,-531000.0,,,28366000.0,,111185000.0,-116889000.0,92143000.0,-126267000.0,222334000.0,-136804000.0,-77882000.0,,,254817000.0,,,208678000.0,,,93017000.0,,4426906000.0,,-136804000.0,,-35933000.0,,,,2577369000.0,,1289000.0,,,3594000.0,,21320000.0,,,819848000.0,,,907500000.0,254817000.0,,-1133749000.0,,,-196459000.0,-56831000.0,,,,,,,,,,,,,,,,,,,,
,,127470000.0,,,,,,,,,-67806000.0,,119808000.0,,,,,17915000.0,,-94731000.0,,,,,,,198523000.0,,,,,,,3320000.0,,,2416620000.0,171610000.0,-75352000.0,-108091000.0,,,,3035164000.0,,1786184000.0,,1375760000.0,,,,,,2662101000.0,3314468000.0,,,,,,1785865000.0,,274031000.0,,,,,,908903000.0,,,41239000.0,,1504908000.0,,222080000.0,1938708000.0,2090627000.0,,,,,-402000.0,,582015000.0,325993000.0,,,19653000.0,,119808000.0,119808000.0,,,,21235000.0,,111604000.0,,17915000.0,,,,154383000.0,142219000.0,,2525297000.0,,472836000.0,,22411000.0,,,1408450000.0,,,,,,91402000.0,,,,28393000.0,,,-104000.0,,,,,,,37031000.0,11717000.0,76015000.0,-136804000.0,-87069000.0,,,113123000.0,,,,,,,,4821348000.0,,,,96458000.0,,,,,,,,,-6999000.0,,24914000.0,,,942765000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,131151000.0,,,,,,,,,-78563000.0,,250785000.0,,,,,33843000.0,,-166788000.0,,,,,,,309834000.0,,,,,,,3575000.0,,,2449816000.0,280820000.0,258309000.0,,,,,3150683000.0,,1262745000.0,,959320000.0,,,,,,2803283000.0,2597406000.0,,,,,,1517724000.0,,65907000.0,,,,,,822487000.0,,,11377000.0,,1813948000.0,,189189000.0,1638086000.0,2008831000.0,,,,,768000.0,,238787000.0,440985000.0,,,0.0,,250785000.0,250785000.0,,,,37418000.0,,108985000.0,,33843000.0,,,,160165000.0,255348000.0,,2666479000.0,,438026000.0,,4014000.0,,,66185000.0,,,,,,39673000.0,,,,28542000.0,,,2806000.0,,,,,,,46178000.0,426341000.0,-243625000.0,-136804000.0,-168032000.0,,,53252000.0,,,,,,,,4413428000.0,,,,1747763000.0,,,,,,,,,15928000.0,,17915000.0,,,675049000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,126701000.0,,,,,,,,,-89525000.0,,111912000.0,,,,,26645000.0,,-260798000.0,,,,,,,146267000.0,,,,,,,4510000.0,,,1420335000.0,118118000.0,-165734000.0,,,,,3393541000.0,,1197959000.0,,914832000.0,,,,,,3040639000.0,2826932000.0,,,,,,1793256000.0,,157378000.0,,,,,,496820000.0,,,10103000.0,,1762517000.0,,309867000.0,1912100000.0,1147367000.0,,,,,-128000.0,,456518000.0,272968000.0,,,-19653000.0,325414000.0,111912000.0,111912000.0,,,,31155000.0,,108741000.0,,26645000.0,,,,154850000.0,113988000.0,,2903835000.0,,122164000.0,,1981000.0,,,0.0,,,,,,39710000.0,,,,13674000.0,,-4000.0,-1295000.0,,,,,,,42128000.0,89737000.0,163863000.0,-136804000.0,-255471000.0,,,47983000.0,,,,,,,,4591500000.0,,,,102285000.0,,,,,,,,,-7198000.0,,33843000.0,,,513211000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,145172000.0,2438000.0,,,6568316000.0,143945000.0,7859096000.0,40578000.0,26041000.0,-107877000.0,642871000.0,33347000.0,,,-136280000.0,,26041000.0,2817000.0,-722089000.0,,132383000.0,34076000.0,740000.0,,,106399000.0,2699804000.0,603790000.0,,,515852000.0,-98134000.0,2817000.0,,,1572325000.0,72323000.0,-153503000.0,-48901000.0,,,,4153209000.0,,1301804000.0,647909000.0,1016490000.0,,1736862000.0,,,3716294000.0,3555786000.0,3716294000.0,15002000.0,26041000.0,676442000.0,24914000.0,2589124000.0,2589124000.0,1301804000.0,143945000.0,515852000.0,69724000.0,-343771000.0,52759000.0,,676442000.0,515852000.0,530494000.0,3838000.0,9241000.0,1736862000.0,120222000.0,201017000.0,2699804000.0,1321491000.0,,1736862000.0,,,134000.0,5455013000.0,387140000.0,250834000.0,,25920000.0,15002000.0,604409000.0,33347000.0,33347000.0,,,201017000.0,28858000.0,,106842000.0,,26041000.0,,,,178511000.0,30896000.0,,3313649000.0,,182392000.0,182392000.0,-2486000.0,372000.0,,,4153209000.0,3313649000.0,543884000.0,387140000.0,1290780000.0,40578000.0,1016490000.0,3838000.0,,43248000.0,763093000.0,0.0,-667000.0,,,28858000.0,,106842000.0,-83448000.0,52759000.0,16089000.0,705396000.0,-242137000.0,-169592000.0,,,170476000.0,,,544006000.0,,,113857000.0,,5455013000.0,,-242137000.0,604409000.0,1736862000.0,,,,3555786000.0,,-3827000.0,,,-604000.0,,26645000.0,,,603790000.0,,,701649000.0,170476000.0,,-1244406000.0,,,-680164000.0,1127000.0,,,,,,,,,,,,,,,,,,,,
,,159451000.0,3554000.0,,,,,,,,-125774000.0,,71032000.0,,,,,34746000.0,,-1215258000.0,,,34648000.0,,,-952825000.0,142490000.0,,,,,,,2596000.0,,,1388445000.0,107842000.0,-62661000.0,71799000.0,,,106000.0,5359879000.0,,1314868000.0,,1049069000.0,,,,,,3808695000.0,3712438000.0,,,,,,2548344000.0,,109326000.0,,-112465000.0,,,,600093000.0,,,7587000.0,,2962309000.0,,248613000.0,2663369000.0,1087343000.0,,,,,6831000.0,,499648000.0,301102000.0,,,0.0,603035000.0,71032000.0,71032000.0,,,,37342000.0,,107438000.0,,34746000.0,,,,193260000.0,74882000.0,,3566558000.0,,191230000.0,,3596000.0,,,,,,,,,40828000.0,,,,41462000.0,,1200000000.0,15353000.0,,,,,,,999056000.0,174452000.0,1049511000.0,-242137000.0,-237113000.0,,,177710000.0,,,,,,,,6674747000.0,,,,2962309000.0,,,,,,,,,8705000.0,,26041000.0,,,581918000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,172942000.0,-1005000.0,,,,,,,,-160452000.0,,311114000.0,,,,,76074000.0,,-345954000.0,,,46677000.0,,,-1572000.0,405039000.0,,,,,,,4026000.0,,,2062480000.0,358362000.0,137626000.0,80098000.0,,,-2523000.0,6179359000.0,,1116956000.0,,908956000.0,,,,,,5413505000.0,4224574000.0,,,,,,3187894000.0,,47780000.0,,305853000.0,,,,717957000.0,,,23235000.0,,3071741000.0,,97914000.0,3315618000.0,1485816000.0,,,,,-3743000.0,,194690000.0,576664000.0,,,0.0,722403000.0,311114000.0,311114000.0,,,,80100000.0,,104489000.0,,76074000.0,,,,218302000.0,315270000.0,,5097496000.0,,359460000.0,,3300000.0,,,,,,,,,40558000.0,,,,40772000.0,,0.0,-315000.0,,,,,,,0.0,443443000.0,-56161000.0,-316009000.0,-305817000.0,,,236991000.0,,,,,,,,7296315000.0,,,,3071741000.0,,,,,,,,,41328000.0,,34746000.0,,,533493000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,188689000.0,10597000.0,,,,,,,,-165591000.0,,157466000.0,,,,,95610000.0,,-291525000.0,,,48031000.0,,,,239339000.0,,,,,,,3575000.0,,,1714786000.0,191308000.0,-4937000.0,38167000.0,,,-394000.0,6393882000.0,,1175470000.0,,976509000.0,,,,,,5635064000.0,4520417000.0,,,,,,3426608000.0,,72523000.0,,-103060000.0,,,,625339000.0,,,16819000.0,,3048935000.0,,111756000.0,3543908000.0,1287387000.0,,,,,-1661000.0,,297876000.0,427399000.0,,,-32397000.0,716443000.0,157466000.0,157466000.0,,,,99185000.0,,100481000.0,,95610000.0,,,,236091000.0,161249000.0,,5278109000.0,,399330000.0,,3560000.0,,,,,,,,,39768000.0,,,,46149000.0,,0.0,-136000.0,,,,,,,0.0,251378000.0,59683000.0,-356955000.0,-256315000.0,,,240549000.0,,,,,,,,7569352000.0,,,,3048935000.0,,,,,,,,,19536000.0,,76074000.0,,,584436000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,183935000.0,1554000.0,,,5078206000.0,54448000.0,6792037000.0,47031000.0,68705000.0,-170731000.0,829652000.0,136527000.0,,,16068000.0,,68705000.0,3099000.0,-305353000.0,,1224490000.0,53867000.0,-11397000.0,,,226007000.0,3728472000.0,506619000.0,,,676139000.0,241182000.0,3099000.0,,,1626326000.0,172140000.0,-53960000.0,51118000.0,,,-1231000.0,6667335000.0,,1041093000.0,884179000.0,924217000.0,,22647000.0,,,4652689000.0,5950511000.0,4652689000.0,-993866000.0,68705000.0,644576000.0,26041000.0,3626977000.0,3626977000.0,1041093000.0,54448000.0,676139000.0,105845000.0,-622548000.0,56715000.0,,644576000.0,676139000.0,705017000.0,685000.0,14700000.0,3039833000.0,183223000.0,217538000.0,3728472000.0,1217660000.0,,3039833000.0,,,-2576000.0,7708428000.0,192276000.0,408666000.0,,13658000.0,-7072000.0,718429000.0,136527000.0,136527000.0,,,217538000.0,71804000.0,,100810000.0,3017186000.0,68705000.0,,,,236526000.0,139538000.0,,5548383000.0,,343808000.0,343808000.0,3202000.0,-1149000.0,,3017186000.0,6667335000.0,5548383000.0,1112732000.0,192276000.0,1713831000.0,47031000.0,924217000.0,685000.0,,47180000.0,1012875000.0,24490000.0,-26299000.0,,,71804000.0,,100810000.0,196173000.0,56715000.0,243459000.0,34989000.0,-402128000.0,-297419000.0,,,152768000.0,,,690939000.0,,,175563000.0,,7708428000.0,,-402128000.0,718429000.0,22647000.0,,,,5950511000.0,,-4042000.0,,,-26905000.0,,95610000.0,,,506619000.0,,,1088022000.0,152768000.0,,-2158090000.0,,,-1096664000.0,42664000.0,,,,,,,,,,,,,,,,,,,,
,,204850000.0,5822000.0,,,,,,,,-175977000.0,,180248000.0,,,,,45356000.0,,-835209000.0,,,53804000.0,,,-15404000.0,276584000.0,,,,,,,2826000.0,,,1628197000.0,222780000.0,-314353000.0,-37466000.0,,,-515000.0,7469548000.0,,1253894000.0,,1417234000.0,,,,,,6719499000.0,5649088000.0,,,,,,4116270000.0,,69813000.0,,-173881000.0,,,,666633000.0,,,14249000.0,,3074354000.0,,39119000.0,4231854000.0,1147839000.0,,,,,12883000.0,,367297000.0,480358000.0,,,0.0,727493000.0,180248000.0,180248000.0,,,,48182000.0,,101335000.0,,45356000.0,,,,257578000.0,180248000.0,,6317371000.0,,351855000.0,,5523000.0,,,3027981000.0,,,,,,357035000.0,,,,49934000.0,,,-182000.0,,,,,,,72829000.0,186976000.0,624884000.0,-402128000.0,-501329000.0,,,428239000.0,,,,,,,,8723442000.0,,,,46373000.0,,,,,,,,,-23349000.0,,68705000.0,,,592841000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
