date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,quarterlyRetainedEarnings,trailingCostOfRevenue,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyBasicAverageShares,quarterlyTotalRevenue,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,trailingPretaxIncome,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyTotalAssets,annualFreeCashFlow,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyDilutedEPS,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyEndCashPosition,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyInventory,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,quarterlyDilutedAverageShares,annualGrossProfit,annualBasicAverageShares,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,quarterlyAccumulatedDepreciation,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualBasicEPS,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingInvestingCashFlow,trailingOperatingExpense,quarterlySaleOfInvestment,annualDilutedAverageShares,quarterlyGrossPPE,annualOperatingExpense,trailingCapitalExpenditure,annualPurchaseOfInvestment,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,trailingNetIncome,quarterlyBasicEPS,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualDilutedEPS,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyGoodwill,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualStockBasedCompensation,annualGoodwill,trailingChangeInInventory,trailingChangeInAccountPayable,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.654652800,,,,,,,,,,,,,,,,,,,,,,,,33673469.0,125600000.0,,,,,,,,,,,,,,,,,16500000.0,,,,17600000.0,,,,17600000.0,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33673469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125600000.0,,,,0.49,,,,,,,,,,,125600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,464900000.0,,,464900000.0,,,,,,,,,,,,,,,,,,,,,117900000.0,,69200000.0,,,,,,,,,,,,,,,19500000.0,69200000.0,,,20600000.0,,,,20600000.0,,,,,,,,,,,64900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33979058.0,,,,464900000.0,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,,,,,,,,,33979058.0,,,,,,,,,,,,,,,117900000.0,,,,,,,,,,,,,1.91,,117900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,,,,,,,,,,,,,,,,,,,,,,,,34186047.0,120600000.0,,,,,,,,,,,,,,,,,14700000.0,,,,15800000.0,,,,15800000.0,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34186047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120600000.0,,,,0.43,,,,,,,,,,,120600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,,,,,,,,,,,,,,,,,,,,,,,,34230769.0,110900000.0,,,,,,,,,,,,,,,,,8900000.0,,,,10000000.0,,,,10000000.0,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34230769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110900000.0,,,,0.26,,,,,,,,,,,110900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,,,,,,,,,,,,,,,,,,,,,,,,33913043.0,129600000.0,,,,,,,,,,,,,,,,,15600000.0,,,,16700000.0,,,,16700000.0,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33913043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129600000.0,,,,0.46,,,,,,,,,,,129600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,483200000.0,,,483200000.0,,,,,,,,,,,,,,,,,,,,,122100000.0,,57900000.0,,,,,,,,,,,,,,,13700000.0,57900000.0,,,15400000.0,,,,15400000.0,,,,,,,,,,,53000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33974359.0,,,,483200000.0,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,33974359.0,,,,,,,,,,,,,,,122100000.0,,,,,,,,,,,,,1.56,,122100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,,,,,,,,,,,,,,,,,,,,,,,,34285714.0,114500000.0,,,,,,,,,,,,,,,,,12000000.0,,,,13400000.0,,,,13400000.0,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34285714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114500000.0,,,,0.35,,,,,,,,,,,114500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,,,,,,,,,,,,,,,,,,,,,,,,34375000.0,124700000.0,,,,,,,,,,,,,,,,,11000000.0,,,,12400000.0,,,,12400000.0,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34375000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124700000.0,,,,0.32,,,,,,,,,,,124700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,,,,,,,,,,,,,,,,,,,,,,,,36315789.0,129000000.0,,,,,,,,,,,,,,,,,13800000.0,,,,15100000.0,,,,15100000.0,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36315789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129000000.0,,,,0.38,,,,,,,,,,,129000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,498100000.0,,,498100000.0,,,,,,,,,,,,,,,,,,,,,129900000.0,,60000000.0,,,,,,,,,,,,,,,17800000.0,60000000.0,,,19100000.0,,,,19100000.0,,,,,,,,,,,54500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35161290.0,,,,498100000.0,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,35161290.0,,,,,,,,,,,,,,,129900000.0,,,,,,,,,,,,,1.55,,129900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,,,,,,,,,,,,,,,,,,,,,,,,36363636.0,140800000.0,,,,,,,,,,,,,,,,,20000000.0,,,,21300000.0,,,,21300000.0,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36363636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140800000.0,,,,0.55,,,,,,,,,,,140800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,,,,,,,,,,,,,,,,,,,,,,,,36595745.0,129500000.0,,,,,,,,,,,,,,,,,17200000.0,,,,18500000.0,,,,18500000.0,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36595745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129500000.0,,,,0.47,,,,,,,,,,,129500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,,,,,,,,,,,,,,,,,,,,,,,,37000000.0,134600000.0,,,,,,,,,,,,,,,,,14800000.0,,,,16400000.0,,,,16400000.0,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134600000.0,,,,0.4,,,,,,,,,,,134600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,540400000.0,,,540400000.0,,,,,,,,,,,,,,,,,,,,,135500000.0,,84500000.0,,,,,,,,,,,,,,,26500000.0,84500000.0,,,28300000.0,,,,28300000.0,,,,,,,,,,,78500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36682243.0,,,,540400000.0,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,,,,36682243.0,,,,,,,,,,,,,,,135500000.0,,,,,,,,,,,,,2.14,,135500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.765072000,,,,,,91359000.0,124842000.0,-19064000.0,,-7925000.0,,,,,,,,,,204763000.0,,,,37249000.0,128810000.0,,,,,,,,,,1318174000.0,,13771000.0,,2101834000.0,,,16471000.0,,,1976992000.0,18260000.0,,,1116555000.0,18260000.0,,,,,,,24053000.0,30701000.0,0.44,68014000.0,,,-2804000.0,,43936000.0,,,,,783660000.0,,224000.0,435125000.0,,693786000.0,-29317000.0,,,98109000.0,4804000.0,,,2530000.0,,33275000.0,60701000.0,,,,,,,,4804000.0,4804000.0,,37249000.0,,,8228000.0,,,,,225960000.0,9406000.0,,1627274000.0,27666000.0,,,,,,-26513000.0,,2466000.0,-14391000.0,13514000.0,19956000.0,,-740755000.0,,,,,,,,0.0,,,,,,,,,2368029000.0,,,,,-76000.0,-3424000.0,40284000.0,,,12639000.0,,,,37408000.0,2466000.0,,,0.44,4032000.0,,20879000.0,,,,,6765000.0,,,53441000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,,,,,,90492000.0,133189000.0,-19209000.0,,-13384000.0,,,,,,,,,,219968000.0,,,,37523000.0,128541000.0,,,,,,,,,,1326242000.0,,-6168000.0,,2131677000.0,,,15211000.0,,,1998488000.0,17030000.0,,,1127139000.0,17030000.0,,,,,,,25629000.0,36515000.0,0.41,41013000.0,,,1663000.0,,40169000.0,,,,,805435000.0,,-2727000.0,439626000.0,,693643000.0,-25885000.0,,,92026000.0,5659000.0,,,2258000.0,,35383000.0,58042000.0,,,,,,,,5659000.0,5659000.0,,37523000.0,,,4804000.0,,,,,226575000.0,6554000.0,,1640212000.0,23584000.0,,,,,,-27548000.0,,20467000.0,5361000.0,13365000.0,19807000.0,,-753093000.0,,,,,,,,0.0,,,,,,,,,2393305000.0,,,,,-46000.0,855000.0,21380000.0,,,931000.0,,,,33984000.0,20467000.0,,,0.41,2869000.0,,29012000.0,,,,,6633000.0,,,49511000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,,,,,,132141000.0,130608000.0,-19374000.0,,-2472000.0,,,,,,,,,,199415000.0,,,,37612000.0,151031000.0,,,,,,,,,,1381228000.0,,7462000.0,,2166078000.0,,,14427000.0,,,2035470000.0,16289000.0,,,1141770000.0,16289000.0,,,,,,,26429000.0,57255000.0,0.38,66119000.0,,,476000.0,,40174000.0,,,,,784850000.0,,2995000.0,440500000.0,,693199000.0,-27150000.0,,,93776000.0,5389000.0,,,3618000.0,,36849000.0,60167000.0,,,,,,,,5389000.0,5389000.0,,37612000.0,,,5659000.0,,,,,226521000.0,8150000.0,,1652763000.0,24439000.0,,,,,,-27626000.0,,32117000.0,-8209000.0,13735000.0,20607000.0,,-765949000.0,,,,,,,,5000.0,,,,,,,,,2418712000.0,,,,,-28000.0,-270000.0,35088000.0,,,4966000.0,,,,33609000.0,32117000.0,,,0.38,5667000.0,,33905000.0,,,,,4000.0,,,49710000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,149665000.0,,32063000.0,543658000.0,,131303000.0,144620000.0,-19512000.0,,3848000.0,,,,,7748000.0,1385560000.0,6299000.0,34243000.0,27072000.0,220838000.0,,,,,135276000.0,,74930000.0,,,7748000.0,-2225000.0,109173000.0,55517000.0,,1385560000.0,,69000.0,155104000.0,2191816000.0,15134000.0,,21423000.0,74930000.0,-77159000.0,2047196000.0,23351000.0,18034000.0,,1146948000.0,23351000.0,-166000.0,-19933000.0,2191816000.0,144620000.0,693206000.0,806256000.0,27072000.0,30633000.0,,43723000.0,67532000.0,131303000.0,-1560000.0,,45234000.0,,,43723000.0,220838000.0,806256000.0,,-134000.0,452519000.0,,693206000.0,-30396000.0,,13402000.0,104643000.0,7748000.0,45234000.0,,2074000.0,,35451000.0,59980000.0,,10480000.0,1656643000.0,2047196000.0,125657000.0,,7748000.0,7748000.0,7748000.0,,,388554000.0,37499000.0,5389000.0,,,209867000.0,-13389000.0,226487000.0,10133000.0,,1656643000.0,33484000.0,,2431676000.0,358000.0,,,-28836000.0,,55517000.0,3850000.0,13818000.0,18034000.0,,-775033000.0,,1146948000.0,,,1.8,,8228000.0,-5000.0,-110523000.0,,13866000.0,-112748000.0,,,,37499000.0,2431676000.0,238889000.0,,,,-16000.0,2359000.0,28905000.0,-775033000.0,,-12237000.0,,452519000.0,,44663000.0,55517000.0,,,,1298000.0,,32063000.0,,55517000.0,,0.0,0.0,1.8,-480000.0,57204000.0,35451000.0,,54433000.0,,,226487000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,,,,,,139661000.0,137509000.0,-19589000.0,,-4232000.0,,,,,,,,,,204569000.0,,,,37612000.0,131336000.0,,,,,,,,,,1396382000.0,,27922000.0,,2186104000.0,,,18701000.0,,,2048595000.0,20727000.0,,,1149403000.0,20727000.0,,,,,,,25953000.0,22209000.0,0.5,72682000.0,,,-436000.0,,45818000.0,,,,,789722000.0,,-5167000.0,454918000.0,,693213000.0,-17682000.0,,,109127000.0,7278000.0,,,1944000.0,,38330000.0,62575000.0,,,,,,,,7278000.0,7278000.0,,37612000.0,,,7748000.0,,,,,226413000.0,14234000.0,,1658258000.0,34961000.0,,,,,,-17246000.0,,48017000.0,-27956000.0,14062000.0,16313000.0,,-791203000.0,,,,,,,,-812000.0,,,,,,,,,2449461000.0,,,,,-38000.0,-470000.0,45168000.0,,,9710000.0,,,,46552000.0,48017000.0,,,0.5,3920000.0,,18962000.0,,,,,,,,63226000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,,,,,,148010000.0,141621000.0,-19234000.0,,6651000.0,,,,,,,,,,220151000.0,,,,37612000.0,130254000.0,,,,,,,,,,1385285000.0,,7179000.0,,2190558000.0,,,15582000.0,,,2048937000.0,17588000.0,,,1130058000.0,17588000.0,,,,,,,25766000.0,18294000.0,0.41,45330000.0,,,-1704000.0,,43502000.0,,,,,805273000.0,,-5667000.0,452783000.0,,673055000.0,-25612000.0,,,111960000.0,8077000.0,,,3374000.0,,40500000.0,73279000.0,,,,,,,,8077000.0,8077000.0,,37612000.0,,,7278000.0,,,,,226356000.0,10951000.0,,1666470000.0,28539000.0,,,,,,-23908000.0,,82617000.0,-4676000.0,14127000.0,17374000.0,,-804424000.0,,,,,,,,3000.0,,,,,,,,,2470894000.0,,,,,-28000.0,799000.0,31087000.0,,,-8158000.0,,,,38681000.0,1000.0,,,0.41,-1343000.0,,20062000.0,,,,,,,,55117000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,,,,,,168716000.0,139422000.0,-19534000.0,,-2951000.0,,,,,,,,,,206976000.0,,,,37612000.0,148726000.0,,,,,,,,,,1430357000.0,,30015000.0,,2222387000.0,,,21796000.0,,,2082965000.0,23772000.0,,,1154523000.0,23772000.0,,,,,,,26837000.0,40554000.0,0.58,70082000.0,,,706000.0,,45680000.0,,,,,792030000.0,,5171000.0,477257000.0,,672611000.0,-17842000.0,,,108172000.0,7645000.0,,,4747000.0,,37622000.0,62535000.0,,,,,,,,7645000.0,7645000.0,,37612000.0,,,8077000.0,,,,,226237000.0,12442000.0,,1666445000.0,36214000.0,,,,,,-18548000.0,,71517000.0,-31153000.0,14196000.0,17892000.0,,-819371000.0,,,,,,,,18000.0,,,,,,,,,2485816000.0,,,,,-69000.0,-432000.0,48563000.0,,,9754000.0,,,,45637000.0,71517000.0,,,0.58,4087000.0,,27117000.0,,,,,,,,62670000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,175991000.0,,40483000.0,545621000.0,,162858000.0,151561000.0,-19498000.0,,8578000.0,,,,,8468000.0,1426797000.0,-123000.0,48412000.0,26556000.0,229827000.0,,,,,135305000.0,,86921000.0,,,8468000.0,-2439000.0,135333000.0,73537000.0,,1426797000.0,,19349000.0,109277000.0,2241753000.0,84465000.0,,22851000.0,86921000.0,-77855000.0,2090192000.0,24833000.0,16826000.0,,1158088000.0,24833000.0,-151000.0,8046000.0,2241753000.0,151561000.0,672618000.0,814956000.0,26556000.0,28220000.0,,48837000.0,78930000.0,162858000.0,-1005000.0,,52512000.0,,,48837000.0,229827000.0,814956000.0,,-1387000.0,478901000.0,,672618000.0,-25268000.0,,,107085000.0,8468000.0,52512000.0,,4307000.0,,39000000.0,61963000.0,,14372000.0,1672885000.0,2090192000.0,168430000.0,,8468000.0,8468000.0,8468000.0,,,436344000.0,37612000.0,7645000.0,,,243406000.0,-81306000.0,226212000.0,10786000.0,,1672885000.0,35619000.0,,2503500000.0,-7050000.0,,,-24263000.0,,73537000.0,-17521000.0,14071000.0,16826000.0,,-830615000.0,,1158088000.0,,,2.1,,7748000.0,10000.0,-83965000.0,,11539000.0,-86404000.0,,,,37612000.0,2503500000.0,260353000.0,,,,-16000.0,823000.0,43612000.0,-830615000.0,,-11429000.0,,478901000.0,,45122000.0,1000.0,,,,4875000.0,,40483000.0,,1000.0,,-781000.0,,2.1,720000.0,62394000.0,39000000.0,,56456000.0,,,226212000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,,,,,,167461000.0,151029000.0,-19496000.0,,2259000.0,,,,,,,,,,223125000.0,,,,37612000.0,146629000.0,,,,,,,,,,1438554000.0,,40490000.0,,2246502000.0,,,28259000.0,,,2095473000.0,30211000.0,,,1165814000.0,30211000.0,,,,,,,23970000.0,16747000.0,0.75,88166000.0,,,-14477000.0,,59274000.0,,,,,807948000.0,,-6263000.0,477169000.0,,682624000.0,-31012000.0,,,129882000.0,5691000.0,,,3342000.0,,42470000.0,71393000.0,,,,,,,,5691000.0,5691000.0,,37612000.0,,,8468000.0,,,,,226181000.0,17466000.0,,1670578000.0,47677000.0,,,,,,-16535000.0,,55533000.0,-28790000.0,14205000.0,31720000.0,,-846666000.0,,,,,,,,-1257000.0,,,,,,,,,2517244000.0,,,,,-20000.0,-2777000.0,57025000.0,,,9821000.0,,,,58489000.0,55533000.0,,,0.75,-1559000.0,,23762000.0,,,,,,,,75884000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,,,,,,152784000.0,155049000.0,-19450000.0,,3017000.0,,,,,,,,,,244231000.0,,,,37612000.0,140384000.0,,,,,,,,,,1424885000.0,,12829000.0,,2253893000.0,,,21106000.0,,,2098844000.0,23033000.0,,,1167456000.0,23033000.0,,,,,,,23142000.0,23830000.0,0.56,59193000.0,,,-611000.0,,53009000.0,,,,,829008000.0,,140000.0,476480000.0,,681630000.0,-24138000.0,,,116554000.0,7491000.0,,,3115000.0,,44589000.0,69813000.0,,,,,,,,7491000.0,7491000.0,,37612000.0,,,5691000.0,,,,,226141000.0,12828000.0,,1677439000.0,35861000.0,,,,,,-23527000.0,,65633000.0,-10418000.0,14107000.0,31258000.0,,-861074000.0,,,,,,,,-32000.0,,,,,,,,,2538513000.0,,,,,-19000.0,1800000.0,36356000.0,,,-6460000.0,,,,46741000.0,65633000.0,,,0.56,-927000.0,,27958000.0,,,,,,,,63918000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,,,,,,134580000.0,145129000.0,-19453000.0,,-16068000.0,,,,,,,,,,226465000.0,,,,37612000.0,149652000.0,,,,,,,,,,1459190000.0,,23780000.0,,2270383000.0,,,17197000.0,,,2125254000.0,19151000.0,,,1217782000.0,19151000.0,,,,,,,21620000.0,51341000.0,0.45,74369000.0,,,-66000.0,,53838000.0,,,,,811193000.0,,6979000.0,481592000.0,,710243000.0,-18595000.0,,,98311000.0,6931000.0,,,3561000.0,,41464000.0,56531000.0,,,,,,,,6931000.0,6931000.0,,37612000.0,,,7491000.0,,,,,226052000.0,11597000.0,,1678748000.0,30748000.0,,,,,,-18529000.0,,33084000.0,-24274000.0,14699000.0,31253000.0,,-876334000.0,,,,,,,,-1361000.0,,,,,,,,,2555082000.0,,,,,-42000.0,-560000.0,42309000.0,,,14576000.0,,,,41780000.0,33084000.0,,,0.45,5108000.0,,27127000.0,,,,,,,,59432000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,187171000.0,,36370000.0,578445000.0,,140483000.0,144116000.0,-19374000.0,,10442000.0,,,,,7928000.0,1493788000.0,5524000.0,52092000.0,20562000.0,242088000.0,,,,,141780000.0,,90618000.0,,,7928000.0,-19328000.0,142710000.0,54087000.0,,1493788000.0,,3671000.0,132372000.0,2295337000.0,80770000.0,,16593000.0,90618000.0,-77773000.0,2151221000.0,18224000.0,36502000.0,,1246378000.0,18224000.0,-26530000.0,-350000.0,2295337000.0,144116000.0,738550000.0,801549000.0,20562000.0,40454000.0,,50026000.0,83155000.0,140483000.0,-4174000.0,,51647000.0,,,50026000.0,242088000.0,801549000.0,,2679000.0,483173000.0,,738550000.0,-39228000.0,,,101326000.0,7928000.0,51647000.0,,2471000.0,,36270000.0,61166000.0,,12488000.0,1694631000.0,2151221000.0,174415000.0,,7928000.0,7928000.0,7928000.0,,,446073000.0,37612000.0,6931000.0,,,256876000.0,-61982000.0,201006000.0,10201000.0,,1694631000.0,28425000.0,,2581516000.0,3535000.0,,,-35054000.0,,54087000.0,1500000.0,14338000.0,36502000.0,,-886885000.0,,1246378000.0,,,2.21,,8468000.0,-1494000.0,-93645000.0,,7201000.0,-112973000.0,,,,37612000.0,2581516000.0,258902000.0,,,,-26449000.0,997000.0,38725000.0,-886885000.0,,-12413000.0,,483173000.0,,40160000.0,54087000.0,,,,4579000.0,,36370000.0,,54087000.0,,-4144000.0,,2.21,-540000.0,57641000.0,36270000.0,,57348000.0,,,201006000.0,,,,,,,,,,,,,,,,,,,,,,,
