,quarterlyNetIncomeCommonStockholders,annualBasicEPS,trailingTaxProvision,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualEndCashPosition,annualCurrentDebt,annualCurrentAccruedExpenses,quarterlyDilutedAverageShares,annualOtherCurrentAssets,annualBasicAverageShares,annualCostOfRevenue,quarterlyOtherNonCashItems,trailingOperatingIncome,annualAccountsPayable,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyCashDividendsPaid,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,trailingEndCashPosition,annualAccumulatedDepreciation,annualInvestmentsAndAdvances,quarterlyRetainedEarnings,quarterlyChangeInWorkingCapital,annualFreeCashFlow,quarterlyDeferredIncomeTax,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,annualTotalAssets,quarterlyOtherCurrentAssets,annualNetIncome,annualRetainedEarnings,quarterlyBasicEPS,annualDilutedAverageShares,quarterlyLongTermDebt,annualLongTermDebt,quarterlyChangeInInventory,annualBeginningCashPosition,annualAccountsReceivable,annualCurrentAssets,trailingNetOtherInvestingChanges,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyGrossProfit,annualDilutedEPS,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,trailingNetIncomeCommonStockholders,trailingChangeInAccountPayable,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualStockholdersEquity,quarterlyGoodwill,quarterlyNetIncome,trailingCommonStockIssuance,quarterlyNetIncomeContinuousOperations,annualTaxProvision,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyTaxProvision,annualInventory,trailingCashFlowFromContinuingFinancingActivities,annualStockBasedCompensation,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCommonStockIssuance,trailingOtherIncomeExpense,annualCapitalStock,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualCurrentLiabilities,trailingChangeInInventory,annualOtherIntangibleAssets,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualGrossProfit,trailingPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualEbitda,annualNetPPE,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyTotalAssets,trailingPretaxIncome,trailingNetIncome,annualGoodwill,trailingChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,trailingBeginningCashPosition,quarterlyTotalNonCurrentAssets,annualChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,quarterlyOtherShortTermInvestments,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyChangesInAccountReceivables,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,annualPretaxIncome,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyAccountsPayable,annualRepaymentOfDebt,trailingGrossProfit,trailingChangeInWorkingCapital,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,annualTotalRevenue,quarterlyBeginningCashPosition,annualPurchaseOfInvestment,trailingTotalRevenue,trailingDeferredIncomeTax,annualCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualInvestingCashFlow,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
980899200,12542000.0,,,-7622000.0,28531000.0,,,,120816000.0,,,,,,,,,,-1359000.0,,26783000.0,,,,,,160529000.0,-5618000.0,,458000.0,,,,,,297987000.0,,,,2816000.0,,,,,,373664000.0,238410000.0,283140000.0,20376000.0,256305000.0,,,,15850000.0,,,0.10375,,34286000.0,,-6441000.0,,,,,,0.0,,251167000.0,,,,,31973000.0,,,59577000.0,,,,11597000.0,,,,,5190000.0,158631000.0,,,12542000.0,,12542000.0,,,2100000.0,8223000.0,,,,180996000.0,,-192668000.0,25291000.0,62845000.0,,908000.0,28531000.0,,,,,28531000.0,1342000.0,,13738000.0,,,,,,120816000.0,,20765000.0,,19317000.0,,,,-50000.0,,,,12538000.0,-9722000.0,-9980000.0,,,,456618000.0,,,,,,,200313000.0,,,25986000.0,,,,,-5064000.0,,,,,,,,6407000.0,0.10375,198686000.0,,,,,-324000.0,,87000.0,,,33595000.0,,,,,,,,,,,,,,,,,,,,,,,
988588800,20889000.0,,,-7859000.0,38744000.0,,,,122672000.0,,,,706000.0,,,,,,-1359000.0,,16421000.0,,,,,,180059000.0,-9440000.0,,414000.0,,,,,,286746000.0,,,,12233000.0,,,,,,379064000.0,226694000.0,268190000.0,9789000.0,260743000.0,,,,0.0,,,0.1725,,34286000.0,,-1822000.0,,,,,,0.0,143457000.0,221844000.0,,27644000.0,,,46346000.0,,,60052000.0,,,,36557000.0,,,,,5320000.0,179879000.0,,,20889000.0,,20889000.0,,,-1750000.0,13696000.0,,,,182562000.0,,-196502000.0,25766000.0,64667000.0,,936000.0,38744000.0,,,,,38744000.0,1188000.0,,13738000.0,,,,,,120992000.0,,34585000.0,,23320000.0,,,,-729000.0,,,,18342000.0,-6109000.0,-270000.0,,,,466625000.0,,,,,,,205882000.0,,,5941000.0,,,,,10213000.0,,,,,,,,6632000.0,0.17,179371000.0,,,,,-424000.0,,87000.0,,,28531000.0,,,,,,,,,,,,,,,,,,,,,,,
996537600,19607000.0,0.605,,-7069000.0,65840000.0,65840000.0,8571000.0,31985000.0,,22080000.0,121496000.0,873363000.0,-27000.0,,181182000.0,,62296000.0,,-1548000.0,,112913000.0,,-829000.0,,-200628000.0,,198118000.0,9081000.0,77070000.0,2627000.0,,-325000.0,,22144000.0,5335000.0,288695000.0,150860000.0,,,29596000.0,73450000.0,5693000.0,65840000.0,,,384783000.0,226399000.0,264837000.0,105177000.0,284130000.0,288695000.0,,490429000.0,22080000.0,73450000.0,198118000.0,,123096000.0,34286000.0,34286000.0,14531000.0,3628000.0,146074000.0,284130000.0,,-5625000.0,0.0,146074000.0,121501000.0,73450000.0,31985000.0,,5515000.0,143336000.0,0.59625,,62296000.0,,123533000.0,206299000.0,38159000.0,8000.0,,,,106050000.0,201734000.0,201734000.0,,19607000.0,,19607000.0,48445000.0,27327000.0,6392000.0,13144000.0,50136000.0,,,184155000.0,,-200628000.0,28010000.0,50136000.0,,3544000.0,65840000.0,3697000.0,,166000.0,105641000.0,65840000.0,1014000.0,,8571000.0,226399000.0,,,,28010000.0,,,32751000.0,,22144000.0,268767000.0,,,0.0,145234000.0,184155000.0,,37183000.0,-7587000.0,-3018000.0,,65840000.0,6463000.0,490429000.0,,,,,62212000.0,,206299000.0,,,4661000.0,,,0.0,384783000.0,27096000.0,,,4980000.0,,121895000.0,3868000.0,,7736000.0,,181182000.0,,,,117907000.0,-325000.0,,166000.0,6455000.0,1142130000.0,38744000.0,-5874000.0,,,-28571000.0,4661000.0,,-28752000.0,,-14677000.0,,,,,,,,,,,,,,
1004486400,20222000.0,,,-734000.0,88527000.0,,,,127552000.0,,,,-1424000.0,,,,,,-1550000.0,,35488000.0,,,,,,216790000.0,1773000.0,,150000.0,,,,,,260494000.0,,,,18020000.0,,,,,,390922000.0,197797000.0,257947000.0,29057000.0,271279000.0,,,,15009000.0,,,0.1625,,34286000.0,,-9868000.0,,,,,,0.0,107739000.0,217029000.0,,31489000.0,,,40918000.0,,,62697000.0,,,,11861000.0,,,,,5430000.0,220228000.0,,,20222000.0,,20222000.0,,,1150000.0,12847000.0,,,,185959000.0,,-204963000.0,28411000.0,60004000.0,,4270000.0,88527000.0,659000.0,,,,88527000.0,940000.0,,8571000.0,,,,,,124064000.0,,33069000.0,,23484000.0,,,,0.0,,,,24404000.0,-6384000.0,-983000.0,,,,480722000.0,,,,,,,209443000.0,,,10711000.0,,,,,22687000.0,,,,-92000.0,,,4500000.0,6431000.0,0.15875,147026000.0,,,,,-1070000.0,,166000.0,,,65840000.0,,,,,,,,,,,,,,,,,,,,,,,
1012435200,-485000.0,,,-49000.0,48254000.0,,,,127968000.0,,,,-13777000.0,,,,,,-1555000.0,,3995000.0,,,,,,214750000.0,-22108000.0,,1100000.0,,,,,,235213000.0,,,,-37175000.0,,,,,,397070000.0,179678000.0,166754000.0,-2719000.0,240358000.0,,,,17788000.0,,,-0.00375,,25714000.0,,433000.0,,,,,,0.0,103630000.0,157531000.0,,30872000.0,,,9223000.0,,,55535000.0,,,,11942000.0,,,,,5228000.0,219196000.0,,,-485000.0,,-485000.0,,,6250000.0,-307000.0,,,,187519000.0,,-209551000.0,29821000.0,59571000.0,,2320000.0,48254000.0,847000.0,,,,48254000.0,758000.0,,8571000.0,,,,,,124472000.0,,-792000.0,,26532000.0,,,,-8572000.0,,,,-30876000.0,-6299000.0,-9348000.0,,,,454409000.0,,,,,,,214051000.0,,,0.0,,,,,-40273000.0,,,,-68000.0,,,,6714000.0,-0.00375,140235000.0,,,,,-841000.0,,167000.0,,,88527000.0,,,,,,,,,,,,,,,,,,,,,,,
1020124800,6199000.0,,,-6823000.0,57550000.0,,,,128128000.0,,,,14104000.0,,,,,,-1558000.0,,15526000.0,,,,,,219391000.0,-9214000.0,,1275000.0,,,,,,270274000.0,,,,9544000.0,,,,,,405027000.0,212841000.0,210327000.0,8642000.0,279315000.0,,,,30624000.0,,,0.05,,25714000.0,,-2725000.0,,,,,,0.0,128845000.0,189349000.0,,26832000.0,,,20978000.0,,,57433000.0,,,,12336000.0,,,,,5452000.0,224596000.0,,,6199000.0,,6199000.0,,,1310000.0,3609000.0,,,,190862000.0,,-214165000.0,31719000.0,62296000.0,,1571000.0,57550000.0,0.0,,,,57550000.0,622000.0,,8571000.0,,,,,,124648000.0,,9808000.0,,24693000.0,,,,0.0,,,,17677000.0,-8133000.0,-1558000.0,,,,494870000.0,,,,,,,215555000.0,,,0.0,,,,,9296000.0,,,,0.0,,,,6884000.0,0.04875,177438000.0,,,,,-82000.0,,167000.0,,,48254000.0,,,,,,,,,,,,,,,,,,,,,,,
1028073600,6093000.0,0.2575,,-14347000.0,71630000.0,71630000.0,8571000.0,25342000.0,,17812000.0,124480000.0,699624000.0,128000.0,,185058000.0,,54779000.0,,-1714000.0,,15736000.0,,0.0,,-211526000.0,,223770000.0,15767000.0,6534000.0,1809000.0,,,,24001000.0,-13782000.0,273750000.0,146236000.0,-1602000.0,,16145000.0,32029000.0,8860000.0,71630000.0,,,410987000.0,218971000.0,253878000.0,8066000.0,278844000.0,273750000.0,,502306000.0,17812000.0,32029000.0,223770000.0,,127768000.0,25714000.0,25714000.0,16988000.0,65840000.0,135395000.0,278844000.0,,-6377000.0,0.0,135395000.0,135715000.0,32029000.0,25342000.0,4500000.0,2447000.0,118163000.0,0.25125,,54779000.0,,118537000.0,223462000.0,110097000.0,-969000.0,,,,102427000.0,228556000.0,228556000.0,,6093000.0,,6093000.0,18867000.0,27699000.0,150000.0,2718000.0,45308000.0,,,199461000.0,,-211526000.0,29065000.0,45308000.0,,1114000.0,71630000.0,941000.0,,168000.0,41847000.0,71630000.0,633000.0,,8571000.0,218971000.0,,,,29065000.0,,,8811000.0,,24001000.0,189282000.0,,,0.0,70745000.0,199461000.0,,30642000.0,-14497000.0,-2215000.0,,71630000.0,4828000.0,502306000.0,,,,,5790000.0,,223462000.0,,,0.0,,,0.0,410987000.0,14080000.0,,,2953000.0,-1442000.0,50896000.0,4334000.0,0.0,7670000.0,,185058000.0,,,,43046000.0,,,168000.0,9275000.0,888906000.0,57550000.0,,,,-35313000.0,0.0,,-21953000.0,,-14104000.0,,,,,,,,,,,,,,
1036022400,5247000.0,,,-8090000.0,66995000.0,,,,127016000.0,,,,202000.0,,,,,,-1708000.0,,14139000.0,,,,,,227310000.0,-3195000.0,,-334000.0,,,,,,306474000.0,,,,-1444000.0,,,,,,420093000.0,252029000.0,275658000.0,6943000.0,284903000.0,,,,17403000.0,,,0.0425,,25714000.0,,-10351000.0,,,,,,0.0,144846000.0,256316000.0,,23945000.0,,,19342000.0,,,54445000.0,,,,12399000.0,,,,,5203000.0,230761000.0,,,5247000.0,,5247000.0,,,487000.0,3259000.0,,,,203443000.0,,-216650000.0,28731000.0,55659000.0,,1983000.0,66995000.0,610000.0,,,,66995000.0,694000.0,,8571000.0,,,,,,124176000.0,,8506000.0,,48889000.0,,,,-635000.0,,,,7133000.0,-8577000.0,-3678000.0,,,,537235000.0,,,,,,,252332000.0,,,27099000.0,,,,,-4635000.0,,,,-1945000.0,,,,7196000.0,0.04125,192414000.0,,,,,,,168000.0,,,71630000.0,,,,,,,,,,,,,,,,,,,,,,,
1041292800,,0.04375,,,,24266000.0,8571000.0,23722000.0,,647000.0,124128000.0,419496000.0,,,207418000.0,,45397000.0,,,,,,-635000.0,,-220142000.0,,,,-31766000.0,,,29000.0,,47296000.0,-23877000.0,,20751000.0,-2210000.0,,,5403000.0,524000.0,24266000.0,,,,,,,,285108000.0,,514680000.0,,5403000.0,225759000.0,,127216000.0,,17143000.0,,71630000.0,148158000.0,253234000.0,,-3414000.0,,,,5403000.0,,,1208000.0,,0.0425,,,,9025000.0,261446000.0,,,,,,,,229572000.0,,,,,3114000.0,11726000.0,,,61137000.0,,,,,,,,,,,,,168000.0,-8973000.0,,,,,239711000.0,,,,28254000.0,,,,,,29141000.0,,,,20116000.0,214150000.0,,,,,,24266000.0,-15829000.0,,,,,,-47364000.0,,,,,,,,0.0,434292000.0,,,,1014000.0,,8517000.0,-1499000.0,,,,,,,,8390000.0,,,,726000.0,448637000.0,,,,,-22793000.0,0.0,,-24769000.0,,-13622000.0,,,,,,,,,,,,,,
1043971200,-1596000.0,,,-21598000.0,17751000.0,,,,124104000.0,,,,-25753000.0,,,,,,-1706000.0,,6144000.0,,,,,,224007000.0,1465000.0,,-333000.0,,,,,,302807000.0,,,,-36734000.0,,,,,,439126000.0,257346000.0,270360000.0,-1017000.0,265070000.0,,,,0.0,,,-0.0125,,17143000.0,,-7126000.0,,,,,,0.0,163405000.0,258879000.0,,23928000.0,,,11481000.0,,,45461000.0,,,,12498000.0,,,,,5337000.0,227636000.0,,,-1596000.0,,-1596000.0,,,-41000.0,-992000.0,,,,217255000.0,,-221871000.0,28318000.0,62785000.0,,-1378000.0,17751000.0,690000.0,,,,17751000.0,396000.0,,8571000.0,,,,,,124104000.0,,-2588000.0,,48118000.0,,,,0.0,,,,-17677000.0,-19057000.0,-9969000.0,,,,530443000.0,,,,,,,265373000.0,,,0.0,,,,,-49244000.0,,,,-382000.0,,,,7161000.0,-0.0125,224847000.0,,,,,-130000.0,,168000.0,,,66995000.0,,,,,,,,,,,,,,,,,,,,,,,
1051660800,26701000.0,,,4078000.0,38050000.0,,,,127888000.0,,,,-6594000.0,,,,,,-1703000.0,,21075000.0,,,,,,249005000.0,631000.0,,4446000.0,,,,,,289617000.0,,,,-1516000.0,,,,,,439586000.0,239562000.0,312180000.0,12096000.0,267022000.0,,,,19464000.0,,,0.215,,17143000.0,,-2551000.0,,,,,,0.0,144172000.0,284048000.0,,26888000.0,,,28132000.0,,,50055000.0,,,,16036000.0,,,,,7057000.0,252282000.0,,,26701000.0,,26701000.0,,,0.0,16415000.0,,,,223109000.0,,-216477000.0,32912000.0,65336000.0,,30983000.0,38050000.0,295000.0,,,,38050000.0,135000.0,,8571000.0,,,,,,123944000.0,,43116000.0,,51768000.0,,,,0.0,,,,18406000.0,-19922000.0,-2185000.0,,,,541899000.0,,,,,,,274877000.0,,,7272000.0,,,,,20299000.0,,,,-777000.0,,,,8979000.0,0.20875,196831000.0,,,,,,,169000.0,,,17751000.0,,,,,,,,,,,,,,,,,,,,,,,
1064880000,17550000.0,,,,,,,,128232000.0,,,,,,,,,,,,36467000.0,,,,,,267777000.0,,,,,,,,,343518000.0,,,,,,,,,,486113000.0,286681000.0,412152000.0,27363000.0,278751000.0,,,,0.0,,,0.14125,,17143000.0,,,,,,,,0.0,163117000.0,365269000.0,,35571000.0,,,46883000.0,,,56837000.0,,,,19520000.0,,,,,10023000.0,271148000.0,,,17550000.0,,17550000.0,,,,11104000.0,,,,260372000.0,,-225741000.0,39694000.0,90823000.0,,1571000.0,8493000.0,,,,,8493000.0,755000.0,,23571000.0,,,,,,124048000.0,,28654000.0,,75543000.0,,,,,,,,,,,,,,614666000.0,,,,,,,335915000.0,,,9228000.0,,,,,,,,,,,,,,0.13625,218311000.0,,,,,,,169000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1072828800,-1081000.0,0.37125,,-16129000.0,11690000.0,11690000.0,8571000.0,28199000.0,,7806000.0,124040000.0,1286903000.0,-13628000.0,,277897000.0,,61141000.0,,-1705000.0,,10112000.0,,25000.0,,-231671000.0,,264991000.0,-12254000.0,49387000.0,10009000.0,,130000.0,,68242000.0,7306000.0,425808000.0,56274000.0,-894000.0,,25715000.0,46053000.0,240000.0,11690000.0,,,535915000.0,364667000.0,352893000.0,-134000.0,336406000.0,425808000.0,,708892000.0,7806000.0,46053000.0,264991000.0,,128128000.0,8571000.0,8571000.0,-21524000.0,24266000.0,184333000.0,336406000.0,,-5114000.0,2239000.0,184333000.0,329303000.0,46053000.0,28199000.0,,369000.0,23590000.0,0.36,,61141000.0,,34782000.0,372486000.0,23724000.0,-22721000.0,,,,12447000.0,268609000.0,268609000.0,,-1081000.0,,-1081000.0,28306000.0,36275000.0,27303000.0,-1037000.0,112347000.0,,,304244000.0,,-231671000.0,50331000.0,112347000.0,,-2244000.0,11690000.0,-112000.0,,169000.0,70756000.0,11690000.0,844000.0,,8571000.0,364667000.0,,,,50331000.0,,,-2118000.0,,68242000.0,116341000.0,,,210000.0,96342000.0,304244000.0,,-5495000.0,31210000.0,24821000.0,,11690000.0,-17453000.0,708892000.0,,,,,-12576000.0,,372486000.0,,,50000000.0,,,2239000.0,535915000.0,3197000.0,,,2136000.0,0.0,74359000.0,20297000.0,,10246000.0,,277897000.0,,,,60067000.0,130000.0,,169000.0,30753000.0,1403244000.0,8493000.0,,,,-21369000.0,50000000.0,,-119146000.0,,35814000.0,,,,,,,,,,,,,,
1080691200,13962000.0,,,-10896000.0,22262000.0,,,,128720000.0,,,,2433000.0,,,,,,-1707000.0,,34990000.0,,,,,,276909000.0,8737000.0,,931000.0,,,,,,406561000.0,,,,23559000.0,,,,,,549830000.0,345116000.0,463057000.0,25066000.0,334364000.0,,,,916000.0,,,0.11125,,8571000.0,,26366000.0,,,,,,2649000.0,205703000.0,374895000.0,,27693000.0,,,88162000.0,,,61445000.0,,,,63096000.0,,,,,53172000.0,283256000.0,,,13962000.0,,13962000.0,,,2876000.0,8882000.0,,,,310929000.0,,-238901000.0,50225000.0,85981000.0,,-655000.0,22262000.0,1894000.0,,,,22262000.0,955000.0,,8571000.0,,,,,,124848000.0,,22844000.0,,58638000.0,,,,-1050000.0,,,,37331000.0,-13772000.0,-15863000.0,,,,703931000.0,,,,,,,369567000.0,,,35000000.0,,,,,10572000.0,,,,,,,,9924000.0,0.10875,273852000.0,,,,,-239000.0,,171000.0,,,11690000.0,,,,,,,,,,,,,,,,,,,,,,,
1088553600,51007000.0,,,-5347000.0,64398000.0,,,,130416000.0,,,,1194000.0,,,,,,-4310000.0,,91147000.0,,,,,,325856000.0,25643000.0,,444000.0,,,,,,469681000.0,,,,81111000.0,,,,,,553707000.0,406876000.0,568735000.0,81216000.0,475470000.0,,,,0.0,,,0.40375,,8571000.0,,-13915000.0,,,,,,2570000.0,257363000.0,425959000.0,,34729000.0,,,142776000.0,,,62805000.0,,,,61560000.0,,,,,51629000.0,334136000.0,,,51007000.0,,51007000.0,,,0.0,32065000.0,,,,308785000.0,,-244922000.0,51664000.0,99896000.0,,600000.0,64398000.0,740000.0,,,,64398000.0,751000.0,,8571000.0,,,,,,126424000.0,,83072000.0,,32782000.0,,,,-405000.0,,,,86458000.0,-5347000.0,-38975000.0,,,,817037000.0,,,,,,,341567000.0,,,24904000.0,,,,,42136000.0,,,,,,,,9931000.0,0.39125,338672000.0,,,,,-239000.0,,172000.0,,,22262000.0,,,,,,,,,,,,,,,,,,,,,,,
1096502400,11525000.0,,,46980000.0,157501000.0,,,,129680000.0,,,,794000.0,,,,,,-2611000.0,,30933000.0,,,,,,334908000.0,36571000.0,,-24303000.0,,,,,,517048000.0,,,,30920000.0,,,,,,562272000.0,452477000.0,597448000.0,20948000.0,604259000.0,,,,0.0,,,0.0925,,33571000.0,,4515000.0,,,,,,3307000.0,299855000.0,507752000.0,,39577000.0,,,89696000.0,,,64571000.0,,,,68748000.0,,,,,58763000.0,330727000.0,,,11525000.0,,11525000.0,,,140204000.0,7078000.0,,,,310008000.0,,-252264000.0,27693000.0,95381000.0,,348000.0,157501000.0,874000.0,,,,185281000.0,922000.0,,8571000.0,,,,,,126052000.0,,18603000.0,,90847000.0,,,,-1563000.0,,,,39716000.0,-8796000.0,6407000.0,,,,1005114000.0,,,,,,,400855000.0,,,23744000.0,,27780000.0,,,93103000.0,,,,,,,,9985000.0,0.09,380585000.0,,,,,-326000.0,,347000.0,,,64398000.0,,,,,,,,,,,,,,,,,,,,,,,
1104451200,7385000.0,0.6675,,-78356000.0,67460000.0,67460000.0,8572000.0,37975000.0,,6394000.0,125560000.0,1836686000.0,,,377717000.0,,60983000.0,,347000.0,-184232000.0,28925000.0,96215000.0,-9885000.0,,-259874000.0,,339798000.0,-15476000.0,127983000.0,-2456000.0,,-1719000.0,,97534000.0,55475000.0,485247000.0,264173000.0,-15293000.0,,-7607000.0,83879000.0,142847000.0,67460000.0,,,572147000.0,424264000.0,617133000.0,18284000.0,572906000.0,485247000.0,,982713000.0,6394000.0,83879000.0,339798000.0,,128680000.0,25000000.0,25000000.0,-9587000.0,11690000.0,281730000.0,572906000.0,,-8281000.0,15521000.0,281730000.0,527957000.0,83879000.0,37975000.0,119034000.0,4655000.0,89176000.0,0.6525,,60983000.0,,223692000.0,409807000.0,70892000.0,,,,,60251000.0,339916000.0,339916000.0,,7385000.0,,7385000.0,54590000.0,40481000.0,-233000.0,6565000.0,104968000.0,,,312273000.0,,-259874000.0,20462000.0,104968000.0,,-611000.0,67460000.0,1147000.0,,348000.0,165763000.0,163675000.0,896000.0,,8572000.0,424264000.0,,,,20462000.0,,,13950000.0,,97534000.0,409687000.0,,,-6867000.0,185995000.0,312273000.0,,2258000.0,-9865000.0,-13943000.0,,163675000.0,7379000.0,982713000.0,,,,,55770000.0,,409807000.0,,,0.0,,96215000.0,15521000.0,572147000.0,-90041000.0,,,3524000.0,0.0,138469000.0,-25384000.0,115974000.0,10641000.0,,377717000.0,,,,145514000.0,-1719000.0,,348000.0,-318000.0,2246373000.0,157501000.0,-271720000.0,,,-37780000.0,0.0,,-47619000.0,,-62374000.0,,,,,,,,,,,,,,
1112227200,13066000.0,,,-131753000.0,63439000.0,,,,129008000.0,,,,-1865000.0,,,,,,-2520000.0,-34625000.0,37728000.0,,,,,,350325000.0,-17781000.0,,455000.0,,,,,,727328000.0,,,,-2047000.0,,,,,,702513000.0,545342000.0,651725000.0,25909000.0,694800000.0,,,,3060000.0,,,0.1025,,147055000.0,,-31857000.0,,,,,,14133000.0,392783000.0,600899000.0,,29077000.0,,,50826000.0,,,181986000.0,,,,24917000.0,,,,,13098000.0,358390000.0,,,13066000.0,,13066000.0,,,-17674000.0,8180000.0,,,,424111000.0,,-278402000.0,20798000.0,145117000.0,,-685000.0,63439000.0,2324000.0,,,,138398000.0,1544000.0,,8572000.0,,,,,,126056000.0,,21246000.0,17727000.0,130362000.0,,,,-5040000.0,,,,11401000.0,-13448000.0,116331000.0,,,,1267000000.0,,,,,,,572200000.0,,,0.0,,74959000.0,,,-4021000.0,,,,-808000.0,,,55274000.0,11819000.0,0.1025,507693000.0,,,,,-1858000.0,,353000.0,,,67460000.0,,,,,,,,,,,,,,,,,,,,,,,
1120089600,52028000.0,,,-18670000.0,111601000.0,,,,129532000.0,,,,-1561000.0,,,,,,-12023000.0,-30453000.0,100297000.0,,,,,,399163000.0,-1640000.0,,-239000.0,,,,,,757693000.0,,,,50844000.0,,,,,,716119000.0,539922000.0,771296000.0,87170000.0,760768000.0,,,,17582000.0,,,0.41,,182957000.0,,17118000.0,,,,,,13368000.0,406005000.0,655321000.0,,34052000.0,,,115975000.0,,,217771000.0,,,,28805000.0,,,,,15678000.0,383500000.0,,,52028000.0,,52028000.0,,,18506000.0,31446000.0,,,,430655000.0,,-285464000.0,21446000.0,127999000.0,,-3119000.0,111601000.0,,,,,209182000.0,2661000.0,,8572000.0,,,,,,126548000.0,,83474000.0,10522000.0,118732000.0,,,,6661000.0,,,,66041000.0,-15197000.0,791000.0,,,,1320677000.0,,,,,,,559909000.0,,,19415000.0,,97581000.0,,,48162000.0,,,,-26103000.0,,,27553000.0,13127000.0,0.4025,477883000.0,,,,,-1734000.0,,354000.0,,,63439000.0,,,,,,,,,,,,,,,,,,,,,,,
