,annualChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyOtherCurrentAssets,trailingChangeInCashSupplementalAsReported,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyBasicEPS,quarterlyBasicAverageShares,annualInterestExpense,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualCapitalExpenditure,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyAccountsPayable,annualCapitalStock,quarterlyCapitalStock,annualOtherIncomeExpense,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualRepaymentOfDebt,quarterlyStockholdersEquity,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyRepaymentOfDebt,trailingNetIncomeCommonStockholders,trailingInterestExpense,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyNetPPE,trailingTaxProvision,quarterlyCommonStockIssuance,quarterlyTaxProvision,annualPurchaseOfBusiness,annualOtherNonCashItems,quarterlyOtherNonCashItems,annualCurrentDebt,annualInventory,quarterlyPretaxIncome,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyRetainedEarnings,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyCapitalExpenditure,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,quarterlyOperatingCashFlow,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,annualGoodwill,trailingNetIncome,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,annualNetIncome,quarterlyFreeCashFlow,trailingPurchaseOfInvestment,annualPretaxIncome,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualDilutedAverageShares,quarterlyDepreciationAndAmortization,quarterlyAccountsReceivable,annualInvestingCashFlow,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyNetIncome,trailingInvestingCashFlow,annualAccountsPayable,annualOperatingIncome,quarterlyInvestmentsAndAdvances,annualBasicAverageShares,annualOtherCurrentAssets,annualTotalRevenue,annualAccountsReceivable,quarterlyDilutedEPS,quarterlyLongTermDebt,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualDilutedEPS,annualPurchaseOfInvestment,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,annualTaxProvision,annualTotalAssets,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,trailingSaleOfInvestment,annualDepreciationAndAmortization,quarterlyEndCashPosition,quarterlyInventory,quarterlyPurchaseOfInvestment,quarterlyInvestingCashFlow,annualCurrentLiabilities,quarterlyDilutedAverageShares,quarterlyOtherIncomeExpense,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualSaleOfInvestment,quarterlyCashDividendsPaid,trailingEndCashPosition,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,annualNetPPE,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentAssets,quarterlyOtherNonCurrentAssets,annualBasicEPS,annualCashAndCashEquivalents,trailingPretaxIncome,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualCurrentDeferredRevenue,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingResearchAndDevelopment,quarterlyCurrentAccruedExpenses,trailingCommonStockIssuance,annualCostOfRevenue,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualGrossProfit,annualStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,annualDeferredIncomeTax,quarterlyChangeInInventory,trailingOtherNonCashItems,trailingPurchaseOfBusiness,trailingRepurchaseOfCapitalStock,annualIncomeTaxPayable,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingGrossProfit,trailingDilutedEPS,annualCashFlowFromContinuingFinancingActivities,annualGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,annualChangeInInventory,trailingBasicEPS,quarterlyEbitda,quarterlyIncomeTaxPayable,trailingOperatingExpense,annualChangesInAccountReceivables,trailingDilutedAverageShares,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingCostOfRevenue,quarterlyGrossProfit,trailingDeferredIncomeTax,quarterlyCostOfRevenue,annualCurrentAccruedExpenses,quarterlyChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyResearchAndDevelopment,trailingOperatingCashFlow,annualOperatingExpense,trailingBasicAverageShares,trailingOperatingIncome,quarterlyCurrentDeferredRevenue,quarterlyChangeInAccountPayable,quarterlyAccumulatedDepreciation,annualEbitda,annualAccumulatedDepreciation,quarterlyOperatingExpense
1348963200,,,0.0,,,,0.135,15748148148.0,,,340776000000.0,,,,,314343000000.0,52646000000.0,,7916000000.0,,,251092000000.0,,146198000000.0,5540000000.0,-1521000000.0,,,,,1190000000.0,,15390000000.0,,416000000.0,794000000.0,,,,,,4700000000.0,92513000000.0,,423966000000.0,,-858000000.0,56138000000.0,0.0,,,8005000000.0,,-1850000000.0,,,-43714000000.0,,,,15390000000.0,4684000000.0,58449000000.0,2206635000000.0,,,,2630601000000.0,,,-45564000000.0,,,,294597000000.0,,-88001000000.0,1664730000000.0,,,,217923000000.0,,,,2126000000.0,,,,856598000000.0,,,,,0.135,82032000000.0,,14276000000.0,,,,2343818000000.0,,,,,3906000000.0,11918000000.0,,,163091000000.0,,-356947000000.0,-18424000000.0,,15748148148.0,2502000000.0,10224000000.0,-21942000000.0,608940000000.0,3864000000.0,,2126000000.0,,,-3668000000.0,,,,,27778000000.0,,,2436331000000.0,,1098237000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,136405000000.0,15673000000.0,0.0,,110481000000.0,1830591000000.0,,,40351000000.0,20050000000.0,323862000000.0,-8362000000.0,2422277000000.0,57912000000.0,,448649000000.0,28025000000.0,7916000000.0,7916000000.0,9190000000.0,,163091000000.0,-4734000000.0,159617000000.0,5599000000.0,-1025000000.0,,,,0.0,1534000000.0,46106000000.0,15673000000.0,,90000000.0,1800000000.0,-5113000000.0,-7489000000.0,,3566000000.0,1119000000.0,7117000000.0,97711000000.0,,421989000000.0,272535000000.0,-2774000000.0,60103000000.0,0.0,,26750000000.0,15510000000.0,,-5226000000.0,,2634617000000.0,120048000000.0,,5599000000.0,,15673000000.0,7141000000.0,64607000000.0,2422277000000.0,60103000000.0,11769000000.0,,2844266000000.0,15510000000.0,20050000000.0,114822000000.0,,32338000000.0,202537000000.0,295976000000.0,,83795000000.0,1830591000000.0,-7388000000.0,15849802372.0,,179185000000.0,-193840000000.0,551000000.0,295976000000.0,3965000000.0,,28025000000.0,32375000000.0,906607000000.0,15849802372.0,0.0,266326000000.0,179185000000.0,,103963000000.0,,18296000000.0,1.265,-1213053000000.0,103963000000.0,2536906000000.0,246886000000.0,159617000000.0,5588000000.0,2844266000000.0,5317000000.0,11769000000.0,,3225000000.0,246886000000.0,1119000000.0,-398146000000.0,-81209000000.0,97711000000.0,,2419000000.0,9622000000.0,43087000000.0,744625000000.0,3566000000.0,906607000000.0,3965000000.0,2536906000000.0,1031493000000.0,-1744000000.0,,1211937000000.0,25568000000.0,15673000000.0,25568000000.0,,280897000000.0,2634617000000.0,421989000000.0,1211937000000.0,1.265,448649000000.0,,4275000000.0,744625000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,,0.0,,,,0.465,15898924731.0,,,557427000000.0,,,,,392782000000.0,29494000000.0,,7916000000.0,,,246886000000.0,,168432000000.0,5458000000.0,-7694000000.0,,,,,258000000.0,,15253000000.0,,1100000000.0,2825000000.0,,,,,,11993000000.0,86561000000.0,,383485000000.0,,,67496000000.0,0.0,,,8873000000.0,,-828000000.0,,,60682000000.0,,,,15253000000.0,11976000000.0,93946000000.0,2727292000000.0,,,,3110777000000.0,,,59854000000.0,,,,304563000000.0,,-44951000000.0,2061397000000.0,,,,237574000000.0,,,,7393000000.0,,,,944741000000.0,,,,,0.465,67757000000.0,,13895000000.0,,,,2802669000000.0,,,,,9168000000.0,11769000000.0,,,201935000000.0,1775000000.0,-645051000000.0,-90046000000.0,,15898924731.0,2070000000.0,10779000000.0,-10988000000.0,697345000000.0,6145000000.0,,7393000000.0,,,-936000000.0,,,,,25228000000.0,,,2889230000000.0,,1315497000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,,0.0,,,,,,,,258690000000.0,,,,,374202000000.0,29998000000.0,,7916000000.0,,,201935000000.0,,172756000000.0,4146000000.0,-3220000000.0,,,,,25000000.0,,15216000000.0,,51000000.0,2755000000.0,,,,,,15358000000.0,91354000000.0,,378467000000.0,,,75638000000.0,0.0,,,9433000000.0,,-1551000000.0,,,45174000000.0,,,,15216000000.0,15600000000.0,76833000000.0,2794105000000.0,,,,3172572000000.0,,,43623000000.0,,,,309399000000.0,,-17703000000.0,2091746000000.0,,,,272109000000.0,,,,10517000000.0,,,,981276000000.0,,,,,,71413000000.0,,16080000000.0,,,,2854115000000.0,,,,,12603000000.0,11769000000.0,,,184232000000.0,1824000000.0,-314857000000.0,-59611000000.0,,,3072000000.0,13135000000.0,275000000.0,683601000000.0,7277000000.0,,10517000000.0,,,-4954000000.0,,,,,24991000000.0,,,2945469000000.0,,1378061000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,,0.0,,,,0.345,15736231884.0,,,144809000000.0,,,,,378664000000.0,31609000000.0,,7916000000.0,,,184232000000.0,,179973000000.0,4064000000.0,-8909000000.0,,,,,524000000.0,,15575000000.0,,82000000.0,2510000000.0,,,,,,10191000000.0,97282000000.0,,398663000000.0,,,79484000000.0,0.0,,,9065000000.0,,-2793000000.0,,,103005000000.0,,,,15575000000.0,10129000000.0,74601000000.0,2850106000000.0,,,,3248769000000.0,,,100212000000.0,,,,285173000000.0,,43665000000.0,2124599000000.0,,,,313990000000.0,,,,5429000000.0,,,,1006305000000.0,,,,,0.345,73938000000.0,,17812000000.0,,,,2914994000000.0,,,,,7681000000.0,11769000000.0,,,227897000000.0,2233000000.0,-195243000000.0,-54292000000.0,,15736231884.0,2842000000.0,13344000000.0,-12029000000.0,663837000000.0,10276000000.0,,5429000000.0,,,-4502000000.0,,,,,25855000000.0,,,3012276000000.0,,1458932000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,-2009000000.0,16841000000.0,0.0,,246886000000.0,2153189000000.0,,,50861000000.0,28154000000.0,331615000000.0,-10083000000.0,2972124000000.0,69168000000.0,,376683000000.0,37424000000.0,7916000000.0,7916000000.0,10653000000.0,,227897000000.0,-16354000000.0,182709000000.0,6238000000.0,3469000000.0,,,,0.0,416000000.0,-9848000000.0,16841000000.0,,12258000000.0,2120000000.0,-658000000.0,-4933000000.0,,10391000000.0,1764000000.0,8682000000.0,104628000000.0,,388188000000.0,207055000000.0,-482000000.0,84299000000.0,0.0,,36014000000.0,21072000000.0,,-4911000000.0,,3120607000000.0,8277000000.0,,6238000000.0,,16841000000.0,8634000000.0,76800000000.0,2972124000000.0,84299000000.0,11791000000.0,,3360312000000.0,21072000000.0,28154000000.0,3366000000.0,,46224000000.0,137581000000.0,230806000000.0,,16980000000.0,2153189000000.0,-14562000000.0,15861408451.0,,331333000000.0,-236063000000.0,13491000000.0,230806000000.0,4815000000.0,,37424000000.0,46339000000.0,1026669000000.0,15816853933.0,0.0,322180000000.0,331333000000.0,,108158000000.0,,21381000000.0,1.775,-1511628000000.0,108158000000.0,3015979000000.0,244877000000.0,182709000000.0,10210000000.0,3360312000000.0,6562000000.0,11791000000.0,,3357000000.0,244877000000.0,1764000000.0,-356477000000.0,-32114000000.0,104628000000.0,,2669000000.0,13603000000.0,12894000000.0,607489000000.0,10391000000.0,1026669000000.0,4815000000.0,3015979000000.0,1292541000000.0,-4170000000.0,,1506155000000.0,32103000000.0,16841000000.0,32103000000.0,,217138000000.0,3120607000000.0,388188000000.0,1506155000000.0,1.78,376683000000.0,,1223000000.0,607489000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,,0.0,,,,0.685,15779562044.0,,,250608000000.0,,,,,439005000000.0,38908000000.0,,7916000000.0,,,244877000000.0,,193586000000.0,6210000000.0,-4397000000.0,,,,,127000000.0,,16596000000.0,,5145000000.0,3676000000.0,,,,,,16669000000.0,107379000000.0,,433664000000.0,,,95108000000.0,0.0,,,11135000000.0,,-1877000000.0,,,106400000000.0,,,,16596000000.0,16662000000.0,119985000000.0,3227570000000.0,,,,3661234000000.0,,,104523000000.0,,,,251747000000.0,,79874000000.0,2368024000000.0,,,,355773000000.0,,,,10809000000.0,,,,1083782000000.0,,,,,0.645,130409000000.0,,18054000000.0,,,,3301340000000.0,,,,,12993000000.0,11791000000.0,,,324751000000.0,2001000000.0,-309710000000.0,-65313000000.0,,16758139535.0,3458000000.0,15970000000.0,15090000000.0,690752000000.0,10331000000.0,,10809000000.0,,,-3988000000.0,,,,,31708000000.0,,,3408719000000.0,,1630824000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,,0.0,,,,,,,,298232000000.0,,,,,443978000000.0,39181000000.0,,7916000000.0,,,324751000000.0,,206488000000.0,4743000000.0,-10792000000.0,,,,,754000000.0,,16832000000.0,,-628000000.0,3081000000.0,,,,,,15952000000.0,112279000000.0,,447826000000.0,,,102099000000.0,0.0,,,11092000000.0,,-4736000000.0,,,18662000000.0,,,,16832000000.0,15854000000.0,92356000000.0,3353399000000.0,,,,3801225000000.0,,,13926000000.0,,,,275667000000.0,,-42441000000.0,2461932000000.0,,,,404530000000.0,,,,10553000000.0,,,,1121163000000.0,,,,,,136918000000.0,,20467000000.0,,,,3421808000000.0,,,,,12871000000.0,11791000000.0,,,282310000000.0,2049000000.0,-374453000000.0,-83574000000.0,,,4323000000.0,15788000000.0,21151000000.0,719645000000.0,14217000000.0,,10553000000.0,,,-7802000000.0,,,,,31350000000.0,,,3534087000000.0,,1783808000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,0.0,,,,0.65,15884615385.0,,,257359000000.0,,,,,460872000000.0,38858000000.0,,7916000000.0,,,282310000000.0,,218678000000.0,4666000000.0,-14695000000.0,,,,,1177000000.0,,17162000000.0,,-4211000000.0,4132000000.0,,,,,,16942000000.0,126101000000.0,,466340000000.0,,-377000000.0,110445000000.0,0.0,,,12850000000.0,,-3616000000.0,,,-31006000000.0,,,,17162000000.0,17094000000.0,94440000000.0,3393156000000.0,,,,3859496000000.0,,,-34622000000.0,,,,295216000000.0,,-57784000000.0,2442248000000.0,,,,445785000000.0,,,,10325000000.0,,,,1139597000000.0,,,,,0.615,158726000000.0,,21754000000.0,,,,3451562000000.0,,,,,12810000000.0,12005000000.0,,,224526000000.0,2464000000.0,-297299000000.0,-44600000000.0,,16788617886.0,4595000000.0,16548000000.0,-38751000000.0,756088000000.0,20450000000.0,,10325000000.0,,,1118000000.0,,,,,31108000000.0,,,3577663000000.0,,1890327000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,19083000000.0,26408000000.0,0.0,,244877000000.0,2477138000000.0,,,64527000000.0,39279000000.0,51681000000.0,-13530000000.0,3512834000000.0,85665000000.0,,488548000000.0,39204000000.0,8892000000.0,8892000000.0,17445000000.0,,224526000000.0,-45764000000.0,289564000000.0,6160000000.0,-15880000000.0,,,,0.0,1220000000.0,40768000000.0,26408000000.0,,28875000000.0,3534000000.0,-2438000000.0,-16969000000.0,,20901000000.0,,12790000000.0,130843000000.0,,493077000000.0,156730000000.0,-1053000000.0,98748000000.0,0.0,,47930000000.0,29481000000.0,,-3301000000.0,,3652095000000.0,76204000000.0,,6160000000.0,,26408000000.0,12731000000.0,104436000000.0,3512834000000.0,98748000000.0,12037000000.0,,4005911000000.0,29481000000.0,39279000000.0,72903000000.0,,62353000000.0,76051000000.0,351435000000.0,,39434000000.0,2477138000000.0,-13083000000.0,16785897436.0,,535954000000.0,-236889000000.0,29181000000.0,351435000000.0,7592000000.0,,39204000000.0,62341000000.0,1203356000000.0,15934685598.0,0.0,411217000000.0,535954000000.0,,142627000000.0,,25390000000.0,2.34,-1071077000000.0,142627000000.0,3521252000000.0,263960000000.0,289564000000.0,14423000000.0,4005911000000.0,9256000000.0,12037000000.0,,3686000000.0,263960000000.0,,-89615000000.0,-43402000000.0,130843000000.0,,5069000000.0,16221000000.0,43278000000.0,839983000000.0,20901000000.0,1203356000000.0,7592000000.0,3521252000000.0,857880000000.0,-2411000000.0,,1959490000000.0,30794000000.0,26408000000.0,30794000000.0,,170260000000.0,3652095000000.0,493077000000.0,1959490000000.0,2.465,488548000000.0,,3278000000.0,839983000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,0.0,,,,1.095,18231963470.0,,,317369000000.0,,,,,459548000000.0,43074000000.0,,9140000000.0,,,263960000000.0,,314727000000.0,8762000000.0,-23874000000.0,,,,,865000000.0,,24147000000.0,,43000000.0,11059000000.0,,,,,,33495000000.0,140239000000.0,,463321000000.0,,-198000000.0,118613000000.0,0.0,,,12249000000.0,,-2747000000.0,,,61149000000.0,,,,24147000000.0,33460000000.0,161084000000.0,3751919000000.0,,,,4215240000000.0,,,58402000000.0,,,,380058000000.0,,36145000000.0,2566120000000.0,,,,558402000000.0,,,,19964000000.0,,,,1264940000000.0,,,,,1.095,174240000000.0,,21475000000.0,,,,3693603000000.0,,,,,22436000000.0,12037000000.0,,,300105000000.0,,-354666000000.0,-44787000000.0,,18231963470.0,4636000000.0,17300000000.0,-16047000000.0,839606000000.0,24566000000.0,,19964000000.0,,,-2323000000.0,,,,,30446000000.0,,,3833842000000.0,,2119936000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,0.0,,,,,,,,372976000000.0,,,,,520347000000.0,43439000000.0,,9140000000.0,,,300105000000.0,,331190000000.0,11338000000.0,-48605000000.0,,,,,258000000.0,,28819000000.0,,6844000000.0,8573000000.0,,,,,,26048000000.0,151786000000.0,,500221000000.0,,-1755000000.0,128602000000.0,0.0,,,12541000000.0,,-2420000000.0,,,186747000000.0,,,,28819000000.0,25968000000.0,146874000000.0,4132066000000.0,,,,4632287000000.0,,,184327000000.0,,,,449777000000.0,,181972000000.0,2865761000000.0,,,,601959000000.0,,,,14685000000.0,,,,1367820000000.0,,,,,,217131000000.0,,27498000000.0,,,,4076003000000.0,,,,,17475000000.0,12017000000.0,,,482077000000.0,,-455661000000.0,-90728000000.0,,,6534000000.0,17017000000.0,54368000000.0,970124000000.0,27542000000.0,,14685000000.0,,,-2584000000.0,,,,,29920000000.0,,,4227789000000.0,,2260073000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,0.0,,,,0.75,18169333333.0,,,569929000000.0,,,,,569613000000.0,46979000000.0,,18280000000.0,,,482077000000.0,,328337000000.0,7703000000.0,-61316000000.0,,,,,527000000.0,,29101000000.0,,136000000.0,4931000000.0,,,,,,21425000000.0,209595000000.0,,521476000000.0,,-1098000000.0,138071000000.0,0.0,,,11101000000.0,,-6446000000.0,,,-76829000000.0,,,,29101000000.0,21314000000.0,117600000000.0,4145637000000.0,,,,4667113000000.0,,,-83275000000.0,,,,423371000000.0,,-22574000000.0,2730931000000.0,,,,643120000000.0,,,,13627000000.0,,,,1373982000000.0,,,,,0.75,310568000000.0,,28686000000.0,,,,4052698000000.0,,,,,16494000000.0,12471000000.0,,,459503000000.0,,-569173000000.0,-8723000000.0,,18169333333.0,6957000000.0,15101000000.0,-24801000000.0,992984000000.0,75202000000.0,,13627000000.0,,,-9917000000.0,,,,,29599000000.0,,,4262293000000.0,,2319276000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,69365000000.0,32291000000.0,0.0,,263960000000.0,2764716000000.0,,,64727000000.0,54203000000.0,534651000000.0,-16529000000.0,4232636000000.0,112737000000.0,,551693000000.0,46223000000.0,18280000000.0,18280000000.0,27839000000.0,,459503000000.0,-270937000000.0,334248000000.0,9911000000.0,-137142000000.0,,,,0.0,7419000000.0,36438000000.0,32291000000.0,,101000000.0,3672000000.0,-4922000000.0,-27927000000.0,,42610000000.0,,12445000000.0,173017000000.0,,532523000000.0,119089000000.0,-1871000000.0,135011000000.0,0.0,,65178000000.0,37028000000.0,,-4916000000.0,,4351588000000.0,-35449000000.0,,9911000000.0,,32291000000.0,12205000000.0,130595000000.0,4232636000000.0,135011000000.0,12460000000.0,,4765159000000.0,37028000000.0,54203000000.0,-40365000000.0,,93413000000.0,39209000000.0,516364000000.0,,-126178000000.0,2764716000000.0,-16899000000.0,18188926174.0,,716490000000.0,-273732000000.0,7124000000.0,516364000000.0,5927000000.0,,46223000000.0,92947000000.0,1541565000000.0,18188926174.0,0.0,556153000000.0,716490000000.0,,332915000000.0,,35078000000.0,2.98,-2042361000000.0,332915000000.0,4178571000000.0,333325000000.0,334248000000.0,28235000000.0,4765159000000.0,8773000000.0,12460000000.0,,3987000000.0,333325000000.0,,-662861000000.0,-129494000000.0,173017000000.0,,9712000000.0,15309000000.0,22918000000.0,1068057000000.0,42610000000.0,1541565000000.0,5927000000.0,4178571000000.0,1794925000000.0,-2075000000.0,,2371403000000.0,29774000000.0,32291000000.0,29774000000.0,,135618000000.0,4351588000000.0,532523000000.0,2371403000000.0,2.98,551693000000.0,,9069000000.0,1068057000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,,0.0,,,,1.16,17844827586.0,,,788723000000.0,,,,,654025000000.0,50714000000.0,,18280000000.0,,,333325000000.0,,347693000000.0,6905000000.0,-182656000000.0,,,,,584000000.0,,32929000000.0,,11074000000.0,3959000000.0,,,,,,27348000000.0,175393000000.0,,627525000000.0,,-383000000.0,155707000000.0,0.0,,,13790000000.0,,-2720000000.0,,,119272000000.0,,,,32929000000.0,27128000000.0,191005000000.0,4379468000000.0,,,,5006993000000.0,,,116552000000.0,,,,504554000000.0,,48653000000.0,2873745000000.0,,,,796607000000.0,,,,20700000000.0,,,,1596574000000.0,,,,,1.16,381159000000.0,,28494000000.0,,,,4391260000000.0,,,,,23389000000.0,13912000000.0,,,381978000000.0,,-908416000000.0,-124158000000.0,,17844827586.0,9433000000.0,13543000000.0,-14472000000.0,1158579000000.0,45312000000.0,,20700000000.0,,,-4731000000.0,,,,,29988000000.0,,,4566653000000.0,,2528743000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,0.0,,,,,,,,827438000000.0,,,,,588149000000.0,53805000000.0,,18280000000.0,,,381978000000.0,,363948000000.0,9371000000.0,-199315000000.0,,,,,-4632000000.0,,34400000000.0,,3377000000.0,5795000000.0,,,,,,28714000000.0,187105000000.0,,581698000000.0,,-11350000000.0,167998000000.0,0.0,,,14192000000.0,,-7170000000.0,,,-53274000000.0,,,,34400000000.0,28658000000.0,150801000000.0,4638084000000.0,,,,5219782000000.0,,,-60444000000.0,,,,526380000000.0,,-75859000000.0,2924073000000.0,,,,878317000000.0,,,,20076000000.0,,,,1672711000000.0,,,,,,499919000000.0,,33250000000.0,,,,4570085000000.0,,,,,22919000000.0,21337000000.0,,,306119000000.0,,-941506000000.0,-142238000000.0,,,11065000000.0,13064000000.0,21046000000.0,1114529000000.0,56654000000.0,,20076000000.0,,,-2762000000.0,,,,,34196000000.0,,,4757190000000.0,,2675387000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,0.0,,,,0.88,17877272727.0,,,883403000000.0,,,,,573183000000.0,53656000000.0,,18280000000.0,,,306119000000.0,,379378000000.0,12044000000.0,-231029000000.0,,,,,4998000000.0,,36288000000.0,,269000000.0,8011000000.0,,,,,,26516000000.0,213150000000.0,,586931000000.0,,-7873000000.0,180070000000.0,0.0,,,16992000000.0,,-2722000000.0,,,-83023000000.0,,,,36288000000.0,26244000000.0,152001000000.0,4709633000000.0,,,,5296564000000.0,,,-85745000000.0,,,,533658000000.0,,-53094000000.0,2908630000000.0,,,,892348000000.0,,,,15732000000.0,,,,1670150000000.0,,,,,0.88,494066000000.0,,31118000000.0,,,,4602800000000.0,,,,,18505000000.0,22345000000.0,,,253025000000.0,,-803384000000.0,72135000000.0,,17877272727.0,12054000000.0,13196000000.0,-24605000000.0,1106841000000.0,68410000000.0,,15732000000.0,,,-15206000000.0,,,,,35050000000.0,,,4815950000000.0,,2751304000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
