,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingCapitalExpenditure,quarterlyGrossPPE,annualOtherNonCurrentAssets,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualNetOtherFinancingCharges,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyChangeInAccountPayable,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTotalRevenue,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyChangeInInventory,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingChangeInAccountPayable,annualGrossProfit,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyDilutedEPS,annualChangeInWorkingCapital,quarterlyPurchaseOfBusiness,annualOtherCurrentAssets,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,annualChangeInInventory,quarterlyCapitalExpenditure,trailingTaxProvision,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualPurchaseOfBusiness,annualFreeCashFlow,annualCostOfRevenue,trailingOtherNonCashItems,annualBeginningCashPosition,annualNetIncome,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,annualOtherNonCashItems,annualBasicAverageShares,trailingNetIncome,quarterlyOtherCurrentLiabilities,annualStockholdersEquity,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyCurrentAccruedExpenses,trailingChangeInInventory,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyDilutedAverageShares,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,quarterlyCostOfRevenue,annualRetainedEarnings,quarterlyGoodwill,annualInventory,annualBasicEPS,trailingChangeInWorkingCapital,quarterlyLongTermDebt,annualGoodwill,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualPurchaseOfInvestment,annualCommonStockIssuance,quarterlyOtherIncomeExpense,annualCapitalStock,annualStockBasedCompensation,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInventory,annualOperatingIncome,annualOtherIncomeExpense,annualAccountsPayable,annualOperatingCashFlow,trailingOperatingIncome,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashAndCashEquivalents,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,trailingRepaymentOfDebt,quarterlyCapitalStock,annualEndCashPosition,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,annualEbitda,trailingTotalRevenue,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,annualGrossPPE,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,quarterlyCurrentDebt,trailingEndCashPosition,quarterlyBasicEPS,annualCashAndCashEquivalents,trailingPretaxIncome,annualNetOtherInvestingChanges,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualPretaxIncome,annualDilutedEPS,quarterlyOtherIntangibleAssets,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingOtherIncomeExpense,quarterlyInvestmentsAndAdvances,trailingBasicEPS,annualOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetOtherFinancingCharges,trailingDilutedEPS,annualCashDividendsPaid,quarterlyCashDividendsPaid,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,annualInvestmentsAndAdvances
1172620800,34408000.0,,,,,,3307703000.0,,,,,,,-128891000.0,70476000.0,,30304000.0,587000.0,,,,,543590000.0,123522000.0,1662989000.0,,,,,,543590000.0,0.0,,,225429000.0,,,,,86062000.0,-47510000.0,,,450289000.0,639212000.0,-27501000.0,,,-1915000.0,,2180348000.0,2080379000.0,,,450289000.0,,2022537000.0,,,1.45,,,,,162105000.0,59089000.0,,2110937000.0,1300357000.0,,,-108285000.0,188923000.0,,-50064000.0,,-1196766000.0,,,,,,,,,12703000.0,,168233000.0,168498000.0,,103016000.0,103016000.0,,,,,,366749000.0,,,,,,,59915000.0,,71227000.0,,21302000.0,661145000.0,,302645000.0,,,,1854304000.0,,,,,,0.0,,,,,1910849000.0,,,,,,,,86062000.0,,,86062000.0,36506000.0,,,,,,,73359000.0,,,,,-31710000.0,,,26818000.0,,,1.46,,,,,30619000.0,4102916000.0,,,103016000.0,,,,118434000.0,2466158000.0,4646506000.0,2804000.0,,,,,,,,,,,,,,,,,,,,,,,,
1180569600,33711000.0,,,,,,3311123000.0,,,,,,,-244806000.0,69142000.0,,15191000.0,-2347000.0,,,,,459356000.0,116228000.0,1686814000.0,,,,,,459355000.0,0.0,,,302318000.0,,,,,82573000.0,-49183000.0,,,470422000.0,735399000.0,-68389000.0,,,1914000.0,,2230781000.0,2160150000.0,,,470422000.0,,2102993000.0,,,2.17,,,,,237862000.0,86271000.0,,2134272000.0,1473671000.0,,,-157997000.0,264977000.0,,-55498000.0,,-1176851000.0,,,,,,,,,-3489000.0,,164051000.0,203691000.0,,151591000.0,151591000.0,,,,,,420372000.0,,,,,,,52742000.0,,69901000.0,,4158000.0,738272000.0,,302645000.0,,,,1938942000.0,,,,,,0.0,,,,,1979238000.0,,,,,,,,82573000.0,,,82573000.0,37341000.0,,,,,,,86062000.0,,,,,-29358000.0,,,27115000.0,,,2.19,,,,,27455000.0,4263143000.0,,,151591000.0,,,,148193000.0,2491717000.0,4722498000.0,-1749000.0,,,,,,,,,,,,,,,,,,,,,,,,
1188518400,10012000.0,,,,-224474000.0,,3395545000.0,32436000.0,,2008984000.0,2008984000.0,-1217703000.0,24844000.0,-297423000.0,,-761887000.0,63618000.0,27406000.0,,2270455000.0,,,-9550000.0,116495000.0,1870668000.0,595672000.0,184717000.0,,,8612000.0,403200000.0,0.0,132342000.0,-4904000.0,429690000.0,,121935000.0,,,86654000.0,-61126000.0,6169804000.0,,625974000.0,1004344000.0,-28192000.0,,,3436000.0,2534254000.0,2270455000.0,2285894000.0,,3064250000.0,625974000.0,,2115615000.0,4401509000.0,340478000.0,,63522000.0,,116495000.0,,340279000.0,123104000.0,546049000.0,2177842000.0,2002707000.0,595672000.0,,-295835000.0,378370000.0,-160780000.0,-66714000.0,,-1217703000.0,16015000.0,,620720000.0,3105554000.0,,91558000.0,595672000.0,,4081000.0,,179997000.0,361042000.0,-228715000.0,217175000.0,217175000.0,,4804709000.0,1939000.0,69101000.0,,184717000.0,403200000.0,,1935618000.0,132342000.0,,,59876000.0,2285894000.0,,161130000.0,7383000.0,998363000.0,546049000.0,302645000.0,2007430000.0,8.62,,1935618000.0,302645000.0,,86921000.0,-94615000.0,58952000.0,0.0,713000.0,,59876000.0,,2007430000.0,1055266000.0,0.0,1870668000.0,845194000.0,,2177842000.0,-9550000.0,86654000.0,,86654000.0,86654000.0,51320000.0,2115615000.0,,,,713000.0,86654000.0,82573000.0,-621383000.0,1216396000.0,,,-5777000.0,3395545000.0,,40910000.0,16015000.0,,,86654000.0,,0.0,,32436000.0,4401509000.0,69844000.0,,217175000.0,936150000.0,8.53,,294328000.0,2534254000.0,4804709000.0,8365000.0,179997000.0,,,,,,,,,,,,,,,,,,,,,,,
1196380800,5282000.0,,,,,,3440810000.0,,,,,,,-349990000.0,64855000.0,,-3586000.0,-379000.0,,,,,171053000.0,134500000.0,1844940000.0,,,,,,171053000.0,0.0,,,277482000.0,,,,,79813000.0,-59661000.0,,,489073000.0,726448000.0,-44094000.0,,,2387000.0,,2319737000.0,2319270000.0,,,489073000.0,,2383894000.0,,,2.02,,,,,209313000.0,76797000.0,,2188535000.0,1455655000.0,,,-118225000.0,237375000.0,,-44887000.0,,-1252275000.0,,,,,,,,,-6841000.0,,222824000.0,171045000.0,,132516000.0,132516000.0,,,,,,78368000.0,,,,326129000.0,,,53900000.0,,65444000.0,,8766000.0,729207000.0,,302645000.0,,,,2161070000.0,,,,,,0.0,,,,,2051524000.0,,,,,,,,79813000.0,,,79813000.0,40107000.0,,,,,,,86654000.0,,,,,-20448000.0,,,28062000.0,,,2.04,,,,,27020000.0,4703164000.0,,,132516000.0,,,,126158000.0,2554480000.0,4874217000.0,1421000.0,,,,,,,,,,,,,,,,,,,,,,,,
1204243200,8822000.0,,,,,,3492926000.0,,,,,,,0.0,63201000.0,,-29881000.0,6216000.0,,,,,282233000.0,129426000.0,1842951000.0,,,,,,282233000.0,0.0,,,236155000.0,,,,,93465000.0,-46364000.0,,,470910000.0,667795000.0,-16959000.0,,,3624000.0,,2356644000.0,2325222000.0,,,470910000.0,,2330942000.0,,,1.67,,,,,168297000.0,61593000.0,,2204102000.0,1339244000.0,,,-65918000.0,196885000.0,,-50258000.0,,-1288824000.0,,,,,,,,,13652000.0,,235942000.0,125934000.0,,106704000.0,106704000.0,,,,,,72787000.0,,,,326227000.0,,,65270000.0,,63740000.0,,2901000.0,671449000.0,,302645000.0,,,,2095000000.0,,,,,,0.0,,,,,2068483000.0,,,,,,,,93465000.0,,,93465000.0,39270000.0,,,,,,,79813000.0,,,,,-5063000.0,,,28588000.0,,,1.69,,,,,28699000.0,4656164000.0,,,106704000.0,,,,75676000.0,2581753000.0,4938397000.0,1246000.0,,,,,,,,,,,,,,,,,,,,,,,,
1212192000,5301000.0,,,,,,3571288000.0,,,,,,,0.0,63237000.0,,-9418000.0,13669000.0,,,,,455829000.0,123846000.0,1873706000.0,,,,,,455829000.0,0.0,,,311589000.0,,,,,81654000.0,-55584000.0,,,488972000.0,762006000.0,-37990000.0,,,3043000.0,,2386938000.0,2383967000.0,,,488972000.0,,2187108000.0,,,2.49,,,,,247703000.0,89065000.0,,2255741000.0,1517293000.0,,,-160715000.0,273034000.0,,-58371000.0,,-1315547000.0,,,,,,,,,-11811000.0,,255108000.0,204488000.0,,158638000.0,158638000.0,,,,,,92155000.0,,,,319928000.0,,,74965000.0,,63792000.0,,3155000.0,755287000.0,,302645000.0,,,,1932000000.0,,,,,,0.0,,,,,2106473000.0,,,,,,,,81654000.0,,,81654000.0,38555000.0,,,,,,,93465000.0,,,,,-2670000.0,,,25331000.0,,,2.51,,,,,34980000.0,4571075000.0,,,158638000.0,,,,146117000.0,2639966000.0,5026904000.0,3149000.0,,,,,,,,,,,,,,,,,,,,,,,,
1220140800,31307000.0,,,,-243594000.0,,3639277000.0,40227000.0,,2143927000.0,2143927000.0,-1349621000.0,67474000.0,-499206000.0,,-849196000.0,75313000.0,47968000.0,,2586301000.0,,,-4135000.0,122490000.0,2043271000.0,641606000.0,64204000.0,,,1856000.0,229687000.0,0.0,259125000.0,155807000.0,468416000.0,,120530000.0,,,242461000.0,-81541000.0,6522706000.0,,694973000.0,1111812000.0,-38798000.0,,,1029000.0,2670811000.0,2586301000.0,2519320000.0,,3268061000.0,694973000.0,,2508105000.0,5027425000.0,365783000.0,,32428000.0,,122490000.0,,382074000.0,138328000.0,206099000.0,2289656000.0,2210514000.0,641606000.0,,-177824000.0,416839000.0,-137841000.0,-90078000.0,,-1349621000.0,15917000.0,,677506000.0,3254645000.0,,86654000.0,641606000.0,,160807000.0,,258105000.0,419633000.0,-243150000.0,243746000.0,243746000.0,,5257112000.0,10083000.0,63295000.0,,64204000.0,229687000.0,,2250000000.0,259125000.0,,,71241000.0,2519320000.0,,169509000.0,12243000.0,1098702000.0,206099000.0,302645000.0,2150109000.0,10.14,,2250000000.0,302645000.0,,50712000.0,-54282000.0,27065000.0,0.0,636000.0,,71241000.0,,2150109000.0,1124134000.0,0.0,2043271000.0,921100000.0,,2289656000.0,-4135000.0,242461000.0,,242461000.0,242461000.0,51577000.0,2508105000.0,,,,636000.0,242461000.0,81654000.0,-522682000.0,1293643000.0,,,-26101000.0,3639277000.0,,38550000.0,15917000.0,,,242461000.0,,0.0,,40227000.0,5027425000.0,63875000.0,,243746000.0,1007389000.0,10.04,,329555000.0,2670811000.0,5257112000.0,-3960000.0,258105000.0,,,,,,,,,,,,,,,,,,,,,,,
1228003200,5270000.0,,,,,,3643834000.0,,,,,,,-272123000.0,58325000.0,,-35798000.0,1502000.0,,,,,59997000.0,122322000.0,2002128000.0,,,,,,59997000.0,0.0,,,278692000.0,,,,,85756000.0,-46612000.0,,,502652000.0,741191000.0,-53828000.0,,,3556000.0,,2462145000.0,2527977000.0,,,502652000.0,,2525240000.0,,,2.23,,,,,207373000.0,76002000.0,,2267198000.0,1478292000.0,,,-248320000.0,238539000.0,,-51099000.0,,-1376636000.0,,,,,,,,,-156705000.0,,257040000.0,140784000.0,,131371000.0,131371000.0,,,,,,68142000.0,,,,317034000.0,,,67440000.0,,58915000.0,,8062000.0,737101000.0,,302645000.0,,,,2268200000.0,,,,,,0.0,,,,,2186627000.0,,,,,,,,85756000.0,,,85756000.0,40153000.0,,,,,,,242461000.0,,,,,-5281000.0,,,31166000.0,,,2.25,,,,,39889000.0,5053217000.0,,,131371000.0,,,,89685000.0,2651069000.0,5113214000.0,1520000.0,,,,,,,,,,,,,,,,,,,,,,,,
1235779200,6894000.0,,,,,,3676662000.0,,,,,,,-375043000.0,56517000.0,,-163325000.0,10222000.0,,,,,,157384000.0,1974747000.0,,,,,,-187302000.0,0.0,,,257747000.0,,,,,107973000.0,-46965000.0,,,504602000.0,719298000.0,-4193000.0,,,1698000.0,,2580867000.0,2468682000.0,,,504602000.0,,2953705000.0,,,2.03,,,,,182789000.0,66925000.0,-187302000.0,2267404000.0,1447877000.0,,,62036000.0,214696000.0,,-47047000.0,,-1409258000.0,,,,,,,,,22217000.0,,262950000.0,7510000.0,,115864000.0,115864000.0,,,,,,0.0,,,,339167000.0,,,125312000.0,,57165000.0,,15604000.0,728579000.0,,302645000.0,,,,2690755000.0,,,,,,0.0,,,,,2190198000.0,,,,,,,,107973000.0,,,107973000.0,43051000.0,,,,,,,85756000.0,,,,,-9239000.0,,,31907000.0,,,2.05,,,,,38752000.0,5422387000.0,,,115864000.0,,,,-39537000.0,2654218000.0,5235085000.0,3067000.0,,,,,,,,,,,,,,,,,,,,,,,,
1243728000,11135000.0,58550000.0,,,,,3750240000.0,,,,,,,-65440000.0,54652000.0,,162004000.0,8380000.0,,,,,,132432000.0,2098308000.0,,,,,,-45119000.0,-160087000.0,,,345301000.0,,,,,94287000.0,-62385000.0,,,527675000.0,832907000.0,-50026000.0,,,2585000.0,,2607984000.0,3135960000.0,,,527675000.0,,2205335000.0,,,3.13,,,,,273750000.0,100061000.0,,2301794000.0,1658160000.0,,,-338734000.0,305232000.0,,-61941000.0,,-1448446000.0,,,,,,,,,-13686000.0,,256035000.0,386726000.0,,173689000.0,173689000.0,,,,,,0.0,,,,356431000.0,,,140754000.0,,55456000.0,,13129000.0,825253000.0,,302645000.0,,,,1949300000.0,,,,,,-62964000.0,,,,,2240511000.0,,,,,,,,94287000.0,,,94287000.0,40069000.0,,,,,,,107973000.0,,,,,-13210000.0,,,,456600000.0,,3.18,,,,,33847000.0,5341295000.0,,,173689000.0,,,,324785000.0,2688192000.0,5296176000.0,2927000.0,,,,,,,,,,,,,,,,,,,,,,,,
1251676800,23007000.0,35145000.0,,,-272247000.0,,3809414000.0,40606000.0,,2240387000.0,2240387000.0,-1455057000.0,46318000.0,-587396000.0,,-1300002000.0,62755000.0,26214000.0,,2561730000.0,,-56823000.0,-92035000.0,135013000.0,2118746000.0,657049000.0,0.0,5643000.0,,-6609000.0,-433074000.0,0.0,381271000.0,-149755000.0,478643000.0,,146203000.0,-317740000.0,,92706000.0,-107760000.0,6816824000.0,,705457000.0,1123053000.0,31710000.0,,,6533000.0,2756675000.0,2561730000.0,2706752000.0,,3416449000.0,705457000.0,-304419000.0,3044727000.0,5751479000.0,376697000.0,,25636000.0,,135013000.0,,369834000.0,133708000.0,136935000.0,2354357000.0,2232494000.0,657049000.0,,-281878000.0,417596000.0,-76337000.0,-112160000.0,,-1455057000.0,,,651561000.0,3400375000.0,,242461000.0,657049000.0,,-1581000.0,,317827000.0,388788000.0,-263722000.0,236126000.0,236126000.0,,5318405000.0,14372000.0,55282000.0,,0.0,-433074000.0,,2726900000.0,381271000.0,,,126514000.0,2706752000.0,,180433000.0,3060000.0,1109441000.0,136935000.0,302645000.0,2207497000.0,11.89,,2726900000.0,302645000.0,,46306000.0,-48444000.0,39855000.0,189108000.0,579000.0,19135000.0,126514000.0,,2207497000.0,1176062000.0,0.0,2118746000.0,923808000.0,,2354357000.0,-92035000.0,92706000.0,,92706000.0,92706000.0,57160000.0,3044727000.0,,,,579000.0,92706000.0,94287000.0,-806896000.0,1360382000.0,,,-20714000.0,3809414000.0,13514000.0,,,,,92706000.0,,0.0,,40606000.0,5751479000.0,55992000.0,35145000.0,236126000.0,1033746000.0,11.73,,276628000.0,2756675000.0,5318405000.0,-14123000.0,317827000.0,,,,,,,,,,,,,,,,,,,,,,,
1259539200,1325000.0,84755000.0,,,,,3863498000.0,,,,,,,-204379000.0,50114000.0,,35161000.0,4114000.0,,,,,,132794000.0,2187347000.0,,,4251000.0,,,-483965000.0,0.0,,,304483000.0,,,,,79603000.0,-52698000.0,,,539496000.0,799924000.0,-54418000.0,,,143300000.0,,2617941000.0,2804380000.0,,,539496000.0,-4492000.0,3065408000.0,,,2.82,,,,,224088000.0,80788000.0,,2368846000.0,1589244000.0,,,-191865000.0,260428000.0,,-53439000.0,,-1494652000.0,,,,,,,,,-13103000.0,,325908000.0,230881000.0,,143300000.0,143300000.0,,,,,,0.0,,,,357778000.0,,,142721000.0,,50824000.0,,3821000.0,789320000.0,,302645000.0,,,,2739500000.0,,,,,,0.0,,,,,2262823000.0,,,,,,,,79603000.0,,,79603000.0,44055000.0,,,,,,,92706000.0,,,,,-2203000.0,,-16144000.0,,,,2.86,,,,,41237000.0,5869788000.0,,,143300000.0,,,,177442000.0,2767882000.0,5385823000.0,585000.0,,,,,,,,,,,,,,,,,,,,,,,,
1267315200,6690000.0,72774000.0,,,,,3901843000.0,,,,,,,-87509000.0,49436000.0,,-42645000.0,-6259000.0,,,,,,134558000.0,2144995000.0,,,4616000.0,,,-421671000.0,0.0,,,273425000.0,,,,,105161000.0,-56651000.0,,,523355000.0,753736000.0,1858000.0,,,-1860000.0,,2648713000.0,2749324000.0,,,523355000.0,-4592000.0,3097339000.0,,,2.46,,,,,194072000.0,70739000.0,,2383143000.0,1506225000.0,,,-35520000.0,230381000.0,,-57689000.0,,-1518700000.0,,,,,,,,,25558000.0,,322639000.0,118027000.0,,123333000.0,123333000.0,,,,,,0.0,,,,367059000.0,,,147466000.0,,50186000.0,,14905000.0,752489000.0,,302645000.0,,,,2774700000.0,,,,,,0.0,,,,,2261528000.0,,,,,,,,105161000.0,,,105161000.0,43044000.0,,,,,,,79603000.0,,,,,-8264000.0,,-4705000.0,36309000.0,,,2.49,,,,,39745000.0,5846663000.0,,,123333000.0,,,,60338000.0,2776279000.0,5424992000.0,6476000.0,,,,,,,,,,,,,,,,,,,,,,,,
1275264000,20240000.0,88151000.0,,,,,3950799000.0,,,,,,,-266381000.0,48377000.0,,146158000.0,-2371000.0,,,,,-84012000.0,73497000.0,2235766000.0,,,4348000.0,,,-461950000.0,0.0,,,398684000.0,,,,,95762000.0,-67427000.0,,,567256000.0,923121000.0,-26617000.0,,,2748000.0,,2578948000.0,2872076000.0,,,567256000.0,-33180000.0,3042644000.0,,,4.12,,,,,319032000.0,116287000.0,-514278000.0,2425043000.0,1821990000.0,,,-334163000.0,355865000.0,,-68938000.0,,-1525756000.0,,,,,,,,,-9399000.0,,344144000.0,392099000.0,,202745000.0,202745000.0,,,,,,0.0,,,,385250000.0,,,121325000.0,,49212000.0,,10092000.0,898869000.0,,302645000.0,,,,2698500000.0,,,,,,0.0,,,,,2288364000.0,,,,,,,,95762000.0,,,95762000.0,42819000.0,,,,,498000.0,,105161000.0,,,,,-20950000.0,,26156000.0,,,,4.19,,,,,99492000.0,5914720000.0,,,202745000.0,,,,323161000.0,2873822000.0,5452770000.0,3106000.0,,,,,,,,,,,,,,,,,,,,,,,,
1283212800,24365000.0,25385000.0,,,-315400000.0,,4067261000.0,90959000.0,,2392330000.0,2392330000.0,-1547315000.0,-9023000.0,-565386000.0,,-1123655000.0,132842000.0,-4507000.0,,2611821000.0,,782000.0,-106468000.0,83160000.0,2433050000.0,738311000.0,0.0,5905000.0,,22251000.0,-738765000.0,0.0,432368000.0,5574000.0,537531000.0,,161535000.0,-16597000.0,,98280000.0,-130671000.0,7362618000.0,,762224000.0,1234963000.0,-16900000.0,,,-4189000.0,2959773000.0,2611821000.0,3063960000.0,,3711744000.0,762224000.0,25667000.0,3246399000.0,6310359000.0,422194000.0,,271516000.0,,83160000.0,,423313000.0,154380000.0,-245344000.0,2519946000.0,2445159000.0,738311000.0,,-321945000.0,472739000.0,-96077000.0,-135334000.0,,-1547315000.0,26186000.0,,880852000.0,3650874000.0,,92706000.0,738311000.0,,2518000.0,,364099000.0,455245000.0,-307447000.0,268933000.0,268933000.0,,5571594000.0,3364000.0,48488000.0,,0.0,-738765000.0,,2882300000.0,432368000.0,,,125802000.0,3063960000.0,,192084000.0,24104000.0,1210196000.0,-245344000.0,302645000.0,2304579000.0,15.23,,2882300000.0,302645000.0,,52620000.0,-56156000.0,52922000.0,0.0,501000.0,19120000.0,125802000.0,,2304579000.0,1319414000.0,0.0,2433050000.0,1196252000.0,,2519946000.0,-106468000.0,98280000.0,,98280000.0,98280000.0,62166000.0,3246399000.0,,,,501000.0,98280000.0,95762000.0,-883493000.0,1514124000.0,,,-24739000.0,4067261000.0,-4525000.0,,26186000.0,,,98280000.0,,0.0,,90959000.0,6310359000.0,49304000.0,25385000.0,268933000.0,1160505000.0,14.97,,319911000.0,2959773000.0,5571594000.0,12084000.0,364099000.0,,,,,,,,,,,,,,,,,,,,,,,
1291075200,7337000.0,105544000.0,,,,,4118898000.0,,,,,,,-299655000.0,44669000.0,,137730000.0,5454000.0,,,,,-93309000.0,84394000.0,2519943000.0,,,5071000.0,,,-817168000.0,0.0,,,350412000.0,,,,,98013000.0,-47871000.0,,,601627000.0,907748000.0,-49303000.0,,,-2198000.0,,2660564000.0,3244887000.0,,,601627000.0,-541731000.0,3212770000.0,,,3.77,,,,,268868000.0,96792000.0,-73269000.0,2532205000.0,1791662000.0,,,-310152000.0,306121000.0,,-45811000.0,,-1586693000.0,,,,,,,,,-267000.0,,367070000.0,357353000.0,,172076000.0,172076000.0,,,,,,0.0,,,,429027000.0,,,116645000.0,,45634000.0,,21952000.0,883914000.0,,302645000.0,,,,2845700000.0,,,,,,-74506000.0,,,,,2361512000.0,,,,,,,,98013000.0,,,98013000.0,44291000.0,,,,,503000.0,,98280000.0,,,,,-9923000.0,,9622000.0,,33517000.0,,3.85,,,,,95035000.0,6457657000.0,,,172076000.0,,,,311542000.0,2979925000.0,5640489000.0,3544000.0,,,,,,,,,,,,,,,,,,,,,,,,
1298851200,12117000.0,85356000.0,,,,,4173972000.0,,,,,,,-394395000.0,43399000.0,,-103384000.0,-7409000.0,,,,,-92338000.0,211483000.0,2524539000.0,,,7048000.0,,,-1038412000.0,0.0,,,315874000.0,,,,,107881000.0,-61455000.0,,,573863000.0,845611000.0,-55467000.0,,,2368000.0,,2738115000.0,3225136000.0,,,573863000.0,331528000.0,3578879000.0,,,3.34,,,,,232172000.0,84116000.0,-1172935000.0,2554864000.0,1660946000.0,,,-12662000.0,271748000.0,,-62546000.0,,-1619108000.0,,,,,,,,,9868000.0,,370579000.0,83756000.0,,148056000.0,148056000.0,,,,,,659667000.0,,,,414502000.0,,,140227000.0,,44378000.0,,11297000.0,815335000.0,,302645000.0,,,,3208300000.0,,,,,,0.0,,,,,2418751000.0,,,,,,,,107881000.0,,,107881000.0,44126000.0,,,,,438000.0,,98013000.0,,,,,-12658000.0,,-23525000.0,,40930000.0,,3.41,,,,,472624000.0,6804015000.0,,,148056000.0,,,,21210000.0,3027488000.0,5765603000.0,6853000.0,,,,,,,,,,,,,,,,,,,,,,,,
1306800000,12633000.0,115591000.0,,,,,4270644000.0,,,,,,,-339438000.0,41978000.0,,188951000.0,-29843000.0,,,,,-82473000.0,77812000.0,2710081000.0,,,6363000.0,,,-1119541000.0,0.0,,,443915000.0,,,,,100367000.0,-91592000.0,,,620605000.0,1013530000.0,-69368000.0,,,183000.0,,2806529000.0,3461843000.0,,,620605000.0,-17680000.0,3542576000.0,,,5.29,,,,,353009000.0,125636000.0,-945467000.0,2615024000.0,1978369000.0,,,-371873000.0,392925000.0,,-92227000.0,,-1655620000.0,,,,,,,,,-7514000.0,,371476000.0,455784000.0,,227373000.0,227373000.0,,,,,,0.0,,,,430541000.0,,,136369000.0,,42955000.0,,8898000.0,964839000.0,,302645000.0,,,,3171100000.0,,,,,,-79832000.0,,,,,2491981000.0,,,,,,,,100367000.0,,,100367000.0,50990000.0,,,,,439000.0,,107881000.0,,,,,-12139000.0,,4031000.0,39916000.0,49686000.0,,5.42,,,,,97994000.0,7004419000.0,,,227373000.0,,,,363557000.0,3078349000.0,5884878000.0,-5550000.0,,,,,,,,,,,,,,,,,,,,,,,,
