date,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyPurchaseOfInvestment,annualNetOtherFinancingCharges,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingEndCashPosition,annualCashAndCashEquivalents,trailingTaxProvision,annualTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyGrossProfit,annualCostOfRevenue,annualNetIncomeContinuousOperations,annualDilutedAverageShares,annualTotalRevenue,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualDeferredIncomeTax,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyGrossPPE,annualDilutedEPS,quarterlyCurrentAssets,annualCommonStockIssuance,annualOperatingExpense,annualOtherNonCurrentAssets,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,annualBasicAverageShares,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingCostOfRevenue,annualChangeInWorkingCapital,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,quarterlyRetainedEarnings,quarterlyDilutedEPS,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,trailingOperatingExpense,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualRetainedEarnings,trailingNetIncomeCommonStockholders,trailingNetIncome,annualTotalAssets,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,quarterlyLongTermDebt,annualNetIncome,annualAccountsReceivable,annualBeginningCashPosition,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyBasicAverageShares,annualFreeCashFlow,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,quarterlyRepaymentOfDebt,annualStockholdersEquity,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlyOtherCurrentAssets,annualLongTermDebt,trailingStockBasedCompensation,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyBasicEPS,quarterlyCurrentDebt,annualInventory,quarterlyCapitalExpenditure,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,quarterlyInventory,trailingOperatingCashFlow,trailingOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualCapitalStock,trailingOtherNonCashItems,quarterlyOtherIncomeExpense,annualPurchaseOfBusiness,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualOperatingCashFlow,quarterlyPurchaseOfBusiness,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingCashFlow,annualOtherIntangibleAssets,trailingPurchaseOfBusiness,quarterlyChangeInCashSupplementalAsReported,annualEbitda,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,annualBasicEPS,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,annualGrossPPE,annualGoodwill,annualNetOtherInvestingChanges,trailingInterestExpense,annualOtherCurrentLiabilities,quarterlyDilutedAverageShares,trailingPretaxIncome,annualInterestExpense,annualPretaxIncome,trailingChangesInAccountReceivables,annualPurchaseOfInvestment,annualRepaymentOfDebt,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,trailingChangeInWorkingCapital,annualOtherIncomeExpense,annualInvestingCashFlow,annualCapitalExpenditure,trailingGrossProfit,annualAccountsPayable,trailingInvestingCashFlow,quarterlyOtherIntangibleAssets,trailingOperatingIncome,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,quarterlyAccountsPayable,trailingTotalRevenue,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,annualOperatingIncome,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyChangeInInventory,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyOtherShortTermInvestments,trailingCashDividendsPaid,trailingChangeInInventory,annualCashDividendsPaid,trailingDilutedEPS,annualChangeInAccountPayable,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingCommonStockIssuance,annualChangeInInventory,annualOtherShortTermInvestments,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.293753600,,498864000.0,42902000.0,,-39390000.0,-84811000.0,892758000.0,,892758000.0,,15154000.0,-98734000.0,1237846000.0,,335539000.0,3586351000.0,,54150000.0,-139294000.0,30077000.0,348995000.0,3658310000.0,-203808000.0,164410167.0,5063748000.0,,-22244000.0,,-25021000.0,1474221000.0,,1261454000.0,-1.39,1603497000.0,0.0,1446783000.0,226024000.0,42546000.0,-524390000.0,2112130000.0,3586351000.0,1924000.0,164410167.0,,,-4581000.0,,-25019000.0,146370000.0,-20071000.0,,-662175000.0,,1603497000.0,-40000000.0,,,1226416000.0,329947000.0,498864000.0,888851000.0,-662175000.0,,,5195560000.0,1364416000.0,5403000.0,-228390000.0,1677714000.0,-228390000.0,329947000.0,236955000.0,-139294000.0,-130253000.0,,81150000.0,3592063000.0,1124743000.0,310369000.0,2112130000.0,215273000.0,-41308000.0,1364416000.0,70444000.0,32483000.0,32483000.0,1677714000.0,,1474221000.0,,,54150000.0,,-26832000.0,30754000.0,,49086000.0,,321666000.0,-17757000.0,-524390000.0,219143000.0,-18303000.0,226024000.0,335539000.0,,,,30077000.0,1724000.0,,-118000.0,488957000.0,737064000.0,447729000.0,1405438000.0,-127993000.0,158518000.0,489732000.0,,219143000.0,892758000.0,144812000.0,1372482000.0,,37142000.0,249539000.0,2260000.0,0.0,46491000.0,737064000.0,-1.39,,655803000.0,148822000.0,3592063000.0,1261454000.0,1226416000.0,5642000.0,,46491000.0,,,116527000.0,-188654000.0,,,-1233020000.0,5195560000.0,117980000.0,215273000.0,,-34553000.0,452987000.0,-77368000.0,,539177000.0,,1372482000.0,,140141000.0,,855616000.0,1724000.0,892758000.0,892758000.0,892758000.0,,,539177000.0,,-22244000.0,,-41345000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,24707000.0,,7514000.0,,,-24192000.0,987186000.0,,,,,-69201000.0,849409000.0,,,3851953000.0,,,-48460000.0,,302285000.0,,,,,,,,,1825877000.0,,1292047000.0,,1847594000.0,,,,23302000.0,,,,0.0,,,,,,,112052000.0,-31341000.0,,-710635000.0,-0.274884,,,,,1244912000.0,385988000.0,458234000.0,547124000.0,,,,,1454772000.0,-1123000.0,,1676215000.0,,,,-48460000.0,-54342000.0,176292809.0,,,,294005000.0,2026076000.0,162668000.0,-15874000.0,,,,41775000.0,,,,,-0.27,,,-18318000.0,29317000.0,,,,,-48579000.0,-556866000.0,187193000.0,-45370000.0,246616000.0,646110000.0,,,,36097000.0,,,-1293000.0,,,371486000.0,,-99284000.0,,-7775000.0,,,,127768000.0,,,94428000.0,,-44942000.0,18836000.0,36339000.0,735181000.0,,,,-48414000.0,3627658000.0,,,,,,176292809.0,,,,,,,5475252000.0,109450000.0,,,,,,,,,1364852000.0,,77481000.0,,892758000.0,1801000.0,987186000.0,,987186000.0,,,629187000.0,,23203000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,7485000.0,,131045000.0,,,-32899000.0,1003960000.0,,,,,52419000.0,1558882000.0,,,3963116000.0,,,13257000.0,,420731000.0,,,,,,,,,1937619000.0,,1315780000.0,,2035491000.0,,,,6395000.0,,,,0.0,,,,,,,-91087000.0,-4103000.0,,-697378000.0,0.07,,,,,1260759000.0,487843000.0,581154000.0,1138151000.0,,,,,1556209000.0,7135000.0,,1675294000.0,,,,13257000.0,16614000.0,180818826.0,,,,291385000.0,2025497000.0,162801000.0,-13014000.0,,,,49589000.0,,,,,0.07,,,-26436000.0,30845000.0,,,,,-11420000.0,-580901000.0,187402000.0,35301000.0,249701000.0,641322000.0,,,,45769000.0,,,401000.0,,,368312000.0,,23273000.0,,-18055000.0,,,,4897000.0,,,16774000.0,,6659000.0,57656000.0,32481000.0,734879000.0,,,,-99819000.0,3616737000.0,,,,,,182790095.0,,,,,,,5652228000.0,-21539000.0,,,,,,,,,1325629000.0,,76927000.0,,987186000.0,1867000.0,1003960000.0,,1003960000.0,,,625014000.0,,32240000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,8364000.0,,185489000.0,,,-30304000.0,782573000.0,,,,,110533000.0,1790025000.0,,,3445924000.0,,,51712000.0,,503721000.0,,,,,,,,,1438064000.0,,1319794000.0,,1636801000.0,,,,885000.0,,,,0.0,,,,,,,-311712000.0,-5235000.0,,-645666000.0,0.27,,,,,1247752000.0,489236000.0,561925000.0,1286304000.0,,,,,1579295000.0,-5578000.0,,1667939000.0,,,,51712000.0,63021000.0,186127846.0,,,,309847000.0,2007860000.0,162502000.0,6189000.0,,,,40736000.0,,,,,0.28,,,-24937000.0,30388000.0,,,,,-15616000.0,-604038000.0,177419000.0,-9139000.0,242860000.0,273950000.0,,,,51187000.0,,,-9408000.0,,,393188000.0,,71760000.0,,331000.0,,,,-160206000.0,,,-221387000.0,,8739000.0,0.0,24007000.0,715756000.0,,,,-16159000.0,3531900000.0,,,,,,188531130.0,,,,,,,5168701000.0,-185143000.0,,,,,,,,,1274345000.0,,83341000.0,,1003960000.0,1867000.0,782573000.0,,782573000.0,,,521619000.0,,-5072000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,9489000.0,579566000.0,42845000.0,,-67762000.0,-64622000.0,844253000.0,,844253000.0,,-26224000.0,-66385000.0,1185682000.0,,273536000.0,3462600000.0,,52632000.0,-99525000.0,55796000.0,367773000.0,3789488000.0,-70403000.0,182388070.0,5383998000.0,,-36374000.0,,-45603000.0,1492553000.0,,1346189000.0,-0.46,1576790000.0,76492000.0,1567144000.0,226533000.0,345000.0,-626053000.0,1970047000.0,3462600000.0,0.0,182388070.0,,5119000.0,-79807000.0,,-147709000.0,143038000.0,-4924000.0,,-745191000.0,,1576790000.0,0.0,,,1257644000.0,389346000.0,465756000.0,817909000.0,-745191000.0,,,5087771000.0,1461103000.0,-3789000.0,-83016000.0,1663056000.0,-83016000.0,389346000.0,892758000.0,-99525000.0,-95696000.0,,25614000.0,3510981000.0,1224126000.0,328889000.0,1970047000.0,13357000.0,-8639000.0,1461103000.0,2481000.0,26700000.0,3348000.0,1663056000.0,,1492553000.0,50045000.0,,52632000.0,12947000.0,-40400000.0,29952000.0,,-44379000.0,,343018000.0,-15954000.0,-626053000.0,186298000.0,-25171000.0,176877000.0,273536000.0,12947000.0,,,55796000.0,1868000.0,,2594000.0,-39465000.0,720136000.0,434158000.0,1594510000.0,-92376000.0,135705000.0,-13966000.0,,186298000.0,844253000.0,163246000.0,1250872000.0,,61680000.0,366805000.0,3320000.0,0.0,25236000.0,720136000.0,-0.46,,-48505000.0,84585000.0,3510981000.0,1346189000.0,1257644000.0,-17928000.0,,25236000.0,,,120414000.0,-96627000.0,,-15770000.0,-55145000.0,5087771000.0,122846000.0,120693000.0,,-7794000.0,-152017000.0,-110091000.0,,561583000.0,,1250872000.0,,105269000.0,,782573000.0,1868000.0,844253000.0,844253000.0,844253000.0,,5119000.0,561583000.0,,-36374000.0,,27366000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,8979000.0,,43473000.0,,,-32170000.0,1071412000.0,,,,,-41782000.0,867997000.0,,,3965421000.0,,,-69150000.0,,329283000.0,,,,,,,,,2012753000.0,,1370607000.0,,2032809000.0,,,,-50000.0,,,,,,,,,,,250572000.0,-3605000.0,,-814341000.0,-0.37,,,,,1277732000.0,421919000.0,549815000.0,538714000.0,,,,,1424127000.0,-19000.0,,1662167000.0,,,,-69150000.0,-70228000.0,186521520.0,,,,291352000.0,1952668000.0,113068000.0,-47429000.0,,,,35015000.0,,,,,-0.37,,,-38019000.0,29710000.0,,,,,-3096000.0,-655732000.0,177433000.0,-20530000.0,240593000.0,713989000.0,,,,60118000.0,,,4642000.0,,,371065000.0,,-65950000.0,,-864000.0,,,,264772000.0,,,227159000.0,,4278000.0,0.0,19536000.0,714875000.0,,,,-26374000.0,3516930000.0,,,,,,186521520.0,,,,,,,5549739000.0,226753000.0,,,,,,,,,1223612000.0,,79713000.0,,844253000.0,1869000.0,1071412000.0,,1071412000.0,,,678195000.0,,-11056000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,8940000.0,,134535000.0,,,-106387000.0,1005039000.0,,,,,41191000.0,1550677000.0,,,4151245000.0,,,7692000.0,,443808000.0,,,,,,,,,2170636000.0,,1383508000.0,,2175863000.0,,,,841000.0,,,,,,,,,,,-59952000.0,-3341000.0,,-806649000.0,0.04,,,,,1313800000.0,492484000.0,598069000.0,1106869000.0,,,,,1405873000.0,-250000.0,,1682356000.0,,,,7692000.0,5560000.0,186893774.0,,,,308358000.0,1980609000.0,106225000.0,-7378000.0,,,,52968000.0,,,,,0.04,,,-36235000.0,29488000.0,,,,,-4963000.0,-670688000.0,192028000.0,16793000.0,246831000.0,830276000.0,,,,63482000.0,,,-1846000.0,,,402617000.0,,10788000.0,,,,,,45356000.0,,,-66373000.0,,5228000.0,0.0,17679000.0,712820000.0,,,,-76970000.0,3572562000.0,,,,,,189325338.0,,,,,,,5748425000.0,9121000.0,,,,,,,,,1235629000.0,,94259000.0,,1071412000.0,1871000.0,1005039000.0,,1005039000.0,,,666909000.0,,-45327000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,9676000.0,,200345000.0,-354000.0,,-29247000.0,783671000.0,,,,,106411000.0,1963146000.0,,,3720891000.0,,,57948000.0,,505723000.0,,,,,,,,,1737980000.0,,1414625000.0,,1842368000.0,,,,1294000.0,,,,,,,,,,,-381694000.0,-4237000.0,,-748701000.0,0.31,,,,,1338599000.0,583322000.0,658061000.0,1457423000.0,,,,,1501542000.0,-674000.0,,1685968000.0,,,,57948000.0,68176000.0,187153788.0,,,,314688000.0,1982911000.0,106262000.0,-413265000.0,,,,30924000.0,,,,,0.31,,,-32671000.0,35535000.0,,,,,-1272000.0,-696720000.0,190681000.0,8546000.0,263675000.0,326730000.0,,,,57725000.0,,,8256000.0,,,399312000.0,,80126000.0,,,,,,-221089000.0,,,-221368000.0,,11950000.0,0.0,16462000.0,717905000.0,,,,-82969000.0,3589880000.0,,,,,,189754343.0,,,,,,,5432248000.0,-253760000.0,,,,,,,,,1211976000.0,,84684000.0,,1005039000.0,1873000.0,783671000.0,,783671000.0,,,676657000.0,,-16436000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,9468000.0,494370000.0,42783000.0,-576000.0,-34098000.0,-35987000.0,1001055000.0,,1001055000.0,,29736000.0,-124798000.0,1437227000.0,,402002000.0,3782232000.0,,62050000.0,-159717000.0,46160000.0,388956000.0,4151277000.0,-161897000.0,186955748.0,5819047000.0,,-10923000.0,,-10957000.0,1768172000.0,,1448659000.0,-0.87,1812812000.0,0.0,1686553000.0,45590000.0,15359000.0,-726873000.0,2014060000.0,3782232000.0,,186955748.0,,3601000.0,-20319000.0,,57996000.0,249070000.0,226000.0,,-908418000.0,,1812812000.0,0.0,,,1357827000.0,415790000.0,494370000.0,1048271000.0,-908418000.0,,,5290806000.0,1355418000.0,5713000.0,-163227000.0,1677955000.0,-163227000.0,415790000.0,844253000.0,-159717000.0,-165405000.0,,228725000.0,3477994000.0,1143632000.0,229234000.0,2014060000.0,34646000.0,-56988000.0,1355418000.0,17444000.0,12499000.0,12499000.0,1677955000.0,,1768172000.0,37063000.0,,62050000.0,12034000.0,-31448000.0,29007000.0,,-19891000.0,,429557000.0,-24767000.0,-726873000.0,199596000.0,-24700000.0,45590000.0,402002000.0,12034000.0,,,46160000.0,1877000.0,,-4665000.0,-79429000.0,721786000.0,513754000.0,1667770000.0,-157125000.0,367098000.0,,,199596000.0,1001055000.0,278059000.0,1101926000.0,,217384000.0,421136000.0,8280000.0,0.0,13371000.0,721786000.0,-0.87,,156802000.0,165994000.0,3477994000.0,1448659000.0,1357827000.0,4770000.0,,13371000.0,,,123740000.0,-132161000.0,,-3788000.0,-525060000.0,5290806000.0,246611000.0,34646000.0,,6192000.0,-203791000.0,-138373000.0,,660671000.0,,1101926000.0,,170901000.0,,783671000.0,1877000.0,1001055000.0,1001055000.0,1001055000.0,,3601000.0,660671000.0,,-10923000.0,,-18783000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,6305000.0,,49688000.0,,,-18636000.0,1246415000.0,,,,,-35578000.0,923698000.0,,,4256466000.0,,,-63239000.0,,346764000.0,,,,,,,,,2253161000.0,,1428806000.0,,2319769000.0,,,,5861000.0,,,,,,,,,,,249724000.0,-3229000.0,,-971657000.0,-0.33,,,,,1328348000.0,486173000.0,572312000.0,576934000.0,,,,,1282539000.0,7247000.0,,1671202000.0,,,,-63239000.0,-64187000.0,188827190.0,,,,279522000.0,2003305000.0,92996000.0,-96674000.0,,,,49935000.0,,,,,-0.33,61368000.0,,-25687000.0,28151000.0,,,,,-1704000.0,-727493000.0,196845000.0,13221000.0,232171000.0,890755000.0,,,,47730000.0,,,1333000.0,,,382342000.0,,-60628000.0,,-1963000.0,,,,270460000.0,,,245360000.0,,3559000.0,,15519000.0,701313000.0,,,,-63146000.0,3368514000.0,,,,,,188827190.0,,,,,,,5688283000.0,244773000.0,,,,,,,,,1058952000.0,,82165000.0,,1001055000.0,1915000.0,1246415000.0,,1246415000.0,,,713207000.0,,-45102000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,7814000.0,,180145000.0,,,-2106000.0,1385260000.0,,,,,69376000.0,1679513000.0,,,4537573000.0,,,58130000.0,,469595000.0,,,,,,,,,2516549000.0,,1422709000.0,,2687357000.0,,,,6028000.0,,,,,,,,,,,-9754000.0,-3076000.0,,-913527000.0,0.3,,,,,1369062000.0,634509000.0,631216000.0,1209918000.0,,,,,1392271000.0,72771000.0,,1662035000.0,,,,58130000.0,59015000.0,193069783.0,,,,295719000.0,2021024000.0,87409000.0,-9714000.0,,,,60212000.0,,,,,0.3,61658000.0,,-51015000.0,30041000.0,,,,,-715000.0,-730014000.0,192821000.0,40790000.0,236901000.0,1018135000.0,,,,52438000.0,,,27191000.0,,,400219000.0,,67416000.0,,-24835000.0,,,,109887000.0,,,138845000.0,,8401000.0,,15274000.0,692695000.0,,,,-142215000.0,3395454000.0,,,,,,196770405.0,,,,,,,6082811000.0,58872000.0,,,,,,,,,1044358000.0,,82688000.0,,1246415000.0,1959000.0,1385260000.0,,1385260000.0,,,790266000.0,,-51959000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,9105000.0,,186950000.0,-4473000.0,,-21748000.0,1302578000.0,,,,,119329000.0,2262236000.0,,,4122978000.0,,,43774000.0,,563505000.0,,,,,,,,,2233751000.0,,1464082000.0,,2364550000.0,,,,4096000.0,,,,,,,,,,,-299804000.0,-1925000.0,,-869753000.0,0.22,,,,,1397471000.0,578426000.0,784761000.0,1698731000.0,,,,,1489707000.0,1905000.0,,1540763000.0,,,,43774000.0,50418000.0,196396704.0,,,,325005000.0,1889227000.0,92288000.0,-747889000.0,,,,47777000.0,,,,,0.22,263689000.0,,-26892000.0,29393000.0,,,,,-10521000.0,-767079000.0,189496000.0,29689000.0,255558000.0,395763000.0,,,,40128000.0,,,-26655000.0,,,444176000.0,,64828000.0,,-7125000.0,,,,-115809000.0,,,-82682000.0,,14410000.0,,16350000.0,697003000.0,,,,76000000.0,3411010000.0,,,,,,202109783.0,,,,,,,5775560000.0,-142701000.0,,,,,,,,,1020850000.0,,92729000.0,,1385260000.0,1973000.0,1302578000.0,,1302578000.0,,,773188000.0,,-11261000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,5191000.0,515656000.0,58662000.0,-2123000.0,-68708000.0,-101173000.0,1299184000.0,,1299184000.0,,30878000.0,-45287000.0,1613100000.0,,486433000.0,4093715000.0,,278403000.0,-82043000.0,39778000.0,418176000.0,4680507000.0,-36015000.0,193885066.0,6478547000.0,,-2370000.0,,-15888000.0,2255518000.0,,1502526000.0,-0.22,2160104000.0,0.0,1690200000.0,90289000.0,1323000.0,-795726000.0,1838197000.0,4093715000.0,,193885066.0,,5102000.0,11544000.0,,51477000.0,111311000.0,-7658000.0,,-951796000.0,,2160104000.0,,,,1466983000.0,439151000.0,515656000.0,1194924000.0,-951796000.0,,,5683521000.0,1409228000.0,-920000.0,-43378000.0,1530484000.0,-43378000.0,439151000.0,1001055000.0,-82043000.0,-81261000.0,,282082000.0,3523417000.0,1226892000.0,326646000.0,1838197000.0,26940000.0,-32320000.0,1409228000.0,17308000.0,7829000.0,7829000.0,1530484000.0,,2255518000.0,28415000.0,,278403000.0,12270000.0,-31796000.0,24074000.0,,32984000.0,,368923000.0,-55768000.0,-795726000.0,161637000.0,-50716000.0,90289000.0,486433000.0,12270000.0,,,39778000.0,1978000.0,,-8258000.0,-103165000.0,706800000.0,463463000.0,1798040000.0,-76753000.0,417472000.0,-69242000.0,,161637000.0,1299184000.0,152934000.0,1053300000.0,,-3394000.0,475445000.0,4508000.0,,50801000.0,706800000.0,-0.22,,298129000.0,140905000.0,3523417000.0,1502526000.0,1466983000.0,81003000.0,,50801000.0,,,111659000.0,-5137000.0,,-9628000.0,-886597000.0,5683521000.0,121138000.0,26940000.0,,-6389000.0,-143663000.0,-135390000.0,,767573000.0,,1053300000.0,,111341000.0,,1302578000.0,1978000.0,1299184000.0,1299184000.0,1299184000.0,,5102000.0,767573000.0,,-2370000.0,,107840000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,10018000.0,,74928000.0,-823000.0,,-36623000.0,1629142000.0,,,,,-10002000.0,1127316000.0,,,4686747000.0,,,-32448000.0,,396165000.0,,,,,,,,,2836417000.0,,1497181000.0,,2711757000.0,,,,2401000.0,,,,,,,,,,,311816000.0,-8729000.0,,-984244000.0,-0.16,,,,,1493536000.0,509119000.0,622021000.0,731151000.0,,,,,1394727000.0,-479000.0,,1523657000.0,,,,-32448000.0,-30097000.0,197857662.0,,,,302405000.0,1850330000.0,104227000.0,-6547000.0,,,,59385000.0,,,,,-0.16,284059000.0,,-24598000.0,24492000.0,,,,,-6167000.0,-799203000.0,161437000.0,-4752000.0,316524000.0,1020775000.0,,,,,,,1676000.0,,,406167000.0,,-32152000.0,,-12457000.0,,,,365697000.0,,,329958000.0,,-2055000.0,,51377000.0,697978000.0,,,,-77980000.0,3548418000.0,,,,,,197857662.0,,,,,,,6260175000.0,341099000.0,,,,,,,,,1040380000.0,,82588000.0,,1299184000.0,1989000.0,1629142000.0,,1629142000.0,,,858185000.0,,7493000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,12550000.0,,134341000.0,-689000.0,,-57022000.0,2041686000.0,,,,,53228000.0,1665785000.0,,,5240686000.0,,,22934000.0,,481089000.0,,,,,,,,,2872818000.0,,1541020000.0,,3311346000.0,,,,8647000.0,,,,,,,,,,,-142383000.0,-3335000.0,,-961310000.0,0.11,,,,,1502707000.0,563394000.0,709490000.0,1184696000.0,,,,,1461784000.0,91000.0,,2038845000.0,,,,22934000.0,25822000.0,198701762.0,,,,325925000.0,2367868000.0,105673000.0,-8579000.0,,,,59179000.0,,,,,0.11,269628000.0,,-44465000.0,27590000.0,,,,,-20857000.0,-831678000.0,167179000.0,488951000.0,324845000.0,1001097000.0,,,,,,,3748000.0,,,427861000.0,,30532000.0,,-13573000.0,,,,-27227000.0,,,412544000.0,,4710000.0,,41851000.0,709342000.0,,,,-48548000.0,3560774000.0,,,,,,205989271.0,,,,,,,6872120000.0,-71692000.0,,,,,,,,,1023880000.0,,76219000.0,,1629142000.0,1993000.0,2041686000.0,,2041686000.0,,,850752000.0,,16828000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,8963000.0,,238728000.0,-9812000.0,,-66047000.0,1358300000.0,,,,,151241000.0,2502008000.0,,,4366486000.0,,,103965000.0,,625489000.0,,,,,,,,,1991933000.0,,1530391000.0,,2497935000.0,,,,-352000.0,,,,,,,,,,,-561648000.0,-9399000.0,,-856147000.0,0.49,,,,,1484677000.0,607150000.0,763800000.0,1876519000.0,,,,,1504725000.0,-5833000.0,,2027209000.0,,,,105163000.0,115827000.0,199261810.0,,,,349676000.0,2374553000.0,107684000.0,-229888000.0,,,,47882000.0,,,,,0.52,47947000.0,,-31860000.0,28113000.0,,,,,-6109000.0,-834450000.0,165224000.0,-232946000.0,379867000.0,399534000.0,,,,,,,-11302000.0,,,474248000.0,,112690000.0,,-33821000.0,,,,-352302000.0,,,-683386000.0,,-3137000.0,,37734000.0,695941000.0,,,,-67177000.0,3549796000.0,,,,,,221581583.0,,,,,,,6047731000.0,-384162000.0,,,,,,,,,989311000.0,,97925000.0,,2041686000.0,1998000.0,1358300000.0,,1358300000.0,,,742918000.0,,-37577000.0,,,,,,,,,,,,,,,,,,,,,,,,,
