date,annualCashDividendsPaid,quarterlyLongTermDebt,annualPretaxIncome,annualLongTermDebt,quarterlyOtherCurrentLiabilities,trailingPretaxIncome,annualAccountsReceivable,annualGoodwill,annualNetIncome,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualOtherNonCashItems,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,quarterlyBasicEPS,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualStockholdersEquity,quarterlyNetIncome,quarterlyGoodwill,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,quarterlyInventory,annualDepreciationAndAmortization,annualTotalRevenue,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingTotalRevenue,trailingOperatingCashFlow,trailingOperatingIncome,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,annualCurrentLiabilities,annualOtherIncomeExpense,quarterlyCashDividendsPaid,annualNetPPE,annualOtherShortTermInvestments,annualOperatingIncome,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyCashAndCashEquivalents,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyFreeCashFlow,annualInvestmentsAndAdvances,annualBasicEPS,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualCashAndCashEquivalents,quarterlyDilutedAverageShares,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualBeginningCashPosition,annualCurrentAssets,quarterlyOtherCurrentAssets,trailingBeginningCashPosition,annualInterestExpense,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,trailingChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,trailingOperatingExpense,trailingCapitalExpenditure,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualGrossPPE,annualRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlyOperatingExpense,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualDilutedAverageShares,quarterlyNetOtherInvestingChanges,annualDilutedEPS,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,annualCapitalExpenditure,trailingDeferredIncomeTax,annualCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,annualCapitalStock,annualCostOfRevenue,quarterlyTaxProvision,annualTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,trailingCostOfRevenue,quarterlyEbitda,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyPretaxIncome,annualNetOtherFinancingCharges,quarterlyNetPPE,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualInventory,trailingTaxProvision,annualBasicAverageShares,trailingOtherNonCashItems,annualChangeInWorkingCapital,annualPurchaseOfBusiness,quarterlyOperatingIncome,annualTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyPurchaseOfBusiness,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingFreeCashFlow,quarterlyGrossPPE,annualOperatingExpense,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualChangeInInventory,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualNonCurrentDeferredRevenue,trailingInterestExpense,quarterlyPurchaseOfInvestment,annualSaleOfInvestment,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,annualPurchaseOfInvestment,quarterlyStockBasedCompensation,trailingOtherIncomeExpense,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,quarterlySaleOfInvestment,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
2012-09-30,,6255000000.0,,,115000000.0,,,,,,,,28825000000.0,32192000000.0,1772000000.0,2371000000.0,,,,8000000.0,-1031000000.0,,,,,0.616808,,10128000000.0,752104360.0,,462000000.0,16583000000.0,,472000000.0,30000000.0,,,,,1176000000.0,,,,,,751000000.0,-1405000000.0,462000000.0,,,-254000000.0,,,,,,433000000.0,769000000.0,,,,,90000000.0,769000000.0,,1007000000.0,32000000.0,,,14830000000.0,,363000000.0,,,9894000000.0,,,,752104360.0,,942000000.0,,,,,81000000.0,,,0.616808,,,,-1508000000.0,0.0,,,,,,,,,10331000000.0,1782000000.0,,845000000.0,,,,,,,455000000.0,,,,14000000.0,,,1138000000.0,17020000000.0,,,,,,,-140000000.0,,,0.0,,857000000.0,,,330000000.0,,1364000000.0,,-43000000.0,,,,,,,,,390000000.0,,,,8197000000.0,,-1191000000.0,,-104000000.0,-159000000.0,,,,3367000000.0,4702000000.0,,3216000000.0,,591000000.0,,-222000000.0,-228000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,-1024000000.0,6223000000.0,2301000000.0,6223000000.0,130000000.0,,1835000000.0,16256000000.0,2070000000.0,,32572000000.0,,28421000000.0,32572000000.0,1835000000.0,2473000000.0,1764000000.0,,72000000.0,37000000.0,532000000.0,,-61000000.0,,360000000.0,,,10079000000.0,,17145000000.0,372000000.0,16256000000.0,-274000000.0,385000000.0,-40000000.0,55000000.0,1748000000.0,13278000000.0,8311000000.0,1305000000.0,,,,-1551000000.0,1301000000.0,1301000000.0,-178000000.0,372000000.0,4995000000.0,4000000.0,-256000000.0,1423000000.0,72000000.0,2651000000.0,9817000000.0,,450000000.0,1301000000.0,10079000000.0,2704000000.0,-164000000.0,,103000000.0,1373000000.0,461000000.0,1008000000.0,13000000.0,4399000000.0,37000000.0,15074000000.0,-168000000.0,703000000.0,360000000.0,2.753607,9817000000.0,-1537000000.0,1373000000.0,1301000000.0,,13000000.0,515000000.0,88000000.0,,422000000.0,4151000000.0,236000000.0,,398000000.0,,,515000000.0,-118000000.0,-1537000000.0,0.0,,2070000000.0,,,-2703000000.0,2110000000.0,4126000000.0,-2000000.0,10371000000.0,769000000.0,,926000000.0,461000000.0,,,1764000000.0,879000000.0,,369000000.0,,130000000.0,753197271.0,5000000.0,2.742593,,1224000000.0,17145000000.0,-977000000.0,,1224000000.0,,10371000000.0,9762000000.0,51000000.0,157000000.0,1008000000.0,0.0,,1007000000.0,28421000000.0,3516000000.0,458000000.0,65000000.0,1423000000.0,,-20000000.0,236000000.0,,55000000.0,,751414717.0,,-159000000.0,-1301000000.0,557000000.0,15074000000.0,,1305000000.0,8311000000.0,1727000000.0,-26000000.0,,98000000.0,52000000.0,,4126000000.0,865000000.0,4151000000.0,4995000000.0,,3399000000.0,2121000000.0,954000000.0,-2703000000.0,-242000000.0,-251000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,6170000000.0,,,109000000.0,,,,,,,,28632000000.0,32045000000.0,1920000000.0,2324000000.0,2069000000.0,,104000000.0,31000000.0,-860000000.0,,,,352000000.0,-0.044058,,10125000000.0,752052589.0,,-31000000.0,16525000000.0,,-17000000.0,-55000000.0,,,,,1523000000.0,,,,,,423000000.0,-1046000000.0,-31000000.0,,,-259000000.0,,,,,,455000000.0,423000000.0,,,,,115000000.0,527000000.0,,1340000000.0,8000000.0,,,14967000000.0,,-234000000.0,,,9777000000.0,,,,752052589.0,,604000000.0,,,,,349000000.0,,,-0.044058,,,,-1776000000.0,0.0,,,,,,,,,10402000000.0,1283000000.0,,851000000.0,,,,,,,461000000.0,,,,4000000.0,,,1324000000.0,16715000000.0,,,,,,,247000000.0,,,-440000000.0,,845000000.0,,,220000000.0,,1325000000.0,,65000000.0,,,,,,,,,390000000.0,,,,8089000000.0,,-730000000.0,,172000000.0,-545000000.0,,,,3413000000.0,4842000000.0,,3175000000.0,,116000000.0,,82000000.0,-350000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,6907000000.0,,,48000000.0,,,,,,,,28333000000.0,32424000000.0,1760000000.0,2256000000.0,2011000000.0,,95000000.0,84000000.0,1190000000.0,,,,299000000.0,0.330433,,10953000000.0,753485558.0,,248000000.0,16545000000.0,,256000000.0,-17000000.0,,,,,1652000000.0,,,,,,1613000000.0,33000000.0,248000000.0,,,-261000000.0,,,,,,446000000.0,1613000000.0,,,,,124000000.0,1708000000.0,,1021000000.0,-2000000.0,,,15377000000.0,,716000000.0,,,9585000000.0,,,,755835623.0,,595000000.0,,,,,56000000.0,,,0.330433,,,,-1886000000.0,0.0,,,,,,,,,10431000000.0,423000000.0,,907000000.0,,,,,,,310000000.0,,,,17000000.0,,,1344000000.0,16686000000.0,,,,,,,209000000.0,,,0.0,,1043000000.0,,,456000000.0,,1254000000.0,,60000000.0,,,,,,,,,597000000.0,,,,8141000000.0,,-118000000.0,,70000000.0,208000000.0,,,,4091000000.0,4424000000.0,,3163000000.0,,904000000.0,,259000000.0,-188000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,6976000000.0,,,112000000.0,,,,,,,,28496000000.0,31765000000.0,1709000000.0,2302000000.0,2044000000.0,,65000000.0,45000000.0,-1006000000.0,,,,322000000.0,0.363476,,11073000000.0,753039122.0,,271000000.0,16741000000.0,,283000000.0,38000000.0,,,,,1732000000.0,,,,,,607000000.0,-327000000.0,271000000.0,,,-259000000.0,,,,,,462000000.0,607000000.0,,,,,109000000.0,672000000.0,,24000000.0,-3000000.0,,,14488000000.0,,463000000.0,,,9552000000.0,,,,755433641.0,,569000000.0,,,,,227000000.0,,,0.363476,,,,-1613000000.0,-100000000.0,,,,,,,,,10428000000.0,1613000000.0,,784000000.0,,,,,,,468000000.0,,,,12000000.0,,,1235000000.0,16913000000.0,,,,,,,-33000000.0,,,-1000000000.0,,778000000.0,,,245000000.0,,1257000000.0,,87000000.0,,,,,,,,,316000000.0,,,,8098000000.0,,-139000000.0,,54000000.0,-209000000.0,,,,3269000000.0,3415000000.0,,3086000000.0,,676000000.0,,-1360000000.0,-213000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,-1041000000.0,7470000000.0,1003000000.0,7470000000.0,413000000.0,,1733000000.0,16871000000.0,137000000.0,,32439000000.0,,28539000000.0,32439000000.0,1733000000.0,621000000.0,1626000000.0,,183000000.0,573000000.0,709000000.0,,-526000000.0,,389000000.0,-0.47362,,11248000000.0,749263086.0,16036000000.0,-351000000.0,16871000000.0,-1622000000.0,-347000000.0,-23000000.0,46000000.0,1830000000.0,12702000000.0,7303000000.0,1917000000.0,,,,-435000000.0,1316000000.0,1316000000.0,-282000000.0,-354000000.0,4761000000.0,-41000000.0,-261000000.0,1291000000.0,183000000.0,1502000000.0,9512000000.0,,467000000.0,1316000000.0,11248000000.0,2103000000.0,-4000000.0,,112000000.0,1499000000.0,406000000.0,596000000.0,-23000000.0,3297000000.0,573000000.0,16009000000.0,-400000000.0,154000000.0,389000000.0,0.176231,9512000000.0,-1614000000.0,1499000000.0,1316000000.0,749263086.0,67000000.0,334000000.0,47000000.0,,1283000000.0,3900000000.0,214000000.0,,464000000.0,-0.47362,,334000000.0,434000000.0,-1614000000.0,-300000000.0,,134000000.0,,,-2605000000.0,2065000000.0,3896000000.0,-2240000000.0,110000000.0,607000000.0,,2657000000.0,406000000.0,,,1626000000.0,33000000.0,,2458000000.0,,413000000.0,754450988.0,34000000.0,0.176231,,1348000000.0,16036000000.0,-1004000000.0,,1348000000.0,,110000000.0,7503000000.0,425000000.0,848000000.0,596000000.0,-800000000.0,,631000000.0,28539000000.0,5199000000.0,82000000.0,-19000000.0,1291000000.0,,-738000000.0,214000000.0,,46000000.0,,751955401.0,,60000000.0,-1241000000.0,199000000.0,16009000000.0,,1917000000.0,7303000000.0,1099000000.0,-254000000.0,,138000000.0,606000000.0,,3896000000.0,3697000000.0,3900000000.0,4761000000.0,,3278000000.0,175000000.0,407000000.0,-2605000000.0,585000000.0,-253000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,7379000000.0,,,191000000.0,,,,,,,,28308000000.0,31617000000.0,1825000000.0,2313000000.0,2045000000.0,,133000000.0,205000000.0,-657000000.0,,,,163000000.0,0.374491,,11207000000.0,742592232.0,,282000000.0,16911000000.0,,292000000.0,28000000.0,,,,,1861000000.0,,,,,,655000000.0,-247000000.0,281000000.0,,,-263000000.0,,,,,,455000000.0,667000000.0,,,,,108000000.0,800000000.0,,580000000.0,4000000.0,,,15450000000.0,,-135000000.0,,,9304000000.0,,,,745336860.0,,599000000.0,,,,,0.0,,,0.374491,-69000000.0,,,-1586000000.0,-264000000.0,,,,,,,,,10266000000.0,1312000000.0,,817000000.0,,-507000000.0,,,,,458000000.0,,,,1000000.0,,,1427000000.0,15766000000.0,,,,,,,-13000000.0,,,0.0,,814000000.0,,,279000000.0,,1241000000.0,,34000000.0,,,,,,,,,359000000.0,,,,7086000000.0,,0.0,,-40000000.0,-629000000.0,,,,3309000000.0,4243000000.0,,3130000000.0,,113000000.0,,-523000000.0,-248000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,7467000000.0,,,143000000.0,,,,,,,,28343000000.0,31578000000.0,1798000000.0,2315000000.0,2074000000.0,,143000000.0,142000000.0,41000000.0,,,,181000000.0,0.341447,,11224000000.0,735345682.0,,249000000.0,17060000000.0,,260000000.0,29000000.0,,,,,1801000000.0,,,,,,699000000.0,-349000000.0,249000000.0,,,-258000000.0,,,,,,461000000.0,704000000.0,,,,,111000000.0,847000000.0,,591000000.0,125000000.0,,,15461000000.0,,651000000.0,,,9205000000.0,,,,738452809.0,,603000000.0,,,,,0.0,,,0.341447,,,,-1477000000.0,-353000000.0,,,,,,,,,10208000000.0,655000000.0,,844000000.0,,,,,,,463000000.0,,,,1000000.0,,,1429000000.0,15645000000.0,,,,,,,40000000.0,,,0.0,,842000000.0,,,299000000.0,,1224000000.0,,77000000.0,,,,,,,,,381000000.0,,,,6914000000.0,,-137000000.0,,-35000000.0,113000000.0,,,,3235000000.0,4237000000.0,,3159000000.0,,876000000.0,,-486000000.0,-225000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,7810000000.0,,,549000000.0,,,,,,,,27545000000.0,31660000000.0,1694000000.0,1783000000.0,1370000000.0,,151000000.0,527000000.0,981000000.0,,,,373000000.0,0.319418,,11407000000.0,729983325.0,,231000000.0,16653000000.0,,250000000.0,6000000.0,,,,,1646000000.0,,,,,,1663000000.0,-252000000.0,230000000.0,,,-259000000.0,,,,,,452000000.0,1686000000.0,,,,,111000000.0,1837000000.0,,1117000000.0,19000000.0,,,16161000000.0,,354000000.0,,,8883000000.0,,,,733190456.0,,340000000.0,,,,,0.0,,,0.308404,66000000.0,,,-1897000000.0,-109000000.0,,,,,,,,,0.0,699000000.0,,1324000000.0,260000000.0,10000000.0,,,,,946000000.0,,,,5000000.0,,,1255000000.0,15017000000.0,,,,503000000.0,,,26000000.0,,,0.0,,837000000.0,,,274000000.0,,1161000000.0,,-13000000.0,,,,,,,,,378000000.0,,,,6727000000.0,,-28000000.0,,-112000000.0,-40000000.0,,,,4115000000.0,4754000000.0,,3107000000.0,,585000000.0,,648000000.0,-231000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,-1036000000.0,7576000000.0,2018000000.0,7576000000.0,265000000.0,,1810000000.0,16403000000.0,1909000000.0,,30597000000.0,,26951000000.0,30597000000.0,1810000000.0,2383000000.0,1578000000.0,,161000000.0,161000000.0,-640000000.0,,230000000.0,,127000000.0,,,11341000000.0,,14178000000.0,1147000000.0,16403000000.0,-1071000000.0,1157000000.0,-21000000.0,37000000.0,1822000000.0,12607000000.0,7168000000.0,1433000000.0,,,,-1570000000.0,1015000000.0,1015000000.0,-223000000.0,1147000000.0,4597000000.0,6000000.0,-256000000.0,1182000000.0,161000000.0,2545000000.0,8653000000.0,,454000000.0,1018000000.0,11341000000.0,2366000000.0,-153000000.0,,114000000.0,1179000000.0,411000000.0,534000000.0,-19000000.0,4367000000.0,161000000.0,15938000000.0,-1023000000.0,528000000.0,127000000.0,2.599405,8653000000.0,-3147000000.0,1179000000.0,1018000000.0,,50000000.0,536000000.0,-115000000.0,,1312000000.0,3646000000.0,213000000.0,,445000000.0,,-148000000.0,536000000.0,-273000000.0,-3147000000.0,-297000000.0,,1909000000.0,,,-2881000000.0,2051000000.0,4063000000.0,-1120000000.0,10157000000.0,1663000000.0,,828000000.0,411000000.0,321000000.0,,1578000000.0,-275000000.0,,-511000000.0,,265000000.0,736243435.0,43000000.0,2.588391,,1355000000.0,14178000000.0,-968000000.0,,1355000000.0,528000000.0,10157000000.0,9209000000.0,9000000.0,62000000.0,534000000.0,-1120000000.0,,1793000000.0,26951000000.0,3398000000.0,1166000000.0,129000000.0,1182000000.0,,82000000.0,213000000.0,,37000000.0,,733489747.0,,-432000000.0,-167000000.0,1339000000.0,15938000000.0,,1433000000.0,7168000000.0,1398000000.0,-2000000.0,,-86000000.0,124000000.0,,4063000000.0,853000000.0,3646000000.0,4597000000.0,,3211000000.0,1959000000.0,792000000.0,-2881000000.0,-1209000000.0,-264000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,7446000000.0,,,428000000.0,,,,,,,,26273000000.0,29789000000.0,1777000000.0,2188000000.0,1918000000.0,,263000000.0,285000000.0,-238000000.0,,,,157000000.0,0.418548,,11301000000.0,721048532.0,,305000000.0,16044000000.0,,320000000.0,0.0,,,,,1367000000.0,,,,,,765000000.0,-309000000.0,305000000.0,,,-259000000.0,,,,,,437000000.0,769000000.0,,,,,105000000.0,1032000000.0,,889000000.0,41000000.0,,,15895000000.0,,-66000000.0,,,8371000000.0,,,,724110306.0,,541000000.0,,,,,0.0,,,0.418548,,,,-3554000000.0,-348000000.0,,,,,,,,,10091000000.0,1015000000.0,,856000000.0,,,,,,,449000000.0,,,,2000000.0,,,1359000000.0,13404000000.0,,,,,,,28000000.0,,,,,844000000.0,,,344000000.0,,1113000000.0,,-14000000.0,,,,,,,,,407000000.0,,,,6867000000.0,,-8000000.0,,-27000000.0,-479000000.0,,,,3516000000.0,4594000000.0,,3044000000.0,,237000000.0,,-166000000.0,-303000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,6971000000.0,,,244000000.0,,,,,,,,26284000000.0,30017000000.0,1693000000.0,2241000000.0,2038000000.0,,172000000.0,235000000.0,356000000.0,,,,122000000.0,0.363476,,10703000000.0,713102517.0,,262000000.0,16209000000.0,,281000000.0,-5000000.0,,,,,1390000000.0,,,,,,1124000000.0,-154000000.0,262000000.0,,,-254000000.0,,,,,,427000000.0,1127000000.0,,,,,107000000.0,1299000000.0,,1564000000.0,11000000.0,,,15932000000.0,,708000000.0,,,8268000000.0,,,,716199565.0,,541000000.0,,,,,0.0,,,0.363476,,,,-3277000000.0,-348000000.0,,,,,,,,,10057000000.0,765000000.0,,797000000.0,,,,,,,392000000.0,,,,1000000.0,,,1383000000.0,13596000000.0,,,,,,,14000000.0,,,,,832000000.0,,,293000000.0,,1095000000.0,,116000000.0,,,,,,,,,405000000.0,,,,6816000000.0,,-7000000.0,,-39000000.0,171000000.0,,,,3733000000.0,5229000000.0,,3038000000.0,,931000000.0,,-421000000.0,-223000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,6874000000.0,,,69000000.0,,,,,,,,25820000000.0,29048000000.0,1633000000.0,2133000000.0,2079000000.0,,159000000.0,368000000.0,-409000000.0,,,,123000000.0,0.396519,,10782000000.0,706650170.0,,280000000.0,16006000000.0,,293000000.0,-14000000.0,,,,,1294000000.0,,,,,,705000000.0,-217000000.0,280000000.0,,,-254000000.0,,,,,,417000000.0,710000000.0,,,,,102000000.0,869000000.0,,1619000000.0,11000000.0,,,15777000000.0,,448000000.0,,,8060000000.0,,,,709224311.0,,537000000.0,,,,,0.0,,,0.396519,,,,-3557000000.0,-554000000.0,,,,,,,,,9918000000.0,1124000000.0,,846000000.0,,,,,,,427000000.0,,,,2000000.0,,,1228000000.0,12782000000.0,,,,,,,11000000.0,,,-593000000.0,,836000000.0,,,303000000.0,,1047000000.0,,89000000.0,,,,,,,,,419000000.0,,,,6421000000.0,,-2000000.0,,-43000000.0,-92000000.0,,,,3228000000.0,4995000000.0,,2979000000.0,,665000000.0,,-857000000.0,-217000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,-1015000000.0,6829000000.0,1357000000.0,6829000000.0,238000000.0,,1755000000.0,15878000000.0,1255000000.0,,29103000000.0,,25563000000.0,29103000000.0,1755000000.0,2248000000.0,1520000000.0,,176000000.0,387000000.0,222000000.0,,247000000.0,,116000000.0,0.583765,,10603000000.0,696767174.0,12613000000.0,408000000.0,15878000000.0,-936000000.0,417000000.0,16000000.0,33000000.0,1680000000.0,12209000000.0,6458000000.0,1265000000.0,,,,-1971000000.0,922000000.0,922000000.0,-256000000.0,408000000.0,5400000000.0,46000000.0,-248000000.0,1067000000.0,176000000.0,1734000000.0,7903000000.0,,399000000.0,926000000.0,10603000000.0,2838000000.0,-60000000.0,,102000000.0,1102000000.0,305000000.0,1555000000.0,-7000000.0,3414000000.0,387000000.0,16003000000.0,-1417000000.0,703000000.0,116000000.0,1.762309,7903000000.0,-3697000000.0,1102000000.0,926000000.0,699342241.0,21000000.0,552000000.0,-32000000.0,,1015000000.0,3540000000.0,292000000.0,,418000000.0,0.583765,,552000000.0,-193000000.0,-3697000000.0,-167000000.0,,1255000000.0,,,-3105000000.0,1843000000.0,4172000000.0,-594000000.0,9852000000.0,705000000.0,,900000000.0,305000000.0,,,1520000000.0,-69000000.0,,397000000.0,,238000000.0,711919243.0,16000000.0,1.762309,,1319000000.0,12613000000.0,-1003000000.0,,1319000000.0,,9852000000.0,8810000000.0,3000000.0,56000000.0,1555000000.0,-1000000.0,,902000000.0,25563000000.0,3399000000.0,417000000.0,14000000.0,1067000000.0,,56000000.0,292000000.0,,33000000.0,,709318063.0,,-183000000.0,-37000000.0,503000000.0,16003000000.0,,1265000000.0,6458000000.0,1835000000.0,-20000000.0,,-84000000.0,175000000.0,,4172000000.0,1665000000.0,3540000000.0,5400000000.0,,3148000000.0,1311000000.0,963000000.0,-3105000000.0,-485000000.0,-260000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,6379000000.0,,,1051000000.0,,,,,,,,24207000000.0,29048000000.0,1468000000.0,1643000000.0,1271000000.0,,110000000.0,761000000.0,-59000000.0,,,,269000000.0,0.374491,,9991000000.0,690664745.0,,262000000.0,14957000000.0,,210000000.0,-98000000.0,,,,,1098000000.0,,,,,,867000000.0,-269000000.0,262000000.0,,,-250000000.0,,,,,,378000000.0,869000000.0,,,,,95000000.0,979000000.0,,2543000000.0,-5000000.0,,,16212000000.0,,225000000.0,,,7531000000.0,,,,692016021.0,,360000000.0,,,,,1723000000.0,,,0.374491,9000000.0,,,-3594000000.0,-432000000.0,,,,,,,,,0.0,922000000.0,,1150000000.0,214000000.0,-277000000.0,,,,,776000000.0,,,,19000000.0,,,997000000.0,12346000000.0,,,,402000000.0,,,-26000000.0,,,-3000000.0,,656000000.0,,,183000000.0,,1019000000.0,,6000000.0,,,,,,,,,374000000.0,,,,6168000000.0,,-46000000.0,,-58000000.0,-371000000.0,,,,4841000000.0,6221000000.0,,2793000000.0,,458000000.0,,-248000000.0,-233000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,6870000000.0,,,797000000.0,,,,,,,,23931000000.0,28609000000.0,1479000000.0,1991000000.0,2002000000.0,,115000000.0,341000000.0,-178000000.0,,,,114000000.0,0.495649,,10594000000.0,682376515.0,,337000000.0,14838000000.0,,304000000.0,9000000.0,,,,,1039000000.0,,,,,,684000000.0,-291000000.0,337000000.0,,,-248000000.0,,,,,,384000000.0,686000000.0,,,,,103000000.0,801000000.0,,1904000000.0,-11000000.0,,,16296000000.0,,558000000.0,,,7410000000.0,,,,683966662.0,,555000000.0,,,,,1700000000.0,,,0.495649,,,,-3828000000.0,-258000000.0,,,,,,,,,9721000000.0,867000000.0,,778000000.0,,,,,,,377000000.0,,,,1000000.0,,,999000000.0,11831000000.0,,,,,,,2000000.0,,,-500000000.0,,785000000.0,,,307000000.0,,968000000.0,,47000000.0,,,,,,,,,401000000.0,,,,5938000000.0,,-66000000.0,,-26000000.0,-10000000.0,,,,4678000000.0,5702000000.0,,2769000000.0,,770000000.0,,-657000000.0,-212000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,6307000000.0,,,1024000000.0,,,,,,,,23712000000.0,28413000000.0,1403000000.0,1536000000.0,1415000000.0,,125000000.0,763000000.0,144000000.0,,,,273000000.0,0.407534,,10037000000.0,675422310.0,,273000000.0,14795000000.0,,268000000.0,-37000000.0,,,,,982000000.0,,,,,,826000000.0,-220000000.0,272000000.0,,,-244000000.0,,,,,,383000000.0,831000000.0,,,,,109000000.0,956000000.0,,2855000000.0,-6000000.0,,,16583000000.0,,545000000.0,,,7261000000.0,,,,677086590.0,,364000000.0,,,,,1674000000.0,,,0.396519,83000000.0,,,-3878000000.0,-542000000.0,,,,,,,,,0.0,684000000.0,,1208000000.0,222000000.0,49000000.0,,,,,789000000.0,,,,3000000.0,,,896000000.0,11348000000.0,,,,394000000.0,,,8000000.0,,,0.0,,766000000.0,,,274000000.0,,943000000.0,,16000000.0,,,,,,,,,419000000.0,,,,5599000000.0,,0.0,,-46000000.0,37000000.0,,,,4701000000.0,6546000000.0,,2744000000.0,,758000000.0,,-394000000.0,-213000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
