date,quarterlyCurrentAssets,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualOperatingIncome,quarterlyRetainedEarnings,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,quarterlyOtherNonCashItems,annualOtherCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualNetOtherInvestingChanges,annualDilutedEPS,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCostOfRevenue,annualBasicAverageShares,annualNetIncome,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,quarterlyDilutedEPS,annualPretaxIncome,quarterlyTotalAssets,trailingOperatingIncome,annualFreeCashFlow,annualInvestmentsAndAdvances,annualSellingGeneralAndAdministration,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentAssets,annualCurrentAssets,annualOtherNonCashItems,annualStockholdersEquity,annualLongTermDebt,annualDepreciationAndAmortization,quarterlyOtherCurrentAssets,trailingPretaxIncome,annualTotalAssets,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyGoodwill,annualNetIncomeCommonStockholders,quarterlyInventory,quarterlyLongTermDebt,trailingNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,quarterlyCurrentAccruedExpenses,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,annualGrossProfit,quarterlyOperatingExpense,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,annualNetPPE,quarterlyBasicEPS,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyStockholdersEquity,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,annualChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyCurrentDebt,quarterlyAccumulatedDepreciation,trailingChangeInCashSupplementalAsReported,annualBeginningCashPosition,annualPurchaseOfBusiness,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,trailingOtherIncomeExpense,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyDilutedAverageShares,quarterlyGrossPPE,trailingOperatingExpense,annualAccumulatedDepreciation,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualInvestingCashFlow,trailingInvestingCashFlow,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,trailingCapitalExpenditure,annualCapitalExpenditure,annualBasicEPS,trailingSellingGeneralAndAdministration,annualPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyTotalRevenue,trailingInterestExpense,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingPurchaseOfBusiness,trailingStockBasedCompensation,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualNetOtherFinancingCharges,quarterlyNetPPE,annualStockBasedCompensation,annualChangeInCashSupplementalAsReported,trailingChangeInInventory,annualInventory,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,quarterlyTaxProvision,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,trailingResearchAndDevelopment,quarterlyChangeInCashSupplementalAsReported,trailingChangeInWorkingCapital,annualCapitalStock,annualGoodwill,annualInterestExpense,trailingChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualChangeInAccountPayable,annualSaleOfInvestment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,trailingBasicEPS,annualOtherShortTermInvestments,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInAccountPayable
1970-01-01 00:00:00.488937600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,31304000.0,,,,,,,,,,,,,,,,,,,,,,,31304000.0,,,,,,,,,,,,,,,,,,,44200000.0,,,,,44200000.0,,,,,,,,,,,,,,,,,,,44200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.496886400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,2900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,31370000.0,,,,,,,,,,,,,,,,,,,,,,,31370000.0,,,,,,,,,,,,,,,,,,,39500000.0,,,,,39500000.0,,,,,,,,,,,,,,,,,,,39500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.504835200,92200000.0,,,20600000.0,60800000.0,,27200000.0,171800000.0,,900000.0,,,,,,,0.0,27200000.0,8900000.0,52600000.0,25400000.0,31666667.0,44700000.0,,,,,0.42,31000000.0,13300000.0,,0.0,,114700000.0,31666667.0,13300000.0,,2300000.0,,22200000.0,136900000.0,,0.0,,31700000.0,,3700000.0,,,52600000.0,8500000.0,8500000.0,92200000.0,,84300000.0,23500000.0,,900000.0,,136900000.0,60800000.0,,,,,25400000.0,,,13300000.0,26900000.0,23500000.0,,3700000.0,,,,,,,,,,,,,31000000.0,57100000.0,,,,3200000.0,36200000.0,,44700000.0,0.0,31000000.0,,,31000000.0,25400000.0,84300000.0,,,,,,,60900000.0,2300000.0,-24700000.0,,0.0,,,,,0.0,,,,,,,36500000.0,,60900000.0,,-24700000.0,,,,0.0,,,,,,0.42,,,,,,-105900000.0,23100000.0,,,,45300000.0,,,,,,,,,3700000.0,,,36200000.0,,,,26900000.0,23100000.0,,-105900000.0,,,,,,,,,1600000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.512611200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,3800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,31400000.0,,,,,,,,,,,,,,,,,,,,,,,31400000.0,,,,,,,,,,,,,,,,,,,48900000.0,,,,,48900000.0,,,,,,,,,,,,,,,,,,,48900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.520473600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,4600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,31562000.0,,,,,,,,,,,,,,,,,,,,,,,31562000.0,,,,,,,,,,,,,,,,,,,54100000.0,,,,,54100000.0,,,,,,,,,,,,,,,,,,,54100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.528422400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,3400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,31674000.0,,,,,,,,,,,,,,,,,,,,,,,31674000.0,,,,,,,,,,,,,,,,,,,54000000.0,,,,,54000000.0,,,,,,,,,,,,,,,,,,,54000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.536371200,112000000.0,,,26700000.0,69900000.0,,42400000.0,214200000.0,,1900000.0,,,,,,,0.0,42400000.0,10500000.0,84600000.0,42200000.0,32156863.0,73200000.0,,,,,0.51,24200000.0,16400000.0,,0.0,,140500000.0,32156863.0,16400000.0,,4800000.0,,26900000.0,185200000.0,,0.0,,39800000.0,,4600000.0,,,84600000.0,2400000.0,2400000.0,112000000.0,,100600000.0,37600000.0,,1900000.0,,185200000.0,69900000.0,,,,,42200000.0,,,16400000.0,41800000.0,37600000.0,,4800000.0,,,,,,,,,,,,,24200000.0,73700000.0,,,,4000000.0,70800000.0,,73200000.0,0.0,24200000.0,,,24200000.0,33900000.0,100600000.0,,,,,,,102000000.0,4800000.0,-31200000.0,,0.0,,,,,0.0,,,,,,,47000000.0,,102000000.0,,-31200000.0,,,,0.0,,,,,,0.51,,,,,,-130300000.0,37400000.0,,,,57200000.0,,,,,,,,,4800000.0,,,70800000.0,,,,41800000.0,37400000.0,,-130300000.0,,,,,,,,,3700000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.544147200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,4700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,31992000.0,,,,,,,,,,,,,,,,,,,,,,,31992000.0,,,,,,,,,,,,,,,,,,,65800000.0,,,,,65800000.0,,,,,,,,,,,,,,,,,,,65800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.552009600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,5300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,32174000.0,,,,,,,,,,,,,,,,,,,,,,,32174000.0,,,,,,,,,,,,,,,,,,,66600000.0,,,,,66600000.0,,,,,,,,,,,,,,,,,,,66600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.559958400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,4100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,32342000.0,,,,,,,,,,,,,,,,,,,,,,,32342000.0,,,,,,,,,,,,,,,,,,,63700000.0,,,,,63700000.0,,,,,,,,,,,,,,,,,,,63700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.567907200,139800000.0,,,34600000.0,86000000.0,,60900000.0,269800000.0,,2500000.0,,,,,,,0.0,60900000.0,12000000.0,110400000.0,49500000.0,32833333.0,86100000.0,,,,,0.6,26200000.0,19700000.0,,0.0,,175800000.0,32833333.0,19700000.0,,12300000.0,,31700000.0,225900000.0,,0.0,,49600000.0,,5600000.0,,,110400000.0,6300000.0,6300000.0,139800000.0,,115500000.0,55000000.0,,2500000.0,,225900000.0,86000000.0,,,,,49500000.0,,,19700000.0,53100000.0,55000000.0,,5900000.0,,,,,,,,,,,,,26200000.0,94000000.0,,,,2000000.0,79800000.0,,86100000.0,0.0,26200000.0,,,26200000.0,44400000.0,115500000.0,,,,,,,121300000.0,12300000.0,-41500000.0,,0.0,,,,,0.0,,,,,,,59400000.0,,121300000.0,,-41500000.0,,,,0.0,,,,,,0.6,,,,,,-161400000.0,37200000.0,,,,73800000.0,,,,,,,,,5900000.0,,,79800000.0,,,,53100000.0,37200000.0,,-161400000.0,,,,,,,,,4900000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.575769600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,5700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,32470000.0,,,,,,,,,,,,,,,,,,,,,,,32470000.0,,,,,,,,,,,,,,,,,,,77500000.0,,,,,77500000.0,,,,,,,,,,,,,,,,,,,77500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.583632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,6300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,31866000.0,,,,,,,,,,,,,,,,,,,,,,,31866000.0,,,,,,,,,,,,,,,,,,,81500000.0,,,,,81500000.0,,,,,,,,,,,,,,,,,,,81500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.591580800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,31866000.0,,,,,,,,,,,,,,,,,,,,,,,31866000.0,,,,,,,,,,,,,,,,,,,76000000.0,,,,,76000000.0,,,,,,,,,,,,,,,,,,,76000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
