date,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualInvestmentsAndAdvances,quarterlyOperatingIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyGrossProfit,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,trailingBeginningCashPosition,quarterlyChangeInInventory,annualInterestExpense,trailingChangesInAccountReceivables,quarterlyInvestingCashFlow,annualTotalRevenue,quarterlyEndCashPosition,trailingResearchAndDevelopment,annualCurrentAssets,trailingCostOfRevenue,quarterlyDilutedEPS,annualChangesInAccountReceivables,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualDilutedEPS,trailingOperatingExpense,annualOtherNonCurrentAssets,annualNetOtherFinancingCharges,annualResearchAndDevelopment,quarterlyCashDividendsPaid,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyEbitda,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyPretaxIncome,quarterlyOperatingExpense,trailingFreeCashFlow,quarterlyGoodwill,trailingCommonStockIssuance,quarterlyBasicAverageShares,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,quarterlyCurrentDeferredRevenue,quarterlyCurrentAssets,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualTaxProvision,annualCurrentDeferredRevenue,annualTotalAssets,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyOtherCurrentAssets,annualLongTermDebt,annualNetIncome,annualBeginningCashPosition,annualCashDividendsPaid,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,trailingTaxProvision,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyInvestmentsAndAdvances,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyOtherNonCurrentAssets,annualSaleOfInvestment,annualOtherNonCashItems,annualPurchaseOfBusiness,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,annualInvestingCashFlow,annualDepreciationAndAmortization,annualChangeInInventory,quarterlyBasicEPS,quarterlyCapitalExpenditure,trailingSaleOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualCapitalStock,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,annualStockBasedCompensation,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyNetPPE,quarterlyCostOfRevenue,annualNetPPE,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCommonStockIssuance,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,annualOtherIntangibleAssets,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualInventory,trailingChangeInInventory,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,trailingGrossProfit,annualOtherCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,trailingPretaxIncome,annualNetOtherInvestingChanges,annualPretaxIncome,trailingPurchaseOfInvestment,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,trailingOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingTotalRevenue,annualBasicEPS,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,annualOperatingIncome,annualGrossPPE,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualAccountsPayable,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyDepreciationAndAmortization,quarterlyDilutedAverageShares,quarterlyInterestExpense,trailingBasicAverageShares,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherShortTermInvestments,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,annualOtherShortTermInvestments,annualIncomeTaxPayable,trailingDilutedAverageShares
1994-06-30,,-1400000.0,,,,37400000.0,543100000.0,,98100000.0,,,87400000.0,,,318100000.0,382200000.0,,,,,,,-7800000.0,,,-10200000.0,,0.0,,,,0.0425,,,,,,,,,,-800000.0,,-200000.0,,,47900000.0,,272300000.0,,,,,155200000.0,,,32700000.0,60700000.0,,,,454117647.0,100000.0,270800000.0,,343200000.0,,,,50200000.0,401700000.0,,,-139100000.0,,,,,,29800000.0,,,,,,,,,140900000.0,,,,20800000.0,,,,,0.0,19300000.0,,,,,0.0425,-10300000.0,,-12200000.0,19300000.0,28000000.0,183100000.0,,,131400000.0,,,,13400000.0,,,,-2400000.0,134500000.0,243100000.0,220000000.0,,,,,200000.0,,,,,5600000.0,,,,0.0,,,,,17700000.0,,337700000.0,,,,,,,,,,,,,944800000.0,19300000.0,,601600000.0,,,,,,,,,,,,,,,,16900000.0,,300000.0,16900000.0,10300000.0,454117647.0,2400000.0,,,,,,,,,,,,,,
1994-09-30,,-43500000.0,,,,43200000.0,560700000.0,,104800000.0,,,86600000.0,,,326400000.0,391300000.0,,,,,,,200000.0,,,-8800000.0,,0.0,,,,0.05,,,,,,,,,,-900000.0,,24500000.0,,,53600000.0,,273100000.0,,,,,177400000.0,,,38500000.0,61600000.0,,,,462000000.0,-100000.0,287600000.0,,384900000.0,,,,51200000.0,424900000.0,,,-146500000.0,,,,,,42100000.0,,,,,,,,,141900000.0,,,,21200000.0,,,,,0.0,23100000.0,,,,,0.05,-8700000.0,,-700000.0,23100000.0,14300000.0,200700000.0,,,131200000.0,,,,15400000.0,,,,-2400000.0,134800000.0,244800000.0,221600000.0,,,,,300000.0,,,,,4700000.0,,,,0.0,,,,,5600000.0,,334700000.0,,,,,,,,,,,,,985600000.0,23100000.0,,600700000.0,,,,,,,,,,,,,,,,21600000.0,,300000.0,21600000.0,10200000.0,462000000.0,2300000.0,,,,,,,,,,,,,,
1994-12-31,,47400000.0,,,,35800000.0,658800000.0,933225152.0,110200000.0,,,94600000.0,-54500000.0,,355100000.0,421700000.0,,253100000.0,81700000.0,2000000.0,,,22800000.0,9300000.0,,-164800000.0,1288700000.0,0.0,,388700000.0,,,,,81700000.0,,0.0875,,30400000.0,0.0,,-800000.0,-148600000.0,6300000.0,,262600000.0,49300000.0,,262600000.0,933225152.0,658800000.0,-12600000.0,1000000.0,200700000.0,,89900000.0,40800000.0,74400000.0,,,,,-153500000.0,396200000.0,,388700000.0,,,200700000.0,60900000.0,476100000.0,68800000.0,,-148600000.0,54900000.0,,1134900000.0,50900000.0,889700000.0,50900000.0,116500000.0,81700000.0,6900000.0,-3400000.0,746200000.0,,,208500000.0,146100000.0,,,,30400000.0,,30700000.0,,476100000.0,0.0,24800000.0,,-198700000.0,44600000.0,-1300000.0,,-25200000.0,,53000000.0,24800000.0,92000000.0,232800000.0,,,116500000.0,,,,16000000.0,,,,7200000.0,142400000.0,273100000.0,244900000.0,273100000.0,,396200000.0,144400000.0,100000.0,,,442700000.0,399000000.0,-19700000.0,142400000.0,,,0.0,,,190500000.0,,66800000.0,146100000.0,442700000.0,,232800000.0,,2000000.0,-4800000.0,,-158100000.0,136600000.0,,0.0,49300000.0,,1134900000.0,24800000.0,,746200000.0,,,,0.0875,,,0.0,145900000.0,421700000.0,,,94600000.0,,,,2000000.0,,68800000.0,2000000.0,13500000.0,,2200000.0,,,,,,,,,,,,,,
1995-03-31,,-25300000.0,,,,39500000.0,682000000.0,,116100000.0,,,107200000.0,,,376500000.0,443200000.0,,,,,,,-23300000.0,,,-16700000.0,,0.0,,,,0.0475,,,,,,,,,,-1200000.0,,18200000.0,,,56800000.0,,274000000.0,,,,,221400000.0,,,36300000.0,76600000.0,,,,458947368.0,0.0,408000000.0,,437300000.0,,,,59300000.0,503100000.0,,,-164000000.0,,,,,,46700000.0,,,,,,,,,157400000.0,,,,30900000.0,,,,,100000.0,21800000.0,,,,,0.0475,-16700000.0,,-2400000.0,21800000.0,32000000.0,235600000.0,,,116600000.0,,,,14500000.0,,,,0.0,166600000.0,279200000.0,260400000.0,,,,,2300000.0,,,,,13800000.0,,,,2000000.0,,,,,15300000.0,,437700000.0,,,,,,,,,,,,,1185100000.0,21800000.0,,747800000.0,,,,,,,,,,,,,,,,15700000.0,,65200000.0,15700000.0,17300000.0,458947368.0,3200000.0,,,,,,,,,,,,,,
1995-06-30,,-38100000.0,,,,48600000.0,692600000.0,,126900000.0,,,104700000.0,,,391500000.0,449100000.0,,,,,,,-12100000.0,,,-13400000.0,,0.0,,,,0.0575,,,,,,,,,,,,-9600000.0,,,65300000.0,,259400000.0,,,,,200700000.0,,,45300000.0,78300000.0,,,,473043478.0,0.0,433200000.0,,477100000.0,,,,61600000.0,528700000.0,,,-170200000.0,,,,,,46300000.0,,,,,,,,,142900000.0,,,,31000000.0,,,,,1100000.0,27200000.0,,,,,0.0575,-13400000.0,,22200000.0,27200000.0,-3700000.0,240600000.0,,,116500000.0,,,,18100000.0,,,,-100000.0,178700000.0,278900000.0,264600000.0,,,,,600000.0,,,,,4800000.0,,,,0.0,,,,,-17100000.0,,434300000.0,,,,,,,,,,,,,1221300000.0,27200000.0,,744200000.0,,,,,,,,,,,,,,,,20600000.0,,87900000.0,20600000.0,16700000.0,473043478.0,3200000.0,,,,,,,,,,,,,,
1995-09-30,,-10700000.0,,,,49900000.0,953800000.0,,127600000.0,,,112000000.0,,,404500000.0,500200000.0,,,,,,,6300000.0,,,-166000000.0,,0.0,,,,0.06,,,,,,,,,,,,11600000.0,,,64800000.0,,416900000.0,,,,,275100000.0,,,46400000.0,77700000.0,,,,480000000.0,-143000000.0,536900000.0,,553100000.0,,,,62800000.0,554300000.0,,,-174900000.0,,,,,,44900000.0,,,,,,,,,240500000.0,,,,53500000.0,,,,,-3500000.0,28800000.0,,,,,0.06,-23000000.0,,111700000.0,28800000.0,44600000.0,284100000.0,,,176400000.0,,,,17600000.0,,,,-200000.0,221200000.0,325300000.0,276900000.0,,,,,200000.0,,,,,-10100000.0,,,,0.0,,,,,21600000.0,,576200000.0,,,,,,,,,,,,,1508100000.0,28800000.0,,955000000.0,,,,,,,,,,,,,,,,10500000.0,,140800000.0,10500000.0,14900000.0,480000000.0,3300000.0,,,,,,,,,,,,,,
1995-12-31,,39000000.0,,,,42400000.0,899700000.0,479384615.0,135100000.0,,,92300000.0,-59200000.0,,314300000.0,460500000.0,,325400000.0,105800000.0,7900000.0,,,13500000.0,7200000.0,,-71000000.0,1486800000.0,0.0,,466500000.0,,,,,108400000.0,,0.11625,,119500000.0,0.0,,-1200000.0,-168600000.0,22200000.0,,495600000.0,52000000.0,,495600000.0,478901384.0,899700000.0,-35100000.0,3600000.0,304400000.0,,115000000.0,44900000.0,92700000.0,,,,,-64900000.0,404100000.0,,466500000.0,,,304400000.0,83100000.0,586300000.0,15000000.0,,-168600000.0,67300000.0,,1486000000.0,32000000.0,981100000.0,32000000.0,268600000.0,108400000.0,3600000.0,-4700000.0,1019500000.0,,,266900000.0,227000000.0,,,,119500000.0,,42400000.0,,586300000.0,0.0,27900000.0,,-267100000.0,58500000.0,-15600000.0,,-6100000.0,,-34300000.0,30500000.0,101300000.0,296800000.0,,,268600000.0,,,,17000000.0,,,,2500000.0,201900000.0,291900000.0,179200000.0,291900000.0,,404100000.0,174200000.0,500000.0,,,608100000.0,505700000.0,-4200000.0,201900000.0,,,0.0,,,238800000.0,,95200000.0,227000000.0,608100000.0,,296800000.0,,7900000.0,4300000.0,,-207900000.0,173100000.0,,0.0,97200000.0,,1486000000.0,30500000.0,,1019500000.0,,,,0.11625,,,2600000.0,180300000.0,460500000.0,,,92300000.0,,,,7900000.0,,15000000.0,7900000.0,9600000.0,,-2600000.0,,,,,,,,,,,,,,
1996-03-31,,-9200000.0,,,,47200000.0,823700000.0,,136900000.0,,,96800000.0,,,409600000.0,477300000.0,,,,,,,-800000.0,,,117800000.0,,0.0,,,,0.225,,,,,,,,,,-1200000.0,,-79800000.0,-12100000.0,,64000000.0,,328900000.0,,,,,409900000.0,,,44100000.0,89700000.0,,,,474222222.0,129900000.0,494800000.0,,510000000.0,,,,72900000.0,679800000.0,,,-183900000.0,,,,,,36900000.0,,,,,,,,,227200000.0,,,,83700000.0,,,,,0.0,26900000.0,,,,,0.225,-12100000.0,,-144400000.0,106700000.0,34500000.0,347900000.0,,,101700000.0,,,,17200000.0,,,,79700000.0,206800000.0,293400000.0,272700000.0,,,,,700000.0,,,,,7900000.0,,,,7900000.0,,,,,22400000.0,,616400000.0,,,,,,,,,,,,,1503500000.0,106700000.0,,993500000.0,,,,,,,,,,,,,,,,15900000.0,,50100000.0,15900000.0,16800000.0,474222222.0,3000000.0,,,,,,,,,,,,,,
1996-06-30,,-6200000.0,,,,56300000.0,802700000.0,,149400000.0,,,102200000.0,,,434900000.0,486800000.0,,,,,,,8000000.0,,,-21600000.0,,0.0,,,,0.0675,,,,,,,,,,-1100000.0,,-14500000.0,0.0,,72500000.0,,329400000.0,,,,,441300000.0,,,53300000.0,93100000.0,,,,481481481.0,-12600000.0,473300000.0,,514100000.0,,,,76900000.0,718800000.0,,,-196100000.0,,,,,,43200000.0,,,,,,,,,204400000.0,,,,90600000.0,,,,,-100000.0,32500000.0,,,,,0.0675,-9000000.0,,-13100000.0,32500000.0,28100000.0,355900000.0,,,125000000.0,,,,20800000.0,,,,0.0,199500000.0,290700000.0,285500000.0,,,,,800000.0,,,,,-6700000.0,,,,0.0,,,,,19100000.0,,626100000.0,,,,,,,,,,,,,1521500000.0,32500000.0,,1007400000.0,,,,,,,,,,,,,,,,9200000.0,,15200000.0,9200000.0,16200000.0,481481481.0,3000000.0,,,,,,,,,,,,,,
1996-09-30,,17900000.0,,,,60200000.0,1042000000.0,,161800000.0,,,110300000.0,,,470800000.0,522300000.0,,,,,,,1900000.0,,,-215400000.0,,0.0,,,,0.07,,,,,,,,,,-1500000.0,,94400000.0,0.0,,78500000.0,,534400000.0,,,,,473400000.0,,,55100000.0,101600000.0,,,,480000000.0,-197800000.0,507600000.0,,591000000.0,,,,83300000.0,750700000.0,,,-211400000.0,,,,,,45000000.0,,,,,,,,,265700000.0,,,,99300000.0,,,,,100000.0,33600000.0,,,,,0.07,-17600000.0,,143900000.0,33600000.0,84300000.0,380700000.0,,,268700000.0,,,,21500000.0,,,,100000.0,229800000.0,310900000.0,309000000.0,,,,,300000.0,,,,,12800000.0,,,,0.0,,,,,66700000.0,,791500000.0,,,,,,,,,,,,,1792700000.0,33600000.0,,1201700000.0,,,,,,,,,,,,,,,,21900000.0,,16600000.0,21900000.0,18300000.0,480000000.0,5200000.0,,,,,,,,,,,,,,
1996-12-31,,35000000.0,-12100000.0,,,62500000.0,964800000.0,479637088.0,192600000.0,,,110200000.0,-51300000.0,,496700000.0,538400000.0,,414500000.0,128000000.0,26400000.0,,,29800000.0,16400000.0,,-23500000.0,1811900000.0,0.0,,546700000.0,,,,,207800000.0,,0.43375,,106000000.0,0.0,,-1300000.0,-218800000.0,-17100000.0,0.0,490200000.0,79800000.0,,490200000.0,479637088.0,964800000.0,37500000.0,9500000.0,506800000.0,,165800000.0,57300000.0,130100000.0,,,,,-10900000.0,474600000.0,,546700000.0,,,506800000.0,112800000.0,800300000.0,16800000.0,,-218800000.0,81800000.0,,1765100000.0,49400000.0,1171200000.0,49400000.0,219600000.0,207800000.0,7900000.0,-5100000.0,1218400000.0,,,345900000.0,270600000.0,,,,106000000.0,,-17000000.0,,800300000.0,0.0,35000000.0,,-142700000.0,68600000.0,38900000.0,,-12600000.0,,-42500000.0,35000000.0,70200000.0,347600000.0,,,219600000.0,,,,22300000.0,,,,0.0,204200000.0,319600000.0,304100000.0,319600000.0,,474600000.0,217100000.0,7700000.0,,,792800000.0,640700000.0,4500000.0,204200000.0,,,0.0,,,294800000.0,,57600000.0,270600000.0,792800000.0,,347600000.0,,26400000.0,18500000.0,,-91400000.0,209800000.0,,0.0,-56100000.0,,1765100000.0,35000000.0,,1218400000.0,,,,0.43375,,,79800000.0,226200000.0,538400000.0,,,110200000.0,,,,26400000.0,,16800000.0,26400000.0,17300000.0,,5200000.0,,,,,,,,,,,,,,
1997-03-31,,-17700000.0,,,,55400000.0,977200000.0,,160600000.0,,,119500000.0,,,466400000.0,555900000.0,,,,,,,-5300000.0,,,-41000000.0,,0.0,,,,0.065,,,,,,,,,,-1500000.0,,38700000.0,,,74300000.0,,460100000.0,,,,,536800000.0,,,51600000.0,105200000.0,,,,484615385.0,-33300000.0,517100000.0,,578300000.0,,,,86300000.0,817500000.0,,,-231000000.0,,,,,,40100000.0,,,,,,,,,269200000.0,,,,100300000.0,,,,,100000.0,31500000.0,,,,,0.065,-7700000.0,,-27600000.0,31500000.0,81400000.0,379100000.0,,,190900000.0,,,,20100000.0,,,,100000.0,218600000.0,324900000.0,305800000.0,,,,,800000.0,,,,,12100000.0,,,,26400000.0,,,,,73700000.0,,791200000.0,,,,,,,,,,,,,1794700000.0,31500000.0,,1216400000.0,,,,,,,,,,,,,,,,38600000.0,,18500000.0,38600000.0,18900000.0,484615385.0,3900000.0,,,,,,,,,,,,,,
1997-06-30,,5300000.0,,,,65900000.0,983900000.0,,177600000.0,,,123600000.0,,,502800000.0,572100000.0,,,,,,,4000000.0,,,-43900000.0,,0.0,,,,0.08,,,,,,,,,,-1400000.0,,1500000.0,,,85300000.0,,461400000.0,,,,,573600000.0,,,62700000.0,111700000.0,,,,478750000.0,-25600000.0,522500000.0,,585700000.0,,,,92300000.0,835300000.0,,,-244500000.0,,,,,,44500000.0,,,,,,,,,270500000.0,,,,94700000.0,,,,,-200000.0,38300000.0,,,,,0.08,-18300000.0,,-14800000.0,38300000.0,54500000.0,374100000.0,,,190900000.0,,,,24400000.0,,,,0.0,215700000.0,327600000.0,325200000.0,,,,,200000.0,,,,,-3500000.0,,,,0.0,,,,,36200000.0,,811200000.0,,,,,,,,,,,,,1819200000.0,38300000.0,,1233500000.0,,,,,,,,,,,,,,,,35000000.0,,24800000.0,35000000.0,19400000.0,478750000.0,3200000.0,,,,,,,,,,,,,,
1997-09-30,,64500000.0,,,,71300000.0,1044400000.0,,185700000.0,,,130400000.0,,,516600000.0,587700000.0,,,,,,,900000.0,,,-99300000.0,,0.0,,,,0.0875,,,,,,,,,,-1500000.0,,-40300000.0,0.0,,89800000.0,,469400000.0,,,,,613900000.0,,,68500000.0,114400000.0,,,,477714286.0,-88300000.0,575000000.0,,623000000.0,,,,95900000.0,870400000.0,,,-255900000.0,,,,,,52000000.0,,,,,,,,,269000000.0,,,,101800000.0,,,,,100000.0,41800000.0,,,,,0.0875,-11000000.0,,2800000.0,41800000.0,84500000.0,425500000.0,,,200400000.0,,,,26700000.0,,,,100000.0,226100000.0,331800000.0,330900000.0,,,,,400000.0,,,,,-12300000.0,,,,0.0,,,,,73500000.0,,858200000.0,,,,,,,,,,,,,1914800000.0,41800000.0,,1291800000.0,,,,,,,,,,,,,,,,22800000.0,,19100000.0,22800000.0,18500000.0,477714286.0,2900000.0,,,,,,,,,,,,,,
1997-12-31,,-64000000.0,-19800000.0,,,74200000.0,962800000.0,482051800.0,220700000.0,,,135200000.0,-62800000.0,,565200000.0,598400000.0,,477700000.0,154800000.0,33300000.0,,,15100000.0,13100000.0,,-25800000.0,2051000000.0,0.0,,618300000.0,,,,,154800000.0,,0.32125,,72800000.0,0.0,,-1500000.0,-263200000.0,59500000.0,0.0,438600000.0,93500000.0,,438600000.0,470153312.0,962800000.0,-11900000.0,2500000.0,655700000.0,,215600000.0,71000000.0,146500000.0,,,,,0.0,524200000.0,,618300000.0,,,655700000.0,127200000.0,916900000.0,35500000.0,,-263200000.0,99000000.0,,1879700000.0,53000000.0,1306400000.0,53000000.0,162700000.0,154800000.0,26400000.0,-5900000.0,1261400000.0,,,401600000.0,275900000.0,,,,72800000.0,,59400000.0,,916900000.0,0.0,43200000.0,,-210000000.0,76100000.0,14700000.0,,-25800000.0,,-21700000.0,43200000.0,58000000.0,353500000.0,,,162700000.0,,,,27800000.0,,,,-100000.0,209400000.0,335200000.0,344500000.0,335200000.0,,524200000.0,278400000.0,1100000.0,,,853400000.0,744600000.0,10600000.0,209400000.0,,,0.0,,,343000000.0,,32200000.0,275900000.0,853400000.0,,353500000.0,,33300000.0,6900000.0,,-147200000.0,253800000.0,,0.0,-61300000.0,,1879700000.0,43200000.0,,1261400000.0,,,,0.32875,,,0.0,266900000.0,598400000.0,,,135200000.0,,,,33300000.0,,35500000.0,33300000.0,19300000.0,,3100000.0,,,,,,,,,,,,,,
1998-03-31,,8300000.0,,,,65000000.0,1412700000.0,,183700000.0,,,168000000.0,,,534400000.0,655600000.0,,,,,,,-12100000.0,,,-388300000.0,,0.0,,,,0.08,,,,,,,,,,-1500000.0,,42700000.0,,,84000000.0,,608400000.0,,,,,692300000.0,,,61800000.0,118700000.0,,,,460606061.0,-375500000.0,804300000.0,,722000000.0,,,,99700000.0,958000000.0,,,-276300000.0,,,,,,55600000.0,,,,,,,,,294700000.0,,,,61200000.0,,,,,0.0,38000000.0,,,,,0.0825,-12800000.0,,277200000.0,38000000.0,108000000.0,422400000.0,,,313700000.0,,,,23800000.0,,,,0.0,269300000.0,379300000.0,350700000.0,,,,,2600000.0,,,,,-3000000.0,,,,33300000.0,,,,,95200000.0,,1208200000.0,,,,,,,,,,,,,2370700000.0,38000000.0,,1648700000.0,,,,,,,,,,,,,,,,30400000.0,,213900000.0,30400000.0,19000000.0,475000000.0,3200000.0,,,,,,,,,,,,,,
1998-06-30,,-20400000.0,,,,82100000.0,1370400000.0,,228800000.0,,,158100000.0,,,622300000.0,674900000.0,,,,,,,-17900000.0,,,-21300000.0,,0.0,,,,0.095,,,,,,,,,,-1400000.0,,17100000.0,,,105600000.0,,595900000.0,,,,,737000000.0,,,75100000.0,146700000.0,,,,473846154.0,375500000.0,774500000.0,,722700000.0,,,,123200000.0,1000900000.0,,,-292000000.0,,,,,,42900000.0,,,,,,,,,272500000.0,,,,64000000.0,,,,,-100000.0,46200000.0,,,,,0.0975,-396800000.0,,-42200000.0,46200000.0,66400000.0,454100000.0,,,323400000.0,,,,28900000.0,,,,0.0,287300000.0,382900000.0,393500000.0,,,,,1200000.0,,,,,2600000.0,,,,0.0,,,,,-330400000.0,,1201700000.0,,,,,,,,,,,,,2371300000.0,46200000.0,,1648600000.0,,,,,,,,,,,,,,,,32900000.0,,162300000.0,32900000.0,23500000.0,486315789.0,7000000.0,,,,,,,,,,,,,,
1998-09-30,,-4900000.0,,,,99000000.0,1484300000.0,,313000000.0,,,172500000.0,,,724800000.0,736500000.0,,,,,,,2700000.0,,,-174600000.0,,0.0,,,,0.05,,,,,,,,,,-5100000.0,,-6200000.0,,,135800000.0,,628400000.0,,,,,853600000.0,,,51000000.0,214000000.0,,,,542857143.0,0.0,855900000.0,,929600000.0,,,,177200000.0,1286900000.0,,,-263200000.0,,,,,,69200000.0,,,,,,,,,298100000.0,,,,72000000.0,,,,,100000.0,28500000.0,,,,,0.0525,-174600000.0,,76800000.0,28500000.0,66400000.0,467600000.0,,,330300000.0,,,,22500000.0,,,,-40800000.0,361300000.0,473300000.0,411800000.0,,,,,22200000.0,,,,,-31100000.0,,,,0.0,,,,,-108200000.0,,1296300000.0,,,,,,,,,,,,,2771200000.0,28500000.0,,1841600000.0,,,,,,,,,,,,,,,,39300000.0,,215800000.0,39300000.0,36800000.0,570000000.0,7400000.0,,,,,,,,,,,,,,
1998-12-31,,19300000.0,,,,101700000.0,1386900000.0,555540000.0,354600000.0,,,158600000.0,-616000000.0,,802500000.0,912600000.0,,830800000.0,182900000.0,41900000.0,,,39800000.0,24900000.0,,-15500000.0,2910000000.0,0.0,,886900000.0,,,,,182900000.0,,0.33,,96200000.0,0.0,,-2500000.0,-441600000.0,-16200000.0,,698200000.0,131100000.0,,698200000.0,538980000.0,1386900000.0,2300000.0,29600000.0,978700000.0,,-284700000.0,94400000.0,252900000.0,,,,,0.0,688700000.0,,886900000.0,,,978700000.0,223500000.0,1351800000.0,59600000.0,,-441600000.0,118200000.0,,2738700000.0,54400000.0,1712400000.0,54400000.0,412900000.0,182900000.0,70800000.0,-10500000.0,1851800000.0,,,722100000.0,285300000.0,,,,96200000.0,,37400000.0,,1351800000.0,0.0,58000000.0,,-599700000.0,108700000.0,12500000.0,,-31800000.0,,-73500000.0,58000000.0,90500000.0,470500000.0,,,412900000.0,,,,36400000.0,,,,0.0,323500000.0,471000000.0,447900000.0,471000000.0,,688700000.0,331300000.0,3600000.0,,,1284600000.0,1197600000.0,2600000.0,323500000.0,,,0.0,,,475500000.0,,58700000.0,285300000.0,1284600000.0,,470500000.0,,41900000.0,-28900000.0,,0.0,301100000.0,,0.0,238300000.0,,2738700000.0,58000000.0,,1851800000.0,,,,0.34,,,-40800000.0,366800000.0,912600000.0,,,158600000.0,,,,41900000.0,,59600000.0,41900000.0,29400000.0,,7400000.0,,,,,,,,,,,,,,
1999-03-31,,34300000.0,,,,96000000.0,1354800000.0,,296600000.0,,,173700000.0,,,754600000.0,918300000.0,,,,,,,-2200000.0,,,-12200000.0,,0.0,,,,0.0975,,,,,,,,,,-2000000.0,,-15400000.0,,,126600000.0,,630500000.0,,,,,1031800000.0,,,89700000.0,200600000.0,,,,538536585.0,0.0,724300000.0,,890000000.0,,,,170000000.0,1391400000.0,,,-455500000.0,,,,,,54600000.0,,,,,,,,,283000000.0,,,,131700000.0,,,,,0.0,55200000.0,,,,,0.1025,-12200000.0,,-67600000.0,55200000.0,104700000.0,496700000.0,,,347500000.0,,,,34500000.0,,,,0.0,325100000.0,462800000.0,458000000.0,,,,,5600000.0,,,,,26300000.0,,,,41900000.0,,,,,92500000.0,,1261700000.0,,,,,,,,,,,,,2746200000.0,55200000.0,,1856200000.0,,,,,,,,,,,,,,,,68200000.0,,53900000.0,68200000.0,30600000.0,566153846.0,6300000.0,,,,,,,,,,,,,,
