date,annualOtherNonCurrentAssets,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualSellingGeneralAndAdministration,annualOperatingExpense,annualCapitalExpenditure,trailingCapitalExpenditure,quarterlyAccountsPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,annualBeginningCashPosition,trailingOperatingExpense,annualCurrentAssets,trailingBeginningCashPosition,annualCashAndCashEquivalents,trailingNetOtherFinancingCharges,trailingInterestExpense,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,trailingNetIncomeCommonStockholders,trailingNetIncomeContinuousOperations,annualInterestExpense,annualEbitda,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualNetIncomeCommonStockholders,annualOtherIntangibleAssets,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyCurrentAssets,annualCommonStockIssuance,annualFreeCashFlow,quarterlyRetainedEarnings,annualOtherCurrentAssets,trailingOperatingCashFlow,annualCostOfRevenue,annualDilutedEPS,annualBasicEPS,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyAccumulatedDepreciation,annualTaxProvision,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,quarterlyOtherCurrentAssets,annualNetIncome,annualOtherNonCashItems,annualPurchaseOfBusiness,annualCashDividendsPaid,annualCurrentDebt,quarterlyOtherNonCurrentLiabilities,trailingTaxProvision,annualInvestingCashFlow,trailingInvestingCashFlow,annualAccountsReceivable,quarterlyOtherCurrentLiabilities,quarterlyLongTermDebt,trailingPurchaseOfInvestment,trailingPurchaseOfBusiness,annualLongTermDebt,annualPurchaseOfInvestment,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingPretaxIncome,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,quarterlyAccountsReceivable,annualRetainedEarnings,trailingNetIncome,annualStockBasedCompensation,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyNetPPE,quarterlyInventory,annualChangeInWorkingCapital,annualSaleOfInvestment,annualGoodwill,annualInventory,annualOtherShortTermInvestments,annualBasicAverageShares,annualNetPPE,trailingGrossProfit,quarterlyOtherIntangibleAssets,annualAccountsPayable,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualOperatingIncome,annualCapitalStock,trailingRepaymentOfDebt,annualRepaymentOfDebt,trailingTotalRevenue,annualEndCashPosition,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualGrossPPE,quarterlyTotalAssets,annualOtherNonCurrentLiabilities,annualPretaxIncome,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,quarterlyCurrentDebt,trailingEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyDepreciationAndAmortization,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,quarterlyNetIncome,annualDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingChangeInAccountPayable,quarterlyTaxProvision,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyCommonStockIssuance,quarterlyOtherIncomeExpense,trailingOtherNonCashItems,quarterlyInterestExpense,quarterlyBasicAverageShares,quarterlyOtherNonCashItems,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyRepurchaseOfCapitalStock,quarterlyPurchaseOfBusiness,quarterlySellingGeneralAndAdministration,annualChangesInAccountReceivables,quarterlyDilutedAverageShares,trailingSaleOfInvestment,annualInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,trailingBasicEPS,quarterlyCashDividendsPaid,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyDeferredIncomeTax,annualCurrentDeferredRevenue,quarterlyNetOtherInvestingChanges,trailingCashDividendsPaid,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,quarterlyBeginningCashPosition,quarterlySaleOfInvestment,quarterlyBasicEPS,quarterlyPretaxIncome,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,quarterlyRepaymentOfDebt,quarterlyOperatingIncome,quarterlyOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlyCapitalExpenditure,annualOtherIncomeExpense,annualChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,trailingDilutedEPS,quarterlyDilutedEPS,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentAccruedExpenses,quarterlyTotalRevenue,quarterlyResearchAndDevelopment,trailingResearchAndDevelopment,annualIncomeTaxPayable,quarterlyPurchaseOfInvestment,quarterlyNetIncomeCommonStockholders,trailingDepreciationAndAmortization,quarterlyGrossProfit,trailingOtherIncomeExpense,quarterlyEbitda,annualResearchAndDevelopment,quarterlyChangeInInventory,trailingDilutedAverageShares
1970-01-01 00:00:01.277856000,,,,,,,,,17242000000.0,,,,,,,,,,,,,,,,,,,,7356000000.0,,,,7324000000.0,,,6051000000.0,,,,,,723000000.0,34239000000.0,9886000000.0,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,2513000000.0,,,,,,,,10613000000.0,41000000.0,,,,,,,,,6799000000.0,,,3995000000.0,,,,,,,,,,,,46398000000.0,,53722000000.0,,,243000000.0,3995000000.0,,3282000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,0.0,23629000000.0,,711000000.0,-1403000000.0,-1072000000.0,,,28980000000.0,,3206000000.0,,13618000000.0,,6352000000.0,,,3033000000.0,33000000.0,,,753000000.0,9009000000.0,-6794000000.0,17734000000.0,2646122290.0,5876000000.0,13072000000.0,11246000000.0,,64733000000.0,2786000000.0,13618000000.0,865000000.0,1846000000.0,6531000000.0,0.0,,3025000000.0,2.220429,2.226108,2065000000.0,39042000000.0,17734000000.0,,-6794000000.0,558000000.0,-1089000000.0,28980000000.0,6680000000.0,0.0,5876000000.0,0.0,-2598000000.0,-733000000.0,1748000000.0,0.0,,-407000000.0,,,0.0,1525000000.0,,,1525000000.0,-421000000.0,39042000000.0,0.0,2065000000.0,78351000000.0,,1018000000.0,,11246000000.0,,6531000000.0,,,,382000000.0,16835000000.0,159000000.0,-1274000000.0,2000000.0,,159000000.0,382000000.0,2639391453.0,16835000000.0,,13072000000.0,,5811000000.0,6352000000.0,2918000000.0,4189000000.0,246000000.0,,-8678000000.0,,6352000000.0,0.0,0.0,6734000000.0,,64733000000.0,23629000000.0,78351000000.0,0.0,7238000000.0,246000000.0,6734000000.0,,1748000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,,,,,,30639000000.0,,,,,,,,,,,,,,,,,,,,13427000000.0,,,,15146000000.0,,,19874000000.0,,,,,,2344000000.0,41843000000.0,17212000000.0,,,,,,,0.0,,,,,,0.0,,,,,0.0,1020000000.0,,,,,,0.0,,,,,,,,,,,,390000000.0,17316000000.0,212000000.0,,,,,,,,,13253000000.0,,,6841000000.0,,,,,,,,,,,,68456000000.0,,83602000000.0,,,246000000.0,7231000000.0,,2211000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,-2000000.0,26261000000.0,,1224000000.0,-762000000.0,-1962000000.0,,,32326000000.0,,6352000000.0,,15172000000.0,,6811000000.0,,,-72000000.0,2865000000.0,,,1061000000.0,10159000000.0,-7992000000.0,20616000000.0,2664304518.0,5569000000.0,14474000000.0,11710000000.0,,71914000000.0,4052000000.0,15172000000.0,122000000.0,2709000000.0,1683000000.0,4000000.0,,5418000000.0,2.090473,2.095686,2351000000.0,43405000000.0,20616000000.0,,-7992000000.0,1015000000.0,-1093000000.0,32326000000.0,6671000000.0,4000000.0,5569000000.0,0.0,0.0,-2660000000.0,2231000000.0,1049000000.0,,-2780000000.0,,-4000000.0,0.0,985000000.0,,,985000000.0,-890000000.0,43405000000.0,-2000000.0,2351000000.0,87086000000.0,,1412000000.0,,11710000000.0,-4000000.0,1683000000.0,,,,963000000.0,18269000000.0,240000000.0,-1351000000.0,0.0,,240000000.0,963000000.0,2657753631.0,18269000000.0,,14474000000.0,,9470000000.0,6811000000.0,4671000000.0,4814000000.0,247000000.0,,-11879000000.0,,6520000000.0,-184000000.0,0.0,7774000000.0,,71914000000.0,26261000000.0,87086000000.0,1049000000.0,7686000000.0,247000000.0,7774000000.0,,2231000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,,,,,,38660000000.0,,,,,,,,,,,,,,,,,,,,16040000000.0,,,,22667000000.0,,,548000000.0,,,,,,2409000000.0,43414000000.0,22620000000.0,,,,,,,4000000.0,,,,,,1073000000.0,,,,,0.0,1593000000.0,,,,,,-2000000.0,,,,,3333000000.0,,-4000000.0,,,,,708000000.0,17556000000.0,287000000.0,,,,,,,,,11090000000.0,,,12220000000.0,,,,,,,,,,,,71364000000.0,,94031000000.0,,,247000000.0,12928000000.0,,1010000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,111000000.0,31752000000.0,,1302000000.0,1139000000.0,-3911000000.0,,294000000.0,23784000000.0,,6520000000.0,,6052000000.0,,4192000000.0,,,-3696000000.0,157000000.0,,,1328000000.0,9483000000.0,-6943000000.0,14983000000.0,2678519784.0,3818000000.0,4796000000.0,8801000000.0,,71414000000.0,4335000000.0,6052000000.0,19000000.0,2422000000.0,1196000000.0,0.0,,6687000000.0,1.425145,1.426727,1693000000.0,45542000000.0,14983000000.0,,-6943000000.0,1163000000.0,-383000000.0,23784000000.0,5708000000.0,0.0,3818000000.0,225000000.0,-7602000000.0,-1867000000.0,7021000000.0,1489000000.0,,-9325000000.0,,852000000.0,6035000000.0,11801000000.0,,,11801000000.0,-4662000000.0,45542000000.0,111000000.0,1693000000.0,77466000000.0,,1284000000.0,3293000000.0,8801000000.0,852000000.0,1196000000.0,,,,369000000.0,24809000000.0,89000000.0,513000000.0,3767000000.0,3293000000.0,89000000.0,369000000.0,2675579685.0,24809000000.0,,4796000000.0,294000000.0,11022000000.0,4192000000.0,6333000000.0,3196000000.0,0.0,,-16259000000.0,,2806000000.0,-5580000000.0,6035000000.0,4561000000.0,,71414000000.0,31752000000.0,77466000000.0,1489000000.0,6871000000.0,0.0,4561000000.0,,7021000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,26949000000.0,,,,,,3302000000.0,33410000000.0,,,,,,,,,,,,,,,,,,,,8257000000.0,,,,7426000000.0,,,555000000.0,,,,,,1743000000.0,45348000000.0,25153000000.0,,,,,,,0.0,,,,,,1509000000.0,,,,,3302000000.0,21901000000.0,,,,,,480000000.0,,,,,3307000000.0,,1057000000.0,,,,,439000000.0,26949000000.0,111000000.0,,,,,,,,,4553000000.0,,,4059000000.0,,,,,,,,,,,,79010000000.0,,86436000000.0,,,0.0,4498000000.0,,4696000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,136000000.0,34929000000.0,,860000000.0,798000000.0,-3485000000.0,,334000000.0,32765000000.0,,2806000000.0,,5802000000.0,,3205000000.0,,,332000000.0,-2304000000.0,,,1073000000.0,8078000000.0,-7928000000.0,28013000000.0,2716471763.0,4213000000.0,5274000000.0,4752000000.0,,83389000000.0,3236000000.0,5802000000.0,64000000.0,1711000000.0,1390000000.0,0.0,,4522000000.0,1.550819,1.553611,1949000000.0,48599000000.0,28013000000.0,,-7928000000.0,842000000.0,-3000000.0,32765000000.0,4939000000.0,0.0,4213000000.0,-189000000.0,-5436000000.0,-1005000000.0,2417000000.0,1523000000.0,,-7781000000.0,,895000000.0,1687000000.0,24541000000.0,,,24541000000.0,-429000000.0,48599000000.0,136000000.0,1949000000.0,89191000000.0,,1224000000.0,3318000000.0,4752000000.0,895000000.0,1390000000.0,,,,558000000.0,27001000000.0,94000000.0,-175000000.0,1397000000.0,3318000000.0,94000000.0,558000000.0,2711507791.0,27001000000.0,,5274000000.0,334000000.0,7758000000.0,3205000000.0,5196000000.0,2438000000.0,0.0,,-10273000000.0,,3205000000.0,1386000000.0,1687000000.0,3763000000.0,,83389000000.0,34929000000.0,89191000000.0,1523000000.0,5781000000.0,0.0,3763000000.0,,2417000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,26926000000.0,,,,,,3967000000.0,32191000000.0,,,,,,,,,,,,,,,,,,,,10974000000.0,,,,20029000000.0,,,24361000000.0,,,,,,1949000000.0,64069000000.0,21217000000.0,,,,,,,0.0,,,,,,1536000000.0,,,,,3967000000.0,17732000000.0,,,,,,1575000000.0,,,,,3310000000.0,,1171000000.0,,,,,592000000.0,26926000000.0,116000000.0,,,,,,,,,5720000000.0,,,15673000000.0,,,,,,,,,,,,84180000000.0,,104209000000.0,,,0.0,16265000000.0,,6719000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,125000000.0,36489000000.0,,1017000000.0,934000000.0,-3165000000.0,,269000000.0,27290000000.0,,3205000000.0,,13885000000.0,,9501000000.0,,,6323000000.0,595000000.0,,,1023000000.0,8453000000.0,-8569000000.0,16925000000.0,3052422439.0,4526000000.0,5650000000.0,10365000000.0,,88551000000.0,3520000000.0,13885000000.0,40000000.0,1544000000.0,24859000000.0,0.0,,4737000000.0,1.482768,1.483979,2208000000.0,67430000000.0,16925000000.0,,-8569000000.0,1151000000.0,-14000000.0,27290000000.0,5018000000.0,0.0,4526000000.0,-22000000.0,-607000000.0,-1768000000.0,6675000000.0,1421000000.0,,-4196000000.0,,1031000000.0,3094000000.0,13296000000.0,,,13296000000.0,-471000000.0,67430000000.0,125000000.0,2208000000.0,102436000000.0,,1261000000.0,3167000000.0,10365000000.0,1031000000.0,24859000000.0,,,,580000000.0,27920000000.0,108000000.0,-113000000.0,314000000.0,3167000000.0,108000000.0,580000000.0,3049971671.0,27920000000.0,,5650000000.0,269000000.0,8257000000.0,9501000000.0,4709000000.0,2586000000.0,0.0,,-15066000000.0,,9501000000.0,-688000000.0,3094000000.0,10081000000.0,,88551000000.0,36489000000.0,102436000000.0,1421000000.0,6169000000.0,0.0,10081000000.0,,6675000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,27753000000.0,,,,,,3440000000.0,23662000000.0,,,,,,,,,,,,,,,,,,,,6759000000.0,,,,11960000000.0,,,26176000000.0,,,,,,2409000000.0,71071000000.0,16903000000.0,,,,,,,0.0,,,,,,1399000000.0,,,,,3440000000.0,13095000000.0,,,,,,783000000.0,,,,,3002000000.0,,1185000000.0,,,,,0.0,27753000000.0,83000000.0,,,,,,,,,5754000000.0,,,7672000000.0,,,,,,,,,,,,90804000000.0,,102764000000.0,,,0.0,7672000000.0,,2722000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,109000000.0,36042000000.0,,989000000.0,916000000.0,-1696000000.0,,271000000.0,25700000000.0,,9501000000.0,,12286000000.0,,10293000000.0,,,919000000.0,35000000.0,,,858000000.0,8565000000.0,-8927000000.0,20912000000.0,3333261111.0,4808000000.0,5660000000.0,4788000000.0,,90063000000.0,3631000000.0,12286000000.0,172000000.0,4988000000.0,26425000000.0,0.0,,4602000000.0,1.442087,1.443577,2333000000.0,68828000000.0,20912000000.0,,-8927000000.0,790000000.0,-12000000.0,25700000000.0,5525000000.0,0.0,4808000000.0,0.0,-3633000000.0,-2230000000.0,1800000000.0,1234000000.0,,-1983000000.0,,917000000.0,2582000000.0,17345000000.0,,,17345000000.0,-2000000.0,68828000000.0,109000000.0,2333000000.0,102349000000.0,,1392000000.0,2973000000.0,4788000000.0,917000000.0,26425000000.0,,,,,27115000000.0,77000000.0,324000000.0,,2973000000.0,77000000.0,,3329956551.0,27115000000.0,,5660000000.0,271000000.0,8233000000.0,10293000000.0,6684000000.0,2715000000.0,0.0,,-11717000000.0,,10293000000.0,-120000000.0,2582000000.0,10293000000.0,,90063000000.0,36042000000.0,102349000000.0,1234000000.0,6315000000.0,0.0,10293000000.0,,1800000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,26894000000.0,,,,,,4300000000.0,30809000000.0,,,,,,,,,,,,,,,,,,,,9487000000.0,,,,9019000000.0,,,26247000000.0,,,,,,2162000000.0,66199000000.0,21322000000.0,,,,,,,0.0,,,,,,1235000000.0,,,,,4300000000.0,17925000000.0,,,,,,461000000.0,,,,,2964000000.0,,1057000000.0,,,,,,26894000000.0,79000000.0,,,,,,,,,5703000000.0,,,5263000000.0,,,,,,,,,,,,95918000000.0,,104937000000.0,,,0.0,5263000000.0,,4618000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,160000000.0,35013000000.0,,1019000000.0,922000000.0,-1207000000.0,,275000000.0,29375000000.0,,10293000000.0,,6013000000.0,,3637000000.0,,,-6447000000.0,167000000.0,,,960000000.0,9081000000.0,-9289000000.0,20231000000.0,3361267253.0,5494000000.0,5407000000.0,9144000000.0,,97100000000.0,3355000000.0,6013000000.0,2000000.0,4345000000.0,29042000000.0,0.0,,4621000000.0,1.634508,1.634508,1973000000.0,65908000000.0,20231000000.0,,-9289000000.0,477000000.0,-2000000.0,29375000000.0,6206000000.0,0.0,5494000000.0,0.0,-10320000000.0,-2218000000.0,5362000000.0,1186000000.0,,-10856000000.0,,810000000.0,3497000000.0,17072000000.0,,,17072000000.0,0.0,65908000000.0,160000000.0,1973000000.0,103113000000.0,,1438000000.0,2791000000.0,9144000000.0,810000000.0,29042000000.0,,,,,25724000000.0,77000000.0,-166000000.0,706000000.0,2791000000.0,77000000.0,,3361266716.0,25724000000.0,,5407000000.0,275000000.0,7976000000.0,3637000000.0,5552000000.0,2433000000.0,0.0,,-5668000000.0,,3637000000.0,0.0,3497000000.0,3637000000.0,,97100000000.0,35013000000.0,103113000000.0,1186000000.0,6683000000.0,0.0,3637000000.0,,5362000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,26072000000.0,,,,,,4436000000.0,34743000000.0,,,,,,,,,,,,,,,,,,,,12097000000.0,,,,19590000000.0,,,30614000000.0,,,,,,1846000000.0,69795000000.0,22646000000.0,,,,,,,0.0,,,,,,1158000000.0,,,,,4436000000.0,19642000000.0,,,,,,666000000.0,,,,,2868000000.0,,1258000000.0,,,,,,26072000000.0,91000000.0,,,,,,,,,5743000000.0,,,15424000000.0,,,,,,,,,,,,93418000000.0,,113008000000.0,,,0.0,15424000000.0,,7452000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,151000000.0,53807000000.0,,1170000000.0,1101000000.0,-1752000000.0,,397000000.0,42310000000.0,,3637000000.0,,13052000000.0,,9247000000.0,,,5380000000.0,178000000.0,,,1303000000.0,10305000000.0,-12140000000.0,26781000000.0,3520841016.0,6028000000.0,7989000000.0,15529000000.0,,118899000000.0,3441000000.0,13052000000.0,0.0,4005000000.0,,,,5251000000.0,1.711961,1.711961,2638000000.0,73447000000.0,26781000000.0,,-12140000000.0,744000000.0,-4000000.0,42310000000.0,6701000000.0,,6028000000.0,,-5808000000.0,-3551000000.0,6268000000.0,1851000000.0,,525000000.0,,1042000000.0,,22292000000.0,,,22292000000.0,-97000000.0,73447000000.0,151000000.0,2638000000.0,131951000000.0,,1557000000.0,3628000000.0,15529000000.0,1042000000.0,,,,,,41667000000.0,99000000.0,312000000.0,340000000.0,3628000000.0,99000000.0,,3520841016.0,41667000000.0,,7989000000.0,397000000.0,8692000000.0,9247000000.0,5757000000.0,2340000000.0,0.0,,-7839000000.0,,9247000000.0,,,9247000000.0,,118899000000.0,53807000000.0,131951000000.0,1851000000.0,7445000000.0,0.0,9247000000.0,,6268000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,40952000000.0,,,,,,5228000000.0,55265000000.0,,,,,,,,,,,,,,,,,,,,22838000000.0,,,,13878000000.0,,,,,,,,,3384000000.0,75873000000.0,32427000000.0,,,,,,,,,,,,,5895000000.0,,,,,,23148000000.0,,,,,,230000000.0,,,,,8040000000.0,,1277000000.0,,,,,,40952000000.0,88000000.0,,,,,,,,,11265000000.0,,,8532000000.0,,,,,,,,,,,,130251000000.0,,144129000000.0,,,0.0,8532000000.0,,16846000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,84000000.0,48519000000.0,,1766000000.0,1681000000.0,-2564000000.0,,396000000.0,51933000000.0,,9247000000.0,,10799000000.0,,6031000000.0,,,-3783000000.0,46000000.0,,,1909000000.0,13129000000.0,-10387000000.0,42782000000.0,3544716677.0,7245000000.0,13185000000.0,9151000000.0,,129138000000.0,4389000000.0,10799000000.0,,3658000000.0,,,,5771000000.0,2.043741,2.043741,3354000000.0,75321000000.0,42782000000.0,,-10387000000.0,1295000000.0,-27000000.0,51933000000.0,7955000000.0,,7245000000.0,,-15402000000.0,-1802000000.0,5234000000.0,5806000000.0,,-15354000000.0,,1011000000.0,,33622000000.0,,,33622000000.0,-30000000.0,75321000000.0,84000000.0,3354000000.0,139937000000.0,,1970000000.0,7922000000.0,9151000000.0,1011000000.0,,,,,,38132000000.0,108000000.0,84000000.0,0.0,7922000000.0,108000000.0,,3544716677.0,38132000000.0,,13185000000.0,396000000.0,10160000000.0,6031000000.0,6222000000.0,2708000000.0,0.0,,-27768000000.0,,5238000000.0,-1968000000.0,,6031000000.0,,129138000000.0,48519000000.0,139937000000.0,5806000000.0,9250000000.0,0.0,6031000000.0,,5234000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,39395000000.0,,,,,,3558000000.0,57170000000.0,,,,,,,,,,,,,,,,,,,,13247000000.0,,,,18508000000.0,,,,,,,,,3835000000.0,78177000000.0,43923000000.0,,,,,,,,,,,,,7095000000.0,,,,,,32075000000.0,,,,,,1208000000.0,,,,,7200000000.0,,1236000000.0,,,,,890000000.0,39395000000.0,130000000.0,,,,,,,,,10727000000.0,,,6771000000.0,,,,,,,,,,,,129578000000.0,,148086000000.0,,,0.0,7661000000.0,,5856000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
