date,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualBasicEPS,quarterlyDilutedAverageShares,quarterlyChangesInAccountReceivables,annualBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,trailingCapitalExpenditure,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlySaleOfInvestment,trailingInterestExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyOperatingIncome,trailingDepreciationAndAmortization,trailingNetIncomeContinuousOperations,quarterlyBasicEPS,quarterlyTotalRevenue,annualPurchaseOfBusiness,trailingStockBasedCompensation,annualDilutedAverageShares,annualNetOtherFinancingCharges,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualStockBasedCompensation,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,quarterlyAccumulatedDepreciation,trailingNetOtherFinancingCharges,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,trailingDeferredIncomeTax,quarterlyBasicAverageShares,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDilutedEPS,trailingFreeCashFlow,trailingBeginningCashPosition,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyGrossPPE,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,trailingCostOfRevenue,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualGoodwill,quarterlyNetPPE,annualInventory,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyTaxProvision,trailingOperatingExpense,annualDeferredIncomeTax,trailingChangeInInventory,quarterlyStockBasedCompensation,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualTotalAssets,quarterlyTotalAssets,annualRetainedEarnings,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyGoodwill,trailingPretaxIncome,trailingChangeInWorkingCapital,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualCostOfRevenue,annualOperatingIncome,annualCurrentDebt,annualPretaxIncome,annualCashDividendsPaid,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,annualEndCashPosition,trailingTaxProvision,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,quarterlyCurrentDebt,annualOtherNonCashItems,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,annualStockholdersEquity,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyChangeInInventory,annualCommonStockIssuance,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualNetPPE,annualNetIncomeCommonStockholders,annualCurrentLiabilities,annualChangeInAccountPayable,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1989-02-28,,,,15106000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21300000.0,,,0.26,21300000.0,,,,,,,,,,,,,,,,,15106000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900000.0,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-31,,,,15106000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19300000.0,,,0.2,19300000.0,,,,,,,,,,,,,,,,,15106000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-31,,37800000.0,1.04,,,15192308.0,22400000.0,,,,,,,,,0.0,,,,,,23700000.0,1200000.0,,,,2100000.0,,,,22400000.0,4500000.0,22400000.0,3400000.0,15800000.0,,,-36500000.0,,,,23500000.0,,,15192308.0,,,100000.0,,,,,0.0,-1500000.0,,,,,,24100000.0,,,,83900000.0,,,,1.04,,,6700000.0,,4500000.0,,,41100000.0,,,,,-1500000.0,35500000.0,,3000000.0,3100000.0,,,-36500000.0,,,,,,48000000.0,,,,,,,,,3400000.0,,44500000.0,44500000.0,35500000.0,15800000.0,6700000.0,,,,,,,1200000.0,,,,35900000.0,23900000.0,,26000000.0,,,,0.0,0.0,,,,,,,,,,,,,,,37800000.0,,,,,,10200000.0,3100000.0,,,400000.0,5300000.0,,,6700000.0,22400000.0,100000.0,,,,41100000.0,,,,,,,,,,,3000000.0,15800000.0,6700000.0,,24300000.0,400000.0,0.0,,,,,,,,,,,,,,,,,
1989-11-30,,38000000.0,,14782609.0,,,,0.0,,,,,,,,,,,,,,,1300000.0,1500000.0,,,,22400000.0,,,23800000.0,,23800000.0,,,-100000.0,,5100000.0,,,0.23,19100000.0,,,,,,,1200000.0,,,,,-1500000.0,,,,,14782609.0,,-3200000.0,,,,1400000.0,4200000.0,4700000.0,,,,5700000.0,,4500000.0,,,40300000.0,,,,,,35600000.0,,3000000.0,,5600000.0,,5200000.0,2200000.0,,,,,,,,4600000.0,,8200000.0,,,100000.0,3500000.0,,,43800000.0,,,,,,,,,,,,5700000.0,,,,,,,,3400000.0,,,,,,100000.0,,,,0.0,,,,,0.0,,,,,0.0,,10900000.0,,3300000.0,500000.0,,500000.0,3400000.0,,3400000.0,5800000.0,,100000.0,,0.23,,,,,-3200000.0,5800000.0,-100000.0,,-100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-02-28,,38500000.0,,15416667.0,,,,0.0,,,,,,,,,,,,,,,1600000.0,2400000.0,,,,0.0,,,19200000.0,,19200000.0,,,-200000.0,,5500000.0,,,0.24,22500000.0,,,,,,,-5200000.0,,,,,-1700000.0,,,,,15416667.0,,-3300000.0,,,,-4600000.0,2900000.0,-1400000.0,,,,5300000.0,,4600000.0,,,40500000.0,,,,,,36000000.0,,2900000.0,,6000000.0,,5600000.0,2300000.0,,,,,,,,-1600000.0,,9800000.0,,,100000.0,3400000.0,,,43900000.0,,,,,,,,,,,,7100000.0,,,,,,,,3700000.0,,,,,,100000.0,,,,0.0,,,,,0.0,,,,,0.0,,12700000.0,,3800000.0,400000.0,,500000.0,3700000.0,,3700000.0,5400000.0,,100000.0,,0.24,,,,,-3300000.0,7200000.0,-500000.0,,-100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-05-31,,35600000.0,,14705882.0,,,,-100000.0,,,,,,,,,,,,,,,1500000.0,1400000.0,,,,0.0,,,20900000.0,,20900000.0,,,0.0,,3800000.0,,,0.17,21200000.0,,,,,,,4700000.0,,,,,-1800000.0,,,,,14705882.0,,-5500000.0,,,,1700000.0,4600000.0,7300000.0,,,,6000000.0,,4800000.0,,,38300000.0,,,,,,33000000.0,,3000000.0,,4200000.0,,4000000.0,1700000.0,,,,,,,,7300000.0,,9800000.0,,,200000.0,3500000.0,,,41800000.0,,,,,,,,,,,,7500000.0,,,,,,,,2500000.0,,,,,,200000.0,,,,0.0,,,,,0.0,,,,,0.0,,11400000.0,,3600000.0,400000.0,,500000.0,2500000.0,,2500000.0,6200000.0,,200000.0,,0.17,,,,,-5500000.0,7600000.0,100000.0,,-100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-31,0.0,39000000.0,1.03,,,15048544.0,21600000.0,100000.0,,3900000.0,,-800000.0,,,,22400000.0,,,,,,27300000.0,1500000.0,3700000.0,,,1900000.0,0.0,,,21600000.0,4900000.0,21600000.0,3600000.0,15500000.0,-100000.0,,8700000.0,,,,28100000.0,,,15048544.0,0.0,,200000.0,-2200000.0,,-300000.0,-15300000.0,-300000.0,-2000000.0,,-400000.0,,,,27800000.0,-3300000.0,,,91000000.0,700000.0,3900000.0,3900000.0,1.03,,,7600000.0,,4900000.0,,,43200000.0,,,,,-2000000.0,35700000.0,,2900000.0,3700000.0,9400000.0,,8800000.0,3400000.0,,,,,51000000.0,-1500000.0,,3800000.0,,12400000.0,,,200000.0,3600000.0,,46800000.0,46800000.0,35700000.0,15500000.0,7800000.0,,,,,,0.0,1500000.0,,6900000.0,,40000000.0,23200000.0,,25200000.0,-15300000.0,,6000000.0,14100000.0,0.0,,,,100000.0,,,3700000.0,0.0,,,,500000.0,0.0,,39000000.0,,,0.0,,15700000.0,9700000.0,3700000.0,500000.0,,700000.0,6000000.0,,6000000.0,7800000.0,21600000.0,200000.0,,,200000.0,43200000.0,,,-3300000.0,7000000.0,200000.0,,0.0,,,,2900000.0,15500000.0,7600000.0,,23700000.0,700000.0,14500000.0,,,,,,,,,,,,,,,,,
1990-11-30,,38000000.0,,15333333.0,,,,0.0,,,,,,,,,,,,,,,1900000.0,3200000.0,,,,21600000.0,,,22900000.0,,22900000.0,,,-600000.0,,3400000.0,,,0.15,18800000.0,,,,,,,2700000.0,,,,,-2000000.0,,,,,15333333.0,,-3200000.0,,,,1300000.0,2700000.0,5100000.0,,,,5900000.0,,5300000.0,,,40100000.0,,,,,,34800000.0,,3300000.0,,3900000.0,,3500000.0,1600000.0,,,,,,,-100000.0,4500000.0,,8300000.0,,,200000.0,4000000.0,,,44100000.0,,,,,,,,,,,,7000000.0,,,,,,,,2300000.0,,,,,,100000.0,,,,0.0,,,,,0.0,,,,,0.0,,10500000.0,,3900000.0,400000.0,,700000.0,2300000.0,,2300000.0,6100000.0,,200000.0,,0.15,,,,,-3200000.0,7100000.0,-300000.0,,-500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-28,,38800000.0,,14814815.0,,,,-4900000.0,,,,,,,,,,,,,,,6800000.0,2500000.0,,,,0.0,,,12900000.0,,12900000.0,,,-200000.0,,6100000.0,,,0.27,24400000.0,,,,,,,-6200000.0,,,,,-1900000.0,,,,,14814815.0,,-3300000.0,,,,-10000000.0,3800000.0,-1900000.0,,,,6300000.0,,5000000.0,,,41500000.0,,,,,,35600000.0,,3100000.0,,6500000.0,,6300000.0,2500000.0,,,,,,,,-2100000.0,,11200000.0,,,300000.0,3900000.0,,,45400000.0,,,,,,,,,,,,7000000.0,,,,,,,,4000000.0,,,,,,200000.0,,,,100000.0,,,,,0.0,,,,,0.0,,13200000.0,,3700000.0,400000.0,,800000.0,4000000.0,,4000000.0,6600000.0,,200000.0,,0.27,,,,,-3300000.0,7100000.0,200000.0,,-5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-31,,38800000.0,,15000000.0,,,,-100000.0,,,,,,,,,,,,,,,12400000.0,2500000.0,,,,0.0,,,10400000.0,,10400000.0,,,-100000.0,,5500000.0,,,0.26,21600000.0,,,,,,,3100000.0,,,,,-1900000.0,,,,,15000000.0,,-3200000.0,,,,-2500000.0,2200000.0,7200000.0,,,,4700000.0,,4900000.0,,,40000000.0,,,,,,36200000.0,,3000000.0,,6200000.0,,5600000.0,2300000.0,,,,,,,,7100000.0,,9500000.0,,,200000.0,3700000.0,,,43700000.0,,,,,,,,,,,,6500000.0,,,,,,,,3900000.0,,,,,,100000.0,-5900000.0,,,0.0,,,,,0.0,,,,,0.0,,12100000.0,,4200000.0,600000.0,,700000.0,3900000.0,,3900000.0,4900000.0,,200000.0,,0.26,,,,,-3200000.0,6600000.0,-600000.0,,-6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-31,100000.0,40700000.0,1.01,,,15148515.0,9200000.0,100000.0,,3100000.0,,-12400000.0,,,,21600000.0,,,,,,26300000.0,17100000.0,3800000.0,,,1400000.0,0.0,,,9200000.0,4900000.0,9200000.0,3900000.0,15300000.0,-200000.0,,8400000.0,,,,24900000.0,,,15148515.0,0.0,,100000.0,1900000.0,,-800000.0,-13000000.0,-16500000.0,-1900000.0,,-1100000.0,,,,26800000.0,-3300000.0,,-15700000.0,89800000.0,-1200000.0,3100000.0,7000000.0,1.01,,,6900000.0,,4900000.0,,,43900000.0,,,,,-1900000.0,38000000.0,,3000000.0,4300000.0,8500000.0,,8500000.0,3400000.0,,,,,50400000.0,1500000.0,,6800000.0,,10500000.0,,,200000.0,3900000.0,,47800000.0,47800000.0,38000000.0,15300000.0,7100000.0,,,,,,0.0,17100000.0,,5900000.0,,39400000.0,23600000.0,,25100000.0,-13000000.0,,5100000.0,16300000.0,0.0,,,,100000.0,-4900000.0,,3800000.0,100000.0,,-100000.0,,500000.0,0.0,,40700000.0,,,0.0,,14400000.0,9800000.0,4300000.0,100000.0,,900000.0,5100000.0,,5100000.0,7100000.0,9200000.0,100000.0,,,200000.0,43900000.0,,,-3300000.0,6000000.0,-100000.0,,-5000000.0,,,,3000000.0,15300000.0,6900000.0,,24100000.0,900000.0,17400000.0,,,,,,,,,,,,,,,,,
1991-11-30,,39100000.0,,14583333.0,,,,0.0,,,,,,,,,,,,,,,17900000.0,4100000.0,,,,9200000.0,,,8400000.0,,8400000.0,,,-300000.0,,5500000.0,,,0.24,21900000.0,,,,,,,1800000.0,,,,,-2000000.0,,,,,14583333.0,,-5500000.0,,,,-800000.0,3800000.0,5500000.0,,,,7900000.0,,5100000.0,,,43100000.0,,,,,,36100000.0,,3100000.0,,5900000.0,,5600000.0,2400000.0,,,,,,,100000.0,5200000.0,,9200000.0,,,100000.0,4000000.0,,,47100000.0,,,,,,,,,,,,7100000.0,,,,,,,,3500000.0,,,,,,100000.0,-800000.0,,,0.0,,,,,0.0,,,,,0.0,,12700000.0,,4900000.0,300000.0,,900000.0,3500000.0,,3500000.0,8000000.0,,100000.0,,0.24,,,,,-5500000.0,7200000.0,-500000.0,,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-02-29,,41400000.0,,15135135.0,,,,100000.0,,,,,,,,,,,,,,,15700000.0,4700000.0,,,,0.0,,,8500000.0,,8500000.0,,,-100000.0,,8600000.0,,,0.37,28000000.0,,,,,,,-5500000.0,,,,,-2000000.0,,,,,15135135.0,,-3000000.0,,,,100000.0,3300000.0,300000.0,,,,8000000.0,,5000000.0,,,45800000.0,,,,,,38400000.0,,3000000.0,,8900000.0,,8800000.0,3300000.0,,,,,,,,200000.0,,11800000.0,,,200000.0,3800000.0,,,49600000.0,,,,,,,,,,,,7500000.0,,,,,,,,5600000.0,,,,,,200000.0,,,,100000.0,,,,,300000.0,,,,,0.0,,16200000.0,,3800000.0,200000.0,,800000.0,5600000.0,,5600000.0,8200000.0,,100000.0,,0.37,,,,,-3300000.0,7600000.0,1000000.0,,2800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-05-31,,43400000.0,,14782609.0,,,,-100000.0,,,,,,,,,3300000.0,,,,,,11900000.0,3300000.0,,,,0.0,,,8600000.0,,8600000.0,,,-100000.0,1500000.0,5200000.0,,,0.23,21600000.0,,,,,,,3500000.0,,,,,-2200000.0,,,,,14782609.0,,-1900000.0,,,,100000.0,4000000.0,7000000.0,,,,7300000.0,,5200000.0,,,38600000.0,,,,,,38400000.0,,3000000.0,,5700000.0,,5300000.0,2300000.0,,,,,,,,6900000.0,,8800000.0,,,200000.0,12300000.0,,,50900000.0,,,,,,,,,,,,7500000.0,,,,,,,,3400000.0,,,,,,100000.0,,,,100000.0,,,,,-3400000.0,,,,,0.0,,12800000.0,,4900000.0,500000.0,,9300000.0,3400000.0,,3400000.0,7500000.0,,100000.0,,0.23,,,,,,7600000.0,-1000000.0,,-5300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-08-31,0.0,45200000.0,1.19,,,15210084.0,7100000.0,-8200000.0,,3900000.0,,-2100000.0,,,,9200000.0,-1700000.0,,,,,29500000.0,13900000.0,4300000.0,,,1300000.0,0.0,,,7100000.0,5200000.0,7100000.0,12100000.0,18100000.0,-200000.0,300000.0,9000000.0,,,,28600000.0,,,15210084.0,0.0,,100000.0,-1600000.0,,-200000.0,-14300000.0,-5100000.0,-2300000.0,,-700000.0,,,,30100000.0,-3900000.0,,,100000000.0,-1500000.0,3900000.0,4000000.0,1.19,,,8200000.0,,5200000.0,,,41400000.0,,,,,-2300000.0,39700000.0,,2900000.0,4700000.0,9100000.0,,9200000.0,3500000.0,,,,,58400000.0,-1800000.0,,3800000.0,,12000000.0,,,100000.0,12100000.0,,53500000.0,53500000.0,39700000.0,18100000.0,8300000.0,,,,,,-8200000.0,13900000.0,,7400000.0,,41600000.0,28300000.0,,29500000.0,-16400000.0,,5600000.0,16100000.0,0.0,,,,200000.0,,,4300000.0,0.0,,-200000.0,,600000.0,-4200000.0,,45200000.0,,3600000.0,0.0,,16600000.0,11400000.0,4700000.0,300000.0,,9200000.0,5600000.0,,5600000.0,8300000.0,7100000.0,100000.0,,,100000.0,41400000.0,,,,7600000.0,300000.0,2100000.0,-1600000.0,,,,2900000.0,18100000.0,8200000.0,,28900000.0,9200000.0,16800000.0,,,,,,,,,,,,,,,,,
1992-11-30,,43900000.0,,15312500.0,,,,0.0,,,,,,,,,600000.0,,,,,,12900000.0,3100000.0,,,,7100000.0,,,9000000.0,,9000000.0,,,-600000.0,100000.0,7700000.0,,,0.32,24600000.0,,,,,,,2000000.0,,,,,-2100000.0,,,,,15312500.0,,-4500000.0,,,,1900000.0,4500000.0,7100000.0,,,,7600000.0,,5200000.0,,,39300000.0,,,,,,40000000.0,,3100000.0,,8200000.0,,7800000.0,3300000.0,,,,,,,,6500000.0,,9800000.0,,,100000.0,12300000.0,,,51600000.0,,,,,,,,,,,,7000000.0,,,,,,,,4900000.0,,,,,,100000.0,,,,0.0,,,,,0.0,,,,,0.0,,14800000.0,,5200000.0,600000.0,,9200000.0,4900000.0,,4900000.0,7700000.0,,100000.0,,0.32,,,,,-4600000.0,7100000.0,-800000.0,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-02-28,,46900000.0,,15365854.0,,,,300000.0,,,,,,,,,1400000.0,,,,,,11600000.0,4200000.0,,,,0.0,,,7100000.0,,7100000.0,,,-400000.0,200000.0,9800000.0,,,0.41,29400000.0,,,,,,,-6400000.0,,,,,-2200000.0,,,,,15365854.0,,-3200000.0,,,,-1900000.0,4100000.0,100000.0,,,,8300000.0,,5400000.0,,,43100000.0,,,,,,42900000.0,,3200000.0,,10100000.0,,10000000.0,3800000.0,,,,,,,,-300000.0,,11900000.0,,,,12100000.0,,,55200000.0,,,,,,,,,,,,7500000.0,,,,,,,,6300000.0,,,,,,200000.0,,,,,,,,,0.0,,,,,0.0,,17500000.0,,4100000.0,400000.0,,8900000.0,6300000.0,,6300000.0,8300000.0,,100000.0,,0.41,,,,,-3400000.0,7700000.0,900000.0,,1400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-05-31,,44900000.0,,15652174.0,,,,0.0,,,,,,,,,1200000.0,,,,,,10000000.0,3800000.0,,,,0.0,,,9900000.0,,9900000.0,,,-200000.0,200000.0,8300000.0,,,0.23,29300000.0,,,,,,,3600000.0,,,,,-2200000.0,,,,,15652174.0,,-6000000.0,,,,2800000.0,4100000.0,7300000.0,,,,7900000.0,,5300000.0,,,40800000.0,,,,,,40300000.0,,3100000.0,,5800000.0,,8500000.0,2200000.0,,,,,,,,7100000.0,,12300000.0,,,,12000000.0,,,52800000.0,,,,,,,,,,,,8500000.0,,,,,,,,3600000.0,,,,,,100000.0,,,,,,,,,0.0,,,,,0.0,,17000000.0,,5200000.0,-2600000.0,,8900000.0,3600000.0,,3600000.0,7900000.0,,100000.0,,0.23,,,,,-6200000.0,8700000.0,-900000.0,,1100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-08-31,700000.0,45700000.0,1.26,,,15317460.0,10900000.0,-100000.0,,5200000.0,,3800000.0,,,,7100000.0,-2400000.0,,,,,31200000.0,12800000.0,4200000.0,,,-1300000.0,0.0,,,10900000.0,5400000.0,10900000.0,15600000.0,19300000.0,-200000.0,100000.0,7400000.0,,,,25700000.0,,,15317460.0,-100000.0,,,2600000.0,,-1200000.0,-17100000.0,-100000.0,-2300000.0,,-1400000.0,,,,31800000.0,-3400000.0,,,109000000.0,1000000.0,5200000.0,7400000.0,1.26,,,9700000.0,,5400000.0,,,43200000.0,,,,,-2300000.0,41400000.0,,3100000.0,5500000.0,7600000.0,,7600000.0,3100000.0,,-100000.0,,,64900000.0,1800000.0,200000.0,7200000.0,,10100000.0,,,3400000.0,15600000.0,,58800000.0,58800000.0,41400000.0,19300000.0,13100000.0,,,,2700000.0,,200000.0,12800000.0,,8000000.0,2700000.0,44100000.0,33100000.0,300000.0,31700000.0,-17600000.0,,4500000.0,20500000.0,0.0,,,,200000.0,,,4200000.0,700000.0,300000.0,100000.0,,600000.0,-100000.0,,45700000.0,,800000.0,0.0,,15600000.0,12400000.0,5500000.0,300000.0,,12500000.0,4500000.0,,4500000.0,13100000.0,10900000.0,,,,3400000.0,43200000.0,,,-3400000.0,8200000.0,-400000.0,600000.0,-2700000.0,,,,3100000.0,19300000.0,9700000.0,,33700000.0,12500000.0,21900000.0,,,,,,,,,,,,,,,,,
1993-11-30,,47100000.0,,15294118.0,,,,100000.0,,,,,,,,,500000.0,,,,,,12000000.0,3900000.0,,,,10900000.0,,,13600000.0,,13600000.0,,,-200000.0,100000.0,8500000.0,,,0.34,28900000.0,,,,,,,800000.0,,,,,-2300000.0,,,,,15294118.0,,-3800000.0,,,,2700000.0,5900000.0,6200000.0,,,,10100000.0,,5500000.0,,,45000000.0,,,,,,42800000.0,,3200000.0,,8800000.0,,8600000.0,3600000.0,,,,,,,100000.0,6000000.0,,12100000.0,,,3400000.0,15600000.0,,,60600000.0,,,,,,,2700000.0,,,,,8200000.0,,,,,,,,5200000.0,,,,,,100000.0,,,,700000.0,300000.0,,,,-100000.0,,,,,0.0,,16800000.0,,5200000.0,300000.0,,12400000.0,5200000.0,,5200000.0,13500000.0,,,,0.34,,,,,-3800000.0,8300000.0,200000.0,,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-02-28,,40100000.0,,15000000.0,,,,0.0,,,,,,,,,1400000.0,,,,,,10500000.0,4400000.0,,,,0.0,,,10400000.0,,10400000.0,,,-300000.0,400000.0,-4500000.0,,,-0.18,27600000.0,,,,,,,2700000.0,,,,,-2300000.0,,,,,15000000.0,,-4700000.0,,,,-3200000.0,16600000.0,300000.0,,,,21600000.0,,5600000.0,,,49000000.0,,,,,,35500000.0,,3300000.0,,-4600000.0,,-4300000.0,-1900000.0,,,,,,,,0.0,,11300000.0,,,4600000.0,17300000.0,,,66300000.0,,,,,,,3800000.0,,,,,20700000.0,,,,,,,,-2700000.0,,,,,,200000.0,,,,800000.0,600000.0,,,,-500000.0,,,,,0.0,,16300000.0,,4400000.0,-100000.0,,14000000.0,-2700000.0,,-2700000.0,26200000.0,,,,-0.18,,,,,-4600000.0,20800000.0,900000.0,,1200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-05-31,,40900000.0,,15588235.0,,,,8000000.0,,,,,,,,,,,,,,,13400000.0,3900000.0,,,,0.0,,,8900000.0,,8900000.0,,,-200000.0,0.0,8500000.0,,,0.34,29500000.0,,,,,,,-7800000.0,,,,,-2300000.0,,,,,15588235.0,,-4600000.0,,,,-1500000.0,4500000.0,-2300000.0,,,,9000000.0,,5600000.0,,,45100000.0,,,,,,36100000.0,,3300000.0,,8500000.0,,8600000.0,3200000.0,,,,,,,,-2500000.0,,12500000.0,,,4500000.0,9300000.0,,,54400000.0,,,,,,,3800000.0,,,,,8400000.0,,,,,,,,5300000.0,,,,,,100000.0,,,,700000.0,600000.0,,,,100000.0,,,,,0.0,,17000000.0,,4500000.0,100000.0,,6000000.0,5300000.0,,5300000.0,13500000.0,,,,0.34,,,,,-4700000.0,8500000.0,-100000.0,,5200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
