date,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualRetainedEarnings,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncome,annualPretaxIncome,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,annualIncomeTaxPayable,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualAccountsPayable,trailingInvestingCashFlow,annualOtherNonCashItems,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualOperatingIncome,annualStockholdersEquity,annualNonCurrentDeferredRevenue,quarterlyOtherIncomeExpense,quarterlyInventory,annualTaxProvision,trailingEndCashPosition,annualCurrentLiabilities,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualEbitda,annualDilutedAverageShares,annualCurrentAssets,quarterlyBasicEPS,trailingInterestExpense,annualNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualBasicAverageShares,annualGrossPPE,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualDilutedEPS,annualBasicEPS,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualTotalNonCurrentAssets,annualRepaymentOfDebt,quarterlyDilutedAverageShares,annualSellingGeneralAndAdministration,annualCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,trailingTaxProvision,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyEbitda,quarterlyAccumulatedDepreciation,annualCapitalStock,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,quarterlyDilutedEPS,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,annualStockBasedCompensation,annualCurrentDebt,annualAccumulatedDepreciation,quarterlyCurrentAssets,quarterlyRetainedEarnings,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualDeferredIncomeTax,annualResearchAndDevelopment,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,trailingOperatingExpense,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyPretaxIncome,trailingCostOfRevenue,trailingBeginningCashPosition,quarterlyOtherNonCashItems,trailingPurchaseOfInvestment,trailingSaleOfInvestment,quarterlyNetOtherInvestingChanges,trailingNetOtherFinancingCharges,quarterlyBeginningCashPosition,trailingCapitalExpenditure,quarterlyStockBasedCompensation,quarterlyFreeCashFlow,trailingBasicEPS,trailingChangeInInventory,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyRepurchaseOfCapitalStock,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,trailingCashDividendsPaid,trailingNetOtherInvestingChanges,quarterlyResearchAndDevelopment,trailingChangesInAccountReceivables,trailingDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetOtherFinancingCharges,trailingCommonStockIssuance,trailingDepreciationAndAmortization,quarterlyDeferredIncomeTax,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInvestingCashFlow,quarterlyPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyChangeInInventory,trailingDeferredIncomeTax,quarterlyCashDividendsPaid,trailingBasicAverageShares,trailingOtherNonCashItems,trailingPurchaseOfBusiness,quarterlyEndCashPosition,quarterlyChangesInAccountReceivables,trailingDilutedEPS,trailingResearchAndDevelopment,annualRepurchaseOfCapitalStock,trailingChangeInWorkingCapital,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,trailingStockBasedCompensation,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,quarterlyChangeInAccountPayable,quarterlyChangeInCashSupplementalAsReported
,,36522000000.0,284900000000.0,,6066000000.0,36522000000.0,4313000000.0,0.0,67208000000.0,,36348000000.0,6066000000.0,,1013000000.0,32742000000.0,48978000000.0,0.0,284900000000.0,225682000000.0,28422000000.0,,-64117000000.0,8799859380.0,8801859380.0,19251000000.0,,1139000000.0,11069000000.0,,,36348000000.0,27763000000.0,52393000000.0,32575000000.0,50497000000.0,172202000000.0,869000000.0,,1586000000.0,16234000000.0,,60114000000.0,8132000000.0,1013000000.0,32575000000.0,,14826000000.0,,,93000000.0,,,8799859380.0,,93000000.0,32575000000.0,,,5970000000.0,,0.0,112507000000.0,188422000000.0,-271684000000.0,69422000000.0,0.0,4915000000.0,52393000000.0,,78593000000.0,19243050000.0,59218000000.0,,,32742000000.0,,0.0,10754000000.0,,19151322000.0,254332000000.0,0.0,21821000000.0,1.71,1.71,1852000000.0,,,-271684000000.0,-380000000.0,2099000000.0,,225682000000.0,-13884000000.0,,19016000000.0,-41000000000.0,32575000000.0,172202000000.0,32575000000.0,19251000000.0,11069000000.0,,1586000000.0,,188422000000.0,5449000000.0,-53000000.0,-234000000.0,-40880712620.0,-65910000000.0,2099000000.0,-28733000000.0,32744000000.0,,14826000000.0,18262000000.0,128561000000.0,,8132000000.0,-65910000000.0,59218000000.0,67208000000.0,59802000000.0,,254332000000.0,,112507000000.0,,,,110299000000.0,8261000000.0,,,0.0,-41213712620.0,36850287380.0,,869000000.0,,60114000000.0,-733000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,9271528000.0,9271528000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9271528000.0,,,,,,,,,,,,,,,,19635343619.0,,,,0.472186,,,,,,,,,,,,,,,,,,,,,,19635343619.0,,,,,,,,,,,,,,,40670550950.0,,,,,0.472186,,,,,,,,,,,,,,,,,,,,,,40670550950.0,40670550950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6558000000.0,35287000000.0,,0.0,,,27885000000.0,,,,,,,298927000000.0,227656000000.0,,,,8197472000.0,8190472000.0,,,,,,,,,43796000000.0,,,,,,1960000000.0,,,,13460000000.0,,,,7475000000.0,75000000.0,,93000000.0,,,8260472000.0,,,,,,,,0.0,114688000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-270879000000.0,,2099000000.0,,,,,,,46290000000.0,184055000000.0,46290000000.0,20659000000.0,11678000000.0,,,,186667000000.0,,,,-12765550950.0,,,,,,,,,,,,71271000000.0,78256000000.0,,,186667000000.0,,,,,,,,,,0.0,-13473550950.0,35986449050.0,,660000000.0,,70892000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,9726826250.0,9726826250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9726826250.0,,,,,,,,,,,,,,,,19648829431.0,,,,0.495033,,,,,,,,,,,,,,,,,,,,,,19648829431.0,,,,,,,,,,,,,,,44081148750.0,,,,,0.495033,,,,,,,,,,,,,,,,,,,,,,44081148750.0,44081148750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34373000000.0,307303000000.0,,6116000000.0,34373000000.0,-11358000000.0,182000000.0,85032000000.0,,19407000000.0,6116000000.0,,2113000000.0,35556000000.0,52959000000.0,-10018000000.0,307303000000.0,237846000000.0,41663000000.0,,-54292000000.0,7286117750.0,7277117750.0,25225000000.0,,1292000000.0,17227000000.0,,,19407000000.0,38461000000.0,30350000000.0,39129000000.0,55567000000.0,198803000000.0,688000000.0,,2050000000.0,17412000000.0,,78150000000.0,13090000000.0,2113000000.0,39129000000.0,,22869000000.0,97000000.0,,93000000.0,,,7286117750.0,,93000000.0,39129000000.0,,,0.0,,0.0,108500000000.0,199974000000.0,-262907000000.0,85534000000.0,0.0,940000000.0,30350000000.0,,93519000000.0,19762812000.0,69457000000.0,,,35556000000.0,,0.0,6554000000.0,,19671654000.0,297953000000.0,182000000.0,32575000000.0,1.81,1.81,2099000000.0,,,-262907000000.0,-1316000000.0,2099000000.0,,237846000000.0,-12790000000.0,,28771000000.0,-43871000000.0,39129000000.0,198803000000.0,39129000000.0,25225000000.0,17227000000.0,,2050000000.0,,199974000000.0,-24688000000.0,-2640000000.0,-464000000.0,-70372528800.0,-97979000000.0,2099000000.0,0.0,35547000000.0,,22869000000.0,17782000000.0,158604000000.0,,13090000000.0,-97979000000.0,69457000000.0,85032000000.0,85255000000.0,97000000.0,297953000000.0,,108500000000.0,,,,140822000000.0,7261000000.0,,,0.0,-69863528800.0,33173471200.0,,688000000.0,,78150000000.0,-1968000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20000010400.0,20000010400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000010400.0,,,,,,,,,,,,,,,,19671653899.0,,,,0.509768,,,,,,,,,,,,,,,,,,,,,,19671653899.0,,,,,,,,,,,,,,,45894063600.0,,,,,0.509768,,,,,,,,,,,,,,,,,,,,,,45894063600.0,45894063600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6249000000.0,33444000000.0,,0.0,,,19003000000.0,,18220208150.0,,,,,324934000000.0,237474000000.0,,,,9991727050.0,9991727050.0,,,,,,2284769400.0,,,29674000000.0,,,,,935430950.0,2345000000.0,,,,7253000000.0,,,422185650.0,9135000000.0,98000000.0,,77000000.0,12955304750.0,,9991727050.0,,,,,,,,0.0,111286000000.0,,,,,,,19671945595.0,,,,0.509437,,,,,,,,,,,,,,,27640742850.0,-262907000000.0,,2099000000.0,,,,19769422700.0,,,46961000000.0,213465000000.0,46961000000.0,25875000000.0,26777000000.0,,,4966890000.0,199265000000.0,,,,25844384300.0,,,,,0.509437,,,,,,,87460000000.0,99686000000.0,,,199265000000.0,,,,,,,,,,0.0,14685438100.0,45860951000.0,,597000000.0,,81612000000.0,,14958617050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,12384112400.0,12384112400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12384112400.0,,,,,,,,,,,,,,,,19637700184.0,,,,0.630629,,,,,,,,,,,,,,,,,,,,,,19804077310.0,,,,,,,,,,,,,,,56622546000.0,,,,,0.625331,,,,,,,,,,,,,,,,,,,,,,56622546000.0,56622546000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,35300000000.0,368752000000.0,,6553000000.0,35300000000.0,-3037000000.0,0.0,109096000000.0,,13000000000.0,6553000000.0,,3628000000.0,42004000000.0,61206000000.0,-8349000000.0,368752000000.0,288843000000.0,44636000000.0,,-73302000000.0,9636433500.0,9658433500.0,35036000000.0,,665000000.0,20264000000.0,,,13000000000.0,46250000000.0,37682000000.0,45149000000.0,62979000000.0,233161000000.0,944000000.0,,2499000000.0,19180000000.0,,97666000000.0,8180000000.0,3628000000.0,45149000000.0,,31832000000.0,105000000.0,,77000000.0,,,9636433500.0,,77000000.0,45149000000.0,,,703000000.0,,0.0,135348000000.0,249302000000.0,-253316000000.0,103779000000.0,0.0,2707000000.0,37682000000.0,,109135000000.0,19774093000.0,79909000000.0,,,42004000000.0,,0.0,6020000000.0,,19673185000.0,375168000000.0,0.0,39129000000.0,2.13,2.14,1679000000.0,,,-253316000000.0,-1108000000.0,2102000000.0,,288843000000.0,-14771000000.0,,36177000000.0,-59143000000.0,45149000000.0,233161000000.0,45149000000.0,35036000000.0,20264000000.0,,2499000000.0,,249302000000.0,-24457000000.0,-2050000000.0,-106000000.0,-85451169850.0,-125866000000.0,2102000000.0,-12238000000.0,42026000000.0,,31832000000.0,15933000000.0,192381000000.0,,8180000000.0,-125866000000.0,79909000000.0,109096000000.0,113469000000.0,105000000.0,375168000000.0,,135348000000.0,,,,176448000000.0,5070000000.0,,,0.0,-85357169850.0,44044830150.0,,944000000.0,,97666000000.0,-2082000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,12764907300.0,12764907300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764907300.0,,,,,,,,,,,,,,,,19718670077.0,,,,0.647351,,,,,,,,,,,,,,,,,,,,,,19718670077.0,,,,,,,,,,,,,,,60778177300.0,,,,,0.647351,,,,,,,,,,,,,,,,,,,,,,60778177300.0,60778177300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6859000000.0,35300000000.0,,0.0,,,12906000000.0,,4453644700.0,,,,,395654000000.0,285818000000.0,,,,12019873800.0,12019873800.0,,,,,,22284779800.0,,,37570000000.0,,,,,1034768750.0,1801000000.0,,,,5952000000.0,,,339404150.0,14044000000.0,105000000.0,,77000000.0,36150681050.0,,12019873800.0,,,,,,,,0.0,146306000000.0,,,,,,,19710875575.0,,,,0.6101,,,,,,,,,,,,,,,52822875150.0,-252364000000.0,,2106000000.0,,,,19850879880.0,,,70840000000.0,249087000000.0,70840000000.0,37807000000.0,24358000000.0,,,5637420150.0,235434000000.0,,,,30538095350.0,,,,,0.6101,,,,,,,109836000000.0,123282000000.0,,,235434000000.0,,,,,,,,,,0.0,16672194100.0,57276519850.0,,926000000.0,,108736000000.0,,17665572100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,15455700900.0,15455700900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15455700900.0,,,,,,,,,,,,,,,,19821502698.0,,,,0.779744,,,,,,,,,,,,,,,,,,,,,,19958202717.0,,,,,,,,,,,,,,,67252528890.0,,,,,0.774403,,,,,,,,,,,,,,,,,,,,,,67252528890.0,67252528890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,35300000000.0,421027000000.0,,6603000000.0,35300000000.0,-22740000000.0,0.0,132411000000.0,,36545000000.0,6603000000.0,,4921000000.0,53549000000.0,78264000000.0,-18894000000.0,421027000000.0,299951000000.0,65682000000.0,,-87116000000.0,13056682040.0,13096682040.0,41931000000.0,,-269000000.0,41925000000.0,,,36545000000.0,56368000000.0,37966000000.0,64461000000.0,77843000000.0,272824000000.0,1324000000.0,,2365000000.0,24675000000.0,,109954000000.0,0.0,4921000000.0,64461000000.0,,40831000000.0,97000000.0,,77000000.0,,,13056682040.0,,77000000.0,64461000000.0,,,3422000000.0,,0.0,147920000000.0,250706000000.0,-240943000000.0,131709000000.0,0.0,2303000000.0,37966000000.0,,135978000000.0,19892163000.0,121076000000.0,,,53549000000.0,,0.0,19420000000.0,,19738229000.0,398326000000.0,0.0,45149000000.0,2.7,2.71,1346000000.0,,,-240943000000.0,152000000.0,2116000000.0,,299951000000.0,-8066000000.0,,48317000000.0,-66027000000.0,64461000000.0,272824000000.0,64461000000.0,41931000000.0,41925000000.0,,2365000000.0,,250706000000.0,-25173000000.0,-1635000000.0,134000000.0,-106845633580.0,-147620000000.0,2116000000.0,0.0,53589000000.0,,40831000000.0,18533000000.0,243041000000.0,1553000000.0,0.0,-147620000000.0,121076000000.0,132411000000.0,146665000000.0,97000000.0,398326000000.0,,147920000000.0,,,,224508000000.0,11128000000.0,,,0.0,-108612633580.0,56585366420.0,,1324000000.0,,109954000000.0,-3037000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,15070463130.0,15070463130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15070463130.0,,,,,,,,,,,,,,,,19835160399.0,,,,0.759785,,,,,,,,,,,,,,,,,,,,,,19835160399.0,,,,,,,,,,,,,,,43871970900.0,,,,,0.759785,,,,,,,,,,,,,,,,,,,,,,43871970900.0,43871970900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8039000000.0,36894000000.0,,0.0,,,36563000000.0,,,,,,,459016000000.0,300508000000.0,,,,15097536870.0,15135536870.0,,,,,,,,,37899000000.0,,,,,,2010000000.0,,,,,,,,22519000000.0,191000000.0,,77000000.0,,,15097536870.0,,,,,,,,0.0,164827000000.0,,,,,,,,,,,,,,,,,,,,,,,,,772000000.0,,-239910000000.0,,2122000000.0,,,,,,,71411000000.0,293868000000.0,71411000000.0,49705000000.0,69889000000.0,,,,248154000000.0,,,,1437029100.0,,,,,,,,,,,,158508000000.0,150860000000.0,,,248154000000.0,,,,,,,,,,0.0,-1917970900.0,93107029100.0,,1145000000.0,,126928000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,18226968400.0,18226968400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18226968400.0,,,,,,,,,,,,,,,,19972308757.0,,,,0.912612,,,,,,,,,,,,,,,,,,,,,,20192475941.0,,,,,,,,,,,,,,,80331335600.0,,,,,0.902661,,,,,,,,,,,,,,,,,,,,,,80331335600.0,80331335600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,36894000000.0,494676000000.0,,7153000000.0,36894000000.0,-40966000000.0,0.0,158709000000.0,,33574000000.0,7153000000.0,,8269000000.0,66026000000.0,96908000000.0,-26162000000.0,494676000000.0,323169000000.0,72332000000.0,,-118841000000.0,17994621400.0,18082621400.0,57240000000.0,,-1094000000.0,82294000000.0,,,33574000000.0,64777000000.0,34696000000.0,71167000000.0,97197000000.0,319002000000.0,930000000.0,,3007000000.0,30794000000.0,,140607000000.0,2996000000.0,8269000000.0,71167000000.0,,48970000000.0,192000000.0,,77000000.0,,,17994621400.0,,77000000.0,71167000000.0,,,4093000000.0,700000000.0,0.0,175303000000.0,270710000000.0,-225644000000.0,149346000000.0,0.0,6556000000.0,34696000000.0,,163195000000.0,20078549000.0,171507000000.0,,,66026000000.0,,0.0,6918000000.0,,19892968000.0,463630000000.0,0.0,64461000000.0,3.29,3.32,1510000000.0,700000000.0,,-225644000000.0,-1383000000.0,2130000000.0,,323169000000.0,-104000000.0,,63998000000.0,-77014000000.0,71167000000.0,319002000000.0,71167000000.0,57240000000.0,82294000000.0,,3007000000.0,,270710000000.0,-23587000000.0,-1414000000.0,-626000000.0,-117241468400.0,-192920000000.0,2130000000.0,-3410000000.0,66114000000.0,,48970000000.0,21234000000.0,295358000000.0,2264000000.0,2996000000.0,-192920000000.0,171507000000.0,158709000000.0,176927000000.0,192000000.0,463630000000.0,,175303000000.0,,,,274124000000.0,10380000000.0,,,0.0,-118462468400.0,79698531600.0,,930000000.0,,140607000000.0,-4310000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,18306016800.0,18306016800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18306016800.0,,,,,,,,,,,,,,,,20003122050.0,,,,0.915158,,,,,,,,,,,,,,,,,,,,,,20003122050.0,,,,,,,,,,,,,,,83145295200.0,,,,,0.915158,,,,,,,,,,,,,,,,,,,,,,83145295200.0,83145295200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7461000000.0,36894000000.0,,0.0,,,33578000000.0,,5824281000.0,,,,,544258000000.0,340251000000.0,,,,18917508000.0,18917508000.0,,,,,,33181674000.0,,,34353000000.0,,,,,752746500.0,2771000000.0,,,,2999000000.0,,,425796000.0,29691000000.0,160000000.0,,77000000.0,50616499500.0,,18917508000.0,,,,,,,,0.0,202122000000.0,,,,,,,19993715035.0,,,,0.945875,,,,,,,,,,,,,,601000000.0,77327595000.0,-225736000000.0,,2133000000.0,,,,20290080850.0,,,103719000000.0,341707000000.0,103719000000.0,68185000000.0,81552000000.0,,,8941716000.0,285667000000.0,,,,44153524500.0,,,,,0.945875,,,,,,,204007000000.0,180349000000.0,,,285667000000.0,,,,,,,,,,0.0,26711095500.0,83151876000.0,,615000000.0,,167769000000.0,,27889638000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204637032000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,207858032000.0,94783032000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,36894000000.0,563493000000.0,,6985000000.0,36894000000.0,-28419000000.0,0.0,193804000000.0,,33582000000.0,6985000000.0,,7459000000.0,87062000000.0,129238000000.0,-34088000000.0,563493000000.0,355858000000.0,70061000000.0,,-123039000000.0,,,63927000000.0,,-2221000000.0,109685000000.0,,,33582000000.0,67612000000.0,34301000000.0,78859000000.0,130721000000.0,373751000000.0,597000000.0,,3295000000.0,42059000000.0,,154953000000.0,0.0,7459000000.0,78859000000.0,,53148000000.0,122000000.0,,77000000.0,,,,,77000000.0,78859000000.0,,,1614000000.0,469000000.0,0.0,189254000000.0,304590000000.0,-207932000000.0,168612000000.0,0.0,796000000.0,34301000000.0,,198675000000.0,20339428112.0,207635000000.0,,,87062000000.0,,0.0,8297000000.0,,20005123269.0,549077000000.0,0.0,71167000000.0,4.28,4.35,1825000000.0,469000000.0,,-207932000000.0,-3673000000.0,2136000000.0,,355858000000.0,-3000000000.0,,81175000000.0,-98551000000.0,78859000000.0,373751000000.0,78859000000.0,63927000000.0,109685000000.0,,3295000000.0,,304590000000.0,-37276000000.0,-1802000000.0,-288000000.0,-130300032000.0,-244487000000.0,2136000000.0,0.0,87179000000.0,,53148000000.0,23830000000.0,356959000000.0,806000000.0,0.0,-244487000000.0,207635000000.0,193804000000.0,202408000000.0,122000000.0,549077000000.0,,189254000000.0,,,,333129000000.0,1856000000.0,,,0.0,-130642032000.0,95595968000.0,,597000000.0,,154953000000.0,-3679000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7585000000.0,36894000000.0,,0.0,,,33626000000.0,,,,,,,623318000000.0,388669000000.0,,,,,,,,,,,,,,34337000000.0,,,,,,3458000000.0,,,,,,,,27729000000.0,100000000.0,,77000000.0,,,,,,,,,,,0.0,215228000000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,383000000.0,,405394000000.0,,2137000000.0,,,,,,,89444000000.0,407531000000.0,89444000000.0,74293000000.0,122285000000.0,,,,333872000000.0,,,,,,,,,0.0,,,,,,,234649000000.0,,,,,,,,,,,,,,0.0,,,,611000000.0,,180891000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,36894000000.0,657697000000.0,,7022000000.0,36894000000.0,2960000000.0,0.0,239585000000.0,-21155000000.0,33553000000.0,7022000000.0,,61292000000.0,112793000000.0,149743000000.0,-20000000.0,657697000000.0,417527000000.0,72794000000.0,,-139026000000.0,,,79730000000.0,,148558000000.0,0.0,,,33553000000.0,71713000000.0,34217000000.0,87426000000.0,142615000000.0,442278000000.0,584000000.0,,3494000000.0,36789000000.0,,180573000000.0,,61292000000.0,87426000000.0,,26089000000.0,80000000.0,,7000000.0,,,,,7000000.0,218259000000.0,130833000000.0,,465000000.0,298000000.0,77000000.0,214790000000.0,363265000000.0,,193647000000.0,77000000.0,3245000000.0,34217000000.0,,223006000000.0,20356126000.0,240170000000.0,,,112793000000.0,,0.0,8937000000.0,,20043934000.0,666058000000.0,0.0,78859000000.0,5.54,5.63,1550000000.0,298000000.0,,,2676000000.0,2138000000.0,,417527000000.0,0.0,,19960000000.0,-120853000000.0,218259000000.0,442278000000.0,87426000000.0,79730000000.0,0.0,,3494000000.0,,363265000000.0,-45684000000.0,-46129000000.0,-199000000.0,,-302793000000.0,2138000000.0,0.0,112954000000.0,,26089000000.0,24905000000.0,412343000000.0,222000000.0,,-302793000000.0,240170000000.0,239585000000.0,244823000000.0,80000000.0,666058000000.0,,214790000000.0,,-41159000000.0,,387438000000.0,9657000000.0,130833000000.0,,0.0,,,,584000000.0,,180573000000.0,-4309000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6692000000.0,36894000000.0,,0.0,,,33532000000.0,,,70360000000.0,,,,723989000000.0,444232000000.0,,,,,,,,,,,,,,34260000000.0,,,,,,3617000000.0,,,,,,,,43725000000.0,70000000.0,,13000000.0,,,,,,,,,,,77000000.0,252646000000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,735000000.0,,,,2139000000.0,,,,,,,90732000000.0,470586000000.0,90732000000.0,92436000000.0,165308000000.0,,,,385745000000.0,,,,,,,,,0.0,,,,,,,279757000000.0,268286000000.0,,,385745000000.0,,,,,,,,,,0.0,,,,658000000.0,,218386000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
