date,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyStockholdersEquity,trailingOperatingCashFlow,annualChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingNetIncomeCommonStockholders,trailingGrossProfit,quarterlyCurrentDeferredRevenue,annualRepaymentOfDebt,quarterlyOtherCurrentAssets,annualGrossPPE,trailingCapitalExpenditure,quarterlyCurrentDebt,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherNonCashItems,trailingChangeInCashSupplementalAsReported,quarterlyCashAndCashEquivalents,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,annualCapitalExpenditure,annualInvestingCashFlow,annualBeginningCashPosition,annualOperatingExpense,annualPurchaseOfBusiness,trailingSellingGeneralAndAdministration,annualPurchaseOfInvestment,annualNetIncomeContinuousOperations,trailingCashDividendsPaid,trailingBeginningCashPosition,annualInventory,quarterlyNetPPE,trailingCostOfRevenue,annualStockBasedCompensation,annualNetOtherFinancingCharges,annualDilutedAverageShares,annualInterestExpense,annualChangeInInventory,annualGoodwill,trailingNetIncome,trailingOperatingExpense,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualGrossProfit,quarterlyOtherCurrentLiabilities,annualResearchAndDevelopment,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyCurrentAssets,annualOtherShortTermInvestments,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualFreeCashFlow,annualCommonStockIssuance,annualNetOtherInvestingChanges,annualTotalRevenue,quarterlyGoodwill,annualCostOfRevenue,trailingCommonStockIssuance,annualRetainedEarnings,trailingResearchAndDevelopment,annualDilutedEPS,annualNetIncome,annualEndCashPosition,annualCurrentDebt,annualNonCurrentDeferredRevenue,annualTaxProvision,trailingEndCashPosition,trailingPurchaseOfInvestment,trailingTaxProvision,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualTotalAssets,annualPretaxIncome,quarterlyTotalAssets,trailingOperatingIncome,trailingInvestingCashFlow,annualBasicAverageShares,annualAccountsPayable,annualOperatingIncome,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSaleOfInvestment,annualStockholdersEquity,annualSaleOfInvestment,annualDepreciationAndAmortization,annualCashAndCashEquivalents,annualAccountsReceivable,quarterlyOtherNonCurrentAssets,trailingPretaxIncome,annualBasicEPS,quarterlyInventory,quarterlyAccountsReceivable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualNetIncomeCommonStockholders,annualCurrentAssets,annualEbitda,annualCurrentLiabilities,annualNetPPE,annualOperatingCashFlow,annualOtherNonCurrentAssets,trailingNetOtherInvestingChanges,quarterlyCostOfRevenue,annualChangesInAccountReceivables,quarterlyOtherNonCashItems,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyGrossProfit,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyNetOtherInvestingChanges,trailingNetOtherFinancingCharges,quarterlyBeginningCashPosition,quarterlyStockBasedCompensation,quarterlyInvestmentsAndAdvances,quarterlyFreeCashFlow,trailingBasicEPS,trailingChangeInInventory,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyRepurchaseOfCapitalStock,trailingChangeInAccountPayable,quarterlyPretaxIncome,quarterlyOtherShortTermInvestments,trailingRepurchaseOfCapitalStock,annualOtherIncomeExpense,quarterlyInterestExpense,quarterlyResearchAndDevelopment,trailingChangesInAccountReceivables,quarterlyTaxProvision,quarterlyEbitda,trailingDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingDepreciationAndAmortization,quarterlyDeferredIncomeTax,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingOtherIncomeExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyInvestingCashFlow,quarterlyPurchaseOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyChangeInInventory,quarterlyBasicAverageShares,trailingDeferredIncomeTax,annualChangeInAccountPayable,annualIncomeTaxPayable,quarterlyCashDividendsPaid,trailingBasicAverageShares,trailingOtherNonCashItems,annualDeferredIncomeTax,trailingPurchaseOfBusiness,quarterlyEndCashPosition,quarterlyBasicEPS,quarterlyChangesInAccountReceivables,trailingDilutedEPS,quarterlyOperatingExpense,quarterlyOperatingIncome,trailingChangeInWorkingCapital,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedEPS,trailingRepaymentOfDebt,quarterlyLongTermDebt,quarterlyRepaymentOfDebt,quarterlyChangeInAccountPayable,quarterlyChangeInCashSupplementalAsReported,annualInvestmentsAndAdvances,trailingInterestExpense,quarterlyTotalRevenue,annualCurrentDeferredRevenue
1970-01-01 00:00:01.325289600,1430000.0,2172812000.0,1430000.0,0.0,74666000.0,87662000.0,1076000.0,3654377000.0,,-173374000.0,-367573000.0,,,,,27839000.0,1475877000.0,,,484642000.0,1377671000.0,87662000.0,2172812000.0,-74470000.0,,2172812000.0,289789000.0,,-367573000.0,,1475877000.0,1076000.0,-396578000.0,-328236000.0,2349021000.0,352583000.0,0.0,,-151620000.0,755576000.0,,,282772000.0,1108304000.0,,,600000.0,827000000.0,,-90847000.0,91663000.0,,,-231399000.0,,1302083000.0,0.0,57387000.0,75742000.0,722021000.0,,2999303000.0,,,646279000.0,88484000.0,,5624000.0,1984542000.0,91663000.0,682459000.0,,,,0.91,755600000.0,2172812000.0,,,193924000.0,,,,,1377671000.0,-330800000.0,4376974000.0,949500000.0,4376974000.0,,,827000000.0,289789000.0,949500000.0,74666000.0,27839000.0,,722021000.0,,3654377000.0,154755000.0,65683000.0,2172812000.0,13397000.0,0.0,,0.91,282772000.0,13397000.0,75742000.0,755600000.0,2999303000.0,1015183000.0,646279000.0,1108304000.0,485062000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,1063000.0,,,,1045000.0,3794343000.0,,,,,,3100000.0,,16292000.0,,,,,,87662000.0,2132410000.0,,,2132410000.0,230069000.0,74666000.0,,655388000.0,,,,,,,,,,,,,,1272799000.0,,,,,,,,,,,,,261610000.0,,75711000.0,,2283905000.0,2889406000.0,,,559471000.0,,,,,91663000.0,,,,,,,,,,,,,,,1540681000.0,,,,4430087000.0,,,,,,0.0,,,635182000.0,,,,,,,0.0,,,224502000.0,26006000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,738000.0,2212391000.0,738000.0,328923000.0,0.0,87662000.0,1014000.0,3996091000.0,,39579000.0,-443243000.0,,,,,19860000.0,1989496000.0,,,676020000.0,1681591000.0,87662000.0,2212391000.0,-35673000.0,,2212391000.0,274802000.0,90336000.0,-443243000.0,,1989496000.0,1014000.0,-368876000.0,-290104000.0,2172812000.0,667777000.0,-16720000.0,,-268020000.0,647655000.0,,,203965000.0,1546253000.0,,,0.0,827000000.0,,78807000.0,91663000.0,,,-6786000.0,,1391946000.0,328923000.0,68046000.0,91350000.0,746417000.0,2472357000.0,3061444000.0,,,655067000.0,266797000.0,,28768000.0,2132249000.0,91663000.0,740303000.0,,2472357000.0,,0.78,647704000.0,2212391000.0,,90336000.0,152081000.0,,,,,1681591000.0,-305990000.0,4743035000.0,799736000.0,4743035000.0,,,827000000.0,274802000.0,724169000.0,0.0,19860000.0,,746417000.0,,3996091000.0,316474000.0,82002000.0,2212391000.0,20385000.0,0.0,,0.78,203965000.0,20385000.0,91350000.0,647704000.0,3061444000.0,806171000.0,655067000.0,1546253000.0,635673000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,628000.0,,,,8483000.0,4207880000.0,,,-179234399000.0,,,,,0.0,,,,,,87662000.0,2280432000.0,,,2280432000.0,203892000.0,87836000.0,,,1676790000.0,,,,,,,,,,,,,1676790000.0,,,,,,,,,,,,,273081000.0,,96319000.0,,,3018724000.0,,,527008000.0,,,,,91663000.0,,,,,,,,,,,,,,,1812952000.0,,,,4831676000.0,,,,,,0.0,,,623327000.0,,,,,,,0.0,,,201410000.0,23133000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,518000.0,2291905000.0,518000.0,418455000.0,0.0,87662000.0,28802000.0,4429094000.0,,79512000.0,-537731000.0,,,,,0.0,2281189000.0,,500000000.0,701162000.0,1861078000.0,87662000.0,2291905000.0,-61723000.0,,2291905000.0,219579000.0,99876000.0,-537731000.0,,2281189000.0,28802000.0,-261886000.0,-675734000.0,2212391000.0,698878000.0,0.0,,-208750000.0,683642000.0,,,244484000.0,1743458000.0,,13996000.0,0.0,827000000.0,3279000.0,-40519000.0,91663000.0,,,-207614000.0,,1474423000.0,418455000.0,83288000.0,128678000.0,1308678000.0,2890513000.0,3877216000.0,,,1180000000.0,258000000.0,,-506790000.0,2187115000.0,91663000.0,712692000.0,,2890513000.0,,0.83,683647000.0,2291905000.0,500000000.0,99876000.0,176004000.0,,,,,1861078000.0,-264640000.0,5738294000.0,859646000.0,5738294000.0,,,827000000.0,219579000.0,775545000.0,0.0,0.0,,1308678000.0,,4429094000.0,238596000.0,101693000.0,2291905000.0,10105000.0,0.0,,0.83,244484000.0,10105000.0,128678000.0,683647000.0,3877216000.0,964618000.0,1180000000.0,1743458000.0,519886000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,24638000.0,,,,6978000.0,4671155000.0,,,,,,,,0.0,,,700000000.0,,,87662000.0,2573490000.0,,,2573490000.0,204963000.0,98150000.0,,,1792808000.0,,,,,,,,,,,,,1792808000.0,,,,,,,,,,,,,313752000.0,,105128000.0,,3113075000.0,4122508000.0,,,1287658000.0,,,,,99654000.0,,,,,,,,,,,,,,,1941956000.0,,,,6064464000.0,,,,,,0.0,,,1392786000.0,,,,,,,0.0,,,249344000.0,17968000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,23286000.0,2688148000.0,23286000.0,439356000.0,0.0,87662000.0,23638000.0,4892471000.0,,396246000.0,-675978000.0,,,,-515000000.0,240410000.0,2392511000.0,,200000000.0,697061000.0,1957589000.0,87662000.0,2688148000.0,-41520000.0,,2688148000.0,202487000.0,104793000.0,-675978000.0,,2392511000.0,23638000.0,-168177000.0,228090000.0,2291905000.0,722319000.0,-37951000.0,,0.0,704690000.0,,,285672000.0,1716533000.0,,31512000.0,0.0,827000000.0,16861000.0,-40980000.0,99654000.0,,,12380000.0,,1478003000.0,439356000.0,80419000.0,128431000.0,1014416000.0,3321216000.0,3949735000.0,,,885985000.0,604981000.0,,310390000.0,2229201000.0,99654000.0,751198000.0,,3321216000.0,,0.85,704775000.0,2688148000.0,200000000.0,104793000.0,159046000.0,,,,,1957589000.0,-272910000.0,5907324000.0,863736000.0,5907324000.0,,,827000000.0,202487000.0,755684000.0,0.0,240410000.0,,1014416000.0,,4892471000.0,75025000.0,147967000.0,2688148000.0,12933000.0,94000000.0,,0.85,285672000.0,12933000.0,128431000.0,704775000.0,3949735000.0,1028564000.0,885985000.0,1716533000.0,773158000.0,94000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,22033000.0,,,,10352000.0,5106571000.0,,,,,,,,0.0,,,0.0,,,87662000.0,2954075000.0,,,2954075000.0,222265000.0,99187000.0,,,1691437000.0,,,,,,,,,,,,,1691437000.0,,,,,,,,,,,,,319633000.0,,109539000.0,,,3858557000.0,,,579011000.0,,,,,99654000.0,,,,,,,,,,,,,,,1936564000.0,,,,5795121000.0,,,,,,0.0,,,688550000.0,,,,,,,100000000.0,,,312959000.0,33793000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,388744000.0,2826219000.0,388744000.0,452065000.0,0.0,87662000.0,62952000.0,5295971000.0,,141752000.0,-815336000.0,,,,-200000000.0,0.0,2498851000.0,,,677799000.0,2312611000.0,87662000.0,2826219000.0,-82735000.0,,2826219000.0,224126000.0,92571000.0,-815336000.0,,2498851000.0,62952000.0,-127361000.0,-129226000.0,2688148000.0,662951000.0,-301072000.0,,-300000000.0,657715000.0,,,340858000.0,1683515000.0,,17753000.0,-600000.0,827000000.0,61000.0,-40056000.0,159291000.0,,,61711000.0,,1360919000.0,452065000.0,68932000.0,155523000.0,857131000.0,3704368000.0,3840491000.0,,,701608000.0,617346000.0,,213501000.0,2054809000.0,159291000.0,693890000.0,,3704368000.0,,0.8,657906000.0,2826219000.0,,92571000.0,139450000.0,,,,,2312611000.0,-272910000.0,6153102000.0,797165000.0,6153102000.0,,,827000000.0,224126000.0,697968000.0,0.0,0.0,,857131000.0,,5295971000.0,345156000.0,166303000.0,2826219000.0,31046000.0,58000000.0,,0.8,340858000.0,31046000.0,155523000.0,657906000.0,3840491000.0,963529000.0,701608000.0,1683515000.0,744707000.0,58000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,368550000.0,,,,63941000.0,5404444000.0,,,,,,,,50445000.0,,,,,,87662000.0,2951986000.0,,,2951986000.0,223443000.0,86971000.0,,,1649513000.0,,,,,,,,,,,,,1649513000.0,,,,,,,,,,,,,298131000.0,,150912000.0,,3808830000.0,3844594000.0,,,546524000.0,,,,,159291000.0,,,,,,,,,,,,,,,2257286000.0,,,,6101880000.0,,,,,,0.0,,,697436000.0,,,,,,,58000000.0,,,319601000.0,29756000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,348353000.0,3218401000.0,348353000.0,396088000.0,0.0,87662000.0,56431000.0,5626673000.0,,389180000.0,-959190000.0,,,,0.0,54506000.0,2586226000.0,,,648304000.0,2214266000.0,87662000.0,3218401000.0,-69652000.0,,3218401000.0,219126000.0,109102000.0,-959190000.0,,2586226000.0,56431000.0,-106792000.0,-79706000.0,2826219000.0,698204000.0,-80658000.0,,0.0,589196000.0,,,294410000.0,1627036000.0,,6146000.0,0.0,827000000.0,0.0,46448000.0,159291000.0,,,45991000.0,,1286495000.0,396088000.0,73592000.0,165533000.0,838589000.0,4031325000.0,4250996000.0,,,673056000.0,626734000.0,,18013000.0,1993379000.0,159291000.0,706884000.0,,4031325000.0,,0.71,589196000.0,3218401000.0,,109102000.0,106058000.0,,,,,2214266000.0,-264640000.0,6465262000.0,695254000.0,6465262000.0,,,827000000.0,219126000.0,588291000.0,0.0,54506000.0,,838589000.0,,5626673000.0,34761000.0,195122000.0,3218401000.0,51122000.0,0.0,,0.71,294410000.0,51122000.0,165533000.0,589196000.0,4250996000.0,890376000.0,673056000.0,1627036000.0,733526000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,328159000.0,,,,53182000.0,5639081000.0,,,,,,,,52498000.0,,,,,,87662000.0,3435822000.0,,,3435822000.0,225918000.0,83808000.0,,,1617488000.0,,,,,,,,,,,,,1617488000.0,,,,,,,,,,,,,324705000.0,,136990000.0,,4215648000.0,4216003000.0,,,624346000.0,,,,,159291000.0,,,,,,,,,,,,,,,2184414000.0,,,,6400417000.0,,,,,,0.0,,,761336000.0,,,,,,,0.0,,,322301000.0,72350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,307962000.0,3532385000.0,307962000.0,,,87662000.0,60945000.0,5820955000.0,,310458000.0,-1101354000.0,,,,,,2659251000.0,,,762505000.0,2104820000.0,87662000.0,3532385000.0,-77287000.0,,3532385000.0,230757000.0,73920000.0,-1101354000.0,,2659251000.0,60945000.0,-91825000.0,84452000.0,3218401000.0,779835000.0,0.0,,,451553000.0,,,280209000.0,1557897000.0,,7369000.0,,827000000.0,,14201000.0,159291000.0,,,-32206000.0,,1267084000.0,,96511000.0,134865000.0,844158000.0,,4560293000.0,,,709293000.0,398821000.0,,17080000.0,1919608000.0,159291000.0,652524000.0,,,,0.55,451553000.0,3532385000.0,,73920000.0,136269000.0,,,,,2104820000.0,-264640000.0,6665113000.0,587822000.0,6665113000.0,,,827000000.0,230757000.0,487249000.0,,,,844158000.0,,5820955000.0,47975000.0,199084000.0,3532385000.0,71822000.0,,,0.55,280209000.0,71822000.0,134865000.0,451553000.0,4560293000.0,686333000.0,709293000.0,1557897000.0,490646000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,309768000.0,,,,46708000.0,5781710000.0,,,,,,,,,,,,,,87662000.0,3596654000.0,,,3596654000.0,259559000.0,76340000.0,,,1539277000.0,,,,,,,,,,,,,1539277000.0,,,,,,,,,,,,,,,123048000.0,,,4572751000.0,,,735769000.0,,,,,159291000.0,,,,,,,,,,,,,,,2067776000.0,,,,6640527000.0,,,,,,,,,858817000.0,,,,,,,,,,325166000.0,156061000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,287920000.0,3611485000.0,287920000.0,,,87662000.0,60631000.0,5765781000.0,,80085000.0,-1239442000.0,,,,,,2806881000.0,,,1253625000.0,2078846000.0,87662000.0,3611485000.0,-90240000.0,,3611485000.0,213107000.0,125106000.0,-1239442000.0,,2806881000.0,60631000.0,-139797000.0,112940000.0,3532385000.0,1342979000.0,,,-415800000.0,505876000.0,,,405498000.0,1567439000.0,,4391000.0,,817861674.0,,-125289000.0,159291000.0,,,-60285000.0,,1876047000.0,,128126000.0,185737000.0,966010000.0,,4652945000.0,,,780273000.0,392789000.0,-304256000.0,111458000.0,2570196000.0,159291000.0,694149000.0,,,,0.62,505876000.0,3611485000.0,,125106000.0,163254000.0,,,,,2078846000.0,-261185000.0,6731791000.0,669130000.0,6731791000.0,,,816386455.0,213107000.0,533068000.0,,,,966010000.0,,5765781000.0,470507000.0,201992000.0,3611485000.0,174034000.0,,,0.62,405498000.0,174034000.0,185737000.0,505876000.0,4652945000.0,735060000.0,780273000.0,1567439000.0,532586000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,266625000.0,,,,40234000.0,5732787000.0,,,,,,,,,,,,,,87662000.0,3546054000.0,,,3546054000.0,155274000.0,129813000.0,,,1527185000.0,,,,,,,,,,,,,1527185000.0,,,,,,,,,,,,,,,171954000.0,,,4650598000.0,,,760726000.0,,,,,159291000.0,,,,,,,,,,,,,,,2014869000.0,,,,6665467000.0,,,,,,,,,932680000.0,,,,,,,,,,354736000.0,244867000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
