date,annualInvestingCashFlow,quarterlyNetIncome,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyDilutedAverageShares,annualAccountsReceivable,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,quarterlyLongTermDebt,trailingPurchaseOfInvestment,trailingPurchaseOfBusiness,annualStockholdersEquity,annualLongTermDebt,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingPretaxIncome,trailingNetIncome,trailingCashDividendsPaid,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,quarterlyNetPPE,quarterlyInventory,annualStockBasedCompensation,annualRetainedEarnings,quarterlyCommonStockIssuance,quarterlyTaxProvision,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyOtherIncomeExpense,annualChangeInWorkingCapital,annualBasicEPS,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyChangeInCashSupplementalAsReported,annualInventory,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualOtherIntangibleAssets,annualOperatingIncome,trailingOtherIncomeExpense,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualCapitalStock,annualAccountsPayable,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,trailingGrossProfit,annualOtherIncomeExpense,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualRepaymentOfDebt,quarterlyBasicEPS,annualEndCashPosition,trailingTotalRevenue,quarterlyBasicAverageShares,annualDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,annualNetOtherInvestingChanges,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,annualCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualPretaxIncome,annualDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingOperatingIncome,trailingEndCashPosition,quarterlyTotalAssets,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlySaleOfInvestment,trailingOperatingExpense,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyGrossProfit,trailingDeferredIncomeTax,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualOperatingExpense,trailingCapitalExpenditure,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,trailingBeginningCashPosition,quarterlyOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyOperatingIncome,quarterlyNetOtherInvestingChanges,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,trailingInterestExpense,annualCurrentAccruedExpenses,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyEndCashPosition,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualEbitda,annualInterestExpense,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,trailingFreeCashFlow,quarterlyCurrentLiabilities,trailingCommonStockIssuance,quarterlyOperatingExpense,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,annualGrossProfit,quarterlyPretaxIncome,annualCostOfRevenue,quarterlyCurrentDeferredRevenue,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,annualOtherCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualChangeInInventory,trailingTaxProvision,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,annualOtherNonCashItems,annualBasicAverageShares,trailingOtherNonCashItems,annualCashDividendsPaid,quarterlyDilutedEPS,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualCurrentDebt,annualNetIncome,trailingDepreciationAndAmortization,annualFreeCashFlow,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.985996800,,2434010.152284,,2434010.152284,5110406.091371,34610472.0,,6931472.081218,,45668781.725888,,,,,14406091.370558,39616116.751269,-449238.57868,,,,,,,,3172588.832487,,,197638324.873096,,,,47437817.258883,-536167.51269,,,300126.903553,,,,,32197969.543147,,,,,,1930837.563452,,,,,,,,,,38276649.746193,,,,38276649.746193,,,,0.0,6078680.203046,,0.076142,,,34610472.0,,,,,,,212044416.243655,,599619.28934,,,4661167.51269,,,,-2562817.258883,2111000.0,1576142.13198,,,,254177030.456853,,2434010.152284,,,206633248.730964,,,,,,,,,,,4732233.502538,,,,,,72604695.431472,,,1923223.350254,2220177.664975,,118000.0,,-574873.096447,2937182.741117,-170050.761421,6663071.06599,,,,,4513324.873096,38276649.746193,,,,,,,,,,-12586928.93401,,-5050761.42132,,10012055.837563,,1795050.761421,,-11967639.593909,,1897842.639594,,,-22262690.35533,-1824238.57868,,16317258.883249,,-8994923.857868,-208121.827411,181572335.025381,335025.380711,,62592639.593909,42132614.213198,,,,,,,,,,,0.076142,,606598.984772,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,-1649818.301949,,-1649818.301949,3716154.860067,64310472.0,,6363396.101751,,33223653.782623,,,,,12473075.652461,-22963325.208487,-87926.931726,,,,,,,,3935910.142055,,,207665014.866204,,,,1958945.21221,391807.069706,,,-138751.23885,,,,,-20331435.020518,,,,,,2560951.437066,,,,,,,,,,18196233.894945,,,,18196233.894945,,,,0.0,38276649.746193,,-0.052858,,,34610472.0,,,,,,,220138090.518665,,311859.927321,,,3628227.92834,,,,-4796944.88185,1669000.0,1751905.439874,,,,243143706.640238,,-1649818.301949,,,217031384.208788,,,,,,,,,,,5958374.628345,,,,,,60983151.635282,,,-1376807.757257,2897258.011232,,208000.0,,323799.426146,4240502.147341,-341346.66177,8519326.065411,,,,,5992407.587214,18196233.894945,,,,,,,,,,-1029853.358689,,-5468564.644092,,10138090.518665,,1717872.481004,,-600579.765193,,-1258011.232243,,,-30091840.105715,2814658.135998,,16934258.341592,,-9366369.342583,-14656760.894756,182160555.004955,101750.90849,,50845061.116617,23005616.121573,,,,,,,,,,,-0.052858,,687148.992402,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,1145212.428662,,1145212.428662,6032665.427764,42085472.0,,8904882.688649,,31819911.223843,,,,,12183259.353202,38384621.26635,-194603.671585,,,,,,,,3348129.359543,,,228550412.175016,,,,45647625.607537,-1645529.486367,,,93214.965124,,,,,13464473.720871,,,,,,2433734.939759,,,,,,,,,,31405833.861763,,,,31405833.861763,,,,0.0,18196233.894945,,0.031706,,,42085472.0,,,,,,,240733671.528218,,305643.62714,,,5838061.756179,,,,-2086020.991797,1447000.0,1833651.857443,,,,276174381.737476,,1145212.428662,,,237539632.213063,,,,,,,,,,,2679137.603044,,,,,,61276474.318326,,,5080724.546509,4158528.852251,,210000.0,,-1726732.290384,324032.974001,-186129.526714,5112872.542803,,,,,2157684.831444,31405833.861763,,,,,,,,,,-31043965.963484,,-5714028.405102,,13590361.445783,,2355104.629042,,-30663232.765185,,-500317.057705,,,-33872542.80279,-2098219.176848,,15152821.81357,,-8989220.038047,537045.055712,214897907.41915,456563.094483,,47686112.872543,35440710.209258,,,,,,,,,,,0.031706,,713379.83513,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,-102554680.33518,2317318.993605,,2317318.993605,3720152.758728,,5567909.144587,1848013.165995,,32398020.075629,,,258554127.564417,32398020.075629,2388220.95755,42757157.474415,-1100540.269133,16180479.654267,321853289.614191,,,,6828603.374414,,5567909.144587,14720662.319878,,225528587.042551,,,-38568323.72266,52664753.996019,1954831.90182,,,-3313417.637168,4651440.344728,0.106785,67274086.357869,,-11428195.394093,,,,147709142.074649,,2493636.058097,,,225528587.042551,,2407693.563989,,,48578499.729896,28247214.160982,19920476.387894,297122451.287076,4872548.650109,18579379.137929,19920476.387894,,,-3053430.319476,297122451.287076,31405833.861763,-14260229.399867,,19920476.387894,,,42085472.0,97794570.283546,19920476.387894,240856669.053631,-52427166.170429,,295190894.357969,,312818.000226,19920476.387894,,2619612.489595,4460483.171899,0.106785,,-2777360.374298,1473000.0,1666903.945118,388195.831606,,,321853289.614191,67274086.357869,2317318.993605,,,240856669.053631,,,2388220.95755,-96734.883604,,,497493.687107,,-1832309.451124,-15328082.011081,5805575.566423,,,26662395.256222,16524705.084235,,63299162.049774,,,-975699.794777,4872548.650109,,216000.0,,1881071.077081,-5116085.763848,-51729639.220524,8299211.62452,388195.831606,,,,-3449181.81873,19920476.387894,1848013.165995,,4311611.954924,13902812.849408,,9236296.938404,6700000.0,,,-57893932.078997,-12223143.506828,-7197844.413894,,14720662.319878,,10921661.330272,295190894.357969,-5063752.58934,18932398.648224,4272150.895425,9314815.512758,,-38568323.72266,-2836345.407417,,16180479.654267,216000.0,-15328082.011081,67608.266588,258554127.564417,-196862.685753,,48578499.729896,26662395.256222,63299162.049774,148871.216975,,,4311611.954924,-48295204.713627,-3944145.026948,40376471.0,,-23431198.884408,,6017663.538487,,312818.000226,4311611.954924,,16747069.686805,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,3853533.136874,,3853533.136874,4643551.319832,50027911.0,,9581164.963321,,36516396.012289,,,,,44978995.54831,-8314000.877798,-339206.219826,,,,,,,,8930967.458775,,,306619850.774343,,,,,-648943.50743,,,-3134.99279,,,,,-6342090.413192,,,,,,3097999.8746,,,,,,,,,,13541914.853596,,,,13541914.853596,,,,0.0,19884005.266788,,0.07524,,,50027911.0,,,,,,,351598846.322653,,2805818.546617,,,4304345.100006,,,,-156000.0,1456000.0,2166907.016114,,,,375732647.81491,,3853533.136874,,,321919869.5843,,,,,,,,,,,6763433.444103,,,,,,72578218.070098,,,-654586.494451,7994231.613267,,19000.0,,-685936.422346,4355131.983196,112232.741865,9861433.318703,,,,,6522038.99931,13541914.853596,,,,,,,,,,-2671640.855226,,-8216189.102765,,20751144.272368,,2408301.460907,,-2444667.377265,,3192049.658286,,,-42860367.421155,-2203272.932472,,15310677.785441,,-15300018.809957,-97811.775033,293033419.023136,500971.847765,,51827073.79773,24133801.492257,,,,,,,,,,,0.07524,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,6786679.854929,,6786679.854929,10671977.859199,57142018.0,,11181008.902077,,103024068.578965,,,,,46245961.094626,32308725.572819,-1932471.986571,,,,,,,,10915265.413782,,,397517309.594461,,,,,-199802.176063,,,928453.676228,,,,,-800013.114668,,,,,,7273986.152324,,,,,,,,,,13769864.82031,,,,13769864.82031,,,,0.0,13541914.853596,,0.118694,,,57142018.0,,,,,,,443763270.689087,,4567095.285196,,,8739505.872628,,,,62810000.0,2105000.0,3645160.244025,,,,470306627.101879,,6786679.854929,,,413608308.605341,,,,,,,,,,,11426969.996703,,,,,,152036927.13485,,,1327187.879219,10089680.184636,,172000.0,,-333516.264762,7566106.165513,1261324.79193,18700956.149027,,,,,11211266.409537,13769864.82031,,,,,,,,,,-43352757.4303,,-9103955.968122,,26652818.991098,,3860863.83119,,-42681610.235659,,6677876.689746,,,-46968677.87669,-4597914.011148,,22360039.564787,,-16090999.01088,-378284.499283,307728321.793604,830201.121002,,125384108.143752,26543356.412793,,,,,,,,,,,0.118694,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,-2383037.711477,,-2383037.711477,6039185.543253,57906585.0,,10467849.154091,,104498282.977852,,,,,43735232.034277,-9119957.044349,-599056.805103,,,,,,,,10007246.148515,,,381339592.325384,,,,,1884628.713651,,,-2855612.614599,,,,,-875917.328446,,,,,,7629249.236004,,,,,,,,,,11964336.347311,,,,11964336.347311,,,,0.0,13769864.82031,,-0.044107,,,57906585.0,,,,,,,425074824.359661,,2406351.406698,,,5440128.73815,,,,128457.295199,2232000.0,3345804.262498,,,,448948678.365521,,-2383037.711477,,,396715289.373366,,,,,,,,,,,8159163.227372,,,,,,152658076.305094,,,875553.997861,10241013.200592,,398000.0,,1748478.237658,3889606.502631,474525.387348,15788412.463375,,,,,7235410.765129,11964336.347311,,,,,,,,,,1726487.066598,,-7626138.915125,,23115213.761381,,4269556.724741,,1271326.603189,,-291736.240194,,,-55659872.089726,-411566.277765,,25044579.565861,,-15375697.047982,-674466.089819,287892000.88214,819129.832078,,129542862.543713,23873854.00586,,,,,,,,,,,-0.044107,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,-48233194.224771,2283918.472294,,2283918.472294,1743658.533302,,9460652.603363,7922200.837192,,54091633.795123,,,341591554.395259,54091633.795123,2498872.52193,5907035.170881,-5449100.344943,29752081.864436,459272951.324707,,,,13992161.645419,,9460652.603363,16811809.618182,,348012780.20212,,,-63800649.173289,,-226594.881693,,,3129000.0,-2697689.781555,0.177856,40761984.615482,,3651028.332597,,,,66079107.672568,,7643609.850481,,,348012780.20212,38827168.727887,-8360488.086844,,,92192770.165977,60193354.548977,15777070.589655,405392203.568547,7746885.937331,23098373.255585,15777070.589655,,,0.0,405392203.568547,11964336.347311,-3111204.273618,,15777070.589655,,,57678571.0,20781802.821554,15777070.589655,373558574.86772,2916833.406381,,432694323.227319,,860694.526491,15777070.589655,,-3705441.811641,11652088.851624,0.177856,4695390.361492,-3238777.982627,2589000.0,4834290.122783,527850.29632,,,459272951.324707,40761984.615482,2283918.472294,38827168.727887,,373558574.86772,,,2498872.52193,334749.826908,,,3119461.859481,,-8319835.356442,-25545794.6656,8981489.129988,,-3509473.991781,26578628.097389,43217028.412447,,109004579.784159,,,-4245845.164183,7746885.937331,,102000.0,,-394275.723641,-23856534.210155,1068750.485238,16625098.980469,527850.29632,,,,-19022244.087372,15777070.589655,7922200.837192,,10258462.437512,-4366992.523709,,5631673.558575,8382000.0,,,-3935283.005843,-3618728.204737,-10111614.394866,,16811809.618182,,32838023.340143,432694323.227319,-3719541.942733,34856540.325603,2354965.257534,25336814.223374,,-63800649.173289,-3560220.335284,,29752081.864436,102000.0,-25545794.6656,-1960641.909484,341591554.395259,1003586.493236,,92192770.165977,26578628.097389,109004579.784159,814960.204788,,,10258462.437512,-47574492.952468,-10772973.556669,57678571.0,,-35057898.380878,,20144063.113364,4695390.361492,860694.526491,10258462.437512,,14778537.899143,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,4442082.600935,,4442082.600935,6073798.525665,67887612.0,,8881439.99782,,114621401.027402,,,,,46801291.74672,33740070.037744,-891141.724237,,,,,,,,11245554.510894,,,446297810.298546,,,,,1305372.739784,,,3559797.78986,,,,,-13065309.51505,,,,,,10571066.508605,,,,,,,,,,3856845.031272,,,,3856845.031272,,,,0.0,16922154.546322,,0.06813,,,67887612.0,,,,,,,547435582.989276,,853670.168554,,,5182656.801428,,,,33740070.037744,2063000.0,3922931.229476,,,,564583248.170707,,4442082.600935,50938832.795106,,473697693.114772,,,,,,,,,,,9310659.63564,,,,,,194850045.647168,,,-934744.989031,10270612.762131,,99000.0,,1098257.23201,3990380.029705,382209.867964,19881726.144245,,,,,7913311.259181,3856845.031272,,,,,,,,,,-52697270.708144,,,,20080666.03987,,5320279.605935,,-52188338.851872,,-5977053.781902,,,-74618130.782542,-6377658.777201,,48247693.796073,,-27399882.816226,,360197032.25279,1085993.813787,,174769379.607298,17147665.18143,,,,,,,,,,,0.06813,,11900284.783823,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,15995040.757843,,15995040.757843,16450663.604434,67887612.0,,9327532.702787,,119802818.156172,,,,,49820338.832054,-8583794.517692,-5064403.27272,,,,,,,,14399619.890422,,,468838438.581122,,,,,-2227946.962835,,,5899864.882923,,,,,16693425.745432,,,,,,15897786.158666,,,,,,,,,,22067885.195029,,,,22067885.195029,,,,0.0,3856845.031272,,0.237568,,,67887612.0,,,,,,,576664835.409583,,895336.233649,,,11386260.331714,,,,-8583794.517692,3133000.0,5260575.578346,,,,615470162.882894,,15995040.757843,53179705.712037,,498695600.52859,,,,,,,,,,,16941602.696402,,,,,,207914742.609393,,,2819702.449424,16437512.064025,,157000.0,,-2507335.317802,10676476.265423,19745780.15416,32839388.855068,,,,,15937051.84377,22067885.195029,,,,,,,,,,9492471.824716,,,,27193425.292135,,6265126.430979,,-5188905.056724,,14017283.107396,,,-76896464.68396,-10776270.754047,,48141768.994343,,-29857161.947468,,396913836.879538,1221992.902641,,180721317.317258,38805327.473311,,,,,,,,,,,0.237568,,12776730.166743,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,7412529.489635,,7412529.489635,11255314.081473,67887612.0,,8678642.478387,,118780182.96516,,,,,48955382.829082,-11808841.395645,-1261003.218135,,,,,,,,12860808.921955,,,462378251.255389,,,,,-3715509.14456,,,608651.279055,,,,,-6275712.316673,,,,,,16469083.029501,,,,,,,,,,15721395.978316,,,,15721395.978316,,,,0.0,22067885.195029,,0.110933,,,67887612.0,,,,,,,576698196.232722,,880806.407478,,,9994310.863337,,,,-25046082.27512,3207000.0,5837533.445992,,,,608027836.736505,,7412529.489635,60195093.812169,,492120813.211357,,,,,,,,,,,13073799.892025,,,,,,205895708.379863,,,1323219.026291,17225644.704438,,76913.405859,,-4019233.443084,5956351.642175,-69121.684562,29542882.921526,,,,,11793885.088167,15721395.978316,,,,,,,,,,-5968751.77958,,,,27276156.104632,,7117448.24985,,-4638626.876883,,3974352.337354,,,-80726535.864573,-5055555.96244,,47139043.167649,,-29742561.955967,,391265151.571178,911867.590614,,178619552.275232,31329640.503783,,,,,,,,,,,0.110933,,12700326.142423,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,-52734872.028193,6153373.605856,,6153373.605856,11107906.261034,,15651966.038696,9698712.956037,,127329441.612622,,,400900699.430123,127329441.612622,4058545.462958,-7475151.452847,-11623338.580563,49880086.676897,632567841.637299,,,,25685356.69394,,15651966.038696,27229963.678987,,479692620.896535,,,-91255195.601379,,1118708.069635,,,-14554000.0,-248309.260702,0.508957,45644177.456295,,-128532.294224,,,,0.0,,18435383.965279,,,479692620.896535,63491598.355915,-21231984.083531,,,192824479.283142,118927026.380931,16377615.151492,492155895.031501,15351218.797474,44887682.472605,16377615.151492,,,0.0,492155895.031501,15721395.978316,,,16377615.151492,,,67887612.0,5872282.671561,16377615.151492,530312237.328131,22263007.318183,,598137680.544738,,1512218.820608,16377615.151492,,-515432.319529,32014929.401513,0.508957,7419974.243698,-563627.547083,3228000.0,10664316.440125,880649.614041,,,632567841.637299,45644177.456295,6153373.605856,63491598.355915,,530312237.328131,,,4058545.462958,-4305312.430115,,,4300685.549481,,-18839886.795654,-50619616.431595,16653811.373697,,,34430161.092561,77942888.870039,,220054442.962129,,,-3456485.747386,15351218.797474,,105000.0,,1122999.098761,-41741979.128532,2204138.980622,35089195.338976,880649.614041,,,,-31077662.688407,16377615.151492,9698712.956037,,34321429.397657,-2776128.380515,,4453372.610409,11631000.0,,,-3561321.365185,-453434.302151,-13508589.148745,,27229963.678987,,58395790.50223,598137680.544738,-3450634.454464,56710904.786508,7589006.625531,62216121.594423,,-91255195.601379,-10224176.605219,,49880086.676897,105000.0,-50619616.431595,,400900699.430123,579259.989085,,192824479.283142,34430161.092561,220054442.962129,-3399214.972586,,,34321429.397657,-65466505.239942,-32433662.098907,67434848.0,,-48121100.889132,,19153743.532006,7419974.243698,1512218.820608,34321429.397657,,26047795.676951,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,2544195.48207,,2544195.48207,8634706.609112,67887612.0,,10105092.966855,,,,,,,47581641.524687,-12163481.337991,-2032458.321258,,,,,,,,18702429.798203,,,471699638.504599,,,,,-443098.79349,,,-1075334.421379,,,,,-4965604.551486,,,,,,17230518.143408,,,,,,,,,,11231524.839462,,,,11231524.839462,,,,0.0,16197129.390949,,0.038132,,,67887612.0,,,,,,,587606198.807218,,1122618.629978,,,6602248.287854,,,,-265401.686979,2682000.0,5311846.9822,,,,619645826.024618,,2544195.48207,62866643.278779,,521761413.035189,,,,,,,,,,,11155259.986882,,,,,,220746327.847348,,,-932719.147054,17021552.447339,,79000.0,,-632235.627889,4206769.268315,1168377.541526,28385778.130291,,,,,9518616.250515,11231524.839462,,,,,,,,,,-1523009.106023,,-11898079.651012,,29020301.703757,,6948490.718567,,-658928.326292,,2388615.182807,,,-99603422.766584,-2968228.062415,,49551562.666829,,-50061774.53059,,387128780.830067,1134058.357865,,191726026.143591,32039627.217401,,,,,,,,,,,0.038132,,142174463.476762,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,6051036.634763,,6051036.634763,13579431.228807,67887612.0,,9644003.720484,,124938492.003961,,,,,33614119.835579,-12519227.414147,-1897302.547655,,,,,,,,18787692.400012,,,461832788.262474,,,,,394551.291668,,,-1518197.365658,,,,,12871632.335098,,,,,,18070599.177893,,,,,,,,,,23836598.757839,,,,23836598.757839,,,,0.0,11231524.839462,,0.090012,,,67887612.0,,,,,,,562611389.480632,,981877.644094,,,11682128.681152,,,,-910001.115386,2698000.0,5184267.512685,,,,606811635.512617,,6051036.634763,61715022.952984,,511070689.189595,,,,,,,,,,,13354736.115695,,,,,,219833328.332683,,,-613981.924085,16361877.044016,,53000.0,,152923.317288,6447088.121456,14104357.914083,31425335.293588,,,,,11631355.63414,23836598.757839,,,,,,,,,,11679329.427665,,-11609226.298761,,27888625.521318,,6907647.994239,,-527725.938763,,6775630.832008,,,-103718233.370338,-2337211.644747,,49646704.071529,,-49237900.927121,,386978307.179933,1143898.706832,,191944702.811365,44200246.031984,,,,,,,,,,,0.090012,,17359506.735876,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,9106478.801767,,9106478.801767,20875325.288176,67887612.0,,11219562.476709,,67396665.054433,,,,,45047138.020441,5110717.220331,-5703997.724162,,,,,,,,19008238.251175,,,497625258.684259,,,,,444817.989359,,,5477366.614071,,,,,1627825.164794,,,,,,18387396.030733,,,,,,,,,,26373504.388712,,,,26373504.388712,,,,0.0,23836598.757839,,0.126864,,,67887612.0,,,,,,,612388299.938947,,1234548.323409,,,15171327.564014,,,,-48246175.23108,3339000.0,6812934.894978,,,,661400740.570414,,9106478.801767,65055225.620248,,549672927.949001,,,,,,,,,,,13869440.76626,,,,,,255931302.975761,,,6540397.500702,21674767.481506,,26000.0,,290601.648448,5850823.428667,1306844.147781,32256836.796993,,,,,12663758.323644,26373504.388712,,,,,,,,,,-23530990.276209,,-14039772.603022,,35265106.764246,,8018617.337594,,-19133836.699828,,9551296.791126,,,-113228775.997272,-9176121.358181,,50511025.301501,,-52047669.264742,,405469437.594653,1228998.009816,,220666196.211515,49012440.631467,,,,,,,,,,,0.126864,,102758505.855581,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,-20121616.450663,819901.039809,,819901.039809,12173650.98707,,21081571.19803,10896401.417472,,170599930.124611,,,411991115.843413,170599930.124611,8770193.155539,-3832104.496941,-19208140.021063,46387276.024423,685360274.177716,,,,30410767.464688,,21081571.19803,38843229.573926,,508057297.81889,,,-132185103.232569,,1499568.565217,,,268401.07348,6282962.051009,0.27451,40395461.427122,,1246089.487583,,,,,,22800639.483074,,,508057297.81889,69606701.382534,-54887949.822816,,,234525928.760377,133531036.318565,28446769.926964,544176219.075981,25355615.818457,55263114.113165,28446769.926964,,,3022942.419352,544176219.075981,26373504.388712,-59867403.131083,,28446769.926964,,,69096970.0,-23404096.028749,28446769.926964,582500374.33244,21330294.308483,,632174289.184288,,1385861.879648,28446769.926964,,-7034489.033994,21548238.97383,0.27451,7453374.814913,42936476.464576,3721000.0,13101718.074826,495782.521171,,,685360274.177716,40395461.427122,819901.039809,69606701.382534,,582500374.33244,,,8770193.155539,981582.843928,,,4655031.85985,,-28841898.614138,-74443076.513551,15743122.911658,,,53185984.993428,110215116.375796,,273369158.334304,,,1289265.621446,25355615.818457,,18000.0,,1170293.506081,-71927412.55246,4750714.705093,38543762.394731,495782.521171,,,,-46701034.777321,28446769.926964,10896401.417472,,18967840.684113,10779942.435989,,-24477182.358128,12440000.0,,,-6746946.496096,-6485101.568869,-15167247.565627,,38843229.573926,,87670535.464118,632174289.184288,7710478.819874,55327166.552981,2351290.060502,78203869.765585,,-132185103.232569,-11931335.935006,,46387276.024423,18000.0,-74443076.513551,,411991115.843413,1037813.201281,,234525928.760377,53185984.993428,273369158.334304,1900776.947776,,,18967840.684113,-12610012.145008,-26412897.000349,69096970.0,,-52714326.118422,,17666827.490974,7453374.814913,1385861.879648,18967840.684113,,26421215.499027,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,1521038.273952,,1521038.273952,1463172.687443,69691592.0,,9882615.52451,,176130445.565016,,,,,50713400.016533,-6026287.5093,-4190295.114491,,,,,,,,22477473.753823,,,510770438.951806,,,,,943209.060098,,,-274448.2103,,,,,-20738199.553608,,,,,,20796065.140117,,,,,,,,,,7530792.758535,,,,7530792.758535,,,,0.0,28268992.312144,,0.0248,,,69691592.0,,,,,,,638349177.48202,,1374721.005208,,,-2727122.427048,,,,812598.164834,3884000.0,6012234.43829,,,,672131933.537241,,1521038.273952,71026700.834918,,584748284.698686,,,,,,,,,,,12765975.035133,,,,,,274433330.577829,,,-8311978.176407,19480036.372654,,13000.0,,734892.948665,4711085.393073,-2294783.830702,33562040.17525,,,,,10723319.831363,7530792.758535,,,,,,,,,,-16347028.188807,,-13238819.542035,,31919484.169629,,8054889.64206,,-9861949.243614,,2464247.33405,,,-143076795.89981,-4505249.235348,,47758948.499628,,-73977845.746879,,397698602.959411,1199470.943209,,242513846.4082,33782756.05522,,,,,,,,,,,0.0248,,18624452.343556,,,,,,,,,,,,,,,,,,
