date,annualGrossPPE,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualBasicAverageShares,quarterlyChangesInAccountReceivables,trailingInterestExpense,annualInterestExpense,quarterlyChangeInInventory,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,annualBeginningCashPosition,trailingGrossProfit,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,annualBasicEPS,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,trailingCapitalExpenditure,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualDilutedAverageShares,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyCapitalExpenditure,trailingChangeInInventory,trailingDepreciationAndAmortization,annualStockBasedCompensation,quarterlyOperatingIncome,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualCurrentDebt,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,annualOperatingExpense,annualCapitalStock,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualTotalRevenue,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,trailingOperatingExpense,annualDeferredIncomeTax,annualGrossProfit,quarterlyPretaxIncome,quarterlyCurrentAssets,trailingCostOfRevenue,quarterlyRepurchaseOfCapitalStock,quarterlyPurchaseOfBusiness,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualInventory,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,annualAccumulatedDepreciation,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualChangeInWorkingCapital,quarterlyNetPPE,annualDilutedEPS,trailingNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualGoodwill,quarterlyAccountsReceivable,annualTotalAssets,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,trailingChangeInWorkingCapital,quarterlyTotalAssets,annualCashDividendsPaid,annualRetainedEarnings,annualAccountsReceivable,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,quarterlyLongTermDebt,quarterlyBasicAverageShares,annualAccountsPayable,trailingInvestingCashFlow,annualOperatingIncome,trailingOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,annualFreeCashFlow,trailingSaleOfInvestment,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,annualPretaxIncome,annualEndCashPosition,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,trailingTotalRevenue,annualLongTermDebt,trailingPurchaseOfInvestment,annualOtherNonCashItems,annualOtherCurrentAssets,annualDepreciationAndAmortization,quarterlyCurrentDebt,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingEndCashPosition,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyInventory,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,trailingChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyOperatingExpense,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualSaleOfInvestment,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,trailingNetOtherInvestingChanges,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,annualIncomeTaxPayable,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,annualOtherIntangibleAssets
1970-01-01 00:00:00.938649600,,,,,4656600000.0,,-19800000.0,,,,,26900000.0,,,,,,100000.0,,,,232200000.0,163100000.0,,,226585366.0,,,-131100000.0,115600000.0,,226500000.0,115600000.0,,,,143300000.0,,1732400000,,,,787200000,-114800000.0,,,,441300000,,,,,-6282900000.0,-525000000.0,0.82,,,,,,,,548600000.0,345900000.0,,,,300100000.0,1253500000.0,,-52900000.0,,15315300000.0,2494200000.0,,,,54200000.0,-30500000.0,,114300000.0,909600000.0,,,,,1370000000.0,-110900000.0,,9032400000.0,,,,,,,16821400000.0,,,752300000.0,,892000000.0,269800000.0,,,,,18074900000.0,,,,,,433800000.0,5817500000.0,226585366.0,,,,,,185800000,185800000,,,,,,,,,,,9846100000.0,,,,,,,1370000000.0,,,,144700000.0,,,-134500000.0,115600000.0,,,,185800000,5213900000.0,,,1462600000.0,100000.0,222500000.0,,2509900000.0,3400000.0,,13418300000.0,,1021300000.0,,,0.82,,-85300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,15012500000.0,1180300000.0,568300000.0,,4683900000.0,34000000.0,-6900000.0,227227000.0,,,585700000.0,-14000000.0,10109100000.0,,77800000.0,,,-100000.0,,-624900000.0,,360400000.0,168000000.0,,,,,,-127000000.0,111800000.0,16922300000.0,115600000.0,111800000.0,13400000.0,2.5,,143200000.0,,1646000000,,227360406.0,,581500000,-326400000.0,,,,344100000,19600000.0,-842600000.0,0.0,1180300000.0,-5919200000.0,-124700000.0,,3907300000.0,143200000.0,,,568300000.0,877000000.0,6319700000.0,454300000.0,237600000.0,,-45100000.0,5442700000.0,206600000.0,1301700000.0,,-32300000.0,,15012500000.0,2377400000.0,,2500400000.0,,102200000.0,100000.0,254000000.0,86200000.0,945200000.0,,,,-5919200000.0,1180300000.0,-3800000.0,-47500000.0,9093300000.0,2.5,,,,-28000000.0,,16922300000.0,,,767900000.0,18224000000.0,836700000.0,198600000.0,568300000.0,13540100000.0,,,18224000000.0,-341500000.0,945200000.0,767900000.0,,-127000000.0,127900000.0,6001300000.0,,360400000.0,,1535400000.0,,-611700000.0,120400000,120400000,,863400000.0,,,,963100000.0,111800000.0,,,,10109100000.0,,6001300000.0,,1032300000.0,168000000.0,,1180300000.0,2377400000.0,836700000.0,111800000.0,141500000.0,,4683900000.0,-333400000.0,111800000.0,,394800000.0,,120400000,5246100000.0,,,1447400000.0,0.0,254000000.0,,2500400000.0,3900000.0,,13540100000.0,1488300000.0,1103300000.0,,,,,-84800000.0,41200000.0,111800000.0,,-182300000.0,1301700000.0,2567600000.0,5246100000.0,9093300000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,,,,4713135000.0,,-16938000.0,,,,,6838000.0,,,,,,39106000.0,,,2117761000.0,342060000.0,214527000.0,,,224859000.0,,,-121332000.0,43046000.0,,111788000.0,43046000.0,,,,143091000.0,,1607930000,,,,602522000,-151680000.0,,,,373844000,,,,,-6075635000.0,-267145000.0,0.63,,,,,,,,327915000.0,,,,,238817000.0,1258580000.0,,-33962000.0,,15193530000.0,2202887000.0,,,,-30754000.0,-5373000.0,,97899000.0,1001704000.0,,,,,1011344000.0,-68742000.0,,9117895000.0,,,,,,,16849268000.0,,,753780000.0,,849483000.0,179190000.0,,,,,18107848000.0,,,,,,176235000.0,6056213000.0,224859000.0,,,,,,140918000,140918000,,,,,,,,,,,,,,,,,,1011344000.0,,,,141131000.0,,,-129512000.0,43046000.0,,,,140918000,5167678000.0,,,1428740000.0,0.0,247227000.0,,2476654000.0,6104000.0,,13394713000.0,,1054896000.0,,,0.63,,-84455000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,,,,4728405000.0,,55081000.0,,,,,12420000.0,,,,,,,,,,357237000.0,228146000.0,,,223542000.0,,,-117910000.0,87560000.0,,43046000.0,87560000.0,,,,142923000.0,,1702104000,,,,610378000,-124397000.0,,,,364092000,,,,,-4757755000.0,-133157000.0,0.6,,,,,,,,286093000.0,,,,,229746000.0,1339270000.0,,-53764000.0,,12202063000.0,2303661000.0,,,,-59891000.0,-27965000.0,,95142000.0,1052245000.0,,,,,1108549000.0,44514000.0,,7444308000.0,,,,,,,16762009000.0,,,788757000.0,,837875000.0,213364000.0,,,,,18101279000.0,,,,,,161696000.0,5965925000.0,223542000.0,,,,,,134604000,134604000,,,,,,,,,,,10038525000.0,,,,,,,1108549000.0,,,,141368000.0,,,-108422000.0,87560000.0,,,,134604000,6757507000.0,,,1488740000.0,0.0,234807000.0,,2442998000.0,7022000.0,,13372874000.0,,1124648000.0,,,0.6,,-84063000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,,,,4803764000.0,,-37353000.0,,,,,-10790000.0,,,,,,,,,,316308000.0,189956000.0,,,221846000.0,,,-113682000.0,67213000.0,,87560000.0,67213000.0,,,,142745000.0,,1891645000,,,,768278000,-105369000.0,,,,458573000,,,,,-4840580000.0,-371553000.0,0.89,,,,,,,,493928000.0,,,,,327387000.0,1315710000.0,,-50445000.0,,12340136000.0,2375208000.0,,,,44461000.0,-47856000.0,,129200000.0,1167041000.0,,,,,1110346000.0,-20347000.0,,7499556000.0,,,,,,,16651869000.0,,,812944000.0,,948554000.0,200801000.0,,,,,17967579000.0,,,,,,388559000.0,5725011000.0,221846000.0,,,,,,198187000,198187000,,,,,,,,,,,9777575000.0,,,,,,,1110346000.0,,,,137509000.0,,,-142722000.0,67213000.0,,,,198187000,6594229000.0,,,1690844000.0,0.0,245597000.0,,2366285000.0,6323000.0,,13163815000.0,,1232271000.0,,,0.89,,-83391000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,12838559000.0,1236247000.0,598970000.0,,4773126000.0,-62530000.0,-120985000.0,222444000.0,,,556194000.0,-38121000.0,9643858000.0,,111788000.0,,,,,-587618000.0,,478661000.0,189869000.0,,,,,,-111139000.0,49258000.0,16500000000.0,67213000.0,49258000.0,27059000.0,2.69,,142453000.0,,1827282000,,222444000.0,,636015000,-206172000.0,,,,308398000,-29653000.0,-879992000.0,0.0,1236247000.0,-5263483000.0,-108137000.0,,4722762000.0,142453000.0,,,598970000.0,801292000.0,7028961000.0,399890000.0,,,-79429000.0,6227669000.0,179822000.0,1441294000.0,,-95295000.0,,12838559000.0,2593805000.0,,2335112000.0,,29822000.0,1765000.0,283718000.0,54561000.0,1209991000.0,,,,-5263483000.0,1236247000.0,-17955000.0,-16362000.0,7575076000.0,2.69,,,,-120195000.0,,16500000000.0,,,918449000.0,17941294000.0,878897000.0,207937000.0,598970000.0,13168168000.0,,,17941294000.0,-334220000.0,1209991000.0,918449000.0,,-111139000.0,193718000.0,5742048000.0,,478661000.0,,1504907000.0,,-690364000.0,125261000,125261000,,920208000.0,,,,975772000.0,49258000.0,,,,9643858000.0,,5742048000.0,,,189869000.0,,1236247000.0,2593805000.0,878897000.0,49258000.0,136186000.0,,4773126000.0,-309708000.0,49258000.0,,376802000.0,,125261000,6482564000.0,,,1619345000.0,0.0,283718000.0,,2335112000.0,7610000.0,,13168168000.0,1507826000.0,1310947000.0,,,,,-82311000.0,17449000.0,49258000.0,,-233466000.0,1441294000.0,2540286000.0,6482564000.0,7575076000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,,,,4699752000.0,,-2148000.0,,,,,-7043000.0,,,,,,,,,2074712000.0,409001000.0,207374000.0,,,218107000.0,,,-67640000.0,42496000.0,,49258000.0,42496000.0,,,,22398000.0,,1985741000,,,,563862000,-151176000.0,,,,316306000,,,,,-5294605000.0,-75541000.0,0.45,,,,,,,,222103000.0,,,,,189976000.0,1429886000.0,,-15308000.0,,12893208000.0,2459221000.0,,,,-116566000.0,-15935000.0,,83769000.0,1225945000.0,,,,,1233447000.0,-6762000.0,,7598603000.0,,,,,,,16571393000.0,,,889255000.0,,816773000.0,677396000.0,,,,,18001279000.0,,,,,,70927000.0,5767079000.0,218107000.0,,,,,,97708000,106207000,,,,,,,,,,,,,,,,,,1233447000.0,,,,126330000.0,,,-153324000.0,42496000.0,,,,97708000,6369583000.0,,,1308345000.0,0.0,290761000.0,,2318337000.0,-8499000.0,,13301527000.0,,992039000.0,,,0.45,,-81753000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,,,,4694385000.0,,15233000.0,,,,,-37219000.0,,,,,,,,,,370982000.0,214727000.0,,,219540000.0,,,-139896000.0,205219000.0,,42496000.0,205219000.0,,,,22398000.0,,1804146000,,,,614216000,-125322000.0,,,,387423000,,,,,-5409452000.0,104319000.0,0.67,,,,,,,,168493000.0,,,,,266458000.0,1642790000.0,,-10716000.0,,13014158000.0,2569859000.0,,,,-179958000.0,-19373000.0,,120439000.0,1290101000.0,,,,,1397211000.0,162723000.0,,7604706000.0,,,,,,,16494736000.0,,,894864000.0,,801666000.0,474085000.0,,,,,18137526000.0,,,,,,43171000.0,5791593000.0,218372000.0,,,,,,146019000,146019000,,,,,,,,,,,9832459000.0,,,,,,,1397211000.0,,,,120965000.0,,,-110089000.0,205219000.0,,,,146019000,6345820000.0,,,1330061000.0,0.0,327980000.0,,2232716000.0,0.0,,13443141000.0,,942638000.0,,,0.67,,-81864000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,,,,4766952000.0,,-105976000.0,,,,,-16068000.0,,,,,,,,,,450964000.0,147225000.0,,,220165000.0,,,-221841000.0,175594000.0,,205219000.0,175594000.0,,,,22398000.0,,1951646000,,,,770397000,-291276000.0,,,,539497000,,,,,-5502728000.0,-223096000.0,1.07,,,,,,,,590723000.0,,,,,415371000.0,1631240000.0,,-6000000.0,,13161407000.0,3278596000.0,,,,160465000.0,-29749000.0,,181284000.0,1442247000.0,,,,,1853724000.0,-29625000.0,,7658679000.0,,,,,,,16446469000.0,,,964373000.0,,973908000.0,422090000.0,,,,,18077709000.0,,,,,,299447000.0,5074751000.0,218594000.0,,,,,,234087000,234087000,,,,,,,,,,,8997181000.0,,,,,,,1853724000.0,,,,124126000.0,,,-397252000.0,175594000.0,,,,234087000,6321675000.0,,,1529556000.0,0.0,344048000.0,,2144955000.0,0.0,,13310757000.0,,990059000.0,,,1.06,,-81942000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,20589451000.0,2481955000.0,646447000.0,,7398599000.0,170920000.0,-116117000.0,229512000.0,,,483658000.0,10278000.0,23947875000.0,,49258000.0,,,,,-852449000.0,,704184000.0,336610000.0,,,,,,-266230000.0,220178000.0,34848993000.0,175594000.0,220178000.0,-8499000.0,2.82,,29764000.0,,2257829000,,230430000.0,,712448000,-284675000.0,,,,441896000,-50052000.0,1963911000.0,0.0,2481955000.0,-8161022000.0,2158229000.0,,4072684000.0,29764000.0,,,654946000.0,2241556000.0,7999362000.0,300365000.0,,,31625000.0,5757806000.0,257598000.0,2502520000.0,,-68750000.0,,20589451000.0,4669457000.0,,2944751000.0,,-196030000.0,96682000.0,397518000.0,88965000.0,1521805000.0,,,,-8161022000.0,2481955000.0,44584000.0,-332089000.0,12428429000.0,2.81,,,,-209008000.0,,34848993000.0,,,1548214000.0,37351513000.0,1483318000.0,667985000.0,646447000.0,29952914000.0,,,37351513000.0,-334633000.0,1521805000.0,1548214000.0,,-266230000.0,15690000.0,11433313000.0,,704184000.0,,1685122000.0,,-3074675000.0,168633000,168633000,,429235000.0,,,,1129403000.0,220178000.0,,,,23947875000.0,,11433313000.0,,,336610000.0,,2481955000.0,4669457000.0,1483318000.0,220178000.0,112237000.0,,7398599000.0,-2414010000.0,220178000.0,,474457000.0,,168633000,15961373000.0,,,1589844000.0,0.0,397518000.0,,2944751000.0,0.0,,29952914000.0,1281684000.0,1147948000.0,,,,96739000.0,-89074000.0,,220178000.0,,-100774000.0,2502520000.0,2660923000.0,15961373000.0,12428429000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,,,,7436518000.0,,417090000.0,,,,,18163000.0,,,,,,,,,6257481000.0,1069900000.0,227060000.0,,,294344000.0,,,-225465000.0,647717000.0,,220178000.0,647717000.0,,,,29764000.0,,2802157000,,,,705700000,-195292000.0,,,,425444000,,,,,-8282506000.0,-258343000.0,0.4,,,,,,,,464084000.0,,,,,165622000.0,2856923000.0,,-185299000.0,,22440339000.0,5597712000.0,,,,196449000.0,-20534000.0,,80829000.0,1528572000.0,,,,,2855567000.0,427539000.0,,14157833000.0,,,,,,,34448304000.0,,,1602791000.0,,1672245000.0,931246000.0,,,,,37305227000.0,,,,,,268792000.0,12597269000.0,292791000.0,,,,,,116493000,84793000,,,,,,,,,,,,,,,,,,2855567000.0,,,,259822000.0,,,221798000.0,647717000.0,,,,116493000,12758339000.0,,,1870911000.0,0.0,379355000.0,,2930874000.0,31700000.0,,29868709000.0,,1445467000.0,,,0.4,,-109726000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,,,,7565454000.0,,-348505000.0,,,,,-21742000.0,,,,,,,,,,741958000.0,355996000.0,,,294589000.0,,,-222650000.0,359050000.0,,647717000.0,359050000.0,,,,29764000.0,,2948708000,,,,934081000,-224399000.0,,,,668164000,,,,,-8428662000.0,-132920000.0,0.8,,,,,,,,262123000.0,,,,,417882000.0,2747924000.0,,-5000000.0,,20912591000.0,5201814000.0,,,,-211556000.0,63955000.0,,184572000.0,1652006000.0,,,,,2964859000.0,-288667000.0,,12483929000.0,,,,,,,31531664000.0,,,1631781000.0,,1494997000.0,948577000.0,,,,,34279588000.0,,,,,,37724000.0,11076972000.0,293080000.0,,,,,,233310000,233310000,,,,,,,,,,,20499170000.0,,,,,,,2964859000.0,,,,250282000.0,,,-417870000.0,359050000.0,,,,233310000,12596537000.0,,,2000131000.0,0.0,401097000.0,,3005701000.0,0.0,,26714134000.0,,1331967000.0,,,0.79,,-109876000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,,,,7792774000.0,,-3519000.0,,,,,-18388000.0,,,,,,,,,,789846000.0,242155000.0,,,294277000.0,,,-202479000.0,280547000.0,,359050000.0,280547000.0,,,,29764000.0,,3572335000,,,,1038243000,-274923000.0,,,,769516000,,,,,-8505428000.0,-468478000.0,1.06,,,,,,,,668417000.0,,,,,549119000.0,2641576000.0,,-313517000.0,,21048536000.0,5063054000.0,,,,210707000.0,37831000.0,,238864000.0,1852298000.0,,,,,2631494000.0,-78503000.0,,12543108000.0,,,,,,,31523978000.0,,,1699389000.0,,1641714000.0,1484629000.0,,,,,34165554000.0,,,,,,393494000.0,11092318000.0,293328000.0,,,,,,310255000,310255000,,,,,,,,,,,20303749000.0,,,,,,,2631494000.0,,,,220397000.0,,,-278442000.0,280547000.0,,,,310255000,12257139000.0,,,2087706000.0,0.0,419485000.0,,2939303000.0,0.0,,26372780000.0,,1318190000.0,,,1.05,,-109963000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,21231240000.0,2795639000.0,629280000.0,,7120049000.0,-23877000.0,-38072000.0,293194000.0,,,946306000.0,-7590000.0,20290955000.0,,220178000.0,,,,,-997723000.0,,918268000.0,203630000.0,,,,,,-741513000.0,196301000.0,31127175000.0,280547000.0,196301000.0,-57121000.0,2.15,,29764000.0,,2828797000,,294421000.0,,673977000,-303109000.0,,,,319059000,-29557000.0,-1123469000.0,0.0,2795639000.0,-8551427000.0,-263728000.0,,5704088000.0,29764000.0,,,686401000.0,4265726000.0,12151997000.0,520663000.0,,,91032000.0,7886271000.0,103254000.0,2453598000.0,,-18407000.0,,21231240000.0,5170500000.0,,2603755000.0,,126063000.0,9780000.0,427075000.0,45211000.0,1711457000.0,,,,-8551427000.0,2795639000.0,-84246000.0,321663000.0,12679813000.0,2.14,,,,26994000.0,,31127175000.0,,,1626592000.0,33580773000.0,1456593000.0,901274000.0,629280000.0,26460724000.0,,,33580773000.0,-439628000.0,1711457000.0,1626592000.0,,-741513000.0,217554000.0,10872216000.0,,918268000.0,,2182183000.0,,-815695000.0,-30778000,58043000,,917564000.0,,,,1235877000.0,196301000.0,,,,20290955000.0,,10872216000.0,,,203630000.0,,2795639000.0,5170500000.0,1456593000.0,196301000.0,215805000.0,,7120049000.0,-341181000.0,196301000.0,,549476000.0,,-30778000,11648633000.0,,,1927523000.0,0.0,427075000.0,,2603755000.0,-88821000.0,,26460724000.0,1915287000.0,1608464000.0,,,,,-110063000.0,,196301000.0,,-522223000.0,2453598000.0,3352001000.0,11648633000.0,12679813000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,,,,7262260000.0,,46139000.0,,,,,11413000.0,,,,,,,,,5855494000.0,885651000.0,289588000.0,,,294877000.0,,,-729073000.0,290036000.0,,196301000.0,290036000.0,,,,29764000.0,,3244472000,,,,735681000,-224419000.0,,,,443714000,,,,,-9047427000.0,-250819000.0,0.82,,,,,,,,462262000.0,,,,,240974000.0,2583837000.0,,,,22024481000.0,4911062000.0,,,,108361000.0,40619000.0,,102136000.0,1842283000.0,,,,,2485554000.0,93735000.0,,12977054000.0,,,,,,,30934910000.0,,,1588995000.0,,1539857000.0,1411575000.0,,,,,33518747000.0,,,,,,237843000.0,11038490000.0,293886000.0,,,,,,240985000,138838000,,,,,,,,,,,,,,,,,,2485554000.0,,,,202740000.0,,,-117708000.0,290036000.0,,,,240985000,11229737000.0,,,1832897000.0,0.0,415218000.0,,2635220000.0,102147000.0,,26256487000.0,,1389183000.0,,,0.82,,-110159000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,,,,7125000000.0,,85861000.0,,,,,-45413000.0,,,,,,,,,,858000000.0,328000000.0,,,295888000.0,,,-601000000.0,64000000.0,,290036000.0,64000000.0,,,,30000000.0,,2863000000,,,,600033000,-199581000.0,,,,233000000,,,,,-9152000000.0,-139181000.0,-0.2,,,,,,,,21738000.0,,,,,27000000.0,2494000000.0,,,,22066000000.0,4688000000.0,,,,-492361000.0,-62619000.0,,18000000.0,1575000000.0,,,,,2373000000.0,-225735000.0,,12914000000.0,,,,,,,31531000000.0,,,1641000000.0,,1457000000.0,1250000000.0,,,,,34025000000.0,,,,,,-177843000.0,11239000000.0,294166000.0,,,,,,-58000000,9000000,,,,,,,,,,,21348000000.0,,,,,,,2373000000.0,,,,206000000.0,,,-108292000.0,64000000.0,,,,-58000000,11474000000.0,,,1613000000.0,-126000000.0,461000000.0,,2292000000.0,-67000000.0,,26900000000.0,,1380000000.0,,,-0.2,,-109841000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,,,,8111000000.0,,-82000000.0,,,,,20000000.0,,,,,,,,,,722000000.0,203000000.0,,,300751000.0,,,-595000000.0,179000000.0,,64000000.0,179000000.0,,,,33000000.0,,3444000000,,,,819000000,-156000000.0,,,,487000000,,,,,-9287000000.0,-545000000.0,0.51,,,,,,,,896000000.0,0.0,,,,286000000.0,2356000000.0,,-1000000.0,,22197000000.0,4132000000.0,,,,469000000.0,-42000000.0,,133000000.0,1617000000.0,,,,,1823000000.0,115000000.0,,12910000000.0,,,,,,,31139000000.0,,,1533000000.0,,1587000000.0,1427000000.0,,,,,33495000000.0,,,,,,740000000.0,10699000000.0,299422000.0,,,,,,153000000,153000000,,,,,,,,,,,20699000000.0,,,,,,,1823000000.0,,,,201000000.0,,,-236000000.0,179000000.0,,,,153000000,11241000000.0,,,2017000000.0,0.0,441000000.0,,2205000000.0,0.0,,25384000000.0,,1530000000.0,,,0.51,,-111000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,22373000000.0,2276000000.0,423000000.0,,8289000000.0,-82000000.0,15000000.0,303582000.0,,,812000000.0,19000000.0,19813000000.0,,196000000.0,,,,,-856000000.0,,725000000.0,202000000.0,,,,,,-411000000.0,114000000.0,30667000000.0,179000000.0,114000000.0,2000000.0,1.39,,33000000.0,,2766000000,,304972000.0,,854000000,-276000000.0,,,,510000000,5000000.0,-1323000000.0,0.0,2276000000.0,-9105000000.0,-388000000.0,,5513000000.0,33000000.0,,,422000000.0,5155000000.0,12307000000.0,572000000.0,,,80000000.0,7152000000.0,312000000.0,2243000000.0,,-1000000.0,,22373000000.0,4472000000.0,,2178000000.0,,36000000.0,144000000.0,421000000.0,162000000.0,1604000000.0,,,,-9105000000.0,2276000000.0,-65000000.0,121000000.0,13268000000.0,1.39,,-1000000.0,,65000000.0,,30667000000.0,,,1506000000.0,32910000000.0,1471000000.0,1055000000.0,423000000.0,24621000000.0,,,32910000000.0,-453000000.0,1604000000.0,1506000000.0,,-411000000.0,296000000.0,9789000000.0,,725000000.0,,1639000000.0,,-712000000.0,109000000,150000000,,1096000000.0,,,,828000000.0,114000000.0,,,,19813000000.0,,9789000000.0,,,202000000.0,,2276000000.0,4472000000.0,1471000000.0,114000000.0,199000000.0,,8289000000.0,-250000000.0,114000000.0,,406000000.0,,109000000,10576000000.0,,,1711000000.0,1000000.0,421000000.0,,2178000000.0,-40000000.0,,24621000000.0,1952000000.0,1201000000.0,,,,934000000.0,-122000000.0,,114000000.0,,-127000000.0,2243000000.0,2970000000.0,10576000000.0,13268000000.0,,,,,,,,,,,,,,,,,,
