date,annualPretaxIncome,quarterlyLongTermDebt,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualGoodwill,quarterlyOtherCurrentLiabilities,quarterlyTotalAssets,annualAccountsReceivable,annualDilutedAverageShares,annualLongTermDebt,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualNetIncome,quarterlyCurrentAccruedExpenses,trailingInvestingCashFlow,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualSaleOfInvestment,annualOtherNonCashItems,annualStockholdersEquity,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,quarterlyGoodwill,annualDepreciationAndAmortization,annualTotalRevenue,trailingChangeInAccountPayable,trailingSaleOfInvestment,annualInvestingCashFlow,annualRetainedEarnings,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualTaxProvision,annualCapitalStock,annualOtherCurrentAssets,trailingResearchAndDevelopment,annualStockBasedCompensation,annualCostOfRevenue,quarterlyTaxProvision,trailingCostOfRevenue,quarterlyNetPPE,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,annualBasicAverageShares,annualNetOtherFinancingCharges,annualResearchAndDevelopment,trailingTaxProvision,trailingDepreciationAndAmortization,quarterlyOtherNonCashItems,quarterlyEbitda,annualGrossProfit,annualInventory,trailingChangeInInventory,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,annualChangeInWorkingCapital,quarterlyDilutedEPS,annualFreeCashFlow,quarterlyRetainedEarnings,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,trailingOtherNonCashItems,quarterlyPretaxIncome,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,trailingFreeCashFlow,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingBeginningCashPosition,quarterlyChangeInInventory,quarterlyBasicEPS,annualInterestExpense,trailingInterestExpense,trailingChangesInAccountReceivables,annualCurrentAssets,annualBeginningCashPosition,annualChangesInAccountReceivables,quarterlyOtherCurrentAssets,trailingChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingOperatingExpense,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,quarterlyChangesInAccountReceivables,annualSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualAccumulatedDepreciation,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyChangeInAccountPayable,annualRepaymentOfDebt,trailingRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,quarterlyGrossProfit,trailingNetOtherFinancingCharges,trailingGrossProfit,annualOtherCurrentLiabilities,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,annualBasicEPS,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualCashFlowFromContinuingFinancingActivities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyDilutedAverageShares,trailingOperatingIncome,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInventory,trailingTotalRevenue,trailingOtherIncomeExpense,annualOperatingIncome,annualOtherIncomeExpense,annualCurrentLiabilities,annualAccountsPayable,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualNetPPE,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,trailingEndCashPosition,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualDilutedEPS,annualRepurchaseOfCapitalStock,quarterlyOtherNonCurrentAssets,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualCommonStockIssuance,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,annualPurchaseOfInvestment,annualCurrentDeferredRevenue,quarterlyCommonStockIssuance,quarterlyPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,trailingDilutedAverageShares
1970-01-01 00:00:01.364688000,,3640000000.0,,,,,409000000.0,6142000000.0,,,,3200000000.0,,,132000000.0,,861000000.0,402000000.0,,,151000000.0,121000000.0,4131000000.0,,,,,140000000.0,,985000000.0,,,,,,,140000000.0,357000000.0,,,-929000000.0,,,,,,,52000000.0,,1237000000.0,11000000.0,,,,,,,1000000.0,265000000.0,,,,,90000000.0,68000000.0,,,,0.28,,13000000.0,,,,7000000.0,,192000000.0,49000000.0,1090000000.0,,,2166000000.0,,1287000000.0,,2942000000.0,-22000000.0,,226000000.0,-108000000.0,281000000.0,,,0.28,,,,,,,188000000.0,,,,,,,,,,,,500000000.0,,5000000.0,317000000.0,,,,275000000.0,-121000000.0,462000000.0,688000000.0,,,,,,0.0,,,,709000000.0,,,140000000.0,,337000000.0,-22000000.0,468000000.0,500111000.0,,-12000000.0,,1120000000.0,,,,,,,468000000.0,,,,0.0,,22000000.0,468000000.0,6000000.0,,,51000000.0,,,,,60000000.0,,5418000000.0,,855000000.0,,259000000.0,-2738000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,3640000000.0,,,,,449000000.0,6261000000.0,,,,3179000000.0,,,157000000.0,,1137000000.0,416000000.0,,,-99000000.0,131000000.0,4117000000.0,,,,,128000000.0,,982000000.0,,,,,,,128000000.0,399000000.0,,,-974000000.0,,,,,,,59000000.0,,1252000000.0,20000000.0,,,,,,,-2000000.0,270000000.0,,,,,95000000.0,-183000000.0,,,,0.26,,109000000.0,,,,-26000000.0,,187000000.0,83000000.0,1114000000.0,,,2226000000.0,,1321000000.0,,3082000000.0,-58000000.0,,189000000.0,-32000000.0,-12000000.0,,,0.26,,,,,,,227000000.0,,,,,,,,,,,,500000000.0,,5000000.0,468000000.0,,,,587000000.0,-183000000.0,509000000.0,698000000.0,,,,,,0.0,,,,800000000.0,,,128000000.0,,308000000.0,-52000000.0,369000000.0,500217000.0,,30000000.0,,1257000000.0,,,,,,,369000000.0,,,,-33000000.0,,32000000.0,369000000.0,12000000.0,,,51000000.0,,,,,57000000.0,,5438000000.0,,834000000.0,,-70000000.0,-5000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,3642000000.0,,,,,478000000.0,6259000000.0,,,,3176000000.0,,,184000000.0,,1110000000.0,385000000.0,,,20000000.0,133000000.0,4085000000.0,,,,,131000000.0,,980000000.0,,,,,,,131000000.0,399000000.0,,,-996000000.0,,,,,,,54000000.0,,1252000000.0,6000000.0,,,,,,,7000000.0,263000000.0,,,,,93000000.0,-47000000.0,,,,0.26,,207000000.0,,,,-28000000.0,,185000000.0,121000000.0,1103000000.0,,,2248000000.0,,1308000000.0,,3083000000.0,-55000000.0,,211000000.0,-32000000.0,114000000.0,,,0.26,,,,,,,228000000.0,,,,,,,,,,,,500000000.0,,5000000.0,369000000.0,,,,482000000.0,-245000000.0,507000000.0,718000000.0,,,,,,7000000.0,,,,843000000.0,,,131000000.0,,269000000.0,-54000000.0,389000000.0,500354000.0,,3000000.0,,1290000000.0,,,,,,,389000000.0,,,,-32000000.0,,29000000.0,389000000.0,10000000.0,,,49000000.0,,,,,59000000.0,,5393000000.0,,815000000.0,,59000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,690000000.0,3642000000.0,,6558000000.0,,982000000.0,589000000.0,6558000000.0,1138000000.0,500317000.0,3642000000.0,3201000000.0,-98000000.0,504000000.0,229000000.0,,1138000000.0,466000000.0,,,221000000.0,168000000.0,4181000000.0,,,-10000000.0,940000000.0,104000000.0,,982000000.0,209000000.0,4561000000.0,,,-179000000.0,276000000.0,105000000.0,458000000.0,,15000000.0,-1028000000.0,187000000.0,5000000.0,219000000.0,,43000000.0,1669000000.0,22000000.0,,1295000000.0,6000000.0,3201000000.0,500002000.0,-2743000000.0,399000000.0,,,6000000.0,214000000.0,2892000000.0,1293000000.0,,,121000000.0,58000000.0,5596000000.0,322000000.0,-104000000.0,0.21,497000000.0,276000000.0,-4000000.0,,,70000000.0,,126000000.0,40000000.0,1254000000.0,,-104000000.0,2323000000.0,2072000000.0,1415000000.0,,3357000000.0,-49000000.0,503000000.0,194000000.0,-28000000.0,298000000.0,,,0.21,113000000.0,,,3357000000.0,317000000.0,-99000000.0,219000000.0,,504000000.0,,23000000.0,,2323000000.0,,58000000.0,,1613000000.0,,500007000.0,-1028000000.0,5000000.0,389000000.0,,0.0,,506000000.0,-219000000.0,594000000.0,788000000.0,,,589000000.0,-184000000.0,,2000000.0,,229000000.0,293000000.0,940000000.0,1.01,610000000.0,105000000.0,-200000000.0,322000000.0,-51000000.0,610000000.0,500586000.0,,-38000000.0,,1293000000.0,,,820000000.0,-17000000.0,1415000000.0,506000000.0,610000000.0,681000000.0,1295000000.0,,-33000000.0,,30000000.0,610000000.0,15000000.0,,803000000.0,58000000.0,4181000000.0,-82000000.0,1.01,,58000000.0,40000000.0,5596000000.0,1012000000.0,803000000.0,168000000.0,249000000.0,0.0,-219000000.0,610000000.0,,610000000.0,9000000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,3642000000.0,,,,,451000000.0,6403000000.0,,,,3181000000.0,,,177000000.0,,1100000000.0,379000000.0,,,-104000000.0,165000000.0,4177000000.0,,,,,155000000.0,,982000000.0,,,,,,,155000000.0,356000000.0,,,-1066000000.0,,,,,,,72000000.0,,1292000000.0,5000000.0,,,,,,,3000000.0,306000000.0,,,,,87000000.0,-238000000.0,,,,0.31,,395000000.0,,,,2000000.0,,227000000.0,84000000.0,1097000000.0,,,2358000000.0,,1127000000.0,,3222000000.0,-45000000.0,,260000000.0,-35000000.0,-23000000.0,,,0.31,,,,,,,205000000.0,,,,,,,,,,,,500231000.0,,5000000.0,610000000.0,,,,363000000.0,-229000000.0,458000000.0,718000000.0,,,,,,0.0,,,,1077000000.0,,,155000000.0,,319000000.0,-45000000.0,506000000.0,500702000.0,,-4000000.0,,1316000000.0,,,,,,,506000000.0,,,,-36000000.0,,29000000.0,506000000.0,16000000.0,,,50000000.0,,,,,63000000.0,,5304000000.0,,787000000.0,,-68000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,3642000000.0,,,,,443000000.0,6522000000.0,,,,3195000000.0,,,172000000.0,,1098000000.0,413000000.0,,,72000000.0,168000000.0,4178000000.0,,,,,139000000.0,,984000000.0,,,,,,,136000000.0,396000000.0,,,-1114000000.0,,,,,,,61000000.0,,1309000000.0,8000000.0,,,,,,,-11000000.0,280000000.0,,,,,92000000.0,-24000000.0,,,,0.27,,531000000.0,,,,-6000000.0,,200000000.0,97000000.0,1158000000.0,,,2423000000.0,,1061000000.0,,3327000000.0,-57000000.0,,242000000.0,-39000000.0,159000000.0,,,0.27,,,,,,,207000000.0,,,,,,,,,,,,500975000.0,,5000000.0,506000000.0,,,,337000000.0,-199000000.0,503000000.0,745000000.0,,,,,,-8000000.0,,,,1260000000.0,,,136000000.0,,314000000.0,-50000000.0,578000000.0,501684000.0,,-13000000.0,,1336000000.0,,,,,,,578000000.0,,,,-37000000.0,,29000000.0,578000000.0,12000000.0,,,51000000.0,,,,,71000000.0,,5239000000.0,,774000000.0,,102000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,3642000000.0,,,,,442000000.0,6527000000.0,,,,3174000000.0,,,201000000.0,,1057000000.0,434000000.0,,,20000000.0,176000000.0,4140000000.0,,,,,167000000.0,,982000000.0,,,,,,,166000000.0,394000000.0,,,-1143000000.0,,,,,,,71000000.0,,1313000000.0,9000000.0,,,,,,,0.0,317000000.0,,,,,93000000.0,-75000000.0,,,,0.33,,661000000.0,,,,-56000000.0,,238000000.0,86000000.0,1210000000.0,,,2456000000.0,,998000000.0,,3353000000.0,-42000000.0,,273000000.0,-38000000.0,103000000.0,,,0.33,,,,,,,204000000.0,,,,,,,,,,,,501453000.0,,5000000.0,578000000.0,,,,259000000.0,-240000000.0,503000000.0,776000000.0,,,,,,0.0,,,,1364000000.0,,,166000000.0,,265000000.0,-42000000.0,598000000.0,502445000.0,,-6000000.0,,1388000000.0,,,,,,,598000000.0,,,,-36000000.0,,29000000.0,598000000.0,10000000.0,,,50000000.0,,,,,67000000.0,,5138000000.0,,757000000.0,,61000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,820000000.0,3643000000.0,,6607000000.0,,976000000.0,8000000.0,6607000000.0,980000000.0,502025000.0,3643000000.0,3142000000.0,-146000000.0,583000000.0,475000000.0,,980000000.0,491000000.0,,,284000000.0,207000000.0,4184000000.0,,,-3000000.0,1311000000.0,126000000.0,,976000000.0,204000000.0,4785000000.0,,,-187000000.0,709000000.0,126000000.0,497000000.0,,7000000.0,-1145000000.0,233000000.0,5000000.0,205000000.0,,32000000.0,1717000000.0,29000000.0,,1318000000.0,10000000.0,3142000000.0,501055000.0,-2000000.0,396000000.0,,,5000000.0,238000000.0,3068000000.0,1289000000.0,,,124000000.0,180000000.0,5270000000.0,277000000.0,-157000000.0,0.25,431000000.0,709000000.0,,,,11000000.0,,155000000.0,26000000.0,1320000000.0,,-16000000.0,2463000000.0,2099000000.0,1086000000.0,,3465000000.0,-51000000.0,587000000.0,194000000.0,-42000000.0,387000000.0,,,0.25,117000000.0,,,3465000000.0,610000000.0,69000000.0,205000000.0,,583000000.0,,-49000000.0,,2463000000.0,,67000000.0,,1643000000.0,,501560000.0,-1145000000.0,5000000.0,598000000.0,,,,290000000.0,-361000000.0,635000000.0,829000000.0,,,8000000.0,-195000000.0,,1000000.0,,475000000.0,272000000.0,1311000000.0,1.16,882000000.0,126000000.0,-154000000.0,277000000.0,-50000000.0,882000000.0,503269000.0,,-9000000.0,,1289000000.0,,,969000000.0,-32000000.0,1086000000.0,290000000.0,882000000.0,626000000.0,1318000000.0,,-37000000.0,,30000000.0,882000000.0,7000000.0,,727000000.0,53000000.0,4184000000.0,-210000000.0,1.16,,67000000.0,26000000.0,5270000000.0,1141000000.0,727000000.0,207000000.0,336000000.0,-2000000.0,-361000000.0,882000000.0,,882000000.0,8000000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,3243000000.0,,,,,30000000.0,6430000000.0,,,,3320000000.0,,,426000000.0,,905000000.0,394000000.0,,,-323000000.0,199000000.0,3755000000.0,,,,,165000000.0,,1169000000.0,,,,,,,165000000.0,354000000.0,,,-1155000000.0,,,,,,,65000000.0,,1301000000.0,10000000.0,,,,,,,3000000.0,306000000.0,,,,,80000000.0,-165000000.0,,,,0.33,,832000000.0,,-230000000.0,,-3000000.0,,230000000.0,41000000.0,1102000000.0,,,2456000000.0,,1370000000.0,,3110000000.0,-45000000.0,,259000000.0,-94000000.0,60000000.0,,,0.33,,,,,,,213000000.0,,,,,,,,,,,-48000000.0,501146000.0,,5000000.0,882000000.0,,,,256000000.0,-479000000.0,449000000.0,708000000.0,,,,,,1000000.0,,,,1278000000.0,,,165000000.0,,256000000.0,-274000000.0,559000000.0,503224000.0,,-1000000.0,,1346000000.0,,,,,,,559000000.0,,,,-42000000.0,,28000000.0,559000000.0,402000000.0,,,48000000.0,,,,,58000000.0,,5125000000.0,,735000000.0,,15000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,3243000000.0,,,,,39000000.0,6598000000.0,,,,3282000000.0,,,627000000.0,,993000000.0,427000000.0,,,-15000000.0,288000000.0,3824000000.0,,,,,-36000000.0,,1167000000.0,,,,,,,-37000000.0,379000000.0,,,-1179000000.0,,,,,,,9000000.0,,1295000000.0,11000000.0,,,,,,,231000000.0,52000000.0,,,,,84000000.0,-101000000.0,,,,-0.07,,795000000.0,,1000000.0,,-70000000.0,,-27000000.0,59000000.0,1175000000.0,,,2474000000.0,,1572000000.0,,3316000000.0,-46000000.0,,270000000.0,-91000000.0,122000000.0,,,-0.07,,,,,,,235000000.0,,,,,,,,,,,-52000000.0,500173000.0,,5000000.0,559000000.0,,,,278000000.0,-504000000.0,478000000.0,748000000.0,,,,,,1000000.0,,,,1176000000.0,,,-37000000.0,,234000000.0,-44000000.0,544000000.0,500173000.0,,-268000000.0,,1417000000.0,,,,,,,544000000.0,,,,-43000000.0,,29000000.0,544000000.0,404000000.0,,,50000000.0,,,,,58000000.0,,5396000000.0,,697000000.0,,76000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,3226000000.0,,,,,57000000.0,6686000000.0,,,,3236000000.0,,,599000000.0,,1038000000.0,421000000.0,,,48000000.0,258000000.0,3774000000.0,,,,,190000000.0,,1163000000.0,,,,,,,189000000.0,374000000.0,,,-1201000000.0,,,,,,,83000000.0,,1293000000.0,10000000.0,,,,,,,-16000000.0,348000000.0,,,,,91000000.0,-29000000.0,,,,0.38,,943000000.0,,0.0,,-8000000.0,,273000000.0,91000000.0,1214000000.0,,,2494000000.0,,1658000000.0,,3450000000.0,-52000000.0,,313000000.0,-86000000.0,204000000.0,,-8000000.0,0.38,,,,,,,264000000.0,,,,,,,,,-79000000.0,,-50000000.0,499239000.0,,5000000.0,544000000.0,32000000.0,,,306000000.0,-562000000.0,480000000.0,793000000.0,,,,,,-8000000.0,,,,1229000000.0,,,189000000.0,,227000000.0,-60000000.0,592000000.0,501653000.0,,-11000000.0,,1403000000.0,,,,,,,592000000.0,,,,-42000000.0,,29000000.0,592000000.0,408000000.0,,,46000000.0,,,,,43000000.0,,5432000000.0,,679000000.0,,152000000.0,2000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,545000000.0,4463000000.0,,7913000000.0,,1455000000.0,63000000.0,7913000000.0,937000000.0,502019000.0,4463000000.0,4083000000.0,-168000000.0,339000000.0,676000000.0,,937000000.0,496000000.0,,,562000000.0,251000000.0,5041000000.0,,,213000000.0,1068000000.0,20000000.0,,1455000000.0,199000000.0,4765000000.0,,,-1115000000.0,876000000.0,22000000.0,425000000.0,,405000000.0,-1208000000.0,206000000.0,5000000.0,201000000.0,,43000000.0,1738000000.0,49000000.0,,1307000000.0,12000000.0,4083000000.0,499707000.0,11000000.0,364000000.0,,,-5000000.0,162000000.0,3027000000.0,1467000000.0,,,109000000.0,87000000.0,6822000000.0,264000000.0,-208000000.0,0.04,440000000.0,876000000.0,-883000000.0,-654000000.0,,-4000000.0,,69000000.0,63000000.0,1274000000.0,,-262000000.0,2515000000.0,1957000000.0,1781000000.0,,3830000000.0,-81000000.0,339000000.0,228000000.0,1026000000.0,278000000.0,,-120000000.0,0.04,124000000.0,,,3830000000.0,882000000.0,-58000000.0,201000000.0,,339000000.0,,-85000000.0,,2515000000.0,,49000000.0,92000000.0,1532000000.0,-53000000.0,498271000.0,-1208000000.0,5000000.0,592000000.0,-13000000.0,-119000000.0,,293000000.0,-622000000.0,550000000.0,778000000.0,,,63000000.0,-224000000.0,,-2000000.0,,676000000.0,272000000.0,1068000000.0,0.68,1154000000.0,22000000.0,755000000.0,264000000.0,-737000000.0,1154000000.0,500639000.0,,-121000000.0,,1467000000.0,,,1070000000.0,-401000000.0,1781000000.0,293000000.0,1154000000.0,664000000.0,1307000000.0,,-41000000.0,,38000000.0,1154000000.0,405000000.0,,1190000000.0,55000000.0,5041000000.0,17000000.0,0.68,-203000000.0,49000000.0,63000000.0,6822000000.0,868000000.0,1190000000.0,251000000.0,197000000.0,7000000.0,-622000000.0,1154000000.0,,1154000000.0,-8000000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,4464000000.0,,,,,64000000.0,7453000000.0,,,,4146000000.0,,,552000000.0,,908000000.0,389000000.0,,,-479000000.0,246000000.0,5103000000.0,,,,,204000000.0,,1459000000.0,,,,,,,204000000.0,315000000.0,-400000000.0,,-1248000000.0,,,,,,,128000000.0,,1317000000.0,9000000.0,,,,,,,3000000.0,432000000.0,,,,,90000000.0,-181000000.0,,,,0.41,,1016000000.0,,-12000000.0,,-25000000.0,,332000000.0,118000000.0,1162000000.0,,,2565000000.0,,1163000000.0,,3307000000.0,-45000000.0,,347000000.0,-543000000.0,51000000.0,,-3000000.0,0.41,,,,,,,236000000.0,,,,,,,,,21000000.0,,-76000000.0,497399000.0,,5000000.0,1154000000.0,-84000000.0,,,210000000.0,-618000000.0,426000000.0,773000000.0,,,,,,75000000.0,,,,1165000000.0,,,204000000.0,,270000000.0,18000000.0,675000000.0,499539000.0,,28000000.0,,1461000000.0,,,,,,,675000000.0,,,,-47000000.0,,43000000.0,675000000.0,4000000.0,,,57000000.0,,,,,48000000.0,,6266000000.0,,1210000000.0,,6000000.0,-19000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,4465000000.0,,,,,37000000.0,7518000000.0,,,,4190000000.0,,,512000000.0,,888000000.0,399000000.0,,,-17000000.0,236000000.0,5108000000.0,,,,,224000000.0,,1475000000.0,,,,,,,224000000.0,343000000.0,0.0,,-1297000000.0,,,,,,,108000000.0,,1341000000.0,10000000.0,,,,,,,-13000000.0,433000000.0,,,,,88000000.0,-211000000.0,,,,0.45,,1190000000.0,,-8000000.0,,42000000.0,,332000000.0,51000000.0,1208000000.0,,,2638000000.0,,1039000000.0,,3328000000.0,-54000000.0,,356000000.0,-108000000.0,137000000.0,,-84000000.0,0.45,,,,,,,257000000.0,,,,,,,,,32000000.0,,-75000000.0,496300000.0,,5000000.0,675000000.0,13000000.0,,,224000000.0,-554000000.0,453000000.0,809000000.0,,,,,,13000000.0,,,,1357000000.0,,,224000000.0,,292000000.0,-49000000.0,658000000.0,498800000.0,,17000000.0,,1525000000.0,,,,,,,658000000.0,,,,-47000000.0,,41000000.0,658000000.0,4000000.0,,,60000000.0,,,,,66000000.0,,6147000000.0,,1217000000.0,,83000000.0,14000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,4467000000.0,,,,,42000000.0,7715000000.0,,,,4351000000.0,,,457000000.0,,915000000.0,410000000.0,,,-7000000.0,252000000.0,5078000000.0,,,,,237000000.0,,1497000000.0,,,,,,,239000000.0,345000000.0,0.0,,-1341000000.0,,,,,,,96000000.0,,1382000000.0,9000000.0,,,,,,,8000000.0,434000000.0,,,,,90000000.0,-39000000.0,,,,0.48,,1423000000.0,,-68000000.0,,-69000000.0,,333000000.0,95000000.0,1241000000.0,,,2723000000.0,,1039000000.0,,3364000000.0,-57000000.0,,375000000.0,-124000000.0,239000000.0,,-46000000.0,0.48,,,,,,,235000000.0,,,,,,,,,-9000000.0,,-74000000.0,495200000.0,,5000000.0,658000000.0,15000000.0,,,241000000.0,-506000000.0,456000000.0,831000000.0,,,,,,1000000.0,,,,1585000000.0,,,239000000.0,,266000000.0,-124000000.0,651000000.0,497900000.0,,-1000000.0,,1563000000.0,,,,,,,651000000.0,,,,-47000000.0,,41000000.0,651000000.0,0.0,,,60000000.0,,,,,71000000.0,,6117000000.0,,1282000000.0,,182000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,1228000000.0,4468000000.0,,7649000000.0,,1481000000.0,41000000.0,7649000000.0,913000000.0,498225000.0,4468000000.0,4259000000.0,-188000000.0,821000000.0,464000000.0,,913000000.0,468000000.0,,,76000000.0,248000000.0,5033000000.0,,,24000000.0,1487000000.0,154000000.0,,1481000000.0,240000000.0,4888000000.0,,,-214000000.0,1477000000.0,154000000.0,361000000.0,0.0,0.0,-1358000000.0,409000000.0,5000000.0,248000000.0,,37000000.0,1666000000.0,77000000.0,,1381000000.0,9000000.0,4259000000.0,495715000.0,-10000000.0,376000000.0,,,26000000.0,335000000.0,3222000000.0,1502000000.0,,,108000000.0,-8000000.0,6150000000.0,244000000.0,-439000000.0,0.31,497000000.0,1477000000.0,-88000000.0,0.0,,-3000000.0,,231000000.0,71000000.0,1277000000.0,,-101000000.0,2739000000.0,1825000000.0,1117000000.0,,3390000000.0,-60000000.0,819000000.0,319000000.0,-128000000.0,286000000.0,,32000000.0,0.31,166000000.0,,,3390000000.0,1154000000.0,15000000.0,248000000.0,,821000000.0,,-55000000.0,,2739000000.0,,73000000.0,-29000000.0,1364000000.0,-75000000.0,493932000.0,-1358000000.0,5000000.0,651000000.0,28000000.0,-400000000.0,,265000000.0,-598000000.0,490000000.0,809000000.0,,,41000000.0,-216000000.0,,1000000.0,,464000000.0,-427000000.0,1487000000.0,1.66,727000000.0,154000000.0,-903000000.0,244000000.0,-59000000.0,727000000.0,496638000.0,,-47000000.0,,1502000000.0,,,1397000000.0,-3000000.0,1117000000.0,265000000.0,727000000.0,713000000.0,1381000000.0,,-47000000.0,,41000000.0,727000000.0,0.0,,1228000000.0,63000000.0,5033000000.0,-28000000.0,1.65,-300000000.0,73000000.0,71000000.0,6150000000.0,1634000000.0,1228000000.0,248000000.0,226000000.0,-6000000.0,-598000000.0,727000000.0,,727000000.0,90000000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,3718000000.0,,,,,31000000.0,7649000000.0,,,,4266000000.0,,,383000000.0,,954000000.0,443000000.0,,,-98000000.0,215000000.0,4284000000.0,,,,,239000000.0,,1497000000.0,,,,,,,238000000.0,309000000.0,0.0,,-1435000000.0,,,,,,,98000000.0,,1368000000.0,11000000.0,,,,,,,3000000.0,440000000.0,,,,,90000000.0,-237000000.0,,,,0.48,,1651000000.0,,-3000000.0,,24000000.0,,337000000.0,100000000.0,1231000000.0,,,2803000000.0,,1730000000.0,,3383000000.0,-42000000.0,,367000000.0,-176000000.0,119000000.0,,-52000000.0,0.48,,,,,,,265000000.0,,,,,,,,,-22000000.0,,-125000000.0,492400000.0,,5000000.0,727000000.0,-37000000.0,,,231000000.0,-552000000.0,421000000.0,788000000.0,,,,,,-3000000.0,,,,1609000000.0,,,238000000.0,,272000000.0,-48000000.0,629000000.0,495300000.0,,11000000.0,,1535000000.0,,,,,,,629000000.0,,,,-52000000.0,,41000000.0,629000000.0,750000000.0,,,62000000.0,,,,,72000000.0,,6014000000.0,,1232000000.0,,77000000.0,-5000000.0,,,,,,,,,,,,,,,,,,,,,,
