date,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,annualOperatingIncome,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualChangeInAccountPayable,trailingChangeInAccountPayable,annualAccountsPayable,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyRetainedEarnings,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyPurchaseOfInvestment,quarterlyBasicEPS,trailingEndCashPosition,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,trailingTaxProvision,annualCashDividendsPaid,annualCurrentDeferredRevenue,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualDilutedEPS,trailingSaleOfInvestment,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,annualLongTermDebt,annualOtherNonCashItems,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualCurrentAssets,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,annualCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,annualBasicEPS,quarterlyInventory,quarterlyCostOfRevenue,quarterlyOtherIncomeExpense,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyStockholdersEquity,annualRetainedEarnings,annualCurrentLiabilities,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInInventory,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualAccountsReceivable,annualSaleOfInvestment,quarterlyGrossProfit,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyPretaxIncome,annualNetPPE,quarterlyDilutedEPS,trailingGrossProfit,quarterlyOperatingExpense,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualOtherIntangibleAssets,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEbitda,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyTaxProvision,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualDilutedAverageShares,annualChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyAccumulatedDepreciation,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualGrossPPE,trailingOtherNonCashItems,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualIncomeTaxPayable,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyGrossPPE,annualInvestingCashFlow,annualDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualOperatingExpense,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingCapitalExpenditure,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyAccountsPayable,trailingNetIncome,trailingPurchaseOfBusiness,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyEbitda,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,trailingChangeInInventory,quarterlyNetPPE,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,annualInventory,quarterlyStockBasedCompensation,annualBasicAverageShares,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,annualInterestExpense,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.591580800,958500000.0,,,695700000.0,210300000.0,,,3099600000.0,465100000.0,,,,,,,,88800000.0,1160800000.0,83000000.0,494000000.0,0.0,465100000.0,,,,,828500000.0,20000000.0,103500000.0,,,,,186500000.0,1160800000.0,,2405600000.0,,,,103500000.0,0.0,119300000.0,1054800000.0,2013300000.0,106600000.0,30400000.0,,0.22644,,379800000.0,50500000.0,106600000.0,342100000.0,,,,958500000.0,2013300000.0,88800000.0,852500000.0,,,,0.23643,256800000.0,,,103500000.0,,,,,,852500000.0,494000000.0,695700000.0,342100000.0,72500000.0,,,,,,,,,,,,1054800000.0,694000000.0,,760000000.0,,,,20000000.0,7000000.0,188200000.0,20000000.0,0.0,,20000000.0,314200000.0,,,,,,,,,457074722.0,,,,,-434300000.0,119300000.0,,,1194300000.0,,0.0,,50500000.0,,,,188200000.0,1194300000.0,0.0,,,,,,483700000.0,,,,,,-434300000.0,,,,,,,-2060800000.0,576400000.0,,,72500000.0,,,,,,,,-2060800000.0,,,,760000000.0,576400000.0,,,256800000.0,,437761705.0,,,,,,30800000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.599529600,,,,,,,,,,,,,,,,,,,,,,,,,0.06993,,860400000.0,,,,,,,,,,,,,,,,,,,,30800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,443279279.0,,,,,,,,,,,,,,,,,,,,,0.0666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443279279.0,,,,,,,,,,,,,,860400000.0,,,,,,,,,,,,860400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.607305600,,,,,,,,,,,,,,,,,,,,,,,,,0.044955,,863700000.0,,,,,,,,,,,,,,,,,,,,19400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,438858859.0,,,,,,,,,,,,,,,,,,,,,0.04329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438858859.0,,,,,,,,,,,,,,863700000.0,,,,,,,,,,,,863700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.615168000,,,,,,,,,,,,,,,,,,,,,,,,,0.051615,,910600000.0,,,,,,,,,,,,,,,,,,,,23500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,438858859.0,,,,,,,,,,,,,,,,,,,,,0.048285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438858859.0,,,,,,,,,,,,,,910600000.0,,,,,,,,,,,,910600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.623116800,1100800000.0,,,837900000.0,205000000.0,,,3683600000.0,599200000.0,,,,351300000.0,,,-49400000.0,135600000.0,1437100000.0,81400000.0,545300000.0,0.0,599200000.0,,,,,1048900000.0,27000000.0,97500000.0,-6200000.0,,-48100000.0,,178900000.0,1437100000.0,,2958700000.0,,,,97500000.0,-141100000.0,194800000.0,1314200000.0,2415000000.0,260700000.0,23800000.0,,0.201465,,394500000.0,75600000.0,260700000.0,445100000.0,44000000.0,-600000.0,,1100800000.0,2415000000.0,135600000.0,977900000.0,,,,0.21312,270400000.0,,,94600000.0,,125400000.0,,,,977900000.0,545300000.0,837900000.0,445100000.0,78500000.0,,,,,21000000.0,,175000000.0,,,,,1314200000.0,724900000.0,,838200000.0,,,,27000000.0,13400000.0,215300000.0,27000000.0,225400000.0,,27000000.0,330400000.0,175000000.0,,,192200000.0,,,,,469560470.0,-7700000.0,,,,-537100000.0,194800000.0,,,1375300000.0,,20000000.0,,75600000.0,,,,215300000.0,1375300000.0,-410600000.0,9900000.0,,,,,519900000.0,,,,,,-537100000.0,-76300000.0,,,,-366500000.0,,-2429700000.0,291800000.0,,,78500000.0,,351300000.0,,,,,,-2429700000.0,-4600000.0,7000000.0,,838200000.0,291800000.0,,,270400000.0,,443881381.0,,,175000000.0,,,39500000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.631065600,1189600000.0,-15100000.0,,976400000.0,,,38000000.0,,,,,,,103200000.0,,,,,,545300000.0,,658400000.0,,,0.05661,,1070800000.0,,,,,,,,1634800000.0,-18500000.0,,26200000.0,,,,,,1444400000.0,2634000000.0,,28300000.0,28300000.0,,,,88000000.0,289400000.0,,,,,,,141400000.0,,,,,,291900000.0,873200000.0,6100000.0,,,,-58900000.0,,491741742.0,999200000.0,,,489100000.0,81300000.0,-6100000.0,,,,,197600000.0,,0.0,-115200000.0,,,,,51900000.0,,0.05328,,141200000.0,,,,19400000.0,,,19400000.0,,175000000.0,27000000.0,23600000.0,,,,,,,,,10600000.0,,-537100000.0,283600000.0,66200000.0,-59900000.0,,,,800000.0,,,,,227500000.0,1464600000.0,,,,,,462815757.0,,,,,,41400000.0,,,-7600000.0,,,,,56400000.0,354400000.0,,,,,338400000.0,,,,2800000.0,-31400000.0,94400000.0,,,,927500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.638841600,1200500000.0,-11400000.0,,1010100000.0,,,39400000.0,,,,,,,108400000.0,,,,,,545300000.0,,674800000.0,,,0.01332,,1084400000.0,,,,,,,,1684900000.0,45600000.0,,6000000.0,,,,,,1479100000.0,2679600000.0,,8100000.0,8100000.0,,,,85500000.0,285300000.0,,,,,,,136100000.0,,,,,,303400000.0,902800000.0,-6100000.0,,,,-3100000.0,,450450450.0,994700000.0,,,506500000.0,82800000.0,4400000.0,,,,,181600000.0,,0.0,-66900000.0,,,,,14900000.0,,0.01332,,147800000.0,,,,64000000.0,,,64000000.0,,175000000.0,0.0,6800000.0,,,,,,,,,12800000.0,,-537100000.0,309900000.0,-1000000.0,-66900000.0,,,,3700000.0,,,,,239500000.0,1491400000.0,,,,,,450450450.0,,,,,,112500000.0,,,44600000.0,,,,,33800000.0,336300000.0,,,,,363900000.0,,,,1500000.0,58400000.0,73200000.0,,,,954300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.646704000,1209000000.0,-18800000.0,,1022600000.0,,,34100000.0,,,,,,,106700000.0,,,,,,545300000.0,,662000000.0,,,0.05328,,1172400000.0,,,,,,,,1684600000.0,40200000.0,,24900000.0,,,,,,1485900000.0,2694900000.0,,27000000.0,27000000.0,,,,88600000.0,274600000.0,,,,,,,125200000.0,,,,,,309100000.0,966700000.0,700000.0,,,,4300000.0,,498498498.0,1010300000.0,,,488300000.0,85100000.0,-5700000.0,,,,,205700000.0,,0.0,-46100000.0,,,,,51700000.0,,0.04995,,140800000.0,,,,33700000.0,,,33700000.0,,175000000.0,0.0,24700000.0,,,,,,,,,13900000.0,,-675300000.0,265700000.0,-74700000.0,-50300000.0,,,,-3800000.0,,,,,239500000.0,1647100000.0,,,,,,467342342.0,,,,,,90500000.0,,,-30300000.0,,,,,64900000.0,355000000.0,,,,,401900000.0,,,,2300000.0,10900000.0,99000000.0,,,,971800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.654652800,1290600000.0,-15600000.0,,1099400000.0,228000000.0,,40400000.0,4504000000.0,663900000.0,,,,444400000.0,115200000.0,,30000000.0,151700000.0,1763300000.0,80400000.0,582100000.0,0.0,663900000.0,,,,,1176400000.0,54300000.0,92400000.0,-83200000.0,,-60900000.0,,172800000.0,1763300000.0,25100000.0,3690600000.0,27100000.0,,,92400000.0,92400000.0,297200000.0,1508200000.0,2798800000.0,273800000.0,29000000.0,29000000.0,0.171495,,433500000.0,90700000.0,273800000.0,483000000.0,,,,1290600000.0,2798800000.0,151700000.0,1035500000.0,,,,0.178155,319000000.0,947900000.0,-4900000.0,84200000.0,,151900000.0,-25500000.0,,,1035500000.0,582100000.0,1099400000.0,483000000.0,90200000.0,-21700000.0,,,,,228500000.0,,0.0,-76400000.0,,,1508200000.0,813400000.0,54300000.0,978800000.0,,,155600000.0,54300000.0,-4200000.0,255600000.0,54300000.0,327900000.0,,54300000.0,379900000.0,174400000.0,0.0,25300000.0,4000000.0,,,,,490976413.0,-29100000.0,,13700000.0,,-675300000.0,297200000.0,13500000.0,-58400000.0,1654100000.0,,27000000.0,1900000.0,90700000.0,,,,255600000.0,1654100000.0,-304600000.0,11700000.0,,,,,585400000.0,,,,,83500000.0,-675300000.0,,20600000.0,,,-235500000.0,,72900000.0,357800000.0,,,90200000.0,,444400000.0,,,,5100000.0,-7900000.0,113300000.0,2600000.0,27300000.0,,978800000.0,357800000.0,,,319000000.0,,472622155.0,,,174400000.0,,,51000000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,1291100000.0,-15600000.0,,1082100000.0,,,39900000.0,,,,,,,110800000.0,,,,,,582100000.0,,660300000.0,,,0.048285,,1148300000.0,,,,,,,,1742400000.0,34900000.0,,22400000.0,,,,,,1503800000.0,2794900000.0,,24500000.0,24500000.0,,,,94400000.0,253200000.0,,,,,,,142700000.0,,,,,,324100000.0,940100000.0,2400000.0,,,,-1000000.0,,480480480.0,1052500000.0,,,474200000.0,91700000.0,-5000000.0,,,,,208200000.0,,0.0,-41500000.0,,,,,45300000.0,,0.04662,,150700000.0,,,,74800000.0,,,74800000.0,,174400000.0,54300000.0,20800000.0,,,,,,,,,14600000.0,,-805900000.0,304400000.0,-13900000.0,-41000000.0,,,,-1000000.0,,,,,254600000.0,1801900000.0,,,,,,463912188.0,,,,,,75900000.0,,,20500000.0,,,,,57500000.0,375800000.0,,,,,401900000.0,,,,1500000.0,-300000.0,97400000.0,,,,996000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,1224200000.0,-15600000.0,,980700000.0,,,44000000.0,,,,,,,120500000.0,,,,,,548600000.0,,675100000.0,,,0.01665,,1073500000.0,,,,,,,,1655800000.0,18300000.0,,7900000.0,,,,,,1477900000.0,2702100000.0,,10000000.0,10000000.0,,,,95200000.0,245200000.0,,,,,,,154800000.0,,,,,,308200000.0,875400000.0,-400000.0,,,,1800000.0,,474474474.0,1046300000.0,,,490200000.0,89700000.0,15900000.0,,,,,198100000.0,,0.0,-25500000.0,,,,,18600000.0,,0.01665,,164500000.0,,,,48800000.0,,,48800000.0,,174400000.0,0.0,8600000.0,,,,,,,,,14600000.0,,-805900000.0,256500000.0,-47900000.0,-29100000.0,,,,-400000.0,,,,,253800000.0,1784800000.0,,,,,,474474474.0,,,,,,47400000.0,,,-26000000.0,,,,,33600000.0,344600000.0,,,,,379600000.0,,,,-2000000.0,-12600000.0,77600000.0,,,,978900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,1257100000.0,-14500000.0,,981300000.0,,,41900000.0,,,,,,,114100000.0,,,,,,600200000.0,,672300000.0,,,0.058275,,1137800000.0,,,,,,,,1653600000.0,41400000.0,,27200000.0,,,,,,1446300000.0,2703400000.0,,29300000.0,29300000.0,,,,95800000.0,243200000.0,,,,,,,164900000.0,,,,,,280700000.0,921200000.0,7400000.0,,,,-6400000.0,,495040495.0,1049800000.0,,,489600000.0,86900000.0,27500000.0,,,,,216600000.0,,0.0,-36900000.0,,,,,54300000.0,,0.054945,,156000000.0,,,,44600000.0,,,44600000.0,,174400000.0,0.0,25000000.0,,,,,,,,,13700000.0,,-805900000.0,220000000.0,-41500000.0,-32800000.0,,,,6000000.0,,,,,246600000.0,1762400000.0,,,,,,466752467.0,,,,,,74200000.0,,,-4200000.0,,,,,60600000.0,348500000.0,,,,,412800000.0,,,,-2800000.0,0.0,102500000.0,,,,956500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,1376100000.0,-16700000.0,,1105300000.0,228800000.0,,43200000.0,4559000000.0,671700000.0,,,,466300000.0,130900000.0,,16400000.0,216100000.0,1777000000.0,80900000.0,620000000.0,0.0,671700000.0,,,,,1199400000.0,91700000.0,95100000.0,-16700000.0,,-62400000.0,,176000000.0,1777000000.0,54100000.0,3684900000.0,29400000.0,,,95100000.0,148700000.0,242000000.0,1464900000.0,2841000000.0,235900000.0,31300000.0,31300000.0,0.17649,,476300000.0,100000000.0,235900000.0,490600000.0,,,,1376100000.0,2841000000.0,216100000.0,1064000000.0,,,,0.18315,287400000.0,948200000.0,-4700000.0,86900000.0,,169000000.0,-11100000.0,,,1064000000.0,620000000.0,1105300000.0,490600000.0,81100000.0,-5700000.0,,,,,251200000.0,,0.0,-55500000.0,,,1464900000.0,874100000.0,57800000.0,985800000.0,,,174100000.0,91700000.0,4700000.0,243200000.0,91700000.0,304600000.0,,91700000.0,397800000.0,174000000.0,0.0,26500000.0,-107800000.0,,,,,492379172.0,32700000.0,,14600000.0,,-805900000.0,242000000.0,-4500000.0,-53000000.0,1791700000.0,,54300000.0,4800000.0,100000000.0,,,,243200000.0,1791700000.0,-159400000.0,-9100000.0,,,,,645300000.0,,,,,107100000.0,-805900000.0,,47100000.0,,,-155900000.0,,77100000.0,397000000.0,,,81100000.0,,466300000.0,,,,-5800000.0,29300000.0,120300000.0,9400000.0,37400000.0,,985800000.0,397000000.0,,,287400000.0,,474474474.0,,,174000000.0,,,57500000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,1345100000.0,-15900000.0,,1050700000.0,,,44700000.0,,,,,,,119500000.0,,,,,,632500000.0,,690700000.0,,,0.054945,,1215400000.0,,,,,,,,1741400000.0,47700000.0,,26300000.0,,,,,,1486900000.0,2832000000.0,,28400000.0,28400000.0,,,,145500000.0,241800000.0,,,,,,,231700000.0,,,,,,279200000.0,988000000.0,3000000.0,,,,37300000.0,,493618619.0,1090600000.0,,,467500000.0,77700000.0,8200000.0,,,,,227400000.0,,0.0,-3400000.0,,,,,52700000.0,,0.05328,,164200000.0,,,,32100000.0,,,32100000.0,,174000000.0,91700000.0,24300000.0,,,,,,,,,13500000.0,,-805900000.0,145800000.0,-145500000.0,-41600000.0,,,,-9300000.0,,,,,244000000.0,1807000000.0,,,,,,478660479.0,,,,,,89300000.0,,,-59600000.0,,,,,63200000.0,455300000.0,,,,,449600000.0,,,,-3400000.0,10200000.0,107900000.0,,,,1001100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,1297000000.0,-16100000.0,,1012300000.0,,,43400000.0,,,,,,,123700000.0,,,,,,653200000.0,,687800000.0,,,0.02997,,1183500000.0,,,,,,,,1700100000.0,-16500000.0,,14400000.0,,,,,,1503700000.0,2800700000.0,,16500000.0,16500000.0,,,,151300000.0,241800000.0,,,,,,,223500000.0,,,,,,285600000.0,978900000.0,4400000.0,,,,-800000.0,,480480480.0,1100600000.0,,,461900000.0,74600000.0,-5800000.0,,,,,204600000.0,,0.0,-48800000.0,,,,,30500000.0,,0.02997,,167100000.0,,,,6700000.0,,,6700000.0,,174000000.0,0.0,14000000.0,,,,,,,,,11400000.0,,-805900000.0,156900000.0,-9000000.0,-48900000.0,,,,-2300000.0,,,,,242600000.0,1825200000.0,,,,,,480480480.0,,,,,,32400000.0,,,-25400000.0,,,,,37500000.0,397300000.0,,,,,458100000.0,,,,-3100000.0,-24000000.0,80900000.0,,,,1019300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,1327400000.0,-16100000.0,,1033400000.0,,,46900000.0,,,,,,,132600000.0,,,,,,632900000.0,,688600000.0,,,0.071595,,1307000000.0,,,,,,,,1722000000.0,52000000.0,,34300000.0,,,,,,1523400000.0,2850800000.0,,36400000.0,36400000.0,,,,155700000.0,248500000.0,,,,,,,199300000.0,,,,,,282200000.0,1054700000.0,5900000.0,,,,-1700000.0,,502453673.0,1128800000.0,,,461800000.0,71100000.0,4300000.0,,,,,252300000.0,,0.0,-63900000.0,,,,,67300000.0,,0.068265,,179500000.0,,,,8800000.0,,,8800000.0,,174000000.0,0.0,30900000.0,,,,,,,,,11400000.0,,-805900000.0,122300000.0,-48400000.0,-62400000.0,,,,-100000.0,,,,,240500000.0,1840300000.0,,,,,,479083735.0,,,,,,114400000.0,,,2100000.0,,,,,72800000.0,430900000.0,,,,,480200000.0,,,,-3500000.0,27500000.0,119700000.0,,,,1034400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,1524300000.0,-16200000.0,,1245200000.0,265500000.0,,53800000.0,5156500000.0,740100000.0,,,,586200000.0,149300000.0,,74400000.0,212700000.0,1985300000.0,104700000.0,740100000.0,0.0,740100000.0,,0.0,,,1450600000.0,96200000.0,123000000.0,41600000.0,,-64300000.0,,227700000.0,1985300000.0,63800000.0,4177100000.0,39900000.0,,,123000000.0,147000000.0,174500000.0,1655200000.0,3179500000.0,174200000.0,41700000.0,41700000.0,0.228105,,525100000.0,173300000.0,174200000.0,503300000.0,,,,1524300000.0,3179500000.0,212700000.0,1194200000.0,,,,0.238095,316000000.0,1155500000.0,-2900000.0,114900000.0,,188800000.0,6800000.0,,,1194200000.0,740100000.0,1245200000.0,503300000.0,63500000.0,400000.0,,,,8900000.0,295100000.0,,0.0,-83500000.0,,,1655200000.0,979400000.0,77200000.0,1157300000.0,,,203100000.0,96200000.0,10400000.0,323700000.0,96200000.0,410900000.0,,96200000.0,454300000.0,171000000.0,0.0,35500000.0,-215400000.0,,,,,503715394.0,7100000.0,,11900000.0,,-968600000.0,174500000.0,-12500000.0,-111000000.0,2125900000.0,,91700000.0,16800000.0,173300000.0,,,,323700000.0,2125900000.0,-199600000.0,-6500000.0,,,,,713900000.0,,,,,174800000.0,-968600000.0,-2300000.0,87400000.0,,,-263900000.0,,92000000.0,484500000.0,,,63500000.0,,586200000.0,,,,3500000.0,60700000.0,145800000.0,5100000.0,4500000.0,,1157300000.0,484500000.0,,,316000000.0,,482580483.0,,,171000000.0,,,48200000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,1459800000.0,-17000000.0,,1180300000.0,,,51600000.0,,,,,,,144600000.0,,,,,,699000000.0,,709700000.0,,-3900000.0,0.0666,,1511300000.0,,,,,,,,1890000000.0,33400000.0,,32500000.0,,,,,,1594600000.0,3054400000.0,,34600000.0,34600000.0,,,,178700000.0,175300000.0,,,,,,,192400000.0,,,,,,305400000.0,1236700000.0,-1000000.0,,,,-2400000.0,,513671566.0,1164400000.0,,,471800000.0,59200000.0,-2300000.0,,,,,274600000.0,,0.0,-59800000.0,,,,,64000000.0,,0.06327,,196200000.0,,,,64800000.0,,,64800000.0,,171000000.0,96200000.0,29400000.0,,,,,,,,,13400000.0,,-968600000.0,130200000.0,-62900000.0,-57900000.0,,,,8200000.0,,,,,305300000.0,2082600000.0,,,,,,487987988.0,,,,,,91300000.0,,,-31400000.0,,,,,78400000.0,500600000.0,,,,,549500000.0,,,,-5000000.0,1100000.0,130000000.0,,,,1114000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,1453100000.0,-16900000.0,,1177600000.0,,,71100000.0,,,,,,,152900000.0,,,,,,668800000.0,,733600000.0,,,0.03996,,1445100000.0,,,,,,,,1911200000.0,69400000.0,,19300000.0,,,,,,1615200000.0,3068300000.0,,21300000.0,21300000.0,,,,183000000.0,173200000.0,,,,,,,190000000.0,,,,,,293000000.0,1169000000.0,-400000.0,,,,-44900000.0,,503982243.0,1157100000.0,,,492900000.0,57700000.0,11800000.0,,,,,276100000.0,,0.0,-107400000.0,,,,,39600000.0,,0.038295,,224000000.0,,,,122200000.0,,,122200000.0,,171000000.0,0.0,18300000.0,,,,,,,,,12100000.0,,-968600000.0,140900000.0,24900000.0,-70500000.0,,,,12100000.0,,,,,323000000.0,2087600000.0,,,,,,482982983.0,,,,,,139900000.0,,,57400000.0,,,,,52100000.0,470100000.0,,,,,566600000.0,,,,-3900000.0,56000000.0,123200000.0,,,,1119000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,1489600000.0,-17000000.0,,1190000000.0,,,61100000.0,,,,,,,160600000.0,,,,,,728600000.0,,730400000.0,,,0.081585,,1593700000.0,,,,,,,,1920400000.0,85100000.0,,40200000.0,,,,,,1625400000.0,3115000000.0,,42200000.0,42200000.0,,,,186900000.0,172600000.0,,,,,,,189400000.0,,,,,,295800000.0,1287100000.0,4800000.0,,,,44200000.0,,513705195.0,1194600000.0,,,489000000.0,54500000.0,-2300000.0,,,,,306600000.0,,0.0,-68300000.0,,,,,78100000.0,,0.078255,,221800000.0,,,,141800000.0,,,141800000.0,,171000000.0,0.0,35900000.0,,,,,,,,,11500000.0,,-968600000.0,43400000.0,-110000000.0,-112800000.0,,,,9600000.0,,,,,320700000.0,2100700000.0,,,,,,492737636.0,,,,,,197900000.0,,,19600000.0,,,,,84800000.0,517700000.0,,,,,628900000.0,,,,-6900000.0,95500000.0,146000000.0,,,,1132100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
