,timestamp,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,annualNetOtherInvestingChanges,annualGoodwill,annualTotalAssets,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,trailingNetIncome,quarterlyLongTermDebt,annualNetIncome,trailingPretaxIncome,annualAccountsReceivable,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,trailingSaleOfInvestment,annualOperatingIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,trailingOperatingIncome,quarterlyDepreciationAndAmortization,annualFreeCashFlow,annualPretaxIncome,trailingPurchaseOfInvestment,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyBasicEPS,trailingTotalRevenue,annualLongTermDebt,annualOtherCurrentAssets,quarterlyBasicAverageShares,trailingDepreciationAndAmortization,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualAccountsPayable,annualOtherNonCashItems,quarterlyPurchaseOfInvestment,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyInventory,trailingEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyRepaymentOfDebt,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyChangeInAccountPayable,quarterlySellingGeneralAndAdministration,quarterlyGrossProfit,annualCashAndCashEquivalents,trailingOperatingCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,annualNetPPE,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualChangeInAccountPayable,quarterlyDilutedEPS,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualSaleOfInvestment,annualCommonStockIssuance,annualCurrentAssets,annualRepurchaseOfCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualEbitda,annualOperatingCashFlow,annualOtherNonCurrentAssets,quarterlyChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualBasicAverageShares,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyDilutedAverageShares,annualBasicEPS,annualBeginningCashPosition,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,quarterlyChangeInInventory,trailingNetIncomeCommonStockholders,trailingDeferredIncomeTax,annualRepaymentOfDebt,annualDilutedEPS,annualOtherIncomeExpense,annualTotalNonCurrentAssets,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,annualCapitalExpenditure,trailingOtherIncomeExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,trailingCapitalExpenditure,annualSellingGeneralAndAdministration,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,quarterlyCashAndCashEquivalents,trailingStockBasedCompensation,trailingChangeInInventory,quarterlyTotalRevenue,quarterlyStockBasedCompensation,annualChangeInInventory,quarterlyEbitda,trailingNetOtherFinancingCharges,trailingTaxProvision,quarterlyNetPPE,annualCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,annualDilutedAverageShares,annualNetOtherFinancingCharges,annualStockBasedCompensation,annualEndCashPosition,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCurrentDebt,annualPurchaseOfBusiness,annualCapitalStock,annualNetIncomeContinuousOperations,annualCostOfRevenue,trailingResearchAndDevelopment,quarterlyCapitalExpenditure,annualTotalRevenue,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingExpense,trailingGrossProfit,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingFreeCashFlow,annualGrossProfit,quarterlyPretaxIncome,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,annualChangesInAccountReceivables,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,trailingCostOfRevenue,trailingNetIncomeContinuousOperations,quarterlyTaxProvision,quarterlyOtherNonCashItems,annualInventory,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualChangeInWorkingCapital,annualResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingOtherNonCashItems,annualCashDividendsPaid,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingInterestExpense,trailingBasicEPS,quarterlyIncomeTaxPayable,trailingCommonStockIssuance,quarterlyCashDividendsPaid,annualIncomeTaxPayable,trailingDilutedAverageShares
10,1419984000,,57049000.0,40369000.0,96982000.0,131544000.0,129814000.0,-26209000.0,,811023000.0,811023000.0,46141000.0,,,86850000.0,,96982000.0,,13467000.0,-210019000.0,-334000.0,,125513000.0,31037000.0,31037000.0,-249362000.0,,2655000.0,101382000.0,121508000.0,,110992000.0,555658000.0,0.48,,,9820000.0,63186000.0,,768000.0,0.0,51122000.0,,32428000.0,875000.0,,40369000.0,144373000.0,10021000.0,-151000.0,,80519000.0,,-223162000.0,34658000.0,240031000.0,30251000.0,-239000.0,36636000.0,48476000.0,16595000.0,8407000.0,33094000.0,116440000.0,240031000.0,,255365000.0,60327000.0,,71558000.0,77438000.0,,14007000.0,0.43,449457000.0,209426000.0,,239315000.0,679479000.0,,110992000.0,137809000.0,114516000.0,48476000.0,-13187000.0,126367000.0,-10798000.0,48427000.0,11249000.0,68889000.0,,6280000.0,70219000.0,1.42,113664000.0,555658000.0,51122000.0,-17932000.0,,,-20793000.0,1.29,2275000.0,131544000.0,,,-13134000.0,,-334000.0,,36636000.0,7000.0,,408596000.0,32428000.0,9820000.0,,117669000.0,88516000.0,449457000.0,,240031000.0,,,173489000.0,8050000.0,-13425000.0,41506000.0,,,71558000.0,261337000.0,39002000.0,54590000.0,17436000.0,27619000.0,240031000.0,-16958000.0,60327000.0,0.0,,7000.0,86850000.0,192015000.0,,-2345000.0,584106000.0,38829000.0,266578000.0,,,-6774000.0,144373000.0,88516000.0,,392091000.0,38083000.0,15812000.0,,129814000.0,-5992000.0,255365000.0,679479000.0,,-3958000.0,,44344000.0,-19844000.0,46141000.0,,,,7046000.0,348000.0,80519000.0,-16958000.0,-168565000.0,11249000.0,15821000.0,148909000.0,-328000.0,209426000.0,,,,,,,,,,,,,,,,
11,1427760000,,61291000.0,27810000.0,113057000.0,139048000.0,,,,,875092000.0,,,,,,,,15631000.0,,,,,24492000.0,24492000.0,,,2893000.0,,,,116290000.0,,0.37,,,,64635000.0,,821000.0,,5558000.0,,,,,,,,-468000.0,,91225000.0,,-5803000.0,,275186000.0,24032000.0,-255000.0,36636000.0,17334000.0,10308000.0,-1936000.0,38659000.0,117754000.0,,,264621000.0,81826000.0,,,81999000.0,,,0.34,,,,,,,,,,,-16276000.0,,-667000.0,,,,,,70722000.0,,,610471000.0,,-10706000.0,,,,,,,,,,,-351000.0,,,7000.0,,240031000.0,29123000.0,5323000.0,,,,484339000.0,,275186000.0,,,179045000.0,8839000.0,,38180000.0,,,72787000.0,,35755000.0,,,,,-19842000.0,,,,,,,,-5136000.0,,20231000.0,,,,,148331000.0,92629000.0,,,34466000.0,20767000.0,,154306000.0,1670000.0,,736044000.0,,-7246000.0,,43340000.0,,50998000.0,,,,9974000.0,487000.0,,,35155000.0,4600000.0,,,10178000.0,209153000.0,,,,,,,,,,,,,,,,
12,1435622400,,67662000.0,42282000.0,122342000.0,140627000.0,,,,,990839000.0,,,,,,,,48269000.0,,,,,23996000.0,23996000.0,,,3353000.0,,,,122799000.0,,0.36,,,,65524000.0,,832000.0,,5839000.0,,,,,,,,417000.0,,100304000.0,,-3670000.0,,342958000.0,23607000.0,-259000.0,36636000.0,17053000.0,12406000.0,13758000.0,45084000.0,127890000.0,,,325297000.0,107245000.0,,,95031000.0,,,0.33,,,,,,,,,,,-9565000.0,,-38000.0,,,,,,71215000.0,,,665542000.0,,-11591000.0,,,,,,,,,,,-143000.0,,,7000.0,,275186000.0,43831000.0,27808000.0,,,,551763000.0,,342958000.0,,,195552000.0,11208000.0,,36629000.0,,,73178000.0,,32859000.0,,,,,-23086000.0,,,,,,,,-4337000.0,,18816000.0,,,,,202498000.0,96264000.0,,,32444000.0,52606000.0,,178302000.0,-3936000.0,,850212000.0,,29715000.0,,49947000.0,,57198000.0,,,,8448000.0,-315000.0,,,67772000.0,4138000.0,,,6669000.0,208805000.0,,,,,,,,,,,,,,,,
13,1443571200,,75800000.0,57901000.0,160230000.0,151792000.0,,,,,1072892000.0,,,,,,,,5405000.0,,,,,28690000.0,28690000.0,,,3478000.0,,,,124752000.0,,0.42,,,,66629000.0,,753000.0,,6011000.0,,,,,,,,13000.0,,109921000.0,,48917000.0,,418500000.0,28301000.0,-264000.0,36636000.0,20861000.0,9406000.0,-11967000.0,51703000.0,141748000.0,,,349718000.0,124740000.0,,,110451000.0,,,0.39,,,,,,,,,,,-38057000.0,,54161000.0,,,,,,71887000.0,,,723174000.0,,-9618000.0,,,,,,,,,,,-431000.0,,,7000.0,,342958000.0,31487000.0,36765000.0,,,,568617000.0,,418500000.0,,,217548000.0,12278000.0,,34788000.0,,,75248000.0,,31297000.0,,,,,-26502000.0,,,,,,,,-5244000.0,,16223000.0,,,,,224966000.0,101750000.0,,,30557000.0,10649000.0,,206991000.0,-13217000.0,,921100000.0,,-11792000.0,,58748000.0,,65966000.0,,,,1867000.0,3321000.0,,,75542000.0,4183000.0,,,0.0,150117000.0,,,,,,,,,,,,,,,,
14,1451520000,,89278000.0,60971000.0,144263000.0,185562000.0,250915000.0,-4041000.0,,1159890000.0,1159890000.0,74759000.0,,,121102000.0,,144263000.0,,111239000.0,0.0,-674000.0,,149308000.0,43924000.0,43924000.0,184170000.0,,3947000.0,180544000.0,146009000.0,,136727000.0,788152000.0,0.65,,,29270000.0,67111000.0,,746000.0,,6698000.0,,43966000.0,9523000.0,0.0,60971000.0,235011000.0,13671000.0,-109000.0,,92129000.0,,144726000.0,24907000.0,687326000.0,43431000.0,-308000.0,36636000.0,20791000.0,5131000.0,9182000.0,49358000.0,156168000.0,687326000.0,,371738000.0,122049000.0,,79706000.0,106771000.0,,9037000.0,0.6,687326000.0,0.0,208200000.0,0.0,974328000.0,-261000.0,136727000.0,162832000.0,200533000.0,20791000.0,16617000.0,447295000.0,-2000.0,65964000.0,8025000.0,119115000.0,,3152000.0,72062000.0,1.81,240031000.0,788152000.0,6698000.0,17792000.0,,,-1086000.0,1.67,-147000.0,185562000.0,,150000000.0,-19989000.0,,-674000.0,,36636000.0,7000.0,,418500000.0,43966000.0,29270000.0,,184804000.0,110045000.0,687326000.0,,687326000.0,,,245446000.0,12978000.0,-14123000.0,49288000.0,,,79706000.0,63105000.0,49397000.0,71411000.0,36990000.0,45303000.0,687326000.0,-30339000.0,122049000.0,,,7000.0,121102000.0,294031000.0,,-5272000.0,837591000.0,7835000.0,394252000.0,,,-24409000.0,235011000.0,110045000.0,,543560000.0,48542000.0,116511000.0,,250915000.0,-8926000.0,371738000.0,974328000.0,,69969000.0,,57413000.0,-47281000.0,74759000.0,,,,4618000.0,8247000.0,92129000.0,-30339000.0,268826000.0,8025000.0,80646000.0,209448000.0,3273000.0,0.0,,,,,,,,,,,,,,,,
15,1459382400,,87106000.0,44848000.0,135119000.0,186814000.0,,,,,1209947000.0,,,,,,,,62484000.0,,,,,35245000.0,35245000.0,,,4779000.0,,,,145826000.0,,0.52,,,,67737000.0,,751000.0,,6385000.0,,,,-51638000.0,,,,337000.0,,84030000.0,,-60270000.0,,710663000.0,34921000.0,-314000.0,36636000.0,20208000.0,6012000.0,-16123000.0,42840000.0,155090000.0,,,360090000.0,135524000.0,,,105355000.0,,,0.48,,,,,,,,,,,9144000.0,,0.0,,,,,,72214000.0,,,849857000.0,,8099000.0,,,,,,,,,,,-653000.0,,,7000.0,,687326000.0,24808000.0,27766000.0,,,,762252000.0,,710663000.0,,,242196000.0,13360000.0,,54851000.0,,,79944000.0,,49735000.0,,,,,-35051000.0,,,,,,,,-8632000.0,,12448000.0,,,,,214264000.0,114995000.0,,,49321000.0,71116000.0,,286161000.0,-1597000.0,,1023133000.0,,25341000.0,,62515000.0,,83696000.0,,,,14076000.0,7348000.0,,,23337000.0,7819000.0,,,6750000.0,51589000.0,,,,,,,,,,,,,,,,
16,1467244800,,97290000.0,55110000.0,146659000.0,192934000.0,,,,,1334988000.0,,,,,,,,50806000.0,,,,,38904000.0,38904000.0,,,4883000.0,,,,154717000.0,,0.57,,,,68275000.0,,732000.0,,6754000.0,,,,-243800000.0,,,,416000.0,,118130000.0,,-247907000.0,,531058000.0,38617000.0,-320000.0,39136000.0,18812000.0,9356000.0,34624000.0,49273000.0,171451000.0,,,418156000.0,138885000.0,,,118293000.0,,,0.53,,,,,,,,,,,-11540000.0,,0.0,,,,,,72817000.0,,,916832000.0,,-34100000.0,,,,,,,,,,,-705000.0,,,7000.0,,710663000.0,60097000.0,27513000.0,,,,823818000.0,,531058000.0,,,268741000.0,14232000.0,,53574000.0,,,79681000.0,,53158000.0,,,,,-39797000.0,,,,,,,,-4107000.0,,13491000.0,,,,,263439000.0,119478000.0,,,52842000.0,54913000.0,,325065000.0,-5279000.0,,1142054000.0,,11743000.0,,69020000.0,,91439000.0,,,,13938000.0,4662000.0,,,-179605000.0,9347000.0,,,4455000.0,292760000.0,,,,,,,,,,,,,,,,
17,1475193600,,103841000.0,75843000.0,210243000.0,194902000.0,,,,,1519080000.0,,,,,,,,-51089000.0,,,,,51257000.0,51257000.0,,,5145000.0,,,,152578000.0,,0.74,,,,69076000.0,,735000.0,,6900000.0,,,,-49546000.0,,,,639000.0,,162128000.0,,-11374000.0,,500481000.0,50962000.0,-326000.0,36136000.0,18398000.0,13864000.0,17009000.0,52751000.0,186420000.0,,,507660000.0,191094000.0,,,123399000.0,,,0.69,,,,,,,,,,,-63584000.0,,0.0,,,,,,73453000.0,,,1011420000.0,,-43997000.0,,,,,,,,,,,-983000.0,,,7000.0,,531058000.0,77048000.0,55363000.0,,,,800148000.0,,500481000.0,,,290261000.0,15116000.0,,68805000.0,,,78147000.0,,63021000.0,,,,,-44789000.0,,,,,,,,-3745000.0,,28215000.0,,,,,355082000.0,122936000.0,,,62925000.0,-47344000.0,,376322000.0,-6844000.0,,1324178000.0,,-98551000.0,,70648000.0,,93741000.0,,,,11668000.0,1649000.0,,,-30577000.0,9777000.0,,,14677000.0,299667000.0,,,,,,,,,,,,,,,,
18,1483142400,,117814000.0,90951000.0,253119000.0,202881000.0,435105000.0,-2704000.0,,1729007000.0,1729007000.0,99585000.0,,,184189000.0,,253119000.0,,47820000.0,-439711000.0,-1475000.0,,243409000.0,58783000.0,58783000.0,-325979000.0,,4942000.0,110021000.0,242225000.0,,161634000.0,1107820000.0,0.84,,,79140000.0,69980000.0,,918000.0,,7958000.0,,79457000.0,17670000.0,-94727000.0,90951000.0,459553000.0,19749000.0,560000.0,,236490000.0,,-6428000.0,58036000.0,567923000.0,58527000.0,-376000.0,36136000.0,18824000.0,12523000.0,3168000.0,61262000.0,210155000.0,567923000.0,,621187000.0,273350000.0,,76961000.0,132660000.0,,38678000.0,0.79,867833000.0,299910000.0,137855000.0,0.0,1526126000.0,,161634000.0,265110000.0,131440000.0,18824000.0,-42876000.0,-119403000.0,-2007000.0,68771000.0,15795000.0,182965000.0,,3136000.0,74384000.0,2.66,687326000.0,1107820000.0,7958000.0,-74363000.0,,,-1336000.0,2.5,1952000.0,202881000.0,,95938000.0,-21419000.0,,-1475000.0,,36136000.0,7000.0,,500481000.0,79457000.0,79140000.0,,206126000.0,126093000.0,867833000.0,,567923000.0,,,327969000.0,16324000.0,-144361000.0,78055000.0,,,76961000.0,75600000.0,77495000.0,73222000.0,41755000.0,59032000.0,567923000.0,-49132000.0,273350000.0,,,7000.0,184189000.0,406051000.0,,-4935000.0,1129167000.0,21446000.0,479707000.0,,,-21720000.0,459553000.0,126093000.0,,723116000.0,77137000.0,52755000.0,,435105000.0,-8000000.0,621187000.0,1526126000.0,,-6981000.0,,71398000.0,-108856000.0,99585000.0,,,,18354000.0,4011000.0,236490000.0,-49132000.0,67442000.0,15795000.0,-68448000.0,273581000.0,9299000.0,299910000.0,,,,,,,,,,,,,,,,
19,1490918400,,121265000.0,75291000.0,209062000.0,202773000.0,,,,,1939598000.0,,,,,,,,158217000.0,,,,,82961000.0,82961000.0,,,4939000.0,,,,178711000.0,,1.16,,,,71114000.0,,715000.0,,8069000.0,,,,-61511000.0,,,,1025000.0,,286786000.0,,-2920000.0,,746567000.0,82694000.0,-383000.0,36136000.0,19885000.0,-580000.0,-18648000.0,59182000.0,214210000.0,,,711224000.0,383245000.0,,,140792000.0,,,1.07,,,,,,,,,,,44057000.0,,-1252000.0,,,,,,77516000.0,,,1228374000.0,,-50296000.0,,,,,,,,64488000.0,,,-1630000.0,,,7000.0,,567923000.0,60984000.0,112216000.0,,,,1043242000.0,,746567000.0,,,335475000.0,16439000.0,,79382000.0,,,76319000.0,,73418000.0,,,,,-53719000.0,,,,,,,,-4645000.0,,18518000.0,,,,,532513000.0,130038000.0,,,73728000.0,162862000.0,,518874000.0,2521000.0,,1736825000.0,,55672000.0,,81610000.0,,113925000.0,,,,-9233000.0,16769000.0,,,178644000.0,12993000.0,,,19481000.0,296675000.0,,,,,,,,,,,,,,,,
20,1498780800,,145434000.0,84413000.0,269624000.0,213751000.0,,,,,2162940000.0,,,,,,,,74344000.0,,,,,102685000.0,102685000.0,,,5094000.0,,,,194394000.0,,1.42,,,,71992000.0,,623000.0,,7992000.0,,,,-52684000.0,,,,1119000.0,,363803000.0,,-10010000.0,,823475000.0,102454000.0,-390000.0,36136000.0,20306000.0,-776000.0,19947000.0,61949000.0,259777000.0,,,805191000.0,426750000.0,,,143143000.0,,,1.3,,,,,,,,,,,-60562000.0,,-2000.0,,,,,,78756000.0,,,1357749000.0,,-77017000.0,,,,,,,,47565000.0,,,-1253000.0,,,7000.0,,746567000.0,80418000.0,124362000.0,,,,1124839000.0,,823475000.0,,,405211000.0,18400000.0,,122847000.0,,,75840000.0,,116634000.0,,,,,-58601000.0,,,,,,,,-4889000.0,,7458000.0,,,,,610797000.0,134441000.0,,,117130000.0,79233000.0,,621559000.0,-11036000.0,,1949189000.0,,-36333000.0,,81194000.0,,127760000.0,,,,14445000.0,18823000.0,,,76908000.0,19216000.0,,,8624000.0,301364000.0,,,,,,,,,,,,,,,,
21,1506729600,,157016000.0,94459000.0,212611000.0,226171000.0,,,,,2301710000.0,,,,,,,,203243000.0,,,,,133722000.0,133722000.0,,,5322000.0,,,,209611000.0,,1.84,,,,72588000.0,,701000.0,,7811000.0,,,,-211219000.0,,,,2136000.0,,333157000.0,,-187417000.0,,854479000.0,133540000.0,-397000.0,36136000.0,21277000.0,-1101000.0,-47374000.0,60175000.0,280617000.0,,,777158000.0,423705000.0,,,139785000.0,,,1.68,,,,,,,,,,,57013000.0,,2997000.0,,,,,,79322000.0,,,1524552000.0,,30646000.0,,,,,,,,23430000.0,,,-1075000.0,,,7000.0,,823475000.0,32893000.0,126190000.0,,,,1343114000.0,,854479000.0,,,437633000.0,20152000.0,,148290000.0,,,73061000.0,,140832000.0,,,,,-63789000.0,,,,,,,,-2625000.0,,12267000.0,,,,,567547000.0,136850000.0,,,142267000.0,205868000.0,,755281000.0,-14228000.0,,2075539000.0,,60547000.0,,79610000.0,,141440000.0,,,,8545000.0,20505000.0,,,31004000.0,16490000.0,,,13765000.0,488635000.0,,,,,,,,,,,,,,,,
22,1514678400,,160702000.0,133827000.0,247346000.0,194431000.0,859114000.0,1740000.0,,2460860000.0,2460860000.0,187556000.0,,,423201000.0,,247346000.0,,180544000.0,-585373000.0,-1938000.0,,470272000.0,103833000.0,103833000.0,-392580000.0,,5285000.0,616348000.0,474760000.0,,269041000.0,1661914000.0,1.42,,,96215000.0,73310000.0,,741000.0,,9745000.0,,52200000.0,,-259959000.0,133827000.0,529905000.0,20640000.0,2988000.0,,306198000.0,,-192233000.0,51559000.0,859192000.0,103752000.0,-447000.0,36136000.0,18891000.0,-1568000.0,15971000.0,60597000.0,307165000.0,859192000.0,,798946000.0,327706000.0,,74279000.0,167777000.0,,-30104000.0,1.29,1535555000.0,676363000.0,206332000.0,57111000.0,2266429000.0,0.0,269041000.0,498180000.0,631627000.0,18891000.0,-34735000.0,291269000.0,-3000.0,72258000.0,16172000.0,422400000.0,,2780000.0,80243000.0,5.85,567923000.0,1661914000.0,9745000.0,26959000.0,,,-1617000.0,5.35,7268000.0,194431000.0,,70849000.0,-15279000.0,,-1938000.0,,36136000.0,7000.0,,854479000.0,52200000.0,96215000.0,,241903000.0,143299000.0,1535555000.0,,859192000.0,,,467867000.0,20436000.0,-69708000.0,147661000.0,,,74279000.0,51469000.0,139388000.0,78977000.0,-4025000.0,75427000.0,859192000.0,-69020000.0,327706000.0,,,7000.0,423201000.0,584417000.0,,-3120000.0,1646186000.0,13226000.0,591497000.0,,,8426000.0,529905000.0,143299000.0,,1061769000.0,141635000.0,183664000.0,,859114000.0,31169000.0,798946000.0,2266429000.0,,22595000.0,,107180000.0,5773000.0,187556000.0,,,,37802000.0,20782000.0,306198000.0,-69020000.0,4713000.0,16172000.0,102481000.0,349594000.0,15241000.0,676363000.0,,,,,,,,,,,,,,,,
23,1522454400,,169570000.0,85728000.0,207339000.0,200860000.0,,,,,2580034000.0,,,,,,,,189205000.0,,,,,144538000.0,144538000.0,,,5697000.0,,,,277216000.0,,1.95,,,,73994000.0,,687000.0,,21343000.0,,,,-267976000.0,,,,4843000.0,,268131000.0,,-183864000.0,,891668000.0,144449000.0,-456000.0,36136000.0,22879000.0,-1536000.0,20040000.0,61819000.0,302919000.0,,,734995000.0,274677000.0,,,164181000.0,,,1.79,,,,,,,,,,,40007000.0,,,,,,,,80721000.0,,,1845039000.0,,38067000.0,,,,,,,,90448000.0,,,-3626000.0,,,8000.0,,864697000.0,70431000.0,82837000.0,,,,1738040000.0,,886160000.0,,,472489000.0,20851000.0,,149278000.0,,,73825000.0,,138738000.0,,,,,-74026000.0,,,,,,,,-6336000.0,,15308000.0,,,,,457779000.0,147851000.0,,,142894000.0,195541000.0,,1007226000.0,-3541000.0,,2379174000.0,,28026000.0,,102362000.0,,181377000.0,,,,-1644000.0,,,,26971000.0,26943000.0,,,17300000.0,851880000.0,,,,,,,,,,,,,,,,
24,1530316800,,185962000.0,86693000.0,260917000.0,197552000.0,,,,,2733091000.0,,,,,,,,123849000.0,,,,,150708000.0,150708000.0,,,5631000.0,,,,285378000.0,,2.02,,,,74503000.0,,680000.0,,22116000.0,,,,-436689000.0,,,,-1489000.0,,245439000.0,,-313108000.0,,716669000.0,150629000.0,-465000.0,35036000.0,20019000.0,-2927000.0,-16443000.0,64608000.0,333883000.0,,,707141000.0,262345000.0,,,168686000.0,,,1.86,,,,,,,,,,,-53578000.0,,,,,,,,80826000.0,,,2025950000.0,,22692000.0,,,,,,,,132316000.0,,,-4551000.0,,,8000.0,,891668000.0,53182000.0,87157000.0,,,,1860404000.0,,711157000.0,,,519845000.0,22478000.0,,169339000.0,,,73736000.0,,165197000.0,,,,,-79256000.0,,,,,,,,-6735000.0,,8118000.0,,,,,421763000.0,152992000.0,,,163028000.0,130584000.0,,1157934000.0,-740000.0,,2535539000.0,,-55840000.0,,104078000.0,,186299000.0,,,,12320000.0,,,,-174999000.0,19543000.0,,,11510000.0,1149247000.0,,,,,,,,,,,,,,,,
25,1538265600,55168000.0,201726000.0,103108000.0,322053000.0,362192000.0,,,,,2798238000.0,,,,,,,,-123367000.0,,,,,168524000.0,168524000.0,,,7112000.0,,,,312580000.0,,2.25,,,,75011000.0,,673000.0,,23065000.0,,,,-130533000.0,,,,9292000.0,,216313000.0,,-86480000.0,,528897000.0,168439000.0,-471000.0,35036000.0,20199000.0,-2451000.0,26918000.0,63224000.0,361583000.0,,,852362000.0,318850000.0,,,180813000.0,,,2.08,,,,,,,,,,,-54621000.0,,0.0,,,,,,81018000.0,,,1945876000.0,,37525000.0,,,,,,,,144235000.0,,,-4442000.0,62110000.0,,8000.0,,716669000.0,85097000.0,118262000.0,,,,1661799000.0,,524687000.0,,,563309000.0,23254000.0,,197174000.0,,,75397000.0,,180770000.0,,,,,-84397000.0,,,,,,,,-4542000.0,,17910000.0,,,,,539782000.0,159794000.0,,,189389000.0,-118825000.0,,1020481000.0,-45334000.0,,2436046000.0,,34676000.0,,117589000.0,,211005000.0,,,,20865000.0,,,,-187772000.0,32727000.0,,,20832000.0,1137112000.0,,,,,,,,,,,,,,,,
26,1546214400,53684000.0,220734000.0,123254000.0,331777000.0,367181000.0,1190803000.0,,53684000.0,3081983000.0,3081983000.0,228641000.0,,,328115000.0,,331777000.0,,289602000.0,-1182259000.0,-3994000.0,,678347000.0,170322000.0,170322000.0,-755113000.0,,9231000.0,479289000.0,288801000.0,,332090000.0,2143389000.0,2.26,,,95730000.0,75473000.0,,661000.0,,31851000.0,,93757000.0,,-347061000.0,123254000.0,606504000.0,27671000.0,5509000.0,,264557000.0,,-171661000.0,-39314000.0,654164000.0,170211000.0,-537000.0,30336000.0,22704000.0,-1964000.0,8822000.0,62911000.0,374992000.0,649950000.0,,938594000.0,358586000.0,,75355000.0,181350000.0,58610000.0,39337000.0,2.1,1956147000.0,1306197000.0,547797000.0,53658000.0,2714802000.0,,332090000.0,319173000.0,503119000.0,22704000.0,-9724000.0,-210533000.0,,74750000.0,30907000.0,327926000.0,,2701000.0,80928000.0,4.39,864697000.0,2143389000.0,31851000.0,-47230000.0,,,-1929000.0,4.06,-386845000.0,367181000.0,,180798000.0,-23830000.0,,-3994000.0,58610000.0,30336000.0,8000.0,,528897000.0,93757000.0,95730000.0,,252562000.0,165367000.0,1956147000.0,,649950000.0,,,595726000.0,24619000.0,51054000.0,208382000.0,,,75355000.0,42851000.0,193642000.0,80844000.0,-8878000.0,91202000.0,654164000.0,-90012000.0,358586000.0,,-96821000.0,8000.0,328115000.0,777992000.0,,-6217000.0,2151369000.0,1515000.0,695030000.0,,,-57896000.0,606504000.0,165367000.0,,1373377000.0,198490000.0,295819000.0,,1190803000.0,-8281000.0,938594000.0,2714802000.0,-1181000.0,96725000.0,,118439000.0,-77916000.0,228641000.0,,,,28168000.0,,264557000.0,-90012000.0,125267000.0,30907000.0,103587000.0,442468000.0,4016000.0,1306197000.0,,,,,,,,,,,,,,,,
