date,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualAccountsReceivable,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,quarterlyNetIncome,quarterlyLongTermDebt,trailingInvestingCashFlow,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualTotalAssets,trailingPurchaseOfInvestment,trailingSaleOfInvestment,quarterlyBasicEPS,quarterlyResearchAndDevelopment,annualLongTermDebt,trailingPurchaseOfBusiness,trailingNetIncome,annualStockholdersEquity,annualDepreciationAndAmortization,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyGoodwill,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualChangeInWorkingCapital,annualRetainedEarnings,quarterlyOtherShortTermInvestments,annualCurrentLiabilities,annualBasicEPS,annualSaleOfInvestment,annualInventory,trailingChangeInWorkingCapital,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyInventory,annualOtherShortTermInvestments,annualGoodwill,quarterlyDilutedAverageShares,annualStockBasedCompensation,annualResearchAndDevelopment,annualOtherCurrentAssets,trailingOperatingCashFlow,trailingFreeCashFlow,annualCostOfRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,annualGrossProfit,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyAccumulatedDepreciation,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyPretaxIncome,annualChangeInInventory,trailingCostOfRevenue,quarterlyNetPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualPurchaseOfBusiness,quarterlyTotalRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,trailingTaxProvision,annualOtherNonCashItems,annualNetIncomeContinuousOperations,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualNetIncome,annualDilutedEPS,trailingOtherNonCashItems,annualBeginningCashPosition,annualCashDividendsPaid,annualCurrentDebt,annualFreeCashFlow,trailingCapitalExpenditure,trailingOperatingExpense,quarterlyGrossPPE,quarterlySaleOfInvestment,annualCurrentAssets,annualDilutedAverageShares,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualRepurchaseOfCapitalStock,trailingInterestExpense,quarterlyAccountsPayable,quarterlyDilutedEPS,quarterlyOtherCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyNetOtherInvestingChanges,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingIncome,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualEbitda,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyEbitda,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,quarterlyChangeInAccountPayable,trailingChangesInAccountReceivables,quarterlyChangeInInventory,quarterlyGrossProfit,annualNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyOperatingExpense,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualInterestExpense,annualAccountsPayable,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualOperatingIncome,trailingGrossProfit,trailingOtherIncomeExpense,quarterlyCashDividendsPaid,annualCapitalStock,annualOtherIncomeExpense,trailingResearchAndDevelopment,annualTotalRevenue,annualOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,trailingTotalRevenue,annualEndCashPosition,annualBasicAverageShares,trailingChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyChangesInAccountReceivables,quarterlyFreeCashFlow,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,annualGrossPPE,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,annualPretaxIncome,trailingOperatingIncome,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyNetIncomeCommonStockholders,annualCommonStockIssuance,trailingBasicAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,annualCurrentDeferredRevenue,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingChangeInAccountPayable,annualDeferredIncomeTax,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
1970-01-01 00:00:01.364688000,1187000000.0,968000000.0,,,0.0,2845000000.0,1078000000.0,,968000000.0,14601000000.0,,,,,,,,0.611216,634000000.0,,,,,,,1153000000.0,6060000000.0,,4299000000.0,,,,500000000.0,,,,,,-132000000.0,118000000.0,1037000000.0,,,1605000000.0,,,,,,,,,1237000000.0,,14000000.0,-4345000000.0,,,330000000.0,271000000.0,1239000000.0,,,2200000000.0,6766000000.0,14923000000.0,17446000000.0,-601000000.0,0.0,,4329000000.0,-1582000000.0,1583729114.0,,,,,-88000000.0,,,,,,,,,,6545000000.0,1575000000.0,,,,-97000000.0,,,,,,,,,0.6,0.0,,0.0,-1237000000.0,1305000000.0,,,-109000000.0,,,,,,,2957000000.0,1305000000.0,87000000.0,,,,,11000000.0,3176000000.0,,6979000000.0,1871000000.0,1487000000.0,,,,,,,,,,-636000000.0,,,,,,,,6979000000.0,7479000000.0,,16000000.0,5901000000.0,,,,,,,,,,1099000000.0,,72000000.0,436000000.0,,1715000000.0,,,24212000000.0,,227000000.0,12246000000.0,,-339000000.0,,,27169000000.0,2153000000.0,968000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,2037000000.0,1068000000.0,,,0.0,3221000000.0,1764000000.0,,1068000000.0,14326000000.0,,,,,,,,0.673635,709000000.0,,,,,,,1054000000.0,6120000000.0,,3755000000.0,,,,11000000.0,,,,,,-80000000.0,121000000.0,1085000000.0,,,1609000000.0,,,,,,,,,1406000000.0,,89000000.0,-4433000000.0,,,758000000.0,300000000.0,1368000000.0,,,2213000000.0,6805000000.0,15662000000.0,17547000000.0,-3000000.0,-134000000.0,,4692000000.0,-500000000.0,1585428724.0,,,,,-119000000.0,,,,,,,,,,6646000000.0,500000000.0,,,,-24000000.0,,,,,,,,,0.66,0.0,,0.0,-1169000000.0,1523000000.0,,,598000000.0,,,,,,,3558000000.0,1523000000.0,46000000.0,,,,,-61000000.0,3638000000.0,,8743000000.0,2115000000.0,233000000.0,,,,,,,,,,-638000000.0,,,,,,,,8743000000.0,8754000000.0,,16000000.0,6979000000.0,,,,,,,,,,1918000000.0,,79000000.0,432000000.0,,1693000000.0,,,24352000000.0,,236000000.0,12248000000.0,,66000000.0,,,27910000000.0,2101000000.0,1068000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,1798000000.0,964000000.0,,,0.0,3425000000.0,232000000.0,,964000000.0,14375000000.0,,,,,,,,0.605961,714000000.0,,,,,,,1092000000.0,6199000000.0,,3798000000.0,,,,621000000.0,,,,,,-236000000.0,123000000.0,1172000000.0,,,1605000000.0,,,,,,,,,1261000000.0,,215000000.0,-4546000000.0,,,1081000000.0,322000000.0,1286000000.0,,,2244000000.0,6875000000.0,16543000000.0,17800000000.0,1000000.0,-224000000.0,,4658000000.0,-613000000.0,1590861812.0,,,,,-133000000.0,,,,,,,,,,6790000000.0,10000000.0,,,,2000000.0,,,,,,,,,0.6,0.0,,0.0,-981000000.0,1591000000.0,,,343000000.0,,,,,,,3577000000.0,1591000000.0,42000000.0,,,,,-36000000.0,3566000000.0,,8975000000.0,1975000000.0,-964000000.0,,,,,,,,,,-640000000.0,,,,,,,,8975000000.0,9596000000.0,,16000000.0,8743000000.0,,,,,,,,-617000000.0,,1665000000.0,,75000000.0,434000000.0,,1150000000.0,,,24675000000.0,,234000000.0,11709000000.0,,-30000000.0,,,28252000000.0,1993000000.0,964000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,1245000000.0,1128000000.0,879000000.0,3854000000.0,1531000000.0,1337000000.0,620000000.0,-930000000.0,1128000000.0,14292000000.0,,,570000000.0,,29198000000.0,,,0.710614,798000000.0,14292000000.0,,,4492000000.0,897000000.0,,1282000000.0,6277000000.0,,3854000000.0,3996000000.0,658000000.0,1567000000.0,300000000.0,6879000000.0,2.600543,2705000000.0,1150000000.0,,-76000000.0,118000000.0,1150000000.0,300000000.0,6277000000.0,1608000000.0,212000000.0,2855000000.0,0.0,,,4581000000.0,570000000.0,14209000000.0,1448000000.0,11350000000.0,54000000.0,-4611000000.0,24706000000.0,1204000000.0,1567000000.0,311000000.0,1439000000.0,-56000000.0,,2298000000.0,6879000000.0,17848000000.0,17827000000.0,,-47000000.0,-405000000.0,5111000000.0,-747000000.0,1587360562.0,,372000000.0,4128000000.0,,-151000000.0,4128000000.0,2.56,,5901000000.0,-2555000000.0,431000000.0,5776000000.0,,,6909000000.0,620000000.0,17848000000.0,1604000000.0,767000000.0,-201000000.0,8207000000.0,,-491000000.0,-4611000000.0,5352000000.0,-320000000.0,,933000000.0,0.7,0.0,,0.0,-442000000.0,1583000000.0,,,-174000000.0,1531000000.0,,4128000000.0,6002000000.0,,3694000000.0,4492000000.0,1583000000.0,37000000.0,,3996000000.0,,,30000000.0,3829000000.0,-313000000.0,9595000000.0,2246000000.0,123000000.0,,299000000.0,933000000.0,,17827000000.0,6267000000.0,6002000000.0,,,-641000000.0,16000000.0,-392000000.0,,18790000000.0,1890000000.0,-442000000.0,2298000000.0,9595000000.0,9895000000.0,-3442000000.0,16000000.0,8975000000.0,9895000000.0,,,9595000000.0,1587360562.0,,0.0,-299000000.0,,1094000000.0,,74000000.0,431000000.0,9595000000.0,767000000.0,6909000000.0,118000000.0,24706000000.0,,200000000.0,11350000000.0,1337000000.0,-10000000.0,5332000000.0,,29198000000.0,1890000000.0,1128000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,624000000.0,980000000.0,,,0.0,3358000000.0,-1455000000.0,,980000000.0,14386000000.0,,,,,,,,0.616326,772000000.0,,,,,,,1100000000.0,6271000000.0,,3650000000.0,,,,960000000.0,,,,,,0.0,119000000.0,1104000000.0,,,1609000000.0,,,,,,,,,1340000000.0,,-47000000.0,-4683000000.0,,,1874000000.0,306000000.0,1286000000.0,,,2333000000.0,6216000000.0,17329000000.0,17744000000.0,,,,4563000000.0,-1277000000.0,1590066459.0,,,,,-137000000.0,,,,,,,,,,7016000000.0,0.0,,,,-329000000.0,,,,,,,,,0.61,0.0,,0.0,-426000000.0,1351000000.0,,,-614000000.0,,,,,,,4697000000.0,1351000000.0,106000000.0,,,,,50000000.0,3463000000.0,,8140000000.0,2112000000.0,-797000000.0,,,,,,,,,,-641000000.0,,,,,,,,8140000000.0,9100000000.0,,16000000.0,9595000000.0,,,,,,,,-660000000.0,,487000000.0,,5000000.0,20000000.0,,803000000.0,,,23960000000.0,,199000000.0,11328000000.0,,18000000.0,,,28657000000.0,1802000000.0,980000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,1717000000.0,1098000000.0,,,0.0,3040000000.0,946000000.0,,1098000000.0,14470000000.0,,,,,,,,0.689829,834000000.0,,,,,,,1113000000.0,6244000000.0,,3684000000.0,,,,1160000000.0,,,,,,-29000000.0,130000000.0,1048000000.0,,,1608000000.0,,,,,,,,,1448000000.0,,3000000.0,-4760000000.0,,,2299000000.0,335000000.0,1433000000.0,,,2387000000.0,6317000000.0,17794000000.0,17510000000.0,,,,4926000000.0,-415000000.0,1591699124.0,,,,,-142000000.0,,,,,,,,,,7147000000.0,300000000.0,,,,-24000000.0,,,,,,,,,0.68,0.0,,-17000000.0,-420000000.0,1531000000.0,,,366000000.0,,,,,,,5218000000.0,1531000000.0,48000000.0,,,,,47000000.0,3813000000.0,,9086000000.0,2282000000.0,-359000000.0,,,,,,,,,,-673000000.0,,,,,,,,9086000000.0,10246000000.0,,16000000.0,8140000000.0,,,,,,,,-500000000.0,,1575000000.0,,73000000.0,271000000.0,,795000000.0,,,23827000000.0,,202000000.0,11251000000.0,,-8000000.0,,,29045000000.0,1695000000.0,1098000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,1786000000.0,506000000.0,,,0.0,2705000000.0,-1367000000.0,,506000000.0,14469000000.0,,,,,,,,0.317587,812000000.0,,,,,,,1094000000.0,6002000000.0,,3592000000.0,,,,9000000.0,,,,,,-703000000.0,124000000.0,1008000000.0,,,1610000000.0,,,,,,,,,1595000000.0,,942000000.0,-4623000000.0,,,2131000000.0,181000000.0,687000000.0,,,2432000000.0,6635000000.0,17555000000.0,17174000000.0,,-555000000.0,,5019000000.0,-719000000.0,1593265381.0,,,,,-180000000.0,,,,,,,,,,7055000000.0,1160000000.0,,,,1000000.0,,,,,,,,,0.31,0.0,,-2700000000.0,-913000000.0,1518000000.0,,,102000000.0,,,,,,,4645000000.0,1518000000.0,44000000.0,,,,,-77000000.0,3925000000.0,,7719000000.0,2407000000.0,-2284000000.0,,,,,,,,,,-673000000.0,,,,,,,,7719000000.0,7728000000.0,,16000000.0,9086000000.0,,,,,,,,-9000000.0,,1606000000.0,,148000000.0,323000000.0,,801000000.0,,,23809000000.0,,192000000.0,10899000000.0,,-134000000.0,,,28454000000.0,1540000000.0,506000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,-578000000.0,-810000000.0,-926000000.0,3735000000.0,0.0,990000000.0,629000000.0,-1169000000.0,-810000000.0,10565000000.0,,,630000000.0,,27547000000.0,,,-0.508989,879000000.0,10565000000.0,,,1742000000.0,786000000.0,,1119000000.0,5862000000.0,,3735000000.0,4746000000.0,-788000000.0,535000000.0,26000000.0,11400000000.0,1.114749,1477000000.0,1124000000.0,,-521000000.0,92000000.0,1124000000.0,26000000.0,5862000000.0,1597000000.0,241000000.0,3297000000.0,0.0,,,4426000000.0,630000000.0,15534000000.0,3341000000.0,11459000000.0,638000000.0,-4620000000.0,25805000000.0,595000000.0,535000000.0,-227000000.0,-1037000000.0,-203000000.0,,2485000000.0,11400000000.0,16088000000.0,14405000000.0,,-50000000.0,-622000000.0,5452000000.0,-882000000.0,1591389331.0,,1536000000.0,1774000000.0,,-153000000.0,1774000000.0,1.1,,9595000000.0,-2661000000.0,4446000000.0,2937000000.0,,,7105000000.0,17000000.0,16088000000.0,1610000000.0,1507000000.0,-300000000.0,11771000000.0,,-612000000.0,-4620000000.0,7724000000.0,-652000000.0,,881000000.0,-0.51,0.0,,2700000000.0,-2031000000.0,-387000000.0,,,-642000000.0,0.0,,1774000000.0,3763000000.0,,-1247000000.0,1742000000.0,-387000000.0,43000000.0,,4746000000.0,,,-223000000.0,4333000000.0,-217000000.0,8348000000.0,4720000000.0,2514000000.0,,429000000.0,881000000.0,-193000000.0,14405000000.0,3549000000.0,3763000000.0,,,-674000000.0,16000000.0,-1003000000.0,,19960000000.0,1513000000.0,-2031000000.0,2485000000.0,8348000000.0,8374000000.0,-3293000000.0,16000000.0,7719000000.0,8374000000.0,,,8348000000.0,1591389331.0,,0.0,0.0,,-731000000.0,,139000000.0,4446000000.0,8348000000.0,1507000000.0,7105000000.0,92000000.0,25805000000.0,,193000000.0,11459000000.0,990000000.0,-93000000.0,2369000000.0,,27547000000.0,1513000000.0,-810000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,1585000000.0,1022000000.0,,,0.0,3589000000.0,-442000000.0,,1022000000.0,10683000000.0,,,,,,,,0.641526,811000000.0,,,,,,,942000000.0,5534000000.0,,4214000000.0,,,,18000000.0,,,,,,-292000000.0,93000000.0,1022000000.0,,,1608000000.0,,,,,,,,,1473000000.0,,376000000.0,-4557000000.0,,,739000000.0,374000000.0,1396000000.0,,,2431000000.0,11050000000.0,15408000000.0,14272000000.0,,-736000000.0,,5040000000.0,-930000000.0,1593076097.0,,,,,-145000000.0,,,,,,,,,,6988000000.0,8000000.0,,,,-342000000.0,,,,,,,,,0.63,0.0,,0.0,-2467000000.0,1814000000.0,,,-90000000.0,,,,,,,1377000000.0,1814000000.0,119000000.0,,,188000000.0,,-75000000.0,4098000000.0,,7906000000.0,2284000000.0,-873000000.0,,,,,,,,,,-786000000.0,,,,,,,,7906000000.0,7924000000.0,,16000000.0,8348000000.0,,,,,,,,0.0,,1440000000.0,,132000000.0,4590000000.0,,1755000000.0,,,25322000000.0,,158000000.0,11291000000.0,,7000000.0,,,26699000000.0,1478000000.0,1022000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,1832000000.0,1366000000.0,,,0.0,3918000000.0,-506000000.0,,1366000000.0,27116000000.0,,,,,,,,0.82524,981000000.0,,,,,,,916000000.0,13209000000.0,,4367000000.0,,,,879000000.0,,,,,,-33000000.0,134000000.0,1623000000.0,,,1655276338.0,,,,,,,6059000000.0,,1703000000.0,,169000000.0,-4655000000.0,,,1256000000.0,312000000.0,1678000000.0,,,2517000000.0,11258000000.0,16877000000.0,37093000000.0,,-11546000000.0,,5475000000.0,10169000000.0,1655276338.0,,,,,-115000000.0,,,,,,,,,,7172000000.0,1000000.0,,,,-5002000000.0,,,,,,,,,0.82524,0.0,,0.0,-2374000000.0,1875000000.0,,,52000000.0,,,,,,,5504000000.0,1875000000.0,55000000.0,,,221000000.0,,-85000000.0,4559000000.0,,7400000000.0,2684000000.0,-12511000000.0,,,,,,,,,,-818000000.0,,,,,,,,7400000000.0,8279000000.0,,17000000.0,7906000000.0,,,,,,,,-851000000.0,,1717000000.0,,172000000.0,4007000000.0,,1181000000.0,,,48351000000.0,,190000000.0,36978000000.0,,-151000000.0,,,53855000000.0,19937000000.0,1366000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,2155000000.0,1239000000.0,,,0.0,3801000000.0,1823000000.0,,1239000000.0,31359000000.0,,,,,,,,0.757915,1418000000.0,,,,,,,1167000000.0,13243000000.0,,4574000000.0,,,,26000000.0,,,,,,-41000000.0,74000000.0,1841000000.0,,,1664000000.0,,,,,,,5996000000.0,,1474000000.0,,104000000.0,-4735000000.0,,,1654000000.0,408000000.0,1647000000.0,,,2546000000.0,8813000000.0,17912000000.0,41156000000.0,,0.0,,5944000000.0,-1056000000.0,1634746917.0,,,,,-127000000.0,,,,,,,,,,7281000000.0,853000000.0,,,,-998000000.0,,,,,,,,,0.74,0.0,,19000000.0,-2499000000.0,1885000000.0,,,530000000.0,,,,,,,4863000000.0,1885000000.0,55000000.0,,,919000000.0,,-286000000.0,4777000000.0,,9223000000.0,2892000000.0,745000000.0,,,,,,,,,,-850000000.0,,,,,,,,9223000000.0,9249000000.0,,17000000.0,7400000000.0,,,,,,,,0.0,,2028000000.0,,207000000.0,768000000.0,,1235000000.0,,,49969000000.0,,227000000.0,36920000000.0,,5000000.0,,,54832000000.0,19822000000.0,1239000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,1963000000.0,1517000000.0,-12936000000.0,4730000000.0,0.0,1746000000.0,-824000000.0,-851000000.0,1517000000.0,29240000000.0,,,5276000000.0,,53050000000.0,,,0.942299,1075000000.0,29240000000.0,,,3945000000.0,836000000.0,,1475000000.0,13168000000.0,,4730000000.0,5942000000.0,504000000.0,2248000000.0,8000000.0,10894000000.0,3.195244,880000000.0,1719000000.0,,10000000.0,145000000.0,1719000000.0,8000000.0,13168000000.0,1640000000.0,282000000.0,4285000000.0,0.0,,,4500000000.0,5276000000.0,18359000000.0,1737000000.0,36736000000.0,120000000.0,-4769000000.0,49105000000.0,1501000000.0,2248000000.0,407000000.0,1924000000.0,-434000000.0,,2565000000.0,10894000000.0,16314000000.0,38211000000.0,,-170000000.0,-12452000000.0,6400000000.0,-2431000000.0,1609892935.0,,769000000.0,5144000000.0,,-145000000.0,5144000000.0,3.13,,8348000000.0,-3294000000.0,2431000000.0,7003000000.0,,,7334000000.0,18000000.0,16314000000.0,1637000000.0,1149000000.0,-1225000000.0,10672000000.0,,-532000000.0,-4769000000.0,6387000000.0,-7567000000.0,,1597000000.0,0.92,0.0,,0.0,-2561000000.0,2113000000.0,,,12000000.0,0.0,,5144000000.0,7687000000.0,-4018000000.0,51000000.0,3945000000.0,2113000000.0,53000000.0,,5942000000.0,175000000.0,,12000000.0,4925000000.0,-152000000.0,8399000000.0,2812000000.0,-297000000.0,,719000000.0,1597000000.0,1503000000.0,38211000000.0,7535000000.0,7687000000.0,,,-840000000.0,17000000.0,-356000000.0,,22859000000.0,19709000000.0,-2561000000.0,2565000000.0,8399000000.0,8407000000.0,5752000000.0,17000000.0,9223000000.0,8407000000.0,,,8399000000.0,1609892935.0,,19000000.0,0.0,,1818000000.0,,208000000.0,2431000000.0,8399000000.0,1149000000.0,7334000000.0,145000000.0,49105000000.0,,261000000.0,36736000000.0,1746000000.0,-13000000.0,6645000000.0,,53050000000.0,19709000000.0,1517000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,2128000000.0,1354000000.0,,,0.0,3513000000.0,-843000000.0,,1354000000.0,29490000000.0,,,,,,,,0.837167,946000000.0,,,,,,,1369000000.0,13274000000.0,,4753000000.0,,,,1044000000.0,,,,,,-312000000.0,387000000.0,1789000000.0,,,1625000000.0,,,,,,,5412000000.0,,1355000000.0,,87000000.0,-4892000000.0,,,2673000000.0,422000000.0,1776000000.0,,,2597000000.0,10662000000.0,16622000000.0,38415000000.0,,-28000000.0,,5958000000.0,-1219000000.0,1617358607.0,,,,,-121000000.0,,,,,,,,,,7489000000.0,33000000.0,,,,-409000000.0,,,,,,,,,0.83,0.0,,0.0,-2423000000.0,2288000000.0,,,-17000000.0,,,,,,,4643000000.0,2288000000.0,138000000.0,,,42000000.0,,19000000.0,4589000000.0,,7556000000.0,2301000000.0,-1458000000.0,,,,,,,,,,-924000000.0,,,,,,,,7556000000.0,8600000000.0,,18000000.0,8399000000.0,,,,,,,,-1342000000.0,81000000.0,2007000000.0,,215000000.0,2423000000.0,,1328000000.0,,,49077000000.0,,268000000.0,37098000000.0,,43000000.0,,,53720000000.0,19512000000.0,1354000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,1918000000.0,1610000000.0,,,0.0,7791000000.0,-1229000000.0,,1610000000.0,37328000000.0,,,,,,,,0.988614,1124000000.0,,,,,,,1405000000.0,15507000000.0,,5048000000.0,,,,1675000000.0,,,,,,-136000000.0,1400000000.0,1756000000.0,,,1632000000.0,,,,,,,7180000000.0,,1466000000.0,,178000000.0,-4983000000.0,,,3349000000.0,486000000.0,2096000000.0,,,2618000000.0,9272000000.0,16791000000.0,52299000000.0,,-2559000000.0,,6452000000.0,1164000000.0,1628542359.0,,,,,-131000000.0,,,,,,,,,,7601000000.0,1070000000.0,,,,-3803000000.0,,,,,,,,,0.98,0.0,,0.0,-2390000000.0,2457000000.0,,,-230000000.0,,,,,,,5640000000.0,2457000000.0,71000000.0,,,47000000.0,,-19000000.0,5047000000.0,,6327000000.0,2590000000.0,-4298000000.0,,,,,,,,,,-927000000.0,,,,,,,,6327000000.0,8002000000.0,,18000000.0,7556000000.0,,,,,,,,-2678000000.0,-275000000.0,1787000000.0,,245000000.0,517000000.0,,1445000000.0,,,61571000000.0,,289000000.0,50420000000.0,,-58000000.0,,,67211000000.0,29450000000.0,1610000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,1454000000.0,1598000000.0,,,0.0,7646000000.0,-109000000.0,,1598000000.0,37284000000.0,,,,,,,,0.983441,1106000000.0,,,,,,,1504000000.0,15657000000.0,,4999000000.0,,,,1732000000.0,,,,,,-177000000.0,1378000000.0,1630000000.0,,,1640000000.0,,,,,,,6124000000.0,,1381000000.0,,434000000.0,-5072000000.0,,,4011000000.0,416000000.0,2014000000.0,,,2638000000.0,9103000000.0,16290000000.0,51054000000.0,-1000000.0,-62000000.0,,6432000000.0,-1371000000.0,1624907594.0,,,,,-113000000.0,,,,,,,,,,7710000000.0,476000000.0,,,,3000000.0,,,,,,,,,0.97,0.0,,0.0,-2340000000.0,2441000000.0,,,-951000000.0,,,,,,,6469000000.0,2441000000.0,69000000.0,,,-1064000000.0,,28000000.0,4928000000.0,,6218000000.0,2487000000.0,-199000000.0,,,,,,,,,,-933000000.0,,,,,,,,6218000000.0,7950000000.0,,18000000.0,6327000000.0,,,,,,,,-500000000.0,65000000.0,1341000000.0,,271000000.0,26000000.0,,1550000000.0,,,60157000000.0,,304000000.0,50336000000.0,,16000000.0,,,66626000000.0,29113000000.0,1598000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,1541000000.0,1391000000.0,-6074000000.0,4758000000.0,0.0,6267000000.0,-1118000000.0,-5315000000.0,1391000000.0,36440000000.0,,,6890000000.0,,66099000000.0,,,0.873462,1190000000.0,36440000000.0,,,4636000000.0,1189000000.0,,1555000000.0,15416000000.0,,4758000000.0,6944000000.0,-1689000000.0,4378000000.0,1323000000.0,9781000000.0,3.738118,2359000000.0,1444000000.0,,-110000000.0,1783000000.0,1444000000.0,1323000000.0,15416000000.0,1623000000.0,353000000.0,4366000000.0,0.0,,,5833000000.0,6890000000.0,19805000000.0,1653000000.0,49912000000.0,238000000.0,-4922000000.0,61463000000.0,1931000000.0,4378000000.0,607000000.0,1998000000.0,-38000000.0,,2604000000.0,9781000000.0,16187000000.0,51682000000.0,-4004000000.0,-108000000.0,-2757000000.0,6796000000.0,-2502000000.0,1592512724.0,,937000000.0,5953000000.0,,-114000000.0,5953000000.0,3.63,,8399000000.0,-3717000000.0,402000000.0,6562000000.0,,,7526000000.0,780000000.0,16187000000.0,1631000000.0,1212000000.0,-1824000000.0,10221000000.0,,-479000000.0,-4922000000.0,5855000000.0,-6033000000.0,,1407000000.0,0.85,0.0,,118000000.0,-2586000000.0,2398000000.0,-71000000.0,,-491000000.0,0.0,,5953000000.0,9584000000.0,-6010000000.0,-3299000000.0,4636000000.0,2398000000.0,75000000.0,,6944000000.0,-212000000.0,,-66000000.0,5241000000.0,-34000000.0,5100000000.0,2843000000.0,-119000000.0,,1047000000.0,1407000000.0,-1187000000.0,51682000000.0,7041000000.0,9584000000.0,,,-933000000.0,18000000.0,-735000000.0,,25638000000.0,28897000000.0,-2586000000.0,2604000000.0,5100000000.0,6423000000.0,-3928000000.0,18000000.0,6218000000.0,6423000000.0,,,5100000000.0,1592512724.0,,118000000.0,-795000000.0,58000000.0,1427000000.0,,316000000.0,402000000.0,5100000000.0,1212000000.0,7526000000.0,1783000000.0,61463000000.0,,328000000.0,49912000000.0,6267000000.0,-35000000.0,7884000000.0,,66099000000.0,28897000000.0,1391000000.0,,,,,,,,,,,,,,,,,,
