date,quarterlyStockholdersEquity,annualRepaymentOfDebt,annualGrossPPE,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyBasicEPS,annualBeginningCashPosition,quarterlyBasicAverageShares,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalExpenditure,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyCapitalStock,quarterlyAccountsPayable,annualNetIncomeContinuousOperations,annualOtherNonCashItems,annualBasicEPS,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingSellingGeneralAndAdministration,annualPurchaseOfBusiness,annualCapitalStock,annualInterestExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualAccumulatedDepreciation,quarterlyRetainedEarnings,trailingNetIncome,quarterlyNetPPE,quarterlyTaxProvision,annualNonCurrentDeferredTaxesLiabilities,quarterlyDilutedAverageShares,quarterlyPretaxIncome,quarterlyNonCurrentDeferredRevenue,trailingNetIncomeContinuousOperations,annualDilutedAverageShares,annualChangeInWorkingCapital,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCurrentAccruedExpenses,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,annualGoodwill,annualFreeCashFlow,annualCommonStockIssuance,annualRetainedEarnings,quarterlyTotalAssets,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualNetIncome,annualTotalRevenue,annualAccountsReceivable,quarterlySellingGeneralAndAdministration,annualPurchaseOfInvestment,annualAccountsPayable,trailingTotalRevenue,annualCashDividendsPaid,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualTaxProvision,quarterlyDilutedEPS,trailingTaxProvision,annualTotalAssets,annualNonCurrentDeferredRevenue,annualEndCashPosition,annualOperatingIncome,annualLongTermDebt,annualDilutedEPS,quarterlyInterestExpense,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualStockholdersEquity,annualIncomeTaxPayable,annualDepreciationAndAmortization,annualSaleOfInvestment,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,annualCurrentAccruedExpenses,quarterlyInvestmentsAndAdvances,annualBasicAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingCashFlow,trailingPretaxIncome,annualOtherIntangibleAssets,annualNetPPE,annualRepurchaseOfCapitalStock,annualInventory,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,trailingOtherIncomeExpense,trailingOperatingIncome,quarterlyCostOfRevenue,quarterlyCurrentLiabilities,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualChangesInAccountReceivables,quarterlyBeginningCashPosition,annualResearchAndDevelopment,annualGrossProfit,quarterlyDepreciationAndAmortization,annualOtherNonCurrentAssets,trailingPurchaseOfBusiness,quarterlyInvestingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyOtherShortTermInvestments,trailingOtherNonCashItems,quarterlyEndCashPosition,quarterlySaleOfInvestment,annualCashCashEquivalentsAndMarketableSecurities,trailingChangeInWorkingCapital,quarterlyOtherIncomeExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentAssets,quarterlyOperatingCashFlow,annualCurrentAssets,trailingCostOfRevenue,trailingBasicEPS,annualOtherCurrentLiabilities,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,quarterlyCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,quarterlyEbitda,quarterlyChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyRepaymentOfDebt,quarterlyNetOtherInvestingChanges,annualOperatingExpense,annualChangeInInventory,annualEbitda,trailingChangeInInventory,trailingChangeInAccountPayable,quarterlyPurchaseOfBusiness,annualDeferredIncomeTax,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,quarterlyOtherCurrentAssets,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,annualCurrentLiabilities,trailingDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyCapitalExpenditure,annualOtherShortTermInvestments,quarterlyOperatingExpense,trailingDeferredIncomeTax,quarterlyOtherNonCashItems,trailingGrossProfit,annualCostOfRevenue,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyInventory,quarterlyOtherCurrentLiabilities,trailingOperatingExpense,trailingRepurchaseOfCapitalStock,annualOtherIncomeExpense,quarterlyChangeInWorkingCapital,trailingDilutedAverageShares,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualChangeInAccountPayable,trailingFreeCashFlow,quarterlyGrossProfit,quarterlyOtherNonCurrentAssets
1970-01-01 00:00:01.396224000,7686841000000.0,-381884000000.0,2894794000000.0,,766367000000.0,1458977000000.0,21476659000000.0,,10721586000000.0,,33329918000000.0,149251000000.0,-590533000000.0,-1038077000000.0,,1546826000000.0,1523008000000.0,2337896000000.0,2216443000000.0,892184000000.0,440071000000.0,112.19,-97028000000.0,139096000000.0,146533000000.0,6762804000000.0,-815867000000.0,,,2337896000000.0,320511000000.0,94585000000.0,2894794000000.0,-815867000000.0,3114716000000.0,,2078927000000.0,59752000000.0,149251000000.0,,141406000000.0,165825000000.0,,6834385646.0,6494602000000.0,674000000.0,452515000000.0,239664000000.0,149197488000000.0,1191736000000.0,452515000000.0,6393779000000.0,,3114716000000.0,158615655000000.0,10376030000000.0,1546826000000.0,766367000000.0,3238628000000.0,1191736000000.0,180532000000.0,-18695955000000.0,2216443000000.0,,-169984000000.0,14876078000000.0,1306181000000.0,81655000000.0,61662000000.0,413997000000.0,,,158615655000000.0,165825000000.0,32198245000000.0,1286727000000.0,17232457000000.0,112.134,80856000000.0,6762804000000.0,33208724000000.0,7686841000000.0,94585000000.0,219090000000.0,33966223000000.0,27834388000000.0,61662000000.0,239664000000.0,27834388000000.0,6830974240.0,149197488000000.0,6984312000000.0,,955746000000.0,2078927000000.0,-451458000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,7505135000000.0,,,,,815473000000.0,,33.764,,6836355375.0,32466293000000.0,218486000000.0,,,,924505000000.0,,2337895000000.0,7245647000000.0,,,,,367447000000.0,917635000000.0,,,,,,,,,,3657602000000.0,,2415184000000.0,107293000000.0,,6840297534.0,366265000000.0,,,,,,,,,1814547000000.0,,,,,162438236000000.0,5264989000000.0,,,,,397864000000.0,,,,,,,258972000000.0,230819000000.0,,33.744,,,,,,,,88662000000.0,3975322000000.0,,,,,,,230819000000.0,,39750201000000.0,,153227565000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,8345008000000.0,,,,,962989000000.0,,,,,36681124000000.0,322042000000.0,,,,1906379000000.0,,2337896000000.0,,,,,,246118000000.0,591033000000.0,,,,,,,103055000000.0,,,3413163000000.0,,2268219000000.0,71490000000.0,,,259384000000.0,,,,,,,,,,,,,,168119114000000.0,9799598000000.0,,,,,295648000000.0,,,,,,,187894000000.0,159909000000.0,,,,,,,,,,86149000000.0,9729513000000.0,,,,,,,159909000000.0,,27475582000000.0,,158036824000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,8451803000000.0,,,,,817400000000.0,,,,,33154774000000.0,487844000000.0,,,,1502876000000.0,,2337895000000.0,5965380000000.0,,,,,493262000000.0,1423330000000.0,,,,,,,,,,4026998000000.0,,2756609000000.0,152739000000.0,,,477185000000.0,,,,,,,,,1850175000000.0,,,,,175695844000000.0,5763664000000.0,,,,,531234000000.0,,,,,,,324446000000.0,291492000000.0,,,,,,,,,,110780000000.0,4633320000000.0,,,,,,,291492000000.0,,43342275000000.0,,165442357000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,9339378000000.0,-293158000000.0,2770851000000.0,,753610000000.0,1497941000000.0,6658153000000.0,,26993164000000.0,,40233086000000.0,563805000000.0,-724058000000.0,-302588000000.0,,2759084000000.0,1659341000000.0,2337896000000.0,2109554000000.0,868015000000.0,-1417203000000.0,110.236,-204731000000.0,7957000000.0,88172000000.0,4722259000000.0,-911958000000.0,,-58000000.0,2337895000000.0,386753000000.0,111365000000.0,3408455000000.0,-911958000000.0,3554688000000.0,,2496497000000.0,78425000000.0,635943000000.0,,30074000000.0,161355000000.0,,6836290000.0,7747893000000.0,3525000000.0,454049000000.0,252420000000.0,172746316000000.0,,351966000000.0,7516168000000.0,17000000.0,4098425000000.0,179181466000000.0,10606492000000.0,2003859000000.0,753610000000.0,4120130000000.0,1909143000000.0,212825000000.0,-36624383000000.0,2109554000000.0,,-170917000000.0,-1457188000000.0,1309377000000.0,-48351000000.0,-68150000000.0,441362000000.0,,,183442585000000.0,161355000000.0,33598680000000.0,1321155000000.0,6222918000000.0,110.17,85516000000.0,11560151000000.0,39748979000000.0,9024531000000.0,111365000000.0,248716000000.0,35699449000000.0,43311607000000.0,-68150000000.0,252420000000.0,29888339000000.0,6836290000.0,168160616000000.0,8240226000000.0,,467593000000.0,2770853000000.0,-161000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,9222412000000.0,,,,,818708000000.0,,39.184,,6836190200.0,43503454000000.0,650896000000.0,,,,2042076000000.0,,2337895000000.0,10418471000000.0,,,,,404477000000.0,1037881000000.0,,,,,,,,,,4258030000000.0,,2848906000000.0,110899000000.0,,6840722202.0,406501000000.0,,,,,,,,,1911612000000.0,,,,,187315077000000.0,6447427000000.0,,,,,426838000000.0,,,,,,,295602000000.0,267869000000.0,,39.158,,,,,,,,101193000000.0,4402990000000.0,,,,,,,267869000000.0,,42819317000000.0,,176395547000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,9487729000000.0,,,,,988163000000.0,,,,,43744530000000.0,381229000000.0,,,,2272304000000.0,,2337896000000.0,,,,,,264287000000.0,576179000000.0,,,,,,,111712000000.0,,,3889763000000.0,,2574377000000.0,78608000000.0,,,279375000000.0,,,,,,,,,,,,,,182305423000000.0,13598088000000.0,,,,,308992000000.0,,,,,,,200767000000.0,176583000000.0,,,,,,,,,,107730000000.0,9073240000000.0,,,,,,,176583000000.0,,28759481000000.0,,171131468000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,9293850000000.0,,,,,873440000000.0,,,,,39674309000000.0,571175000000.0,,,,1857256000000.0,,2337895000000.0,6250547000000.0,,,,,231394000000.0,1411764000000.0,,,,,,,,,,4514043000000.0,,2942055000000.0,-2854000000.0,,,212062000000.0,,,,,,,,,1979000000000.0,,,,,187505952000000.0,6979941000000.0,,,,,549829000000.0,,,,,,,214915000000.0,181790000000.0,,,,,,,,,,114251000000.0,5161309000000.0,,,,,,,181790000000.0,,42364380000000.0,,176493780000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,9504551000000.0,-227047000000.0,3560717000000.0,,843920000000.0,1635399000000.0,3018209000000.0,,39108757000000.0,,43260368000000.0,335888000000.0,-688039000000.0,-65653000000.0,,1991955000000.0,1505749000000.0,2337896000000.0,2280117000000.0,952822000000.0,420231000000.0,123.45,220534000000.0,394486000000.0,353220000000.0,7243024000000.0,-969766000000.0,,-1512000000.0,2337896000000.0,431101000000.0,93307000000.0,3560717000000.0,-969766000000.0,4186683000000.0,,2590951000000.0,186225000000.0,335888000000.0,,427762000000.0,159888000000.0,,6840785000.0,-4024812000000.0,6697000000.0,460787000000.0,258464000000.0,169130553000000.0,,460787000000.0,-2600364000000.0,54000000.0,4186683000000.0,180172652000000.0,13395026000000.0,1991955000000.0,843920000000.0,3379044000000.0,1987034000000.0,220090000000.0,-26297019000000.0,2280117000000.0,,-211952000000.0,5485518000000.0,1325700000000.0,241538000000.0,217678000000.0,372878000000.0,,,180172652000000.0,159888000000.0,42126966000000.0,985284000000.0,13395026000000.0,123.366,107927000000.0,7243024000000.0,43260368000000.0,9504551000000.0,93307000000.0,255971000000.0,30065635000000.0,25794580000000.0,217678000000.0,258464000000.0,25794580000000.0,6836145000.0,169130553000000.0,-1912325000000.0,,1635399000000.0,2590951000000.0,-142000000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,8788790000000.0,,,,,961372000000.0,,26.958,,6836114695.0,39363896000000.0,377359000000.0,,,,1249700000000.0,,2337895000000.0,976806000000.0,,,,,273974000000.0,994411000000.0,,,,,,,,,,4616228000000.0,,2896767000000.0,65665000000.0,,6843111771.0,273115000000.0,,,,,,,,,2367220000000.0,,,,,181371336000000.0,6865392000000.0,,,,,443197000000.0,,,,,,,207450000000.0,184285000000.0,,26.93,,,,,,,,125947000000.0,3645285000000.0,,,,,,,184285000000.0,,36299351000000.0,,171073237000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,9408114000000.0,,,,,1174613000000.0,,,,,39671548000000.0,365536000000.0,,,,1491686000000.0,,2337896000000.0,,,,,,471828000000.0,708397000000.0,,,,,,,56761000000.0,,,4590242000000.0,,2531422000000.0,135949000000.0,,,487967000000.0,,,,,,,,,,,,,,174682853000000.0,10929621000000.0,,,,,314464000000.0,,,,,,,352018000000.0,321819000000.0,,,,,,,,,,99005000000.0,7355327000000.0,,,,,,,321819000000.0,,22085945000000.0,,163754895000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,9240228000000.0,,,,,994539000000.0,,,,,42025313000000.0,455856000000.0,,,,1443242000000.0,,2337895000000.0,1159537000000.0,,,,,67507000000.0,1393883000000.0,,,,,,,,,,4873833000000.0,,3081950000000.0,12428000000.0,,,76131000000.0,,,,,,,,,2357090000000.0,,,,,192306072000000.0,8010280000000.0,,,,,587525000000.0,,,,,,,63702000000.0,38575000000.0,,,,,,,,,,177923000000.0,3786904000000.0,,,,,,,38575000000.0,,35799946000000.0,,181473539000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,10382282000000.0,-382640000000.0,3824680000000.0,,627870000000.0,1766681000000.0,4117853000000.0,,42126966000000.0,,47445219000000.0,320201000000.0,-636445000000.0,-174251000000.0,,2134042000000.0,1752135000000.0,2337896000000.0,3181590000000.0,740586000000.0,104575000000.0,91.712,76382000000.0,37725000000.0,-135608000000.0,11064842000000.0,-1138625000000.0,,-199356000000.0,2337896000000.0,502338000000.0,79371000000.0,3824680000000.0,-1138625000000.0,4609496000000.0,,2686055000000.0,-74276000000.0,320201000000.0,,43139000000.0,168952000000.0,,6851783142.0,2549632000000.0,1192000000.0,426455000000.0,291871000000.0,179263698000000.0,,426455000000.0,3104154000000.0,180147000000.0,4609496000000.0,191150981000000.0,12239800000000.0,2134042000000.0,627870000000.0,3134928000000.0,,215022000000.0,-19656688000000.0,3181590000000.0,,-205078000000.0,851580000000.0,880352000000.0,117416000000.0,83191000000.0,139766000000.0,,,191150981000000.0,168952000000.0,46244819000000.0,851034000000.0,23411566000000.0,91.636,99463000000.0,11064842000000.0,47330155000000.0,10382282000000.0,79371000000.0,301638000000.0,21173850000000.0,25125405000000.0,83191000000.0,291871000000.0,25125405000000.0,6846105199.0,179263698000000.0,3740599000000.0,,1096568000000.0,2686055000000.0,-86887000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,9892957000000.0,,,,,937700000000.0,,34.256,,7050560000.0,47613679000000.0,389095000000.0,,,,1634521000000.0,,2337895000000.0,,,,,,316186000000.0,1079284000000.0,,,,,,,,,,5172476000000.0,,3452976000000.0,49868000000.0,,7056240505.0,315647000000.0,,,,,,,,,2362188000000.0,,,,,201864739000000.0,8371517000000.0,,,,,453913000000.0,,,,,,,265779000000.0,241521000000.0,,34.228,,,,,,,,173667000000.0,3534538000000.0,,,,,,,241521000000.0,,38548992000000.0,,190456584000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,11000454000000.0,,,,,1085391000000.0,,,,,49990986000000.0,488386000000.0,,,,2431221000000.0,,2338743000000.0,,,,,,268856000000.0,526280000000.0,,,,,,,51859000000.0,,,4929792000000.0,,2966027000000.0,87428000000.0,,,301618000000.0,,,,,,,,,,,,,,197288043000000.0,13170583000000.0,,,,,342274000000.0,,,,,,,214190000000.0,184481000000.0,,,,,,,,,,164185000000.0,10780161000000.0,,,,,,,184481000000.0,,25268776000000.0,,184753085000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,,,,,,,,,,,,,,,,,,,,,,,,,1932979000000.0,,,,,,,,,,,,,83986000000.0,,,331850000000.0,,,,,,,,,,,,,,,,,,,,555567000000.0,,,,,,,247863000000.0,222123000000.0,,,,,,,,,,242108000000.0,,,,,,,,222123000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,11262819000000.0,-190033000000.0,3475129000000.0,,734368000000.0,1398079000000.0,5503152000000.0,,42478393000000.0,,54795316000000.0,397741000000.0,-848642000000.0,-350468000000.0,,2324349000000.0,1816197000000.0,2338743000000.0,2378406000000.0,838326000000.0,-2159133000000.0,104.134,-196992000000.0,,-186529000000.0,3641387000000.0,-733024000000.0,,-1010673000000.0,2338743000000.0,775560000000.0,55516000000.0,2243156000000.0,-733024000000.0,5149193000000.0,,1510132000000.0,8096000000.0,485773000000.0,,169861000000.0,133478000000.0,,7057566264.0,8628274000000.0,1956000000.0,273725000000.0,313226000000.0,187436240000000.0,,272203000000.0,8494152000000.0,521000000.0,5552573000000.0,192175566000000.0,14801647000000.0,1753423000000.0,734368000000.0,4581965000000.0,,285181000000.0,-23726100000000.0,2378406000000.0,,-218569000000.0,-3395299000000.0,1108850000000.0,161766000000.0,111873000000.0,270524000000.0,,,199049128000000.0,133478000000.0,47983114000000.0,,9057683000000.0,104.054,154009000000.0,6410785000000.0,53732582000000.0,10393284000000.0,55516000000.0,306760000000.0,21885795000000.0,38195260000000.0,111873000000.0,313226000000.0,25942284000000.0,7052210000.0,179679767000000.0,9342794000000.0,,593379000000.0,3475131000000.0,-142000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,10471273000000.0,,,,,849477000000.0,,32.356,,7018510000.0,54052677000000.0,524658000000.0,,,,1801204000000.0,,,,,,,,,1060765000000.0,,,,,,,,,,5652748000000.0,,3589617000000.0,82937000000.0,,7023071689.0,330624000000.0,,,,,,,,,,,,,,200110993000000.0,9464680000000.0,,,,,428772000000.0,,,,,,,247687000000.0,227084000000.0,,32.334,,,,,,,,245182000000.0,5109681000000.0,,,,,,,227084000000.0,,37305728000000.0,,188392001000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,11496682000000.0,,,,,818219000000.0,,,,,56793422000000.0,446617000000.0,,,,2104670000000.0,,2339443000000.0,,,,,,,545904000000.0,,-1125459000000.0,,,,,40137000000.0,4823510000000.0,,5629654000000.0,,1490003000000.0,43334000000.0,,,210790000000.0,,,,,,,,,,,,,,199370561000000.0,22587885000000.0,,,,,422133000000.0,,,,,,,167456000000.0,130352000000.0,,,,,,,,,,260484000000.0,2013278000000.0,,,,,,,130352000000.0,,25428827000000.0,,186740372000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,10491898000000.0,,,,,702821000000.0,,,,,54231010000000.0,397104000000.0,,,,1528064000000.0,,2339443000000.0,,,,,,,1798672000000.0,,,,,,,,,,5903515000000.0,,1497499000000.0,74222000000.0,,,382400000000.0,,,,,,,,,,,,,,202000264000000.0,9672246000000.0,,,,,428627000000.0,,,,,,,308177000000.0,280446000000.0,,,,,,,,,,329742000000.0,2760150000000.0,,,,,,,280446000000.0,,36200740000000.0,,190670462000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,11279323000000.0,,1504700000000.0,,726681000000.0,1427762000000.0,,,,,57856308000000.0,267365000000.0,,,,1916366000000.0,1715050000000.0,2339443000000.0,1532603000000.0,792155000000.0,,104.134,,,-435466000000.0,2376313000000.0,-772225000000.0,,-57182000000.0,2339443000000.0,1157482000000.0,147041000000.0,2280011000000.0,-772225000000.0,5715101000000.0,,1507786000000.0,-16187000000.0,408479000000.0,,-91922000000.0,129414000000.0,,7052211060.0,,,215808000000.0,360258000000.0,192207537000000.0,,193127000000.0,,294000000.0,5992247000000.0,195503623000000.0,20868173000000.0,1713884000000.0,726681000000.0,5749393000000.0,,247499000000.0,,1532603000000.0,,,,1123579000000.0,-75734000000.0,-95950000000.0,331424000000.0,,,203659146000000.0,129414000000.0,,,9227367000000.0,104.054,266467000000.0,2440515000000.0,57411276000000.0,10773069000000.0,147041000000.0,,,35980763000000.0,-95950000000.0,360258000000.0,24272957000000.0,7052211060.0,183730177000000.0,,,576102000000.0,1504703000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,10699124000000.0,,,,,,,31.048,,6948183010.0,58018346000000.0,404206000000.0,,,,1657056000000.0,,,,,,,,,896228000000.0,,,,,,,,,,6075295000000.0,,1501670000000.0,60688000000.0,,6952655666.0,282383000000.0,,,,,,,,,,,,,,204572522000000.0,9131716000000.0,,,,,432641000000.0,,,,,,,221695000000.0,215727000000.0,,31.028,,,,,,,,322841000000.0,3744303000000.0,,,,,,,215727000000.0,,37810326000000.0,,193351036000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,11347049000000.0,,,,,851137000000.0,,,,,58057047000000.0,281585000000.0,,,,1831923000000.0,,2339965000000.0,,,,,,,,,,,,,,42640000000.0,,,5777873000000.0,,1845714000000.0,,,,,,,,,,,,,,,,,,201518047000000.0,24035310000000.0,,,,,,,,,,,,,,,,,,,,,,,,1823180000000.0,,,,,,,,,28048958000000.0,,189843950000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.577750400,11060349000000.0,,,,,781740000000.0,,,,,57116179000000.0,493253000000.0,,,,1794895000000.0,,2339964000000.0,,,,,,,1530231000000.0,,,,,,,,,,6243496000000.0,,1487467000000.0,93282000000.0,,,452251000000.0,,,,,,,,,,,,,,212439441000000.0,9633063000000.0,,,,,463401000000.0,,,,,,,358968000000.0,361415000000.0,,,,,,,,,,348075000000.0,2244267000000.0,,,,,,,361415000000.0,,41836007000000.0,,201045561000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
