date,annualNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyFreeCashFlow,annualRetainedEarnings,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,trailingChangeInWorkingCapital,annualNetIncome,annualDilutedEPS,annualPretaxIncome,quarterlyLongTermDebt,quarterlyDepreciationAndAmortization,annualBasicEPS,annualCommonStockIssuance,annualAccountsReceivable,annualOtherShortTermInvestments,annualFreeCashFlow,annualCashDividendsPaid,annualGoodwill,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyTotalAssets,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,annualTotalRevenue,annualInvestingCashFlow,annualOtherCurrentAssets,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,annualPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTaxProvision,trailingTotalRevenue,annualTotalAssets,annualLongTermDebt,annualNonCurrentDeferredRevenue,annualStockholdersEquity,quarterlyPurchaseOfInvestment,annualDepreciationAndAmortization,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,annualSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingEndCashPosition,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyCashDividendsPaid,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,quarterlyDilutedEPS,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualCurrentAssets,annualCashCashEquivalentsAndMarketableSecurities,annualBasicAverageShares,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualEbitda,annualRepaymentOfDebt,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,trailingChangesInAccountReceivables,quarterlyChangeInInventory,quarterlyOtherIntangibleAssets,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,annualInterestExpense,quarterlySaleOfInvestment,trailingGrossProfit,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,trailingCapitalExpenditure,annualOtherIncomeExpense,annualSellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepaymentOfDebt,quarterlyCapitalStock,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetOtherFinancingCharges,annualDilutedAverageShares,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyTotalRevenue,annualOtherNonCashItems,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,trailingTaxProvision,quarterlyEbitda,quarterlyCommonStockIssuance,annualInventory,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualStockBasedCompensation,annualPurchaseOfBusiness,annualCapitalStock,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualCostOfRevenue,trailingSellingGeneralAndAdministration,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualOperatingExpense,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyAccumulatedDepreciation,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingNetIncomeContinuousOperations,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetPPE,quarterlyOperatingIncome,trailingCostOfRevenue,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyCurrentAssets,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualResearchAndDevelopment,trailingBasicAverageShares,trailingStockBasedCompensation,quarterlyCurrentDebt,trailingCashDividendsPaid,trailingChangeInInventory,annualCurrentDebt,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.309392000,,520541000.0,78965000.0,60895000.0,6776000.0,3457000.0,,,,,,,,,6519233000.0,103410000.0,,,,,,,,8842259000.0,149211244.0,9571037000.0,,30708000.0,,,,,62433000.0,30842000.0,,,,107606000.0,6713447000.0,,,,,,,,0.0,,86047000.0,,,,235508000.0,,7254815000.0,,-19892000.0,,78345000.0,,,-4984000.0,132796000.0,344061000.0,-94174000.0,284648000.0,,30842000.0,,,,,,,,,,0.21,,,,,,,,,,,,,51636000.0,2310360000.0,,,,,,247000.0,48809000.0,,,,,,163679000.0,,,,,149211244.0,344061000.0,,344061000.0,,,,-743344000.0,1570000.0,,0.0,20827000.0,,322450000.0,,0.21,-1292000.0,,,,,363613000.0,,,,,220131000.0,,,2029000.0,-36346000.0,-145810000.0,,,,,,149267000.0,,9198957000.0,,541368000.0,,,,0.0,18747000.0,,,,-13000.0,,-1014195000.0,-10580000.0,48505000.0,,2483000.0,,,8184762000.0,120969000.0,,,,30674000.0,974681000.0,728778000.0,,2246000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,501016000.0,78057000.0,13353000.0,0.0,262000.0,,,,,,,,,6200711000.0,101955000.0,,,,,,,,9038593000.0,147430663.0,9553384000.0,,46533000.0,,,,,32018000.0,-7095000.0,,,,509700000.0,6801519000.0,,,,,,,,0.0,,88074000.0,,,,772633000.0,,7308466000.0,,929000.0,,81686000.0,,,-3834000.0,16470000.0,274337000.0,-165333000.0,259118000.0,,-7095000.0,,,,,,,,,,-0.05,,,,,,,,,,,,,36782000.0,2238909000.0,,,,,,-20496000.0,34232000.0,,,,,,122153000.0,,,,,147430663.0,274337000.0,,274337000.0,,,,-360652000.0,1570000.0,,0.0,5931000.0,,306552000.0,,-0.05,-8351000.0,,,,,337175000.0,,,,,235754000.0,,,465000.0,-70160000.0,-202115000.0,,,,,,202377000.0,,8944629000.0,,506947000.0,,,,0.0,-33116000.0,,-59183000.0,,33267000.0,,-1008584000.0,5710000.0,48440000.0,,2532000.0,,,7936045000.0,136965000.0,,,,45725000.0,967586000.0,514791000.0,,2469000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,124954000.0,527040000.0,-144021000.0,16063000.0,0.0,90988000.0,1043974000.0,,-108134000.0,,,172224000.0,1.17,230051000.0,6111165000.0,93214000.0,1.17,0.0,16063000.0,,-188680000.0,0.0,0.0,8429210000.0,,9107632000.0,535370000.0,75143000.0,1091162000.0,-567865000.0,0.0,,92982000.0,76388000.0,-2500000.0,4142000.0,,0.0,6190289000.0,411081000.0,15460000.0,,9107632000.0,6111165000.0,47994000.0,2277236000.0,0.0,402174000.0,62795000.0,,527040000.0,634026000.0,206453000.0,411081000.0,6824315000.0,84079000.0,19229000.0,,84079000.0,,,-4011000.0,13953000.0,411081000.0,24436000.0,327856000.0,,76388000.0,,,,,,7895874000.0,-8513000.0,29677000.0,206453000.0,,621556000.0,6190289000.0,-100000000.0,,678422000.0,411081000.0,146587752.0,8956290000.0,,102844000.0,172224000.0,,-1737000.0,2277236000.0,924711000.0,-1626556000.0,,470000.0,,2517000.0,29677000.0,404450000.0,102844000.0,292486000.0,,,183838000.0,,,-15594000.0,191247000.0,,411081000.0,,411081000.0,8429210000.0,,-810236000.0,-278751000.0,1570000.0,,0.0,4142000.0,-53221000.0,274337000.0,,,-8513000.0,,146587752.0,1246000.0,-18100000.0,183835000.0,22492000.0,,225495000.0,,234133000.0,,13953000.0,1469000.0,-109790000.0,-93744000.0,,,6236000.0,,1570000.0,184732000.0,23892000.0,8956290000.0,,634026000.0,0.0,,,102844000.0,99378000.0,-1060416000.0,-39368000.0,555792000.0,22866000.0,1091162000.0,-1060416000.0,-2700000.0,47994000.0,,5374000.0,,6824315000.0,7895874000.0,144018000.0,,,,78124000.0,1043974000.0,678422000.0,,11318000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,541042000.0,0.0,10494000.0,0.0,-110681000.0,,,,,,,,,6176754000.0,92005000.0,,,,,,,,8508195000.0,139899444.0,9255899000.0,,64437000.0,,,,,37327000.0,65010000.0,,,,0.0,6244299000.0,,,,,,,,0.0,,63967000.0,,,,209357000.0,,6907433000.0,,17553000.0,,84968000.0,,,-622000.0,8864000.0,424694000.0,-235213000.0,257278000.0,,65010000.0,,,,,,,,,,0.46,,,,,,,,,,,,,41640000.0,2342958000.0,,,,,,5089000.0,26700000.0,,,,,,126355000.0,,,,,139899444.0,424694000.0,,424694000.0,,,,-289106000.0,1570000.0,,0.0,674000.0,,411081000.0,,0.46,-9266000.0,,,,,257278000.0,,,,,223550000.0,,,1465000.0,83037000.0,-276853000.0,,,,,,166172000.0,,9109924000.0,,663134000.0,,,,17155000.0,13996000.0,,,,-336000.0,,-1135177000.0,456000.0,46645000.0,,5878000.0,,,7974747000.0,130923000.0,,,,67578000.0,1108984000.0,747704000.0,,4595000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,580126000.0,0.0,11358000.0,0.0,-67756000.0,,,,,,,,,6224987000.0,95962000.0,,,,,,,,8505468000.0,138717200.0,9289079000.0,,28280000.0,,,,,39964000.0,29581000.0,,,,102210000.0,6392808000.0,,,,,,,,0.0,,93654000.0,,,,191394000.0,,6974266000.0,,7610000.0,,88694000.0,,,-324000.0,7167000.0,474251000.0,-100443000.0,252555000.0,,29581000.0,,,,,,,,,,0.21,,,,,,,,,,,,,125505000.0,2310606000.0,,,,,,1697000.0,23825000.0,,,,,,133051000.0,,,,,138717200.0,474251000.0,,474251000.0,,,,-420951000.0,1570000.0,,0.0,1332000.0,,424694000.0,,0.21,-10411000.0,,,,,252555000.0,,,,,215790000.0,,,1932000.0,-6981000.0,-225948000.0,,,,,,158192000.0,,9243154000.0,,581458000.0,,,,0.0,50768000.0,,-62719000.0,,30426000.0,,-1215666000.0,-6376000.0,44780000.0,,1619000.0,,,8027488000.0,119504000.0,,,0.0,26174000.0,1138565000.0,783611000.0,,1404000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,618017000.0,0.0,12657000.0,,-17429000.0,,,,,,,,,6131199000.0,96239000.0,,,,,,,,8494688000.0,128369027.0,9133814000.0,,56643000.0,,,,,47100000.0,57911000.0,,,,101999000.0,6297332000.0,,,,,,,,0.0,,66097000.0,,,,161320000.0,,6915755000.0,,13570000.0,,113028000.0,,,-7489000.0,6506000.0,309654000.0,-116589000.0,269113000.0,,57911000.0,,,,,,,,,,0.45,,,,,,,,,,,,,88192000.0,2215120000.0,,,,,,661000.0,20950000.0,,,,,,140464000.0,,,,,128369027.0,309654000.0,,309654000.0,,,,-202056000.0,1278000.0,,0.0,406000.0,,474251000.0,,0.45,-10927000.0,,,,,269113000.0,,,,,217804000.0,,,1813000.0,-235018000.0,-204781000.0,,,,,,187352000.0,,9351282000.0,,618423000.0,,,,0.0,-164255000.0,,-154695000.0,,-1216000.0,,-1305574000.0,18384000.0,47249000.0,,732000.0,,,8045708000.0,128649000.0,,,,55468000.0,1196476000.0,639126000.0,,1926000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,716787000.0,76524000.0,435588000.0,6636000.0,,-234501000.0,1207629000.0,,-9868000.0,,,163655000.0,1.24,154879000.0,5803499000.0,84718000.0,1.24,0.0,6636000.0,,-430367000.0,,,7620764000.0,119152475.0,8581418000.0,494559000.0,9082000.0,999159000.0,-357994000.0,0.0,,-41161000.0,11153000.0,0.0,740000.0,,101695000.0,6381248000.0,520401000.0,8067000.0,,8581418000.0,5803499000.0,39547000.0,2122038000.0,0.0,368924000.0,62301000.0,,76524000.0,77264000.0,157851000.0,520401000.0,6458512000.0,115212000.0,4177000.0,,115212000.0,,,-51736000.0,0.0,520401000.0,93967000.0,-215375000.0,,11153000.0,,,,,,7264381000.0,-14401000.0,18100000.0,157851000.0,0.09,644414000.0,6381248000.0,-320093000.0,,960654000.0,520401000.0,131492057.0,8256909000.0,,0.0,163655000.0,,461450000.0,2122038000.0,809822000.0,-1195170000.0,,111154000.0,,430000.0,18100000.0,411081000.0,101695000.0,286019000.0,,,-333951000.0,,,-56132000.0,86323000.0,119152475.0,520401000.0,,520401000.0,7620764000.0,,-1074781000.0,-283057000.0,1193000.0,,0.0,740000.0,-175266000.0,309654000.0,,0.09,-14401000.0,,131492057.0,42910000.0,7877000.0,220213000.0,50989000.0,,158442000.0,,152678000.0,,0.0,1917000.0,-16304000.0,-367483000.0,,,7127000.0,0.0,1193000.0,132982000.0,7695000.0,8256909000.0,,77264000.0,435588000.0,,,0.0,210645000.0,-992528000.0,-102679000.0,69012000.0,49392000.0,563571000.0,-992528000.0,-22332000.0,39547000.0,,-162000.0,,6458512000.0,7264381000.0,118576000.0,,,,5659000.0,1207629000.0,960654000.0,,-230000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,81038000.0,93586000.0,8854000.0,,-273394000.0,,,,,,,,,5793566000.0,80723000.0,,,,,,,,7811850000.0,113363535.0,8649373000.0,,67564000.0,,,,,19628000.0,67450000.0,,,,99761000.0,6373504000.0,,,,,,,,,,58569000.0,,,,172108000.0,,6455357000.0,,3509000.0,,116251000.0,,,7742000.0,0.0,375417000.0,-285396000.0,134164000.0,,67450000.0,,,,,,,,,,0.59,,,,,,,,,,,,,139550000.0,2193034000.0,,,,,,0.0,15497000.0,,,,,,13992000.0,,,,,113363535.0,375417000.0,,375417000.0,,,,-289831000.0,1193000.0,,0.0,815000.0,,520401000.0,,0.59,-12945000.0,,,,,227750000.0,,,,,210107000.0,,,2090000.0,-7822000.0,-422253000.0,,,,,,148859000.0,,8526495000.0,,81853000.0,,,,0.0,-144359000.0,,,,7610000.0,,-1069018000.0,861000.0,40617000.0,,5665000.0,,,7457477000.0,120172000.0,,,-2693000.0,70815000.0,1275079000.0,837523000.0,,-293000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,77686000.0,93749000.0,10235000.0,,-818702000.0,,,,,,,,,6023932000.0,85429000.0,,,,,,,,8294768000.0,114602663.0,8972557000.0,,76459000.0,,,,,24152000.0,75689000.0,,,,105685000.0,6619795000.0,,,,,,,,,,47119000.0,,,,170948000.0,,6698352000.0,,1157000.0,,141430000.0,,,10605000.0,0.0,156929000.0,-596148000.0,136260000.0,,75689000.0,,,,,,,,,,0.66,,,,,,,,,,,,,378171000.0,2272453000.0,,,,,,0.0,13487000.0,,,,,,19042000.0,,,,,113399744.0,156929000.0,,156929000.0,,,,-846821000.0,1196000.0,,0.0,871000.0,,375417000.0,,0.67,-10052000.0,,,,,230009000.0,,,,,214646000.0,,,2430000.0,230212000.0,-966082000.0,,,,,,147380000.0,,9044285000.0,,78557000.0,,,,0.0,-218556000.0,,0.0,,8289000.0,,-1145251000.0,-8802000.0,42704000.0,,7333000.0,,,7899034000.0,117218000.0,,,-8237000.0,82098000.0,1350768000.0,677789000.0,,6516000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,86505000.0,92989000.0,6131000.0,,-120444000.0,,,,,,,,,6231549000.0,89381000.0,,,,,,,,8401429000.0,114921601.0,9286867000.0,,85519000.0,,,,,23790000.0,83648000.0,,,,110404000.0,6837616000.0,,,,,,,,,,63654000.0,,,,157075000.0,,6924942000.0,,12926000.0,,145647000.0,,,1948000.0,0.0,318098000.0,-256632000.0,169519000.0,,83648000.0,,,,,,,,,,0.73,,,,,,,,,,,,,64130000.0,2358302000.0,,,,,,0.0,11566000.0,,,,,,18972000.0,,,,,113508375.0,318098000.0,,318098000.0,,,,-238800000.0,1197000.0,,0.0,821000.0,,156929000.0,,0.74,-10124000.0,,,,,262508000.0,,,,,243173000.0,,,2394000.0,219318000.0,-318512000.0,,,,,,198068000.0,,9257404000.0,,87326000.0,,,,0.0,160754000.0,,0.0,,6441000.0,,-1241219000.0,4099000.0,46009000.0,,7661000.0,,,8016185000.0,150547000.0,,,-2250000.0,90138000.0,1434416000.0,885438000.0,,7583000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,672281000.0,95003000.0,106429000.0,5203000.0,,-88741000.0,1500039000.0,,2603000.0,,,292410000.0,2.54,310791000.0,6236892000.0,90943000.0,2.58,,5203000.0,,-1301281000.0,,,8544754000.0,115335886.0,9451141000.0,526951000.0,65860000.0,982017000.0,-1337058000.0,0.0,,21394000.0,65623000.0,,829000.0,,106119000.0,6926077000.0,295514000.0,26026000.0,,9451141000.0,6236892000.0,47698000.0,2425372000.0,,346476000.0,56987000.0,,95003000.0,95832000.0,184022000.0,295514000.0,7021909000.0,144375000.0,-10674000.0,,144375000.0,,,-15651000.0,,295514000.0,-198882000.0,155321000.0,,65623000.0,,,,,,8088374000.0,-9890000.0,9354000.0,184022000.0,0.57,694878000.0,6926077000.0,0.0,,906387000.0,295514000.0,113463813.0,9426049000.0,,0.0,292410000.0,,90430000.0,2425372000.0,883596000.0,-1889194000.0,,-224750000.0,,0.0,9354000.0,520401000.0,106119000.0,226329000.0,,,16307000.0,,,4644000.0,88964000.0,113580722.0,295514000.0,61842000.0,295514000.0,8544754000.0,,-1996159000.0,-513742000.0,1199000.0,,0.0,829000.0,417430000.0,318098000.0,,0.58,-9890000.0,,115002458.0,6918000.0,0.0,261750000.0,47442000.0,,295402000.0,,215670000.0,,,2378000.0,-24278000.0,-289312000.0,,,9292000.0,-13180000.0,1199000.0,200571000.0,21186000.0,9426049000.0,,95832000.0,386753000.0,,,0.0,-22589000.0,-1337675000.0,0.0,68313000.0,25102000.0,595264000.0,-1337675000.0,6445000.0,47698000.0,61842000.0,5367000.0,,7021909000.0,8088374000.0,139014000.0,,,0.0,67740000.0,1500039000.0,906387000.0,,7380000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,111466000.0,102568000.0,8311000.0,,-32266000.0,,,,,,,,,6204408000.0,91393000.0,,,,,,,,8579145000.0,116213907.0,9499487000.0,,53703000.0,,,,,22800000.0,54711000.0,,,,89184000.0,6896752000.0,,,,,,,,,,63005000.0,,,,187324000.0,,7013471000.0,,-9908000.0,,147640000.0,,,-11972000.0,,320136000.0,-93803000.0,146638000.0,,54711000.0,,,,,,,,,,0.47,,,,,,,,,,,,,97294000.0,2483164000.0,,,,,,,7746000.0,,,,,,18358000.0,,,,,113644703.0,320136000.0,66573000.0,320136000.0,,,,-223260000.0,1199000.0,,0.0,5253000.0,,295514000.0,,0.48,-9056000.0,,,,,249206000.0,,,,,209050000.0,,,2355000.0,-40165000.0,-191097000.0,,,,,,158831000.0,,8081406000.0,,116719000.0,,,,0.0,24863000.0,,,,20403000.0,,,-4171000.0,47639000.0,,4647000.0,,,8081406000.0,128280000.0,,,0.0,54652000.0,1554750000.0,920342000.0,,25000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,812338000.0,298897000.0,178747000.0,,-233971000.0,,,,,,,,,31340669000.0,279982000.0,,,,,,,,37208370000.0,166632714.0,43938330000.0,,137467000.0,,,,,63069000.0,138301000.0,,,,918218000.0,35824625000.0,,,,,,,,,,172369000.0,,,,483158000.0,,36664652000.0,,-21855000.0,,376936000.0,,,-67551000.0,270744000.0,1731435000.0,-315701000.0,464389000.0,,138301000.0,,,,,,,,,,0.83,,,,,,,,,,,,,556129000.0,7194613000.0,,,,,,,4719034000.0,,,,,,53503000.0,292573000.0,,,,164371369.0,1731435000.0,125116000.0,1731435000.0,,,,-1499346000.0,2559000.0,,0.0,25221000.0,,320136000.0,,0.84,-5462000.0,,,,,763286000.0,,,,,623317000.0,,,15147000.0,1272489000.0,-688497000.0,,,,,,454526000.0,,33134174000.0,,840027000.0,,,,5739000.0,1411314000.0,,,,-32157000.0,,-1484476000.0,30357000.0,292573000.0,,35964000.0,,,31649698000.0,410886000.0,,,-195311000.0,170966000.0,1689925000.0,6729960000.0,,35919000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,643435000.0,484061000.0,139846000.0,,125486000.0,,,,,,,,,30827610000.0,461496000.0,,,,,,,,37310361000.0,214398654.0,43865284000.0,,342286000.0,,,,,93752000.0,340945000.0,,,,916354000.0,35558309000.0,,,,,,,,,,266964000.0,,,,482392000.0,,36220729000.0,,76547000.0,,374058000.0,,,-2436000.0,273901000.0,1744294000.0,-572428000.0,738046000.0,,340945000.0,,,,,,,,,,1.59,,,,,,,,,,,,54867000.0,160736000.0,7564190000.0,,,,,,,4676042000.0,,,,26354000.0,,80620000.0,,,,,212070104.0,1744294000.0,188442000.0,1744294000.0,,,,-1840281000.0,2559000.0,,0.0,11419000.0,,1731435000.0,,1.61,-5526000.0,,,,,1222107000.0,,,,,1116486000.0,,,25729000.0,-296972000.0,-759518000.0,,,,,,885004000.0,,33797514000.0,,662420000.0,,,,0.0,15604000.0,,,,-48039000.0,,-1923907000.0,37463000.0,345416000.0,,66777000.0,,,31873607000.0,657426000.0,,,0.0,388026000.0,2033996000.0,6554923000.0,,66777000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,852156000.0,318967000.0,587003000.0,160412000.0,58094000.0,-109168000.0,2310486000.0,,128125000.0,,,810447000.0,4.54,916898000.0,30402392000.0,467324000.0,4.61,,160412000.0,,-249919000.0,,58094000.0,37472110000.0,214580092.0,43867380000.0,1793268000.0,275042000.0,3498300000.0,-1831815000.0,0.0,,116482000.0,276490000.0,0.0,349632000.0,,981832000.0,35256233000.0,1490369000.0,137373000.0,,43867380000.0,30402392000.0,391573000.0,7863777000.0,,1300195000.0,278011000.0,,318967000.0,668599000.0,155491000.0,1490369000.0,35924832000.0,462645000.0,104446000.0,57958000.0,462645000.0,,,-14085000.0,315532000.0,1490369000.0,-849883000.0,676843000.0,,276490000.0,,,,,,32005696000.0,-6895000.0,4371641000.0,155491000.0,1.39,2296699000.0,35256233000.0,0.0,,6395270000.0,1490369000.0,175912662.0,34596696000.0,,135708000.0,810447000.0,13935000.0,37997000.0,7863777000.0,2997442000.0,-4826775000.0,,1198941000.0,,,4371641000.0,295514000.0,981832000.0,780349000.0,19626000.0,,81493000.0,391573000.0,,-96021000.0,296157000.0,212086151.0,1490369000.0,283863000.0,1490369000.0,37472110000.0,,-2546618000.0,-1263888000.0,2559000.0,,0.0,349632000.0,734057000.0,1744294000.0,,1.41,-6895000.0,,178684989.0,149230000.0,,1263846000.0,-40309000.0,,808498000.0,,1048589000.0,,315532000.0,,-201295000.0,-907506000.0,391573000.0,,68150000.0,-195311000.0,2559000.0,798338000.0,115859000.0,34596696000.0,,668599000.0,1472529000.0,,,135708000.0,-252840000.0,-2591000000.0,,232503000.0,19484000.0,2025771000.0,-2591000000.0,64476000.0,391573000.0,283863000.0,29985000.0,,35924832000.0,32005696000.0,595350000.0,,,0.0,303254000.0,2310486000.0,6395270000.0,102547000.0,13138000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,309490000.0,544914000.0,150620000.0,58094000.0,-402608000.0,,,,,,,,,30256631000.0,458492000.0,,,,,,,,38141318000.0,214823708.0,44083750000.0,,309370000.0,,,,,95080000.0,311495000.0,,,,987747000.0,35174384000.0,,,,,,,,,,287605000.0,,,,169726000.0,,35815111000.0,,4629000.0,,531667000.0,,,41542000.0,311174000.0,1594018000.0,-630761000.0,684181000.0,,311495000.0,,,,,,,,,,1.45,,,,,,,,,,,,9792000.0,496232000.0,8192083000.0,,,,,,,4261009000.0,,,,25962000.0,,82626000.0,427413000.0,,,,212119050.0,1594018000.0,288773000.0,1594018000.0,,,,-431612000.0,2562000.0,,0.0,331237000.0,,1490369000.0,,1.47,-6726000.0,,,,,1229095000.0,,,,,1101589000.0,,,,-13414000.0,-1152955000.0,,,,,,750347000.0,,35397380000.0,,640727000.0,,,,134100000.0,106172000.0,,,,-8964000.0,,-2753951000.0,-23553000.0,427413000.0,,47990000.0,,,32643429000.0,601555000.0,,,,355492000.0,2621981000.0,5942432000.0,,44007000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,311068000.0,632812000.0,152424000.0,58094000.0,-123096000.0,,,,,,,,,30682408000.0,465307000.0,,,,,,,,37992830000.0,211486227.0,44056479000.0,,308692000.0,,,,,91458000.0,309109000.0,,,,966961000.0,35602835000.0,,,,,,,,,,255014000.0,,,,191019000.0,,36234139000.0,,14860000.0,,545593000.0,,,67888000.0,292358000.0,1568345000.0,-666949000.0,601467000.0,,309109000.0,,,,,,,,,,1.46,,,,,,,,,,,,-1804000.0,313812000.0,7746243000.0,,,,,,,4060979000.0,,,,1822000.0,,59943000.0,419492000.0,,,,208944833.0,1568345000.0,335865000.0,1568345000.0,,,,-1219060000.0,2568000.0,,0.0,320236000.0,,1594018000.0,,1.48,-6585000.0,,,,,1234279000.0,,,,,1074719000.0,,,,-218722000.0,-982583000.0,,,,,,859487000.0,,35945950000.0,,631304000.0,,,,102638000.0,-26184000.0,,,,-177613000.0,,-3178639000.0,23746000.0,419492000.0,,47846000.0,,,32767311000.0,541524000.0,,,,354398000.0,2931090000.0,6063649000.0,,47806000.0,,,,,,,,,,,,,,,,,,,
